ticker,EWLL US Equity
2016-11-28,0.4184
2016-11-29,-14.5833
2016-11-30,0.9756
2016-12-01,-9.1787
2016-12-02,46.8085
2016-12-05,146.3768
2016-12-06,23.5294
2016-12-07,0.9524
2016-12-08,-5.5425
2016-12-09,69.6629
2016-12-12,35.3937
2016-12-13,90.8696
2016-12-14,-2.0501
2016-12-15,-11.6279
2016-12-16,-28.6842
2016-12-19,-39.2989
2016-12-20,12.1581
2016-12-21,-5.1491
2016-12-22,1.8214000000000001
2016-12-23,-10.2069
2016-12-27,-3.0469
2016-12-28,9.3473
2016-12-29,-2.1371
2016-12-30,8.4337
2017-01-03,1.6667
2017-01-04,-7.4454
2017-01-05,-14.6125
2017-01-06,-37.7701
2017-01-09,21.6667
2017-01-10,-8.6758
2017-01-11,-11.125
2017-01-12,-3.0942
2017-01-13,4.4993
2017-01-17,-11.1111
2017-01-18,12.5
2017-01-19,48.6111
2017-01-20,19.6262
2017-01-23,0.0
2017-01-24,2.4219
2017-01-25,-2.1358
2017-01-26,-0.2338
2017-01-27,-19.6875
2017-01-30,-14.3969
2017-01-31,-9.2045
2017-02-01,-0.8761
2017-02-02,1.0101
2017-02-03,0.0
2017-02-06,-2.5
2017-02-07,6.6667
2017-02-08,4.7476
2017-02-09,-8.2042
2017-02-10,0.0
2017-02-13,59.6875
2017-02-14,2.3875
2017-02-15,-5.1988
2017-02-16,-19.3548
2017-02-17,27.6
2017-02-21,-11.2853
2017-02-22,-1.0601
2017-02-23,7.1429
2017-02-24,-6.6667
2017-02-27,-1.3393
2017-02-28,0.9955
2017-03-01,-7.1237
2017-03-02,-3.9074
2017-03-03,-0.9538
2017-03-06,-10.7957
2017-03-07,-10.7386
2017-03-08,4.9013
2017-03-09,-0.6675
2017-03-10,-2.5046
2017-03-13,-0.7519
2017-03-14,-10.101
2017-03-15,12.3596
2017-03-16,-0.125
2017-03-17,-9.8874
2017-03-20,11.1111
2017-03-21,8.75
2017-03-22,-7.1264
2017-03-23,8.7871
2017-03-24,-4.4369
2017-03-27,-4.7619
2017-03-28,0.0
2017-03-29,-0.1875
2017-03-30,-4.8215
2017-03-31,0.0
2017-04-03,-2.6316
2017-04-04,-3.7838000000000003
2017-04-05,6.1798
2017-04-06,-4.7619
2017-04-07,0.0
2017-04-10,2.2222
2017-04-11,7.6087
2017-04-12,-4.0404
2017-04-13,-5.2632
2017-04-17,-9.4444
2017-04-18,4.2945
2017-04-19,-5.8824
2017-04-20,-0.1563
2017-04-21,0.1565
2017-04-24,1.25
2017-04-25,41.9753
2017-04-26,2.5
2017-04-27,-6.6808
2017-04-28,10.9091
2017-05-01,2.7664
2017-05-02,-12.8116
2017-05-03,-0.7433
2017-05-04,-8.871
2017-05-05,-1.201
2017-05-08,-25.7837
2017-05-09,30.3448
2017-05-10,-0.6614
2017-05-11,-12.6498
2017-05-12,10.9756
2017-05-15,-2.8846
2017-05-16,-12.3055
2017-05-17,-7.5806000000000004
2017-05-18,-2.2688
2017-05-19,-4.2857
2017-05-22,-1.3993
2017-05-23,4.4465
2017-05-24,1.4493
2017-05-25,24.2857
2017-05-26,2.8736
2017-05-30,0.5587
2017-05-31,-7.7778
2017-06-01,-3.6145
2017-06-02,0.0
2017-06-05,-2.5
2017-06-06,-0.2051
2017-06-07,-10.0719
2017-06-08,-7.1429
2017-06-09,1.5385
2017-06-12,8.9394
2017-06-13,11.2656
2017-06-14,6.25
2017-06-15,5.8824
2017-06-16,1.1
2017-06-19,-12.0783
2017-06-20,-6.25
2017-06-21,5.3467
2017-06-22,-8.2395
2017-06-23,0.6897
2017-06-26,-6.1644
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,2.1898
2017-06-30,0.0
2017-07-03,-14.2857
2017-07-05,16.6667
2017-07-06,-7.1429
2017-07-07,-7.6923
2017-07-10,11.5
2017-07-11,1.6442
2017-07-12,-4.4118
2017-07-13,10.7692
2017-07-14,-8.0556
2017-07-17,35.9517
2017-07-18,11.1111
2017-07-19,26.0
2017-07-20,-3.1746
2017-07-21,43.4426
2017-07-24,10.857099999999999
2017-07-25,-22.6804
2017-07-26,-12.0
2017-07-27,-6.0606
2017-07-28,5.6452
2017-07-31,-2.2901
2017-08-01,-6.25
2017-08-02,-1.6667
2017-08-03,2.9661
2017-08-04,-7.8189
2017-08-07,-10.7143
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.1
2017-08-11,7.5924
2017-08-14,16.5274
2017-08-15,-12.3506
2017-08-16,-9.0
2017-08-17,-5.0949
2017-08-18,7.8947
2017-08-21,-11.2195
2017-08-22,6.8681
2017-08-23,13.1105
2017-08-24,0.0
2017-08-25,-11.3636
2017-08-28,-7.6923
2017-08-29,4.3333
2017-08-30,-6.2833
2017-08-31,2.2727
2017-09-01,1.1111
2017-09-05,-4.3956
2017-09-06,-2.2989
2017-09-07,4.4706
2017-09-08,-4.2793
2017-09-11,-8.2353
2017-09-12,-3.8462
2017-09-13,20.0
2017-09-14,9.7778
2017-09-15,-0.5061
2017-09-18,3.7640000000000002
2017-09-19,1.9607999999999999
2017-09-20,-13.461500000000001
2017-09-21,0.0
2017-09-22,0.0
2017-09-25,0.0
2017-09-26,-8.8889
2017-09-27,6.2195
2017-09-28,-5.8553
2017-09-29,15.8537
2017-10-02,0.0
2017-10-03,5.1579
2017-10-04,0.1001
2017-10-05,-5.0
2017-10-06,-1.3158
2017-10-09,17.3333
2017-10-10,2.1818
2017-10-11,8.452
2017-10-12,-6.4807
2017-10-13,-3.5965
2017-10-16,0.091
2017-10-17,-5.3636
2017-10-18,15.2738
2017-10-19,33.3333
2017-10-20,11.25
2017-10-23,-6.1798
2017-10-24,-19.1018
2017-10-25,1.4064
2017-10-26,-1.4599
2017-10-27,5.1852
2017-10-30,-2.7465
2017-10-31,3.5119
2017-11-01,-1.3641
2017-11-02,2.1277
2017-11-03,-6.9444
2017-11-06,-5.9701
2017-11-07,-8.7302
2017-11-08,-2.6087
2017-11-09,-7.1429
2017-11-10,15.3846
2017-11-13,16.6667
2017-11-14,-7.1429
2017-11-15,-4.0769
2017-11-16,-4.2101
2017-11-17,-3.7254
2017-11-20,4.3478
2017-11-21,4.1667
2017-11-22,4.0
2017-11-24,-6.1538
2017-11-27,14.7541
2017-11-28,0.0
2017-11-29,-1.7856999999999998
2017-11-30,-5.0982
2017-12-01,-0.3755
2017-12-04,-11.538499999999999
2017-12-05,4.3478
2017-12-06,-4.0833
2017-12-07,5.9948
2017-12-08,-1.6393
2017-12-11,2.5
2017-12-12,1.626
2017-12-13,8.0
2017-12-14,0.7407
2017-12-15,2.9412000000000003
2017-12-18,-10.7143
2017-12-19,0.0
2017-12-20,4.0
2017-12-21,-5.7692
2017-12-22,0.2816
2017-12-26,-1.0949
2017-12-27,0.823
2017-12-28,0.0
2017-12-29,1.2245
2018-01-02,2.4194
2018-01-03,-1.5748
2018-01-04,4.0
2018-01-05,2.3077
2018-01-08,5.188
2018-01-09,-7.0765
2018-01-10,3.8462
2018-01-11,-7.4074
2018-01-12,-3.6
2018-01-16,-1.2448
2018-01-17,7.1429
2018-01-18,0.0
2018-01-19,-1.9607999999999999
2018-01-22,3.92
2018-01-23,-4.542
2018-01-24,2.4194
2018-01-25,-5.9055
2018-01-26,0.4184
2018-01-29,-8.3333
2018-01-30,4.5455
2018-01-31,-4.3478
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,-0.0909
2018-02-06,-8.9172
2018-02-07,10.3896
2018-02-08,-4.9774
2018-02-09,2.7904999999999998
2018-02-12,-2.7147
2018-02-13,-2.3810000000000002
2018-02-14,23.8049
2018-02-15,-1.4971999999999999
2018-02-16,-12.0
2018-02-20,-9.0909
2018-02-21,5.0
2018-02-22,-6.7333
2018-02-23,2.1138
2018-02-26,6.0
2018-02-27,-5.6604
2018-02-28,-0.6
2018-03-01,-1.9115
2018-03-02,0.5128
2018-03-05,7.1429
2018-03-06,-4.7619
2018-03-07,-5.0
2018-03-08,0.2105
2018-03-09,-4.937
2018-03-12,1.5470000000000002
2018-03-13,-2.0675
2018-03-14,-8.8889
2018-03-15,7.3171
2018-03-16,-7.7273
2018-03-19,13.9163
2018-03-20,-1.6216
2018-03-21,0.0
2018-03-22,-8.2418
2018-03-23,1.7964
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,-11.7647
2018-03-29,-10.3333
2018-04-02,-4.684
2018-04-03,31.0452
2018-04-04,19.0476
2018-04-05,-10.0
2018-04-06,11.1111
2018-04-09,-5.0
2018-04-10,-5.2632
2018-04-11,-5.7778
2018-04-12,-6.8396
2018-04-13,1.8987
2018-04-16,-6.8323
2018-04-17,10.2
2018-04-18,2.8433
2018-04-19,-11.7647
2018-04-20,0.0
2018-04-23,10.0
2018-04-24,-7.8788
2018-04-25,5.2632
2018-04-26,-6.25
2018-04-27,9.3333
2018-04-30,2.3171
2018-05-01,-2.2646
2018-05-02,2.439
2018-05-03,1.0714
2018-05-04,-5.7715
2018-05-07,-5.0
2018-05-08,5.1316
2018-05-09,-2.5031
2018-05-10,-3.7227
2018-05-11,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,5.3333
2018-05-17,1.2658
2018-05-18,-6.0
2018-05-21,19.016
2018-05-22,-2.7933
2018-05-23,2.2989
2018-05-24,-5.618
2018-05-25,-4.7619
2018-05-29,0.0
2018-05-30,-0.625
2018-05-31,-0.8805
2018-06-01,1.5228000000000002
2018-06-04,-5.0
2018-06-05,-1.3158
2018-06-06,-4.0
2018-06-07,4.3056
2018-06-08,-4.1278
2018-06-11,11.1111
2018-06-12,-6.25
2018-06-13,6.6667
2018-06-14,-8.125
2018-06-15,8.7075
2018-06-18,-6.1327
2018-06-19,-3.3333
2018-06-20,0.6897
2018-06-21,-4.1096
2018-06-22,0.0
2018-06-25,17.8571
2018-06-26,15.1515
2018-06-27,13.6842
2018-06-28,-16.6667
2018-06-29,-1.1111
2018-07-02,-2.2472
2018-07-03,-7.931
2018-07-05,1.1236
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,-4.321
2018-07-12,-3.2258
2018-07-13,4.0
2018-07-16,2.5641
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,-6.125
2018-07-20,6.5245999999999995
2018-07-23,-7.5
2018-07-24,4.0541
2018-07-25,0.5195
2018-07-26,-8.2687
2018-07-27,5.6338
2018-07-30,-3.8667
2018-07-31,0.5548
2018-08-01,-1.3793
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,3.4965
2018-08-07,-1.3514
2018-08-08,-24.6575
2018-08-09,29.2727
2018-08-10,-5.0633
2018-08-13,-11.1111
2018-08-14,21.6667
2018-08-15,-4.1096
2018-08-16,-2.8571
2018-08-17,-4.4118
2018-08-20,0.0
2018-08-21,-4.6154
2018-08-22,-1.6129
2018-08-23,-1.1475
2018-08-24,-0.4975
2018-08-27,0.0
2018-08-28,1.6667
2018-08-29,-3.2787
2018-08-30,-6.7797
2018-08-31,3.6364
2018-09-04,10.526299999999999
2018-09-05,-3.1746
2018-09-06,-1.6393
2018-09-07,0.0
2018-09-10,0.0
2018-09-11,3.3333
2018-09-12,-3.2258
2018-09-13,-2.8333
2018-09-14,0.1715
2018-09-17,-3.2534
2018-09-18,-2.3009
2018-09-19,-0.3623
2018-09-20,-9.0909
2018-09-21,7.6
2018-09-24,-8.9219
2018-09-25,2.0408
2018-09-26,-3.0
2018-09-27,5.1546
2018-09-28,57.2549
2018-10-01,-3.99
2018-10-02,32.4675
2018-10-03,10.2941
2018-10-04,1.3333
2018-10-05,-6.1404
2018-10-08,0.0
2018-10-09,-6.5421
2018-10-10,0.0
2018-10-11,-10.0
2018-10-12,27.7778
2018-10-15,-8.6957
2018-10-16,0.0
2018-10-17,-4.7619
2018-10-18,-5.5
2018-10-19,-2.5397
2018-10-22,-2.3887
2018-10-23,3.4483
2018-10-24,-10.7527
2018-10-25,26.506
2018-10-26,-3.4286
2018-10-29,-2.6134
2018-10-30,5.3165
2018-10-31,-8.6538
2018-11-01,-4.2105
2018-11-02,-1.0989
2018-11-05,-2.2222
2018-11-06,2.2727
2018-11-07,0.0
2018-11-08,-3.3333
2018-11-09,3.4483
2018-11-12,22.4444
2018-11-13,-8.3485
2018-11-14,1.4851
2018-11-15,-3.9024
2018-11-16,1.5228000000000002
2018-11-19,-5.0
2018-11-20,15.7895
2018-11-21,22.0909
2018-11-23,7.2226
2018-11-26,-1.3889
2018-11-27,-3.169
2018-11-28,-1.8182
2018-11-29,0.0
2018-11-30,18.1481
2018-12-03,17.2414
2018-12-04,49.7326
2018-12-06,-3.5714
2018-12-07,-18.1481
2018-12-10,-2.7149
2018-12-11,6.9767
2018-12-12,-4.3478
2018-12-13,-9.0909
2018-12-14,-2.5
2018-12-17,-9.2308
2018-12-18,5.0847
2018-12-19,-4.8387
2018-12-20,1.1299
2018-12-21,0.5587
2018-12-24,2.1667
2018-12-26,-2.1207
2018-12-27,0.0
2018-12-28,2.4444
2018-12-31,9.6123
2019-01-02,19.2331
2019-01-03,-7.1328
2019-01-04,5.9828
2019-01-07,4.9747
2019-01-08,-3.6145
2019-01-09,-6.25
2019-01-10,2.2222
2019-01-11,0.0
2019-01-14,-17.3913
2019-01-15,10.526299999999999
2019-01-16,-8.3095
2019-01-17,-16.9047
2019-01-18,3.125
2019-01-22,-7.8788
2019-01-23,18.4211
2019-01-24,-0.0556
2019-01-25,-13.0072
2019-01-28,-7.476
2019-01-29,-4.3508
2019-01-30,-2.5271
2019-01-31,3.7037
2019-02-01,-0.7143
2019-02-04,-11.5108
2019-02-05,-16.3415
2019-02-06,8.7464
2019-02-07,-1.6979
2019-02-08,11.4545
2019-02-11,-2.1207
2019-02-12,-3.3333
2019-02-13,3.2328
2019-02-14,-2.2965
2019-02-15,45.1282
2019-02-19,-16.9611
2019-02-20,-11.3475
2019-02-21,4.0
2019-02-22,0.0
2019-02-25,-6.9231
2019-02-26,-2.0661
2019-02-27,1.2658
2019-02-28,0.0
2019-03-01,8.3333
2019-03-04,-3.8462
2019-03-05,-8.0
2019-03-06,4.3478
2019-03-07,0.0
2019-03-08,6.25
2019-03-11,5.8824
2019-03-12,-7.4074
2019-03-13,3.2640000000000002
2019-03-14,-5.0976
2019-03-15,-0.4082
2019-03-18,-2.623
2019-03-19,1.0101
2019-03-20,0.0
2019-03-21,4.1667
2019-03-22,-8.0
2019-03-25,8.6957
2019-03-26,-8.0
2019-03-27,-4.3478
2019-03-28,0.0
2019-03-29,3.6818
2019-04-01,-3.5511
2019-04-02,3.6364
2019-04-03,-12.193
2019-04-04,5.8941
2019-04-05,0.0
2019-04-08,-3.3019
2019-04-09,-2.439
2019-04-10,15.0
2019-04-11,-13.0435
2019-04-12,12.0
2019-04-15,-1.7856999999999998
2019-04-16,0.0
2019-04-17,-4.4545
2019-04-18,9.3245
2019-04-22,-4.2646
2019-04-23,-0.8182
2019-04-24,5.4079
2019-04-25,-5.2174
2019-04-26,-4.7248
2019-04-29,10.7366
2019-04-30,-8.6957
2019-05-01,-2.8571
2019-05-02,3.6029
2019-05-03,-5.3702
2019-05-06,5.0
2019-05-07,4.7619
2019-05-08,-13.6364
2019-05-09,-4.7368
2019-05-10,4.9724
2019-05-13,-5.2632
2019-05-14,1.1111
2019-05-15,-1.0989
2019-05-16,-8.3333
2019-05-17,25.4545
2019-05-20,2.4154999999999998
2019-05-21,-5.7547
2019-05-22,-7.9079
2019-05-23,-3.2609
2019-05-24,7.809
2019-05-28,-6.2011
2019-05-29,-4.6667
2019-05-30,4.8951
2019-05-31,5.4444
2019-06-03,-2.3182
2019-06-04,2.9126
2019-06-05,-5.6604
2019-06-06,-7.3333
2019-06-07,-6.4748
2019-06-10,0.1282
2019-06-11,-7.0423
2019-06-12,-3.5813
2019-06-13,-7.1429
2019-06-14,13.6154
2019-06-17,2.1666
2019-06-18,-2.7899000000000003
2019-06-19,-0.4704
2019-06-20,7.5342
2019-06-21,0.2293
2019-06-24,-4.0417
2019-06-25,-0.6623
2019-06-26,5.3333
2019-06-27,0.0
2019-06-28,1.1392
2019-07-01,-8.6358
2019-07-02,2.7397
2019-07-03,-6.6667
2019-07-05,2.5714
2019-07-08,0.1393
2019-07-09,-6.8149999999999995
2019-07-10,-7.1642
2019-07-11,-1.9293
2019-07-12,35.2459
2019-07-15,-6.0606
2019-07-16,0.7742
2019-07-17,-10.3713
2019-07-18,2.8571
2019-07-19,-4.1667
2019-07-22,2.8986
2019-07-23,-7.0423
2019-07-24,-6.0606
2019-07-25,-2.5806
2019-07-26,15.894
2019-07-29,3.8571
2019-07-30,16.9188
2019-07-31,-10.2353
2019-08-01,-5.7929
2019-08-02,-2.4763
2019-08-05,-2.9957000000000003
2019-08-06,-4.4118
2019-08-07,-3.0769
2019-08-08,3.1746
2019-08-09,-3.8462
2019-08-12,-3.52
2019-08-13,31.0116
2019-08-14,-17.7848
2019-08-15,-7.6212
2019-08-16,-2.3333
2019-08-19,17.7474
2019-08-20,-9.6377
2019-08-21,1.0425
2019-08-22,-2.8571
2019-08-23,22.549
2019-08-26,-13.6
2019-08-27,-14.3519
2019-08-28,-0.9009
2019-08-29,0.1818
2019-08-30,5.2632
2019-09-03,-13.6207
2019-09-04,4.7904
2019-09-05,-4.5714
2019-09-06,17.5649
2019-09-09,18.8455
2019-09-10,2.7143
2019-09-11,-10.7093
2019-09-12,19.6262
2019-09-13,1.6276000000000002
2019-09-16,-13.7732
2019-09-17,-1.263
2019-09-18,14.3717
2019-09-19,-8.0263
2019-09-20,-21.3162
2019-09-23,0.0
2019-09-24,2.0
2019-09-25,-1.9607999999999999
2019-09-26,-2.0
2019-09-27,-12.616
2019-09-30,-23.5669
2019-10-01,11.1111
2019-10-02,-7.5
2019-10-03,-12.1622
2019-10-04,-16.9231
2019-10-07,-25.9259
2019-10-08,25.0
2019-10-09,-12.0
2019-10-10,-9.0909
2019-10-11,-12.5
2019-10-14,-2.8571
2019-10-15,29.3647
2019-10-16,-13.6049
2019-10-17,-10.526299999999999
2019-10-18,-5.8824
2019-10-21,0.0
2019-10-22,1.15
2019-10-23,29.7578
2019-10-24,-19.0476
2019-10-25,0.0
2019-10-28,-1.1764999999999999
2019-10-29,7.1429
2019-10-30,4.4444
2019-10-31,-25.5319
2019-11-01,5.7143
2019-11-04,9.7973
2019-11-05,-20.0
2019-11-06,-10.7692
2019-11-07,3.4483
2019-11-08,-6.6667
2019-11-11,-15.1786
2019-11-12,0.0
2019-11-13,2.7368
2019-11-14,-3.6885
2019-11-15,1.0638
2019-11-18,-2.3579
2019-11-19,-19.1462
2019-11-20,-18.6667
2019-11-21,4.918
2019-11-22,32.1875
2019-11-25,-20.8038
2019-11-26,-10.4478
2019-11-27,-20.0
2019-11-29,6.25
2019-12-02,-17.647100000000002
2019-12-03,-21.4286
2019-12-04,-3.0303
2019-12-05,-6.25
2019-12-06,-6.6667
2019-12-09,221.4286
2019-12-10,-72.2222
2019-12-11,-20.0
2019-12-12,-30.0
2019-12-13,35.7143
2019-12-16,-15.7895
2019-12-17,6.25
2019-12-18,5.8824
2019-12-19,-11.1111
2019-12-20,0.0
2019-12-23,6.25
2019-12-24,-11.7647
2019-12-26,-27.0
2019-12-27,27.8539
2019-12-30,-21.4286
2019-12-31,-9.0909
2020-01-02,10.5
2020-01-03,-18.552
2020-01-06,0.0
2020-01-07,-22.2222
2020-01-08,14.2857
2020-01-09,-25.0
2020-01-10,0.0
2020-01-13,-16.6667
2020-01-14,40.0
2020-01-15,128.5714
2020-01-16,100.0
2020-01-17,21.875
2020-01-21,-23.0769
2020-01-22,6.6667
2020-01-23,-6.25
2020-01-24,-16.6667
2020-01-27,0.0
2020-01-28,4.0
2020-01-29,-23.0769
2020-01-30,-10.0
2020-01-31,33.3333
2020-02-03,-12.5
2020-02-04,16.6667
2020-02-05,-26.5306
2020-02-06,-55.5556
2020-02-07,-25.0
2020-02-10,-33.3333
2020-02-11,0.0
2020-02-12,9900.0
2020-02-13,-98.0
2020-02-14,-65.0
2020-02-18,-42.8571
2020-02-19,-6.25
2020-02-20,-6.6667
2020-02-21,-7.1429
2020-02-24,23.0769
2020-02-25,-20.0
2020-02-26,-26.5625
2020-02-27,2.1277
2020-02-28,-27.0833
2020-03-02,-42.8571
2020-03-03,-35.0
2020-03-04,0.0
2020-03-05,-23.0769
2020-03-06,17.8
2020-03-09,52.8014
2020-03-10,83.3333
2020-03-11,6.0606
2020-03-12,-42.8571
2020-03-13,155.0
2020-03-16,17.647100000000002
2020-03-17,-33.3333
2020-03-18,-37.5
2020-03-19,-36.0
2020-03-20,62.5
2020-03-23,-50.0
2020-03-24,-7.6923
2020-03-25,-50.0
2020-03-26,-50.0
2020-03-27,33.3333
2020-03-30,0.0
2020-03-31,-50.0
2020-04-01,50.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-06,0.0
2020-04-07,-50.0
2020-04-08,33.3333
2020-04-09,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,-25.0
2020-04-20,33.3333
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.0
2020-05-04,-50.0
2020-05-05,100.0
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-11,0.0
2020-05-12,0.0
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-26,0.0
2020-05-27,-50.0
2020-05-28,100.0
2020-05-29,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,0.0
2020-06-12,0.0
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-25,0.0
2020-06-26,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,-50.0
2020-07-10,0.0
2020-07-13,100.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,0.0
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,0.0
2020-07-31,-99.5
