ticker,BFTI US Equity
2007-05-02,0.0
2007-05-03,-7.1429
2007-05-07,0.0
2007-05-09,0.0
2007-05-10,0.0
2007-05-11,0.0
2007-05-14,0.0
2007-05-17,-3.8462
2007-05-18,0.0
2007-05-21,4.0
2007-05-22,7.6923
2007-05-23,7.1429
2007-05-24,-6.6667
2007-05-29,0.0
2007-05-31,7.1429
2007-06-01,0.0
2007-06-06,-6.6667
2007-06-07,7.1429
2007-06-11,0.0
2007-06-12,33.3333
2007-06-14,-25.0
2007-06-15,0.0
2007-06-18,0.0
2007-06-19,0.0
2007-06-25,0.0
2007-06-27,0.0
2007-06-28,0.0
2007-06-29,0.0
2007-07-02,-13.3333
2007-07-03,0.0
2007-07-05,-7.6923
2007-07-06,-8.3333
2007-07-09,-9.0909
2007-07-10,0.0
2007-07-11,10.0
2007-07-12,4.5455
2007-07-13,13.0435
2007-07-16,-7.6923
2007-07-17,-8.3333
2007-07-18,0.0
2007-07-19,0.0
2007-07-20,-9.0909
2007-07-23,0.0
2007-07-24,-10.0
2007-07-25,0.0
2007-07-27,11.1111
2007-07-30,0.0
2007-07-31,0.0
2007-08-01,-20.0
2007-08-07,-12.5
2007-08-08,85.7143
2007-08-09,-15.3846
2007-08-10,-9.0909
2007-08-13,-5.0
2007-08-14,-5.2632
2007-08-15,-22.2222
2007-08-16,0.0
2007-08-17,28.5714
2007-08-20,-8.3333
2007-08-21,9.0909
2007-08-22,-22.2222
2007-08-23,14.2857
2007-08-24,-6.25
2007-08-27,6.6667
2007-08-28,-6.25
2007-08-29,-13.3333
2007-08-30,-15.3846
2007-08-31,27.2727
2007-09-04,0.0
2007-09-05,0.0
2007-09-06,-14.2857
2007-09-11,8.3333
2007-09-12,-30.7692
2007-09-13,11.1111
2007-09-14,10.0
2007-09-17,-25.4545
2007-09-19,9.7561
2007-09-21,11.1111
2007-09-25,0.0
2007-09-26,0.0
2007-09-27,10.0
2007-10-05,0.0
2007-10-08,-18.1818
2007-10-10,0.0
2007-10-16,0.0
2007-10-26,-11.1111
2007-10-29,12.5
2007-10-31,-11.1111
2007-11-01,12.5
2007-11-02,88.8889
2007-11-05,41.1765
2007-11-06,-16.6667
2007-11-07,-20.0
2007-11-13,0.0
2007-11-14,37.5
2007-11-15,-27.2727
2007-11-16,0.0
2007-11-20,0.0
2007-11-21,0.0
2007-11-26,0.0
2007-11-28,-25.0
2007-12-03,0.0
2007-12-04,33.3333
2007-12-05,-25.0
2007-12-06,-15.0
2007-12-07,0.0
2007-12-10,0.0
2007-12-11,0.0
2007-12-17,-1.9607999999999999
2007-12-18,0.0
2007-12-19,0.0
2007-12-20,0.0
2007-12-21,0.0
2007-12-24,40.0
2007-12-26,0.0
2007-12-27,-28.5714
2007-12-28,-20.0
2007-12-31,-12.5
2008-01-02,5.7143
2008-01-03,-5.4054
2008-01-10,14.2857
2008-01-11,0.0
2008-01-14,-25.0
2008-01-15,0.0
2008-01-16,-10.0
2008-01-17,11.1111
2008-01-18,-16.6667
2008-01-22,-20.0
2008-01-24,-25.0
2008-01-31,133.3333
2008-02-06,-48.5714
2008-02-08,122.2222
2008-02-11,-25.0
2008-02-13,0.0
2008-02-14,20.0
2008-02-19,-2.7778
2008-02-20,5.7143
2008-02-21,-5.4054
2008-02-25,-8.5714
2008-02-26,-21.875
2008-02-27,1902.0
2008-02-29,0.0
2008-04-03,-98.5015
2008-04-10,566.6667
2008-04-21,-75.0
2008-05-06,0.0
2008-05-13,0.0
2008-05-15,0.0
2008-05-16,0.0
2008-05-20,0.0
2008-05-27,0.0
2008-05-29,60.0
2008-06-16,0.0
2008-06-17,-25.0
2008-06-19,0.0
2008-06-20,0.0
2008-06-24,0.0
2008-06-25,0.0
2008-06-26,-50.0
2008-06-30,13.3333
2008-07-10,0.0
2008-07-17,0.0
2008-07-21,0.0
2008-07-30,17.647100000000002
2008-08-01,0.0
2008-08-11,-25.0
2008-08-12,0.0
2008-08-20,33.3333
2008-08-26,-25.0
2008-08-27,-33.3333
2008-09-08,30.0
2008-09-09,0.0
2008-09-12,0.0
2008-09-16,0.0
2008-09-18,0.0
2008-09-23,0.0
2008-09-26,0.0
2008-10-01,-23.0769
2008-10-06,50.0
2008-10-07,-46.6667
2008-10-09,0.0
2008-10-30,-25.0
2008-10-31,66.6667
2008-11-03,-40.0
2008-11-05,0.0
2008-11-06,66.6667
2008-11-17,-40.0
2008-11-19,0.0
2008-11-26,0.0
2008-12-01,16.6667
2008-12-04,-14.2857
2008-12-08,0.0
2008-12-09,0.0
2008-12-12,0.0
2008-12-17,0.0
2008-12-18,-56.6667
2008-12-19,-3.8462
2008-12-22,0.0
2008-12-23,20.0
2008-12-26,16.6667
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,0.0
2009-01-05,14.2857
2009-01-06,-12.5
2009-01-07,0.0
2009-01-08,0.0
2009-01-09,0.0
2009-01-12,42.8571
2009-01-13,10.0
2009-01-14,-9.0909
2009-01-16,0.0
2009-01-20,20.0
2009-01-22,-16.6667
2009-01-23,20.0
2009-01-26,-16.6667
2009-01-27,0.0
2009-01-28,0.0
2009-01-29,0.0
2009-02-02,0.0
2009-02-03,-20.0
2009-02-04,0.0
2009-02-09,0.0
2009-02-10,0.0
2009-02-11,-12.5
2009-02-13,14.2857
2009-02-18,-12.5
2009-02-23,-14.2857
2009-02-25,33.3333
2009-03-02,-25.0
2009-03-03,233.3333
2009-03-04,-10.0
2009-03-05,11.1111
2009-03-09,-20.0
2009-03-10,0.0
2009-03-11,-12.5
2009-03-12,14.2857
2009-03-13,12.5
2009-03-16,-27.7778
2009-03-20,0.0
2009-03-23,7.6923
2009-03-24,-7.1429
2009-03-26,0.0
2009-03-27,23.0769
2009-04-01,-18.75
2009-04-06,53.8462
2009-04-07,0.0
2009-04-08,-40.0
2009-04-09,0.0
2009-04-13,150.0
2009-04-14,-60.0
2009-04-16,0.0
2009-04-24,0.0
2009-04-28,83.3333
2009-04-29,-45.4545
2009-05-01,0.0
2009-05-06,0.0
2009-05-07,0.0
2009-05-11,66.6667
2009-05-14,-10.0
2009-05-15,-11.1111
2009-05-18,0.0
2009-05-20,12.5
2009-05-22,-12.3611
2009-05-27,-23.2964
2009-05-28,15.7025
2009-05-29,0.0
2009-06-05,71.4286
2009-06-11,-41.6667
2009-06-15,0.0
2009-06-16,0.0
2009-06-17,0.0
2009-06-22,-64.9
2009-08-12,0.0
2009-08-28,0.0
2009-09-01,0.0
2009-09-02,20.0
2009-09-09,-16.6667
2009-09-18,0.0
2009-09-22,0.0
2009-09-23,1400.0
2009-09-24,-3.3333
2009-09-28,-93.1034
2009-09-30,0.0
2009-10-02,50.0
2009-10-08,0.0
2009-10-12,0.0
2009-10-19,0.0
2009-10-26,20.0
2009-10-27,0.0
2009-11-03,13.8889
2009-11-04,0.0
2009-11-11,0.0
2009-11-12,0.0
2009-11-17,236.5854
2009-11-18,-70.2899
2009-11-19,0.0
2009-11-30,0.0
2009-12-01,75.6098
2009-12-02,41.6667
2009-12-08,-54.902
2009-12-09,4.3478
2009-12-10,150.0
2009-12-14,-60.0
2009-12-17,0.0
2009-12-18,0.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-24,0.0
2009-12-28,0.0
2009-12-31,8.3333
2010-01-05,0.0
2010-01-06,94.2308
2010-01-07,-48.5149
2010-01-11,1.9231
2010-01-13,90.566
2010-01-20,-39.604
2010-01-22,0.0
2010-01-26,67.2131
2010-02-01,-31.3725
2010-02-09,-8.5714
2010-02-16,0.0
2010-02-19,50.0
2010-02-22,0.0
2010-02-23,-27.0833
2010-03-03,0.0
2010-03-04,0.0
2010-03-09,0.0
2010-03-10,0.0
2010-03-11,0.0
2010-03-17,0.0
2010-03-22,37.1429
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,35.4167
2010-03-30,-15.3846
2010-03-31,0.0
2010-04-01,5.4545
2010-04-05,46.5517
2010-04-06,-17.647100000000002
2010-04-07,0.0
2010-04-08,0.0
2010-04-09,21.4286
2010-04-12,-11.7647
2010-04-13,1.3333
2010-04-14,-7.8947
2010-04-15,7.1429
2010-04-16,0.0
2010-04-19,0.0
2010-04-21,-6.6667
2010-04-23,28.5714
2010-04-26,34.4444
2010-04-27,6.6116
2010-04-28,31.7829
2010-04-29,-2.9412000000000003
2010-04-30,-15.1515
2010-05-03,0.0
2010-05-07,-28.5714
2010-05-19,21.0
2010-05-21,-0.8264
2010-05-26,0.0
2010-05-27,0.0
2010-06-01,29.1667
2010-06-02,-21.2903
2010-06-08,0.0
2010-06-10,27.0492
2010-06-16,3.2258
2010-06-21,0.0
2010-06-23,0.0
2010-06-25,12.5
2010-06-29,-2.7778
2010-07-01,-31.4286
2010-07-02,0.0
2010-07-06,0.8333
2010-07-08,-0.8264
2010-07-09,-70.8333
2010-07-13,17.1429
2010-07-26,168.2927
2010-07-27,-8.1818
2010-07-28,0.0
2010-07-29,0.0
2010-07-30,0.0
2010-08-03,0.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-20,38.6139
2010-08-24,0.0
2010-08-25,-10.7143
2010-08-26,0.0
2010-08-30,-34.4
2010-08-31,101.2195
2010-09-02,-36.3636
2010-09-07,0.0
2010-09-09,0.9524
2010-09-14,0.0
2010-09-17,0.0
2010-09-23,-0.9434
2010-09-28,0.0
2010-09-30,0.0
2010-10-04,0.0
2010-10-12,-2.8571
2010-10-25,2.9412000000000003
2010-11-04,-2.8571
2010-11-10,2.9412000000000003
2010-11-12,0.0
2010-11-15,23.8095
2010-11-16,1.5385
2010-11-17,9.8485
2010-11-18,3.4483
2010-11-19,20.0
2010-11-22,-8.3333
2010-11-23,-3.0303
2010-11-24,6.25
2010-11-30,-10.5882
2010-12-07,-1.3158
2010-12-10,0.0
2010-12-13,13.3333
2010-12-15,0.0
2010-12-16,0.0
2010-12-27,-17.0588
2010-12-28,-0.7092
2010-12-29,0.0
2010-12-30,-14.2857
2011-01-04,-8.3333
2011-01-05,9.0909
2011-01-11,0.0
2011-01-19,4.1667
2011-01-31,-4.0
2011-02-08,0.0
2011-02-11,4.1667
2011-02-28,-4.0
2011-03-14,0.0
2011-03-18,0.0
2011-03-25,0.0
2011-04-08,0.0
2011-04-12,0.0
2011-04-15,0.0
2011-04-21,0.0
2011-04-28,0.0
2011-04-29,-17.5
2011-05-05,-38.3838
2011-05-06,0.0
2011-06-03,-16.3934
2011-06-06,-49.0196
2011-06-29,7.6923
2011-07-28,0.0
2011-09-23,0.0
2011-09-27,-46.4286
2011-10-05,0.0
2011-10-06,6.6667
2011-12-02,6.25
2012-01-09,0.0
2012-01-19,0.0
2012-02-28,200.0
2012-03-01,0.0
2012-03-16,-78.4314
2012-03-20,363.6364
2012-03-21,-50.9804
2012-03-29,0.0
2012-05-04,0.0
2012-05-09,-56.0
2013-03-18,381.8182
2013-03-19,-90.566
2013-03-27,800.0
2013-05-08,-88.8889
2013-07-11,960.0
2013-07-18,0.0
2013-12-04,-90.566
2014-02-10,1400.0
2014-04-15,0.0
2014-05-01,0.0
2014-08-28,-95.9833
2014-09-03,41.0788
2014-09-17,170.5882
2014-10-22,-63.0435
2014-12-04,841.1765
2014-12-15,0.0
2015-02-03,-81.25
2015-03-10,-46.6667
2015-05-21,762.5
2015-12-14,-88.4058
2016-03-17,0.0
2016-07-14,0.0
2016-10-21,582.8125
2016-12-07,26.3158
2016-12-13,-1.4493
2017-01-06,-70.5882
2017-01-13,0.0
2017-02-21,15.0
2017-03-20,0.0
2017-04-28,-13.0435
2017-08-14,0.0
2017-10-30,250.0
2018-01-18,0.0
2018-01-22,14.2857
2018-01-31,112.5
2018-02-05,-10.5882
2018-03-12,0.0
2018-03-14,18.4211
2018-04-04,-22.2222
2018-05-10,-28.5714
2018-06-07,100.0
2018-06-28,-35.0
2018-06-29,15.3846
2018-07-03,-13.3333
2018-07-13,0.0
2018-09-14,-1.5537999999999998
2018-09-25,-14.0334
2018-09-26,-18.2149
2018-10-16,0.0222
2018-10-19,44.4444
2018-10-24,55.3846
2018-11-14,-10.8911
2018-11-15,13.3333
2018-11-16,-3.9215999999999998
2018-11-19,-6.1224
2018-11-20,6.5217
2018-11-21,0.0
2018-11-23,-5.102
2018-11-26,5.3763
2018-11-28,0.0
2018-12-03,-4.0816
2018-12-04,0.0
2018-12-12,-7.4468
2018-12-17,-4.5977
2018-12-18,-15.6627
2018-12-19,-7.1429
2018-12-20,-3.0769
2018-12-21,-19.0476
2018-12-24,1.9607999999999999
2018-12-27,3.8462
2018-12-31,57.3889
2019-01-02,3.5416
2019-01-03,-10.2273
2019-01-04,-2.5316
2019-01-07,-7.7922
2019-01-08,-1.4085
2019-01-09,4.2857
2019-01-10,8.9041
2019-01-11,3.1447
2019-01-14,9.7561
2019-01-15,-11.1222
2019-01-16,7.5134
2019-01-17,-1.1628
2019-01-18,17.6353
2019-01-22,0.0
2019-01-23,-8.9909
2019-01-24,-4.4066
2019-01-25,0.0115
2019-01-28,-59.7701
2019-01-29,-20.0571
2019-01-30,-16.0114
2019-01-31,36.1702
2019-02-01,20.3125
2019-02-04,32.4416
2019-02-05,-21.5532
2019-02-06,7.125
2019-02-07,-13.6523
2019-02-08,29.7297
2019-02-11,-7.2917
2019-02-12,-1.1236
2019-02-13,86.3636
2019-02-14,1.2195
2019-02-15,3.6145
2019-02-19,-5.814
2019-02-20,-7.4074
2019-02-21,5.32
2019-02-22,-3.7853
2019-02-25,0.5132
2019-02-26,-41.0918
2019-02-27,-8.8889
2019-02-28,-7.3415
2019-03-01,-13.135
2019-03-04,69.6667
2019-03-06,-42.8469
2019-03-07,-6.2188
2019-03-08,-13.3622
2019-03-11,-7.6923
2019-03-12,4.1667
2019-03-13,-26.0
2019-03-14,0.0
2019-03-15,132.4324
2019-03-18,11.6279
2019-03-19,14.5833
2019-03-20,-22.7273
2019-03-21,1.1764999999999999
2019-03-22,2.3256
2019-03-25,0.0
2019-03-26,-45.4545
2019-03-27,16.6667
2019-03-28,-37.3929
2019-03-29,36.9082
2019-04-01,-25.0
2019-04-02,-2.7778
2019-04-03,-2.8571
2019-04-04,2.9412000000000003
2019-04-05,2.8571
2019-04-08,-19.4444
2019-04-09,14.7586
2019-04-10,-3.8462
2019-04-11,37.5
2019-04-12,-13.6364
2019-04-15,0.0
2019-04-16,-14.2105
2019-04-17,-1.8405
2019-04-18,-31.25
2019-04-22,9.0909
2019-04-23,21.625
2019-04-24,-21.2059
2019-04-25,39.1304
2019-04-26,6.25
2019-04-29,-10.5882
2019-04-30,11.1842
2019-05-01,2.9586
2019-05-02,-2.8736
2019-05-03,0.0
2019-05-06,-8.284
2019-05-07,3.2258
2019-05-08,-6.25
2019-05-10,-1.6667
2019-05-13,8.4746
2019-05-14,5.3125
2019-05-22,-7.7567
2019-05-24,-35.5337
2019-05-28,-0.0998
2019-05-30,9.8901
2019-05-31,-40.0
2019-06-03,81.8182
2019-06-05,-25.0
2019-06-06,-2.2222
2019-06-07,1.3239
2019-06-10,6.5440000000000005
2019-06-12,-67.2632
2019-06-13,76.8489
2019-06-14,-31.8182
2019-06-17,1.3333
2019-06-18,-7.8947
2019-06-19,28.5714
2019-06-20,11.1111
2019-06-21,10.0
2019-06-26,-9.0909
2019-06-27,0.0
2019-06-28,0.0
2019-07-18,-2.0
2019-08-05,-79.5918
2019-08-15,20.0
2019-08-16,-58.3333
2019-08-26,0.0
2019-10-17,-98.0
2019-10-23,100.0
2019-10-24,2400.0
2019-10-29,20.0
2019-10-31,400.0
2019-11-01,-99.3333
2019-11-04,100.0
2019-11-05,25.0
2019-11-07,100.0
2019-11-13,-80.0
2019-11-14,0.0
2019-11-20,0.0
2019-12-18,-50.0
2020-01-06,100.0
2020-01-24,4900.0
2020-01-28,-99.0
2020-02-04,0.0
2020-02-07,0.0
2020-02-26,0.0
2020-03-06,0.0
2020-03-20,0.0
2020-04-27,0.0
2020-05-08,100.0
2020-06-03,50.0
