ticker,CTRA US Equity
2017-02-09,0.7634
2017-02-10,-1.1364
2017-02-13,-0.3831
2017-02-14,-2.3077
2017-02-15,-0.7874
2017-02-16,-1.9841
2017-02-17,2.834
2017-02-21,0.7874
2017-02-22,1.5625
2017-02-23,3.8462
2017-02-24,-1.1111
2017-02-27,-0.4644
2017-02-28,0.2258
2017-03-01,-0.886
2017-03-02,0.0
2017-03-03,0.0
2017-03-06,-0.0152
2017-03-07,-0.7425
2017-03-08,0.7634
2017-03-09,-1.3333
2017-03-10,-4.0233
2017-03-13,-0.4
2017-03-14,-0.4016
2017-03-15,2.0161
2017-03-16,2.7668
2017-03-17,0.1538
2017-03-20,-0.1536
2017-03-21,-1.4923
2017-03-22,-1.6086
2017-03-23,-1.1111
2017-03-27,2.1669
2017-03-28,4.4776
2017-03-29,0.0
2017-03-30,-0.015
2017-03-31,-0.1354
2017-04-03,2.1084
2017-04-04,1.4012
2017-04-05,1.0182
2017-04-06,3.3117
2017-04-07,-2.7875
2017-04-10,1.0753
2017-04-11,-1.7730000000000001
2017-04-12,-1.083
2017-04-13,0.0
2017-04-17,1.8978000000000002
2017-04-18,-0.616
2017-04-19,0.4757
2017-04-20,0.1435
2017-04-21,-0.1433
2017-04-24,-0.0717
2017-04-25,0.5025
2017-04-26,-1.7856999999999998
2017-04-27,-1.0909
2017-04-28,0.7353
2017-05-01,-0.292
2017-05-02,3.2211
2017-05-03,-1.4184
2017-05-04,-3.2374
2017-05-05,0.3717
2017-05-08,2.2222
2017-05-09,2.8986
2017-05-10,-0.9859
2017-05-11,1.7069999999999999
2017-05-12,0.0
2017-05-15,9.0909
2017-05-17,-3.3462
2017-05-18,-1.1804999999999999
2017-05-19,0.0
2017-05-23,-0.6711
2017-05-24,-0.6757
2017-05-25,0.0
2017-05-30,-2.0408
2017-05-31,2.7778
2017-06-01,0.0
2017-06-02,0.0
2017-06-05,-1.0135
2017-06-06,0.0
2017-06-07,-0.3413
2017-06-08,0.6849
2017-06-09,-0.6803
2017-06-12,0.8699
2017-06-13,-0.0611
2017-06-14,-0.1223
2017-06-15,-0.6803
2017-06-16,-1.4384000000000001
2017-06-19,0.417
2017-06-20,2.4221
2017-06-21,0.7432
2017-06-22,-0.7378
2017-06-23,0.6757
2017-06-26,0.0
2017-06-27,-1.1409
2017-06-28,1.1541
2017-06-29,-0.6711
2017-06-30,0.6716
2017-07-03,4.5802
2017-07-05,0.7299
2017-07-06,-1.4493
2017-07-07,0.3676
2017-07-10,-3.2967
2017-07-11,1.5
2017-07-12,1.5077
2017-07-13,0.0
2017-07-14,-1.4706000000000001
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,1.1194
2017-07-24,-0.4428
2017-07-25,0.8154
2017-07-26,0.0
2017-07-27,-1.0735
2017-07-28,-0.327
2017-07-31,3.5048
2017-08-01,0.6484
2017-08-02,-0.5011
2017-08-03,-0.1439
2017-08-04,0.1441
2017-08-07,-0.7194
2017-08-08,-1.087
2017-08-09,-4.0293
2017-08-10,-0.7634
2017-08-11,0.0
2017-08-14,-2.3077
2017-08-15,-1.0236
2017-08-16,-2.9435000000000002
2017-08-17,4.0164
2017-08-18,-3.8613
2017-08-21,0.8197
2017-08-22,0.0813
2017-08-23,-0.4874
2017-08-24,3.6734999999999998
2017-08-25,-0.7874
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,-1.5873
2017-08-31,0.8065
2017-09-01,0.32
2017-09-05,-1.5152
2017-09-06,-0.8097
2017-09-07,2.1224
2017-09-08,-2.0783
2017-09-11,-0.4082
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,-0.0984
2017-09-15,-0.722
2017-09-18,-0.8264
2017-09-19,0.0
2017-09-20,0.8333
2017-09-21,0.6612
2017-09-22,-1.4778
2017-09-25,-0.0333
2017-09-26,0.0333
2017-09-27,0.0
2017-09-28,-0.3333
2017-09-29,-0.8696
2017-10-02,0.0337
2017-10-03,0.0
2017-10-04,-0.0843
2017-10-05,0.4219
2017-10-06,0.8235
2017-10-09,-0.4501
2017-10-10,0.4354
2017-10-11,-0.4668
2017-10-12,0.5025
2017-10-13,-0.5
2017-10-16,0.5025
2017-10-17,0.3833
2017-10-18,-0.3819
2017-10-19,0.0
2017-10-20,0.0
2017-10-23,0.2167
2017-10-24,-0.765
2017-10-25,-0.2849
2017-10-26,-0.7563
2017-10-27,-0.254
2017-10-30,1.528
2017-10-31,-1.1706
2017-11-01,0.0
2017-11-02,0.6768
2017-11-03,0.0
2017-11-06,0.1681
2017-11-07,-0.1678
2017-11-08,0.0
2017-11-09,-1.2605
2017-11-10,-0.0851
2017-11-13,0.0852
2017-11-14,-1.2766
2017-11-15,0.0
2017-11-16,-1.2931
2017-11-17,-0.4367
2017-11-20,0.0
2017-11-21,-1.4912
2017-11-22,-0.2671
2017-11-24,1.7856999999999998
2017-11-27,-0.0175
2017-11-28,3.5269
2017-11-29,0.0
2017-11-30,0.8475
2017-12-01,-0.6723
2017-12-04,0.5245
2017-12-05,0.1178
2017-12-06,-0.4707
2017-12-07,0.0
2017-12-08,-0.5405
2017-12-11,0.2038
2017-12-12,-0.678
2017-12-13,-0.1706
2017-12-14,0.0
2017-12-15,-0.8547
2017-12-18,2.931
2017-12-19,-0.335
2017-12-20,0.6723
2017-12-21,-1.3356
2017-12-22,1.4889999999999999
2017-12-26,0.0333
2017-12-27,-0.4167
2017-12-28,0.0
2017-12-29,-0.6192
2018-01-02,6.2816
2018-01-03,0.2218
2018-01-04,1.1858
2018-01-05,3.125
2018-01-08,-3.0303
2018-01-09,1.0156
2018-01-10,-0.3867
2018-01-11,2.4845
2018-01-12,2.1818
2018-01-16,-1.0973
2018-01-17,0.075
2018-01-18,-2.6217
2018-01-19,-0.7692
2018-01-22,0.0
2018-01-23,2.3256
2018-01-24,1.6667
2018-01-25,1.3413
2018-01-26,-0.3676
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,0.369
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,-0.3676
2018-02-06,-0.5166
2018-02-07,-0.5935
2018-02-08,-0.7463
2018-02-09,-2.2556
2018-02-12,2.3077
2018-02-13,0.7519
2018-02-14,-1.1194
2018-02-15,2.6414999999999997
2018-02-16,-1.4706000000000001
2018-02-20,-0.2985
2018-02-21,0.2994
2018-02-22,-0.7463
2018-02-23,0.6767
2018-02-26,-0.2987
2018-02-27,0.0
2018-02-28,1.8727
2018-03-01,0.0
2018-03-02,-0.7353
2018-03-05,0.7407
2018-03-06,0.0
2018-03-07,0.7353
2018-03-08,-0.365
2018-03-09,0.0
2018-03-12,0.0
2018-03-13,-0.3663
2018-03-14,0.7353
2018-03-15,-0.8759
2018-03-16,-1.3255
2018-03-19,-1.4925
2018-03-20,0.1515
2018-03-21,-0.1513
2018-03-22,-1.8182
2018-03-23,-0.5401
2018-03-26,0.8534
2018-03-27,-2.3077
2018-03-28,0.7087
2018-03-29,4.7694
2018-04-02,-3.2836
2018-04-03,1.3889
2018-04-05,1.7504
2018-04-06,-1.2715
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-13,-1.5152
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,-0.4615
2018-04-19,-1.0819
2018-04-20,3.0469
2018-04-23,3.0933
2018-04-24,1.1472
2018-04-25,-0.4653
2018-04-26,-3.2286
2018-04-27,0.3925
2018-04-30,0.6767
2018-05-01,-2.9574
2018-05-02,-1.4929999999999999
2018-05-03,0.0
2018-05-04,2.3438
2018-05-07,1.5267
2018-05-08,-1.5038
2018-05-09,0.7634
2018-05-10,0.0
2018-05-11,0.0
2018-05-14,-0.7576
2018-05-15,0.0
2018-05-16,0.3817
2018-05-17,-1.1407
2018-05-18,0.7692
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,2.2137000000000002
2018-05-25,-0.224
2018-05-29,-0.1497
2018-05-30,2.099
2018-05-31,0.0734
2018-06-01,1.2472
2018-06-04,1.1884000000000001
2018-06-05,0.2578
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-11,1.4285999999999999
2018-06-12,0.7746
2018-06-13,-0.0699
2018-06-14,2.0979
2018-06-15,-0.8219
2018-06-18,2.2099
2018-06-19,-0.1351
2018-06-20,-0.5413
2018-06-21,0.0
2018-06-22,-0.068
2018-06-25,0.0681
2018-06-26,0.3401
2018-06-27,0.0
2018-06-28,-0.678
2018-06-29,-0.7509
2018-07-02,0.8666
2018-07-03,-0.45
2018-07-05,0.0
2018-07-06,-0.137
2018-07-09,0.1372
2018-07-10,0.0
2018-07-11,-0.6164
2018-07-12,0.6203
2018-07-13,-1.3699
2018-07-16,-1.3889
2018-07-17,-1.2676
2018-07-18,0.1427
2018-07-19,-0.4274
2018-07-20,-0.4292
2018-07-23,0.5747
2018-07-24,0.0
2018-07-25,-0.0714
2018-07-26,0.0715
2018-07-27,-0.6429
2018-07-30,-3.652
2018-07-31,2.5966
2018-08-01,-1.8182
2018-08-02,1.4815
2018-08-03,0.0
2018-08-06,0.292
2018-08-07,0.0
2018-08-08,-0.3639
2018-08-09,0.0
2018-08-10,-2.1329
2018-08-13,-1.3286
2018-08-14,0.5295
2018-08-15,2.9345
2018-08-16,1.1696
2018-08-17,1.2283
2018-08-20,1.3562
2018-08-21,2.8169
2018-08-22,3.8356
2018-08-23,0.2639
2018-08-24,0.0
2018-08-27,0.8289
2018-08-28,0.4828
2018-08-29,0.0
2018-08-30,-1.6234
2018-08-31,1.5842
2018-09-04,-0.5848
2018-09-05,0.6536
2018-09-06,-0.013
2018-09-07,-0.6364
2018-09-10,1.9607999999999999
2018-09-11,1.2821
2018-09-12,-0.6329
2018-09-13,-0.6369
2018-09-14,-3.641
2018-09-17,-2.2086
2018-09-18,-2.585
2018-09-19,6.4944
2018-09-20,-2.9508
2018-09-21,1.3514
2018-09-24,-1.0
2018-09-25,-0.2694
2018-09-26,3.9838
2018-09-27,2.5974
2018-09-28,0.3165
2018-10-01,-0.9464
2018-10-02,0.9554
2018-10-03,-0.3155
2018-10-04,-0.9494
2018-10-05,-0.3195
2018-10-08,-1.2821
2018-10-09,1.2597
2018-10-10,-2.5266
2018-10-11,-3.2895
2018-10-12,1.2925
2018-10-15,0.2015
2018-10-16,3.2172
2018-10-17,2.2727
2018-10-18,-0.9524
2018-10-19,-2.5641
2018-10-22,0.6579
2018-10-23,-1.9607999999999999
2018-10-24,-2.3067
2018-10-25,-1.0509
2018-10-26,-0.6897
2018-10-29,-1.3889
2018-10-30,0.662
2018-10-31,2.0708
2018-11-01,1.4393
2018-11-02,0.0
2018-11-05,1.3514
2018-11-06,-0.6667
2018-11-07,3.0201
2018-11-08,0.3388
2018-11-09,-2.6101
2018-11-12,0.1067
2018-11-13,-0.8391
2018-11-14,-1.9476
2018-11-15,-1.8218999999999999
2018-11-16,-1.6324999999999998
2018-11-19,-2.8936
2018-11-20,-4.6889
2018-11-21,-0.0613
2018-11-23,-1.8555000000000001
2018-11-26,-0.7813
2018-11-27,-2.3622
2018-11-28,0.0
2018-11-29,3.0645
2018-11-30,0.4695
2018-12-03,1.1526
2018-12-04,-0.4004
2018-12-06,-0.5566
2018-12-07,1.0572
2018-12-10,0.3846
2018-12-11,3.0805
2018-12-12,1.3381
2018-12-13,0.3374
2018-12-14,-0.2193
2018-12-17,-0.3957
2018-12-18,-1.6625
2018-12-19,0.9874
2018-12-20,-1.6296
2018-12-21,-3.2078
2018-12-24,0.7157
2018-12-26,1.8075
2018-12-27,-0.2276
2018-12-28,-0.4106
2018-12-31,0.3971
2019-01-02,0.3651
2019-01-03,-2.2128
2019-01-04,0.713
2019-01-07,0.0154
2019-01-08,-1.1848
2019-01-09,1.09
2019-01-10,-0.6932
2019-01-11,-1.1013
2019-01-14,-1.1136
2019-01-15,-0.2696
2019-01-16,2.2583
2019-01-17,-0.5443
2019-01-18,1.251
2019-01-22,0.1699
2019-01-23,-1.0792
2019-01-24,-0.4364
2019-01-25,1.7376
2019-01-28,-0.6924
2019-01-29,0.3099
2019-01-30,-0.9113
2019-01-31,0.3585
2019-02-01,0.3417
2019-02-04,-0.418
2019-02-05,-0.5596
2019-02-06,-0.3439
2019-02-07,-1.4118
2019-02-08,-2.5139
2019-02-11,-1.6158000000000001
2019-02-12,1.4433
2019-02-13,1.3900000000000001
2019-02-14,-0.5968
2019-02-15,2.2067
2019-02-19,-0.5556
2019-02-20,1.1814
2019-02-21,-1.8145
2019-02-22,0.5142
2019-02-25,-1.8385
2019-02-26,0.0
2019-02-27,0.3257
2019-02-28,0.0
2019-03-01,-0.3084
2019-03-04,-2.8823
2019-03-05,0.6036
2019-03-06,-4.1667
2019-03-07,0.4174
2019-03-08,-1.6625999999999999
2019-03-11,0.5636
2019-03-12,1.0683
2019-03-13,-0.1906
2019-03-14,-2.4306
2019-03-15,0.7829
2019-03-18,0.4237
2019-03-19,-1.1076
2019-03-20,-1.7955999999999999
2019-03-21,-0.5431
2019-03-22,0.0546
2019-03-25,0.4548
2019-03-26,2.1007
2019-03-27,0.3547
2019-03-28,-0.106
2019-03-29,2.477
2019-04-01,1.5021
2019-04-02,2.0071
2019-04-03,0.5169
2019-04-04,-1.4101
2019-04-05,1.2283
2019-04-08,-0.3491
2019-04-09,-0.2836
2019-04-10,-1.0873
2019-04-11,-1.7419
2019-04-12,-2.4096
2019-04-15,-1.1464
2019-04-16,1.4273
2019-04-17,-0.8795
2019-04-18,-1.0293
2019-04-22,0.9862
2019-04-23,-2.5213
2019-04-24,-0.3279
2019-04-25,-1.2974999999999999
2019-04-26,2.3884
2019-04-29,3.0922
2019-04-30,-1.1577
2019-05-01,0.4259
2019-05-02,0.0707
2019-05-03,4.2027
2019-05-06,1.4913
2019-05-07,-1.0853
2019-05-08,0.1688
2019-05-09,0.3202
2019-05-10,-1.6294
2019-05-13,-4.6107
2019-05-14,-0.6803
2019-05-15,1.2076
2019-05-16,1.5138
2019-05-17,-2.6316
2019-05-20,0.9189
2019-05-21,0.4106
2019-05-22,-1.0491
2019-05-23,-1.6173
2019-05-24,0.3836
2019-05-28,1.6921
2019-05-29,-1.9144999999999999
2019-05-30,-1.6782
2019-05-31,-2.3191
2019-06-03,0.3419
2019-06-04,1.0411
2019-06-05,-0.9929
2019-06-06,-0.1135
2019-06-07,1.8754
2019-06-10,-2.0454
2019-06-11,0.0
2019-06-12,-0.019
2019-06-13,0.038
2019-06-14,0.0
2019-06-17,0.5694
2019-06-18,0.1321
2019-06-19,0.0565
2019-06-20,1.0735999999999999
2019-06-21,0.0559
2019-06-24,-1.2852000000000001
2019-06-25,-5.9245
2019-06-26,1.1231
2019-06-27,0.0992
2019-06-28,2.8334
2019-07-01,-1.3102
2019-07-02,-4.8419
2019-07-03,2.3388999999999998
2019-07-05,-1.5436999999999999
2019-07-08,1.6697
2019-07-09,-2.5836
2019-07-10,2.426
2019-07-11,-3.051
2019-07-12,-2.2774
2019-07-15,-8.7288
2019-07-16,-1.2535
2019-07-17,-3.5026
2019-07-18,-6.3337
2019-07-19,1.7945
2019-07-22,-0.9453
2019-07-23,-1.7023000000000001
2019-07-24,3.4374000000000002
2019-07-25,-4.414
2019-07-26,1.6189
2019-07-29,-3.8129999999999997
2019-07-30,-1.792
2019-07-31,-0.94
2019-08-01,-7.4239
2019-08-02,-2.9545
2019-08-05,-1.2737
2019-08-06,-1.416
2019-08-07,-1.0214
2019-08-08,0.7094
2019-08-09,-2.4976
2019-08-12,-0.2956
2019-08-13,0.9223
2019-08-14,2.5131
2019-08-15,-1.4963
2019-08-16,0.097
2019-08-19,0.4521
2019-08-20,-3.2787
2019-08-21,0.0665
2019-08-22,-6.1109
2019-08-23,-4.1033
2019-08-26,-0.4058
2019-08-27,-4.3704
2019-08-28,-0.1549
2019-08-29,4.4608
2019-08-30,6.9439
2019-09-03,0.9375
2019-09-04,3.784
2019-09-05,3.3808
2019-09-06,-1.026
2019-09-09,6.1224
2019-09-10,0.4579
2019-09-11,1.4585
2019-09-12,-3.0249
2019-09-13,3.7369
2019-09-16,-0.3275
2019-09-17,-2.4194
2019-09-18,-2.9385
2019-09-19,3.6266
2019-09-20,-3.7432
2019-09-23,-1.7389000000000001
2019-09-24,-11.2934
2019-09-25,4.5339
2019-09-26,-2.2207
2019-09-27,-0.1065
2019-09-30,-0.675
2019-10-01,-9.8712
2019-10-02,-1.3492
2019-10-03,-1.2068
2019-10-04,-4.9267
2019-10-07,2.0128
2019-10-08,-2.7708
2019-10-09,-4.5337
2019-10-10,1.0403
2019-10-11,2.1038
2019-10-14,-0.3946
2019-10-15,0.044
2019-10-16,-2.7277
2019-10-17,1.4925
2019-10-18,-0.8021
2019-10-21,3.4591
2019-10-22,3.5606
2019-10-23,2.5996
2019-10-24,-1.6347
2019-10-25,2.9913
2019-10-28,0.0
2019-10-29,-1.9766
2019-10-30,-2.5103
2019-10-31,-3.1659
2019-11-01,1.3078
2019-11-04,-0.043
2019-11-05,0.0
2019-11-06,-5.5962
2019-11-07,-2.4624
2019-11-08,-2.5244999999999997
2019-11-11,-2.446
2019-11-12,-6.6372
2019-11-13,-3.9494
2019-11-14,-48.5746
2019-11-15,-3.6247
2019-11-18,-8.5177
2019-11-19,-10.1572
2019-11-20,-6.9987
2019-11-21,3.1838
2019-11-22,5.8906
2019-11-25,0.3974
2019-11-26,-9.4987
2019-11-27,-0.8746
2019-11-29,-1.9118
2019-12-02,-9.2954
2019-12-03,1.6529
2019-12-04,-3.252
2019-12-05,-0.8403
2019-12-06,3.3898
2019-12-09,2.623
2019-12-10,4.6326
2019-12-11,2.9008000000000003
2019-12-12,2.3739
2019-12-13,-1.4493
2019-12-16,11.4706
2019-12-17,3.1662
2019-12-18,4.0921
2019-12-19,3.8084
2019-12-20,-0.7101
2019-12-23,5.006
2019-12-24,0.5675
2019-12-26,0.4515
2019-12-27,2.0225
2019-12-30,3.304
2019-12-31,-3.5181
2020-01-02,-2.3204000000000002
2020-01-03,-2.1493
2020-01-06,1.7341
2020-01-07,-4.5455
2020-01-08,-9.881
2020-01-09,-2.9062
2020-01-10,-1.4966
2020-01-13,5.5249
2020-01-14,8.5079
2020-01-15,-1.9300000000000002
2020-01-16,0.246
2020-01-17,-8.0982
2020-01-21,-5.474
2020-01-22,-0.9887
2020-01-23,-2.7104
2020-01-24,-4.6921
2020-01-27,-5.2308
2020-01-28,3.7338
2020-01-29,-3.2864
2020-01-30,-1.1327
2020-01-31,-5.2373
2020-02-03,-0.3454
2020-02-04,16.6378
2020-02-05,10.847
2020-02-06,-8.0429
2020-02-07,-6.5598
2020-02-10,-11.5445
2020-02-11,6.3492
2020-02-12,0.4975
2020-02-13,1.3201
2020-02-14,3.5831
2020-02-18,-0.4717
2020-02-19,4.8972999999999995
2020-02-20,-2.7108
2020-02-21,-5.2632
2020-02-24,6.2092
2020-02-25,-4.6154
2020-02-26,-9.1935
2020-02-27,-2.1314
2020-02-28,3.2668
2020-03-02,-0.5272
2020-03-03,-3.1802
2020-03-04,0.365
2020-03-05,-11.4545
2020-03-06,-7.3922
2020-03-09,-12.1951
2020-03-10,5.303
2020-03-11,-12.9496
2020-03-12,-18.1818
2020-03-13,64.6465
2020-03-16,-19.2229
2020-03-17,19.7468
2020-03-18,-22.6216
2020-03-19,-9.5628
2020-03-20,2.1148
2020-03-23,-18.6391
2020-03-24,-23.6364
2020-03-25,26.1905
2020-03-26,2.6414999999999997
2020-03-27,-8.0882
2020-03-30,-7.6
2020-03-31,1.7316
2020-04-01,8.9362
2020-04-02,11.7187
2020-04-03,-10.1399
2020-04-06,12.0623
2020-04-07,-11.8056
2020-04-08,41.3386
2020-04-09,11.4206
2020-04-13,-0.25
2020-04-14,0.0
2020-04-15,-3.7594
2020-04-16,-14.8438
2020-04-17,8.868500000000001
2020-04-20,0.5618
2020-04-21,-6.1453
2020-04-22,0.0
2020-04-23,-3.2738
2020-04-24,-2.4615
2020-04-27,11.987400000000001
2020-04-28,15.493
2020-04-29,-0.7317
2020-04-30,-6.1425
2020-05-01,-14.1361
2020-05-04,-7.0122
2020-05-05,-6.5574
2020-05-06,-4.2105
2020-05-07,8.0586
2020-05-08,13.8983
2020-05-11,13.392900000000001
2020-05-12,-16.273
2020-05-13,-10.0313
2020-05-14,5.2265
2020-05-15,-3.9735
2020-05-18,12.7586
2020-05-19,-6.422
2020-05-20,2.9412000000000003
2020-05-21,-2.5397
2020-05-22,9.1205
2020-05-26,9.5522
2020-05-27,16.3488
2020-05-28,3.9813
2020-05-29,-13.5135
2020-06-01,-3.6458
2020-06-02,2.4324
2020-06-03,3.4301
2020-06-04,10.7143
2020-06-05,26.7281
2020-06-08,5.0909
2020-06-09,-4.6713000000000005
2020-06-10,-19.9637
2020-06-11,-11.7914
2020-06-12,-3.0848
2020-06-15,3.4483
2020-06-16,10.7692
2020-06-17,-5.787
2020-06-18,-1.9656
2020-06-19,4.01
2020-06-22,-4.0964
2020-06-23,-1.5074999999999998
2020-06-24,-16.8367
2020-06-25,-7.0552
2020-06-26,-3.3003
2020-06-29,1.3652
2020-06-30,2.3569
2020-07-01,3.9474
2020-07-02,3.1646
2020-07-06,17.1779
2020-07-07,0.5236
2020-07-08,-1.8229
2020-07-09,0.0
2020-07-10,-2.9177999999999997
2020-07-13,-9.5628
2020-07-14,0.0
2020-07-15,2.719
2020-07-16,0.8824
2020-07-17,0.0
2020-07-20,-2.6239
2020-07-21,-1.4969999999999999
2020-07-22,-5.1672
2020-07-23,4.4872
2020-07-24,13.4969
2020-07-27,-6.2162
2020-07-28,4.3228
2020-07-29,17.6796
2020-07-30,3.0516
2020-07-31,-9.5672
