ticker,ATEX US Equity
2015-06-29,1.3772
2015-06-30,-2.9933
2015-07-01,-4.3437
2015-07-02,-3.7221
2015-07-06,-2.5773
2015-07-07,-3.9683
2015-07-08,5.8953
2015-07-09,-3.9022
2015-07-10,1.2993999999999999
2015-07-13,-1.6836
2015-07-14,0.9242
2015-07-15,-2.3970000000000002
2015-07-16,-0.0828
2015-07-17,1.9884
2015-07-20,3.6285
2015-07-21,-5.3567
2015-07-22,-3.3131
2015-07-23,-2.6271
2015-07-24,0.088
2015-07-27,-7.2077
2015-07-28,-3.947
2015-07-29,-1.0519
2015-07-30,-0.1993
2015-07-31,-2.6631
2015-08-03,-1.5048
2015-08-04,-0.1736
2015-08-05,-1.3216999999999999
2015-08-06,-1.1280000000000001
2015-08-07,-0.1783
2015-08-10,-6.0
2015-08-11,1.0258
2015-08-12,13.1252
2015-08-13,6.3165
2015-08-14,6.723
2015-08-17,-0.1758
2015-08-18,-2.3481
2015-08-19,-3.0658
2015-08-20,-1.4884
2015-08-21,-0.8184
2015-08-24,-2.6023
2015-08-25,0.6843
2015-08-26,2.4272
2015-08-27,0.2528
2015-08-28,-0.3782
2015-08-31,1.1389
2015-09-01,0.3754
2015-09-02,0.8102
2015-09-03,-1.8547
2015-09-04,2.3622
2015-09-08,4.6154
2015-09-09,-0.6176
2015-09-10,-3.1962
2015-09-11,-1.7732
2015-09-14,-0.7781
2015-09-15,3.1681
2015-09-16,-1.2162
2015-09-17,-1.5082
2015-09-18,2.7813
2015-09-21,0.0304
2015-09-22,-2.6748
2015-09-23,0.6246
2015-09-24,-0.4966
2015-09-25,-1.9651
2015-09-28,-2.609
2015-09-29,-3.4629
2015-09-30,1.1844000000000001
2015-10-01,-2.8763
2015-10-02,-0.3444
2015-10-05,3.9392
2015-10-06,-0.4654
2015-10-07,1.8704
2015-10-08,0.623
2015-10-09,1.5966
2015-10-12,-0.5131
2015-10-13,-2.3856
2015-10-14,-2.675
2015-10-15,0.1018
2015-10-16,-1.1864
2015-10-19,-1.4751
2015-10-20,0.7312
2015-10-21,-3.0418
2015-10-22,1.7112
2015-10-23,-1.7875999999999999
2015-10-26,-1.7844
2015-10-27,-3.561
2015-10-28,10.211
2015-10-29,-2.8718
2015-10-30,-1.3728
2015-11-02,1.8558
2015-11-03,-0.0701
2015-11-04,-0.1052
2015-11-05,0.0702
2015-11-06,-1.2627
2015-11-09,0.1421
2015-11-10,-1.0287
2015-11-11,-2.9391
2015-11-12,-4.616
2015-11-13,-6.0008
2015-11-16,0.4942
2015-11-17,-5.9016
2015-11-18,0.8275
2015-11-19,-0.216
2015-11-20,-0.0433
2015-11-23,2.3387000000000002
2015-11-24,-0.127
2015-11-25,6.0593
2015-11-27,2.3971
2015-11-30,3.1994
2015-12-01,-0.6805
2015-12-02,0.3426
2015-12-03,-2.3141
2015-12-04,-2.9515000000000002
2015-12-07,-2.2409
2015-12-08,2.2104
2015-12-09,-0.1201
2015-12-10,8.34
2015-12-11,-2.7387
2015-12-14,-3.691
2015-12-15,3.7535
2015-12-16,5.4455
2015-12-17,-0.5778
2015-12-18,-0.0363
2015-12-21,-0.1817
2015-12-22,-1.3833
2015-12-23,5.2418
2015-12-24,4.4195
2015-12-28,-3.6614
2015-12-29,0.9066
2015-12-30,-0.933
2015-12-31,-4.0809
2016-01-04,-2.8727
2016-01-05,0.1123
2016-01-06,0.6731
2016-01-07,-3.1947
2016-01-08,-0.7675
2016-01-11,-0.8507
2016-01-12,1.3651
2016-01-13,-0.6926
2016-01-14,0.4262
2016-01-15,-1.1188
2016-01-19,-1.4436
2016-01-20,0.3167
2016-01-21,-0.1973
2016-01-22,0.1977
2016-01-25,-1.3418
2016-01-26,-1.6800000000000002
2016-01-27,-3.214
2016-01-28,-0.3783
2016-01-29,1.5612
2016-02-01,-5.027
2016-02-02,-2.7997
2016-02-03,-0.135
2016-02-04,2.7941000000000003
2016-02-05,-1.5783
2016-02-08,-0.4454
2016-02-09,-0.3579
2016-02-10,-2.7391
2016-02-11,12.65
2016-02-12,-0.4098
2016-02-16,-1.4403000000000001
2016-02-17,-0.0835
2016-02-18,0.2507
2016-02-19,-0.0834
2016-02-22,3.6713
2016-02-23,-1.6097000000000001
2016-02-24,0.2454
2016-02-25,1.428
2016-02-26,3.58
2016-02-29,10.2913
2016-03-01,-1.9718
2016-03-02,1.1853
2016-03-03,0.497
2016-03-04,-2.19
2016-03-07,2.9252000000000002
2016-03-08,-1.8246
2016-03-09,-0.3931
2016-03-10,-0.8253
2016-03-11,4.8119
2016-03-14,0.0
2016-03-15,-0.4487
2016-03-16,1.5257
2016-03-17,2.4932
2016-03-18,2.2659000000000002
2016-03-21,-2.737
2016-03-22,-0.603
2016-03-23,1.6852
2016-03-24,-0.9612
2016-03-28,2.1084
2016-03-29,9.3084
2016-03-30,1.1694
2016-03-31,1.7783
2016-04-01,4.0478
2016-04-04,2.379
2016-04-05,-0.7928
2016-04-06,1.3227
2016-04-07,0.3264
2016-04-08,4.039
2016-04-11,1.3028
2016-04-12,-3.8837
2016-04-13,0.776
2016-04-14,1.2746
2016-04-15,-0.0524
2016-04-18,4.7482
2016-04-19,-0.1753
2016-04-20,-0.3261
2016-04-21,0.302
2016-04-22,0.9034
2016-04-25,1.7409
2016-04-26,0.1956
2016-04-27,-1.0246
2016-04-28,-0.2465
2016-04-29,-0.2224
2016-05-02,2.0059
2016-05-03,-2.8648
2016-05-04,-2.7743
2016-05-05,-1.2852999999999999
2016-05-06,1.1198
2016-05-09,-1.0816
2016-05-10,-0.8071
2016-05-11,-3.4908
2016-05-12,-3.0188
2016-05-13,-1.29
2016-05-16,0.142
2016-05-17,-5.7305
2016-05-18,-1.3542
2016-05-19,-2.288
2016-05-20,2.9035
2016-05-23,2.1238
2016-05-24,-0.5051
2016-05-25,-0.2687
2016-05-26,-5.6886
2016-05-27,-14.2857
2016-05-31,-10.6296
2016-06-01,-0.9946
2016-06-02,-1.8418
2016-06-03,-7.3774
2016-06-06,4.4658999999999995
2016-06-07,-0.8374
2016-06-08,-0.8889
2016-06-09,-5.4709
2016-06-10,-0.759
2016-06-13,-7.8872
2016-06-14,-0.1038
2016-06-15,1.974
2016-06-16,6.7244
2016-06-17,0.9547
2016-06-20,3.8298
2016-06-21,0.9563
2016-06-22,0.1353
2016-06-23,-0.4505
2016-06-24,-2.3077
2016-06-27,-7.1792
2016-06-28,-1.1976
2016-06-29,7.2222
2016-06-30,0.7537
2016-07-01,1.9635
2016-07-05,-2.3384
2016-07-06,3.2394
2016-07-07,1.9100000000000001
2016-07-08,5.6225000000000005
2016-07-11,1.2674
2016-07-12,0.6258
2016-07-13,-1.0779
2016-07-14,-2.7661
2016-07-15,-0.9914
2016-07-18,2.2638
2016-07-19,-2.2563
2016-07-20,0.1742
2016-07-21,-2.3913
2016-07-22,-0.8463
2016-07-25,-1.8418999999999999
2016-07-26,0.8696
2016-07-27,2.0417
2016-07-28,-1.7341
2016-07-29,-2.7149
2016-08-01,-2.0465
2016-08-02,-4.6533999999999995
2016-08-03,2.8386
2016-08-04,3.9709
2016-08-05,3.0275
2016-08-08,-1.8987
2016-08-09,1.2903
2016-08-10,-4.8225999999999996
2016-08-11,2.4379
2016-08-12,-5.6463
2016-08-15,-0.7418
2016-08-16,1.5944
2016-08-17,4.5611
2016-08-18,-0.5629
2016-08-19,3.066
2016-08-22,5.0343
2016-08-23,2.1351
2016-08-24,-0.2986
2016-08-25,1.2409
2016-08-26,2.6205
2016-08-29,1.0708
2016-08-30,3.7897
2016-08-31,0.4711
2016-09-01,-6.0961
2016-09-02,0.7074
2016-09-06,-6.157
2016-09-07,-2.9943
2016-09-08,-0.8625
2016-09-09,-4.9908
2016-09-12,2.8916
2016-09-13,-3.2319
2016-09-14,0.7744
2016-09-15,0.4803
2016-09-16,1.912
2016-09-19,1.7824
2016-09-20,0.2304
2016-09-21,1.2873999999999999
2016-09-22,0.0
2016-09-23,1.044
2016-09-26,1.3028
2016-09-27,9.8004
2016-09-28,-5.0485
2016-09-29,-3.3603
2016-09-30,0.7923
2016-10-03,4.9345
2016-10-04,0.1248
2016-10-05,-1.0391
2016-10-06,0.756
2016-10-07,-1.1672
2016-10-10,4.9768
2016-10-11,3.4954
2016-10-12,5.8618
2016-10-13,-7.4807
2016-10-14,-1.5854
2016-10-17,0.4833
2016-10-18,3.4068
2016-10-19,-0.1938
2016-10-20,0.1942
2016-10-21,-3.1008
2016-10-24,1.8
2016-10-25,-4.5187
2016-10-26,2.0576
2016-10-27,-3.4274
2016-10-28,0.6263
2016-10-31,-2.0747
2016-11-01,-1.6949
2016-11-02,-0.8621
2016-11-03,-0.8696
2016-11-04,-3.9474
2016-11-07,1.5981999999999998
2016-11-08,4.2697
2016-11-09,-1.2931
2016-11-10,-1.7467000000000001
2016-11-11,7.3333
2016-11-14,1.4493
2016-11-15,-0.4082
2016-11-16,0.4098
2016-11-17,1.2245
2016-11-18,0.8065
2016-11-21,1.4
2016-11-22,-0.9862
2016-11-23,-2.1912
2016-11-25,2.444
2016-11-28,-0.994
2016-11-29,-1.6064
2016-11-30,-3.6734999999999998
2016-12-01,-5.2966
2016-12-02,3.3557
2016-12-05,0.6494
2016-12-06,-0.2151
2016-12-07,0.0
2016-12-08,3.0172
2016-12-09,1.2551999999999999
2016-12-12,-1.0331
2016-12-13,2.9228
2016-12-14,-2.6369
2016-12-15,0.625
2016-12-16,-0.6211
2016-12-19,0.8333
2016-12-20,-0.6198
2016-12-21,-2.4948
2016-12-22,-2.9851
2016-12-23,3.0769
2016-12-27,4.6908
2016-12-28,-1.833
2016-12-29,-1.6598000000000002
2016-12-30,-4.8523
2017-01-03,12.1951
2017-01-04,1.1858
2017-01-05,0.5859
2017-01-06,0.9709
2017-01-09,-4.4231
2017-01-10,0.6036
2017-01-11,-0.4
2017-01-12,-1.004
2017-01-13,-1.4199
2017-01-17,1.8519
2017-01-18,-1.0101
2017-01-19,-1.0204
2017-01-20,-0.6186
2017-01-23,-5.3942
2017-01-24,2.4123
2017-01-25,1.2848
2017-01-26,-4.0169
2017-01-27,-2.8634
2017-01-30,-0.6803
2017-01-31,-2.7397
2017-02-01,-3.7559
2017-02-02,-0.4878
2017-02-03,4.1667
2017-02-06,-4.9412
2017-02-07,-2.4752
2017-02-08,6.3452
2017-02-09,-5.4893
2017-02-10,1.7677
2017-02-13,0.0
2017-02-14,3.4739
2017-02-15,0.4796
2017-02-16,1.6705999999999999
2017-02-17,6.338
2017-02-21,1.766
2017-02-22,1.7354
2017-02-23,4.2644
2017-02-24,9.816
2017-02-27,1.1173
2017-02-28,-5.1565
2017-03-01,-7.5728
2017-03-02,-4.8319
2017-03-03,-3.7528
2017-03-06,-3.4404
2017-03-07,-0.2375
2017-03-08,-0.2381
2017-03-09,2.3866
2017-03-10,-1.3986
2017-03-13,4.4917
2017-03-14,-4.9774
2017-03-15,2.8571
2017-03-16,3.7037
2017-03-17,6.0268
2017-03-20,-5.2632
2017-03-21,-3.5556
2017-03-22,-3.9171
2017-03-23,0.4796
2017-03-24,0.4773
2017-03-27,0.9501
2017-03-28,0.4706
2017-03-29,1.8735
2017-03-30,3.908
2017-03-31,-3.3186
2017-04-03,-1.6018
2017-04-04,-0.4651
2017-04-05,-4.4393
2017-04-06,0.489
2017-04-07,3.4063
2017-04-10,3.7647
2017-04-11,0.2268
2017-04-12,0.4525
2017-04-13,-1.3514
2017-04-17,3.1963
2017-04-18,0.885
2017-04-19,3.7281
2017-04-20,0.0
2017-04-21,-0.2114
2017-04-24,2.5423999999999998
2017-04-25,0.2066
2017-04-26,4.3299
2017-04-27,1.1858
2017-04-28,0.1953
2017-05-01,-6.0429
2017-05-02,1.0373
2017-05-03,1.4374
2017-05-04,-6.0729
2017-05-05,0.0
2017-05-08,-0.6466
2017-05-09,-1.5184
2017-05-10,-1.5419
2017-05-11,-1.7896999999999998
2017-05-12,4.7836
2017-05-15,-1.3043
2017-05-16,-0.4405
2017-05-17,-3.3186
2017-05-18,0.0
2017-05-19,-0.9153
2017-05-22,5.0808
2017-05-23,4.8352
2017-05-24,-4.6122
2017-05-25,0.2198
2017-05-26,-0.6579
2017-05-30,3.9735
2017-05-31,1.4862
2017-06-01,-0.6276
2017-06-02,4.2105
2017-06-05,-1.2121
2017-06-06,-0.409
2017-06-07,0.616
2017-06-08,0.6122
2017-06-09,1.217
2017-06-12,-1.002
2017-06-13,-5.668
2017-06-14,-0.6438
2017-06-15,-3.2397
2017-06-16,4.0179
2017-06-19,2.5751
2017-06-20,0.0
2017-06-21,-2.3013
2017-06-22,-1.7130999999999998
2017-06-23,2.6144
2017-06-26,1.0616
2017-06-27,-2.1008
2017-06-28,2.7897
2017-06-29,-2.0877
2017-06-30,-0.6397
2017-07-03,4.5064
2017-07-05,-4.1068
2017-07-06,-1.7130999999999998
2017-07-07,1.9607999999999999
2017-07-10,-1.4957
2017-07-11,-0.6508
2017-07-12,4.1485
2017-07-13,2.3061
2017-07-14,0.0
2017-07-17,1.4344000000000001
2017-07-18,-1.6162
2017-07-19,0.616
2017-07-20,0.0
2017-07-21,-1.4285999999999999
2017-07-24,2.4845
2017-07-25,0.8081
2017-07-26,-3.006
2017-07-27,-1.8595000000000002
2017-07-28,3.7895
2017-07-31,0.2028
2017-08-01,-2.4291
2017-08-02,-0.2075
2017-08-03,3.5343
2017-08-04,4.4177
2017-08-07,6.7308
2017-08-08,3.7838000000000003
2017-08-09,2.0833
2017-08-10,-0.6803
2017-08-11,-4.4521
2017-08-14,1.6129
2017-08-15,2.2928
2017-08-16,-0.6897
2017-08-17,-2.4306
2017-08-18,0.7117
2017-08-21,-4.0636
2017-08-22,0.7366
2017-08-23,0.1828
2017-08-24,0.5474
2017-08-25,4.1742
2017-08-28,0.0
2017-08-29,-0.6969
2017-08-30,-0.3509
2017-08-31,2.993
2017-09-01,3.4188
2017-09-05,2.6446
2017-09-06,0.9662
2017-09-07,-8.2935
2017-09-08,-0.6957
2017-09-11,0.3503
2017-09-12,2.7923
2017-09-13,-1.1885
2017-09-14,-0.5155
2017-09-15,0.6908
2017-09-18,2.2298
2017-09-19,3.8590999999999998
2017-09-20,0.4847
2017-09-21,-0.1608
2017-09-22,0.6441
2017-09-25,-0.16
2017-09-26,-0.9615
2017-09-27,2.4272
2017-09-28,-0.6319
2017-09-29,-5.2464
2017-10-02,-0.5034
2017-10-03,7.5885
2017-10-04,-0.4702
2017-10-05,3.7795
2017-10-06,1.5175
2017-10-09,-2.8401
2017-10-10,2.0
2017-10-11,0.0
2017-10-12,-2.1116
2017-10-13,-0.3082
2017-10-16,-0.7728
2017-10-17,-3.8941
2017-10-18,2.7553
2017-10-19,-0.7886
2017-10-20,-0.7949
2017-10-23,-1.7628
2017-10-24,1.1419
2017-10-25,-0.4839
2017-10-26,-0.1621
2017-10-27,3.4091
2017-10-30,-2.5118
2017-10-31,-8.0515
2017-11-01,1.0508
2017-11-02,1.5598
2017-11-03,0.0
2017-11-06,2.901
2017-11-07,-0.1658
2017-11-08,-0.4983
2017-11-09,0.3339
2017-11-10,-1.9967000000000001
2017-11-13,-1.3582
2017-11-14,7.2289
2017-11-15,3.8523
2017-11-16,6.4915
2017-11-17,0.5806
2017-11-20,-1.2987
2017-11-21,-0.8772
2017-11-22,1.7699
2017-11-24,3.7681
2017-11-27,-4.7486
2017-11-28,-2.346
2017-11-29,-3.6036
2017-11-30,1.7134
2017-12-01,3.2159
2017-12-04,-4.0059
2017-12-05,1.5455999999999999
2017-12-06,-3.9574
2017-12-07,0.7924
2017-12-08,3.4591
2017-12-11,1.3678
2017-12-12,3.1484
2017-12-13,2.4709
2017-12-14,-2.4112999999999998
2017-12-15,1.0174
2017-12-18,-1.7266
2017-12-19,-3.3675
2017-12-20,-1.3636
2017-12-21,1.6897
2017-12-22,-2.568
2017-12-26,2.3256
2017-12-27,-0.303
2017-12-28,-1.5198
2017-12-29,-0.9259
2018-01-02,2.0249
2018-01-03,-2.5954
2018-01-04,3.1348
2018-01-05,-1.5198
2018-01-08,3.5494
2018-01-09,-1.1923
2018-01-10,-3.1673999999999998
2018-01-11,4.3614
2018-01-12,1.0448
2018-01-16,-1.9202
2018-01-17,-1.2048
2018-01-18,5.3354
2018-01-19,3.1838
2018-01-22,-1.9635
2018-01-23,-1.8598
2018-01-24,2.0408
2018-01-25,1.8571
2018-01-26,0.561
2018-01-29,-5.2999
2018-01-30,-0.1473
2018-01-31,1.4748999999999999
2018-02-01,3.6337
2018-02-02,-6.3114
2018-02-05,-2.8443
2018-02-06,0.1541
2018-02-07,1.5385
2018-02-08,-4.697
2018-02-09,-3.4976
2018-02-12,1.9769
2018-02-13,1.454
2018-02-14,0.3185
2018-02-15,3.4920999999999998
2018-02-16,0.3067
2018-02-20,-2.1407
2018-02-21,1.25
2018-02-22,-0.7716
2018-02-23,1.8662999999999998
2018-02-26,0.458
2018-02-27,-1.8237
2018-02-28,-0.3096
2018-03-01,-0.3106
2018-03-02,2.0249
2018-03-05,1.5267
2018-03-06,-1.3534
2018-03-07,1.3719999999999999
2018-03-08,7.8195
2018-03-09,8.0893
2018-03-12,-0.3871
2018-03-13,-2.7202
2018-03-14,-3.5952
2018-03-15,1.6575
2018-03-16,4.7554
2018-03-19,-5.5772
2018-03-20,-8.3791
2018-03-21,-3.4483
2018-03-22,5.5901
2018-03-23,-7.0588
2018-03-26,0.9494
2018-03-27,-3.7618
2018-03-28,-2.2801
2018-03-29,-0.5
2018-04-02,1.1724999999999999
2018-04-03,-0.1656
2018-04-04,-0.4975
2018-04-05,5.0
2018-04-06,-4.6032
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,-0.1664
2018-04-12,-0.1667
2018-04-13,0.5008
2018-04-16,0.6645
2018-04-17,3.6304
2018-04-18,0.9554
2018-04-19,-1.5773000000000001
2018-04-20,0.9615
2018-04-23,-1.4285999999999999
2018-04-24,-4.1868
2018-04-25,3.0252
2018-04-26,-3.4258
2018-04-27,-0.8446
2018-04-30,-0.8518
2018-05-01,-1.5464
2018-05-02,-0.349
2018-05-03,-2.2767
2018-05-04,-0.5376
2018-05-07,0.3604
2018-05-08,0.7181
2018-05-09,0.0
2018-05-10,2.1390000000000002
2018-05-11,0.349
2018-05-14,-1.913
2018-05-15,-4.2553
2018-05-16,1.1111
2018-05-17,1.6484
2018-05-18,-1.4414
2018-05-21,2.1938
2018-05-22,-0.7156
2018-05-23,-3.0631
2018-05-24,-6.6914
2018-05-25,-4.7809
2018-05-29,-2.3013
2018-05-30,14.3469
2018-05-31,-5.0562
2018-06-01,4.931
2018-06-04,-3.0075
2018-06-05,-4.2636
2018-06-06,0.0
2018-06-07,2.0243
2018-06-08,-1.5873
2018-06-11,5.6452
2018-06-12,-4.9618
2018-06-13,0.8032
2018-06-14,10.1594
2018-06-15,4.7016
2018-06-18,-4.4905
2018-06-19,0.3617
2018-06-20,-3.7838000000000003
2018-06-21,-1.6854
2018-06-22,-0.5714
2018-06-25,0.1916
2018-06-26,1.5295999999999998
2018-06-27,-8.0979
2018-06-28,3.0738
2018-06-29,-0.7952
2018-07-02,-2.004
2018-07-03,2.454
2018-07-05,0.7984
2018-07-06,0.5941
2018-07-09,3.3465
2018-07-10,-1.3333
2018-07-11,0.5792
2018-07-12,3.071
2018-07-13,-1.8622
2018-07-16,0.1898
2018-07-17,-1.8939
2018-07-18,-0.5792
2018-07-19,0.1942
2018-07-20,2.907
2018-07-23,-2.8249
2018-07-24,4.2636
2018-07-25,-5.3903
2018-07-26,9.6267
2018-07-27,3.9427
2018-07-30,5.6897
2018-07-31,-2.447
2018-08-01,-1.6722000000000001
2018-08-02,0.3401
2018-08-03,-0.1695
2018-08-06,1.1885
2018-08-07,-1.0067
2018-08-08,-1.8643999999999998
2018-08-09,5.1813
2018-08-10,6.0755
2018-08-13,-3.2508
2018-08-14,1.92
2018-08-15,-2.0408
2018-08-16,1.4423
2018-08-17,5.5292
2018-08-20,-9.5808
2018-08-21,0.1656
2018-08-22,-0.3306
2018-08-23,-0.4975
2018-08-24,0.3333
2018-08-27,-1.1628
2018-08-28,-1.8487
2018-08-29,2.3973
2018-08-30,-1.8395000000000001
2018-08-31,2.385
2018-09-04,0.0
2018-09-05,-1.9967000000000001
2018-09-06,-0.5093
2018-09-07,0.8532
2018-09-10,-3.5533
2018-09-11,-0.1754
2018-09-12,5.4482
2018-09-13,1.0
2018-09-14,1.6502
2018-09-17,0.487
2018-09-18,-3.3926
2018-09-19,1.505
2018-09-20,3.9539
2018-09-21,0.0
2018-09-24,-0.317
2018-09-25,5.2464
2018-09-26,2.4169
2018-09-27,2.8024
2018-09-28,-2.726
2018-10-01,1.1209
2018-10-02,2.9463
2018-10-03,2.0686
2018-10-04,1.9156
2018-10-05,-1.0896
2018-10-08,-0.5233
2018-10-09,2.8516
2018-10-10,-1.2382
2018-10-11,-0.9267
2018-10-12,-0.11
2018-10-15,9.6943
2018-10-16,8.0593
2018-10-17,1.1849
2018-10-18,-7.7612
2018-10-19,1.9915
2018-10-22,2.8313
2018-10-23,1.4954
2018-10-24,-6.9457
2018-10-25,-2.7896
2018-10-26,-2.456
2018-10-29,1.0337
2018-10-30,1.1018
2018-10-31,5.0856
2018-11-01,2.1975
2018-11-02,1.1355
2018-11-05,3.44
2018-11-06,-0.8776
2018-11-07,1.3048
2018-11-08,0.184
2018-11-09,-3.5813
2018-11-12,-3.9762
2018-11-13,-0.5703
2018-11-14,-2.7182
2018-11-15,1.9739
2018-11-16,0.3268
2018-11-19,0.0501
2018-11-20,0.551
2018-11-21,1.9178
2018-11-23,-2.7859
2018-11-26,3.0669
2018-11-27,3.561
2018-11-28,7.7956
2018-11-29,-1.2235
2018-11-30,-3.9151
2018-12-03,-7.9190000000000005
2018-12-04,-1.525
2018-12-06,-3.9858000000000002
2018-12-07,1.798
2018-12-10,-1.5065
2018-12-11,0.712
2018-12-12,2.6709
2018-12-13,-0.4081
2018-12-14,-2.8425000000000002
2018-12-17,-3.3474
2018-12-18,-2.2089
2018-12-19,-1.6732
2018-12-20,-6.3812
2018-12-21,-2.9082
2018-12-24,-2.4649
2018-12-26,11.9322
2018-12-27,5.916
2018-12-28,-0.9444
2018-12-31,1.8524
2019-01-02,1.9524
2019-01-03,-1.7050999999999998
2019-01-04,5.2575
2019-01-07,0.5071
2019-01-08,0.9082
2019-01-09,0.0
2019-01-10,-0.25
2019-01-11,-0.5013
2019-01-14,-2.1914
2019-01-15,-0.4636
2019-01-16,1.5524
2019-01-17,-1.3248
2019-01-18,2.582
2019-01-22,-2.2653
2019-01-23,-1.1847
2019-01-24,0.9904
2019-01-25,2.3226
2019-01-28,-0.4035
2019-01-29,-2.6083
2019-01-30,1.092
2019-01-31,3.7551
2019-02-01,-0.2975
2019-02-04,-0.5719
2019-02-05,4.6762
2019-02-06,-2.1739
2019-02-07,-0.8303
2019-02-08,-0.6402
2019-02-11,3.5936
2019-02-12,0.8134
2019-02-13,-0.9967
2019-02-14,0.8629
2019-02-15,2.8279
2019-02-19,0.832
2019-02-20,-4.9049
2019-02-21,1.3014999999999999
2019-02-22,8.256
2019-02-25,-6.2198
2019-02-26,-7.0776
2019-02-27,0.7566
2019-02-28,-1.6771
2019-03-01,-1.1711
2019-03-04,-1.0304
2019-03-05,0.7288
2019-03-06,-1.3953
2019-03-07,-1.2579
2019-03-08,-1.7516
2019-03-11,2.134
2019-03-12,-0.2116
2019-03-13,6.3345
2019-03-14,-2.4177
2019-03-15,-0.9962
2019-03-18,2.2446
2019-03-19,-0.9589
2019-03-20,-0.586
2019-03-21,-1.9477
2019-03-22,-7.632
2019-03-25,-2.7165
2019-03-26,2.3269
2019-03-27,-3.5247
2019-03-28,-0.7661
2019-03-29,4.3943
2019-04-01,3.9818
2019-04-02,-3.1182
2019-04-03,-1.1293
2019-04-04,-0.4854
2019-04-05,0.3443
2019-04-08,-0.7435
2019-04-09,-2.1031
2019-04-10,2.5603
2019-04-11,-0.5165
2019-04-12,4.0092
2019-04-15,-0.9706
2019-04-16,1.2882
2019-04-17,1.7418
2019-04-18,0.5707
2019-04-22,1.6212
2019-04-23,3.3768000000000002
2019-04-24,-0.5658
2019-04-25,-1.0605
2019-04-26,1.2288000000000001
2019-04-29,0.9556
2019-04-30,1.8163
2019-05-01,-0.1005
2019-05-02,-0.5785
2019-05-03,2.5044
2019-05-06,-1.6535
2019-05-07,-0.4266
2019-05-08,2.2933
2019-05-09,-1.4536
2019-05-10,-0.125
2019-05-13,-0.1252
2019-05-14,1.3784
2019-05-15,1.0878
2019-05-16,1.5407
2019-05-17,-0.6262
2019-05-20,0.5817
2019-05-21,3.6627
2019-05-22,0.3254
2019-05-23,2.4096
2019-05-24,12.4434
2019-05-28,-0.7042
2019-05-29,0.8308
2019-05-30,-3.537
2019-05-31,1.5625
2019-06-03,-1.5385
2019-06-04,-0.0208
2019-06-05,-0.2084
2019-06-06,1.8793
2019-06-07,0.5534
2019-06-10,-0.1631
2019-06-11,-0.5717
2019-06-12,0.5955
2019-06-13,-2.0412
2019-06-14,-1.3753
2019-06-17,0.9085
2019-06-18,-2.8685
2019-06-19,0.582
2019-06-20,0.4286
2019-06-21,0.128
2019-06-24,0.2984
2019-06-25,-0.8075
2019-06-26,1.928
