ticker,AKVA US Equity
2007-11-09,-8.2278
2007-11-13,0.0
2007-11-15,-1.4483
2007-11-20,4.2687
2007-11-21,-6.0403
2007-11-23,0.7143
2007-11-26,2.8369
2007-11-29,0.0
2007-11-30,-6.8966
2007-12-04,-3.7037
2007-12-13,9.2308
2007-12-14,0.0
2007-12-20,-1.4085
2007-12-21,-4.2857
2007-12-28,-6.7164
2007-12-31,-4.0
2008-01-02,-4.1667
2008-01-04,-8.6957
2008-01-07,-2.8571
2008-01-09,2.9412000000000003
2008-01-10,0.0
2008-01-11,0.0
2008-01-23,-23.8095
2008-01-25,37.5
2008-01-29,-18.1818
2008-01-31,-11.1111
2008-02-04,1.25
2008-02-07,-7.4074
2008-02-08,-2.0
2008-02-20,18.3673
2008-02-21,3.4483
2008-02-26,-11.1111
2008-02-29,11.875
2008-03-13,-10.6145
2008-03-26,-18.75
2008-03-27,-15.3846
2008-04-10,18.1818
2008-04-11,15.3846
2008-04-14,-13.3333
2008-04-16,-38.4615
2008-04-17,-12.5
2008-04-18,0.0
2008-04-21,0.0
2008-04-23,-14.2857
2008-04-24,6.6667
2008-04-25,56.25
2008-04-28,-40.0
2008-04-29,-33.3333
2008-04-30,25.0
2008-05-01,-20.0
2008-05-02,50.0
2008-05-05,16.6667
2008-05-07,14.2857
2008-05-08,12.5
2008-05-09,66.6667
2008-05-12,-13.3333
2008-05-13,0.0
2008-05-14,-23.0769
2008-05-15,0.0
2008-05-16,-10.0
2008-05-19,-22.2222
2008-05-20,-14.2857
2008-05-21,16.6667
2008-05-22,5.7143
2008-05-23,35.1351
2008-05-27,-10.0
2008-05-28,-11.1111
2008-05-29,-12.5
2008-05-30,-14.2857
2008-06-02,0.0
2008-06-03,-10.0
2008-06-04,11.1111
2008-06-05,-16.6667
2008-06-06,1.0
2008-06-09,10.8911
2008-06-10,-10.7143
2008-06-11,8.0
2008-06-12,11.1111
2008-06-13,0.0
2008-06-16,-10.0
2008-06-17,-7.4074
2008-06-18,32.0
2008-06-19,18.1818
2008-06-20,5.1282
2008-06-23,0.0
2008-06-24,4.878
2008-06-25,-6.9767
2008-06-26,7.5
2008-06-30,-11.6279
2008-07-03,-5.2632
2008-07-07,-16.6667
2008-07-08,0.0
2008-07-14,33.3333
2008-07-16,-6.25
2008-07-17,0.0
2008-07-18,-20.0
2008-07-21,25.0
2008-07-24,-6.6667
2008-07-25,8.5714
2008-07-28,5.2632
2008-07-29,-22.5
2008-07-30,61.2903
2008-07-31,-20.0
2008-08-01,0.0
2008-08-05,-12.5
2008-08-06,0.0
2008-08-07,0.0
2008-08-08,-5.7143
2008-08-11,3.0303
2008-08-12,-11.7647
2008-08-13,0.0
2008-08-14,0.0
2008-08-15,0.0
2008-08-18,0.0
2008-08-19,0.0
2008-08-20,16.6667
2008-08-21,0.0
2008-08-22,-14.2857
2008-08-25,0.0
2008-08-26,-25.0
2008-08-27,11.1111
2008-08-28,-10.0
2008-08-29,0.0
2008-09-02,0.0
2008-09-03,0.0
2008-09-04,-11.1111
2008-09-05,0.0
2008-09-08,0.0
2008-09-09,10.0
2008-09-10,-9.0909
2008-09-11,0.0
2008-09-12,-10.0
2008-09-15,-25.0
2008-09-16,0.0
2008-09-17,0.0
2008-09-18,0.0
2008-09-19,0.0
2008-09-22,-3.7037
2008-09-23,7.6923
2008-09-24,-7.1429
2008-09-25,3.8462
2008-09-26,-3.7037
2008-09-29,0.0
2008-09-30,0.0
2008-10-01,30.7692
2008-10-02,11.7647
2008-10-03,-21.0526
2008-10-06,33.3333
2008-10-07,-15.0
2008-10-08,-29.4118
2008-10-09,0.0
2008-10-10,-8.3333
2008-10-14,18.1818
2008-10-15,23.0769
2008-10-16,-28.125
2008-10-17,13.0435
2008-10-20,15.3846
2008-10-21,-6.6667
2008-10-22,-17.8571
2008-10-23,13.0435
2008-10-24,-7.6923
2008-10-27,-16.6667
2008-10-28,50.0
2008-10-29,-26.6667
2008-10-30,0.0
2008-10-31,-13.6364
2008-11-03,26.3158
2008-11-04,16.6667
2008-11-05,0.0
2008-11-11,-28.5714
2008-11-13,0.0
2008-11-14,-10.0
2008-11-17,33.3333
2008-11-24,-8.3333
2008-11-26,18.1818
2008-11-28,15.3846
2008-12-01,60.0
2008-12-02,4.1667
2008-12-03,-8.0
2008-12-08,-23.913
2008-12-10,8.5714
2008-12-11,5.2632
2008-12-12,25.0
2008-12-15,-4.0
2008-12-16,4.1667
2008-12-17,-12.0
2008-12-18,-9.0909
2008-12-19,-10.0
2008-12-22,0.0
2008-12-23,-16.6667
2008-12-26,0.0
2008-12-30,-6.6667
2008-12-31,-14.2857
2009-01-02,0.0
2009-01-05,-16.6667
2009-01-06,0.0
2009-01-07,70.0
2009-01-08,17.647100000000002
2009-01-09,-15.0
2009-01-14,17.647100000000002
2009-01-15,0.0
2009-01-26,0.0
2009-01-29,-15.0
2009-01-30,17.647100000000002
2009-02-02,-15.0
2009-02-10,-11.7647
2009-02-17,-40.0
2009-03-27,88.8889
2009-04-02,0.0
2009-04-06,-11.7647
2009-04-07,0.0
2009-04-08,-33.3333
2009-04-17,70.0
2009-04-20,0.0
2009-04-21,-11.7647
2009-06-02,-31.6667
2009-06-04,36.5854
2009-06-05,0.0
2009-06-10,0.0
2009-06-23,-28.5714
2009-06-25,0.0
2009-06-30,-20.0
2009-07-27,37.5
2009-08-07,-9.0909
2009-08-13,20.0
2009-08-17,50.0
2009-08-19,-27.7778
2009-08-21,0.0
2009-08-25,15.3846
2009-08-31,20.0
2009-09-01,-16.6667
2009-09-02,0.0
2009-09-03,60.0
2009-09-04,25.0
2009-09-08,0.0
2009-09-09,0.0
2009-09-11,-16.6667
2009-09-14,20.0
2009-09-15,-6.6667
2009-09-16,0.0
2009-09-18,-10.7143
2009-09-23,16.0
2009-09-25,-13.7931
2009-09-28,16.0
2009-09-30,0.0
2009-10-05,-13.7931
2009-10-07,-20.0
2009-10-08,10.0
2009-10-09,-9.0909
2009-10-21,0.0
2009-10-23,45.0
2009-10-26,-20.6897
2009-10-27,8.6957
2009-10-28,60.0
2009-10-29,-2.5
2009-10-30,0.0
2009-11-02,-12.8205
2009-11-03,-11.7647
2009-11-09,0.0
2009-11-10,3.3333
2009-11-12,6.4516
2009-11-16,3.0303
2009-11-19,-11.7647
2009-11-20,0.0
2009-11-23,-3.3333
2009-11-24,3.4483
2009-12-01,0.0
2009-12-02,-33.3333
2009-12-03,40.0
2009-12-09,-25.0
2009-12-10,33.3333
2009-12-11,14.2857
2009-12-14,0.0
2009-12-15,-6.25
2009-12-18,-16.6667
2009-12-22,0.0
2009-12-23,20.0
2009-12-29,0.0
2009-12-30,-13.3333
2009-12-31,7.6923
2010-01-04,-3.5714
2010-01-05,1.8519
2010-01-06,9.0909
2010-01-07,16.6667
2010-01-08,25.7143
2010-01-11,2.2727
2010-01-12,-13.3333
2010-01-13,2.5641
2010-01-14,0.0
2010-01-15,-7.5
2010-01-19,-5.4054
2010-01-20,-14.2857
2010-01-21,16.6667
2010-01-22,0.0
2010-01-25,-11.4286
2010-01-26,0.0
2010-01-27,29.0323
2010-01-28,-27.5
2010-01-29,-10.3448
2010-02-01,0.0
2010-02-02,15.3846
2010-02-04,0.0
2010-02-08,3.3333
2010-02-09,0.0
2010-02-10,0.0
2010-02-12,0.0
2010-02-17,12.9032
2010-02-18,-2.8571
2010-02-19,-8.8235
2010-02-22,12.9032
2010-02-23,0.0
2010-02-25,8.5714
2010-02-26,-7.8947
2010-03-01,12.857099999999999
2010-03-02,-11.3924
2010-03-03,14.2857
2010-03-04,0.0
2010-03-05,0.0
2010-03-08,0.0
2010-03-10,0.0
2010-03-11,-15.0
2010-03-12,5.8824
2010-03-15,8.3333
2010-03-16,-17.9487
2010-03-17,9.375
2010-03-18,-8.5714
2010-03-19,-3.125
2010-03-23,12.9032
2010-03-24,-5.7143
2010-03-26,6.0606
2010-03-29,0.0
2010-03-30,0.0
2010-03-31,2.8571
2010-04-01,-25.0
2010-04-06,-14.8148
2010-04-07,8.6957
2010-04-08,16.0
2010-04-09,10.3448
2010-04-12,15.625
2010-04-13,5.4054
2010-04-14,-2.5641
2010-04-15,-2.6316
2010-04-16,2.7027
2010-04-19,-11.8421
2010-04-22,0.0
2010-04-23,0.0
2010-04-26,-2.9851
2010-04-27,0.0
2010-04-28,-1.5385
2010-04-29,6.25
2010-04-30,-5.8824
2010-05-03,9.375
2010-05-04,0.0
2010-05-05,0.0
2010-05-13,-8.5714
2010-05-18,9.375
2010-05-20,-2.8571
2010-05-21,0.0
2010-05-26,0.0
2010-05-27,-11.7647
2010-05-28,0.0
2010-06-01,16.6667
2010-06-04,-14.2857
2010-06-08,16.6667
2010-06-10,-14.2857
2010-06-14,-3.3333
2010-06-16,-13.7931
2010-06-17,-20.0
2010-06-18,25.0
2010-06-21,-20.0
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-29,-25.0
2010-06-30,-13.3333
2010-07-07,53.8462
2010-07-08,0.0
2010-07-12,-25.0
2010-07-13,0.0
2010-07-14,0.0
2010-07-15,0.0
2010-07-16,0.0
2010-07-19,0.0
2010-07-21,-20.0
2010-07-22,12.5
2010-07-23,11.1111
2010-07-27,0.0
2010-07-28,0.0
2010-07-29,26.6667
2010-07-30,26.3158
2010-08-02,0.0
2010-08-04,-2.0833
2010-08-05,0.0
2010-08-09,-14.8936
2010-08-12,15.0
2010-08-13,30.4348
2010-08-16,10.0
2010-08-17,-24.2424
2010-08-19,20.0
2010-08-20,0.0
2010-08-23,0.0
2010-08-24,-10.0
2010-08-25,0.0
2010-08-27,0.0
2010-08-31,0.0
2010-09-02,29.6296
2010-09-10,-28.5714
2010-09-13,4.0
2010-09-16,15.3846
2010-09-17,0.0
2010-09-23,-16.6667
2010-10-06,0.0
2010-10-08,0.0
2010-10-13,40.0
2010-10-14,-14.2857
2010-10-15,16.6667
2010-10-19,-14.2857
2010-10-21,-16.6667
2010-10-22,20.0
2010-10-25,0.0
2010-10-26,16.6667
2010-10-29,0.0
2010-11-02,-14.2857
2010-11-04,3.3333
2010-11-05,3.2258
2010-11-10,3.125
2010-11-12,-9.0909
2010-11-16,0.0
2010-11-17,10.0
2010-11-18,0.0
2010-11-22,0.0
2010-11-24,-9.0909
2010-11-29,0.0
2010-11-30,0.0
2010-12-01,0.0
2010-12-07,6.6667
2010-12-09,9.375
2010-12-10,14.2857
2010-12-13,-12.5
2010-12-15,-8.5714
2010-12-21,0.0
2010-12-22,9.375
2010-12-27,0.0
2010-12-28,-14.5714
2010-12-31,-13.0435
2011-01-03,0.0
2011-01-05,3.8462
2011-01-06,0.0
2011-01-10,11.1111
2011-01-13,0.0
2011-01-18,33.3333
2011-01-20,0.0
2011-01-25,-2.5
2011-01-27,2.5641
2011-02-02,0.0
2011-02-10,-5.0
2011-02-11,-7.8947
2011-02-14,-12.857099999999999
2011-02-18,3.2787
2011-02-22,14.2857
2011-02-23,-2.7778
2011-02-25,-5.7143
2011-02-28,-3.0303
2011-03-01,-6.25
2011-03-02,-3.3333
2011-03-03,31.0345
2011-03-04,-21.0526
2011-03-07,-3.3333
2011-03-09,3.4483
2011-03-10,-16.6667
2011-03-11,0.0
2011-03-15,0.0
2011-03-17,-12.0
2011-03-18,59.0909
2011-03-21,-8.5714
2011-03-22,0.0
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,-6.25
2011-04-04,-6.6667
2011-04-06,0.0
2011-04-08,0.0
2011-04-11,39.2857
2011-04-12,-17.9487
2011-04-14,-6.25
2011-04-21,-6.6667
2011-04-28,0.0
2011-05-16,-14.2857
2011-05-19,0.0
2011-05-20,4.1667
2011-05-24,16.0
2011-05-25,-10.3448
2011-05-27,-3.8462
2011-05-31,0.0
2011-06-03,0.0
2011-06-06,0.0
2011-06-07,0.0
2011-06-13,0.0
2011-06-14,-16.0
2011-06-17,-4.7619
2011-06-23,25.0
2011-06-29,20.0
2011-07-19,0.0
2011-07-20,-16.6667
2011-07-25,0.0
2011-07-26,0.0
2011-08-02,20.0
2011-08-03,-26.6667
2011-08-05,0.0
2011-08-08,4.5455
2011-08-09,-13.0435
2011-08-10,0.0
2011-08-12,25.0
2011-08-15,0.0
2011-08-16,-40.0
2011-08-17,33.3333
2011-08-22,0.0
2011-08-23,25.0
2011-08-24,-20.0
2011-08-29,25.0
2011-08-30,-20.0
2011-09-01,0.0
2011-09-02,-22.5
2011-09-06,0.0
2011-09-09,61.2903
2011-09-13,-16.0
2011-09-14,19.0476
2011-09-20,-16.0
2011-09-22,4.7619
2011-09-23,-2.2727
2011-09-27,16.2791
2011-09-28,-8.0
2011-09-30,4.3478
2011-10-06,0.0
2011-10-12,-16.6667
2011-10-14,5.0
2011-10-17,0.0
2011-10-31,-4.7619
2011-11-03,5.0
2011-11-07,-7.1429
2011-11-08,-48.7179
2011-11-11,51.0
2011-11-15,5.9603
2011-12-02,-34.375
2011-12-06,14.2857
2011-12-08,50.0
2011-12-12,-30.5556
2011-12-14,20.0
2011-12-15,-16.6667
2011-12-22,0.0
2011-12-23,-12.0
2011-12-27,0.0
2011-12-28,-9.0909
2011-12-29,0.0
2011-12-30,0.125
2012-01-04,29.8377
2012-01-05,-7.6923
2012-01-09,8.3333
2012-01-10,-15.3846
2012-01-11,-9.0909
2012-01-12,0.0
2012-01-13,0.0
2012-01-17,0.0
2012-01-26,-20.0
2012-01-27,0.0
2012-01-31,-12.5
2012-02-01,0.0
2012-02-07,-42.8571
2012-02-08,12.5
2012-02-09,11.1111
2012-02-10,100.0
2012-02-13,-10.0
2012-02-14,-11.1111
2012-02-15,12.5
2012-02-16,0.0
2012-02-23,-11.1111
2012-02-24,12.5
2012-02-28,-27.7778
2012-03-02,0.0
2012-03-08,0.0
2012-03-27,-23.0769
2012-03-29,20.0
2012-04-03,0.0
2012-04-11,0.0
2012-04-18,16.6667
2012-04-20,-35.7143
2012-04-25,0.0
2012-04-30,55.5556
2012-05-02,-14.2857
2012-05-04,16.6667
2012-05-08,0.0
2012-05-10,-7.1429
2012-05-15,-7.6923
2012-05-22,-16.6667
2012-05-25,-10.0
2012-05-30,22.2222
2012-06-08,-18.1818
2012-06-20,-22.2222
2012-07-02,14.2857
2012-07-18,-25.0
2012-08-22,0.0
2012-08-31,0.0
2012-09-13,-66.6667
2012-09-14,0.0
2012-09-28,150.0
2012-10-03,60.0
2012-10-09,-25.0
2012-10-10,-56.6667
2012-10-11,130.7692
2012-10-18,-58.3333
2012-10-26,40.0
2012-10-31,-14.2857
2012-11-02,16.6667
2012-11-09,-14.2857
2012-11-15,100.0
2012-11-21,0.0
2012-11-29,-66.6667
2012-12-03,0.0
2012-12-04,0.0
2012-12-07,0.0
2012-12-10,50.0
2012-12-13,13.3333
2012-12-14,76.4706
2012-12-17,-16.6667
2012-12-19,0.0
2012-12-27,-20.0
2012-12-31,75.0
2013-01-03,-25.7143
2013-01-04,87.9808
2013-01-07,-18.1586
2013-01-08,-12.1875
2013-01-09,13.879
2013-01-17,6.25
2013-01-18,-31.7647
2013-01-22,20.6897
2013-01-28,-7.1429
2013-01-31,-7.6923
2013-02-07,-16.6667
2013-02-08,0.0
2013-02-19,0.0
2013-02-22,0.0
2013-02-28,0.0
2013-03-11,0.0
2013-03-18,0.0
2013-03-27,-38.0
2013-04-15,61.2903
2013-04-26,-38.0
2013-04-29,93.5484
2013-04-30,0.0
2013-05-07,0.0
2013-05-16,-40.0
2013-05-21,11.1111
2013-06-10,0.0
2013-07-03,0.0
2013-07-18,10.0
2013-08-08,0.0
2013-08-09,31.8182
2013-08-15,-10.3448
2013-08-27,0.0
2013-09-05,15.3846
2013-09-17,-13.3333
2013-09-24,0.0
2013-09-26,-11.538499999999999
2013-09-27,30.4348
2013-09-30,0.0
2013-10-01,-10.0
2013-10-07,0.0
2013-10-14,0.0
2013-10-22,0.0
2013-10-25,0.0
2013-10-29,11.1111
2013-11-07,-10.0
2013-11-08,11.1111
2013-11-12,-10.0
2013-11-19,-7.4074
2013-12-06,100.0
2013-12-10,-20.0
2013-12-11,12.5
2013-12-16,-11.1111
2013-12-17,12.5
2013-12-18,22.2222
2013-12-19,0.0
2013-12-20,-9.0909
2013-12-23,-10.0
2013-12-30,-11.1111
2013-12-31,0.0
2014-01-14,0.0
2014-02-14,0.0
2014-02-18,0.0
2014-03-07,0.0
2014-03-19,25.0
2014-04-04,0.0
2014-04-07,-20.0
2014-04-15,25.0
2014-04-28,20.0
2014-04-30,-25.0
2014-05-08,-55.5556
2014-05-09,-10.0
2014-05-12,38.8889
2014-05-27,20.0
2014-06-04,-13.3333
2014-06-20,0.0
2014-06-25,15.3846
2014-06-26,56.6667
2014-06-27,-25.5319
2014-06-30,0.0
2014-07-03,-14.2857
2014-07-07,16.6667
2014-07-11,-14.2857
2014-07-14,0.0
2014-07-16,0.0
2014-07-25,16.6667
2014-08-05,-8.5714
2014-08-11,0.0
2014-08-26,-6.25
2014-08-27,-6.6667
2014-08-28,-7.1429
2014-08-29,82.6923
2014-09-02,-26.3158
2014-09-03,21.4286
2014-09-05,-8.2353
2014-09-08,11.2179
2014-09-11,12.9683
2014-09-12,-18.3673
2014-09-15,10.0
2014-09-26,2.2727
2014-10-03,0.0
2014-10-06,0.0
2014-10-07,-11.1111
2014-10-15,0.0
2014-11-03,-17.1875
2014-11-06,20.7547
2014-11-13,-22.5
2014-11-17,3.2258
2014-11-20,0.0
2014-11-21,-6.25
2014-11-25,6.6667
2014-11-28,-21.875
2014-12-03,0.0
2014-12-04,-10.0
2014-12-09,-24.4444
2014-12-11,0.0
2014-12-15,-5.8824
2014-12-16,0.0
2014-12-23,0.0
2014-12-29,-37.5
2014-12-30,10.0
2014-12-31,-9.0909
2015-01-02,10.0
2015-01-07,100.0
2015-01-08,59.0909
2015-01-13,-14.2857
2015-01-14,-26.6667
2015-02-03,-9.0909
2015-02-04,5.0
2015-02-17,-5.3571
2015-02-25,-1.8868
2015-03-02,-12.8205
2015-03-11,11.0294
2015-03-30,0.6623
2015-03-31,0.0
2015-04-01,0.0
2015-05-13,-5.2632
2015-05-15,0.0
2015-05-20,0.0
2015-06-26,2.7778
2015-07-01,-2.7027
2015-07-06,5.5556
2015-07-10,-21.0526
2015-07-27,-33.3333
2015-07-31,0.0
2015-08-14,0.0
2015-08-17,-1.875
2015-08-19,-8.2803
2015-08-28,-5.5556
2015-09-01,16.1765
2015-09-04,-24.0506
2015-09-08,-17.5
2015-09-16,-3.0303
2015-10-15,8.3333
2015-10-19,-2.8846
2015-10-27,2.9703
2015-10-28,1.9231
2015-11-02,0.0
2015-11-05,0.0
2015-11-06,-1.8868
2015-11-20,1.9231
2015-11-23,0.0
2015-12-04,-12.2642
2015-12-09,6.4516
2015-12-11,-6.0606
2015-12-15,0.0
2015-12-28,51.6129
2015-12-29,2.1277
2015-12-30,-22.2222
2015-12-31,28.5714
2016-01-12,-11.1111
2016-01-13,9.375
2016-01-19,-25.7143
2016-01-20,0.0
2016-02-04,0.0
2016-02-05,7.6923
2016-02-11,-38.3929
2016-03-04,73.913
2016-04-21,6.6667
2016-05-04,-12.5
2016-05-23,0.0
2016-05-24,-21.4286
2016-05-27,-9.0909
2016-06-07,-20.0
2016-06-24,-28.125
2016-06-27,-13.0435
2016-06-28,47.5
2016-06-30,0.0
2016-07-07,-5.0847
2016-07-13,-25.0
2016-07-18,0.0
2016-07-26,0.0
2016-08-08,0.0
2016-08-10,14.2857
2016-08-29,-10.4167
2016-09-19,23.2558
2016-10-21,15.0943
2016-11-22,4.918
2016-11-28,-21.875
2016-12-01,-30.0
2016-12-08,74.2857
2016-12-19,-47.541
2016-12-20,-6.25
2016-12-22,-26.6667
2016-12-23,81.8182
2016-12-29,-15.0
2017-01-23,50.0
2017-01-25,3.9215999999999998
2017-02-06,-58.4906
2017-02-13,45.4545
2017-02-14,131.25
2017-02-15,-48.6486
2017-02-16,0.0
2017-02-28,0.0
2017-03-01,-7.8947
2017-03-02,54.2857
2017-03-03,42.5926
2017-03-10,-2.5974
2017-03-14,25.3333
2017-03-20,-20.2128
2017-03-27,-33.3333
2017-03-28,0.0
2017-04-04,-62.0
2017-04-05,294.7368
2017-04-07,38.6667
2017-04-11,-21.1538
2017-05-15,0.0
2017-05-16,17.0732
2017-05-30,-4.1667
2017-06-20,13.0435
2017-06-27,-5.3077
2017-06-28,-13.16
2017-06-30,-0.8419
2017-07-28,-5.6604
2017-08-31,0.0
2017-09-06,0.0
2017-09-20,0.0
2017-09-25,28.0
2017-10-03,-31.25
2017-10-04,45.4545
2017-10-13,-18.75
2017-10-18,23.0769
2017-10-31,-6.25
2017-11-16,0.0
2017-11-29,-8.5
2017-12-05,-25.3188
2017-12-12,-24.3902
2017-12-18,23.0
2018-01-04,54.4715
2018-01-09,5.2632
2018-01-19,0.0
2018-01-29,-20.9677
2018-02-20,-8.1633
2018-03-06,-17.7778
2018-03-08,0.0
2018-03-12,21.6216
2018-03-13,0.0
2018-04-06,-17.7778
2018-04-23,21.6216
2018-05-10,6.6667
2018-05-24,27.0833
2018-06-04,-17.2131
2018-06-05,18.8119
2018-06-08,0.0
2018-06-11,0.0
2018-06-13,0.0
2018-06-14,5.0
2018-06-15,0.0
2018-06-19,11.1111
2018-06-20,70.0
2018-06-22,-0.8403
2018-06-25,0.0
2018-06-29,-2.5423999999999998
2018-07-10,-0.6087
2018-07-11,-4.1995000000000005
2018-07-12,-0.0913
2018-07-23,-1.2797
2018-07-24,0.0
2018-07-27,0.0
2018-08-01,0.0
2018-08-06,-0.9259
2018-08-07,-6.5421
2018-08-15,0.0
2018-09-17,-1.0
2018-09-19,-29.2929
2018-10-05,-2.8571
2018-10-15,-19.1176
2018-10-31,-27.2727
2018-11-01,-6.5
2018-11-05,-17.1123
2018-11-07,14.5161
2018-11-26,-4.2254
2018-12-12,-14.7059
2018-12-20,-3.4483
2019-01-25,-7.1429
2019-01-30,-3.8462
2019-02-05,12.0
2019-02-06,-10.7143
2019-02-07,36.0
2019-02-08,-0.2941
2019-02-15,0.295
2019-02-21,47.0588
2019-02-22,20.0
2019-03-06,-40.0
2019-03-14,0.2778
2019-03-22,-0.277
2019-04-16,36.1111
2019-04-17,30.6122
2019-04-23,-1.5625
2019-05-03,-31.746
2019-05-09,0.0
2019-05-13,-13.9535
2019-05-14,0.0
2019-05-15,16.2162
2019-05-21,4.6512
2019-05-24,0.0
2019-06-11,0.0
2019-06-12,2.2222
2019-06-13,32.6087
2019-06-17,-26.2295
2019-07-15,-28.8889
2019-07-16,0.0
2019-07-17,40.625
2019-07-22,0.0
2019-08-23,-3.4667
2019-08-26,-14.825
2019-09-17,16.2162
2019-09-25,0.0
2019-10-07,-20.9302
2019-10-16,2.9412000000000003
2019-10-22,0.0
2019-10-25,-8.5714
2019-11-11,-2.8125
2019-11-19,-0.3215
2019-11-26,35.4839
2019-11-27,-21.4286
2019-12-02,-6.0606
2019-12-09,-9.6774
2019-12-13,-3.5714
2020-02-14,37.037
2020-02-19,13.5135
2020-03-02,-26.1905
2020-03-04,38.3871
2020-04-27,86.4802
2020-05-01,-12.5
2020-06-23,-21.4286
2020-07-08,-99.9818
