ticker,TENB US Equity
2018-12-17,-9.5146
2018-12-18,5.1931
2018-12-19,-5.4264
2018-12-20,-8.4987
2018-12-21,-2.7817
2018-12-24,4.3647
2018-12-26,8.9219
2018-12-27,-0.0427
2018-12-28,-4.9936
2018-12-31,-0.3145
2019-01-02,-3.3348
2019-01-03,-4.1958
2019-01-04,3.017
2019-01-07,8.0775
2019-01-08,2.229
2019-01-09,2.779
2019-01-10,-3.5774
2019-01-11,5.3494
2019-01-14,-5.5283
2019-01-15,9.7096
2019-01-16,0.3556
2019-01-17,1.9291
2019-01-18,0.6952
2019-01-22,-3.1454
2019-01-23,0.6733
2019-01-24,0.3541
2019-01-25,5.096
2019-01-28,0.0746
2019-01-29,0.2236
2019-01-30,1.19
2019-01-31,1.7273
2019-02-01,2.565
2019-02-04,3.5928
2019-02-05,-0.646
2019-02-06,-8.4873
2019-02-07,2.8048
2019-02-08,-1.7825
2019-02-11,3.6296
2019-02-12,3.6097
2019-02-13,-0.9659
2019-02-14,1.0798
2019-02-15,0.7926
2019-02-19,-0.3761
2019-02-20,0.4118
2019-02-21,-0.3759
2019-02-22,1.2349999999999999
2019-02-25,4.0664
2019-02-26,0.3582
2019-02-27,3.05
2019-02-28,-1.8262
2019-03-01,2.9506
2019-03-04,-3.3333
2019-03-05,2.4815
2019-03-06,-5.0314
2019-03-07,0.7285
2019-03-08,-1.4793
2019-03-11,1.2679
2019-03-12,1.4498
2019-03-13,-0.1949
2019-03-14,0.6834
2019-03-15,-2.4564
2019-03-18,2.9821
2019-03-19,3.8288
2019-03-20,0.4958
2019-03-21,0.6475
2019-03-22,-6.3725
2019-03-25,1.6034000000000002
2019-03-26,2.8986
2019-03-27,-0.3756
2019-03-28,0.9739
2019-03-29,-1.4935
2019-04-01,0.4738
2019-04-02,1.4461
2019-04-03,-0.5888
2019-04-04,0.187
2019-04-05,1.649
2019-04-08,-1.6835
2019-04-09,-0.4981
2019-04-10,0.6884
2019-04-11,1.8645
2019-04-12,0.122
2019-04-15,-2.4375
2019-04-16,0.406
2019-04-17,-2.3017
2019-04-18,-0.7323
2019-04-22,1.4432
2019-04-23,4.1733
2019-04-24,0.9105
2019-04-25,0.2406
2019-04-26,1.7402
2019-04-29,3.008
2019-04-30,2.777
2019-05-01,-12.0613
2019-05-02,-0.0634
2019-05-03,-4.4691
2019-05-06,-0.6636
2019-05-07,-3.173
2019-05-08,-4.7258
2019-05-09,3.1861
2019-05-10,-1.8596
2019-05-13,-2.3954
2019-05-14,4.4322
2019-05-15,0.947
2019-05-16,3.0924
2019-05-17,0.3033
2019-05-20,-0.5376
2019-05-21,-1.3514
2019-05-22,2.7055
2019-05-23,-2.0007
2019-05-24,0.4083
2019-05-28,-0.5422
2019-05-29,-2.7598000000000003
2019-05-30,-2.0673
2019-05-31,-0.3578
2019-06-03,-7.2172
2019-06-04,2.5155
2019-06-05,0.4908
2019-06-06,-3.8317
2019-06-07,1.9531
2019-06-10,-0.1916
2019-06-11,-0.0768
2019-06-12,0.922
2019-06-13,0.9897
2019-06-14,-1.8093
2019-06-17,2.3033
2019-06-18,0.5253
2019-06-19,3.2102
2019-06-20,2.9656000000000002
2019-06-21,-0.8781
2019-06-24,-1.8780999999999999
2019-06-25,-0.5056
2019-06-26,-3.412
2019-06-27,4.9981
2019-06-28,2.1475
2019-07-01,0.4905
2019-07-02,-0.0697
2019-07-03,0.8374
2019-07-05,1.0381
2019-07-08,-0.274
2019-07-09,2.4382
2019-07-10,1.3745
2019-07-11,1.2897
2019-07-12,-0.2285
2019-07-15,-0.1963
2019-07-16,-0.3279
2019-07-17,0.1645
2019-07-18,-0.1642
2019-07-19,0.3947
2019-07-22,-0.1966
2019-07-23,-0.6566
2019-07-24,3.503
2019-07-25,0.3512
2019-07-26,-1.1136
2019-07-29,-1.8982999999999999
2019-07-30,-0.492
2019-07-31,-17.4028
2019-08-01,-1.3168
2019-08-02,-0.8896
2019-08-05,-9.5879
2019-08-06,4.4224
2019-08-07,-3.1979
2019-08-08,3.0357
2019-08-09,-1.0399
2019-08-12,-0.394
2019-08-13,0.0
2019-08-14,-4.0
2019-08-15,-2.0147
2019-08-16,3.1776
2019-08-19,-1.5399
2019-08-20,1.058
2019-08-21,-0.4552
2019-08-22,1.9662
2019-08-23,-2.1525
2019-08-26,1.8332000000000002
2019-08-27,-1.9352
2019-08-28,-1.1014
2019-08-29,2.2274
2019-08-30,3.4952
2019-09-03,-0.0877
2019-09-04,3.2046
2019-09-05,-1.4037
2019-09-06,-0.2157
2019-09-09,1.0376
2019-09-10,-1.1125
2019-09-11,0.0865
2019-09-12,0.9079
2019-09-13,-0.9426
2019-09-16,2.6384
2019-09-17,2.9077
2019-09-18,1.7199
2019-09-19,-2.657
2019-09-20,-0.6203
2019-09-23,0.2497
2019-09-24,-1.7435
2019-09-25,0.2112
2019-09-26,-0.9696
2019-09-27,-3.278
2019-09-30,-1.4965
2019-10-01,-0.4915
2019-10-02,-2.2901
2019-10-03,2.5735
2019-10-04,0.6272
2019-10-07,0.1336
2019-10-08,-3.1125
2019-10-09,1.3309
2019-10-10,-0.4982
2019-10-11,0.3641
2019-10-14,0.9977
2019-10-15,-1.6614
2019-10-16,-0.4795
2019-10-17,-1.6288
2019-10-18,-2.6586
2019-10-21,3.3062
2019-10-22,2.2727
2019-10-23,0.771
2019-10-24,1.7551999999999999
2019-10-25,0.8846
2019-10-28,1.3152
2019-10-29,-3.0723
2019-10-30,16.0714
2019-10-31,-3.0769
2019-11-01,-1.5873
2019-11-04,2.6612999999999998
2019-11-05,-2.5923
2019-11-06,2.9435000000000002
2019-11-07,-0.4309
2019-11-08,2.1243
2019-11-11,0.4622
2019-11-12,0.1917
2019-11-13,1.2246
2019-11-14,0.794
2019-11-15,0.7502
2019-11-18,0.7074
2019-11-19,1.6266
2019-11-20,0.0546
2019-11-21,-0.0182
2019-11-22,0.1455
2019-11-25,0.7625
2019-11-26,-1.0991
2019-11-27,-1.1842
2019-11-29,0.1106
2019-12-02,-1.9521
2019-12-03,-2.7799
2019-12-04,-0.0773
2019-12-05,-2.2428
2019-12-06,-0.0791
2019-12-09,-1.7419
2019-12-10,-1.249
2019-12-11,0.816
2019-12-12,-2.4686
2019-12-13,2.9461
2019-12-16,-1.2495
2019-12-17,-4.0408
2019-12-18,0.553
2019-12-19,0.2538
2019-12-20,-0.7173
2019-12-23,1.4025
2019-12-24,-0.8382
2019-12-26,1.0144
2019-12-27,-1.7572999999999999
2019-12-30,-0.2129
2019-12-31,2.2621
2020-01-02,2.0868
2020-01-03,0.9403
2020-01-06,3.0377
2020-01-07,-0.3341
2020-01-08,2.5439
2020-01-09,-1.0
2020-01-10,-0.6216
2020-01-13,2.0328
2020-01-14,-0.3448
2020-01-15,0.9996
2020-01-16,2.284
2020-01-17,-0.7071
2020-01-21,-0.2249
2020-01-22,0.6011
2020-01-23,0.9709
2020-01-24,-0.1479
2020-01-27,-1.6296
2020-01-28,0.9413
2020-01-29,2.3125999999999998
2020-01-30,0.3281
2020-01-31,-0.9811
2020-02-03,3.5229
2020-02-04,1.4888
2020-02-05,-4.2613
2020-02-06,2.043
2020-02-07,-2.7887
2020-02-10,1.8389
2020-02-11,0.6139
2020-02-12,0.5025
2020-02-13,-0.8929
2020-02-14,1.5135
2020-02-18,-0.9585
2020-02-19,1.6129
2020-02-20,0.2116
2020-02-21,-3.8367
2020-02-24,-0.4758
2020-02-25,-3.5675
2020-02-26,-2.0595
2020-02-27,-3.7773
2020-02-28,-0.7689
2020-03-02,1.6721
2020-03-03,-2.9282
2020-03-04,1.9421
2020-03-05,-4.7426
2020-03-06,0.766
2020-03-09,-9.8395
2020-03-10,1.2178
2020-03-11,-5.0902
2020-03-12,-8.532399999999999
2020-03-13,8.9552
2020-03-16,-15.4599
2020-03-17,5.0347
2020-03-18,-7.4931
2020-03-19,8.2787
2020-03-20,0.5501
2020-03-23,2.2976
2020-03-24,7.6471
2020-03-25,7.7993
2020-03-26,4.7926
2020-03-27,-1.4952
2020-03-30,0.0
2020-03-31,-2.4107
2020-04-01,-6.4044
2020-04-02,0.0489
2020-04-03,-2.1495
2020-04-06,7.3889
2020-04-07,-4.4166
2020-04-08,4.8152
2020-04-09,3.3875
2020-04-13,0.0898
2020-04-14,3.0493
2020-04-15,-3.3507
2020-04-16,0.9005
2020-04-17,5.3548
2020-04-20,-1.4401
2020-04-21,-1.8479
2020-04-22,4.9475
2020-04-23,-0.5006
2020-04-24,1.5933000000000002
2020-04-27,2.435
2020-04-28,-0.4835
2020-04-29,6.5587
2020-04-30,-0.9878
2020-05-01,-4.221
2020-05-04,2.3237
2020-05-05,2.2709
2020-05-06,3.5796
2020-05-07,3.5298
2020-05-08,0.8211
2020-05-11,3.7180999999999997
2020-05-12,-2.2192
2020-05-13,-1.4665
2020-05-14,3.331
2020-05-15,-0.3772
2020-05-18,1.2048
2020-05-19,-0.1701
2020-05-20,1.0221
2020-05-21,-2.1922
2020-05-22,0.6897
2020-05-26,3.6986
2020-05-27,-0.0661
2020-05-28,-1.0245
2020-05-29,4.4073
2020-06-01,2.5263999999999998
2020-06-02,-5.4585
2020-06-03,0.2309
2020-06-04,-1.5142
2020-06-05,-1.0695000000000001
2020-06-08,2.1284
2020-06-09,-1.8525
2020-06-10,-0.6741
2020-06-11,-2.3414
2020-06-12,2.0848
2020-06-15,-0.4084
2020-06-16,0.6835
2020-06-17,0.9165
2020-06-18,1.5135999999999998
2020-06-19,-1.226
2020-06-22,2.8514
2020-06-23,-1.8591
2020-06-24,0.2659
2020-06-25,2.2539
2020-06-26,-3.7277
2020-06-29,-1.8182
2020-06-30,2.2291
2020-07-01,1.107
2020-07-02,-1.8912
2020-07-06,0.3382
2020-07-07,1.7526000000000002
2020-07-08,2.2855
2020-07-09,1.7487
2020-07-10,-0.7957
2020-07-13,-6.4806
2020-07-14,-0.0686
2020-07-15,2.3
2020-07-16,-2.7180999999999997
2020-07-17,3.1045
2020-07-20,4.9849
2020-07-21,0.5417
2020-07-22,-0.6022
2020-07-23,-0.8291
2020-07-24,-3.6656
2020-07-27,2.2029
2020-07-28,-0.8165
2020-07-29,17.8795
2020-07-30,-10.6983
2020-07-31,6.1307
