ticker,AVCT US Equity
2018-03-01,0.0
2018-03-02,0.0
2018-03-06,0.6186
2018-03-08,-0.3074
2018-03-09,0.1028
2018-03-19,0.1027
2018-03-20,-0.3077
2018-03-21,0.6173
2018-03-22,-0.6135
2018-03-23,0.0
2018-03-26,4.6296
2018-03-27,-4.1298
2018-03-29,-0.3077
2018-04-02,0.1029
2018-04-03,0.925
2018-04-04,-0.9165
2018-04-06,0.1028
2018-04-09,-0.1027
2018-04-10,0.1028
2018-04-13,-0.1027
2018-04-16,0.1028
2018-04-17,0.308
2018-04-18,0.0
2018-04-19,0.1024
2018-04-20,0.1022
2018-04-23,0.0
2018-04-24,0.715
2018-04-25,-0.6085
2018-04-26,0.0
2018-04-30,0.0
2018-05-02,-0.2031
2018-05-07,0.1012
2018-05-08,0.0
2018-05-09,0.4086
2018-05-10,-0.5086
2018-05-11,0.1022
2018-05-15,0.1021
2018-05-17,0.0
2018-05-22,0.5102
2018-05-23,-0.5076
2018-05-24,0.0
2018-05-25,0.4082
2018-06-04,-0.3069
2018-06-05,0.002
2018-06-06,-0.1019
2018-06-07,0.2041
2018-06-08,-0.1018
2018-06-11,0.6116
2018-06-12,0.0
2018-06-13,-0.2026
2018-06-14,0.1015
2018-06-15,0.1014
2018-06-18,0.0
2018-06-19,-0.1013
2018-06-20,0.0
2018-06-21,0.1501
2018-06-22,0.1539
2018-06-25,-0.1011
2018-06-26,0.0
2018-06-27,-0.1012
2018-06-28,0.1013
2018-06-29,0.1012
2018-07-02,-0.1011
2018-07-03,0.2824
2018-07-05,-0.0797
2018-07-09,-0.202
2018-07-10,0.0
2018-07-11,0.2024
2018-07-12,-0.303
2018-07-13,0.0
2018-07-16,0.4053
2018-07-17,-0.2018
2018-07-18,0.0
2018-07-19,0.3033
2018-07-20,-0.3024
2018-07-23,0.001
2018-07-26,-0.1021
2018-07-27,0.3036
2018-07-30,0.0
2018-07-31,0.1009
2018-08-01,0.2016
2018-08-02,0.1006
2018-08-03,-0.5025
2018-08-06,0.303
2018-08-07,-0.1007
2018-08-08,-0.2016
2018-08-09,0.0
2018-08-10,0.0
2018-08-13,-0.202
2018-08-14,0.0
2018-08-15,0.1012
2018-08-16,0.1011
2018-08-17,0.5051
2018-08-20,-0.3015
2018-08-22,0.0
2018-08-23,0.4032
2018-08-24,-0.1004
2018-08-27,-0.3015
2018-08-28,0.0
2018-08-29,0.1512
2018-08-30,-0.0503
2018-08-31,-0.6042
2018-09-04,0.8105
2018-09-05,-0.1005
2018-09-06,0.0
2018-09-07,-0.1006
2018-09-10,-0.1007
2018-09-11,0.3024
2018-09-12,0.0
2018-09-13,-0.2513
2018-09-14,0.0504
2018-09-17,-0.1007
2018-09-18,0.3024
2018-09-19,0.1508
2018-09-21,-0.0502
2018-09-24,0.0
2018-09-25,0.0
2018-09-28,0.0
2018-10-01,0.2008
2018-10-03,-0.1994
2018-10-04,-0.001
2018-10-05,0.0
2018-10-09,0.0
2018-10-10,0.1004
2018-10-11,0.1003
2018-10-12,0.1002
2018-10-15,0.2002
2018-10-16,0.0
2018-10-17,-0.0999
2018-10-19,0.0
2018-10-22,0.0
2018-10-23,0.2
2018-10-24,-0.1996
2018-10-25,0.0
2018-10-26,0.1
2018-10-29,0.0999
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,-0.1996
2018-11-05,0.001
2018-11-06,0.499
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,0.2985
2018-11-12,0.0
2018-11-13,-0.2976
2018-11-14,0.199
2018-11-15,0.0
2018-11-16,-0.6951
2018-11-19,0.9
2018-11-20,-0.0991
2018-11-21,0.0
2018-11-23,0.1984
2018-11-26,-0.099
2018-11-27,-0.0991
2018-11-30,0.0992
2018-12-03,0.0991
2018-12-04,-0.099
2018-12-06,-0.3964
2018-12-07,0.2985
2018-12-10,0.0
2018-12-11,0.0893
2018-12-12,-0.2874
2018-12-13,0.1988
2018-12-14,0.0
2018-12-17,-0.1974
2018-12-18,0.1978
2018-12-19,0.0992
2018-12-20,0.0
2018-12-21,0.0991
2018-12-26,0.0
2018-12-27,0.099
2018-12-28,0.0
2018-12-31,0.1978
2019-01-02,0.0
2019-01-03,-0.0987
2019-01-04,0.0988
2019-01-07,-0.1303
2019-01-08,0.0326
2019-01-09,-0.001
2019-01-10,0.0
2019-01-11,0.0988
2019-01-14,0.0
2019-01-15,0.0987
2019-01-16,-0.0986
2019-01-17,0.4936
2019-01-18,0.0
2019-01-22,0.0098
2019-01-23,0.0884
2019-01-24,0.0
2019-01-25,-0.2944
2019-01-28,0.2953
2019-01-29,-0.0245
2019-01-30,-0.0402
2019-01-31,-0.0334
2019-02-01,0.1965
2019-02-04,0.0
2019-02-06,-0.098
2019-02-07,-0.0981
2019-02-08,0.2151
2019-02-11,-0.2147
2019-02-12,0.3929
2019-02-14,-0.0978
2019-02-15,0.3546
2019-02-20,0.0371
2019-02-21,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,-0.0976
2019-02-28,0.0977
2019-03-01,-0.1951
2019-03-06,0.1955
2019-03-07,-0.0976
2019-03-08,-0.1123
2019-03-11,0.1124
2019-03-12,0.0977
2019-03-13,-0.1951
2019-03-14,0.2933
2019-03-15,-0.0975
2019-03-18,0.0
2019-03-19,-0.0966
2019-03-20,0.0967
2019-03-21,-0.0976
2019-03-22,0.0977
2019-03-25,0.0
2019-03-26,0.0
2019-03-28,0.1951
2019-03-29,-0.1947
2019-04-01,0.0976
2019-04-04,0.2924
2019-04-05,0.0486
2019-04-08,-0.0486
2019-04-09,-0.034
2019-04-10,0.1312
2019-04-11,-0.2913
2019-04-12,0.2921
2019-04-15,0.0
2019-04-16,-0.2913
2019-04-17,0.1461
2019-04-18,0.0486
2019-04-22,-0.0972
2019-04-23,0.3891
2019-04-24,0.0969
2019-04-25,0.0
2019-04-26,0.0
2019-04-29,-0.0968
2019-04-30,0.5814
2019-05-01,-0.3854
2019-05-02,0.0
2019-05-03,-0.1934
2019-05-09,0.0
2019-05-10,0.1463
2019-05-13,-0.0493
2019-05-14,-0.0968
2019-05-16,0.0
2019-05-20,0.0116
2019-05-21,0.1821
2019-05-22,0.3868
2019-05-23,-0.0963
2019-05-24,-0.1996
2019-05-30,-0.0899
2019-06-03,0.1934
2019-06-04,0.0
2019-06-07,0.3861
2019-06-10,-0.3846
2019-06-11,0.0
2019-06-14,1.3514
2019-06-18,0.0
2019-06-21,1.9048
2019-06-24,-3.1776
2019-06-25,0.0
2019-06-26,0.2896
2019-06-28,-0.0962
2019-07-01,0.5299
2019-07-03,-0.5271
2019-07-08,0.6744
2019-07-09,-1.4354
2019-07-10,0.5825
2019-07-16,0.1931
2019-07-24,1.0597
2019-07-25,-0.572
2019-08-07,-0.5829
2019-08-09,-0.5709
2019-08-13,0.0
2019-08-14,0.679
2019-08-16,-0.578
2019-08-19,0.001
2019-08-22,0.0
2019-08-27,-7.9466
2019-08-28,7.8947
2019-09-04,-21.3659
2019-09-12,28.1774
2019-09-19,-0.0106
2019-09-20,0.0
2019-09-23,-1.6524999999999999
2019-10-02,-0.879
2019-10-03,-0.5958
2019-10-04,0.0999
2019-10-09,0.2994
2019-10-10,2.4876
2019-10-11,0.0
2019-10-14,0.0
2019-10-22,0.0
2019-10-24,0.1942
2019-10-28,4.9419
2019-10-29,0.0
2019-10-30,-2.0259
2019-10-31,-2.456
2019-11-01,4.6377
2019-11-22,-4.8938
2019-12-10,8.835
2019-12-11,-5.8876
2019-12-20,-2.8436
2019-12-26,-8.2927
2019-12-30,8.5106
2019-12-31,4.2833
2020-01-06,-17.2221
2020-01-14,14.1397
2020-01-27,4.4876
2020-01-30,-0.0095
2020-02-10,0.36
2020-02-18,2.3734
2020-02-24,-7.9765
2020-02-26,9.7971
2020-02-27,3.211
2020-03-11,-2.2222
2020-03-12,-17.9091
2020-03-13,9.6346
2020-03-16,-24.3434
2020-03-20,-35.9146
2020-03-23,4.1667
2020-03-27,2.0
2020-04-03,-47.0588
2020-04-06,43.7037
2020-04-07,-30.9278
2020-04-08,-25.3731
2020-04-09,-6.5
2020-04-13,-7.9144
2020-04-14,26.597
2020-04-15,-1.3761
2020-04-16,-5.5814
2020-04-17,1.2315
2020-04-20,-9.9757
2020-04-21,-4.3243
2020-04-22,0.2034
2020-04-23,-5.8412
2020-04-24,4.7904
2020-04-27,14.2857
2020-04-28,-0.5
2020-04-29,-7.0352
2020-04-30,-3.7838000000000003
2020-05-01,-6.1798
2020-05-04,2.6946
2020-05-05,-0.2915
2020-05-06,-1.1696
2020-05-07,-5.3254
2020-05-08,1.875
2020-05-11,4.2945
2020-05-12,-3.5294
2020-05-13,-4.2683
2020-05-14,0.0
2020-05-15,0.6369
2020-05-18,3.7975
2020-05-19,-3.6585
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-26,-1.8987
2020-05-27,-0.9226
2020-05-28,2.2335
2020-05-29,3.1847
2020-06-01,8.642
2020-06-02,4.5455
2020-06-03,-4.3478
2020-06-04,11.931799999999999
2020-06-05,7.6142
2020-06-08,-0.4717
2020-06-09,3.3175
2020-06-10,54.1284
2020-06-11,20.8333
2020-06-12,12.069
2020-06-15,-12.967
2020-06-16,1.0101
2020-06-17,-6.25
2020-06-18,-6.1333
2020-06-19,15.9091
2020-06-22,-3.1863
2020-06-23,0.5063
2020-06-24,-2.7708
2020-06-25,-3.1088
2020-06-26,3.2086
2020-06-29,-5.1813
2020-06-30,-9.5628
2020-07-01,-3.9275
2020-07-02,11.6352
2020-07-06,-3.3803
2020-07-07,-9.9125
2020-07-08,1.9417
2020-07-09,0.0
2020-07-10,-3.4920999999999998
2020-07-13,-0.9868
2020-07-14,-5.9801
2020-07-15,16.2544
2020-07-16,-0.304
2020-07-17,6.0976
2020-07-20,0.2874
2020-07-21,18.0516
2020-07-22,-1.9417
2020-07-23,-7.4257
2020-07-24,-2.4064
2020-07-27,8.4932
2020-07-28,2.5253
2020-07-29,6.6502
2020-07-30,-2.3095
2020-07-31,0.4728
