ticker,CFG US Equity
2015-02-13,0.4737
2015-02-17,0.4322
2015-02-18,-1.3693
2015-02-19,-0.7537
2015-02-20,0.9193
2015-02-23,-1.3465
2015-02-24,0.0803
2015-02-25,0.1203
2015-02-26,-0.4407
2015-02-27,-0.0402
2015-03-02,0.0403
2015-03-03,0.7646
2015-03-04,-0.5591
2015-03-05,1.6064
2015-03-06,0.7905
2015-03-09,-1.0588
2015-03-10,-0.9116
2015-03-11,0.44
2015-03-12,1.5133
2015-03-13,-2.8246
2015-03-16,2.1801
2015-03-17,1.1458
2015-03-18,-1.6016
2015-03-19,-1.5482
2015-03-20,0.0
2015-03-23,-0.1613
2015-03-24,-1.7771
2015-03-25,-1.3158
2015-03-26,0.5
2015-03-27,1.4925
2015-03-30,-0.6536
2015-03-31,-0.7813
2015-04-01,0.9532
2015-04-02,1.0673
2015-04-06,0.528
2015-04-07,0.6061
2015-04-08,0.4016
2015-04-09,0.16
2015-04-10,0.2796
2015-04-13,1.354
2015-04-14,-1.2181
2015-04-15,1.8298
2015-04-16,-0.4297
2015-04-17,-1.4515
2015-04-20,-0.0398
2015-04-21,-0.2788
2015-04-22,1.7971
2015-04-23,0.5885
2015-04-24,-0.273
2015-04-27,-0.352
2015-04-28,1.1774
2015-04-29,1.2025000000000001
2015-04-30,-0.1533
2015-05-01,0.1152
2015-05-04,1.2317
2015-05-05,-0.2281
2015-05-06,-1.4863
2015-05-07,0.3868
2015-05-08,-0.5395
2015-05-11,1.0074
2015-05-12,0.3069
2015-05-13,0.3059
2015-05-14,0.9531
2015-05-15,-2.077
2015-05-18,1.4269
2015-05-19,2.1293
2015-05-20,-0.4095
2015-05-21,0.3364
2015-05-22,0.2981
2015-05-26,-0.8172
2015-05-27,0.2622
2015-05-28,0.2241
2015-05-29,0.0373
2015-06-01,0.4098
2015-06-02,0.8905
2015-06-03,1.5815000000000001
2015-06-04,0.4707
2015-06-05,2.0541
2015-06-08,-0.9887
2015-06-09,0.1427
2015-06-10,-0.2849
2015-06-11,-1.7143000000000002
2015-06-12,0.0727
2015-06-15,1.3435000000000001
2015-06-16,1.2182
2015-06-17,-1.2035
2015-06-18,0.5733
2015-06-19,0.4275
2015-06-22,0.2838
2015-06-23,-0.283
2015-06-24,-0.4966
2015-06-25,-2.3886
2015-06-26,0.5844
2015-06-29,-2.215
2015-06-30,1.4111
2015-07-01,0.476
2015-07-02,-1.0569
2015-07-06,-0.5157
2015-07-07,-0.9996
2015-07-08,-0.374
2015-07-09,1.2763
2015-07-10,1.1861
2015-07-13,-0.1832
2015-07-14,1.1009
2015-07-15,0.9074
2015-07-16,1.1151
2015-07-17,-0.7115
2015-07-20,0.1791
2015-07-21,-4.4349
2015-07-22,1.1976
2015-07-23,-2.182
2015-07-24,-1.1342
2015-07-27,-0.8031
2015-07-28,0.8867
2015-07-29,-0.6496
2015-07-30,2.2692
2015-07-31,-1.5855000000000001
2015-08-03,-0.1534
2015-08-04,0.922
2015-08-05,1.4846
2015-08-06,-0.0375
2015-08-07,0.1876
2015-08-10,1.8352
2015-08-11,-1.2872
2015-08-12,-3.0179
2015-08-13,0.6531
2015-08-14,0.687
2015-08-17,-0.3791
2015-08-18,1.0654
2015-08-19,-1.1295
2015-08-20,-3.5415
2015-08-21,-3.0004
2015-08-24,-6.2678
2015-08-25,0.304
2015-08-26,4.7186
2015-08-27,1.1988
2015-08-28,0.8578
2015-08-31,0.5265
2015-09-01,-4.5527999999999995
2015-09-02,1.8573
2015-09-03,1.5333999999999999
2015-09-04,-1.6735
2015-09-08,2.2416
2015-09-09,-0.9338
2015-09-10,0.1639
2015-09-11,-0.491
2015-09-14,0.3701
2015-09-15,2.5399000000000003
2015-09-16,-0.5993
2015-09-17,-3.3762
2015-09-18,-1.2063
2015-09-21,0.6316
2015-09-22,-1.2551999999999999
2015-09-23,-1.1017
2015-09-24,-0.4284
2015-09-25,1.5920999999999998
2015-09-28,-4.1508
2015-09-29,2.6071999999999997
2015-09-30,2.7561999999999998
2015-10-01,-1.5088
2015-10-02,-0.383
2015-10-05,1.3242
2015-10-06,-1.5177
2015-10-07,0.3425
2015-10-08,0.3413
2015-10-09,-0.2551
2015-10-12,0.4263
2015-10-13,-0.4244
2015-10-14,-2.3444
2015-10-15,2.6626
2015-10-16,-1.2755
2015-10-19,0.0431
2015-10-20,0.6888
2015-10-21,-0.9406
2015-10-22,-1.2948
2015-10-23,5.9029
2015-10-26,-2.5599
2015-10-27,-0.2966
2015-10-28,2.7624
2015-10-29,-0.2895
2015-10-30,0.7881
2015-11-02,0.6173
2015-11-03,0.2863
2015-11-04,0.4505
2015-11-05,0.3261
2015-11-06,4.551
2015-11-09,0.5441
2015-11-10,0.5025
2015-11-11,0.3462
2015-11-12,-2.2231
2015-11-13,0.0784
2015-11-16,0.5875
2015-11-17,-0.3115
2015-11-18,2.3437
2015-11-19,-0.3053
2015-11-20,-0.3828
2015-11-23,-1.0761
2015-11-24,1.5152
2015-11-25,0.4975
2015-11-27,0.495
2015-11-30,0.9094
2015-12-01,-0.4882
2015-12-02,0.5283
2015-12-03,-0.6381
2015-12-04,2.4556
2015-12-07,-2.2493
2015-12-08,-0.3772
2015-12-09,-1.1738
2015-12-10,0.7663
2015-12-11,-2.6236
2015-12-14,0.4295
2015-12-15,3.1882
2015-12-16,1.3941
2015-12-17,-1.5979
2015-12-18,-2.1903
2015-12-21,0.5019
2015-12-22,0.8452
2015-12-23,1.0286
2015-12-24,0.3017
2015-12-28,-0.7143
2015-12-29,0.7952
2015-12-30,-1.2021
2015-12-31,-0.4183
2016-01-04,-1.4891
2016-01-05,-0.4651
2016-01-06,-1.5575999999999999
2016-01-07,-2.7294
2016-01-08,-3.1314
2016-01-11,0.3359
2016-01-12,0.0
2016-01-13,-2.8452
2016-01-14,-1.3780999999999999
2016-01-15,-2.5328
2016-01-19,-0.4032
2016-01-20,-2.834
2016-01-21,-1.25
2016-01-22,-2.5785
2016-01-25,-4.7642
2016-01-26,2.5265
2016-01-27,4.5343
2016-01-28,2.4988
2016-01-29,-2.2539
2016-02-01,-2.2118
2016-02-02,-2.2618
2016-02-03,-0.7917
2016-02-04,0.8978
2016-02-05,-1.8784
2016-02-08,-3.2746
2016-02-09,1.8229
2016-02-10,-3.5294
2016-02-11,-3.8176
2016-02-12,4.1345
2016-02-16,2.4881
2016-02-17,1.4979
2016-02-18,-2.7481
2016-02-19,0.6803
2016-02-22,2.9106
2016-02-23,-2.1717
2016-02-24,-1.9102000000000001
2016-02-25,0.9474
2016-02-26,2.9196999999999997
2016-02-29,-2.5836
2016-03-01,5.4082
2016-03-02,3.404
2016-03-03,2.2901
2016-03-04,2.2854
2016-03-07,-1.8239999999999998
2016-03-08,-2.8333
2016-03-09,-1.0516
2016-03-10,1.4976
2016-03-11,4.2837
2016-03-14,0.8215
2016-03-15,0.4527
2016-03-16,-2.6138
2016-03-17,0.5553
2016-03-18,1.6107
2016-03-21,-0.3623
2016-03-22,-0.3182
2016-03-23,-1.0944
2016-03-24,-0.461
2016-03-28,-0.9264
2016-03-29,-0.8883
2016-03-30,0.2358
2016-03-31,-1.4118
2016-04-01,1.9093
2016-04-04,0.7494
2016-04-05,-3.4868
2016-04-06,2.7938
2016-04-07,-2.5773
2016-04-08,0.3848
2016-04-11,0.8146
2016-04-12,2.2338
2016-04-13,5.0674
2016-04-14,0.9735
2016-04-15,-1.1832
2016-04-18,0.7539
2016-04-19,1.6724999999999999
2016-04-20,1.1255
2016-04-21,0.7277
2016-04-22,0.3825
2016-04-25,-1.0161
2016-04-26,0.7271
2016-04-27,0.2972
2016-04-28,-1.6088
2016-04-29,-1.6781000000000001
2016-05-02,1.4442
2016-05-03,-2.3851
2016-05-04,-2.3101
2016-05-05,0.5457
2016-05-06,-0.0905
2016-05-09,-1.0865
2016-05-10,2.3341
2016-05-11,-0.7156
2016-05-12,-1.982
2016-05-13,-1.6543999999999999
2016-05-16,1.4485999999999999
2016-05-17,0.5067
2016-05-18,6.0037
2016-05-19,-0.9944
2016-05-20,0.3493
2016-05-23,-0.0435
2016-05-24,1.219
2016-05-25,1.8925
2016-05-26,-1.4352
2016-05-27,1.0278
2016-05-31,-0.1696
2016-06-01,0.2123
2016-06-02,0.9746
2016-06-03,-2.8955
2016-06-06,1.4261
2016-06-07,0.0426
2016-06-08,-0.0852
2016-06-09,-2.4723
2016-06-10,-1.8357
2016-06-13,-1.6919
2016-06-14,-3.4873
2016-06-15,0.2346
2016-06-16,-1.9663
2016-06-17,0.7641
2016-06-20,0.9953
2016-06-21,1.1262
2016-06-22,-0.8353
2016-06-23,3.5096
2016-06-24,-9.8101
2016-06-27,-7.5689
2016-06-28,2.8742
2016-06-29,2.8993
2016-06-30,2.3566
2016-07-01,-1.6517
2016-07-05,-3.8167999999999997
2016-07-06,0.4762
2016-07-07,2.2643
2016-07-08,2.2142
2016-07-11,1.3602
2016-07-12,1.5905
2016-07-13,0.5871
2016-07-14,2.0914
2016-07-15,-0.0476
2016-07-18,0.0
2016-07-19,0.2383
2016-07-20,1.379
2016-07-21,1.6886
2016-07-22,0.5535
2016-07-25,1.055
2016-07-26,2.0881
2016-07-27,0.4002
2016-07-28,-0.5757
2016-07-29,-0.5345
2016-08-01,-0.0448
2016-08-02,-0.6757
2016-08-03,1.8594
2016-08-04,0.6679
2016-08-05,3.4497999999999998
2016-08-08,0.2565
2016-08-09,0.1706
2016-08-10,-1.0217
2016-08-11,0.6452
2016-08-12,-0.5556
2016-08-15,1.1602999999999999
2016-08-16,-0.6372
2016-08-17,0.2138
2016-08-18,-0.2133
2016-08-19,0.8123
2016-08-22,-0.3393
2016-08-23,0.1277
2016-08-24,-0.17
2016-08-25,0.6386
2016-08-26,2.0305
2016-08-29,1.4096
2016-08-30,1.1038000000000001
2016-08-31,0.1617
2016-09-01,-1.0093
2016-09-02,0.6525
2016-09-06,-1.5396999999999998
2016-09-07,1.1111
2016-09-08,1.4245
2016-09-09,-0.4414
2016-09-12,1.048
2016-09-13,-1.795
2016-09-14,-0.8936
2016-09-15,0.3279
2016-09-16,-1.5523
2016-09-19,0.3734
2016-09-20,-0.0827
2016-09-21,0.5792
2016-09-22,-0.2879
2016-09-23,0.7013
2016-09-26,-1.8435000000000001
2016-09-27,1.4607999999999999
2016-09-28,0.4114
2016-09-29,-1.4748
2016-09-30,2.7443
2016-10-03,-0.4452
2016-10-04,1.5854
2016-10-05,2.3209
2016-10-06,0.4693
2016-10-07,-0.7396
2016-10-10,0.1569
2016-10-11,-2.2709
2016-10-12,1.1619
2016-10-13,-2.8911
2016-10-14,1.1011
2016-10-17,-0.8471
2016-10-18,1.0985
2016-10-19,1.8109
2016-10-20,0.9881
2016-10-21,1.6438000000000001
2016-10-24,1.4632
2016-10-25,0.4175
2016-10-26,1.5495
2016-10-27,0.0
2016-10-28,-1.9352
2016-10-31,0.4175
2016-11-01,1.8982999999999999
2016-11-02,-2.7571
2016-11-03,0.6513
2016-11-04,0.5329
2016-11-07,3.5593
2016-11-08,-1.4625
2016-11-09,4.6382
2016-11-10,4.9645
2016-11-11,0.8446
2016-11-14,3.4506
2016-11-15,0.1943
2016-11-16,-0.6787
2016-11-17,3.2541
2016-11-18,0.7564
2016-11-21,-0.1251
2016-11-22,-0.0313
2016-11-23,1.5038
2016-11-25,0.1852
2016-11-28,-2.0949
2016-11-29,1.9194
2016-11-30,3.4579
2016-12-01,2.5962
2016-12-02,-0.669
2016-12-05,0.0
2016-12-06,1.6105
2016-12-07,1.0375
2016-12-08,1.3691
2016-12-09,-0.0844
2016-12-12,-1.4081000000000001
2016-12-13,-0.5998
2016-12-14,-0.4885
2016-12-15,2.2235
2016-12-16,-0.226
2016-12-19,0.1416
2016-12-20,2.0074
2016-12-21,-0.1663
2016-12-22,-0.0555
2016-12-23,0.9167
2016-12-27,0.3578
2016-12-28,-1.2617
2016-12-29,-2.0
2016-12-30,0.9921
2017-01-03,0.6455
2017-01-04,0.8645
2017-01-05,-1.2441
2017-01-06,0.5319
2017-01-09,-0.6405
2017-01-10,1.6816
2017-01-11,-0.0276
2017-01-12,-0.965
2017-01-13,1.0301
2017-01-17,-5.9796
2017-01-18,2.5498
2017-01-19,-0.7431
2017-01-20,3.1385
2017-01-23,0.1954
2017-01-24,1.1424
2017-01-25,3.3609
2017-01-26,0.0533
2017-01-27,-1.4651
2017-01-30,-1.2436
2017-01-31,-0.6022
2017-02-01,0.8847
2017-02-02,-1.2332
2017-02-03,2.081
2017-02-06,-0.8698
2017-02-07,0.329
2017-02-08,-3.3889
2017-02-09,2.5177
2017-02-10,0.4967
2017-02-13,1.3729
2017-02-14,2.8711
2017-02-15,1.0269
2017-02-16,-0.3127
2017-02-17,-1.0719
2017-02-21,0.555
2017-02-22,-0.9987
2017-02-23,-1.1149
2017-02-24,-1.6107
2017-02-27,1.4734
2017-02-28,0.484
2017-03-01,5.9406
2017-03-02,-3.8899
2017-03-03,0.6833
2017-03-06,-0.1044
2017-03-07,-0.7839
2017-03-08,-0.316
2017-03-09,-0.317
2017-03-10,-0.2385
2017-03-13,-0.7173
2017-03-14,-0.4817
2017-03-15,-1.1024
2017-03-16,0.87
2017-03-17,-1.2938
2017-03-20,-1.065
2017-03-21,-5.1615
2017-03-22,0.2037
2017-03-23,0.4066
2017-03-24,-0.1736
2017-03-27,-0.7824
2017-03-28,2.3072
2017-03-29,-1.5415
2017-03-30,1.1308
2017-03-31,-0.9461
2017-04-03,0.7815
2017-04-04,0.2298
2017-04-05,-1.49
2017-04-06,1.5707
2017-04-07,-0.8305
2017-04-10,-0.7219
2017-04-11,0.0
2017-04-12,-1.8906
2017-04-13,-1.4527
2017-04-17,2.0457
2017-04-18,-0.6486
2017-04-19,1.5430000000000001
2017-04-20,3.0684
2017-04-21,-1.0491
2017-04-24,2.7221
2017-04-25,1.6736
2017-04-26,0.9602
2017-04-27,-0.0815
2017-04-28,-0.1632
2017-05-01,1.5255
2017-05-02,-0.781
2017-05-03,1.0043
2017-05-04,0.3494
2017-05-05,-0.9909
2017-05-08,1.0549
2017-05-09,-0.4818
2017-05-10,0.0807
2017-05-11,-0.5644
2017-05-12,-0.9459
2017-05-15,1.0095
2017-05-16,0.1621
2017-05-17,-6.7691
2017-05-18,-0.3182
2017-05-19,0.3192
2017-05-22,0.0
2017-05-23,1.5042
2017-05-24,-1.3109
2017-05-25,-0.1733
2017-05-26,0.2025
2017-05-30,-1.1259000000000001
2017-05-31,-0.438
2017-06-01,1.173
2017-06-02,-1.0725
2017-06-05,-0.4395
2017-06-06,-0.3531
2017-06-07,1.9492
2017-06-08,3.1866
2017-06-09,2.0213
2017-06-12,0.743
2017-06-13,0.7375
2017-06-14,-0.8134
2017-06-15,0.3554
2017-06-16,-0.9262
2017-06-19,0.4949
2017-06-20,-1.6689
2017-06-21,-2.059
2017-06-22,-0.625
2017-06-23,-1.4008
2017-06-26,0.4929
2017-06-27,0.5193
2017-06-28,1.4351
2017-06-29,0.8772
2017-06-30,0.0842
2017-07-03,2.4103
2017-07-05,0.9305
2017-07-06,-0.7592
2017-07-07,1.2842
2017-07-10,-0.054
2017-07-11,-0.8637
2017-07-12,-0.5717
2017-07-13,0.9036
2017-07-14,-1.6554
2017-07-17,-0.4139
2017-07-18,-1.3854
2017-07-19,-0.8991
2017-07-20,-0.0567
2017-07-21,-2.1844
2017-07-24,2.8132
2017-07-25,1.1283
2017-07-26,-1.8968
2017-07-27,-0.3696
2017-07-28,-0.2854
2017-07-31,0.9159
2017-08-01,0.3991
2017-08-02,1.1357
2017-08-03,-1.123
2017-08-04,1.1357
2017-08-07,-0.758
2017-08-08,-0.0283
2017-08-09,-0.8772
2017-08-10,-3.7682
2017-08-11,-0.9493
2017-08-14,2.4858000000000002
2017-08-15,-0.6721
2017-08-16,-0.1177
2017-08-17,-3.3579
2017-08-18,0.762
2017-08-21,-1.0889
2017-08-22,2.2018
2017-08-23,0.2394
2017-08-24,1.4925
2017-08-25,-0.4412
2017-08-28,-1.1226
2017-08-29,-0.478
2017-08-30,0.2402
2017-08-31,-0.7787
2017-09-01,1.4487999999999999
2017-09-05,-2.8563
2017-09-06,0.3675
2017-09-07,-2.1056
2017-09-08,2.2756
2017-09-11,1.9811
2017-09-12,3.0484
2017-09-13,0.609
2017-09-14,0.2594
2017-09-15,1.0926
2017-09-18,1.223
2017-09-19,0.6462
2017-09-20,-0.0838
2017-09-21,1.3412
2017-09-22,0.2206
2017-09-25,0.3026
2017-09-26,0.9874
2017-09-27,1.0864
2017-09-28,-0.403
2017-09-29,2.1581
2017-10-02,-1.7164000000000001
2017-10-03,-1.021
2017-10-04,-0.7329
2017-10-05,1.5312999999999999
2017-10-06,0.9696
2017-10-09,-0.4801
2017-10-10,1.3401
2017-10-11,-0.9521
2017-10-12,-0.7744
2017-10-13,-0.4844
2017-10-16,0.1893
2017-10-17,-0.9987
2017-10-18,1.3631
2017-10-19,0.6724
2017-10-20,2.4045
2017-10-23,0.4435
2017-10-24,-0.3377
2017-10-25,-0.8861
2017-10-26,1.2622
2017-10-27,-0.1558
2017-10-30,-0.9623
2017-10-31,0.2889
2017-11-01,0.9471
2017-11-02,0.9643
2017-11-03,0.2065
2017-11-06,-0.2576
2017-11-07,-2.7118
2017-11-08,-0.9557
2017-11-09,-1.3401
2017-11-10,-0.3532
2017-11-13,1.4177
2017-11-14,2.3387000000000002
2017-11-15,0.1839
2017-11-16,-0.5768
2017-11-17,0.6593
2017-11-20,0.2096
2017-11-21,-0.915
2017-11-22,-0.1847
2017-11-24,-0.2115
2017-11-27,-0.3179
2017-11-28,3.0561
2017-11-29,4.8736
2017-11-30,0.0738
2017-12-01,-0.0246
2017-12-04,2.8508
2017-12-05,-2.2939
2017-12-06,-0.6359
2017-12-07,1.9689999999999999
2017-12-08,0.7483
2017-12-11,-0.7667
2017-12-12,1.2071
2017-12-13,-1.3836
2017-12-14,-1.1369
2017-12-15,2.0308
2017-12-18,0.7914
2017-12-19,0.119
2017-12-20,-0.3565
2017-12-21,1.5979
2017-12-22,0.0704
2017-12-26,-0.258
2017-12-27,-0.3763
2017-12-28,0.1889
2017-12-29,-1.0839
2018-01-02,1.6675
2018-01-03,1.1481
2018-01-04,1.1814
2018-01-05,0.4579
2018-01-08,0.4102
2018-01-09,0.2951
2018-01-10,1.6067
2018-01-11,0.8909
2018-01-12,0.4857
2018-01-16,-0.5931
2018-01-17,1.3039
2018-01-18,-0.1745
2018-01-19,2.3164
2018-01-22,2.1145
2018-01-23,0.1255
2018-01-24,-1.0236
2018-01-25,-1.4985
2018-01-26,0.6
2018-01-29,-0.426
2018-01-30,-1.2406
2018-01-31,-0.1083
2018-02-01,1.9826000000000001
2018-02-02,-1.6877
2018-02-05,-5.0847
2018-02-06,2.1062
2018-02-07,0.5381
2018-02-08,-5.9099
2018-02-09,2.0384
2018-02-12,2.1138
2018-02-13,0.9782
2018-02-14,3.289
2018-02-15,0.3708
2018-02-16,-0.1956
2018-02-20,0.3484
2018-02-21,0.4556
2018-02-22,-1.8359
2018-02-23,2.1562
2018-02-26,-4.0706
2018-02-27,-1.7737
2018-02-28,-0.5943
2018-03-01,0.092
2018-03-02,1.4932
2018-03-05,1.5392000000000001
2018-03-06,1.0254
2018-03-07,0.2648
2018-03-08,-0.4842
2018-03-09,2.2999
2018-03-12,-0.2378
2018-03-13,-0.9101
2018-03-14,-1.312
2018-03-15,-0.3767
2018-03-16,-0.2002
2018-03-19,0.0891
2018-03-20,-0.3117
2018-03-21,0.335
2018-03-22,-4.3856
2018-03-23,-3.9115
2018-03-26,4.4827
2018-03-27,-3.5482
2018-03-28,-0.0962
2018-03-29,1.0349
2018-04-02,-2.0962
2018-04-03,1.7275
2018-04-04,2.2961
2018-04-05,0.5845
2018-04-06,-3.5797
2018-04-09,0.6268
2018-04-10,2.3
2018-04-11,-1.2178
2018-04-12,2.513
2018-04-13,-2.2202
2018-04-16,0.2129
2018-04-17,-2.549
2018-04-18,-0.6297
2018-04-19,2.0229
2018-04-20,0.2867
2018-04-23,1.2625
2018-04-24,-0.5646
2018-04-25,0.5914
2018-04-26,-1.27
2018-04-27,1.1672
2018-04-30,-2.3075
2018-05-01,-0.7713
2018-05-02,0.1465
2018-05-03,-1.4631
2018-05-04,1.5343
2018-05-07,0.0975
2018-05-08,0.6087
2018-05-09,2.0571
2018-05-10,0.4506
2018-05-11,0.0944
2018-05-14,-0.1415
2018-05-15,0.8975
2018-05-16,-0.4213
2018-05-17,-0.094
2018-05-18,-2.2118
2018-05-21,0.794
2018-05-22,0.7162
2018-05-23,-0.9481
2018-05-24,-0.5982
2018-05-25,-0.0722
2018-05-29,-5.059
2018-05-30,2.6135
2018-05-31,1.0138
2018-06-01,1.9094
2018-06-04,0.6726
2018-06-05,-1.0021
2018-06-06,2.1451000000000002
2018-06-07,-1.109
2018-06-08,0.167
2018-06-11,-0.3097
2018-06-12,0.8602
2018-06-13,-0.8766
2018-06-14,-1.0516
2018-06-15,0.7246
2018-06-18,0.3597
2018-06-19,-0.2389
2018-06-20,0.3353
2018-06-21,0.0955
2018-06-22,-1.7887
2018-06-25,-0.8014
2018-06-26,-1.7381
2018-06-27,-1.4449
2018-06-28,-0.1264
2018-06-29,-1.5439
2018-07-02,1.2339
2018-07-03,-1.0665
2018-07-05,0.5647
2018-07-06,0.4339
2018-07-09,2.9225
2018-07-10,-1.1358
2018-07-11,-0.6244
2018-07-12,-0.5529
2018-07-13,-0.5307
2018-07-16,1.5752000000000002
2018-07-17,0.1501
2018-07-18,2.4975
2018-07-19,-0.9259
2018-07-20,-1.1313
2018-07-23,0.8209
2018-07-24,-1.209
2018-07-25,-0.2997
2018-07-26,0.1002
2018-07-27,0.3504
2018-07-30,-0.0748
2018-07-31,-0.0499
2018-08-01,0.3519
2018-08-02,0.9269
2018-08-03,0.3227
2018-08-06,-0.7175
2018-08-07,0.6977
2018-08-08,1.4848
2018-08-09,-1.0241
2018-08-10,-0.7884
2018-08-13,-1.0678
2018-08-14,1.4056
2018-08-15,-1.6089
2018-08-16,1.7862
2018-08-17,0.5685
2018-08-20,0.3932
2018-08-21,1.0282
2018-08-22,-0.0485
2018-08-23,-0.5091
2018-08-24,-0.2193
2018-08-27,1.1722
2018-08-28,0.169
2018-08-29,-0.8916
2018-08-30,-0.5106
2018-08-31,0.5865
2018-09-04,0.1701
2018-09-05,0.6064
2018-09-06,-0.6991
2018-09-07,-0.437
2018-09-10,-0.6096
2018-09-11,0.6624
2018-09-12,-1.633
2018-09-13,-1.4618
2018-09-14,0.9303
2018-09-17,-0.6228
2018-09-18,-0.2006
2018-09-19,1.5323
2018-09-20,1.5091999999999999
2018-09-21,-0.1219
2018-09-24,-1.3909
2018-09-25,-0.6682
2018-09-26,-1.8186
2018-09-27,-1.218
2018-09-28,-0.9247
2018-10-01,-0.5445
2018-10-02,-0.756
2018-10-03,1.9963
2018-10-04,0.6953
2018-10-05,-0.8184
2018-10-08,1.1604
2018-10-09,-0.6628
2018-10-10,-2.0785
2018-10-11,-3.066
2018-10-12,-2.379
2018-10-15,-0.72
2018-10-16,-0.3905
2018-10-17,0.5041
2018-10-18,-2.7027
2018-10-19,4.1523
2018-10-22,-1.6497000000000002
2018-10-23,1.314
2018-10-24,-3.3388999999999998
2018-10-25,2.455
2018-10-26,-0.0836
2018-10-29,0.8366
2018-10-30,1.2168
2018-10-31,2.8076
2018-11-01,0.1606
2018-11-02,0.294
2018-11-05,0.5597
2018-11-06,0.0
2018-11-07,1.0867
2018-11-08,0.4195
2018-11-09,-0.6266
2018-11-12,-1.1561
2018-11-13,0.1861
2018-11-14,-3.9268
2018-11-15,1.0218
2018-11-16,-0.8748
2018-11-19,-0.8549
2018-11-20,-2.0028
2018-11-21,0.7664
2018-11-23,-0.8732
2018-11-26,2.4723
2018-11-27,-0.0277
2018-11-28,1.0541
2018-11-29,-1.098
2018-11-30,0.9159
2018-12-03,0.5226
2018-12-04,-5.7729
2018-12-06,-1.9163999999999999
2018-12-07,-2.2795
2018-12-10,-2.9082
2018-12-11,-1.1544
2018-12-12,-0.1578
2018-12-13,-2.3712
2018-12-14,-2.0078
2018-12-17,-0.5948
2018-12-18,-0.8976
2018-12-19,-2.7172
2018-12-20,-0.5172
2018-12-21,-1.1438
2018-12-24,-2.0337
2018-12-26,5.5476
2018-12-27,0.3052
2018-12-28,-0.0338
2018-12-31,0.5411
2019-01-02,2.6236
2019-01-03,-0.4589
2019-01-04,4.1159
2019-01-07,1.2334
2019-01-08,0.0
2019-01-09,1.3121
2019-01-10,-0.5859
2019-01-11,1.2097
2019-01-14,1.3178
2019-01-15,0.121
2019-01-16,2.568
2019-01-17,-0.1473
2019-01-18,4.5133
2019-01-22,-0.7056
2019-01-23,-0.6538
2019-01-24,0.5722
2019-01-25,0.825
2019-01-28,-0.2822
2019-01-29,-0.8206
2019-01-30,-0.4565
2019-01-31,-1.8801999999999999
2019-02-01,0.796
2019-02-04,0.7605
2019-02-05,-0.2032
2019-02-06,0.4072
2019-02-07,3.0707
2019-02-08,-0.7307
2019-02-11,0.3681
2019-02-12,1.6078999999999999
2019-02-13,0.8051
2019-02-14,-1.1292
2019-02-15,2.2284
2019-02-19,1.0354
2019-02-20,1.5642
2019-02-21,-1.1418
