ticker,CSIQ US Equity
2007-04-05,-0.4049
2007-04-09,-1.626
2007-04-10,1.2397
2007-04-11,2.551
2007-04-12,3.1841
2007-04-13,4.5323
2007-04-16,24.5387
2007-04-17,-10.3704
2007-04-18,0.4132
2007-04-19,-6.4198
2007-04-20,2.7265
2007-04-23,2.1404
2007-04-24,1.6754
2007-04-25,0.5781
2007-04-26,-0.5738
2007-04-27,-5.0289
2007-04-30,-7.5521
2007-05-01,-2.9108
2007-05-02,-0.4836
2007-05-03,-3.3042
2007-05-04,1.9095
2007-05-07,0.0986
2007-05-08,0.6897
2007-05-09,1.0763
2007-05-10,-1.4521
2007-05-11,0.2947
2007-05-14,1.8609
2007-05-15,-1.6346
2007-05-16,-4.9853
2007-05-17,0.7202
2007-05-18,-2.8601
2007-05-21,0.9464
2007-05-22,3.0208
2007-05-23,-1.9211
2007-05-24,-3.0928
2007-05-25,-3.8298
2007-05-29,1.7699
2007-05-30,1.3043
2007-05-31,2.2532
2007-06-01,-0.1049
2007-06-04,1.8908
2007-06-05,0.0
2007-06-06,4.8454
2007-06-07,-5.6035
2007-06-08,0.9362
2007-06-11,-0.9288
2007-06-12,1.5638
2007-06-13,0.8192
2007-06-14,1.5259
2007-06-15,0.7014
2007-06-18,5.1741
2007-06-19,-1.9868000000000001
2007-06-20,-0.0965
2007-06-21,1.0628
2007-06-22,-2.1989
2007-06-25,-5.6696
2007-06-26,-1.3472
2007-06-27,0.4202
2007-06-28,0.1046
2007-06-29,-1.7764
2007-07-02,6.383
2007-07-03,-1.3
2007-07-05,-1.5198
2007-07-06,-0.2058
2007-07-09,8.8673
2007-07-10,-2.9368
2007-07-11,-0.9756
2007-07-12,1.4778
2007-07-13,5.3398
2007-07-16,2.3041
2007-07-17,-2.2523
2007-07-18,-1.3825
2007-07-19,-1.4019
2007-07-20,-4.6445
2007-07-23,-0.5964
2007-07-24,-4.1
2007-07-25,-1.4599
2007-07-26,-3.7037
2007-07-27,-2.3077
2007-07-30,2.5872
2007-07-31,-1.4254
2007-08-01,-2.6696
2007-08-02,-1.2570999999999999
2007-08-03,-5.4398
2007-08-06,-3.5496
2007-08-07,3.6802
2007-08-08,8.2007
2007-08-09,1.81
2007-08-10,-1.3333
2007-08-13,-1.2387
2007-08-14,-4.447
2007-08-15,-6.3246
2007-08-16,-8.6624
2007-08-17,1.3947
2007-08-20,0.2751
2007-08-21,0.1372
2007-08-22,6.8493
2007-08-23,1.7949000000000002
2007-08-24,0.7557
2007-08-27,2.875
2007-08-28,0.8505
2007-08-29,2.1687
2007-08-30,-5.7783
2007-08-31,0.0
2007-09-04,0.2503
2007-09-05,-1.623
2007-09-06,-0.3807
2007-09-07,-2.293
2007-09-10,-1.1734
2007-09-11,1.5831
2007-09-12,-1.1688
2007-09-13,-1.9710999999999999
2007-09-14,-0.5362
2007-09-17,-1.8868
2007-09-18,-1.9231
2007-09-19,2.521
2007-09-20,2.459
2007-09-21,1.0667
2007-09-24,14.6438
2007-09-25,10.5854
2007-09-26,9.2626
2007-09-27,-6.4762
2007-09-28,-3.8697
2007-10-01,0.9534
2007-10-02,5.8762
2007-10-03,-1.6861000000000002
2007-10-04,1.4529
2007-10-05,10.7897
2007-10-08,-4.4844
2007-10-09,3.4754
2007-10-10,0.4537
2007-10-11,-0.4517
2007-10-12,-0.5445
2007-10-15,-2.4635
2007-10-16,-3.3676
2007-10-17,-2.7106
2007-10-18,-3.3868
2007-10-19,-7.3085
2007-10-22,4.5556
2007-10-23,0.3188
2007-10-24,-1.4830999999999999
2007-10-25,-0.5376
2007-10-26,2.1622
2007-10-29,11.746
2007-10-30,-4.3561
2007-10-31,9.604
2007-11-01,4.607
2007-11-02,9.1537
2007-11-05,-4.0348
2007-11-06,3.7923
2007-11-07,-5.9571
2007-11-08,3.2929
2007-11-09,-9.0751
2007-11-12,-9.982
2007-11-13,12.2877
2007-11-14,29.2705
2007-11-15,6.607
2007-11-16,14.6546
2007-11-19,-8.2207
2007-11-20,-8.0368
2007-11-21,-2.6017
2007-11-23,5.9589
2007-11-26,-0.4525
2007-11-27,-1.9481000000000002
2007-11-28,5.4305
2007-11-29,8.1658
2007-11-30,-8.7108
2007-12-03,3.3715
2007-12-04,15.0769
2007-12-05,-2.1390000000000002
2007-12-06,2.2951
2007-12-07,14.636800000000001
2007-12-10,14.5853
2007-12-11,-11.1021
2007-12-12,7.2736
2007-12-13,-2.5586
2007-12-14,2.9322
2007-12-17,-9.8639
2007-12-18,26.7925
2007-12-19,-3.2738
2007-12-20,-1.0385
2007-12-21,6.2573
2007-12-24,4.4257
2007-12-26,7.2154
2007-12-27,-7.9386
2007-12-28,-1.8808
2007-12-31,1.8083
2008-01-02,1.8472
2008-01-03,4.2902000000000005
2008-01-04,-7.0569
2008-01-07,-13.638
2008-01-08,1.2917
2008-01-09,-2.3447
2008-01-10,-3.1592000000000002
2008-01-11,-5.8721
2008-01-14,0.1386
2008-01-15,-14.0286
2008-01-16,-3.9184
2008-01-17,-2.8491999999999997
2008-01-18,2.3577
2008-01-22,4.4382
2008-01-23,-5.702
2008-01-24,9.3554
2008-01-25,-3.1821
2008-01-28,-5.9806
2008-01-29,5.8453
2008-01-30,0.4331
2008-01-31,-0.3774
2008-02-01,2.4351
2008-02-04,9.9842
2008-02-05,-8.5014
2008-02-06,-2.2572
2008-02-07,-1.3426
2008-02-08,2.613
2008-02-11,7.7984
2008-02-12,-0.5906
2008-02-13,12.8713
2008-02-14,0.8772
2008-02-15,-0.6957
2008-02-19,-2.3205
2008-02-20,-5.1098
2008-02-21,-5.4795
2008-02-22,-3.5982
2008-02-25,-0.9331
2008-02-26,1.0989
2008-02-27,3.5197000000000003
2008-02-28,-2.0
2008-02-29,-3.3163
2008-03-03,0.6332
2008-03-04,-0.4195
2008-03-05,17.0096
2008-03-06,-1.8007
2008-03-07,-6.1411999999999995
2008-03-10,-14.9902
2008-03-11,7.0649
2008-03-12,1.2876
2008-03-13,3.9725
2008-03-14,-0.5094
2008-03-17,-6.7076
2008-03-18,4.8299
2008-03-19,-9.6859
2008-03-20,-3.1304
2008-03-24,4.7876
2008-03-25,20.5026
2008-03-26,2.891
2008-03-27,0.4146
2008-03-28,-2.5688
2008-03-31,-1.6008
2008-04-01,5.2153
2008-04-02,6.5939
2008-04-03,6.2713
2008-04-04,1.3248
2008-04-07,-6.0222
2008-04-08,2.4874
2008-04-09,-0.4525
2008-04-10,-1.8595000000000002
2008-04-11,1.3895
2008-04-14,6.4784
2008-04-15,2.1841
2008-04-16,6.3359
2008-04-17,-7.2146
2008-04-18,0.8897
2008-04-21,2.1856
2008-04-22,-1.9137
2008-04-23,-4.3994
2008-04-24,-4.1617
2008-04-25,2.0459
2008-04-28,4.3781
2008-04-29,-1.6856
2008-04-30,9.1308
2008-05-01,0.7307
2008-05-02,-1.6322
2008-05-05,-2.1386
2008-05-06,18.1613
2008-05-07,-9.7895
2008-05-08,11.3114
2008-05-09,3.3344
2008-05-12,4.7945
2008-05-13,19.589
2008-05-14,7.896
2008-05-15,-0.9091
2008-05-16,2.9817
2008-05-19,-4.0535
2008-05-20,4.7354
2008-05-21,-2.9477
2008-05-22,-13.4506
2008-05-23,1.5567
2008-05-27,1.299
2008-05-28,5.1552
2008-05-29,-7.8537
2008-05-30,5.1085
2008-06-02,3.3241
2008-06-03,-3.1928
2008-06-04,-3.575
2008-06-05,6.2663
2008-06-06,-3.3415
2008-06-09,-5.4398
2008-06-10,-2.1774
2008-06-11,1.4015
2008-06-12,2.6829
2008-06-13,2.9295
2008-06-16,8.8718
2008-06-17,10.6924
2008-06-18,8.5106
2008-06-19,-7.3922
2008-06-20,-2.8584
2008-06-23,2.8989000000000003
2008-06-24,-2.9231
2008-06-25,-1.2873999999999999
2008-06-26,-5.1945
2008-06-27,-5.8522
2008-06-30,-0.4705
2008-07-01,-9.5297
2008-07-02,-11.9637
2008-07-03,-0.0937
2008-07-07,4.753
2008-07-08,-0.9851
2008-07-09,-2.3817
2008-07-10,1.2044
2008-07-11,-1.1291
2008-07-14,18.4877
2008-07-15,-9.2472
2008-07-16,2.3249
2008-07-17,-12.0056
2008-07-18,-0.1594
2008-07-21,2.1073
2008-07-22,-13.1332
2008-07-23,-0.108
2008-07-24,-6.0901
2008-07-25,8.4804
2008-07-28,-3.6081
2008-07-29,11.8532
2008-07-30,-2.2965999999999998
2008-07-31,-3.3915
2008-08-01,-0.3128
2008-08-04,-5.7183
2008-08-05,-1.1464
2008-08-06,5.462
2008-08-07,-2.9088000000000003
2008-08-08,-5.3343
2008-08-11,3.8209
2008-08-12,14.9071
2008-08-13,-4.3352
2008-08-14,-2.9422
2008-08-15,-1.5331000000000001
2008-08-18,-2.6893000000000002
2008-08-19,0.3636
2008-08-20,15.2174
2008-08-21,-0.5031
2008-08-22,0.7585
2008-08-25,1.788
2008-08-26,-5.4237
2008-08-27,0.0
2008-08-28,-1.7921
2008-08-29,7.5647
2008-09-02,-6.0457
2008-09-03,-5.9422
2008-09-04,-3.8394
2008-09-05,0.98
2008-09-08,-4.3494
2008-09-09,-19.8046
2008-09-10,7.8257
2008-09-11,2.651
2008-09-12,5.6308
2008-09-15,-9.5792
2008-09-16,4.6986
2008-09-17,-1.7358
2008-09-18,7.4536999999999995
2008-09-19,5.814
2008-09-22,-4.1304
2008-09-23,-3.1621
2008-09-24,0.0
2008-09-25,1.4285999999999999
2008-09-26,-8.3702
2008-09-29,-17.567
2008-09-30,4.049
2008-10-01,-1.7921
2008-10-02,-14.2857
2008-10-03,-7.6642
2008-10-06,-1.3175
2008-10-07,-20.494
2008-10-08,7.1369
2008-10-09,-10.2665
2008-10-10,10.8297
2008-10-13,16.3121
2008-10-14,-14.7696
2008-10-15,-17.5676
2008-10-16,5.4002
2008-10-17,3.5682
2008-10-20,10.424
2008-10-21,-6.32
2008-10-22,-10.4184
2008-10-23,-12.7741
2008-10-24,-9.1803
2008-10-27,-5.5355
2008-10-28,9.5541
2008-10-29,2.6744
2008-10-30,11.6648
2008-10-31,-1.8256000000000001
2008-11-03,12.6033
2008-11-04,14.6789
2008-11-05,-15.76
2008-11-06,-22.792
2008-11-07,3.444
2008-11-10,-4.9940999999999995
2008-11-11,-10.6383
2008-11-12,-19.4678
2008-11-13,15.1304
2008-11-14,-2.8701
2008-11-17,-8.5537
2008-11-18,-7.9932
2008-11-19,-14.7874
2008-11-20,-18.0043
2008-11-21,7.4074
2008-11-24,14.7783
2008-11-25,4.721
2008-11-26,12.9098
2008-11-28,0.9074
2008-12-01,-18.5252
2008-12-02,2.2075
2008-12-03,4.7516
2008-12-04,-4.5361
2008-12-05,3.2397
2008-12-08,4.3933
2008-12-09,-5.2079
2008-12-10,12.4706
2008-12-11,3.7594
2008-12-12,0.5435
2008-12-15,-2.1622
2008-12-16,2.3941
2008-12-17,14.2086
2008-12-18,-2.6772
2008-12-19,0.6472
2008-12-22,-2.4116
2008-12-23,-0.3295
2008-12-24,-0.6612
2008-12-26,-0.3328
2008-12-29,1.5025
2008-12-30,9.8684
2008-12-31,-3.2934
2009-01-02,0.4644
2009-01-05,8.4746
2009-01-06,-2.5568
2009-01-07,-8.1633
2009-01-08,9.6825
2009-01-09,-1.5918999999999999
2009-01-12,-12.9412
2009-01-13,-3.7161999999999997
2009-01-14,-12.4561
2009-01-15,12.2244
2009-01-16,-5.5357
2009-01-20,-9.2628
2009-01-21,4.1667
2009-01-22,-8.4
2009-01-23,15.7205
2009-01-26,-1.6981000000000002
2009-01-27,2.3033
2009-01-28,4.878
2009-01-29,-4.1145
2009-01-30,1.8657
2009-02-02,-7.326
2009-02-03,2.1739
2009-02-04,2.1277
2009-02-05,-1.3258
2009-02-06,2.4952
2009-02-09,4.4944
2009-02-10,-6.0932
2009-02-11,-3.0534
2009-02-12,-1.3780000000000001
2009-02-13,-0.1996
2009-02-17,-9.4
2009-02-18,-3.8631
2009-02-19,-3.0999
2009-02-20,-0.4739
2009-02-23,-7.8571
2009-02-24,5.168
2009-02-25,-6.1425
2009-02-26,-3.4031000000000002
2009-02-27,-2.71
2009-03-02,-6.4067
2009-03-03,-4.7619
2009-03-04,8.75
2009-03-05,-8.908
2009-03-06,-3.4661
2009-03-09,-1.9647999999999999
2009-03-10,9.0
2009-03-11,4.5872
2009-03-12,3.8012
2009-03-13,4.7887
2009-03-16,4.3011
2009-03-17,3.0928
2009-03-18,2.25
2009-03-19,8.802
2009-03-20,1.1236
2009-03-23,8.8889
2009-03-24,-5.5102
2009-03-25,4.3197
2009-03-26,27.5362
2009-03-27,-6.4935
2009-03-30,-8.3333
2009-03-31,13.2576
2009-04-01,14.7157
2009-04-02,-2.4781
2009-04-03,0.5979
2009-04-06,4.3091
2009-04-07,-8.1197
2009-04-08,1.3953
2009-04-09,5.1988
2009-04-13,1.4535
2009-04-14,-0.4298
2009-04-15,-0.2878
2009-04-16,-1.2987
2009-04-17,-5.5556
2009-04-20,-11.4551
2009-04-21,-0.1748
2009-04-22,5.0788
2009-04-23,-2.3333
2009-04-24,-1.3961000000000001
2009-04-27,-3.9491
2009-04-28,-0.1802
2009-04-29,9.7473
2009-04-30,7.7303
2009-05-01,4.7328
2009-05-04,32.2176
2009-05-05,-0.9936
2009-05-06,2.4499
2009-05-07,-3.6957
2009-05-08,-4.0632
2009-05-11,-1.7647
2009-05-12,-1.4371
2009-05-13,-8.384
2009-05-14,3.5808999999999997
2009-05-15,-1.2804
2009-05-18,5.4475
2009-05-19,9.5941
2009-05-20,4.3771
2009-05-21,12.9032
2009-05-22,-4.6667
2009-05-26,10.1898
2009-05-27,9.5195
2009-05-28,-4.3874
2009-05-29,14.5455
2009-06-01,3.1746
2009-06-02,-2.0513
2009-06-03,-5.9835
2009-06-04,24.5028
2009-06-05,0.3195
2009-06-08,-3.0573
2009-06-09,2.6281
2009-06-10,1.4725
2009-06-11,-0.7571
2009-06-12,-7.0566
2009-06-15,-10.0547
2009-06-16,6.8441
2009-06-17,-5.5516
2009-06-18,0.4521
2009-06-19,-2.1005
2009-06-22,-14.7126
2009-06-23,5.2111
2009-06-24,5.9778
2009-06-25,0.0
2009-06-26,0.0
2009-06-29,0.2417
2009-06-30,-2.5723000000000003
2009-07-01,2.3927
2009-07-02,-3.1426
2009-07-06,-8.0699
2009-07-07,-5.1584
2009-07-08,-8.5878
2009-07-09,4.8017
2009-07-10,-2.1912
2009-07-13,3.1568
2009-07-14,9.8717
2009-07-15,13.3872
2009-07-16,6.3391
2009-07-17,3.5768
2009-07-20,-3.0216
2009-07-21,4.7478
2009-07-22,-1.4163999999999999
2009-07-23,3.1609
2009-07-24,8.4262
2009-07-27,1.413
2009-07-28,-5.6365
2009-07-29,-3.8926
2009-07-30,2.095
2009-07-31,-0.5472
2009-08-03,4.6768
2009-08-04,1.0512
2009-08-05,4.8114
2009-08-06,17.5558
2009-08-07,-2.9024
2009-08-10,5.0543
2009-08-11,-5.6389
2009-08-12,0.5482
2009-08-13,-7.6881
2009-08-14,-2.3036
2009-08-17,-6.1669
2009-08-18,3.6985
2009-08-19,-0.6462
2009-08-20,3.5022
2009-08-21,-3.4441
2009-08-24,-4.2553
2009-08-25,-2.4183
2009-08-26,-1.1386
2009-08-27,2.8455
2009-08-28,0.0659
2009-08-31,-2.9625
2009-09-01,-6.9878
2009-09-02,0.3647
2009-09-03,6.1773
2009-09-04,1.9849
2009-09-08,12.0805
2009-09-09,-2.0359
2009-09-10,6.1736
2009-09-11,-4.5481
2009-09-14,-2.3522
2009-09-15,2.1001
2009-09-16,4.9607
2009-09-17,2.5937
2009-09-18,-1.0112
2009-09-21,3.0079
2009-09-22,0.9917
2009-09-23,-4.3644
2009-09-24,-5.6475
2009-09-25,1.2092
2009-09-28,0.9558
2009-09-29,0.5325
2009-09-30,1.3537
2009-10-01,-6.3298
2009-10-02,-0.8679
2009-10-05,2.2514
2009-10-06,3.6696999999999997
2009-10-07,2.4779
2009-10-08,1.6983000000000001
2009-10-09,0.5378
2009-10-12,1.6047
2009-10-13,-2.7986
2009-10-14,-2.9647
2009-10-15,-4.4653
2009-10-16,0.3075
2009-10-19,2.3912
2009-10-20,0.4192
2009-10-21,-3.0411
2009-10-22,-0.3075
2009-10-23,-1.2955
2009-10-26,-2.5625
2009-10-27,-3.7845
2009-10-28,-7.2667
2009-10-29,12.2214
2009-10-30,-6.5983
2009-11-02,0.7545
2009-11-03,11.7086
2009-11-04,-2.9859999999999998
2009-11-05,4.7739
2009-11-06,0.5995
2009-11-09,1.907
2009-11-10,-0.3509
2009-11-11,0.6455
2009-11-12,-2.5073
2009-11-13,10.3469
2009-11-16,6.7751
2009-11-17,2.0812
2009-11-18,2.5361000000000002
2009-11-19,3.8797
2009-11-20,-1.9141
2009-11-23,4.6644
2009-11-24,-4.1837
2009-11-25,0.0475
2009-11-27,2.0873
2009-11-30,2.3234
2009-12-01,2.7702
2009-12-02,1.4141
2009-12-03,1.1764999999999999
2009-12-04,-0.9475
2009-12-07,3.4348
2009-12-08,-1.7654
2009-12-09,1.3265
2009-12-10,-2.8716
2009-12-11,-2.1304
2009-12-14,10.0844
2009-12-15,3.4302
2009-12-16,0.1561
2009-12-17,0.0779
2009-12-18,4.2429
2009-12-21,7.5803
2009-12-22,0.833
2009-12-23,3.7866
2009-12-24,-2.4876
2009-12-28,-0.5442
2009-12-29,-2.0862
2009-12-30,0.489
2009-12-31,0.1738
2010-01-04,7.5295
2010-01-05,5.5502
2010-01-06,-1.1006
2010-01-07,-2.9675000000000002
2010-01-08,4.1096
2010-01-11,-0.3672
2010-01-12,-6.4189
2010-01-13,0.8861
2010-01-14,-8.8809
2010-01-15,-7.4259
2010-01-19,1.504
2010-01-20,-1.7477
2010-01-21,-6.5352
2010-01-22,-10.3848
2010-01-25,3.1671
2010-01-26,3.1057
2010-01-27,-2.8646000000000003
2010-01-28,-2.7702999999999998
2010-01-29,-2.8952
2010-02-01,5.1585
2010-02-02,3.6454
2010-02-03,0.825
2010-02-04,-9.2593
2010-02-05,4.5088
2010-02-08,-6.1762
2010-02-09,3.727
2010-02-10,-0.7
2010-02-11,6.5789
2010-02-12,1.4109
2010-02-16,7.3913
2010-02-17,-1.4575
2010-02-18,1.6434
2010-02-19,-15.7235
2010-02-22,-1.5348000000000002
2010-02-23,-7.0628
2010-02-24,0.4717
2010-02-25,0.626
2010-02-26,-0.8813
2010-03-01,-0.1046
2010-03-02,5.9162
2010-03-03,1.4828999999999999
2010-03-04,1.169
2010-03-05,3.6591
2010-03-08,-2.9261
2010-03-09,0.0478
2010-03-10,3.7302999999999997
2010-03-11,7.3306000000000004
2010-03-12,-1.2457
2010-03-15,-2.5663
2010-03-16,-0.0893
2010-03-17,-0.6256
2010-03-18,-3.0126
2010-03-19,1.9935
2010-03-22,-3.2727
2010-03-23,5.4981
2010-03-24,-1.9154
2010-03-25,-2.3615
2010-03-26,2.4651
2010-03-29,8.0345
2010-03-30,5.3361
2010-03-31,-2.9916
2010-04-01,-1.0691
2010-04-05,0.3741
2010-04-06,1.0766
2010-04-07,6.3908
2010-04-08,-1.2322
2010-04-09,-6.0429
2010-04-12,0.5809
2010-04-13,0.33
2010-04-14,-2.5082
2010-04-15,-0.717
2010-04-16,-6.1597
2010-04-19,-5.2512
2010-04-20,1.9111
2010-04-21,-14.392900000000001
2010-04-22,1.0405
2010-04-23,-0.7046
2010-04-26,-2.0852
2010-04-27,-6.1211
2010-04-28,5.4632
2010-04-29,3.0968
2010-04-30,-5.7346
2010-05-03,4.4032
2010-05-04,-6.5483
2010-05-05,-4.1568
2010-05-06,-12.7014
2010-05-07,0.1419
2010-05-10,7.5123999999999995
2010-05-11,-2.8345000000000002
2010-05-12,1.9674
2010-05-13,-0.4657
2010-05-14,-4.746
2010-05-17,-6.8772
2010-05-18,-3.6172
2010-05-19,-6.1767
2010-05-20,2.4167
2010-05-21,5.3702
2010-05-24,-5.7915
2010-05-25,-0.2459
2010-05-26,-0.6574
2010-05-27,9.5947
2010-05-28,-2.2641999999999998
2010-06-01,-8.417
2010-06-02,-14.2496
2010-06-03,0.0983
2010-06-04,-5.6974
2010-06-07,0.9375
2010-06-08,-5.0568
2010-06-09,0.0
2010-06-10,6.413
2010-06-11,6.0266
2010-06-14,0.289
2010-06-15,8.4534
2010-06-16,0.9743
2010-06-17,3.5088
2010-06-18,-0.0847
2010-06-21,-1.4419
2010-06-22,-1.8072
2010-06-23,-2.7169
2010-06-24,-6.1261
2010-06-25,0.9597
2010-06-28,1.9962
2010-06-29,-6.2442
2010-06-30,-2.7833
2010-07-01,3.3742
2010-07-02,0.2967
2010-07-06,3.7475
2010-07-07,5.7034
2010-07-08,1.7086000000000001
2010-07-09,1.2378
2010-07-12,-1.6594
2010-07-13,6.3943
2010-07-14,7.8464
2010-07-15,1.161
2010-07-16,-3.443
2010-07-19,0.7132
2010-07-20,4.3273
2010-07-21,2.7903000000000002
2010-07-22,0.3668
2010-07-23,0.4386
2010-07-26,0.9461
2010-07-27,-4.6143
2010-07-28,-0.6047
2010-07-29,-3.1179
2010-07-30,-5.0235
2010-08-02,2.5620000000000003
2010-08-03,4.1096
2010-08-04,-0.6192
2010-08-05,0.9346
2010-08-06,3.0864
2010-08-09,-0.8982
2010-08-10,-4.5317
2010-08-11,-6.8038
2010-08-12,-1.6129
2010-08-13,0.0
2010-08-16,-2.5022
2010-08-17,3.0973
2010-08-18,0.515
2010-08-19,6.9172
2010-08-20,-5.9105
2010-08-23,-2.0374
2010-08-24,-3.0329
2010-08-25,-0.4468
2010-08-26,-1.0772
2010-08-27,4.265
2010-08-30,-1.5666
2010-08-31,3.8904
2010-09-01,3.8298
2010-09-02,0.4918
2010-09-03,-0.4894
2010-09-07,-1.3115
2010-09-08,3.5714
2010-09-09,-0.7217
2010-09-10,0.4847
2010-09-13,2.0096
2010-09-14,1.576
2010-09-15,-0.6982
2010-09-16,2.2656
2010-09-17,-0.4584
2010-09-20,2.3801
2010-09-21,-1.5002
2010-09-22,-3.2725
2010-09-23,-2.7537000000000003
2010-09-24,5.0162
2010-09-27,0.3082
2010-09-28,4.0707
2010-09-29,6.8635
2010-09-30,12.5691
2010-10-01,-2.8221
2010-10-04,-7.7652
2010-10-05,0.1369
2010-10-06,4.4429
2010-10-07,2.1597
2010-10-08,-0.7687
2010-10-11,4.8418
2010-10-12,-0.3695
2010-10-13,4.1409
2010-10-14,-1.1276
2010-10-15,-7.0828
2010-10-18,1.7442
2010-10-19,-5.1429
2010-10-20,2.008
2010-10-21,-2.9528
2010-10-22,-1.8256000000000001
2010-10-25,0.8953
2010-10-26,0.6143
2010-10-27,1.289
2010-10-28,-1.1386
2010-10-29,-5.3523
2010-11-01,-3.4359
2010-11-02,3.4099
2010-11-03,5.0179
2010-11-04,8.532399999999999
2010-11-05,-0.3145
2010-11-08,2.7129
2010-11-09,-4.1769
2010-11-10,-2.4359
2010-11-11,-1.774
2010-11-12,-5.2843
2010-11-15,1.6949
2010-11-16,-4.3056
2010-11-17,-3.7736
2010-11-18,2.1116
2010-11-19,7.5332
2010-11-22,-0.1374
2010-11-23,-1.7194
2010-11-24,3.1491
2010-11-26,-1.4925
2010-11-29,-4.8898
2010-11-30,-5.7205
2010-12-01,0.0
2010-12-02,2.765
2010-12-03,1.6442
2010-12-06,1.4706000000000001
2010-12-07,-4.2754
2010-12-08,-0.9084
2010-12-09,0.0
2010-12-10,2.1390000000000002
2010-12-13,-2.6178
2010-12-14,-1.4785
2010-12-15,-2.2413
2010-12-16,1.0367
2010-12-17,0.0789
2010-12-20,1.7349999999999999
2010-12-21,-0.4651
2010-12-22,-0.0779
2010-12-23,1.0912
2010-12-27,-2.3901
2010-12-28,-2.2907
2010-12-29,-0.2425
2010-12-30,0.081
2010-12-31,0.3239
2011-01-03,0.8071
2011-01-04,3.2026
2011-01-05,4.4996
2011-01-06,-1.5590000000000002
2011-01-07,0.3017
2011-01-10,2.3308
2011-01-11,4.2616
2011-01-12,0.2819
2011-01-13,0.0703
2011-01-14,-3.7921
2011-01-18,9.2701
2011-01-19,0.9352
2011-01-20,-2.3163
2011-01-21,-3.252
2011-01-24,6.0924
2011-01-25,-5.4785
2011-01-26,-1.6061
2011-01-27,1.3485
2011-01-28,-3.9916
2011-01-31,2.2611
2011-02-01,2.4251
2011-02-02,3.2033
2011-02-03,-2.2267
2011-02-04,-2.8295
2011-02-07,1.9886
2011-02-08,-0.9053
2011-02-09,-2.4596
2011-02-10,-0.5043
2011-02-11,4.055
2011-02-14,5.08
2011-02-15,2.7815
2011-02-16,5.4768
2011-02-17,0.0611
2011-02-18,-3.5409
2011-02-22,-4.6203
2011-02-23,1.3935
2011-02-24,3.2068
2011-02-25,-2.3462
2011-02-28,-5.6494
2011-03-01,-3.3723
2011-03-02,-0.7835
2011-03-03,-0.0718
2011-03-04,-2.7298999999999998
2011-03-07,-2.6588000000000003
2011-03-08,1.5175
2011-03-09,2.3916
2011-03-10,-18.1022
2011-03-11,-1.5152
2011-03-14,-2.7149
2011-03-15,10.3256
2011-03-16,-7.4199
2011-03-17,1.1384
2011-03-18,-1.4858
2011-03-21,0.3656
2011-03-22,1.5483
2011-03-23,1.5247000000000002
2011-03-24,-0.8834
2011-03-25,-0.8913
2011-03-28,2.3381
