ticker,CANQF US Equity
2016-06-28,1.6129
2016-06-30,19.0476
2016-07-01,0.0
2016-07-06,0.0
2016-07-12,-6.6667
2016-07-14,-7.1429
2016-07-18,-15.3846
2016-07-19,9.0909
2016-07-20,-8.3333
2016-07-22,7.2727
2016-07-25,-20.339
2016-07-26,10.6383
2016-07-27,0.0
2016-07-28,-13.461500000000001
2016-08-01,0.0
2016-08-02,0.0
2016-08-03,0.0
2016-08-04,11.1111
2016-08-08,-10.0
2016-08-09,11.1111
2016-08-10,-20.0
2016-08-11,25.0
2016-08-16,18.0
2016-08-23,-16.9492
2016-08-24,-28.5714
2016-08-25,0.0
2016-08-26,62.8571
2016-08-29,-3.5088
2016-08-30,1.4545
2016-08-31,-5.0179
2016-09-01,3.7736
2016-09-02,-12.7273
2016-09-06,16.6667
2016-09-07,-12.5
2016-09-08,0.0
2016-09-12,10.2041
2016-09-13,0.0
2016-09-15,-11.1111
2016-09-19,18.75
2016-09-23,-21.0526
2016-09-26,0.0
2016-09-27,-11.1111
2016-09-30,0.0
2016-10-07,12.5
2016-10-13,-17.7778
2016-10-14,21.6216
2016-10-18,-14.6944
2016-10-20,40.6382
2016-10-24,-25.9088
2016-10-26,0.9531
2016-10-27,-30.6609
2016-10-28,0.0
2016-11-01,-32.1429
2016-11-03,-15.7895
2016-11-04,25.0
2016-11-08,17.6875
2016-11-09,-15.0292
2016-11-10,0.0
2016-11-15,-15.0
2016-11-18,17.647100000000002
2016-11-28,15.0
2016-11-29,17.3913
2016-11-30,48.1481
2016-12-02,19.5937
2016-12-06,-51.9206
2016-12-08,8.6957
2016-12-09,40.0
2016-12-12,25.7143
2016-12-13,4.5455
2016-12-14,8.913
2016-12-15,9.7555
2016-12-16,7.2971
2016-12-19,1.6949
2016-12-20,-6.6667
2016-12-21,0.0223
2016-12-22,5.3336
2016-12-27,1.6949
2016-12-29,0.0
2016-12-30,-3.3333
2017-01-03,0.0
2017-01-04,1.7241
2017-01-05,-6.8008
2017-01-06,0.0227
2017-01-09,0.0
2017-01-10,-1.8182
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,3.7037
2017-01-17,-1.7856999999999998
2017-01-18,-1.8182
2017-01-19,-3.7037
2017-01-20,2.8486000000000002
2017-01-23,-0.8998
2017-01-24,1.8868
2017-01-25,0.0
2017-01-26,3.7037
2017-01-27,-7.1429
2017-01-30,0.0
2017-02-01,-13.461500000000001
2017-02-02,17.7778
2017-02-03,-15.8137
2017-02-06,-12.3687
2017-02-07,12.532
2017-02-09,0.0
2017-02-10,0.0
2017-02-13,11.3636
2017-02-14,-44.898
2017-02-15,53.6111
2017-02-16,9.7046
2017-02-17,-5.0549
2017-02-21,1.8519
2017-02-22,-9.0909
2017-02-23,0.0
2017-02-24,0.0
2017-02-27,12.5
2017-03-01,0.0
2017-03-02,-42.2222
2017-03-03,10.961500000000001
2017-03-06,3.9861
2017-03-10,46.6667
2017-03-13,-43.1534
2017-03-15,55.3723
2017-03-16,-25.3779
2017-03-17,-31.3793
2017-03-22,-24.6231
2017-03-24,97.3333
2017-03-27,1.3514
2017-03-28,-7.1875
2017-03-29,4.1526
2017-03-30,-23.4698
2017-03-31,3.6328
2017-04-03,-2.1739
2017-04-04,-2.2222
2017-04-05,6.8182
2017-04-06,-16.1702
2017-04-07,-3.5533
2017-04-10,8.223700000000001
2017-04-11,-0.304
2017-04-12,-7.3171
2017-04-13,7.3026
2017-04-17,3.0043
2017-04-18,4.7619
2017-04-19,33.75
2017-04-20,1.9541
2017-04-21,-10.0417
2017-04-24,-18.4808
2017-04-25,13.5795
2017-04-26,-9.955
2017-04-27,-2.2222
2017-04-28,-22.017
2017-05-01,19.9636
2017-05-02,6.4075
2017-05-04,36.9863
2017-05-05,-26.6667
2017-05-08,0.0
2017-05-09,4.4886
2017-05-10,-8.646
2017-05-11,0.0
2017-05-12,18.0357
2017-05-16,-11.2456
2017-05-18,0.0
2017-05-19,-9.0341
2017-05-22,9.8688
2017-05-23,0.0569
2017-05-24,-8.1818
2017-05-25,3.9604
2017-05-26,11.9345
2017-05-30,-8.1893
2017-05-31,-25.8616
2017-06-01,18.75
2017-06-05,4.4079
2017-06-06,-13.782
2017-06-07,-3.2946
2017-06-08,8.7666
2017-06-09,-44.4136
2017-06-12,10.0
2017-06-13,0.0
2017-06-14,-9.0909
2017-06-15,-9.9
2017-06-16,16.6482
2017-06-22,13.9867
2017-06-26,-16.5275
2017-06-27,0.0
2017-06-28,9.9
2017-06-29,-9.0082
2017-06-30,0.0
2017-07-03,-5.115
2017-07-05,-4.7268
2017-07-07,-0.4425
2017-07-12,0.0
2017-07-19,11.0
2017-07-20,-9.9099
2017-07-21,-44.4444
2017-07-24,2.0
2017-07-25,76.4706
2017-07-28,11.1111
2017-07-31,-10.0
2017-08-03,-8.8889
2017-08-07,-14.6341
2017-08-08,-24.2857
2017-08-10,13.2075
2017-08-14,16.6667
2017-08-16,14.2857
2017-08-17,0.0
2017-08-18,-6.25
2017-08-21,6.6667
2017-08-22,12.5
2017-08-23,0.0
2017-08-24,22.2222
2017-08-25,9.0909
2017-08-28,0.0
2017-08-29,-8.3333
2017-08-30,9.0909
2017-08-31,-16.6667
2017-09-05,30.0
2017-09-06,0.0
2017-09-12,-5.9231
2017-09-15,-1.8806
2017-09-19,-6.6667
2017-09-21,-10.7143
2017-09-27,-3.6
2017-09-29,14.1079
2017-10-03,9.0909
2017-10-09,-16.6667
2017-10-11,0.0
2017-10-17,0.0
2017-10-20,-10.0
2017-10-23,-11.1111
2017-10-25,0.0
2017-10-30,12.5
2017-10-31,6.0
2017-11-03,4.8218
2017-11-08,10.0
2017-11-09,0.0
2017-11-10,9.0909
2017-11-13,-8.3333
2017-11-14,-9.0909
2017-11-15,-20.0
2017-11-16,12.5
2017-11-20,11.1111
2017-11-22,10.0
2017-11-28,0.0
2017-11-29,-18.1818
2017-11-30,38.8889
2017-12-01,-4.0
2017-12-05,0.0
2017-12-06,-8.3333
2017-12-08,0.0
2017-12-12,-9.0909
2017-12-14,-10.0
2017-12-15,-11.1111
2017-12-18,0.0
2017-12-19,0.0
2017-12-22,-12.5
2017-12-29,1.5714000000000001
2018-01-02,6.0478
2018-01-03,59.1512
2018-01-04,0.0
2018-01-05,-4.5
2018-01-08,30.8901
2018-01-09,113.3333
2018-01-10,9.375
2018-01-11,-20.0
2018-01-12,-46.4286
2018-01-16,-20.0
2018-01-18,75.0
2018-01-19,-14.2857
2018-01-22,-2.7778
2018-01-23,8.5714
2018-01-26,0.0
2018-01-30,-10.526299999999999
2018-01-31,-5.8824
2018-02-02,0.0
2018-02-09,-12.5
2018-02-14,7.1429
2018-02-15,-2.0667
2018-02-16,8.9176
2018-02-21,-12.5
2018-02-23,7.1429
2018-02-26,0.0
2018-02-27,-13.3333
2018-02-28,0.0
2018-03-01,0.0
2018-03-15,0.0
2018-03-20,-23.0769
2018-03-21,10.0
2018-03-23,0.0
2018-03-26,-54.5455
2018-03-29,80.0
2018-04-04,-33.3333
2018-04-05,0.0
2018-04-09,0.0
2018-04-11,50.0
2018-04-16,0.0
2018-04-20,0.0
2018-04-24,-33.3333
2018-05-04,0.0
2018-05-07,50.0
2018-05-11,-33.3333
2018-05-30,50.0
2018-05-31,0.0
2018-06-04,0.0
2018-06-06,0.0
2018-06-08,-33.3333
2018-06-11,50.0
2018-06-15,-33.3333
2018-06-19,33.3333
2018-06-20,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-07-03,-25.0
2018-07-05,0.0
2018-07-09,83.3333
2018-07-13,0.0
2018-07-19,-36.3636
2018-07-23,0.0
2018-07-27,100.0
2018-07-30,-14.2857
2018-07-31,50.0
2018-08-02,0.0
2018-08-03,72.2222
2018-08-06,-32.2581
2018-08-07,-21.4286
2018-08-09,0.0
2018-08-10,39.3939
2018-08-13,0.0
2018-08-16,4.3478
2018-08-17,0.0
2018-08-20,27.0833
2018-08-21,-14.7541
2018-08-22,0.0
2018-08-23,-5.7692
2018-08-24,38.7755
2018-08-27,-17.647100000000002
2018-08-28,-10.7143
2018-08-29,-16.0
2018-08-30,42.8571
2018-08-31,-33.3333
2018-09-04,45.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-17,0.0
2018-09-18,-27.5862
2018-09-19,9.5238
2018-09-20,-21.7391
2018-09-21,13.8889
2018-09-24,21.9512
2018-09-25,4.0
2018-09-26,-23.0769
2018-09-28,20.0
2018-10-01,0.0
2018-10-02,-16.6667
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,19.5
2018-10-08,0.0
2018-10-11,-3.7657
2018-10-12,3.9130000000000003
2018-10-15,-16.318
2018-10-17,5.0
2018-10-22,0.0
2018-10-25,-19.0476
2018-10-26,0.0
2018-10-29,0.0
2018-10-31,40.5882
2018-11-01,-28.8703
2018-11-14,40.5882
2018-11-23,-28.8703
2018-11-27,17.647100000000002
2018-11-28,-65.0
2018-11-29,200.0
2018-12-03,-33.3333
2018-12-04,-14.2857
2018-12-06,8.3333
2018-12-07,7.6923
2018-12-10,-7.1429
2018-12-11,-6.0846
2018-12-12,-1.6299000000000001
2018-12-13,-8.3264
2018-12-14,0.0
2018-12-17,8.9918
2019-01-07,8.3333
2019-01-09,-7.6923
2019-01-16,16.6667
2019-01-17,0.0
2019-01-22,0.0
2019-01-25,-7.1429
2019-01-29,7.6923
2019-01-30,7.1429
2019-01-31,0.0
2019-02-01,-13.3333
2019-02-06,53.8462
2019-02-07,-22.5
2019-02-08,0.0
2019-02-11,-3.2258
2019-02-15,0.0
2019-02-19,0.6667
2019-02-25,12.5828
2019-02-26,-5.8824
2019-03-04,-6.25
2019-03-07,0.0
2019-03-14,0.6667
2019-03-19,-0.6623
2019-03-21,13.3333
2019-03-22,8.8235
2019-03-26,2.7027
2019-03-29,0.0
2019-04-02,-7.8947
2019-04-03,-14.2857
2019-04-04,0.0
2019-04-09,20.0
2019-04-10,-5.5556
2019-04-15,5.8824
2019-04-17,0.0
2019-04-18,0.0
2019-04-25,0.0
2019-04-30,-27.7778
2019-05-01,15.3846
2019-05-03,0.0
2019-05-08,6.6667
2019-05-13,0.0
2019-05-15,-37.5
2019-05-17,-67.9
2019-05-23,0.3115
2019-05-28,244.7205
2019-05-29,0.0
2019-05-31,0.0
2019-06-03,0.0
2019-06-04,44.1441
2019-06-05,-79.625
2019-06-06,482.8221
2019-06-11,-5.2632
2019-06-18,0.0
2019-06-26,0.0
2019-06-28,-5.5556
2019-07-01,0.0
2019-08-05,-52.9412
2019-08-08,-45.75
2019-08-09,15.2074
2019-08-12,225.0
2019-08-15,-1.5385
2019-08-16,-1.5625
2019-08-19,-6.3492
2019-08-21,-8.4746
2019-08-23,-25.9259
2019-08-26,30.0
2019-08-29,-7.6923
2019-09-05,0.0
2019-09-10,8.3333
2019-09-11,15.3846
2019-09-12,20.0
2019-09-13,-11.1111
2019-09-17,50.0
2019-09-18,-16.6667
2019-09-19,20.0
2019-09-20,0.0
2019-09-23,-29.1667
2019-09-24,0.0
2019-09-25,-29.4118
2019-10-03,0.0
2019-10-09,-33.5833
2019-10-14,-10.0376
2019-11-01,53.417
2019-11-04,154.5455
2019-11-05,-55.0
2019-11-07,1.1905000000000001
2019-11-11,25.4902
2019-11-12,0.0
2019-11-13,3.125
2019-11-20,21.2121
2019-11-25,25.0
2019-11-26,0.0
2019-12-02,0.0
2019-12-03,40.0
2019-12-04,20.0
2019-12-06,0.0
2019-12-09,-16.6667
2019-12-12,0.0
2019-12-16,-28.5714
2019-12-17,0.0
2019-12-26,-20.0
2019-12-30,-10.0
2020-01-10,49.9444
2020-01-13,0.0371
2020-01-14,3.7037
2020-01-17,-3.5714
2020-01-21,7.4074
2020-01-22,3.4483
2020-01-24,0.0
2020-01-27,0.0
2020-01-31,-56.6667
2020-02-05,15.3846
2020-02-06,93.3333
2020-02-07,0.0
2020-02-14,3.4483
2020-02-21,16.6667
2020-02-27,0.0
2020-02-28,-54.2857
2020-03-02,87.5
2020-03-11,-16.6667
2020-03-12,0.0
2020-03-16,-40.0
2020-03-23,-6.6667
2020-03-26,0.0
2020-03-30,0.0
2020-04-06,-28.5714
2020-04-28,20.0
2020-04-29,0.0
2020-05-04,0.0
2020-05-06,-16.6667
2020-05-08,0.0
2020-05-12,110.0
2020-05-15,14.2857
2020-05-18,-16.6667
2020-05-27,-5.0
2020-06-09,-10.526299999999999
2020-06-10,0.0
2020-06-17,-14.4118
2020-06-19,-31.2715
2020-06-23,70.0
2020-06-25,-58.8235
2020-06-30,0.0
2020-07-01,42.8571
2020-07-14,70.0
2020-07-15,-2.9412000000000003
2020-07-16,-9.0909
2020-07-22,-40.0
2020-07-24,-30.0
2020-07-27,138.0952
2020-07-31,0.0
