ticker,MTSI US Equity
2012-08-03,-20.8259
2012-08-06,2.2676
2012-08-07,-4.2129
2012-08-08,-2.4691
2012-08-09,-1.5032
2012-08-10,3.0522
2012-08-13,-3.4295
2012-08-14,-3.9548
2012-08-15,-7.8151
2012-08-16,6.8368
2012-08-17,-0.5973
2012-08-20,0.0
2012-08-21,-5.4936
2012-08-22,0.9083
2012-08-23,-1.1701
2012-08-24,2.0036
2012-08-27,-1.3393
2012-08-28,0.9955
2012-08-29,-0.0896
2012-08-30,0.1794
2012-08-31,3.1334
2012-09-04,-4.5139
2012-09-05,1.0
2012-09-06,4.1404
2012-09-07,3.2843999999999998
2012-09-10,0.1674
2012-09-11,-6.0986
2012-09-12,1.6459000000000001
2012-09-13,8.0088
2012-09-14,2.5122
2012-09-17,2.4506
2012-09-18,2.9321
2012-09-19,5.5472
2012-09-20,-0.6392
2012-09-21,-0.9292
2012-09-24,-6.4214
2012-09-25,-3.5465999999999998
2012-09-26,0.7194
2012-09-27,2.8571
2012-09-28,-2.0062
2012-10-01,1.5748
2012-10-02,-0.2326
2012-10-03,-0.6993
2012-10-04,-0.0782
2012-10-05,-6.4213000000000005
2012-10-08,1.3389
2012-10-09,-1.1561
2012-10-10,-0.7519
2012-10-11,0.1684
2012-10-12,-1.1764999999999999
2012-10-15,5.4422
2012-10-16,-1.129
2012-10-17,3.0179
2012-10-18,-1.346
2012-10-19,-6.1798
2012-10-22,3.3362
2012-10-23,0.1656
2012-10-24,-1.5702
2012-10-25,2.183
2012-10-26,1.0682
2012-10-31,1.5447
2012-11-01,-3.3627000000000002
2012-11-02,-0.2486
2012-11-05,0.0
2012-11-06,0.1661
2012-11-07,-7.4627
2012-11-08,-1.3441
2012-11-09,-1.2716
2012-11-12,1.9319
2012-11-13,-2.9783
2012-11-14,4.5581
2012-11-15,3.3808
2012-11-16,-1.1188
2012-11-19,4.2646
2012-11-20,2.0868
2012-11-21,1.3083
2012-11-23,0.565
2012-11-26,0.7223
2012-11-27,1.5139
2012-11-28,2.6688
2012-11-29,2.4465
2012-11-30,5.3731
2012-12-03,1.1283
2012-12-04,-1.9561
2012-12-05,-1.5821
2012-12-06,-3.3276
2012-12-07,3.0781
2012-12-10,1.5295
2012-12-11,1.7217
2012-12-12,1.763
2012-12-13,-2.7720000000000002
2012-12-14,-3.4925
2012-12-17,-1.5510000000000002
2012-12-18,7.2768
2012-12-19,2.028
2012-12-20,1.9191
2012-12-21,-1.7485
2012-12-24,-0.7529
2012-12-26,1.5862
2012-12-27,0.3394
2012-12-28,1.0149
2012-12-31,0.2679
2013-01-02,-4.1416
2013-01-03,-0.4181
2013-01-04,0.6998
2013-01-07,0.139
2013-01-08,2.4983
2013-01-09,1.2187000000000001
2013-01-10,-0.4013
2013-01-11,0.7388
2013-01-14,-2.9333
2013-01-15,-0.7555
2013-01-16,-0.2768
2013-01-17,3.8862
2013-01-18,0.0668
2013-01-22,-0.534
2013-01-23,0.6711
2013-01-24,7.5333
2013-01-25,1.2399
2013-01-28,1.1023
2013-01-29,0.1211
2013-01-30,1.2704
2013-01-31,1.1947
2013-02-01,-0.7084
2013-02-04,-0.9512
2013-02-05,0.2401
2013-02-06,0.0599
2013-02-07,-0.3591
2013-02-08,0.961
2013-02-11,-0.8923
2013-02-12,-0.06
2013-02-13,-0.2402
2013-02-14,0.2408
2013-02-15,-0.1201
2013-02-19,-0.2405
2013-02-20,0.2411
2013-02-21,-0.6013
2013-02-22,0.242
2013-02-25,-2.5951
2013-02-26,1.3631
2013-02-27,-0.7335
2013-02-28,-0.2463
2013-03-01,2.4691
2013-03-04,-0.0602
2013-03-05,-1.748
2013-03-06,0.1227
2013-03-07,-0.0613
2013-03-08,1.3489
2013-03-11,-1.6939
2013-03-12,-0.8615
2013-03-13,0.0
2013-03-14,1.2415
2013-03-15,-0.2452
2013-03-18,-0.4302
2013-03-19,0.1852
2013-03-20,-0.0616
2013-03-21,-0.2466
2013-03-22,-0.4326
2013-03-25,0.1241
2013-03-26,0.682
2013-03-27,-0.4926
2013-03-28,-0.5569
2013-04-01,-2.9247
2013-04-02,-1.4744
2013-04-03,-4.0989
2013-04-04,1.3569
2013-04-05,-1.6734
2013-04-08,-5.9224
2013-04-09,4.9928
2013-04-10,0.6892
2013-04-11,0.3422
2013-04-12,-3.0696
2013-04-15,-1.126
2013-04-16,2.0641
2013-04-17,-3.1381
2013-04-18,-3.6717
2013-04-19,-1.0463
2013-04-22,-0.3776
2013-04-23,2.047
2013-04-24,4.7548
2013-04-25,0.2128
2013-04-26,-1.6985000000000001
2013-04-29,0.36
2013-04-30,0.6456
2013-05-01,-3.0649
2013-05-02,0.8824
2013-05-03,1.9679
2013-05-06,-0.143
2013-05-07,0.2147
2013-05-08,-0.0714
2013-05-09,-0.3574
2013-05-10,-2.439
2013-05-13,0.0
2013-05-14,0.0
2013-05-15,1.9118
2013-05-16,1.0101
2013-05-17,-3.5
2013-05-20,2.2946
2013-05-21,3.4009
2013-05-22,-1.4696
2013-05-23,-0.6392
2013-05-24,-0.7148
2013-05-28,1.0079
2013-05-29,-0.5702
2013-05-30,0.7168
2013-05-31,-0.8541
2013-06-03,-0.0718
2013-06-04,-0.7184
2013-06-05,-1.0854
2013-06-06,0.7315
2013-06-07,1.3072
2013-06-10,0.3584
2013-06-11,-1.5714000000000001
2013-06-12,-0.4354
2013-06-13,2.1137
2013-06-14,-0.3569
2013-06-17,3.51
2013-06-18,1.3841
2013-06-19,-0.4778
2013-06-20,-4.321
2013-06-21,-0.2151
2013-06-24,-1.1494
2013-06-25,1.5262
2013-06-26,-0.7874
2013-06-27,3.6075
2013-06-28,1.6713
2013-07-01,-3.0137
2013-07-02,-1.2006000000000001
2013-07-03,1.1437
2013-07-05,0.8481
2013-07-08,-2.3826
2013-07-09,-2.4408
2013-07-10,5.9603
2013-07-11,3.75
2013-07-12,-0.9371
2013-07-15,0.1351
2013-07-16,0.3374
2013-07-17,0.0672
2013-07-18,1.6801
2013-07-19,-2.1811
2013-07-22,1.2838
2013-07-23,0.2668
2013-07-24,1.8629
2013-07-25,2.9393000000000002
2013-07-26,-3.1726
2013-07-29,0.4587
2013-07-30,2.4136
2013-07-31,2.1019
2013-08-01,0.811
2013-08-02,0.9901
2013-08-05,-0.3064
2013-08-06,-0.7376
2013-08-07,-1.3003
2013-08-08,0.3764
2013-08-09,1.25
2013-08-12,0.0617
2013-08-13,2.8378
2013-08-14,-0.12
2013-08-15,-4.3243
2013-08-16,0.3766
2013-08-19,-0.1251
2013-08-20,0.4383
2013-08-21,-0.187
2013-08-22,0.9369
2013-08-23,1.6707999999999998
2013-08-26,1.0956
2013-08-27,-5.4786
2013-08-28,1.8471
2013-08-29,2.7517
2013-08-30,-0.426
2013-09-03,1.6503999999999999
2013-09-04,0.4209
2013-09-05,0.8982
2013-09-06,-0.8309
2013-09-09,1.6756
2013-09-10,-0.1177
2013-09-11,-0.4714
2013-09-12,-1.0657
2013-09-13,-0.9216
2013-09-16,-2.8750999999999998
2013-09-17,2.0522
2013-09-18,0.5302
2013-09-19,1.2305
2013-09-20,-2.1557
2013-09-23,1.5912
2013-09-24,1.506
2013-09-25,-1.8991
2013-09-26,1.3309
2013-09-27,2.7462999999999997
2013-09-30,-1.104
2013-10-01,2.7027
2013-10-02,1.8307
2013-10-03,0.3371
2013-10-04,-0.4479
2013-10-07,-0.1687
2013-10-08,-8.1127
2013-10-09,0.0
2013-10-10,2.5138
2013-10-11,0.7775
2013-10-14,0.0
2013-10-15,-2.1958
2013-10-16,2.5484999999999998
2013-10-17,0.9467
2013-10-18,1.6413
2013-10-21,3.5755
2013-10-22,0.2227
2013-10-23,0.2222
2013-10-24,0.4435
2013-10-25,-0.3863
2013-10-28,0.0554
2013-10-29,0.5537
2013-10-30,-2.8084
2013-10-31,-2.153
2013-11-01,-1.216
2013-11-04,2.1102
2013-11-05,-3.961
2013-11-06,-3.7657
2013-11-07,-3.4783
2013-11-08,1.1583
2013-11-11,0.0636
2013-11-12,-0.3814
2013-11-13,-0.1276
2013-11-14,-3.6422
2013-11-15,0.1989
2013-11-18,-3.9047
2013-11-19,-6.405
2013-11-20,2.9433
2013-11-21,7.2194
2013-11-22,1.0
2013-11-25,0.198
2013-11-26,4.6772
2013-11-27,0.5664
2013-11-29,0.1252
2013-12-02,-2.8125
2013-12-03,-0.7074
2013-12-04,-0.7772
2013-12-05,-0.5875
2013-12-06,3.1517
2013-12-09,1.7187000000000001
2013-12-10,-4.5056
2013-12-11,-2.5557
2013-12-12,-3.2952
2013-12-13,0.2086
2013-12-16,3.4004
2013-12-17,-1.0738
2013-12-18,2.7137000000000002
2013-12-19,0.3303
2013-12-20,2.5016
2013-12-23,3.2755
2013-12-24,1.306
2013-12-26,1.1663999999999999
2013-12-27,0.3034
2013-12-30,2.8433
2013-12-31,-0.0588
2014-01-02,-6.651
2014-01-03,1.3241
2014-01-06,0.0
2014-01-07,1.9291
2014-01-08,-2.3199
2014-01-09,0.0
2014-01-10,1.0
2014-01-13,2.5371
2014-01-14,3.1986
2014-01-15,-3.2749
2014-01-16,-2.1161
2014-01-17,0.3706
2014-01-21,5.8462
2014-01-22,-0.4651
2014-01-23,-0.4673
2014-01-24,-0.7042
2014-01-27,-1.6548
2014-01-28,-2.1635
2014-01-29,-1.2285
2014-01-30,8.209
2014-01-31,-2.2989
2014-02-03,-3.1176
2014-02-04,-2.9751
2014-02-05,-2.378
2014-02-06,0.9615
2014-02-07,4.5714
2014-02-10,5.8895
2014-02-11,-4.2431
2014-02-12,-2.0359
2014-02-13,1.467
2014-02-14,-0.6627
2014-02-18,-2.7289
2014-02-19,0.0623
2014-02-20,0.3738
2014-02-21,0.0
2014-02-24,5.2762
2014-02-25,0.3538
2014-02-26,-1.1163
2014-02-27,1.3072
2014-02-28,-0.5279
2014-03-03,1.0024
2014-03-04,1.4011
2014-03-05,4.2026
2014-03-06,7.6243
2014-03-07,-0.462
2014-03-10,0.6704
2014-03-11,-2.5615
2014-03-12,1.1567
2014-03-13,3.4304
2014-03-14,-0.3015
2014-03-17,4.9395
2014-03-18,-1.633
2014-03-19,1.123
2014-03-20,0.2414
2014-03-21,0.8671
2014-03-24,-1.767
2014-03-25,0.9237
2014-03-26,-0.7707
2014-03-27,0.6311
2014-03-28,-0.9648
2014-03-31,0.0974
2014-04-01,4.4282
2014-04-02,0.5126
2014-04-03,-1.9935
2014-04-04,-4.6831
2014-04-07,-0.6948
2014-04-08,0.4248
2014-04-09,1.3685
2014-04-10,-4.7128
2014-04-11,-2.7821
2014-04-14,0.9539
2014-04-15,-1.2073
2014-04-16,-1.0096
2014-04-17,0.6441
2014-04-21,-0.96
2014-04-22,1.6155
2014-04-23,-3.3916
2014-04-24,0.0
2014-04-25,-3.4558
2014-04-28,-2.2159
2014-04-29,1.6851
2014-04-30,0.0571
2014-05-01,1.4849
2014-05-02,-1.1818
2014-05-05,-0.9681
2014-05-06,-3.7953
2014-05-07,-0.2391
2014-05-08,-1.5577999999999999
2014-05-09,0.7304
2014-05-12,1.9335
2014-05-13,-2.3711
2014-05-14,-3.5823
2014-05-15,1.9521
2014-05-16,-0.9265
2014-05-19,2.9302
2014-05-20,-0.2423
2014-05-21,1.2143
2014-05-22,1.3797
2014-05-23,3.2544
2014-05-27,3.553
2014-05-28,-0.8854
2014-05-29,-0.335
2014-05-30,2.465
2014-06-02,1.8589
2014-06-03,1.9324
2014-06-04,-0.316
2014-06-05,5.5468
2014-06-06,0.1001
2014-06-09,9.95
2014-06-10,1.4097
2014-06-11,-0.7175
2014-06-12,-1.3098
2014-06-13,0.5034
2014-06-16,0.3643
2014-06-17,4.4465
2014-06-18,-1.0426
2014-06-19,0.0439
2014-06-20,-0.4827
2014-06-23,1.5432000000000001
2014-06-24,-2.9527
2014-06-25,0.0
2014-06-26,1.2081
2014-06-27,-1.0168
2014-06-30,0.402
2014-07-01,-0.2224
2014-07-02,1.6942
2014-07-03,0.4384
2014-07-07,-1.2658
2014-07-08,-7.0292
2014-07-09,-1.5215999999999998
2014-07-10,-2.028
2014-07-11,1.1828
2014-07-14,-0.1461
2014-07-15,-0.5366
2014-07-16,1.2261
2014-07-17,-1.4535
2014-07-18,2.2124
2014-07-21,1.6835
2014-07-22,0.8515
2014-07-23,-1.5478
2014-07-24,-1.5722
2014-07-25,-4.6951
2014-07-28,3.0472
2014-07-29,-1.6263999999999998
2014-07-30,-1.4028
2014-07-31,1.1179000000000001
2014-08-01,-0.3518
2014-08-04,3.9839
2014-08-05,1.1154
2014-08-06,1.3620999999999999
2014-08-07,-0.4448
2014-08-08,0.5703
2014-08-11,0.9924
2014-08-12,-2.2929
2014-08-13,1.341
2014-08-14,1.3705
2014-08-15,-0.6993
2014-08-18,0.7981
2014-08-19,1.1178
2014-08-20,1.3819
2014-08-21,1.9537
2014-08-22,0.713
2014-08-25,0.8407
2014-08-26,-0.1316
2014-08-27,-0.0439
2014-08-28,0.4396
2014-08-29,3.6324
2014-09-02,2.8294
2014-09-03,-1.4374
2014-09-04,1.4167
2014-09-05,2.2597
2014-09-08,0.4821
2014-09-09,-0.3998
2014-09-10,-0.6423
2014-09-11,0.404
2014-09-12,0.5231
2014-09-15,0.0801
2014-09-16,0.76
2014-09-17,0.0397
2014-09-18,0.5556
2014-09-19,-3.3544
2014-09-22,-4.2466
2014-09-23,-2.0469
2014-09-24,1.4802
2014-09-25,-2.0163
2014-09-26,1.9702
2014-09-29,-1.8463
2014-09-30,-4.4619
2014-10-01,-0.6868
2014-10-02,1.3831
2014-10-03,-1.6371
2014-10-06,-1.7568000000000001
2014-10-07,-3.7176
2014-10-08,2.9326
2014-10-09,-5.2707
2014-10-10,-5.9649
2014-10-13,1.8124
2014-10-14,0.9948
2014-10-15,4.1991
2014-10-16,8.2587
2014-10-17,-0.5515
2014-10-20,-0.647
2014-10-21,1.5349
2014-10-22,-2.8401
2014-10-23,1.2730000000000001
2014-10-24,-1.6760000000000002
2014-10-27,-0.8049
2014-10-28,3.8663
2014-10-29,0.7353
2014-10-30,-1.2318
2014-10-31,1.5704
2014-11-03,-1.0914
2014-11-04,0.1839
2014-11-05,2.1111
2014-11-06,1.4830999999999999
2014-11-07,-1.4615
2014-11-10,2.2921
2014-11-11,1.6696
2014-11-12,-0.2161
2014-11-13,-2.9017
2014-11-14,0.669
2014-11-17,-2.1267
2014-11-18,4.029
2014-11-19,4.3951
2014-11-20,-0.0834
2014-11-21,3.1289
2014-11-24,1.1327
2014-11-25,0.96
2014-11-26,0.9113
2014-11-28,-2.5128
2014-12-01,1.8929
2014-12-02,2.2925
2014-12-03,3.7866999999999997
2014-12-04,1.0424
2014-12-05,5.6006
2014-12-08,0.8025
2014-12-09,2.5961
2014-12-10,-2.4629
2014-12-11,1.4874
2014-12-12,-0.1704
2014-12-15,3.9945
2014-12-16,-1.2147000000000001
2014-12-17,2.4593
2014-12-18,3.2436
2014-12-19,-1.0996
2014-12-22,1.6518000000000002
2014-12-23,-0.5625
2014-12-24,1.7913000000000001
2014-12-26,-0.6792
2014-12-29,-0.6528
2014-12-30,-2.2215
2014-12-31,0.096
2015-01-02,0.7992
2015-01-05,-5.8674
2015-01-06,-3.6388
2015-01-07,1.049
2015-01-08,5.5017
2015-01-09,0.0
2015-01-12,-0.0656
2015-01-13,0.0
2015-01-14,-3.2163
2015-01-15,-3.6623
2015-01-16,2.0063
2015-01-20,8.1435
2015-01-21,-0.4786
2015-01-22,2.2122
2015-01-23,9.128
2015-01-26,-1.9832999999999998
2015-01-27,-0.3226
2015-01-28,-1.6475
2015-01-29,1.0769
2015-01-30,-3.7881
2015-02-02,-0.646
2015-02-03,-7.4303
2015-02-04,2.8763
2015-02-05,-0.5364
2015-02-06,6.0304
2015-02-09,0.3699
2015-02-10,1.5049000000000001
2015-02-11,6.3843
2015-02-12,-1.6496
2015-02-13,-4.3956
2015-02-17,1.9661
2015-02-18,1.1273
2015-02-19,0.528
2015-02-20,-0.0584
2015-02-23,-2.3942
2015-02-24,4.0682
2015-02-25,-3.6217
2015-02-26,1.3719000000000001
2015-02-27,-0.7944
2015-03-02,4.1815
2015-03-03,-3.3874
2015-03-04,1.0902
2015-03-05,-1.4282
2015-03-06,-1.8037
2015-03-09,3.4628
2015-03-10,-0.6112
2015-03-11,-1.0249
2015-03-12,-0.5917
2015-03-13,-0.2381
2015-03-16,4.8926
2015-03-17,4.2378
2015-03-18,0.9823
2015-03-19,2.4318
2015-03-20,1.7936999999999999
2015-03-23,0.6997
2015-03-24,0.5404
2015-03-25,-3.9416
2015-03-26,-7.0077
2015-03-27,2.6074
2015-03-30,3.3231
2015-03-31,0.7027
2015-04-01,0.3221
2015-04-02,-1.8192
2015-04-06,-3.0245
2015-04-07,-3.3155
2015-04-08,2.2087
2015-04-09,0.1422
2015-04-10,2.7824999999999998
2015-04-13,-0.1105
2015-04-14,-0.5254
2015-04-15,2.5855
2015-04-16,0.0
2015-04-17,-5.9079
2015-04-20,-1.3537
2015-04-21,1.4015
2015-04-22,-0.7774
2015-04-23,-3.2792
2015-04-24,-5.7606
2015-04-27,0.7641
2015-04-28,1.7062
2015-04-29,2.5474
2015-04-30,-7.6946
2015-05-01,5.0213
2015-05-04,4.9688
2015-05-05,0.2084
2015-05-06,1.0992
2015-05-07,2.4684
2015-05-08,0.2868
2015-05-11,0.8865
2015-05-12,-0.1701
2015-05-13,-0.4827
2015-05-14,1.7974
2015-05-15,-1.5135
2015-05-18,2.8458
2015-05-19,-0.3874
2015-05-20,-1.1389
2015-05-21,2.023
2015-05-22,2.9468
2015-05-26,-1.3911
2015-05-27,5.1546
2015-05-28,0.0774
2015-05-29,-1.6240999999999999
2015-06-01,3.066
2015-06-02,0.6102
2015-06-03,1.7185000000000001
2015-06-04,0.5466
2015-06-05,-0.0247
2015-06-08,-3.1883
2015-06-09,1.8380999999999998
2015-06-10,3.7603
2015-06-11,1.3288
2015-06-12,-3.4096
2015-06-15,-2.9869
2015-06-16,0.7634
2015-06-17,0.4545
2015-06-18,0.2262
2015-06-19,3.5365
2015-06-22,1.6231
2015-06-23,1.0727
2015-06-24,-3.8443
2015-06-25,2.1584
2015-06-26,-4.1297
2015-06-29,-4.8835
2015-06-30,0.7109
2015-07-01,-3.4248
2015-07-02,-0.7038
2015-07-06,-2.4809
2015-07-07,-3.4666
2015-07-08,-4.5757
2015-07-09,-1.7602
2015-07-10,1.2048
2015-07-13,1.6789
2015-07-14,2.3717
2015-07-15,-0.2933
2015-07-16,-0.0294
2015-07-17,0.6767
2015-07-20,-0.7598
2015-07-21,-1.384
2015-07-22,-6.2407
2015-07-23,0.9873
2015-07-24,-2.649
2015-07-27,-3.8225
2015-07-28,2.6945
2015-07-29,8.3634
2015-07-30,1.2711999999999999
2015-07-31,0.7472
2015-08-03,-1.3646
2015-08-04,-1.7744
2015-08-05,3.7661
2015-08-06,-1.7114
2015-08-07,0.1051
2015-08-10,3.3438
2015-08-11,-3.6273999999999997
2015-08-12,0.0301
2015-08-13,-0.6924
2015-08-14,-0.4547
2015-08-17,2.4056
2015-08-18,-4.609
2015-08-19,-3.2731
2015-08-20,-2.0303
2015-08-21,-5.9868
2015-08-24,-6.4031
2015-08-25,2.5421
2015-08-26,1.1666
2015-08-27,5.982
2015-08-28,1.4961
2015-08-31,-1.139
2015-09-01,-5.3202
2015-09-02,3.9728
2015-09-03,2.5818
2015-09-04,-1.8792
2015-09-08,6.9425
2015-09-09,-4.8289
2015-09-10,0.1008
2015-09-11,2.9876
2015-09-14,-2.3142
2015-09-15,3.9039
2015-09-16,0.6101
2015-09-17,-0.5745
2015-09-18,-3.4992
2015-09-21,-0.3992
2015-09-22,0.0668
2015-09-23,-0.5007
2015-09-24,0.3355
2015-09-25,-2.7416
2015-09-28,-1.7875999999999999
2015-09-29,-0.525
2015-09-30,2.0056
2015-10-01,-2.8631
2015-10-02,2.1662
2015-10-05,2.1898
2015-10-06,2.2789
2015-10-07,3.2258
2015-10-08,-2.5773
2015-10-09,-0.1653
2015-10-12,1.2256
2015-10-13,-0.6872
2015-10-14,2.7677
2015-10-15,4.0718
2015-10-16,1.2631000000000001
2015-10-19,0.7606
2015-10-20,0.8756
2015-10-21,-1.6761
2015-10-22,3.0746
2015-10-23,5.1388
2015-10-26,-3.118
2015-10-27,0.8408
2015-10-28,2.904
2015-10-29,-7.5719
2015-10-30,1.9952
2015-11-02,-1.6598000000000002
2015-11-03,-1.2658
2015-11-04,-0.4579
2015-11-05,-0.5826
2015-11-06,4.9044
2015-11-09,1.4702
2015-11-10,-2.9557
2015-11-11,-1.1944
2015-11-12,-2.6593999999999998
2015-11-13,-0.3415
2015-11-16,-1.7445
2015-11-17,0.0
2015-11-18,3.9949
2015-11-19,8.9939
2015-11-20,3.972
2015-11-23,-3.5513
2015-11-24,-1.3668
2015-11-25,3.4502
2015-11-27,-0.7108
2015-11-30,1.7346
2015-12-01,-0.5954
2015-12-02,-0.1906
2015-12-03,0.1091
2015-12-04,-0.5177
2015-12-07,-3.7523999999999997
2015-12-08,0.8253
2015-12-09,1.2983
2015-12-10,4.0401
2015-12-11,-1.3926
2015-12-14,0.8691
2015-12-15,0.8885
2015-12-16,-1.3344
2015-12-17,2.8942
2015-12-18,1.8401999999999998
2015-12-21,0.5937
2015-12-22,2.0529
2015-12-23,0.4526
2015-12-24,2.8786
2015-12-28,0.365
2015-12-29,2.2303
2015-12-30,-0.9723
2015-12-31,-2.0833
2016-01-04,-3.3994
2016-01-05,-3.2911
2016-01-06,-1.4398
2016-01-07,-4.0372
2016-01-08,-3.7641999999999998
2016-01-11,1.7831000000000001
2016-01-12,7.3185
2016-01-13,-4.9236
2016-01-14,1.5785
2016-01-15,-3.0807
2016-01-19,1.7722
2016-01-20,4.0077
2016-01-21,4.3848
2016-01-22,4.1242
2016-01-25,-4.3765
2016-01-26,2.4546
2016-01-27,-4.2925
2016-01-28,3.4941
2016-01-29,-2.9981999999999998
2016-02-01,1.0909
2016-02-02,-4.2138
2016-02-03,2.0118
2016-02-04,0.2104
2016-02-05,-4.5133
2016-02-08,-4.6167
2016-02-09,0.605
2016-02-10,-0.7159
2016-02-11,-1.0095
2016-02-12,1.1072
2016-02-16,6.513
2016-02-17,3.5985
2016-02-18,-0.9924
2016-02-19,0.5539
2016-02-22,1.915
2016-02-23,-3.2947
2016-02-24,1.0647
2016-02-25,-0.9218
2016-02-26,-0.9835
2016-02-29,1.745
2016-03-01,2.4538
2016-03-02,2.292
2016-03-03,1.0826
2016-03-04,4.01
2016-03-07,2.5144
2016-03-08,-4.2513
2016-03-09,2.1713
2016-03-10,-1.1939
2016-03-11,5.8241
2016-03-14,-0.1827
2016-03-15,0.4347
2016-03-16,-0.4784
2016-03-17,-0.0687
2016-03-18,-1.3743
2016-03-21,-1.2076
2016-03-22,0.6347
2016-03-23,-2.406
2016-03-24,0.8377
2016-03-28,-0.3323
2016-03-29,3.3818
2016-03-30,0.668
2016-03-31,0.2059
2016-04-01,1.9411
2016-04-04,-2.6433999999999997
2016-04-05,-1.3115999999999999
2016-04-06,-0.2798
2016-04-07,-2.3381
2016-04-08,-1.9870999999999999
2016-04-11,1.0503
2016-04-12,-1.4020000000000001
2016-04-13,1.9858
2016-04-14,-1.3942
2016-04-15,-1.3164
2016-04-18,-0.42
2016-04-19,-4.0933
2016-04-20,2.1728
2016-04-21,1.1646
2016-04-22,1.3263
2016-04-25,-2.6673
2016-04-26,4.5927
2016-04-27,2.9596999999999998
2016-04-28,-3.6757999999999997
2016-04-29,0.0245
2016-05-02,0.1956
2016-05-03,-1.733
2016-05-04,-2.4342
2016-05-05,-1.8585
2016-05-06,0.3891
2016-05-09,-0.646
2016-05-10,-0.5462
2016-05-11,-0.9153
2016-05-12,-1.5571000000000002
2016-05-13,-1.3405
2016-05-16,3.4239
2016-05-17,-4.3878
2016-05-18,-0.3847
2016-05-19,-4.8276
2016-05-20,3.3333
2016-05-23,-0.3086
2016-05-24,1.238
2016-05-25,0.1946
2016-05-26,-0.8877
2016-05-27,-2.0711
2016-05-31,2.8865
2016-06-01,2.1667
2016-06-02,-0.4622
2016-06-03,-0.5736
2016-06-06,1.9231
2016-06-07,0.027
2016-06-08,2.6139
2016-06-09,0.0263
2016-06-10,-1.4439
2016-06-13,-1.1055
2016-06-14,0.7946
2016-06-15,-0.2672
2016-06-16,-0.6967
2016-06-17,-5.7205
2016-06-20,-0.7441
2016-06-21,-1.1822
2016-06-22,-1.3715
2016-06-23,2.7515
2016-06-24,-5.298
2016-06-27,-9.3798
2016-06-28,6.4251
2016-06-29,1.9546000000000001
2016-06-30,1.979
2016-07-01,-1.4857
2016-07-05,-3.7241999999999997
2016-07-06,1.4706000000000001
2016-07-07,1.6068
2016-07-08,5.8915
2016-07-11,1.142
2016-07-12,0.7817
2016-07-13,0.4022
2016-07-14,0.8584
2016-07-15,0.9078
2016-07-18,0.3374
2016-07-19,0.3362
2016-07-20,2.3736
2016-07-21,-1.2548
2016-07-22,0.5387
2016-07-25,2.3492
2016-07-26,1.3691
2016-07-27,4.7405
2016-07-28,-0.6574
2016-07-29,0.5599
2016-08-01,0.9871
2016-08-02,-4.8370999999999995
2016-08-03,1.0008
2016-08-04,0.5997
