ticker,SANM US Equity
2000-05-23,-4.2345
2000-05-24,3.1746
2000-05-25,-0.7692
2000-05-26,2.1041
2000-05-30,4.1215
2000-05-31,6.0417
2000-06-01,8.3497
2000-06-02,5.1677
2000-06-05,3.4483
2000-06-06,0.0
2000-06-07,-0.3333
2000-06-08,-4.5151
2000-06-09,7.0053
2000-06-12,-2.6187
2000-06-13,1.0084
2000-06-14,-0.416
2000-06-15,1.1696
2000-06-16,3.3031
2000-06-19,0.9592
2000-06-20,7.0467
2000-06-21,-3.5503
2000-06-22,1.5337
2000-06-23,-3.3233
2000-06-26,6.25
2000-06-27,-3.0147
2000-06-28,3.4117
2000-06-29,0.0733
2000-06-30,0.2198
2000-07-03,1.6082
2000-07-05,-5.4676
2000-07-06,8.5997
2000-07-07,2.0322
2000-07-10,0.9615
2000-07-11,3.0612
2000-07-12,0.8581
2000-07-13,1.2435
2000-07-14,0.2586
2000-07-17,0.0645
2000-07-18,0.2577
2000-07-19,1.2852999999999999
2000-07-20,4.1878
2000-07-21,-3.2278000000000002
2000-07-24,1.0069
2000-07-25,1.6822
2000-07-26,-3.9215999999999998
2000-07-27,-2.3597
2000-07-28,-11.1692
2000-07-31,9.2647
2000-08-01,-1.6824
2000-08-02,0.6845
2000-08-03,4.3508
2000-08-04,2.215
2000-08-07,11.0899
2000-08-08,-4.934
2000-08-09,4.0435
2000-08-10,3.0162
2000-08-11,-1.8018
2000-08-14,-1.3761
2000-08-15,-1.1628
2000-08-16,-4.5882
2000-08-17,6.1652000000000005
2000-08-18,0.9872
2000-08-21,-0.6325
2000-08-22,-4.0509
2000-08-23,-3.3172
2000-08-24,5.6769
2000-08-25,-2.0071
2000-08-28,-0.3012
2000-08-29,2.2356
2000-08-30,-1.4184
2000-08-31,13.1894
2000-09-01,-1.9597
2000-09-05,-2.215
2000-09-06,-8.3978
2000-09-07,4.2823
2000-09-08,-3.8750999999999998
2000-09-11,-0.6017
2000-09-12,1.6343999999999999
2000-09-13,-1.9655
2000-09-14,-2.0656
2000-09-15,-0.3722
2000-09-18,-5.0436
2000-09-19,7.4098
2000-09-20,5.5556
2000-09-21,-4.6848
2000-09-22,1.2136
2000-09-25,1.8585
2000-09-26,-4.5321
2000-09-27,-4.1924
2000-09-28,6.9498
2000-09-29,-9.8676
2000-10-02,2.8705
2000-10-03,-1.2979
2000-10-04,1.3149
2000-10-05,-2.3361
2000-10-06,-3.9203
2000-10-09,-0.4149
2000-10-10,-10.7639
2000-10-11,0.8171
2000-10-12,3.8209
2000-10-13,12.0446
2000-10-16,2.2561
2000-10-17,-0.4543
2000-10-18,-2.412
2000-10-19,13.2265
2000-10-20,8.1416
2000-10-23,0.9274
2000-10-24,-1.5676
2000-10-25,-12.4108
2000-10-26,1.3166
2000-10-27,6.4975
2000-10-30,-6.7402999999999995
2000-10-31,13.9564
2000-11-01,-5.3991
2000-11-02,-0.0722
2000-11-03,0.6362
2000-11-06,1.4368
2000-11-07,-3.8527
2000-11-08,-7.6016
2000-11-09,-4.6556
2000-11-10,0.0
2000-11-13,-1.0702
2000-11-14,8.0291
2000-11-15,1.8307
2000-11-16,-3.3805
2000-11-17,-0.3181
2000-11-20,-4.7862
2000-11-21,-3.2172
2000-11-22,-4.5706
2000-11-24,4.0639
2000-11-27,3.8354
2000-11-28,-6.4137
2000-11-29,1.0405
2000-11-30,-13.3523
2000-12-01,6.3934
2000-12-04,-5.47
2000-12-05,7.335
2000-12-06,3.1891
2000-12-07,0.0736
2000-12-08,8.4559
2000-12-11,2.5084999999999997
2000-12-12,-9.9868
2000-12-13,-13.7399
2000-12-14,4.4293
2000-12-15,-4.5881
2000-12-18,-1.3464
2000-12-19,-8.4922
2000-12-20,-6.1553
2000-12-21,-0.8073
2000-12-22,16.7854
2000-12-26,0.784
2000-12-27,4.6672
2000-12-28,4.6243
2000-12-29,-3.2359999999999998
2001-01-02,-10.3589
2001-01-03,19.6542
2001-01-04,-2.0532
2001-01-05,-9.0062
2001-01-08,3.6689
2001-01-09,-1.893
2001-01-10,1.3423
2001-01-11,10.9272
2001-01-12,-1.4925
2001-01-16,-3.0303
2001-01-17,5.9375
2001-01-18,15.0442
2001-01-19,7.1795
2001-01-22,-2.3923
2001-01-23,5.0245
2001-01-24,-3.734
2001-01-25,-7.3939
2001-01-26,3.0105
2001-01-29,-2.9225
2001-01-30,0.2618
2001-01-31,1.5666
2001-02-01,-1.4139
2001-02-02,-7.5619
2001-02-05,-8.0395
2001-02-06,-6.4417
2001-02-07,-4.918
2001-02-08,4.3103
2001-02-09,-0.4959
2001-02-12,-6.6445
2001-02-13,-0.3559
2001-02-14,12.5
2001-02-15,3.9683
2001-02-16,-14.5038
2001-02-20,-8.392900000000001
2001-02-21,4.2885
2001-02-22,-4.8598
2001-02-23,0.1965
2001-02-26,-2.549
2001-02-27,-8.4507
2001-02-28,4.8352
2001-03-01,-3.5639
2001-03-02,1.9565000000000001
2001-03-05,4.2644
2001-03-06,6.953
2001-03-07,5.9273
2001-03-08,-4.3321
2001-03-09,-7.1698
2001-03-12,-7.3171
2001-03-13,2.4123
2001-03-14,0.6424
2001-03-15,-8.5106
2001-03-16,-3.0233
2001-03-19,9.3525
2001-03-20,-15.7895
2001-03-21,-6.7708
2001-03-22,7.5419
2001-03-23,2.5974
2001-03-26,-1.0127
2001-03-27,-1.2788
2001-03-28,-9.3264
2001-03-29,-9.4286
2001-03-30,-1.2618
2001-04-02,3.1949
2001-04-03,-8.0495
2001-04-04,-3.7037
2001-04-05,22.028
2001-04-06,-14.613199999999999
2001-04-09,5.8792
2001-04-10,9.5842
2001-04-11,3.9334
2001-04-12,8.3259
2001-04-16,-7.9326
2001-04-17,1.25
2001-04-18,20.5026
2001-04-19,5.4885
2001-04-20,-3.9542
2001-04-23,-9.7508
2001-04-24,-5.3621
2001-04-25,12.0507
2001-04-26,0.0
2001-04-27,6.3774
2001-04-30,3.4055
2001-05-01,2.9503
2001-05-02,5.5648
2001-05-03,0.6313
2001-05-04,7.1205
2001-05-07,-1.7570000000000001
2001-05-08,-1.2817
2001-05-09,-3.9553000000000003
2001-05-10,-3.2065
2001-05-11,-2.5982
2001-05-14,1.0337
2001-05-15,2.0132
2001-05-16,3.6558
2001-05-17,6.0861
2001-05-18,0.0588
2001-05-21,11.232
2001-05-22,0.4494
2001-05-23,-11.7895
2001-05-24,-0.9547
2001-05-25,-5.8133
2001-05-29,-7.1314
2001-05-30,-8.5744
2001-05-31,1.9209
2001-06-01,0.7021
2001-06-04,-3.0459
2001-06-05,3.7472
2001-06-06,-2.2619
2001-06-07,5.4125
2001-06-08,-4.745
2001-06-11,-6.7658000000000005
2001-06-12,-4.7448
2001-06-13,-5.609
2001-06-14,-0.6208
2001-06-15,-5.1316
2001-06-18,-0.9878
2001-06-19,-3.5629
2001-06-20,-1.0836999999999999
2001-06-21,5.4781
2001-06-22,3.6827
2001-06-25,-0.0455
2001-06-26,-0.4556
2001-06-27,-2.5629
2001-06-28,4.0864
2001-06-29,5.6408000000000005
2001-07-02,0.1709
2001-07-03,-0.3838
2001-07-05,-2.3545
2001-07-06,-6.313
2001-07-09,-0.3744
2001-07-10,-6.4349
2001-07-11,0.502
2001-07-12,15.3347
2001-07-13,-4.1143
2001-07-16,-10.7498
2001-07-17,-2.0243
2001-07-18,-8.0062
2001-07-19,6.5693
2001-07-20,1.3172
2001-07-23,1.196
2001-07-24,0.4625
2001-07-25,1.8925999999999998
2001-07-26,5.2711
2001-07-27,2.8135
2001-07-30,-3.6178
2001-07-31,4.9567
2001-08-01,1.5131000000000001
2001-08-02,3.0262000000000002
2001-08-03,-0.3507
2001-08-06,-0.132
2001-08-07,-0.8811
2001-08-08,-5.0222
2001-08-09,-1.591
2001-08-10,0.9035
2001-08-13,2.6861
2001-08-14,-1.8357
2001-08-15,-2.5244999999999997
2001-08-16,-2.5899
2001-08-17,-6.45
2001-08-20,2.0526
2001-08-21,-1.7019
2001-08-22,1.7838
2001-08-23,-3.5567
2001-08-24,4.9706
2001-08-27,1.833
2001-08-28,-0.15
2001-08-29,0.0
2001-08-30,-9.1137
2001-08-31,-0.7713
2001-09-04,-11.2715
2001-09-05,-3.0038
2001-09-06,-0.4516
2001-09-07,-2.6572
2001-09-10,-2.996
2001-09-17,-13.5896
2001-09-18,3.4948
2001-09-19,0.7675
2001-09-20,-1.6756
2001-09-21,3.0209
2001-09-24,1.6541000000000001
2001-09-25,0.1479
2001-09-26,-2.8804
2001-09-27,1.8251
2001-09-28,1.419
2001-10-01,-2.2091
2001-10-02,0.6777
2001-10-03,11.6679
2001-10-04,6.296
2001-10-05,-3.2136
2001-10-08,0.7813
2001-10-09,-4.6512
2001-10-10,6.9783
2001-10-11,8.9297
2001-10-12,-1.2791000000000001
2001-10-15,-3.8869
2001-10-16,-0.8578
2001-10-17,-6.0569
2001-10-18,-4.1447
2001-10-19,-0.5491
2001-10-22,-1.3112
2001-10-23,-0.9091
2001-10-24,4.7283
2001-10-25,14.8922
2001-10-26,-4.3988
2001-10-29,-6.7485
2001-10-30,-5.8553
2001-10-31,5.8001000000000005
2001-11-01,2.2457
2001-11-02,3.553
2001-11-05,7.9226
2001-11-06,2.3699
2001-11-07,-3.2185
2001-11-08,-2.042
2001-11-09,0.536
2001-11-12,0.4739
2001-11-13,4.3632
2001-11-14,3.2768
2001-11-15,-2.6258
2001-11-16,10.1124
2001-11-19,-0.4592
2001-11-20,-5.9457
2001-11-21,-2.6703
2001-11-23,1.5118
2001-11-26,5.2399000000000004
2001-11-27,4.8742
2001-11-28,-0.7496
2001-11-29,4.2296
2001-11-30,3.3816
2001-12-03,-4.2523
2001-12-04,9.1752
2001-12-05,7.5100999999999996
2001-12-06,1.5385
2001-12-07,-1.9247
2001-12-10,-1.8789
2001-12-11,8.9362
2001-12-12,-2.7344
2001-12-13,-11.6867
2001-12-14,1.4097
2001-12-17,0.3587
2001-12-18,-2.5916
2001-12-19,-1.422
2001-12-20,-8.8413
2001-12-21,2.3481
2001-12-24,0.6983
2001-12-26,0.1486
2001-12-27,0.7418
2001-12-28,1.7673
2001-12-31,-4.0039
2002-01-02,1.7588
2002-01-03,8.0988
2002-01-04,1.1878
2002-01-07,-0.2709
2002-01-08,2.1729
2002-01-09,-0.0443
2002-01-10,1.1968
2002-01-11,-8.848
2002-01-14,-3.8924
2002-01-15,0.95
2002-01-16,-10.8965
2002-01-17,5.1695
2002-01-18,-6.8182
2002-01-22,-4.481
2002-01-23,7.4822
2002-01-24,-5.0276
2002-01-25,-10.1803
2002-01-28,-5.829
2002-01-29,-1.6505999999999998
2002-01-30,0.6993
2002-01-31,1.9444
2002-02-01,-4.6322
2002-02-04,-5.0714
2002-02-05,-3.2355
2002-02-06,-1.3219
2002-02-07,-5.8314
2002-02-08,3.8494
2002-02-11,5.5600000000000005
2002-02-12,-2.2901
2002-02-13,3.0469
2002-02-14,-1.2889
2002-02-15,-3.2258
2002-02-19,-8.6508
2002-02-20,-3.1277
2002-02-21,-9.148
2002-02-22,-0.4936
2002-02-25,6.1508
2002-02-26,-3.271
2002-02-27,3.3816
2002-02-28,-5.1402
2002-03-01,1.6749
2002-03-04,22.9651
2002-03-05,2.0489
2002-03-06,3.7066
2002-03-07,0.1489
2002-03-08,9.5167
2002-03-11,-2.8513
2002-03-12,-8.0363
2002-03-13,-4.4833
2002-03-14,-1.9889000000000001
2002-03-15,-0.7305
2002-03-18,1.7170999999999998
2002-03-19,-5.1447
2002-03-20,-4.2373
2002-03-21,6.4602
2002-03-22,-1.995
2002-03-25,-4.4953
2002-03-26,0.9769
2002-03-27,-1.4952
2002-03-28,4.9107
2002-04-01,4.3404
2002-04-02,-4.894
2002-04-03,-4.2882
2002-04-04,1.0753
2002-04-05,-2.4823
2002-04-08,-2.8182
2002-04-09,-1.8709
2002-04-10,-2.6692
2002-04-11,-2.4486
2002-04-12,3.1124
2002-04-15,-0.1947
2002-04-16,9.2585
2002-04-17,1.3483
2002-04-18,-1.8502
2002-04-19,6.6427
2002-04-22,-0.3367
2002-04-23,1.4358
2002-04-24,-8.1599
2002-04-25,0.272
2002-04-26,-4.4304
2002-04-29,-1.0407
2002-04-30,-0.5736
2002-05-01,-0.9615
2002-05-02,-6.4078
2002-05-03,0.9336
2002-05-06,-1.7471999999999999
2002-05-07,2.5105
2002-05-08,15.9184
2002-05-09,-0.1761
2002-05-10,-4.4974
2002-05-13,9.3259
2002-05-14,7.2635
2002-05-15,4.4094
2002-05-16,1.0558
2002-05-17,-0.2985
2002-05-20,-2.6946
2002-05-21,-5.6923
2002-05-22,1.9576
2002-05-23,4.0
2002-05-24,-1.4615
2002-05-28,-1.4832
2002-05-29,-5.7052
2002-05-30,-1.2605
2002-05-31,-2.1277
2002-06-03,-6.6957
2002-06-04,-3.9143
2002-06-05,-3.4918
2002-06-06,-3.6181
2002-06-07,-1.9708
2002-06-10,-5.542
2002-06-11,-4.955
2002-06-12,-0.1185
2002-06-13,-4.745
2002-06-14,-2.2416
2002-06-17,-1.4013
2002-06-18,-2.9716
2002-06-19,-3.0626
2002-06-20,-3.8462
2002-06-21,0.0
2002-06-24,0.0
2002-06-25,-10.1429
2002-06-26,-1.1129
2002-06-27,8.0386
2002-06-28,-6.1012
2002-07-01,-7.4485
2002-07-02,-5.6507
2002-07-03,5.8076
2002-07-05,13.2075
2002-07-08,-11.9697
2002-07-09,-3.7866
2002-07-10,-2.6834
2002-07-11,4.5956
2002-07-12,9.8418
2002-07-15,13.28
2002-07-16,-11.0169
2002-07-17,-6.9841
2002-07-18,2.0478
2002-07-19,-11.3712
2002-07-22,-1.6981000000000002
2002-07-23,-15.9309
2002-07-24,2.2603
2002-07-25,-21.411
2002-07-26,6.25
2002-07-29,10.4278
2002-07-30,-0.4843
2002-07-31,-0.9732
2002-08-01,0.7125
2002-08-02,-3.1471
2002-08-05,-3.0227
2002-08-06,3.3766
2002-08-07,-0.7538
2002-08-08,-0.7595
2002-08-09,-3.0612
2002-08-12,-2.6316
2002-08-13,-10.5405
2002-08-14,-0.6042
2002-08-15,14.8936
2002-08-16,5.8201
2002-08-19,3.25
2002-08-20,-1.4527999999999999
2002-08-21,2.2113
2002-08-22,4.0865
2002-08-23,-9.2379
2002-08-26,4.5802
2002-08-27,-8.0292
2002-08-28,-9.7884
2002-08-29,2.6393
2002-08-30,1.1429
2002-09-03,-4.8023
2002-09-04,8.9021
2002-09-05,-3.2698
2002-09-06,12.3944
2002-09-09,-1.0025
2002-09-10,1.0127
2002-09-11,-1.0025
2002-09-12,-9.6203
2002-09-13,-6.9748
2002-09-16,-3.9446
2002-09-17,-4.7022
2002-09-18,-1.9737
2002-09-19,-10.6711
2002-09-20,12.3216
2002-09-23,-8.6622
2002-09-24,-8.0923
2002-09-25,16.3347
2002-09-26,0.6849
2002-09-27,0.6803
2002-09-30,-6.4189
2002-10-01,20.5776
2002-10-02,-9.5808
2002-10-03,1.6556
2002-10-04,-14.3322
2002-10-07,2.6616
2002-10-08,-8.8889
2002-10-09,-4.065
2002-10-10,-15.2542
2002-10-11,-1.5
2002-10-14,-13.6548
2002-10-15,5.2322
2002-10-16,-10.0559
2002-10-17,9.3168
2002-10-18,2.8409
2002-10-21,9.9448
2002-10-22,0.5025
2002-10-23,14.0
2002-10-24,-6.5789
2002-10-25,1.8779
2002-10-28,-3.6406
2002-10-29,-5.3085
2002-10-30,46.9697
2002-10-31,5.8419
2002-11-01,0.6494
2002-11-04,5.1613
2002-11-05,-1.227
2002-11-06,4.3478
2002-11-07,-7.7381
2002-11-08,-3.2258
2002-11-11,-9.0
2002-11-12,6.2271
2002-11-13,0.6897
2002-11-14,7.1918
2002-11-15,8.6262
2002-11-18,-6.7647
2002-11-19,-5.6467
2002-11-20,11.334
2002-11-21,4.5344999999999995
2002-11-22,15.7713
2002-11-25,14.1439
2002-11-26,3.0435
2002-11-27,5.2743
2002-11-29,-3.8076
2002-12-02,2.0833
2002-12-03,-0.8163
2002-12-04,-11.1111
2002-12-05,-1.1574
2002-12-06,5.6206
2002-12-09,-14.8559
2002-12-10,5.2083
2002-12-11,1.7327
2002-12-12,3.1873
2002-12-13,-6.6022
2002-12-16,9.3158
2002-12-17,1.8476
2002-12-18,-6.8027
2002-12-19,-8.2725
2002-12-20,7.4271
2002-12-23,6.2469
2002-12-24,-2.1612999999999998
2002-12-26,-4.2755
2002-12-27,1.4888
2002-12-30,-0.2445
2002-12-31,10.049
2003-01-02,0.4454
2003-01-03,-6.6519
2003-01-06,8.7886
2003-01-07,10.262
2003-01-08,-4.5545
2003-01-09,5.8091
2003-01-10,3.5294
2003-01-13,-7.197
2003-01-14,3.4694
2003-01-15,-1.3807
2003-01-16,-4.0
2003-01-17,-10.2083
2003-01-21,0.232
2003-01-22,-7.6389
2003-01-23,1.0025
2003-01-24,-4.5906
2003-01-27,1.4304000000000001
2003-01-28,0.5128
2003-01-29,3.5714
2003-01-30,-7.8818
2003-01-31,-2.1390000000000002
2003-02-03,0.2732
2003-02-04,-2.7248
2003-02-05,0.0
2003-02-06,1.4006
2003-02-07,0.0
2003-02-10,4.6961
2003-02-11,-0.2639
2003-02-12,-6.6138
2003-02-13,2.8329
2003-02-14,4.4077
2003-02-18,5.8047
2003-02-19,-1.7456
2003-02-20,-0.5076
2003-02-21,1.2755
2003-02-24,-4.2821
2003-02-25,5.2632
2003-02-26,-5.5
2003-02-27,5.5556
2003-02-28,7.7694
2003-03-03,-0.9302
2003-03-04,-2.1127
2003-03-05,-0.2398
2003-03-06,1.2019
2003-03-07,-1.2114
2003-03-10,-0.6973
2003-03-11,-4.3584
2003-03-12,0.7595
2003-03-13,11.5578
2003-03-14,2.2523
2003-03-17,5.9471
2003-03-18,3.5343
2003-03-19,-5.2209
2003-03-20,-1.9068
2003-03-21,0.0
2003-03-24,-2.3758
2003-03-25,2.2124
2003-03-26,-3.6797
2003-03-27,-0.6742
2003-03-28,-2.0362
2003-03-31,-6.6975
2003-04-01,-0.495
2003-04-02,7.9602
2003-04-03,-0.6912
2003-04-04,-1.3921000000000001
2003-04-07,0.0
2003-04-08,0.4706
2003-04-09,-5.6206
2003-04-10,3.9702
2003-04-11,3.3413
2003-04-14,0.4619
2003-04-15,0.6897
2003-04-16,3.1963
2003-04-17,5.0885
2003-04-21,6.9474
2003-04-22,-6.4961
2003-04-23,1.4737
2003-04-24,-0.4149
2003-04-25,-8.75
2003-04-28,6.1644
2003-04-29,0.2151
2003-04-30,3.0043
2003-05-01,0.625
2003-05-02,4.9689
2003-05-05,5.1282
2003-05-06,3.1895
2003-05-07,-7.2727
2003-05-08,-0.3922
2003-05-09,4.9213000000000005
2003-05-12,0.5629
2003-05-13,3.3769
2003-05-14,4.6742
2003-05-15,3.9655
2003-05-16,0.0
2003-05-19,-8.7894
2003-05-20,-3.2727
2003-05-21,-0.7519
2003-05-22,2.0833
2003-05-23,0.3711
2003-05-27,4.2514
2003-05-28,3.3688000000000002
2003-05-29,0.3431
2003-05-30,-2.2222
2003-06-02,-4.3706
2003-06-03,4.2048
2003-06-04,14.0351
2003-06-05,-0.6154
2003-06-06,-6.5015
2003-06-09,-1.3245
2003-06-10,0.6711
2003-06-11,7.5
2003-06-12,1.0853
2003-06-13,-5.6748
2003-06-16,2.6016
2003-06-17,0.4754
2003-06-18,1.4196
2003-06-19,1.8662999999999998
2003-06-20,-0.3053
2003-06-23,-5.2067
2003-06-24,-1.2924
2003-06-25,-0.982
2003-06-26,4.4628
2003-06-27,-1.2658
2003-06-30,1.2821
2003-07-01,2.6898999999999997
2003-07-02,6.9337
2003-07-03,-1.7273
2003-07-07,7.476
2003-07-08,7.0941
2003-07-09,4.9681999999999995
2003-07-10,-4.2476
2003-07-11,-0.8872
2003-07-14,1.2788
2003-07-15,1.8939
2003-07-16,-5.0805
2003-07-17,-8.094
2003-07-18,5.3977
2003-07-21,-0.9434
2003-07-22,3.1293
2003-07-23,1.4512
2003-07-24,-2.4707
2003-07-25,3.7333
2003-07-28,1.5424
2003-07-29,0.1266
2003-07-30,-0.6321
2003-07-31,1.3995
2003-08-01,2.2585
2003-08-04,1.227
2003-08-05,-3.8788
2003-08-06,-5.4224
2003-08-07,1.8667
2003-08-08,-1.7016
2003-08-11,2.9294000000000002
2003-08-12,2.7167
2003-08-13,2.267
2003-08-14,-0.2463
2003-08-15,0.9877
2003-08-18,5.0122
2003-08-19,5.9371
2003-08-20,-0.6593
2003-08-21,-0.6637
2003-08-22,-0.7795
2003-08-25,-3.7037
2003-08-26,1.8648
2003-08-27,-0.8009
2003-08-28,1.3841
2003-08-29,2.5028
2003-09-02,-0.6659
2003-09-03,-0.8939
2003-09-04,5.7497
2003-09-05,-0.3198
2003-09-08,4.5989
2003-09-09,-3.2720000000000002
2003-09-10,-4.8626000000000005
2003-09-11,2.2222
2003-09-12,-3.8043
2003-09-15,1.8079
2003-09-16,7.98
2003-09-17,5.5607
2003-09-18,4.9854
2003-09-19,-2.7082
2003-09-22,-1.7159
2003-09-23,1.0669
2003-09-24,-6.4299
2003-09-25,-2.2359
2003-09-26,-1.8044
2003-09-29,6.6239
2003-09-30,-3.2064
2003-10-01,-1.4596
2003-10-02,8.2046
2003-10-03,3.3981
2003-10-06,0.3756
2003-10-07,1.4967
2003-10-08,-1.8433000000000002
2003-10-09,-0.7512
2003-10-10,-0.8515
2003-10-13,2.0992
2003-10-14,1.215
2003-10-15,-0.0923
2003-10-16,1.3862999999999999
2003-10-17,-4.5579
2003-10-20,0.9551
2003-10-21,0.0946
2003-10-22,-5.1985
2003-10-23,-6.5803
2003-10-24,2.2412
2003-10-27,0.0
2003-10-28,4.5929
2003-10-29,5.2894
2003-10-30,-1.5166
2003-10-31,1.3474
2003-11-03,1.7189
2003-11-04,0.8309
2003-11-05,1.0185
2003-11-06,1.5582
2003-11-07,2.0758
2003-11-10,-3.183
2003-11-11,0.1826
2003-11-12,5.0137
2003-11-13,0.0868
2003-11-14,-3.3304
2003-11-17,-4.3603
2003-11-18,-0.2814
2003-11-19,1.5051999999999999
2003-11-20,0.9268
2003-11-21,2.0202
2003-11-24,4.7705
2003-11-25,1.0309
2003-11-26,3.9116
2003-11-28,-0.2455
2003-12-01,0.4102
2003-12-02,-1.7157
2003-12-03,-0.3325
2003-12-04,0.0
2003-12-05,-4.5038
2003-12-08,2.1834
2003-12-09,-5.9829
2003-12-10,-2.2727
2003-12-11,8.5581
2003-12-12,-1.2852999999999999
2003-12-15,-0.6076
2003-12-16,2.1834
2003-12-17,2.1368
2003-12-18,3.3473
2003-12-19,1.7004000000000001
2003-12-22,-1.5127000000000002
2003-12-23,-0.0808
2003-12-24,0.5663
2003-12-26,-0.5632
2003-12-29,1.5372
2003-12-30,0.9562
2003-12-31,-0.5525
2004-01-02,-0.3175
2004-01-05,4.1401
2004-01-06,2.7523
2004-01-07,0.9673
2004-01-08,1.916
2004-01-09,-1.5184
2004-01-12,1.6886999999999999
2004-01-13,-2.2383
2004-01-14,1.1078000000000001
2004-01-15,1.0957
2004-01-16,8.3092
2004-01-20,2.1348
2004-01-21,-7.7727
2004-01-22,-3.3994
2004-01-23,-6.1584
2004-01-26,3.4375
2004-01-27,-2.3414
2004-01-28,-1.1601
2004-01-29,-1.7997
2004-01-30,3.9840999999999998
2004-02-02,-0.613
2004-02-03,-0.771
2004-02-04,-5.1282
2004-02-05,2.1294
2004-02-06,4.9719
2004-02-09,-2.1390000000000002
2004-02-10,1.4832
2004-02-11,2.2308
2004-02-12,0.1505
2004-02-13,-1.5026000000000002
2004-02-17,2.2121
2004-02-18,0.3731
2004-02-19,-0.7435
2004-02-20,-3.6704
2004-02-23,-2.8771
2004-02-24,-2.6421
2004-02-25,2.5493
2004-02-26,1.2831000000000001
2004-02-27,0.4751
2004-03-01,0.7092
2004-03-02,1.0172
2004-03-03,-2.0139
2004-03-04,2.0553
2004-03-05,-0.9295
2004-03-08,-4.9257
2004-03-09,-5.3454
2004-03-10,-0.5213
2004-03-11,-4.5415
2004-03-12,4.0256
2004-03-15,-4.0457
2004-03-16,-0.0917
2004-03-17,4.1284
2004-03-18,-2.0264
2004-03-19,-4.3182
2004-03-22,-2.1599
2004-03-23,-0.8646
2004-03-24,1.4535
2004-03-25,3.5339
2004-03-26,1.5683
2004-03-29,0.6358
2004-03-30,0.722
2004-03-31,-1.0753
2004-04-01,2.7174
2004-04-02,3.351
2004-04-05,2.3891
2004-04-06,-1.8333
2004-04-07,-2.1222
2004-04-08,-1.5611000000000002
2004-04-12,0.4405
2004-04-13,-2.4561
2004-04-14,-1.1691
2004-04-15,-1.1829
2004-04-16,-2.8545
2004-04-19,2.2749
2004-04-20,-5.5607
2004-04-21,14.524000000000001
2004-04-22,-3.856
2004-04-23,0.0891
2004-04-26,0.9795
2004-04-27,-1.1464
2004-04-28,-3.033
2004-04-29,-3.8638
2004-04-30,-4.1148
2004-05-03,-0.3992
2004-05-04,4.7094000000000005
2004-05-05,1.0526
2004-05-06,-1.9886
2004-05-07,-1.6425
2004-05-10,-4.1257
2004-05-11,3.3811
2004-05-12,2.1804
2004-05-13,1.0669
2004-05-14,-5.2783
2004-05-17,-1.7224
2004-05-18,4.3299
2004-05-19,1.4822
2004-05-20,-1.0711
2004-05-21,0.689
2004-05-24,-1.0753
