ticker,STON US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2005-02-03,0.9303
2005-02-04,0.1396
2005-02-07,0.4693
2005-02-08,-0.1943
2005-02-09,0.468
2005-02-10,-0.8303
2005-02-11,-0.2791
2005-02-14,0.5131
2005-02-15,0.232
2005-02-16,0.2778
2005-02-17,1.108
2005-02-18,-2.1005
2005-02-22,0.0
2005-02-23,1.2593
2005-02-24,-0.9673
2005-02-25,0.3721
2005-02-28,1.8999000000000001
2005-03-01,-1.8645
2005-03-02,1.0195
2005-03-03,-0.1835
2005-03-04,-0.7353
2005-03-07,0.8333
2005-03-08,1.4233
2005-03-09,-1.9466
2005-03-10,-1.385
2005-03-11,1.5918
2005-03-14,1.2903
2005-03-15,-2.3658
2005-03-16,1.2116
2005-03-17,0.9208
2005-03-18,-1.4599
2005-03-21,-0.0926
2005-03-22,-0.3707
2005-03-23,0.0
2005-03-24,-0.6512
2005-03-28,-0.4682
2005-03-29,-3.5747999999999998
2005-03-30,2.7805
2005-03-31,3.5596
2005-04-01,2.9331
2005-04-04,0.8905
2005-04-05,0.7944
2005-04-06,0.7005
2005-04-07,-1.2174
2005-04-08,-1.8486
2005-04-11,-2.6906
2005-04-12,0.4147
2005-04-13,0.9637
2005-04-14,-0.0455
2005-04-15,1.8645
2005-04-18,-2.6786
2005-04-19,0.4587
2005-04-20,0.137
2005-04-21,1.596
2005-04-22,-0.4937
2005-04-25,-0.0451
2005-04-26,-1.8502
2005-04-27,1.1494
2005-04-28,-0.0455
2005-04-29,0.7276
2005-05-02,-2.0316
2005-05-03,0.0461
2005-05-04,2.9595000000000002
2005-05-05,0.0457
2005-05-06,3.105
2005-05-09,-2.5686
2005-05-10,1.5909
2005-05-11,1.2081
2005-05-12,-3.3156
2005-05-13,0.5944
2005-05-16,2.7727
2005-05-17,-2.2114
2005-05-18,0.3618
2005-05-19,0.0451
2005-05-20,1.2612999999999999
2005-05-23,-0.2669
2005-05-24,-1.5611000000000002
2005-05-25,1.2687
2005-05-26,0.2237
2005-05-27,-0.4018
2005-05-31,0.2689
2005-06-01,-0.3576
2005-06-02,-0.1795
2005-06-03,-0.8989
2005-06-06,1.3605
2005-06-07,-1.1186
2005-06-08,1.3575
2005-06-09,-0.4464
2005-06-10,-0.7175
2005-06-13,1.4002
2005-06-14,0.2227
2005-06-15,0.0
2005-06-16,-0.2222
2005-06-17,-0.2227
2005-06-20,0.4464
2005-06-21,2.1333
2005-06-22,-1.436
2005-06-23,-0.5298
2005-06-24,0.0888
2005-06-27,-1.4191
2005-06-28,0.135
2005-06-29,1.2129
2005-06-30,0.0888
2005-07-01,-0.1774
2005-07-05,1.3772
2005-07-06,0.1315
2005-07-07,0.8665
2005-07-08,-0.4686
2005-07-11,0.2616
2005-07-12,-0.6087
2005-07-13,0.1312
2005-07-14,0.1747
2005-07-15,1.6136
2005-07-18,-1.2876
2005-07-19,0.8696
2005-07-20,0.2161
2005-07-21,0.8161
2005-07-22,0.0432
2005-07-25,1.322
2005-07-26,0.3788
2005-07-27,1.4256
2005-07-28,-2.9764
2005-07-29,-0.5113
2005-08-01,2.8266
2005-08-02,-0.5414
2005-08-03,-0.8941
2005-08-04,-1.4825
2005-08-05,-0.2187
2005-08-08,0.0438
2005-08-09,2.0158
2005-08-10,-0.3007
2005-08-11,-0.0862
2005-08-12,0.8624
2005-08-15,-1.6246
2005-08-16,-0.0435
2005-08-17,0.0
2005-08-18,0.087
2005-08-19,0.9557
2005-08-22,-0.3873
2005-08-23,-0.3456
2005-08-24,0.0
2005-08-25,-0.0433
2005-08-26,1.9081000000000001
2005-08-29,-0.8511
2005-08-30,1.7167
2005-08-31,0.0
2005-09-01,-1.4768
2005-09-02,2.6981
2005-09-06,-0.8757
2005-09-07,1.0097
2005-09-08,-0.9579
2005-09-09,0.8032
2005-09-12,-0.0876
2005-09-13,0.1253
2005-09-14,-0.1585
2005-09-15,-1.8879000000000001
2005-09-16,0.894
2005-09-19,-1.8987
2005-09-20,3.2258
2005-09-21,-3.25
2005-09-22,2.8424
2005-09-23,-2.9732
2005-09-26,-1.4674
2005-09-27,-1.0031
2005-09-28,0.2168
2005-09-29,-1.1921
2005-09-30,-1.2064
2005-10-03,-0.4975
2005-10-04,-6.5
2005-10-05,-1.6529
2005-10-06,3.5096
2005-10-07,-0.776
2005-10-10,-1.3356
2005-10-11,-0.4878
2005-10-12,0.0
2005-10-13,-0.1961
2005-10-14,4.3222
2005-10-17,0.0118
2005-10-18,0.5531
2005-10-19,-0.0468
2005-10-20,0.6557
2005-10-21,-1.3495
2005-10-24,0.283
2005-10-25,2.1637
2005-10-26,-1.105
2005-10-27,-0.4074
2005-10-28,0.3344
2005-10-31,1.5714000000000001
2005-11-01,-0.6681
2005-11-02,0.3422
2005-11-03,-0.1411
2005-11-04,1.2718
2005-11-07,-1.1628
2005-11-08,-1.4588
2005-11-09,0.3343
2005-11-10,-1.6326
2005-11-11,0.2081
2005-11-14,2.3171
2005-11-15,-1.0376
2005-11-16,0.5722
2005-11-17,-1.944
2005-11-18,1.499
2005-11-21,-0.5717
2005-11-22,-1.0062
2005-11-23,0.2904
2005-11-25,1.3031
2005-11-28,0.0476
2005-11-29,0.0
2005-11-30,-0.7619
2005-12-01,-2.1113
2005-12-02,-1.9118
2005-12-05,0.8496
2005-12-06,4.3112
2005-12-07,-0.9026
2005-12-08,-1.2464
2005-12-09,-1.165
2005-12-12,1.1297
2005-12-13,-1.8941
2005-12-14,-0.7426
2005-12-15,-0.0499
2005-12-16,0.5988
2005-12-19,1.0417
2005-12-20,-1.2273
2005-12-21,0.497
2005-12-22,-0.0495
2005-12-23,0.2969
2005-12-27,-0.74
2005-12-28,0.6461
2005-12-29,-0.8889
2005-12-30,2.1425
2006-01-03,-1.2195
2006-01-04,0.0
2006-01-05,0.7407
2006-01-06,-0.049
2006-01-09,1.5204
2006-01-10,-0.7729
2006-01-11,0.0487
2006-01-12,2.1411
2006-01-13,1.9533
2006-01-17,2.1028000000000002
2006-01-18,-0.2288
2006-01-19,-0.6422
2006-01-20,0.4617
2006-01-23,0.4136
2006-01-24,1.4645000000000001
2006-01-25,-1.263
2006-01-26,-0.2741
2006-01-27,1.6949
2006-01-30,-0.2252
2006-01-31,0.4515
2006-02-01,0.2697
2006-02-02,-0.0448
2006-02-03,-0.3363
2006-02-06,-0.6437
2006-02-07,-1.018
2006-02-08,0.2805
2006-02-09,0.1865
2006-02-10,0.57
2006-02-13,-2.0474
2006-02-14,0.6141
2006-02-15,-0.939
2006-02-16,1.09
2006-02-17,0.2813
2006-02-21,-1.2155
2006-02-22,1.7511
2006-02-23,0.0
2006-02-24,-0.093
2006-02-27,0.4655
