ticker,BGI US Equity
2006-05-02,-0.6515
2006-05-03,0.0
2006-05-04,-0.4918
2006-05-05,0.4942
2006-05-10,0.8197
2006-05-11,0.813
2006-05-12,0.0
2006-05-15,-0.8065
2006-05-17,-0.813
2006-05-18,-0.8197
2006-05-19,0.0
2006-05-22,0.8264
2006-05-23,-0.1639
2006-05-24,0.0
2006-05-25,0.0
2006-05-26,0.1642
2006-06-01,0.8197
2006-06-02,-0.813
2006-06-05,0.0
2006-06-06,0.4918
2006-06-07,0.0
2006-06-08,0.0
2006-06-09,0.0
2006-06-12,-0.4894
2006-06-13,-0.8197
2006-06-14,0.1653
2006-06-15,0.6601
2006-06-19,0.4918
2006-06-20,-0.1631
2006-06-21,3.5539
2006-06-22,0.1972
2006-06-23,0.0
2006-06-26,1.4173
2006-06-28,0.9317
2006-06-29,0.0
2006-07-05,0.7692
2006-07-06,-1.5267
2006-07-07,-0.7752
2006-07-10,-1.4062999999999999
2006-07-11,3.0111
2006-07-12,12.461500000000001
2006-07-13,-0.8208
2006-07-14,0.6897
2006-07-17,6.1644
2006-07-18,-4.5161
2006-07-19,-2.027
2006-07-20,0.0
2006-07-21,0.0
2006-07-24,0.4138
2006-07-25,-0.4121
2006-07-26,-0.4138
2006-07-31,0.4155
2006-08-01,-0.6897
2006-08-04,0.0
2006-08-08,-0.2778
2006-08-09,0.2786
2006-08-10,0.0
2006-08-11,0.5833
2006-08-14,-0.1243
2006-08-15,-0.0415
2006-08-16,-0.9682
2006-08-17,0.419
2006-08-18,0.2782
2006-08-21,-1.5257
2006-08-22,0.1408
2006-08-23,0.1406
2006-08-24,0.4213
2006-08-25,0.0
2006-08-28,0.8392
2006-08-29,-0.8322
2006-08-30,-0.2797
2006-08-31,1.5428
2006-09-05,0.2762
2006-09-06,-2.2039
2006-09-07,2.1127
2006-09-08,0.8276
2006-09-11,-1.2312
2006-09-13,1.8006
2006-09-14,-1.3605
2006-09-15,0.0
2006-09-18,0.1534
2006-09-19,-0.0155
2006-09-20,-1.1019
2006-09-21,0.0
2006-09-22,-0.4178
2006-09-25,0.4196
2006-09-26,0.5571
2006-10-04,1.662
2006-10-05,0.1362
2006-10-06,-0.2721
2006-10-09,-0.4093
2006-10-10,-0.5479
2006-10-11,1.2397
2006-10-12,0.0
2006-10-13,-0.4082
2006-10-16,-0.1366
2006-10-17,1.6416
2006-10-18,-0.5384
2006-10-19,-0.2706
2006-10-20,-0.2714
2006-10-23,0.2721
2006-10-24,0.0
2006-10-25,-0.1357
2006-10-26,-0.4076
2006-10-27,0.0
2006-10-30,-0.955
2006-10-31,0.1377
2006-11-01,-0.2751
2006-11-02,-0.6897
2006-11-03,1.5278
2006-11-07,-1.5048
2006-11-08,-0.4444
2006-11-10,1.144
2006-11-14,0.0
2006-11-16,-0.6897
2006-11-17,0.6944
2006-11-20,0.0
2006-11-21,-0.4138
2006-11-22,0.277
2006-11-27,-1.3812
2006-11-28,1.5406
2006-11-29,1.5171999999999999
2006-11-30,-0.6097
2006-12-01,-1.3004
2006-12-04,1.108
2006-12-05,-2.0548
2006-12-06,-0.2797
2006-12-07,0.2805
2006-12-08,-0.2797
2006-12-11,-0.2805
2006-12-12,-0.4219
2006-12-13,0.0
2006-12-14,0.565
2006-12-15,-0.5618
2006-12-18,0.2825
2006-12-19,-0.7042
2006-12-22,0.0
2006-12-26,0.6241
2006-12-28,1.3533
2006-12-29,0.0
2007-01-03,-0.8275
2007-01-04,-1.1009
2007-01-05,-0.0284
2007-01-08,0.5674
2007-01-09,-0.5642
2007-01-10,-0.2837
2007-01-11,1.2802
2007-01-16,-0.5618
2007-01-19,0.2825
2007-01-22,0.0
2007-01-23,0.7042
2007-01-29,-1.3986
2007-01-30,0.1418
2007-01-31,0.5666
2007-02-01,0.0
2007-02-02,0.1408
2007-02-05,0.8439
2007-02-06,-1.5342
2007-02-07,-0.2833
2007-02-12,-0.142
2007-02-13,-0.2845
2007-02-14,0.1427
2007-02-15,0.8547
2007-02-16,25.8475
2007-02-20,1.459
2007-02-21,-2.7655
2007-02-22,-0.5688
2007-02-23,-5.2632
2007-02-26,5.4348
2007-02-27,-4.4674
2007-02-28,3.4772
2007-03-01,-0.8111
2007-03-05,-0.7009
2007-03-06,-1.1764999999999999
2007-03-07,-1.7856999999999998
2007-03-08,0.1212
2007-03-09,1.3317
2007-03-12,0.3584
2007-03-13,0.8333
2007-03-14,-1.0626
2007-03-15,-0.2387
2007-03-16,-1.1962
2007-03-19,0.3632
2007-03-20,-0.6031
2007-03-21,0.0
2007-03-22,-0.2427
2007-03-23,-0.1217
2007-03-26,-0.1218
2007-03-27,-0.9756
2007-03-28,-0.7389
2007-03-29,3.3499
2007-03-30,-1.4241
2007-04-02,-0.2603
2007-04-03,1.3431
2007-04-04,0.7229
2007-04-05,1.0766
2007-04-09,-1.1834
2007-04-10,-1.1976
2007-04-11,0.0
2007-04-12,0.6061
2007-04-13,-0.6024
2007-04-16,1.2121
2007-04-17,-1.9162
2007-04-18,1.0989
2007-04-19,-0.4831
2007-04-23,0.3641
2007-04-24,-0.1451
2007-04-25,0.0303
2007-04-26,1.6888
2007-04-27,-1.1905000000000001
2007-04-30,-0.9639
2007-05-01,0.365
2007-05-02,0.0
2007-05-03,-0.6061
2007-05-04,0.0
2007-05-07,-0.122
2007-05-08,-0.1221
2007-05-09,0.489
2007-05-10,-0.4866
2007-05-11,1.467
2007-05-14,-1.2048
2007-05-16,0.6098
2007-05-21,-0.8485
2007-05-22,0.4561
2007-05-23,-0.4541
2007-05-24,0.0
2007-05-29,0.489
2007-05-30,-0.365
2007-05-31,-0.1221
2007-06-04,1.8336999999999999
2007-06-05,-0.3601
2007-06-06,-1.2048
2007-06-12,-0.2439
2007-06-13,-2.2005
2007-06-14,0.0
2007-06-15,0.0
2007-06-18,0.0
2007-06-19,0.0
2007-06-20,-2.25
2007-06-21,-0.8951
2007-06-22,0.0
2007-06-25,-3.2258
2007-06-26,-4.0
2007-06-27,4.0278
2007-06-28,-0.267
2007-06-29,0.8032
2007-07-02,-1.0624
2007-07-03,0.6695
2007-07-05,-1.9984
2007-07-06,0.1361
2007-07-09,0.0
2007-07-10,-2.8533
2007-07-11,-0.4196
2007-07-12,-0.5618
2007-07-13,-0.422
2007-07-16,4.679
2007-07-17,1.2602
2007-07-18,0.3613
2007-07-19,0.0
2007-07-20,-2.5333
2007-07-25,-0.8208
2007-07-26,-0.2759
2007-07-27,0.0
2007-07-30,1.3831
2007-08-06,2.3192
2007-08-07,-1.3333
2007-08-08,1.3514
2007-08-09,-2.9333
2007-08-14,-1.2363
2007-08-15,-1.2517
2007-08-16,-1.4085
2007-08-17,-2.2857
2007-08-20,0.2924
2007-08-21,-5.3936
2007-08-22,2.1572
2007-08-23,2.5641
2007-08-24,-0.7353
2007-08-27,-0.7407
2007-08-30,0.7463
2007-08-31,1.4815
2007-09-04,0.7299
2007-09-05,-0.0018
2007-09-06,-1.4475
2007-09-07,1.4706000000000001
2007-09-10,0.0
2007-09-11,-0.7246
2007-09-13,-0.7299
2007-09-20,-1.4706000000000001
2007-09-24,-1.194
2007-09-26,-0.3021
2007-09-27,2.2727
2007-10-03,-2.2222
2007-10-08,-2.2727
2007-10-09,-1.8605
2007-10-10,1.1058
2007-10-11,-1.1826
2007-10-12,0.501
2007-10-15,-0.5664
2007-10-16,-0.4747
2007-10-17,1.7488000000000001
2007-10-18,-2.0293
2007-10-19,-0.002
2007-10-22,-0.1575
2007-10-24,-0.002
2007-10-26,1.4377
2007-10-30,-1.4173
2007-11-02,0.639
2007-11-05,0.7937
2007-11-06,0.7874
2007-11-07,-1.4062999999999999
2007-11-08,-0.7924
2007-11-09,0.9585
2007-11-12,-0.6804
2007-11-15,0.3664
2007-11-16,-0.4762
2007-11-19,0.0
2007-11-21,-0.1595
2007-11-26,-0.1597
2007-11-27,-0.48
2007-11-28,0.0
2007-11-30,0.4823
2007-12-03,0.8
2007-12-06,0.0
2007-12-07,-0.4762
2007-12-10,-1.1164
2007-12-12,-3.2258
2007-12-17,-0.8333
2007-12-18,0.0
2007-12-19,0.0
2007-12-20,-1.6806999999999999
2007-12-21,6.8376
2007-12-24,-2.4
2007-12-26,-0.0656
2007-12-27,-2.0669
2007-12-28,0.5025
2007-12-31,-0.8333
2008-01-02,1.6806999999999999
2008-01-03,-3.3058
2008-01-04,0.0
2008-01-08,-3.4188
2008-01-09,-0.885
2008-01-10,0.0
2008-01-11,-4.8214
2008-01-14,-2.0638
2008-01-15,-3.4483
2008-01-16,-1.7856999999999998
2008-01-17,2.0202
2008-01-22,-0.9901
2008-01-23,-2.0
2008-01-24,2.0408
2008-01-25,0.0
2008-01-29,-0.68
2008-01-30,-0.3222
2008-02-05,-0.8081
2008-02-06,0.0
2008-02-14,0.0
2008-02-15,3.8697
2008-02-19,0.3922
2008-02-20,-0.3906
2008-02-21,-1.9607999999999999
2008-02-25,-0.0638
2008-02-26,0.0638
2008-02-27,-1.0
2008-02-28,0.6061
2008-03-04,0.0
2008-03-06,-3.2129
2008-03-07,0.8299
2008-03-14,-0.6173
2008-03-17,-5.7971
2008-03-25,-4.3956
2008-03-26,-0.0029
2008-03-27,-1.1466
2008-03-31,0.0
2008-04-01,0.0
2008-04-02,0.0029
2008-04-03,-0.0029
2008-04-04,0.0
2008-04-07,0.0
2008-04-08,-0.9302
2008-04-09,-1.8779
2008-04-10,0.9569
2008-04-11,-0.4739
2008-04-14,2.3810000000000002
2008-04-15,-0.9302
2008-04-18,-1.4085
2008-04-21,-1.1875
2008-04-22,-0.003
2008-04-23,-4.8193
2008-04-29,-4.0506
2008-04-30,-1.0554
2008-05-01,-1.3333
2008-05-05,1.3514
2008-05-07,-1.6
2008-05-08,-7.5881
2008-05-09,-0.3867
2008-05-12,-7.266
2008-05-13,3.1746
2008-05-14,0.0
2008-05-16,2.7692
2008-05-20,-2.6946
2008-05-27,0.6154
2008-05-28,2.4465
2008-06-02,-0.597
2008-06-03,-0.3003
2008-06-05,-0.3709
2008-06-09,0.5593
2008-06-13,-3.0421
2008-06-19,-3.876
2008-06-20,3.2258
2008-06-25,0.0
2008-06-27,0.0
2008-06-30,0.0
2008-07-01,-3.125
2008-07-02,-3.2258
2008-07-08,-11.6667
2008-07-09,0.0047
2008-07-10,-0.0047
2008-07-11,0.0
2008-07-14,-4.25
2008-07-16,5.5692
2008-07-17,-4.1205
2008-07-18,1.2338
2008-07-23,-1.9231
2008-07-24,-1.9607999999999999
2008-07-29,-10.4
2008-08-04,0.4464
2008-08-05,-0.0056
2008-08-07,2.2279
2008-08-08,2.1739
2008-08-11,0.0
2008-08-12,0.8511
2008-08-13,2.9536
2008-08-14,-5.7377
2008-08-15,2.1739
2008-08-19,0.0
2008-09-05,0.0
2008-09-08,0.0
2008-09-10,0.0
2008-09-11,-4.2553
2008-09-12,-11.1556
2008-09-15,-5.0025
2008-09-16,5.3186
2008-09-18,4.0
2008-09-19,-3.0769
2008-09-22,-5.754
2008-09-24,-5.2632
2008-09-25,-2.2222
2008-09-26,-14.7727
2008-09-30,6.6667
2008-10-01,-21.875
2008-10-02,4.0
2008-10-03,0.0
2008-10-06,-30.7692
2008-10-07,30.0
2008-10-08,-18.8034
2008-10-09,5.2632
2008-10-10,-3.0
2008-10-13,-2.0619
2008-10-14,5.2632
2008-10-15,-15.0
2008-10-16,0.0
2008-10-17,-5.8824
2008-10-20,6.25
2008-10-21,0.0
2008-10-22,5.8824
2008-10-24,-6.6667
2008-10-27,1.1905000000000001
2008-10-28,-3.5294
2008-10-29,-2.439
2008-10-30,0.0
2008-10-31,-6.25
2008-11-03,6.6667
2008-11-04,-6.25
2008-11-06,0.0
2008-11-10,-4.0
2008-11-12,-2.7778
2008-11-13,-14.2857
2008-11-14,-8.3333
2008-11-17,-9.0909
2008-11-18,20.0
2008-11-19,24.9167
2008-11-20,-6.6044
2008-11-21,7.1429
2008-11-24,-13.3167
2008-11-25,-0.0192
2008-11-26,-13.8462
2008-11-28,-8.9063
2008-12-01,19.5785
2008-12-02,6.5574
2008-12-03,-3.0769
2008-12-04,3.1746
2008-12-05,-4.6154
2008-12-08,4.8387
2008-12-09,16.9231
2008-12-10,-21.0526
2008-12-11,-13.3333
2008-12-12,11.5144
2008-12-16,-27.5706
2008-12-17,2.3810000000000002
2008-12-18,27.907
2008-12-19,9.0909
2008-12-22,-8.3333
2008-12-23,-18.1818
2008-12-24,11.1111
2008-12-26,-28.0
2008-12-29,66.6667
2008-12-30,-8.3333
2008-12-31,8.931799999999999
2009-01-02,10.1398
2009-01-05,-13.62
2009-01-06,-3.5088
2009-01-07,9.0909
2009-01-08,-5.0
2009-01-09,3.5088
2009-01-12,-13.5593
2009-01-13,0.0
2009-01-14,0.0
2009-01-16,15.5882
2009-01-20,-10.0933
2009-01-21,-5.6604
2009-01-22,0.0
2009-01-23,-10.0
2009-01-26,4.4444
2009-01-27,-4.2553
2009-01-28,-2.2222
2009-01-29,-4.517
2009-02-02,-21.4519
2009-02-03,3.0303
2009-02-04,-2.9412000000000003
2009-02-06,0.0
2009-02-09,-9.0909
2009-02-10,-3.3333
2009-02-11,-13.7931
2009-02-12,-4.0
2009-02-13,16.6667
2009-02-17,-7.1429
2009-02-18,-3.8462
2009-02-19,32.0
2009-02-20,33.3333
2009-02-23,-9.0909
2009-02-24,-12.5
2009-02-27,-5.7143
2009-03-02,-15.1515
2009-03-03,-10.7143
2009-03-04,-20.0
2009-03-09,10.0
2009-03-12,13.6364
2009-03-13,-4.0
2009-03-16,-4.1667
2009-03-17,0.0
2009-03-19,-13.0435
2009-03-20,14.9375
2009-03-23,8.7548
2009-03-24,8.0
2009-03-25,66.6667
2009-03-26,4.4444
2009-03-27,-4.2553
2009-03-30,-8.8889
2009-04-01,-2.439
2009-04-02,7.5
2009-04-03,4.6512
2009-04-06,0.0
2009-04-09,-4.4444
2009-04-14,-6.9767
2009-04-16,5.0
2009-04-17,7.1429
2009-04-20,-4.4444
2009-04-21,2.3256
2009-04-24,-2.2727
2009-04-28,-4.6512
2009-04-29,-9.7561
2009-04-30,0.0
2009-05-01,-2.7027
2009-05-04,13.8889
2009-05-05,4.878
2009-05-07,6.9767
2009-05-08,4.3478
2009-05-11,0.0
2009-05-12,-4.1667
2009-05-13,-4.3478
2009-05-14,-4.5455
2009-05-18,-38.0952
2009-05-19,46.1538
2009-05-20,0.0
2009-05-22,-5.2632
2009-05-26,5.5556
2009-05-27,7.2368
2009-05-28,20.2454
2009-05-29,-2.0408
2009-06-02,-2.7083
2009-06-03,2.7837
2009-06-04,-2.2656
2009-06-05,38.5558
2009-06-08,-3.0769
2009-06-09,-3.1746
2009-06-10,-3.2787
2009-06-11,-6.7797
2009-06-12,-5.4545
2009-06-16,-3.8462
2009-06-17,12.0
2009-06-18,16.0937
2009-06-19,-0.0192
2009-06-22,-3.0769
2009-06-23,-3.1548
2009-06-25,-1.6595
2009-06-30,-8.3333
2009-07-01,3.6364
2009-07-02,-1.7544
2009-07-06,-3.5714
2009-07-08,-3.7037
2009-07-09,9.6154
2009-07-10,1.7544
2009-07-13,-10.3448
2009-07-14,0.0
2009-07-15,0.0
2009-07-16,-3.8462
2009-07-17,-4.0
2009-07-21,-12.5
2009-07-22,-4.7619
2009-07-30,-5.0
2009-07-31,7.8618
2009-08-03,-2.4093
2009-08-05,-17.5
2009-08-06,27.2727
2009-08-07,11.830400000000001
2009-08-10,0.0665
2009-08-11,4.2553
2009-08-12,0.0
2009-08-13,-4.0816
2009-08-14,0.0
2009-08-17,-2.1277
2009-08-18,13.0435
2009-08-19,-3.8462
2009-08-20,0.0
2009-08-21,-2.0
2009-08-24,2.0408
2009-08-25,-8.0
2009-08-26,8.6957
2009-08-27,-12.0
2009-08-28,40.9091
2009-08-31,0.0
2009-09-01,-1.6129
2009-09-02,0.0
2009-09-03,-3.2787
2009-09-04,0.0
2009-09-08,-6.7797
2009-09-09,7.2727
2009-09-10,-3.3898
2009-09-11,-3.5088
2009-09-14,3.4886
2009-09-16,0.1427
2009-09-17,3.5088
2009-09-18,-3.3898
2009-09-21,-3.5088
2009-09-22,10.9091
2009-09-23,-3.2787
2009-09-24,0.0
2009-09-25,0.0
2009-09-29,-10.1695
2009-09-30,3.7736
2009-10-01,0.0
2009-10-02,0.0
2009-10-05,10.9091
2009-10-06,-6.5574
2009-10-07,3.5088
2009-10-08,2.6801
2009-10-09,-0.9595
2009-10-13,-1.6667
2009-10-14,-1.6949
2009-10-15,0.0
2009-10-16,6.8966
2009-10-19,-3.2258
2009-10-20,0.0
2009-10-21,-6.6667
2009-10-23,0.0
2009-10-26,3.5714
2009-10-28,1.7241
2009-10-29,0.0
2009-10-30,-1.6949
2009-11-04,-1.7241
2009-11-05,0.0
2009-11-06,-3.5088
2009-11-10,5.3977
2009-11-11,-3.3962
2009-11-12,-1.7856999999999998
2009-11-16,0.0
2009-11-17,-5.4545
2009-11-18,15.3846
2009-11-19,1.6667
2009-11-20,6.5574
2009-11-23,-5.3846
2009-11-24,-4.0447
2009-11-25,1.6734
2009-11-27,3.3333
2009-11-30,0.0
2009-12-01,3.2258
2009-12-02,-6.25
2009-12-03,11.6875
2009-12-04,41.7646
2009-12-07,50.5263
2009-12-08,-20.979
2009-12-09,-2.6549
2009-12-10,-1.8182
2009-12-11,16.6551
2009-12-14,-1.5775000000000001
2009-12-15,4.0323
2009-12-16,-27.907
2009-12-17,-3.2258
2009-12-18,-5.5556
2009-12-21,-17.6324
2009-12-22,8.552
2009-12-23,50.0
2009-12-24,0.8772
2009-12-28,-7.8261
2009-12-29,3.7736
2009-12-30,0.0
2009-12-31,0.9205
2010-01-04,5.4048
2010-01-05,-7.7022
2010-01-06,-12.0255
2010-01-07,-0.0132
2010-01-08,5.2632
2010-01-11,-4.9875
2010-01-13,5.2493
2010-01-14,-14.0
2010-01-19,5.814
2010-01-21,5.4808
2010-01-22,-4.6751000000000005
2010-01-25,-6.0246
2010-01-26,-3.4743
2010-01-27,-1.2048
2010-01-29,0.0
2010-02-01,-6.0976
2010-02-02,5.1948
2010-02-04,0.0
2010-02-08,-9.8148
2010-02-09,2.6694
2010-02-10,0.0
2010-02-11,-16.0
2010-02-12,0.0
2010-02-17,6.3492
2010-02-18,1.4925
2010-02-19,13.2353
2010-02-22,-9.0909
2010-02-23,0.0
2010-02-24,-10.0
2010-02-25,-0.0198
2010-02-26,5.894
2010-03-01,-1.0495
2010-03-02,-5.8617
2010-03-03,7.8362
2010-03-05,1.4925
2010-03-08,27.9412
2010-03-09,-8.046
2010-03-10,2.5
2010-03-12,-4.878
2010-03-15,-10.2564
2010-03-17,0.0
2010-03-18,2.6607
2010-03-19,-2.5918
2010-03-22,14.3036
2010-03-23,2.484
2010-03-25,-2.439
2010-03-26,2.5
2010-04-01,-12.1951
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,8.3333
2010-04-09,5.1282
2010-04-12,-2.439
2010-04-13,7.5
2010-04-14,9.3023
2010-04-15,4.2553
2010-04-19,-3.0612
2010-04-20,6.3026
2010-04-21,-0.9778
2010-04-23,5.8
2010-04-26,-1.7013
2010-04-27,-12.5
2010-04-28,5.4945
2010-04-29,-1.0417
2010-05-03,94.7368
2010-05-04,7.5608
2010-05-05,-13.0599
2010-05-06,-1.7341
2010-05-07,-12.3529
2010-05-10,8.0537
2010-05-11,-5.1165
2010-05-12,-14.246
2010-05-13,17.5573
2010-05-14,-5.5195
2010-05-17,-7.2079
2010-05-18,-2.222
2010-05-19,-5.3215
2010-05-20,-3.1903
2010-05-21,-3.9256
2010-05-24,4.9355
2010-05-25,-7.8184000000000005
2010-05-26,2.2788
2010-05-27,0.8586
2010-05-28,2.597
2010-06-01,21.8254
2010-06-04,-10.3371
2010-06-07,-3.8462
2010-06-08,-6.39
2010-06-09,6.9384
2010-06-10,-0.1049
2010-06-11,-0.015
2010-06-14,-5.5758
2010-06-15,-0.0106
2010-06-16,0.0
2010-06-18,13.5487
2010-06-21,-1.4833
2010-06-22,-0.7576
2010-06-23,0.7634
2010-06-24,-11.3636
2010-06-28,10.2564
2010-06-29,-8.5271
2010-06-30,4.2267
2010-07-01,-10.56
2010-07-02,-4.5455
2010-07-06,4.7619
2010-07-07,33.6364
2010-07-08,-4.7619
2010-07-09,-1.4285999999999999
2010-07-12,-4.3478
2010-07-13,4.5455
2010-07-14,-9.4203
2010-07-15,8.0
2010-07-16,-9.6296
2010-07-20,-0.8094
2010-07-21,7.4269
2010-07-22,-7.6827
2010-07-23,-3.3434
2010-07-26,0.0
2010-07-27,-0.8513
2010-07-28,-0.0109
2010-08-02,0.0
2010-08-03,4.337
2010-08-04,-0.823
2010-08-09,-1.6806999999999999
2010-08-12,-6.8483
2010-08-13,-2.7411
2010-08-16,-5.6604
2010-08-17,0.0125
2010-08-18,-0.0125
2010-08-19,4.0
2010-08-20,4.8077
2010-08-23,0.0
2010-08-25,-2.7523
2010-08-26,3.7618
2010-09-01,-7.2508
2010-09-02,7.8177
2010-09-07,0.0114
2010-09-08,0.0114
2010-09-10,13.6235
2010-09-13,-11.2
2010-09-16,5.4054
2010-09-17,6.8376
2010-09-20,0.0
2010-09-21,0.0
2010-09-28,-4.0
2010-09-29,0.0
2010-09-30,0.0
2010-10-05,-13.3333
2010-10-06,0.0
2010-10-07,9.6154
2010-10-08,0.0439
2010-10-11,5.217
2010-10-13,0.0
2010-10-14,0.0
2010-10-15,0.0
2010-10-18,0.0
2010-10-19,0.0
2010-10-20,-4.1667
2010-10-21,0.0
2010-10-25,7.4348
2010-10-26,0.0708
2010-10-27,1.9108
2010-10-28,-3.9683
2010-10-29,11.5702
2010-11-01,0.0
2010-11-02,0.0
2010-11-04,-6.6667
2010-11-05,-2.3810000000000002
2010-11-09,-0.0102
2010-11-10,7.5719
2010-11-11,-0.2268
2010-11-12,-1.5152
2010-11-16,-0.7692
2010-11-17,-10.8527
2010-11-18,10.4348
2010-11-22,1.5748
2010-11-23,-8.5271
2010-11-24,-4.2373
2010-11-26,9.7345
2010-11-29,12.9032
2010-11-30,-10.705400000000001
2010-12-01,-0.8099
2010-12-02,8.0645
2010-12-03,-0.7463
2010-12-06,0.7519
2010-12-08,9.6922
2010-12-09,0.0085
2010-12-10,1.9727999999999999
2010-12-13,0.0751
2010-12-14,-8.0077
2010-12-15,-2.1739
2010-12-16,1.4815
2010-12-20,7.2993
2010-12-22,4.7619
2010-12-23,-9.0909
2010-12-27,5.7143
2010-12-28,0.0
2010-12-29,-5.4054
2010-12-30,-3.5714
2010-12-31,5.1759
2011-01-03,2.1129
2011-01-04,-3.44
2011-01-05,-6.4196
2011-01-06,2.2803
2011-01-10,3.7407
2011-01-11,0.7104
2011-01-12,8.5714
2011-01-13,0.0
2011-01-14,-1.3158
2011-01-18,0.0
2011-01-19,-0.3333
2011-01-20,-6.3545
2011-01-21,2.2857
2011-01-25,-5.7263
2011-01-26,6.6667
2011-01-27,-2.7778
2011-01-31,3.5714
2011-02-01,0.0
2011-02-02,2.069
2011-02-03,-8.7838
2011-02-04,0.0
2011-02-07,6.6667
2011-02-08,-3.4722
2011-02-09,5.036
2011-02-10,-10.2825
2011-02-11,-4.509
2011-02-14,2.3335
2011-02-15,17.1875
2011-02-16,-10.6
2011-02-17,-0.0652
2011-02-18,5.9603
2011-02-22,4.2254
2011-02-23,-2.7027
2011-02-24,1.237
2011-02-25,2.2079
2011-02-28,-6.0403
2011-03-02,-0.7143
2011-03-03,6.4658
2011-03-04,-5.3974
2011-03-08,7.1429
2011-03-09,-0.0083
2011-03-10,4.6754
2011-03-11,-7.6433
2011-03-14,0.0
2011-03-15,-2.7586
2011-03-16,8.5106
2011-03-17,-4.5752
2011-03-18,-7.5342
2011-03-21,-5.1852
2011-03-22,1.5625
2011-03-23,0.0096
2011-03-24,5.3745
2011-03-25,-1.4689999999999999
2011-03-28,0.0093
2011-03-29,0.0
2011-03-30,10.3704
2011-04-01,-2.6846
2011-04-04,11.7241
2011-04-05,-7.1914
2011-04-06,-0.2328
2011-04-11,0.0
2011-04-15,-4.6667
2011-04-25,-6.993
2011-04-26,0.0
2011-04-28,-5.2632
2011-05-02,15.0794
2011-05-03,-6.8276
2011-05-04,6.5877
2011-05-06,-11.8056
2011-05-09,-1.5748
2011-05-11,13.6
2011-05-12,5.6338
2011-05-13,3.3333
2011-05-16,-12.9032
2011-05-18,-3.7037
2011-05-19,0.7692
2011-05-20,-3.8167999999999997
2011-05-23,2.3810000000000002
2011-05-24,1.5504
2011-05-25,-3.8167999999999997
2011-05-26,8.7302
2011-05-27,-0.7391
2011-05-31,3.686
2011-06-01,-7.0922
2011-06-02,-1.5267
2011-06-03,4.6512
2011-06-06,5.1852
2011-06-07,-12.6761
2011-06-08,0.0
2011-06-13,-9.6774
2011-06-14,3.5714
2011-06-16,-5.1724
2011-06-20,1.8182
2011-06-21,0.8929
2011-06-22,7.9646
2011-06-28,-12.2951
2011-06-29,17.757
2011-06-30,11.1111
2011-07-01,3.5714
2011-07-05,-13.7931
2011-07-06,0.8
2011-07-07,28.5714
2011-07-08,-7.4074
2011-07-11,-6.6667
2011-07-12,0.0
2011-07-13,16.4286
2011-07-14,-6.7485
2011-07-15,-1.3158
2011-07-18,-10.6667
2011-07-19,5.8209
