ticker,DMFG US Equity
2006-03-23,5.5556
2006-04-11,-1.3158
2006-05-01,1.3333
2006-06-12,6.2417
2006-06-20,-10.0
2006-06-26,1.3889
2006-06-27,2.7397
2006-06-28,-2.6667
2006-07-05,2.7397
2006-07-24,-2.6667
2006-08-17,0.0
2006-08-29,-1.3699
2006-08-31,-2.7778
2006-09-05,0.0
2006-09-08,4.2857
2006-09-11,0.0
2006-09-12,0.0
2006-09-14,-2.3546
2006-09-15,2.4112999999999998
2006-09-19,-2.3546
2006-09-28,0.7092
2006-09-29,4.2254
2006-10-03,-1.3514
2006-10-16,-1.9178
2006-10-18,1.9553
2006-11-03,0.9589
2006-11-06,0.0
2006-11-20,0.0
2006-11-22,-2.578
2006-11-27,2.6462
2006-11-29,-0.9498
2006-12-13,1.5737
2006-12-14,0.0
2006-12-18,-1.4085
2006-12-28,5.7143
2007-01-17,1.3514
2007-02-05,-0.5333
2007-02-09,2.5469
2007-02-13,-0.915
2007-02-15,-0.3958
2007-02-16,0.1325
2007-02-20,1.1905000000000001
2007-05-17,-3.5139
2007-06-14,3.1285
2007-06-18,-2.4161
2007-06-27,2.4759
2007-07-03,0.0
2007-07-05,0.1342
2007-12-26,-2.4045
2008-01-02,7.2464
2008-01-07,0.0
2008-01-22,-6.0811
2008-01-23,6.4748
2008-02-08,0.0
2008-02-11,-0.6757
2008-05-02,1.1004
2008-05-06,-3.4013999999999998
2008-05-19,0.1408
2008-05-20,2.2504
2008-06-09,1.7882
2008-06-10,0.0
2008-07-01,-0.6803
2008-07-28,0.0
2008-08-22,0.0
2008-08-26,-1.3699
2008-08-29,0.6944
2008-09-03,0.0
2008-09-10,-0.277
2008-09-12,-2.7778
2008-09-15,-4.2857
2008-09-17,7.4627
2008-09-30,-10.9722
2008-10-01,9.9844
2008-10-09,-17.7021
2008-10-10,-13.4781
2008-10-15,11.5538
2008-12-03,-10.7143
2009-01-14,-25.5533
2009-01-15,0.0
2009-01-20,-17.5676
2009-01-26,-1.6393
2009-03-19,10.0
2009-04-16,-20.3647
2009-04-17,0.0
2009-04-29,0.0
2009-05-15,0.0
2009-05-20,0.0
2009-11-09,7.6923
2009-11-11,7.1429
2010-01-06,27.2085
2010-01-13,0.0
2010-01-14,-10.8333
2010-02-22,37.0717
2010-04-08,13.2075
2010-05-20,2.5
2010-05-24,0.0
2010-08-30,-3.9095
2010-09-13,15.6317
2010-10-06,2.8302
2010-10-19,2.7523
2010-11-04,7.1429
2010-11-11,0.0
2010-12-20,10.0
2010-12-28,-0.4666
2010-12-29,1.5625
2011-01-06,-1.5385
2011-02-24,-3.125
2011-03-01,3.2258
2011-04-15,-0.3215
2011-04-20,3.2258
2011-04-29,15.625
2011-05-02,0.0
2011-05-20,1.3514
2011-05-24,-1.2
2011-06-14,0.135
2011-07-05,-4.8518
2011-07-07,-5.1429
2011-07-20,-2.1084
2011-07-26,-4.9231
2011-08-08,-6.1489
2011-09-16,0.3448
2011-09-27,-0.3436
2011-09-30,0.0
2011-10-03,-3.4483
2011-10-05,0.0
2011-10-06,3.5714
2011-10-12,4.8276
2011-10-13,0.0
2011-10-17,0.3333
2011-10-20,2.99
2011-10-21,0.0
2011-10-25,0.0
2011-10-27,3.2258
2011-10-28,3.125
2011-11-08,-9.0909
2011-11-10,0.0
2011-12-07,0.0
2011-12-12,0.0
2011-12-29,0.1667
2012-01-04,-0.1664
2012-01-06,0.6711
2012-01-09,-0.6667
2012-01-10,0.6711
2012-01-12,0.0
2012-01-19,0.0
2012-01-20,0.0
2012-01-25,3.8333
2012-02-01,-0.4815
2012-02-02,0.3226
2012-02-06,-0.3215
2012-02-08,-0.3226
2012-02-13,0.3236
2012-02-16,0.0
2012-02-28,5.8065
2012-03-19,1.3719999999999999
2012-04-12,-5.9181
2012-04-13,6.4516
2012-04-16,0.6061
2012-04-27,-11.747
2012-04-30,12.628
2012-05-01,2.2727
2012-05-16,-2.2222
2012-05-22,0.0
2012-08-20,-1.9908000000000001
2012-08-21,-0.3125
2012-08-29,-5.9561
2012-09-05,5.8333
2012-09-21,3.9370000000000003
2012-11-12,0.0
2012-12-05,4.6154
2012-12-17,-5.8824
2012-12-26,12.7695
2012-12-31,1.4706000000000001
2013-01-10,1.0145
2013-01-31,-2.439
2013-02-14,-1.4706000000000001
2013-02-19,1.4925
2013-02-20,0.2941
2013-02-21,-0.2933
2013-02-28,0.0
2013-03-01,1.0588
2013-03-07,1.8626
2013-03-18,-0.2857
2013-03-22,3.1519
2013-04-03,0.0
2013-04-05,1.4085
2013-04-19,0.0
2013-05-15,2.7778
2013-05-23,0.0
2013-06-14,0.0
2013-07-15,1.3699
2013-07-16,0.0
2013-07-17,2.7027
2013-07-26,-3.9474
2013-09-18,1.3699
2013-09-24,2.7027
2013-11-04,6.6667
2013-11-05,0.0
2013-11-11,0.625
2013-11-12,0.0
2013-11-13,-0.6211
2013-11-14,-0.875
2013-11-15,0.3783
2013-11-20,0.5025
2013-11-21,1.25
2014-01-09,1.2346
2014-01-15,-5.679
2014-02-27,7.9843
2014-03-04,0.6061
2014-03-05,8.4337
2014-03-06,-6.6667
2014-04-23,-2.439
2014-04-24,2.5
2014-05-06,-2.439
2014-05-07,2.5
2014-05-19,-2.439
2014-05-21,1.875
2014-06-20,4.0491
2014-07-25,-2.148
2014-09-24,9.7561
2014-09-26,0.0
2014-09-30,0.0
2014-10-02,0.0
2014-10-24,1.1236
2015-03-18,1.6949
2015-03-19,-2.7556000000000003
2015-04-21,19.0193
2015-04-29,0.0
2015-04-30,2.0
2015-05-04,0.4902
2015-06-03,7.3171
2015-06-12,-0.0182
2015-06-26,0.0182
2015-07-02,0.1818
2015-09-14,-9.3836
2015-09-16,6.599
2015-09-25,2.8571
2015-10-01,-2.5
2015-10-02,7.5404
2015-12-14,-5.6739
2015-12-15,1.9924
2015-12-16,0.4651
2016-01-15,1.4151
2016-01-28,0.0
2016-02-12,6.0465
2016-03-01,0.0
2016-06-09,7.2727
2016-07-06,-0.2542
2016-07-15,2.4201
2016-08-03,-0.4219
2016-08-05,1.0169
2016-08-08,0.6711
2016-08-09,0.0
2016-08-15,1.6667
2016-09-08,-0.8197
2016-09-09,-0.0826
2016-10-05,-7.3615
2016-11-01,10.9091
2016-11-02,0.9836
2016-11-09,-8.6851
2016-12-20,-0.8889
2016-12-23,7.6233
2016-12-28,0.8333
2017-02-03,3.4483
2017-02-07,8.9431
2017-03-13,-11.194
2017-03-15,7.563
2017-03-21,-6.25
2017-03-28,0.0
2017-03-30,5.0
2017-03-31,0.3968
2017-04-04,0.0316
2017-04-05,2.7343
2017-04-06,1.4615
2017-04-12,0.0
2017-04-17,0.0778
2017-04-19,0.0
2017-04-20,3.4215
2017-04-25,-5.1128
2017-04-26,2.2187
2017-05-02,-2.1705
2017-05-05,1.5848
2017-05-11,1.7941
2017-05-23,-2.682
2017-06-05,0.315
2017-06-08,16.1695
2017-06-14,1.3514
2017-06-16,-2.6667
2017-07-11,9.7222
2017-09-06,2.5316
2017-09-26,-7.4074
2017-10-19,0.0673
2017-11-09,-1.7497
2017-11-10,-0.6849
2017-11-22,-7.5862
2018-01-19,2.6414999999999997
2018-02-01,0.3676
2018-02-08,4.9963
2018-03-02,-2.3165
2018-03-06,-2.1429
2018-04-04,3.6496
2018-04-05,12.6761
2018-04-09,-11.1111
2018-04-30,3.0786
2018-05-07,-1.6007
2018-05-08,-0.9718
2018-05-09,1.6925
2018-05-11,-1.6643
2018-05-15,0.0
2018-05-16,0.4125
2018-05-18,1.2748
2018-06-07,1.0909
2018-06-20,0.9961
2018-06-21,0.3425
2018-06-29,0.3413
2018-09-19,-3.7086
2018-09-20,2.4239
2018-09-21,0.0
2018-11-06,0.0
2018-11-07,-0.6972
2018-11-12,10.6305
2018-12-04,-9.6154
2018-12-18,2.8369
2018-12-19,6.2069
2018-12-21,-8.4416
2019-01-03,0.0
2019-01-08,2.1277
2019-01-25,1.9553
2019-02-04,-1.3699
2019-02-06,0.0
2019-03-25,-8.3333
2019-04-08,0.625
2019-04-18,5.6658
2019-04-23,-5.362
2019-05-03,-0.7726
2019-05-14,0.0
2019-06-04,0.7634
2019-06-19,1.5
2019-06-20,-0.0597
2019-07-02,0.0747
2019-07-10,-2.2523
2019-08-12,0.0
2019-08-15,0.0
2019-08-23,0.0
2019-09-06,2.6114
2019-09-09,0.0
2019-11-08,-1.7319
2019-11-13,-1.5326
2019-12-05,4.2802
2019-12-26,0.0
2020-01-14,-3.5994
2020-01-17,-0.0156
2020-02-04,1.5625
2020-03-12,-3.0769
2020-03-13,-3.1905
2020-03-23,-9.0015
2020-03-26,3.6036
