ticker,KMPH US Equity
2015-09-03,3.3416
2015-09-04,-1.3031
2015-09-08,4.4988
2015-09-09,-3.3692
2015-09-10,5.908
2015-09-11,1.1888
2015-09-14,-0.0452
2015-09-15,1.3562
2015-09-16,-0.4906
2015-09-17,-0.1345
2015-09-18,6.0592
2015-09-21,-3.7241
2015-09-22,-1.5824
2015-09-23,-0.402
2015-09-24,-2.3767
2015-09-25,-5.5122
2015-09-28,-10.598
2015-09-29,-1.1963
2015-09-30,6.6593
2015-10-01,-2.9928
2015-10-02,2.766
2015-10-05,-0.2588
2015-10-06,-0.6746
2015-10-07,0.0
2015-10-08,-0.6792
2015-10-09,-0.9469
2015-10-12,-2.974
2015-10-13,-5.4187
2015-10-14,-4.0509
2015-10-15,9.2883
2015-10-16,-4.4702
2015-10-19,-4.6794
2015-10-20,-7.3939
2015-10-21,-3.9920999999999998
2015-10-22,-7.771
2015-10-23,10.0517
2015-10-26,-1.8469
2015-10-27,0.1026
2015-10-28,6.1517
2015-10-29,3.4127
2015-10-30,1.8056999999999999
2015-11-02,4.526
2015-11-03,-0.5266
2015-11-04,0.7647
2015-11-05,-1.7513
2015-11-06,-2.852
2015-11-09,0.0
2015-11-10,-2.5688
2015-11-11,-1.7577
2015-11-12,-2.3642
2015-11-13,-6.5445
2015-11-16,-0.2101
2015-11-17,-2.1053
2015-11-18,1.5053999999999998
2015-11-19,-0.2825
2015-11-20,7.0822
2015-11-23,2.7778
2015-11-24,5.5985
2015-11-25,2.3766
2015-11-27,-0.7143
2015-11-30,3.8369
2015-12-01,-3.06
2015-12-02,-0.6552
2015-12-03,3.9568
2015-12-04,-2.1915
2015-12-07,-2.0637
2015-12-08,0.602
2015-12-09,0.778
2015-12-10,-3.8599
2015-12-11,0.7412
2015-12-14,9.9326
2015-12-15,1.1712
2015-12-16,7.4972
2015-12-17,-3.1795
2015-12-18,2.2775
2015-12-21,-2.3304
2015-12-22,-2.1209
2015-12-23,1.1376
2015-12-24,3.428
2015-12-28,-1.3982
2015-12-29,0.2626
2015-12-30,-0.1572
2015-12-31,4.1973
2016-01-04,-7.2004
2016-01-05,-1.5192999999999999
2016-01-06,-5.6749
2016-01-07,-4.4393
2016-01-08,-0.7946
2016-01-11,1.6019999999999999
2016-01-12,-0.6671
2016-01-13,-2.8693999999999997
2016-01-14,0.0629
2016-01-15,-1.3191
2016-01-19,-2.0369
2016-01-20,2.0143
2016-01-21,1.8471
2016-01-22,-1.3133
2016-01-25,-4.1191
2016-01-26,1.7845
2016-01-27,-2.2078
2016-01-28,-1.1952
2016-01-29,1.4113
2016-02-01,-0.729
2016-02-02,-3.6715999999999998
2016-02-03,2.7027
2016-02-04,0.3374
2016-02-05,-3.497
2016-02-08,-20.0
2016-02-09,-8.4495
2016-02-10,20.5519
2016-02-11,-0.3946
2016-02-12,10.6181
2016-02-16,12.6074
2016-02-17,-0.1908
2016-02-18,-4.1428
2016-02-19,3.5239000000000003
2016-02-22,4.1747
2016-02-23,4.8088999999999995
2016-02-24,1.3529
2016-02-25,-2.0894
2016-02-26,-2.9046
2016-02-29,-0.4274
2016-03-01,-0.3679
2016-03-02,0.0615
2016-03-03,-3.5055
2016-03-04,-6.7559000000000005
2016-03-07,-0.0684
2016-03-08,-7.4555
2016-03-09,3.1042
2016-03-10,-0.5735
2016-03-11,1.2978
2016-03-14,4.7687
2016-03-15,-6.0462
2016-03-16,-2.3138
2016-03-17,-0.2221
2016-03-18,7.1958
2016-03-21,1.2457
2016-03-22,3.1442
2016-03-23,-3.0484
2016-03-24,4.2379
2016-03-28,-3.8033
2016-03-29,0.9543
2016-03-30,1.2154
2016-03-31,-3.2688
2016-04-01,5.5862
2016-04-04,4.8988
2016-04-05,1.3075999999999999
2016-04-06,14.8125
2016-04-07,-1.0707
2016-04-08,-2.9762
2016-04-11,2.5098000000000003
2016-04-12,-1.0881
2016-04-13,-0.44
2016-04-14,-0.3867
2016-04-15,2.3849
2016-04-18,-1.5168
2016-04-19,-1.8152
2016-04-20,0.7843
2016-04-21,3.0017
2016-04-22,-0.1619
2016-04-25,-0.1622
2016-04-26,-5.2518
2016-04-27,-5.6571
2016-04-28,0.3028
2016-04-29,0.0
2016-05-02,2.8986
2016-05-03,-2.6408
2016-05-04,-5.5455
2016-05-06,-55.903
2016-05-09,9.2619
2016-05-10,2.649
2016-05-11,-7.871
2016-05-12,-7.423
2016-05-13,-8.9259
2016-05-16,-2.4917
2016-05-17,0.0
2016-05-18,3.4072
2016-05-19,-1.6474
2016-05-20,1.005
2016-05-23,1.4925
2016-05-24,-1.1438
2016-05-25,-0.3306
2016-05-26,-0.1658
2016-05-27,1.8272
2016-05-31,15.6607
2016-06-01,1.6925
2016-06-02,-0.4161
2016-06-03,-2.0891
2016-06-06,7.8236
2016-06-07,-3.8259
2016-06-08,-0.823
2016-06-09,-1.1065
2016-06-10,-6.993
2016-06-13,-5.4135
2016-06-14,-24.6423
2016-06-15,0.211
2016-06-16,-3.7895
2016-06-17,-5.9081
2016-06-20,-0.9302
2016-06-21,-3.2864
2016-06-22,3.1553
2016-06-23,3.5294
2016-06-24,-5.6818
2016-06-27,-12.7711
2016-06-28,6.6298
2016-06-29,6.9948
2016-06-30,-3.632
2016-07-01,8.5427
2016-07-05,-3.9352
2016-07-06,-5.5422
2016-07-07,5.3571
2016-07-08,3.8741
2016-07-11,-4.8951
2016-07-12,3.1863
2016-07-13,-1.4252
2016-07-14,-1.2048
2016-07-15,2.439
2016-07-18,-0.9524
2016-07-19,-3.125
2016-07-20,4.9628
2016-07-21,6.383
2016-07-22,-2.4444
2016-07-25,-3.4169
2016-07-26,-10.613199999999999
2016-07-27,5.5409
2016-07-28,0.75
2016-07-29,4.7146
2016-08-01,2.1327
2016-08-02,-4.1763
2016-08-03,0.4843
2016-08-04,0.7229
2016-08-05,-0.9569
2016-08-08,0.0
2016-08-09,-3.3816
2016-08-10,-5.5
2016-08-11,5.8201
2016-08-12,0.25
2016-08-15,7.4813
2016-08-16,10.4408
2016-08-17,9.0336
2016-08-18,-1.1561
2016-08-19,1.3645
2016-08-22,-0.1923
2016-08-23,0.1927
2016-08-24,-8.8462
2016-08-25,1.8987
2016-08-26,-4.7619
2016-08-29,1.7391
2016-08-30,-1.2821
2016-08-31,-6.4935
2016-09-01,2.7778
2016-09-02,4.5045
2016-09-06,2.8017
2016-09-07,1.6771
2016-09-08,6.5979
2016-09-09,-5.6093
2016-09-12,5.9426
2016-09-13,-6.9632
2016-09-14,2.079
2016-09-15,-4.4807
2016-09-16,-5.9701
2016-09-19,4.7619
2016-09-20,-2.5974
2016-09-21,0.6667
2016-09-22,0.4415
2016-09-23,0.2198
2016-09-26,-2.6316
2016-09-27,-0.6757
2016-09-28,1.3605
2016-09-29,0.2237
2016-09-30,0.2232
2016-10-03,0.0
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,-2.8952999999999998
2016-10-07,0.6881
2016-10-10,0.2278
2016-10-11,8.8636
2016-10-12,-5.0104
2016-10-13,-8.5714
2016-10-14,-1.4423
2016-10-17,-7.3171
2016-10-18,7.8947
2016-10-19,-4.878
2016-10-20,-2.5641
2016-10-21,-2.6316
2016-10-24,-2.7027
2016-10-25,-2.7778
2016-10-26,8.5714
2016-10-27,3.9474
2016-10-28,-3.7975
2016-10-31,-2.6316
2016-11-01,1.3514
2016-11-02,-1.3333
2016-11-03,1.3514
2016-11-04,0.0
2016-11-07,8.0
2016-11-08,-2.4691
2016-11-09,2.5316
2016-11-10,1.2346
2016-11-11,-1.2195
2016-11-14,1.2346
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,1.2195
2016-11-18,0.0
2016-11-21,-1.2048
2016-11-22,0.0
2016-11-23,-4.878
2016-11-25,-1.2821
2016-11-28,-3.8961
2016-11-29,-2.7027
2016-11-30,0.0
2016-12-01,0.0
2016-12-02,5.5556
2016-12-05,1.3158
2016-12-06,0.0
2016-12-07,2.5974
2016-12-08,2.5316
2016-12-09,-6.1728
2016-12-12,-7.8947
2016-12-13,1.4285999999999999
2016-12-14,-4.2254
2016-12-15,0.0
2016-12-16,-1.4706000000000001
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,2.9851
2016-12-22,-2.8986
2016-12-23,-1.4925
2016-12-27,1.5152
2016-12-28,-8.9552
2016-12-29,-1.6393
2016-12-30,-1.6667
2017-01-03,10.1695
2017-01-04,9.2308
2017-01-05,-4.2254
2017-01-06,-1.4706000000000001
2017-01-09,-2.9851
2017-01-10,3.0769
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-17,0.0
2017-01-18,-1.4925
2017-01-19,0.0
2017-01-20,-1.5152
2017-01-23,1.5385
2017-01-24,-1.5152
2017-01-25,1.5385
2017-01-26,1.5152
2017-01-27,5.9701
2017-01-30,-4.2254
2017-01-31,4.4118
2017-02-01,0.0
2017-02-02,4.2254
2017-02-03,2.7027
2017-02-06,5.2632
2017-02-07,0.0
2017-02-08,-2.5
2017-02-09,0.0
2017-02-10,-2.5641
2017-02-13,-0.6579
2017-02-14,-3.3113
2017-02-15,-1.3699
2017-02-16,-2.7778
2017-02-17,2.8571
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,6.9444
2017-02-24,2.5974
2017-02-27,8.8608
2017-02-28,-4.6512
2017-03-01,-1.2195
2017-03-02,-1.2346
2017-03-03,-3.75
2017-03-06,-1.2987
2017-03-07,-5.2632
2017-03-08,0.0
2017-03-09,-1.3889
2017-03-10,11.2676
2017-03-13,5.0633
2017-03-14,2.4096
2017-03-15,-1.1764999999999999
2017-03-16,-1.1905000000000001
2017-03-17,0.0
2017-03-20,1.8072
2017-03-21,-2.9586
2017-03-22,1.2195
2017-03-23,2.4096
2017-03-24,-1.1764999999999999
2017-03-27,2.3810000000000002
2017-03-28,12.7907
2017-03-29,3.0928
2017-03-30,-3.0
2017-03-31,1.0309
2017-04-03,-3.0612
2017-04-04,2.1053
2017-04-05,-3.0928
2017-04-06,1.5957
2017-04-07,-0.5236
2017-04-10,-4.2105
2017-04-11,1.0989
2017-04-12,0.0
2017-04-13,2.1739
2017-04-17,0.0
2017-04-18,-3.1915
2017-04-19,1.0989
2017-04-20,-10.8696
2017-04-21,3.6585
2017-04-24,-4.8235
2017-04-25,3.8319
2017-04-26,3.5714
2017-04-27,3.4483
2017-04-28,2.2222
2017-05-01,-6.5217
2017-05-02,-5.814
2017-05-03,-1.2346
2017-05-04,1.25
2017-05-05,-1.8519
2017-05-08,-0.6289
2017-05-09,1.2658
2017-05-10,0.0
2017-05-11,0.0
2017-05-12,5.0
2017-05-15,-1.1905000000000001
2017-05-16,-1.2048
2017-05-17,0.6098
2017-05-18,0.6061
2017-05-19,-2.4096
2017-05-22,0.0
2017-05-23,-2.4691
2017-05-24,3.7975
2017-05-25,2.439
2017-05-26,1.1905000000000001
2017-05-30,2.3529
2017-05-31,0.0
2017-06-01,0.0
2017-06-02,1.1494
2017-06-05,0.0
2017-06-06,-2.2727
2017-06-07,-3.4884
2017-06-08,1.2048
2017-06-09,-2.3810000000000002
2017-06-12,-2.439
2017-06-13,-1.25
2017-06-14,-5.0633
2017-06-15,-14.6667
2017-06-16,-6.25
2017-06-19,11.6667
2017-06-20,1.4925
2017-06-21,-1.4706000000000001
2017-06-22,1.4925
2017-06-23,-1.4706000000000001
2017-06-26,1.4925
2017-06-27,1.4706000000000001
2017-06-28,2.8986
2017-06-29,5.6338
2017-06-30,6.6667
2017-07-03,2.5
2017-07-05,-12.1951
2017-07-06,0.0
2017-07-07,-8.3333
2017-07-10,13.6364
2017-07-11,1.3333
2017-07-12,-1.3158
2017-07-13,1.3333
2017-07-14,-3.9474
2017-07-17,-1.3699
2017-07-18,-1.3889
2017-07-19,0.0
2017-07-20,1.4085
2017-07-21,-2.7778
2017-07-24,-1.4285999999999999
2017-07-25,1.4493
2017-07-26,-1.4285999999999999
2017-07-27,-5.7971
2017-07-28,1.5385
2017-07-31,1.5152
2017-08-01,0.0
2017-08-02,-1.4925
2017-08-03,3.0303
2017-08-04,-2.9412000000000003
2017-08-07,-3.0303
2017-08-08,-3.125
2017-08-09,-4.8387
2017-08-10,1.6949
2017-08-11,6.6667
2017-08-14,-14.0625
2017-08-15,-1.8182
2017-08-16,1.8519
2017-08-17,3.6364
2017-08-18,5.2632
2017-08-21,-3.3333
2017-08-22,-6.8966
2017-08-23,-5.5556
2017-08-24,3.9215999999999998
2017-08-25,1.8868
2017-08-28,1.8519
2017-08-29,5.6145
2017-08-30,-0.1515
2017-08-31,5.1724
2017-09-01,3.2787
2017-09-05,3.1746
2017-09-06,1.5385
2017-09-07,-3.0303
2017-09-08,0.7813
2017-09-11,-0.7752
2017-09-12,-1.5625
2017-09-13,4.7619
2017-09-14,1.5152
2017-09-15,5.9701
2017-09-18,7.0423
2017-09-19,0.0
2017-09-20,-3.9474
2017-09-21,-1.3699
2017-09-22,2.7778
2017-09-25,6.7568
2017-09-26,1.2658
2017-09-27,-6.25
2017-09-28,0.0
2017-09-29,-1.3333
2017-10-02,4.0541
2017-10-03,-1.2987
2017-10-04,3.9474
2017-10-05,3.7975
2017-10-06,-7.9268
2017-10-09,3.3113
2017-10-10,-1.2821
2017-10-11,-1.2987
2017-10-12,1.3158
2017-10-13,-2.5974
2017-10-16,1.3333
2017-10-17,1.3158
2017-10-18,0.0
2017-10-19,-5.1948
2017-10-20,5.4795
2017-10-23,-1.2987
2017-10-24,-5.2632
2017-10-25,0.0
2017-10-26,-1.3889
2017-10-27,4.2254
2017-10-30,1.3514
2017-10-31,1.3333
2017-11-01,-5.2632
2017-11-02,1.3889
2017-11-03,4.1096
2017-11-06,0.0
2017-11-07,-3.9474
2017-11-08,1.3699
2017-11-09,2.7027
2017-11-10,-1.3158
2017-11-13,1.3333
2017-11-14,-2.6316
2017-11-15,0.8568
2017-11-16,-1.5194
2017-11-17,3.4013999999999998
2017-11-20,1.3158
2017-11-21,-3.8961
2017-11-22,2.7027
2017-11-24,0.0
2017-11-27,-0.8421
2017-11-28,-3.7951
2017-11-29,-2.069
2017-11-30,7.0423
2017-12-01,-0.6579
2017-12-04,-5.1258
2017-12-05,1.9125999999999999
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,2.7397
2017-12-11,1.3333
2017-12-12,-0.6579
2017-12-13,-0.6623
2017-12-14,0.6667
2017-12-15,1.9868000000000001
2017-12-18,-3.8961
2017-12-19,2.7027
2017-12-20,1.3158
2017-12-21,-3.8961
2017-12-22,2.7027
2017-12-26,-1.3158
2017-12-27,5.3333
2017-12-28,3.7975
2017-12-29,-1.2195
2018-01-02,2.4691
2018-01-03,9.6386
2018-01-04,7.6923
2018-01-05,-1.0204
2018-01-08,6.1753
2018-01-09,-5.8161000000000005
2018-01-10,1.5464
2018-01-11,1.5228000000000002
2018-01-12,0.0
2018-01-16,-1.0
2018-01-17,3.0303
2018-01-18,10.6863
2018-01-19,0.1771
2018-01-22,-0.0884
2018-01-23,0.885
2018-01-24,-2.6316
2018-01-25,-0.9009
2018-01-26,4.5455
2018-01-29,0.8696
2018-01-30,0.0
2018-01-31,7.7586
2018-02-01,5.6
2018-02-02,-3.7879
2018-02-05,-3.1496
2018-02-06,-8.1301
2018-02-07,0.885
2018-02-08,0.0
2018-02-09,0.8772
2018-02-12,4.3478
2018-02-13,2.5
2018-02-14,-0.813
2018-02-15,-7.377
2018-02-16,2.6248
2018-02-20,-1.6953
2018-02-21,-5.2632
2018-02-22,-2.5556
2018-02-23,14.0251
2018-02-26,-1.6667
2018-02-27,0.0
2018-02-28,-0.8475
2018-03-01,1.7094
2018-03-02,0.8403
2018-03-05,1.6667
2018-03-06,1.6393
2018-03-07,4.0323
2018-03-08,13.1783
2018-03-09,-6.8493
2018-03-12,-4.4118
2018-03-13,5.3846
2018-03-14,-2.1898
2018-03-15,-2.2388
2018-03-16,3.0534
2018-03-19,-2.2222
2018-03-20,6.0606
2018-03-21,14.2857
2018-03-22,-4.375
2018-03-23,1.9607999999999999
2018-03-26,0.0
2018-03-27,0.641
2018-03-28,-3.8217
2018-03-29,4.6358
2018-04-02,-13.9241
2018-04-03,-3.6765
2018-04-04,4.5802
2018-04-05,-2.1898
2018-04-06,-6.3433
2018-04-09,-7.5697
2018-04-10,12.931000000000001
2018-04-11,-0.7634
2018-04-12,0.3846
2018-04-13,-0.3831
2018-04-16,1.5385
2018-04-17,-4.5455
2018-04-18,-1.5873
2018-04-19,-1.6129
2018-04-20,-2.459
2018-04-23,-4.2017
2018-04-24,-6.1404
2018-04-25,-6.5421
2018-04-26,0.5
2018-04-27,6.4677
2018-04-30,-3.7382999999999997
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,-0.9709
2018-05-04,0.0
2018-05-07,-2.9412000000000003
2018-05-08,0.0
2018-05-09,2.0202
2018-05-10,4.9505
2018-05-11,11.3208
2018-05-14,0.0
2018-05-15,5.9322
2018-05-16,2.4
2018-05-17,-4.6875
2018-05-18,4.0984
2018-05-21,-0.7874
2018-05-22,-3.1746
2018-05-23,3.2787
2018-05-24,1.5873
2018-05-25,-0.7813
2018-05-29,-1.5748
2018-05-30,-1.6
2018-05-31,0.813
2018-06-01,4.8387
2018-06-04,-0.7692
2018-06-05,1.5504
2018-06-06,1.5267
2018-06-07,4.5113
2018-06-08,-1.4388
2018-06-11,1.4599
2018-06-12,-4.3165
2018-06-13,-3.7594
2018-06-14,-2.3438
2018-06-15,-4.8
2018-06-18,0.4202
2018-06-19,1.2551999999999999
2018-06-20,7.438
2018-06-21,-3.8462
2018-06-22,4.0
2018-06-25,-0.7692
2018-06-26,-2.3256
2018-06-27,-1.5873
2018-06-28,-0.8065
2018-06-29,5.6911000000000005
2018-07-02,0.0
2018-07-03,-1.5385
2018-07-05,0.7813
2018-07-06,4.6512
2018-07-09,-7.4074
2018-07-10,-11.2
2018-07-11,-9.009
2018-07-12,8.9109
2018-07-13,-6.3636
2018-07-16,0.0
2018-07-17,-1.9417
2018-07-18,-7.9208
2018-07-19,0.0
2018-07-20,1.0753
2018-07-23,-4.2553
2018-07-24,-7.7778
2018-07-25,0.0
2018-07-26,2.4096
2018-07-27,-4.7059
2018-07-30,-3.7037
2018-07-31,5.1282
2018-08-01,7.3171
2018-08-02,3.4091
2018-08-03,-2.1978
2018-08-06,1.1236
2018-08-07,2.2222
2018-08-08,-1.087
2018-08-09,1.0989
2018-08-10,4.3478
2018-08-13,0.0
2018-08-14,-5.2083
2018-08-15,-3.2967
2018-08-16,0.0
2018-08-17,7.9545
2018-08-20,-1.0526
2018-08-21,-3.1915
2018-08-22,3.2967
2018-08-23,1.0638
2018-08-24,-1.0526
2018-08-27,1.0638
2018-08-28,0.0
2018-08-29,9.473700000000001
2018-08-30,1.4423
2018-08-31,-1.4218
2018-09-04,-5.7692
2018-09-05,-2.0408
2018-09-06,-0.5208
2018-09-07,8.377
2018-09-10,0.9662
2018-09-11,-7.177
2018-09-12,6.1856
2018-09-13,-1.9417
2018-09-14,1.9802
2018-09-17,-5.8252
2018-09-18,2.5773
2018-09-19,-0.5025
2018-09-20,-5.5556
2018-09-21,-3.7433
2018-09-24,-1.1111
2018-09-25,7.8652
2018-09-26,-1.0417
2018-09-27,2.1053
2018-09-28,-1.0309
2018-10-01,-3.5417
2018-10-02,-7.3434
2018-10-03,-0.9324
2018-10-04,-1.6471
2018-10-05,-36.3636
2018-10-08,-1.5038
2018-10-09,-0.7634
2018-10-10,-0.3846
2018-10-11,-1.5444
2018-10-12,0.0
2018-10-15,-2.1569
2018-10-16,1.4028
2018-10-17,-1.581
2018-10-18,-0.4016
2018-10-19,1.2097
2018-10-22,-3.1873
2018-10-23,2.4691
2018-10-24,-18.0723
2018-10-25,12.7451
2018-10-26,2.1739
2018-10-29,-9.7872
2018-10-30,2.8302
2018-10-31,-0.9174
2018-11-01,10.1852
2018-11-02,6.7227
2018-11-05,2.7559
2018-11-06,-1.5326
2018-11-07,1.5564
2018-11-08,0.3831
2018-11-09,-2.2901
2018-11-12,-3.9063
2018-11-13,-1.2195
2018-11-14,-4.1152
2018-11-15,0.8584
2018-11-16,8.0851
2018-11-19,0.7874
2018-11-20,-6.25
2018-11-21,3.75
2018-11-23,5.6225000000000005
2018-11-26,-7.2243
2018-11-27,-5.7377
2018-11-28,4.3478
2018-11-29,3.3333
2018-11-30,3.2258
2018-12-03,0.1953
2018-12-04,1.3645
2018-12-06,13.461500000000001
2018-12-07,-4.0678
2018-12-10,-4.947
2018-12-11,3.3457
2018-12-12,-1.4388
2018-12-13,-8.3942
2018-12-14,-7.1713000000000005
2018-12-17,-6.4378
2018-12-18,-0.4587
2018-12-19,-5.53
2018-12-20,2.439
2018-12-21,-4.7619
2018-12-24,-2.0
2018-12-26,-9.1837
2018-12-27,-1.6854
2018-12-28,2.8571
2018-12-31,-1.1111
2019-01-02,11.236
2019-01-03,-2.5253
2019-01-04,12.4352
2019-01-07,1.8433000000000002
2019-01-08,8.1448
2019-01-09,1.6736
2019-01-10,5.5556
2019-01-11,2.5341
2019-01-14,2.6616
2019-01-15,-5.5556
2019-01-16,4.3137
2019-01-17,-0.7519
2019-01-18,0.0
2019-01-22,4.1667
2019-01-23,-2.5455
2019-01-24,-2.6119
2019-01-25,5.7471
2019-01-28,-1.8115999999999999
2019-01-29,0.0
2019-01-30,0.738
2019-01-31,-4.3956
2019-02-01,6.705
2019-02-04,0.5386
2019-02-05,-3.9286
2019-02-06,-1.1152
2019-02-07,-6.3947
2019-02-08,-1.6025
2019-02-11,-0.8163
2019-02-12,-1.716
2019-02-13,0.9086
2019-02-14,-2.9046
2019-02-15,-1.7094
2019-02-19,-0.4348
2019-02-20,-6.9869
2019-02-21,-1.4085
2019-02-22,2.3810000000000002
2019-02-25,4.1907
2019-02-26,3.1204
2019-02-27,6.9264
2019-02-28,-8.9069
2019-03-01,-6.2222
2019-03-04,3.7915
2019-03-05,-5.4795
2019-03-06,-4.8309
2019-03-07,2.5381
2019-03-08,-3.9604
2019-03-11,2.0619
2019-03-12,7.0707
2019-03-13,2.3585
2019-03-14,-4.6083
2019-03-15,-1.4493
2019-03-18,-2.451
2019-03-19,5.0251
2019-03-20,-1.4354
2019-03-21,-1.9417
2019-03-22,-1.9802
2019-03-25,-5.0505
2019-03-26,-5.3191
2019-03-27,-5.0562
2019-03-28,-2.3669000000000002
2019-03-29,1.2121
2019-04-01,7.1856
2019-04-02,2.7933
2019-04-03,-1.087
2019-04-04,-4.3956
2019-04-05,1.1494
2019-04-08,0.5682
2019-04-09,-6.2147
2019-04-10,5.4217
2019-04-11,-3.4286
2019-04-12,0.5917
2019-04-15,0.0
2019-04-16,-1.1764999999999999
2019-04-17,-2.3810000000000002
2019-04-18,-1.2195
2019-04-22,2.4691
2019-04-23,0.6024
2019-04-24,-2.9939999999999998
2019-04-25,-0.6173
2019-04-26,0.6211
2019-04-29,-3.0864
2019-04-30,-4.7771
2019-05-01,-7.6923
2019-05-02,-5.0725
2019-05-03,4.5802
2019-05-06,-3.6496
2019-05-07,-6.0606
2019-05-08,2.4194
2019-05-09,2.3622
2019-05-10,0.0
2019-05-13,-6.1538
2019-05-14,-1.6393
2019-05-15,6.6667
2019-05-16,3.9063
2019-05-17,0.0
2019-05-20,12.0301
2019-05-21,9.0604
2019-05-22,3.3846
2019-05-23,0.5952
2019-05-24,0.0
2019-05-28,-1.7751000000000001
2019-05-29,1.8072
2019-05-30,-1.1834
2019-05-31,-4.1916
2019-06-03,-6.25
2019-06-04,3.3333
2019-06-05,-3.2258
2019-06-06,-2.0
2019-06-07,-4.0816
2019-06-10,-0.7092
2019-06-11,0.7143
2019-06-12,4.2553
2019-06-13,-2.7211
2019-06-14,11.1888
2019-06-17,5.0314
2019-06-18,7.7844
2019-06-19,3.3333
2019-06-20,-4.8387
2019-06-21,-1.6949
2019-06-24,-11.4943
2019-06-25,1.2987
2019-06-26,10.2564
2019-06-27,2.3256
2019-06-28,-0.5682
2019-07-01,-3.4286
2019-07-02,-0.5917
2019-07-03,-1.1905000000000001
2019-07-05,-3.6145
2019-07-08,-1.875
2019-07-09,1.9108
2019-07-10,-3.125
2019-07-11,7.0968
2019-07-12,-3.012
2019-07-15,-5.5901
2019-07-16,-0.6579
2019-07-17,0.0
2019-07-18,1.9868000000000001
2019-07-19,-4.5455
2019-07-22,-5.4422
2019-07-23,-0.7194
2019-07-24,0.7246
2019-07-25,0.7194
2019-07-26,-1.4285999999999999
2019-07-29,-1.4493
2019-07-30,-1.4706000000000001
2019-07-31,-5.9701
2019-08-01,-10.3175
2019-08-02,-7.0796
2019-08-05,20.9524
2019-08-06,2.7559
2019-08-07,-1.1494
2019-08-08,0.0
2019-08-09,-0.7752
2019-08-12,-6.25
2019-08-13,-8.3333
2019-08-14,-8.1818
2019-08-15,0.0
2019-08-16,-2.9802
2019-08-19,-9.1744
2019-08-20,-3.3708
2019-08-21,-9.8837
2019-08-22,-6.5548
2019-08-23,22.8942
2019-08-26,8.9888
2019-08-27,5.1546
2019-08-28,-7.8431
2019-08-29,2.1277
2019-08-30,-2.2812
2019-09-03,1.2046000000000001
2019-09-04,-12.5658
2019-09-05,-5.3247
2019-09-06,5.4205
2019-09-09,3.8141
2019-09-10,7.5456
2019-09-11,2.1622
