ticker,CHHE US Equity
2007-09-26,38.4615
2007-09-27,-16.6667
2007-09-28,0.0
2007-10-01,-23.3333
2007-10-02,-4.3478
2007-10-04,-27.2727
2007-10-05,50.0
2007-10-08,0.0
2007-10-09,0.0
2007-10-10,0.0
2007-10-11,0.0
2007-10-12,8.3333
2007-10-15,0.0
2007-10-16,0.0
2007-10-17,0.0
2007-10-18,0.0
2007-10-22,0.0
2007-10-23,-30.7692
2007-10-24,22.2222
2007-10-25,-9.0909
2007-10-26,40.0
2007-10-29,0.0
2007-10-30,0.0
2007-10-31,0.0
2007-11-01,0.0
2007-11-06,0.0
2007-11-07,0.0
2007-11-08,7.1429
2007-11-09,0.0
2007-11-12,-13.3333
2007-11-14,-23.0769
2007-11-29,0.0
2007-12-06,40.0
2007-12-12,-35.7143
2007-12-19,0.0
2007-12-21,0.0
2007-12-27,0.0
2008-01-23,-33.3333
2008-02-20,33.3333
2008-03-04,50.0
2008-03-06,0.0
2008-03-07,-16.6667
2008-03-11,0.0
2008-03-27,-10.0
2008-04-01,-11.1111
2008-04-09,37.5
2008-04-11,9.0909
2008-04-17,-8.3333
2008-04-22,-9.0909
2008-05-13,80.0
2008-05-23,-44.4444
2008-05-29,50.0
2008-06-03,0.0
2008-06-17,0.0
2008-06-27,-20.0
2008-07-28,-25.0
2008-08-01,-22.2222
2008-08-04,0.0
2008-08-08,0.0
2008-10-03,-28.5714
2008-10-07,-40.0
2008-10-08,-33.3333
2008-10-23,-50.0
2008-11-10,600.0
2008-11-11,-14.2857
2008-11-12,-83.3333
2008-12-03,150.0
2008-12-04,8.0
2008-12-05,-7.4074
2008-12-11,100.0
2008-12-26,0.0
2009-01-14,0.0
2009-01-20,0.0
2009-01-22,300.0
2009-02-03,-75.0
2009-02-10,0.0
2009-02-11,90.0
2009-02-12,-21.0526
2009-02-25,66.6667
2009-02-27,0.0
2009-03-03,-40.0
2009-03-06,46.6667
2009-03-09,9.0909
2009-03-10,-18.75
2009-03-13,28.2051
2009-03-19,0.0
2009-03-23,-12.0
2009-04-02,77.2727
2009-04-06,2.5641
2009-04-09,-25.0
2009-04-23,-50.0
2009-04-24,100.0
2009-05-04,-60.0
2009-05-05,191.6667
2009-05-14,-42.8571
2009-05-15,0.0
2009-06-05,-50.0
2009-06-08,90.0
2009-07-07,-36.8421
2009-07-13,-12.5
2009-07-24,0.0
2009-07-31,33.3333
2009-08-10,0.0
2009-08-31,-21.4286
2009-09-22,81.8182
2009-10-12,0.0
2009-10-21,0.0
2009-10-22,0.0
2009-10-23,0.0
2009-10-28,25.0
2009-11-03,28.0
2009-11-05,-6.25
2009-11-11,16.6667
2009-11-13,-14.2857
2009-11-16,63.3333
2009-11-18,2.0408
2009-11-30,0.0
2009-12-02,-19.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-11,35.8025
2009-12-15,-26.3636
2009-12-17,0.0
2009-12-23,0.0
2009-12-28,11.1111
2009-12-29,17.7778
2009-12-30,-5.6604
2009-12-31,30.0
2010-01-04,30.7692
2010-01-06,17.647100000000002
2010-01-07,25.0
2010-01-11,-17.6
2010-01-12,2.9126
2010-01-13,13.2075
2010-01-14,-41.6667
2010-01-15,0.0
2010-01-19,7.1429
2010-01-20,33.3333
2010-01-21,-25.0
2010-01-22,40.0
2010-01-25,-27.619
2010-01-26,38.1579
2010-01-27,-15.2381
2010-01-28,-4.4944
2010-01-29,1.1764999999999999
2010-02-01,-1.1628
2010-02-02,0.0
2010-02-03,5.8824
2010-02-04,0.0
2010-02-05,-5.5556
2010-02-09,1.1764999999999999
2010-02-11,10.4651
2010-02-12,-6.3158
2010-02-16,6.7416
2010-02-18,0.0
2010-02-22,3.1579
2010-02-23,0.0
2010-02-24,0.0
2010-03-10,-3.0612
2010-03-12,-5.2632
2010-03-16,0.0
2010-03-17,10.0
2010-03-18,1.0101
2010-03-22,-5.0
2010-03-24,5.2632
2010-03-31,-15.0
2010-04-01,11.7647
2010-04-05,5.2632
2010-04-06,0.0
2010-04-08,-2.0
2010-04-09,-3.0612
2010-04-12,0.0
2010-04-14,17.8947
2010-04-15,-15.1786
2010-04-21,15.7895
2010-04-22,0.0
2010-04-23,0.0
2010-04-26,-9.0909
2010-04-29,10.0
2010-05-05,-18.1818
2010-05-10,0.0
2010-05-11,0.0
2010-05-13,0.0
2010-05-17,11.1111
2010-05-21,0.0
2010-05-25,-15.0
2010-05-26,17.647100000000002
2010-06-01,-1.0
2010-06-02,-18.1818
2010-06-04,5.1852
2010-06-07,-3.5211
2010-06-18,-4.9878
2010-06-28,3.7132
2010-07-06,1.2346
2010-07-13,8.5366
2010-07-22,11.0112
2010-07-23,-17.004
2010-07-26,-2.439
2010-07-27,-2.375
2010-07-30,8.8348
2010-08-02,12.9412
2010-08-05,-11.4583
2010-08-06,10.5882
2010-08-16,-4.2553
2010-08-20,4.4444
2010-08-23,0.0
2010-08-27,0.0
2010-09-07,0.0
2010-09-20,-25.5319
2010-09-24,31.4286
2010-09-27,-2.1739
2010-09-28,0.0
2010-09-29,-5.5556
2010-10-01,2.3529
2010-10-08,-1.1494
2010-10-13,2.3256
2010-10-14,2.2727
2010-10-15,-5.5556
2010-10-27,-8.2353
2010-11-15,-10.2564
2010-11-16,0.0
2010-11-26,0.0
2010-11-29,0.0
2010-11-30,0.0
2010-12-03,0.0
2010-12-06,0.0
2010-12-07,-2.8571
2010-12-08,-26.4706
2010-12-10,2.2
2010-12-27,3.7182
2010-12-28,3.7736
2011-01-03,1.8182
2011-01-07,-1.7856999999999998
2011-01-12,3.6364
2011-02-03,-3.5088
2011-02-04,0.0
2011-02-15,69.0909
2011-02-16,-19.3548
2011-02-17,0.0
2011-02-22,0.0
2011-02-23,-4.0
2011-02-24,0.0
2011-03-08,0.0
2011-03-10,-9.7222
2011-03-15,-18.4615
2011-03-25,13.2075
2011-03-29,-15.0
2011-04-04,0.0
2011-04-13,-41.1765
2011-04-14,166.6667
2011-04-15,-1.25
2011-04-29,1.2658
2011-05-03,-33.75
2011-05-04,50.9434
2011-05-23,12.5
2011-05-24,10.0
2011-05-25,16.1616
2011-05-26,9.5652
2011-05-27,2.3810000000000002
2011-05-31,-1.5504
2011-06-01,-1.5748
2011-06-02,20.0
2011-06-03,0.0
2011-06-14,6.6667
2011-06-15,11.25
2011-06-17,-7.3034
2011-06-20,-3.0303
2011-06-21,2.5
2011-06-22,-23.7805
2011-06-27,32.0
2011-07-01,-4.2424
2011-07-08,-6.3291
2011-07-13,-2.027
2011-07-15,2.069
2011-07-19,-8.7838
2011-07-26,-62.2222
2011-07-27,29.4118
2011-07-28,0.0
2011-07-29,21.2121
2011-08-01,0.0
2011-08-02,3.75
2011-08-03,0.0
2011-08-04,4.8193
2011-08-08,-42.5287
2011-08-09,66.0
2011-08-11,-27.7108
2011-08-12,8.3333
2011-10-06,7.6923
2011-10-17,12.857099999999999
2011-10-18,-11.3924
2011-10-19,2.8571
2011-10-26,-65.2778
2011-10-27,140.0
2011-11-07,66.6667
2011-11-10,-60.0
2011-11-15,45.0
2011-11-17,0.0
2011-11-21,-23.653
2011-12-05,0.0
2011-12-06,0.0
2011-12-14,0.0
2011-12-21,15.1729
2012-01-03,-17.0956
2012-02-06,22.986
2012-02-14,0.0
2012-02-16,0.0
2012-03-14,140.3846
2012-03-15,0.0
2012-03-22,-53.6
2012-04-16,72.4138
2012-04-18,-50.0
2012-07-16,-36.0
2012-09-07,-6.25
2012-09-21,0.0
2012-10-31,83.3333
2012-11-01,-9.0909
2012-11-05,10.0
2012-11-12,-63.6364
2012-11-16,-75.0
2012-11-19,1000.0
2012-11-21,-90.9091
2012-11-23,450.0
2012-11-27,0.0
2013-01-02,-30.9091
2013-01-29,-97.3684
2013-02-01,1366.25
2013-06-04,15.942
2013-06-17,-11.7647
2013-08-12,-45.3333
2013-09-06,-2.439
2013-09-10,2.8125
2013-09-26,2.1277
2013-10-21,90.4762
2013-10-23,37.5
2013-11-05,36.3636
2013-11-06,-20.0
2013-12-05,25.0
2013-12-06,566.6667
2013-12-09,-11.0
2013-12-10,-32.5843
2014-01-28,-41.6667
2014-01-29,71.4286
2014-01-30,0.0
2014-03-26,-50.0
2014-03-27,216.6667
2014-03-31,-36.8421
2014-04-02,-0.8333
2014-04-04,-96.6176
2014-04-07,1390.6832
2014-04-09,0.0
2014-04-21,-66.6667
2014-05-07,-75.0
2014-08-07,1380.0
2014-08-08,37.8378
2014-08-11,-14.7059
2014-08-12,14.9425
2014-08-13,20.0
2014-08-14,0.0
2014-08-15,-31.6667
2014-08-19,-14.0244
2014-08-20,-12.0567
2014-08-21,12.9032
2014-08-22,1.4285999999999999
2014-08-26,-15.493
2014-08-27,-12.5
2014-08-28,-14.2857
2014-08-29,0.0
2014-09-02,0.0
2014-09-04,-20.0
2014-09-05,0.0
2014-09-08,0.0
2014-09-19,0.0
2014-09-22,-1.3889
2014-10-30,-4.2254
2014-11-03,-38.2353
2014-11-05,0.0
2014-12-09,0.0
2014-12-16,0.0
2014-12-22,0.0
2014-12-24,0.0
2014-12-30,0.0
2015-01-26,33.3333
2015-01-28,71.4286
2015-02-02,0.0
2015-02-12,-16.6667
2015-02-18,-30.0
2015-02-26,0.0
2015-03-10,42.8571
2015-03-11,-20.0
2015-03-12,25.0
2015-03-16,0.0
2015-03-24,-25.0
2015-04-06,0.0
2015-04-07,33.3333
2015-04-09,0.0
2015-05-15,0.0
2015-05-18,0.0
2015-06-01,0.0
2015-07-13,-20.0
2015-07-15,0.0
2015-07-16,-37.5
2015-10-30,0.0
2015-11-02,0.0
2015-12-31,50.0
2016-02-08,-46.6667
2016-02-16,65.625
2016-03-02,50.9434
2016-03-08,-8.9063
2016-03-15,-72.5557
2016-03-29,309.375
2016-03-30,89.8015
2016-04-01,54.4402
2016-04-04,33.3333
2016-04-05,-3.1641
2016-04-06,-4.4937000000000005
2016-04-08,13.5327
2016-04-11,0.0
2016-04-13,1.1905000000000001
2016-04-15,-28.2353
2016-04-19,0.0
2016-04-20,-1.6393
2016-04-21,0.0
2016-04-22,1.6667
2016-04-25,1.6393
2016-04-26,-19.3548
2016-04-27,22.0
2016-05-05,-51.6393
2016-05-18,-22.0339
2016-05-24,-26.087
2016-06-02,20.5882
2016-06-06,0.0
2016-06-07,3.6585
2016-06-17,1.1764999999999999
2016-06-28,-11.25
2016-07-01,-5.6666
2016-07-05,0.0
2016-07-26,-1.3889
2016-08-29,-12.6761
2016-09-01,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,-16.129
2016-09-20,-7.6923
2016-09-26,-8.3333
2016-10-21,27.2727
2016-10-25,-14.2857
2016-11-17,-8.3333
2016-11-29,43.9773
2016-12-05,4.1831
2016-12-12,0.0
2016-12-14,-17.9924
2017-02-24,-3.9261
2017-02-27,92.3077
2017-02-28,0.0
2017-03-03,8.0
2017-03-08,14.8148
2017-03-10,0.0
2017-03-16,0.0
2017-03-21,-12.9032
2017-05-19,-35.9722
2017-07-03,-1.6631
2017-07-10,-5.0135
2017-09-11,-14.2435
2017-09-22,19.1534
2017-10-03,21.2121
2017-10-09,-39.95
2017-10-17,66.5279
2017-10-25,50.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-02,-33.3333
2017-11-20,25.0
2017-12-04,-10.0
2017-12-05,0.0
2017-12-08,11.1111
2017-12-11,20.0
2017-12-13,0.0
2018-01-02,0.2
2018-01-10,15.0033
2018-01-11,1.2439
2018-01-12,14.2857
2018-01-16,8.8
2018-01-25,7.6517
2018-01-30,2.4546
2018-01-31,-16.6667
2018-02-02,12.5
2018-02-05,-6.6667
2018-02-06,0.0
2018-02-07,5.3095
2018-02-08,-0.2939
2018-02-09,-0.2268
2018-02-12,2.2727
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,-3.3444
2018-02-16,3.4372
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,0.0
2018-02-27,-2.2005
2018-03-02,-4.5455
2018-03-06,0.0
2018-03-14,-4.7619
2018-03-23,-1.25
2018-03-27,3.7975
2018-03-29,-2.439
2018-04-04,0.0
2018-04-05,7.5
2018-04-10,-2.3256
2018-04-16,-4.7619
2018-04-19,0.0
2018-04-20,20.0
2018-04-23,20.8333
2018-04-24,-5.1724
2018-04-25,9.0909
2018-04-26,33.3333
2018-04-30,-28.75
2018-05-02,17.5439
2018-05-10,-16.4179
2018-05-11,7.1429
2018-05-14,5.0
2018-05-16,3.1746
2018-05-17,38.4615
2018-05-18,-15.5556
2018-05-21,-21.0526
2018-05-29,36.6667
2018-05-30,3.6585
2018-06-11,5.8824
2018-06-13,2.2222
2018-06-18,-2.1739
2018-06-20,-4.4444
2018-06-25,6.9767
2018-07-02,3.2609
2018-07-06,-2.6316
2018-07-09,2.7027
2018-07-13,0.0
2018-07-16,-15.7895
2018-07-19,18.75
2018-07-23,-7.8947
2018-07-24,8.5714
2018-07-25,5.2632
2018-07-26,-1.0
2018-07-27,-9.0909
2018-07-30,0.0
2018-08-01,0.0
2018-08-02,5.5556
2018-08-06,-15.7895
2018-08-09,-25.0
2018-08-17,8.3333
2018-08-24,-7.6923
2018-08-29,41.6667
2018-08-30,0.0
2018-08-31,-29.4118
2018-09-07,41.6667
2018-09-13,-0.0118
2018-09-17,-3.5181
2018-09-24,-14.6341
2018-09-26,-10.7071
2018-10-03,7.1914
2018-10-04,-17.8955
2018-10-05,21.796
2018-10-09,-17.8955
2018-10-10,19.9782
2018-10-12,-7.5758
2018-10-17,22.9508
2018-10-18,-6.6667
2018-10-19,-7.1429
2018-10-22,23.8462
2018-10-23,-1.2422
2018-10-24,-5.9748
2018-10-25,6.3545
2018-10-26,-15.4717
2018-10-29,2.3661
2018-10-30,0.0
2018-10-31,-2.8638
2018-11-01,-4.9536
2018-11-02,5.5267
2018-11-05,-25.3805
2018-11-06,0.0
2018-11-07,33.2933
2018-11-08,1.2301
2018-11-13,-25.8892
2018-11-15,33.2733
2018-11-19,0.0
2018-11-21,0.015
2018-11-26,1.6502
2018-11-27,-5.8737
2018-11-30,2.7908
2018-12-04,3.3405
2018-12-06,3.4981999999999998
2018-12-07,6.9595
2018-12-10,6.5333
2018-12-11,-9.2678
2018-12-12,10.3524
2018-12-13,8.75
2018-12-14,9.1954
2018-12-17,4.0
2018-12-18,1.2146
2018-12-21,-5.0
2018-12-27,-2.1053
2018-12-28,6.4516
2019-01-02,-1.0101
2019-01-04,-4.0816
2019-01-07,4.2553
2019-01-08,-4.4184
2019-01-09,5.5834
2019-01-10,0.1011
2019-01-22,0.0
2019-01-31,-1.0101
2019-02-06,1.0204
2019-02-12,-0.5051
2019-02-27,-16.9036
2019-03-04,20.3421
2019-03-08,-0.9137
2019-03-12,-3.0123
2019-03-18,4.0566
2019-03-21,0.0
2019-03-27,-8.6294
2019-04-02,5.5556
2019-04-03,2.7368
2019-04-04,0.9221
2019-04-05,-3.5533
2019-04-08,-5.2632
2019-04-09,0.0
2019-04-10,3.3333
2019-04-16,-8.6022
2019-04-22,10.4471
2019-04-24,1.193
2019-04-26,21.0526
2019-04-29,0.0
2019-04-30,52.1739
2019-05-01,-12.5714
2019-05-02,-34.6405
2019-05-03,0.0
2019-05-09,0.0
2019-05-15,0.0
2019-05-20,0.0
2019-05-28,0.0
2019-06-03,-14.99
2019-06-24,-11.7751
2019-06-27,0.0
2019-08-13,0.0
2019-08-14,0.0
2019-08-15,9.1733
2019-08-27,-32.8285
2019-08-28,-29.9818
2019-09-11,-22.0982
2019-09-12,-16.6667
2019-09-17,100.0
2019-09-19,0.0
2019-09-20,0.0
2019-09-23,0.0
2019-09-24,0.0
2019-09-25,0.0
2019-10-18,0.0
2019-10-21,10.0
2019-10-23,36.3636
2019-10-25,-1.4933
2019-10-29,0.0
2019-10-30,0.0
2019-11-01,6.7677
2019-11-05,0.0
2019-11-06,0.0
2019-11-26,-3.854
2019-12-12,-27.4789
2020-01-13,18.1818
2020-01-24,0.0
2020-02-04,0.0
2020-02-14,36.7385
2020-02-19,-4.5005
2020-02-26,-2.8746
2020-02-27,-7.8117
2020-03-25,-52.5263
2020-06-01,-2.9933
2020-07-17,0.0
