ticker,VRNS US Equity
2014-07-21,-0.4403
2014-07-22,-2.9633000000000003
2014-07-23,-3.0082
2014-07-24,-2.8195
2014-07-25,4.6422
2014-07-28,-1.756
2014-07-29,-0.4233
2014-07-30,6.8966
2014-07-31,-6.8493
2014-08-01,0.2846
2014-08-04,7.1429
2014-08-05,0.6623
2014-08-06,-5.0439
2014-08-07,-3.0023
2014-08-08,0.8571
2014-08-11,2.2191
2014-08-12,-4.2032
2014-08-13,-1.4465
2014-08-14,-4.6967
2014-08-15,-0.2053
2014-08-18,-0.2058
2014-08-19,4.2783999999999995
2014-08-20,2.5704000000000002
2014-08-21,-3.4699
2014-08-22,1.1982
2014-08-25,0.6167
2014-08-26,0.6619
2014-08-27,7.7935
2014-08-28,0.5423
2014-08-29,6.9663
2014-09-02,1.3025
2014-09-03,-1.0784
2014-09-04,-2.4737999999999998
2014-09-05,-0.5159
2014-09-08,1.5556999999999999
2014-09-09,-0.3191
2014-09-10,3.0523
2014-09-11,-3.3969
2014-09-12,1.8439
2014-09-15,-1.4737
2014-09-16,-2.8419
2014-09-17,0.6818
2014-09-18,-1.5291000000000001
2014-09-19,-3.0612
2014-09-22,-1.0069
2014-09-23,-1.3407
2014-09-24,7.6382
2014-09-25,-2.8733
2014-09-26,-0.5379
2014-09-29,-1.9828999999999999
2014-09-30,-2.9885
2014-10-01,-0.4739
2014-10-02,7.0952
2014-10-03,-4.98
2014-10-06,4.8666
2014-10-07,-4.0607
2014-10-08,4.8837
2014-10-09,-7.0953
2014-10-10,-4.4869
2014-10-13,-5.7971
2014-10-14,3.5544000000000002
2014-10-15,1.6905999999999999
2014-10-16,-1.7631999999999999
2014-10-17,-2.359
2014-10-20,-5.1471
2014-10-21,1.9933999999999998
2014-10-22,-2.9859
2014-10-23,7.3307
2014-10-24,1.147
2014-10-27,-2.1649
2014-10-28,3.9515000000000002
2014-10-29,-2.1287
2014-10-30,-1.1393
2014-10-31,2.043
2014-11-03,-3.0801
2014-11-04,0.3178
2014-11-05,-2.5343
2014-11-06,1.8418
2014-11-07,16.7553
2014-11-10,2.5057
2014-11-11,-3.7333
2014-11-12,-0.6925
2014-11-13,5.5788
2014-11-14,0.2642
2014-11-17,0.0878
2014-11-18,2.6766
2014-11-19,-2.735
2014-11-20,1.1863
2014-11-21,4.2553
2014-11-24,0.5831
2014-11-25,-1.5321
2014-11-26,0.9251
2014-11-28,-0.8333
2014-12-01,-5.6723
2014-12-02,0.3563
2014-12-03,0.4882
2014-12-04,0.3534
2014-12-05,5.8979
2014-12-08,-5.5278
2014-12-09,2.6397
2014-12-10,0.943
2014-12-11,0.0425
2014-12-12,6.3243
2014-12-15,0.3194
2014-12-16,-0.3581
2014-12-17,3.2748
2014-12-18,7.734
2014-12-19,8.2915
2014-12-22,2.6516
2014-12-23,-0.0969
2014-12-24,3.5876
2014-12-26,-0.156
2014-12-29,-1.9375
2014-12-30,1.8483
2014-12-31,2.7222
2015-01-02,0.8224
2015-01-05,-4.1088
2015-01-06,-5.6081
2015-01-07,7.1762
2015-01-08,5.7303
2015-01-09,1.944
2015-01-12,2.167
2015-01-13,-0.6787
2015-01-14,-2.7335000000000003
2015-01-15,-7.5527
2015-01-16,6.3331
2015-01-20,2.025
2015-01-21,-5.8669
2015-01-22,4.9922
2015-01-23,1.4176
2015-01-26,0.8445
2015-01-27,-1.9059
2015-01-28,-3.5914
2015-01-29,4.7328
2015-01-30,-3.8776
2015-02-02,-0.3943
2015-02-03,2.771
2015-02-04,1.4519
2015-02-05,3.8259
2015-02-06,-1.8284
2015-02-09,-0.1719
2015-02-10,3.473
2015-02-11,-2.1637
2015-02-12,4.1678
2015-02-13,1.6331
2015-02-17,0.2946
2015-02-18,-18.8251
2015-02-19,1.6776
2015-02-20,-3.3323
2015-02-23,0.0
2015-02-24,2.075
2015-02-25,2.0984
2015-02-26,-0.5138
2015-02-27,-0.2905
2015-03-02,1.9747
2015-03-03,-1.0794
2015-03-04,-2.6958
2015-03-05,0.5937
2015-03-06,-0.8197
2015-03-09,0.3306
2015-03-10,-2.4712
2015-03-11,2.8041
2015-03-12,0.2958
2015-03-13,-2.4902
2015-03-16,0.168
2015-03-17,-0.9728
2015-03-18,1.2195
2015-03-19,-0.502
2015-03-20,0.6391
2015-03-23,0.2005
2015-03-24,-1.2342
2015-03-25,-7.4975
2015-03-26,1.6794
2015-03-27,-2.1903
2015-03-30,-1.0646
2015-03-31,-4.7866
2015-04-01,-3.7412
2015-04-02,0.1619
2015-04-06,-0.2829
2015-04-07,2.7767
2015-04-08,3.2144
2015-04-09,2.4073
2015-04-10,2.6493
2015-04-13,-1.0178
2015-04-14,-3.3419
2015-04-15,5.7371
2015-04-16,-3.9166
2015-04-17,-3.9267
2015-04-20,3.9314999999999998
2015-04-21,3.4082
2015-04-22,-0.6519
2015-04-23,3.2446
2015-04-24,-0.2119
2015-04-27,0.9554
2015-04-28,1.7875999999999999
2015-04-29,0.792
2015-04-30,-1.7766
2015-05-01,1.4957
2015-05-04,-0.377
2015-05-05,-5.5728
2015-05-06,-2.8051
2015-05-07,-24.7751
2015-05-08,-0.9965
2015-05-11,-1.8117999999999999
2015-05-12,-1.0764
2015-05-13,-0.1554
2015-05-14,2.3352
2015-05-15,-0.6085
2015-05-18,3.6224
2015-05-19,3.1019
2015-05-20,2.6266
2015-05-21,-5.5375
2015-05-22,-0.2956
2015-05-26,-0.9881
2015-05-27,0.1497
2015-05-28,0.4484
2015-05-29,0.0992
2015-06-01,-2.329
2015-06-02,1.8265
2015-06-03,4.0359
2015-06-04,-1.6762000000000001
2015-06-05,4.4325
2015-06-08,0.7929
2015-06-09,-1.5271
2015-06-10,1.2218
2015-06-11,0.65
2015-06-12,3.6439
2015-06-15,1.3351
2015-06-16,0.0878
2015-06-17,-0.3949
2015-06-18,0.7048
2015-06-19,-0.0875
2015-06-22,3.9405
2015-06-23,3.9173999999999998
2015-06-24,-3.8103
2015-06-25,0.0421
2015-06-26,-2.6536999999999997
2015-06-29,-4.3704
2015-06-30,-0.0452
2015-07-01,0.9959
2015-07-02,-2.2411
2015-07-06,-1.7882
2015-07-07,1.4939
2015-07-08,0.736
2015-07-09,7.032
2015-07-10,2.4317
2015-07-13,0.1249
2015-07-14,0.9983
2015-07-15,-1.6474
2015-07-16,-0.8794
2015-07-17,1.1407
2015-07-20,-5.5973
2015-07-21,0.3097
2015-07-22,0.2647
2015-07-23,5.2354
2015-07-24,-2.1321
2015-07-27,-2.4349
2015-07-28,-1.9702
2015-07-29,-4.8236
2015-07-30,-1.3609
2015-07-31,-1.0942
2015-08-03,-2.6455
2015-08-04,-1.1858
2015-08-05,5.95
2015-08-06,-2.5484
2015-08-07,13.8499
2015-08-10,-1.5312999999999999
2015-08-11,-0.8639
2015-08-12,-1.8300999999999998
2015-08-13,1.9973
2015-08-14,2.2193
2015-08-17,2.384
2015-08-18,-0.3534
2015-08-19,-0.5633
2015-08-20,-5.3294
2015-08-21,-6.2722
2015-08-24,-5.4623
2015-08-25,-3.1016
2015-08-26,1.4971999999999999
2015-08-27,1.7294
2015-08-28,-0.35
2015-08-31,-0.6523
2015-09-01,-1.1111
2015-09-02,1.9918
2015-09-03,-0.0501
2015-09-04,-1.3527
2015-09-08,1.8791
2015-09-09,-1.7448000000000001
2015-09-10,-10.3501
2015-09-11,1.7544
2015-09-14,-2.614
2015-09-15,0.514
2015-09-16,1.5909
2015-09-17,4.1387
2015-09-18,0.3759
2015-09-21,-1.0166
2015-09-22,-2.8108
2015-09-23,-1.2236
2015-09-24,0.1126
2015-09-25,-3.8245
2015-09-28,-4.152
2015-09-29,-7.1385
2015-09-30,2.3653
2015-10-01,-3.3376
2015-10-02,3.5857
2015-10-05,2.3718
2015-10-06,-1.315
2015-10-07,4.632
2015-10-08,0.0606
2015-10-09,-2.1212
2015-10-12,-1.0526
2015-10-13,-2.378
2015-10-14,-1.5385
2015-10-15,6.901
2015-10-16,1.9487999999999999
2015-10-19,-0.8961
2015-10-20,-0.4822
2015-10-21,-3.9976000000000003
2015-10-22,-1.7035
2015-10-23,2.8241
2015-10-26,-2.6841
2015-10-27,-0.7697
2015-10-28,2.9735
2015-10-29,-3.3898
2015-10-30,3.7687
2015-11-02,3.444
2015-11-03,4.4189
2015-11-04,-0.9855
2015-11-05,-9.2506
2015-11-06,9.2258
2015-11-09,-1.1223
2015-11-10,-1.4337
2015-11-11,0.6061
2015-11-12,-2.4096
2015-11-13,-3.0864
2015-11-16,4.8408
2015-11-17,-1.5188000000000001
2015-11-18,1.3572
2015-11-19,1.2781
2015-11-20,1.1418
2015-11-23,0.0
2015-11-24,5.1693
2015-11-25,0.1695
2015-11-27,-1.8613
2015-11-30,2.5862
2015-12-01,-0.2801
2015-12-02,-2.1348
2015-12-03,-3.2147
2015-12-04,-0.3559
2015-12-07,-2.3214
2015-12-08,1.7671999999999999
2015-12-09,-1.1976
2015-12-10,2.9697
2015-12-11,-3.2372
2015-12-14,-1.0949
2015-12-15,2.091
2015-12-16,3.6145
2015-12-17,-0.2907
2015-12-18,1.2245
2015-12-21,0.7488
2015-12-22,2.6301
2015-12-23,3.5655
2015-12-24,2.2593
2015-12-28,0.3682
2015-12-29,0.8386
2015-12-30,-0.4158
2015-12-31,-1.8789
2016-01-04,-3.3511
2016-01-05,-0.3302
2016-01-06,0.5522
2016-01-07,-6.5349
2016-01-08,-4.2303
2016-01-11,1.9018000000000002
2016-01-12,3.0704
2016-01-13,5.1402
2016-01-14,9.6667
2016-01-15,-5.5218
2016-01-19,-5.5764
2016-01-20,1.2493
2016-01-21,-2.5799
2016-01-22,5.7571
2016-01-25,-3.4295
2016-01-26,0.2818
2016-01-27,-4.3283
2016-01-28,-0.2938
2016-01-29,10.9016
2016-02-01,-0.5845
2016-02-02,-6.3068
2016-02-03,0.1711
2016-02-04,-3.1891
2016-02-05,-13.8824
2016-02-08,0.6831
2016-02-09,-7.5984
2016-02-10,1.909
2016-02-11,-0.4323
2016-02-12,16.932
2016-02-16,5.2599
2016-02-17,-0.823
2016-02-18,2.134
2016-02-19,0.1741
2016-02-22,2.6651
2016-02-23,0.6208
2016-02-24,1.6265
2016-02-25,0.7174
2016-02-26,2.3562
2016-02-29,-1.4454
2016-03-01,2.4443
2016-03-02,2.9162
2016-03-03,-3.0912
2016-03-04,0.1063
2016-03-07,1.9649
2016-03-08,-1.8229
2016-03-09,-1.3263
2016-03-10,-1.9891999999999999
2016-03-11,-0.0549
2016-03-14,-0.1647
2016-03-15,-3.7933
2016-03-16,-1.9428999999999998
2016-03-17,5.0117
2016-03-18,4.0511
2016-03-21,0.8
2016-03-22,-0.582
2016-03-23,-4.843
2016-03-24,-1.2304
2016-03-28,-0.5663
2016-03-29,3.3599
2016-03-30,1.708
2016-03-31,-1.1376
2016-04-01,0.3836
2016-04-04,0.2729
2016-04-05,-2.7763
2016-04-06,1.3437999999999999
2016-04-07,-2.0442
2016-04-08,-0.846
2016-04-11,0.9101
2016-04-12,-0.1691
2016-04-13,5.4771
2016-04-14,1.8201
2016-04-15,3.2072
2016-04-18,0.5094
2016-04-19,-2.1287
2016-04-20,-0.2589
2016-04-21,0.675
2016-04-22,1.2893
2016-04-25,-0.7637
2016-04-26,0.1539
2016-04-27,1.127
2016-04-28,-0.8105
2016-04-29,-2.1961
2016-05-02,4.1253
2016-05-03,-3.0592
2016-05-04,-1.5003
2016-05-05,10.3992
2016-05-06,-2.3311
2016-05-09,0.4384
2016-05-10,5.2376
2016-05-11,-2.0046
2016-05-12,2.2807
2016-05-13,2.2069
2016-05-16,1.7094
2016-05-17,-0.7961
2016-05-18,2.4521
2016-05-19,-2.7415000000000003
2016-05-20,3.0425
2016-05-23,0.304
2016-05-24,3.1169000000000002
2016-05-25,-1.5953
2016-05-26,1.6638
2016-05-27,0.6714
2016-05-31,1.3756
2016-06-01,3.8651
2016-06-02,1.9794
2016-06-03,-0.5047
2016-06-06,0.8584
2016-06-07,0.0774
2016-06-08,0.116
2016-06-09,0.3475
2016-06-10,-2.8857
2016-06-13,0.4754
2016-06-14,0.5915
2016-06-15,1.176
2016-06-16,0.31
2016-06-17,-4.017
2016-06-20,2.8169
2016-06-21,0.4305
2016-06-22,-1.7537
2016-06-23,1.904
2016-06-24,-7.1623
2016-06-27,-6.7925
2016-06-28,2.0693
2016-06-29,3.9665
2016-06-30,1.8228
2016-07-01,2.9142
2016-07-05,-1.7799
2016-07-06,-0.5766
2016-07-07,0.4971
2016-07-08,3.2564
2016-07-11,-0.5589
2016-07-12,0.5219
2016-07-13,0.8387
2016-07-14,0.2772
2016-07-15,0.158
2016-07-18,0.1972
2016-07-19,-0.8264
2016-07-20,1.5079
2016-07-21,-1.7591999999999999
2016-07-22,1.0744
2016-07-25,0.315
2016-07-26,-0.1177
2016-07-27,0.9823
2016-07-28,0.5447
2016-07-29,-0.5805
2016-08-01,0.8174
2016-08-02,-2.2008
2016-08-03,0.9475
2016-08-04,-0.8604
2016-08-05,1.1045
2016-08-08,0.3512
2016-08-09,1.0886
2016-08-10,5.0769
2016-08-11,0.2196
2016-08-12,2.2644
2016-08-15,-0.7143
2016-08-16,-1.1151
2016-08-17,-0.5093
2016-08-18,1.3163
2016-08-19,2.5983
2016-08-22,-1.3014000000000001
2016-08-23,0.4633
2016-08-24,0.7095
2016-08-25,1.0919
2016-08-26,1.0105
2016-08-29,0.3105
2016-08-30,2.0633
2016-08-31,-0.438
2016-09-01,0.643
2016-09-02,1.5804
2016-09-06,-0.7282
2016-09-07,0.6002
2016-09-08,-0.232
2016-09-09,-4.186
2016-09-12,0.208
2016-09-13,-2.0069
2016-09-14,1.3418
2016-09-15,1.0801
2016-09-16,0.6205
2016-09-19,1.4731
2016-09-20,-0.4051
2016-09-21,2.5423999999999998
2016-09-22,0.2975
2016-09-23,-1.2854
2016-09-26,-0.3005
2016-09-27,0.5023
2016-09-28,0.3332
2016-09-29,-1.7269999999999999
2016-09-30,1.7236
2016-10-03,0.0332
2016-10-04,-0.5978
2016-10-05,0.8019
2016-10-06,-1.4584
2016-10-07,0.6727
2016-10-10,1.1694
2016-10-11,-3.8308999999999997
2016-10-12,-1.3049
2016-10-13,1.183
2016-10-14,-0.6534
2016-10-17,-1.1769
2016-10-18,0.0
2016-10-19,0.1751
2016-10-20,-0.3497
2016-10-21,0.7018
2016-10-24,-0.1742
2016-10-25,-0.1745
2016-10-26,-0.6993
2016-10-27,-0.8803
2016-10-28,0.0
2016-10-31,1.421
2016-11-01,0.1751
2016-11-02,-1.049
2016-11-03,1.9435
2016-11-04,0.0
2016-11-07,1.2132
2016-11-08,0.6849
2016-11-09,0.6803
2016-11-10,1.3514
2016-11-11,3.0
2016-11-14,0.1618
2016-11-15,-0.3231
2016-11-16,-0.4862
2016-11-17,0.3257
2016-11-18,0.487
2016-11-21,-0.1616
2016-11-22,0.6472
2016-11-23,-1.2862
2016-11-25,0.0
2016-11-28,-0.6515
2016-11-29,-1.8033000000000001
2016-11-30,-2.5042
2016-12-01,-6.3356
2016-12-02,-0.3656
2016-12-05,1.2844
2016-12-06,-1.2681
2016-12-07,-1.2844
2016-12-08,3.3457
2016-12-09,-2.8777
2016-12-12,-1.1111
2016-12-13,1.1236
2016-12-14,-3.1481
2016-12-15,-3.6329000000000002
2016-12-16,-1.3889
2016-12-19,6.0362
2016-12-20,0.759
2016-12-21,0.0
2016-12-22,-3.7664999999999997
2016-12-23,0.9785
2016-12-27,0.7752
2016-12-28,-0.9615
2016-12-29,2.7184
2016-12-30,1.3233
2017-01-03,1.6791
2017-01-04,-0.7339
2017-01-05,-1.1091
2017-01-06,0.0
2017-01-09,0.3738
2017-01-10,2.6071
2017-01-11,0.9074
2017-01-12,0.1799
2017-01-13,4.4883
2017-01-17,0.3436
2017-01-18,0.1712
2017-01-19,0.0
2017-01-20,0.6838
2017-01-23,0.5093
2017-01-24,1.3514
2017-01-25,-0.8333
2017-01-26,0.0
2017-01-27,-0.6723
2017-01-30,0.3384
2017-01-31,0.8432
2017-02-01,-1.3378
2017-02-02,0.0
2017-02-03,0.339
2017-02-06,2.7027
2017-02-07,1.9737
2017-02-08,-2.4194
2017-02-09,-5.124
2017-02-10,-2.2648
2017-02-13,0.4456
2017-02-14,-2.7507
2017-02-15,0.0
2017-02-16,1.4599
2017-02-17,0.5396
2017-02-21,0.8945
2017-02-22,-0.7092
2017-02-23,-1.0714
2017-02-24,0.0
2017-02-27,0.1805
2017-02-28,-1.2612999999999999
2017-03-01,1.6423
2017-03-02,0.5386
2017-03-03,-0.1786
2017-03-06,-1.4311
2017-03-07,-0.726
2017-03-08,0.3656
2017-03-09,-1.0929
2017-03-10,0.9208
2017-03-13,2.3723
2017-03-14,-0.3565
2017-03-15,1.7889
2017-03-16,2.2847
2017-03-17,1.3746
2017-03-20,-1.6949
2017-03-21,-2.7586
2017-03-22,0.8865
2017-03-23,7.9086
2017-03-24,0.8143
2017-03-27,-0.3231
2017-03-28,-1.6207
2017-03-29,0.659
2017-03-30,2.2913
2017-03-31,1.76
2017-04-03,-1.5723
2017-04-04,-0.1597
2017-04-05,-0.8
2017-04-06,0.3226
2017-04-07,-0.1608
2017-04-10,0.0
2017-04-11,-0.3221
2017-04-12,-0.4847
2017-04-13,-1.1364
2017-04-17,1.1494
2017-04-18,0.974
2017-04-19,0.6431
2017-04-20,0.1597
2017-04-21,-0.1595
2017-04-24,0.1597
2017-04-25,0.1595
2017-04-26,-0.1592
2017-04-27,-0.319
2017-04-28,0.48
2017-05-01,1.9108
2017-05-02,-0.1563
2017-05-03,0.0
2017-05-04,-0.1565
2017-05-05,10.3448
2017-05-08,0.9943
2017-05-09,-1.5471
2017-05-10,0.7143
2017-05-11,0.4255
2017-05-12,-0.7062
2017-05-15,1.7069999999999999
2017-05-16,0.979
2017-05-17,-2.9086
2017-05-18,1.5692
2017-05-19,0.9831
2017-05-22,1.669
2017-05-23,0.1368
2017-05-24,0.1366
2017-05-25,0.4093
2017-05-26,-0.4076
2017-05-30,-0.4093
2017-05-31,-0.411
2017-06-01,-0.2751
2017-06-02,0.4138
2017-06-05,-0.2747
2017-06-06,0.1377
2017-06-07,0.0
2017-06-08,0.1376
2017-06-09,-4.2582
2017-06-12,0.5739
2017-06-13,3.4237
2017-06-14,0.0
2017-06-15,-1.3793
2017-06-16,0.2797
2017-06-19,0.9763
2017-06-20,-0.6906
2017-06-21,3.0598
2017-06-22,-0.6748
2017-06-23,2.4457
2017-06-26,-2.122
2017-06-27,-1.7614999999999998
2017-06-28,2.7586
2017-06-29,-1.745
2017-06-30,1.6393
2017-07-03,-1.0753
2017-07-05,1.087
2017-07-06,0.0
2017-07-07,1.2097
2017-07-10,-0.3984
2017-07-11,3.3333
2017-07-12,0.6452
2017-07-13,-1.4102999999999999
2017-07-14,0.3901
2017-07-17,-0.1295
2017-07-18,0.6485
2017-07-19,1.0309
2017-07-20,-1.6582
2017-07-21,-0.1297
2017-07-24,0.0
2017-07-25,0.9091
2017-07-26,-1.1583
2017-07-27,-2.6042
2017-07-28,-0.2674
2017-07-31,-0.134
2017-08-01,1.6107
2017-08-02,-1.1889
2017-08-03,0.4011
2017-08-04,2.6631
2017-08-07,-1.9455
2017-08-08,-1.3228
2017-08-09,-1.4745
2017-08-10,-2.9932
2017-08-11,0.561
2017-08-14,3.4868
2017-08-15,1.8868
2017-08-16,1.9841
2017-08-17,-2.4643
2017-08-18,1.0638
2017-08-21,0.3947
2017-08-22,-0.3932
2017-08-23,-0.1316
2017-08-24,0.9223
2017-08-25,-0.5222
2017-08-28,0.2625
2017-08-29,0.1309
2017-08-30,1.4379
2017-08-31,0.0
2017-09-01,-0.2577
2017-09-05,2.0672
2017-09-06,-1.1392
2017-09-07,-0.3841
2017-09-08,1.4139
2017-09-11,-0.2535
2017-09-12,0.8895
2017-09-13,-0.2519
2017-09-14,0.8838
2017-09-15,-1.627
2017-09-18,2.9262
2017-09-19,3.9555
2017-09-20,0.0
2017-09-21,-0.1189
2017-09-22,-0.4762
2017-09-25,-1.6745999999999999
2017-09-26,0.1217
2017-09-27,0.9721
2017-09-28,0.2407
2017-09-29,0.6002
2017-10-02,0.1193
2017-10-03,3.0989
2017-10-04,0.0
2017-10-05,0.3468
2017-10-06,0.6912
2017-10-09,0.4577
2017-10-10,-0.6834
2017-10-11,0.6881
2017-10-12,2.164
2017-10-13,-0.1115
2017-10-16,-0.3348
2017-10-17,-0.7839
2017-10-18,0.2257
2017-10-19,-1.464
2017-10-20,1.4857
2017-10-23,0.0
2017-10-24,-0.1126
2017-10-25,0.9019
2017-10-26,-2.1229
2017-10-27,1.0274
2017-10-30,-1.4689
2017-10-31,0.0
2017-11-01,-1.2615
2017-11-02,-2.439
2017-11-03,15.9524
2017-11-06,-1.8479999999999999
2017-11-07,-3.4519
2017-11-08,4.7671
2017-11-09,-2.5853
2017-11-10,3.6093
2017-11-13,-0.7172
2017-11-14,0.4128
2017-11-15,-0.8222
2017-11-16,7.5648
2017-11-17,-5.4913
2017-11-20,6.2181
2017-11-21,-0.096
2017-11-22,-2.0173
2017-11-24,0.6863
2017-11-27,-0.5842
2017-11-28,0.2938
2017-11-29,-2.4414
2017-11-30,0.7007
2017-12-01,4.0755
2017-12-04,-9.1691
2017-12-05,1.2618
2017-12-06,2.9076
2017-12-07,-2.5227
2017-12-08,-1.9668999999999999
2017-12-11,0.7392
2017-12-12,1.153
2017-12-13,0.0
2017-12-14,-1.3472
2017-12-15,0.3151
2017-12-18,3.5602
2017-12-19,-1.2133
2017-12-20,0.1024
2017-12-21,1.227
2017-12-22,-3.0303
2017-12-26,0.0
2017-12-27,0.3125
2017-12-28,0.1038
2017-12-29,0.7261
2018-01-02,0.9269
2018-01-03,1.7347000000000001
2018-01-04,1.8054000000000001
2018-01-05,1.2808
2018-01-08,1.6537
2018-01-09,-0.1914
2018-01-10,-0.3835
2018-01-11,0.4812
2018-01-12,-0.2874
2018-01-16,-1.4409
2018-01-17,3.1189
2018-01-18,-0.189
2018-01-19,2.7462
2018-01-22,-2.9493
2018-01-23,0.0
2018-01-24,-1.6143999999999998
2018-01-25,4.4402
2018-01-26,1.9409
2018-01-29,0.3626
2018-01-30,-1.355
2018-01-31,-0.5495
2018-02-01,1.9337
2018-02-02,-1.626
2018-02-05,-1.9284
2018-02-06,0.7491
2018-02-07,0.4647
2018-02-08,-3.7003
2018-02-09,0.6724
2018-02-12,2.8626
2018-02-13,0.4638
2018-02-14,-4.0628
2018-02-15,0.0
2018-02-16,8.3734
2018-02-20,-0.7105
2018-02-21,3.3989
2018-02-22,-2.7682
2018-02-23,2.9359
2018-02-26,-2.6793
2018-02-27,-0.7993
2018-02-28,0.5372
2018-03-01,-0.1781
2018-03-02,2.9438
2018-03-05,0.5199
2018-03-06,1.8103
2018-03-07,-0.508
2018-03-08,0.9362
2018-03-09,-1.855
2018-03-12,0.7732
2018-03-13,-1.705
2018-03-14,0.8673
2018-03-15,1.1178
2018-03-16,0.3401
2018-03-19,-0.0847
2018-03-20,4.4953
2018-03-21,2.1916
2018-03-22,-2.3828
2018-03-23,-2.1155
2018-03-26,2.0781
2018-03-27,-3.0945
2018-03-28,-0.5042
2018-03-29,2.1959
2018-04-02,-0.6612
2018-04-03,2.8286
2018-04-04,1.1327
2018-04-05,-0.96
2018-04-06,-2.3425000000000002
2018-04-09,1.158
2018-04-10,1.7989000000000002
2018-04-11,3.7751
2018-04-12,0.9288
2018-04-13,-0.3834
2018-04-16,1.2317
2018-04-17,2.4335
2018-04-18,-1.0393
2018-04-19,-0.3751
2018-04-20,-1.2048
2018-04-23,-0.0762
2018-04-24,-0.9916
2018-04-25,1.0786
2018-04-26,1.2195
2018-04-27,-3.1627
2018-04-30,1.633
2018-05-01,2.9839
2018-05-02,1.0401
2018-05-03,0.5882
2018-05-04,1.3889
2018-05-07,1.2257
2018-05-08,1.2821
2018-05-09,2.1097
2018-05-10,1.7218
2018-05-11,-1.4895
2018-05-14,-1.7182
2018-05-15,1.6783000000000001
2018-05-16,0.3439
2018-05-17,-0.2742
2018-05-18,1.0997
2018-05-21,1.2237
2018-05-22,-2.3506
2018-05-23,3.0261
2018-05-24,2.2697
2018-05-25,-0.5875
2018-05-29,1.3132
2018-05-30,0.1296
2018-05-31,0.5178
2018-06-01,1.4166
2018-06-04,1.9048
2018-06-05,0.81
2018-06-06,-3.5229
2018-06-07,-2.4343
2018-06-08,2.8234
2018-06-11,0.447
2018-06-12,4.1322
2018-06-13,-1.0989
2018-06-14,-0.0617
2018-06-15,-1.4205999999999999
2018-06-18,2.6316
2018-06-19,-0.6716
2018-06-20,0.2459
2018-06-21,-2.3912
2018-06-22,-1.4447
2018-06-25,-6.9471
2018-06-26,4.0411
2018-06-27,-2.8966
2018-06-28,2.7797
2018-06-29,-1.7149999999999999
2018-07-02,1.3423
2018-07-03,0.7285
2018-07-05,0.6575
2018-07-06,1.1104
2018-07-09,-1.5504
2018-07-10,-0.9843
2018-07-11,0.4639
2018-07-12,5.0792
2018-07-13,-0.9416
2018-07-16,-1.3308
2018-07-17,0.9634
2018-07-18,0.4453
2018-07-19,0.76
2018-07-20,-0.6914
2018-07-23,1.5823
2018-07-24,-2.1184
2018-07-25,2.9917
2018-07-26,-0.618
