ticker,EVRI US Equity
2006-02-15,1.7365
2006-02-16,-1.236
2006-02-17,-0.4768
2006-02-21,-3.8922
2006-02-22,1.0592
2006-02-23,2.2811
2006-02-24,1.6275
2006-02-27,0.0593
2006-02-28,0.1778
2006-03-01,0.2959
2006-03-02,0.59
2006-03-03,-0.0587
2006-03-06,-0.5869
2006-03-07,-0.3542
2006-03-08,-0.7701
2006-03-09,0.2985
2006-03-10,0.6548
2006-03-13,-0.2957
2006-03-14,2.3132
2006-03-15,-1.7971
2006-03-16,-0.7084
2006-03-17,1.0702
2006-03-20,-0.1176
2006-03-21,-0.1178
2006-03-22,-1.2382
2006-03-23,0.0
2006-03-24,0.4179
2006-03-27,-0.7729
2006-03-28,-1.2582
2006-03-29,-0.182
2006-03-30,2.3708
2006-03-31,4.038
2006-04-03,-1.1416
2006-04-04,3.3487
2006-04-05,0.3352
2006-04-06,-0.6125
2006-04-07,-1.1764999999999999
2006-04-10,1.3605
2006-04-11,-0.3915
2006-04-12,1.8529
2006-04-13,0.0551
2006-04-17,-0.8264
2006-04-18,1.3889
2006-04-19,1.0959
2006-04-20,-0.271
2006-04-21,-1.1957
2006-04-24,-0.165
2006-04-25,0.4408
2006-04-26,3.8947000000000003
2006-04-27,0.0
2006-04-28,2.9039
2006-05-01,-0.1539
2006-05-02,-1.593
2006-05-03,-3.3943
2006-05-04,-6.2162
2006-05-05,-0.9798
2006-05-08,-0.8149
2006-05-09,-0.5869
2006-05-10,0.4132
2006-05-11,-4.0564
2006-05-12,0.7353
2006-05-15,1.4599
2006-05-16,2.2182
2006-05-17,-2.4633
2006-05-18,-1.8641
2006-05-19,4.2279
2006-05-22,-0.7643
2006-05-23,-1.0664
2006-05-24,-2.6946
2006-05-25,-1.8462
2006-05-26,-3.6364
2006-05-30,-1.1061
2006-05-31,2.0395
2006-06-01,-0.2579
2006-06-02,1.1635
2006-06-05,-0.9585
2006-06-06,-0.1935
2006-06-07,-0.5171
2006-06-08,-1.7544
2006-06-09,0.2646
2006-06-12,0.1979
2006-06-13,0.4608
2006-06-14,0.0
2006-06-15,0.4587
2006-06-16,0.5219
2006-06-19,0.584
2006-06-20,-2.2580999999999998
2006-06-21,1.7162
2006-06-22,-1.9468
2006-06-23,-0.3971
2006-06-26,0.0664
2006-06-27,-0.332
2006-06-28,2.7981
2006-06-29,6.0272
2006-06-30,-4.4621
2006-07-03,0.5118
2006-07-05,-2.2279
2006-07-06,0.0651
2006-07-07,-2.3422
2006-07-10,0.1332
2006-07-11,1.3972
2006-07-12,-0.9186
2006-07-13,-0.7947
2006-07-14,-4.0721
2006-07-17,-1.6006
2006-07-18,-0.6365
2006-07-19,0.3559
2006-07-20,-0.6383
2006-07-21,-1.5703
2006-07-24,2.103
2006-07-25,2.5568
2006-07-26,-3.0471
2006-07-27,0.0714
2006-07-28,3.4975
2006-07-31,3.3103
2006-08-01,-1.5354
2006-08-02,2.4407
2006-08-03,0.9265
2006-08-04,0.6557
2006-08-07,-3.7785
2006-08-08,-2.0987999999999998
2006-08-09,-3.0429
2006-08-10,2.0685000000000002
2006-08-11,-2.6555
2006-08-14,0.0718
2006-08-15,4.3042
2006-08-16,1.3067
2006-08-17,1.0862
2006-08-18,-1.9476
2006-08-21,-0.6849
2006-08-22,-0.6207
2006-08-23,0.9715
2006-08-24,-0.3436
2006-08-25,1.7241
2006-08-28,1.0847
2006-08-29,4.829
2006-08-30,1.0237
2006-08-31,-2.2799
2006-09-01,-0.1296
2006-09-05,-2.1415
2006-09-06,-2.7851
2006-09-07,-2.9332000000000003
2006-09-08,-1.4758
2006-09-11,3.3524
2006-09-12,4.2097999999999995
2006-09-13,-1.3907
2006-09-14,-0.2015
2006-09-15,0.9421
2006-09-18,0.8667
2006-09-19,1.388
2006-09-20,0.4563
2006-09-21,-1.0383
2006-09-22,-0.6557
2006-09-25,2.1122
2006-09-26,-2.9089
2006-09-27,1.1984
2006-09-28,1.9737
2006-09-29,-2.6452
2006-10-02,-2.1869
2006-10-03,1.1518
2006-10-04,3.8178
2006-10-05,0.3226
2006-10-06,-0.836
2006-10-09,0.1946
2006-10-10,0.0
2006-10-11,-1.6181
2006-10-12,3.2895
2006-10-13,2.8662
2006-10-16,1.548
2006-10-17,-1.2195
2006-10-18,-0.1852
2006-10-19,1.8553
2006-10-20,-2.5501
2006-10-23,-0.9969
2006-10-24,-1.5104
2006-10-25,1.0863
2006-10-26,4.2984
2006-10-27,-0.9091
2006-10-30,-2.1407
2006-10-31,-0.3125
2006-11-01,-1.3793
2006-11-02,-0.5086
2006-11-03,4.4089
2006-11-06,0.4284
2006-11-07,-0.6703
2006-11-08,-0.9816
2006-11-09,-1.3011
2006-11-10,0.0
2006-11-13,2.3854
2006-11-14,0.5518
2006-11-15,-0.9146
2006-11-16,-2.1538
2006-11-17,0.0
2006-11-20,0.0
2006-11-21,-0.1258
2006-11-22,-0.3149
2006-11-24,-0.6949
2006-11-27,-1.7176
2006-11-28,3.0421
2006-11-29,0.1884
2006-11-30,0.5016
2006-12-01,-0.9981
2006-12-04,1.8904
2006-12-05,1.6698
2006-12-06,-2.7372
2006-12-07,3.252
2006-12-08,-1.6959
2006-12-11,0.3081
2006-12-12,-1.2285
2006-12-13,1.99
2006-12-14,0.0
2006-12-15,-0.6707
2006-12-18,-2.2099
2006-12-19,-0.6277
2006-12-20,0.9476
2006-12-21,1.7522
2006-12-22,-1.107
2006-12-26,2.4254
2006-12-27,0.3036
2006-12-28,-0.1211
2006-12-29,-1.6364
2007-01-03,-1.9717
2007-01-04,1.697
2007-01-05,-0.8035
2007-01-08,0.4361
2007-01-09,-0.1861
2007-01-10,-2.2996
2007-01-11,0.0636
2007-01-12,2.4158
2007-01-16,-0.4966
2007-01-17,-1.1853
2007-01-18,-1.452
2007-01-19,0.0
2007-01-22,-1.6015000000000001
2007-01-23,0.2604
2007-01-24,1.039
2007-01-25,-0.5784
2007-01-26,1.3575
2007-01-29,1.2117
2007-01-30,1.1342
2007-01-31,-0.1869
2007-02-01,0.0624
2007-02-02,-0.1871
2007-02-05,0.0625
2007-02-06,1.6864
2007-02-07,0.7371
2007-02-08,0.6098
2007-02-09,-2.1212
2007-02-12,-0.3096
2007-02-13,-0.4348
2007-02-14,-1.1229
2007-02-15,0.694
2007-02-16,0.0627
2007-02-20,1.0645
2007-02-21,-0.3098
2007-02-22,-0.5594
2007-02-23,-1.6875
2007-02-26,-1.8436
2007-02-27,-1.2953000000000001
2007-02-28,0.7874
2007-03-01,0.3255
2007-03-02,-0.7138
2007-03-05,-4.5098
2007-03-06,4.3121
2007-03-07,-1.706
2007-03-08,0.0
2007-03-09,-0.2003
2007-03-12,1.9398
2007-03-13,-5.9711
2007-03-14,4.6754999999999995
2007-03-15,3.0
2007-03-16,-2.2006
2007-03-19,0.0662
2007-03-20,2.0503
2007-03-21,5.3791
2007-03-22,0.492
2007-03-23,-0.4896
2007-03-26,1.107
2007-03-27,-0.8516
2007-03-28,-0.3067
2007-03-29,1.4154
2007-03-30,1.2743
2007-04-02,-0.1198
2007-04-03,0.12
2007-04-04,0.0
2007-04-05,-1.5577999999999999
2007-04-09,-1.8868
2007-04-10,1.6749
2007-04-11,-2.3795
2007-04-12,3.0625
2007-04-13,-0.0606
2007-04-16,0.0607
2007-04-17,-1.2735
2007-04-18,-1.4742
2007-04-19,-1.5586
2007-04-20,0.1267
2007-04-23,1.012
2007-04-24,0.1879
2007-04-25,-0.1875
2007-04-26,0.6262
2007-04-27,-0.6845
2007-04-30,-1.817
2007-05-01,-2.0421
2007-05-02,3.7785
2007-05-03,0.565
2007-05-04,0.0624
2007-05-07,-0.2495
2007-05-08,-2.3765
2007-05-09,0.9609
2007-05-10,-1.5863
2007-05-11,1.6118999999999999
2007-05-14,-0.6345
2007-05-15,-0.1916
2007-05-16,2.8151
2007-05-17,-0.9956
2007-05-18,0.5657
2007-05-21,3.0
2007-05-22,2.0024
2007-05-23,-1.7847
2007-05-24,-2.4833
2007-05-25,0.8075
2007-05-29,-0.6161
2007-05-30,0.558
2007-05-31,0.185
2007-06-01,0.6769
2007-06-04,0.0611
2007-06-05,0.1833
2007-06-06,0.1829
2007-06-07,-1.0347
2007-06-08,1.4144999999999999
2007-06-11,-0.9703
2007-06-12,-0.1837
2007-06-13,0.1227
2007-06-14,-0.4289
2007-06-15,1.2308
2007-06-18,-0.3647
2007-06-19,-0.6101
2007-06-20,-0.4297
2007-06-21,0.5549
2007-06-22,-1.1649
2007-06-25,-1.6749
2007-06-26,1.7035
2007-06-27,1.2407
2007-06-28,0.0
2007-06-29,-1.8382
2007-07-02,2.6217
2007-07-03,-0.1217
2007-07-05,-0.7308
2007-07-06,1.1656
2007-07-09,-1.0309
2007-07-10,-2.3284000000000002
2007-07-11,0.6901
2007-07-12,3.1776
2007-07-13,-0.6643
2007-07-16,-1.2766
2007-07-17,-0.1847
2007-07-18,-2.8994
2007-07-19,1.7154
2007-07-20,-1.624
2007-07-23,0.9524
2007-07-24,-6.5409
2007-07-25,-0.4038
2007-07-26,-2.2973
2007-07-27,-1.6598000000000002
2007-07-30,-0.9142
2007-07-31,-3.0518
2007-08-01,-0.1464
2007-08-02,4.0323
2007-08-03,-2.2551
2007-08-06,3.1723
2007-08-07,1.6771
2007-08-08,4.4674
2007-08-09,-19.6711
2007-08-10,-3.7674
2007-08-13,-3.7447
2007-08-14,-0.8842
2007-08-15,-1.2489
2007-08-16,0.271
2007-08-17,-0.9009
2007-08-20,0.6364
2007-08-21,-0.9937
2007-08-22,1.2774
2007-08-23,-0.991
2007-08-24,2.3658
2007-08-27,-2.4
2007-08-28,-0.9107
2007-08-29,0.9191
2007-08-30,0.5464
2007-08-31,0.5435
2007-09-04,-0.2703
2007-09-05,2.439
2007-09-06,-1.4990999999999999
2007-09-07,-1.1638
2007-09-10,-2.7174
2007-09-11,2.7933
2007-09-12,-0.4529
2007-09-13,0.273
2007-09-14,1.0889
2007-09-17,-0.9874
2007-09-18,1.9039000000000001
2007-09-19,4.8043
2007-09-20,-0.9338
2007-09-21,-1.1997
2007-09-24,-2.4284
2007-09-25,-4.1778
2007-09-26,-2.1336
2007-09-27,2.3697
2007-09-28,-1.9444
2007-10-01,1.983
2007-10-02,1.5741
2007-10-03,0.6381
2007-10-04,0.2717
2007-10-05,1.626
2007-10-08,-0.9778
2007-10-09,-1.2567
2007-10-10,0.4545
2007-10-11,-2.2624
2007-10-12,0.9259
2007-10-15,-1.9266
2007-10-16,0.4677
2007-10-17,0.1862
2007-10-18,-1.3941
2007-10-19,-4.147
2007-10-22,1.5733000000000001
2007-10-23,-1.0649
2007-10-24,-1.272
2007-10-25,-1.0902
2007-10-26,1.3026
2007-10-29,0.0
2007-10-30,-0.6924
2007-10-31,-0.498
2007-11-01,0.1001
2007-11-02,0.4
2007-11-05,1.5936
2007-11-06,-1.6667
2007-11-07,-5.5833
2007-11-08,-2.3231
2007-11-09,-0.2162
2007-11-12,-1.4085
2007-11-13,2.0879
2007-11-14,-0.9688
2007-11-15,-59.6739
2007-11-16,33.9623
2007-11-19,0.0
2007-11-20,-11.4688
2007-11-21,-6.8182
2007-11-23,7.0732
2007-11-26,-5.2392
2007-11-27,-1.6827
2007-11-28,1.467
2007-11-29,-5.3012
2007-11-30,-11.4504
2007-12-03,2.0115
2007-12-04,-13.5211
2007-12-05,-0.3257
2007-12-06,59.4771
2007-12-07,11.0656
2007-12-10,0.1845
2007-12-11,-5.3407
2007-12-12,-1.5564
2007-12-13,0.7905
2007-12-14,0.1961
2007-12-17,-5.2838
2007-12-18,10.5372
2007-12-19,-1.4953
2007-12-20,-1.1385
2007-12-21,47.6008
2007-12-24,-11.0533
2007-12-26,-5.117
2007-12-27,-5.547
2007-12-28,2.9364
2007-12-31,-3.9619999999999997
2008-01-02,-2.1452
2008-01-03,-1.855
2008-01-04,-3.7801
2008-01-07,4.2857
2008-01-08,-7.8767
2008-01-09,7.8067
2008-01-10,3.4483
2008-01-11,-3.3333
2008-01-14,5.8621
2008-01-15,-5.5375
2008-01-16,6.3793
2008-01-17,-5.0243
2008-01-18,-3.413
2008-01-22,-2.2968
2008-01-23,-0.3617
2008-01-24,-3.0853
2008-01-25,-1.6854
2008-01-28,0.0
2008-01-29,-1.9048
2008-01-30,-2.5243
2008-01-31,19.5219
2008-02-01,15.0
2008-02-04,-6.5217
2008-02-05,1.5504
2008-02-06,-2.9008000000000003
2008-02-07,8.0189
2008-02-08,-4.6579
2008-02-11,-4.1221
2008-02-12,1.1146
2008-02-13,4.5669
2008-02-14,-4.5181000000000004
2008-02-15,-0.3155
2008-02-19,0.1582
2008-02-20,-2.0537
2008-02-21,-2.2580999999999998
2008-02-22,-0.9901
2008-02-25,0.1667
2008-02-26,-1.9967000000000001
2008-02-27,4.584
2008-02-28,-10.3896
2008-02-29,-4.529
2008-03-03,-3.2258
2008-03-04,-5.8824
2008-03-05,0.8333
2008-03-06,-3.3058
2008-03-07,-1.0684
2008-03-10,-4.1037
2008-03-11,7.4324
2008-03-12,0.2096
2008-03-13,-0.6276
2008-03-14,2.1053
2008-03-17,-7.2165
2008-03-18,9.3333
2008-03-19,4.2683
2008-03-20,5.2632
2008-03-24,11.2963
2008-03-25,0.3328
2008-03-26,0.0
2008-03-27,0.995
2008-03-28,-3.1199
2008-03-31,-0.678
2008-04-01,4.4369
2008-04-02,1.4706000000000001
2008-04-03,-2.0934
2008-04-04,2.7961
2008-04-07,4.0
2008-04-08,4.4615
2008-04-09,-8.1001
2008-04-10,6.25
2008-04-11,-7.6923
2008-04-14,-3.4314
2008-04-15,10.6599
2008-04-16,-1.0703
2008-04-17,-0.4637
2008-04-18,-1.7081
2008-04-21,0.0
2008-04-22,-8.2148
2008-04-23,1.2048
2008-04-24,1.8707
2008-04-25,-0.5008
2008-04-28,-4.698
2008-04-29,5.9859
2008-04-30,2.6578
2008-05-01,-2.9126
2008-05-02,-1.0
2008-05-05,-3.7037
2008-05-06,4.7203
2008-05-07,-1.0017
2008-05-08,4.8904
2008-05-09,6.1093
2008-05-12,0.9091
2008-05-13,2.7027
2008-05-14,4.386
2008-05-15,-1.4006
2008-05-16,2.6989
2008-05-19,-0.4149
2008-05-20,-4.0278
2008-05-21,-1.8813
2008-05-22,2.5074
2008-05-23,-4.3165
2008-05-27,5.5639
2008-05-28,2.7066
2008-05-29,-1.6644
2008-05-30,0.8463
2008-06-02,-1.5385
2008-06-03,7.2443
2008-06-04,0.3974
2008-06-05,1.5831
2008-06-06,-6.8831
2008-06-09,-0.2789
2008-06-10,1.958
2008-06-11,-4.3896
2008-06-12,4.5911
2008-06-13,2.6063
2008-06-16,-1.8717000000000001
2008-06-17,-1.3624
2008-06-18,-1.2431
2008-06-19,2.5175
2008-06-20,-1.6371
2008-06-23,-2.7739000000000003
2008-06-24,-0.9986
2008-06-25,1.585
2008-06-26,-1.8439999999999999
2008-06-27,0.578
2008-06-30,-1.4368
2008-07-01,-5.6851
2008-07-02,-4.7913
2008-07-03,-1.461
2008-07-07,-0.9885
2008-07-08,3.9933
2008-07-09,-2.56
2008-07-10,-1.4778
2008-07-11,0.1667
2008-07-14,-1.9967000000000001
2008-07-15,1.528
2008-07-16,0.3344
2008-07-17,0.0
2008-07-18,-1.0
2008-07-21,0.1684
2008-07-22,1.1764999999999999
2008-07-23,1.1628
2008-07-24,-1.9704000000000002
2008-07-25,0.8375
2008-07-28,-0.9967
2008-07-29,0.5034
2008-07-30,0.1669
2008-07-31,-0.1667
2008-08-01,1.0017
2008-08-04,0.8264
2008-08-05,3.9344
2008-08-06,0.1577
2008-08-07,-1.7323
2008-08-08,2.2436
2008-08-11,1.7241
2008-08-12,-8.7827
2008-08-13,-2.1959
2008-08-14,4.8359
2008-08-15,0.4942
2008-08-18,-2.623
2008-08-19,-4.0404
2008-08-20,1.7544
2008-08-21,0.6897
2008-08-22,1.8836
2008-08-25,-3.0252
2008-08-26,0.8666
2008-08-27,2.9210000000000003
2008-08-28,-0.1669
2008-08-29,0.1672
2008-09-02,0.1669
2008-09-03,-0.3333
2008-09-04,-5.1839
2008-09-05,1.94
2008-09-08,-0.173
2008-09-09,-6.9324
2008-09-10,2.0484
2008-09-11,0.5474
2008-09-12,-1.4519
2008-09-15,-8.6556
2008-09-16,3.2258
2008-09-17,-11.9141
2008-09-18,7.9823
2008-09-19,13.347
2008-09-22,4.1667
2008-09-23,-6.7826
2008-09-24,-6.5299
2008-09-25,0.7984
2008-09-26,0.7921
2008-09-29,-5.6974
2008-09-30,5.4167
2008-10-01,-3.9526
2008-10-02,-5.3498
2008-10-03,-3.9130000000000003
2008-10-06,-9.9548
2008-10-07,-10.0503
2008-10-08,-1.1173
2008-10-09,-12.9944
2008-10-10,0.6494
2008-10-13,1.6129
2008-10-14,-5.7143
2008-10-15,-1.0101
2008-10-16,7.483
2008-10-17,2.5316
2008-10-20,-1.5432000000000001
2008-10-21,-1.2539
2008-10-22,-1.5873
2008-10-23,-3.5484
2008-10-24,-9.3645
2008-10-27,-7.3801
2008-10-28,9.1633
2008-10-29,-0.7299
2008-10-30,2.9412000000000003
2008-10-31,0.7143
2008-11-03,2.1277
2008-11-04,-2.7778
2008-11-05,0.0
2008-11-06,12.1429
2008-11-07,10.828
2008-11-10,-4.8850999999999996
2008-11-11,-5.7402
2008-11-12,-8.3333
2008-11-13,3.1469
2008-11-14,-4.7458
2008-11-17,-8.1851
2008-11-18,-2.7132
2008-11-19,-0.3984
2008-11-20,-0.4
2008-11-21,1.2048
2008-11-24,1.9841
2008-11-25,2.3346
2008-11-26,22.0532
2008-11-28,-3.7382999999999997
2008-12-01,-19.0939
2008-12-02,5.2
2008-12-03,1.5209000000000001
2008-12-04,-2.6217
2008-12-05,0.3846
2008-12-08,1.1494
2008-12-09,-7.5758
2008-12-10,1.6393
2008-12-11,-6.4516
2008-12-12,3.4483
2008-12-15,-5.0
2008-12-16,-3.5088
2008-12-17,-0.4545
2008-12-18,0.0
2008-12-19,-6.3927
2008-12-22,10.2439
2008-12-23,-3.9823
2008-12-24,-1.8433000000000002
2008-12-26,2.8169
2008-12-29,-2.2831
2008-12-30,2.8037
2008-12-31,0.9091
2009-01-02,2.2523
2009-01-05,3.5242
2009-01-06,2.1277
2009-01-07,-2.0833
2009-01-08,8.0851
2009-01-09,-3.1496
2009-01-12,1.626
2009-01-13,6.0
2009-01-14,-0.3774
2009-01-15,0.3788
2009-01-16,0.0
2009-01-20,-5.6604
2009-01-21,3.2
2009-01-22,2.3256
2009-01-23,-3.4091
2009-01-26,4.7059
2009-01-27,4.1199
2009-01-28,1.4388
2009-01-29,-9.2199
2009-01-30,5.8594
2009-02-02,4.428
2009-02-03,-9.894
2009-02-04,-4.7059
2009-02-05,-0.823
2009-02-06,4.5643
2009-02-09,-0.3968
2009-02-10,1.1952
2009-02-11,-1.5748
2009-02-12,4.0
2009-02-13,-0.3846
2009-02-17,-5.7915
2009-02-18,-1.2295
2009-02-19,-1.2448
2009-02-20,0.4202
2009-02-23,-10.4603
2009-02-24,2.8037
2009-02-25,-0.4545
2009-02-26,2.2831
2009-02-27,25.4464
2009-03-02,13.167300000000001
2009-03-03,-1.8868
2009-03-04,4.8077
2009-03-05,-13.7615
2009-03-06,3.9007
2009-03-09,-1.3652
2009-03-10,5.8824
2009-03-11,9.8039
2009-03-12,-2.0833
2009-03-13,2.1277
2009-03-16,1.1905000000000001
2009-03-17,9.1176
2009-03-18,5.3908
2009-03-19,2.046
2009-03-20,-8.7719
2009-03-23,10.4396
2009-03-24,-6.7164
2009-03-25,2.9333
2009-03-26,8.5492
2009-03-27,-6.6826
2009-03-30,-3.3247999999999998
2009-03-31,1.0582
2009-04-01,-0.5236
2009-04-02,7.3684
2009-04-03,4.1667
2009-04-06,0.9412
2009-04-07,-6.0606
2009-04-08,2.2333
2009-04-09,11.6505
2009-04-13,3.6957
2009-04-14,-7.7568
2009-04-15,-0.6818
2009-04-16,12.1281
2009-04-17,6.7347
2009-04-20,-4.0153
2009-04-21,10.5578
2009-04-22,-3.7838000000000003
2009-04-23,5.0562
2009-04-24,6.0606
2009-04-27,-3.1933
2009-04-28,0.1736
2009-04-29,2.253
2009-04-30,2.8814
2009-05-01,-1.318
2009-05-04,0.1669
2009-05-05,0.5
2009-05-06,-1.3267
2009-05-07,25.8824
2009-05-08,3.4713
2009-05-11,-2.8387000000000002
2009-05-12,-2.2576
2009-05-13,-4.6196
2009-05-14,-1.7094
2009-05-15,-0.8696
2009-05-18,0.5848
2009-05-19,5.5233
2009-05-20,-0.8264
2009-05-21,-2.2222
2009-05-22,-3.4091
2009-05-26,2.0588
2009-05-27,-0.5764
2009-05-28,0.1449
2009-05-29,1.013
2009-06-01,3.0086
2009-06-02,-0.5563
2009-06-03,-4.4755
2009-06-04,-6.735
2009-06-05,7.2214
2009-06-08,1.3176999999999999
2009-06-09,2.0231
2009-06-10,0.2833
2009-06-11,-1.9774
2009-06-12,1.7290999999999999
2009-06-15,0.2833
2009-06-16,2.2599
2009-06-17,-3.8674
2009-06-18,-0.1437
2009-06-19,3.8849
2009-06-22,-7.0637
2009-06-23,2.6826
2009-06-24,6.3861
2009-06-25,2.5921
2009-06-26,9.0426
2009-06-29,-5.0
2009-06-30,2.1823
2009-07-01,2.0101
2009-07-02,-3.9409
2009-07-06,-0.8974
2009-07-07,-0.6468
2009-07-08,-7.6823
2009-07-09,3.9492000000000003
2009-07-10,-0.4071
2009-07-13,2.8609999999999998
2009-07-14,2.7815
2009-07-15,3.0928
2009-07-16,0.0
2009-07-17,3.0
2009-07-20,5.9466
2009-07-21,3.2073
2009-07-22,-0.333
2009-07-23,0.7795
2009-07-24,-0.5525
2009-07-27,0.3333
2009-07-28,-1.1074
2009-07-29,-0.3359
2009-07-30,2.1348
2009-07-31,-0.9901
2009-08-03,-0.1111
2009-08-04,0.6674
2009-08-05,-2.6519
2009-08-06,-2.3837
2009-08-07,1.8605
2009-08-10,0.3425
2009-08-11,-4.3231
2009-08-12,2.497
2009-08-13,-3.8283
2009-08-14,-0.965
2009-08-17,1.5834000000000001
2009-08-18,0.8393
2009-08-19,-3.0916
2009-08-20,-2.2086
2009-08-21,1.0038
2009-08-24,-1.6149
2009-08-25,-1.3889
2009-08-26,-0.5122
2009-08-27,-2.574
2009-08-28,-4.7556
2009-08-31,0.5548
2009-09-01,-2.7586
2009-09-02,-0.7092
2009-09-03,-0.5714
2009-09-04,1.2931
2009-09-08,-2.2695
2009-09-09,0.5806
2009-09-10,-1.1544
2009-09-11,3.0657
2009-09-14,2.6912000000000003
2009-09-15,4.5517
2009-09-16,0.2639
2009-09-17,-1.1842
2009-09-18,-0.3995
2009-09-21,-1.6042999999999998
2009-09-22,0.6793
2009-09-23,-2.834
2009-09-24,-2.0833
2009-09-25,0.1418
2009-09-28,0.5666
2009-09-29,-1.2676
2009-09-30,4.2796
2009-10-01,-4.2408
2009-10-02,-0.7143
2009-10-05,2.3022
2009-10-06,4.5007
2009-10-07,-1.4805
2009-10-08,1.3660999999999999
2009-10-09,0.6739
2009-10-12,-1.8742
2009-10-13,0.0
2009-10-14,-1.0914
2009-10-15,-1.6552
2009-10-16,-2.805
2009-10-19,-2.0202
2009-10-20,-3.5346
2009-10-21,-1.374
2009-10-22,1.8576000000000001
2009-10-23,-2.7356
2009-10-26,-1.25
2009-10-27,1.5823
2009-10-28,-2.4922
2009-10-29,1.278
2009-10-30,-0.1577
2009-11-02,1.1058
2009-11-03,0.1563
2009-11-04,-0.468
2009-11-05,7.21
2009-11-06,1.0234
2009-11-09,4.1968
2009-11-10,-1.3889
2009-11-11,1.831
2009-11-12,-0.1383
2009-11-13,2.9086
2009-11-16,3.4993
2009-11-17,-1.5605
2009-11-18,-2.5099
2009-11-19,-2.439
2009-11-20,-0.2778
2009-11-23,3.0641
2009-11-24,-0.1351
2009-11-25,-1.2179
2009-11-27,-2.0548
2009-11-30,4.0559
2009-12-01,2.2849
2009-12-02,-1.3141
2009-12-03,1.7309999999999999
2009-12-04,2.8796
2009-12-07,0.7634
2009-12-08,-3.1566
2009-12-09,-0.3911
2009-12-10,-1.178
2009-12-11,1.9868000000000001
2009-12-14,1.9481000000000002
2009-12-15,-1.7833999999999999
2009-12-16,0.7782
2009-12-17,-0.2574
2009-12-18,1.2903
2009-12-21,-1.2739
2009-12-22,1.4194
2009-12-23,0.1272
2009-12-24,-1.3977
2009-12-28,-0.1289
2009-12-29,-1.4194
2009-12-30,-1.7016
2009-12-31,-0.2663
2010-01-04,1.2016
2010-01-05,-2.1108
2010-01-06,1.2129
2010-01-07,-0.1332
2010-01-08,0.8
2010-01-11,0.2646
2010-01-12,-0.7916
2010-01-13,5.7181
2010-01-14,0.7547
2010-01-15,1.1236
2010-01-19,0.0
2010-01-20,1.2346
2010-01-21,-0.7317
2010-01-22,-0.3686
2010-01-25,-1.233
2010-01-26,-0.8739
2010-01-27,0.7557
2010-01-28,0.375
2010-01-29,0.8717
2010-02-01,-0.6173
2010-02-02,-0.7453
2010-02-03,-0.1252
2010-02-04,-2.2556
2010-02-05,-0.2564
2010-02-08,-1.5424
2010-02-09,0.3916
2010-02-10,0.13
2010-02-11,-0.1299
2010-02-12,0.13
2010-02-16,0.9091
2010-02-17,1.1583
