ticker,LOB US Equity
2015-12-09,1.8195999999999999
2015-12-10,-2.755
2015-12-11,-0.3828
2015-12-14,-0.9992
2015-12-15,2.795
2015-12-16,6.1178
2015-12-17,-0.2847
2015-12-18,-1.0707
2015-12-21,-1.8759000000000001
2015-12-22,2.9412000000000003
2015-12-23,3.1429
2015-12-24,1.3158
2015-12-28,-1.162
2015-12-29,-0.6228
2015-12-30,-1.8106
2015-12-31,0.7092
2016-01-04,-5.6338
2016-01-05,-1.194
2016-01-06,-1.0574
2016-01-07,-0.9924
2016-01-08,-6.3994
2016-01-11,2.883
2016-01-12,2.6421
2016-01-13,-1.6381000000000001
2016-01-14,1.1102
2016-01-15,-0.7843
2016-01-19,-0.3953
2016-01-20,2.9365
2016-01-21,1.9275
2016-01-22,-0.1513
2016-01-25,-3.8636
2016-01-26,3.1521
2016-01-27,0.0
2016-01-28,5.7296
2016-01-29,2.8902
2016-02-01,0.9129
2016-02-02,-4.8713
2016-02-03,0.951
2016-02-04,2.3913
2016-02-05,-2.5478
2016-02-08,0.1452
2016-02-09,-1.7404
2016-02-10,0.2952
2016-02-11,0.3679
2016-02-12,-4.912
2016-02-16,4.7803
2016-02-17,0.0736
2016-02-18,0.5882
2016-02-19,-1.7544
2016-02-22,2.0089
2016-02-23,-5.1787
2016-02-24,2.0
2016-02-25,-0.905
2016-02-26,-0.3044
2016-02-29,1.2232
2016-03-01,-1.435
2016-03-02,-0.7663
2016-03-03,0.0
2016-03-04,-0.8494
2016-03-07,1.2461
2016-03-08,-2.0769
2016-03-09,2.1995
2016-03-10,1.6141
2016-03-11,-0.0756
2016-03-14,4.542
2016-03-15,-2.3172
2016-03-16,5.1149000000000004
2016-03-17,0.6347
2016-03-18,4.3448
2016-03-21,2.6864
2016-03-22,-1.1772
2016-03-23,0.6618
2016-03-24,-2.3011
2016-03-28,-4.5087
2016-03-29,0.9161
2016-03-30,3.7709
2016-03-31,0.9421
2016-04-01,0.0
2016-04-04,1.1333
2016-04-05,-1.3184
2016-04-06,-0.4676
2016-04-07,-1.8792
2016-04-08,-0.684
2016-04-11,1.7906
2016-04-12,-0.4736
2016-04-13,0.8158
2016-04-14,-0.472
2016-04-15,-0.4743
2016-04-18,2.791
2016-04-19,0.4636
2016-04-20,-0.7251
2016-04-21,0.2656
2016-04-22,1.5894
2016-04-25,-0.1956
2016-04-26,1.5023
2016-04-27,0.9009
2016-04-28,-0.574
2016-04-29,0.9622
2016-05-02,3.2402
2016-05-03,-2.0308
2016-05-04,-0.9422
2016-05-05,0.6975
2016-05-06,0.1889
2016-05-09,0.5028
2016-05-10,1.3759000000000001
2016-05-11,-1.2955
2016-05-12,-2.625
2016-05-13,0.1284
2016-05-16,-0.0641
2016-05-17,-3.0789
2016-05-18,0.5956
2016-05-19,2.8289
2016-05-20,2.2393
2016-05-23,-0.1252
2016-05-24,-0.6266
2016-05-25,2.7743
2016-05-26,-2.3926
2016-05-27,1.697
2016-05-31,-0.2472
2016-06-01,2.2305
2016-06-02,-2.8485
2016-06-03,-0.1248
2016-06-06,-0.0625
2016-06-07,-0.5003
2016-06-08,0.0
2016-06-09,-1.4456
2016-06-10,0.1913
2016-06-13,-2.6098
2016-06-14,-5.098
2016-06-15,-1.2397
2016-06-16,-0.2789
2016-06-17,-1.4685000000000001
2016-06-20,1.3485
2016-06-21,-0.7003
2016-06-22,-0.4231
2016-06-23,-1.204
2016-06-24,-1.7921
2016-06-27,0.0
2016-06-28,0.073
2016-06-29,1.7505
2016-06-30,1.147
2016-07-01,-1.3466
2016-07-05,-2.1552
2016-07-06,1.6153
2016-07-07,2.0231
2016-07-08,0.1416
2016-07-11,0.2829
2016-07-12,1.5514999999999999
2016-07-13,-0.0694
2016-07-14,2.0153
2016-07-15,-1.9074
2016-07-18,0.3472
2016-07-19,-0.8997
2016-07-20,-0.419
2016-07-21,-1.2623
2016-07-22,-0.2841
2016-07-25,-0.9259
2016-07-26,1.294
2016-07-27,0.4258
2016-07-28,-7.9152000000000005
2016-07-29,0.614
2016-08-01,1.2204
2016-08-02,-1.1304
2016-08-03,-0.6098
2016-08-04,-0.2301
2016-08-05,2.4596
2016-08-08,-0.3751
2016-08-09,2.0331
2016-08-10,0.1476
2016-08-11,-0.5158
2016-08-12,-0.0741
2016-08-15,-0.0741
2016-08-16,-0.816
2016-08-17,-0.5984
2016-08-18,0.4515
2016-08-19,1.6479
2016-08-22,0.6632
2016-08-23,2.123
2016-08-24,-1.2903
2016-08-25,1.5251000000000001
2016-08-26,0.9299
2016-08-29,2.8349
2016-08-30,-0.2757
2016-08-31,-2.0069
2016-09-01,-3.4605
2016-09-02,0.0
2016-09-06,4.6818
2016-09-07,0.4892
2016-09-08,2.3644
2016-09-09,0.9511
2016-09-12,0.1346
2016-09-13,-0.8065
2016-09-14,1.355
2016-09-15,-1.6711
2016-09-16,-4.2148
2016-09-19,0.4258
2016-09-20,-1.1307
2016-09-21,-0.5718
2016-09-22,1.4378
2016-09-23,0.9922
2016-09-26,-0.9825
2016-09-27,1.5592000000000001
2016-09-28,-0.2094
2016-09-29,-0.9091
2016-09-30,1.7643
2016-10-03,-0.2774
2016-10-04,-0.5563
2016-10-05,2.4476
2016-10-06,-0.273
2016-10-07,0.0
2016-10-10,0.4107
2016-10-11,-1.6360000000000001
2016-10-12,1.0395
2016-10-13,-1.9889999999999999
2016-10-14,1.1896
2016-10-17,-0.4149
2016-10-18,-0.6944
2016-10-19,0.3497
2016-10-20,-1.7422
2016-10-21,2.8369
2016-10-24,-0.6897
2016-10-25,-1.0417
2016-10-26,0.0
2016-10-27,6.3158
2016-10-28,2.3102
2016-10-31,2.9032
2016-11-01,0.0
2016-11-02,-3.7618
2016-11-03,2.6059
2016-11-04,-1.2698
2016-11-07,2.8939
2016-11-08,-1.25
2016-11-09,4.4304
2016-11-10,2.1212
2016-11-11,1.4837
2016-11-14,1.7544
2016-11-15,-0.2874
2016-11-16,-0.2882
2016-11-17,-1.4451
2016-11-18,2.9326
2016-11-21,0.2849
2016-11-22,1.1364
2016-11-23,0.2809
2016-11-25,0.5602
2016-11-28,-1.9499
2016-11-29,0.0
2016-11-30,-1.4205
2016-12-01,-0.5764
2016-12-02,-1.4493
2016-12-05,2.3529
2016-12-06,0.0
2016-12-07,-0.5747
2016-12-08,3.4682
2016-12-09,1.6760000000000002
2016-12-12,-2.3626
2016-12-13,0.8451
2016-12-14,-0.838
2016-12-15,1.1268
2016-12-16,4.1783
2016-12-19,3.7433
2016-12-20,2.3196
2016-12-21,-2.0151
2016-12-22,-1.2852999999999999
2016-12-23,-1.0417
2016-12-27,-0.5263
2016-12-28,0.0
2016-12-29,-2.1164
2016-12-30,0.0
2017-01-03,-1.8919000000000001
2017-01-04,3.8567
2017-01-05,-0.7958
2017-01-06,1.8717000000000001
2017-01-09,-0.5249
2017-01-10,2.3747
2017-01-11,0.5155
2017-01-12,-2.5641
2017-01-13,0.2632
2017-01-17,-2.3622
2017-01-18,1.6129
2017-01-19,0.0
2017-01-20,1.8519
2017-01-23,-1.2987
2017-01-24,2.3684
2017-01-25,-0.2571
2017-01-26,2.5773
2017-01-27,2.2613
2017-01-30,0.0
2017-01-31,0.4914
2017-02-01,-2.2005
2017-02-02,1.25
2017-02-03,1.9752999999999998
2017-02-06,6.2954
2017-02-07,3.6446
2017-02-08,0.8791
2017-02-09,1.0893
2017-02-10,-0.431
2017-02-13,-2.3810000000000002
2017-02-14,1.3304
2017-02-15,0.4376
2017-02-16,0.4357
2017-02-17,-0.2169
2017-02-21,1.087
2017-02-22,0.6452
2017-02-23,1.2821
2017-02-24,1.2658
2017-02-27,0.0
2017-02-28,-4.375
2017-03-01,-0.2179
2017-03-02,-2.4017
2017-03-03,-0.8949
2017-03-06,-1.5800999999999998
2017-03-07,-0.6881
2017-03-08,-1.5242
2017-03-09,3.2864
2017-03-10,-0.4545
2017-03-13,0.6849
2017-03-14,0.907
2017-03-15,1.3483
2017-03-16,-1.9956
2017-03-17,-0.2262
2017-03-20,-1.8141
2017-03-21,-3.4642
2017-03-22,-1.6745999999999999
2017-03-23,0.7299
2017-03-24,0.4831
2017-03-27,1.2019
2017-03-28,1.1876
2017-03-29,-0.939
2017-03-30,2.6066000000000003
2017-03-31,0.0
2017-04-03,-0.6928
2017-04-04,1.3953
2017-04-05,-1.8349
2017-04-06,-0.2336
2017-04-07,0.2342
2017-04-10,-1.4019
2017-04-11,2.3697
2017-04-12,0.9259
2017-04-13,-2.0642
2017-04-17,1.8735
2017-04-18,-1.3793
2017-04-19,0.9324
2017-04-20,1.1547
2017-04-21,0.0
2017-04-24,2.968
2017-04-25,1.7738
2017-04-26,1.0893
2017-04-27,5.3879
2017-04-28,-1.227
2017-05-01,-0.207
2017-05-02,-2.0747
2017-05-03,-0.6356
2017-05-04,2.5586
2017-05-05,0.2079
2017-05-08,4.7718
2017-05-09,-1.7822
2017-05-10,1.2097
2017-05-11,1.3944
2017-05-12,-1.5716999999999999
2017-05-15,1.5968
2017-05-16,-0.1965
2017-05-17,-3.5433
2017-05-18,1.4285999999999999
2017-05-19,-2.1328
2017-05-22,1.2346
2017-05-23,1.0163
2017-05-24,0.4024
2017-05-25,1.2024
2017-05-26,-0.7921
2017-05-30,-1.996
2017-05-31,-0.4073
2017-06-01,2.863
2017-06-02,-0.1988
2017-06-05,-1.7928
2017-06-06,-2.0284
2017-06-07,1.0352
2017-06-08,2.0492
2017-06-09,0.4016
2017-06-12,0.0
2017-06-13,1.4
2017-06-14,0.0
2017-06-15,0.3945
2017-06-16,0.1965
2017-06-19,-1.5686
2017-06-20,-1.3944
2017-06-21,-1.2121
2017-06-22,0.409
2017-06-23,-1.833
2017-06-26,-0.8299
2017-06-27,1.2551999999999999
2017-06-28,2.0661
2017-06-29,0.0
2017-06-30,-2.0243
2017-07-03,4.9587
2017-07-05,-0.9843
2017-07-06,-1.1928
2017-07-07,0.8048
2017-07-10,-1.7964
2017-07-11,-1.0163
2017-07-12,1.8479999999999999
2017-07-13,-1.8145
2017-07-14,0.0
2017-07-17,-0.8214
2017-07-18,2.2774
2017-07-19,-0.4049
2017-07-20,1.2195
2017-07-21,-0.2008
2017-07-24,0.0
2017-07-25,1.8109
2017-07-26,-1.3834
2017-07-27,-2.004
2017-07-28,3.0675
2017-07-31,0.1984
2017-08-01,1.9802
2017-08-02,-2.5243
2017-08-03,-3.1873
2017-08-04,0.823
2017-08-07,-1.2245
2017-08-08,-0.4132
2017-08-09,-4.1494
2017-08-10,-1.9481000000000002
2017-08-11,1.766
2017-08-14,1.9523000000000001
2017-08-15,-1.0638
2017-08-16,1.9355
2017-08-17,-3.2489
2017-08-18,-4.8035
2017-08-21,1.6055000000000001
2017-08-22,1.5800999999999998
2017-08-23,-1.3333
2017-08-24,1.5766
2017-08-25,0.2217
2017-08-28,-0.4425
2017-08-29,0.0
2017-08-30,0.6667
2017-08-31,-1.3245
2017-09-01,-0.2237
2017-09-05,-5.157
2017-09-06,4.2553
2017-09-07,-4.9887
2017-09-08,1.1933
2017-09-11,1.4151
2017-09-12,1.6279
2017-09-13,1.1442
2017-09-14,-1.1312
2017-09-15,-1.6018
2017-09-18,2.5581
2017-09-19,-0.4535
2017-09-20,0.6834
2017-09-21,0.0
2017-09-22,1.1312
2017-09-25,0.0
2017-09-26,2.9083
2017-09-27,1.7391
2017-09-28,-0.2137
2017-09-29,0.4283
2017-10-02,0.0
2017-10-03,1.919
2017-10-04,-0.8368
2017-10-05,1.4768
2017-10-06,0.8316
2017-10-09,0.0
2017-10-10,0.6186
2017-10-11,-0.8197
2017-10-12,-0.4132
2017-10-13,-0.6224
2017-10-16,-0.8351
2017-10-17,-1.2631999999999999
2017-10-18,0.2132
2017-10-19,-0.2128
2017-10-20,2.9851
2017-10-23,-2.2774
2017-10-24,0.2119
2017-10-25,0.0
2017-10-26,2.7484
2017-10-27,-0.6173
2017-10-30,-2.6915
2017-10-31,0.8511
2017-11-01,-0.8439
2017-11-02,1.7021
2017-11-03,0.2092
2017-11-06,2.0877
2017-11-07,-3.4765
2017-11-08,-0.8475
2017-11-09,-0.2137
2017-11-10,-1.1562999999999999
2017-11-13,2.6029999999999998
2017-11-14,0.4228
2017-11-15,0.6316
2017-11-16,-0.4184
2017-11-17,0.4202
2017-11-20,0.6276
2017-11-21,2.079
2017-11-22,-1.4257
2017-11-24,0.2066
2017-11-27,1.4433
2017-11-28,3.0488
2017-11-29,2.5641
2017-11-30,-0.9615
2017-12-01,0.3883
2017-12-04,-0.1934
2017-12-05,-2.3256
2017-12-06,-0.7937
2017-12-07,1.2
2017-12-08,-0.3953
2017-12-11,-2.5794
2017-12-12,-0.2037
2017-12-13,-1.4285999999999999
2017-12-14,-1.8634
2017-12-15,3.1646
2017-12-18,0.2045
2017-12-19,-0.8163
2017-12-20,0.0
2017-12-21,-0.2058
2017-12-22,-1.6495
2017-12-26,-1.2579
2017-12-27,-0.8493
2017-12-28,1.9272
2017-12-29,0.2101
2018-01-02,0.0
2018-01-03,-1.0482
2018-01-04,-0.4237
2018-01-05,1.7021
2018-01-08,-1.046
2018-01-09,2.7484
2018-01-10,0.823
2018-01-11,1.4285999999999999
2018-01-12,-0.4024
2018-01-16,-2.2222
2018-01-17,0.2066
2018-01-18,-1.8557000000000001
2018-01-19,-0.2101
2018-01-22,4.0
2018-01-23,0.0
2018-01-24,-1.2146
2018-01-25,10.4508
2018-01-26,-1.6698
2018-01-29,-0.3774
2018-01-30,1.8939
2018-01-31,0.0
2018-02-01,0.5576
2018-02-02,0.3697
2018-02-05,-3.4991
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,-2.3855
2018-02-09,2.6393
2018-02-12,-0.381
2018-02-13,1.5295999999999998
2018-02-14,2.0716
2018-02-15,-0.738
2018-02-16,0.3717
2018-02-20,-1.4815
2018-02-21,1.3158
2018-02-22,-2.7829
2018-02-23,1.0687
2018-02-26,0.0
2018-02-27,-0.9452
2018-02-28,-0.3817
2018-03-01,0.9579
2018-03-02,3.2258
2018-03-05,2.7574
2018-03-06,-2.1467
2018-03-07,2.3766
2018-03-08,-4.4643
2018-03-09,2.0561
2018-03-12,1.6484
2018-03-13,0.0
2018-03-14,-0.7207
2018-03-15,1.2704
2018-03-16,1.9713
2018-03-19,1.0545
2018-03-20,1.913
2018-03-21,1.0239
2018-03-22,-0.5068
2018-03-23,-4.0747
2018-03-26,1.9468999999999999
2018-03-27,-3.4722
2018-03-28,-0.1799
2018-03-29,0.1802
2018-04-02,-1.7986
2018-04-03,1.6484
2018-04-04,2.7027
2018-04-05,2.9825
2018-04-06,-2.8961
2018-04-09,0.3509
2018-04-10,1.049
2018-04-11,-0.692
2018-04-12,1.2195
2018-04-13,-1.5491000000000001
2018-04-16,0.5245
2018-04-17,-1.5652
2018-04-18,0.3534
2018-04-19,0.3521
2018-04-20,0.0
2018-04-23,0.8772
2018-04-24,0.0
2018-04-25,-0.6957
2018-04-26,-1.9264000000000001
2018-04-27,2.3214
2018-04-30,-1.3961999999999999
2018-05-01,-0.354
2018-05-02,1.421
2018-05-03,-0.8757
2018-05-04,0.7067
2018-05-07,0.3509
2018-05-08,1.7483
2018-05-09,-0.5155
2018-05-10,0.5181
2018-05-11,-0.1718
2018-05-14,-1.2048
2018-05-15,0.6969
2018-05-16,1.0381
2018-05-17,0.5137
2018-05-18,-0.3407
2018-05-21,0.5128
2018-05-22,1.1905000000000001
2018-05-23,-1.0084
2018-05-24,0.5093
2018-05-25,0.1014
2018-05-29,-0.3378
2018-05-30,1.8643999999999998
2018-05-31,-1.6639
2018-06-01,1.692
2018-06-04,0.6656
2018-06-05,0.3306
2018-06-06,0.0
2018-06-07,0.1647
2018-06-08,-0.3289
2018-06-11,-1.3201
2018-06-12,-1.0033
2018-06-13,1.3514
2018-06-14,-1.0
2018-06-15,0.5051
2018-06-18,3.1826
2018-06-19,0.3247
2018-06-20,1.9417
2018-06-21,-2.3810000000000002
2018-06-22,-1.626
2018-06-25,0.1653
2018-06-26,1.6502
2018-06-27,-2.5974
2018-06-28,1.8333
2018-06-29,0.3273
2018-07-02,1.6313
2018-07-03,1.2841
2018-07-05,1.1094
2018-07-06,1.2539
2018-07-09,0.1548
2018-07-10,-3.4003
2018-07-11,1.12
2018-07-12,0.3165
2018-07-13,-0.6309
2018-07-16,0.7937
2018-07-17,-0.4724
2018-07-18,0.6329
2018-07-19,0.4717
2018-07-20,1.252
2018-07-23,0.3091
2018-07-24,-0.9245
2018-07-25,-0.9331
2018-07-26,-6.7504
2018-07-27,-4.8822
2018-07-30,0.0
2018-07-31,0.708
2018-08-01,2.2847
2018-08-02,2.9210000000000003
2018-08-03,-0.8347
2018-08-06,-0.1684
2018-08-07,-0.6745
2018-08-08,1.528
2018-08-09,-0.1672
2018-08-10,-0.5025
2018-08-13,-0.8418
2018-08-14,1.6978
2018-08-15,-2.0033
2018-08-16,0.6814
2018-08-17,0.1692
2018-08-20,0.5068
2018-08-21,1.3445
2018-08-22,0.3317
2018-08-23,-1.3223
2018-08-24,1.005
2018-08-27,-0.1658
2018-08-28,-0.1661
2018-08-29,-0.1664
2018-08-30,0.3333
2018-08-31,0.4983
2018-09-04,0.1653
2018-09-05,-0.8251
2018-09-06,-0.9983
2018-09-07,-0.3361
2018-09-10,-0.742
2018-09-11,0.0
2018-09-12,-3.0612
2018-09-13,-0.5263
2018-09-14,0.7055
2018-09-17,0.0
2018-09-18,1.2259
2018-09-19,0.346
2018-09-20,-0.3448
2018-09-21,-1.0381
2018-09-24,-3.3217
2018-09-25,0.5425
2018-09-26,-1.4388
2018-09-27,-1.8248
2018-09-28,-0.3717
2018-10-01,-1.9776
2018-10-02,-3.1214
2018-10-03,3.7721
2018-10-04,-0.2272
2018-10-05,-1.7078
2018-10-08,0.0
2018-10-09,0.2317
2018-10-10,-1.9260000000000002
2018-10-11,-4.0063
2018-10-12,-0.2864
2018-10-15,-0.0821
2018-10-16,1.0678
2018-10-17,-1.1784
2018-10-18,-2.7961
2018-10-19,-3.6379
2018-10-22,-2.3705
2018-10-23,-1.1241
2018-10-24,-7.9127
2018-10-25,-4.8395
2018-10-26,-2.8542
2018-10-29,-1.2821
2018-10-30,-0.974
2018-10-31,0.5464
2018-11-01,5.7065
2018-11-02,-3.1362
2018-11-05,-0.1062
2018-11-06,0.0531
2018-11-07,1.7525
2018-11-08,1.2526
2018-11-09,-2.3196
2018-11-12,-0.1583
2018-11-13,-0.2114
2018-11-14,-3.178
2018-11-15,3.1182
2018-11-16,-0.6897
2018-11-19,-0.641
2018-11-20,-0.8065
2018-11-21,-0.542
2018-11-23,0.218
2018-11-26,1.4682
2018-11-27,-1.9828999999999999
2018-11-28,1.4762
2018-11-29,-1.8858000000000001
2018-11-30,-1.4827
2018-12-03,0.67
2018-12-04,-6.7665
2018-12-06,0.7139
2018-12-07,-1.1223
2018-12-10,-0.7168
2018-12-11,-17.6895
2018-12-12,10.4532
2018-12-13,0.5295
2018-12-14,-2.3041
2018-12-17,-1.2129
2018-12-18,-1.5007000000000001
2018-12-19,-4.5014
2018-12-20,1.2328000000000001
2018-12-21,-0.3582
2018-12-24,1.5816
2018-12-26,5.5202
2018-12-27,-0.939
2018-12-28,0.1354
2018-12-31,0.1352
2019-01-02,2.5658
2019-01-03,-1.185
2019-01-04,4.7302
2019-01-07,-0.5725
2019-01-08,1.2796
2019-01-09,1.4529
2019-01-10,-2.4284
2019-01-11,-0.0638
2019-01-14,-0.8301
2019-01-15,0.6439
2019-01-16,2.3033
2019-01-17,-0.1251
2019-01-18,-0.3757
2019-01-22,-2.577
2019-01-23,-0.5806
2019-01-24,-14.0169
2019-01-25,5.0566
2019-01-28,-0.5029
2019-01-29,0.0722
2019-01-30,-0.7215
2019-01-31,1.0174
2019-02-01,4.1727
2019-02-04,5.3867
2019-02-05,5.4391
2019-02-06,-4.4127
2019-02-07,-1.6255
2019-02-08,-1.6522999999999999
2019-02-11,3.6962
2019-02-12,1.7498
2019-02-13,5.0955
2019-02-14,-3.0909
2019-02-15,2.0638
2019-02-19,2.0833
2019-02-20,1.7407
2019-02-21,-1.3569
2019-02-22,-0.7177
2019-02-25,-0.7229
2019-02-26,-1.3374
2019-02-27,0.801
2019-02-28,-0.9169
2019-03-01,0.3085
2019-03-04,-1.0455
2019-03-05,-0.1243
2019-03-06,-1.8046
2019-03-07,-1.3308
2019-03-08,0.1927
2019-03-11,0.0641
2019-03-12,-1.4094
2019-03-13,0.4548
2019-03-14,-1.423
2019-03-15,0.6562
2019-03-18,0.7823
2019-03-19,-2.5873
2019-03-20,-3.6521
2019-03-21,-1.7919
2019-03-22,-3.5088
2019-03-25,-0.8
2019-03-26,5.4252
2019-03-27,-0.0695
2019-03-28,0.4871
2019-03-29,1.1773
2019-04-01,3.0801
2019-04-02,0.9296
2019-04-03,-0.4605
2019-04-04,0.7931
2019-04-05,1.9016
2019-04-08,-0.0644
2019-04-09,-0.7083
2019-04-10,0.5837
2019-04-11,2.3211
2019-04-12,2.2684
2019-04-15,-0.9858
2019-04-16,3.3603
2019-04-17,0.7827
2019-04-18,-0.8363
2019-04-22,-1.8675000000000002
2019-04-23,0.2455
2019-04-24,-0.7348
2019-04-25,-0.2468
2019-04-26,8.0396
2019-04-29,2.7476000000000003
2019-04-30,-2.6741
2019-05-01,-2.1179
2019-05-02,-0.3509
2019-05-03,1.7019
2019-05-06,-1.0387
2019-05-07,-1.7492999999999999
2019-05-08,-0.4154
2019-05-09,0.2384
2019-05-10,0.0595
2019-05-13,-1.9607999999999999
2019-05-14,1.3333
2019-05-15,-0.9569
2019-05-16,0.0604
2019-05-17,-1.5088
2019-05-20,0.7966
2019-05-21,1.2766
2019-05-22,-1.5006
2019-05-23,-1.4016
2019-05-24,0.5562
2019-05-28,-0.8005
2019-05-29,0.6828
2019-05-30,-2.4044
2019-05-31,-1.8951
2019-06-03,2.1249
2019-06-04,1.8916
2019-06-05,-0.9282
2019-06-06,-2.3735
2019-06-07,0.8957
2019-06-10,3.0438
2019-06-11,2.2769
2019-06-12,0.4813
2019-06-13,2.2754
2019-06-14,-0.5269
2019-06-17,-0.4709
2019-06-18,2.7794
2019-06-19,-1.2658
2019-06-20,-0.3497
2019-06-21,-1.6959
2019-06-24,-3.5693
2019-06-25,1.7890000000000001
2019-06-26,0.2424
2019-06-27,3.4462
2019-06-28,0.2338
2019-07-01,-0.0583
2019-07-02,-2.8588
2019-07-03,0.9009
2019-07-05,2.0833
2019-07-08,-1.1078999999999999
2019-07-09,0.1179
2019-07-10,-1.1779
2019-07-11,-1.4303
2019-07-12,3.2648
2019-07-15,-2.3419
2019-07-16,-0.5995
2019-07-17,-0.3619
2019-07-18,0.1816
2019-07-19,-1.0272
2019-07-22,-0.8547
2019-07-23,-0.431
2019-07-24,4.5145
2019-07-25,16.0947
2019-07-26,3.8226
2019-07-29,-2.6019
2019-07-30,0.0504
2019-07-31,-1.9144
2019-08-01,-2.2085
2019-08-02,-0.1576
2019-08-05,-2.2094
2019-08-06,-0.1076
2019-08-07,-1.0232
2019-08-08,1.1425
2019-08-09,-1.6676
2019-08-12,-0.7112
2019-08-13,1.6529
2019-08-14,-2.71
2019-08-15,-1.8384
2019-08-16,2.7241999999999997
2019-08-19,1.105
2019-08-20,-0.8197
2019-08-21,0.0
2019-08-22,-0.8815
2019-08-23,-3.224
2019-08-26,0.7467
2019-08-27,-0.7982
2019-08-28,0.8621
2019-08-29,2.1652
2019-08-30,0.0558
2019-09-03,-2.3969
2019-09-04,-0.514
2019-09-05,2.698
2019-09-06,-0.7267
2019-09-09,2.4775
2019-09-10,3.027
2019-09-11,0.3739
2019-09-12,2.0756
2019-09-13,1.1992
2019-09-16,0.4637
2019-09-17,-2.0513
2019-09-18,-0.2618
2019-09-19,-3.1496
2019-09-20,3.4146
2019-09-23,-3.0922
2019-09-24,-1.8388
2019-09-25,0.9366
2019-09-26,0.5459
2019-09-27,-0.8143
2019-09-30,-0.9305
2019-10-01,-2.0994
2019-10-02,1.1287
2019-10-03,0.1674
2019-10-04,-0.1671
2019-10-07,-1.7856999999999998
2019-10-08,-2.5568
2019-10-09,0.3499
2019-10-10,0.9297
2019-10-11,1.209
2019-10-14,-0.0569
2019-10-15,1.2806
2019-10-16,0.3091
2019-10-17,1.1764999999999999
2019-10-18,-0.2215
2019-10-21,2.3862
2019-10-22,0.2168
2019-10-23,0.0541
2019-10-24,-0.4324
2019-10-25,0.0543
2019-10-28,0.8681
2019-10-29,-0.1076
2019-10-30,-1.4001000000000001
2019-10-31,-0.8738
2019-11-01,1.157
2019-11-04,1.0893
2019-11-05,1.9935
2019-11-06,-0.5283
2019-11-07,0.3186
2019-11-08,0.5823
2019-11-11,0.8947
2019-11-12,-0.626
2019-11-13,-2.8346
2019-11-14,-1.2966
2019-11-15,0.1642
2019-11-18,-1.4208
2019-11-19,2.051
2019-11-20,-1.1407
2019-11-21,-0.2747
2019-11-22,0.2204
2019-11-25,0.9346
2019-11-26,-1.0349
2019-11-27,0.8806
2019-11-29,-0.4364
2019-12-02,-0.3836
2019-12-03,-0.7163
2019-12-04,0.4994
2019-12-05,6.8469999999999995
2019-12-06,-0.155
2019-12-09,-0.3106
2019-12-10,-0.026
2019-12-11,-0.026
