ticker,PEB US Equity
2010-05-03,0.2538
2010-05-04,-1.7722
2010-05-05,-1.5979
2010-05-06,-2.2001
2010-05-07,-0.3749
2010-05-10,3.7634
2010-05-11,-2.9016
2010-05-12,4.8559
2010-05-13,-0.5089
2010-05-14,-1.4322
2010-05-17,-1.453
2010-05-18,0.8952
2010-05-19,-0.9916
2010-05-20,-0.8962
2010-05-21,2.0745
2010-05-24,3.1787
2010-05-25,0.8586
2010-05-26,1.8027
2010-05-27,1.6724
2010-05-28,-0.7257
2010-06-01,-1.9493
2010-06-02,-0.6461
2010-06-03,-1.1006
2010-06-04,-7.132
2010-06-07,-2.2331
2010-06-08,-0.1114
2010-06-09,0.3346
2010-06-10,7.1151
2010-06-11,0.2595
2010-06-14,0.3106
2010-06-15,-1.4447999999999999
2010-06-16,-1.0471
2010-06-17,-0.8466
2010-06-18,1.4941
2010-06-21,0.2103
2010-06-22,-1.1018
2010-06-23,2.3342
2010-06-24,-0.4147
2010-06-25,3.6439
2010-06-28,-1.0045
2010-06-29,-3.9574
2010-06-30,-0.4226
2010-07-01,0.4244
2010-07-02,-1.532
2010-07-06,-2.0386
2010-07-07,4.0526
2010-07-08,1.1579
2010-07-09,0.1561
2010-07-12,-0.7792
2010-07-13,-0.8377
2010-07-14,-0.8448
2010-07-15,-0.6922
2010-07-16,-1.2332
2010-07-19,-2.1716
2010-07-20,-0.3885
2010-07-21,-4.6797
2010-07-22,-0.1169
2010-07-23,1.2288000000000001
2010-07-26,1.5029
2010-07-27,0.6264
2010-07-28,1.0187
2010-07-29,2.577
2010-07-30,-0.1092
2010-08-02,4.2646
2010-08-03,-0.4719
2010-08-04,0.4215
2010-08-05,-1.3641
2010-08-06,0.3191
2010-08-09,-0.8484
2010-08-10,-0.8021
2010-08-11,-3.6658
2010-08-12,-0.3358
2010-08-13,-2.0213
2010-08-16,3.0372
2010-08-17,0.2225
2010-08-18,-0.7769
2010-08-19,-3.4116
2010-08-20,0.0579
2010-08-23,-0.4051
2010-08-24,0.0581
2010-08-25,3.3682
2010-08-26,-0.618
2010-08-27,2.1481
2010-08-30,-0.8301
2010-08-31,-1.0045
2010-09-01,0.7892
2010-09-02,0.3356
2010-09-03,1.3378
2010-09-07,-1.0451
2010-09-08,-1.2229
2010-09-09,1.0692
2010-09-10,-0.3898
2010-09-13,0.7826
2010-09-14,-0.4437
2010-09-15,0.6128
2010-09-16,-0.9413
2010-09-17,3.242
2010-09-20,4.2231
2010-09-21,-1.8182
2010-09-22,-2.1164
2010-09-23,-3.2432
2010-09-24,1.3408
2010-09-27,-0.7166
2010-09-28,1.3881000000000001
2010-09-29,-0.3286
2010-09-30,-1.044
2010-10-01,0.4442
2010-10-04,-0.4422
2010-10-05,2.221
2010-10-06,-1.5752000000000002
2010-10-07,0.9382
2010-10-08,1.0935
2010-10-11,0.8112
2010-10-12,-0.5365
2010-10-13,2.4272
2010-10-14,-1.1585
2010-10-15,-1.2254
2010-10-18,2.4272
2010-10-19,0.0
2010-10-20,1.2638
2010-10-21,1.4561
2010-10-22,-0.0513
2010-10-25,0.359
2010-10-26,-0.2555
2010-10-27,0.0
2010-10-28,1.127
2010-10-29,-0.7599
2010-11-01,0.1531
2010-11-02,0.9174
2010-11-03,0.1515
2010-11-04,2.7736
2010-11-05,-0.2453
2010-11-08,-0.6394
2010-11-09,-5.198
2010-11-10,-0.5222
2010-11-11,1.0499
2010-11-12,-3.8442
2010-11-15,1.1345
2010-11-16,0.2137
2010-11-17,-1.1727
2010-11-18,0.3776
2010-11-19,-1.5046
2010-11-22,0.0
2010-11-23,0.3273
2010-11-24,1.4682
2010-11-26,-1.5541
2010-11-29,1.9597
2010-11-30,0.0534
2010-12-01,0.4803
2010-12-02,1.5401
2010-12-03,1.2029
2010-12-06,-1.1886
2010-12-07,1.9351
2010-12-08,0.0
2010-12-09,0.4105
2010-12-10,2.9126
2010-12-13,0.4965
2010-12-14,-2.915
2010-12-15,-0.458
2010-12-16,-0.3579
2010-12-17,2.668
2010-12-20,0.3498
2010-12-21,1.0956
2010-12-22,1.4285999999999999
2010-12-23,-0.0971
2010-12-27,1.896
2010-12-28,-1.145
2010-12-29,1.2066
2010-12-30,-2.1103
2010-12-31,-0.441
2011-01-03,3.1496
2011-01-04,-4.3893
2011-01-05,4.2415
2011-01-06,0.1915
2011-01-07,-0.5256
2011-01-10,-0.3842
2011-01-11,-1.3982999999999999
2011-01-12,-0.2445
2011-01-13,0.1961
2011-01-14,1.8591
2011-01-18,1.1047
2011-01-19,-1.1876
2011-01-20,-1.875
2011-01-21,-1.4209
2011-01-24,1.3418999999999999
2011-01-25,0.4904
2011-01-26,0.488
2011-01-27,0.2914
2011-01-28,-1.5981
2011-01-31,1.1811
2011-02-01,3.5991999999999997
2011-02-02,-0.0469
2011-02-03,3.4288
2011-02-04,-0.9537
2011-02-07,0.4585
2011-02-08,-0.2282
2011-02-09,1.3266
2011-02-10,-0.316
2011-02-11,-0.3623
2011-02-14,0.0
2011-02-15,-0.7727
2011-02-16,-0.3665
2011-02-17,-0.1839
2011-02-18,0.1842
2011-02-22,-4.046
2011-02-23,2.3479
2011-02-24,0.1873
2011-02-25,3.1776
2011-02-28,-0.6341
2011-03-01,-4.0565
2011-03-02,1.1401
2011-03-03,3.3349
2011-03-04,-0.3636
2011-03-07,-1.8248
2011-03-08,1.6263999999999998
2011-03-09,-1.1888
2011-03-10,-0.7404
2011-03-11,1.5851
2011-03-14,-0.7343
2011-03-15,-1.4794
2011-03-16,-2.4402
2011-03-17,1.7797
2011-03-18,1.9376
2011-03-21,2.4571
2011-03-22,-1.5836999999999999
2011-03-23,-0.6437
2011-03-24,-1.018
2011-03-25,0.935
2011-03-28,-1.5748
2011-03-29,2.3059
2011-03-30,2.7752
2011-03-31,-0.315
2011-04-01,-1.1287
2011-04-04,-0.9589
2011-04-05,0.2305
2011-04-06,-0.598
2011-04-07,-0.0463
2011-04-08,-1.9444
2011-04-11,-0.7554
2011-04-12,-1.9505
2011-04-13,-0.1456
2011-04-14,1.2147999999999999
2011-04-15,1.3442
2011-04-18,-0.0474
2011-04-19,0.1896
2011-04-20,0.1419
2011-04-21,2.0784
2011-04-25,-0.6478
2011-04-26,0.1863
2011-04-27,0.3254
2011-04-28,0.0927
2011-04-29,-0.6944
2011-05-02,-0.4662
2011-05-03,-0.8431
2011-05-04,-0.4251
2011-05-05,-0.2846
2011-05-06,-2.1884
2011-05-09,1.216
2011-05-10,2.4027
2011-05-11,-1.9708999999999999
2011-05-12,2.0584
2011-05-13,-2.3921
2011-05-16,0.0
2011-05-17,0.0961
2011-05-18,0.6241
2011-05-19,0.7634
2011-05-20,-0.5208
2011-05-23,-0.9995
2011-05-24,0.2885
2011-05-25,0.1438
2011-05-26,3.4466
2011-05-27,0.0925
2011-05-31,0.5086
2011-06-01,-2.4839
2011-06-02,-3.3019
2011-06-03,0.0488
2011-06-06,-1.4139
2011-06-07,0.3956
2011-06-08,-0.6897
2011-06-09,-1.6369
2011-06-10,-2.2693
2011-06-13,0.4128
2011-06-14,0.7194
2011-06-15,-0.6633
2011-06-16,0.2054
2011-06-17,1.5889
2011-06-20,-0.8073
2011-06-21,3.6114
2011-06-22,-1.3255
2011-06-23,-2.4876
2011-06-24,-0.9694
2011-06-27,-0.8758
2011-06-28,0.9356
2011-06-29,2.0207
2011-06-30,2.5394
2011-07-01,1.2382
2011-07-05,0.1957
2011-07-06,0.6348
2011-07-07,-0.5337
2011-07-08,-0.2439
2011-07-11,-1.2225
2011-07-12,0.1485
2011-07-13,-0.1977
2011-07-14,-0.9906
2011-07-15,0.8504
2011-07-18,-0.8433
2011-07-19,1.4506999999999999
2011-07-20,-0.1479
2011-07-21,0.9877
2011-07-22,-0.2445
2011-07-25,-2.402
2011-07-26,1.0045
2011-07-27,-1.5415
2011-07-28,0.8586
2011-07-29,-1.0015
2011-08-01,-1.3657
2011-08-02,-6.0
2011-08-03,0.1637
2011-08-04,-5.8279
2011-08-05,-3.5859
2011-08-08,-8.0984
2011-08-09,1.1749
2011-08-10,-2.8387000000000002
2011-08-11,4.2497
2011-08-12,1.4013
2011-08-15,4.1457
2011-08-16,-1.6888
2011-08-17,-0.4908
2011-08-18,-7.4599
2011-08-19,-5.5963
2011-08-22,0.2117
2011-08-23,3.5915
2011-08-24,2.1074
2011-08-25,-2.0639
2011-08-26,1.7675
2011-08-29,5.8784
2011-08-30,0.0
2011-08-31,1.388
2011-09-01,-2.9247
2011-09-02,-5.0
2011-09-06,-2.0243
2011-09-07,5.7851
2011-09-08,-2.5391
2011-09-09,-4.0748
2011-09-12,-0.6964
2011-09-13,0.4909
2011-09-14,1.1863
2011-09-15,6.0
2011-09-16,4.8796
2011-09-19,-6.1414
2011-09-20,0.0661
2011-09-21,-2.2457
2011-09-22,-4.5946
2011-09-23,3.187
2011-09-26,2.5395
2011-09-27,4.2838
2011-09-28,-2.2465
2011-09-29,3.64
2011-09-30,-0.0639
2011-10-03,-7.9233
2011-10-04,6.1763
2011-10-05,-2.8105
2011-10-06,3.6315
2011-10-07,-4.7372
2011-10-10,3.951
2011-10-11,1.4417
2011-10-12,1.2274
2011-10-13,-0.5743
2011-10-14,4.2362
2011-10-17,-2.032
2011-10-18,6.2854
2011-10-19,0.8279
2011-10-20,0.0
2011-10-21,3.0499
2011-10-24,1.5367
2011-10-25,-3.4753
2011-10-26,1.6841
2011-10-27,7.5385
2011-10-28,2.2836
2011-10-31,-1.1942
2011-11-01,-3.2055
2011-11-02,2.0087
2011-11-03,0.3193
2011-11-04,0.5305
2011-11-07,0.0528
2011-11-08,0.3165
2011-11-09,-5.2576
2011-11-10,1.9423
2011-11-11,2.3407999999999998
2011-11-14,-1.5426
2011-11-15,2.8093
2011-11-16,-2.3121
2011-11-17,-0.8069
2011-11-18,-0.3254
2011-11-21,-4.951
2011-11-22,-0.229
2011-11-23,-3.0407
2011-11-25,-0.7692
2011-11-28,5.5456
2011-11-29,-1.0169
2011-11-30,5.7078
2011-12-01,-1.2419
2011-12-02,0.7654
2011-12-05,1.5735000000000001
2011-12-06,1.2821
2011-12-07,0.0527
2011-12-08,-3.321
2011-12-09,3.0534
2011-12-12,-1.1111
2011-12-13,-2.1937
2011-12-14,-0.4376
2011-12-15,2.3077
2011-12-16,0.0537
2011-12-19,-0.4294
2011-12-20,3.4501
2011-12-21,0.2084
2011-12-22,0.78
2011-12-23,1.29
2011-12-27,-0.1528
2011-12-28,-1.4285999999999999
2011-12-29,0.9896
2011-12-30,-1.083
2012-01-03,1.6684
2012-01-04,-0.8718
2012-01-05,0.0
2012-01-06,-0.1552
2012-01-09,0.4663
2012-01-10,0.9283
2012-01-11,-0.2555
2012-01-12,0.9221
2012-01-13,0.7614
2012-01-17,1.0076
2012-01-18,1.1471
2012-01-19,0.9862
2012-01-20,1.5625
2012-01-23,1.1538
2012-01-24,2.2814
2012-01-25,2.2305
2012-01-26,-1.0
2012-01-27,0.6428
2012-01-30,-0.2281
2012-01-31,1.4175
2012-02-01,3.7420999999999998
2012-02-02,-1.9557
2012-02-03,3.5461
2012-02-06,0.4709
2012-02-07,-0.5113
2012-02-08,-0.8565
2012-02-09,-0.9935
2012-02-10,-2.4433
2012-02-13,2.2809
2012-02-14,-2.23
2012-02-15,-3.0411
2012-02-16,1.7066
2012-02-17,0.2268
2012-02-21,0.3167
2012-02-22,-0.9923
2012-02-23,2.1412
2012-02-24,-1.7841
2012-02-27,-1.317
2012-02-28,-0.8283
2012-02-29,-0.5568
2012-03-01,-0.1867
2012-03-02,-1.1219999999999999
2012-03-05,1.0875
2012-03-06,-1.7774
2012-03-07,0.6667
2012-03-08,1.4664
2012-03-09,2.2378
2012-03-12,1.8239999999999998
2012-03-13,4.2096
2012-03-14,-0.2149
2012-03-15,1.0336
2012-03-16,-1.9607999999999999
2012-03-19,0.1739
2012-03-20,0.2604
2012-03-21,0.5628
2012-03-22,-0.6027
2012-03-23,-0.6496
2012-03-26,1.1334
2012-03-27,-0.7328
2012-03-28,-0.7382
2012-03-29,-1.2313
2012-03-30,0.5343
2012-04-02,3.1887
2012-04-03,-0.8584
2012-04-04,-2.6407
2012-04-05,1.1561
2012-04-09,-2.6813000000000002
2012-04-10,-2.8455
2012-04-11,1.9526
2012-04-12,1.4592
2012-04-13,-0.4494
2012-04-16,-0.5869
2012-04-17,2.9973
2012-04-18,-1.4990999999999999
2012-04-19,3.0886
2012-04-20,0.5645
2012-04-23,-1.2953000000000001
2012-04-24,1.7934999999999999
2012-04-25,1.0314
2012-04-26,0.638
2012-04-27,0.803
2012-04-30,0.9644
2012-05-01,0.1246
2012-05-02,-0.871
2012-05-03,-1.2134
2012-05-04,-1.4824
2012-05-07,0.0
2012-05-08,0.5159
2012-05-09,-1.1976
2012-05-10,-0.3463
2012-05-11,0.0434
2012-05-14,0.825
2012-05-15,-2.1102
2012-05-16,-1.5398
2012-05-17,-3.0831
2012-05-18,-2.5818
2012-05-21,2.9815
2012-05-22,-0.7813
2012-05-23,1.4358
2012-05-24,-0.0457
2012-05-25,-0.9137
2012-05-29,2.3513
2012-05-30,-2.6126
2012-05-31,1.5264
2012-06-01,-5.5581
2012-06-04,0.193
2012-06-05,1.3961999999999999
2012-06-06,3.9411
2012-06-07,-1.6903000000000001
2012-06-08,2.9275
2012-06-11,-2.9797000000000002
2012-06-12,1.7217
2012-06-13,-0.5947
2012-06-14,2.9913
2012-06-15,0.3575
2012-06-18,0.5788
2012-06-19,1.151
2012-06-20,1.1816
2012-06-21,-1.1246
2012-06-22,-0.9186
2012-06-25,-0.2208
2012-06-26,-0.2212
2012-06-27,1.4191
2012-06-28,-0.8791
2012-06-29,3.3703
2012-07-02,-0.7722
2012-07-03,0.0865
2012-07-05,0.0864
2012-07-06,-1.5969
2012-07-09,-0.5263
2012-07-10,-0.5732
2012-07-11,1.1973
2012-07-12,-1.3146
2012-07-13,2.1314
2012-07-16,0.2609
2012-07-17,0.7806
2012-07-18,-0.2151
2012-07-19,-0.8624
2012-07-20,-1.2179
2012-07-23,-1.5412
2012-07-24,-1.8336000000000001
2012-07-25,-1.8679000000000001
2012-07-26,0.6964
2012-07-27,2.9968
2012-07-30,0.6267
2012-07-31,1.0676
2012-08-01,-2.6408
2012-08-02,-0.5877
2012-08-03,3.3197
2012-08-06,1.7165
2012-08-07,-0.2164
2012-08-08,0.3903
2012-08-09,-1.1231
2012-08-10,-0.1311
2012-08-13,0.5249
2012-08-14,0.0
2012-08-15,1.5231
2012-08-16,1.1573
2012-08-17,0.8898
2012-08-20,-0.168
2012-08-21,-0.1262
2012-08-22,-0.6318
2012-08-23,-1.6956
2012-08-24,1.3368
2012-08-27,0.9787
2012-08-28,0.2528
2012-08-29,0.8407
2012-08-30,-1.1672
2012-08-31,-0.3374
2012-09-04,0.8464
2012-09-05,-0.2937
2012-09-06,1.7677
2012-09-07,1.3648
2012-09-10,-0.1224
2012-09-11,0.2859
2012-09-12,0.8554
2012-09-13,0.8078
2012-09-14,1.3221
2012-09-17,-1.1072
2012-09-18,-0.3998
2012-09-19,-1.0839
2012-09-20,0.2435
2012-09-21,0.4453
2012-09-24,-0.8867
2012-09-25,-3.05
2012-09-26,-0.5872
2012-09-27,0.4665
2012-09-28,-1.2664
2012-10-01,-0.0428
2012-10-02,0.1711
2012-10-03,-0.2135
2012-10-04,0.2567
2012-10-05,-0.1707
2012-10-08,-0.3848
2012-10-09,-0.7725
2012-10-10,1.0813
2012-10-11,-0.813
2012-10-12,-1.5099
2012-10-15,1.1389
2012-10-16,1.256
2012-10-17,-0.2566
2012-10-18,-1.3721999999999999
2012-10-19,-1.7391
2012-10-22,-0.2655
2012-10-23,-0.9317
2012-10-24,-0.1343
2012-10-25,0.1794
2012-10-26,-3.8048
2012-10-31,-1.2564
2012-11-01,-0.0943
2012-11-02,-0.566
2012-11-05,0.2846
2012-11-06,0.6623
2012-11-07,-2.3966
2012-11-08,-1.3
2012-11-09,-0.5854
2012-11-12,-0.2453
2012-11-13,-1.2297
2012-11-14,-0.996
2012-11-15,-1.9618
2012-11-16,-0.6157
2012-11-19,3.459
2012-11-20,0.0
2012-11-21,0.7984
2012-11-23,0.5446
2012-11-26,0.5908
2012-11-27,-1.1747
2012-11-28,1.1392
2012-11-29,3.2321
2012-11-30,-1.0911
2012-12-03,2.0624
2012-12-04,-0.094
2012-12-05,0.2352
2012-12-06,0.7039
2012-12-07,-0.0466
2012-12-10,1.2587
2012-12-11,0.046
2012-12-12,-0.2301
2012-12-13,-0.8764
2012-12-14,-0.6049
2012-12-17,2.5281000000000002
2012-12-18,1.9178
2012-12-19,1.4785
2012-12-20,1.9426
2012-12-21,0.4764
2012-12-24,-0.1724
2012-12-26,-0.5613
2012-12-27,-0.1303
2012-12-28,-0.4371
2012-12-31,1.4047
2013-01-02,2.7273
2013-01-03,0.9271
2013-01-04,0.501
2013-01-07,1.1633
2013-01-08,-1.3552
2013-01-09,0.6661
2013-01-10,0.2895
2013-01-11,0.1649
2013-01-14,0.2058
2013-01-15,0.6574
2013-01-16,-1.3878
2013-01-17,0.3311
2013-01-18,0.0
2013-01-22,-0.0825
2013-01-23,1.8167
2013-01-24,-0.2028
2013-01-25,2.113
2013-01-28,0.955
2013-01-29,-0.7883
2013-01-30,-1.7084000000000001
2013-01-31,0.6871
2013-02-01,-1.5655999999999999
2013-02-04,-0.6525
2013-02-05,0.1642
2013-02-06,-0.041
2013-02-07,-0.246
2013-02-08,0.4932
2013-02-11,0.2045
2013-02-12,0.4898
2013-02-13,-0.1625
2013-02-14,-0.6509
2013-02-15,0.0819
2013-02-19,1.2684
2013-02-20,-1.9394
2013-02-21,-2.0602
2013-02-22,2.2297
2013-02-25,-3.7037
2013-02-26,-0.2564
2013-02-27,1.9708999999999999
2013-02-28,0.4622
2013-03-01,1.4638
2013-03-04,-1.8136999999999999
2013-03-05,0.042
2013-03-06,-0.7554
2013-03-07,0.9725
2013-03-08,2.1776
2013-03-11,0.8197
2013-03-12,-0.5285
2013-03-13,-0.2861
2013-03-14,1.5984
2013-03-15,3.1464
2013-03-18,-0.7039
2013-03-19,-0.3545
2013-03-20,-0.8696
2013-03-21,-0.9171
2013-03-22,0.3622
2013-03-25,1.0425
2013-03-26,2.3810000000000002
2013-03-27,0.5039
2013-03-28,0.0776
2013-04-01,-1.5510000000000002
2013-04-02,-0.3939
2013-04-03,0.1582
2013-04-04,1.3818
2013-04-05,-0.2336
2013-04-08,1.249
2013-04-09,1.4649
2013-04-10,1.6717
2013-04-11,0.4484
2013-04-12,0.2604
2013-04-15,-3.9703
2013-04-16,2.473
2013-04-17,-2.8281
2013-04-18,-1.4358
2013-04-19,0.9449
2013-04-22,0.0
2013-04-23,2.8081
2013-04-24,0.3035
2013-04-25,0.3404
2013-04-26,0.98
2013-04-29,0.112
2013-04-30,1.2677
2013-05-01,-1.5096
2013-05-02,0.8972
2013-05-03,1.0374
2013-05-06,1.5034999999999998
2013-05-07,1.6618
2013-05-08,-0.2132
2013-05-09,-1.0684
2013-05-10,0.7919
2013-05-13,-1.0
2013-05-14,-0.0361
2013-05-15,1.0466
2013-05-16,-0.5714
2013-05-17,0.5747
2013-05-20,-0.0357
2013-05-21,0.0715
2013-05-22,-1.7137
2013-05-23,-1.5983
2013-05-24,0.2584
2013-05-28,0.1473
2013-05-29,-2.8676
2013-05-30,-0.7949
2013-05-31,0.1145
2013-06-03,1.8293
2013-06-04,-2.4701
2013-06-05,-2.878
2013-06-06,1.6989
2013-06-07,1.2432
2013-06-10,-0.1151
2013-06-11,-2.0745
2013-06-12,-1.8046
2013-06-13,2.7167
2013-06-14,-0.2334
2013-06-17,-0.2339
2013-06-18,1.9539
2013-06-19,-2.4147
2013-06-20,-2.1995
2013-06-21,1.1647
2013-06-24,-1.3497
2013-06-25,2.2938
2013-06-26,2.2817
2013-06-27,2.5
2013-06-28,-2.416
2013-07-01,0.0774
2013-07-02,0.0387
2013-07-03,-0.5023
2013-07-05,1.3592
2013-07-08,0.0766
2013-07-09,0.7657
2013-07-10,2.5456
2013-07-11,3.4828
2013-07-12,-0.358
2013-07-15,0.5749
2013-07-16,-1.4647999999999999
2013-07-17,-0.3988
2013-07-18,1.7473999999999998
2013-07-19,0.6082
2013-07-22,-0.3201
2013-07-23,-1.1773
2013-07-24,-2.491
2013-07-25,1.4069
2013-07-26,-1.2413
2013-07-29,-1.4787
2013-07-30,1.2383
2013-07-31,-1.2231
2013-08-01,1.8386
2013-08-02,0.8475
2013-08-05,0.0731
2013-08-06,-0.6937
2013-08-07,0.0
2013-08-08,0.5515
2013-08-09,0.8775
2013-08-12,0.3625
2013-08-13,-0.1806
2013-08-14,0.5789
2013-08-15,-2.518
2013-08-16,-0.1107
2013-08-19,-1.9579
2013-08-20,2.9013
2013-08-21,-0.5126
2013-08-22,0.5521
2013-08-23,-0.183
2013-08-26,0.4767
2013-08-27,-3.6131
2013-08-28,-1.5146
2013-08-29,0.2307
2013-08-30,-1.8028
2013-09-03,0.8984
2013-09-04,0.8517
2013-09-05,-0.3071
2013-09-06,1.5017
2013-09-09,2.2003
2013-09-10,2.7096999999999998
2013-09-11,0.3253
2013-09-12,0.1441
2013-09-13,0.0
2013-09-16,0.3237
2013-09-17,0.9322
2013-09-18,2.3446
2013-09-19,-0.2777
2013-09-20,-0.3133
2013-09-23,0.1047
2013-09-24,-0.4186
2013-09-25,0.4904
2013-09-26,0.244
2013-09-27,0.4545
2013-09-30,-0.0696
2013-10-01,0.209
2013-10-02,-1.2861
2013-10-03,-2.1479
2013-10-04,-0.072
2013-10-07,-0.3601
2013-10-08,-2.2046
2013-10-09,-0.9608
2013-10-10,2.3507
2013-10-11,2.1509
2013-10-14,-0.0714
2013-10-15,-1.8571
2013-10-16,1.2009
2013-10-17,2.9845
2013-10-18,3.0726
2013-10-21,-0.2033
2013-10-22,0.3734
2013-10-23,0.1691
2013-10-24,1.8231000000000002
2013-10-25,-0.1326
2013-10-28,0.1328
2013-10-29,-1.6578
2013-10-30,1.9555
2013-10-31,-0.1323
2013-11-01,-1.0927
2013-11-04,-0.837
2013-11-05,-0.4389
2013-11-06,-0.2374
2013-11-07,-2.6852
2013-11-08,-0.5589
2013-11-11,0.562
2013-11-12,2.7943
2013-11-13,0.9514
2013-11-14,-0.202
2013-11-15,1.7538
2013-11-18,-0.1989
2013-11-19,-0.2989
2013-11-20,-1.8654
2013-11-21,1.3578000000000001
2013-11-22,-0.134
2013-11-25,-0.2347
2013-11-26,0.4034
2013-11-27,1.1717
2013-11-29,0.364
2013-12-02,-3.1652
2013-12-03,-0.4086
2013-12-04,-0.5128
2013-12-05,2.3024
2013-12-06,1.1757
2013-12-09,-0.4316
2013-12-10,0.6335
2013-12-11,-3.3135
2013-12-12,-0.0343
2013-12-13,0.0686
2013-12-16,1.3703
2013-12-17,0.2366
2013-12-18,3.3041
2013-12-19,-0.5875
2013-12-20,0.5909
2013-12-23,0.3264
2013-12-24,0.0325
2013-12-26,0.2602
2013-12-27,0.3244
2013-12-30,0.8775
2013-12-31,-0.9021
2014-01-02,0.1951
2014-01-03,0.9734
2014-01-06,-0.9961
2014-01-07,0.9737
2014-01-08,-0.8357
2014-01-09,0.0648
2014-01-10,0.3563
2014-01-13,-1.1298
2014-01-14,1.8609
2014-01-15,0.0321
2014-01-16,0.5127
2014-01-17,-0.2869
2014-01-21,0.7033
2014-01-22,0.2857
2014-01-23,-0.2532
2014-01-24,-1.5868
2014-01-27,-2.5798
2014-01-28,0.4965
2014-01-29,-1.6798
2014-01-30,1.1055
2014-01-31,-0.1657
2014-02-03,-2.5556
2014-02-04,2.5545
2014-02-05,-1.5276999999999998
2014-02-06,0.8432
2014-02-07,0.602
2014-02-10,1.363
2014-02-11,2.1974
2014-02-12,0.1926
2014-02-13,0.3844
2014-02-14,1.053
2014-02-18,1.1051
2014-02-19,-0.8432
2014-02-20,-0.5039
2014-02-21,1.7094
2014-02-24,0.4046
2014-02-25,2.3869
2014-02-26,2.7853
2014-02-27,-2.2091
2014-02-28,0.1205
2014-03-03,-0.0301
2014-03-04,3.4908
2014-03-05,-1.5121
2014-03-06,0.561
2014-03-07,-1.0276
2014-03-10,-0.3263
2014-03-11,1.7856999999999998
2014-03-12,0.9357
2014-03-13,-0.3476
2014-03-14,0.1163
2014-03-17,0.6098
2014-03-18,1.2698
2014-03-19,-2.3368
2014-03-20,-1.1964
2014-03-21,0.5021
2014-03-24,-0.1469
2014-03-25,1.2066
2014-03-26,-2.0936
2014-03-27,-0.7128
2014-03-28,0.2108
2014-03-31,1.5029
2014-04-01,1.6287
2014-04-02,0.9033
2014-04-03,-0.3754
2014-04-04,-0.6087
2014-04-07,-0.7582
2014-04-08,0.6465
2014-04-09,0.6423
2014-04-10,-2.9881
2014-04-11,-0.628
2014-04-14,1.5949
2014-04-15,0.7405
2014-04-16,1.1467
2014-04-17,-0.2035
2014-04-21,0.1456
2014-04-22,0.2036
2014-04-23,-0.8128
2014-04-24,0.0878
2014-04-25,-0.5848
2014-04-28,0.2941
2014-04-29,0.1466
2014-04-30,0.8492
2014-05-01,0.4646
2014-05-02,0.1156
2014-05-05,-0.4619
2014-05-06,-1.7981
2014-05-07,0.2953
2014-05-08,0.5006
