ticker,WAT US Equity
2000-05-23,-3.0556
2000-05-24,1.9341
2000-05-25,-0.6325
2000-05-26,-0.495
2000-05-30,6.823
2000-05-31,0.5988
2000-06-01,5.9524
2000-06-02,9.613
2000-06-05,-4.6697
2000-06-06,0.4779
2000-06-07,-2.0214
2000-06-08,-0.9709
2000-06-09,2.9412000000000003
2000-06-12,2.6189999999999998
2000-06-13,3.3643
2000-06-14,0.6734
2000-06-15,5.1839
2000-06-16,1.7488000000000001
2000-06-19,0.8854
2000-06-20,2.3748
2000-06-21,0.8573
2000-06-22,-4.2
2000-06-23,-5.6367
2000-06-26,11.0619
2000-06-27,-4.9303
2000-06-28,4.7669
2000-06-29,3.6
2000-06-30,-3.5895
2000-07-03,3.8233
2000-07-05,7.811
2000-07-06,-9.4812
2000-07-07,3.1621
2000-07-10,6.5134
2000-07-11,0.0
2000-07-12,5.7104
2000-07-13,-6.9332
2000-07-14,-3.4735
2000-07-17,8.806799999999999
2000-07-18,-6.7015
2000-07-19,-3.9646
2000-07-20,1.9426999999999999
2000-07-21,-2.6203
2000-07-24,0.2935
2000-07-25,-4.6341
2000-07-26,6.9054
2000-07-27,-4.4019
2000-07-28,-4.1041
2000-07-31,-0.9395
2000-08-01,13.5933
2000-08-02,-3.4787
2000-08-03,1.754
2000-08-04,1.9599
2000-08-07,-1.5285
2000-08-08,0.4704
2000-08-09,0.1639
2000-08-10,1.3321
2000-08-11,4.3358
2000-08-14,3.4262
2000-08-15,-1.8594
2000-08-16,-2.0253
2000-08-17,1.9782
2000-08-18,-0.7411
2000-08-21,3.2938
2000-08-22,2.1046
2000-08-23,-1.2909
2000-08-24,1.5819
2000-08-25,4.2359
2000-08-28,6.7729
2000-08-29,-5.4851
2000-08-30,-1.9344999999999999
2000-08-31,2.496
2000-09-01,1.8068
2000-09-05,-3.7037
2000-09-06,-1.2821
2000-09-07,0.3247
2000-09-08,-0.7282
2000-09-11,0.489
2000-09-12,-5.7583
2000-09-13,0.8606
2000-09-14,3.2423
2000-09-15,1.157
2000-09-18,0.0
2000-09-19,-2.6144
2000-09-20,1.3423
2000-09-21,6.1258
2000-09-22,0.351
2000-09-25,7.5786999999999995
2000-09-26,-6.3584
2000-09-27,1.3889
2000-09-28,10.0457
2000-09-29,-1.5213999999999999
2000-10-02,-0.5618
2000-10-03,-1.5537
2000-10-04,-13.3429
2000-10-05,-5.298
2000-10-06,2.0979
2000-10-09,-2.3973
2000-10-10,-0.0877
2000-10-11,-1.3169
2000-10-12,-2.1352
2000-10-13,2.0
2000-10-16,3.5651
2000-10-17,6.3683
2000-10-18,-0.89
2000-10-19,-4.6531
2000-10-20,-9.161
2000-10-23,5.1838
2000-10-24,3.4050000000000002
2000-10-25,-6.8458
2000-10-26,-2.2326
2000-10-27,-1.8077999999999999
2000-10-30,2.5194
2000-10-31,9.7353
2000-11-01,-5.5125
2000-11-02,3.1905
2000-11-03,5.212
2000-11-06,0.2519
2000-11-07,-1.0888
2000-11-08,-2.7942
2000-11-09,-1.0453
2000-11-10,-6.162
2000-11-13,-5.9099
2000-11-14,4.1874
2000-11-15,7.177
2000-11-16,-2.7679
2000-11-17,1.3774
2000-11-20,-1.9928
2000-11-21,4.2514
2000-11-22,1.4184
2000-11-24,2.3601
2000-11-27,3.1597
2000-11-28,-4.3046
2000-11-29,-3.1142
2000-11-30,-8.125
2000-12-01,3.9845
2000-12-04,3.271
2000-12-05,5.6109
2000-12-06,-1.2852999999999999
2000-12-07,0.0868
2000-12-08,8.2394
2000-12-11,2.5641
2000-12-12,1.9531
2000-12-13,0.4598
2000-12-14,-3.2037
2000-12-15,0.9456
2000-12-18,-1.4052
2000-12-19,3.3254
2000-12-20,-3.295
2000-12-21,-7.7655
2000-12-22,4.6392
2000-12-26,1.8062
2000-12-27,3.1452
2000-12-28,3.5966
2000-12-29,0.8302
2001-01-02,-5.5389
2001-01-03,-5.5468
2001-01-04,-6.0403
2001-01-05,-4.8214
2001-01-08,-3.3771
2001-01-09,2.3301
2001-01-10,5.2182
2001-01-11,0.2705
2001-01-12,0.6295
2001-01-16,-1.0724
2001-01-17,-2.2584
2001-01-18,-7.3937
2001-01-19,-4.1916
2001-01-22,6.5625
2001-01-23,7.7224
2001-01-24,2.9946
2001-01-25,-1.8502
2001-01-26,-0.8079
2001-01-29,4.9774
2001-01-30,-2.0
2001-01-31,3.4905
2001-02-01,-4.964
2001-02-02,1.6886
2001-02-05,-2.0546
2001-02-06,4.3103
2001-02-07,2.6033
2001-02-08,-3.5038
2001-02-09,-2.6155
2001-02-12,2.0714
2001-02-13,-0.2099
2001-02-14,-0.6031
2001-02-15,1.5239
2001-02-16,-0.6532
2001-02-20,-1.8607
2001-02-21,-1.9243999999999999
2001-02-22,-4.5058
2001-02-23,1.7199
2001-02-26,1.7507000000000001
2001-02-27,-1.1764999999999999
2001-02-28,-1.994
2001-03-01,-3.2797
2001-03-02,-0.2355
2001-03-05,-0.8655
2001-03-06,-1.9048
2001-03-07,-4.0777
2001-03-08,0.776
2001-03-09,-1.7409
2001-03-12,-15.6729
2001-03-13,2.8283
2001-03-14,-2.7504999999999997
2001-03-15,0.404
2001-03-16,-5.7344
2001-03-19,1.3874
2001-03-20,-8.8421
2001-03-21,2.7714
2001-03-22,-19.1011
2001-03-23,11.8056
2001-03-26,3.7516
2001-03-27,2.2749
2001-03-28,1.358
2001-03-29,3.0261
2001-03-30,4.148
2001-04-02,-7.6857
2001-04-03,-4.3843
2001-04-04,-3.878
2001-04-05,8.475
2001-04-06,0.3509
2001-04-09,1.8182
2001-04-10,-11.859
2001-04-11,-3.6104000000000003
2001-04-12,4.1498
2001-04-16,-3.8810000000000002
2001-04-17,11.1709
2001-04-18,13.8015
2001-04-19,1.0638
2001-04-20,-2.4211
2001-04-23,-1.726
2001-04-24,-2.8979
2001-04-25,0.5426
2001-04-26,2.7659000000000002
2001-04-27,7.9869
2001-04-30,5.7751
2001-05-01,6.6667
2001-05-02,1.3111
2001-05-03,-1.4359
2001-05-04,-3.777
2001-05-07,0.8411
2001-05-08,-2.873
2001-05-09,-0.9542
2001-05-10,-0.8671
2001-05-11,0.6803
2001-05-14,-2.1814999999999998
2001-05-15,0.5131
2001-05-16,1.1192
2001-05-17,6.4272
2001-05-18,-3.576
2001-05-21,5.6764
2001-05-22,0.3581
2001-05-23,-4.8528
2001-05-24,2.3814
2001-05-25,1.7216
2001-05-29,-4.5733
2001-05-30,-5.4717
2001-05-31,-0.8383
2001-06-01,0.3422
2001-06-04,0.1204
2001-06-05,2.1839
2001-06-06,0.0
2001-06-07,-0.7843
2001-06-08,-1.581
2001-06-11,-6.4257
2001-06-12,-7.4033999999999995
2001-06-13,1.8308
2001-06-14,-3.6413
2001-06-15,2.0076
2001-06-18,-1.4355
2001-06-19,-29.6453
2001-06-20,-7.8464
2001-06-21,6.1594
2001-06-22,-0.5119
2001-06-25,-4.9743
2001-06-26,-2.2022
2001-06-27,-0.5537
2001-06-28,-1.2621
2001-06-29,3.797
2001-07-02,-0.7968
2001-07-03,-3.6145
2001-07-05,-0.5303
2001-07-06,-3.2749
2001-07-09,-1.1811
2001-07-10,-1.7928
2001-07-11,-3.2049
2001-07-12,-1.5088
2001-07-13,2.0426
2001-07-16,-1.7098
2001-07-17,0.5091
2001-07-18,-4.39
2001-07-19,4.1943
2001-07-20,8.6864
2001-07-23,-0.9747
2001-07-24,10.4331
2001-07-25,3.1016
2001-07-26,1.9018000000000002
2001-07-27,5.5649999999999995
2001-07-30,-3.3750999999999998
2001-07-31,-1.8629
2001-08-01,0.8475
2001-08-02,-1.5126
2001-08-03,-0.6826
2001-08-06,-2.9897
2001-08-07,0.9564
2001-08-08,-0.7018
2001-08-09,-2.4735
2001-08-10,1.1594
2001-08-13,5.6948
2001-08-14,-0.8472
2001-08-15,-0.2051
2001-08-16,-0.8562
2001-08-17,-1.6235
2001-08-20,1.8258
2001-08-21,-1.5516999999999999
2001-08-22,8.5814
2001-08-23,3.7096999999999998
2001-08-24,5.3499
2001-08-27,4.6058
2001-08-28,-0.508
2001-08-29,-1.8723
2001-08-30,-1.301
2001-08-31,-2.9584
2001-09-04,1.4187
2001-09-05,2.6786
2001-09-06,2.9275
2001-09-07,-2.6189999999999998
2001-09-10,-1.3881000000000001
2001-09-17,-2.9326
2001-09-18,-5.136
2001-09-19,-1.4331
2001-09-20,-7.8191
2001-09-21,-1.6824
2001-09-24,11.0873
2001-09-25,0.4493
2001-09-26,8.6262
2001-09-27,4.1176
2001-09-28,1.0452
2001-10-01,-3.2989
2001-10-02,-1.1275
2001-10-03,5.2924
2001-10-04,1.3607
2001-10-05,-1.7808000000000002
2001-10-08,-0.8089
2001-10-09,1.4342
2001-10-10,2.3011
2001-10-11,1.4905
2001-10-12,-3.1776
2001-10-15,1.1859
2001-10-16,-1.8806
2001-10-17,-1.7222
2001-10-18,0.424
2001-10-19,-1.4917
2001-10-22,-2.0571
2001-10-23,8.5181
2001-10-24,-1.8548
2001-10-25,2.7116
2001-10-26,-1.4933
2001-10-29,-0.7038
2001-10-30,-3.8167999999999997
2001-10-31,0.5952
2001-11-01,0.3099
2001-11-02,0.1404
2001-11-05,1.4306
2001-11-06,3.0144
2001-11-07,0.4027
2001-11-08,1.631
2001-11-09,0.2368
2001-11-12,0.3412
2001-11-13,2.1188
2001-11-14,-2.6895
2001-11-15,-0.6844
2001-11-16,-1.4047
2001-11-19,1.8817
2001-11-20,-1.6359
2001-11-21,-1.2071
2001-11-23,2.2264
2001-11-26,-0.8765
2001-11-27,-0.268
2001-11-28,-2.5793
2001-11-29,1.4064999999999999
2001-11-30,-0.5983
2001-12-03,-1.5048
2001-12-04,4.4167
2001-12-05,2.8199
2001-12-06,0.4657
2001-12-07,-1.4937
2001-12-10,-0.6275
2001-12-11,-1.3418
2001-12-12,-3.3333
2001-12-13,-1.1034
2001-12-14,0.0
2001-12-17,1.0321
2001-12-18,4.5003
2001-12-19,2.9326
2001-12-20,-0.077
2001-12-21,-0.0771
2001-12-24,0.1799
2001-12-26,4.465
2001-12-27,-3.7092
2001-12-28,2.0408
2001-12-31,-3.125
2002-01-02,0.0
2002-01-03,-1.9613
2002-01-04,2.3689999999999998
2002-01-07,-0.3857
2002-01-08,-2.2199
2002-01-09,1.3728
2002-01-10,-0.1302
2002-01-11,-1.6688
2002-01-14,-1.3524
2002-01-15,-2.6882
2002-01-16,-4.4199
2002-01-17,1.4451
2002-01-18,-3.4188
2002-01-22,-5.0147
2002-01-23,6.677
2002-01-24,-0.0582
2002-01-25,1.7186
2002-01-28,-1.3746
2002-01-29,-2.0035
2002-01-30,3.8815
2002-01-31,-1.312
2002-02-01,1.7052
2002-02-04,-3.95
2002-02-05,0.355
2002-02-06,-0.2064
2002-02-07,-1.3589
2002-02-08,0.5091
2002-02-11,4.0524000000000004
2002-02-12,2.6346
2002-02-13,-0.1116
2002-02-14,-1.0056
2002-02-15,-1.1005
2002-02-19,-0.428
2002-02-20,-1.1461000000000001
2002-02-21,-1.0145
2002-02-22,-0.7321
2002-02-25,-3.3923
2002-02-26,-0.8855
2002-02-27,-0.4313
2002-02-28,-3.3106
2002-03-01,-5.984
2002-03-04,1.7359
2002-03-05,1.8735
2002-03-06,-0.1642
2002-03-07,3.4539
2002-03-08,4.1653
2002-03-11,0.3663
2002-03-12,-1.1557
2002-03-13,2.9231
2002-03-14,-0.2093
2002-03-15,1.8574000000000002
2002-03-18,-7.5
2002-03-19,-4.0064
2002-03-20,2.8486000000000002
2002-03-21,-5.9581
2002-03-22,-0.3425
2002-03-25,-0.9622
2002-03-26,-1.145
2002-03-27,-2.106
2002-03-28,0.2868
2002-04-01,-0.2503
2002-04-02,-3.2258
2002-04-03,-0.4444
2002-04-04,1.1905000000000001
2002-04-05,-1.4706000000000001
2002-04-08,-1.194
2002-04-09,1.2085
2002-04-10,-0.6716
2002-04-11,-5.2216
2002-04-12,2.933
2002-04-15,1.2707
2002-04-16,4.943
2002-04-17,6.7029
2002-04-18,-0.747
2002-04-19,1.8474
2002-04-22,-2.5865
2002-04-23,-6.7241
2002-04-24,0.1848
2002-04-25,-0.8118
2002-04-26,-1.5997
2002-04-29,-0.3781
2002-04-30,2.277
2002-05-01,0.6679
2002-05-02,0.0737
2002-05-03,-0.9208
2002-05-06,-2.1189999999999998
2002-05-07,-1.861
2002-05-08,5.9211
2002-05-09,-0.9865
2002-05-10,-1.1439
2002-05-13,0.224
2002-05-14,2.1974
2002-05-15,6.6327
2002-05-16,-3.3493
2002-05-17,0.2475
2002-05-20,-1.2346
2002-05-21,-1.8571
2002-05-22,-0.2911
2002-05-23,2.8102
2002-05-24,-3.4079
2002-05-28,0.9555
2002-05-29,-1.1649
2002-05-30,-0.5525
2002-05-31,-1.2593
2002-06-03,-6.4141
2002-06-04,2.3647
2002-06-05,-4.4244
2002-06-06,-0.4916
2002-06-07,1.8526
2002-06-10,0.3638
2002-06-11,-2.8594
2002-06-12,0.3317
2002-06-13,-2.1901
2002-06-14,-0.9294
2002-06-17,4.6908
2002-06-18,0.0
2002-06-19,-1.1405
2002-06-20,-4.3263
2002-06-21,1.2059
2002-06-24,-0.0851
2002-06-25,-1.661
2002-06-26,4.8073
2002-06-27,4.7107
2002-06-28,5.367
2002-07-01,-6.367
2002-07-02,-2.4
2002-07-03,-3.7705
2002-07-05,7.5809
2002-07-08,-11.2431
2002-07-09,1.3381
2002-07-10,-4.6215
2002-07-11,-1.3844
2002-07-12,4.3051
2002-07-15,-6.2808
2002-07-16,1.5318
2002-07-17,-2.4045
2002-07-18,-5.6522
2002-07-19,-3.3282
2002-07-22,-4.8199
2002-07-23,7.0117
2002-07-24,4.0042
2002-07-25,0.3
2002-07-26,2.991
2002-07-29,7.5992
2002-07-30,2.1143
2002-07-31,0.0441
2002-08-01,-0.6165
2002-08-02,-1.4178
2002-08-05,-6.8764
2002-08-06,4.2471
2002-08-07,2.2222
2002-08-08,8.5145
2002-08-09,1.0434
2002-08-12,-1.6935
2002-08-13,-2.479
2002-08-14,3.4899
2002-08-15,1.9983
2002-08-16,2.0816
2002-08-19,2.479
2002-08-20,0.9754
2002-08-21,3.0139
2002-08-22,-0.075
2002-08-23,-2.4024
2002-08-26,1.4615
2002-08-27,-3.4117
2002-08-28,-1.7661
2002-08-29,-0.4794
2002-08-30,0.281
2002-09-03,-4.8839
2002-09-04,1.5993
2002-09-05,-1.8227
2002-09-06,1.3502
2002-09-09,6.4113
2002-09-10,4.5383
2002-09-11,-0.1123
2002-09-12,-2.885
2002-09-13,-0.1543
2002-09-16,-1.391
2002-09-17,-1.5282
2002-09-18,-2.109
2002-09-19,-3.1707
2002-09-20,3.2746
2002-09-23,-1.0976
2002-09-24,1.3975
2002-09-25,5.229
2002-09-26,-0.8089
2002-09-27,-4.4272
2002-09-30,-1.4628
2002-10-01,4.4124
2002-10-02,-2.4487
2002-10-03,-1.5789
2002-10-04,-2.3858
2002-10-07,0.2528
2002-10-08,6.2211
2002-10-09,1.4245999999999999
2002-10-10,1.9118
2002-10-11,1.876
2002-10-14,3.1567
2002-10-15,-2.0036
2002-10-16,2.7881
2002-10-17,-2.0976
2002-10-18,-1.1821
2002-10-21,4.2991
2002-10-22,-15.3763
2002-10-23,2.4989
2002-10-24,-2.686
2002-10-25,5.3503
2002-10-28,-1.1286
2002-10-29,-0.1223
2002-10-30,3.2653
2002-10-31,-0.4743
2002-11-01,3.336
2002-11-04,-0.0769
2002-11-05,0.7692
2002-11-06,1.2977
2002-11-07,-1.3188
2002-11-08,-1.4891
2002-11-11,-2.8295
2002-11-12,2.4731
2002-11-13,0.8953
2002-11-14,2.2377
2002-11-15,-0.566
2002-11-18,-1.518
2002-11-19,3.5067
2002-11-20,0.8191
2002-11-21,2.2895
2002-11-22,-1.6245
2002-11-25,-1.3211
2002-11-26,-3.7189
2002-11-27,2.2789
2002-11-29,1.2085
2002-12-02,-0.597
2002-12-03,-4.0541
2002-12-04,0.1956
2002-12-05,-0.4686
2002-12-06,-0.4708
2002-12-09,-3.6657
2002-12-10,-1.6367
2002-12-11,1.5807
2002-12-12,0.4914
2002-12-13,-17.8892
2002-12-16,4.0199
2002-12-17,-0.0477
2002-12-18,0.0955
2002-12-19,-1.8121
2002-12-20,1.0199
2002-12-23,0.0962
2002-12-24,-0.6244
2002-12-26,1.45
2002-12-27,-1.1434
2002-12-30,3.0843
2002-12-31,1.8233000000000001
2003-01-02,1.1019
2003-01-03,-1.5441
2003-01-06,1.107
2003-01-07,-2.8741
2003-01-08,-1.7849
2003-01-09,0.4782
2003-01-10,-0.0476
2003-01-13,0.2857
2003-01-14,1.1396
2003-01-15,-0.1408
2003-01-16,1.0813
2003-01-17,-2.0465
2003-01-21,-1.1871
2003-01-22,-1.4416
2003-01-23,2.2428
2003-01-24,-2.9566
2003-01-27,-1.2285
2003-01-28,10.2985
2003-01-29,1.4434
2003-01-30,0.5336
2003-01-31,1.946
2003-02-03,0.8243
2003-02-04,-1.7642
2003-02-05,0.7446
2003-02-06,-0.8696
2003-02-07,-0.9211
2003-02-10,1.992
2003-02-11,-1.1719
2003-02-12,-0.1757
2003-02-13,-0.5279
2003-02-14,2.6536999999999997
2003-02-18,1.4649
2003-02-19,-0.9342
2003-02-20,-1.7574
2003-02-21,0.9162
2003-02-24,0.2594
2003-02-25,1.6385999999999998
2003-02-26,0.5091
2003-02-27,2.9548
2003-02-28,-5.0021
2003-03-03,-1.2948
2003-03-04,-1.3555
2003-03-05,1.7730000000000001
2003-03-06,-0.9146
2003-03-07,0.5275
2003-03-10,-2.7547
2003-03-11,-1.7536
2003-03-12,-4.3478
2003-03-13,3.445
2003-03-14,-1.1562999999999999
2003-03-17,4.0711
2003-03-18,-1.0791
2003-03-19,-3.0909
2003-03-20,0.8443
2003-03-21,-0.2791
2003-03-24,-2.2854
2003-03-25,0.9547
2003-03-26,0.5674
2003-03-27,-0.3291
2003-03-28,0.2358
2003-03-31,-0.4235
2003-04-01,-0.5198
2003-04-02,1.9477
2003-04-03,1.5843
2003-04-04,-3.6239
2003-04-07,-0.3808
2003-04-08,-0.5256
2003-04-09,-1.633
2003-04-10,1.0742
2003-04-11,-1.3527
2003-04-14,0.3428
2003-04-15,1.6593
2003-04-16,-2.1603
2003-04-17,2.4534000000000002
2003-04-21,1.2931
2003-04-22,10.1655
2003-04-23,-0.9442
2003-04-24,0.6066
2003-04-25,-1.7227000000000001
2003-04-28,3.0675
2003-04-29,1.5306
2003-04-30,0.5444
2003-05-01,-1.8742
2003-05-02,4.8387
2003-05-05,0.3239
2003-05-06,-0.5246
2003-05-07,-0.1623
2003-05-08,-0.4876
2003-05-09,3.1033
2003-05-12,1.7029999999999998
2003-05-13,-0.8178
2003-05-14,1.7668
2003-05-15,3.0093
2003-05-16,0.7491
2003-05-19,-2.6394
2003-05-20,2.3291
2003-05-21,-1.4552
2003-05-22,2.9913
2003-05-23,0.7353
2003-05-27,0.3285
2003-05-28,-0.1455
2003-05-29,-1.3479
2003-05-30,4.7267
2003-06-02,-0.141
2003-06-03,1.4123999999999999
2003-06-04,0.766
2003-06-05,2.2806
2003-06-06,0.1689
2003-06-09,-2.9342
2003-06-10,-0.2432
2003-06-11,1.0101
2003-06-12,-0.069
2003-06-13,-0.9317
2003-06-16,2.1944
2003-06-17,1.0225
2003-06-18,0.7085
2003-06-19,-1.5074999999999998
2003-06-20,-2.2109
2003-06-23,-1.2174
2003-06-24,-0.5282
2003-06-25,1.2389000000000001
2003-06-26,1.3986
2003-06-27,-1.6897
2003-06-30,2.1747
2003-07-01,-1.3732
2003-07-02,0.3133
2003-07-03,0.0
2003-07-07,0.6246
2003-07-08,1.1379
2003-07-09,0.1705
2003-07-10,-0.4425
2003-07-11,0.6496
2003-07-14,1.3927
2003-07-15,0.067
2003-07-16,-1.7409
2003-07-17,-1.431
2003-07-18,-0.1037
2003-07-21,-0.8997
2003-07-22,-0.7332
2003-07-23,-0.1407
2003-07-24,4.8961
2003-07-25,3.593
2003-07-28,-0.389
2003-07-29,0.3905
2003-07-30,-0.1621
2003-07-31,2.9545
2003-08-01,-0.41
2003-08-04,0.2533
2003-08-05,-1.5793
2003-08-06,-2.439
2003-08-07,-0.3289
2003-08-08,0.231
2003-08-11,2.0744
2003-08-12,1.3871
2003-08-13,-0.2864
2003-08-14,-0.5743
2003-08-15,-0.8344
2003-08-18,-1.3269
2003-08-19,-0.4592
2003-08-20,-0.5931
2003-08-21,1.7567
2003-08-22,-1.987
2003-08-25,0.0997
2003-08-26,-0.7636
2003-08-27,0.2676
2003-08-28,0.7674
2003-08-29,0.9934
2003-09-02,0.6885
2003-09-03,-2.0514
2003-09-04,1.2301
2003-09-05,-1.5434999999999999
2003-09-08,0.8005
2003-09-09,0.8604
2003-09-10,-2.395
2003-09-11,0.7731
2003-09-12,0.0667
2003-09-15,-0.6667
2003-09-16,0.3356
2003-09-17,-0.9699
2003-09-18,-0.3715
2003-09-19,-0.9831
2003-09-22,-2.9442
2003-09-23,0.2116
2003-09-24,-1.6543
2003-09-25,0.3937
2003-09-26,-4.6346
2003-09-29,1.0093
2003-09-30,1.5173999999999999
2003-10-01,3.5362999999999998
2003-10-02,0.8451
2003-10-03,0.4888
2003-10-06,0.9729
2003-10-07,0.9635
2003-10-08,-0.6476
2003-10-09,1.5093999999999999
2003-10-10,0.9801
2003-10-13,0.3681
2003-10-14,-1.6005
2003-10-15,-0.5761
2003-10-16,-0.1363
2003-10-17,-2.7986
2003-10-20,-1.1938
2003-10-21,0.6752
2003-10-22,-0.2824
2003-10-23,4.0
2003-10-24,1.5657
2003-10-27,-0.4692
2003-10-28,2.9293
2003-10-29,1.8973
2003-10-30,0.4815
2003-10-31,0.4153
2003-11-03,0.1591
2003-11-04,-0.1906
2003-11-05,-1.9733
2003-11-06,1.1364
2003-11-07,-0.0963
2003-11-10,-1.8959000000000001
2003-11-11,-0.3603
2003-11-12,1.6764999999999999
2003-11-13,0.2263
2003-11-14,-1.1613
2003-11-17,-0.8812
2003-11-18,-0.2963
2003-11-19,0.9908
2003-11-20,-2.0602
2003-11-21,0.6678
2003-11-24,3.4826
2003-11-25,-0.0321
2003-11-26,0.9939
2003-11-28,1.5238
2003-12-01,2.7205
2003-12-02,-0.2435
2003-12-03,-0.9765
2003-12-04,0.5855
2003-12-05,-1.7157
2003-12-08,0.0
2003-12-09,1.0287
2003-12-10,-0.8948
2003-12-11,3.3624
2003-12-12,-1.2651
2003-12-15,0.6711
2003-12-16,-1.8788
2003-12-17,-1.575
2003-12-18,0.3138
2003-12-19,-1.5013999999999998
2003-12-22,1.048
2003-12-23,0.5657
2003-12-24,0.0625
2003-12-26,1.4678
2003-12-29,1.9083
2003-12-30,-0.1208
2003-12-31,0.2721
2004-01-02,-0.1206
2004-01-05,1.6907999999999999
2004-01-06,-0.2078
2004-01-07,0.6546
2004-01-08,0.3547
2004-01-09,-0.1767
2004-01-12,0.177
2004-01-13,1.4433
2004-01-14,4.2393
2004-01-15,0.2786
2004-01-16,3.3611
2004-01-20,0.3762
2004-01-21,0.3748
2004-01-22,0.08
2004-01-23,-1.0394
2004-01-26,0.7002
2004-01-27,3.9314999999999998
2004-01-28,-0.386
2004-01-29,0.31
2004-01-30,-2.3693
2004-02-02,0.3693
2004-02-03,0.0788
2004-02-04,0.1838
2004-02-05,0.3932
2004-02-06,0.4439
2004-02-09,-0.5719
2004-02-10,-0.549
2004-02-11,-0.2892
2004-02-12,-0.0527
2004-02-13,0.5803
2004-02-17,0.5245
2004-02-18,-0.7044
2004-02-19,-1.9968
2004-02-20,0.6166
2004-02-23,-1.8918
2004-02-24,-1.1407
2004-02-25,0.3297
2004-02-26,-0.7119
2004-02-27,1.8753
2004-03-01,2.2469
2004-03-02,-0.5825
2004-03-03,0.9587
2004-03-04,0.6067
2004-03-05,1.9664000000000001
2004-03-08,-1.4142000000000001
2004-03-09,-2.7387
2004-03-10,-0.3218
2004-03-11,-2.0447
2004-03-12,2.6092
2004-03-15,-0.348
2004-03-16,1.7995999999999999
2004-03-17,1.847
2004-03-18,1.5544
2004-03-19,-0.8673
2004-03-22,0.1029
2004-03-23,-0.617
2004-03-24,1.1381000000000001
2004-03-25,0.2813
2004-03-26,-0.153
2004-03-29,0.894
2004-03-30,3.0127
2004-03-31,0.3686
2004-04-01,-0.1714
2004-04-02,1.7168999999999999
2004-04-05,-1.1333
2004-04-06,-0.5854
2004-04-07,0.0981
2004-04-08,0.1225
2004-04-12,0.7344
2004-04-13,-2.6974
2004-04-14,0.05
2004-04-15,-0.2996
2004-04-16,0.1502
2004-04-19,-0.05
2004-04-20,-1.1256
2004-04-21,0.9613
2004-04-22,0.877
2004-04-23,-1.391
2004-04-26,-0.5542
2004-04-27,-0.5066
2004-04-28,5.9572
2004-04-29,3.2436
2004-04-30,0.4189
2004-05-03,0.9733
2004-05-04,-0.1148
2004-05-05,-0.0919
2004-05-06,-1.3338999999999999
2004-05-07,0.0
2004-05-10,-1.1655
2004-05-11,1.2972000000000001
2004-05-12,1.0244
2004-05-13,-0.3457
2004-05-14,1.6883
2004-05-17,0.3411
2004-05-18,1.1333
2004-05-19,1.5016
2004-05-20,0.7507
2004-05-21,0.3726
2004-05-24,0.1747
2004-05-25,0.2833
