ticker,GHL US Equity
2004-09-27,-1.2139
2004-09-28,-0.6356
2004-09-29,0.4264
2004-09-30,0.2123
2004-10-01,2.0763
2004-10-04,0.2491
2004-10-05,-0.6625
2004-10-06,0.0417
2004-10-07,-0.4583
2004-10-08,-3.0138
2004-10-11,0.9927
2004-10-12,-0.641
2004-10-13,0.3011
2004-10-14,-0.729
2004-10-15,0.7343
2004-10-18,1.458
2004-10-19,1.0566
2004-10-20,0.5855
2004-10-21,4.158
2004-10-22,-3.7126
2004-10-25,-0.5804
2004-10-26,-3.0442
2004-10-27,-1.6343999999999999
2004-10-28,-1.0057
2004-10-29,-0.6625
2004-11-01,0.0445
2004-11-02,-0.0889
2004-11-03,4.3149
2004-11-04,5.3305
2004-11-05,0.6073
2004-11-08,0.2012
2004-11-09,2.8514
2004-11-10,2.1476
2004-11-11,1.8731
2004-11-12,1.2383
2004-11-15,-2.6022
2004-11-16,-0.9924
2004-11-17,-0.7325
2004-11-18,-2.0971
2004-11-19,0.7933
2004-11-22,-2.44
2004-11-23,0.6454
2004-11-24,1.2024
2004-11-26,0.5941
2004-11-29,5.9055
2004-11-30,1.1152
2004-12-01,0.7353
2004-12-02,-0.5109
2004-12-03,1.3940000000000001
2004-12-06,0.2894
2004-12-07,-1.6595
2004-12-08,-2.2377
2004-12-09,-1.651
2004-12-10,1.6024
2004-12-13,1.0514000000000001
2004-12-14,1.4493
2004-12-15,2.5641
2004-12-16,5.3929
2004-12-17,0.2372
2004-12-20,-4.4963
2004-12-21,3.5044
2004-12-22,-1.9494
2004-12-23,0.8022
2004-12-27,-0.519
2004-12-28,1.4957
2004-12-29,0.5826
2004-12-30,0.6474
2004-12-31,-2.8436
2005-01-03,-3.3449
2005-01-04,-2.6676
2005-01-05,3.4074
2005-01-06,2.2564
2005-01-07,-2.662
2005-01-10,1.8712
2005-01-11,-3.6029999999999998
2005-01-12,2.1253
2005-01-13,-3.014
2005-01-14,2.0348
2005-01-18,6.454
2005-01-19,-4.5981
2005-01-20,0.0
2005-01-21,-0.6069
2005-01-24,0.3592
2005-01-25,-0.3221
2005-01-26,0.6104
2005-01-27,6.1028
2005-01-28,-1.7827
2005-01-31,1.5753
2005-02-01,0.9777
2005-02-02,0.8347
2005-02-03,-2.5497
2005-02-04,3.6357
2005-02-07,7.2787
2005-02-08,0.9169
2005-02-09,-1.3628
2005-02-10,-2.8247
2005-02-11,2.3697
2005-02-14,4.9536
2005-02-15,0.767
2005-02-16,2.0492
2005-02-17,-0.4303
2005-02-18,0.2881
2005-02-22,-0.7469
2005-02-23,-0.4052
2005-02-24,-0.5812
2005-02-25,2.3677
2005-02-28,-0.0571
2005-03-01,0.0857
2005-03-02,0.2284
2005-03-03,-0.4557
2005-03-04,3.8913
2005-03-07,0.4406
2005-03-08,1.4807000000000001
2005-03-09,-0.4593
2005-03-10,0.76
2005-03-11,0.7004
2005-03-14,1.9262000000000001
2005-03-15,1.811
2005-03-16,-1.8304
2005-03-17,1.6282
2005-03-18,-0.646
2005-03-21,-0.6502
2005-03-22,-1.4136
2005-03-23,-2.0712
2005-03-24,-0.7592
2005-03-28,-0.6011
2005-03-29,-3.1336
2005-03-30,-0.6527
2005-03-31,2.2565
2005-04-01,1.9553
2005-04-04,0.3836
2005-04-05,-0.3002
2005-04-06,-0.1095
2005-04-07,-1.4525000000000001
2005-04-08,-2.1135
2005-04-11,-0.5682
2005-04-12,0.3143
2005-04-13,-3.0191
2005-04-14,-1.8209
2005-04-15,-1.4957
2005-04-18,1.9435
2005-04-19,0.6851
2005-04-20,-0.7396
2005-04-21,-0.5067
2005-04-22,-3.2055
2005-04-25,2.1046
2005-04-26,0.8184
2005-04-27,0.4209
2005-04-28,-1.2575
2005-04-29,-4.4876
2005-05-02,-1.619
2005-05-03,2.2265
2005-05-04,0.3788
2005-05-05,-2.6414999999999997
2005-05-06,4.199
2005-05-09,5.7347
2005-05-10,5.9513
2005-05-11,-1.4665
2005-05-12,-1.1233
2005-05-13,-0.568
2005-05-16,0.9712
2005-05-17,-0.4526
2005-05-18,1.4249
2005-05-19,1.9949
2005-05-20,0.0
2005-05-23,-0.6612
2005-05-24,-0.4714
2005-05-25,-0.3901
2005-05-26,0.979
2005-05-27,1.6343
2005-05-31,-2.7528
2005-06-01,0.6166
2005-06-02,-0.39
2005-06-03,-0.783
2005-06-06,0.761
2005-06-07,1.9021
2005-06-08,0.5764
2005-06-09,0.8461
2005-06-10,-0.2706
2005-06-13,1.0312
2005-06-14,2.0414
2005-06-15,3.8167999999999997
2005-06-16,1.0903
2005-06-17,-1.6303
2005-06-20,-2.2693
2005-06-21,0.4435
2005-06-22,1.5584
2005-06-23,-0.3836
2005-06-24,1.181
2005-06-27,-0.9135
2005-06-28,4.0973
2005-06-29,0.9102
2005-06-30,-1.2433
2005-07-01,0.395
2005-07-05,3.6145
2005-07-06,0.4509
2005-07-07,0.8741
2005-07-08,1.1475
2005-07-11,1.2966
2005-07-12,-2.1714
2005-07-13,-1.1682
2005-07-14,0.0473
2005-07-15,-0.6616
2005-07-18,0.3568
2005-07-19,0.237
2005-07-20,1.3242
2005-07-21,-6.8845
2005-07-22,0.3759
2005-07-25,-2.6217
2005-07-26,-2.5641
2005-07-27,1.6579000000000002
2005-07-28,0.1553
2005-07-29,-0.8529
2005-08-01,1.4599
2005-08-02,0.4625
2005-08-03,-0.5882
2005-08-04,0.3344
2005-08-05,-1.4102999999999999
2005-08-08,0.5202
2005-08-09,0.2846
2005-08-10,0.3354
2005-08-11,2.8542
2005-08-12,-0.425
2005-08-15,0.9541
2005-08-16,-1.2932000000000001
2005-08-17,-0.252
2005-08-18,-2.046
2005-08-19,-0.0516
2005-08-22,0.645
2005-08-23,1.2085
2005-08-24,0.6352
2005-08-25,-0.5807
2005-08-26,-1.3458999999999999
2005-08-29,-0.7465
2005-08-30,2.2561999999999998
2005-08-31,2.0036
2005-09-01,1.6907
2005-09-02,-0.2445
2005-09-06,0.7353
2005-09-07,1.4599
2005-09-08,-1.4149
2005-09-09,-0.9973
2005-09-12,1.3268
2005-09-13,1.4064
2005-09-14,2.1043
2005-09-15,2.459
2005-09-16,1.4857
2005-09-19,-1.6892
2005-09-20,-2.5888
2005-09-21,-3.6689
2005-09-22,0.7813
2005-09-23,0.9448
2005-09-26,0.576
2005-09-27,1.6463999999999999
2005-09-28,-1.8545
2005-09-29,1.1481
2005-09-30,-1.4188
2005-10-03,3.9098
2005-10-04,2.2853
2005-10-05,-2.6856
2005-10-06,-2.1568
2005-10-07,0.4977
2005-10-10,0.3066
2005-10-11,-2.6569000000000003
2005-10-12,-2.1739
2005-10-13,-1.9752999999999998
2005-10-14,2.2922000000000002
2005-10-17,0.4186
2005-10-18,0.4414
2005-10-19,5.3955
2005-10-20,4.2391
2005-10-21,3.2222
2005-10-24,3.3154
2005-10-25,1.0627
2005-10-26,1.0309
2005-10-27,-3.6122
2005-10-28,-0.1059
2005-10-31,1.6320000000000001
2005-11-01,0.1043
2005-11-02,2.0625
2005-11-03,2.1841
2005-11-04,-1.0787
2005-11-07,2.08
2005-11-08,-0.0396
2005-11-09,3.7008
2005-11-10,0.3053
2005-11-11,1.3317999999999999
2005-11-14,-5.276
2005-11-15,0.3568
2005-11-16,1.2443
2005-11-17,4.6235
2005-11-18,0.317
2005-11-21,0.5762
2005-11-22,2.0189
2005-11-23,2.3965
2005-11-25,1.8262
2005-11-28,-7.1565
2005-11-29,-0.6377
2005-11-30,3.6051
2005-12-01,0.2915
2005-12-02,0.0545
2005-12-05,2.1423
2005-12-06,2.4707
2005-12-07,0.0867
2005-12-08,-0.312
2005-12-09,-4.9722
2005-12-12,1.6831
2005-12-13,2.7708
2005-12-14,-0.3852
2005-12-15,-1.5993
2005-12-16,-0.6966
2005-12-19,-1.6367
2005-12-20,-1.3165
2005-12-21,0.0
2005-12-22,2.4643
2005-12-23,-1.1031
2005-12-27,-0.1646
2005-12-28,1.4285999999999999
2005-12-29,1.4987
2005-12-30,-0.089
2006-01-03,0.2671
2006-01-04,2.8592
2006-01-05,-0.7597
2006-01-06,2.1225
2006-01-09,1.2436
2006-01-10,0.3029
2006-01-11,-0.52
2006-01-12,-5.2614
2006-01-13,-0.4272
2006-01-17,-1.7161
2006-01-18,-2.4554
2006-01-19,2.0697
2006-01-20,-2.2653
2006-01-23,1.028
2006-01-24,2.4977
2006-01-25,-3.1047
2006-01-26,10.2273
2006-01-27,-1.7238
2006-01-30,-0.3439
2006-01-31,-1.3287
2006-02-01,0.035
2006-02-02,0.3497
2006-02-03,-1.2195
2006-02-06,0.5467
2006-02-07,-1.5436
2006-02-08,-0.6236
2006-02-09,3.1911
2006-02-10,5.2814
2006-02-13,3.3168
2006-02-14,0.9423
2006-02-15,0.4589
2006-02-16,0.0945
2006-02-17,0.4878
2006-02-21,0.3925
2006-02-22,0.3909
2006-02-23,1.5265
2006-02-24,1.6876
2006-02-27,-2.6856
2006-02-28,1.2403
2006-03-01,1.9755
2006-03-02,-1.8772
2006-03-03,0.4591
2006-03-06,-1.8282
2006-03-07,-0.3724
2006-03-08,-1.1994
2006-03-09,-0.4572
2006-03-10,0.8077
2006-03-13,1.8068
2006-03-14,-0.0463
2006-03-15,0.8492
2006-03-16,0.9645
2006-03-17,-3.1691
2006-03-20,1.6599
2006-03-21,-3.4966
2006-03-22,1.0854
2006-03-23,-1.2948
2006-03-24,5.7911
2006-03-27,0.5595
2006-03-28,-0.7368
2006-03-29,0.5605
2006-03-30,0.1958
2006-03-31,-0.6014
2006-04-03,3.4488
2006-04-04,0.9212
2006-04-05,1.3474
2006-04-06,0.0715
2006-04-07,-0.4143
2006-04-10,3.0555
2006-04-11,-1.0718
2006-04-12,-0.4362
2006-04-13,1.7524
2006-04-17,3.6111
2006-04-18,1.4745
2006-04-19,-3.395
2006-04-20,-3.1177
2006-04-21,-0.621
2006-04-24,-0.3125
2006-04-25,-0.3277
2006-04-26,0.729
2006-04-27,0.227
2006-04-28,0.4106
2006-05-01,-6.5003
2006-05-02,-2.2018
2006-05-03,-0.4934
2006-05-04,1.1158
2006-05-05,4.2146
2006-05-08,5.0294
2006-05-09,4.0325
2006-05-10,-1.319
2006-05-11,-2.8232
2006-05-12,0.014
2006-05-15,-0.9262
2006-05-16,0.5666
2006-05-17,-4.0423
2006-05-18,-3.3025
2006-05-19,0.8349
2006-05-22,-2.2129
2006-05-23,-0.5401
2006-05-24,-3.0101
2006-05-25,2.2876
2006-05-26,0.563
2006-05-30,-3.577
2006-05-31,-4.1935
2006-06-01,5.7576
2006-06-02,0.6845
2006-06-05,-5.1067
2006-06-06,-0.983
2006-06-07,-1.1947
2006-06-08,-1.9074
2006-06-09,-0.0868
2006-06-12,-5.682
2006-06-13,-4.182
2006-06-14,1.2113
2006-06-15,3.2105
2006-06-16,-1.2332
2006-06-19,-1.7704
2006-06-20,4.4963
2006-06-21,2.6325
2006-06-22,2.6181
2006-06-23,-0.2069
2006-06-26,1.0537
2006-06-27,-2.7179
2006-06-28,-1.9504000000000001
2006-06-29,6.6129
2006-06-30,2.1348
2006-07-03,2.0737
2006-07-05,-1.9186999999999999
2006-07-06,-1.8576000000000001
2006-07-07,-3.8693
2006-07-10,-2.2478
2006-07-11,0.8913
2006-07-12,-3.3392
2006-07-13,-3.1438
2006-07-14,-2.4156
2006-07-17,-0.9863
2006-07-18,3.0859
2006-07-19,5.0587
2006-07-20,-1.5329000000000002
2006-07-21,-3.8462
2006-07-24,3.981
2006-07-25,0.6228
2006-07-26,-2.7307
2006-07-27,5.0533
2006-07-28,3.8838
2006-07-31,-0.6002
2006-08-01,-2.9503
2006-08-02,-0.2311
2006-08-03,1.9957
2006-08-04,0.891
2006-08-07,-3.6536999999999997
2006-08-08,-1.9409999999999998
2006-08-09,-1.6679
2006-08-10,-0.0932
2006-08-11,0.1306
2006-08-14,-1.6955
2006-08-15,4.0561
2006-08-16,1.7486000000000002
2006-08-17,1.3247
2006-08-18,0.6537
2006-08-21,-1.2814
2006-08-22,0.0357
2006-08-23,-1.1593
2006-08-24,-2.4179
2006-08-25,-0.6842
2006-08-28,0.633
2006-08-29,-0.407
2006-08-30,1.5976
2006-08-31,0.6217
2006-09-01,0.7814
2006-09-05,0.7573
2006-09-06,0.2147
2006-09-07,0.0179
2006-09-08,-0.1964
2006-09-11,0.4472
2006-09-12,3.8112
2006-09-13,3.4654
2006-09-14,4.195
2006-09-15,0.6365
2006-09-18,-1.7868
2006-09-19,-0.161
2006-09-20,3.951
2006-09-21,1.3961999999999999
2006-09-22,-0.4743
2006-09-25,0.1076
2006-09-26,-0.2918
2006-09-27,-0.5236
2006-09-28,1.6411
2006-09-29,2.0868
2006-10-02,-1.7457
2006-10-03,-0.5163
2006-10-04,2.4576000000000002
2006-10-05,1.6091
2006-10-06,0.7771
2006-10-09,0.8148
2006-10-10,-0.4618
2006-10-11,-3.0738
2006-10-12,0.9723
2006-10-13,1.037
2006-10-16,1.2317
2006-10-17,-0.7822
2006-10-18,3.1095
2006-10-19,-3.6528
2006-10-20,-2.3218
2006-10-23,2.1363
2006-10-24,-1.2962
2006-10-25,1.1789
2006-10-26,-0.1032
2006-10-27,0.6349
2006-10-30,-0.3961
2006-10-31,0.0736
2006-11-01,-1.2364
2006-11-02,-0.7452
2006-11-03,1.5314999999999999
2006-11-06,3.7415000000000003
2006-11-07,-1.5253
2006-11-08,-0.2461
2006-11-09,-3.3377
2006-11-10,2.9425
2006-11-13,0.4229
2006-11-14,-0.0726
2006-11-15,1.5840999999999998
2006-11-16,3.8627000000000002
2006-11-17,-0.0551
2006-11-20,2.3153
2006-11-21,-0.3241
2006-11-22,0.2981
2006-11-24,-0.4323
2006-11-27,-5.0332
2006-11-28,1.5857
2006-11-29,-0.3656
2006-11-30,-1.609
2006-12-01,-0.4877
2006-12-04,3.4741
2006-12-05,-1.3653
2006-12-06,-0.3531
2006-12-07,-0.9213
2006-12-08,0.2289
2006-12-11,1.6557
2006-12-12,-0.014
2006-12-13,-0.4775
2006-12-14,1.4816
2006-12-15,0.0556
2006-12-18,-1.2646
2006-12-19,-1.4778
2006-12-20,0.2857
2006-12-21,-0.0142
2006-12-22,0.3989
2006-12-26,3.3348
2006-12-27,1.5106000000000002
2006-12-28,0.0406
2006-12-29,-0.2028
2007-01-03,0.7724
2007-01-04,-0.4034
2007-01-05,-1.1611
2007-01-08,1.1884000000000001
2007-01-09,-0.513
2007-01-10,2.0353
2007-01-11,0.492
2007-01-12,0.1059
2007-01-16,-0.2776
2007-01-17,-0.3049
2007-01-18,-1.2232
2007-01-19,-0.498
2007-01-22,-0.6358
2007-01-23,0.0408
2007-01-24,2.0278
2007-01-25,-0.6936
2007-01-26,0.1209
2007-01-29,-0.2549
2007-01-30,0.0807
2007-01-31,0.6988
2007-02-01,-3.0829
2007-02-02,1.3082
2007-02-05,0.7476
2007-02-06,0.9309
2007-02-07,-0.0134
2007-02-08,-1.0695000000000001
2007-02-09,-2.8378
2007-02-12,-1.2517
2007-02-13,0.1831
2007-02-14,1.2511999999999999
2007-02-15,-0.1111
2007-02-16,-0.2085
2007-02-20,0.8776
2007-02-21,0.3176
2007-02-22,-0.9635
2007-02-23,-1.3204
2007-02-26,-1.3521
2007-02-27,-3.9121
2007-02-28,0.1189
2007-03-01,-0.8608
2007-03-02,-1.4671
2007-03-05,-3.5703
2007-03-06,4.3815
2007-03-07,-1.182
2007-03-08,-1.0121
2007-03-09,1.007
2007-03-12,0.2761
2007-03-13,-3.4261
2007-03-14,2.6291
2007-03-15,0.5401
2007-03-16,-0.7675
2007-03-19,-0.232
2007-03-20,-0.6202
2007-03-21,0.2652
2007-03-22,-2.894
2007-03-23,0.3525
2007-03-26,0.2714
2007-03-27,-2.8025
2007-03-28,-2.228
2007-03-29,0.8713
2007-03-30,1.9767000000000001
2007-04-02,-2.0036
2007-04-03,1.762
2007-04-04,0.2614
2007-04-05,-0.8146
2007-04-09,-0.3449
2007-04-10,-0.7252
2007-04-11,-0.5645
2007-04-12,0.5844
2007-04-13,0.3984
2007-04-16,6.2665
2007-04-17,-2.0538
2007-04-18,0.7466
2007-04-19,-0.1261
2007-04-20,1.342
2007-04-23,-0.3583
2007-04-24,-1.3133
2007-04-25,1.1724
2007-04-26,2.3802
2007-04-27,-1.3307
2007-04-30,-1.9532
2007-05-01,-0.2055
2007-05-02,2.2022
2007-05-03,1.6897
2007-05-04,1.4787
2007-05-07,-0.8412
2007-05-08,-0.1969
2007-05-09,1.7304
2007-05-10,-2.1934
2007-05-11,-0.5492
2007-05-14,1.626
2007-05-15,-2.1132
2007-05-16,-0.5397
2007-05-17,-0.4496
2007-05-18,-0.7164
2007-05-21,1.9451
2007-05-22,3.1697
2007-05-23,3.9672
2007-05-24,-1.8075
2007-05-25,1.7530999999999999
2007-05-29,2.7378
2007-05-30,-0.6872
2007-05-31,1.6806
2007-06-01,2.4028
2007-06-04,-1.831
2007-06-05,-1.5474
2007-06-06,-1.4594
2007-06-07,-2.4922
2007-06-08,1.738
2007-06-11,0.9187
2007-06-12,-4.1252
2007-06-13,2.5223
2007-06-14,-1.4038
2007-06-15,-0.3816
2007-06-18,-1.0756000000000001
2007-06-19,-0.5809
2007-06-20,-2.5019
2007-06-21,0.4917
2007-06-22,4.7095
2007-06-25,-2.8329
2007-06-26,1.0821
2007-06-27,2.9587
2007-06-28,2.3394
2007-06-29,-3.0478
2007-07-02,-1.3244
2007-07-03,1.3127
2007-07-05,0.262
2007-07-06,-0.5953
2007-07-09,-1.4022999999999999
2007-07-10,-3.5259
2007-07-11,0.6603
2007-07-12,2.4714
2007-07-13,0.4913
2007-07-16,-0.4
2007-07-17,-1.8593
2007-07-18,-5.5774
2007-07-19,-0.7865
2007-07-20,-3.8505000000000003
2007-07-23,0.9591
2007-07-24,-1.6833
2007-07-25,-3.8312
2007-07-26,-3.0495
2007-07-27,1.1091
2007-07-30,3.5785
2007-07-31,0.6944
2007-08-01,-2.5862
2007-08-02,0.6195
2007-08-03,-3.6763
2007-08-06,4.5471
2007-08-07,2.2707
2007-08-08,3.8258
2007-08-09,-5.9878
2007-08-10,-1.6623
2007-08-13,-3.1495
2007-08-14,-1.6535
2007-08-15,-1.8494000000000002
2007-08-16,-2.8359
2007-08-17,7.287
2007-08-20,0.1278
2007-08-21,4.9963999999999995
2007-08-22,2.3619
2007-08-23,-1.001
2007-08-24,1.0111
2007-08-27,-3.0879
2007-08-28,-2.1854
2007-08-29,2.7027
2007-08-30,0.6491
2007-08-31,0.9238
2007-09-04,2.9016
2007-09-05,1.091
2007-09-06,-1.6935
2007-09-07,-6.6205
2007-09-10,-0.6149
2007-09-11,4.0582
2007-09-12,4.2847
2007-09-13,3.8571
2007-09-14,2.0668
2007-09-17,-4.4139
2007-09-18,5.2963000000000005
2007-09-19,-3.3637
2007-09-20,-0.8946
2007-09-21,3.266
2007-09-24,-2.4317
2007-09-25,0.0814
2007-09-26,2.2298
2007-09-27,-1.7354
2007-09-28,-1.0855
2007-10-01,4.9304
2007-10-02,0.3903
2007-10-03,-0.2021
2007-10-04,3.5369
2007-10-05,4.0632
2007-10-08,-0.5785
2007-10-09,0.4218
2007-10-10,0.5504
2007-10-11,-1.4981
2007-10-12,2.7055
2007-10-15,-2.8051
2007-10-16,0.9522
2007-10-17,-1.3496000000000001
2007-10-18,-0.9562
2007-10-19,-4.5448
2007-10-22,1.9605000000000001
2007-10-23,2.0906
2007-10-24,1.9581
2007-10-25,2.5949
2007-10-26,4.2441
2007-10-29,0.9596
2007-10-30,0.0272
2007-10-31,0.4208
2007-11-01,-4.1227
2007-11-02,-0.2538
2007-11-05,1.0459
2007-11-06,3.9026
2007-11-07,-5.6543
2007-11-08,1.8978000000000002
2007-11-09,-4.4672
2007-11-12,1.5977999999999999
2007-11-13,5.8433
2007-11-14,-0.7906
2007-11-15,-1.5800999999999998
2007-11-16,1.061
2007-11-19,-4.31
2007-11-20,-1.6602000000000001
2007-11-21,-0.9542
2007-11-23,-0.7114
2007-11-26,-3.2244
2007-11-27,3.398
2007-11-28,6.3926
2007-11-29,1.6643
2007-11-30,0.2913
2007-12-03,-0.0968
2007-12-04,0.0831
2007-12-05,0.9408
2007-12-06,0.699
2007-12-07,0.3403
2007-12-10,2.8215
2007-12-11,-2.9947
2007-12-12,-4.4608
2007-12-13,-1.153
2007-12-14,-0.4608
2007-12-17,-3.7182
2007-12-18,-0.8866
2007-12-19,2.2893
2007-12-20,0.2816
2007-12-21,2.3795
2007-12-24,1.6745999999999999
2007-12-26,0.8945
2007-12-27,-5.9527
2007-12-28,-0.015
2007-12-31,-0.5088
2008-01-02,-7.5511
2008-01-03,2.4406
2008-01-04,-4.6379
2008-01-07,3.3311
2008-01-08,-6.3669
2008-01-09,-3.3741
2008-01-10,3.866
2008-01-11,-1.2178
2008-01-14,-0.2778
2008-01-15,-2.6989
2008-01-16,0.9306
2008-01-17,-4.6986
2008-01-18,-1.3767
2008-01-22,-0.0566
2008-01-23,9.3431
2008-01-24,2.6756
2008-01-25,0.7061
2008-01-28,4.4908
2008-01-29,6.247
2008-01-30,-0.2256
2008-01-31,1.0399
2008-02-01,4.8926
2008-02-04,-5.3612
2008-02-05,-4.2825
2008-02-06,-1.4129
2008-02-07,7.8025
2008-02-08,-2.4372
2008-02-11,-0.8024
2008-02-12,0.1984
2008-02-13,5.8035
2008-02-14,-1.3389
2008-02-15,0.2335
2008-02-19,0.9463
2008-02-20,-0.7499
2008-02-21,-2.3976
2008-02-22,-3.707
2008-02-25,3.0767
2008-02-26,3.1948
2008-02-27,1.2064
2008-02-28,-2.7431
2008-02-29,-4.0018
2008-03-03,-2.2612
2008-03-04,-1.1254
2008-03-05,2.9978
2008-03-06,-0.3891
2008-03-07,-2.0469
2008-03-10,-5.1523
2008-03-11,5.2472
2008-03-12,-3.3717
2008-03-13,7.6567
2008-03-14,0.3226
2008-03-17,2.0824
2008-03-18,4.3048
2008-03-19,-0.9347
2008-03-20,7.7805
2008-03-24,3.8249
2008-03-25,1.5695999999999999
2008-03-26,-4.0102
2008-03-27,-5.7477
2008-03-28,1.0305
2008-03-31,-2.8084
2008-04-01,6.2105
2008-04-02,-2.0168
2008-04-03,-0.5387
2008-04-04,-5.1944
2008-04-07,0.7618
2008-04-08,-1.1341
2008-04-09,-4.9265
2008-04-10,2.2738
2008-04-11,-3.297
2008-04-14,-2.5336
2008-04-15,-0.9307
2008-04-16,4.3732
2008-04-17,-0.807
2008-04-18,3.9581
2008-04-21,-2.1821
2008-04-22,-3.3385
2008-04-23,1.2414
2008-04-24,4.4961
2008-04-25,-0.7071
2008-04-28,0.9242
2008-04-29,1.126
2008-04-30,-3.4293
2008-05-01,-1.0915
2008-05-02,-2.5334
2008-05-05,-3.3009
2008-05-06,1.4512
2008-05-07,-1.7718
2008-05-08,0.2151
2008-05-09,0.3633
2008-05-12,4.2777
2008-05-13,-4.118
2008-05-14,1.4645000000000001
2008-05-15,3.7626
2008-05-16,-0.6877
2008-05-19,-2.2348
2008-05-20,-2.4308
2008-05-21,-1.4849
2008-05-22,-4.2539
2008-05-23,0.8396
2008-05-27,2.3764
2008-05-28,0.1694
2008-05-29,0.0677
2008-05-30,1.8425
2008-06-02,-4.6805
2008-06-03,-0.2633
2008-06-04,1.1262
2008-06-05,4.3153
2008-06-06,-4.5038
2008-06-09,-2.1485
2008-06-10,-2.4099
2008-06-11,-1.6644999999999999
2008-06-12,2.9948
2008-06-13,6.1766
2008-06-16,-1.7349999999999999
2008-06-17,-3.1158
2008-06-18,0.3037
2008-06-19,2.191
2008-06-20,5.0898
2008-06-23,-2.3055
2008-06-24,2.292
2008-06-25,-6.0913
2008-06-26,-3.0753
2008-06-27,3.9387
2008-06-30,-5.5088
2008-07-01,0.1671
2008-07-02,-0.76
2008-07-03,-3.1192
2008-07-07,-7.2874
2008-07-08,0.6446
2008-07-09,-5.9504
2008-07-10,6.3489
2008-07-11,-1.1774
2008-07-14,1.3587
2008-07-15,5.3826
2008-07-16,5.2642
2008-07-17,5.5215
2008-07-18,-3.277
2008-07-21,4.0619
2008-07-22,0.9102
2008-07-23,-1.2142
2008-07-24,0.0
2008-07-25,0.5092
2008-07-28,4.2802
2008-07-29,4.3558
2008-07-30,2.7292
2008-07-31,-4.0006
2008-08-01,2.8487999999999998
2008-08-04,-1.7569
2008-08-05,0.0806
2008-08-06,-0.2415
2008-08-07,-4.0826
2008-08-08,3.8022
2008-08-11,4.7488
2008-08-12,1.0831
2008-08-13,1.5613000000000001
2008-08-14,-1.0098
2008-08-15,0.7004
2008-08-18,2.661
2008-08-19,0.4418
2008-08-20,-0.7478
2008-08-21,-0.8125
2008-08-22,0.7745
2008-08-25,-2.6012
2008-08-26,-3.1563
2008-08-27,2.7578
2008-08-28,1.5554000000000001
2008-08-29,-0.0751
2008-09-02,-1.528
2008-09-03,1.2905
2008-09-04,-4.5503
2008-09-05,-3.0351
2008-09-08,1.7044000000000001
2008-09-09,-3.4805
2008-09-10,2.3539
2008-09-11,1.3864
2008-09-12,3.0084
2008-09-15,3.0611
2008-09-16,4.728
2008-09-17,3.4583
2008-09-18,18.8811
2008-09-19,-7.9412
2008-09-22,-7.5399
2008-09-23,-0.3455
2008-09-24,0.9015
2008-09-25,1.9381
