ticker,DSWL US Equity
2000-05-30,2.4793
2000-05-31,-1.6129
2000-06-01,-0.8197
2000-06-02,0.8264
2000-06-05,-1.6393
2000-06-06,0.8333
2000-06-07,4.1322
2000-06-08,-0.7937
2000-06-09,0.0
2000-06-12,1.2
2000-06-13,0.0
2000-06-14,-1.9763
2000-06-15,-3.2258
2000-06-16,-0.8333
2000-06-19,0.8403
2000-06-20,3.6667
2000-06-21,-3.3333
2000-06-22,0.8621
2000-06-23,-3.4188
2000-06-26,0.0
2000-06-27,0.885
2000-06-28,-1.7544
2000-06-29,-7.1429
2000-06-30,0.0
2000-07-03,0.0
2000-07-05,3.8462
2000-07-06,-3.7037
2000-07-07,1.9231
2000-07-10,4.717
2000-07-11,0.0
2000-07-12,4.5045
2000-07-13,-0.8621
2000-07-14,-6.087
2000-07-17,3.7037
2000-07-18,1.7856999999999998
2000-07-19,-1.7544
2000-07-20,0.0
2000-07-21,-1.7856999999999998
2000-07-24,-2.7273
2000-07-25,0.0
2000-07-26,-0.9346
2000-07-27,-1.8868
2000-07-28,0.0
2000-07-31,1.9231
2000-08-01,5.6604
2000-08-02,-4.0179
2000-08-03,1.3953
2000-08-04,-2.7523
2000-08-07,-4.2453
2000-08-08,4.4335
2000-08-09,-0.4717
2000-08-10,-0.4739
2000-08-14,6.1905
2000-08-15,3.5874
2000-08-16,6.4935
2000-08-17,-1.626
2000-08-18,-3.3058
2000-08-21,5.9829
2000-08-22,-3.2258
2000-08-23,0.0
2000-08-25,5.0
2000-08-28,-1.5873
2000-08-29,2.8226
2000-08-31,0.3922
2000-09-01,-2.3438
2000-09-05,7.2
2000-09-06,0.0
2000-09-07,1.4925
2000-09-08,4.4118
2000-09-11,-3.5211
2000-09-12,0.0
2000-09-13,1.4599
2000-09-14,0.7194
2000-09-15,2.8571
2000-09-18,-5.5556
2000-09-19,0.0
2000-09-20,0.0
2000-09-21,2.2059
2000-09-22,0.0
2000-09-25,0.0
2000-09-26,-0.7194
2000-09-27,1.087
2000-09-28,-2.509
2000-09-29,-1.4706000000000001
2000-10-02,-0.7463
2000-10-03,-0.7519
2000-10-04,0.7576
2000-10-05,-0.3759
2000-10-06,0.0
2000-10-09,-1.8868
2000-10-10,1.5385
2000-10-11,0.0
2000-10-12,-1.1364
2000-10-13,-1.9157
2000-10-16,0.7813
2000-10-17,-4.2636
2000-10-18,-2.834
2000-10-19,0.0
2000-10-20,1.6667
2000-10-23,1.6393
2000-10-24,-1.6129
2000-10-25,4.918
2000-10-26,-3.125
2000-10-27,0.8065
2000-10-30,2.4
2000-10-31,1.1719
2000-11-01,4.2471
2000-11-02,-2.2222
2000-11-03,1.5152
2000-11-06,1.8657
2000-11-07,2.1978
2000-11-08,-2.509
2000-11-09,-4.4118
2000-11-10,2.3077
2000-11-13,-3.7594
2000-11-14,0.0
2000-11-15,1.5625
2000-11-16,0.0
2000-11-17,-0.7692
2000-11-20,-0.2791
2000-11-22,-1.5873
2000-11-24,1.6129
2000-11-27,-0.7937
2000-11-28,-1.6
2000-11-29,0.0
2000-11-30,1.626
2000-12-01,-0.8
2000-12-04,-3.2258
2000-12-05,3.3333
2000-12-06,-1.2097
2000-12-08,1.2245
2000-12-11,-2.4194
2000-12-12,4.1322
2000-12-13,0.0
2000-12-14,0.0
2000-12-15,0.0
2000-12-18,-2.7778
2000-12-19,5.3061
2000-12-20,-4.6512
2000-12-21,4.065
2000-12-22,0.0
2000-12-26,-1.9531
2000-12-27,1.992
2000-12-28,-5.0781
2000-12-29,4.5267
2001-01-02,-0.7874
2001-01-03,2.3810000000000002
2001-01-04,-0.7752
2001-01-05,-3.125
2001-01-08,3.2258
2001-01-09,-3.125
2001-01-10,4.8387
2001-01-11,-3.0769
2001-01-12,2.7778
2001-01-16,0.3861
2001-01-17,0.3846
2001-01-18,0.0
2001-01-19,1.1494
2001-01-22,-1.1364
2001-01-23,1.1494
2001-01-24,-0.3788
2001-01-25,-0.3802
2001-01-26,0.0
2001-01-29,3.0534
2001-01-30,0.0
2001-01-31,0.7407
2001-02-01,0.7353
2001-02-02,-0.7299
2001-02-05,1.4706000000000001
2001-02-06,2.1739
2001-02-07,0.3546
2001-02-08,-0.3534
2001-02-09,-2.1277
2001-02-12,3.9855
2001-02-13,0.3484
2001-02-14,-2.7778
2001-02-15,1.4285999999999999
2001-02-16,0.0
2001-02-20,-4.2254
2001-02-21,-5.8824
2001-02-22,1.5625
2001-02-23,-1.1538
2001-02-26,-0.3891
2001-02-28,1.1719
2001-03-02,-1.1583
2001-03-05,6.25
2001-03-06,0.0
2001-03-07,0.0
2001-03-09,-4.4118
2001-03-12,0.3846
2001-03-13,-0.3831
2001-03-14,0.0
2001-03-15,-3.8462
2001-03-16,-13.6
2001-03-19,9.2593
2001-03-20,-3.3898
2001-03-21,1.7544
2001-03-22,3.0172
2001-03-23,-2.9289
2001-03-27,0.0
2001-03-28,-2.5862
2001-03-29,3.5398
2001-03-30,-2.5641
2001-04-03,-4.8246
2001-04-04,0.0
2001-04-05,3.2258
2001-04-06,-1.7856999999999998
2001-04-09,0.0
2001-04-10,-1.0909
2001-04-11,6.6176
2001-04-12,-3.4483
2001-04-16,3.5714
2001-04-17,-0.069
2001-04-18,-2.0014
2001-04-19,0.2817
2001-04-20,-3.441
2001-04-24,1.8182
2001-04-26,-1.0714
2001-04-27,0.361
2001-04-30,-0.3597
2001-05-01,1.5884
2001-05-02,-0.4975
2001-05-03,2.8571
2001-05-04,2.4306
2001-05-07,0.0
2001-05-08,0.339
2001-05-09,-0.3378
2001-05-10,0.339
2001-05-11,1.3514
2001-05-14,0.0
2001-05-15,0.6667
2001-05-16,0.6623
2001-05-17,6.5789
2001-05-18,-1.8519
2001-05-21,-1.6352
2001-05-22,3.3887
2001-05-23,-6.6172
2001-05-24,0.3311
2001-05-29,0.0
2001-05-30,-0.6601
2001-05-31,-1.3289
2001-06-01,-0.3367
2001-06-04,-1.3514
2001-06-06,6.8493
2001-06-07,-3.5256
2001-06-08,0.4651
2001-06-11,-1.5873
2001-06-12,6.8548
2001-06-13,1.3836
2001-06-14,0.8065
2001-06-15,-1.5385
2001-06-18,6.25
2001-06-19,0.0
2001-06-20,0.7059
2001-06-21,2.719
2001-06-22,-0.0588
2001-06-25,-4.3555
2001-06-26,-1.5385
2001-06-27,-4.6875
2001-06-28,3.9344
2001-06-29,-2.8391
2001-07-02,3.8312
2001-07-03,-4.3152
2001-07-05,6.2092
2001-07-06,-1.5385
2001-07-09,0.9375
2001-07-10,-0.9288
2001-07-12,2.1875
2001-07-13,0.9174
2001-07-16,-1.2121
2001-07-17,0.6135
2001-07-18,0.6098
2001-07-19,0.0
2001-07-23,-2.4242
2001-07-24,0.0621
2001-07-25,3.352
2001-07-26,-3.003
2001-07-27,-0.3096
2001-07-30,0.3106
2001-07-31,-2.4149
2001-08-01,3.6168
2001-08-02,0.6736
2001-08-03,0.3041
2001-08-06,0.0
2001-08-07,-0.0606
2001-08-08,-1.0316
2001-08-09,1.1649
2001-08-10,0.0
2001-08-13,-0.1212
2001-08-14,2.5484999999999998
2001-08-15,1.1834
2001-08-16,0.8187
2001-08-17,-2.9412000000000003
2001-08-20,1.5758
2001-08-21,1.432
2001-08-22,-1.4706000000000001
2001-08-23,-2.0896
2001-08-24,3.6585
2001-08-27,-2.0588
2001-08-28,0.3003
2001-08-29,0.2994
2001-08-30,-2.9851
2001-08-31,4.6154
2001-09-04,-5.0
2001-09-05,-0.3096
2001-09-06,2.4845
2001-09-07,-0.6061
2001-09-10,-2.439
2001-09-17,-3.0625
2001-09-18,-6.5119
2001-09-19,-0.6897
2001-09-20,-0.6944
2001-09-21,-0.3497
2001-09-24,5.2632
2001-09-25,3.0
2001-09-26,-1.6181
2001-09-27,-2.6316
2001-09-28,1.3514
2001-10-01,-5.3333
2001-10-02,-0.9859
2001-10-04,3.1294
2001-10-05,0.0
2001-10-08,2.6207000000000003
2001-10-09,-0.8737
2001-10-10,0.678
2001-10-11,4.3771
2001-10-12,-1.6129
2001-10-16,1.6393
2001-10-17,-0.6452
2001-10-18,0.7792
2001-10-19,0.1933
2001-10-22,-1.9293
2001-10-23,0.3279
2001-10-24,-0.3268
2001-10-26,1.9672
2001-10-29,-0.3215
2001-10-30,-1.6129
2001-11-01,0.0
2001-11-02,1.6393
2001-11-05,2.5806
2001-11-06,-0.9434
2001-11-07,1.5873
2001-11-09,0.8883
2001-11-12,-1.2579
2001-11-13,2.5478
2001-11-14,1.8634
2001-11-15,0.3049
2001-11-16,-2.7356
2001-11-19,1.5625
2001-11-20,1.5385
2001-11-21,0.0
2001-11-26,0.303
2001-11-27,0.3021
2001-11-28,0.0
2001-11-29,0.0
2001-11-30,0.0
2001-12-03,0.0
2001-12-04,-0.6024
2001-12-05,-1.2121
2001-12-06,3.3742
2001-12-07,2.3739
2001-12-10,0.8116
2001-12-11,-1.6676
2001-12-12,0.1754
2001-12-13,-0.1751
2001-12-14,-0.5848
2001-12-17,0.0
2001-12-18,0.7059
2001-12-19,2.2196
2001-12-20,-0.0114
2001-12-21,0.1257
2001-12-24,2.6826
2001-12-26,6.2813
2001-12-27,0.6799
2001-12-28,-0.8312
2001-12-31,-0.4191
2002-01-02,-1.1047
2002-01-03,1.0638
2002-01-04,3.9474
2002-01-07,1.2658
2002-01-08,2.5
2002-01-09,-3.6585
2002-01-10,-8.3544
2002-01-11,7.7348
2002-01-14,-1.3333
2002-01-15,-2.5468
2002-01-16,1.3333
2002-01-17,-2.6316
2002-01-18,-1.2432
2002-01-22,1.2589000000000001
2002-01-23,2.7027
2002-01-25,0.0
2002-01-28,0.0
2002-01-29,3.2632
2002-01-30,-0.6116
2002-01-31,1.3333
2002-02-01,-1.3158
2002-02-04,-2.0513
2002-02-05,4.1885
2002-02-06,0.0
2002-02-07,-1.206
2002-02-08,2.2142
2002-02-11,-2.5189
2002-02-12,3.3075
2002-02-13,-0.05
2002-02-14,1.1011
2002-02-19,-4.0594
2002-02-20,4.4763
2002-02-21,-0.8273
2002-02-22,1.0956
2002-02-25,-0.4433
2002-02-26,2.9193
2002-02-27,0.0481
2002-02-28,-0.7689
2002-03-01,-0.6295
2002-03-04,-1.7057
2002-03-05,-0.8428
2002-03-06,0.75
2002-03-07,1.9851
2002-03-08,-0.2433
2002-03-11,1.2195
2002-03-12,0.4337
2002-03-13,-0.1919
2002-03-14,0.0
2002-03-15,0.3389
2002-03-18,-1.0565
2002-03-19,1.0654
2002-03-20,-1.0541
2002-03-21,-0.7264
2002-03-22,0.0
2002-03-25,0.4878
2002-03-26,0.7282
2002-03-27,0.0
2002-03-28,6.0331
2002-04-01,1.7612
2002-04-02,3.6122
2002-04-03,-0.0035
2002-04-04,1.3048
2002-04-05,-1.0213
2002-04-08,1.0318
2002-04-09,-2.383
2002-04-10,-0.959
2002-04-11,-3.081
2002-04-12,-0.0954
2002-04-15,-1.3592
2002-04-16,4.3779
2002-04-17,-0.2208
2002-04-18,-2.1239
2002-04-19,1.7179
2002-04-22,1.7778
2002-04-23,-0.0027
2002-04-24,-1.744
2002-04-25,4.0
2002-04-26,-4.0155
2002-04-29,4.6287
2002-04-30,-0.8511
2002-05-01,-3.4335
2002-05-02,-0.4889
2002-05-03,-0.6699
2002-05-06,-1.0791
2002-05-07,1.3182
2002-05-08,-3.5442
2002-05-09,3.9535
2002-05-10,-1.5659999999999998
2002-05-13,0.0
2002-05-14,0.4545
2002-05-15,0.6787
2002-05-16,0.3596
2002-05-17,-1.0076
2002-05-20,0.2036
2002-05-21,0.5869
2002-05-22,-2.0242
2002-05-23,2.3982
2002-05-24,-0.0112
2002-05-28,0.4474
2002-05-29,-2.2272
2002-05-30,-0.6834
2002-05-31,-0.4587
2002-06-03,0.2304
2002-06-04,-2.8506
2002-06-05,-2.7449
2002-06-06,10.9489
2002-06-07,1.0088
2002-06-10,0.9553
2002-06-11,-0.4301
2002-06-12,-3.4557
2002-06-13,-2.5503
2002-06-14,2.3256
2002-06-17,2.2727
2002-06-18,-2.3156
2002-06-19,0.0955
2002-06-20,0.0
2002-06-21,0.4545
2002-06-24,-0.4525
2002-06-25,-0.6818
2002-06-26,-0.0915
2002-06-27,1.2368000000000001
2002-06-28,1.267
2002-07-01,-1.6979
2002-07-02,-0.2273
2002-07-03,0.0
2002-07-05,0.0
2002-07-08,-3.3713
2002-07-09,1.8388
2002-07-10,-1.7593
2002-07-11,-0.8011
2002-07-12,-0.2375
2002-07-15,-5.7143
2002-07-16,0.9596
2002-07-17,2.051
2002-07-18,-0.4412
2002-07-19,-4.9557
2002-07-22,-0.0181
2002-07-23,-0.9067
2002-07-24,1.9607999999999999
2002-07-25,1.9231
2002-07-26,-1.8868
2002-07-29,4.9231
2002-07-30,-0.4399
2002-07-31,2.5037000000000003
2002-08-01,0.5747
2002-08-02,0.0
2002-08-05,0.5714
2002-08-06,-0.5682
2002-08-07,-1.4285999999999999
2002-08-08,1.5217
2002-08-09,0.0714
2002-08-12,0.214
2002-08-13,0.0
2002-08-14,0.8541
2002-08-15,0.2117
2002-08-16,0.3521
2002-08-19,3.0877
2002-08-20,0.6897
2002-08-21,-0.2055
2002-08-22,-0.1373
2002-08-23,-1.0253
2002-08-26,0.9665
2002-08-27,0.0688
2002-08-28,-1.0309
2002-08-29,-1.3889
2002-08-30,1.0563
2002-09-03,-1.0453
2002-09-04,-1.0563
2002-09-05,0.3559
2002-09-06,0.0
2002-09-09,-0.2128
2002-09-10,-1.2082
2002-09-11,-1.0072
2002-09-12,-3.4157
2002-09-13,0.8277
2002-09-16,0.5224
2002-09-17,0.0
2002-09-18,-0.0742
2002-09-19,-2.7489
2002-09-20,1.2223
2002-09-23,-4.3608
2002-09-24,-1.3588
2002-09-25,3.749
2002-09-26,-0.9918
2002-09-27,-1.0903
2002-09-30,0.3937
2002-10-01,5.8824
2002-10-02,-2.0
2002-10-03,-0.2343
2002-10-04,-1.9698
2002-10-07,-1.0743
2002-10-08,1.1719
2002-10-09,0.3861
2002-10-10,0.0
2002-10-11,1.1538
2002-10-14,2.6616
2002-10-15,-1.4074
2002-10-16,1.4275
2002-10-17,5.8519
2002-10-21,-0.9867
2002-10-22,-0.1343
2002-10-24,-0.92
2002-10-25,-1.0714
2002-10-28,-1.0108
2002-10-29,2.407
2002-10-30,0.2849
2002-10-31,-0.142
2002-11-01,0.2845
2002-11-04,-1.4113
2002-11-05,0.928
2002-11-06,-0.0713
2002-11-07,1.0699
2002-11-08,0.2117
2002-11-11,-0.7042
2002-11-12,0.922
2002-11-13,-1.6162999999999998
2002-11-14,0.0
2002-11-15,-0.7143
2002-11-18,0.6403
2002-11-19,0.722
2002-11-20,-3.4532
2002-11-21,1.6393
2002-11-22,2.2727
2002-11-25,1.4337
2002-11-26,0.0
2002-11-27,0.9187
2002-11-29,-0.2101
2002-12-02,-0.7018
2002-12-03,2.4028
2002-12-04,-0.628
2002-12-05,0.2847
2002-12-06,-0.6233
2002-12-09,1.115
2002-12-10,-0.0689
2002-12-11,-0.3448
2002-12-12,0.3106
2002-12-13,1.6842000000000001
2002-12-16,-0.2646
2002-12-17,-1.0884
2002-12-18,-0.3439
2002-12-19,0.0
2002-12-20,1.4424000000000001
2002-12-23,-1.3538000000000001
2002-12-24,0.7586
2002-12-26,-0.3354
2002-12-27,0.1992
2002-12-30,-0.2742
2002-12-31,-0.3436
2003-01-02,-0.5448
2003-01-03,1.2412
2003-01-06,1.3699
2003-01-07,1.3514
2003-01-08,0.0667
2003-01-09,3.1312
2003-01-10,6.3889
2003-01-13,7.5354
2003-01-14,1.0728
2003-01-15,0.5028
2003-01-16,-0.3891
2003-01-17,-2.0089
2003-01-21,2.5057
2003-01-22,-0.4444
2003-01-23,-0.6696
2003-01-24,-1.1236
2003-01-27,1.5909
2003-01-28,-4.9216999999999995
2003-01-29,-4.1176
2003-01-30,-0.0675
2003-01-31,1.1112
2003-02-03,-1.2143
2003-02-04,-0.1229
2003-02-06,0.4369
2003-02-07,-0.8026
2003-02-10,-0.2471
2003-02-11,0.9288
2003-02-12,2.0245
2003-02-13,-0.7817
2003-02-14,-0.2424
2003-02-18,1.7010999999999998
2003-02-19,-0.1792
2003-02-20,-2.5733
2003-02-21,-0.0614
2003-02-24,4.3639
2003-02-25,0.8834
2003-02-26,0.1751
2003-02-27,-1.8648
2003-02-28,-0.2375
2003-03-03,3.8095
2003-03-04,-2.8096
2003-03-05,-0.708
2003-03-06,-1.2478
2003-03-07,-0.1218
2003-03-10,-0.9146
2003-03-11,-1.4769
2003-03-12,-4.4347
2003-03-13,5.8824
2003-03-14,-3.0864
2003-03-17,0.3185
2003-03-18,-0.254
2003-03-19,1.0185
2003-03-20,2.8355
2003-03-21,-3.0637
2003-03-24,0.8217
2003-03-25,4.0752
2003-03-26,2.2892
2003-03-27,-5.0059
2003-03-28,0.434
2003-03-31,0.0
2003-04-01,-1.2346
2003-04-02,0.0
2003-04-03,-0.625
2003-04-04,1.2579
2003-04-07,0.6211
2003-04-08,0.7407
2003-04-09,-0.4902
2003-04-10,1.8473000000000002
2003-04-11,2.5393
2003-04-14,-1.592
2003-04-15,1.8574000000000002
2003-04-16,-0.5882
2003-04-17,0.7101
2003-04-21,-1.2926
2003-04-22,-1.7856999999999998
2003-04-23,-0.303
2003-04-24,-0.9119
2003-04-25,-1.227
2003-04-28,2.1739
2003-04-29,-0.1216
2003-04-30,-2.5563000000000002
2003-05-01,1.624
2003-05-02,-0.1844
2003-05-05,-1.17
2003-05-06,-0.81
2003-05-07,-0.1256
2003-05-08,0.5031
2003-05-09,1.3767
2003-05-12,0.5556
2003-05-13,0.3069
2003-05-14,1.0404
2003-05-15,4.785
2003-05-16,-0.578
2003-05-19,-1.8605
2003-05-20,2.4882
2003-05-21,-0.289
2003-05-23,-2.4348
2003-05-27,1.6042999999999998
2003-05-28,-0.117
2003-05-29,0.7026
2003-05-30,1.157
2003-06-02,1.73
2003-06-03,1.6949
2003-06-04,3.7778
2003-06-05,-1.5043
2003-06-06,-2.7121
2003-06-09,-0.7877
2003-06-10,-2.6916
2003-06-11,0.7465
2003-06-12,1.4877
2003-06-13,-0.4471
2003-06-16,7.5611
2003-06-17,4.3869
2003-06-18,-6.5316
2003-06-19,1.3543
2003-06-20,6.1999
2003-06-23,-4.1268
2003-06-24,1.7795
2003-06-25,2.4808
2003-06-26,3.1152
2003-06-27,1.3715
2003-06-30,-2.3158
2003-07-01,-1.4243999999999999
2003-07-02,1.1
2003-07-03,-4.0554
2003-07-07,-4.6907
2003-07-08,2.3797
2003-07-09,0.7396
2003-07-10,4.6618
2003-07-11,0.4559
2003-07-14,-0.2494
2003-07-15,2.3
2003-07-16,-3.9589
2003-07-17,0.0
2003-07-18,1.0178
2003-07-21,0.5088
2003-07-22,-1.7593
2003-07-23,0.5102
2003-07-24,1.2690000000000001
2003-07-25,0.0952
2003-07-28,0.3556
2003-07-29,1.2974
2003-07-30,-1.4778
2003-07-31,-0.05
2003-08-01,2.4012000000000002
2003-08-04,4.8852
2003-08-05,-2.2823
2003-08-06,-1.0963
2003-08-07,-1.6385999999999998
2003-08-08,-1.0779
2003-08-11,-0.9411
2003-08-12,-0.75
2003-08-13,-0.3526
2003-08-14,1.1122
2003-08-15,2.45
2003-08-18,1.4641
2003-08-19,11.5921
2003-08-20,-0.3836
2003-08-21,-0.2639
2003-08-22,-0.3861
2003-08-25,-0.7447
2003-08-26,-3.5103
2003-08-27,2.5011
2003-08-28,3.0344
2003-08-29,0.4396
2003-09-02,0.4858
2003-09-03,4.8299
2003-09-04,-1.7449
2003-09-05,-2.537
2003-09-08,4.0347
2003-09-09,-1.1635
2003-09-10,-2.8733
2003-09-11,1.2598
2003-09-12,-1.0725
2003-09-15,1.8647
2003-09-16,-0.596
2003-09-17,0.0428
2003-09-18,0.3853
2003-09-19,-0.8486
2003-09-22,-0.6064
2003-09-23,0.0
2003-09-24,-0.0433
2003-09-25,-0.4329
2003-09-26,-6.0
2003-09-29,-0.2313
2003-09-30,-1.9471
2003-10-01,1.7494
2003-10-02,3.4387
2003-10-03,0.4043
2003-10-06,4.4743
2003-10-07,-0.2141
2003-10-08,0.6009
2003-10-09,-1.0666
2003-10-10,1.0781
2003-10-13,-1.1092
2003-10-14,-1.5962
2003-10-15,3.0206
2003-10-16,0.0043
2003-10-17,1.4894
2003-10-20,0.6289
2003-10-21,-0.8333
2003-10-22,0.0
2003-10-23,-1.0924
2003-10-24,1.1045
2003-10-27,1.2605
2003-10-28,4.9793
2003-10-29,-0.3953
2003-10-30,0.3968
2003-10-31,-3.1186
2003-11-03,2.811
2003-11-04,-0.3571
2003-11-05,0.5575
2003-11-06,-0.2376
2003-11-07,1.6276000000000002
2003-11-10,-0.7422
2003-11-11,0.3542
2003-11-12,2.549
2003-11-13,1.5716999999999999
2003-11-14,0.5281
2003-11-17,0.155
2003-11-18,1.8829
2003-11-19,-0.9259
2003-11-20,-1.4953
2003-11-21,-0.6452
2003-11-24,-0.1528
2003-11-25,0.7651
2003-11-26,1.4426999999999999
2003-11-28,-0.1123
2003-12-01,0.7119
2003-12-02,3.2366
2003-12-03,2.991
2003-12-04,-2.0294
2003-12-05,-0.1786
2003-12-08,-0.5367
2003-12-09,-0.7554
2003-12-10,-1.4136
2003-12-11,-0.4375
2003-12-12,1.1779
2003-12-15,-0.2555
2003-12-16,-2.3783
2003-12-17,-2.0615
2003-12-18,0.4592
2003-12-19,0.6857
2003-12-22,-2.1945
2003-12-23,0.1238
2003-12-24,-0.51
2003-12-26,1.0485
2003-12-29,-1.0377
2003-12-30,0.9282
2003-12-31,0.0423
2004-01-02,-0.0769
2004-01-05,1.0393
2004-01-06,4.0
2004-01-07,2.5641
2004-01-08,-0.7893
2004-01-09,0.2196
2004-01-12,-0.6466
2004-01-13,0.1446
2004-01-14,-0.5379
2004-01-15,1.2667
2004-01-16,-1.147
2004-01-20,-0.1414
2004-01-21,0.0654
2004-01-22,-0.2504
2004-01-23,0.0
2004-01-26,1.3458999999999999
2004-01-27,-0.1436
2004-01-28,-1.5421
2004-01-29,-0.1862
2004-01-30,-0.5084
2004-02-02,0.2169
2004-02-03,-0.9538
2004-02-04,-1.4815
2004-02-05,1.5038
2004-02-06,0.2963
2004-02-09,-0.2216
2004-02-10,-0.2591
2004-02-11,0.1855
2004-02-12,-0.5185
2004-02-13,-0.242
2004-02-17,0.7277
2004-02-18,-0.0408
2004-02-19,-0.3707
2004-02-20,-0.4055
2004-02-23,-3.6235
2004-02-24,-3.8721
2004-02-25,-0.004
2004-02-26,0.8065
2004-02-27,2.48
2004-03-01,2.6542
2004-03-02,0.1521
2004-03-03,-6.53
2004-03-04,3.7368
2004-03-05,-1.7619
2004-03-08,1.167
2004-03-09,-0.358
2004-03-10,0.0399
2004-03-11,-0.9577
2004-03-12,1.7325
2004-03-15,-1.2673
2004-03-16,-0.6418
2004-03-17,-1.413
2004-03-18,0.7371
2004-03-19,-0.2033
2004-03-22,2.8513
2004-03-23,7.3267
2004-03-24,1.476
2004-03-25,-6.5455
2004-03-26,-0.7782
2004-03-29,3.8430999999999997
2004-03-30,-0.3021
2004-03-31,1.6667
2004-04-01,-0.5961
2004-04-02,0.4498
2004-04-05,0.0
2004-04-06,-3.4701
2004-04-07,2.126
2004-04-08,-0.3785
2004-04-12,-0.266
2004-04-13,-3.1619
2004-04-14,1.3769
2004-04-15,-1.0477
2004-04-16,-1.5333
2004-04-19,-0.4341
2004-04-20,-1.04
2004-04-21,-0.9297
2004-04-22,0.3672
2004-04-23,0.3252
2004-04-26,0.1621
2004-04-27,2.144
2004-04-28,-3.604
2004-04-29,0.5752
2004-04-30,0.6904
2004-05-03,-0.8073
2004-05-04,1.1043
2004-05-05,-1.0518
2004-05-06,-5.1104
2004-05-07,-2.6282
2004-05-10,-4.5664
2004-05-11,3.5747
2004-05-12,0.6312
2004-05-13,0.0445
2004-05-17,-1.1561
2004-05-18,-2.1143
2004-05-19,1.2913999999999999
2004-05-20,0.7214
2004-05-21,-0.6757
2004-05-24,1.0884
2004-05-25,-0.2243
2004-05-26,-0.2698
2004-05-27,-0.7665
2004-05-28,0.4044
2004-06-01,-1.353
2004-06-02,3.211
2004-06-03,1.0222
2004-06-04,0.088
2004-06-07,6.022
2004-06-08,-1.5713
2004-06-09,1.0952
2004-06-10,1.4541
2004-06-14,-2.0493
2004-06-15,1.4633
2004-06-16,-0.6198
2004-06-17,2.8689999999999998
2004-06-18,-3.3952999999999998
2004-06-21,0.1632
2004-06-22,-0.0376
2004-06-24,2.1106
2004-06-25,-1.6122
2004-06-28,3.1092
2004-06-29,-1.7522
2004-06-30,-0.083
2004-07-01,-0.3736
2004-07-02,0.2083
2004-07-06,-2.2453
2004-07-07,2.4245
2004-07-08,-3.4053
2004-07-09,-0.9888
2004-07-12,0.3474
2004-07-13,1.2549000000000001
2004-07-14,-0.7265
2004-07-15,-1.4636
2004-07-16,1.3062
2004-07-19,-1.8931
2004-07-20,-7.2088
2004-07-21,1.1369
2004-07-22,-4.9649
2004-07-23,1.035
2004-07-26,0.5854
2004-07-27,-0.6305
2004-07-28,0.0488
2004-07-29,-0.7268
2004-07-30,0.2359
2004-08-02,0.6422
2004-08-03,-0.5894
2004-08-04,0.2009
