ticker,NTCHF US Equity
2014-08-15,22.2222
2014-08-18,-4.5455
2014-08-19,14.2857
2014-08-20,-20.8333
2014-08-21,-15.7895
2014-08-22,-12.5
2014-08-25,0.0
2014-08-27,-7.1429
2014-08-28,-15.3846
2014-08-29,-45.4545
2014-09-02,0.0
2014-09-03,-16.6667
2014-09-04,-60.0
2014-09-05,50.0
2014-09-08,66.6667
2014-09-09,-40.0
2014-09-12,0.0
2014-09-15,0.0
2014-09-17,66.6667
2014-09-18,20.0
2014-09-22,-50.0
2014-09-24,0.0
2014-09-26,0.0
2014-09-29,0.0
2014-09-30,66.6667
2014-10-01,20.0
2014-10-02,-16.6667
2014-10-03,-40.0
2014-10-10,-33.3333
2014-10-16,150.0
2014-10-17,0.0
2014-10-20,-40.0
2014-10-23,0.0
2014-10-24,66.6667
2014-10-30,20.0
2014-11-03,-50.0
2014-11-05,0.0
2014-11-07,0.0
2014-11-13,66.6667
2014-11-17,-60.0
2014-12-09,50.0
2014-12-17,66.6667
2015-01-09,160.0
2015-01-15,-84.6154
2015-01-16,50.0
2015-01-28,66.6667
2015-02-04,-20.0
2015-02-11,25.0
2015-02-12,0.0
2015-02-13,0.0
2015-02-17,60.0
2015-02-18,-25.0
2015-02-19,33.3333
2015-02-20,-25.0
2015-02-23,0.0
2015-02-24,116.6667
2015-02-25,146.1538
2015-02-26,-25.0
2015-02-27,20.8333
2015-03-02,37.931
2015-03-03,40.0
2015-03-04,60.7143
2015-03-05,6.6667
2015-03-06,-16.6667
2015-03-09,37.5
2015-03-10,-14.5455
2015-03-11,2.1277
2015-03-12,-8.3333
2015-03-13,5.6818
2015-03-16,-19.3548
2015-03-17,13.3333
2015-03-18,-5.8824
2015-03-19,-30.0
2015-03-20,3.5714
2015-03-23,-6.8966
2015-03-24,9.2593
2015-03-25,-13.5593
2015-03-26,5.8824
2015-03-27,-25.9259
2015-03-30,5.0
2015-03-31,45.2381
2015-04-01,-13.1148
2015-04-02,5.6604
2015-04-06,-5.3571
2015-04-07,-24.5283
2015-04-08,20.0
2015-04-09,12.5
2015-04-10,0.0
2015-04-13,-7.4074
2015-04-14,-10.0
2015-04-15,6.6667
2015-04-17,0.0
2015-04-20,-12.5
2015-04-21,2.3810000000000002
2015-04-22,0.0
2015-04-23,0.0
2015-04-24,0.0
2015-04-27,-11.6279
2015-04-28,5.2632
2015-04-29,-5.0
2015-05-01,-10.526299999999999
2015-05-04,0.0
2015-05-05,-14.7059
2015-05-06,17.2414
2015-05-07,-11.7647
2015-05-08,-13.3333
2015-05-11,3.8462
2015-05-12,11.1111
2015-05-13,-3.3333
2015-05-14,27.5862
2015-05-15,35.1351
2015-05-18,0.0
2015-05-20,-16.0
2015-05-21,7.1429
2015-05-22,-11.1111
2015-05-26,0.0
2015-05-27,27.5
2015-06-01,-5.8824
2015-06-02,-16.6667
2015-06-03,-40.0
2015-06-04,58.3333
2015-06-05,-2.6316
2015-06-08,-13.5135
2015-06-09,0.0
2015-06-10,-6.25
2015-06-11,-46.6667
2015-06-12,37.5
2015-06-15,-36.3636
2015-06-16,35.7143
2015-06-17,-31.5789
2015-06-18,-15.3846
2015-06-19,18.1818
2015-06-24,-49.2308
2015-06-25,-3.0303
2015-06-26,146.875
2015-06-29,122.7848
2015-06-30,-18.1818
2015-07-01,-5.5556
2015-07-02,-76.4706
2015-07-06,137.5
2015-07-07,152.6316
2015-07-08,-45.8333
2015-07-09,61.5385
2015-07-10,42.8571
2015-07-13,-13.3333
2015-07-14,-3.8462
2015-07-15,0.0
2015-07-17,-4.0
2015-07-20,10.4167
2015-07-21,13.2075
2015-07-22,-3.3333
2015-07-23,-6.4655000000000005
2015-07-24,8.7558
2015-07-27,-3.3898
2015-07-28,-1.7544
2015-07-29,4.9107
2015-07-30,-25.1064
2015-07-31,-9.0909
2015-08-03,30.0
2015-08-05,-35.3365
2015-08-06,54.6468
2015-08-07,-32.6923
2015-08-10,0.0
2015-08-11,8.5714
2015-08-12,-73.6842
2015-08-14,270.0
2015-08-17,-18.9189
2015-08-18,-43.3333
2015-08-19,-16.1765
2015-08-20,0.8772
2015-08-21,-7.8261
2015-08-24,8.4906
2015-08-25,11.3043
2015-08-26,68.75
2015-08-27,13.4259
2015-08-28,15.102
2015-08-31,0.0
2015-09-01,-14.8936
2015-09-02,0.0
2015-09-03,17.5
2015-09-04,-23.4043
2015-09-08,0.0
2015-09-09,14.8148
2015-09-10,-22.5806
2015-09-11,-1.0417
2015-09-14,5.2632
2015-09-15,0.0
2015-09-16,0.0
2015-09-17,-3.0
2015-09-18,-6.701
2015-09-21,1.6575
2015-09-22,8.6957
2015-09-23,-45.0
2015-09-24,-36.3636
2015-09-25,2.8571
2015-09-28,11.1111
2015-09-29,-20.0
2015-09-30,17.1875
2015-10-01,38.6667
2015-10-02,-38.4615
2015-10-05,45.3125
2015-10-06,-22.5806
2015-10-07,2.7778
2015-10-08,-10.8108
2015-10-09,1.5152
2015-10-12,-11.9403
2015-10-13,-1.6949
2015-10-14,-6.8966
2015-10-15,0.0
2015-10-16,0.0
2015-10-19,0.0
2015-10-20,-1.8519
2015-10-21,-3.7736
2015-10-22,45.098
2015-10-23,-6.7568
2015-10-26,11.5942
2015-10-27,-10.3896
2015-10-28,-27.5362
2015-10-29,6.0
2015-10-30,0.0
2015-11-02,11.3208
2015-11-03,-15.2542
2015-11-04,6.0
2015-11-06,-69.8113
2015-11-09,50.0
2015-11-11,0.0
2015-11-16,0.0
2015-11-17,6.6667
2015-11-18,-2.5781
2015-11-20,0.0
2015-12-01,-3.769
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,0.0
2015-12-08,0.0
2015-12-15,33.3333
2015-12-16,-16.4375
2015-12-17,-90.6507
2015-12-18,1116.0
2015-12-21,-13.6842
2015-12-22,-65.8537
2015-12-23,-64.2857
2015-12-28,0.0
2015-12-29,800.0
2015-12-30,-91.3194
2015-12-31,1180.0
2016-01-04,-91.2813
2016-01-05,1036.5591
2016-01-06,-16.2409
2016-01-07,-81.9277
2016-01-15,0.0
2016-01-22,443.75
2016-01-25,10.3448
2016-01-26,11.1111
2016-02-01,-75.0
2016-02-05,0.0
2016-02-18,300.0
2016-02-19,-8.75
2016-02-24,-17.8082
2016-02-25,33.3333
2016-03-02,0.0
2016-03-04,-79.0
2016-03-07,51.4881
2016-03-09,-33.9882
2016-03-10,257.1429
2016-03-16,-72.0
2016-03-18,0.0
2016-03-21,65.7738
2016-03-24,330.8797
2016-03-29,-79.8333
2016-03-30,0.0
2016-04-05,16.5289
2016-04-21,13.9184
2016-04-25,0.0
2016-04-26,0.0
2016-05-04,3.3463
2016-05-11,-15.6627
2016-05-20,46.3393
2016-06-07,0.0
2016-06-23,3.9048
2016-06-27,0.0
2016-06-28,-34.2337
2016-07-05,14.2857
2016-07-06,50.0
2016-07-11,2.5
2016-07-14,15.6504
2016-07-15,0.0
2016-07-18,0.0
2016-07-20,-1.5817
2016-07-26,42.8571
2016-08-12,-33.25
2016-08-18,57.3034
2016-08-19,0.0
2016-08-24,-4.7619
2016-08-31,-8.625
2016-09-01,9.4391
2016-09-16,-28.875
2016-09-21,40.5975
2016-09-22,395.0
2016-09-23,-19.1919
2016-09-26,6.25
2016-09-29,-17.647100000000002
2016-09-30,0.0
2016-10-04,-28.5714
2016-10-05,16.0
2016-10-06,-48.2759
2016-10-10,113.3333
2016-10-11,0.0
2016-10-14,25.0
2016-10-17,0.0
2016-10-18,0.0
2016-10-19,0.0
2016-10-21,-6.25
2016-10-24,0.0
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,-1.3333
2016-11-01,-5.4054
2016-11-02,5.7143
2016-11-03,0.0
2016-11-04,0.0
2016-11-07,0.0
2016-11-08,-1.3514
2016-11-10,-4.1096
2016-11-11,14.2857
2016-11-14,0.0
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,0.0
2016-11-18,0.0
2016-11-21,0.0
2016-11-28,0.0
2016-11-29,0.0
2016-11-30,-18.75
2016-12-02,21.5385
2016-12-09,0.0
2016-12-16,-11.3924
2016-12-27,12.857099999999999
2017-01-04,-60.7595
2017-01-09,-35.4839
2017-01-10,0.0
2017-01-26,0.0
2017-01-30,38.5
2017-02-03,-24.1877
2017-02-21,42.8571
2017-03-01,-33.3333
2017-03-03,0.0
2017-03-08,25.0
2017-03-09,-20.0
2017-03-13,21.1875
2017-03-16,2.295
2017-03-21,20.9982
2017-03-24,-66.6667
2017-03-27,150.0
2017-03-28,24.0
2017-04-04,-19.3548
2017-04-06,-11.2
2017-04-10,-0.8164
2017-04-11,-31.7911
2017-04-12,16.6042
2017-04-13,-60.0286
2017-04-17,15.7143
2017-04-18,0.0
2017-04-20,3.1636
2017-04-24,14.9589
2017-04-25,-27.0007
2017-04-26,185.205
2017-05-01,-22.5
2017-05-02,22.7823
2017-05-03,-10.6732
2017-05-04,-2.3529
2017-05-05,3.6145
2017-05-08,-21.5116
2017-05-09,0.0
2017-05-10,-34.8148
2017-05-11,-9.0909
2017-05-12,-12.5
2017-05-15,0.4464
2017-05-16,55.0222
2017-05-17,-14.5642
2017-05-18,-19.4631
2017-05-19,-6.6667
2017-05-22,0.0
2017-05-23,5.7143
2017-05-24,-5.4054
2017-05-25,0.0
2017-05-26,28.5714
2017-05-30,-6.6667
2017-05-31,-28.5714
2017-06-01,8.3333
2017-06-02,-7.6923
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,6.8167
2017-06-08,8.0933
2017-06-12,-13.3912
2017-06-13,15.3333
2017-06-14,-1.7341
2017-06-16,0.0
2017-06-19,1.7647
2017-06-20,-1.7341
2017-06-21,-11.7647
2017-06-22,0.0
2017-06-23,13.3333
2017-06-27,-8.7206
2017-06-28,-3.3349
2017-06-29,13.3333
2017-06-30,-11.7647
2017-07-03,0.0
2017-07-05,0.0
2017-07-06,-33.3333
2017-07-10,27.5
2017-07-11,76.4706
2017-07-12,-13.6333
2017-07-13,-48.5398
2017-07-14,-56.25
2017-07-17,-42.8571
2017-07-18,60.0
2017-07-19,118.75
2017-07-20,42.8571
2017-07-21,16.0
2017-07-24,37.931
2017-07-25,50.0
2017-07-26,39.1667
2017-07-27,-41.3772
2017-07-28,-0.9193
2017-07-31,3.0928
2017-08-01,-35.0
2017-08-02,38.4615
2017-08-03,-42.2222
2017-08-04,15.3846
2017-08-07,46.6667
2017-08-08,-2.3864
2017-08-09,16.4144
2017-08-10,-25.0
2017-08-11,5.3333
2017-08-14,-24.0506
2017-08-15,16.6667
2017-08-16,-28.5714
2017-08-17,4.0
2017-08-18,4.2115
2017-08-21,-9.1161
2017-08-22,16.7513
2017-08-23,0.0
2017-08-24,-18.2609
2017-08-25,-0.8511
2017-08-28,-14.1631
2017-08-29,37.5
2017-08-30,9.0909
2017-08-31,-25.0
2017-09-01,6.2222
2017-09-05,-30.9623
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,13.6364
2017-09-11,-17.3333
2017-09-12,45.1613
2017-09-13,-23.8222
2017-09-14,6.7678
2017-09-15,2.7321999999999997
2017-09-18,-20.2128
2017-09-19,43.3333
2017-09-20,-32.3256
2017-09-21,21.2646
2017-09-25,-17.5357
2017-09-26,8.9003
2017-09-27,73.5563
2017-09-28,-7.8182
2017-09-29,-40.8284
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-09,0.0
2017-10-10,6.3333
2017-10-11,-21.6301
2017-10-13,-20.0
2017-10-16,6.95
2017-10-17,8.0879
2017-10-19,-7.0069
2017-10-20,4.3721
2017-10-23,-1.9607999999999999
2017-10-24,0.0
2017-10-25,30.4545
2017-10-26,-24.0418
2017-10-27,-8.2569
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,5.0
2017-11-02,0.0
2017-11-03,42.8571
2017-11-06,-27.0667
2017-11-07,-8.5923
2017-11-08,4.5
2017-11-09,7.6555
2017-11-14,11.1111
2017-11-15,-20.0
2017-11-16,-23.0
2017-11-17,-22.0779
2017-11-20,0.0
2017-11-21,102.6667
2017-11-22,13.0757
2017-11-27,-36.7273
2017-11-28,-13.7931
2017-11-29,40.6667
2017-11-30,-28.91
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,0.0
2017-12-11,0.0
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,-26.6667
2017-12-18,141.8182
2017-12-19,-30.4511
2017-12-20,0.0
2017-12-21,38.5405
2017-12-22,-51.6192
2017-12-26,129.8387
2017-12-27,-47.3684
2017-12-28,0.0
2017-12-29,20.0
2018-01-02,0.0
2018-01-03,41.6667
2018-01-04,-5.8824
2018-01-05,-13.5
2018-01-08,-13.2948
2018-01-09,16.6667
2018-01-10,0.0
2018-01-11,-9.7619
2018-01-12,0.0
2018-01-16,-5.0132
2018-01-17,0.0
2018-01-18,-44.4444
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,20.0
2018-01-25,12.5
2018-01-29,14.4444
2018-01-31,-2.9126
2018-02-01,-20.0
2018-02-05,50.0
2018-02-06,-33.3333
2018-02-07,77.0
2018-02-08,-52.919
2018-02-12,0.0
2018-02-13,0.0
2018-02-15,14.0
2018-02-16,-71.9298
2018-02-20,28.125
2018-02-21,436.5854
2018-02-22,-15.4545
2018-02-23,0.0
2018-02-26,-67.7419
2018-02-27,0.0
2018-02-28,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-20,0.0
2018-03-22,0.0
2018-03-23,46.6667
2018-03-26,-15.9091
2018-03-27,-18.9189
2018-04-02,221.6667
2018-04-03,-63.7306
2018-04-05,0.0
2018-04-09,0.0
2018-04-11,0.0
2018-04-16,71.4286
2018-04-18,0.0
2018-04-19,-41.6667
2018-04-20,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-30,0.0
2018-05-03,0.0
2018-05-04,0.0
2018-05-07,14.2857
2018-05-08,-12.5
2018-05-09,14.2857
2018-05-11,-25.0
2018-05-14,0.0
2018-05-16,0.0
2018-05-17,16.6667
2018-05-21,0.0
2018-05-23,0.0
2018-05-25,0.0
2018-05-29,0.0
2018-05-30,0.0
2018-05-31,0.0
2018-06-04,-14.2857
2018-06-05,0.0
2018-06-08,0.0
2018-06-12,13.3333
2018-06-13,-11.7647
2018-06-14,0.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,6.6667
2018-06-29,9.375
2018-07-06,-14.2857
2018-07-11,13.3333
2018-07-13,-11.7647
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,66.6667
2018-07-24,-40.0
2018-07-25,0.0
2018-07-26,16.6667
2018-07-30,-14.2857
2018-07-31,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-09,0.0
2018-08-16,0.0
2018-08-20,0.0
2018-08-28,0.0
2018-08-29,6.6667
2018-08-30,-6.25
2018-08-31,0.0
2018-09-10,33.3333
2018-09-14,-25.0
2018-09-18,0.0
2018-09-20,0.0
2018-09-21,13.3333
2018-09-24,-26.4706
2018-09-25,-30.0
2018-09-26,0.0
2018-10-03,18.5714
2018-10-04,-15.6627
2018-10-08,0.0
2018-10-09,185.7143
2018-10-10,-65.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-22,37.1429
2018-10-25,-27.0833
2018-11-01,1.4285999999999999
2018-11-05,1.4085
2018-11-08,177.7778
2018-11-09,-60.0
2018-11-19,0.0
2018-11-26,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-10,-10.0
2018-12-17,-41.6667
2018-12-18,0.0
2018-12-21,352.381
2018-12-28,-67.3684
2019-01-14,-32.2581
2019-01-16,-21.4286
2019-01-17,42.4242
2019-02-01,-10.6383
2019-02-04,-28.5714
2019-02-05,526.6667
2019-02-15,-40.8511
2019-03-04,-15.467600000000001
2019-03-05,-61.7021
2019-03-06,-16.6667
2019-03-12,-13.3333
2019-03-13,15.3846
2019-03-14,0.0
2019-03-22,0.0
2019-04-02,100.0
2019-04-12,-50.0
2019-04-24,0.0
2019-05-01,0.0
2019-05-02,0.0
2019-05-07,0.0
2019-05-08,0.0
2019-05-14,6.6667
2019-05-15,-6.25
2019-05-16,0.0
2019-05-22,0.0
2019-06-06,0.0
2019-06-10,6.6667
2019-06-11,0.0
2019-06-17,0.0
2019-06-18,0.0
2019-06-19,0.0
2019-06-21,212.5
2019-06-24,0.0
2019-06-25,-40.0
2019-07-08,-46.6667
2019-07-23,6.25
2019-07-25,400.0
2019-07-26,0.0
2019-07-29,-81.1765
2019-08-05,0.0
2019-08-06,0.0
2019-08-08,425.0
2019-08-09,1.1905000000000001
2019-08-23,-87.0588
2019-08-27,663.6364
2019-08-28,-1.1905000000000001
2019-09-06,-80.7229
2019-09-11,81.25
2019-09-13,-44.8276
2019-09-16,0.0
2019-09-17,-6.25
2019-09-23,0.0
2019-10-01,0.0
2019-10-07,0.0
2019-10-09,6.6667
2019-10-14,0.0
2019-10-16,0.0
2019-10-22,0.0
2019-10-29,0.0
2019-11-01,0.0
2019-11-07,-6.25
2019-11-25,26.6667
2019-12-03,-21.0526
2019-12-05,25.8667
2019-12-09,-47.0339
2019-12-16,50.0
2019-12-17,0.0
2019-12-19,0.0
2019-12-23,1.6667
2019-12-24,9.377
2019-12-26,-10.0719
2019-12-30,0.0
2020-01-06,16.6667
2020-01-09,14.2857
2020-01-10,-25.0
2020-01-13,15.0
2020-01-16,-13.0435
2020-01-27,97.4667
2020-01-29,186.9683
2020-01-30,61.7647
2020-01-31,-28.0
2020-02-03,1.0101
2020-02-05,0.0
2020-02-07,0.0
2020-02-11,0.0
2020-02-13,-37.0
2020-02-25,-68.254
2020-02-26,0.0
2020-03-04,-5.0
2020-03-16,231.5789
2020-03-23,-71.4286
2020-03-27,-5.5556
2020-04-06,0.0
2020-04-09,0.0
2020-04-14,-5.8824
2020-04-16,6.25
2020-04-17,429.4118
2020-04-21,-44.4444
2020-04-27,-60.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,350.0
2020-05-04,0.0
2020-05-06,0.0
2020-05-07,-96.6667
2020-05-11,900.0
2020-05-12,0.0
2020-05-14,0.0
2020-05-15,183.3333
2020-05-18,5.8824
2020-05-19,-5.5556
2020-05-20,-80.0
2020-05-21,0.0
2020-05-26,0.0
2020-05-28,-35.2941
2020-05-29,0.0
2020-06-01,322.7273
2020-06-02,72.043
2020-06-04,-12.5
2020-06-05,171.4286
2020-06-08,-52.6316
2020-06-09,-11.1111
2020-06-10,123.125
2020-06-11,-9.8039
2020-06-12,-6.8323
2020-06-16,10.0
2020-06-18,9.0909
2020-06-19,0.0
2020-06-23,-8.3333
2020-06-25,-9.0909
2020-06-26,0.0
2020-06-29,-66.6667
2020-07-07,0.0
2020-07-09,0.0
2020-07-10,0.0
2020-07-14,32.0
2020-07-16,81.8182
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,-41.25
2020-07-23,70.2128
2020-07-24,0.0
2020-07-27,-28.75
2020-07-28,16.9591
2020-07-30,19.0
