ticker,HCC US Equity
2017-09-01,-0.5863
2017-09-05,-1.3269
2017-09-06,-0.5977
2017-09-07,-3.9083
2017-09-08,-1.5252
2017-09-11,1.1517
2017-09-12,-1.4134
2017-09-13,-0.4381
2017-09-14,-2.2800000000000002
2017-09-15,-0.2047
2017-09-18,1.1075
2017-09-19,-1.501
2017-09-20,0.2059
2017-09-21,-4.3157
2017-09-22,0.3007
2017-09-25,3.2548
2017-09-26,-2.9863
2017-09-27,0.8123
2017-09-28,-1.1874
2017-09-29,1.1588
2017-10-02,0.7637
2017-10-03,2.2737
2017-10-04,-1.6879
2017-10-05,1.34
2017-10-06,-2.438
2017-10-09,-0.9318
2017-10-10,-0.4275
2017-10-11,1.0305
2017-10-12,1.53
2017-10-13,-1.5488
2017-10-16,0.0425
2017-10-17,2.1673999999999998
2017-10-18,-1.7887
2017-10-19,13.0453
2017-10-20,2.7351
2017-10-23,-0.3647
2017-10-24,1.0249
2017-10-25,-1.1594
2017-10-26,-2.8226
2017-10-27,-1.8860999999999999
2017-10-30,0.2691
2017-10-31,-0.2301
2017-11-01,2.4212
2017-11-02,0.6754
2017-11-03,-0.0747
2017-11-06,-0.4484
2017-11-07,-0.6757
2017-11-08,-1.3982999999999999
2017-11-09,-0.5366
2017-11-10,4.7399000000000004
2017-11-13,2.5385999999999997
2017-11-14,-1.0047
2017-11-15,0.9786
2017-11-16,0.5025
2017-11-17,1.0714
2017-11-20,0.9541
2017-11-21,1.0851
2017-11-22,3.5319000000000003
2017-11-24,6.1873
2017-11-27,-0.779
2017-11-28,1.5702
2017-11-29,2.8502
2017-11-30,4.3682
2017-12-01,0.9451
2017-12-04,1.9171
2017-12-05,0.8749
2017-12-06,0.5637
2017-12-07,2.7167
2017-12-08,0.3359
2017-12-11,0.9623
2017-12-12,-0.0414
2017-12-13,0.0
2017-12-14,-3.0265
2017-12-15,2.3942
2017-12-18,1.0438
2017-12-19,4.5868
2017-12-20,0.0
2017-12-21,1.3433
2017-12-22,1.0136
2017-12-26,0.4245
2017-12-27,-2.7671
2017-12-28,-0.4348
2017-12-29,-0.1588
2018-01-02,6.3221
2018-01-03,0.1122
2018-01-04,1.3448
2018-01-05,-0.6266
2018-01-08,2.1142
2018-01-09,-3.0875
2018-01-10,1.3118
2018-01-11,5.5123999999999995
2018-01-12,-1.0519
2018-01-16,-2.9766
2018-01-17,1.7166000000000001
2018-01-18,-2.4776
2018-01-19,1.1046
2018-01-22,2.4763
2018-01-23,-1.99
2018-01-24,1.9217
2018-01-25,-0.6048
2018-01-26,2.577
2018-01-29,-2.0935
2018-01-30,-2.3521
2018-01-31,2.0803
2018-02-01,1.4659
2018-02-02,-3.4531
2018-02-05,-2.4453
2018-02-06,2.4317
2018-02-07,-0.84
2018-02-08,-1.5838
2018-02-09,0.4491
2018-02-12,4.3219
2018-02-13,3.2143
2018-02-14,7.0242
2018-02-15,3.4594
2018-02-16,-1.5937999999999999
2018-02-20,-2.4135
2018-02-21,-1.0739
2018-02-22,2.0066
2018-02-23,3.3592
2018-02-26,4.3438
2018-02-27,-2.0964
2018-02-28,-4.5274
2018-03-01,-1.6982
2018-03-02,2.412
2018-03-05,-2.5461
2018-03-06,3.8209999999999997
2018-03-07,-1.0381
2018-03-08,-3.0515
2018-03-09,-4.1311
2018-03-12,-1.2995999999999999
2018-03-13,0.3119
2018-03-14,-0.5872
2018-03-15,1.1118999999999999
2018-03-16,4.0206
2018-03-19,-3.1715
2018-03-20,2.7294
2018-03-21,4.6828
2018-03-22,-6.1548
2018-03-23,-3.313
2018-03-26,1.4685000000000001
2018-03-27,-2.6189
2018-03-28,-2.2293
2018-03-29,1.3753
2018-04-02,2.2135
2018-04-03,-1.0129
2018-04-04,2.0113
2018-04-05,-1.522
2018-04-06,-3.0558
2018-04-09,3.9855
2018-04-10,6.2718
2018-04-11,-0.918
2018-04-12,-2.9497999999999998
2018-04-13,2.6316
2018-04-16,-4.1026
2018-04-17,1.025
2018-04-18,3.3524
2018-04-19,3.2437
2018-04-20,-1.2814999999999999
2018-04-23,-0.335
2018-04-24,-3.9076
2018-04-25,-0.0437
2018-04-26,-1.4436
2018-04-27,0.1775
2018-04-30,3.0128
2018-05-01,-0.2581
2018-05-02,3.4929
2018-05-03,8.7083
2018-05-04,5.6068
2018-05-07,-3.2
2018-05-08,-6.1608
2018-05-09,4.1233
2018-05-10,1.6917
2018-05-11,1.3611
2018-05-14,-1.1562999999999999
2018-05-15,0.566
2018-05-16,2.0263
2018-05-17,2.4274
2018-05-18,-2.1903
2018-05-21,2.0925
2018-05-22,-3.452
2018-05-23,-1.3035
2018-05-24,-1.0189
2018-05-25,0.0
2018-05-29,-2.0206
2018-05-30,4.0856
2018-05-31,1.5701
2018-06-01,4.4534
2018-06-04,0.2467
2018-06-05,5.4482
2018-06-06,0.9
2018-06-07,-1.5197
2018-06-08,-2.4488
2018-06-11,1.1692
2018-06-12,-1.4276
2018-06-13,-3.5172
2018-06-14,-1.5726
2018-06-15,-6.7901
2018-06-18,1.0908
2018-06-19,-3.4682
2018-06-20,2.9541
2018-06-21,-2.6367000000000003
2018-06-22,0.6372
2018-06-25,-1.108
2018-06-26,2.9212
2018-06-27,2.0607
2018-06-28,0.7238
2018-06-29,4.2738
2018-07-02,-5.9848
2018-07-03,3.0478
2018-07-05,2.2089
2018-07-06,0.8791
2018-07-09,3.3406000000000002
2018-07-10,-1.4055
2018-07-11,-3.9558
2018-07-12,-2.0037
2018-07-13,-3.1806
2018-07-16,0.5866
2018-07-17,3.1882
2018-07-18,2.939
2018-07-19,-3.0381
2018-07-20,1.0948
2018-07-23,2.5765000000000002
2018-07-24,2.8031
2018-07-25,-0.4249
2018-07-26,-2.5605
2018-07-27,-0.5839
2018-07-30,-4.8091
2018-07-31,-0.2314
2018-08-01,2.6672000000000002
2018-08-02,-5.8358
2018-08-03,0.2003
2018-08-06,-0.3199
2018-08-07,3.8508
2018-08-08,-1.1974
2018-08-09,-2.111
2018-08-10,0.2396
2018-08-13,-5.259
2018-08-14,-2.1867
2018-08-15,-4.3852
2018-08-16,-0.1799
2018-08-17,4.4144
2018-08-20,4.5729
2018-08-21,-0.165
2018-08-22,-2.3554
2018-08-23,-1.6503999999999999
2018-08-24,0.4733
2018-08-27,1.7130999999999998
2018-08-28,1.7263
2018-08-29,1.4901
2018-08-30,-2.5693
2018-08-31,0.6697
2018-09-04,-0.4574
2018-09-05,0.2089
2018-09-06,0.4585
2018-09-07,0.4149
2018-09-10,1.3223
2018-09-11,0.7341
2018-09-12,1.9433
2018-09-13,2.1843
2018-09-14,2.9149000000000003
2018-09-17,-2.1148
2018-09-18,0.1157
2018-09-19,0.9634
2018-09-20,0.8015
2018-09-21,-1.666
2018-09-24,1.6558000000000002
2018-09-25,3.9394
2018-09-26,-3.6808
2018-09-27,-0.2649
2018-09-28,2.5797
2018-10-01,3.7352
2018-10-02,-0.1426
2018-10-03,-1.3924
2018-10-04,-2.7878
2018-10-05,1.5642
2018-10-08,-0.11
2018-10-09,-0.1468
2018-10-10,-3.0515
2018-10-11,5.4608
2018-10-12,0.2877
2018-10-15,4.5177
2018-10-16,1.3035999999999999
2018-10-17,0.5418
2018-10-18,-2.4924
2018-10-19,-4.8014
2018-10-22,3.1205
2018-10-23,-2.8148999999999997
2018-10-24,-5.7567
2018-10-25,4.9174
2018-10-26,1.721
2018-10-29,-1.2239
2018-10-30,0.1093
2018-10-31,1.9294
2018-11-01,-5.1071
2018-11-02,2.6395
2018-11-05,-3.1593999999999998
2018-11-06,-2.39
2018-11-07,1.0493999999999999
2018-11-08,-2.9615
2018-11-09,0.0793
2018-11-12,-0.5941
2018-11-13,2.1912
2018-11-14,-2.6511
2018-11-15,2.7233
2018-11-16,1.3255
2018-11-19,-1.7699
2018-11-20,-9.7141
2018-11-21,0.0434
2018-11-23,-3.7728
2018-11-26,-4.5967
2018-11-27,5.1488
2018-11-28,5.9299
2018-11-29,-0.0424
2018-11-30,0.5515
2018-12-03,4.5992
2018-12-04,0.5647
2018-12-06,-3.5299
2018-12-07,-0.2079
2018-12-10,-2.2917
2018-12-11,0.8529
2018-12-12,2.7484
2018-12-13,1.9752999999999998
2018-12-14,-0.7667
2018-12-17,-5.002
2018-12-18,0.4281
2018-12-19,-2.0887000000000002
2018-12-20,-0.5224
2018-12-21,-0.0438
2018-12-24,-1.8827
2018-12-26,6.6934000000000005
2018-12-27,-0.4601
2018-12-28,0.9664
2018-12-31,0.3329
2019-01-02,-1.4932
2019-01-03,-7.5789
2019-01-04,5.6492
2019-01-07,-2.0699
2019-01-08,1.9815
2019-01-09,4.1451
2019-01-10,0.4975
2019-01-11,0.8663
2019-01-14,0.7771
2019-01-15,-2.8815
2019-01-16,1.9641
2019-01-17,2.9508
2019-01-18,3.6226000000000003
2019-01-22,-0.8836
2019-01-23,1.2016
2019-01-24,0.0383
2019-01-25,3.7519
2019-01-28,-1.6974
2019-01-29,1.8393000000000002
2019-01-30,4.3126
2019-01-31,1.5194
2019-02-01,0.0
2019-02-04,-0.4177
2019-02-05,-0.3495
2019-02-06,-3.4725
2019-02-07,-1.0901
2019-02-08,-0.5143
2019-02-11,0.0369
2019-02-12,3.1008
2019-02-13,0.7877
2019-02-14,0.0
2019-02-15,0.2487
2019-02-19,-0.2126
2019-02-20,1.5979999999999999
2019-02-21,1.1884000000000001
2019-02-22,1.4162
2019-02-25,-0.6131
2019-02-26,-0.1371
2019-02-27,-0.7893
2019-02-28,1.2798
2019-03-01,-0.2391
2019-03-04,-1.3032
2019-03-05,-0.7992
2019-03-06,-2.5219
2019-03-07,-2.4074999999999998
2019-03-08,-1.1782
2019-03-11,4.1356
2019-03-12,0.1073
2019-03-13,3.6097
2019-03-14,-0.138
2019-03-15,-1.209
2019-03-18,1.3986
2019-03-19,0.0
2019-03-20,-0.5862
2019-03-21,-0.4509
2019-03-22,-1.9861
2019-03-25,1.5997
2019-03-26,0.4199
2019-03-27,5.0871
2019-03-28,0.7958
2019-03-29,0.0
2019-04-01,2.2368
2019-04-02,-0.1931
2019-04-03,-0.8059
2019-04-04,-0.6825
2019-04-05,0.589
2019-04-08,1.4964
2019-04-09,-3.0769
2019-04-10,0.5291
2019-04-11,-0.8224
2019-04-12,0.995
2019-04-15,0.4926
2019-04-16,0.5556
2019-04-17,-0.1625
2019-04-18,0.5208
2019-04-22,-1.0363
2019-04-23,3.9594
2019-04-24,0.8813
2019-04-25,-3.3073
2019-04-26,0.0968
2019-04-29,0.4191
2019-04-30,-0.4815
2019-05-01,1.5484
2019-05-02,4.7649
2019-05-03,0.1379
2019-05-06,-0.6303
2019-05-07,-1.0571
2019-05-08,0.0
2019-05-09,-0.7123
2019-05-10,1.7217
2019-05-13,-4.3724
2019-05-14,3.2448
2019-05-15,0.3929
2019-05-16,0.0711
2019-05-17,-1.4575
2019-05-20,0.5772
2019-05-21,0.7891
2019-05-22,-1.9573
2019-05-23,-3.0853
2019-05-24,-0.7865
2019-05-28,0.2643
2019-05-29,0.2259
2019-05-30,-0.6386
2019-05-31,-2.4197
2019-06-03,1.3173
2019-06-04,4.13
2019-06-05,-0.2203
2019-06-06,-2.834
2019-06-07,-0.0379
2019-06-10,0.3789
2019-06-11,2.8313
2019-06-12,-0.9912
2019-06-13,-0.4079
2019-06-14,-1.0424
2019-06-17,0.3762
2019-06-18,1.7241
2019-06-19,0.6632
2019-06-20,-0.183
2019-06-21,-0.3667
2019-06-24,-4.8951
2019-06-25,-3.096
2019-06-26,2.6757
2019-06-27,0.1556
2019-06-28,1.4369
2019-07-01,2.1822
2019-07-02,-3.8590999999999998
2019-07-03,-2.2214
2019-07-05,1.674
2019-07-08,-0.6664
2019-07-09,-1.7758
2019-07-10,-0.8437
2019-07-11,0.8509
2019-07-12,0.8839
2019-07-15,-0.5177
2019-07-16,0.8006
2019-07-17,-0.9134
2019-07-18,-0.1202
2019-07-19,2.3274
2019-07-22,-0.9412
2019-07-23,1.9794
2019-07-24,0.3882
2019-07-25,-2.8616
2019-07-26,-0.1194
2019-07-29,-2.1921
2019-07-30,1.9152
2019-07-31,-1.0796000000000001
2019-08-01,-12.4899
2019-08-02,1.5741
2019-08-05,-2.0966
2019-08-06,-3.5846999999999998
2019-08-07,0.1449
2019-08-08,2.0733
2019-08-09,-3.8734
2019-08-12,-0.0983
2019-08-13,3.9351000000000003
2019-08-14,-2.461
2019-08-15,-0.9704
2019-08-16,1.3229
2019-08-19,0.4352
2019-08-20,1.0592
2019-08-21,1.5245
2019-08-22,-0.3285
2019-08-23,-5.4614
2019-08-26,3.0876
2019-08-27,0.8213
2019-08-28,-2.9229000000000003
2019-08-29,2.9121
2019-08-30,0.2398
2019-09-03,-3.3971
2019-09-04,0.9906
2019-09-05,0.6376
2019-09-06,-0.3411
2019-09-09,8.9487
2019-09-10,1.167
2019-09-11,0.0887
2019-09-12,-0.9752
2019-09-13,1.3429
2019-09-16,1.6343
2019-09-17,-1.7818
2019-09-18,-8.0088
2019-09-19,-0.481
2019-09-20,-2.4166
2019-09-23,-0.9411
2019-09-24,-5.25
2019-09-25,3.9577999999999998
2019-09-26,-2.4365
2019-09-27,0.5723
2019-09-30,0.9829
2019-10-01,-1.1783
2019-10-02,0.0
2019-10-03,1.1923
2019-10-04,0.2049
2019-10-07,-0.1534
2019-10-08,-1.1265
2019-10-09,4.4019
2019-10-10,3.3234
2019-10-11,4.1767
2019-10-14,0.3226
2019-10-15,-0.0459
2019-10-16,-0.3217
2019-10-17,0.7377
2019-10-18,-0.1373
2019-10-21,1.0999
2019-10-22,1.0426
2019-10-23,1.5702
2019-10-24,-1.2809
2019-10-25,-0.0447
2019-10-28,2.4226
2019-10-29,0.657
2019-10-30,-4.9608
2019-10-31,-10.8059
2019-11-01,4.3634
2019-11-04,0.787
2019-11-05,-0.2928
2019-11-06,-5.1884
2019-11-07,-0.2065
2019-11-08,0.7243
2019-11-11,-5.4443
2019-11-12,-0.8691
2019-11-13,1.0959
2019-11-14,-1.355
2019-11-15,-0.7692
2019-11-18,-0.6645
2019-11-19,0.8919
2019-11-20,1.768
2019-11-21,1.7372
2019-11-22,2.7748
2019-11-25,3.3229
2019-11-26,0.7538
2019-11-27,0.8479
2019-11-29,1.5331000000000001
2019-12-02,-0.1461
2019-12-03,-0.7805
2019-12-04,2.3599
2019-12-05,-1.537
2019-12-06,3.6098
2019-12-09,1.0358
2019-12-10,-3.3085
2019-12-11,-1.8313000000000001
2019-12-12,0.7855
2019-12-13,-1.6561
2019-12-16,7.1322
2019-12-17,-2.8202
2019-12-18,0.5233
2019-12-19,-1.8457
2019-12-20,-0.6268
2019-12-23,-1.6497000000000002
2019-12-24,1.6280000000000001
2019-12-26,2.1845
2019-12-27,-1.2352
2019-12-30,-0.6734
2019-12-31,2.3245
2020-01-02,2.3663
2020-01-03,0.9709
2020-01-06,-1.4194
2020-01-07,1.8578999999999999
2020-01-08,0.6384
2020-01-09,-5.5732
2020-01-10,3.215
2020-01-13,3.6727
2020-01-14,2.0628
2020-01-15,1.4499
2020-01-16,1.689
2020-01-17,-4.1312
2020-01-21,-4.1315
2020-01-22,0.278
2020-01-23,-3.2348
2020-01-24,-3.916
2020-01-27,-2.7336
2020-01-28,-0.0511
2020-01-29,-1.1759
2020-01-30,0.4139
2020-01-31,-2.8336
2020-02-03,2.0148
2020-02-04,8.316
2020-02-05,3.263
2020-02-06,-1.8587
2020-02-07,-4.7822
2020-02-10,-0.5967
2020-02-11,0.8504
2020-02-12,2.0833
2020-02-13,1.2634
2020-02-14,-1.4395
2020-02-18,0.5355
2020-02-19,-2.276
2020-02-20,-12.2398
2020-02-21,1.7504
2020-02-24,-4.2175
2020-02-25,-0.6392
2020-02-26,-2.3392
2020-02-27,3.7126
2020-02-28,2.3095
2020-03-02,4.4582
2020-03-03,-1.9449
2020-03-04,2.9201
2020-03-05,-6.9593
2020-03-06,-3.3947
2020-03-09,-14.5325
2020-03-10,4.4599
2020-03-11,-4.8699
2020-03-12,-19.2847
2020-03-13,18.5056
2020-03-16,14.2229
2020-03-17,5.1348
2020-03-18,-13.37
2020-03-19,-8.4567
2020-03-20,-8.9299
2020-03-23,-3.8884
2020-03-24,1.759
2020-03-25,3.6301
2020-03-26,-8.0067
2020-03-27,-9.5195
2020-03-30,5.9118
2020-03-31,0.473
2020-04-01,3.8606
2020-04-02,8.0689
2020-04-03,-11.4094
2020-04-06,10.4167
2020-04-07,2.4871
2020-04-08,-1.2551999999999999
2020-04-09,9.661
2020-04-13,-3.0912
2020-04-14,2.1531000000000002
2020-04-15,-10.3044
2020-04-16,-1.5666
2020-04-17,0.1768
2020-04-20,-4.8544
2020-04-21,-2.4119
2020-04-22,3.2319
2020-04-23,0.1842
2020-04-24,-7.6287
2020-04-27,1.6915
2020-04-28,14.09
2020-04-29,11.749600000000001
2020-04-30,-3.6837999999999997
2020-05-01,-9.243
2020-05-04,18.525
2020-05-05,-8.3271
2020-05-06,-0.9732
2020-05-07,3.1122
2020-05-08,15.9651
2020-05-11,-3.5616
2020-05-12,-9.233
2020-05-13,-5.6338
2020-05-14,4.6434
2020-05-15,4.0412
2020-05-18,10.9673
2020-05-19,-4.3926
2020-05-20,2.0101
2020-05-21,-1.689
2020-05-22,0.5011
2020-05-26,3.1339
2020-05-27,1.5192999999999999
2020-05-28,-1.4966
2020-05-29,-2.7624
2020-06-01,1.8466
2020-06-02,3.5564999999999998
2020-06-03,5.1178
2020-06-04,1.2812000000000001
2020-06-05,5.8824
2020-06-08,7.7061
2020-06-09,-3.4387
2020-06-10,-3.9632
2020-06-11,-10.2871
2020-06-12,4.2667
2020-06-15,2.9412000000000003
2020-06-16,2.795
2020-06-17,-3.0816
2020-06-18,-4.7382
2020-06-19,-1.3089
2020-06-22,3.8462
2020-06-23,-3.1928
2020-06-24,3.8918
2020-06-25,-1.5238
2020-06-26,-4.6422
2020-06-29,3.3807
2020-06-30,0.654
2020-07-01,-5.588
2020-07-02,2.6841
2020-07-06,1.7426
2020-07-07,-1.6469
2020-07-08,-0.8038
2020-07-09,0.0675
2020-07-10,3.1039
2020-07-13,-0.589
2020-07-14,3.8841
2020-07-15,1.2674
2020-07-16,-0.5632
2020-07-17,0.0629
2020-07-20,0.0
2020-07-21,0.5031
2020-07-22,-3.8798
2020-07-23,2.2786
2020-07-24,1.4003999999999999
2020-07-27,1.7577
2020-07-28,-2.1592000000000002
2020-07-29,3.7201
2020-07-30,-2.0669
2020-07-31,-1.1794
