ticker,SNDZ US Equity
2010-05-28,26.9231
2010-06-01,6.0606
2010-06-02,-17.1429
2010-06-07,13.7931
2010-06-08,-9.0909
2010-06-14,10.0
2010-06-16,0.0
2010-06-17,-9.0909
2010-06-18,-13.3333
2010-06-21,5.7692
2010-06-22,9.0909
2010-06-23,-10.0
2010-06-25,22.2222
2010-06-28,-30.303
2010-07-01,43.4783
2010-07-02,0.0
2010-07-06,-33.3333
2010-07-07,50.0
2010-07-08,-24.2424
2010-07-09,12.0
2010-07-12,-10.7143
2010-07-13,-20.0
2010-07-16,0.0
2010-07-19,25.0
2010-07-20,-8.0
2010-07-21,21.7391
2010-07-22,0.0
2010-07-26,-28.5714
2010-07-27,0.0
2010-07-28,0.0
2010-07-30,0.0
2010-08-02,0.0
2010-08-03,0.0
2010-08-04,0.0
2010-08-05,25.0
2010-08-06,0.0
2010-08-09,-20.0
2010-08-10,25.0
2010-08-11,-20.0
2010-08-12,0.0
2010-08-13,20.0
2010-08-16,-4.1667
2010-08-17,21.7391
2010-08-18,14.2857
2010-08-19,3.125
2010-08-20,0.0
2010-08-23,-24.2424
2010-08-24,32.0
2010-08-26,-28.7879
2010-08-30,27.6596
2010-08-31,0.0
2010-09-02,-16.6667
2010-09-03,-8.0
2010-09-07,-4.3478
2010-09-08,-9.0909
2010-09-09,10.0
2010-09-10,13.6364
2010-09-13,-36.0
2010-09-14,0.0
2010-09-15,37.5
2010-09-16,-9.0909
2010-09-17,-10.0
2010-09-21,0.0
2010-09-22,0.0
2010-09-23,0.0
2010-09-24,11.1111
2010-09-27,0.0
2010-09-28,-15.0
2010-09-29,-0.5882
2010-09-30,-11.2426
2010-10-01,-26.6667
2010-10-06,90.9091
2010-10-07,9.5238
2010-10-08,0.0
2010-10-11,0.0
2010-10-13,-21.7391
2010-10-18,-16.6667
2010-10-19,-6.6667
2010-10-20,0.0
2010-10-22,50.0
2010-10-25,-47.1429
2010-10-26,-9.9099
2010-10-27,-10.0
2010-10-28,-11.1111
2010-10-29,50.0
2010-11-01,-8.3333
2010-11-02,0.0
2010-11-03,-9.0909
2010-11-04,0.0
2010-11-05,0.0
2010-11-08,0.0
2010-11-09,0.0
2010-11-10,30.0
2010-11-11,-7.6923
2010-11-12,4.1667
2010-11-15,2.4
2010-11-16,17.1875
2010-11-17,0.0
2010-11-18,26.6667
2010-11-19,0.0
2010-11-22,-24.2105
2010-11-23,-2.7778
2010-11-24,-3.5714
2010-11-29,7.4074
2010-11-30,-27.5862
2010-12-03,42.8571
2010-12-06,0.0
2010-12-07,6.6667
2010-12-08,0.0
2010-12-09,-6.25
2010-12-10,-13.3333
2010-12-13,3.8462
2010-12-14,-25.9259
2010-12-15,0.0
2010-12-16,10.0
2010-12-17,-9.0909
2010-12-20,-20.0
2010-12-21,-12.5
2010-12-22,14.2857
2010-12-23,25.0
2010-12-27,0.0
2010-12-28,30.0
2010-12-29,-30.7692
2010-12-30,0.0
2010-12-31,11.1111
2011-01-03,-20.0
2011-01-04,0.0
2011-01-05,25.0
2011-01-06,-10.0
2011-01-10,0.0
2011-01-11,-32.2222
2011-01-12,22.9508
2011-01-13,0.0
2011-01-14,-6.6667
2011-01-18,-18.5714
2011-01-19,22.807
2011-01-20,-28.5714
2011-01-21,0.0
2011-01-25,20.0
2011-01-26,0.0
2011-01-27,0.0
2011-01-28,33.3333
2011-01-31,-18.75
2011-02-01,-23.0769
2011-02-02,40.0
2011-02-03,0.0
2011-02-04,0.0
2011-02-07,-17.8571
2011-02-08,-13.0435
2011-02-09,0.0
2011-02-10,19.75
2011-02-14,0.2088
2011-02-15,-16.6667
2011-02-16,-18.0
2011-02-22,21.9512
2011-02-23,20.0
2011-02-24,0.0
2011-02-25,0.0
2011-03-01,-16.6667
2011-03-03,0.0
2011-03-04,0.0
2011-03-07,40.0
2011-03-08,21.4286
2011-03-09,-23.5294
2011-03-10,15.3846
2011-03-11,20.0
2011-03-14,-22.2222
2011-03-15,14.2857
2011-03-16,0.0
2011-03-17,25.0
2011-03-18,0.0
2011-03-21,-31.0
2011-03-23,15.942
2011-03-25,0.0
2011-03-29,-25.0
2011-03-30,-16.6667
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,-4.0
2011-04-05,4.1667
2011-04-06,-18.0
2011-04-07,21.9512
2011-04-08,0.0
2011-04-11,0.0
2011-04-12,0.0
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,10.0
2011-04-18,-27.2727
2011-04-19,0.0
2011-04-21,0.0
2011-04-25,0.0
2011-04-27,0.0
2011-04-28,0.0
2011-04-29,0.0
2011-05-03,11.7187
2011-05-05,-10.4895
2011-05-09,-2.5
2011-05-10,5.1282
2011-05-11,-4.878
2011-05-12,-15.3846
2011-05-16,18.1818
2011-05-18,15.3846
2011-05-19,-13.3333
2011-05-25,15.3846
2011-05-26,53.3333
2011-05-27,-13.0435
2011-05-31,15.0
2011-06-01,-13.0435
2011-06-02,33.3333
2011-06-03,-25.0
2011-06-06,-1.6667
2011-06-07,-6.7797
2011-06-08,27.2727
2011-06-09,-3.5714
2011-06-10,18.5185
2011-06-14,9.375
2011-06-15,-8.5714
2011-06-16,-12.5
2011-06-17,-7.1429
2011-06-22,7.6923
2011-06-24,0.0
2011-06-27,-14.2857
2011-06-28,30.0
2011-06-29,-21.7949
2011-06-30,0.0
2011-07-01,-4.918
2011-07-05,6.0345
2011-07-07,17.8862
2011-07-08,-22.7586
2011-07-11,0.0
2011-07-12,-28.5714
2011-07-13,25.0
2011-07-14,-22.0
2011-07-15,15.3846
2011-07-18,-11.1111
2011-07-19,0.0
2011-07-20,-25.0
2011-07-21,10.0
2011-07-22,0.0
2011-07-25,3.0303
2011-07-26,5.8824
2011-07-28,25.0
2011-07-29,-11.1111
2011-08-01,22.5
2011-08-02,-18.3673
2011-08-03,0.0
2011-08-04,-12.5
2011-08-05,-2.8571
2011-08-08,-11.7647
2011-08-09,0.0
2011-08-10,50.0
2011-08-15,-33.3333
2011-08-19,-13.3333
2011-08-22,0.0
2011-08-25,3.8462
2011-08-29,-51.8519
2011-08-30,39.4231
2011-09-01,0.0
2011-09-02,10.3448
2011-09-06,250.0
2011-09-07,-57.1429
2011-09-08,-13.3333
2011-09-09,-11.538499999999999
2011-09-12,0.0
2011-09-13,-62.5
2011-09-14,15.942
2011-09-16,25.0
2011-09-21,45.0
2011-09-27,-17.2414
2011-09-30,6.6667
2011-10-03,-6.25
2011-10-04,-33.3333
2011-10-05,300.0
2011-10-06,-62.5
2011-10-10,-20.0
2011-10-12,45.8333
2011-10-13,-47.5
2011-10-14,-12.9252
2011-10-18,50.0
2011-10-19,-28.125
2011-10-20,-7.2464
2011-10-21,37.5
2011-10-24,-9.0909
2011-10-26,0.0
2011-10-28,0.0
2011-10-31,10.0
2011-11-02,1.7045
2011-11-09,-10.6145
2011-11-10,0.0
2011-11-11,-18.75
2011-11-18,23.0769
2011-11-23,-45.0
2011-11-28,136.3636
2011-11-30,-53.8462
2011-12-01,0.0
2011-12-13,0.0
2011-12-15,0.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-27,-46.875
2011-12-29,9.8039
2012-01-03,185.7143
2012-01-11,0.0
2012-01-18,-60.0
2012-01-25,200.0
2012-02-02,-58.3333
2012-02-07,140.0
2012-02-09,-31.7708
2012-02-10,46.5649
2012-02-13,-32.2917
2012-02-14,47.6923
2012-02-15,-33.3333
2012-02-21,25.0
2012-02-22,90.0
2012-02-24,31.5789
2012-02-27,0.0
2012-02-28,-4.0
2012-03-02,0.0
2012-03-05,-58.3333
2012-03-06,50.0
2012-03-07,53.3333
2012-03-08,-13.0435
2012-03-09,-50.0
2012-03-14,13.125
2012-03-15,10.4972
2012-03-21,52.0
2012-03-22,0.0
2012-03-26,-35.8553
2012-03-28,-17.9487
2012-03-29,0.0
2012-03-30,0.0
2012-04-03,0.0
2012-04-13,20.0
2012-04-16,100.0
2012-04-17,-49.2188
2012-04-19,0.0
2012-04-20,-1.5385
2012-05-01,41.6667
2012-05-03,-41.1765
2012-05-11,-18.75
2012-05-14,70.7692
2012-05-15,-42.3423
2012-05-24,2.3438
2012-05-25,22.1374
2012-06-12,0.0
2012-06-14,0.0
2012-06-21,50.0
2012-06-25,0.0
2012-06-26,33.3333
2012-06-27,100.0
2012-06-28,-12.5
2012-07-02,-28.5714
2012-07-03,0.0
2012-07-05,20.0
2012-07-06,63.3333
2012-07-09,0.0
2012-07-10,12.2449
2012-07-11,-45.4545
2012-07-12,2.0833
2012-07-13,30.6122
2012-07-16,12.5
2012-07-18,-33.3333
2012-07-19,0.0
2012-07-31,0.0
2012-08-21,-66.6667
2012-08-22,0.0
2012-08-24,0.0
2012-08-27,0.0
2012-08-31,10.0
2012-09-04,0.0
2012-09-05,-69.3182
2012-09-11,22.2222
2012-09-14,24.2424
2012-09-20,9.7561
2012-09-21,60.0
2012-09-24,-36.8056
2012-10-05,42.8571
2012-10-23,-44.6154
2012-10-25,122.2222
2012-11-01,-46.875
2012-11-05,-36.4706
2012-11-09,-40.7407
2012-11-14,25.0
2012-11-15,0.0
2012-11-29,25.0
2012-12-05,0.0
2012-12-11,0.0
2012-12-18,0.0
2012-12-21,16.0
2012-12-26,-12.069
2013-01-28,182.3529
2013-02-01,0.0
2013-02-04,0.0
2013-02-08,11.1111
2013-02-12,0.0
2013-03-13,0.0
2013-04-25,-68.75
2013-04-30,12.0
2013-05-09,0.0
2013-05-15,0.0
2013-05-20,0.0
2013-07-09,-10.7143
2013-07-19,12.0
2013-07-23,0.0
2013-07-29,3.5714
2013-07-30,93.1034
2013-08-01,1.7856999999999998
2013-08-06,0.0
2013-08-07,-43.8596
2013-08-28,-9.375
2013-08-30,37.931
2013-09-25,-30.0
2013-09-26,-14.2857
2013-09-27,45.8333
2013-09-30,11.4286
2013-10-01,84.6154
2013-10-09,0.0
2013-10-14,0.0
2013-10-15,-22.2222
2013-10-18,28.5714
2013-10-21,-50.0
2013-10-22,55.5556
2013-11-05,0.0
2013-11-08,-41.0714
2013-11-12,0.0
2013-11-13,0.0
2013-11-19,0.0
2013-12-02,-3.0303
2013-12-03,0.0
2013-12-05,-17.1875
2013-12-06,0.0
2013-12-09,0.0
2013-12-13,0.0
2013-12-16,111.3208
2013-12-19,-48.2143
2013-12-20,-3.4483
2013-12-24,-5.3571
2013-12-26,-18.8679
2013-12-27,48.8372
2013-12-30,0.0
2013-12-31,0.0
2014-01-08,-32.8125
2014-01-16,67.4419
2014-01-17,0.0
2014-01-22,77.7778
2014-01-23,-42.1875
2014-01-24,116.2162
2014-01-27,0.0
2014-01-28,0.0
2014-02-25,-60.0
2014-03-04,75.0
2014-03-06,-57.1429
2014-03-12,100.0
2014-03-13,-55.2083
2014-03-14,123.2558
2014-03-26,-53.125
2014-03-28,77.7778
2014-04-10,-10.0
2014-04-21,0.0
2014-04-24,11.1111
2014-04-25,40.0
2014-05-01,-14.2857
2014-05-07,-16.6667
2014-05-13,-20.0
2014-05-23,0.0
2014-06-13,75.0
2014-06-16,-51.7857
2014-06-18,7.4074
2014-06-20,1.7241
2014-06-26,49.1525
2014-07-15,9.0909
2014-07-17,0.0
2014-08-07,-39.5833
2014-08-13,0.0
2014-08-21,65.5172
2014-09-02,-39.5833
2014-09-08,0.0
2014-09-12,-31.0345
2014-09-25,5.0
2014-09-29,0.0
2014-10-03,52.381
2014-10-07,-25.0
2014-10-09,0.0
2014-10-16,0.0
2014-10-17,0.0
2014-11-07,16.6667
2014-11-18,14.2857
2014-12-02,-25.0
2014-12-17,0.0
2014-12-23,-12.5
2015-01-20,52.381
2015-01-21,0.0
2015-02-02,0.0
2015-02-03,-46.875
2015-02-05,0.0
2015-02-09,0.0
2015-03-02,41.1765
2015-03-06,-29.1667
2015-03-09,0.0
2015-03-17,41.1765
2015-03-20,-29.1667
2015-03-23,-5.8824
2015-03-26,0.0
2015-04-01,0.0
2015-04-02,43.75
2015-04-06,-19.5652
2015-04-08,0.0
2015-04-21,24.3243
2015-06-01,-30.4348
2015-06-05,15.625
2015-06-17,0.0
2015-06-24,0.0
2015-06-29,0.0
2015-07-14,-13.5135
2015-09-01,0.0
2015-09-08,0.0
2015-09-18,-18.75
2015-09-30,3.8462
2015-10-06,-3.7037
2015-10-07,-7.6923
2015-10-21,0.0
2015-12-04,0.0
2015-12-10,-12.5
2015-12-15,0.0
2015-12-24,-9.5238
2016-02-04,-15.7895
2016-02-05,0.0
2016-03-31,0.0
2016-04-04,0.0
2016-04-08,0.0
2016-04-25,6.25
2016-05-03,29.4118
2016-06-03,-27.2727
2016-06-21,6.25
2016-07-18,182.3529
2016-07-19,0.0
2016-07-20,-16.6667
2016-07-21,15.0
2016-07-22,-54.3478
2016-07-25,9.5238
2016-07-26,-8.6957
2016-08-02,-9.5238
2016-08-09,0.0
2016-08-12,0.0
2016-08-19,36.8421
2016-08-22,-7.6923
2016-08-30,-25.0
2016-09-07,122.2222
2016-09-28,-55.0
2016-10-13,77.7778
2016-11-11,25.0
2016-11-14,60.0
2016-11-15,75.0
2016-11-16,-31.25
2016-11-17,-16.8831
2016-11-18,-25.0
2016-11-21,-50.0
2016-11-22,66.6667
2016-11-25,-45.0
2016-11-28,0.0
2016-11-30,-4.5455
2016-12-01,0.0
2016-12-12,28.5714
2016-12-27,-22.2222
2016-12-29,0.0
2017-01-09,100.0
2017-03-27,-50.0
2017-05-09,0.0
2017-06-19,-0.9524
2017-07-11,0.0
2017-07-19,0.0
2017-08-22,0.0
2017-09-13,0.0
2017-10-23,0.0
2017-10-30,71.0769
2017-10-31,-41.5468
2017-11-29,0.0
2017-12-08,0.0
2017-12-27,0.0
2017-12-29,0.0
2018-01-31,0.0
2018-02-08,30.7692
2018-02-12,114.7059
2018-02-13,-45.2055
2018-02-14,180.0
2018-02-23,-64.2857
2018-03-06,1.5
2018-03-15,72.4138
2018-05-02,-62.8571
2018-05-04,169.2308
2018-05-31,0.0
2018-06-04,0.0
2018-06-05,-51.1429
2018-06-08,-0.5848
2018-06-13,0.0
2018-07-10,17.647100000000002
2018-07-23,0.0
2018-08-02,75.0
2018-08-03,-20.0
2018-08-09,-25.0
2018-08-28,325.2381
2018-09-11,-3.6954000000000002
2018-09-13,-4.6512
2018-09-17,-39.0244
2018-09-19,-48.0
2018-09-20,0.0
2018-09-25,-3.8462
2018-09-27,20.0
2018-10-02,-16.6667
2018-10-25,-20.0
2018-11-16,50.0
2018-11-21,26.6667
2018-12-18,10.526299999999999
2018-12-20,0.0
2018-12-24,-26.1905
2018-12-26,35.4839
2018-12-28,-47.619
2018-12-31,18.1818
2019-01-04,7.6923
2019-01-07,25.0
2019-01-08,42.8571
2019-01-09,8.0
2019-01-10,0.0
2019-01-11,-32.5926
2019-01-15,62.0879
2019-01-16,18.6441
2019-01-22,-6.8571
2019-01-23,7.362
2019-01-25,0.0
2019-01-28,0.0
2019-01-30,-37.1429
2019-01-31,4.5455
2019-02-01,106.5217
2019-02-05,-15.7895
2019-02-07,-12.5
2019-02-19,-37.1429
2019-02-21,-9.0909
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,0.5
2019-03-04,-0.4975
2019-03-06,0.0
2019-03-08,0.0
2019-03-11,25.0
2019-03-13,-20.0
2019-03-19,50.0
2019-03-28,-33.3333
2019-04-15,21.25
2019-04-26,23.7113
2019-05-14,-30.0
2019-05-16,-2.3810000000000002
2019-06-04,0.0
2019-06-05,-2.439
2019-06-06,-12.5
2019-06-18,122.8571
2019-07-11,2.5641
2019-07-12,0.0
2019-07-18,-25.0
2019-07-25,-1.6667
2019-07-29,18.6441
2019-08-02,-5.7143
2019-08-05,40.9091
2019-08-06,7.5269
2019-08-07,-35.0
2019-08-12,-16.9231
2019-08-14,1.8519
2019-08-15,52.7273
2019-08-16,-40.4762
2019-08-19,70.0
2019-08-26,-40.0
2019-08-28,-3.9215999999999998
2019-09-04,-6.1224
2019-09-12,73.913
2019-09-19,0.0
2019-09-27,-37.5
2019-10-01,0.0
2019-10-02,40.0
2019-10-07,7.1429
2019-10-14,-33.3333
2019-10-23,46.0
2019-11-05,-4.1096
2019-11-07,-54.2857
2019-11-12,25.0
2019-11-13,0.0
2019-11-27,50.0
2019-11-29,15.0
2019-12-09,0.0
2019-12-10,0.0
2019-12-12,-53.6232
2019-12-24,0.0
2019-12-31,0.0
2020-01-02,87.5
2020-01-23,-45.0
2020-02-03,-3.0303
2020-02-04,81.25
2020-02-19,0.0
2020-02-27,-13.7931
2020-03-16,-2.0
2020-03-31,-2.0408
2020-04-02,0.0
2020-04-16,-45.8333
2020-04-29,0.0
2020-05-01,0.0
2020-05-07,84.6154
2020-05-12,-45.8333
2020-05-15,53.8462
2020-05-21,0.0
2020-05-27,-35.0
2020-05-29,53.8462
2020-06-04,0.0
2020-06-08,20.0
2020-07-14,0.0
2020-07-22,-43.75
