ticker,OLED US Equity
2000-05-23,-4.0404
2000-05-24,26.3158
2000-05-25,0.0
2000-05-26,1.25
2000-05-30,-2.8807
2000-05-31,0.8475
2000-06-01,-2.1008
2000-06-02,6.0086
2000-06-05,-1.2146
2000-06-06,0.0
2000-06-07,-1.2295
2000-06-08,21.1618
2000-06-09,10.9589
2000-06-12,22.2222
2000-06-13,-4.2929
2000-06-14,-6.0686
2000-06-15,-4.2135
2000-06-16,3.8123
2000-06-19,6.2147
2000-06-20,2.1277
2000-06-21,1.5625
2000-06-22,7.6923
2000-06-23,-2.3810000000000002
2000-06-26,-1.2195
2000-06-27,1.7284000000000002
2000-06-28,0.9709
2000-06-29,-0.4808
2000-06-30,14.7343
2000-07-03,-2.9474
2000-07-05,-0.2169
2000-07-06,4.1304
2000-07-07,3.7578
2000-07-10,-7.4447
2000-07-11,4.3478
2000-07-12,-0.625
2000-07-13,0.0
2000-07-14,-1.8868
2000-07-17,2.8312
2000-07-18,-1.0909
2000-07-19,-0.4202
2000-07-20,7.173
2000-07-21,0.3937
2000-07-24,-5.2941
2000-07-25,-0.207
2000-07-26,-0.5705
2000-07-27,-6.3119
2000-07-28,-8.2405
2000-07-31,-4.8544
2000-08-01,-12.5
2000-08-02,4.3732
2000-08-03,-3.352
2000-08-04,8.0925
2000-08-07,-4.8128
2000-08-08,-2.2472
2000-08-09,-6.8966
2000-08-10,-4.9383
2000-08-11,0.0
2000-08-14,0.0
2000-08-15,11.6883
2000-08-16,-4.9419
2000-08-17,-2.1407
2000-08-18,12.5
2000-08-21,3.0556
2000-08-22,5.9299
2000-08-23,-1.2723
2000-08-24,-2.0619
2000-08-25,-3.6842
2000-08-28,1.3660999999999999
2000-08-29,-8.3558
2000-08-30,2.6471
2000-08-31,14.0401
2000-09-01,0.0
2000-09-05,-3.7688
2000-09-06,-3.9164
2000-09-07,-2.4457
2000-09-08,-3.6212
2000-09-11,-2.8902
2000-09-12,3.5714
2000-09-13,-1.7241
2000-09-14,1.462
2000-09-15,-3.4582
2000-09-18,-6.8657
2000-09-19,-1.6026
2000-09-20,6.759
2000-09-21,3.7376
2000-09-22,-4.1176
2000-09-25,3.681
2000-09-26,-6.5089
2000-09-27,-1.2658
2000-09-28,10.1763
2000-09-29,2.6909
2000-10-02,-9.0652
2000-10-03,-0.6231
2000-10-04,4.0752
2000-10-05,-2.4096
2000-10-06,-8.642
2000-10-09,-8.1081
2000-10-10,-5.8824
2000-10-11,-0.1953
2000-10-12,-3.7182
2000-10-13,6.5041
2000-10-16,1.5267
2000-10-17,-8.2707
2000-10-18,4.0984
2000-10-19,9.4488
2000-10-20,1.0791
2000-10-23,2.1352
2000-10-24,-2.439
2000-10-25,-7.1429
2000-10-26,0.7692
2000-10-27,2.6718
2000-10-30,-0.7435
2000-10-31,3.3708
2000-11-01,7.2464
2000-11-02,-4.0541
2000-11-03,-1.4085
2000-11-06,-0.7143
2000-11-07,2.1583
2000-11-08,0.7042
2000-11-09,-1.3986
2000-11-10,-3.5461
2000-11-13,-5.1471
2000-11-14,0.7752
2000-11-15,-2.3077
2000-11-16,-2.3622
2000-11-17,-0.8065
2000-11-20,-6.0976
2000-11-21,-10.8225
2000-11-22,3.3981
2000-11-24,7.0423
2000-11-27,0.8772
2000-11-28,-5.6522
2000-11-29,-17.9724
2000-11-30,-11.236
2000-12-01,3.7975
2000-12-04,-6.0976
2000-12-05,3.8961
2000-12-06,0.0
2000-12-07,-9.375
2000-12-08,3.4483
2000-12-11,6.6667
2000-12-12,-6.25
2000-12-13,-3.3333
2000-12-14,4.1379
2000-12-15,-4.6358
2000-12-18,-9.0278
2000-12-19,-16.0305
2000-12-20,-12.7273
2000-12-21,14.5833
2000-12-22,15.4545
2000-12-26,-11.811
2000-12-27,-5.3571
2000-12-28,4.2453
2000-12-29,4.0724
2001-01-02,8.6957
2001-01-03,4.8
2001-01-04,6.1068999999999996
2001-01-05,-0.7194
2001-01-08,6.5217
2001-01-09,0.6803
2001-01-10,1.0135
2001-01-11,2.3411
2001-01-12,1.9607999999999999
2001-01-16,6.4103
2001-01-17,10.8434
2001-01-18,7.0652
2001-01-19,14.7208
2001-01-22,-9.7345
2001-01-23,0.0
2001-01-24,1.4706000000000001
2001-01-25,-1.4493
2001-01-26,-5.8824
2001-01-29,3.125
2001-01-30,5.0505
2001-01-31,-1.9231
2001-02-01,-5.8824
2001-02-02,-0.3906
2001-02-05,-2.7451
2001-02-06,5.914
2001-02-07,-5.0761
2001-02-08,-9.0909
2001-02-09,-10.0
2001-02-12,-1.9607999999999999
2001-02-13,-6.0
2001-02-14,4.9645
2001-02-15,12.1622
2001-02-16,-2.4096
2001-02-20,-7.4074
2001-02-21,-5.6667
2001-02-22,-1.7668
2001-02-23,7.9137
2001-02-26,2.6667
2001-02-27,2.9221
2001-02-28,-5.3628
2001-03-01,-2.6667
2001-03-02,3.4247
2001-03-05,-7.2848
2001-03-06,5.7143
2001-03-07,6.4189
2001-03-08,-2.2222
2001-03-09,-7.7922
2001-03-12,-11.2676
2001-03-13,2.3810000000000002
2001-03-14,0.0
2001-03-15,-5.4264
2001-03-16,-7.7869
2001-03-19,11.1111
2001-03-20,-3.2
2001-03-21,5.7851
2001-03-22,-6.4453
2001-03-23,-2.2965
2001-03-26,7.6923
2001-03-27,25.3968
2001-03-28,-5.0633
2001-03-29,-1.3333
2001-03-30,11.4865
2001-04-02,-10.303
2001-04-03,-11.4865
2001-04-04,-3.8167999999999997
2001-04-05,21.4286
2001-04-06,0.6536
2001-04-09,-2.3377
2001-04-10,1.7021
2001-04-11,0.1046
2001-04-12,-1.5674000000000001
2001-04-16,-1.4862
2001-04-17,2.3707
2001-04-18,36.6316
2001-04-19,7.0878
2001-04-20,-5.7554
2001-04-23,14.4275
2001-04-24,13.1421
2001-04-25,-0.3538
2001-04-26,-6.0355
2001-04-27,4.9118
2001-04-30,-0.4202
2001-05-01,-3.5564
2001-05-02,-1.25
2001-05-03,-2.6582
2001-05-04,4.6164
2001-05-07,-0.5594
2001-05-08,3.875
2001-05-09,4.994
2001-05-10,-4.1834
2001-05-11,-3.11
2001-05-14,-0.0617
2001-05-15,5.0031
2001-05-16,0.6471
2001-05-17,1.9870999999999999
2001-05-18,2.6361
2001-05-21,11.6695
2001-05-22,-0.5
2001-05-23,-4.0201
2001-05-24,3.1414
2001-05-25,-1.9797
2001-05-29,-9.7877
2001-05-30,-6.659
2001-05-31,4.2435
2001-06-01,3.8348
2001-06-04,-2.9545
2001-06-05,0.2927
2001-06-06,-3.0356
2001-06-07,-2.2276
2001-06-08,-2.0936
2001-06-11,2.2641999999999998
2001-06-12,-1.599
2001-06-13,-9.9375
2001-06-14,-1.7349
2001-06-15,0.7768
2001-06-18,-3.644
2001-06-19,-9.1636
2001-06-20,1.0408
2001-06-21,-4.9128
2001-06-22,6.0833
2001-06-25,3.2993
2001-06-26,13.0798
2001-06-27,3.497
2001-06-28,1.2995
2001-06-29,8.9801
2001-07-02,-3.9435000000000002
2001-07-03,-2.3284000000000002
2001-07-05,-4.3286999999999995
2001-07-06,-6.2951
2001-07-09,3.5689
2001-07-10,-6.4865
2001-07-11,-4.263
2001-07-12,5.6604
2001-07-13,0.7143
2001-07-16,3.1915
2001-07-17,0.3436
2001-07-18,-0.6849
2001-07-19,-0.3448
2001-07-20,1.5917
2001-07-23,-3.6104000000000003
2001-07-24,-6.3604
2001-07-25,-6.4151
2001-07-26,0.5645
2001-07-27,-3.0473
2001-07-30,7.5269
2001-07-31,4.1538
2001-08-01,-3.9873
2001-08-02,-0.001
2001-08-03,-3.4615
2001-08-06,-2.3108
2001-08-07,6.8515
2001-08-08,-1.9083999999999999
2001-08-09,-4.5136
2001-08-10,-1.141
2001-08-13,3.0503
2001-08-14,0.4
2001-08-15,3.5857
2001-08-16,1.7692
2001-08-17,-0.4535
2001-08-20,0.9112
2001-08-21,-0.6772
2001-08-22,-1.5152
2001-08-23,2.3077
2001-08-24,0.3759
2001-08-27,-1.9476
2001-08-28,-6.1115
2001-08-29,-2.3596
2001-08-30,-2.0833
2001-08-31,2.5532
2001-09-04,-4.3983
2001-09-05,-10.9375
2001-09-06,-7.0175
2001-09-07,-4.4025
2001-09-10,-1.3158
2001-09-17,-13.8889
2001-09-18,6.4516
2001-09-19,-3.3939
2001-09-20,-10.665
2001-09-21,-7.1629
2001-09-24,4.2303
2001-09-25,2.4638
2001-09-26,-0.0151
2001-09-27,-2.1012
2001-09-28,2.026
2001-10-01,-2.1277
2001-10-02,-5.0725
2001-10-03,14.3511
2001-10-04,10.4139
2001-10-05,5.6832
2001-10-08,-3.8902
2001-10-09,7.1429
2001-10-10,4.7743
2001-10-11,4.7755
2001-10-12,-1.324
2001-10-15,-2.556
2001-10-16,-1.1579
2001-10-17,-6.8158
2001-10-18,1.7143000000000002
2001-10-19,2.2472
2001-10-22,-2.0879
2001-10-23,0.4489
2001-10-24,-3.9106
2001-10-25,-3.7209
2001-10-26,1.3285
2001-10-29,-3.9333
2001-10-30,-0.8685
2001-10-31,5.3817
2001-11-01,-0.2375
2001-11-02,-4.7619
2001-11-05,2.25
2001-11-06,0.7335
2001-11-07,-1.5777
2001-11-08,0.0
2001-11-09,-1.3564
2001-11-12,3.125
2001-11-13,1.4545
2001-11-14,3.7037
2001-11-15,-0.9217
2001-11-16,-1.0465
2001-11-19,0.7051
2001-11-20,-1.7503
2001-11-21,-2.4941
2001-11-23,-1.218
2001-11-26,-1.4797
2001-11-27,2.6283
2001-11-28,-4.7561
2001-11-29,1.1524
2001-11-30,-2.5316
2001-12-03,-2.4675000000000002
2001-12-04,7.8562
2001-12-05,2.4691
2001-12-06,5.1807
2001-12-07,3.6654999999999998
2001-12-10,-1.6463999999999999
2001-12-11,-1.3594
2001-12-12,-0.3417
2001-12-13,-1.8286
2001-12-14,-4.8894
2001-12-17,4.7736
2001-12-18,-2.5701
2001-12-19,-4.7962
2001-12-20,-1.2594
2001-12-21,4.4643
2001-12-24,-2.3199
2001-12-26,-1.25
2001-12-27,3.1646
2001-12-28,1.227
2001-12-31,10.303
2002-01-02,-1.0989
2002-01-03,15.5556
2002-01-04,8.6538
2002-01-07,-2.6549
2002-01-08,7.0909
2002-01-09,-10.8659
2002-01-10,-0.9524
2002-01-11,-3.8462
2002-01-14,-5.0
2002-01-15,2.6211
2002-01-16,2.2669
2002-01-17,-0.7021
2002-01-18,-3.7374
2002-01-22,-7.66
2002-01-23,-0.9091
2002-01-24,0.4587
2002-01-25,-0.5708
2002-01-28,0.4592
2002-01-29,-3.2
2002-01-30,-3.4238
2002-01-31,6.6015
2002-02-01,3.6696999999999997
2002-02-04,-7.5221
2002-02-05,-0.4785
2002-02-06,-1.3221
2002-02-07,-0.1218
2002-02-08,4.2683
2002-02-11,1.2865
2002-02-12,-2.6559
2002-02-13,-0.1186
2002-02-14,-2.9691
2002-02-15,1.9584000000000001
2002-02-19,0.8283
2002-02-20,1.0835
2002-02-21,-3.7691
2002-02-22,1.1016
2002-02-25,6.0533
2002-02-26,2.2831
2002-02-27,0.2232
2002-02-28,-3.6748
2002-03-01,1.7341
2002-03-04,15.568200000000001
2002-03-05,-3.2448
2002-03-06,1.2195
2002-03-07,-2.7108
2002-03-08,-5.5728
2002-03-11,2.7321999999999997
2002-03-12,-2.6596
2002-03-13,-0.4536
2002-03-14,0.457
2002-03-15,-1.2035
2002-03-18,0.1106
2002-03-19,0.674
2002-03-20,-5.0598
2002-03-21,7.5145
2002-03-22,-2.3656
2002-03-25,-1.1013
2002-03-26,1.8931
2002-03-27,3.8251
2002-03-28,1.0526
2002-04-01,-0.4167
2002-04-02,-2.7197
2002-04-03,0.4207
2002-04-04,-1.0614
2002-04-05,-2.4892
2002-04-08,-0.111
2002-04-09,-2.2222
2002-04-10,3.2841
2002-04-11,-7.3605
2002-04-12,11.639
2002-04-15,-3.1915
2002-04-16,0.989
2002-04-17,8.5963
2002-04-18,0.8016
2002-04-19,3.3797
2002-04-22,-1.9231
2002-04-23,1.2647
2002-04-24,3.6015
2002-04-25,-0.9438
2002-04-26,-3.3019
2002-04-29,-0.9756
2002-04-30,6.6995000000000005
2002-05-01,1.385
2002-05-02,4.6448
2002-05-03,-4.6997
2002-05-06,-4.3836
2002-05-07,4.9666
2002-05-08,5.0808
2002-05-09,-1.5446
2002-05-10,-2.3747
2002-05-13,-0.6306
2002-05-14,6.5277
2002-05-15,0.4255
2002-05-16,-2.8814
2002-05-17,-0.2618
2002-05-20,-3.0534
2002-05-21,-5.2432
2002-05-22,0.8571
2002-05-23,-0.3777
2002-05-24,-2.8436
2002-05-28,-0.0976
2002-05-29,-5.5664
2002-05-30,4.4467
2002-05-31,4.9505
2002-06-03,-9.3396
2002-06-04,11.2383
2002-06-05,-5.9869
2002-06-06,-6.6667
2002-06-07,0.2132
2002-06-10,4.3617
2002-06-11,0.4077
2002-06-12,-6.3959
2002-06-13,-2.2777
2002-06-14,3.7736
2002-06-17,1.6042999999999998
2002-06-18,-4.7368
2002-06-19,-1.6575
2002-06-20,1.7978
2002-06-21,1.8763999999999998
2002-06-24,0.1083
2002-06-25,-3.1385
2002-06-26,-2.3464
2002-06-27,2.849
2002-06-28,-7.6649
2002-07-01,-0.4819
2002-07-02,-3.0266
2002-07-03,0.3745
2002-07-05,3.2338
2002-07-08,-9.6386
2002-07-09,-0.1333
2002-07-10,-4.259
2002-07-11,-2.3846
2002-07-12,0.0
2002-07-15,2.2857
2002-07-16,2.6536
2002-07-17,-1.4966
2002-07-18,7.0442
2002-07-19,-10.8403
2002-07-22,-5.9317
2002-07-23,-7.6923
2002-07-24,9.3333
2002-07-25,-6.25
2002-07-26,-9.4309
2002-07-29,5.3838
2002-07-30,4.7722
2002-07-31,-8.7805
2002-08-01,0.6952
2002-08-02,-5.1159
2002-08-05,-7.6493
2002-08-06,5.6566
2002-08-07,15.1052
2002-08-08,-4.485
2002-08-09,0.0
2002-08-12,0.8696
2002-08-13,-8.2759
2002-08-14,6.015
2002-08-15,-0.3546
2002-08-16,-6.5836
2002-08-19,5.5238
2002-08-20,-2.3466
2002-08-21,3.1423
2002-08-22,-1.7921
2002-08-23,-2.0073
2002-08-26,4.2831
2002-08-27,-6.9643
2002-08-28,4.6065000000000005
2002-08-29,0.9174
2002-08-30,-1.6364
2002-09-03,-0.9242
2002-09-04,3.9179
2002-09-05,-4.3088
2002-09-06,5.985
2002-09-09,-0.3363
2002-09-10,-1.2433
2002-09-11,0.0
2002-09-12,-1.4388
2002-09-13,1.0949
2002-09-16,-0.722
2002-09-17,-1.2727
2002-09-18,1.6575
2002-09-19,-3.0797
2002-09-20,1.6822
2002-09-23,0.1838
2002-09-24,4.5687999999999995
2002-09-25,3.3515
2002-09-26,-1.1885
2002-09-27,3.9519
2002-09-30,-0.6612
2002-10-01,5.4908
2002-10-02,-3.1546
2002-10-03,3.4202
2002-10-04,-6.6142
2002-10-07,4.3845
2002-10-08,2.1002
2002-10-09,-8.8608
2002-10-10,5.9028
2002-10-11,7.377
2002-10-14,7.7863
2002-10-15,1.983
2002-10-16,-4.5833
2002-10-17,1.8923
2002-10-18,0.7143
2002-10-21,-0.4255
2002-10-22,-0.8547
2002-10-23,1.7241
2002-10-24,1.4123999999999999
2002-10-25,0.5571
2002-10-28,2.0776
2002-10-29,3.1208
2002-10-30,11.5789
2002-10-31,6.25
2002-11-01,8.7569
2002-11-04,-1.3267
2002-11-05,-4.8506
2002-11-06,-1.6303999999999998
2002-11-07,-3.6464
2002-11-08,2.6376
2002-11-11,1.0056
2002-11-12,4.4248
2002-11-13,3.5064
2002-11-14,-1.2384
2002-11-15,2.5907
2002-11-18,0.404
2002-11-19,-1.2072
2002-11-20,10.2851
2002-11-21,-2.4931
2002-11-22,1.8939
2002-11-25,-0.1859
2002-11-26,0.1862
2002-11-27,4.8234
2002-11-29,2.846
2002-12-02,-3.7069
2002-12-03,-10.8326
2002-12-04,0.0
2002-12-05,-3.012
2002-12-06,0.8282
2002-12-09,-5.0308
2002-12-10,8.6486
2002-12-11,-2.1891
2002-12-12,-0.7121
2002-12-13,-2.5615
2002-12-16,-0.1052
2002-12-17,-5.2632
2002-12-18,-8.8889
2002-12-19,-9.878
2002-12-20,10.6901
2002-12-23,2.0782
2002-12-24,2.8743
2002-12-26,-2.7939
2002-12-27,1.0778
2002-12-30,-2.0142
2002-12-31,-4.5949
2003-01-02,2.5349
2003-01-03,-0.9889
2003-01-06,-2.372
2003-01-07,-2.1739
2003-01-08,-0.6536
2003-01-09,3.5526
2003-01-10,-2.2999
2003-01-13,-3.4985
2003-01-14,1.0782
2003-01-15,-0.8
2003-01-16,0.2688
2003-01-17,-0.134
2003-01-21,-3.8926
2003-01-22,-4.7486
2003-01-23,2.4927
2003-01-24,-4.8641
2003-01-27,0.1504
2003-01-28,2.1021
2003-01-29,0.5882
2003-01-30,-2.7778
2003-01-31,-1.8045
2003-02-03,4.3645
2003-02-04,-2.5679
2003-02-05,-0.9036
2003-02-06,1.3678
2003-02-07,-1.0495
2003-02-10,-0.4545
2003-02-11,0.0
2003-02-12,-1.2177
2003-02-13,-2.4653
2003-02-14,0.7899
2003-02-18,2.6646
2003-02-19,-1.0687
2003-02-20,-1.2346
2003-02-21,8.2969
2003-02-24,0.4184
2003-02-25,2.0115
2003-02-26,-1.831
2003-02-27,5.165
2003-02-28,-0.4093
2003-03-03,-3.1507
2003-03-04,-1.4003
2003-03-05,1.1333
2003-03-06,-0.7092
2003-03-07,0.1429
2003-03-10,-0.428
2003-03-11,3.1519
2003-03-12,-2.7778
2003-03-13,3.1429
2003-03-14,2.0776
2003-03-17,9.0909
2003-03-18,0.3731
2003-03-19,0.6196
2003-03-20,-0.2463
2003-03-21,4.4444
2003-03-24,-1.8913
2003-03-25,2.0482
2003-03-26,2.7155
2003-03-27,-0.9195
2003-03-28,-1.9722
2003-03-31,-3.1953
2003-04-01,0.489
2003-04-02,3.2847
2003-04-03,0.3534
2003-04-04,0.939
2003-04-07,0.4651
2003-04-08,-2.8935
2003-04-09,0.4768
2003-04-10,-0.2372
2003-04-11,-1.6646999999999998
2003-04-14,4.474
2003-04-15,3.125
2003-04-16,-1.908
2003-04-17,2.1739
2003-04-21,-0.3359
2003-04-22,-0.1124
2003-04-23,-1.3498
2003-04-24,-1.4823
2003-04-25,0.463
2003-04-28,2.0046
2003-04-29,1.8749
2003-04-30,8.6475
2003-05-01,0.6224
2003-05-02,0.2637
2003-05-05,0.1315
2003-05-06,1.6162
2003-05-07,0.2087
2003-05-08,-1.0019
2003-05-09,-0.3106
2003-05-12,0.0101
2003-05-13,0.5025
2003-05-14,4.3
2003-05-15,3.5475
2003-05-16,-0.9259
2003-05-19,-4.8598
2003-05-20,0.4912
2003-05-21,-3.2258
2003-05-22,-0.101
2003-05-23,-3.2356
2003-05-27,2.0899
2003-05-28,3.0705999999999998
2003-05-29,-1.1917
2003-05-30,2.9146
2003-06-02,-2.2461
2003-06-03,-0.6993
2003-06-04,-1.1066
2003-06-05,-1.4242
2003-06-06,-3.096
2003-06-09,-2.3429
2003-06-10,-6.8702
2003-06-11,2.9274
2003-06-12,6.9397
2003-06-13,-0.2128
2003-06-16,2.3454
2003-06-17,-4.6979
2003-06-18,-1.7379
2003-06-19,-4.1157
2003-06-20,-0.464
2003-06-23,-1.5152
2003-06-24,1.7751000000000001
2003-06-25,-0.3488
2003-06-26,5.3676
2003-06-27,2.4363
2003-06-30,-5.1892
2003-07-01,-0.5701
2003-07-02,3.211
2003-07-03,0.6667
2003-07-07,3.7528
2003-07-08,-1.1702
2003-07-09,-1.733
2003-07-10,-0.5477
2003-07-11,0.4516
2003-07-14,5.2632
2003-07-15,-3.4375
2003-07-16,-1.4024
2003-07-17,-1.8599999999999999
2003-07-18,-0.5574
2003-07-21,-0.1121
2003-07-22,2.3569
2003-07-23,-1.6447
2003-07-24,-3.1215
2003-07-25,-0.5754
2003-07-28,0.5787
2003-07-29,-1.3809
2003-07-30,0.3501
2003-07-31,0.5814
2003-08-01,-4.1618
2003-08-04,1.3269
2003-08-05,1.0594999999999999
2003-08-06,-3.7578
2003-08-07,1.1016
2003-08-08,0.7264
2003-08-11,1.5625
2003-08-12,6.5089
2003-08-13,-0.9889
2003-08-14,-0.6845
2003-08-15,-1.1299
2003-08-18,5.3714
2003-08-19,-0.2169
2003-08-20,0.6522
2003-08-21,-1.8359
2003-08-22,-0.9901
2003-08-25,-6.6667
2003-08-26,0.9524
2003-08-27,-0.7075
2003-08-28,0.3563
2003-08-29,0.4734
2003-09-02,5.8893
2003-09-03,-3.2258
2003-09-04,0.0
2003-09-05,-0.2299
2003-09-08,1.3825
2003-09-09,1.8182
2003-09-10,-1.1161
2003-09-11,2.5959
2003-09-12,0.8801
2003-09-15,0.4362
2003-09-16,6.949
2003-09-17,4.5685
2003-09-18,1.4563
2003-09-19,1.1482999999999999
2003-09-22,1.2299
2003-09-23,0.3738
2003-09-24,-2.2346
2003-09-25,-3.4286
2003-09-26,1.2821
2003-09-29,1.4606
2003-09-30,-0.2879
2003-10-01,0.385
2003-10-02,-1.2464
2003-10-03,9.7087
2003-10-06,0.0
2003-10-07,1.1416
2003-10-08,-2.0037
2003-10-09,8.5714
2003-10-10,2.7961
2003-10-13,5.2
2003-10-14,-3.5741
2003-10-15,-6.1514
2003-10-16,1.1764999999999999
2003-10-17,-0.7475
2003-10-20,0.4184
2003-10-21,2.9167
2003-10-22,-6.8826
2003-10-23,-5.8261
2003-10-24,1.7544
2003-10-27,2.9038
2003-10-28,3.8712999999999997
2003-10-29,1.0273
2003-10-30,0.084
2003-10-31,-3.1906
2003-11-03,2.5152
2003-11-04,-2.1997
2003-11-05,3.1142
2003-11-06,9.3121
2003-11-07,3.9908
2003-11-10,-4.3542
2003-11-11,1.6975
2003-11-12,6.9803
2003-11-13,-0.2128
2003-11-14,-0.5686
2003-11-17,-4.7177
2003-11-18,5.0263
2003-11-19,2.4286
2003-11-20,3.417
2003-11-21,-0.8766
2003-11-24,2.1769
2003-11-25,-0.5326
2003-11-26,0.3347
2003-11-28,-1.0007
2003-12-01,4.1105
2003-12-02,-0.4531
2003-12-03,-3.446
2003-12-04,-3.7037
2003-12-05,-0.7692
2003-12-08,1.4094
2003-12-09,-2.0848
2003-12-10,-6.3875
2003-12-11,5.0038
2003-12-12,-0.722
2003-12-15,-1.8982
2003-12-16,2.3056
2003-12-17,-0.4348
2003-12-18,0.2183
2003-12-19,0.2179
2003-12-22,-1.0145
2003-12-23,1.9034
2003-12-24,0.5747
2003-12-26,1.1429
2003-12-29,1.9774
2003-12-30,-4.0166
2003-12-31,-1.0101
2004-01-02,-0.5102
2004-01-05,2.4176
2004-01-06,-0.8584
2004-01-07,2.1645
2004-01-08,3.3192
2004-01-09,2.8708
2004-01-12,11.6944
2004-01-13,3.6883
2004-01-14,0.6311
2004-01-15,-0.5701
2004-01-16,-2.5229
2004-01-20,-0.3529
2004-01-21,1.1806
2004-01-22,0.7001
2004-01-23,3.1286
2004-01-26,1.1236
2004-01-27,-1.6667
2004-01-28,-5.3672
2004-01-29,-2.5672
2004-01-30,-0.9191
2004-02-02,1.9171
2004-02-03,-1.5836999999999999
2004-02-04,-4.803
2004-02-05,4.0803
2004-02-06,4.7293
2004-02-09,2.555
2004-02-10,-1.5643
2004-02-11,-4.4144
2004-02-12,-3.8177
2004-02-13,-6.21
2004-02-17,3.0717
2004-02-18,-2.1126
2004-02-19,1.9552
2004-02-20,-2.9861
2004-02-23,0.5472
2004-02-24,1.3605
2004-02-25,-0.9396
2004-02-26,-0.271
2004-02-27,2.3098
2004-03-01,1.328
2004-03-02,-2.7523
2004-03-03,-0.2628
2004-03-04,1.2769
2004-03-05,0.0667
2004-03-08,-3.0
2004-03-09,-5.9794
2004-03-10,-6.4327
2004-03-11,0.8594
2004-03-12,4.1053
2004-03-15,-4.9107
2004-03-16,-2.9734
2004-03-17,1.4516
2004-03-18,-4.6105
2004-03-19,-1.25
2004-03-22,-2.9536
2004-03-23,1.3043
2004-03-24,3.0901
2004-03-25,1.5819999999999999
2004-03-26,6.8033
2004-03-29,0.0
2004-03-30,0.6907
2004-03-31,-2.2104
2004-04-01,8.1839
2004-04-02,6.1239
2004-04-05,1.0862
2004-04-06,-3.6266
2004-04-07,0.4181
2004-04-08,1.0409
2004-04-12,0.4121
2004-04-13,-3.42
2004-04-14,0.0
2004-04-15,-3.0453
2004-04-16,-1.607
2004-04-19,4.8998
2004-04-20,-6.0156
2004-04-21,0.753
2004-04-22,-2.1673999999999998
2004-04-23,1.2223
2004-04-26,-1.5849
2004-04-27,1.5337
2004-04-28,-1.8127
2004-04-29,0.0769
2004-04-30,-2.7671
2004-05-03,-1.1067
2004-05-04,2.558
2004-05-05,-1.7147000000000001
2004-05-06,-3.2514
2004-05-07,-1.5574
2004-05-10,-6.2448
2004-05-11,4.2629
2004-05-12,-2.2998
2004-05-13,-2.0924
2004-05-14,-2.7605
2004-05-17,-5.4945
2004-05-18,1.2597
2004-05-19,0.5742
2004-05-20,0.5709
2004-05-21,0.6623
2004-05-24,2.9135
2004-05-25,3.5616
2004-05-26,0.0882
2004-05-27,2.7313
2004-05-28,-0.8576
2004-06-01,2.0761
2004-06-02,-1.9492
