ticker,KEGX US Equity
2017-05-10,2.0488
2017-05-11,-7.3046
2017-05-12,-5.53
2017-05-15,1.1707
2017-05-16,-2.3626
2017-05-17,-1.037
2017-05-18,0.998
2017-05-19,1.7292
2017-05-22,0.7771
2017-05-23,-1.2530000000000001
2017-05-24,-0.2928
2017-05-25,-2.8879
2017-05-26,-4.0827
2017-05-30,-5.1498
2017-05-31,0.3878
2017-06-01,0.1656
2017-06-02,-6.3361
2017-06-05,6.6471
2017-06-06,2.9233000000000002
2017-06-07,-3.9121
2017-06-08,-2.6212999999999997
2017-06-09,2.8064
2017-06-12,-4.1226
2017-06-13,0.8135
2017-06-14,-3.1124
2017-06-15,-4.7591
2017-06-16,-2.436
2017-06-19,9.0909
2017-06-20,5.8685
2017-06-21,-2.1064
2017-06-22,-1.8686
2017-06-23,2.0773
2017-06-26,5.5399
2017-06-27,3.8029
2017-06-28,-0.9288
2017-06-29,-0.1042
2017-06-30,0.3128
2017-07-03,1.7671999999999999
2017-07-05,-5.9755
2017-07-06,-2.4986
2017-07-07,5.9053
2017-07-10,3.6823
2017-07-11,-5.0736
2017-07-12,3.7948
2017-07-13,0.3605
2017-07-14,-0.5644
2017-07-17,2.1156
2017-07-18,-1.6675
2017-07-19,0.2055
2017-07-20,-1.0256
2017-07-21,-2.5907
2017-07-24,-2.5
2017-07-25,6.9831
2017-07-26,0.5609
2017-07-27,-0.5578
2017-07-28,-3.3656
2017-07-31,-0.686
2017-08-01,-5.3666
2017-08-02,-3.9865
2017-08-03,-1.6374
2017-08-04,-0.654
2017-08-07,-4.249
2017-08-08,-4.5625
2017-08-09,-8.6444
2017-08-10,-4.086
2017-08-11,-1.9432
2017-08-14,0.9909
2017-08-15,-1.8868
2017-08-16,-2.3077
2017-08-17,-1.7323
2017-08-18,1.5224
2017-08-21,1.2628
2017-08-22,0.2338
2017-08-23,3.888
2017-08-24,0.2994
2017-08-25,2.3881
2017-08-28,-5.9038
2017-08-29,0.6971
2017-08-30,-1.7692
2017-08-31,-0.3132
2017-09-01,1.9639
2017-09-05,-0.6934
2017-09-06,-1.3963999999999999
2017-09-07,2.2817
2017-09-08,-7.0
2017-09-11,5.0455
2017-09-12,0.4724
2017-09-13,-1.2539
2017-09-14,-2.6189999999999998
2017-09-15,-2.8525
2017-09-18,0.2517
2017-09-19,0.0837
2017-09-20,5.6856
2017-09-21,2.6108000000000002
2017-09-22,-0.6168
2017-09-25,1.2413
2017-09-26,4.0613
2017-09-27,-0.2946
2017-09-28,-0.7386
2017-09-29,-2.0089
2017-10-02,0.6834
2017-10-03,4.5249
2017-10-04,-0.938
2017-10-05,-0.5098
2017-10-06,-2.5622
2017-10-09,-0.6762
2017-10-10,1.6641
2017-10-11,-2.0833
2017-10-12,-2.6596
2017-10-13,-3.1226
2017-10-16,-2.1757
2017-10-17,-1.1532
2017-10-18,-3.0833
2017-10-19,-4.7291
2017-10-20,-4.5126
2017-10-23,-8.4121
2017-10-24,-3.5088
2017-10-25,8.2353
2017-10-26,0.8893
2017-10-27,-0.0979
2017-10-30,0.1961
2017-10-31,4.1096
2017-11-01,-0.094
2017-11-02,-3.857
2017-11-03,2.544
2017-11-06,4.771
2017-11-07,16.9399
2017-11-08,-6.9315
2017-11-09,-7.8661
2017-11-10,-6.9936
2017-11-13,-10.5469
2017-11-14,-4.8035
2017-11-15,0.1147
2017-11-16,0.6873
2017-11-17,15.3584
2017-11-20,3.3531
2017-11-21,-2.4809
2017-11-22,1.0763
2017-11-24,-2.5169
2017-11-27,0.7944
2017-11-28,0.0
2017-11-29,1.1823
2017-11-30,-3.408
2017-12-01,4.8387
2017-12-04,-0.1923
2017-12-05,-4.3353
2017-12-06,-1.1078000000000001
2017-12-07,1.7311999999999999
2017-12-08,-0.8008
2017-12-11,0.6054
2017-12-12,7.4223
2017-12-13,-3.5481
2017-12-14,1.7425000000000002
2017-12-15,-0.4757
2017-12-18,3.7285
2017-12-19,3.4101
2017-12-20,7.3975
2017-12-21,5.3942
2017-12-22,-2.7559
2017-12-26,0.5668
2017-12-27,-3.1401
2017-12-28,0.0831
2017-12-29,-2.0764
2018-01-02,4.8346
2018-01-03,10.2751
2018-01-04,9.2443
2018-01-05,-0.6716
2018-01-08,3.9892
2018-01-09,0.7802
2018-01-10,4.0
2018-01-11,7.5682
2018-01-12,-0.0577
2018-01-16,-7.1552
2018-01-17,0.6215
2018-01-18,0.6177
2018-01-19,4.2357
2018-01-22,0.0589
2018-01-23,-0.0589
2018-01-24,0.2945
2018-01-25,-1.7029
2018-01-26,-4.3608
2018-01-29,-1.3740999999999999
2018-01-30,-0.76
2018-01-31,-5.4882
2018-02-01,2.4308
2018-02-02,-8.7673
2018-02-05,-3.396
2018-02-06,1.6455
2018-02-07,-1.5453000000000001
2018-02-08,-6.3528
2018-02-09,2.5539
2018-02-12,-1.0895
2018-02-13,-4.7207
2018-02-14,2.6424
2018-02-15,3.1376
2018-02-16,0.702
2018-02-20,0.7746
2018-02-21,0.3843
2018-02-22,2.5268
2018-02-23,2.9873
2018-02-26,-1.0152
2018-02-27,0.8791
2018-02-28,-2.6144
2018-03-01,2.6846
2018-03-02,0.4357
2018-03-05,6.5799
2018-03-06,-2.3745
2018-03-07,1.0424
2018-03-08,-1.238
2018-03-09,0.9749
2018-03-12,4.4828
2018-03-13,-2.3762
2018-03-14,-0.879
2018-03-15,-4.8431
2018-03-16,-3.0824
2018-03-19,-6.3609
2018-03-20,-0.8689
2018-03-21,3.0279
2018-03-22,-3.2483
2018-03-23,0.1599
2018-03-26,-1.1173
2018-03-27,-5.569
2018-03-28,-2.4786
2018-03-29,2.7169
2018-04-02,-3.7542999999999997
2018-04-03,3.1915
2018-04-04,2.5773
2018-04-05,5.1926
2018-04-06,-5.3344
2018-04-09,0.9251
2018-04-10,10.75
2018-04-11,2.7088
2018-04-12,1.2454
2018-04-13,5.7164
2018-04-16,1.0951
2018-04-17,0.8125
2018-04-18,3.9624
2018-04-19,0.2584
2018-04-20,-3.5438
2018-04-23,-0.4676
2018-04-24,-2.2148
2018-04-25,3.6376
2018-04-26,3.5762
2018-04-27,0.1279
2018-04-30,2.3627000000000002
2018-05-01,1.1853
2018-05-02,4.7472
2018-05-03,-3.8846
2018-05-04,-0.6736
2018-05-07,2.2195
2018-05-08,-0.7238
2018-05-09,3.2199
2018-05-10,0.0589
2018-05-11,1.0
2018-05-14,-2.2714
2018-05-15,1.2515
2018-05-16,0.0589
2018-05-17,2.5882
2018-05-18,-0.8028
2018-05-21,1.8497
2018-05-22,1.2486
2018-05-23,-1.6256
2018-05-24,-0.1709
2018-05-25,-1.7123
2018-05-29,-1.5678999999999998
2018-05-30,0.708
2018-05-31,-0.8202
2018-06-01,-4.6663
2018-06-04,-0.9294
2018-06-05,-0.7505
2018-06-06,2.0794
2018-06-07,-1.1728
2018-06-08,-4.1224
2018-06-11,0.1303
2018-06-12,-0.3253
2018-06-13,2.2193
2018-06-14,0.7663
2018-06-15,-1.3308
2018-06-18,2.3764
2018-06-19,1.6939
2018-06-20,0.5552
2018-06-21,-2.0859
2018-06-22,0.3759
2018-06-25,0.6242
2018-06-26,0.6824
2018-06-27,1.3555
2018-06-28,-2.6748
2018-06-29,1.4365999999999999
2018-07-02,-1.5394
2018-07-03,2.5641
2018-07-05,3.7195
2018-07-06,0.9406
2018-07-09,1.0483
2018-07-10,-1.4986
2018-07-11,-0.5266
2018-07-12,0.7647
2018-07-13,-1.7513
2018-07-16,-1.1884000000000001
2018-07-17,-0.7817
2018-07-18,-0.6667
2018-07-19,0.061
2018-07-20,-0.4268
2018-07-23,0.1837
2018-07-24,0.489
2018-07-25,-0.3041
2018-07-26,2.3795
2018-07-27,-0.7151
2018-07-30,0.4802
2018-07-31,0.1195
2018-08-01,-5.0716
2018-08-02,-4.3369
2018-08-03,-1.117
2018-08-06,-0.7309
2018-08-07,-1.7403
2018-08-08,-0.8174
2018-08-09,1.8544
2018-08-10,1.3486
2018-08-13,-1.996
2018-08-14,-1.1541
2018-08-15,-7.967
2018-08-16,-2.6866
2018-08-17,-0.7669
2018-08-20,0.1546
2018-08-21,-1.929
2018-08-22,6.0582
2018-08-23,-1.9287999999999998
2018-08-24,0.6051
2018-08-27,0.3759
2018-08-28,-0.5243
2018-08-29,1.6566
2018-08-30,-1.2593
2018-08-31,0.2251
2018-09-04,1.4222000000000001
2018-09-05,1.6974
2018-09-06,-1.3062
2018-09-07,-3.2353
2018-09-10,0.5319
2018-09-11,0.4535
2018-09-12,-0.9029
2018-09-13,-0.9112
2018-09-14,0.2299
2018-09-17,-0.9939
2018-09-18,2.471
2018-09-19,1.2057
2018-09-20,1.1169
2018-09-21,0.0736
2018-09-24,-1.0302
2018-09-25,-6.9888
2018-09-26,-0.3997
2018-09-27,-1.2841
2018-09-28,-6.9919
2018-10-01,1.2238
2018-10-02,-3.0225
2018-10-03,-3.5619
2018-10-04,-3.8781
2018-10-05,-2.4015
2018-10-08,1.7717
2018-10-09,5.9961
2018-10-10,-1.5511
2018-10-11,-1.0195
2018-10-12,-6.6479
2018-10-15,2.3069
2018-10-16,0.0
2018-10-17,-5.7843
2018-10-18,-3.2258
2018-10-19,-0.2151
2018-10-22,5.3879
2018-10-23,-4.09
2018-10-24,-7.7825
2018-10-25,4.0462
2018-10-26,0.5556
2018-10-29,-0.884
2018-10-30,0.7804
2018-10-31,0.1106
2018-11-01,-0.7735
2018-11-02,2.4499
2018-11-05,3.5869999999999997
2018-11-06,-1.4689999999999999
2018-11-07,1.3845
2018-11-08,-1.4706000000000001
2018-11-09,-10.4478
2018-11-12,-4.2857
2018-11-13,1.3682
2018-11-14,0.3681
2018-11-15,0.8557
2018-11-16,0.4848
2018-11-19,-0.1206
2018-11-20,-12.1981
2018-11-21,2.2008
2018-11-23,-7.6716
2018-11-26,2.9154999999999998
2018-11-27,-3.3994
2018-11-28,-1.3195999999999999
2018-11-29,-3.4175
2018-11-30,-10.3077
2018-12-03,1.5436999999999999
2018-12-04,-8.7838
2018-12-06,-9.2593
2018-12-07,-7.3469
2018-12-10,-11.4537
2018-12-11,-0.4975
2018-12-12,-4.0
2018-12-13,-6.25
2018-12-14,-5.0
2018-12-17,-4.386
2018-12-18,-8.868500000000001
2018-12-19,-14.094
2018-12-20,-1.9531
2018-12-21,1.5936
2018-12-24,-14.902
2018-12-26,-5.9908
2018-12-27,-16.6667
2018-12-28,2.3529
2018-12-31,18.9655
2019-01-02,5.7971
2019-01-03,-14.6119
2019-01-04,28.877
2019-01-07,1.2448
2019-01-08,7.7869
2019-01-09,-2.6616
2019-01-10,-11.7188
2019-01-11,-0.4425
2019-01-14,-0.4444
2019-01-15,2.6786
2019-01-16,-5.6522
2019-01-17,2.765
2019-01-18,7.1749
2019-01-22,-2.0921
2019-01-23,-12.3932
2019-01-24,0.4878
2019-01-25,0.0
2019-01-28,-11.165
2019-01-29,-12.5683
2019-01-30,10.0
2019-01-31,-5.1136
2019-02-01,14.3713
2019-02-04,14.6597
2019-02-05,-0.9132
2019-02-06,-0.9217
2019-02-07,-11.1628
2019-02-08,-2.6178
2019-02-11,2.6882
2019-02-12,2.6178
2019-02-13,0.0
2019-02-14,0.5102
2019-02-15,-1.5228000000000002
2019-02-19,-5.1546
2019-02-20,0.0
2019-02-21,7.0652
2019-02-22,-7.1066
2019-02-25,22.9508
2019-02-26,22.2222
2019-02-27,-2.5455
2019-02-28,-4.4776
2019-03-01,4.6875
2019-03-04,40.2985
2019-03-05,-8.2447
2019-03-06,-4.6377
2019-03-07,7.5988
2019-03-08,-5.9322
2019-03-11,-0.9009
2019-03-12,20.9091
2019-03-13,9.2732
2019-03-14,14.6789
2019-03-15,23.0
2019-03-18,-6.0163
2019-03-19,-3.1142
2019-03-20,5.3571
2019-03-21,-1.6949
2019-03-22,-17.4138
2019-03-25,-18.9979
2019-03-26,11.3402
2019-03-27,-2.7778
2019-03-28,4.0476
2019-03-29,-7.0938
2019-04-01,0.7389
2019-04-02,3.1785
2019-04-03,10.9005
2019-04-04,-7.6923
2019-04-05,4.6296
2019-04-08,1.3274
2019-04-09,-13.3188
2019-04-10,-1.5112999999999999
2019-04-11,-4.6036
2019-04-12,-0.8043
2019-04-15,-7.8378
2019-04-16,11.7302
2019-04-17,-4.4619
2019-04-18,6.044
2019-04-22,39.1192
2019-04-23,-10.4283
2019-04-24,4.5738
2019-04-25,-13.5189
2019-04-26,2.069
2019-04-29,-0.6757
2019-04-30,-5.2154
2019-05-01,-8.8517
2019-05-02,-4.9869
2019-05-03,2.2099
2019-05-06,-1.6216
2019-05-07,-2.7473
2019-05-08,3.1073
2019-05-09,-15.8904
2019-05-10,1.3029
2019-05-13,-14.1479
2019-05-14,25.0936
2019-05-15,-4.7904
2019-05-16,-4.0881
2019-05-17,-10.1639
2019-05-20,-7.2993
2019-05-21,-7.874
2019-05-22,4.2735
2019-05-23,-9.8361
2019-05-24,-0.9091
2019-05-28,-9.633
2019-05-29,-5.5838
2019-05-30,-7.5269
2019-05-31,-1.1628
2019-06-03,5.8824
2019-06-04,14.4444
2019-06-05,-4.8544
2019-06-06,0.5102
2019-06-07,0.5076
2019-06-10,2.0202
2019-06-11,-5.9406
2019-06-12,-7.3684
2019-06-13,4.5455
2019-06-14,-7.6087
2019-06-17,4.7059
2019-06-18,-2.2472
2019-06-19,-1.1494
2019-06-20,14.5349
2019-06-21,-4.0609
2019-06-24,-2.1164
2019-06-25,4.8649000000000004
2019-06-26,10.8247
2019-06-27,-6.9767
2019-06-28,12.5
2019-07-01,13.3333
2019-07-02,18.4314
2019-07-03,-8.9404
2019-07-05,5.4545
2019-07-08,-3.4483
2019-07-09,-6.7857
2019-07-10,1.9157
2019-07-11,2.2556
2019-07-12,6.25
2019-07-15,2.0761
2019-07-16,2.3729
2019-07-17,-1.3245
2019-07-18,1.3423
2019-07-19,-5.9603
2019-07-22,9.507
2019-07-23,9.3248
2019-07-24,-0.5882
2019-07-25,-7.3964
2019-07-26,0.9585
2019-07-29,-7.2785
2019-07-30,-1.7065000000000001
2019-07-31,5.9028
2019-08-01,-11.1475
2019-08-02,-8.8561
2019-08-05,-10.1215
2019-08-06,-4.955
2019-08-07,-9.4787
2019-08-08,-3.6649000000000003
2019-08-09,-5.9783
2019-08-12,-4.6243
2019-08-13,-3.0303
2019-08-14,-13.125
2019-08-15,-6.4748
2019-08-16,13.8462
2019-08-19,-6.7568
2019-08-20,-5.7971
2019-08-21,0.7692
2019-08-22,-3.0534
2019-08-23,1.5748
2019-08-26,-12.4031
2019-08-27,-2.6549
2019-08-28,7.2727
2019-08-29,-1.6949
2019-08-30,-11.2069
2019-09-03,-1.9417
2019-09-04,-1.9901
2019-09-05,2.0305
2019-09-06,4.9505
2019-09-09,30.1887
2019-09-10,-4.3478
2019-09-11,8.3333
2019-09-12,-4.1958
2019-09-13,8.0292
2019-09-16,18.9189
2019-09-17,-12.5
2019-09-18,-0.6494
2019-09-19,6.5359
2019-09-20,1.8405
2019-09-23,1.8072
2019-09-24,-5.9172
2019-09-25,-4.4025
2019-09-26,-8.5526
2019-09-27,-2.1583
2019-09-30,9.5588
2019-10-01,-8.0537
2019-10-02,-5.1095
2019-10-03,2.3077
2019-10-04,-2.2556
2019-10-07,-2.3077
2019-10-08,-1.5748
2019-10-09,-4.0
2019-10-10,1.6667
2019-10-11,12.2951
2019-10-14,0.0
2019-10-15,11.6788
2019-10-16,-1.3072
2019-10-17,-6.0265
2019-10-18,-9.0909
2019-10-21,6.2016
2019-10-22,5.8394
2019-10-23,-4.1379
2019-10-24,0.7194
2019-10-25,-0.7143
2019-10-28,-5.7554
2019-10-29,-2.2901
2019-10-30,-2.3438
2019-10-31,-4.536
2019-11-01,-60.3117
2019-11-04,-13.4291
2019-11-05,-3.2965999999999998
2019-11-06,11.2277
2019-11-07,-5.8957
2019-11-08,-20.4819
2019-11-11,-3.0303
2019-11-12,-1.5625
2019-11-13,-6.9841
2019-11-14,-0.4437
2019-11-15,5.9308
2019-11-18,-2.9773
2019-11-19,-5.07
2019-11-20,-1.546
2019-11-21,-2.2316
2019-11-22,-7.7924
2019-11-25,-0.2375
2019-11-26,7.1429
2019-11-27,-1.4815
2019-11-29,-35.7143
2019-12-02,-27.7778
2019-12-03,29.5547
2019-12-04,-5.3438
2019-12-05,-5.9094999999999995
2019-12-06,2.0772
2019-12-09,3.6711
2019-12-10,-3.183
2019-12-11,2.0548
2019-12-12,-0.6711
2019-12-13,-8.7838
2019-12-16,0.0
2019-12-17,-7.4074
2019-12-18,-15.04
2019-12-19,-3.484
2019-12-20,0.7805
2019-12-23,21.0068
2019-12-24,32.8
2019-12-26,-6.6265
2019-12-27,-16.7742
2019-12-30,-10.4031
2019-12-31,-11.6629
2020-01-02,7.7375
2020-01-03,2.0909
2020-01-06,6.9457
2020-01-07,-0.0833
2020-01-08,-4.0
2020-01-09,-8.8542
2020-01-10,-1.1429
2020-01-13,-7.0328
2020-01-14,13.658
2020-01-15,6.674
2020-01-16,-1.7094
2020-01-17,-11.1304
2020-01-21,-9.4912
2020-01-22,4.3243
2020-01-23,2.5907
2020-01-24,-4.1414
2020-01-27,31.7176
2020-01-28,-12.0
2020-01-29,-4.5455
2020-01-30,3.0
2020-01-31,6.3338
2020-02-03,-9.5652
2020-02-04,2.2981
2020-02-05,-13.5257
2020-02-06,3.2609
2020-02-07,-2.1053
2020-02-10,7.5269
2020-02-11,-2.75
2020-02-12,13.1105
2020-02-13,-13.6364
2020-02-14,6.8421
2020-02-18,0.0
2020-02-19,3.4483
2020-02-20,14.1905
2020-02-21,-14.5121
2020-02-24,-0.4878
2020-02-25,7.8431
2020-02-26,-0.8091
2020-02-27,-4.775
2020-02-28,-13.3782
2020-03-02,10.7778
2020-03-03,-4.7141
2020-03-04,5.2632
2020-03-05,0.0
2020-03-06,-20.0
2020-03-09,-1.0
2020-03-10,-19.1919
2020-03-11,-28.125
2020-03-12,4.3478
2020-03-13,0.4167
2020-03-16,-14.9378
2020-03-17,14.1463
2020-03-18,-32.906
2020-03-20,0.6369
2020-03-23,-15.1899
2020-03-24,-38.3582
2020-03-25,62.2276
2020-03-26,52.9851
2020-03-27,80.4878
2020-03-30,-8.9189
2020-03-31,15.727
2020-04-01,-46.4103
2020-04-02,0.4785
2020-04-03,18.5714
2020-04-06,-32.1285
2020-04-07,0.5917
2020-04-08,-20.5882
2020-04-09,24.4444
2020-04-13,20.2381
2020-04-14,31.1881
2020-04-15,-22.2642
2020-04-16,6.7961
2020-04-17,4.5455
2020-04-20,-6.5217
2020-04-21,20.9302
2020-04-22,25.0
2020-04-23,115.3846
2020-04-24,20.7143
2020-04-27,-28.9941
2020-04-28,-16.5
2020-04-29,-4.1916
2020-04-30,-0.8333
2020-05-01,14.0756
2020-05-04,25.4144
2020-05-05,7.9295
2020-05-06,-2.449
2020-05-07,1.8131
2020-05-08,-1.5068000000000001
2020-05-11,-10.9875
2020-05-12,-0.625
2020-05-13,3.7736
2020-05-14,-16.6667
2020-05-15,15.0909
2020-05-18,9.0047
2020-05-19,-4.2029
2020-05-20,0.0
2020-05-21,4.3873
2020-05-22,0.4348
2020-05-26,3.1746
2020-05-27,10.2098
2020-05-28,3.4264
2020-05-29,6.7485
2020-06-01,0.3448
2020-06-02,2.9782
2020-06-03,10.901
2020-06-04,20.3611
2020-06-05,33.3333
2020-06-08,78.125
2020-06-09,-12.2807
2020-06-10,-21.8
2020-06-11,-23.7852
2020-06-12,1.5436
2020-06-15,14.3424
2020-06-16,10.9827
2020-06-17,-6.3021
2020-06-18,-7.4486
2020-06-19,-2.9423
2020-06-22,-4.0229
2020-06-23,-1.2894999999999999
2020-06-24,-18.354
2020-06-25,-2.0
2020-06-26,8.5714
2020-06-29,-15.7895
2020-06-30,16.0714
2020-07-01,2.6923
2020-07-02,1.4981
2020-07-06,0.0
2020-07-07,12.6937
2020-07-08,-19.4499
2020-07-09,12.9268
2020-07-10,0.7919
2020-07-13,-12.0
2020-07-14,0.0
2020-07-15,5.0325
2020-07-16,-4.5595
2020-07-17,-8.8259
2020-07-20,9.5027
2020-07-21,0.3244
2020-07-22,-1.4551
2020-07-23,-15.5045
2020-07-24,5.8252
2020-07-27,1.8349
2020-07-29,-0.9009
2020-07-31,-9.0909
