ticker,NTLA US Equity
2016-09-22,-3.7433
2016-09-23,-3.8889
2016-09-26,-2.3121
2016-09-27,0.0592
2016-09-28,0.6505
2016-09-29,-0.1175
2016-09-30,0.1176
2016-10-03,-1.9388999999999998
2016-10-04,-1.1983
2016-10-05,5.1546
2016-10-06,-4.6136
2016-10-07,-8.7062
2016-10-10,-4.3709
2016-10-11,-9.2105
2016-10-12,-5.7971
2016-10-13,9.8785
2016-10-14,-5.2321
2016-10-17,-3.8103
2016-10-18,-2.8294
2016-10-19,4.9085
2016-10-20,-1.1895
2016-10-21,10.5939
2016-10-24,9.2163
2016-10-25,-8.3056
2016-10-26,2.6812
2016-10-27,-8.9626
2016-10-28,0.4651
2016-10-31,6.3272
2016-11-01,-1.3788
2016-11-02,-4.415
2016-11-03,0.4619
2016-11-04,6.7433
2016-11-07,5.3123000000000005
2016-11-08,0.9543
2016-11-09,-2.7683999999999997
2016-11-10,-0.0694
2016-11-11,2.8491999999999997
2016-11-14,9.7973
2016-11-15,11.4462
2016-11-16,-3.1474
2016-11-17,-5.3022
2016-11-18,0.7827
2016-11-21,6.2724
2016-11-22,-4.4407
2016-11-23,-0.1176
2016-11-25,1.5901
2016-11-28,-1.7391
2016-11-29,-3.2448
2016-11-30,-3.9634
2016-12-01,-1.3968
2016-12-02,2.1893
2016-12-05,1.0082
2016-12-06,-0.1871
2016-12-07,-4.25
2016-12-08,0.3916
2016-12-09,4.4213000000000005
2016-12-12,0.8717
2016-12-13,-1.5432000000000001
2016-12-14,0.0
2016-12-15,0.2508
2016-12-16,2.1263
2016-12-19,-2.8781
2016-12-20,0.5675
2016-12-21,1.0031
2016-12-22,-10.2421
2016-12-23,2.6971
2016-12-27,-3.0976
2016-12-28,-6.1849
2016-12-29,-1.7037
2016-12-30,-1.2057
2017-01-03,2.8223000000000003
2017-01-04,3.9318
2017-01-05,-1.2848
2017-01-06,0.3615
2017-01-09,3.0259
2017-01-10,2.5874
2017-01-11,-5.5896
2017-01-12,-3.3213
2017-01-13,2.0911
2017-01-17,-4.0234
2017-01-18,-0.6098
2017-01-19,-0.9969
2017-01-20,-2.0914
2017-01-23,-1.3449
2017-01-24,-0.3208
2017-01-25,1.2872
2017-01-26,-3.6536999999999997
2017-01-27,3.8747
2017-01-30,-0.3175
2017-01-31,2.8662
2017-02-01,4.4118
2017-02-02,-1.3343
2017-02-03,0.4508
2017-02-06,-0.5236
2017-02-07,-1.5789
2017-02-08,-3.2086
2017-02-09,2.5257
2017-02-10,0.0
2017-02-13,1.6936
2017-02-14,4.3149
2017-02-15,-9.2163
2017-02-16,7.4341
2017-02-17,0.744
2017-02-21,-1.6987
2017-02-22,-2.9301
2017-02-23,-1.935
2017-02-24,-3.3149
2017-02-27,9.3878
2017-02-28,6.5672
2017-03-01,4.9719999999999995
2017-03-02,1.6678
2017-03-03,-9.1864
2017-03-06,-5.2023
2017-03-07,-0.686
2017-03-08,4.0675
2017-03-09,1.7699
2017-03-10,2.2464
2017-03-13,1.2757
2017-03-14,-4.8985
2017-03-15,0.9566
2017-03-16,4.8105
2017-03-17,0.0
2017-03-20,-0.2086
2017-03-21,-9.0592
2017-03-22,-0.3065
2017-03-23,1.3836
2017-03-24,-0.9098
2017-03-27,0.8416
2017-03-28,2.959
2017-03-29,1.1054
2017-03-30,0.2187
2017-03-31,2.4727
2017-04-03,3.2647
2017-04-04,3.1615
2017-04-05,-5.6629000000000005
2017-04-06,-2.8249
2017-04-07,-0.6541
2017-04-10,0.5121
2017-04-11,0.8006
2017-04-12,-2.6715
2017-04-13,3.2641
2017-04-17,4.0948
2017-04-18,-0.5521
2017-04-19,-1.5267
2017-04-20,2.1846
2017-04-21,-4.6207
2017-04-24,1.9523000000000001
2017-04-25,1.4894
2017-04-26,5.5905000000000005
2017-04-27,-1.3235999999999999
2017-04-28,-2.2803
2017-05-01,4.873
2017-05-02,-4.9738
2017-05-03,-4.27
2017-05-04,-2.3741
2017-05-05,0.5158
2017-05-08,-1.3195999999999999
2017-05-09,3.3432
2017-05-10,2.2286
2017-05-11,-1.8284
2017-05-12,5.1576
2017-05-15,3.4741
2017-05-16,-2.8308
2017-05-17,-5.8266
2017-05-18,3.2374
2017-05-19,-0.4181
2017-05-22,-0.9097
2017-05-23,0.6356
2017-05-24,1.2631999999999999
2017-05-25,-5.7519
2017-05-26,-2.4265
2017-05-30,-14.2427
2017-05-31,0.703
2017-06-01,6.4572
2017-06-02,1.6393
2017-06-05,-0.4032
2017-06-06,-2.996
2017-06-07,-0.3339
2017-06-08,5.4439
2017-06-09,0.0794
2017-06-12,1.0317
2017-06-13,0.4713
2017-06-14,-1.1728
2017-06-15,-2.5316
2017-06-16,-0.0812
2017-06-19,14.2973
2017-06-20,-2.9851
2017-06-21,9.4505
2017-06-22,2.4096
2017-06-23,-1.3072
2017-06-26,8.0132
2017-06-27,-1.7781
2017-06-28,6.2422
2017-06-29,-4.5828
2017-06-30,-1.4778
2017-07-03,2.375
2017-07-05,4.884
2017-07-06,-1.4552
2017-07-07,-2.0673
2017-07-10,-3.1363
2017-07-11,0.4981
2017-07-12,3.2218
2017-07-13,1.6206
2017-07-14,1.9492
2017-07-17,-3.708
2017-07-18,-6.3177
2017-07-19,4.6243
2017-07-20,1.4119
2017-07-21,-0.6659
2017-07-24,5.7892
2017-07-25,-2.5922
2017-07-26,0.7096
2017-07-27,-2.4662
2017-07-28,2.5888
2017-07-31,-1.1737
2017-08-01,-4.3349
2017-08-02,-5.4624
2017-08-03,3.9396
2017-08-04,1.7056
2017-08-07,1.6149
2017-08-08,1.5281
2017-08-09,-1.1439
2017-08-10,-1.4007
2017-08-11,4.5707
2017-08-14,1.0041
2017-08-15,-3.2164
2017-08-16,-0.3625
2017-08-17,-3.8811
2017-08-18,-4.3533
2017-08-21,10.4881
2017-08-22,2.1493
2017-08-23,1.8702999999999999
2017-08-24,1.3769
2017-08-25,-1.1885
2017-08-28,19.244
2017-08-29,-4.2267
2017-08-30,-0.3511
2017-08-31,5.8379
2017-09-01,2.2824999999999998
2017-09-05,0.9763
2017-09-06,-2.2099
2017-09-07,1.4595
2017-09-08,3.0162
2017-09-11,1.1261
2017-09-12,-5.078
2017-09-13,1.7832
2017-09-14,0.7838
2017-09-15,3.7511
2017-09-18,0.5732
2017-09-19,-0.4822
2017-09-20,4.7137
2017-09-21,8.3298
2017-09-22,-4.0777
2017-09-25,-3.1174
2017-09-26,-2.2148
2017-09-27,2.7778
2017-09-28,1.2058
2017-09-29,2.0953
2017-10-02,9.9799
2017-10-03,11.6722
2017-10-04,-2.6212
2017-10-05,0.1009
2017-10-06,3.9664
2017-10-09,-5.9812
2017-10-10,1.2724
2017-10-11,-0.8489
2017-10-12,0.274
2017-10-13,-3.1762
2017-10-16,-5.3263
2017-10-17,2.6452999999999998
2017-10-18,-2.2142
2017-10-19,4.1203
2017-10-20,0.6061
2017-10-23,3.6499
2017-10-24,-6.735
2017-10-25,-2.0894
2017-10-26,-1.3477999999999999
2017-10-27,4.6679
2017-10-30,3.6258
2017-10-31,8.8873
2017-11-01,-18.1555
2017-11-02,-17.5501
2017-11-03,4.4762
2017-11-06,-3.5552
2017-11-07,-7.8922
2017-11-08,0.1026
2017-11-09,-0.8713
2017-11-10,2.9473000000000003
2017-11-13,2.009
2017-11-14,-4.776
2017-11-15,1.0858
2017-11-16,0.8696
2017-11-17,0.9128
2017-11-20,1.206
2017-11-21,2.5819
2017-11-22,9.1965
2017-11-24,-5.5408
2017-11-27,-3.7072000000000003
2017-11-28,4.7758
2017-11-29,-2.2791
2017-11-30,7.1871
2017-12-01,2.1314
2017-12-04,-6.1304
2017-12-05,-1.9917
2017-12-06,-2.552
2017-12-07,2.5218
2017-12-08,0.3784
2017-12-11,-9.8021
2017-12-12,-4.4148
2017-12-13,-3.1976
2017-12-14,-1.8069
2017-12-15,5.6354
2017-12-18,0.9254
2017-12-19,-1.8878
2017-12-20,-2.9687
2017-12-21,3.5694
2017-12-22,2.8993
2017-12-26,3.0835
2017-12-27,-0.1031
2017-12-28,5.2659
2017-12-29,-5.7381
2018-01-02,11.9147
2018-01-03,3.2543
2018-01-04,-0.8555
2018-01-05,3.1335
2018-01-08,-11.801
2018-01-09,-0.7489
2018-01-10,1.4085
2018-01-11,3.7698
2018-01-12,2.5335
2018-01-16,-4.289
2018-01-17,-0.1461
2018-01-18,-2.6829
2018-01-19,-2.6065
2018-01-22,11.4771
2018-01-23,4.5245
2018-01-24,-2.2085
2018-01-25,2.8907
2018-01-26,8.4723
2018-01-29,8.4986
2018-01-30,-3.0959
2018-01-31,-1.0778
2018-02-01,1.751
2018-02-02,-10.0382
2018-02-05,-2.4442
2018-02-06,4.7059
2018-02-07,6.7416
2018-02-08,-9.5906
2018-02-09,1.2505
2018-02-12,4.2589
2018-02-13,0.2451
2018-02-14,5.1345
2018-02-15,-0.7752
2018-02-16,-2.2266
2018-02-20,-0.3596
2018-02-21,4.0497
2018-02-22,-1.4644
2018-02-23,2.151
2018-02-26,11.0643
2018-02-27,-6.1358
2018-02-28,-4.1498
2018-03-01,-3.0268
2018-03-02,8.5737
2018-03-05,1.7467000000000001
2018-03-06,-0.3219
2018-03-07,5.5974
2018-03-08,10.2277
2018-03-09,7.7374
2018-03-12,-4.8355
2018-03-13,-0.1203
2018-03-14,-13.2751
2018-03-15,-8.8858
2018-03-16,-6.2476
2018-03-19,-4.4697
2018-03-20,1.1059
2018-03-21,-1.3042
2018-03-22,-1.7690000000000001
2018-03-23,2.5385
2018-03-26,1.7774
2018-03-27,-9.3555
2018-03-28,-2.9817
2018-03-29,-0.2837
2018-04-02,-2.3234
2018-04-03,1.7476
2018-04-04,5.3435
2018-04-05,-0.9964
2018-04-06,-6.4501
2018-04-09,2.5427999999999997
2018-04-10,6.7239
2018-04-11,-1.966
2018-04-12,1.4129
2018-04-13,-1.3483
2018-04-16,-0.9112
2018-04-17,5.5632
2018-04-18,-1.0017
2018-04-19,-3.4756
2018-04-20,-1.0483
2018-04-23,-6.2644
2018-04-24,-0.9337
2018-04-25,1.6865
2018-04-26,0.4878
2018-04-27,0.1942
2018-04-30,-3.0039
2018-05-01,2.6973000000000003
2018-05-02,3.5991999999999997
2018-05-03,-0.1878
2018-05-04,-1.4111
2018-05-07,3.6737
2018-05-08,2.347
2018-05-09,2.2932
2018-05-10,-1.4066
2018-05-11,5.8404
2018-05-14,3.5805
2018-05-15,2.8467000000000002
2018-05-16,0.0
2018-05-17,2.7284
2018-05-18,-4.388
2018-05-21,-2.0129
2018-05-22,0.986
2018-05-23,4.0683
2018-05-24,1.0164
2018-05-25,-0.3483
2018-05-29,-1.6699000000000002
2018-05-30,5.4502
2018-05-31,1.4981
2018-06-01,-6.0886
2018-06-04,0.3929
2018-06-05,5.8708
2018-06-06,1.6636
2018-06-07,-2.0
2018-06-08,1.039
2018-06-11,-9.8054
2018-06-12,1.5472000000000001
2018-06-13,2.8468
2018-06-14,1.4815
2018-06-15,5.2247
2018-06-18,5.6955
2018-06-19,0.0
2018-06-20,6.3558
2018-06-21,-4.1572
2018-06-22,-2.0332
2018-06-25,-1.937
2018-06-26,0.8466
2018-06-27,-6.4008
2018-06-28,0.9716
2018-06-29,1.2583
2018-07-02,5.0073
2018-07-03,2.9238
2018-07-05,0.3044
2018-07-06,6.0013
2018-07-09,-0.2545
2018-07-10,-2.7105
2018-07-11,2.8843
2018-07-12,3.4406
2018-07-13,0.4004
2018-07-16,-9.9387
2018-07-17,6.812
2018-07-18,-1.148
2018-07-19,2.0323
2018-07-20,-0.0316
2018-07-23,-3.7002
2018-07-24,-6.4368
2018-07-25,-0.9828
2018-07-26,-2.4105
2018-07-27,-4.1773
2018-07-30,-2.2365
2018-07-31,3.2183
2018-08-01,-3.1555
2018-08-02,3.0256
2018-08-03,-1.9578
2018-08-06,4.9539
2018-08-07,3.0735
2018-08-08,-4.3663
2018-08-09,2.0416
2018-08-10,0.6548
2018-08-13,0.1084
2018-08-14,0.722
2018-08-15,-3.2975
2018-08-16,3.7805999999999997
2018-08-17,-0.4643
2018-08-20,-0.4665
2018-08-21,5.5516
2018-08-22,-1.1612
2018-08-23,-1.2785
2018-08-24,0.595
2018-08-27,3.0619
2018-08-28,0.9115
2018-08-29,0.8699
2018-08-30,3.4163
2018-08-31,-0.8018
2018-09-04,-0.6143
2018-09-05,-2.2121
2018-09-06,-9.9468
2018-09-07,0.628
2018-09-10,-0.9545
2018-09-11,7.9689
2018-09-12,3.9135
2018-09-13,2.3125
2018-09-14,0.2583
2018-09-17,-3.8647
2018-09-18,7.1357
2018-09-19,0.0313
2018-09-20,-1.5005
2018-09-21,-15.0111
2018-09-24,1.1576
2018-09-25,5.8324
2018-09-26,-0.6627
2018-09-27,1.0534
2018-09-28,-0.5559
2018-10-01,-5.2061
2018-10-02,-5.0498
2018-10-03,0.854
2018-10-04,-6.0816
2018-10-05,-0.2459
2018-10-08,-0.5752
2018-10-09,-2.7273
2018-10-10,-5.2676
2018-10-11,0.852
2018-10-12,3.3348
2018-10-15,-3.8296
2018-10-16,9.7539
2018-10-17,-0.2038
2018-10-18,-5.2696
2018-10-19,-4.3122
2018-10-22,-1.1266
2018-10-23,-1.9143
2018-10-24,-11.1059
2018-10-25,4.5478
2018-10-26,-0.75
2018-10-29,-6.7003
2018-10-30,0.0
2018-10-31,-8.3153
2018-11-01,13.4865
2018-11-02,-1.4011
2018-11-05,0.4737
2018-11-06,-3.3525
2018-11-07,5.0949
2018-11-08,-0.2579
2018-11-09,-2.8956
2018-11-12,-7.8807
2018-11-13,5.5491
2018-11-14,-6.8456
2018-11-15,1.8225
2018-11-16,3.06
2018-11-19,-6.4426
2018-11-20,-1.9162
2018-11-21,4.1514
2018-11-23,0.762
2018-11-26,-0.1163
2018-11-27,-6.9307
2018-11-28,6.9462
2018-11-29,2.4576000000000002
2018-11-30,2.2843999999999998
2018-12-03,2.1217
2018-12-04,-10.2788
2018-12-06,0.7313
2018-12-07,-3.6903
2018-12-10,3.706
2018-12-11,-0.1211
2018-12-12,0.849
2018-12-13,-4.8707
2018-12-14,-0.5689
2018-12-17,-2.9243
2018-12-18,-4.5187
2018-12-19,-7.7503
2018-12-20,2.0074
2018-12-21,-16.9825
2018-12-24,5.3556
2018-12-26,6.4167
2018-12-27,-4.072
2018-12-28,5.8776
2018-12-31,5.2429
2019-01-02,0.3663
2019-01-03,-4.1606
2019-01-04,6.9307
2019-01-07,4.7009
2019-01-08,-3.1973
2019-01-09,2.7407
2019-01-10,-2.5991999999999997
2019-01-11,-1.0534
2019-01-14,-3.9744
2019-01-15,5.3215
2019-01-16,5.4035
2019-01-17,-0.6658
2019-01-18,1.8767
2019-01-22,-6.8421
2019-01-23,-2.6836
2019-01-24,4.3541
2019-01-25,2.6426
2019-01-28,-8.8076
2019-01-29,-3.4918
2019-01-30,5.9276
2019-01-31,2.7616
2019-02-01,-0.7072
2019-02-04,3.3476
2019-02-05,-4.9620999999999995
2019-02-06,0.5076
2019-02-07,-7.7201
2019-02-08,5.0821
2019-02-11,2.0089
2019-02-12,1.5316999999999998
2019-02-13,-1.2213
2019-02-14,1.0182
2019-02-15,0.7199
2019-02-19,-2.0729
2019-02-20,1.6058
2019-02-21,-6.4655000000000005
2019-02-22,3.9939
2019-02-25,6.0561
2019-02-26,1.0446
2019-02-27,6.3405000000000005
2019-02-28,-1.2962
2019-03-01,11.0965
2019-03-04,-1.9504000000000001
2019-03-05,-0.3617
2019-03-06,-5.9891
2019-03-07,0.0
2019-03-08,0.9653
2019-03-11,5.6724
2019-03-12,1.5078
2019-03-13,-2.0202
2019-03-14,-2.0619
2019-03-15,3.3437
2019-03-18,0.1198
2019-03-19,0.8977
2019-03-20,0.5931
2019-03-21,3.8914999999999997
2019-03-22,-8.286
2019-03-25,0.6807
2019-03-26,3.0731
2019-03-27,-3.0411
2019-03-28,2.0295
2019-03-29,2.9536
2019-04-01,0.2927
2019-04-02,4.9037
2019-04-03,1.7807
2019-04-04,-0.7654
2019-04-05,1.4325
2019-04-08,-1.3035999999999999
2019-04-09,-5.0633
2019-04-10,3.0725
2019-04-11,-3.3183
2019-04-12,-0.9308
2019-04-15,-0.9982
2019-04-16,3.1435
2019-04-17,-6.7855
2019-04-18,-0.3701
2019-04-22,0.5573
2019-04-23,4.4335
2019-04-24,-1.6509
2019-04-25,0.6595
2019-04-26,1.4889999999999999
2019-04-29,-4.1667
2019-04-30,-5.8175
2019-05-01,-5.9818
2019-05-02,2.4896
2019-05-03,6.8151
2019-05-06,10.4864
2019-05-07,-7.6615
2019-05-08,1.7337
2019-05-09,-1.6433
2019-05-10,-0.2475
2019-05-13,-7.196
2019-05-14,3.6096
2019-05-15,2.4516
2019-05-16,1.5112999999999999
2019-05-17,-3.536
2019-05-20,-3.7298999999999998
2019-05-21,5.4108
2019-05-22,-6.147
2019-05-23,-2.6334
2019-05-24,2.982
2019-05-28,-0.6061
2019-05-29,-1.9647999999999999
2019-05-30,0.2073
2019-05-31,-4.2759
2019-06-03,2.6657
2019-06-04,3.0877
2019-06-05,-0.2042
2019-06-06,-2.7285
2019-06-07,5.6101
2019-06-10,-4.6481
2019-06-11,-3.1337
2019-06-12,1.5816
2019-06-13,1.8401
2019-06-14,-3.4051
2019-06-17,5.5396
2019-06-18,2.5221999999999998
2019-06-19,-1.5293
2019-06-20,-0.5402
2019-06-21,0.0
2019-06-24,-3.4623
2019-06-25,4.7117
2019-06-26,-0.8059
2019-06-27,3.1144
2019-06-28,7.4852
2019-07-01,0.3665
2019-07-02,-2.4954
2019-07-03,1.6854
2019-07-05,-2.2099
2019-07-08,-1.5694
2019-07-09,4.2092
2019-07-10,1.9584000000000001
2019-07-11,-0.9004
2019-07-12,0.5451
2019-07-15,1.0843
2019-07-16,-1.6091
2019-07-17,1.0902
2019-07-18,3.1156
2019-07-19,-0.6392
2019-07-22,3.1579
2019-07-23,0.6803
2019-07-24,2.759
2019-07-25,-3.0137
2019-07-26,3.5593
2019-07-29,-0.7092
2019-07-30,1.7033
2019-07-31,-2.215
2019-08-01,-0.0552
2019-08-02,-2.6534
2019-08-05,-4.3725
2019-08-06,3.0879
2019-08-07,0.3456
2019-08-08,1.3777
2019-08-09,-0.1699
2019-08-12,-1.5314999999999999
2019-08-13,0.6912
2019-08-14,-2.6316
2019-08-15,-0.7051
2019-08-16,3.0178
2019-08-19,0.2298
2019-08-20,-2.235
2019-08-21,0.9965
2019-08-22,-2.2055
2019-08-23,-6.4094999999999995
2019-08-26,-5.707
2019-08-27,-6.5232
2019-08-28,1.4388
2019-08-29,0.0
2019-08-30,0.6383
2019-09-03,-6.6949
2019-09-04,-0.1511
2019-09-05,4.6899
2019-09-06,-1.5173
2019-09-09,0.3668
2019-09-10,5.117
2019-09-11,5.7719000000000005
2019-09-12,-3.0243
2019-09-13,-3.3898
2019-09-16,2.7368
2019-09-17,1.2978
2019-09-18,0.2697
2019-09-19,-3.0935
2019-09-20,-0.4164
2019-09-23,0.0697
2019-09-24,-4.6657
2019-09-25,0.5113
2019-09-26,-5.0145
2019-09-27,2.1423
2019-09-30,0.0
2019-10-01,-7.7154
2019-10-02,-3.0844
2019-10-03,0.1675
2019-10-04,1.505
2019-10-07,-1.4827
2019-10-08,-9.6154
2019-10-09,-3.5153
2019-10-10,4.1707
2019-10-11,1.4266
2019-10-14,-1.0436
2019-10-15,4.1265
2019-10-16,-0.3963
2019-10-17,0.3537
2019-10-18,-3.7004
2019-10-21,3.8426
2019-10-22,-1.3216
2019-10-23,-0.3571
2019-10-24,-0.9857
2019-10-25,0.4525
2019-10-28,6.3063
2019-10-29,-4.661
2019-10-30,4.6222
2019-10-31,6.0748
2019-11-01,8.9307
2019-11-04,-5.9559
2019-11-05,0.0
2019-11-06,-0.0782
2019-11-07,1.1737
2019-11-08,1.7015
2019-11-11,-1.2928
2019-11-12,3.4669
2019-11-13,3.7975
2019-11-14,-2.9412000000000003
2019-11-15,-1.6999
2019-11-18,2.2556
2019-11-19,10.1471
2019-11-20,-0.0668
2019-11-21,1.0688
2019-11-22,1.1897
2019-11-25,4.8988
2019-11-26,3.7359999999999998
2019-11-27,2.0708
2019-11-29,1.9112
2019-12-02,-1.4426
2019-12-03,-0.0585
2019-12-04,3.5149
2019-12-05,-2.4901
2019-12-06,-0.7545
2019-12-09,-2.2222
2019-12-10,0.4785
2019-12-11,-1.8452
2019-12-12,1.9405999999999999
2019-12-13,-1.8441
2019-12-16,2.1212
2019-12-17,0.4748
2019-12-18,-11.2817
2019-12-19,3.1625
2019-12-20,-0.1613
2019-12-23,2.2624
2019-12-24,1.3906
2019-12-26,-1.2469000000000001
2019-12-27,-2.904
2019-12-30,-3.9012000000000002
2019-12-31,-0.7442
2020-01-02,-0.6135
2020-01-03,0.2401
2020-01-06,-0.7869
2020-01-07,-0.1034
2020-01-08,5.0052
2020-01-09,0.7232
2020-01-10,-1.7624
2020-01-13,-7.8405000000000005
2020-01-14,4.6864
2020-01-15,2.135
2020-01-16,2.2252
2020-01-17,-3.496
2020-01-21,-1.7772000000000001
2020-01-22,1.8789
2020-01-23,-3.6202
2020-01-24,-2.197
2020-01-27,-2.5362
2020-01-28,0.0
2020-01-29,-2.8253
2020-01-30,-3.8256
2020-01-31,-5.2506
2020-02-03,3.0227
2020-02-04,11.9804
2020-02-05,6.2591
2020-02-06,-3.1507
2020-02-07,-3.6775
2020-02-10,9.3979
2020-02-11,1.0067
2020-02-12,3.5216
2020-02-13,-0.4493
2020-02-14,-10.6383
2020-02-18,-2.9582
2020-02-19,4.1636
2020-02-20,0.4996
2020-02-21,-4.9006
2020-02-24,-6.0493
2020-02-25,-3.6566
2020-02-26,1.4439
2020-02-27,-5.5714
2020-02-28,14.9871
2020-03-02,0.3745
2020-03-03,0.597
2020-03-04,10.089
2020-03-05,3.0997
2020-03-06,-5.098
2020-03-09,-13.843
2020-03-10,10.0719
2020-03-11,-7.3347999999999995
2020-03-12,-13.7931
2020-03-13,4.1818
2020-03-16,-17.6265
2020-03-17,22.6695
2020-03-18,-4.0587
2020-03-19,12.3312
2020-03-20,-3.2853
2020-03-23,-0.6628
2020-03-24,2.7523
2020-03-25,3.6526
2020-03-26,4.2287
2020-03-27,-10.4433
2020-03-30,6.3758
2020-03-31,-3.5489
2020-04-01,-8.9125
2020-04-02,6.8223
2020-04-03,0.7563
2020-04-06,6.005
2020-04-07,-6.3729
2020-04-08,4.7899
2020-04-09,4.6512
2020-04-13,-3.2184
2020-04-14,4.5131
2020-04-15,-2.5758
2020-04-16,3.888
2020-04-17,3.1437
2020-04-20,3.9187
2020-04-21,-7.4721
2020-04-22,6.2642
2020-04-23,0.8523
2020-04-24,2.6761
2020-04-27,2.7435
2020-04-28,-7.8104
2020-04-29,3.7654
2020-04-30,-6.0014
2020-05-01,-6.3103
2020-05-04,10.0634
2020-05-05,-0.504
2020-05-06,0.2171
2020-05-07,-1.444
2020-05-08,-0.0733
2020-05-11,14.2962
2020-05-12,1.9243000000000001
2020-05-13,-0.8811
2020-05-14,3.8095
2020-05-15,8.0122
2020-05-18,5.889
2020-05-19,3.9572000000000003
2020-05-20,1.8519
2020-05-21,3.8889
2020-05-22,2.0418
2020-05-26,-9.0043
2020-05-27,-6.5445
2020-05-28,-1.8487
2020-05-29,-0.0571
2020-06-01,19.4746
2020-06-02,-3.1549
2020-06-03,10.2172
2020-06-04,-7.5683
2020-06-05,-1.405
2020-06-08,-1.7199
2020-06-09,1.15
2020-06-10,1.8784
2020-06-11,-7.5691
2020-06-12,1.5223
2020-06-15,4.8087
2020-06-16,4.0947
2020-06-17,-1.4218
2020-06-18,-0.3846
2020-06-19,2.1718
2020-06-22,8.0302
2020-06-23,-2.1425
2020-06-24,-3.5299
2020-06-25,-0.4632
2020-06-26,-4.5603
2020-06-29,-0.4388
2020-06-30,2.9383
2020-07-01,4.6622
2020-07-02,1.3636
2020-07-06,0.852
2020-07-07,6.8475
2020-07-08,3.7453
2020-07-09,-1.444
2020-07-10,-3.0932
2020-07-13,-9.9118
2020-07-14,3.8695
2020-07-15,1.4811
2020-07-16,-5.1747
2020-07-17,0.7463
2020-07-20,2.9167
2020-07-21,-5.713
2020-07-22,-3.3874
2020-07-23,-2.963
2020-07-24,-2.5445
2020-07-27,4.5953
2020-07-28,-4.8927
2020-07-29,-3.6745
2020-07-30,1.9619
2020-07-31,-4.8103
