ticker,STEV US Equity
2012-02-14,2.6846
2012-02-15,-0.6536
2012-02-16,-1.9737
2012-02-17,2.0134
2012-02-21,-2.6316
2012-02-22,-6.0811
2012-02-23,-0.7194
2012-02-24,-4.3478
2012-02-27,-11.3636
2012-02-28,-5.1282
2012-02-29,16.2162
2012-03-01,3.1008
2012-03-02,-3.0075
2012-03-05,-6.2016
2012-03-06,0.8264
2012-03-07,2.459
2012-03-08,-0.8
2012-03-09,-3.2258
2012-03-12,1.6667
2012-03-13,-2.459
2012-03-14,-5.042
2012-03-15,9.7345
2012-03-16,4.8387
2012-03-19,0.0
2012-03-20,-3.0769
2012-03-21,3.1746
2012-03-22,3.8462
2012-03-23,4.4444
2012-03-26,9.2199
2012-03-27,6.4935
2012-03-28,-9.7561
2012-03-29,-5.4054
2012-03-30,-0.7143
2012-04-02,15.1079
2012-04-03,4.375
2012-04-04,-4.7904
2012-04-05,-3.1447
2012-04-09,-4.5455
2012-04-10,4.0816
2012-04-11,0.6536
2012-04-12,-1.2987
2012-04-13,-0.6579
2012-04-16,-2.649
2012-04-17,-2.0408
2012-04-18,-2.0833
2012-04-19,5.6738
2012-04-20,-3.3557
2012-04-23,-2.0833
2012-04-24,0.7092
2012-04-25,-2.1127
2012-04-26,-5.036
2012-04-27,-1.5152
2012-04-30,1.5385
2012-05-01,-0.7576
2012-05-02,-1.5267
2012-05-03,-3.876
2012-05-04,-4.0323
2012-05-07,-3.3613
2012-05-08,0.0
2012-05-09,-2.6087
2012-05-10,0.0
2012-05-11,-4.4643
2012-05-14,-16.822400000000002
2012-05-15,8.9888
2012-05-16,9.2784
2012-05-17,6.6038
2012-05-18,2.6549
2012-05-21,-4.3103
2012-05-22,-9.009
2012-05-23,-1.9802
2012-05-24,-7.0707
2012-05-25,3.2609
2012-05-29,6.3158
2012-05-30,0.0
2012-05-31,-4.9505
2012-06-01,-1.0417
2012-06-04,6.3158
2012-06-05,-4.9505
2012-06-06,-6.1458
2012-06-07,0.444
2012-06-08,0.5525
2012-06-11,-4.3956
2012-06-12,-6.8966
2012-06-13,-6.1728
2012-06-14,7.8947
2012-06-15,-4.878
2012-06-18,1.2821
2012-06-19,6.3291
2012-06-20,11.9048
2012-06-21,-3.1915
2012-06-22,-4.3956
2012-06-25,-3.4483
2012-06-26,-2.9762
2012-06-27,-4.2945
2012-06-28,4.359
2012-06-29,-1.7199
2012-07-02,-2.5
2012-07-03,-3.8462
2012-07-05,5.3333
2012-07-06,-1.2658
2012-07-09,-1.2821
2012-07-10,-1.2987
2012-07-11,0.0
2012-07-12,-5.2632
2012-07-13,-1.3889
2012-07-16,-2.8169
2012-07-17,-4.3478
2012-07-18,-6.0606
2012-07-19,-1.6129
2012-07-20,4.0984
2012-07-23,-3.9370000000000003
2012-07-24,-1.6393
2012-07-25,0.8333
2012-07-26,5.7851
2012-07-27,0.0
2012-07-30,-1.5625
2012-07-31,-3.1746
2012-08-01,-4.0984
2012-08-02,-4.2735
2012-08-03,-8.0357
2012-08-06,14.5631
2012-08-07,-4.9153
2012-08-08,1.6042999999999998
2012-08-09,-6.3706
2012-08-10,7.5536
2012-08-13,-3.4843
2012-08-14,-2.3466
2012-08-15,6.0998
2012-08-16,-4.1812
2012-08-17,-3.8182
2012-08-20,-2.6465
2012-08-21,-0.9709
2012-08-22,-0.4902
2012-08-23,-9.7537
2012-08-24,-19.214
2012-08-27,2.7027
2012-08-28,-7.8947
2012-08-29,-8.5714
2012-08-30,-3.125
2012-08-31,-6.4516
2012-09-04,31.0345
2012-09-05,-7.5
2012-09-06,-6.1166
2012-09-07,9.0909
2012-09-10,0.0
2012-09-11,5.5556
2012-09-12,0.0
2012-09-13,3.1579
2012-09-14,-8.1633
2012-09-17,0.0
2012-09-18,0.0
2012-09-19,4.1667
2012-09-20,-1.3333
2012-09-21,-2.973
2012-09-24,0.0
2012-09-25,0.2786
2012-09-26,-4.1667
2012-09-27,2.6087
2012-09-28,-3.6723
2012-10-01,-3.8123
2012-10-02,-6.7073
2012-10-03,-5.2288
2012-10-04,-3.4483
2012-10-05,1.4285999999999999
2012-10-08,-3.8731999999999998
2012-10-09,9.8901
2012-10-10,1.6667
2012-10-11,0.0
2012-10-12,1.6393
2012-10-15,3.2258
2012-10-16,-4.6875
2012-10-17,-0.3279
2012-10-18,-1.3158
2012-10-19,-3.3333
2012-10-22,-3.4483
2012-10-23,-3.2143
2012-10-24,-4.059
2012-10-25,-3.8462
2012-10-26,-4.0
2012-10-31,0.0521
2012-11-01,4.1124
2012-11-02,-12.0
2012-11-05,0.4545
2012-11-06,-0.4525
2012-11-07,-11.3636
2012-11-08,2.0513
2012-11-09,-4.5226
2012-11-12,-5.2632
2012-11-13,5.5556
2012-11-14,-6.8421
2012-11-15,-6.7797
2012-11-16,3.0303
2012-11-19,5.8824
2012-11-20,-2.7778
2012-11-21,2.8571
2012-11-23,0.0
2012-11-26,0.0
2012-11-27,-4.4444
2012-11-28,-1.1628
2012-11-29,0.0
2012-11-30,0.5882
2012-12-03,2.3392
2012-12-04,-8.2143
2012-12-05,2.1012
2012-12-06,-2.439
2012-12-07,-6.25
2012-12-10,-10.0
2012-12-11,-11.1111
2012-12-12,-4.1667
2012-12-13,57.3913
2012-12-14,10.4972
2012-12-17,-15.0
2012-12-18,-5.8824
2012-12-19,6.25
2012-12-20,-11.7647
2012-12-21,3.3333
2012-12-24,3.2258
2012-12-26,-6.25
2012-12-27,0.6667
2012-12-28,3.3113
2012-12-31,-0.641
2013-01-02,5.1613
2013-01-03,-6.7485
2013-01-04,5.2632
2013-01-07,7.5
2013-01-08,0.5814
2013-01-09,-1.7341
2013-01-10,0.0
2013-01-11,5.2941
2013-01-14,-3.352
2013-01-15,-2.3121
2013-01-16,5.9172
2013-01-17,0.5587
2013-01-18,19.4444
2013-01-22,18.6047
2013-01-23,5.8824
2013-01-24,-3.7037
2013-01-25,0.8173
2013-01-28,-0.8107
2013-01-29,-1.5385
2013-01-30,17.1875
2013-01-31,20.0
2013-02-01,-5.6076
2013-02-04,5.9408
2013-02-05,8.2986
2013-02-06,-5.0978
2013-02-07,-2.4324
2013-02-08,-16.8975
2013-02-11,6.6667
2013-02-12,9.375
2013-02-13,-7.1429
2013-02-14,1.5385
2013-02-15,-3.0303
2013-02-19,1.5625
2013-02-20,-2.0
2013-02-21,-2.3548
2013-02-22,-3.537
2013-02-25,-6.6667
2013-02-26,-9.8214
2013-02-27,0.9901
2013-02-28,-1.5196
2013-03-01,1.5431
2013-03-04,1.9607999999999999
2013-03-05,7.6923
2013-03-06,7.1429
2013-03-07,9.6667
2013-03-08,8.8146
2013-03-11,-4.8534
2013-03-12,-1.6514
2013-03-13,5.8209
2013-03-14,1.5514999999999999
2013-03-15,-2.7778
2013-03-18,-2.8571
2013-03-19,-5.8824
2013-03-20,-1.5625
2013-03-21,-4.7619
2013-03-22,-0.6667
2013-03-25,9.1023
2013-03-26,2.4221
2013-03-27,1.2012
2013-03-28,2.3739
2013-04-01,1.1594
2013-04-02,-5.4441
2013-04-03,-4.5455
2013-04-04,1.5873
2013-04-05,-1.5625
2013-04-08,1.5873
2013-04-09,-3.0859
2013-04-10,-1.3301
2013-04-11,1.3072
2013-04-12,4.0323
2013-04-15,-2.3256
2013-04-16,3.1746
2013-04-17,-1.5769
2013-04-18,-4.6503
2013-04-19,0.0
2013-04-22,0.0
2013-04-23,1.6393
2013-04-24,-1.6129
2013-04-25,-13.1148
2013-04-26,5.6604
2013-04-29,0.0
2013-04-30,0.1786
2013-05-01,-3.7433
2013-05-02,0.0
2013-05-03,5.5556
2013-05-06,-5.2632
2013-05-07,0.0
2013-05-08,-3.3333
2013-05-09,-2.2989
2013-05-10,-9.8039
2013-05-13,-6.0326
2013-05-14,1.0989
2013-05-15,1.8307
2013-05-16,-5.1685
2013-05-17,0.9479
2013-05-20,0.8803
2013-05-21,39.6161
2013-05-22,-3.3333
2013-05-23,-8.2759
2013-05-24,-2.2556
2013-05-28,0.0
2013-05-29,0.0
2013-05-30,-11.538499999999999
2013-05-31,0.4348
2013-06-03,-0.4329
2013-06-04,-1.7391
2013-06-05,1.7699
2013-06-06,0.0
2013-06-07,-2.6087
2013-06-10,0.8929
2013-06-11,0.4425
2013-06-12,0.4405
2013-06-13,0.8772
2013-06-14,4.3478
2013-06-17,0.0
2013-06-18,-4.1667
2013-06-19,2.1739
2013-06-20,0.0
2013-06-21,2.1277
2013-06-24,-9.1667
2013-06-25,0.9174
2013-06-26,6.8182
2013-06-27,-6.3298
2013-06-28,8.1204
2013-07-01,8.4034
2013-07-02,0.5814
2013-07-03,-7.5145
2013-07-05,-1.4583
2013-07-08,3.5941
2013-07-09,-4.0816
2013-07-10,-2.9787
2013-07-11,3.0702
2013-07-12,-5.5319
2013-07-15,-32.4324
2013-07-16,33.3333
2013-07-17,22.5
2013-07-18,-6.1224
2013-07-19,0.0
2013-07-22,0.0
2013-07-23,-8.6957
2013-07-24,2.3810000000000002
2013-07-25,16.2791
2013-07-26,-14.0
2013-07-29,11.6279
2013-07-30,-6.25
2013-07-31,-2.2222
2013-08-01,-1.3636
2013-08-02,1.3825
2013-08-05,-4.5455
2013-08-06,0.0
2013-08-07,-4.7619
2013-08-08,2.5
2013-08-09,-7.3171
2013-08-12,5.2632
2013-08-13,7.5
2013-08-14,-2.2674
2013-08-15,2.32
2013-08-16,-6.9767
2013-08-19,-4.5
2013-08-20,4.123
2013-08-21,0.5657
2013-08-22,-5.0
2013-08-23,0.0
2013-08-26,-2.6316
2013-08-27,0.0
2013-08-28,-0.8108
2013-08-29,-1.9074
2013-08-30,-5.5556
2013-09-03,-5.8824
2013-09-04,-6.25
2013-09-05,6.3333
2013-09-06,-12.2257
2013-09-09,3.5714
2013-09-10,-10.3448
2013-09-11,7.7885
2013-09-12,4.9063
2013-09-13,-2.7211
2013-09-16,-9.0909
2013-09-17,1.5385
2013-09-18,-0.7576
2013-09-19,0.0
2013-09-20,0.0
2013-09-23,6.8702
2013-09-24,-3.5714
2013-09-25,11.1111
2013-09-26,0.0
2013-09-27,0.0
2013-09-30,9.25
2013-10-01,-5.4157
2013-10-02,-9.6774
2013-10-03,-7.1429
2013-10-04,-4.6154
2013-10-07,-2.4194
2013-10-08,7.5413
2013-10-09,-0.0961
2013-10-10,3.8462
2013-10-11,3.7037
2013-10-14,5.7143
2013-10-15,7.348
2013-10-16,-5.5862
2013-10-17,2.6667
2013-10-18,-2.5974
2013-10-21,-6.6667
2013-10-22,1.1607
2013-10-23,-1.1474
2013-10-24,6.4286
2013-10-25,4.0268
2013-10-28,-0.9677
2013-10-29,-5.2117
2013-10-30,-1.0309
2013-10-31,-4.1667
2013-11-01,-1.4493
2013-11-04,4.4118
2013-11-05,-4.2254
2013-11-06,-3.6765
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,0.7634
2013-11-12,-5.303
2013-11-13,5.2
2013-11-14,-3.4221
2013-11-15,-1.5748
2013-11-18,2.65
2013-11-19,-4.53
2013-11-20,1.2245
2013-11-21,-4.0323
2013-11-22,4.2017
2013-11-25,-5.6452
2013-11-26,4.7009
2013-11-27,-5.2041
2013-11-29,3.3369
2013-12-02,-3.2292
2013-12-03,3.3369
2013-12-04,4.1667
2013-12-05,-4.0
2013-12-06,0.0
2013-12-09,6.6667
2013-12-10,-6.6406
2013-12-11,6.1192
2013-12-12,-7.3435
2013-12-13,-2.1277
2013-12-16,-4.3478
2013-12-17,-2.7273
2013-12-18,0.0
2013-12-19,-1.8692
2013-12-20,0.0
2013-12-23,4.7619
2013-12-24,-6.3636
2013-12-26,0.9709
2013-12-27,2.8846
2013-12-30,-5.6075
2013-12-31,-3.9604
2014-01-02,6.1856
2014-01-03,-12.6214
2014-01-06,11.1111
2014-01-07,1.5
2014-01-08,3.4483
2014-01-09,1.9048
2014-01-10,10.2804
2014-01-13,-14.3008
2014-01-14,-1.1125
2014-01-15,4.0
2014-01-16,0.0
2014-01-17,3.8462
2014-01-21,-8.7963
2014-01-22,2.5381
2014-01-23,-3.9604
2014-01-24,7.2165
2014-01-27,-3.8462
2014-01-28,-3.125
2014-01-29,3.2258
2014-01-30,2.8125
2014-01-31,-2.7356
2014-02-03,2.3125
2014-02-04,-8.6133
2014-02-05,-0.5348
2014-02-06,-10.7527
2014-02-07,3.991
2014-02-10,9.9203
2014-02-11,-3.0303
2014-02-12,-2.1739
2014-02-13,-4.4444
2014-02-14,4.6512
2014-02-18,-2.2222
2014-02-19,0.9233
2014-02-20,11.4708
2014-02-21,-1.0101
2014-02-24,-10.523
2014-02-25,9.9073
2014-02-26,1.5564
2014-02-27,22.6054
2014-02-28,27.0833
2014-03-03,-6.2295
2014-03-04,10.4895
2014-03-05,13.9241
2014-03-06,26.1111
2014-03-07,23.293
2014-03-10,-9.2452
2014-03-11,-19.2913
2014-03-12,2.439
2014-03-13,-6.6667
2014-03-14,-0.5102
2014-03-17,5.1282
2014-03-18,0.9756
2014-03-19,-4.1063
2014-03-20,0.6927
2014-03-21,12.5704
2014-03-24,6.4444
2014-03-25,-2.2443
2014-03-26,19.5942
2014-03-27,-17.8571
2014-03-28,13.0435
2014-03-31,10.3846
2014-04-01,-1.3937
2014-04-02,11.2633
2014-04-03,-9.5871
2014-04-04,-1.4708999999999999
2014-04-07,-15.1515
2014-04-08,5.042
2014-04-09,-8.0
2014-04-10,-5.6522
2014-04-11,-11.5207
2014-04-14,5.306
2014-04-15,-8.3153
2014-04-16,8.3614
2014-04-17,2.5513
2014-04-21,-6.5534
2014-04-22,-1.2987
2014-04-23,-13.6842
2014-04-24,-5.7927
2014-04-25,0.3236
2014-04-28,-12.9032
2014-04-29,-1.4815
2014-04-30,2.2556
2014-05-01,18.3824
2014-05-02,2.795
2014-05-05,6.3444
2014-05-06,-3.4091
2014-05-07,-2.9412000000000003
2014-05-08,-11.4394
2014-05-09,3.1223
2014-05-12,6.8436
2014-05-13,5.2795
2014-05-14,6.7847
2014-05-15,-6.7334
2014-05-16,-14.6983
2014-05-19,-10.4167
2014-05-20,-2.3256
2014-05-21,5.5556
2014-05-22,-3.0075
2014-05-23,-0.7752
2014-05-27,5.0781
2014-05-28,-6.2268
2014-05-29,0.2973
2014-05-30,0.3953
2014-06-02,1.5748
2014-06-03,-1.1628
2014-06-04,-3.5294
2014-06-05,-1.8801
2014-06-06,0.6732
2014-06-09,-0.4115
2014-06-10,0.8264
2014-06-11,-0.4098
2014-06-12,-8.1276
2014-06-13,1.2318
2014-06-16,-0.4425
2014-06-17,-4.8889
2014-06-18,2.8037
2014-06-19,-1.3636
2014-06-20,1.3825
2014-06-23,-13.6364
2014-06-24,-5.2632
2014-06-25,-6.1111
2014-06-26,-5.6953
2014-06-27,-12.1569
2014-06-30,10.0
2014-07-01,10.3896
2014-07-02,-5.8824
2014-07-03,-7.0313
2014-07-07,-5.8824
2014-07-08,-10.5357
2014-07-09,3.7923999999999998
2014-07-10,0.4808
2014-07-11,13.5885
2014-07-14,3.7911
2014-07-15,9.0909
2014-07-16,9.5238
2014-07-17,-7.6087
2014-07-18,1.1764999999999999
2014-07-21,-8.1395
2014-07-22,1.1076
2014-07-23,5.1643
2014-07-24,4.6131
2014-07-25,1.7069999999999999
2014-07-28,6.2937
2014-07-29,5.1316
2014-07-30,3.1289
2014-07-31,-1.9417
2014-08-01,-0.9901
2014-08-04,-1.0
2014-08-05,-6.0606
2014-08-06,-2.2849
2014-08-07,-2.2696
2014-08-08,-3.7298
2014-08-11,8.1871
2014-08-12,2.7027
2014-08-13,2.6316
2014-08-14,0.5128
2014-08-15,1.9133
2014-08-18,4.005
2014-08-19,-4.6931
2014-08-20,6.0606
2014-08-21,-1.9048
2014-08-22,4.3689
2014-08-25,2.3256
2014-08-26,-4.5455
2014-08-27,1.9048
2014-08-28,-0.9346
2014-08-29,0.9434
2014-09-02,-1.8692
2014-09-03,0.0
2014-09-04,4.7619
2014-09-05,-7.2727
2014-09-08,-0.1838
2014-09-09,-4.8496
2014-09-10,-11.2258
2014-09-11,5.6686
2014-09-12,-5.1582
2014-09-15,1.1602999999999999
2014-09-16,-1.9355
2014-09-17,1.3158
2014-09-18,-5.1948
2014-09-19,-1.1416
2014-09-22,-3.3102
2014-09-23,0.0
2014-09-24,9.5541
2014-09-25,1.1628
2014-09-26,-2.2989
2014-09-29,1.9853
2014-09-30,-0.7931
2014-10-01,4.6512
2014-10-02,1.1111
2014-10-03,1.5110000000000001
2014-10-06,0.1353
2014-10-07,-2.7027
2014-10-08,8.3333
2014-10-09,0.5128
2014-10-10,-1.148
2014-10-13,-10.3226
2014-10-14,2.3022
2014-10-15,-0.9845
2014-10-16,-1.2784
2014-10-17,1.0791
2014-10-20,-0.9253
2014-10-21,-1.1494
2014-10-22,-2.1802
2014-10-23,2.2288
2014-10-24,-0.9448
2014-10-27,-6.0895
2014-10-28,5.0
2014-10-29,-7.3661
2014-10-30,3.2129
2014-10-31,7.0817
2014-11-03,1.1628
2014-11-04,-5.7471
2014-11-05,14.6341
2014-11-06,-4.2553
2014-11-07,-7.7778
2014-11-10,1.6566
2014-11-11,-4.0
2014-11-12,-1.0031
2014-11-13,3.3515
2014-11-14,1.9607999999999999
2014-11-17,4.142
2014-11-18,-5.6818
2014-11-19,-1.2048
2014-11-20,1.3719999999999999
2014-11-21,8.2707
2014-11-24,-6.25
2014-11-25,0.7407
2014-11-26,4.5588
2014-11-28,-4.1491
2014-12-01,-2.5679
2014-12-02,-2.4096
2014-12-03,-1.0802
2014-12-04,-0.156
2014-12-05,-2.3438
2014-12-08,-6.32
2014-12-09,3.8429
2014-12-10,0.4934
2014-12-11,0.1637
2014-12-12,-3.7582
2014-12-15,-0.8489
2014-12-16,-3.4247
2014-12-17,-0.8865
2014-12-18,-4.1145
2014-12-19,4.4776
2014-12-22,-1.4285999999999999
2014-12-23,-1.6303999999999998
2014-12-24,1.4733
2014-12-26,0.1815
2014-12-29,-3.442
2014-12-30,9.7561
2014-12-31,7.7778
2015-01-02,14.1951
2015-01-05,-6.6667
2015-01-06,-9.5238
2015-01-07,-5.7566
2015-01-08,10.1222
2015-01-09,-9.9842
2015-01-12,-1.4085
2015-01-13,-1.875
2015-01-14,9.1902
2015-01-15,4.0
2015-01-16,-10.2564
2015-01-20,11.4286
2015-01-21,-3.6859
2015-01-22,5.1581
2015-01-23,-10.1266
2015-01-26,5.4577
2015-01-27,0.1669
2015-01-28,4.6667
2015-01-29,1.9108
2015-01-30,0.0
2015-02-02,2.9688
2015-02-03,0.7587
2015-02-04,-8.4337
2015-02-05,4.6053
2015-02-06,4.4025
2015-02-09,-3.6145
2015-02-10,-2.5
2015-02-11,1.2821
2015-02-12,0.0
2015-02-13,1.2658
2015-02-17,6.6406
2015-02-18,-1.3919000000000001
2015-02-19,5.7949
2015-02-20,0.7725
2015-02-23,-5.2265
2015-02-24,-3.5294
2015-02-25,-4.6494
2015-02-26,-6.3949
2015-02-27,7.9419
2015-03-02,-1.2658
2015-03-03,-5.1282
2015-03-04,-0.1689
2015-03-05,1.5228000000000002
2015-03-06,10.0
2015-03-09,-1.8182
2015-03-10,-4.7068
2015-03-11,0.8907
2015-03-12,-6.0995
2015-03-13,-0.1709
2015-03-16,10.9589
2015-03-17,-1.2346
2015-03-18,-6.25
2015-03-19,-3.3333
2015-03-20,6.2069
2015-03-23,-2.5974
2015-03-24,-0.9167
2015-03-25,6.9807
2015-03-26,2.5157
2015-03-27,4.1411
2015-03-30,-6.9219
2015-03-31,4.4304
2015-04-01,0.0
2015-04-02,-7.8788
2015-04-06,-0.6579
2015-04-07,-3.3113
2015-04-08,-2.7397
2015-04-09,2.8169
2015-04-10,2.6541
2015-04-13,-2.3353
2015-04-14,-0.2562
2015-04-15,0.0
2015-04-16,1.3699
2015-04-17,0.8446
2015-04-20,1.8425
2015-04-21,-7.8947
2015-04-22,0.0
2015-04-23,0.0
2015-04-24,2.8571
2015-04-27,-2.6042
2015-04-28,-5.8824
2015-04-29,3.0303
2015-04-30,5.6066
2015-05-01,-2.5239000000000003
2015-05-04,1.4285999999999999
2015-05-05,-4.2254
2015-05-06,-2.9412000000000003
2015-05-07,3.3144
2015-05-08,1.1916
2015-05-11,-0.2717
2015-05-12,-1.9074
2015-05-13,-2.2222
2015-05-14,0.947
2015-05-15,-3.94
2015-05-18,-2.3438
2015-05-19,-10.4
2015-05-20,0.8929
2015-05-21,7.9646
2015-05-22,-1.6393
2015-05-26,0.0
2015-05-27,0.0
2015-05-28,4.4792
2015-05-29,2.0937
2015-06-01,-1.5625
2015-06-02,-2.5794
2015-06-03,-2.2403
2015-06-04,-1.4583
2015-06-05,1.4799
2015-06-08,-6.6667
2015-06-09,4.2411
2015-06-10,-7.4946
2015-06-11,0.0
2015-06-12,-3.7037
2015-06-15,7.6923
2015-06-16,-0.2232
2015-06-17,-5.1454
2015-06-18,1.8868
2015-06-19,1.6204
2015-06-22,-6.7198
2015-06-23,-5.8608
2015-06-24,1.9455
2015-06-25,-3.0534
2015-06-26,-3.4121
2015-06-29,-11.9565
2015-06-30,-3.7037
2015-07-01,12.8205
2015-07-02,-1.1364
2015-07-06,-8.046
2015-07-07,4.6875
2015-07-08,1.791
2015-07-09,-2.6393
2015-07-10,-9.6386
2015-07-13,17.6667
2015-07-14,-1.4163999999999999
2015-07-15,5.7471
2015-07-16,-0.2717
2015-07-17,-1.9074
2015-07-20,15.2778
2015-07-21,-9.3976
2015-07-22,-6.383
2015-07-23,3.6932
2015-07-24,-11.5068
2015-07-27,4.3344
2015-07-28,-1.7804
2015-07-29,6.3444
2015-07-30,-9.0909
2015-07-31,-0.4688
2015-08-03,2.9827
2015-08-04,4.1159
2015-08-05,9.0776
2015-08-06,11.0067
2015-08-07,5.8041
2015-08-10,-5.4857
2015-08-11,3.8693999999999997
2015-08-12,-1.2806
2015-08-13,5.6604
2015-08-14,5.3571
2015-08-17,-1.6949
2015-08-18,1.7241
2015-08-19,-3.3898
2015-08-20,0.0
2015-08-21,5.2632
2015-08-24,-4.375
2015-08-25,0.5447
2015-08-26,2.2752
2015-08-27,4.4492
2015-08-28,-2.6369
2015-08-31,4.1667
2015-09-01,-14.3
2015-09-02,-12.252
2015-09-03,12.5
2015-09-04,-1.6548
2015-09-08,-9.8558
2015-09-09,22.9333
2015-09-10,5.8568
2015-09-11,-9.8361
2015-09-14,-0.9091
2015-09-15,10.0917
2015-09-16,-8.3333
2015-09-17,3.4091
2015-09-18,-8.5714
2015-09-21,2.524
2015-09-22,6.9168
2015-09-23,0.0
2015-09-24,-8.7719
2015-09-25,0.0
2015-09-28,1.9231
2015-09-29,1.6509
2015-09-30,-5.5684000000000005
2015-10-01,5.774
2015-10-02,-3.9489
2015-10-05,-0.3628
2015-10-06,-6.1893
2015-10-07,0.6468
2015-10-08,0.7712
2015-10-09,-3.9541
2015-10-12,-1.1952
2015-10-13,7.5269
2015-10-14,1.75
2015-10-15,2.457
2015-10-16,-7.9137
2015-10-19,-6.901
2015-10-20,6.5734
2015-10-21,-3.4121
2015-10-22,-2.4457
2015-10-23,3.6212
2015-10-26,-3.2258
2015-10-27,2.5
2015-10-28,-2.439
2015-10-29,-2.2222
2015-10-30,2.2727
2015-11-02,-2.5
2015-11-03,-3.1339
2015-11-04,1.1764999999999999
2015-11-05,-3.343
2015-11-06,-3.7594
2015-11-09,4.6875
2015-11-10,-0.8955
2015-11-11,-3.6145
2015-11-12,-0.625
2015-11-13,0.6289
2015-11-16,-4.5313
2015-11-17,-1.3093
2015-11-18,-3.4826
2015-11-19,6.3574
2015-11-20,-8.2391
2015-11-23,-0.5282
2015-11-24,3.7168
2015-11-25,-3.0717
2015-11-27,0.0
2015-11-30,-0.3521
2015-12-01,0.7067
2015-12-02,-1.7544
2015-12-03,-2.8571
2015-12-04,-1.8382
2015-12-07,-7.1161
2015-12-08,-3.2258
2015-12-09,-16.6667
2015-12-10,4.75
2015-12-11,0.0
2015-12-14,1.9093
2015-12-15,7.9625
2015-12-16,-13.2321
2015-12-17,-1.5
2015-12-18,-10.6599
2015-12-21,2.2727
2015-12-22,7.2222
2015-12-23,3.6269
2015-12-24,10.0
2015-12-28,-13.1818
2015-12-29,0.5236
2015-12-30,-2.8646000000000003
2015-12-31,14.4772
2016-01-04,-8.1967
2016-01-05,6.1224
2016-01-06,-9.6154
2016-01-07,8.5106
2016-01-08,3.9215999999999998
2016-01-11,-13.2075
2016-01-12,-13.0435
2016-01-13,-21.875
2016-01-14,13.2
2016-01-15,13.0742
2016-01-19,-5.0
2016-01-20,3.6184
2016-01-21,-12.6984
2016-01-22,4.7273
2016-01-25,-11.1111
2016-01-26,0.0
2016-01-27,5.4688
2016-01-28,2.963
2016-01-29,-7.9137
2016-02-01,17.9687
2016-02-02,-17.8808
2016-02-03,16.129
2016-02-04,-0.6944
2016-02-05,0.6993
2016-02-08,-0.6944
2016-02-09,-10.4895
2016-02-10,-3.125
2016-02-11,-3.2258
2016-02-12,3.3333
2016-02-16,2.4194
2016-02-17,4.7244
2016-02-18,-6.7669
2016-02-19,4.4355
2016-02-22,5.7915
2016-02-23,16.7883
2016-02-24,20.0
2016-02-25,8.5937
2016-02-26,5.9952
2016-02-29,-2.9412000000000003
2016-03-01,-6.7599
2016-03-02,11.5
