ticker,TXRH US Equity
2005-02-25,4.1121
2005-02-28,0.5386
2005-03-01,2.1429
2005-03-02,-1.3986
2005-03-03,1.0638
2005-03-04,-0.6316
2005-03-07,0.9887
2005-03-08,-1.7483
2005-03-09,2.3843
2005-03-10,0.7299
2005-03-11,-0.207
2005-03-14,-0.4495
2005-03-15,0.8336
2005-03-16,-1.3434
2005-03-17,0.9078
2005-03-18,0.173
2005-03-21,0.0
2005-03-22,3.9724
2005-03-23,0.6645
2005-03-24,1.3860999999999999
2005-03-28,-1.3346
2005-03-29,-6.8954
2005-03-30,-1.7008999999999999
2005-03-31,1.2257
2005-04-01,-3.5968999999999998
2005-04-04,2.8445
2005-04-05,3.7356
2005-04-06,2.1468
2005-04-07,-0.7119
2005-04-08,-1.7412
2005-04-11,1.3551
2005-04-12,2.7425
2005-04-13,-1.4681
2005-04-14,-4.1314
2005-04-15,-2.5433
2005-04-18,1.5948
2005-04-19,0.4281
2005-04-20,-2.1314
2005-04-21,-3.2305
2005-04-22,-2.3631
2005-04-25,1.4599
2005-04-26,-0.7573
2005-04-27,-0.6105
2005-04-28,-1.4203000000000001
2005-04-29,1.324
2005-05-02,2.2291
2005-05-03,-0.7519
2005-05-04,3.3333
2005-05-05,5.3152
2005-05-06,0.3133
2005-05-09,0.9715
2005-05-10,1.4089
2005-05-11,-1.0166
2005-05-12,-0.4793
2005-05-13,-1.1008
2005-05-16,0.8348
2005-05-17,0.7589
2005-05-18,3.1154
2005-05-19,-0.9296
2005-05-20,0.9383
2005-05-23,0.0996
2005-05-24,2.3881
2005-05-25,-1.1985999999999999
2005-05-26,-0.718
2005-05-27,2.1102
2005-05-31,-0.8409
2005-06-01,1.2068
2005-06-02,1.7725
2005-06-03,0.0633
2005-06-06,3.0063
2005-06-07,-1.5668
2005-06-08,1.4045
2005-06-09,0.7079
2005-06-10,0.6418
2005-06-13,4.2514
2005-06-14,-0.2039
2005-06-15,-6.1296
2005-06-16,-0.2799
2005-06-17,0.4677
2005-06-20,1.7381
2005-06-21,1.4033
2005-06-22,-0.361
2005-06-23,-0.151
2005-06-24,1.4212
2005-06-27,0.6559
2005-06-28,3.9692
2005-06-29,-0.9972
2005-06-30,0.0
2005-07-01,1.4676
2005-07-05,3.148
2005-07-06,-1.1273
2005-07-07,0.0278
2005-07-08,0.2502
2005-07-11,0.9429
2005-07-12,-0.4945
2005-07-13,-0.9939
2005-07-14,0.2231
2005-07-15,1.0851
2005-07-18,0.9359
2005-07-19,-0.1364
2005-07-20,1.5019
2005-07-21,-2.7172
2005-07-22,1.5487
2005-07-25,-0.8715
2005-07-26,2.0055
2005-07-27,-1.0234
2005-07-28,1.3878
2005-07-29,0.9662
2005-08-01,0.9038
2005-08-02,0.3688
2005-08-03,-2.0472
2005-08-04,-1.5541
2005-08-05,-4.8721
2005-08-08,2.7468
2005-08-09,3.0354
2005-08-10,-0.2162
2005-08-11,1.0834
2005-08-12,-1.8489
2005-08-15,-1.2831000000000001
2005-08-16,-2.3783
2005-08-17,0.5949
2005-08-18,0.1126
2005-08-19,-0.4782
2005-08-22,-2.7699
2005-08-23,0.7849
2005-08-24,-5.3649000000000004
2005-08-25,0.762
2005-08-26,-0.5142
2005-08-29,0.6993
2005-08-30,-0.2717
2005-08-31,-0.0303
2005-09-01,-3.725
2005-09-02,-0.6291
2005-09-06,1.2346
2005-09-07,1.7511
2005-09-08,0.0307
2005-09-09,-0.1229
2005-09-12,0.1846
2005-09-13,-1.5659
2005-09-14,-0.156
2005-09-15,-0.8122
2005-09-16,0.4094
2005-09-19,-1.5997
2005-09-20,-8.6707
2005-09-21,-3.6649000000000003
2005-09-22,-1.6667
2005-09-23,3.2056
2005-09-26,7.6044
2005-09-27,-2.4552
2005-09-28,-3.1973
2005-09-29,2.319
2005-09-30,2.3352
2005-10-03,-4.0268
2005-10-04,-2.3776
2005-10-05,0.5731
2005-10-06,0.7835
2005-10-07,2.1908
2005-10-10,-1.314
2005-10-11,-1.3315000000000001
2005-10-12,0.2841
2005-10-13,-0.1416
2005-10-14,0.0709
2005-10-17,-1.1339
2005-10-18,0.0717
2005-10-19,2.0057
2005-10-20,5.1264
2005-10-21,5.8784
2005-10-24,-0.6309
2005-10-25,-1.7778
2005-10-26,-2.3271
2005-10-27,-1.1251
2005-10-28,1.5394999999999999
2005-10-31,3.7574
2005-11-01,-1.3977
2005-11-02,6.0567
2005-11-03,1.7618
2005-11-04,0.8358
2005-11-07,-3.4932
2005-11-08,-3.6196
2005-11-09,-0.0637
2005-11-10,-2.9936
2005-11-11,1.4445000000000001
2005-11-14,0.4531
2005-11-15,-1.0309
2005-11-16,-1.8229
2005-11-17,1.7905
2005-11-18,-2.1498
2005-11-21,1.7976
2005-11-22,2.3545
2005-11-23,-0.5751
2005-11-25,0.2571
2005-11-28,-2.0513
2005-11-29,-0.4581
2005-11-30,-0.6575
2005-12-01,1.1913
2005-12-02,0.0
2005-12-05,-0.1962
2005-12-06,1.5727
2005-12-07,0.3226
2005-12-08,-0.1286
2005-12-09,-0.0644
2005-12-12,-0.451
2005-12-13,0.5825
2005-12-14,1.4801
2005-12-15,-2.0926
2005-12-16,2.0725
2005-12-19,-2.3477
2005-12-20,0.13
2005-12-21,2.6606
2005-12-22,1.201
2005-12-23,0.812
2005-12-27,-1.9207
2005-12-28,0.379
2005-12-29,-0.2517
2005-12-30,-1.8927
2006-01-03,-1.9293
2006-01-04,0.1311
2006-01-05,-2.685
2006-01-06,-1.817
2006-01-09,-1.3023
2006-01-10,-4.0972
2006-01-11,4.1274
2006-01-12,0.6954
2006-01-13,-2.0718
2006-01-17,-1.3399
2006-01-18,-1.3580999999999999
2006-01-19,4.3478
2006-01-20,3.1944
2006-01-23,-0.5384
2006-01-24,1.4885
2006-01-25,0.3333
2006-01-26,0.0
2006-01-27,1.196
2006-01-30,1.0506
2006-01-31,0.7797
2006-02-01,-3.2882
2006-02-02,-3.3333
2006-02-03,2.1379
2006-02-06,4.7265
2006-02-07,4.6422
2006-02-08,-1.1091
2006-02-09,0.2492
2006-02-10,-1.5537999999999998
2006-02-13,-0.6944
2006-02-14,-0.8264
2006-02-15,-1.1538
2006-02-16,1.2322
2006-02-17,-0.7687
2006-02-21,2.9051
2006-02-22,1.6311
2006-02-23,-2.8395
2006-02-24,-1.0801
2006-02-27,-0.9634
2006-02-28,-0.454
2006-03-01,-0.6515
2006-03-02,0.8525
2006-03-03,-0.5852
2006-03-06,2.4199
2006-03-07,-1.5964
2006-03-08,0.9085
2006-03-09,1.0289
2006-03-10,0.0
2006-03-13,-1.3367
2006-03-14,0.3226
2006-03-15,0.1929
2006-03-16,0.5777
2006-03-17,0.5743
2006-03-20,1.3325
2006-03-21,3.0056
2006-03-22,2.7356
2006-03-23,-1.7751000000000001
2006-03-24,-1.1446
2006-03-27,-1.2187999999999999
2006-03-28,3.0228
2006-03-29,0.8982
2006-03-30,-0.2374
2006-03-31,1.6657
2006-04-03,-1.931
2006-04-04,-0.0597
2006-04-05,-1.3731
2006-04-06,-1.6343999999999999
2006-04-07,-1.0462
2006-04-10,-1.3682
2006-04-11,-2.2699
2006-04-12,0.0
2006-04-13,0.8387
2006-04-17,-0.8317
2006-04-18,0.3226
2006-04-19,1.1576
2006-04-20,-0.1907
2006-04-21,-2.3567
2006-04-24,-1.6308
2006-04-25,-0.1989
2006-04-26,-1.2625
2006-04-27,1.6151
2006-04-28,0.0
2006-05-01,-1.5894
2006-05-02,-1.817
2006-05-03,-1.3023
2006-05-04,2.7778
2006-05-05,1.9595
2006-05-08,-0.1325
2006-05-09,-0.7299
2006-05-10,-0.0668
2006-05-11,-1.1371
2006-05-12,-1.8268
2006-05-15,-1.3784
2006-05-16,-1.0482
2006-05-17,0.0
2006-05-18,0.3531
2006-05-19,0.6334
2006-05-22,-0.6294
2006-05-23,-2.7445
2006-05-24,-1.5194999999999999
2006-05-25,2.4247
2006-05-26,1.9369
2006-05-30,-3.5186
2006-05-31,-0.7294
2006-06-01,-1.1021
2006-06-02,0.3715
2006-06-05,-3.2568
2006-06-06,0.5356
2006-06-07,-1.0654
2006-06-08,0.7692
2006-06-09,0.916
2006-06-12,-4.236
2006-06-13,2.9226
2006-06-14,0.1535
2006-06-15,6.2069
2006-06-16,-0.3608
2006-06-19,-2.0275
2006-06-20,-3.252
2006-06-21,2.8266
2006-06-22,-1.1144
2006-06-23,2.1788
2006-06-26,1.3235000000000001
2006-06-27,-1.016
2006-06-28,-0.8065
2006-06-29,1.4043
2006-06-30,-1.4577
2006-07-03,2.3669000000000002
2006-07-05,-4.4075
2006-07-06,-2.8723
2006-07-07,-3.4241
2006-07-10,-1.7728000000000002
2006-07-11,-0.1641
2006-07-12,-2.6294
2006-07-13,-3.7975
2006-07-14,0.7018
2006-07-17,1.0453
2006-07-18,-1.0345
2006-07-19,4.6167
2006-07-20,-5.8285
2006-07-21,0.0
2006-07-24,3.9788
2006-07-25,1.7006999999999999
2006-07-26,-5.1839
2006-07-27,-3.2628
2006-07-28,-1.3674
2006-07-31,0.0
2006-08-01,-7.3937
2006-08-02,-2.7944
2006-08-03,3.4908
2006-08-04,5.6548
2006-08-07,-1.5023
2006-08-08,0.1907
2006-08-09,-4.7574
2006-08-10,4.3956
2006-08-11,-0.0957
2006-08-14,3.1609
2006-08-15,3.4355
2006-08-16,3.3214
2006-08-17,1.6507
2006-08-18,2.9915000000000003
2006-08-21,2.6555999999999997
2006-08-22,-3.4356999999999998
2006-08-23,-1.2976
2006-08-24,-3.0534
2006-08-25,-1.5748
2006-08-28,2.1333
2006-08-29,2.8721
2006-08-30,4.3993
2006-08-31,-2.107
2006-09-01,-0.2483
2006-09-05,-0.249
2006-09-06,0.0832
2006-09-07,-1.4131
2006-09-08,2.6138
2006-09-11,0.6163
2006-09-12,6.6558
2006-09-13,3.2925
2006-09-14,-0.9637
2006-09-15,0.0
2006-09-18,1.0479
2006-09-19,0.2222
2006-09-20,2.2173
2006-09-21,-2.7477
2006-09-22,-2.8253
2006-09-25,0.2295
2006-09-26,0.0763
2006-09-27,-3.3562
2006-09-28,-1.7364000000000002
2006-09-29,-1.3655
2006-10-02,2.8502
2006-10-03,1.5835
2006-10-04,4.2089
2006-10-05,1.8699
2006-10-06,-0.7342
2006-10-09,-0.2959
2006-10-10,-2.1513
2006-10-11,-1.6679
2006-10-12,4.0864
2006-10-13,-0.1481
2006-10-16,0.4451
2006-10-17,-1.1078000000000001
2006-10-18,1.7924
2006-10-19,-1.4674
2006-10-20,-2.0849
2006-10-23,2.6616
2006-10-24,-2.4444
2006-10-25,5.6948
2006-10-26,0.6466
2006-10-27,0.0
2006-10-30,2.4268
2006-10-31,0.6969
2006-11-01,2.1453
2006-11-02,-0.6775
2006-11-03,-3.2742
2006-11-06,3.5261
2006-11-07,-0.6812
2006-11-08,-0.0686
2006-11-09,-2.2649
2006-11-10,-0.9129
2006-11-13,0.9213
2006-11-14,3.2303
2006-11-15,-0.4762
2006-11-16,0.8202
2006-11-17,-0.5424
2006-11-20,-1.2952
2006-11-21,0.3453
2006-11-22,-0.4818
2006-11-24,-1.7288999999999999
2006-11-27,-3.5186
2006-11-28,0.8023
2006-11-29,0.9407
2006-11-30,-1.7921
2006-12-01,0.0
2006-12-04,2.7737
2006-12-05,-2.4858000000000002
2006-12-06,-1.6752
2006-12-07,-0.963
2006-12-08,1.2715
2006-12-11,1.1817
2006-12-12,-2.3358
2006-12-13,-0.8221
2006-12-14,0.9797
2006-12-15,-0.597
2006-12-18,-2.027
2006-12-19,-0.3831
2006-12-20,2.2308
2006-12-21,-1.5049000000000001
2006-12-22,-0.6875
2006-12-26,2.0769
2006-12-27,1.7332
2006-12-28,-1.4815
2006-12-29,-0.3008
2007-01-03,-2.4887
2007-01-04,0.3867
2007-01-05,-1.6179000000000001
2007-01-08,-1.4096
2007-01-09,3.2566
2007-01-10,3.2308
2007-01-11,1.1923
2007-01-12,0.5155
2007-01-16,-2.2711
2007-01-17,1.3493
2007-01-18,-1.1095
2007-01-19,-0.2992
2007-01-22,-3.1508
2007-01-23,3.1758
2007-01-24,2.1772
2007-01-25,-0.7348
2007-01-26,0.3701
2007-01-29,-1.7699
2007-01-30,1.3514
2007-01-31,0.2963
2007-02-01,0.2954
2007-02-02,-0.1473
2007-02-05,-1.1062
2007-02-06,1.3423
2007-02-07,2.1339
2007-02-08,-0.7205
2007-02-09,-1.8868
2007-02-12,-1.4053
2007-02-13,4.126
2007-02-14,0.2882
2007-02-15,-1.2213
2007-02-16,3.3455
2007-02-20,0.2815
2007-02-21,10.7368
2007-02-22,1.5209000000000001
2007-02-23,-1.7478
2007-02-26,-2.4778000000000002
2007-02-27,-2.9967
2007-02-28,-1.6118000000000001
2007-03-01,1.6381999999999999
2007-03-02,-2.4177
2007-03-05,-1.1012
2007-03-06,2.9923
2007-03-07,-1.4189
2007-03-08,1.4393
2007-03-09,1.0811
2007-03-12,2.1390000000000002
2007-03-13,-4.3848
2007-03-14,0.7529
2007-03-15,1.2227999999999999
2007-03-16,-3.6913
2007-03-19,3.9721
2007-03-20,-2.4798999999999998
2007-03-21,0.2749
2007-03-22,0.0
2007-03-23,0.5483
2007-03-26,-1.9768
2007-03-27,1.4604
2007-03-28,-1.9877
2007-03-29,-0.8392
2007-03-30,0.4937
2007-04-02,-0.7719
2007-04-03,4.1726
2007-04-04,-2.1724
2007-04-05,-0.7634
2007-04-09,1.049
2007-04-10,0.9689
2007-04-11,-2.6731
2007-04-12,-0.493
2007-04-13,-0.2123
2007-04-16,0.7801
2007-04-17,0.2815
2007-04-18,-0.4211
2007-04-19,-0.1409
2007-04-20,1.7643
2007-04-23,1.5257
2007-04-24,-0.6831
2007-04-25,2.9574
2007-04-26,0.2004
2007-04-27,0.0
2007-04-30,-2.5333
2007-05-01,3.6936
2007-05-02,0.7916
2007-05-03,2.2906
2007-05-04,-1.0237
2007-05-07,0.8403
2007-05-08,-0.3846
2007-05-09,-0.3218
2007-05-10,-2.3241
2007-05-11,0.1322
2007-05-14,-2.3102
2007-05-15,-3.7161999999999997
2007-05-16,-0.1404
2007-05-17,-2.1082
2007-05-18,1.0768
2007-05-21,0.7813
2007-05-22,-0.9161
2007-05-23,0.0711
2007-05-24,-2.7008
2007-05-25,1.3879000000000001
2007-05-29,-0.5043
2007-05-30,2.0275
2007-05-31,-1.7033
2007-06-01,1.2995999999999999
2007-06-04,2.4947
2007-06-05,-1.1822
2007-06-06,-2.3927
2007-06-07,-3.8212
2007-06-08,0.5247
2007-06-11,0.5966
2007-06-12,-2.7428
2007-06-13,3.125
2007-06-14,1.4043
2007-06-15,0.0
2007-06-18,-0.0729
2007-06-19,-2.1882
2007-06-20,-3.3557
2007-06-21,-1.6204
2007-06-22,-1.1764999999999999
2007-06-25,0.0
2007-06-26,0.3968
2007-06-27,5.6917
2007-06-28,-0.9723
2007-06-29,-3.3988
2007-07-02,0.1564
2007-07-03,-0.2342
2007-07-05,-1.7214
2007-07-06,6.6879
2007-07-09,-1.4179
2007-07-10,1.0598
2007-07-11,2.0974
2007-07-12,1.1739
2007-07-13,0.4351
2007-07-16,-1.5884
2007-07-17,-2.7880000000000003
2007-07-18,0.3774
2007-07-19,-2.1805
2007-07-20,-1.7679
2007-07-23,2.2692
2007-07-24,-0.9181
2007-07-25,0.2317
2007-07-26,-0.3852
2007-07-27,-0.7734
2007-07-30,-2.1044
2007-07-31,-5.4936
2007-08-01,-1.4322
2007-08-02,1.453
2007-08-03,-1.4322
2007-08-06,6.1538
2007-08-07,-1.3688
2007-08-08,1.7959
2007-08-09,5.0521
2007-08-10,-0.9924
2007-08-13,-4.0864
2007-08-14,-2.3312
2007-08-15,0.6584
2007-08-16,8.4219
2007-08-17,3.8462
2007-08-20,-1.8881999999999999
2007-08-21,-2.2946
2007-08-22,0.1515
2007-08-23,-2.4962
2007-08-24,-0.1552
2007-08-27,-1.2432
2007-08-28,-2.203
2007-08-29,1.2872
2007-08-30,-1.0326
2007-08-31,2.809
2007-09-04,0.7026
2007-09-05,-1.6279
2007-09-06,-1.1032
2007-09-07,-2.9482
2007-09-10,-1.4778
2007-09-11,1.9167
2007-09-12,-1.7170999999999998
2007-09-13,0.5824
2007-09-14,-0.7444
2007-09-17,-3.1667
2007-09-18,5.0775
2007-09-19,3.1122
2007-09-20,-3.892
2007-09-21,1.2397
2007-09-24,-0.2449
2007-09-25,-4.6645
2007-09-26,2.2318
2007-09-27,0.8396
2007-09-28,-2.5812
2007-10-01,3.0769
2007-10-02,-0.5804
2007-10-03,-1.5013
2007-10-04,1.4395
2007-10-05,-0.3339
2007-10-08,-3.2663
2007-10-09,-0.1732
2007-10-10,-0.2602
2007-10-11,-5.1304
2007-10-12,2.5665
2007-10-15,-4.9151
2007-10-16,1.9737
2007-10-17,3.318
2007-10-18,1.6949
2007-10-19,-1.3158
2007-10-22,4.0
2007-10-23,-0.3419
2007-10-24,-2.2298
2007-10-25,-3.4211
2007-10-26,-0.3633
2007-10-29,-1.732
2007-10-30,15.5844
2007-10-31,1.6854
2007-11-01,-5.8406
2007-11-02,2.0956
2007-11-05,-1.7241
2007-11-06,4.3442
2007-11-07,-5.4444
2007-11-08,1.8628
2007-11-09,-1.4131
2007-11-12,-0.253
2007-11-13,3.0431
2007-11-14,-2.9532
2007-11-15,0.5917
2007-11-16,3.1933
2007-11-19,-1.3844
2007-11-20,-0.9083
2007-11-21,0.1667
2007-11-23,2.4126
2007-11-26,-1.5434999999999999
2007-11-27,-1.1551
2007-11-28,5.9265
2007-11-29,2.5217
2007-11-30,-3.2283
2007-12-03,-1.4297
2007-12-04,-3.4649
2007-12-05,3.7563
2007-12-06,2.5744
2007-12-07,0.7059
2007-12-10,2.648
2007-12-11,-0.607
2007-12-12,-1.6031
2007-12-13,-3.1808
2007-12-14,-2.3237
2007-12-17,-0.3281
2007-12-18,2.963
2007-12-19,-4.9559999999999995
2007-12-20,-3.5324
2007-12-21,-3.8361
2007-12-24,2.6292
2007-12-26,-1.1484
2007-12-27,-2.4129
2007-12-28,0.8242
2007-12-31,0.4541
2008-01-02,-3.8879
2008-01-03,-3.4807
2008-01-04,0.5848
2008-01-07,2.0349
2008-01-08,-3.6087
2008-01-09,0.7882
2008-01-10,-0.5865
2008-01-11,-3.9331
2008-01-14,-0.7165
2008-01-15,-3.1959
2008-01-16,-1.4909
2008-01-17,5.2973
2008-01-18,-4.2094
2008-01-22,2.358
2008-01-23,15.4974
2008-01-24,-1.9039000000000001
2008-01-25,0.7394
2008-01-28,1.9266
2008-01-29,6.1206
2008-01-30,-0.1696
2008-01-31,2.5489
2008-02-01,1.0771
2008-02-04,-0.9016
2008-02-05,-5.0455
2008-02-06,-5.4878
2008-02-07,3.9631
2008-02-08,-6.383
2008-02-11,4.8295
2008-02-12,1.4453
2008-02-13,4.5414
2008-02-14,-5.1959
2008-02-15,0.0898
2008-02-19,-4.219
2008-02-20,-6.6542
2008-02-21,-3.2129
2008-02-22,1.0373
2008-02-25,-1.7454
2008-02-26,2.6123
2008-02-27,-3.7678000000000003
2008-02-28,-0.6349
2008-02-29,-0.9585
2008-03-03,0.5376
2008-03-04,-1.4973
2008-03-05,4.6688
2008-03-06,-4.2531
2008-03-07,-0.8667
2008-03-10,-0.9836
2008-03-11,1.5453000000000001
2008-03-12,0.7609
2008-03-13,4.8544
2008-03-14,-1.749
2008-03-17,0.3141
2008-03-18,3.6534
2008-03-19,-0.4028
2008-03-20,5.6623
2008-03-24,4.3062000000000005
2008-03-25,-0.2752
2008-03-26,-3.6799
2008-03-27,-3.5339
2008-03-28,-4.4554
2008-03-31,1.5544
2008-04-01,7.1429
2008-04-02,3.2381
2008-04-03,-0.369
2008-04-04,-2.4074
2008-04-07,-3.4156
2008-04-08,-0.3929
2008-04-09,-2.5641
2008-04-10,3.2389
2008-04-11,-4.0196
2008-04-14,-2.145
2008-04-15,0.6263
2008-04-16,3.2157999999999998
2008-04-17,-2.3116
2008-04-18,3.1893
2008-04-21,0.8973
2008-04-22,-1.4822
2008-04-23,0.2006
2008-04-24,3.9039
2008-04-25,0.7707
2008-04-28,-0.2868
2008-04-29,12.3682
2008-04-30,0.6826
2008-05-01,2.3729
2008-05-02,-2.0695
2008-05-05,0.0
2008-05-06,-1.9442
2008-05-07,-3.1034
2008-05-08,-0.9786
2008-05-09,-0.5391
2008-05-12,1.8067
2008-05-13,1.8634
2008-05-14,0.0871
2008-05-15,-0.3481
2008-05-16,-0.6114
2008-05-19,-0.6151
2008-05-20,-3.0062
2008-05-21,-1.5497
2008-05-22,1.8519
2008-05-23,-3.0
2008-05-27,2.2493
2008-05-28,0.55
2008-05-29,1.4585
2008-05-30,-0.8985
2008-06-02,-4.9864
2008-06-03,-1.2405
2008-06-04,0.8696
2008-06-05,3.4483
2008-06-06,-3.9815
2008-06-09,-3.2787
2008-06-10,-1.994
2008-06-11,-2.4415
2008-06-12,0.2086
2008-06-13,-2.6015
2008-06-16,0.4274
2008-06-17,-1.0638
2008-06-18,-0.4301
2008-06-19,-0.216
2008-06-20,-1.5152
2008-06-23,-0.8791
2008-06-24,2.7716
2008-06-25,5.3937
2008-06-26,-5.1177
2008-06-27,-1.9417
2008-06-30,-1.3201
2008-07-01,2.7871
2008-07-02,-2.1692
2008-07-03,-0.1109
2008-07-07,0.111
2008-07-08,4.7672
2008-07-09,-4.8677
2008-07-10,2.8921
2008-07-11,-5.4054
2008-07-14,-1.8286
2008-07-15,0.2328
2008-07-16,3.0197
2008-07-17,2.1421
2008-07-18,-2.5385999999999997
2008-07-21,-0.2265
2008-07-22,3.9728
2008-07-23,4.0393
2008-07-24,-2.8332
2008-07-25,0.216
2008-07-28,-9.6983
2008-07-29,7.8759
2008-07-30,1.4381
2008-07-31,1.1996
2008-08-01,1.5086
2008-08-04,-2.2293
2008-08-05,7.4919
2008-08-06,0.101
2008-08-07,-0.1009
2008-08-08,2.9293
2008-08-11,0.1963
2008-08-12,0.8815
2008-08-13,0.0
2008-08-14,-0.4854
2008-08-15,-1.7561
2008-08-18,-4.0715
2008-08-19,-2.8986
2008-08-20,-0.2132
2008-08-21,-1.7094
2008-08-22,4.2391
2008-08-25,-3.4411
2008-08-26,-4.5356
2008-08-27,0.6787
2008-08-28,1.573
2008-08-29,-0.6637
2008-09-02,3.5635
2008-09-03,3.1183
2008-09-04,-4.2753
2008-09-05,2.3965
2008-09-08,2.9787
2008-09-09,-2.4793
2008-09-10,1.4830999999999999
2008-09-11,-1.357
2008-09-12,-6.8783
2008-09-15,-1.5909
2008-09-16,3.6952
2008-09-17,-1.1136
2008-09-18,3.7161999999999997
2008-09-19,0.6515
2008-09-22,-3.7756
2008-09-23,0.1121
2008-09-24,-2.3516
2008-09-25,0.4587
2008-09-26,1.2557
2008-09-29,-1.5784
2008-09-30,2.9782
2008-10-01,-1.4461
2008-10-02,-1.4673
2008-10-03,-5.6128
2008-10-06,-2.5484999999999998
2008-10-07,-2.7397
2008-10-08,4.2254
2008-10-09,-8.4767
2008-10-10,3.6242
2008-10-13,4.6632
2008-10-14,-7.1782
2008-10-15,-6.4
2008-10-16,5.698
2008-10-17,0.0
2008-10-20,4.0431
2008-10-21,-5.0518
2008-10-22,-2.7285
2008-10-23,5.3296
2008-10-24,-3.4621
2008-10-27,-1.5171999999999999
2008-10-28,-3.7815
2008-10-29,-3.3479
2008-10-30,3.7651
2008-10-31,1.8868
2008-11-03,1.1396
2008-11-04,3.2394
2008-11-05,-2.1828
2008-11-06,-4.463
2008-11-07,0.438
2008-11-10,-3.6337
2008-11-11,-0.4525
2008-11-12,-3.4848
2008-11-13,-7.0644
2008-11-14,-6.4189
2008-11-17,1.9856
2008-11-18,-3.3628
2008-11-19,-9.8901
2008-11-20,-3.252
2008-11-21,-6.3025
2008-11-24,5.8296
2008-11-25,4.0254
2008-11-26,7.943
2008-11-28,5.4717
2008-12-01,-8.0501
2008-12-02,5.8366
2008-12-03,9.375
2008-12-04,0.3361
2008-12-05,8.0402
2008-12-08,5.8915
2008-12-09,-2.6353999999999997
2008-12-10,8.4211
2008-12-11,0.9709
2008-12-12,-2.6099
2008-12-15,-5.3597
2008-12-16,15.0522
2008-12-17,0.0
2008-12-18,0.6477
2008-12-19,4.5045
2008-12-22,-7.7586
2008-12-23,-5.6075
2008-12-24,1.2730000000000001
2008-12-26,1.2570000000000001
2008-12-29,-1.7931
2008-12-30,2.5281000000000002
2008-12-31,6.1644
2009-01-02,4.129
2009-01-05,2.1066
2009-01-06,1.8204
2009-01-07,-4.5292
2009-01-08,5.7428
2009-01-09,-2.3613
2009-01-12,-7.1342
2009-01-13,-4.2969
2009-01-14,-4.7619
2009-01-15,7.2857
2009-01-16,6.5245999999999995
2009-01-20,-6.25
2009-01-21,4.4
2009-01-22,6.5134
2009-01-23,-6.4748
2009-01-26,3.2051
2009-01-27,1.4907
2009-01-28,2.2032
2009-01-29,-6.5868
2009-01-30,-2.1795
2009-02-02,0.9174
2009-02-03,2.8571
2009-02-04,-1.2626
2009-02-05,5.1151
2009-02-06,2.3114
2009-02-09,0.5945
2009-02-10,-6.1466
2009-02-11,-2.7708
2009-02-12,4.6632
2009-02-13,3.9604
2009-02-17,-1.9048
2009-02-18,-1.8204
2009-02-19,0.9889
