ticker,CAI US Equity
2007-10-03,-0.0713
2007-10-04,0.1428
2007-10-05,0.5702
2007-10-08,0.4961
2007-10-09,-0.9168
2007-10-10,0.2847
2007-10-11,0.2839
2007-10-12,0.8493
2007-10-15,0.3509
2007-10-16,1.1189
2007-10-17,-1.7981
2007-10-18,-2.8169
2007-10-19,-1.9565000000000001
2007-10-22,-1.6999
2007-10-23,-2.6316
2007-10-24,2.3938
2007-10-25,-2.4887
2007-10-26,3.0936
2007-10-29,0.4501
2007-10-30,0.3734
2007-10-31,-0.9673
2007-11-01,2.7047
2007-11-02,3.2187
2007-11-05,0.7087
2007-11-06,0.6334
2007-11-07,-0.4196
2007-11-08,0.0702
2007-11-09,-0.7719
2007-11-12,-1.768
2007-11-13,-1.0079
2007-11-14,-2.1818
2007-11-15,0.4461
2007-11-16,-1.0363
2007-11-19,-3.7397
2007-11-20,-5.2059
2007-11-21,-4.4262
2007-11-23,3.1732
2007-11-26,-0.5819
2007-11-27,0.2508
2007-11-28,0.2502
2007-11-29,-1.3311
2007-11-30,-1.7707000000000002
2007-12-03,1.2017
2007-12-04,-0.5089
2007-12-05,-6.5644
2007-12-06,6.9343
2007-12-07,-0.256
2007-12-10,-1.8820000000000001
2007-12-11,3.7489
2007-12-12,0.0
2007-12-13,-2.437
2007-12-14,1.5504
2007-12-17,-3.9864
2007-12-18,1.4134
2007-12-19,0.6098
2007-12-20,-2.2511
2007-12-21,-1.4172
2007-12-24,-0.3594
2007-12-26,0.0902
2007-12-27,-1.982
2007-12-28,-2.3897
2007-12-31,-0.9416
2008-01-02,-6.0837
2008-01-03,-1.2146
2008-01-04,-4.8156
2008-01-07,-0.8611
2008-01-08,-3.4745
2008-01-09,-0.5624
2008-01-10,2.3756
2008-01-11,0.1105
2008-01-14,0.9934
2008-01-15,-3.2787
2008-01-16,-3.3898
2008-01-17,-1.1696
2008-01-18,-0.9467
2008-01-22,0.1195
2008-01-23,-2.3866
2008-01-24,1.956
2008-01-25,8.753
2008-01-28,0.5513
2008-01-29,2.193
2008-01-30,3.2189
2008-01-31,0.0
2008-02-01,0.8316
2008-02-05,-2.5773
2008-02-06,1.5873
2008-02-07,1.3542
2008-02-08,-1.0277
2008-02-11,0.2077
2008-02-12,0.6218
2008-02-13,2.2657
2008-02-14,-0.6042
2008-02-15,-0.7092
2008-02-19,1.9388
2008-02-20,0.0
2008-02-21,0.7007
2008-02-22,0.8946
2008-02-25,3.0542
2008-02-26,1.3384
2008-02-27,-1.2264
2008-02-28,-1.9102000000000001
2008-02-29,-1.5579
2008-03-03,-0.4946
2008-03-04,2.3857
2008-03-05,12.5243
2008-03-06,1.8119
2008-03-07,5.9322
2008-03-10,-2.4
2008-03-11,-2.8689
2008-03-12,1.0127
2008-03-13,0.0
2008-03-14,-2.5898
2008-03-17,-5.6604
2008-03-18,2.5455
2008-03-19,-1.9504000000000001
2008-03-20,3.4358
2008-03-24,4.6329
2008-03-25,2.005
2008-03-26,2.2932
2008-03-27,-0.6405
2008-03-28,2.1757
2008-03-31,1.3407
2008-04-01,-1.4008
2008-04-02,1.2628
2008-04-03,0.0779
2008-04-04,1.1682
2008-04-07,0.3849
2008-04-08,-0.3067
2008-04-09,6.9231
2008-04-10,-0.2158
2008-04-11,4.2538
2008-04-14,0.6224
2008-04-15,0.0
2008-04-16,-0.8935
2008-04-17,-1.3176
2008-04-18,2.6001
2008-04-21,-4.0411
2008-04-22,2.9265
2008-04-23,1.595
2008-04-24,0.0
2008-04-25,-0.7509
2008-04-28,-3.0949
2008-04-29,4.6842
2008-04-30,-0.339
2008-05-01,7.9592
2008-05-02,-5.5451
2008-05-05,2.4683
2008-05-06,2.474
2008-05-07,0.0
2008-05-08,5.4003
2008-05-09,3.4961
2008-05-12,-0.5824
2008-05-13,2.7534
2008-05-14,-3.0217
2008-05-15,1.3521
2008-05-16,-0.6961
2008-05-19,0.0
2008-05-20,-7.9439
2008-05-21,0.5711
2008-05-22,-3.4699999999999998
2008-05-23,1.6993
2008-05-27,-0.5141
2008-05-28,6.5891
2008-05-29,0.0
2008-05-30,4.5455
2008-06-02,-0.6377
2008-06-03,-0.6418
2008-06-04,1.5854
2008-06-05,-1.7341
2008-06-06,0.0
2008-06-09,2.2941
2008-06-10,-0.46
2008-06-11,-2.8307
2008-06-12,-0.7134
2008-06-13,3.2934
2008-06-16,0.0
2008-06-17,1.7391
2008-06-18,-0.8547
2008-06-19,-0.2874
2008-06-20,1.4986
2008-06-23,0.3407
2008-06-24,-3.9049
2008-06-25,2.5324
2008-06-26,-0.5169
2008-06-27,0.3464
2008-06-30,0.1151
2008-07-01,2.3563
2008-07-02,-6.2325
2008-07-03,-1.0778
2008-07-07,0.4843
2008-07-08,5.6024
2008-07-09,-2.0536
2008-07-10,10.134
2008-07-11,3.8604000000000003
2008-07-14,-1.0183
2008-07-15,-2.6235
2008-07-16,-5.7581
2008-07-17,0.9529
2008-07-18,-0.2776
2008-07-21,1.0022
2008-07-22,1.323
2008-07-23,-2.1219
2008-07-24,-5.3363
2008-07-25,7.2225
2008-07-28,-0.5476
2008-07-29,4.2952
2008-07-30,0.528
2008-07-31,-4.0966
2008-08-01,-2.9025
2008-08-04,5.0197
2008-08-05,-1.2352
2008-08-06,-1.0332
2008-08-07,-1.4835
2008-08-08,1.3385
2008-08-11,-1.9813
2008-08-12,-10.1067
2008-08-13,-6.1836
2008-08-14,-0.1332
2008-08-15,0.4
2008-08-18,-0.1328
2008-08-19,0.0665
2008-08-20,-1.4618
2008-08-21,0.4046
2008-08-22,2.8207
2008-08-25,-1.3717
2008-08-26,0.0662
2008-08-27,-0.0662
2008-08-28,1.1921
2008-08-29,-3.1414
2008-09-02,-0.6081
2008-09-03,-0.6118
2008-09-04,-0.684
2008-09-05,1.584
2008-09-08,1.2203
2008-09-09,-3.7508
2008-09-10,-0.2784
2008-09-11,2.0237
2008-09-12,-3.2148
2008-09-15,-7.5618
2008-09-16,-2.5229
2008-09-17,-9.4902
2008-09-18,-0.6932
2008-09-19,-2.356
2008-09-22,-2.5022
2008-09-23,-2.2915
2008-09-24,0.6567
2008-09-25,2.0503
2008-09-26,-1.2785
2008-09-29,-11.4709
2008-09-30,15.5695
2008-10-01,-11.9349
2008-10-02,-13.963
2008-10-03,-3.8186
2008-10-06,-12.1588
2008-10-07,-0.565
2008-10-08,-17.3295
2008-10-09,-3.0928
2008-10-10,21.0993
2008-10-13,8.7848
2008-10-14,-5.7873
2008-10-15,-2.1429
2008-10-16,6.8613
2008-10-17,-7.1038
2008-10-20,6.6176
2008-10-21,10.6207
2008-10-22,-9.3516
2008-10-23,-9.7662
2008-10-24,-7.9268
2008-10-27,-3.6424
2008-10-28,13.7457
2008-10-29,-4.6828
2008-10-30,24.0887
2008-10-31,1.1494
2008-11-03,-11.4899
2008-11-04,-11.9829
2008-11-05,-6.1588
2008-11-06,-3.7997
2008-11-07,0.1795
2008-11-10,-1.4337
2008-11-11,-2.1818
2008-11-12,-5.5762
2008-11-13,19.4882
2008-11-14,-16.145
2008-11-17,-9.4303
2008-11-18,-3.0369
2008-11-19,-6.264
2008-11-20,-5.9666
2008-11-21,2.0305
2008-11-24,-0.4975
2008-11-25,-4.0
2008-11-26,29.9479
2008-11-28,0.4008
2008-12-01,-20.7585
2008-12-02,3.7782999999999998
2008-12-03,6.3107
2008-12-04,-13.242
2008-12-05,-11.8421
2008-12-08,18.209
2008-12-09,3.5354
2008-12-10,9.7561
2008-12-11,-5.7778
2008-12-12,-13.4434
2008-12-15,-9.2643
2008-12-16,2.4024
2008-12-17,-3.2258
2008-12-18,-4.2424
2008-12-19,-8.2278
2008-12-22,16.2069
2008-12-23,-1.7804
2008-12-24,-1.2085
2008-12-26,0.6116
2008-12-29,-2.4316
2008-12-30,-0.3115
2008-12-31,-0.9375
2009-01-02,5.0473
2009-01-05,12.9129
2009-01-06,2.6596
2009-01-07,-3.6269
2009-01-08,0.5376
2009-01-09,-7.4866
2009-01-12,-8.3815
2009-01-13,-1.8927
2009-01-14,-5.4662
2009-01-15,-2.3810000000000002
2009-01-16,-6.9686
2009-01-20,-10.1124
2009-01-21,-0.8333
2009-01-22,-4.2017
2009-01-23,-5.7018
2009-01-26,6.0465
2009-01-27,-1.7544
2009-01-28,10.267900000000001
2009-01-29,-5.668
2009-01-30,-3.4335
2009-02-02,3.5556
2009-02-03,12.0172
2009-02-04,11.4943
2009-02-05,11.3402
2009-02-06,-2.7778
2009-02-09,3.8095
2009-02-10,-6.1162
2009-02-11,-3.5831
2009-02-12,0.0
2009-02-13,-0.3378
2009-02-17,-0.339
2009-02-18,6.8027
2009-02-19,9.8726
2009-02-20,-4.9275
2009-02-23,-12.1951
2009-02-24,9.375
2009-02-25,-4.7619
2009-02-26,-4.6667
2009-02-27,-3.1469
2009-03-02,0.722
2009-03-03,4.6594999999999995
2009-03-04,7.5342
2009-03-05,-19.4268
2009-03-06,3.9526
2009-03-09,-3.8023
2009-03-10,10.2767
2009-03-11,14.3369
2009-03-12,-0.627
2009-03-13,13.8801
2009-03-16,-4.7091
2009-03-17,4.3605
2009-03-18,-3.3426
2009-03-19,-0.2882
2009-03-20,-2.0231
2009-03-23,-1.1799
2009-03-24,-1.4925
2009-03-25,-6.9697
2009-03-26,1.3029
2009-03-27,-2.8939
2009-03-30,-4.6358
2009-03-31,-1.7361
2009-04-01,1.4134
2009-04-02,13.5889
2009-04-03,1.227
2009-04-06,-2.1212
2009-04-07,-5.2632
2009-04-08,1.3072
2009-04-09,10.0
2009-04-13,9.6774
2009-04-14,-1.3369
2009-04-15,0.271
2009-04-16,1.8919000000000001
2009-04-17,0.5305
2009-04-20,-12.1372
2009-04-21,-0.9009
2009-04-22,4.8485
2009-04-23,-4.3353
2009-04-24,0.3021
2009-04-27,-2.1084
2009-04-28,-1.8462
2009-04-29,1.2539
2009-04-30,13.3127
2009-05-01,6.5574
2009-05-04,5.1282
2009-05-05,3.1707
2009-05-06,2.8369
2009-05-07,-1.1494
2009-05-08,7.2093
2009-05-11,-1.7354
2009-05-12,-1.766
2009-05-13,-5.618
2009-05-14,3.3333
2009-05-15,-4.8387
2009-05-18,4.6005
2009-05-19,11.342600000000001
2009-05-20,3.9501
2009-05-21,-3.0
2009-05-22,-1.8557000000000001
2009-05-26,3.3613
2009-05-27,2.6423
2009-05-28,-3.5644
2009-05-29,0.616
2009-06-01,9.1837
2009-06-02,-2.243
2009-06-03,0.3824
2009-06-04,2.8571
2009-06-05,3.7037
2009-06-08,-1.25
2009-06-09,-1.2658
2009-06-10,1.0989
2009-06-11,0.7246
2009-06-12,2.518
2009-06-15,11.0526
2009-06-16,-9.1627
2009-06-17,-5.5652
2009-06-18,-6.2615
2009-06-19,0.1965
2009-06-22,-5.2941
2009-06-23,-3.3125999999999998
2009-06-24,1.0707
2009-06-25,2.1186
2009-06-26,3.527
2009-06-29,3.2064
2009-06-30,-0.9709
2009-07-01,2.7451
2009-07-02,-2.0992
2009-07-06,2.3392
2009-07-07,4.9524
2009-07-08,-2.7223
2009-07-09,-0.9328
2009-07-10,0.7533
2009-07-13,2.4299
2009-07-14,2.1898
2009-07-15,4.4643
2009-07-16,2.2222
2009-07-17,0.8361
2009-07-20,1.8242
2009-07-21,-0.1629
2009-07-22,1.4682
2009-07-23,5.3055
2009-07-24,0.6107
2009-07-27,-1.5175
2009-07-28,4.7766
2009-07-29,-0.8824
2009-07-30,1.1869
2009-07-31,-4.1056
2009-08-03,-2.9052
2009-08-04,1.7323
2009-08-05,-1.3932
2009-08-06,0.7849
2009-08-07,-0.1558
2009-08-10,1.4041000000000001
2009-08-11,0.7692
2009-08-12,5.8015
2009-08-13,0.5772
2009-08-14,-4.5911
2009-08-17,-2.406
2009-08-18,2.0031
2009-08-19,1.0574
2009-08-20,0.8969
2009-08-21,0.4444
2009-08-24,0.295
2009-08-25,-1.0294
2009-08-26,0.1486
2009-08-27,-0.2967
2009-08-28,-1.4881
2009-08-31,-4.9849
2009-09-01,-1.5897999999999999
2009-09-02,4.6850000000000005
2009-09-03,1.0802
2009-09-04,3.8167999999999997
2009-09-08,0.0
2009-09-09,-0.1471
2009-09-10,1.1782
2009-09-11,3.9301
2009-09-14,0.8403
2009-09-15,-5.4167
2009-09-16,3.2305
2009-09-17,2.9872
2009-09-18,0.4144
2009-09-21,3.0261
2009-09-22,-0.9346
2009-09-23,-1.8868
2009-09-24,-0.9615
2009-09-25,1.8031000000000001
2009-09-28,4.7684
2009-09-29,1.3004
2009-09-30,-5.3915
2009-10-01,0.0
2009-10-02,-2.4423
2009-10-05,-1.2517
2009-10-06,1.4085
2009-10-07,3.3333
2009-10-08,2.6882
2009-10-09,0.7853
2009-10-12,-3.5065
2009-10-13,-0.5384
2009-10-14,2.4356999999999998
2009-10-15,2.3778
2009-10-16,-0.9032
2009-10-19,-1.0417
2009-10-20,-2.2368
2009-10-21,-6.3257
2009-10-22,4.1667
2009-10-23,-2.8966
2009-10-26,0.2841
2009-10-27,-0.1416
2009-10-28,2.1277
2009-10-29,6.25
2009-10-30,-1.9607999999999999
2009-11-02,-3.7333
2009-11-03,-1.108
2009-11-04,-3.2213
2009-11-05,8.1042
2009-11-06,2.008
2009-11-09,-0.5249
2009-11-10,0.9235
2009-11-11,0.2614
2009-11-12,-6.6493
2009-11-13,3.6313
2009-11-16,4.8518
2009-11-17,5.9126
2009-11-18,5.0971
2009-11-19,-1.2702
2009-11-20,0.4678
2009-11-23,6.2864
2009-11-24,-1.2048
2009-11-25,-2.8825
2009-11-27,-8.9041
2009-11-30,9.5238
2009-12-01,2.1739
2009-12-02,0.0
2009-12-03,-0.3359
2009-12-04,2.4718999999999998
2009-12-07,0.3289
2009-12-08,1.7486000000000002
2009-12-09,0.2148
2009-12-10,-4.6088000000000005
2009-12-11,-0.4494
2009-12-14,2.8217
2009-12-15,-2.3052
2009-12-16,-1.7978
2009-12-17,-1.0297
2009-12-18,5.5491
2009-12-21,0.5476
2009-12-22,-4.0305
2009-12-23,3.1782
2009-12-24,-0.5501
2009-12-28,-0.4425
2009-12-29,1.0
2009-12-30,0.11
2009-12-31,-0.7692
2010-01-04,1.7719
2010-01-05,0.1088
2010-01-06,-6.413
2010-01-07,0.9292
2010-01-08,1.9563000000000001
2010-01-11,2.5959
2010-01-12,0.9901
2010-01-13,1.5251000000000001
2010-01-14,2.5751
2010-01-15,-1.4644
2010-01-19,3.3970000000000002
2010-01-20,-4.8255
2010-01-21,-9.6009
2010-01-22,-5.7279
2010-01-25,1.7722
2010-01-26,2.4876
2010-01-27,2.4272
2010-01-28,-5.6872
2010-01-29,-0.2513
2010-02-01,-4.534
2010-02-02,15.1715
2010-02-03,-3.6654999999999998
2010-02-04,-3.5672
2010-02-05,0.3699
2010-02-08,-7.9853
2010-02-09,6.008
2010-02-10,4.0302
2010-02-11,5.2058
2010-02-12,6.9045
2010-02-16,1.5070000000000001
2010-02-17,0.5302
2010-02-18,-2.3207
2010-02-19,-5.0756
2010-02-22,-1.1377
2010-02-23,-2.4166
2010-02-24,5.5425
2010-02-25,7.2626
2010-02-26,2.8125
2010-03-01,1.1145
2010-03-02,3.006
2010-03-03,6.323
2010-03-04,6.6789
2010-03-05,-1.3721999999999999
2010-03-08,-0.5217
2010-03-09,-0.0874
2010-03-10,0.5249
2010-03-11,0.1741
2010-03-12,-0.3475
2010-03-15,7.3235
2010-03-16,0.4062
2010-03-17,-1.2136
2010-03-18,-7.7805
2010-03-19,-2.2202
2010-03-22,7.2661
2010-03-23,1.1854
2010-03-24,-1.5899999999999999
2010-03-25,-3.7415000000000003
2010-03-26,0.0883
2010-03-29,7.5905000000000005
2010-03-30,-0.4102
2010-03-31,1.4827
2010-04-01,0.0
2010-04-05,0.0
2010-04-06,-0.487
2010-04-07,-0.571
2010-04-08,-1.1485
2010-04-09,0.7469
2010-04-12,3.1301
2010-04-13,2.3962
2010-04-14,2.2621
2010-04-15,-1.6018
2010-04-16,-7.2093
2010-04-19,8.6884
2010-04-20,4.9962
2010-04-21,-0.4392
2010-04-22,3.1618
2010-04-23,3.6351
2010-04-26,0.8941
2010-04-27,-6.953
2010-04-28,0.0
2010-04-29,3.2234
2010-04-30,-3.4067
2010-05-03,4.0411
2010-05-04,0.0
2010-05-05,4.2373
2010-05-06,-8.1978
2010-05-07,-5.9779
2010-05-10,14.7567
2010-05-11,-4.7196
2010-05-12,2.3689999999999998
2010-05-13,0.6311
2010-05-14,-7.0383
2010-05-17,-3.8981
2010-05-18,-4.7582
2010-05-19,5.8968
2010-05-20,-8.3527
2010-05-21,16.5401
2010-05-24,-4.6343
2010-05-25,2.126
2010-05-26,0.2974
2010-05-27,7.4129
2010-05-28,-2.1394
2010-06-01,-5.4302
2010-06-02,7.4571
2010-06-03,2.8452
2010-06-04,-9.0418
2010-06-07,-2.5964
2010-06-08,-5.4836
2010-06-09,2.0145
2010-06-10,7.8199
2010-06-11,0.0
2010-06-14,1.3919000000000001
2010-06-15,1.9508999999999999
2010-06-16,4.2523
2010-06-17,-0.3399
2010-06-18,0.8186
2010-06-21,-5.4804
2010-06-22,-3.5791
2010-06-23,-1.7075
2010-06-24,-4.9094
2010-06-25,5.004
2010-06-28,-2.0424
2010-06-29,-4.4788
2010-06-30,-3.7995
2010-07-01,-0.4202
2010-07-02,-0.7595
2010-07-06,-1.7006999999999999
2010-07-07,6.2284
2010-07-08,-0.1629
2010-07-09,2.6917
2010-07-12,-0.9531
2010-07-13,7.0569
2010-07-14,0.8989
2010-07-15,-3.118
2010-07-16,-7.2031
2010-07-19,-0.1652
2010-07-20,4.9628
2010-07-21,-5.9102
2010-07-22,2.0938
2010-07-23,2.0509
2010-07-26,8.3601
2010-07-27,-0.2226
2010-07-28,-0.223
2010-07-29,0.2235
2010-07-30,-2.8253
2010-08-02,2.0658
2010-08-03,-1.9489999999999998
2010-08-04,2.4465
2010-08-05,7.9851
2010-08-06,3.179
2010-08-09,-0.4689
2010-08-10,-0.8748
2010-08-11,-4.6164
2010-08-12,4.0569
2010-08-13,-3.4884
2010-08-16,2.3388
2010-08-17,5.9557
2010-08-18,0.4575
2010-08-19,-7.6773
2010-08-20,1.4094
2010-08-23,-5.212
2010-08-24,-2.9326
2010-08-25,0.5287
2010-08-26,-1.2021
2010-08-27,4.6388
2010-08-30,0.3634
2010-08-31,-1.0138
2010-09-01,5.6328
2010-09-02,1.1773
2010-09-03,1.7112
2010-09-07,-3.1629
2010-09-08,-0.4864
2010-09-09,-1.8155999999999999
2010-09-10,-0.2134
2010-09-13,1.4255
2010-09-14,-0.2108
2010-09-15,2.7465
2010-09-16,-2.3304
2010-09-17,-1.8246
2010-09-20,3.2166
2010-09-21,-0.2078
2010-09-22,-0.5552
2010-09-23,-0.4885
2010-09-24,4.979
2010-09-27,-0.5344
2010-09-28,2.0819
2010-09-29,-0.3947
2010-09-30,0.1982
2010-10-01,2.1753
2010-10-04,-5.6774000000000004
2010-10-05,5.9508
2010-10-06,-1.7431
2010-10-07,0.0
2010-10-08,1.9710999999999999
2010-10-11,-0.9665
2010-10-12,1.9519
2010-10-13,2.0421
2010-10-14,-5.1282
2010-10-15,0.857
2010-10-18,3.8562
2010-10-19,-2.0138
2010-10-20,2.569
2010-10-21,-0.6262
2010-10-22,-0.252
2010-10-25,1.0107
2010-10-26,-0.1876
2010-10-27,-2.6316
2010-10-28,0.0
2010-10-29,6.1776
2010-11-01,-0.9697
2010-11-02,4.59
2010-11-03,-0.2926
2010-11-04,3.5211
2010-11-05,-1.6440000000000001
2010-11-08,1.8444
2010-11-09,0.5659
2010-11-10,2.1384
2010-11-11,2.0937
2010-11-12,-2.8602
2010-11-15,-1.0
2010-11-16,-1.4029
2010-11-17,1.1952
2010-11-18,5.6805
2010-11-19,1.9159000000000002
2010-11-22,0.4178
2010-11-23,-1.3001
2010-11-24,2.5817
2010-11-26,1.3354
2010-11-29,1.4192
2010-11-30,2.1989
2010-12-01,2.0049
2010-12-02,0.767
2010-12-03,0.7136
2010-12-06,-4.8181
2010-12-07,-5.3102
2010-12-08,2.044
2010-12-09,-7.2419
2010-12-10,-4.0421
2010-12-13,1.2118
2010-12-14,-0.9122
2010-12-15,-2.0138
2010-12-16,0.0587
2010-12-17,0.4108
2010-12-20,1.1105
2010-12-21,5.4335
2010-12-22,3.4539
2010-12-23,1.4308
2010-12-27,-0.7837
2010-12-28,0.0527
2010-12-29,1.5263
2010-12-30,1.7107
2010-12-31,-0.1019
2011-01-03,-1.8878
2011-01-04,-3.1201
2011-01-05,3.8111
2011-01-06,-0.9307
2011-01-07,-0.1566
2011-01-10,1.6205
2011-01-11,1.1317
2011-01-12,0.1017
2011-01-13,-1.1687
2011-01-14,1.7481
2011-01-18,0.5558
2011-01-19,-1.8593
2011-01-20,-2.4066
2011-01-21,-0.0525
2011-01-24,0.4724
2011-01-25,0.7315
2011-01-26,4.305
2011-01-27,-1.8399
2011-01-28,-3.4448
2011-01-31,-0.1049
2011-02-01,5.1996
2011-02-02,-1.6975
2011-02-03,-0.6602
2011-02-04,0.2556
2011-02-07,0.102
2011-02-08,1.783
2011-02-09,3.3534
2011-02-10,-1.4043999999999999
2011-02-11,1.9155
2011-02-14,0.3855
2011-02-15,-0.4801
2011-02-16,-0.3859
2011-02-17,-0.5811
2011-02-18,2.0458
2011-02-22,-5.1074
2011-02-23,-2.2636
2011-02-24,0.7205
2011-02-25,4.7011
2011-02-28,3.3675
2011-03-01,-4.1549
2011-03-02,15.9113
2011-03-03,2.8474
2011-03-04,0.7025
2011-03-07,0.6976
2011-03-08,1.8745
2011-03-09,-1.8399999999999999
2011-03-10,-3.8305
2011-03-11,2.4576000000000002
2011-03-14,-1.737
2011-03-15,-2.4411
2011-03-16,-5.4357
2011-03-17,4.5164
2011-03-18,2.2698
2011-03-21,5.8472
2011-03-22,-0.8065
2011-03-23,2.9268
2011-03-24,2.5671
2011-03-25,2.965
2011-03-28,-6.2827
2011-03-29,0.1995
2011-03-30,2.7081
2011-03-31,0.2714
2011-04-01,0.6187
2011-04-04,3.0746
2011-04-05,-0.4474
2011-04-06,-2.5843
2011-04-07,0.0
2011-04-08,-1.7686
2011-04-11,-1.8004
2011-04-12,-1.3551
2011-04-13,-4.1212
2011-04-14,2.1492
2011-04-15,0.4125
2011-04-18,-1.7666
2011-04-19,-0.711
2011-04-20,3.7911
2011-04-21,-0.0406
2011-04-25,4.0601
2011-04-26,4.643
2011-04-27,-5.22
2011-04-28,-0.5507
2011-04-29,-0.4747
2011-05-02,-3.2194
2011-05-03,-3.2033
2011-05-04,-2.2062
2011-05-05,-2.1692
2011-05-06,0.4435
2011-05-09,2.1634
2011-05-10,4.3647
2011-05-11,-1.2422
2011-05-12,-1.0901
2011-05-13,-2.4163
2011-05-16,-4.4744
2011-05-17,-0.6367
2011-05-18,5.8581
2011-05-19,-1.9455
2011-05-20,0.4409
2011-05-23,-2.6339
2011-05-24,-2.2092
2011-05-25,4.1955
2011-05-26,0.4867
2011-05-27,0.4844
2011-05-31,2.3663
2011-06-01,-4.4521
2011-06-02,-0.448
2011-06-03,-2.7003
2011-06-06,-3.099
2011-06-07,-1.2411
2011-06-08,-3.3833
2011-06-09,3.4017
2011-06-10,-4.4993
2011-06-13,-0.152
2011-06-14,3.5515
2011-06-15,-1.9108
2011-06-16,-0.2498
2011-06-17,-0.8513
2011-06-20,0.8081
2011-06-21,6.012
2011-06-22,-2.0321
2011-06-23,-1.3989
2011-06-24,-0.4403
2011-06-27,0.1966
2011-06-28,5.0515
2011-06-29,-3.7815
2011-06-30,0.2426
2011-07-01,0.242
2011-07-05,-2.9454000000000002
2011-07-06,0.597
2011-07-07,2.8684
2011-07-08,0.0
2011-07-11,-3.0769
2011-07-12,-0.9921
2011-07-13,-2.505
2011-07-14,-3.9054
2011-07-15,-3.4225
2011-07-18,-2.8792999999999997
2011-07-19,1.2543
2011-07-20,-2.759
2011-07-21,1.9108
2011-07-22,-1.8182
2011-07-25,-1.6204
2011-07-26,-1.8824
2011-07-27,9.0528
2011-07-28,-2.8587
2011-07-29,-0.6791
2011-08-01,-1.7094
2011-08-02,-5.7971
2011-08-03,0.3077
2011-08-04,-4.2331
2011-08-05,-0.5766
2011-08-08,-15.1418
2011-08-09,14.6545
2011-08-10,-8.4768
2011-08-11,5.0651
2011-08-12,-1.3774
2011-08-15,2.6536
2011-08-16,-2.0408
2011-08-17,2.1528
2011-08-18,-7.7498000000000005
2011-08-19,-7.1481
2011-08-22,0.9524
2011-08-23,2.4371
2011-08-24,1.1512
2011-08-25,2.1244
2011-08-26,3.1947
2011-08-29,10.7991
2011-08-30,-1.1696
2011-08-31,-0.526
2011-09-01,-7.3364
2011-09-02,-7.418
2011-09-06,2.0801
2011-09-07,5.7358
2011-09-08,-1.2134
2011-09-09,-5.0578
2011-09-12,-0.9132
2011-09-13,4.4547
2011-09-14,2.7941000000000003
2011-09-15,0.2861
2011-09-16,0.2853
2011-09-19,-4.8364
2011-09-20,-7.997
2011-09-21,-6.1738
2011-09-22,-1.9048
2011-09-23,-0.2648
2011-09-26,2.3009
2011-09-27,-0.346
2011-09-28,-2.5174
2011-09-29,8.637599999999999
2011-09-30,-3.9344
2011-10-03,-7.4232
2011-10-04,10.3226
2011-10-05,0.5013
