ticker,ALTR US Equity
2018-03-26,5.9716000000000005
2018-03-27,-3.5492
2018-03-28,-0.7424
2018-03-29,1.9837
2018-04-02,-3.8584
2018-04-03,0.4312
2018-04-04,0.5284
2018-04-05,1.2812000000000001
2018-04-06,-2.2705
2018-04-09,0.4647
2018-04-10,1.7179
2018-04-11,-2.988
2018-04-12,1.5735000000000001
2018-04-13,-2.439
2018-04-16,-0.7095
2018-04-17,2.3818
2018-04-18,-0.8641
2018-04-19,0.067
2018-04-20,-0.1005
2018-04-23,-1.006
2018-04-24,-1.8631
2018-04-25,-0.0345
2018-04-26,-3.3494
2018-04-27,3.4655
2018-04-30,0.0691
2018-05-01,-0.7937
2018-05-02,0.9043
2018-05-03,-1.3444
2018-05-04,3.6338
2018-05-07,2.6972
2018-05-08,0.2955
2018-05-09,1.2439
2018-05-10,0.0647
2018-05-11,1.6155
2018-05-14,-0.5723
2018-05-15,7.2913
2018-05-16,4.7988
2018-05-17,2.8299
2018-05-18,-0.8712
2018-05-21,-0.7533
2018-05-22,-0.7028
2018-05-23,-0.4247
2018-05-24,-0.5687
2018-05-25,0.9723
2018-05-29,-0.8779
2018-05-30,0.4571
2018-05-31,0.0853
2018-06-01,1.6766
2018-06-04,2.4874
2018-06-05,-1.6635
2018-06-06,0.6378
2018-06-07,-1.736
2018-06-08,0.7011
2018-06-11,-0.4456
2018-06-12,0.6154
2018-06-13,0.973
2018-06-14,1.1839
2018-06-15,-1.034
2018-06-18,-0.5499
2018-06-19,-3.2624
2018-06-20,1.3432
2018-06-21,-0.5076
2018-06-22,-1.5590000000000002
2018-06-25,-2.4187
2018-06-26,0.8557
2018-06-27,-0.6729
2018-06-28,-0.7364
2018-06-29,1.4243000000000001
2018-07-02,0.9947
2018-07-03,-2.0857
2018-07-05,0.7101
2018-07-06,1.6157
2018-07-09,0.5204
2018-07-10,-0.8341
2018-07-11,-1.1311
2018-07-12,1.8774
2018-07-13,-0.2879
2018-07-16,-0.3465
2018-07-17,0.3187
2018-07-18,2.4552
2018-07-19,-1.0995
2018-07-20,-0.8837
2018-07-23,-0.0575
2018-07-24,3.0216
2018-07-25,1.8155999999999999
2018-07-26,0.3292
2018-07-27,-2.6524
2018-07-30,-2.0225
2018-07-31,0.6307
2018-08-01,-0.6268
2018-08-02,1.7489
2018-08-03,-0.5354
2018-08-06,1.7847
2018-08-07,-2.7275
2018-08-08,0.887
2018-08-09,3.6302
2018-08-10,4.1051
2018-08-13,3.654
2018-08-14,0.5833
2018-08-15,-1.0086
2018-08-16,1.4264000000000001
2018-08-17,0.9543
2018-08-20,0.0746
2018-08-21,-0.2237
2018-08-22,-0.274
2018-08-23,-0.3248
2018-08-24,1.5288
2018-08-27,1.1602000000000001
2018-08-28,-0.8297
2018-08-29,1.7717
2018-08-30,-1.1847
2018-08-31,2.2021
2018-09-04,1.3886
2018-09-05,-3.3529999999999998
2018-09-06,-0.1222
2018-09-07,-1.0763
2018-09-10,1.2859
2018-09-11,0.1953
2018-09-12,-1.5594999999999999
2018-09-13,-1.0396
2018-09-14,0.0
2018-09-17,-3.3767
2018-09-18,3.1064
2018-09-19,-0.8285
2018-09-20,1.1646
2018-09-21,2.3524
2018-09-24,0.9291
2018-09-25,1.6231
2018-09-26,0.0477
2018-09-27,0.5718
2018-09-28,2.9377
2018-10-01,-1.611
2018-10-02,-1.8479999999999999
2018-10-03,0.1907
2018-10-04,-1.0228
2018-10-05,0.1923
2018-10-08,-1.9428999999999998
2018-10-09,-2.3728
2018-10-10,-10.5487
2018-10-11,-4.958
2018-10-12,2.9767
2018-10-15,-2.3468999999999998
2018-10-16,3.2532
2018-10-17,2.1856
2018-10-18,1.1944
2018-10-19,-1.5646
2018-10-22,2.5934
2018-10-23,0.0272
2018-10-24,-4.1848
2018-10-25,5.1049
2018-10-26,-0.6206
2018-10-29,-0.4887
2018-10-30,0.8731
2018-10-31,3.1647
2018-11-01,-1.2061
2018-11-02,0.5839
2018-11-05,-18.9974
2018-11-06,3.9739
2018-11-07,5.2945
2018-11-08,0.0298
2018-11-09,-4.4616
2018-11-12,0.5604
2018-11-13,1.0217
2018-11-14,-1.3791
2018-11-15,3.6978999999999997
2018-11-16,-0.5993
2018-11-19,-10.009
2018-11-20,-2.4121
2018-11-21,1.0299
2018-11-23,0.2379
2018-11-26,-0.0678
2018-11-27,-0.0339
2018-11-28,5.1578
2018-11-29,1.0649
2018-11-30,3.1609
2018-12-03,2.1046
2018-12-04,-7.8812
2018-12-06,0.6581
2018-12-07,-4.3478
2018-12-10,1.162
2018-12-11,-2.5676
2018-12-12,2.3925
2018-12-13,-1.49
2018-12-14,-5.8096
2018-12-17,-0.4015
2018-12-18,-0.4397
2018-12-19,1.6562000000000001
2018-12-20,-1.0862
2018-12-21,-5.8199
2018-12-24,-0.8939
2018-12-26,6.1176
2018-12-27,0.4435
2018-12-28,-1.6188
2018-12-31,3.1414
2019-01-02,-2.9732
2019-01-03,-4.2227
2019-01-04,5.7745
2019-01-07,2.6927
2019-01-08,4.1307
2019-01-09,0.3105
2019-01-10,-0.447
2019-01-11,0.9672
2019-01-14,-0.7527
2019-01-15,2.413
2019-01-16,1.8176
2019-01-17,2.8099
2019-01-18,-0.5466
2019-01-22,1.9075
2019-01-23,-0.2221
2019-01-24,-1.9396
2019-01-25,1.3294000000000001
2019-01-28,-1.312
2019-01-29,-0.4215
2019-01-30,5.2752
2019-01-31,0.1547
2019-02-01,1.328
2019-02-04,1.7982
2019-02-05,1.1078000000000001
2019-02-06,-0.0592
2019-02-07,-1.4815
2019-02-08,1.3835
2019-02-11,-0.4746
2019-02-12,1.3115
2019-02-13,-0.1471
2019-02-14,0.6482
2019-02-15,1.4052
2019-02-19,-1.0393
2019-02-20,-0.4376
2019-02-21,-1.6994
2019-02-22,-1.4009
2019-02-25,-0.8767
2019-02-26,7.5023
2019-02-27,-1.5887
2019-02-28,2.2197
2019-03-01,2.8765
2019-03-04,-0.9594
2019-03-05,-1.4392
2019-03-06,-0.3089
2019-03-07,1.6901000000000002
2019-03-08,-0.277
2019-03-11,5.0
2019-03-12,1.9312
2019-03-13,0.0779
2019-03-14,-0.7521
2019-03-15,1.9598
2019-03-18,-1.9477
2019-03-19,-1.4637
2019-03-20,-0.8753
2019-03-21,1.9802
2019-03-22,-5.038
2019-03-25,1.0224
2019-03-26,2.1608
2019-03-27,-0.3748
2019-03-28,0.6719
2019-03-29,-1.7351999999999999
2019-04-01,3.3143000000000002
2019-04-02,3.7865
2019-04-03,-1.4948000000000001
2019-04-04,-2.7778
2019-04-05,-0.6349
2019-04-08,-1.3046
2019-04-09,-1.3218
2019-04-10,0.5194
2019-04-11,-0.4623
2019-04-12,-0.2459
2019-04-15,-0.4108
2019-04-16,1.6777
2019-04-17,-0.7033
2019-04-18,0.2179
2019-04-22,3.3705
2019-04-23,2.051
2019-04-24,0.4638
2019-04-25,-2.1544
2019-04-26,0.7077
2019-04-29,1.4836
2019-04-30,1.1541
2019-05-01,-4.3864
2019-05-02,-2.0684
2019-05-03,0.9748
2019-05-06,0.8045
2019-05-07,-1.2769
2019-05-08,1.1318
2019-05-09,-0.9592
2019-05-10,-3.1746
2019-05-13,-5.3904
2019-05-14,0.9104
2019-05-15,4.6274999999999995
2019-05-16,1.2796
2019-05-17,-1.1261
2019-05-20,-1.25
2019-05-21,3.4037
2019-05-22,1.4689999999999999
2019-05-23,-0.7775
2019-05-24,0.8376
2019-05-28,1.9828999999999999
2019-05-29,-0.7357
2019-05-30,1.6411
2019-05-31,-0.7552
2019-06-03,-3.3849
2019-06-04,3.585
2019-06-05,-6.2139
2019-06-06,-2.7118
2019-06-07,1.4368
2019-06-10,-0.6232
2019-06-11,1.3113000000000001
2019-06-12,-0.1125
2019-06-13,0.7042
2019-06-14,3.4126
2019-06-17,1.4877
2019-06-18,0.7463
2019-06-19,3.836
2019-06-20,1.758
2019-06-21,0.4006
2019-06-24,-2.8429
2019-06-25,-0.462
2019-06-26,1.7019
2019-06-27,1.927
2019-06-28,0.4726
2019-07-01,1.337
2019-07-02,-1.1972
2019-07-03,2.9179
2019-07-05,-0.1201
2019-07-08,0.0481
2019-07-09,1.7311999999999999
2019-07-10,-0.7327
2019-07-11,0.0
2019-07-12,-1.9524
2019-07-15,1.0442
2019-07-16,0.6008
2019-07-17,-0.645
2019-07-18,1.1782
2019-07-19,-1.616
2019-07-22,2.3670999999999998
2019-07-23,-0.4483
2019-07-24,0.9718
2019-07-25,-0.1643
2019-07-26,0.7994
2019-07-29,-0.3266
2019-07-30,-0.2574
2019-07-31,-2.3698
2019-08-01,-0.6489
2019-08-02,-1.6933
2019-08-05,-2.3376
2019-08-06,1.7637
2019-08-07,1.3865
2019-08-08,2.5397
2019-08-09,-16.5039
2019-08-12,-2.9949
2019-08-13,2.3522
2019-08-14,-2.0396
2019-08-15,-0.2933
2019-08-16,2.6176
2019-08-19,-1.2324
2019-08-20,-2.3796
2019-08-21,-0.3864
2019-08-22,-1.6115
2019-08-23,-2.0322
2019-08-26,0.9907
2019-08-27,0.0613
2019-08-28,-0.7966
2019-08-29,3.8604000000000003
2019-08-30,2.1707
2019-09-03,-3.1141
2019-09-04,1.3818
2019-09-05,0.2074
2019-09-06,-1.8923999999999999
2019-09-09,-2.17
2019-09-10,-0.1232
2019-09-11,1.5731000000000002
2019-09-12,1.9739
2019-09-13,0.5658
2019-09-16,1.3029
2019-09-17,2.2508
2019-09-18,-2.4585
2019-09-19,1.2309
2019-09-20,-1.3607
2019-09-23,1.2621
2019-09-24,-1.8841
2019-09-25,4.0177
2019-09-26,0.3692
2019-09-27,-2.6882
2019-09-30,0.6688
2019-10-01,-3.2351
2019-10-02,-1.3433
2019-10-03,-0.1513
2019-10-04,2.8182
2019-10-07,-0.1474
2019-10-08,-1.0921
2019-10-09,1.1041
2019-10-10,1.0626
2019-10-11,0.9346
2019-10-14,0.0579
2019-10-15,0.7808
2019-10-16,-0.4591
2019-10-17,1.6431
2019-10-18,-4.0839
2019-10-21,2.1585
2019-10-22,-1.3169
2019-10-23,0.6013
2019-10-24,2.5073
2019-10-25,1.5643
2019-10-28,1.1481
2019-10-29,-0.1384
2019-10-30,1.4416
2019-10-31,0.7652
2019-11-01,1.4917
2019-11-04,-1.256
2019-11-05,2.9499
2019-11-06,-0.8149
2019-11-07,-0.6891
2019-11-08,-19.9359
2019-11-11,-3.7667
2019-11-12,-1.0045
2019-11-13,-0.9097
2019-11-14,0.2119
2019-11-15,1.7618
2019-11-18,1.7659
2019-11-19,2.3477
2019-11-20,0.2327
2019-11-21,6.2023
2019-11-22,0.5309
2019-11-25,-0.5747
2019-11-26,3.5151
2019-11-27,1.7809
2019-11-29,-1.6311
2019-12-02,-1.3868
2019-12-03,-1.4369
2019-12-04,0.4653
2019-12-05,-0.494
2019-12-06,-0.7136
2019-12-09,-1.5
2019-12-10,-0.5076
2019-12-11,3.5714
2019-12-12,1.5702
2019-12-13,3.0312
2019-12-16,0.9415
2019-12-17,0.2915
2019-12-18,1.1915
2019-12-19,0.3733
2019-12-20,4.0343
2019-12-23,0.3163
2019-12-24,-0.5346
2019-12-26,1.6814
2019-12-27,-0.6777
2019-12-30,-1.3919000000000001
2019-12-31,-0.6089
2020-01-02,2.6455
2020-01-03,-0.1356
2020-01-06,0.978
2020-01-07,-0.2959
2020-01-08,1.5110999999999999
2020-01-09,0.1063
2020-01-10,-0.1859
2020-01-13,2.5007
2020-01-14,1.0641
2020-01-15,1.207
2020-01-16,-0.5582
2020-01-17,-0.2297
2020-01-21,0.5371
2020-01-22,0.1018
2020-01-23,-8.2592
2020-01-24,0.7756
2020-01-27,0.9346
2020-01-28,2.5871
2020-01-29,-1.0884
2020-01-30,2.0934
2020-01-31,-2.8654
2020-02-03,4.1678
2020-02-04,0.9353
2020-02-05,-0.2574
2020-02-06,1.5484
2020-02-07,-0.9657
2020-02-10,-1.6936
2020-02-11,-1.775
2020-02-12,1.1959
2020-02-13,2.0746
2020-02-14,-1.7751000000000001
2020-02-18,-0.3143
2020-02-19,0.6306
2020-02-20,-1.3316
2020-02-21,-3.8899
2020-02-24,-1.2389999999999999
2020-02-25,-4.2654
2020-02-26,1.3395000000000001
2020-02-27,-4.5833
2020-02-28,4.8035
2020-03-02,0.977
2020-03-03,-2.3335
2020-03-04,-2.9866
2020-03-05,-5.9919
2020-03-06,-0.9265
2020-03-09,-9.0293
2020-03-10,6.877
2020-03-11,-3.1177
2020-03-12,-9.9623
2020-03-13,11.1027
2020-03-16,-14.0657
2020-03-17,18.1601
2020-03-18,-1.3482
2020-03-19,-4.5439
2020-03-20,-7.9456
2020-03-23,-2.1773
2020-03-24,0.159
2020-03-25,-2.8175
2020-03-26,4.655
2020-03-27,-2.6141
2020-03-30,-0.3606
2020-03-31,6.5541
2020-04-01,-11.0566
2020-04-02,-0.5515
2020-04-03,0.2133
2020-04-06,7.748
2020-04-07,1.5409000000000002
2020-04-08,5.0973
2020-04-09,4.9241
2020-04-13,-0.5999
2020-04-14,2.2719
2020-04-15,-1.7355
2020-04-16,2.5079000000000002
2020-04-17,5.1344
2020-04-20,1.0488
2020-04-21,-3.4382
2020-04-22,1.0077
2020-04-23,-0.0333
2020-04-24,0.2994
2020-04-27,3.0514
2020-04-28,-1.223
2020-04-29,7.5269
2020-04-30,-0.0303
2020-05-01,-5.7593
2020-05-04,1.4152
2020-05-05,1.3003
2020-05-06,2.129
2020-05-07,0.092
2020-05-08,5.1761
2020-05-11,-3.4653
2020-05-12,0.3318
2020-05-13,-3.3073
2020-05-14,-0.8396
2020-05-15,1.1289
2020-05-18,7.1008
2020-05-19,0.029
2020-05-20,3.7627
2020-05-21,0.1395
2020-05-22,1.0864
2020-05-26,3.8578
2020-05-27,0.0
2020-05-28,-0.2388
2020-05-29,3.9628
2020-06-01,-0.3837
2020-06-02,2.2599
2020-06-03,0.1758
2020-06-04,-1.6044
2020-06-05,2.4459
2020-06-08,-3.1833
2020-06-09,0.5394
2020-06-10,0.7154
2020-06-11,-8.067
2020-06-12,2.1523
2020-06-15,1.7828
2020-06-16,1.38
2020-06-17,0.9424
2020-06-18,1.2967
2020-06-19,-3.1234
2020-06-22,3.4619
2020-06-23,1.06
2020-06-24,-1.0742
2020-06-25,1.7629000000000001
2020-06-26,-4.243
2020-06-29,1.7042000000000002
2020-06-30,2.4749
2020-07-01,1.4088
2020-07-02,-2.2575
2020-07-06,-0.8883
2020-07-07,-0.6402
2020-07-08,0.5155
2020-07-09,-0.7949
2020-07-10,-0.3489
2020-07-13,-3.9813
2020-07-14,1.2696
2020-07-15,1.227
2020-07-16,-1.6864
2020-07-17,1.9834
2020-07-20,3.5742000000000003
2020-07-21,-0.5329
2020-07-22,-0.2041
2020-07-23,-0.4346
2020-07-24,-1.9512
2020-07-27,3.9801
2020-07-28,-1.3599
2020-07-29,3.2933
2020-07-30,0.1236
2020-07-31,-0.5184
