ticker,KHC US Equity
2015-11-20,0.4227
2015-11-23,0.5703
2015-11-24,0.54
2015-11-25,0.2283
2015-11-27,-0.0402
2015-11-30,-1.2331
2015-12-01,1.0585
2015-12-02,-1.9202
2015-12-03,-2.1632
2015-12-04,1.0635
2015-12-07,-1.0939
2015-12-08,0.14
2015-12-09,-0.8807
2015-12-10,-0.0846
2015-12-11,-1.6234
2015-12-14,1.8439
2015-12-15,1.4583
2015-12-16,1.3887
2015-12-17,-1.4929000000000001
2015-12-18,-1.738
2015-12-21,1.8183
2015-12-22,2.1715
2015-12-23,2.1665
2015-12-24,-0.7382
2015-12-28,-0.7301
2015-12-29,1.7298
2015-12-30,-1.2585
2015-12-31,-1.3424
2016-01-04,-0.0825
2016-01-05,0.9491
2016-01-06,0.1908
2016-01-07,-2.2168
2016-01-08,-1.0014
2016-01-11,1.5312999999999999
2016-01-12,1.3284
2016-01-13,-3.3047
2016-01-14,-0.0989
2016-01-15,-2.177
2016-01-19,1.4017
2016-01-20,1.4251
2016-01-21,2.6416
2016-01-22,1.8344
2016-01-25,-0.4839
2016-01-26,2.6341
2016-01-27,-0.0132
2016-01-28,0.2501
2016-01-29,2.4947
2016-02-01,-1.3451
2016-02-02,-1.3505
2016-02-03,-1.4216
2016-02-04,-0.9881
2016-02-05,-1.8476
2016-02-08,-2.1434
2016-02-09,0.4072
2016-02-10,0.839
2016-02-11,-0.9291
2016-02-12,0.6719
2016-02-16,0.5423
2016-02-17,2.6691000000000003
2016-02-18,-1.0641
2016-02-19,0.0953
2016-02-22,-0.2584
2016-02-23,-0.6955
2016-02-24,0.2335
2016-02-25,2.699
2016-02-26,3.842
2016-02-29,-1.0534
2016-03-01,0.831
2016-03-02,-0.2189
2016-03-03,-0.1549
2016-03-04,-0.2197
2016-03-07,-0.9067
2016-03-08,-0.2745
2016-03-09,0.4457
2016-03-10,-0.535
2016-03-11,0.9578
2016-03-14,0.8057
2016-03-15,0.2707
2016-03-16,1.0607
2016-03-17,-0.0256
2016-03-18,-0.8973
2016-03-21,-0.9313
2016-03-22,-0.1958
2016-03-23,0.484
2016-03-24,-0.4557
2016-03-28,1.7002000000000002
2016-03-29,1.3374
2016-03-30,0.1269
2016-03-31,-0.4309
2016-04-01,0.6619
2016-04-04,-0.2908
2016-04-05,-1.0653
2016-04-06,0.4487
2016-04-07,-1.0975
2016-04-08,1.2516
2016-04-11,-0.7136
2016-04-12,0.5391
2016-04-13,-1.1873
2016-04-14,-0.2972
2016-04-15,1.1403
2016-04-18,0.3716
2016-04-19,-0.0511
2016-04-20,-0.4853
2016-04-21,-1.5144
2016-04-22,1.7722
2016-04-25,0.8067
2016-04-26,-0.0381
2016-04-27,0.5083
2016-04-28,-0.9355
2016-04-29,-0.3701
2016-05-02,1.8573
2016-05-03,-1.0563
2016-05-04,1.6522999999999999
2016-05-05,3.7384
2016-05-06,1.2414
2016-05-09,0.3095
2016-05-10,2.2312
2016-05-11,-1.0912
2016-05-12,1.338
2016-05-13,-1.4014
2016-05-16,0.8693
2016-05-17,-4.3205
2016-05-18,-1.1928
2016-05-19,2.2419000000000002
2016-05-20,-0.6988
2016-05-23,0.4732
2016-05-24,1.7027
2016-05-25,0.7421
2016-05-26,-0.5459
2016-05-27,0.346
2016-05-31,-1.082
2016-06-01,0.9136
2016-06-02,0.9887
2016-06-03,0.6134
2016-06-06,-0.3634
2016-06-07,-0.2824
2016-06-08,0.5074
2016-06-09,0.5166
2016-06-10,-0.327
2016-06-13,-0.457
2016-06-14,-0.0824
2016-06-15,-0.0471
2016-06-16,0.5186
2016-06-17,-0.5394
2016-06-20,0.8017
2016-06-21,0.2222
2016-06-22,-0.5602
2016-06-23,1.3613
2016-06-24,-3.0566
2016-06-27,-0.1194
2016-06-28,1.3631
2016-06-29,1.569
2016-06-30,2.7641999999999998
2016-07-01,-0.2712
2016-07-05,0.5666
2016-07-06,1.1269
2016-07-07,-0.4792
2016-07-08,0.6046
2016-07-11,-0.0111
2016-07-12,-2.2707
2016-07-13,1.3895
2016-07-14,-0.7639
2016-07-15,0.5886
2016-07-18,0.2701
2016-07-19,-0.1459
2016-07-20,-0.8992
2016-07-21,-0.6011
2016-07-22,0.5933
2016-07-25,0.2836
2016-07-26,-1.5270000000000001
2016-07-27,-1.6425
2016-07-28,0.3854
2016-07-29,0.5002
2016-08-01,-0.4862
2016-08-02,-0.9538
2016-08-03,-0.2936
2016-08-04,0.7538
2016-08-05,3.7994
2016-08-08,-0.0451
2016-08-09,1.1606
2016-08-10,-0.4789
2016-08-11,0.1007
2016-08-12,0.1342
2016-08-15,-0.536
2016-08-16,-0.1347
2016-08-17,0.5058
2016-08-18,0.3915
2016-08-19,0.1783
2016-08-22,0.0556
2016-08-23,-0.5557
2016-08-24,0.0894
2016-08-25,-0.0562
2016-08-26,-0.8211
2016-08-29,0.4537
2016-08-30,-0.6774
2016-08-31,1.7279
2016-09-01,-0.0112
2016-09-02,0.1453
2016-09-06,0.1451
2016-09-07,0.0557
2016-09-08,-0.6682
2016-09-09,-3.6103
2016-09-12,3.0127
2016-09-13,-0.3275
2016-09-14,-0.6684
2016-09-15,1.6994
2016-09-16,-0.2579
2016-09-19,-2.215
2016-09-20,0.1725
2016-09-21,0.9068
2016-09-22,1.2968
2016-09-23,-0.2471
2016-09-26,-0.3377
2016-09-27,0.7907
2016-09-28,0.3586
2016-09-29,-1.0944
2016-09-30,1.0613
2016-10-03,-0.4804
2016-10-04,-1.1899
2016-10-05,-0.7271
2016-10-06,0.1259
2016-10-07,-0.1029
2016-10-10,1.2586
2016-10-11,-1.4237
2016-10-12,-0.1146
2016-10-13,-0.1033
2016-10-14,1.7002000000000002
2016-10-17,0.3389
2016-10-18,0.1126
2016-10-19,-0.9558
2016-10-20,-0.1362
2016-10-21,-0.0455
2016-10-24,1.126
2016-10-25,-0.6186
2016-10-26,-0.3169
2016-10-27,-0.4428
2016-10-28,0.4447
2016-10-31,0.9877
2016-11-01,-0.6521
2016-11-02,-0.249
2016-11-03,-2.1554
2016-11-04,-2.5507
2016-11-07,2.3557
2016-11-08,2.6851000000000003
2016-11-09,-3.8487999999999998
2016-11-10,-4.1441
2016-11-11,-0.2579
2016-11-14,-1.3915
2016-11-15,1.3237
2016-11-16,1.5529
2016-11-17,0.534
2016-11-18,-0.3742
2016-11-21,1.345
2016-11-22,0.538
2016-11-23,-1.9622000000000002
2016-11-25,0.6186
2016-11-28,0.3255
2016-11-29,0.9373
2016-11-30,-2.0833
2016-12-01,-1.4207
2016-12-02,0.5218
2016-12-05,-0.7786
2016-12-06,-0.3986
2016-12-07,3.7394
2016-12-08,-0.7715
2016-12-09,1.7859
2016-12-12,0.5013
2016-12-13,0.8789
2016-12-14,-0.6828
2016-12-15,1.1972
2016-12-16,1.2768
2016-12-19,0.1619
2016-12-20,-0.7159
2016-12-21,0.7327
2016-12-22,0.7736
2016-12-23,0.3323
2016-12-27,0.0114
2016-12-28,-0.3083
2016-12-29,0.7101
2016-12-30,-0.6937
2017-01-03,0.2405
2017-01-04,-0.5712
2017-01-05,-0.5745
2017-01-06,-0.2542
2017-01-09,-0.2781
2017-01-10,-0.1859
2017-01-11,0.9894
2017-01-12,0.7607
2017-01-13,-0.4461
2017-01-17,1.0226
2017-01-18,0.4891
2017-01-19,-0.5659
2017-01-20,1.2521
2017-01-23,-0.1686
2017-01-24,-0.1239
2017-01-25,0.1691
2017-01-26,0.6416
2017-01-27,0.0224
2017-01-30,-0.3914
2017-01-31,0.2357
2017-02-01,-0.9856
2017-02-02,0.2262
2017-02-03,0.7448
2017-02-06,-0.6385
2017-02-07,0.124
2017-02-08,0.4279
2017-02-09,0.6615
2017-02-10,0.4678
2017-02-13,0.4213
2017-02-14,0.2539
2017-02-15,0.3138
2017-02-16,-4.1879
2017-02-17,10.7356
2017-02-21,-1.8417
2017-02-22,-1.5917
2017-02-23,-0.4499
2017-02-24,0.1506
2017-02-27,-2.6536
2017-02-28,0.9933
2017-03-01,0.5682
2017-03-02,-0.1641
2017-03-03,0.241
2017-03-06,-0.3716
2017-03-07,-0.3949
2017-03-08,0.1101
2017-03-09,0.6931
2017-03-10,-0.0219
2017-03-13,-0.3606
2017-03-14,-0.1316
2017-03-15,0.8566
2017-03-16,1.0126
2017-03-17,-0.8516
2017-03-20,0.4131
2017-03-21,-0.4981
2017-03-22,0.4244
2017-03-23,-0.3034
2017-03-24,-0.3587
2017-03-27,-0.469
2017-03-28,0.1753
2017-03-29,0.0875
2017-03-30,-0.4263
2017-03-31,-0.3183
2017-04-03,0.2753
2017-04-04,0.1757
2017-04-05,0.2193
2017-04-06,-0.5141
2017-04-07,-0.2749
2017-04-10,0.2095
2017-04-11,-0.066
2017-04-12,1.2111
2017-04-13,-0.4677
2017-04-17,0.0874
2017-04-18,1.0046
2017-04-19,-0.7027
2017-04-20,0.2069
2017-04-21,-0.4781
2017-04-24,1.048
2017-04-25,-0.2917
2017-04-26,-1.4845
2017-04-27,-0.099
2017-04-28,-0.4844
2017-05-01,-1.0178
2017-05-02,-0.5253
2017-05-03,0.1573
2017-05-04,0.6282
2017-05-05,-0.078
2017-05-08,-0.1674
2017-05-09,-0.3129
2017-05-10,0.1457
2017-05-11,-0.056
2017-05-12,-0.3696
2017-05-15,0.5621
2017-05-16,-0.3801
2017-05-17,1.1222
2017-05-18,0.7262
2017-05-19,0.1331
2017-05-22,0.9969
2017-05-23,0.7567
2017-05-24,0.7837
2017-05-25,0.2376
2017-05-26,0.1939
2017-05-30,-0.57
2017-05-31,-0.2812
2017-06-01,0.5748
2017-06-02,0.8735
2017-06-05,-0.1069
2017-06-06,-0.2461
2017-06-07,0.6008
2017-06-08,-1.2797
2017-06-09,-1.8797000000000001
2017-06-12,0.4624
2017-06-13,0.3726
2017-06-14,-0.1419
2017-06-15,0.2077
2017-06-16,-2.4441
2017-06-19,0.4921
2017-06-20,-0.6344
2017-06-21,0.1344
2017-06-22,-0.3356
2017-06-23,-0.2806
2017-06-26,0.1013
2017-06-27,-1.6078000000000001
2017-06-28,0.3542
2017-06-29,-2.3457
2017-06-30,-0.1399
2017-07-03,-1.3662
2017-07-05,-0.805
2017-07-06,-1.1577
2017-07-07,0.2656
2017-07-10,-0.3251
2017-07-11,1.184
2017-07-12,1.1343
2017-07-13,0.1771
2017-07-14,0.9428
2017-07-17,-0.0584
2017-07-18,0.0
2017-07-19,0.1051
2017-07-20,0.2451
2017-07-21,0.3027
2017-07-24,0.0696
2017-07-25,1.3918
2017-07-26,0.2745
2017-07-27,0.6046
2017-07-28,-0.6237
2017-07-31,-0.2054
2017-08-01,-0.9033
2017-08-02,0.2308
2017-08-03,-0.4144
2017-08-04,0.1734
2017-08-07,0.4154
2017-08-08,-0.9883
2017-08-09,0.3482
2017-08-10,-0.6593
2017-08-11,0.6753
2017-08-14,0.6361
2017-08-15,-0.3218
2017-08-16,0.4439
2017-08-17,-1.6069
2017-08-18,-0.7285
2017-08-21,0.071
2017-08-22,0.5914
2017-08-23,-0.3527
2017-08-24,-2.3009
2017-08-25,-0.2415
2017-08-28,-0.5569
2017-08-29,-0.8522
2017-08-30,0.6017
2017-08-31,-1.4403000000000001
2017-09-01,0.1238
2017-09-05,0.3711
2017-09-06,0.2218
2017-09-07,0.1598
2017-09-08,0.3192
2017-09-11,1.0157
2017-09-12,-0.4482
2017-09-13,-0.3285
2017-09-14,-0.7691
2017-09-15,0.1845
2017-09-18,-0.0368
2017-09-19,-0.7002
2017-09-20,-1.1877
2017-09-21,-1.0767
2017-09-22,-1.8858000000000001
2017-09-25,1.161
2017-09-26,0.2168
2017-09-27,-0.4581
2017-09-28,-0.3324
2017-09-29,-0.5387
2017-10-02,0.3868
2017-10-03,-0.0385
2017-10-04,-0.0643
2017-10-05,0.6172
2017-10-06,-0.0895
2017-10-09,-1.0872
2017-10-10,1.0475
2017-10-11,0.064
2017-10-12,-0.0512
2017-10-13,-0.5246
2017-10-16,-0.1158
2017-10-17,-0.1417
2017-10-18,-0.5674
2017-10-19,-0.8171
2017-10-20,0.3138
2017-10-23,0.4563
2017-10-24,0.2076
2017-10-25,0.1425
2017-10-26,-0.0388
2017-10-27,0.0
2017-10-30,-2.6261
2017-10-31,2.7368
2017-11-01,0.4785
2017-11-02,0.4247
2017-11-03,-0.0384
2017-11-06,-1.2821
2017-11-07,1.5325
2017-11-08,1.7907
2017-11-09,-0.2136
2017-11-10,0.3904
2017-11-13,0.1631
2017-11-14,-0.5886
2017-11-15,-0.7559
2017-11-16,1.9358
2017-11-17,-0.0628
2017-11-20,0.3767
2017-11-21,0.1001
2017-11-22,-0.2375
2017-11-24,-0.0752
2017-11-27,-0.1881
2017-11-28,-0.7914
2017-11-29,2.6715999999999998
2017-11-30,0.3453
2017-12-01,-0.1966
2017-12-04,0.8743
2017-12-05,-1.5625
2017-12-06,-0.186
2017-12-07,-1.4039
2017-12-08,-1.1089
2017-12-11,-0.1402
2017-12-12,0.7401
2017-12-13,0.418
2017-12-14,-0.3784
2017-12-15,0.709
2017-12-18,-0.2137
2017-12-19,-1.0709
2017-12-20,-1.4519
2017-12-21,0.6462
2017-12-22,0.4622
2017-12-26,-0.1662
2017-12-27,-0.1664
2017-12-28,-0.0769
2017-12-29,-0.2053
2018-01-02,-0.9516
2018-01-03,-0.013
2018-01-04,1.1687
2018-01-05,-0.0898
2018-01-08,0.8222
2018-01-09,0.1784
2018-01-10,-0.9285
2018-01-11,-0.9757
2018-01-12,0.2852
2018-01-16,1.6677
2018-01-17,1.8184
2018-01-18,-0.9991
2018-01-19,0.492
2018-01-22,0.6402
2018-01-23,0.1247
2018-01-24,-0.5108
2018-01-25,-0.2379
2018-01-26,-0.3514
2018-01-29,-1.2218
2018-01-30,0.102
2018-01-31,-0.1401
2018-02-01,0.2296
2018-02-02,-1.7564
2018-02-05,-3.7958
2018-02-06,0.0673
2018-02-07,-1.0227
2018-02-08,-2.6785
2018-02-09,-0.2794
2018-02-12,0.6024
2018-02-13,-0.1393
2018-02-14,0.2928
2018-02-15,1.0984
2018-02-16,-2.6269
2018-02-20,-2.9802
2018-02-21,-1.7761
2018-02-22,0.252
2018-02-23,2.0402
2018-02-26,1.0432
2018-02-27,-2.6814
2018-02-28,-1.2082
2018-03-01,-0.2386
2018-03-02,0.4186
2018-03-05,0.3871
2018-03-06,0.5042
2018-03-07,-0.4574
2018-03-08,0.2298
2018-03-09,0.3583
2018-03-12,0.6991
2018-03-13,-0.4874
2018-03-14,-1.1726
2018-03-15,-1.6822
2018-03-16,-0.1528
2018-03-19,-2.1573
2018-03-20,-1.2041
2018-03-21,-1.8835
2018-03-22,-2.3552
2018-03-23,-0.826
2018-03-26,2.6987
2018-03-27,-1.541
2018-03-28,1.1038000000000001
2018-03-29,1.4990999999999999
2018-04-02,-3.58
2018-04-03,0.2997
2018-04-04,1.8923999999999999
2018-04-05,-0.114
2018-04-06,-1.2559
2018-04-09,0.1817
2018-04-10,0.9893
2018-04-11,0.4735
2018-04-12,-0.975
2018-04-13,-0.0328
2018-04-16,0.4432
2018-04-17,0.8171
2018-04-18,-1.4588999999999999
2018-04-19,-1.7437
2018-04-20,-2.528
2018-04-23,-0.9275
2018-04-24,-1.9938
2018-04-25,0.5661
2018-04-26,0.8443
2018-04-27,0.5756
2018-04-30,-2.2199
2018-05-01,-1.2061
2018-05-02,-2.693
2018-05-03,1.3838
2018-05-04,5.5687
2018-05-07,1.4135
2018-05-08,-0.119
2018-05-09,-0.4765
2018-05-10,0.9576
2018-05-11,0.3388
2018-05-14,0.0675
2018-05-15,-0.4049
2018-05-16,0.4234
2018-05-17,-1.0204
2018-05-18,-2.1874000000000002
2018-05-21,-0.5987
2018-05-22,0.2303
2018-05-23,0.707
2018-05-24,0.1404
2018-05-25,1.2443
2018-05-29,-0.6405
2018-05-30,2.5087
2018-05-31,-2.3114
2018-06-01,0.2958
2018-06-04,1.3356
2018-06-05,-0.8559
2018-06-06,0.0
2018-06-07,-0.4316
2018-06-08,1.3872
2018-06-11,2.4115
2018-06-12,0.4008
2018-06-13,-0.0333
2018-06-14,0.9484
2018-06-15,1.5493999999999999
2018-06-18,-1.2011
2018-06-19,2.0864
2018-06-20,1.4483
2018-06-21,-0.7456
2018-06-22,1.0229
2018-06-25,0.174
2018-06-26,-0.1737
2018-06-27,-0.8227
2018-06-28,-0.0638
2018-06-29,0.2713
2018-07-02,-1.1621
2018-07-03,0.8858
2018-07-05,2.0913
2018-07-06,0.7506
2018-07-09,-0.714
2018-07-10,0.0469
2018-07-11,-0.4062
2018-07-12,-0.1569
2018-07-13,0.33
2018-07-16,-1.8951
2018-07-17,0.6545
2018-07-18,-2.3156
2018-07-19,-0.4059
2018-07-20,-1.0597
2018-07-23,-0.6426
2018-07-24,-1.0448
2018-07-25,0.2849
2018-07-26,1.0695000000000001
2018-07-27,-0.3638
2018-07-30,0.0332
2018-07-31,-0.0498
2018-08-01,-1.6099999999999999
2018-08-02,0.2024
2018-08-03,8.5522
2018-08-06,-3.3809
2018-08-07,-1.573
2018-08-08,-1.696
2018-08-09,-0.4645
2018-08-10,-0.5833
2018-08-13,-0.6203
2018-08-14,0.4049
2018-08-15,-0.7224
2018-08-16,2.6485
2018-08-17,1.6492
2018-08-20,-0.6227
2018-08-21,-1.3193
2018-08-22,-0.4846
2018-08-23,-1.2594
2018-08-24,0.3912
2018-08-27,0.9148
2018-08-28,-1.3094000000000001
2018-08-29,0.8675
2018-08-30,-1.8212000000000002
2018-08-31,0.0859
2018-09-04,-2.763
2018-09-05,0.6001
2018-09-06,-0.3509
2018-09-07,-0.3697
2018-09-10,1.1486
2018-09-11,0.9085
2018-09-12,2.3546
2018-09-13,0.6258
2018-09-14,-0.8741
2018-09-17,-1.0514000000000001
2018-09-18,-2.1422
2018-09-19,-0.3678
2018-09-20,1.1953
2018-09-21,-0.7817
2018-09-24,-1.0504
2018-09-25,-1.5215999999999998
2018-09-26,-0.8803
2018-09-27,-0.2356
2018-09-28,0.1272
2018-10-01,0.7803
2018-10-02,0.7022
2018-10-03,-0.59
2018-10-04,-0.1439
2018-10-05,0.6664
2018-10-08,2.0934
2018-10-09,-1.7349999999999999
2018-10-10,-0.5886
2018-10-11,-3.4446
2018-10-12,0.7804
2018-10-15,0.424
2018-10-16,1.7808000000000002
2018-10-17,1.7316
2018-10-18,-1.5248
2018-10-19,3.637
2018-10-22,-2.3454
2018-10-23,0.6938
2018-10-24,-1.4487999999999999
2018-10-25,0.3586
2018-10-26,-2.3758
2018-10-29,1.5918999999999999
2018-10-30,0.5944
2018-10-31,-1.5756000000000001
2018-11-01,2.2376
2018-11-02,-9.7331
2018-11-05,3.2721999999999998
2018-11-06,2.0424
2018-11-07,0.1684
2018-11-08,-0.4482
2018-11-09,1.2756
2018-11-12,-0.5927
2018-11-13,-0.5403
2018-11-14,-1.3862999999999999
2018-11-15,-0.0475
2018-11-16,0.1731
2018-11-19,-0.3648
2018-11-20,-1.8308
2018-11-21,0.4319
2018-11-23,-0.2346
2018-11-26,0.0588
2018-11-27,1.4294
2018-11-28,-1.1969
2018-11-29,0.0195
2018-11-30,-0.1367
2018-12-03,0.5869
2018-12-04,-2.8005
2018-12-06,-0.9204
2018-12-07,-1.6357
2018-12-10,-0.9033
2018-12-11,0.2279
2018-12-12,-0.248
2018-12-13,0.4351
2018-12-14,-2.0838
2018-12-17,-1.3485
2018-12-18,-1.431
2018-12-19,-2.2969
2018-12-20,-0.5323
2018-12-21,-1.7837
2018-12-24,-3.4279
2018-12-26,1.763
2018-12-27,1.0857
2018-12-28,-0.4342
2018-12-31,-1.2164
2019-01-02,0.697
2019-01-03,-0.0692
2019-01-04,2.7245
2019-01-07,1.8881000000000001
2019-01-08,0.0882
2019-01-09,-0.529
2019-01-10,1.0414
2019-01-11,0.0219
2019-01-14,1.4032
2019-01-15,1.427
2019-01-16,-0.1492
2019-01-17,0.5124
2019-01-18,0.9558
2019-01-22,-0.526
2019-01-23,-0.4653
2019-01-24,-1.105
2019-01-25,0.4512
2019-01-28,0.3209
2019-01-29,-0.0426
2019-01-30,-0.2773
2019-01-31,2.8021000000000003
2019-02-01,-0.6242
2019-02-04,-0.0628
2019-02-05,0.859
2019-02-06,-0.9348
2019-02-07,-0.9646
2019-02-08,0.487
2019-02-11,-0.2739
2019-02-12,1.6480000000000001
2019-02-13,-0.9769
2019-02-14,-0.6297
2019-02-15,0.5915
2019-02-19,0.315
2019-02-20,1.0257
2019-02-21,-0.1658
2019-02-22,-27.4595
2019-02-25,-2.0601
2019-02-26,-3.2428
2019-02-27,-2.7778
2019-02-28,3.0745
2019-03-01,-2.3802
2019-03-04,2.5617
2019-03-05,-0.5718
2019-03-06,-0.5448
2019-03-07,-1.7346
2019-03-08,0.6585
2019-03-11,0.2181
2019-03-12,-0.5595
2019-03-13,0.9691
2019-03-14,-1.3313
2019-03-15,0.6903
2019-03-18,-0.187
2019-03-19,0.3122
2019-03-20,-0.3424
2019-03-21,2.2798
2019-03-22,-1.4046
2019-03-25,0.6504
2019-03-26,1.2308
2019-03-27,-0.7903
2019-03-28,0.7659
2019-03-29,-0.7297
2019-04-01,-0.4594
2019-04-02,-1.2923
2019-04-03,0.5299
2019-04-04,1.3643
2019-04-05,1.4683
2019-04-08,0.0603
2019-04-09,-0.7231
2019-04-10,0.091
2019-04-11,0.0303
2019-04-12,0.2425
2019-04-15,0.2117
2019-04-16,-0.3018
2019-04-17,-0.454
2019-04-18,0.2128
2019-04-22,-0.182
2019-04-23,0.6079
2019-04-24,-1.0272
2019-04-25,-0.7326
2019-04-26,1.6604999999999999
2019-04-29,0.6352
2019-04-30,-0.0902
2019-05-01,-0.7521
2019-05-02,-2.4553
2019-05-03,1.2429999999999999
2019-05-06,0.5832
2019-05-07,-0.8239
2019-05-08,-0.2154
2019-05-09,0.4625
2019-05-10,0.2149
2019-05-13,-2.0827
2019-05-14,0.9384
2019-05-15,0.4029
2019-05-16,0.1852
2019-05-17,0.2157
2019-05-20,-2.2748
2019-05-21,0.5977
2019-05-22,-0.3127
2019-05-23,-1.3488
2019-05-24,-1.0811
2019-05-28,-6.5895
2019-05-29,-1.3075999999999999
2019-05-30,-3.0683
2019-05-31,0.9124
2019-06-03,2.7848
2019-06-04,0.8797
2019-06-05,-0.6976
2019-06-06,0.5269
2019-06-07,0.4193
2019-06-10,5.4628
2019-06-11,-0.2309
2019-06-12,-0.3638
2019-06-13,0.9293
2019-06-14,-0.3288
2019-06-17,-0.4619
2019-06-18,0.3315
2019-06-19,2.2795
2019-06-20,0.5491
2019-06-21,1.1243
2019-06-24,-3.0496
2019-06-25,0.5242
2019-06-26,0.5215
2019-06-27,-0.227
2019-06-28,0.8775
2019-07-01,-1.8686
2019-07-02,0.197
2019-07-03,2.3919
2019-07-05,-0.832
2019-07-08,-0.9681
2019-07-09,-0.6191
2019-07-10,2.623
2019-07-11,-2.0767
2019-07-12,0.4894
2019-07-15,-0.3896
2019-07-16,-1.1734
2019-07-17,0.3958
2019-07-18,2.0039
2019-07-19,1.5781
2019-07-22,-0.1585
2019-07-23,1.4607999999999999
2019-07-24,0.3756
2019-07-25,-1.6215000000000002
2019-07-26,0.9509
2019-07-29,-0.2826
2019-07-30,0.2519
2019-07-31,0.5339
2019-08-01,1.6245
2019-08-02,-0.9837
2019-08-05,-2.3906
2019-08-06,-2.7354000000000003
2019-08-07,0.9483
2019-08-08,-8.5844
2019-08-09,-6.095
2019-08-12,-0.7925
2019-08-13,-1.2551999999999999
2019-08-14,-1.6949
2019-08-15,-1.8025
2019-08-16,1.3966
2019-08-19,1.1806
2019-08-20,-0.6612
2019-08-21,0.5171
2019-08-22,1.385
2019-08-23,-1.1319
2019-08-26,0.987
2019-08-27,-2.2674
2019-08-28,0.68
2019-08-29,0.6357
2019-08-30,0.7501
2019-09-03,2.116
2019-09-04,0.7675
2019-09-05,1.2567
2019-09-06,2.5949999999999998
2019-09-09,2.9326
2019-09-10,3.1339
2019-09-11,1.105
2019-09-12,-0.8538
2019-09-13,0.7578
2019-09-16,1.2650000000000001
2019-09-17,-4.2539
2019-09-18,0.1763
2019-09-19,-0.9152
2019-09-20,-0.0355
2019-09-23,0.2132
2019-09-24,-0.9574
2019-09-25,0.7519
2019-09-26,-0.462
2019-09-27,-0.6069
2019-09-30,0.3412
2019-10-01,-2.1299
2019-10-02,-2.8895
2019-10-03,-0.0377
2019-10-04,1.639
2019-10-07,-0.1297
2019-10-08,-0.8537
2019-10-09,0.0749
2019-10-10,0.7856
2019-10-11,0.5197
2019-10-14,0.8863
2019-10-15,0.6223
2019-10-16,-0.1819
2019-10-17,1.2026
2019-10-18,-0.5762
2019-10-21,0.7244
2019-10-22,2.4811
2019-10-23,0.386
2019-10-24,-0.5592
2019-10-25,-0.246
2019-10-28,-0.0352
2019-10-29,-0.8107
2019-10-30,1.2793
2019-10-31,13.4386
2019-11-01,0.8661
2019-11-04,2.2079
2019-11-05,-1.2601
2019-11-06,0.6989
2019-11-07,-1.2674
2019-11-08,0.3973
2019-11-11,-0.274
2019-11-12,0.6716
2019-11-13,0.9703
2019-11-14,-5.8258
2019-11-15,1.0982
2019-11-18,-0.9265
2019-11-19,0.9352
2019-11-20,-0.6709
2019-11-21,-2.734
