ticker,IWMG US Equity
2013-11-25,-1.4830999999999999
2013-11-26,-0.2151
2013-11-27,-5.1724
2013-11-29,-4.5455
2013-12-02,13.5714
2013-12-03,-4.4025
2013-12-04,-8.443
2013-12-05,0.0
2013-12-06,0.2395
2013-12-09,-0.2389
2013-12-10,0.0
2013-12-11,0.0
2013-12-12,0.0
2013-12-13,3.4731
2013-12-17,-3.3565
2013-12-18,0.2395
2013-12-19,0.0
2013-12-20,0.0
2013-12-23,-0.2389
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,-2.2754
2013-12-31,-17.402
2014-01-02,27.8932
2014-01-03,11.3689
2014-01-06,-11.6667
2014-01-07,0.0
2014-01-08,31.8396
2014-01-09,-34.8837
2014-01-10,34.0659
2014-01-13,6.5574
2014-01-14,-7.6923
2014-01-15,-11.4583
2014-01-16,3.1765
2014-01-21,6.0433
2014-01-22,2.6882
2014-01-23,5.3403
2014-01-24,13.4195
2014-01-27,5.872
2014-01-28,-5.298
2014-01-29,7.6923
2014-01-30,22.0779
2014-01-31,20.2128
2014-02-03,-1.7699
2014-02-04,-27.9279
2014-02-05,0.0
2014-02-06,0.0
2014-02-07,12.5
2014-02-10,-12.2222
2014-02-11,1.1076
2014-02-12,0.0
2014-02-13,12.2848
2014-02-14,-17.4913
2014-02-18,20.2703
2014-02-19,2.2472
2014-02-20,-2.1978
2014-02-21,-1.1236
2014-02-24,3.4091
2014-02-25,-21.978
2014-02-26,-1.4085
2014-02-27,-5.7143
2014-02-28,-6.0606
2014-03-03,-4.8387
2014-03-04,-11.8644
2014-03-05,0.3606
2014-03-06,13.0539
2014-03-07,-5.9322
2014-03-10,-8.1081
2014-03-11,-11.7647
2014-03-12,5.2778
2014-03-13,9.7625
2014-03-14,-3.8462
2014-03-17,8.375
2014-03-18,-9.5732
2014-03-19,2.2959
2014-03-20,0.0
2014-03-21,-6.2344
2014-03-24,-9.5745
2014-03-25,-8.2353
2014-03-26,15.3846
2014-03-27,0.8333
2014-03-28,-0.8264
2014-03-31,-11.1111
2014-04-01,-20.0
2014-04-02,18.75
2014-04-03,-7.8947
2014-04-04,-2.8571
2014-04-07,-7.7206
2014-04-08,-4.3825
2014-04-09,-6.6667
2014-04-10,7.1429
2014-04-11,0.0
2014-04-14,-3.3333
2014-04-15,-10.3448
2014-04-16,11.538499999999999
2014-04-17,-10.3448
2014-04-21,0.0
2014-04-22,15.3846
2014-04-23,0.0
2014-04-24,-12.7083
2014-04-25,40.0955
2014-04-28,-18.2283
2014-04-29,0.0
2014-04-30,-6.6667
2014-05-01,10.7143
2014-05-02,9.6774
2014-05-05,-11.7647
2014-05-06,0.0
2014-05-07,0.0
2014-05-08,0.0
2014-05-09,0.0
2014-05-12,0.0
2014-05-13,-3.75
2014-05-14,0.0
2014-05-15,-3.0303
2014-05-16,7.1429
2014-05-19,0.0
2014-05-20,-13.3333
2014-05-21,3.8462
2014-05-22,0.0
2014-05-23,7.4074
2014-05-27,-18.9655
2014-05-28,25.0
2014-05-29,-17.8723
2014-05-30,2.0725
2014-06-02,0.0
2014-06-03,3.0457
2014-06-04,-17.734
2014-06-05,-0.2994
2014-06-06,3.3033
2014-06-09,0.5814
2014-06-10,-7.5145
2014-06-11,-4.0625
2014-06-12,-19.8697
2014-06-13,30.0813
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,-3.4375
2014-06-19,-19.7411
2014-06-20,28.2258
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,-20.1258
2014-06-26,-5.5118
2014-06-27,0.8333
2014-06-30,5.7851
2014-07-01,18.75
2014-07-02,-34.8684
2014-07-03,5.0505
2014-07-07,51.4423
2014-07-08,-4.127
2014-07-09,-20.5298
2014-07-10,0.0
2014-07-11,20.0
2014-07-15,-27.7778
2014-07-16,7.6923
2014-07-18,21.4286
2014-07-21,2.9412000000000003
2014-07-22,-4.6429
2014-07-23,0.0
2014-07-25,1.1236
2014-07-28,-11.8519
2014-07-29,0.0
2014-07-30,8.8235
2014-07-31,-25.0965
2014-08-01,31.9588
2014-08-04,5.4687
2014-08-05,-11.1111
2014-08-06,-14.5833
2014-08-07,-3.4146
2014-08-08,-4.5455
2014-08-11,-2.6455
2014-08-12,-21.7391
2014-08-13,-22.2222
2014-08-14,-14.2857
2014-08-15,-8.3333
2014-08-18,-21.5909
2014-08-19,-7.2464
2014-08-25,147.5
2014-08-26,-77.7778
2014-08-27,-9.0341
2014-08-28,109.8688
2014-08-29,0.0
2014-09-02,21.4286
2014-09-03,-41.1765
2014-09-04,0.0
2014-09-05,-33.2917
2014-09-08,79.8876
2014-09-09,-41.6667
2014-09-10,19.0476
2014-09-11,28.0
2014-09-12,0.0
2014-09-15,-13.75
2014-09-16,-27.4909
2014-09-17,49.9063
2014-09-18,-33.1667
2014-09-19,24.6883
2014-09-22,0.8
2014-09-23,-0.744
2014-09-24,0.0
2014-09-25,0.7496
2014-09-26,-0.744
2014-09-30,27.936
2014-10-02,49.8437
2014-10-06,-47.8363
2014-10-07,3.948
2014-10-08,0.0
2014-10-09,73.0769
2014-10-10,-33.3333
2014-10-13,50.0
2014-10-14,-6.6667
2014-10-15,-28.5714
2014-10-16,0.0
2014-10-17,50.0
2014-10-20,-33.3333
2014-10-21,33.3333
2014-10-22,-22.5
2014-10-23,0.0
2014-10-24,0.0
2014-10-28,3.2258
2014-10-29,-30.0
2014-10-30,48.2143
2014-10-31,20.4819
2014-11-06,-37.25
2014-11-07,59.3625
2014-11-10,12.5
2014-11-14,-44.4167
2014-11-17,19.94
2014-11-20,-16.0
2014-11-21,19.0476
2014-12-01,11.1111
2014-12-04,-9.0
2014-12-05,0.0
2014-12-10,9.8901
2014-12-16,-9.0
2014-12-17,0.0
2014-12-19,0.0
2014-12-22,0.0
2014-12-26,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-02,-1.0989
2015-01-05,1.1111
2015-01-06,0.0
2015-01-07,0.0
2015-01-08,0.0
2015-01-12,1.0989
2015-01-13,-1.087
2015-01-20,0.0
2015-01-22,1.4285999999999999
2015-01-26,-1.4085
2015-01-27,-10.989
2015-01-30,0.0
2015-02-02,-12.2222
2015-02-03,1.4064999999999999
2015-02-09,10.957
2015-02-10,26.25
2015-02-11,1.9802
2015-02-13,0.0
2015-02-17,-2.9126
2015-02-18,3.0
2015-02-19,-2.9126
2015-02-23,1.0
2015-02-25,0.9901
2015-02-27,-1.9607999999999999
2015-03-02,2.0
2015-03-03,0.9804
2015-03-04,1.6505
2015-03-05,0.2865
2015-03-06,0.9524
2015-03-09,-2.8302
2015-03-10,2.9126
2015-03-11,0.0
2015-03-12,-0.9434
2015-03-16,0.0
2015-03-17,0.9524
2015-03-18,-0.9434
2015-03-19,1.9048
2015-03-20,-1.8692
2015-03-23,-12.381
2015-03-24,9.7826
2015-03-25,4.9505
2015-03-26,-1.8868
2015-03-27,2.8846
2015-03-30,10.2804
2015-03-31,8.4746
2015-04-01,-14.0625
2015-04-02,0.0
2015-04-06,0.0
2015-04-07,0.0
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,3.6364
2015-04-13,-0.8772
2015-04-14,-7.9646
2015-04-15,4.8077
2015-04-16,0.0
2015-04-17,2.7523
2015-04-20,-1.7856999999999998
2015-04-21,1.8182
2015-04-22,-0.8929
2015-04-23,0.0
2015-04-24,1.8018
2015-04-27,-0.885
2015-04-28,-2.6786
2015-04-29,2.7523
2015-04-30,-7.9464
2015-05-01,0.8729
2015-05-04,1.5385
2015-05-06,-4.3561
2015-05-07,0.0
2015-05-08,11.8812
2015-05-11,-11.5044
2015-05-12,0.0
2015-05-13,1.0
2015-05-15,0.0
2015-05-18,0.0
2015-05-19,-0.9901
2015-05-20,0.0
2015-05-21,0.0
2015-05-22,8.0
2015-05-26,0.9259
2015-05-28,1.8349
2015-05-29,0.0
2015-06-01,1.8018
2015-06-03,-3.5398
2015-06-04,6.422
2015-06-05,-0.8621
2015-06-08,1.7391
2015-06-10,2.5641
2015-06-11,0.0
2015-06-12,2.5
2015-06-15,0.0
2015-06-16,-1.626
2015-06-17,3.3058
2015-06-18,-1.6
2015-06-19,-1.626
2015-06-22,-1.6529
2015-06-23,-6.7227
2015-06-24,11.7117
2015-06-25,-8.871
2015-06-26,9.7345
2015-06-29,2.4194
2015-06-30,-0.7874
2015-07-02,-0.7937
2015-07-07,-0.8
2015-07-08,-1.6129
2015-07-09,1.6393
2015-07-13,1.6129
2015-07-14,-0.7937
2015-07-16,1.6
2015-07-21,-5.5118
2015-07-22,5.8333
2015-07-23,0.0
2015-07-24,1.5748
2015-07-28,0.7752
2015-07-30,0.7692
2015-07-31,-3.0534
2015-08-03,2.3622
2015-08-04,0.0
2015-08-05,-1.5385
2015-08-06,1.5625
2015-08-07,-1.5385
2015-08-10,1.5625
2015-08-11,0.0
2015-08-17,-2.3077
2015-08-18,0.0
2015-08-19,2.3622
2015-08-20,0.0
2015-08-24,-13.8462
2015-08-25,16.0714
2015-08-27,-0.7692
2015-08-31,-3.1008
2015-09-01,0.0
2015-09-02,0.0
2015-09-03,-18.4
2015-09-04,0.0
2015-09-09,21.5686
2015-09-10,-16.129
2015-09-16,0.0
2015-09-17,-42.3077
2015-09-18,3.3333
2015-09-21,-5.6452
2015-09-22,-5.1282
2015-09-23,-13.5135
2015-09-24,22.9167
2015-09-29,-22.0339
2015-10-01,-4.3478
2015-10-02,0.0
2015-10-06,2.2727
2015-10-08,13.3333
2015-10-12,7.8431
2015-10-13,-23.6364
2015-10-19,-4.7619
2015-10-20,0.25
2015-10-21,12.2195
2015-10-23,-33.3333
2015-10-26,17.5
2015-10-27,-14.8936
2015-10-28,-3.3333
2015-10-30,6.8966
2015-11-04,-14.4758
2015-11-06,32.9562
2015-11-11,2.1277
2015-11-16,0.0
2015-11-17,2.7778
2015-11-18,5.4054
2015-11-19,-2.5641
2015-11-20,0.0
2015-11-24,5.2632
2015-11-25,5.0
2015-11-30,0.0
2015-12-01,2.3810000000000002
2015-12-02,0.0
2015-12-04,2.3256
2015-12-07,2.2727
2015-12-08,0.0
2015-12-09,0.0
2015-12-10,2.2222
2015-12-11,0.0
2015-12-14,4.3478
2015-12-15,0.0
2015-12-16,2.0833
2015-12-17,2.0408
2015-12-18,0.0
2015-12-21,-0.1
2015-12-22,-1.9019
2015-12-23,0.0
2015-12-24,-2.0408
2015-12-28,4.1016
2015-12-29,0.0625
2015-12-30,2.0
2015-12-31,0.0
2016-01-05,1.9607999999999999
2016-01-06,1.9231
2016-01-07,-1.0024
2016-01-08,2.9184
2016-01-11,-7.4074
2016-01-12,2.0
2016-01-13,9.8039
2016-01-14,-10.7366
2016-01-15,-9.9775
2016-01-19,-2.2222
2016-01-20,0.0
2016-01-21,9.0909
2016-01-22,16.6667
2016-01-25,-0.8929
2016-01-26,1.8018
2016-01-27,-1.7699
2016-01-28,1.0473
2016-01-29,5.1822
2016-02-01,8.4976
2016-02-02,2.7637
2016-02-03,1.8721
2016-02-04,1.4925
2016-02-05,2.9412000000000003
2016-02-08,-1.4285999999999999
2016-02-09,2.8986
2016-02-10,0.0
2016-02-11,2.8169
2016-02-12,0.0
2016-02-16,2.7397
2016-02-17,-2.6667
2016-02-18,0.0
2016-02-19,1.3699
2016-02-22,0.0
2016-02-23,2.7027
2016-02-24,1.1842
2016-02-25,0.13
2016-02-26,-2.5974
2016-03-01,2.6667
2016-03-02,0.0
2016-03-03,3.8718
2016-03-04,0.0234
2016-03-07,1.25
2016-03-08,0.0
2016-03-09,1.2346
2016-03-10,2.439
2016-03-11,1.1905000000000001
2016-03-14,1.1764999999999999
2016-03-15,0.0
2016-03-16,2.3256
2016-03-17,1.1364
2016-03-18,-1.1236
2016-03-21,2.2727
2016-03-22,-0.0139
2016-03-23,-12.7865
2016-03-24,1.9352
2016-03-28,-36.25
2016-03-29,-21.5441
2016-03-30,-0.0312
2016-03-31,-15.0313
2016-04-01,17.6535
2016-04-04,0.0
2016-04-05,0.0313
2016-04-06,0.0
2016-04-12,-12.5
2016-04-13,-20.0357
2016-04-14,-35.6856
2016-04-15,-38.8889
2016-04-18,118.1818
2016-04-19,-19.1667
2016-04-20,-37.8866
2016-04-21,99.1701
2016-04-29,0.0
2016-05-02,18.75
2016-05-03,3.5088
2016-05-04,-6.5466
2016-05-05,-2.063
2016-05-06,-7.4074
2016-05-09,17.8
2016-05-11,-18.5059
2016-05-12,12.5
2016-05-13,-11.1111
2016-05-16,3.2031
2016-05-17,-1.4888
2016-05-18,-13.9344
2016-05-19,0.0
2016-05-23,0.0
2016-05-25,-4.7619
2016-05-26,0.0
2016-05-31,13.75
2016-06-01,-12.0879
2016-06-02,0.0
2016-06-03,-10.5
2016-06-08,-38.5475
2016-06-09,0.0
2016-06-13,81.8182
2016-06-14,-45.0
2016-06-16,0.0
2016-06-17,0.0
2016-06-20,0.0
2016-06-21,81.8182
2016-06-23,0.0
2016-06-27,0.0
2016-06-30,-45.0
2016-07-06,-19.5455
2016-07-07,1.6949
2016-07-11,22.9861
2016-07-12,80.6889
2016-07-13,-31.9063
2016-07-14,10.1423
2016-07-15,-17.5833
2016-07-18,5.1567
2016-07-19,0.0
2016-07-20,-0.7692
2016-07-21,6.2016
2016-07-22,-48.9051
2016-07-25,131.4286
2016-07-26,72.8395
2016-07-27,3.5714
2016-07-28,-6.8966
2016-07-29,7.4074
2016-08-01,-47.5862
2016-08-03,64.4737
2016-08-04,20.0
2016-08-05,16.6667
2016-08-09,-14.2857
2016-08-10,7.6667
2016-08-12,23.839
2016-08-16,-40.0
2016-08-17,16.6667
2016-08-18,-25.0
2016-08-19,-4.7619
2016-08-22,0.0
2016-08-23,0.0
2016-08-26,0.0
2016-08-31,-70.0
2016-09-01,200.0
2016-09-02,-66.6667
2016-09-06,49.7917
2016-09-08,-33.2406
2016-09-09,110.8333
2016-09-12,73.1225
2016-09-13,0.4566
2016-09-19,-10.0
2016-09-20,-67.1717
2016-09-22,207.6923
2016-09-23,-25.0
2016-09-26,-53.3333
2016-09-27,114.2857
2016-09-30,-30.0
2016-10-03,5.7143
2016-10-06,-45.9459
2016-10-17,-33.3333
2016-10-19,0.0
2016-10-24,0.0
2016-10-25,0.0
2016-10-27,0.0
2016-11-14,0.0
2016-11-21,0.0
2016-11-25,0.0
2016-11-28,0.0
2016-12-01,250.0
2016-12-05,-71.4286
2016-12-07,26.0938
2016-12-09,-20.6939
2016-12-13,0.0
2016-12-21,140.0
2016-12-23,-85.7422
2016-12-27,31.9635
2016-12-28,149.1349
2016-12-29,-11.1111
2016-12-30,37.5
2017-01-03,0.0
2017-01-04,0.0
2017-01-10,0.0
2017-01-18,0.0
2017-01-19,136.3636
2017-01-20,-15.3846
2017-01-23,63.75
2017-01-24,-38.9313
2017-01-25,54.5455
2017-01-30,-26.4706
2017-01-31,0.0
2017-02-01,-4.0
2017-02-02,0.0
2017-02-03,13.4375
2017-02-08,-8.1726
2017-02-09,0.0
2017-02-10,52.0
2017-02-13,-21.0526
2017-02-14,0.0
2017-02-16,0.0
2017-02-21,-20.6667
2017-02-23,-3.3613
2017-02-24,-21.7391
2017-02-27,0.0
2017-03-02,-5.5556
2017-03-06,0.0
2017-03-08,16.4706
2017-03-10,-9.0909
2017-03-14,0.0
2017-03-17,-5.5556
2017-03-20,5.8824
2017-03-21,-5.5556
2017-03-24,0.0
2017-03-27,-16.4706
2017-03-28,7.9225
2017-03-30,4.4046
2017-03-31,0.0
2017-04-03,0.0
2017-04-06,-6.25
2017-04-12,10.4167
2017-04-13,-9.434
2017-04-17,-6.6667
2017-04-18,0.0
2017-04-20,-2.8571
2017-04-24,1.1949
2017-04-26,-6.1762
2017-04-27,-7.0668
2017-04-28,-16.1458
2017-05-01,-0.6211
2017-05-03,31.0
2017-05-04,21.9466
2017-05-15,-49.9218
2017-05-25,7.5
2017-06-01,-4.6512
2017-06-05,-2.439
2017-06-07,0.0
2017-06-13,75.0
2017-06-15,-32.4714
2017-06-16,-25.9573
2017-06-23,0.0
2017-06-26,0.0
2017-06-27,-14.2857
2017-06-28,-28.6667
2017-06-30,82.243
2017-07-17,51.2821
2017-07-26,-62.7119
2017-08-14,217.7273
2017-08-25,-98.2833
2017-08-28,733.3333
2017-09-18,-30.0
2017-09-19,42.7143
2017-09-26,-29.9299
2017-10-16,0.0
2017-10-27,0.0
2017-10-30,0.0
2017-12-01,39.4286
2017-12-06,-23.1557
2017-12-08,-6.6667
2017-12-18,39.4286
2017-12-21,-28.2787
2017-12-26,0.0
2017-12-29,-50.0
2018-01-03,2.8571
2018-01-04,0.0
2018-01-05,0.0
2018-01-18,0.0
2018-02-02,16.6667
2018-02-05,376.1905
2018-03-15,-71.0
2018-03-23,18.9655
2018-04-02,1.4493
2018-05-03,-28.5714
2018-05-07,2.0
2018-05-16,-1.9607999999999999
2018-05-24,16.0
2018-06-08,-13.7931
2018-08-09,0.0
2018-08-14,0.0
2018-08-15,-28.0
2018-08-21,247.2222
2018-08-22,-80.0
2018-09-12,380.0
2018-09-14,-62.5
2018-10-03,13.3333
2018-11-15,7.8431
2018-11-26,0.0
2018-11-27,-7.2727
2018-12-04,1.9607999999999999
2018-12-06,0.0
2018-12-07,0.0
2018-12-17,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-31,-1.9231
2019-02-06,74.5098
2019-03-05,-36.5169
2019-03-08,-18.5841
2019-03-11,-2.1739
2019-03-29,-55.5556
2019-04-08,-15.0
2019-05-09,76.4706
2019-05-14,-40.0
2019-05-15,0.0
2019-05-17,0.0
2019-06-06,3.3333
2019-06-17,12.9032
2019-06-28,4.7619
2019-07-01,0.0
2019-07-08,229.5455
2019-07-12,10.3448
2019-07-15,0.0
2019-07-16,25.0
2019-07-18,100.0
2019-07-19,0.0
2019-07-22,0.0
2019-09-06,-85.0
2019-09-11,230.0
2019-10-02,5.0505
2019-10-10,-23.0769
2019-10-17,0.0
2019-10-24,0.0
2019-11-13,-48.75
2019-11-25,95.122
2019-12-02,-48.75
2019-12-16,0.0
2019-12-31,24.3902
2020-01-02,-39.2157
2020-01-10,3.2258
2020-01-15,0.0
2020-02-28,12.5
2020-03-26,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-21,0.0
2020-04-29,0.0
2020-05-01,0.0
2020-05-18,0.0
2020-05-28,0.0
2020-06-17,0.0
2020-07-09,0.0
2020-07-23,0.0
2020-07-30,278.0556
