ticker,WTRH US Equity
2017-08-09,-0.2985
2017-08-14,0.0
2017-08-15,0.2994
2017-08-16,-0.0995
2017-08-17,-0.0996
2017-08-18,0.2991
2017-08-21,0.0
2017-08-22,0.0
2017-08-28,-0.0994
2017-08-29,0.0
2017-08-30,0.0
2017-09-05,0.0
2017-09-06,-0.0995
2017-09-07,0.0
2017-09-08,-0.1992
2017-09-11,0.1996
2017-09-12,-0.0996
2017-09-14,0.0
2017-09-18,-0.0997
2017-09-19,-0.1996
2017-09-20,-0.1
2017-09-21,0.3003
2017-09-29,0.0
2017-10-03,-0.2994
2017-10-04,-0.1001
2017-10-05,0.2004
2017-10-06,0.1
2017-10-09,0.0999
2017-10-10,-0.2994
2017-10-11,0.0
2017-10-12,0.3003
2017-10-13,0.0
2017-10-16,-0.2994
2017-10-17,0.5005
2017-10-18,0.0996
2017-10-19,-0.2985
2017-10-20,0.2994
2017-10-24,0.2985
2017-10-25,0.1984
2017-10-26,-0.198
2017-10-27,0.0
2017-10-30,0.0
2017-10-31,-0.1488
2017-11-01,-0.5464
2017-11-02,0.0899
2017-11-03,-0.0399
2017-11-06,-0.0499
2017-11-07,-0.0999
2017-11-08,0.0
2017-11-09,0.4
2017-11-10,-0.498
2017-11-13,0.3964
2017-11-14,0.2034
2017-11-15,-0.1483
2017-11-16,-0.3498
2017-11-17,0.4
2017-11-21,-0.1912
2017-11-22,0.2914
2017-11-24,-0.0995
2017-11-27,-0.498
2017-11-28,-0.1001
2017-11-29,-0.1002
2017-11-30,0.0
2017-12-01,-0.3009
2017-12-04,-0.001
2017-12-06,-0.0996
2017-12-07,0.0866
2017-12-08,-0.1871
2017-12-11,0.0
2017-12-12,0.0907
2017-12-13,0.1108
2017-12-14,0.0
2017-12-15,0.1006
2017-12-20,0.201
2017-12-22,0.0
2017-12-26,-0.2006
2017-12-27,0.0
2017-12-28,-0.1005
2018-01-04,0.3018
2018-01-08,0.2006
2018-01-10,-0.0901
2018-01-11,0.0902
2018-01-17,0.1001
2018-01-18,0.0
2018-01-23,-0.3
2018-01-24,0.0
2018-01-25,0.0
2018-01-29,0.0
2018-01-30,-0.1003
2018-01-31,0.1004
2018-02-01,0.3009
2018-02-02,-0.2
2018-02-05,0.1002
2018-02-06,-0.3003
2018-02-09,-0.1004
2018-02-12,0.1005
2018-02-14,0.0
2018-02-16,-0.1004
2018-02-20,0.804
2018-02-23,0.6979
2018-02-26,-1.2871000000000001
2018-02-27,0.1003
2018-03-01,-0.1002
2018-03-02,1.2036
2018-03-05,-0.4955
2018-03-06,-0.1992
2018-03-07,0.2994
2018-03-16,-0.2985
2018-03-20,0.0998
2018-03-21,0.1007
2018-03-23,-0.1006
2018-03-27,0.1007
2018-03-28,-0.0398
2018-03-29,0.0389
2018-04-03,-0.0219
2018-04-04,-0.0777
2018-04-09,0.2991
2018-04-16,0.0994
2018-04-17,-0.0993
2018-04-18,-0.0994
2018-04-19,0.0796
2018-04-20,-0.0795
2018-04-23,0.2985
2018-04-24,-0.3968
2018-04-25,0.498
2018-04-26,-0.0991
2018-04-27,-0.1984
2018-04-30,0.0
2018-05-01,0.0994
2018-05-03,-0.1986
2018-05-07,0.0
2018-05-08,0.199
2018-05-11,0.0993
2018-05-14,0.1984
2018-05-15,0.099
2018-05-16,-0.0989
2018-05-17,0.6931
2018-05-18,-0.0983
2018-05-21,0.0
2018-05-22,0.2953
2018-05-23,-0.5074
2018-05-24,0.0247
2018-05-25,0.0907
2018-05-29,0.197
2018-05-30,0.1967
2018-05-31,0.0
2018-06-01,0.0
2018-06-04,-0.3925
2018-06-05,0.0
2018-06-06,-0.2956
2018-06-07,0.1976
2018-06-08,0.0
2018-06-11,-0.0986
2018-06-12,0.0987
2018-06-13,0.0
2018-06-14,-0.1972
2018-06-15,0.0
2018-06-18,0.1976
2018-06-19,0.0
2018-06-20,-0.0986
2018-06-21,-0.0197
2018-06-22,0.1185
2018-06-25,-0.1972
2018-06-26,0.0988
2018-06-27,0.0
2018-06-28,0.0987
2018-06-29,-0.0986
2018-07-02,0.0
2018-07-03,0.0987
2018-07-05,0.0
2018-07-06,-0.0986
2018-07-09,0.0987
2018-07-10,0.0
2018-07-11,-0.3945
2018-07-12,0.396
2018-07-13,-0.1677
2018-07-16,-0.0296
2018-07-17,-0.0988
2018-07-18,0.0989
2018-07-19,-0.1976
2018-07-20,0.099
2018-07-23,-0.0989
2018-07-24,0.198
2018-07-25,-0.0988
2018-07-26,-0.0989
2018-07-27,0.099
2018-07-30,0.0989
2018-07-31,0.1976
2018-08-01,-0.1972
2018-08-02,0.4941
2018-08-03,-0.0983
2018-08-06,-0.0984
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,-0.0985
2018-08-13,-0.0986
2018-08-14,-0.1974
2018-08-15,0.0
2018-08-16,0.2473
2018-08-17,-0.0503
2018-08-20,0.0997
2018-08-21,0.2465
2018-08-22,-0.0984
2018-08-23,0.2462
2018-08-24,-0.0982
2018-08-27,-0.3933
2018-08-28,0.2962
2018-08-29,0.1969
2018-08-30,0.1965
2018-08-31,0.1961
2018-09-04,0.0
2018-09-05,-0.0978
2018-09-06,0.0979
2018-09-07,-0.1957
2018-09-10,0.0
2018-09-11,0.4902
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-17,-0.2927
2018-09-18,0.0
2018-09-19,-0.0978
2018-09-20,0.3918
2018-09-21,0.0
2018-09-24,0.1951
2018-09-25,1.5579
2018-09-26,4.0268
2018-09-27,0.1382
2018-09-28,-0.2301
2018-10-01,4.797
2018-10-02,5.8979
2018-10-03,-0.4988
2018-10-04,-1.7544
2018-10-05,7.0578
2018-10-08,0.0
2018-10-09,-1.2708
2018-10-10,-9.4932
2018-10-11,4.2667
2018-10-12,0.9378
2018-10-15,-1.4358
2018-10-16,1.6280999999999999
2018-10-17,0.0843
2018-10-18,-0.5897
2018-10-19,1.3559
2018-10-22,0.0836
2018-10-23,-0.6683
2018-10-24,0.3364
2018-10-25,-1.0897000000000001
2018-10-26,-3.7288
2018-10-29,-0.4401
2018-10-30,-1.5030999999999999
2018-10-31,0.1795
2018-11-01,1.7025000000000001
2018-11-02,0.3524
2018-11-05,0.0
2018-11-06,-1.4925
2018-11-07,-2.0499
2018-11-08,-1.9108
2018-11-09,0.4638
2018-11-12,0.277
2018-11-13,-0.0921
2018-11-14,4.2396
2018-11-15,5.5703
2018-11-16,-1.0888
2018-11-19,0.5927
2018-11-20,-5.303
2018-11-21,-2.2222
2018-11-23,-4.0909
2018-11-26,2.5592
2018-11-27,-2.0333
2018-11-28,7.7358
2018-11-29,1.8389
2018-11-30,-0.7739
2018-12-03,3.9861
2018-12-04,-2.6667
2018-12-06,-0.6849
2018-12-07,-1.4655
2018-12-10,0.6124
2018-12-11,-2.087
2018-12-12,2.1314
2018-12-13,-2.3478
2018-12-14,-1.6474
2018-12-17,0.8601
2018-12-18,0.0
2018-12-19,-7.7199
2018-12-20,-0.7782
2018-12-21,3.4314
2018-12-24,-1.8957000000000002
2018-12-26,7.6329
2018-12-27,-3.9497
2018-12-28,-1.6822
2018-12-31,5.9886
2019-01-02,-2.87
2019-01-03,2.8624
2019-01-04,2.3339
2019-01-07,4.1228
2019-01-08,-1.5164
2019-01-09,0.4277
2019-01-10,-0.3407
2019-01-11,0.3419
2019-01-14,-0.7666
2019-01-15,0.8584
2019-01-16,0.0
2019-01-17,1.7021
2019-01-18,1.1715
2019-01-22,-2.3987
2019-01-23,1.4407
2019-01-24,0.6683
2019-01-25,2.0747
2019-01-28,-3.252
2019-01-29,1.6806999999999999
2019-01-30,0.4132
2019-01-31,0.823
2019-02-01,-0.4082
2019-02-04,-0.6557
2019-02-05,-2.3927
2019-02-06,4.8183
2019-02-07,-5.7258
2019-02-08,4.3627
2019-02-11,-1.1475
2019-02-12,-1.4925
2019-02-13,1.936
2019-02-14,-0.4955
2019-02-15,-2.0747
2019-02-19,-2.2034
2019-02-20,-0.3466
2019-02-21,-4.4348
2019-02-22,0.9099
2019-02-25,-0.9017
2019-02-26,-4.6406
2019-02-27,1.813
2019-02-28,-0.0937
2019-03-01,1.2195
2019-03-04,1.6682000000000001
2019-03-05,1.0939
2019-03-06,3.0658
2019-03-07,-3.5871
2019-03-08,1.4519
2019-03-11,14.0429
2019-03-12,5.8824
2019-03-13,4.8148
2019-03-14,-1.4134
2019-03-15,-0.6452
2019-03-18,-0.3608
2019-03-19,0.3621
2019-03-20,-7.7201
2019-03-21,0.0
2019-03-22,-3.5966
2019-03-25,1.7843
2019-03-26,-3.4263
2019-03-27,-1.5676999999999999
2019-03-28,0.5029
2019-03-29,2.5021
2019-04-01,2.1155
2019-04-02,-2.3904
2019-04-03,2.5305999999999997
2019-04-04,-0.8758
2019-04-05,-3.6948
2019-04-08,-1.5013
2019-04-09,-2.7096
2019-04-10,-0.7833
2019-04-11,-2.5439
2019-04-12,0.8101
2019-04-15,-1.7856999999999998
2019-04-16,0.6364
2019-04-17,1.1743000000000001
2019-04-18,-1.7856999999999998
2019-04-22,-0.4545
2019-04-23,0.0913
2019-04-24,-3.3759
2019-04-25,1.8885999999999998
2019-04-26,-2.2243
2019-04-29,-1.8957000000000002
2019-04-30,-5.7005
2019-05-01,-2.459
2019-05-02,-5.8824
2019-05-03,2.7902
2019-05-06,0.0
2019-05-07,-2.9316
2019-05-08,1.5659999999999998
2019-05-09,-0.3304
2019-05-10,1.768
2019-05-13,-2.7144
2019-05-14,-6.6964
2019-05-15,-2.6316
2019-05-16,-4.0541
2019-05-17,-4.6095
2019-05-20,-5.906
2019-05-21,-2.2824999999999998
2019-05-22,4.8175
2019-05-23,2.0891
2019-05-24,-2.8649
2019-05-28,-0.5618
2019-05-29,-4.096
2019-05-30,-0.7364
2019-05-31,3.8576
2019-06-03,-6.5714
2019-06-04,1.682
2019-06-05,-4.9624
2019-06-06,-10.1266
2019-06-07,6.338
2019-06-10,1.1589
2019-06-11,3.1097
2019-06-12,-2.3810000000000002
2019-06-13,8.1301
2019-06-14,-3.3083
2019-06-17,-1.3997
2019-06-18,-1.5773000000000001
2019-06-19,-2.2436
2019-06-20,-1.9672
2019-06-21,-7.6923
2019-06-24,6.1594
2019-06-25,2.901
2019-06-26,4.4776
2019-06-27,-5.0794
2019-06-28,5.1839
2019-07-01,0.9539
2019-07-02,0.7874
2019-07-03,-1.5625
2019-07-05,-2.0635
2019-07-08,-4.8622
2019-07-09,4.77
2019-07-10,2.9268
2019-07-11,-0.316
2019-07-12,-4.7544
2019-07-15,-7.3211
2019-07-16,-5.5655
2019-07-17,-2.2814
2019-07-18,-2.7237
2019-07-19,4.6
2019-07-22,-3.0593
2019-07-23,-6.9033999999999995
2019-07-24,11.8644
2019-07-25,-7.7652
2019-07-26,3.0801
2019-07-29,1.1952
2019-07-30,-7.874
2019-07-31,-1.9231
2019-08-01,-5.6645
2019-08-02,-9.9307
2019-08-05,2.3077
2019-08-06,-2.2556
2019-08-07,-4.8718
2019-08-08,1.3477000000000001
2019-08-09,-49.734
2019-08-12,-3.7037
2019-08-13,-5.4945
2019-08-14,-4.6512
2019-08-15,-1.8293
2019-08-16,-9.937899999999999
2019-08-19,-0.6897
2019-08-20,-4.1667
2019-08-21,34.058
2019-08-22,8.1081
2019-08-23,-6.5
2019-08-26,14.9733
2019-08-27,-10.6977
2019-08-28,1.5625
2019-08-29,-9.2308
2019-08-30,-2.2599
2019-09-03,0.0
2019-09-04,-2.3121
2019-09-05,3.5503
2019-09-06,-0.5714
2019-09-09,-2.2989
2019-09-10,4.7059
2019-09-11,1.1236
2019-09-12,1.6667
2019-09-13,-7.6503
2019-09-16,-0.5917
2019-09-17,-2.3810000000000002
2019-09-18,-1.2195
2019-09-19,-1.2346
2019-09-20,-3.125
2019-09-23,-0.6452
2019-09-24,-6.8182
2019-09-25,-0.6969
2019-09-26,-5.9649
2019-09-27,2.9851
2019-09-30,-6.8841
2019-10-01,3.5019
2019-10-02,-3.7594
2019-10-03,-1.5625
2019-10-04,-7.1429
2019-10-07,-1.7094
2019-10-08,0.0
2019-10-09,-3.4783
2019-10-10,-3.6036
2019-10-11,9.3458
2019-10-14,-8.547
2019-10-15,3.7382999999999997
2019-10-16,0.0
2019-10-17,-44.4505
2019-10-18,-0.7136
2019-10-21,-6.8932
2019-10-22,1.4035
2019-10-23,-2.4048
2019-10-24,9.626
2019-10-25,-12.7426
2019-10-28,-12.824300000000001
2019-10-29,-9.5876
2019-10-30,2.3043
2019-10-31,-0.0689
2019-11-01,5.4048
2019-11-04,12.8082
2019-11-05,-11.2186
2019-11-06,1.7210999999999999
2019-11-07,-3.6196
2019-11-08,-38.1778
2019-11-11,-9.8131
2019-11-12,1.0761
2019-11-13,-5.4811
2019-11-14,4.3388
2019-11-15,13.9544
2019-11-18,26.2807
2019-11-19,3.4454000000000002
2019-11-20,-5.5869
2019-11-21,2.1337
2019-11-22,1.5877
2019-11-25,3.1532999999999998
2019-11-26,-1.5417
2019-11-27,1.4579
2019-11-29,1.1176
2019-12-02,11.7895
2019-12-03,9.8635
2019-12-04,10.5421
2019-12-05,-12.7544
2019-12-06,4.4657
2019-12-09,-1.7227000000000001
2019-12-10,2.0991
2019-12-11,-4.1543
2019-12-12,-2.9191000000000003
2019-12-13,-5.3531
2019-12-16,-1.3237
2019-12-17,-8.0488
2019-12-18,-2.1485
2019-12-19,-7.9696
2019-12-20,0.6775
2019-12-23,-3.8619
2019-12-24,3.4693
2019-12-26,5.2647
2019-12-27,-8.0749
2019-12-30,-8.8146
2019-12-31,7.3333
2020-01-02,6.5839
2020-01-03,7.4009
2020-01-06,2.9843
2020-01-07,27.7661
2020-01-08,2.9485
2020-01-09,-16.2427
2020-01-10,-5.7628
2020-01-13,-6.1152
2020-01-14,-4.3784
2020-01-15,6.8966
2020-01-16,5.9228
2020-01-17,4.1438
2020-01-21,-6.5197
2020-01-22,-2.6923
2020-01-23,2.3452
2020-01-24,-4.0937
2020-01-27,1.557
2020-01-28,0.0529
2020-01-29,-4.8877
2020-01-30,-3.0556
2020-01-31,-1.5186
2020-02-03,-6.0518
2020-02-04,-0.1858
2020-02-05,0.5895
2020-02-06,-3.2079
2020-02-07,7.7119
2020-02-10,-1.8343
2020-02-11,5.9675
2020-02-12,-0.8817
2020-02-13,-2.6112
2020-02-14,-0.9134
2020-02-18,14.4811
2020-02-19,0.987
2020-02-20,2.1348
2020-02-21,-0.7555
2020-02-24,-5.7853
2020-02-25,-5.0094
2020-02-26,0.5954
2020-02-27,-1.8319999999999999
2020-02-28,3.1869
2020-03-02,-5.1196
2020-03-03,13.4897
2020-03-04,-3.1008
2020-03-05,4.1067
2020-03-06,3.6885
2020-03-09,-13.5375
2020-03-10,16.1714
2020-03-11,-10.3788
2020-03-12,-14.9286
2020-03-13,1.6129
2020-03-16,74.9841
2020-03-17,37.881
2020-03-18,159.2105
2020-03-19,31.9797
2020-03-20,-53.0769
2020-03-23,27.8689
2020-03-24,-8.9744
2020-03-25,-15.493
2020-03-26,20.8333
2020-03-27,-10.3448
2020-03-30,-1.5385
2020-03-31,-3.9063
2020-04-01,-8.1301
2020-04-02,-14.1593
2020-04-03,-10.3093
2020-04-06,14.9425
2020-04-07,5.0
2020-04-08,-5.7143
2020-04-09,0.3434
2020-04-13,4.691
2020-04-14,5.7692
2020-04-15,9.0909
2020-04-16,-5.8333
2020-04-17,-0.885
2020-04-20,-9.8214
2020-04-21,-0.9901
2020-04-22,4.0
2020-04-23,8.6538
2020-04-24,-1.7699
2020-04-27,-1.8018
2020-04-28,7.3394
2020-04-29,5.9829
2020-04-30,8.0645
2020-05-01,-0.7463
2020-05-04,30.8271
2020-05-05,-8.6207
2020-05-06,1.8868
2020-05-07,44.4444
2020-05-08,11.1111
2020-05-11,19.2308
2020-05-12,-5.8065
2020-05-13,-9.589
2020-05-14,-1.3258
2020-05-15,7.4856
2020-05-18,-6.0714
2020-05-19,-1.9011
2020-05-20,-4.6512
2020-05-21,-5.2846
2020-05-22,0.4292
2020-05-26,1.7094
2020-05-27,6.7227
2020-05-28,-1.5748
2020-05-29,-1.2
2020-06-01,-5.2632
2020-06-02,-2.1368
2020-06-03,-1.7467000000000001
2020-06-04,-7.1111
2020-06-05,-1.4354
2020-06-08,10.1942
2020-06-09,-3.9648
2020-06-10,-5.9633
2020-06-11,16.5854
2020-06-12,-1.6736
2020-06-15,1.2766
2020-06-16,-4.2017
2020-06-17,-3.9474
2020-06-18,5.9361
2020-06-19,-3.6638
2020-06-22,4.2506
2020-06-23,1.7167
2020-06-24,-3.7975
2020-06-25,3.5088
2020-06-26,-2.1186
2020-06-29,17.316
2020-06-30,-2.952
2020-07-01,0.1901
2020-07-02,10.8159
2020-07-06,26.0274
2020-07-07,-2.4457
2020-07-08,-0.8357
2020-07-09,-4.7753
2020-07-10,3.2448
2020-07-13,-0.1429
2020-07-14,7.5823
2020-07-15,3.9894
2020-07-16,4.8593
2020-07-17,7.9268
2020-07-20,4.6328
2020-07-21,-4.5356
2020-07-22,11.991
2020-07-23,-0.202
2020-07-24,-3.6437
2020-07-27,0.8403
2020-07-28,0.0
2020-07-29,6.875
2020-07-30,3.7037
2020-07-31,0.3759
