ticker,FHAI US Equity
2009-09-23,-5.0
2009-09-24,0.0
2009-09-25,-5.2632
2009-09-28,11.1111
2009-09-29,-7.5
2009-09-30,-16.2162
2009-10-01,12.9032
2009-10-02,-2.8571
2009-10-05,-5.8824
2009-10-06,3.125
2009-10-07,-3.0303
2009-10-08,21.875
2009-10-09,-0.3205
2009-10-12,-2.2508
2009-10-13,-13.1579
2009-10-14,-1.5152
2009-10-15,-7.6923
2009-10-16,0.0
2009-10-19,-16.6667
2009-10-20,0.0
2009-10-21,-15.5
2009-10-22,18.3432
2009-10-23,0.0
2009-10-26,0.0
2009-10-27,-12.5
2009-10-28,-0.2857
2009-10-29,3.1519
2009-10-30,-2.2222
2009-11-02,-9.0909
2009-11-03,-18.125
2009-11-04,16.0305
2009-11-05,-26.3158
2009-11-06,0.0
2009-11-09,0.8929
2009-11-10,-1.7699
2009-11-11,-18.4685
2009-11-12,67.9558
2009-11-13,-11.1842
2009-11-16,-5.1852
2009-11-17,0.0
2009-11-18,-12.5
2009-11-19,-16.5179
2009-11-20,3.7433
2009-11-23,-5.1546
2009-11-24,-4.3478
2009-11-25,4.5455
2009-11-27,-4.3478
2009-11-30,-1.1364
2009-12-01,-21.8391
2009-12-02,-23.5294
2009-12-03,-21.1538
2009-12-04,43.9024
2009-12-07,22.0339
2009-12-08,0.0
2009-12-09,-16.6667
2009-12-10,20.0
2009-12-11,-16.6667
2009-12-14,1.6667
2009-12-15,-13.1148
2009-12-16,23.5849
2009-12-17,-10.687
2009-12-18,-1.7094
2009-12-21,-2.6087
2009-12-22,8.9286
2009-12-23,7.377
2009-12-24,-2.2901
2009-12-28,-6.25
2009-12-29,-6.6667
2009-12-30,-11.607099999999999
2009-12-31,-11.1111
2010-01-04,21.5909
2010-01-05,-15.8879
2010-01-06,12.2222
2010-01-07,-10.8911
2010-01-08,6.6667
2010-01-11,-3.125
2010-01-12,-3.2258
2010-01-13,-14.4444
2010-01-14,1.2987
2010-01-15,2.5641
2010-01-19,20.0
2010-01-20,-25.0
2010-01-21,11.1111
2010-01-22,0.0
2010-01-25,-3.75
2010-01-26,-9.0909
2010-01-27,5.7143
2010-01-28,8.1081
2010-01-29,-2.5
2010-02-01,12.8205
2010-02-02,-9.0909
2010-02-03,2.5
2010-02-04,1.2195
2010-02-05,-1.2048
2010-02-08,14.6341
2010-02-09,-14.8936
2010-02-10,17.5
2010-02-11,-1.0638
2010-02-12,-8.6022
2010-02-17,9.4118
2010-02-18,-13.9785
2010-02-19,7.5
2010-02-22,-16.2791
2010-02-23,-11.1111
2010-02-25,9.375
2010-02-26,14.2857
2010-03-01,-12.5
2010-03-02,-8.5714
2010-03-03,0.0
2010-03-05,0.0
2010-03-09,4.6875
2010-03-10,-4.4776
2010-03-12,0.0
2010-03-16,-7.8125
2010-03-17,35.5932
2010-03-18,0.0
2010-03-19,-20.0
2010-03-22,-7.8125
2010-03-23,8.4746
2010-03-24,-9.375
2010-03-25,0.0
2010-03-26,10.3448
2010-03-30,-9.375
2010-03-31,10.3448
2010-04-01,0.0
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,-12.5
2010-04-08,-10.7143
2010-04-09,28.0
2010-04-12,32.8125
2010-04-13,-27.0588
2010-04-16,0.0
2010-04-19,-22.5806
2010-04-20,12.5
2010-04-21,53.7037
2010-04-22,0.0
2010-04-23,6.0241
2010-04-27,-45.4545
2010-05-03,16.6667
2010-05-04,0.0
2010-05-05,-14.2857
2010-05-06,-16.6667
2010-05-07,-20.0
2010-05-10,25.0
2010-05-12,40.0
2010-05-13,14.2857
2010-05-14,-37.5
2010-05-20,20.0
2010-05-21,20.8333
2010-05-26,-17.2414
2010-06-01,33.3333
2010-06-03,-32.8125
2010-06-08,62.7907
2010-06-10,-1.4285999999999999
2010-06-11,-30.4348
2010-06-15,4.1667
2010-06-16,0.0
2010-06-17,-4.0
2010-06-21,16.6667
2010-06-24,-33.9286
2010-06-29,0.0
2010-07-12,0.0
2010-07-13,8.1081
2010-07-14,0.0
2010-07-26,-20.0
2010-07-27,0.0
2010-07-29,0.0
2010-08-04,0.0
2010-08-16,0.0
2010-08-17,25.0
2010-08-24,-40.0
2010-08-26,33.3333
2010-09-07,0.0
2010-09-08,-9.375
2010-09-09,10.3448
2010-09-15,25.0
2010-09-17,20.0
2010-09-21,-33.3333
2010-09-23,0.0
2010-09-27,-43.75
2010-10-01,61.1111
2010-10-04,-17.2414
2010-10-06,8.3333
2010-10-07,15.3846
2010-10-08,-3.3333
2010-10-13,-10.3448
2010-10-15,-26.9231
2010-10-20,-5.2632
2010-10-21,0.0
2010-10-22,5.5556
2010-10-25,-5.2632
2010-11-01,0.0
2010-11-03,61.1111
2010-11-04,3.4483
2010-11-12,0.0
2010-11-15,-63.3333
2010-12-01,118.1818
2010-12-02,33.3333
2010-12-03,-6.25
2010-12-16,-63.3333
2010-12-17,0.0
2010-12-20,27.2727
2010-12-22,14.2857
2010-12-23,0.0
2010-12-27,0.0
2010-12-28,0.0
2010-12-30,-12.5
2010-12-31,14.2857
2011-01-03,-12.5
2011-01-04,0.0
2011-01-25,-21.4286
2011-01-26,0.0
2011-02-10,190.9091
2011-02-14,0.0
2011-02-15,0.0
2011-03-07,-25.0
2011-03-08,12.5
2011-03-14,-40.7407
2011-03-16,-12.5
2011-03-25,0.0
2011-03-28,0.0
2011-03-29,0.0
2011-03-31,0.0
2011-04-01,0.0
2011-04-06,71.4286
2011-04-11,-41.6667
2011-04-12,0.0
2011-04-25,-7.1429
2011-04-26,0.0
2011-04-27,0.0
2011-05-05,0.0
2011-05-09,0.0
2011-05-11,7.6923
2011-05-16,0.0
2011-05-23,28.5714
2011-05-24,66.6667
2011-06-03,-40.0
2011-06-08,66.6667
2011-06-28,-40.0
2011-07-01,5.5556
2011-07-07,0.0
2011-07-12,-5.2632
2011-07-22,0.0
2011-07-26,-11.1111
2011-08-04,-18.75
2011-08-05,-15.3846
2011-08-08,0.0
2011-08-09,0.0
2011-08-10,218.1818
2011-08-11,-54.2857
2011-08-12,-18.75
2011-08-26,0.0
2011-08-29,0.0
2011-08-30,123.0769
2011-09-06,-65.5172
2011-09-08,0.0
2011-09-13,0.0
2011-09-23,0.0
2011-09-26,90.0
2011-09-28,52.6316
2011-10-05,-17.2414
2011-11-16,0.0
2011-11-21,20.8333
2011-11-25,0.0
2011-12-02,-65.5172
2011-12-14,0.0
2011-12-20,40.0
2011-12-27,-57.1429
2011-12-29,0.0
2011-12-30,0.0
2012-01-12,133.3333
2012-01-13,-64.2857
2012-01-17,180.0
2012-01-20,-57.1429
2012-01-25,116.6667
2012-02-15,-38.4615
2012-02-22,25.0
2012-02-24,-40.0
2012-02-27,166.6667
2012-02-28,-37.5
2012-03-02,170.0
2012-03-05,-3.7037
2012-03-07,-57.6923
2012-03-08,118.1818
2012-03-13,-66.6667
2012-03-14,200.0
2012-03-15,-58.3333
2012-03-16,90.0
2012-03-27,0.0
2012-03-29,-42.1053
2012-04-04,0.0
2012-04-05,0.0
2012-04-24,0.0
2012-05-01,-27.2727
2012-05-03,0.0
2012-05-17,0.0
2012-05-22,0.0
2012-05-30,-25.0
2012-06-05,0.0
2012-06-21,133.3333
2012-06-26,-57.1429
2012-07-03,0.0
2012-07-31,0.0
2012-08-03,0.0
2012-08-08,0.0
2012-08-15,0.0
2012-08-28,0.0
2012-10-17,0.0
2012-10-24,0.0
2012-10-31,-16.6667
2012-11-23,180.0
2012-11-28,-28.5714
2012-11-29,10.0
2012-12-03,0.0
2012-12-13,-27.2727
2012-12-14,0.0
2012-12-19,0.0
2012-12-27,-25.0
2012-12-28,0.0
2012-12-31,0.0
2013-01-16,0.0
2013-01-18,0.0
2013-02-01,0.0
2013-03-06,0.0
2013-04-08,0.0
2013-04-12,66.6667
2013-04-19,-20.0
2013-05-02,0.0
2013-05-20,0.0
2013-05-29,25.0
2013-06-03,-20.0
2013-06-07,-25.0
2013-06-11,33.3333
2013-06-13,0.0
2013-06-14,0.0
2013-06-17,25.0
2013-07-24,-40.0
2013-08-02,0.0
2013-08-07,0.0
2013-08-16,0.0
2013-09-19,0.0
2013-09-25,0.0
2013-10-07,0.0
2013-10-15,33.3333
2013-10-16,-25.0
2013-10-22,0.0
2013-10-23,0.0
2013-10-25,66.6667
2013-11-05,-20.0
2013-11-08,37.5
2013-11-11,-9.0909
2013-11-13,30.0
2013-11-15,-23.0769
2013-11-18,-20.0
2013-11-19,0.0
2013-11-27,62.5
2013-12-06,-38.4615
2013-12-09,0.0
2013-12-12,0.0
2013-12-13,0.0
2013-12-23,0.0
2013-12-24,0.0
2013-12-30,0.0
2014-01-02,-25.0
2014-01-15,0.0
2014-03-06,83.3333
2014-03-07,-45.4545
2014-03-18,83.3333
2014-03-19,-27.2727
2014-03-20,25.0
2014-03-25,0.0
2014-03-28,-20.0
2014-03-31,-25.0
2014-04-01,166.6667
2014-04-02,0.0
2014-04-03,31.25
2014-04-04,-47.619
2014-04-09,0.0
2014-04-17,0.0
2014-04-21,0.0
2014-04-25,-9.0909
2014-05-12,0.0
2014-05-14,0.0
2014-05-22,0.0
2014-06-09,0.0
2014-06-25,-20.0
2014-07-23,0.0
2014-07-30,62.5
2014-08-05,-23.0769
2014-08-22,30.0
2014-08-25,0.0
2014-08-26,-23.0769
2014-08-27,0.0
2014-09-04,0.0
2014-09-05,0.0
2014-09-15,0.0
2014-09-18,0.0
2014-09-22,-20.0
2014-10-27,0.0
2014-10-29,0.0
2014-11-03,0.0
2014-11-10,0.0
2014-11-26,0.0
2014-12-12,-25.0
2014-12-23,0.0
2014-12-26,33.3333
2014-12-31,-25.0
2015-01-29,0.0
2015-02-18,0.0
2015-02-27,0.0
2015-03-23,0.0
2015-03-27,0.0
2015-04-07,0.0
2015-04-30,0.0
2015-05-20,0.0
2015-06-22,0.0
2015-07-13,0.0
2015-07-24,0.0
2015-08-10,0.0
2015-08-18,0.0
2015-08-19,0.0
2015-08-26,0.0
2015-09-25,0.0
2015-10-02,0.0
2015-10-05,33.3333
2015-10-12,-25.0
2015-11-10,-16.6667
2015-12-22,0.0
2015-12-23,0.0
2015-12-28,0.0
2015-12-31,0.0
2016-01-04,0.0
2016-02-10,0.0
2016-03-10,20.0
2016-03-28,-16.6667
2016-03-30,0.0
2016-04-05,0.0
2016-04-15,0.0
2016-05-17,0.0
2016-06-13,60.0
2016-06-14,0.0
2016-06-16,0.0
2016-06-23,-25.0
2016-06-28,33.3333
2016-07-05,0.0
2016-07-07,-25.0
2016-09-08,66.6667
2016-09-30,-20.0
2016-10-03,0.0
2016-10-27,-25.0
2016-11-15,0.0
2016-11-23,33.3333
2016-12-07,-25.0
2016-12-21,0.0
2016-12-23,16.6667
2016-12-28,-14.2857
2017-01-27,0.0
2017-01-31,0.0
2017-02-07,166.6667
2017-02-09,50.0
2017-02-10,0.0
2017-02-13,16.6667
2017-02-14,3.5714
2017-02-15,-17.2414
2017-02-16,8.3333
2017-02-17,7.6923
2017-02-22,-42.8571
2017-02-23,0.0
2017-02-24,118.75
2017-02-27,28.5714
2017-02-28,53.3333
2017-03-01,-39.1304
2017-03-02,28.5714
2017-03-03,-1.8519
2017-03-06,1.8868
2017-03-07,-25.9259
2017-03-08,-32.5
2017-03-09,0.0
2017-03-10,0.0
2017-03-13,-11.1111
2017-03-21,0.0
2017-03-22,-20.8333
2017-03-23,57.8947
2017-03-24,-10.0
2017-03-27,18.5185
2017-03-28,31.25
2017-03-29,0.0
2017-04-06,7.1429
2017-04-10,42.2222
2017-04-11,-12.5
2017-04-12,-37.5
2017-04-13,37.1429
2017-04-18,-27.0833
2017-04-19,5.7143
2017-04-25,16.2162
2017-04-26,4.6512
2017-04-27,-15.5556
2017-04-28,5.2632
2017-05-01,-12.5
2017-05-02,5.7143
2017-05-04,-35.1351
2017-05-05,33.3333
2017-05-11,-15.625
2017-05-15,-22.2222
2017-05-17,90.4762
2017-05-18,-27.5
2017-05-19,27.5862
2017-05-22,-2.7027
2017-05-23,5.5556
2017-05-25,21.0526
2017-05-26,73.913
2017-06-05,-60.0
2017-06-06,40.0
2017-06-07,3.5714
2017-06-08,0.0
2017-06-09,0.0
2017-06-12,3.4483
2017-06-20,3.3333
2017-06-22,-41.9355
2017-06-23,11.1111
2017-06-27,55.0
2017-06-28,-29.0323
2017-06-29,13.6364
2017-07-07,0.0
2017-07-13,8.0
2017-07-20,-11.1111
2017-07-25,-16.6667
2017-07-31,20.0
2017-08-09,-16.6667
2017-08-11,30.0
2017-08-14,15.3846
2017-08-15,-3.3333
2017-08-16,0.0
2017-08-17,-41.3793
2017-08-18,-11.7647
2017-08-21,-26.6667
2017-08-23,0.0
2017-08-29,-27.2727
2017-08-31,12.5
2017-09-14,-11.1111
2017-09-18,12.5
2017-09-19,-11.1111
2017-09-21,-12.5
2017-09-22,0.0
2017-09-27,0.0
2017-09-29,0.0
2017-10-10,42.8571
2017-10-11,54.0
2017-10-13,-41.5584
2017-10-17,11.1111
2017-11-02,18.4
2017-12-12,-15.5405
2017-12-14,0.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-26,0.0
2018-01-09,-20.0
2018-01-11,0.0
2018-01-23,-12.5
2018-01-29,0.0
2018-02-13,0.0
2018-03-08,42.8571
2018-04-04,-27.0
2018-05-01,36.9863
2018-05-02,-10.0
2018-05-03,-22.2222
2018-05-04,57.1429
2018-06-01,0.0
2018-06-13,-9.0909
2018-07-06,-20.0
2018-07-31,80.0
2018-08-13,-23.6111
2018-08-15,36.3636
2018-08-16,-33.3333
2018-08-20,70.0
2018-08-22,-35.2941
2018-08-23,-7.2727
2018-08-24,-11.7647
2018-08-27,0.0
2018-08-28,44.4444
2018-09-06,-15.3846
2018-09-18,9.0909
2018-09-26,-25.0
2018-09-27,-22.2222
2018-09-28,28.5714
2018-10-16,0.0
2018-10-18,0.0
2018-10-19,-33.3333
2018-11-07,0.0
2018-11-16,5.0
2018-12-04,42.8571
2018-12-10,0.0
2018-12-14,-22.2222
2018-12-17,-14.2857
2018-12-18,50.0
2018-12-26,-11.1111
2018-12-27,-25.0
2018-12-28,8.3333
2019-01-09,-23.0769
2019-01-14,0.0
2019-01-17,640.0
2019-01-18,2.973
2019-01-22,-37.0079
2019-01-23,25.0
2019-01-24,-6.6667
2019-01-28,-28.5714
2019-01-29,3.5
2019-01-30,25.6039
2019-02-01,-38.4615
2019-02-06,0.0
2019-02-08,37.5
2019-02-11,-9.0909
2019-02-12,10.0
2019-02-13,0.0
2019-02-15,63.6364
2019-02-19,52.7778
2019-02-20,-25.4545
2019-02-21,4.3902
2019-02-22,-22.8972
2019-02-25,-6.0606
2019-02-26,19.3548
2019-02-27,-10.8108
2019-02-28,6.0606
2019-03-01,11.4286
2019-03-04,10.2564
2019-03-05,4.6512
2019-03-06,-13.3333
2019-03-07,-7.6923
2019-03-08,11.1111
2019-03-11,45.0
2019-03-12,-15.5172
2019-03-13,22.449
2019-03-14,5.0
2019-03-15,-3.1746
2019-03-18,6.5574
2019-03-19,7.6923
2019-03-20,-31.4286
2019-03-21,6.25
2019-03-22,17.647100000000002
2019-03-25,-5.0
2019-03-26,-5.1754
2019-03-27,1.7576
2019-03-28,7.2727
2019-03-29,-1.6949
2019-04-01,3.4483
2019-04-02,-16.6667
2019-04-03,14.0
2019-04-04,-3.5088
2019-04-05,9.0909
2019-04-09,-1.6667
2019-04-10,-22.0339
2019-04-11,21.7391
2019-04-12,-21.4286
2019-04-15,-9.0909
2019-04-16,0.0
2019-04-17,7.5
2019-04-18,-4.6512
2019-04-22,9.7561
2019-04-23,0.0
2019-04-25,22.2222
2019-04-26,-9.0909
2019-04-29,4.0
2019-04-30,-3.8462
2019-05-01,0.0
2019-05-02,-2.0
2019-05-03,-6.1224
2019-05-06,-2.1739
2019-05-07,-4.4444
2019-05-09,6.9767
2019-05-10,52.1739
2019-05-13,17.5429
2019-05-14,-10.0632
2019-05-15,12.1622
2019-05-16,-15.6627
2019-05-17,12.857099999999999
2019-05-20,3.7975
2019-05-21,-14.6341
2019-05-22,-7.1429
2019-05-23,-1.5385
2019-05-24,9.375
2019-05-28,-1.4285999999999999
2019-05-29,-7.2464
2019-05-30,12.3438
2019-06-03,2.9207
2019-06-06,1.3514
2019-06-10,0.0
2019-06-11,17.0667
2019-06-12,3.6446
2019-06-13,-1.0989
2019-06-14,-5.5556
2019-06-17,3.5294
2019-06-18,3.4091
2019-06-19,42.8571
2019-06-20,14.6154
2019-06-21,-6.0403
2019-06-24,-14.2857
2019-06-25,0.0
2019-06-26,14.1667
2019-06-27,9.4891
2019-06-28,-24.0
2019-07-01,32.7018
2019-07-02,-2.5119
2019-07-03,1.7086999999999999
2019-07-05,3.3333
2019-07-08,0.0
2019-07-09,-16.129
2019-07-10,-7.6923
2019-07-11,4.1667
2019-07-12,-19.2
2019-07-15,0.0
2019-07-16,0.0
2019-07-17,-8.9109
2019-07-18,-13.0435
2019-07-19,25.0
2019-07-22,-20.0
2019-07-23,-1.25
2019-07-24,1.2658
2019-07-25,12.5
2019-07-31,9.3333
2019-08-01,-3.4553
2019-08-02,-1.2631999999999999
2019-08-05,-36.0341
2019-08-06,33.3333
2019-08-07,-1.25
2019-08-09,13.9241
2019-08-12,-25.0
2019-08-13,-0.7407
2019-08-14,4.4776
2019-08-15,28.5714
2019-08-16,32.2222
2019-08-19,-15.9664
2019-08-20,-10.0
2019-08-21,7.7778
2019-08-22,34.0206
2019-08-23,-2.1154
2019-08-26,9.4538
2019-08-27,7.6967
2019-08-28,-14.0
2019-08-29,7.7519
2019-08-30,0.0
2019-09-03,-20.8633
2019-09-04,0.0
2019-09-05,9.0909
2019-09-06,4.1667
2019-09-09,4.0
2019-09-10,-23.0769
2019-09-11,35.0
2019-09-12,7.4074
2019-09-13,-3.4483
2019-09-16,14.2857
2019-09-17,3.75
2019-09-18,1.8072
2019-09-19,-14.2012
2019-09-20,-8.2759
2019-09-23,-1.4436
2019-09-24,2.9905
2019-09-25,6.6667
2019-09-26,-6.25
2019-09-27,-14.8148
2019-09-30,21.7391
2019-10-01,10.7143
2019-10-02,16.129
2019-10-03,-7.1111
2019-10-04,4.6651
2019-10-07,-14.4
2019-10-08,5.474
2019-10-09,-15.443
2019-10-10,-2.6946
2019-10-11,-7.6923
2019-10-14,16.6667
2019-10-15,7.1429
2019-10-16,-12.0
2019-10-17,7.2727
2019-10-18,-1.1299
2019-10-21,7.1429
2019-10-22,-10.0
2019-10-23,11.1111
2019-10-24,-0.2667
2019-10-25,-7.754
2019-10-28,-2.8986
2019-10-29,-7.8507
2019-10-30,8.5196
2019-10-31,0.0
2019-11-01,-6.7164
2019-11-04,-0.8
2019-11-06,3.2258
2019-11-08,-3.125
2019-11-11,-2.4194
2019-11-12,-32.2314
2019-11-13,0.0
2019-11-15,21.9512
2019-11-18,30.0
2019-11-19,-30.7692
2019-11-20,44.4444
2019-11-21,-23.0769
2019-11-22,10.0
2019-11-25,0.0
2019-11-26,-0.9091
2019-11-27,-8.2569
2019-11-29,-12.9
2019-12-02,14.8106
2019-12-03,10.0
2019-12-04,-9.2727
2019-12-05,-19.8397
2019-12-06,15.0
2019-12-09,1.087
2019-12-10,11.0968
2019-12-11,-18.6992
2019-12-12,-1.1905000000000001
2019-12-13,-9.6386
2019-12-16,9.3333
2019-12-17,21.2805
2019-12-18,-10.5078
2019-12-19,-1.3483
2019-12-20,-14.5786
2019-12-23,-9.3333
2019-12-26,24.852899999999998
2019-12-27,-16.6667
2019-12-30,-57.5972
2020-01-08,-21.6667
2020-01-09,20.5674
2020-01-10,11.7647
2020-01-17,0.0
2020-01-21,-4.7368
2020-01-22,-11.6011
2020-02-04,22.4985
2020-02-07,-18.3673
2020-02-10,-12.375
2020-02-20,2.7104
2020-02-26,-2.6389
2020-02-27,-17.8317
2020-02-28,21.5278
2020-03-02,0.0
2020-03-09,-28.4286
2020-03-13,4.4411
2020-03-16,-2.4176
2020-03-18,-6.7763
2020-03-23,-15.9643
2020-06-03,-20.002
2020-06-09,0.0031
2020-06-25,-0.0031
2020-06-26,-14.6844
