ticker,CYRX US Equity
2005-09-09,0.8065
2005-09-12,-3.68
2005-09-13,2.99
2005-09-14,0.8065
2005-09-15,-1.6
2005-09-16,0.0
2005-09-19,1.626
2005-09-20,-0.16
2005-09-21,0.9615
2005-09-22,-1.5873
2005-09-23,0.8065
2005-09-26,0.0
2005-09-27,1.3599999999999999
2005-09-28,-0.5525
2005-09-29,0.7937
2005-09-30,-0.315
2005-10-03,0.079
2005-10-04,0.2368
2005-10-05,0.0
2005-10-06,-0.7874
2005-10-07,0.5556
2005-10-10,0.2368
2005-10-11,-0.1575
2005-10-12,0.1577
2005-10-13,0.0
2005-10-14,-1.5748
2005-10-17,2.08
2005-10-18,0.0
2005-10-19,-5.9561
2005-10-20,0.0
2005-10-21,0.0
2005-10-24,6.3333
2005-10-25,-5.9561
2005-10-26,0.0
2005-10-27,1.6667
2005-10-31,-1.6393
2005-11-01,1.6667
2005-11-02,-1.6393
2005-11-03,0.0
2005-11-04,4.1667
2005-11-07,-4.0
2005-11-10,0.8333
2005-11-11,-0.8264
2005-11-14,0.0
2005-11-16,0.0
2005-11-17,-5.0
2005-11-18,0.8772
2005-11-21,6.087
2005-11-22,-3.2787
2005-11-23,-7.6271
2005-11-25,7.3394
2005-11-28,-6.8376
2005-11-29,5.5046
2005-11-30,-20.0
2005-12-01,23.913
2005-12-02,-3.5088
2005-12-05,0.0
2005-12-06,-10.9091
2005-12-09,2.0408
2005-12-12,9.8
2005-12-13,-6.1931
2005-12-15,-1.9417
2005-12-16,-0.9901
2005-12-19,1.0
2005-12-20,7.7228
2005-12-21,0.1838
2005-12-22,2.7523
2005-12-23,0.0
2005-12-27,-3.5714
2005-12-28,-0.9259
2005-12-29,-0.9346
2005-12-30,3.7736
2006-01-03,10.0
2006-01-05,-0.8264
2006-01-09,-2.5
2006-01-10,-0.8547
2006-01-11,-12.931000000000001
2006-01-12,0.0
2006-01-13,8.9109
2006-01-20,-0.1818
2006-01-24,0.0
2006-01-25,4.7359
2006-01-27,-7.8261
2006-01-30,3.7736
2006-02-01,-0.5455
2006-02-03,0.5484
2006-02-06,-0.1818
2006-02-13,-3.4608
2006-02-14,-1.8868
2006-02-15,0.0
2006-02-16,0.0
2006-02-21,5.7692
2006-02-22,0.0
2006-02-23,3.6364
2006-02-24,0.8772
2006-02-27,0.0
2006-02-28,-11.8261
2006-03-01,13.4122
2006-03-03,-25.913
2006-03-06,1.8779
2006-03-07,0.4608
2006-03-08,0.2294
2006-03-09,-1.6018
2006-03-16,1.1628
2006-03-17,0.4598
2006-03-20,24.714
2006-03-21,-1.8349
2006-03-22,-17.9439
2006-03-23,19.59
2006-03-24,-18.0952
2006-03-28,-6.9767
2006-03-29,0.0
2006-03-30,0.0
2006-04-03,0.0
2006-04-04,0.0
2006-04-05,5.0
2006-04-07,0.0
2006-04-12,0.0
2006-04-17,-1.1905000000000001
2006-04-18,-9.6386
2006-04-19,-14.6667
2006-04-20,-6.25
2006-04-21,3.3333
2006-04-24,-8.0645
2006-04-25,1.7544
2006-04-27,0.0
2006-04-28,-1.7241
2006-05-01,0.0
2006-05-02,-1.7544
2006-05-03,-10.7143
2006-05-04,0.0
2006-05-05,-2.0
2006-05-08,16.3265
2006-05-15,0.0
2006-05-16,-1.7544
2006-05-17,0.0
2006-05-19,0.0
2006-05-22,1.7856999999999998
2006-05-23,1.7544
2006-05-25,3.4483
2006-05-31,0.0
2006-06-06,-16.6667
2006-06-07,0.0
2006-06-09,0.0
2006-06-13,0.0
2006-06-14,-0.4
2006-06-16,-1.6064
2006-06-23,-18.3673
2006-06-26,22.5
2006-06-27,0.0
2006-06-29,0.0
2006-07-05,-26.5306
2006-07-06,38.8889
2006-07-11,0.0
2006-07-14,-36.0
2006-07-20,-37.5
2006-07-21,0.0
2006-07-24,20.0
2006-07-27,-8.3333
2006-07-28,9.0909
2006-08-03,-12.5
2006-08-09,0.0
2006-08-11,-4.7619
2006-08-15,5.0
2006-08-17,-9.5238
2006-08-21,5.2632
2006-08-22,5.0
2006-08-23,-9.5238
2006-08-25,0.0
2006-08-28,0.0
2006-09-01,-10.526299999999999
2006-09-05,11.7647
2006-09-11,-5.2632
2006-09-18,-12.2222
2006-09-19,0.0
2006-09-20,0.0
2006-09-21,0.0
2006-09-22,0.0
2006-09-28,-36.7089
2006-09-29,0.0
2006-10-02,6.0
2006-10-03,-5.6604
2006-10-05,0.0
2006-10-06,-48.0
2006-10-09,73.0769
2006-10-10,-44.4444
2006-10-11,100.0
2006-10-12,0.0
2006-10-17,0.0
2006-10-18,0.0
2006-10-19,0.0
2006-10-20,-10.0
2006-10-26,-44.4444
2006-10-27,100.0
2006-11-06,0.0
2006-11-07,-20.0
2006-11-08,0.0
2006-11-09,22.5
2006-11-13,-8.1633
2006-11-14,-44.4444
2006-11-15,0.0
2006-11-16,60.0
2006-11-17,10.0
2006-11-20,-11.3636
2006-11-21,-48.7179
2006-11-22,25.0
2006-11-27,20.0
2006-11-29,-16.6667
2006-11-30,0.0
2006-12-01,0.0
2006-12-05,0.0
2006-12-06,0.0
2006-12-08,20.0
2006-12-11,3.3333
2006-12-12,-3.2258
2006-12-13,0.0
2006-12-15,-16.6667
2006-12-18,20.0
2006-12-19,-3.3333
2006-12-20,3.4483
2006-12-21,-16.6667
2006-12-22,20.0
2006-12-26,-33.3333
2006-12-27,40.0
2006-12-28,7.1429
2006-12-29,-6.6667
2007-01-03,0.0
2007-01-04,78.5714
2007-01-05,-2.0
2007-01-08,-2.0408
2007-01-09,-6.25
2007-01-10,-2.2222
2007-01-11,-2.2727
2007-01-12,2.3256
2007-01-16,0.0
2007-01-17,0.0
2007-01-18,13.6364
2007-01-19,260.0
2007-01-22,-2.7778
2007-01-23,-8.5714
2007-01-24,6.25
2007-01-25,0.0
2007-01-26,0.0
2007-01-29,17.647100000000002
2007-01-30,-12.5
2007-01-31,-12.5714
2007-02-01,11.1111
2007-02-02,-8.8235
2007-02-05,-9.6774
2007-02-06,-17.8571
2007-02-07,-4.3478
2007-02-08,-9.0909
2007-02-09,2.0
2007-02-12,2.9412000000000003
2007-02-13,9.5238
2007-02-14,4.3478
2007-02-15,41.6667
2007-02-16,-11.7647
2007-02-20,3.3333
2007-02-21,-32.2581
2007-02-22,-4.7619
2007-02-23,25.0
2007-02-27,-20.0
2007-02-28,20.0
2007-03-01,-16.6667
2007-03-02,0.0
2007-03-05,-10.0
2007-03-06,11.1111
2007-03-07,-10.0
2007-03-08,0.0
2007-03-12,44.4444
2007-03-13,-30.7692
2007-03-16,11.1111
2007-03-19,0.0
2007-03-20,-5.0
2007-03-22,5.2632
2007-03-26,0.0
2007-03-28,0.0
2007-03-29,-15.0
2007-03-30,11.7647
2007-04-02,0.0
2007-04-03,-10.526299999999999
2007-04-04,11.1765
2007-04-05,-4.7619
2007-04-09,0.0
2007-04-10,-5.5556
2007-04-11,-9.4118
2007-04-12,0.0
2007-04-13,10.3896
2007-04-16,0.0
2007-04-17,29.4118
2007-04-18,9.0909
2007-04-19,55.0
2007-04-20,-9.1398
2007-04-23,12.426
2007-04-24,26.3158
2007-04-25,37.5
2007-04-26,-11.5152
2007-04-27,-26.3699
2007-04-30,27.907
2007-05-01,-16.3636
2007-05-02,-18.2609
2007-05-03,3.1915
2007-05-04,10.8247
2007-05-07,7.907
2007-05-08,-3.0172
2007-05-09,-2.6667
2007-05-10,-1.8265
2007-05-11,0.0
2007-05-14,-2.3256
2007-05-15,-9.5238
2007-05-16,6.3158
2007-05-17,6.4356
2007-05-18,0.0
2007-05-21,-0.4651
2007-05-22,-6.0748
2007-05-23,0.995
2007-05-24,-6.4039
2007-05-25,0.0
2007-05-29,-1.0526
2007-05-30,-1.5957
2007-05-31,-2.7027
2007-06-01,5.0
2007-06-04,3.7037
2007-06-05,-5.102
2007-06-06,-1.0753
2007-06-07,-7.6087
2007-06-08,0.0
2007-06-11,-2.9412000000000003
2007-06-12,-4.8485
2007-06-13,1.9108
2007-06-14,-6.25
2007-06-15,0.0
2007-06-18,0.0
2007-06-19,0.0
2007-06-20,-3.3333
2007-06-21,-0.6897
2007-06-22,-4.1667
2007-06-25,-6.5217
2007-06-26,-2.3256
2007-06-27,37.3016
2007-06-28,-1.7341
2007-06-29,0.0
2007-07-02,-8.8235
2007-07-03,9.6774
2007-07-05,-11.7647
2007-07-06,-14.6667
2007-07-09,-1.5625
2007-07-10,-4.7619
2007-07-11,4.1667
2007-07-12,-6.4
2007-07-13,2.5641
2007-07-16,-4.1667
2007-07-17,7.8261
2007-07-18,-20.5645
2007-07-19,11.6751
2007-07-20,9.0909
2007-07-23,-8.3333
2007-07-24,0.9091
2007-07-25,-9.9099
2007-07-26,1.0
2007-07-27,8.9109
2007-07-30,-8.1818
2007-07-31,0.0
2007-08-01,1.9802
2007-08-02,-2.9126
2007-08-03,-2.0
2007-08-06,-3.0612
2007-08-07,-5.2632
2007-08-08,-4.4444
2007-08-09,4.6512
2007-08-10,2.2222
2007-08-13,8.6957
2007-08-14,-3.0
2007-08-15,-19.5876
2007-08-16,-3.8462
2007-08-17,0.0
2007-08-20,0.0
2007-08-21,0.0
2007-08-22,-6.6667
2007-08-23,-12.857099999999999
2007-08-24,18.0328
2007-08-27,4.1667
2007-08-28,9.3333
2007-08-29,-2.439
2007-08-30,-6.25
2007-08-31,0.0
2007-09-04,-13.3333
2007-09-05,0.0
2007-09-06,1.5385
2007-09-07,-6.0606
2007-09-10,28.2258
2007-09-11,19.4969
2007-09-12,-10.526299999999999
2007-09-13,-1.1764999999999999
2007-09-14,4.7619
2007-09-17,-3.4091
2007-09-18,8.2353
2007-09-19,3.2609
2007-09-20,-5.2632
2007-09-21,0.0
2007-09-24,0.0
2007-09-25,4.4444
2007-09-26,0.0
2007-09-27,-14.8936
2007-09-28,0.0
2007-10-01,18.75
2007-10-02,21.0526
2007-10-03,-4.3478
2007-10-04,1.8182
2007-10-05,2.6786
2007-10-08,-7.8261
2007-10-09,-0.9434
2007-10-10,-2.8571
2007-10-11,22.549
2007-10-12,0.0
2007-10-15,-10.4
2007-10-16,3.5714
2007-10-17,1.7241
2007-10-18,0.0
2007-10-19,0.0
2007-10-22,-9.322
2007-10-23,0.0
2007-10-24,-4.6729
2007-10-25,-1.9607999999999999
2007-10-26,-13.0
2007-10-29,20.6897
2007-10-30,-3.8095
2007-10-31,0.9901
2007-11-01,0.0
2007-11-02,-0.9804
2007-11-05,0.9901
2007-11-06,-0.9804
2007-11-07,-2.9703
2007-11-08,-11.2245
2007-11-09,-1.1494
2007-11-12,0.0
2007-11-13,0.0
2007-11-14,-3.4884
2007-11-15,2.4096
2007-11-16,1.1764999999999999
2007-11-19,-2.3256
2007-11-20,1.1905000000000001
2007-11-21,-5.8824
2007-11-23,-11.25
2007-11-26,8.4507
2007-11-27,5.1948
2007-11-28,-1.2346
2007-11-29,0.0
2007-11-30,0.0
2007-12-03,-1.25
2007-12-04,-5.0633
2007-12-05,1.3333
2007-12-06,3.9474
2007-12-07,1.2658
2007-12-10,0.0
2007-12-11,-2.5
2007-12-12,-3.8462
2007-12-13,0.0
2007-12-14,-4.0
2007-12-17,0.0
2007-12-18,-2.7778
2007-12-19,34.2857
2007-12-20,32.9787
2007-12-21,0.0
2007-12-24,-0.8
2007-12-26,12.0968
2007-12-27,5.7554
2007-12-28,-7.483
2007-12-31,-10.2941
2008-01-02,2.459
2008-01-03,4.0
2008-01-04,0.0
2008-01-07,-3.8462
2008-01-08,-3.2
2008-01-09,-9.0909
2008-01-10,7.2727
2008-01-11,1.6949
2008-01-14,-0.8333
2008-01-15,-5.8824
2008-01-16,7.1429
2008-01-17,-9.1667
2008-01-18,0.9174
2008-01-22,-9.0909
2008-01-23,0.0
2008-01-24,1.0
2008-01-25,3.9604
2008-01-28,9.5238
2008-01-29,8.6957
2008-01-30,4.0
2008-01-31,3.8462
2008-02-01,-11.1111
2008-02-04,-8.3333
2008-02-05,-4.5455
2008-02-06,4.7619
2008-02-07,-4.5455
2008-02-08,8.5714
2008-02-11,-5.2632
2008-02-12,1.8519
2008-02-13,13.6364
2008-02-14,9.6
2008-02-15,-5.1095
2008-02-19,-3.8462
2008-02-20,-8.0
2008-02-21,4.3478
2008-02-22,-3.3333
2008-02-25,0.0
2008-02-26,-4.3103
2008-02-27,-3.6036
2008-02-28,0.0
2008-02-29,8.411200000000001
2008-03-03,1.7241
2008-03-04,-5.0847
2008-03-05,2.6786
2008-03-06,-1.7391
2008-03-07,-2.6549
2008-03-10,-4.5455
2008-03-11,4.7619
2008-03-12,-0.9091
2008-03-13,-3.6696999999999997
2008-03-14,0.9524
2008-03-17,-4.717
2008-03-18,3.9604
2008-03-19,4.7619
2008-03-20,-1.8182
2008-03-24,-2.7778
2008-03-25,-6.6667
2008-03-26,2.0408
2008-03-27,-15.0
2008-03-28,16.4706
2008-03-31,6.0606
2008-04-01,0.0
2008-04-02,0.0
2008-04-03,-3.8095
2008-04-04,-0.9901
2008-04-07,-4.0
2008-04-08,4.1667
2008-04-09,0.0
2008-04-10,0.0
2008-04-11,-11.0
2008-04-14,3.3708
2008-04-15,3.2609
2008-04-16,-5.2632
2008-04-17,13.3333
2008-04-18,12.7451
2008-04-21,-0.8696
2008-04-22,0.8772
2008-04-23,-0.8696
2008-04-24,-3.5088
2008-04-25,-1.8182
2008-04-28,-3.7037
2008-04-29,-3.8462
2008-04-30,0.0
2008-05-01,-6.0
2008-05-02,3.1915
2008-05-05,0.0
2008-05-06,-2.0619
2008-05-07,-2.1053
2008-05-08,-2.1505
2008-05-09,-1.0989
2008-05-12,-7.7778
2008-05-13,-3.6145
2008-05-14,3.75
2008-05-15,0.0
2008-05-16,-4.8193
2008-05-19,7.5949
2008-05-20,4.7059
2008-05-21,-3.3708
2008-05-22,-8.1395
2008-05-23,5.0633
2008-05-27,-1.2048
2008-05-28,8.5366
2008-05-29,-8.9888
2008-05-30,-1.2346
2008-06-02,-6.25
2008-06-03,-1.3333
2008-06-04,1.3514
2008-06-05,2.6667
2008-06-06,0.0
2008-06-09,-7.7922
2008-06-10,0.0
2008-06-11,-1.4085
2008-06-12,1.4285999999999999
2008-06-13,4.2254
2008-06-16,-1.3514
2008-06-17,-4.1096
2008-06-18,0.0
2008-06-19,14.2857
2008-06-20,-16.875
2008-06-23,5.2632
2008-06-24,5.7143
2008-06-25,-5.4054
2008-06-26,0.0
2008-06-27,0.0
2008-06-30,-4.2857
2008-07-01,-5.9701
2008-07-02,1.5873
2008-07-03,10.9375
2008-07-07,-1.4085
2008-07-09,1.4285999999999999
2008-07-10,-1.4085
2008-07-11,21.4286
2008-07-14,-16.7059
2008-07-15,8.7571
2008-07-16,-1.9481000000000002
2008-07-17,5.9603
2008-07-18,-5.875
2008-07-21,-1.0624
2008-07-22,3.3557
2008-07-23,-9.0909
2008-07-24,0.0
2008-07-25,0.2857
2008-07-28,1.1396
2008-07-29,5.6338
2008-07-30,-4.0
2008-07-31,4.1667
2008-08-01,14.6667
2008-08-04,5.814
2008-08-05,-9.8901
2008-08-07,9.7561
2008-08-08,11.1111
2008-08-11,-5.0
2008-08-12,-5.2632
2008-08-13,-6.6667
2008-08-14,7.1429
2008-08-15,10.0
2008-08-18,-3.0303
2008-08-19,0.0
2008-08-20,-16.6667
2008-08-21,6.25
2008-08-22,-5.8824
2008-08-25,0.0
2008-08-26,12.5
2008-08-27,-11.0
2008-08-28,-0.1248
2008-08-29,4.875
2008-09-02,-2.2646
2008-09-03,9.7561
2008-09-04,0.0
2008-09-05,-5.5556
2008-09-08,5.8824
2008-09-09,-4.4444
2008-09-10,-6.9767
2008-09-11,-0.125
2008-09-12,-8.6358
2008-09-15,9.589
2008-09-16,-11.25
2008-09-17,-1.4085
2008-09-18,-11.4286
2008-09-19,12.9032
2008-09-22,-7.0
2008-09-23,-0.1536
2008-09-24,4.3077
2008-09-25,-14.4543
2008-09-26,12.069
2008-09-29,0.0
2008-09-30,-23.0769
2008-10-01,10.0
2008-10-02,9.0909
2008-10-03,6.6667
2008-10-06,-21.875
2008-10-07,2.0
2008-10-08,37.2549
2008-10-09,-7.1429
2008-10-10,-7.6923
2008-10-13,8.3333
2008-10-14,15.3846
2008-10-15,-6.6667
2008-10-16,-11.4286
2008-10-17,-4.8387
2008-10-20,18.6441
2008-10-21,-7.1429
2008-10-22,1.5385
2008-10-23,-16.6667
2008-10-24,10.9091
2008-10-27,0.0
2008-10-28,-9.8361
2008-10-29,3.6364
2008-10-30,7.0175
2008-10-31,9.8361
2008-11-03,-10.4478
2008-11-04,0.0
2008-11-05,0.0
2008-11-06,-15.0
2008-11-07,9.8039
2008-11-10,-1.7856999999999998
2008-11-11,9.0909
2008-11-12,-5.0
2008-11-13,8.7719
2008-11-14,-17.7419
2008-11-17,0.0
2008-11-18,-1.9607999999999999
2008-11-19,0.0
2008-11-20,8.0
2008-11-21,-5.5556
2008-11-24,5.8824
2008-11-25,-3.7037
2008-11-26,-3.8462
2008-12-01,0.0
2008-12-02,-6.0
2008-12-03,0.0
2008-12-04,0.0
2008-12-05,4.2553
2008-12-08,2.0408
2008-12-09,0.0
2008-12-10,6.0
2008-12-11,3.7736
2008-12-12,1.8182
2008-12-15,-3.5714
2008-12-16,-5.5556
2008-12-17,3.9215999999999998
2008-12-18,-3.7736
2008-12-19,0.0
2008-12-22,0.0
2008-12-23,-1.9607999999999999
2008-12-24,0.0
2008-12-26,2.0
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,-7.8431
2009-01-02,14.8936
2009-01-05,-5.5556
2009-01-06,0.0
2009-01-07,1.9607999999999999
2009-01-08,-3.8462
2009-01-09,0.0
2009-01-12,-14.0
2009-01-13,0.0
2009-01-14,0.0
2009-01-15,0.0
2009-01-16,2.3256
2009-01-20,-2.2727
2009-01-21,0.0
2009-01-22,-2.3256
2009-01-23,-4.7619
2009-01-26,10.0
2009-01-27,-6.8182
2009-01-28,2.439
2009-01-29,0.0
2009-01-30,2.3810000000000002
2009-02-02,16.2791
2009-02-03,2.0
2009-02-04,-3.9215999999999998
2009-02-05,2.0408
2009-02-06,10.0
2009-02-09,-3.6364
2009-02-10,-7.5472
2009-02-11,12.2449
2009-02-12,-9.0909
2009-02-13,-4.0
2009-02-17,-2.0833
2009-02-18,-19.1489
2009-02-19,2.6316
2009-02-20,-10.2564
2009-02-23,14.2857
2009-02-24,0.0
2009-02-25,2.5
2009-02-26,7.3171
2009-03-02,-13.6364
2009-03-03,0.0
2009-03-04,7.8947
2009-03-05,4.878
2009-03-06,-11.6279
2009-03-09,-13.1579
2009-03-10,6.0606
2009-03-11,-5.7143
2009-03-12,6.0606
2009-03-13,0.0
2009-03-16,14.2857
2009-03-17,0.0
2009-03-18,0.0
2009-03-19,5.0
2009-03-20,19.0476
2009-03-23,0.0
2009-03-24,6.0
2009-03-25,0.0
2009-03-26,-1.8868
2009-03-27,5.7692
2009-03-30,-14.5455
2009-03-31,14.8936
2009-04-01,1.8519
2009-04-02,0.0
2009-04-03,-12.7273
2009-04-06,-2.0833
2009-04-07,-4.2553
2009-04-08,4.4444
2009-04-09,2.1277
2009-04-13,-14.5833
2009-04-14,24.3902
2009-04-15,5.8824
2009-04-16,-1.8519
2009-04-17,-3.7736
2009-04-20,-3.9215999999999998
2009-04-21,-10.2041
2009-04-22,2.2727
2009-04-23,8.8889
2009-04-24,2.0408
2009-04-27,-4.0
2009-04-28,4.1667
2009-04-29,-4.0
2009-04-30,4.1667
2009-05-01,12.0
2009-05-04,-10.7143
2009-05-05,10.0
2009-05-06,-5.4545
2009-05-07,0.0
2009-05-08,13.9423
2009-05-11,1.2658
2009-05-12,5.0
2009-05-13,-4.7619
2009-05-14,0.0
2009-05-15,0.0
2009-05-18,23.3333
2009-05-19,8.1081
2009-05-20,0.0
2009-05-21,2.5
2009-05-22,0.0
2009-05-26,-7.9268
2009-05-27,3.3113
2009-05-28,-10.2564
2009-05-29,-2.8571
2009-06-01,10.2941
2009-06-02,-1.3333
2009-06-03,-5.4054
2009-06-04,-7.1429
2009-06-05,0.0
2009-06-08,4.6154
2009-06-09,0.0
2009-06-10,-9.5588
2009-06-11,2.439
2009-06-12,-19.0476
2009-06-15,7.8431
2009-06-16,0.0
2009-06-17,1.8182
2009-06-18,2.6786
2009-06-19,-5.913
2009-06-22,3.512
2009-06-23,-3.5714
2009-06-24,0.0
2009-06-25,-7.4074
2009-06-26,4.0
2009-06-29,-3.8462
2009-06-30,-7.0
2009-07-01,-5.3763
2009-07-02,6.8182
2009-07-06,0.0
2009-07-07,-10.6383
2009-07-08,-0.4762
2009-07-09,2.8708
2009-07-10,4.6512
2009-07-13,-11.1111
2009-07-14,-7.5
2009-07-15,8.1081
2009-07-16,-2.5
2009-07-17,2.5641
2009-07-20,10.0
2009-07-21,0.0
2009-07-22,0.0
2009-07-23,-2.2727
2009-07-24,2.3256
2009-07-27,0.0
2009-07-28,-4.5455
2009-07-29,-7.1429
2009-07-30,5.1282
2009-07-31,0.0
2009-08-03,-2.439
2009-08-04,5.0
2009-08-05,4.7619
2009-08-06,4.5455
2009-08-07,-11.9293
2009-08-10,0.216
2009-08-11,13.2543
2009-08-12,17.4392
2009-08-13,-3.7037
2009-08-14,34.6154
2009-08-17,-28.5714
2009-08-18,0.0
2009-08-19,0.0
2009-08-20,-11.9375
2009-08-21,9.0135
2009-08-24,-2.0833
2009-08-25,12.766
2009-08-26,3.7736
2009-08-27,-3.6364
2009-08-28,0.0
2009-08-31,-5.6604
2009-09-01,-4.0
2009-09-02,4.1667
2009-09-03,8.0
2009-09-04,0.0
2009-09-08,-1.8519
2009-09-09,0.0
2009-09-10,0.9434
2009-09-11,-2.8037
2009-09-14,-4.8077
2009-09-15,-1.0101
2009-09-16,6.1224
2009-09-17,-3.8462
2009-09-18,0.0
2009-09-21,0.0
2009-09-22,0.0
2009-09-23,-6.0
2009-09-24,4.2553
2009-09-25,-4.0816
2009-09-28,2.1277
2009-09-29,-4.1667
2009-09-30,6.5217
2009-10-01,-6.1224
2009-10-02,6.5217
2009-10-05,-4.0816
2009-10-06,0.0
2009-10-07,-8.5106
2009-10-08,6.9767
2009-10-09,-2.1739
2009-10-12,-6.6667
2009-10-13,7.1429
2009-10-14,-6.6667
2009-10-15,4.7619
2009-10-16,-2.2727
2009-10-19,0.0
2009-10-20,6.9767
2009-10-21,0.0
2009-10-22,0.0
2009-10-23,8.6957
2009-10-26,-10.0
2009-10-27,0.0
2009-10-28,-8.8889
2009-10-29,4.878
2009-10-30,0.0
2009-11-02,-4.6512
2009-11-03,9.7561
2009-11-04,-8.8889
2009-11-05,-2.439
2009-11-06,5.0
2009-11-09,7.1429
2009-11-10,13.3333
2009-11-11,-11.7647
2009-11-12,0.0
2009-11-13,6.6667
2009-11-16,-2.0833
2009-11-17,6.383
2009-11-18,-5.0
2009-11-19,1.0526
2009-11-20,-1.0417
2009-11-23,-3.1579
2009-11-24,2.1739
2009-11-25,3.1915
2009-11-30,-5.1546
2009-12-01,-4.3478
2009-12-02,0.0
2009-12-03,-2.2727
2009-12-04,0.0
2009-12-07,0.0
2009-12-08,0.0
2009-12-09,0.0
2009-12-10,-6.9767
2009-12-11,5.0
2009-12-14,-2.3810000000000002
2009-12-15,0.0
2009-12-16,-4.878
2009-12-17,2.5641
2009-12-18,0.0
2009-12-21,2.5
2009-12-22,-2.439
2009-12-23,0.0
2009-12-24,2.5
2009-12-28,-7.3171
2009-12-29,7.8947
2009-12-30,-2.439
2009-12-31,2.5
2010-01-04,7.3171
2010-01-05,20.4545
2010-01-06,3.7736
2010-01-07,3.6364
2010-01-08,17.5439
2010-01-11,16.4179
2010-01-12,-5.1282
2010-01-13,10.8108
2010-01-14,4.878
2010-01-15,6.9767
2010-01-19,-9.7826
2010-01-20,14.4578
2010-01-21,0.0
2010-01-22,-15.7895
2010-01-25,0.0
2010-01-26,0.0
2010-01-27,1.25
2010-01-28,-1.2346
2010-01-29,3.75
2010-02-01,2.4096
2010-02-02,8.2353
2010-02-03,-7.6087
2010-02-04,9.4118
2010-02-08,-13.9785
2010-02-09,-8.375
2010-02-10,15.9618
2010-02-11,8.8235
2010-02-12,-14.5946
2010-02-16,-5.8228
2010-02-17,-19.3548
2010-02-18,-8.3333
2010-02-19,2.3636
2010-02-22,-9.4139
2010-02-23,3.9215999999999998
2010-02-24,-5.6604
2010-02-25,-49.6
2010-02-26,5.1587
2010-03-01,-4.9056999999999995
2010-03-02,-10.7143
2010-03-03,-2.2222
2010-03-04,2.7273
2010-03-05,-10.6195
2010-03-08,3.9604
2010-03-09,4.7619
2010-03-10,-9.0909
2010-03-11,0.0
2010-03-12,0.0
2010-03-15,-2.5
2010-03-16,2.5641
2010-03-17,0.5
2010-03-18,0.0
2010-03-19,-2.9851
2010-03-22,0.5128
2010-03-23,-2.551
2010-03-24,0.0
2010-03-25,-5.2356
2010-03-26,-8.8398
2010-03-29,9.0909
2010-03-30,5.5556
2010-03-31,2.6316
2010-04-01,2.5641
2010-04-05,-4.0
2010-04-06,2.6042
2010-04-07,-3.5533
2010-04-08,-2.6316
2010-04-09,5.4054
2010-04-13,-15.3846
2010-04-14,0.0
2010-04-15,16.9697
2010-04-16,-1.5544
2010-04-19,3.1579
2010-04-20,2.0408
