ticker,OVIT US Equity
2008-08-08,19.0476
2008-08-11,-6.6667
2008-08-12,0.0
2008-08-13,7.1429
2008-08-14,0.0
2008-08-15,0.0
2008-08-18,16.6667
2008-08-20,0.0
2008-08-25,0.0
2008-08-26,-8.5714
2008-08-28,-14.375
2008-08-29,45.9854
2008-09-03,-32.0
2008-09-08,47.0588
2008-09-09,-15.5
2008-09-10,0.5917
2008-09-12,-11.7647
2008-09-15,-6.6667
2008-10-01,-17.8571
2008-10-02,-8.6957
2008-10-03,-3.8095
2008-10-07,-0.9901
2008-10-08,0.0
2008-10-13,1.0
2008-10-15,0.0
2008-10-17,42.5743
2008-10-27,-72.2222
2008-10-30,25.0
2008-10-31,60.0
2008-11-03,56.25
2008-11-05,-0.8
2008-11-11,0.8065
2008-11-14,-8.0
2008-11-19,-0.8696
2008-11-21,0.8772
2008-11-25,0.0
2008-11-28,-56.5217
2008-12-01,160.0
2008-12-08,-3.8462
2008-12-10,-19.2
2008-12-11,-75.2475
2008-12-12,320.0
2008-12-17,0.0
2009-01-02,0.0
2009-01-12,0.0
2009-01-22,0.0
2009-03-30,-38.0952
2009-04-20,-30.7692
2009-04-22,8.8889
2009-04-29,-18.3673
2009-05-01,72.5
2009-05-05,0.0
2009-05-15,1.4493
2009-05-20,0.0
2009-06-08,-42.8571
2009-06-09,0.0
2009-06-10,0.0
2009-06-15,-2.5
2009-06-16,0.0
2009-06-18,-35.8974
2009-06-19,-20.0
2009-06-22,100.0
2009-06-23,0.0
2009-06-24,0.0
2009-06-25,0.0
2009-06-26,-25.0
2009-06-30,0.0
2009-07-01,16.6667
2009-07-02,0.0
2009-07-07,0.0
2009-07-08,0.0
2009-07-10,0.0
2009-07-14,0.0
2009-07-15,0.0
2009-07-16,-20.0
2009-07-17,25.0
2009-07-20,0.0
2009-07-21,0.0
2009-07-22,0.0
2009-07-24,-14.2857
2009-07-28,-33.3333
2009-07-29,0.0
2009-07-31,0.0
2009-08-04,10.0
2009-08-07,-50.0
2009-08-17,100.0
2009-08-21,-13.6364
2009-08-24,0.0
2009-08-31,0.0
2009-09-08,0.0
2009-09-14,0.0
2009-09-16,0.0
2009-09-18,5.2632
2009-10-02,0.0
2009-10-08,-5.0
2009-10-09,0.0
2009-10-12,0.0
2009-10-16,5.2632
2009-10-26,-5.0
2009-10-27,0.0
2009-10-29,0.0
2009-11-02,0.0
2009-11-05,0.0
2009-11-06,5.2632
2009-11-09,0.0
2009-11-10,-10.5938
2009-11-11,-5.4876
2009-11-12,-5.9172
2009-11-13,-18.239
2009-11-16,-23.0769
2009-11-17,40.0
2009-11-18,13.5714
2009-11-19,-6.2893
2009-11-20,0.6711
2009-11-23,26.6667
2009-11-24,0.0
2009-11-25,0.0
2009-11-30,-5.2632
2009-12-01,5.5556
2009-12-02,0.0
2009-12-03,0.0
2009-12-10,5.2632
2009-12-11,0.0
2009-12-15,-10.0
2009-12-17,5.5556
2009-12-30,-15.7895
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,18.75
2010-01-08,0.0
2010-01-11,0.0
2010-01-13,0.0
2010-01-14,5.2632
2010-01-15,50.0
2010-01-19,-3.3333
2010-01-21,3.4483
2010-01-26,0.0
2010-01-27,0.0
2010-01-28,0.0
2010-01-29,0.0
2010-02-08,0.0
2010-02-09,0.0
2010-02-10,0.0
2010-02-11,0.0
2010-02-12,0.0
2010-02-16,0.0
2010-02-19,0.0
2010-02-22,0.0
2010-02-23,0.0
2010-02-24,16.6667
2010-02-25,0.0
2010-02-26,0.0
2010-03-01,0.0
2010-03-02,0.0
2010-03-03,0.0
2010-03-05,0.0
2010-03-10,0.0
2010-03-12,0.0
2010-03-15,2.8571
2010-03-16,4.1667
2010-03-17,0.0
2010-03-18,0.0
2010-03-19,-1.3333
2010-03-22,1.3514
2010-03-24,0.0
2010-03-29,0.0
2010-03-31,0.0
2010-04-01,-46.6667
2010-04-05,87.5
2010-04-07,0.0
2010-04-13,0.0
2010-04-16,0.0
2010-04-20,-9.3333
2010-04-21,10.2941
2010-04-22,-9.3333
2010-04-23,10.2941
2010-05-04,1.3333
2010-05-12,5.2632
2010-05-14,0.0
2010-05-18,0.0
2010-05-20,0.0
2010-05-25,0.0
2010-05-26,0.0
2010-05-27,-25.0
2010-05-28,33.3333
2010-06-01,-5.0
2010-06-02,5.2632
2010-06-03,0.0
2010-06-04,0.0
2010-06-07,-2.5
2010-06-08,0.0
2010-06-10,-10.2564
2010-06-14,0.0
2010-06-15,-14.2857
2010-06-16,16.6667
2010-06-22,0.0
2010-06-23,14.2857
2010-06-24,0.0
2010-06-30,0.0
2010-07-08,-37.5
2010-07-09,56.0
2010-07-12,-5.1282
2010-07-13,0.0
2010-07-14,0.0
2010-07-16,0.0
2010-07-19,8.1081
2010-07-20,0.0
2010-07-21,0.0
2010-07-27,0.0
2010-07-28,5.0
2010-07-29,0.0
2010-07-30,7.1429
2010-08-02,-1.1111
2010-08-09,3.3708
2010-08-16,-6.5217
2010-08-17,0.0
2010-08-23,0.0
2010-09-03,9.3023
2010-09-10,-36.1702
2010-09-13,16.6667
2010-09-14,34.2857
2010-09-15,-19.1489
2010-09-16,13.1579
2010-09-23,-13.9535
2010-09-24,27.027
2010-10-15,-31.9149
2010-10-18,25.0
2010-10-19,0.0
2010-10-20,0.0
2010-10-21,0.0
2010-10-22,5.0
2010-10-26,-11.9048
2010-10-27,8.1081
2010-11-04,12.5
2010-11-11,-13.3333
2010-11-12,15.3846
2010-11-15,-2.2222
2010-11-16,2.2727
2010-11-18,0.0
2010-11-29,-15.5556
2010-12-02,0.0
2010-12-06,0.0
2010-12-08,0.0
2010-12-14,5.2632
2010-12-21,0.0
2010-12-27,-22.5
2010-12-28,-3.2258
2010-12-29,10.0
2011-01-03,-6.0606
2011-01-05,0.0
2011-01-06,-3.2258
2011-01-07,-6.6667
2011-01-10,0.0
2011-01-11,0.0
2011-01-12,0.0
2011-01-14,0.0
2011-01-18,0.0
2011-01-19,0.0
2011-01-20,-10.7143
2011-01-21,12.0
2011-01-24,0.0
2011-01-25,0.0
2011-01-27,0.0
2011-01-28,0.0
2011-01-31,25.0
2011-02-01,0.0
2011-02-02,-11.4286
2011-02-03,12.9032
2011-02-04,-2.8571
2011-02-07,5.8824
2011-02-08,5.5556
2011-02-09,5.2632
2011-02-10,-2.5
2011-02-11,5.1282
2011-02-14,2.439
2011-02-15,4.7619
2011-02-16,4.5455
2011-02-17,4.3478
2011-02-18,2.0833
2011-02-22,-8.1633
2011-02-23,8.8889
2011-02-25,-6.1224
2011-02-28,4.3478
2011-03-01,0.0
2011-03-03,-2.0833
2011-03-04,-4.2553
2011-03-07,0.0
2011-03-08,-2.2222
2011-03-10,11.3636
2011-03-11,-2.0408
2011-03-14,2.0833
2011-03-15,0.0
2011-03-16,0.0
2011-03-17,0.0
2011-03-18,0.0
2011-03-21,-8.1633
2011-03-22,4.4444
2011-03-23,4.2553
2011-03-24,4.0816
2011-03-25,27.451
2011-03-28,0.0
2011-03-29,-6.1538
2011-03-30,1.6393
2011-03-31,-4.8387
2011-04-01,0.0
2011-04-04,0.0
2011-04-05,-3.3898
2011-04-06,-7.0175
2011-04-07,7.5472
2011-04-08,-1.7544
2011-04-11,3.5714
2011-04-12,1.7241
2011-04-13,-1.6949
2011-04-14,-12.069
2011-04-15,15.6863
2011-04-18,-1.6949
2011-04-19,-5.1724
2011-04-20,0.0
2011-04-21,0.0
2011-04-25,0.0
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,-3.6364
2011-04-29,1.8868
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,-1.8519
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,0.0
2011-05-10,1.8868
2011-05-11,1.8519
2011-05-12,0.0
2011-05-13,0.0
2011-05-16,0.0
2011-05-17,0.0
2011-05-18,-1.8182
2011-05-19,7.4074
2011-05-20,-6.8966
2011-05-23,0.0
2011-05-24,0.0
2011-05-25,0.0
2011-05-26,7.4074
2011-05-27,0.0
2011-05-31,12.069
2011-06-01,0.0
2011-06-02,0.0
2011-06-03,0.0
2011-06-06,0.0
2011-06-07,-1.5385
2011-06-08,1.5625
2011-06-09,-1.5385
2011-06-10,-3.125
2011-06-13,-2.4194
2011-06-14,0.0
2011-06-15,0.8264
2011-06-16,0.0
2011-06-20,-1.6393
2011-06-23,0.0
2011-06-24,0.0
2011-06-28,-3.3333
2011-06-29,-5.1724
2011-06-30,10.9091
2011-07-01,0.0
2011-07-05,1.6393
2011-07-06,-3.2258
2011-07-08,0.0
2011-07-11,-6.5
2011-07-12,15.8645
2011-07-13,-12.3077
2011-07-15,-5.2632
2011-07-18,0.0
2011-07-19,9.2593
2011-07-20,0.0
2011-07-21,-1.6949
2011-07-22,0.0
2011-07-25,0.0
2011-08-01,-5.1724
2011-08-03,0.0
2011-08-08,-9.0909
2011-08-12,-2.0
2011-08-15,-2.0408
2011-08-19,-18.75
2011-08-22,0.0
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,0.0
2011-08-29,15.3846
2011-08-30,-4.4444
2011-08-31,0.0
2011-09-06,23.2558
2011-09-07,-5.6604
2011-09-08,0.0
2011-09-09,0.0
2011-09-14,-10.0
2011-09-15,0.0
2011-09-16,4.4444
2011-09-20,-4.2553
2011-09-22,-2.2222
2011-09-23,0.0
2011-09-26,0.0
2011-09-29,0.0
2011-09-30,-2.2727
2011-10-05,0.0
2011-10-13,-2.3256
2011-10-17,2.3810000000000002
2011-10-20,0.0
2011-10-28,0.0
2011-11-07,0.0
2011-11-09,0.0
2011-11-11,0.0
2011-11-14,0.0
2011-11-15,-4.6512
2011-11-16,0.0
2011-11-18,-14.6341
2011-11-23,0.0
2011-11-29,-2.8571
2011-12-12,2.9412000000000003
2011-12-21,0.0
2011-12-23,-21.4286
2011-12-27,23.6364
2011-12-28,2.9412000000000003
2011-12-29,0.0
2012-01-09,0.0
2012-01-11,-25.7143
2012-01-12,19.2308
2012-01-23,-3.2258
2012-01-24,-16.6667
2012-01-25,20.0
2012-01-26,0.0
2012-01-30,-8.3333
2012-02-03,0.0
2012-02-06,0.0
2012-02-07,0.0
2012-02-08,0.0
2012-02-09,0.0
2012-02-13,0.0
2012-02-15,-1.8182
2012-02-16,-7.4074
2012-02-17,10.0
2012-02-21,0.0
2012-02-22,-9.0909
2012-02-23,16.0
2012-02-24,0.0
2012-02-27,3.4483
2012-02-28,6.6667
2012-02-29,18.75
2012-03-01,5.0
2012-03-02,12.782
2012-03-05,28.8889
2012-03-06,2.5862
2012-03-07,5.8824
2012-03-08,-11.9048
2012-03-09,-9.9099
2012-03-12,-2.0
2012-03-13,0.0
2012-03-14,9.732099999999999
2012-03-15,0.0
2012-03-16,-7.0092
2012-03-19,-4.0
2012-03-20,4.1667
2012-03-21,4.0
2012-03-22,-13.461500000000001
2012-03-23,11.1111
2012-03-26,0.0
2012-03-27,0.0
2012-03-28,0.0
2012-03-29,0.0
2012-03-30,-0.2
2012-04-02,-15.8317
2012-04-03,-4.7619
2012-04-04,-6.25
2012-04-05,0.6667
2012-04-09,5.9603
2012-04-10,-5.625
2012-04-12,-7.2848
2012-04-13,11.4286
2012-04-16,-7.6923
2012-04-17,11.1111
2012-04-18,0.0
2012-04-19,-10.0
2012-04-20,0.0
2012-04-23,-16.6667
2012-04-24,-26.6667
2012-04-25,20.4545
2012-04-26,1.8868
2012-04-27,-1.8519
2012-05-01,1.8868
2012-05-02,25.9259
2012-05-03,0.0
2012-05-08,-38.2353
2012-05-09,85.7143
2012-05-10,-43.5897
2012-05-11,13.6364
2012-05-14,0.0
2012-05-15,0.0
2012-05-16,0.0
2012-05-17,0.0
2012-05-18,-12.0
2012-05-21,0.0
2012-05-22,4.5455
2012-05-23,8.6957
2012-05-29,0.0
2012-05-30,-12.0
2012-05-31,18.1818
2012-06-01,0.0
2012-06-04,15.3846
2012-06-05,-16.6667
2012-06-07,20.0
2012-06-08,-0.0417
2012-06-11,-26.6361
2012-06-12,0.0
2012-06-13,0.0
2012-06-14,-1.8182
2012-06-15,20.3704
2012-06-18,0.0
2012-06-20,0.0
2012-06-21,0.0
2012-06-22,15.3846
2012-06-25,-3.3333
2012-06-26,-27.5862
2012-06-28,19.0476
2012-06-29,-12.0
2012-07-02,18.1818
2012-07-03,-15.3846
2012-07-05,-2.2727
2012-07-06,16.2791
2012-07-09,-18.0
2012-07-10,46.3415
2012-07-11,26.6667
2012-07-12,0.0
2012-07-16,-21.0526
2012-07-17,23.3333
2012-07-18,0.0
2012-07-19,5.4054
2012-07-20,-2.5641
2012-07-23,-2.6316
2012-07-24,-5.4054
2012-07-25,-14.2857
2012-07-27,-20.0
2012-07-30,0.0
2012-08-01,37.5
2012-08-03,0.0
2012-08-06,-9.0909
2012-08-08,8.3333
2012-08-09,-7.6923
2012-08-10,20.0
2012-08-13,-16.6667
2012-08-14,-16.6667
2012-08-15,16.0
2012-08-16,-13.7931
2012-08-17,12.0
2012-08-20,-21.4286
2012-08-21,27.2727
2012-08-22,0.0
2012-08-23,0.0
2012-08-24,0.0
2012-08-27,0.0
2012-08-28,0.0
2012-08-29,0.0
2012-08-30,0.0
2012-08-31,-8.9286
2012-09-04,2.9412000000000003
2012-09-05,2.8571
2012-09-06,-11.1111
2012-09-12,16.6667
2012-09-13,0.0
2012-09-14,0.0
2012-09-18,-21.4286
2012-09-19,13.6364
2012-09-20,0.0
2012-09-21,-8.0
2012-09-24,8.6957
2012-09-26,-16.0
2012-09-27,7.1429
2012-10-01,8.8333
2012-10-02,2.0929
2012-10-03,-8.0
2012-10-04,8.6957
2012-10-05,-8.0
2012-10-08,39.1304
2012-10-09,-37.5
2012-10-10,10.0
2012-10-12,0.0
2012-10-16,13.6364
2012-10-17,0.0
2012-10-18,-21.075
2012-10-19,1.3620999999999999
2012-10-23,-1.8437999999999999
2012-10-24,-3.2155
2012-10-25,-5.2632
2012-10-26,11.1111
2012-10-31,25.0
2012-11-01,0.0
2012-11-02,-20.0
2012-11-05,20.0
2012-11-07,0.0
2012-11-09,0.0
2012-11-13,0.0
2012-11-14,-8.3333
2012-11-26,-4.5455
2012-11-27,-7.619
2012-11-28,8.2474
2012-11-29,-14.2857
2012-12-03,-11.1111
2012-12-04,-7.9297
2012-12-05,-11.7522
2012-12-07,0.0
2012-12-11,23.0769
2012-12-12,0.0
2012-12-13,1.4844
2012-12-14,-7.6212
2012-12-17,-20.0
2012-12-18,25.0
2012-12-19,6.6667
2012-12-21,9.375
2012-12-24,-14.2857
2012-12-26,6.6667
2012-12-28,-18.75
2012-12-31,0.0
2013-01-02,0.0
2013-01-03,0.0
2013-01-04,0.0
2013-01-08,23.0769
2013-01-10,0.0
2013-01-11,56.25
2013-01-14,0.0
2013-01-15,-52.0
2013-01-16,83.3333
2013-01-18,-4.5455
2013-01-22,-4.7619
2013-01-23,2.5
2013-01-25,-2.439
2013-01-29,-20.0
2013-01-30,28.125
2013-01-31,-7.3171
2013-02-01,-2.6316
2013-02-04,10.8108
2013-02-05,-17.0732
2013-02-06,20.5147
2013-02-07,2.5015
2013-02-08,-9.5238
2013-02-13,5.2632
2013-02-14,0.0
2013-02-22,-49.8438
2013-02-26,94.3925
2013-02-27,-28.2051
2013-02-28,-7.1429
2013-03-01,30.7692
2013-03-04,-22.9412
2013-03-05,-0.7634
2013-03-07,-22.0673
2013-03-11,9.0685
2013-03-13,10.2376
2013-03-15,-15.5977
2013-03-19,75.076
2013-03-21,-42.8819
2013-03-22,84.8024
2013-03-28,-0.0658
2013-04-01,-47.3338
2013-04-02,30.0
2013-04-03,-15.3846
2013-04-04,23.5227
2013-04-15,-6.0258
2013-04-19,-28.7323
2013-04-22,20.7418
2013-04-23,0.2844
2013-04-29,-27.3965
2013-04-30,53.125
2013-05-03,-2.1939
2013-05-06,0.0
2013-05-07,-16.5363
2013-05-08,19.8125
2013-05-13,0.0
2013-05-20,0.0
2013-05-29,-8.1899
2013-05-31,8.9205
2013-06-06,8.3985
2013-06-10,-23.0029
2013-06-13,-10.0
2013-06-14,-11.1111
2013-06-19,12.5
2013-06-24,-33.1944
2013-06-25,0.0
2013-06-26,49.6881
2013-07-03,-16.1111
2013-07-08,10.1821
2013-07-09,-63.5612
2013-07-10,163.9175
2013-07-11,-12.5
2013-07-12,14.2857
2013-07-15,-43.75
2013-07-16,77.7778
2013-07-18,0.0
2013-07-19,0.0
2013-07-22,-24.8438
2013-07-23,33.0561
2013-07-26,0.0
2013-07-29,-19.7656
2013-07-30,24.634900000000002
2013-07-31,0.0
2013-08-01,-6.25
2013-08-02,0.0
2013-08-05,-14.1667
2013-08-08,24.0777
2013-08-09,-12.3631
2013-08-13,-14.2857
2013-08-15,0.0
2013-08-19,0.0
2013-08-20,0.0
2013-08-21,8.3333
2013-08-23,0.7692
2013-08-26,37.4046
2013-08-27,-16.6667
2013-08-28,20.0
2013-09-04,-16.6667
2013-09-09,20.0
2013-09-11,0.0
2013-09-12,-16.6667
2013-09-13,20.0
2013-09-16,0.0
2013-09-17,87.7778
2013-09-18,-11.2426
2013-09-23,-6.6667
2013-09-24,-14.2857
2013-09-26,8.3333
2013-09-27,6.9231
2013-09-30,-3.5971
2013-10-03,86.5672
2013-10-04,-46.0
2013-10-09,0.0
2013-10-11,0.0
2013-10-14,-25.9259
2013-10-15,79.875
2013-10-18,-22.2377
2013-10-31,-29.9374
2013-11-01,-38.7755
2013-11-04,59.7917
2013-11-06,42.764
2013-11-07,-56.1644
2013-11-08,133.0208
2013-11-11,-0.0894
2013-11-12,-57.047
2013-11-13,66.6667
2013-11-14,-30.0
2013-11-15,-14.1071
2013-11-18,49.6881
2013-11-20,-13.8889
2013-11-21,16.129
2013-11-25,-22.2222
2013-11-26,-14.1071
2013-11-27,16.632
2013-12-02,-14.4385
2013-12-03,0.0
2013-12-04,0.0
2013-12-06,8.3333
2013-12-09,-37.5
2013-12-10,195.0769
2013-12-11,-41.6058
2013-12-12,0.0
2013-12-16,0.0
2013-12-17,-28.3036
2013-12-18,19.5517
2013-12-20,-0.8333
2013-12-23,-0.8403
2013-12-26,0.0
2013-12-27,1.6949
2013-12-30,-16.3542
2013-12-31,-0.3736
2014-01-03,0.0
2014-01-07,0.0
2014-01-08,0.0
2014-01-13,19.0
2014-01-15,-7.563
2014-01-17,7.9545
2014-01-21,0.2105
2014-01-22,0.8403
2014-01-24,0.0
2014-01-27,0.0
2014-01-29,-25.0
2014-01-30,0.0
2014-01-31,44.4444
2014-02-03,0.0
2014-02-04,0.0
2014-02-05,23.0769
2014-02-06,47.3437
2014-02-07,-27.8897
2014-02-10,25.6618
2014-02-12,2.8672
2014-02-13,-0.1706
2014-02-14,-8.8319
2014-02-25,9.6875
2014-02-27,0.0
2014-03-11,-8.9459
2014-03-12,-5.8824
2014-03-13,25.3989
2014-03-14,0.0
2014-03-18,-31.5483
2014-03-19,46.0883
2014-03-20,-15.1644
2014-03-21,0.0
2014-03-24,-36.125
2014-03-25,56.5558
2014-03-26,0.0
2014-03-27,-29.0
2014-03-28,54.9296
2014-03-31,22.7273
2014-04-01,11.1111
2014-04-02,13.3333
2014-04-03,11.7647
2014-04-04,5.2632
2014-04-07,0.0
2014-04-08,5.0
2014-04-09,0.0
2014-04-10,0.0
2014-04-11,0.0
2014-04-15,-0.0595
2014-04-16,-4.7647
2014-04-17,5.0031
2014-04-21,-2.3228
2014-04-22,0.0
2014-04-23,-2.439
2014-04-24,0.0
2014-04-25,0.0
2014-04-28,0.0
2014-04-29,-9.9063
2014-04-30,10.9955
2014-05-01,0.0
2014-05-02,0.0
2014-05-12,-10.0
2014-05-13,0.0
2014-05-14,11.1111
2014-05-15,-2.5
2014-05-16,5.1282
2014-05-19,-2.439
2014-05-20,0.0
2014-05-21,-5.0
2014-05-22,2.6316
2014-05-23,-2.5641
2014-05-27,5.2632
2014-05-29,-2.5
2014-05-30,-2.5641
2014-06-02,4.7368
2014-06-03,0.5025
2014-06-04,0.0
2014-06-05,-2.5
2014-06-06,2.0513
2014-06-09,0.5025
2014-06-10,0.0
2014-06-11,0.0
2014-06-12,10.0
2014-06-13,-9.0909
2014-06-16,5.0
2014-06-17,9.5238
2014-06-18,4.3478
2014-06-19,25.0
2014-06-20,3.6667
2014-06-23,25.4019
2014-06-24,79.4872
2014-06-25,-8.5714
2014-06-26,-6.25
2014-06-27,18.3333
2014-06-30,-1.4085
2014-07-01,0.0
2014-07-02,-2.8571
2014-07-03,-4.4118
2014-07-07,-19.875
2014-07-08,3.6841
2014-07-09,9.2593
2014-07-10,-32.2034
2014-07-11,-20.0
2014-07-14,4.6875
2014-07-15,37.3134
2014-07-16,9.7826
2014-07-17,-16.8317
2014-07-18,14.2857
2014-07-21,6.25
2014-07-22,0.0
2014-07-24,-0.0245
2014-07-25,-21.5494
2014-07-28,-15.0
2014-07-29,-2.9412000000000003
2014-07-30,3.0303
2014-07-31,0.0
2014-08-01,0.0
2014-08-06,-29.4118
2014-08-07,29.1667
2014-08-08,-3.2258
2014-08-11,-13.3333
2014-08-12,11.4904
2014-08-13,-13.7559
2014-08-14,-4.0
2014-08-15,0.0
2014-08-18,-4.1667
2014-08-21,0.0
2014-08-22,13.0435
2014-08-27,0.0
2014-08-29,3.8462
2014-09-03,-11.1574
2014-09-04,-4.1167
2014-09-05,4.2935
2014-09-08,0.0
2014-09-09,-4.1167
2014-09-10,4.2935
2014-09-12,-12.4544
2014-09-15,0.0
2014-09-17,9.5238
2014-09-18,4.3478
2014-09-23,-0.8333
2014-09-25,0.8403
2014-09-26,0.0
2014-09-29,16.6146
2014-09-30,-14.2921
2014-10-01,11.0995
2014-10-03,1.3133
2014-10-10,-25.9259
2014-10-13,20.0
2014-10-14,-18.75
2014-10-16,-38.4615
2014-10-17,99.8958
2014-10-20,16.6754
2014-10-27,-3.5954
2014-10-30,3.7294
2014-10-31,-64.2698
2014-11-03,139.125
2014-11-04,-3.8683
2014-11-06,21.8053
2014-11-07,-46.4286
2014-11-10,66.6667
2014-11-11,-4.325
2014-11-13,-0.1568
2014-11-14,-0.1309
2014-11-18,-16.1426
2014-11-24,-20.0
2014-11-25,0.0
2014-11-26,-6.25
2014-11-28,0.0
2014-12-01,6.6667
2014-12-04,0.0
2014-12-08,0.0
2014-12-09,0.0
2014-12-10,0.0
2014-12-12,-37.5
2014-12-15,0.0
2014-12-16,0.0
2014-12-18,-30.0
2014-12-19,-14.2857
2014-12-22,-16.6667
2014-12-23,20.0
2014-12-24,8.3333
2014-12-26,0.0
2014-12-29,23.0769
2014-12-30,-25.0
2014-12-31,0.0
2015-01-02,0.0
2015-01-05,33.3333
2015-01-06,-25.0
2015-01-07,0.0
2015-01-08,183.3333
2015-01-09,50.0
2015-01-12,70.5882
2015-01-13,-8.046
2015-01-14,-22.5
2015-01-15,6.4516
2015-01-16,6.0606
2015-01-20,17.1071
2015-01-21,-7.2888
2015-01-22,15.7895
2015-01-23,-2.2727
2015-01-26,0.0
2015-01-27,0.0
2015-01-28,-11.6279
2015-01-29,-0.0329
2015-01-30,0.0329
2015-02-02,-7.8947
2015-02-03,2.8214
2015-02-04,-8.3015
2015-02-05,18.1818
2015-02-06,2.5641
2015-02-09,5.0
2015-02-10,0.0
2015-02-11,-14.256
2015-02-12,-8.4172
2015-02-13,6.083
2015-02-17,20.0071
2015-02-18,-14.2602
2015-02-19,-16.7014
2015-02-20,0.0
2015-02-23,20.0083
2015-02-24,-16.6725
2015-02-25,20.05
2015-02-26,-2.8125
2015-02-27,-2.8224
2015-03-02,-13.2721
2015-03-03,15.3031
2015-03-04,-2.9412000000000003
2015-03-05,0.0
2015-03-06,0.0
2015-03-09,-15.1515
2015-03-10,3.5714
2015-03-11,20.6466
2015-03-12,-0.0179
2015-03-13,-14.2398
2015-03-16,17.5
2015-03-17,2.1099
2015-03-18,11.0957
2015-03-19,-12.4414
2015-03-20,-0.0357
2015-03-23,8.5357
2015-03-24,0.0329
2015-03-25,2.6645
2015-03-26,2.5312
2015-03-27,2.5
2015-03-30,1.2195
2015-03-31,8.4337
2015-04-01,0.0
2015-04-02,6.6667
2015-04-06,2.0833
2015-04-07,2.0408
2015-04-08,0.5
2015-04-09,-0.4975
2015-04-10,10.0
2015-04-13,-10.9091
2015-04-14,0.5102
2015-04-15,13.7056
2015-04-16,-13.392900000000001
2015-04-17,1.0309
2015-04-20,18.3673
2015-04-21,-10.3448
2015-04-22,3.8462
2015-04-23,-12.963
2015-04-24,5.3191
2015-04-27,1.0101
2015-04-28,-0.025
2015-04-29,0.0
2015-04-30,-9.9775
2015-05-01,-4.4444
2015-05-04,4.6221
2015-05-05,-2.1951
2015-05-07,-4.5455
2015-05-11,7.1131
2015-05-12,-6.6407
2015-05-13,-5.9077
2015-05-14,13.8384
2015-05-15,-4.4179
2015-05-18,-6.9477
2015-05-19,-0.0625
2015-05-20,7.5336
2015-05-21,9.3023
2015-05-22,2.1277
2015-05-26,-6.25
2015-05-27,13.3333
2015-05-28,13.7255
2015-05-29,-8.6207
2015-06-01,6.6038
2015-06-02,0.0
2015-06-03,0.0
2015-06-04,0.0
2015-06-05,0.0
2015-06-08,-0.4425
2015-06-09,1.3333
2015-06-10,-12.2807
2015-06-11,0.0
2015-06-12,20.0
