ticker,PETZ US Equity
2018-02-13,1.2941
2018-02-14,1.7422
2018-02-15,0.0
2018-02-16,-2.5114
2018-02-20,-0.3513
2018-02-21,0.3525
2018-02-22,-0.4684
2018-02-23,0.0
2018-02-26,-1.1764999999999999
2018-02-27,1.6667
2018-02-28,-0.4684
2018-03-01,0.2353
2018-03-02,-1.4085
2018-03-05,1.1905000000000001
2018-03-06,0.0
2018-03-07,-0.9412
2018-03-08,1.9002
2018-03-09,16.5501
2018-03-12,-4.2
2018-03-13,-7.5157
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,4.0632
2018-03-19,-1.3014999999999999
2018-03-20,0.6593
2018-03-21,-3.7118
2018-03-22,1.1338
2018-03-23,-4.2600999999999996
2018-03-26,0.2342
2018-03-27,-0.4673
2018-03-28,3.5211
2018-03-29,-4.7619
2018-04-02,1.4285999999999999
2018-04-03,-0.2347
2018-04-04,0.4706
2018-04-05,-0.2342
2018-04-06,-0.2347
2018-04-09,0.0
2018-04-10,0.2353
2018-04-11,0.2347
2018-04-12,-0.2342
2018-04-13,4.6948
2018-04-16,-4.2600999999999996
2018-04-17,-0.2342
2018-04-18,1.6432
2018-04-19,3.9261
2018-04-20,-2.2222
2018-04-23,1.5909
2018-04-24,-2.9083
2018-04-25,3.9171
2018-04-26,0.6652
2018-04-27,-0.8811
2018-04-30,3.7778
2018-05-01,-15.2034
2018-05-02,-2.5253
2018-05-03,3.6269
2018-05-04,-8.25
2018-05-07,1.3624
2018-05-08,-1.8817
2018-05-09,2.7397
2018-05-10,1.0667
2018-05-11,-3.1662
2018-05-14,-0.545
2018-05-15,0.8219
2018-05-16,0.5435
2018-05-17,2.4324
2018-05-18,-0.2639
2018-05-21,5.5556
2018-05-22,-0.5013
2018-05-23,-1.7631999999999999
2018-05-24,0.8077
2018-05-25,4.5403
2018-05-29,4.3796
2018-05-30,-2.0979
2018-05-31,-0.9524
2018-06-01,1.4423
2018-06-04,1.4218
2018-06-05,-3.0374
2018-06-06,-3.3735
2018-06-07,-2.4938000000000002
2018-06-08,1.5345
2018-06-11,7.5567
2018-06-12,-0.9368
2018-06-13,0.4728
2018-06-14,0.7059
2018-06-15,7.9439
2018-06-18,20.9913
2018-06-19,-8.4046
2018-06-20,-11.9141
2018-06-21,-1.7738
2018-06-22,4.0632
2018-06-25,8.026
2018-06-26,-3.4137
2018-06-27,-1.6632
2018-06-28,-0.4228
2018-06-29,0.2123
2018-07-02,15.2542
2018-07-03,0.7353
2018-07-05,-4.0146
2018-07-06,6.2738
2018-07-09,-2.8623
2018-07-10,0.5525
2018-07-11,-2.5641
2018-07-12,3.3835
2018-07-13,-4.1818
2018-07-16,-1.3283
2018-07-17,0.0
2018-07-18,-8.8462
2018-07-19,-3.3755
2018-07-20,-6.1135
2018-07-23,-2.5581
2018-07-24,-3.3413
2018-07-25,-3.2099
2018-07-26,1.2755
2018-07-27,-11.0831
2018-07-30,-8.2153
2018-07-31,-4.642
2018-08-01,-8.1661
2018-08-02,3.2672
2018-08-03,-4.4369
2018-08-06,-7.8571
2018-08-07,-3.1008
2018-08-08,1.6
2018-08-09,9.4488
2018-08-10,-7.1942
2018-08-13,-10.8527
2018-08-14,3.0435
2018-08-15,-3.7975
2018-08-16,8.3333
2018-08-17,4.0486
2018-08-20,-1.1673
2018-08-21,-2.7559
2018-08-22,9.3117
2018-08-23,2.963
2018-08-24,-4.6763
2018-08-27,-6.7925
2018-08-28,0.4049
2018-08-29,4.8387
2018-08-30,-5.0
2018-08-31,0.0
2018-09-04,3.2389
2018-09-05,-9.8039
2018-09-06,-10.4348
2018-09-07,-6.3107
2018-09-10,-1.5544
2018-09-11,-2.6316
2018-09-12,-1.6216
2018-09-13,-3.2967
2018-09-14,-6.8182
2018-09-17,-4.2683
2018-09-18,-1.2739
2018-09-19,1.2903
2018-09-20,0.6369
2018-09-21,6.3291
2018-09-24,2.3810000000000002
2018-09-25,1.1628
2018-09-26,1.1494
2018-09-27,-9.0909
2018-09-28,-5.625
2018-10-01,0.6623
2018-10-02,6.5789
2018-10-03,-1.2346
2018-10-04,5.625
2018-10-05,-10.6509
2018-10-08,-11.2583
2018-10-09,2.9851
2018-10-10,-11.2319
2018-10-11,0.4082
2018-10-12,-7.3171
2018-10-15,4.386
2018-10-16,-6.7227
2018-10-17,19.8198
2018-10-18,5.2632
2018-10-19,29.2857
2018-10-22,-19.337
2018-10-23,4.7945
2018-10-24,-7.8431
2018-10-25,-6.383
2018-10-26,2.2727
2018-10-29,-8.8889
2018-10-30,13.0081
2018-10-31,-2.8777
2018-11-01,9.5556
2018-11-02,-1.9607999999999999
2018-11-05,1.0345
2018-11-06,-5.802
2018-11-07,-6.5217
2018-11-08,0.7752
2018-11-09,-6.1538
2018-11-12,-2.9344
2018-11-13,-2.0436
2018-11-14,-8.6207
2018-11-15,6.6038
2018-11-16,-5.3097
2018-11-19,2.6635999999999997
2018-11-20,-13.5184
2018-11-21,3.1579
2018-11-23,-7.0306
2018-11-26,8.0342
2018-11-27,0.5791
2018-11-28,-2.0202
2018-11-29,1.5876000000000001
2018-11-30,-2.2224
2018-12-03,5.3555
2018-12-04,-8.7676
2018-12-06,-4.384
2018-12-07,-2.8571
2018-12-10,-1.767
2018-12-11,-5.3254
2018-12-12,-2.5
2018-12-13,2.5641
2018-12-14,1.25
2018-12-17,-3.7037
2018-12-18,1.2821
2018-12-19,-11.3291
2018-12-20,7.0664
2018-12-21,-11.8267
2018-12-24,-1.9506999999999999
2018-12-26,-7.4491
2018-12-27,-6.2156
2018-12-28,-0.6752
2018-12-31,-1.5385
2019-01-02,6.8314
2019-01-03,2.0408
2019-01-04,6.1667
2019-01-07,9.8901
2019-01-08,1.4285999999999999
2019-01-09,2.3239
2019-01-10,-2.2712
2019-01-11,4.2254
2019-01-14,-1.3514
2019-01-15,5.3425
2019-01-16,-5.0715
2019-01-17,-4.1096
2019-01-18,11.1857
2019-01-22,2.7881
2019-01-23,0.0
2019-01-24,-16.2375
2019-01-25,1.6564999999999999
2019-01-28,-6.0628
2019-01-29,-9.3608
2019-01-30,5.3621
2019-01-31,27.0332
2019-02-01,-17.3
2019-02-04,8.2087
2019-02-05,-2.3607
2019-02-06,3.1992
2019-02-07,-9.9857
2019-02-08,5.4595
2019-02-11,2.3326000000000002
2019-02-12,-2.1912
2019-02-13,0.0301
2019-02-14,-3.8028
2019-02-15,2.2031
2019-02-19,4.9075
2019-02-20,3.4684
2019-02-21,0.4225
2019-02-22,-1.8233000000000001
2019-02-25,4.3571
2019-02-26,-8.282
2019-02-27,4.3284
2019-02-28,-28.4692
2019-03-01,14.0
2019-03-04,40.2632
2019-03-05,36.3352
2019-03-06,2.7523
2019-03-07,-12.5
2019-03-08,-8.2653
2019-03-11,-7.0745
2019-03-12,8.9299
2019-03-13,-4.3846
2019-03-14,2.0572
2019-03-15,-0.9009
2019-03-18,-5.3636
2019-03-19,2.0653
2019-03-20,-0.5882
2019-03-21,-0.1183
2019-03-22,-4.0284
2019-03-25,4.9383
2019-03-26,-5.7647
2019-03-27,3.8702
2019-03-28,19.4591
2019-03-29,-6.4292
2019-04-01,-3.2258
2019-04-02,2.1778
2019-04-03,-1.0439
2019-04-04,6.3736
2019-04-05,0.2066
2019-04-08,2.0619
2019-04-09,5.6061
2019-04-10,17.647100000000002
2019-04-11,-22.7642
2019-04-12,-4.2
2019-04-15,4.1754
2019-04-16,-2.9638
2019-04-17,-0.5543
2019-04-18,-3.0823
2019-04-22,-1.8834
2019-04-23,-1.1379
2019-04-24,-2.3369
2019-04-25,5.9821
2019-04-26,-0.1629
2019-04-29,-2.1152
2019-04-30,0.5632
2019-05-01,-0.5601
2019-05-02,-3.4483
2019-05-03,2.3810000000000002
2019-05-06,-4.6512
2019-05-07,-3.6585
2019-05-08,-1.2658
2019-05-09,1.5128
2019-05-10,-9.2574
2019-05-13,-3.0619
2019-05-14,7.6669
2019-05-15,-1.3202
2019-05-16,-18.473
2019-05-17,-21.0509
2019-05-20,7.0754
2019-05-21,1.8039
2019-05-22,6.3174
2019-05-23,-3.9493
2019-05-24,-0.0189
2019-05-28,3.6974
2019-05-29,-4.93
2019-05-30,7.1565
2019-05-31,1.4285999999999999
2019-06-03,-9.4894
2019-06-04,16.7088
2019-06-05,0.0167
2019-06-06,13.3144
2019-06-07,1.4706000000000001
2019-06-10,-6.1594
2019-06-11,-1.1583
2019-06-12,-2.5
2019-06-13,-0.641
2019-06-14,16.1452
2019-06-17,4.1522
2019-06-18,20.0
2019-06-19,-0.5
2019-06-20,5.5276
2019-06-21,-4.7619
2019-06-24,-9.5778
2019-06-25,5.6771
2019-06-26,3.4884
2019-06-27,-10.1124
2019-06-28,-10.0125
2019-07-01,11.1265
2019-07-02,-5.0
2019-07-03,-5.9868
2019-07-05,9.1672
2019-07-08,-24.359
2019-07-09,1.7119
2019-07-10,23.3128
2019-07-11,-5.4054
2019-07-12,-5.7
2019-07-15,3.1662
2019-07-16,-10.2643
2019-07-17,-9.2456
2019-07-18,0.4868
2019-07-19,0.4845
2019-07-22,-5.3571
2019-07-23,18.8679
2019-07-24,3.1587
2019-07-25,3.8314
2019-07-26,0.7558
2019-07-29,98.5586
2019-07-30,-13.3333
2019-07-31,11.9658
2019-08-01,3.0534
2019-08-02,8.0296
2019-08-05,8.3379
2019-08-06,-10.1266
2019-08-07,7.7465
2019-08-08,-12.4183
2019-08-09,2.2388
2019-08-12,-13.8686
2019-08-13,-2.5423999999999998
2019-08-14,8.669599999999999
2019-08-15,-2.3766
2019-08-16,6.5574
2019-08-19,-0.7692
2019-08-20,2.3256
2019-08-21,4.5455
2019-08-22,5.7971
2019-08-23,-0.6849
2019-08-26,-4.8276
2019-08-27,2.8986
2019-08-28,4.2254
2019-08-29,0.6757
2019-08-30,2.0134
2019-09-03,0.0
2019-09-04,1.3158
2019-09-05,-1.2987
2019-09-06,1.5066000000000002
2019-09-09,3.0527
2019-09-10,12.5786
2019-09-11,-2.2346
2019-09-12,0.8571
2019-09-13,-0.8499
2019-09-16,0.0
2019-09-17,-2.2857
2019-09-18,-6.4327
2019-09-19,1.875
2019-09-20,-0.6135
2019-09-23,5.2469
2019-09-24,-0.2933
2019-09-25,-8.2353
2019-09-26,-2.5641
2019-09-27,0.6579
2019-09-30,-0.6536
2019-10-01,-0.0066
2019-10-02,-4.5332
2019-10-03,-19.0214
2019-10-04,4.6809
2019-10-07,2.439
2019-10-08,-11.9048
2019-10-09,6.3063
2019-10-10,4.7797
2019-10-11,-6.9879999999999995
2019-10-14,-2.513
2019-10-15,78.3962
2019-10-16,-18.0
2019-10-17,-12.8049
2019-10-18,0.0
2019-10-21,-4.8951
2019-10-22,1.8382
2019-10-23,-6.1372
2019-10-24,0.0
2019-10-25,0.7692
2019-10-28,3.0534
2019-10-29,5.1852
2019-10-30,2.1127
2019-10-31,-2.7862
2019-11-01,-0.681
2019-11-04,8.5714
2019-11-05,2.6316
2019-11-06,-1.9231
2019-11-07,8.4967
2019-11-08,3.1928
2019-11-11,-2.8371
2019-11-12,-2.3672
2019-11-13,-1.5385
2019-11-14,1.25
2019-11-15,-3.0864
2019-11-18,-1.2739
2019-11-19,-1.9355
2019-11-20,5.9211
2019-11-21,-1.8634
2019-11-22,-5.0633
2019-11-25,4.6667
2019-11-26,5.7325
2019-11-27,7.8313
2019-11-29,-1.6760000000000002
2019-12-02,-7.1023
2019-12-03,-2.1407
2019-12-04,-10.0
2019-12-05,3.4722
2019-12-06,8.0537
2019-12-09,-3.7267
2019-12-10,1.5161
2019-12-11,-0.7563
2019-12-12,10.4636
2019-12-13,-1.8782999999999999
2019-12-16,2.6586
2019-12-17,3.5911999999999997
2019-12-18,-5.5333
2019-12-19,-16.4902
2019-12-20,9.1549
2019-12-23,-8.3871
2019-12-24,3.8731999999999998
2019-12-26,-6.4407
2019-12-27,0.7319
2019-12-30,-1.4459
2019-12-31,-1.708
2020-01-02,-2.3467000000000002
2020-01-03,1.5285
2020-01-06,-1.4681
2020-01-07,3.0939
2020-01-08,3.7384
2020-01-09,0.5899
2020-01-10,10.2318
2020-01-13,-0.6731
2020-01-14,0.0323
2020-01-15,-0.5097
2020-01-16,0.9014
2020-01-17,-1.2275
2020-01-21,-4.1968
2020-01-22,-6.2755
2020-01-23,-0.5
2020-01-24,-2.6509
2020-01-27,16.2041
2020-01-28,-4.2619
2020-01-29,-9.1655
2020-01-30,-0.7995
2020-01-31,-6.5373
2020-02-03,2.2038
2020-02-04,7.0391
2020-02-05,-4.569
2020-02-06,8.6042
2020-02-07,-4.2254
2020-02-10,-4.4118
2020-02-12,3.0769
2020-02-13,0.791
2020-02-14,-1.5252
2020-02-18,5.203
2020-02-19,10.7776
2020-02-20,-5.3935
2020-02-21,1.6094
2020-02-24,-5.7047
2020-02-25,3.9146
2020-02-26,2.0548
2020-02-27,-23.9329
2020-02-28,0.5823
2020-03-02,-5.2632
2020-03-03,1.8519
2020-03-04,-1.8182
2020-03-05,-7.2222
2020-03-06,-7.1856
2020-03-09,0.0
2020-03-10,9.1075
2020-03-11,-11.1166
2020-03-12,4.3297
2020-03-13,-9.6658
2020-03-16,-4.7059
2020-03-17,0.0
2020-03-18,-7.4074
2020-03-19,27.4
2020-03-20,7.797
2020-03-23,-5.767
2020-03-24,-17.6798
2020-03-25,3.8924
2020-03-26,8.3966
2020-03-27,5.579
2020-03-30,5.2526
2020-03-31,-8.6309
2020-04-01,0.3722
2020-04-02,-7.3064
2020-04-03,5.0
2020-04-06,4.9972
2020-04-07,0.3095
2020-04-08,18.0851
2020-04-09,0.9009
2020-04-13,3.5714
2020-04-14,-0.8621
2020-04-15,-1.913
2020-04-16,-6.906
2020-04-17,2.3426
2020-04-20,-16.2557
2020-04-21,11.5444
2020-04-22,-0.3885
2020-04-23,1.54
2020-04-24,0.453
2020-04-27,-0.7647
2020-04-28,-5.4845
2020-04-29,0.3569
2020-04-30,-5.2078
2020-05-01,0.0879
2020-05-04,7.2456
2020-05-05,-5.783
2020-05-06,0.4557
2020-05-07,3.2879
2020-05-08,-4.1257
2020-05-11,1.682
2020-05-12,4.189
2020-05-13,3.0825
2020-05-14,-9.991
2020-05-15,-5.5556
2020-05-18,0.0
2020-05-19,5.8835
2020-05-20,9.9988
2020-05-21,-8.6364
2020-05-22,-4.9198
2020-05-26,19.7674
2020-05-27,0.0
2020-05-28,0.0
2020-05-29,-3.9515000000000002
2020-06-01,-3.9725
2020-06-02,-2.1173
2020-06-03,2.1631
2020-06-04,-2.1053
2020-06-05,0.0
2020-06-08,1.6129
2020-06-09,14.7513
2020-06-10,93.6555
2020-06-11,-21.4286
2020-06-12,-21.8182
2020-06-15,-3.1008
2020-06-16,2.6879999999999997
2020-06-17,16.8588
2020-06-18,26.0
2020-06-19,-10.582
2020-06-22,11.2426
2020-06-23,-8.5106
2020-06-24,-6.9767
2020-06-25,11.875
2020-06-26,-4.4693
2020-06-29,-5.848
2020-06-30,1.2422
2020-07-01,-2.454
2020-07-02,-6.2893
2020-07-06,2.5436
2020-07-07,1.4464000000000001
2020-07-08,-6.4516
2020-07-09,-6.8966
2020-07-10,0.7407
2020-07-13,-7.3529
2020-07-14,7.1429
2020-07-15,28.1481
2020-07-16,-15.0289
2020-07-17,8.8435
2020-07-20,-7.5
2020-07-21,-4.0541
2020-07-22,-0.7042
2020-07-23,-2.1277
2020-07-24,-5.0725
2020-07-27,4.2519
2020-07-28,0.3149
2020-07-29,-5.1095
2020-07-30,-0.7692
2020-07-31,0.7752
