ticker,XCUR US Equity
2018-10-15,12.5
2018-10-16,-1.7778
2018-10-17,1.5836999999999999
2018-10-18,-6.9042
2018-10-19,-5.5024
2018-10-22,0.2532
2018-10-23,0.2525
2018-10-24,-0.5038
2018-10-25,-2.7848
2018-10-26,-5.9896
2018-10-29,3.8781
2018-10-30,-2.9333
2018-10-31,3.022
2018-11-01,-1.6027
2018-11-02,-1.0813
2018-11-05,-1.3699
2018-11-06,0.0
2018-11-07,6.3889
2018-11-08,-0.7833
2018-11-09,-1.3158
2018-11-12,0.5333
2018-11-13,-1.8568
2018-11-14,-2.4324
2018-11-15,0.0
2018-11-16,2.4931
2018-11-19,0.0
2018-11-20,-3.1081
2018-11-21,1.5342
2018-11-23,-3.5714
2018-11-26,1.9943
2018-11-27,-0.838
2018-11-28,-3.9436999999999998
2018-11-29,5.5718
2018-11-30,16.6667
2018-12-03,-4.7619
2018-12-04,-0.5
2018-12-06,-1.005
2018-12-07,-8.6294
2018-12-10,3.8889
2018-12-11,-1.738
2018-12-12,-0.6803
2018-12-13,-0.5479
2018-12-14,-4.1322
2018-12-17,-3.4483
2018-12-18,-4.7619
2018-12-19,-2.8125
2018-12-20,-3.537
2018-12-21,-2.3333
2018-12-24,1.7065000000000001
2018-12-26,23.7248
2018-12-27,0.895
2018-12-28,-3.2258
2018-12-31,-1.6667
2019-01-02,-2.5423999999999998
2019-01-03,-5.2174
2019-01-04,0.9174
2019-01-07,-1.5152
2019-01-08,-5.8462
2019-01-09,-1.634
2019-01-10,-2.3256
2019-01-11,-1.3605
2019-01-14,0.0
2019-01-15,-1.3793
2019-01-16,2.4476
2019-01-17,-0.6826
2019-01-18,2.0619
2019-01-22,-1.6835
2019-01-23,2.7397
2019-01-24,0.0
2019-01-25,-1.0
2019-01-28,-2.3569
2019-01-29,0.6897
2019-01-30,1.7123
2019-01-31,0.6734
2019-02-01,-1.3378
2019-02-04,-1.6949
2019-02-05,0.6897
2019-02-06,-1.3699
2019-02-07,2.0833
2019-02-08,-1.3605
2019-02-11,1.7241
2019-02-12,1.6949
2019-02-13,5.6667
2019-02-14,-4.4164
2019-02-15,-2.6403
2019-02-19,2.0339
2019-02-20,-3.6545
2019-02-21,-0.3448
2019-02-22,-1.3841
2019-02-25,1.7544
2019-02-26,-0.3448
2019-02-27,-3.1142
2019-02-28,0.0
2019-03-01,0.0
2019-03-04,0.3571
2019-03-05,-0.3559
2019-03-06,0.0
2019-03-07,0.0
2019-03-08,0.0
2019-03-11,-10.0
2019-03-12,-12.6984
2019-03-13,13.6364
2019-03-14,-4.0
2019-03-15,3.0625
2019-03-18,-5.3972
2019-03-19,2.5641
2019-03-20,-1.6667
2019-03-21,-0.4237
2019-03-22,-4.2553
2019-03-25,8.0
2019-03-26,-3.2922000000000002
2019-03-27,2.1277
2019-03-28,-4.1667
2019-03-29,2.1739
2019-04-01,0.0
2019-04-02,-2.1277
2019-04-03,7.8261
2019-04-04,-1.6129
2019-04-05,-3.6885
2019-04-08,3.1915
2019-04-09,8.866
2019-04-10,-0.3788
2019-04-11,1.5209000000000001
2019-04-12,-1.1236
2019-04-15,1.3258
2019-04-16,-0.9346
2019-04-17,0.3774
2019-04-18,3.0075
2019-04-22,0.365
2019-04-23,-1.0909
2019-04-24,-1.1029
2019-04-25,7.4349
2019-04-26,-1.7301
2019-04-29,-3.169
2019-04-30,1.4545
2019-05-01,-1.0753
2019-05-02,7.6087
2019-05-03,-3.1987
2019-05-06,0.8696
2019-05-07,-1.3793
2019-05-08,-1.7483
2019-05-09,-0.3559
2019-05-10,-2.8393
2019-05-13,-1.1211
2019-05-14,7.0632
2019-05-15,0.0
2019-05-16,0.6944
2019-05-17,-1.7241
2019-05-20,0.0
2019-05-21,-1.7544
2019-05-22,0.0
2019-05-23,-0.7143
2019-05-24,2.518
2019-05-28,-1.7544
2019-05-29,1.4285999999999999
2019-05-30,1.4085
2019-05-31,-2.7778
2019-06-03,2.1429
2019-06-04,-1.3986
2019-06-05,1.7730000000000001
2019-06-06,-2.439
2019-06-07,-1.0714
2019-06-10,0.0
2019-06-11,-0.361
2019-06-12,-0.3623
2019-06-13,1.0909
2019-06-14,0.0
2019-06-17,0.7194
2019-06-18,0.0
2019-06-19,0.7143
2019-06-20,2.4823
2019-06-21,-3.1142
2019-06-24,0.0
2019-06-25,0.0
2019-06-26,0.0
2019-06-27,3.5714
2019-06-28,-3.4483
2019-07-01,-9.2857
2019-07-02,-1.5748
2019-07-03,2.0
2019-07-05,-1.9607999999999999
2019-07-08,2.4
2019-07-09,2.7344
2019-07-10,0.7605
2019-07-11,-4.5283
2019-07-12,2.7668
2019-07-15,-0.0038
2019-07-16,-0.3808
2019-07-17,-4.2471
2019-07-18,-0.8065
2019-07-19,0.0
2019-07-22,-5.6911000000000005
2019-07-23,-0.2155
2019-07-24,-2.8078
2019-07-25,-2.2222
2019-07-26,-7.7273
2019-07-29,-8.867
2019-07-30,0.0
2019-07-31,42.1622
2019-08-01,0.7605
2019-08-02,11.3208
2019-08-05,-3.7288
2019-08-06,-18.662
2019-08-07,2.5974
2019-08-08,7.5949
2019-08-09,-3.1373
2019-08-12,2.0243
2019-08-13,-4.7619
2019-08-14,5.0
2019-08-15,-3.373
2019-08-16,12.115
2019-08-19,-3.6630000000000003
2019-08-20,-8.365
2019-08-21,7.0539
2019-08-22,3.1008
2019-08-23,-3.9474
2019-08-26,-7.6321
2019-08-27,2.3305
2019-08-28,-5.5901
2019-08-29,-5.2632
2019-08-30,11.1111
2019-09-03,-5.4167
2019-09-04,1.7621
2019-09-05,0.0
2019-09-06,-1.2987
2019-09-09,-0.4386
2019-09-10,5.7269
2019-09-11,4.1667
2019-09-12,2.8
2019-09-13,1.1673
2019-09-16,0.7692
2019-09-17,2.6718
2019-09-18,5.948
2019-09-19,1.0526
2019-09-20,7.6389
2019-09-23,-11.6129
2019-09-24,1.8248
2019-09-25,-2.8674
2019-09-26,-1.845
2019-09-27,1.5038
2019-09-30,-6.2963000000000005
2019-10-01,-1.581
2019-10-02,-0.8032
2019-10-03,-4.4534
2019-10-04,2.1186
2019-10-07,-0.4149
2019-10-08,-2.0833
2019-10-09,0.4255
2019-10-10,-0.4237
2019-10-11,7.234
2019-10-14,6.3492
2019-10-15,-1.4925
2019-10-16,5.6818
2019-10-17,-3.2258
2019-10-18,4.0741
2019-10-21,-2.847
2019-10-22,2.9304
2019-10-23,-3.9146
2019-10-24,1.4815
2019-10-25,0.1825
2019-10-28,-7.8324
2019-10-29,-0.3953
2019-10-30,4.3651
2019-10-31,-0.7605
2019-11-01,1.7241
2019-11-04,-7.3446
2019-11-05,2.6423
2019-11-06,-4.1584
2019-11-07,8.2645
2019-11-08,-4.9618
2019-11-11,-1.6064
2019-11-12,5.3061
2019-11-13,-4.6512
2019-11-14,11.3821
2019-11-15,-9.854
2019-11-18,-0.4049
2019-11-19,5.6911000000000005
2019-11-20,0.3846
2019-11-21,1.5326
2019-11-22,-4.9056999999999995
2019-11-25,7.5397
2019-11-26,-1.845
2019-11-27,7.8947
2019-11-29,17.77
2019-12-02,-9.7633
2019-12-03,0.6557
2019-12-04,-1.6287
2019-12-05,-5.9603
2019-12-06,1.7606000000000002
2019-12-09,0.0
2019-12-10,3.4602
2019-12-11,6.0201
2019-12-12,15.142
2019-12-13,-6.0274
2019-12-16,-1.1662
2019-12-17,-7.9646
2019-12-18,-5.1282
2019-12-19,-5.7432
2019-12-20,0.3584
2019-12-23,-1.4285999999999999
2019-12-24,1.8115999999999999
2019-12-26,-1.0676
2019-12-27,0.0
2019-12-30,2.1583
2019-12-31,0.7042
2020-01-02,-2.0979
2020-01-03,1.0714
2020-01-06,1.0601
2020-01-07,-2.0979
2020-01-08,-7.8571
2020-01-09,-0.3876
2020-01-10,6.2257
2020-01-13,-5.1282
2020-01-14,0.0
2020-01-15,1.9304999999999999
2020-01-16,-6.0606
2020-01-17,0.4032
2020-01-21,3.2129
2020-01-22,3.5019
2020-01-23,-1.1278
2020-01-24,-7.6046
2020-01-27,-2.4691
2020-01-28,3.7975
2020-01-29,2.0325
2020-01-30,0.7968
2020-01-31,-5.5336
2020-02-03,1.6736
2020-02-04,2.8807
2020-02-05,1.6
2020-02-06,1.9685000000000001
2020-02-07,-1.9304999999999999
2020-02-10,-1.5748
2020-02-11,0.0
2020-02-12,-3.6
2020-02-13,-0.8299
2020-02-14,-0.4184
2020-02-18,-2.521
2020-02-19,-4.7414
2020-02-20,-3.6199
2020-02-21,0.939
2020-02-24,-1.3953
2020-02-25,-5.1887
2020-02-26,-2.4876
2020-02-27,1.5306
2020-02-28,-2.0101
2020-03-02,0.5128
2020-03-03,0.5102
2020-03-04,13.198
2020-03-05,-3.5874
2020-03-06,-1.3953
2020-03-09,-10.8491
2020-03-10,-6.3492
2020-03-11,-6.2147
2020-03-12,-21.0843
2020-03-13,-9.1603
2020-03-16,-4.2017
2020-03-17,9.6491
2020-03-18,-17.6
2020-03-19,0.9709
2020-03-20,-0.9615
2020-03-23,4.8544
2020-03-24,-1.8519
2020-03-25,13.2075
2020-03-26,13.3333
2020-03-27,-2.9412000000000003
2020-03-30,3.7879
2020-03-31,8.0292
2020-04-01,-4.7297
2020-04-02,-4.2553
2020-04-03,0.7407
2020-04-06,3.6765
2020-04-07,14.1844
2020-04-08,13.6646
2020-04-09,6.5574
2020-04-13,2.0513
2020-04-14,-2.5126
2020-04-15,-1.5464
2020-04-16,2.0942
2020-04-17,5.1282
2020-04-20,-3.4146
2020-04-21,9.596
2020-04-22,-0.9217
2020-04-23,2.3256
2020-04-24,-0.9091
2020-04-27,-0.9174
2020-04-28,1.8519
2020-04-29,-1.3636
2020-04-30,-2.765
2020-05-01,-11.3744
2020-05-04,10.6952
2020-05-05,8.6957
2020-05-06,9.7778
2020-05-07,-3.6437
2020-05-08,7.563
2020-05-11,3.9063
2020-05-12,1.1278
2020-05-13,-8.1784
2020-05-14,-4.8583
2020-05-15,3.4043
2020-05-18,10.6996
2020-05-19,0.0
2020-05-20,2.974
2020-05-21,-0.722
2020-05-22,0.7273
2020-05-26,-3.9711
2020-05-27,-3.0075
2020-05-28,3.4884
2020-05-29,3.7453
2020-06-01,0.722
2020-06-02,-2.1505
2020-06-03,-0.3663
2020-06-04,2.5735
2020-06-05,6.0932
2020-06-08,4.7297
2020-06-09,-3.2258
2020-06-10,5.0
2020-06-11,-17.7778
2020-06-12,6.1776
2020-06-15,3.2727
2020-06-16,3.169
2020-06-17,-4.4369
2020-06-18,-4.2857
2020-06-19,11.194
2020-06-22,-12.7517
2020-06-23,8.461500000000001
2020-06-24,-1.4184
2020-06-25,5.036
2020-06-26,-8.2192
2020-06-29,-6.7164
2020-06-30,-2.4
2020-07-01,-1.6393
2020-07-02,3.3333
2020-07-06,1.0081
2020-07-07,-4.99
2020-07-08,-0.4202
2020-07-09,-4.2194
2020-07-10,4.8458
2020-07-13,-5.4622
2020-07-14,4.4444
2020-07-15,4.6809
2020-07-16,0.813
2020-07-17,-2.8226
2020-07-20,4.9793
2020-07-21,1.581
2020-07-22,-4.2802
2020-07-23,-4.4715
2020-07-24,-1.7021
2020-07-27,-1.7316
2020-07-28,0.4405
2020-07-29,2.193
2020-07-30,-2.1459
2020-07-31,-1.7544
