ticker,INGN US Equity
2014-07-08,-1.9884
2014-07-09,-1.1875
2014-07-10,-1.3519999999999999
2014-07-11,1.3197999999999999
2014-07-14,0.0
2014-07-15,-3.6071999999999997
2014-07-16,0.7796
2014-07-17,0.2063
2014-07-18,2.4704
2014-07-21,-1.0547
2014-07-22,0.0508
2014-07-23,3.0949
2014-07-24,-1.4272
2014-07-25,-4.0439
2014-07-28,0.4683
2014-07-29,3.0554
2014-07-30,0.2513
2014-07-31,0.2506
2014-08-01,-5.35
2014-08-04,-1.0037
2014-08-05,-0.1067
2014-08-06,-1.1645
2014-08-07,-1.308
2014-08-08,0.2191
2014-08-11,0.3825
2014-08-12,-0.871
2014-08-13,4.503
2014-08-14,0.2627
2014-08-15,-0.7862
2014-08-18,0.898
2014-08-19,1.0471
2014-08-20,0.9326
2014-08-21,-2.3101
2014-08-22,0.3678
2014-08-25,2.7225
2014-08-26,-0.4077
2014-08-27,4.1965
2014-08-28,-0.9332
2014-08-29,2.3798
2014-09-02,5.0363
2014-09-03,1.2448
2014-09-04,2.4135
2014-09-05,0.2668
2014-09-08,2.1286
2014-09-09,4.3422
2014-09-10,-3.7453
2014-09-11,1.5131999999999999
2014-09-12,-1.7888
2014-09-15,-8.1526
2014-09-16,0.1416
2014-09-17,2.6874000000000002
2014-09-18,-2.7089
2014-09-19,-0.8966
2014-09-22,-4.5714
2014-09-23,-0.1996
2014-09-24,2.9
2014-09-25,-2.8669000000000002
2014-09-26,0.6503
2014-09-29,0.5964
2014-09-30,1.8281
2014-10-01,0.6793
2014-10-02,1.4458
2014-10-03,2.6128
2014-10-06,-0.463
2014-10-07,-0.5116
2014-10-08,-1.9167999999999998
2014-10-09,-1.001
2014-10-10,-1.5407
2014-10-13,4.4988
2014-10-14,-3.9307
2014-10-15,-2.338
2014-10-16,0.8479
2014-10-17,0.544
2014-10-20,-3.1972
2014-10-21,0.2033
2014-10-22,2.6369
2014-10-23,2.6186
2014-10-24,2.9369
2014-10-27,3.3209
2014-10-28,1.9013
2014-10-29,1.6437
2014-10-30,4.3706
2014-10-31,-1.1307
2014-11-03,4.7861
2014-11-04,0.0
2014-11-05,0.3234
2014-11-06,-0.8864
2014-11-07,-4.0244
2014-11-10,4.4049
2014-11-11,3.2049
2014-11-12,2.673
2014-11-13,-4.2879
2014-11-14,0.32
2014-11-17,-1.236
2014-11-18,-0.0404
2014-11-19,-2.8270999999999997
2014-11-20,1.9119000000000002
2014-11-21,0.0
2014-11-24,0.8564
2014-11-25,-0.2426
2014-11-26,0.4459
2014-11-28,-1.9774
2014-12-01,0.1647
2014-12-02,-1.6852
2014-12-03,3.01
2014-12-04,0.7305
2014-12-05,0.1612
2014-12-08,-2.2124
2014-12-09,3.0029
2014-12-10,0.0399
2014-12-11,-1.2375
2014-12-12,0.5255
2014-12-15,0.2815
2014-12-16,-3.0473
2014-12-17,5.5418
2014-12-18,14.6944
2014-12-19,0.3075
2014-12-22,2.3501
2014-12-23,0.0998
2014-12-24,-0.2992
2014-12-26,0.0667
2014-12-29,0.7997
2014-12-30,4.0
2014-12-31,-0.2861
2015-01-02,-0.4463
2015-01-05,-1.0887
2015-01-06,2.9783
2015-01-07,-2.5778
2015-01-08,1.807
2015-01-09,0.0634
2015-01-12,0.2534
2015-01-13,-0.0948
2015-01-14,-0.5376
2015-01-15,-0.6041
2015-01-16,1.4715
2015-01-20,-0.5359
2015-01-21,-0.1585
2015-01-22,-0.0476
2015-01-23,-0.397
2015-01-26,1.9769999999999999
2015-01-27,0.0782
2015-01-28,-0.0156
2015-01-29,-1.25
2015-01-30,-3.1646
2015-02-02,-2.451
2015-02-03,1.1724999999999999
2015-02-04,-0.298
2015-02-05,3.2547
2015-02-06,-1.5760999999999998
2015-02-09,-2.6797
2015-02-10,3.593
2015-02-11,0.3241
2015-02-12,0.8401
2015-02-13,7.4335
2015-02-17,-0.2386
2015-02-18,1.5845
2015-02-19,0.0
2015-02-20,-1.8835
2015-02-23,-0.24
2015-02-24,1.804
2015-02-25,0.2658
2015-02-26,-0.3535
2015-02-27,-1.7145000000000001
2015-03-02,1.1128
2015-03-03,-0.8328
2015-03-04,1.4097
2015-03-05,-0.2366
2015-03-06,-0.2075
2015-03-09,1.0101
2015-03-10,-0.2353
2015-03-11,10.0825
2015-03-12,-11.3551
2015-03-13,-1.8429
2015-03-16,3.4164
2015-03-17,1.0119
2015-03-18,-1.2375
2015-03-19,-4.0871
2015-03-20,-0.311
2015-03-23,-1.7785
2015-03-24,0.3812
2015-03-25,1.4873
2015-03-26,-0.2183
2015-03-27,-0.3438
2015-03-30,2.3832
2015-03-31,-2.0214
2015-04-01,5.8768
2015-04-02,-0.4133
2015-04-06,3.617
2015-04-07,-1.8312
2015-04-08,2.6231
2015-04-09,-1.8460999999999999
2015-04-10,0.5498
2015-04-13,-0.259
2015-04-14,-0.3462
2015-04-15,2.3741
2015-04-16,3.8179
2015-04-17,-1.4437
2015-04-20,0.7739
2015-04-21,-0.0823
2015-04-22,-0.1098
2015-04-23,1.7311999999999999
2015-04-24,0.2971
2015-04-27,1.2658
2015-04-28,0.4787
2015-04-29,0.5823
2015-04-30,-3.3158
2015-05-01,-4.3004999999999995
2015-05-04,3.3276
2015-05-05,-1.7616
2015-05-06,1.6531
2015-05-07,-0.1654
2015-05-08,-0.6074
2015-05-11,2.1111
2015-05-12,1.9859
2015-05-13,2.8541
2015-05-14,-0.3631
2015-05-15,0.3123
2015-05-18,-3.9958
2015-05-19,0.973
2015-05-20,1.1777
2015-05-21,-0.6349
2015-05-22,-1.5974
2015-05-26,-0.6223
2015-05-27,2.7226
2015-05-28,-1.0337
2015-05-29,0.1071
2015-06-01,1.4981
2015-06-02,-0.2899
2015-06-03,0.4758
2015-06-04,3.2886
2015-06-05,1.4009
2015-06-08,0.3266
2015-06-09,-1.5774
2015-06-10,1.9588
2015-06-11,1.5469
2015-06-12,0.7125
2015-06-15,2.5372
2015-06-16,2.8551
2015-06-17,1.3185
2015-06-18,1.9863
2015-06-19,0.5373
2015-06-22,1.4919
2015-06-23,-2.4133
2015-06-24,-1.2814999999999999
2015-06-25,2.414
2015-06-26,-1.4009
2015-06-29,-2.7289
2015-06-30,3.4083
2015-07-01,-3.0045
2015-07-02,-1.9649
2015-07-06,3.9378
2015-07-07,-0.2495
2015-07-08,-2.5699
2015-07-09,0.0233
2015-07-10,2.077
2015-07-13,-0.2058
2015-07-14,1.0767
2015-07-15,-3.9438
2015-07-16,1.3686
2015-07-17,-0.6052
2015-07-20,0.6792
2015-07-21,-0.5583
2015-07-22,1.0994
2015-07-23,0.509
2015-07-24,-1.2201
2015-07-27,-1.6313
2015-07-28,0.8529
2015-07-29,-1.8088
2015-07-30,3.2297
2015-07-31,3.0359
2015-08-03,0.8322
2015-08-04,-2.6322
2015-08-05,0.5727
2015-08-06,-2.6196
2015-08-07,1.4971
2015-08-10,-0.3227
2015-08-11,-1.5029
2015-08-12,14.7653
2015-08-13,5.0522
2015-08-14,0.7399
2015-08-17,-3.3823
2015-08-18,0.5801
2015-08-19,1.2729
2015-08-20,-2.9458
2015-08-21,1.1331
2015-08-24,-6.6427
2015-08-25,-1.736
2015-08-26,2.5954
2015-08-27,0.7866
2015-08-28,4.9989
2015-08-31,-0.9843
2015-09-01,-0.0812
2015-09-02,3.0051
2015-09-03,2.4837
2015-09-04,-1.6349
2015-09-08,2.6007
2015-09-09,0.4955
2015-09-10,2.674
2015-09-11,0.8127
2015-09-14,0.2199
2015-09-15,-1.4808
2015-09-16,1.7814
2015-09-17,-0.0729
2015-09-18,0.0547
2015-09-21,-2.4617
2015-09-22,-0.2617
2015-09-23,1.9494
2015-09-24,-1.3422
2015-09-25,-6.448
2015-09-28,-7.2709
2015-09-29,0.9237
2015-09-30,3.3418
2015-10-01,-2.6776999999999997
2015-10-02,2.8783
2015-10-05,4.0527
2015-10-06,-7.5524000000000004
2015-10-07,-5.0043
2015-10-08,-1.8010000000000002
2015-10-09,1.9257
2015-10-12,0.0225
2015-10-13,-1.0569
2015-10-14,-1.7955
2015-10-15,3.7028
2015-10-16,0.6695
2015-10-19,1.1749
2015-10-20,-0.3506
2015-10-21,-6.4424
2015-10-22,-6.51
2015-10-23,4.9774
2015-10-26,-2.7058999999999997
2015-10-27,3.1504
2015-10-28,3.4121
2015-10-29,-3.761
2015-10-30,2.4694
2015-11-02,5.241
2015-11-03,2.0231
2015-11-04,0.6537
2015-11-05,1.1907
2015-11-06,0.7488
2015-11-09,-1.6352
2015-11-10,0.4534
2015-11-11,-2.2136
2015-11-12,-2.5055
2015-11-13,-1.1722
2015-11-16,1.323
2015-11-17,-4.7501
2015-11-18,-7.5632
2015-11-19,-10.5088
2015-11-20,4.5714
2015-11-23,1.3660999999999999
2015-11-24,-1.6442
2015-11-25,3.59
2015-11-27,0.5291
2015-11-30,0.6579
2015-12-01,1.7516
2015-12-02,2.3638
2015-12-03,-3.5894
2015-12-04,4.6082
2015-12-07,-1.12
2015-12-08,2.9196999999999997
2015-12-09,-0.3913
2015-12-10,0.3437
2015-12-11,-0.783
2015-12-14,-0.4932
2015-12-15,1.2887
2015-12-16,-0.3425
2015-12-17,1.1785
2015-12-18,-1.092
2015-12-21,-1.7174
2015-12-22,1.5976
2015-12-23,1.6707999999999998
2015-12-24,0.5317
2015-12-28,-3.101
2015-12-29,2.5552
2015-12-30,-0.8466
2015-12-31,-2.1957
2016-01-04,-1.2971
2016-01-05,-0.6823
2016-01-06,0.229
2016-01-07,-0.9901
2016-01-08,-2.4615
2016-01-11,-2.9968
2016-01-12,-0.8943
2016-01-13,-3.1173
2016-01-14,3.6128
2016-01-15,-2.152
2016-01-19,-0.8352
2016-01-20,1.3756
2016-01-21,0.1108
2016-01-22,0.4979
2016-01-25,2.6975
2016-01-26,-1.1793
2016-01-27,-3.6886
2016-01-28,-9.9972
2016-01-29,4.005
2016-02-01,3.0084
2016-02-02,-3.8843
2016-02-03,3.3121
2016-02-04,-2.8529
2016-02-05,-6.7212
2016-02-08,-4.122
2016-02-09,0.0677
2016-02-10,0.3721
2016-02-11,-0.6404
2016-02-12,2.171
2016-02-16,5.3785
2016-02-17,2.3945
2016-02-18,0.9846
2016-02-19,0.1219
2016-02-22,1.6738
2016-02-23,-2.2448
2016-02-24,0.3368
2016-02-25,1.9835
2016-02-26,2.4536
2016-02-29,-0.1752
2016-03-01,-2.8087
2016-03-02,-1.0235
2016-03-03,0.3345
2016-03-04,0.2122
2016-03-07,2.8736
2016-03-08,-2.9109
2016-03-09,0.9085
2016-03-10,-0.8403
2016-03-11,3.753
2016-03-14,3.0922
2016-03-15,17.0062
2016-03-16,0.4353
2016-03-17,-3.6359
2016-03-18,3.0485
2016-03-21,0.7759
2016-03-22,-1.0828
2016-03-23,-0.0973
2016-03-24,-1.6801
2016-03-28,0.5201
2016-03-29,3.1042
2016-03-30,0.3823
2016-03-31,7.0697
2016-04-01,-0.0445
2016-04-04,-0.5783
2016-04-05,0.0447
2016-04-06,4.3381
2016-04-07,-0.9644
2016-04-08,1.2768
2016-04-11,-1.7521
2016-04-12,1.7399
2016-04-13,7.3536
2016-04-14,-2.509
2016-04-15,-0.1225
2016-04-18,1.4519
2016-04-19,-2.056
2016-04-20,0.6997
2016-04-21,0.8788
2016-04-22,0.5673
2016-04-25,-0.2015
2016-04-26,0.2624
2016-04-27,0.9664
2016-04-28,-1.4158
2016-04-29,-1.1731
2016-05-02,2.2513
2016-05-03,-2.0416
2016-05-04,-1.4916
2016-05-05,0.6845
2016-05-06,-0.5562
2016-05-09,1.5123
2016-05-10,-7.9592
2016-05-11,-0.4213
2016-05-12,-1.6032
2016-05-13,-1.2673
2016-05-16,2.017
2016-05-17,-0.1123
2016-05-18,1.1696
2016-05-19,-0.5336
2016-05-20,1.9222000000000001
2016-05-23,-0.2193
2016-05-24,3.9779999999999998
2016-05-25,1.3528
2016-05-26,-0.4171
2016-05-27,-0.2304
2016-05-31,0.2099
2016-06-01,2.346
2016-06-02,0.9619
2016-06-03,-0.223
2016-06-06,0.2235
2016-06-07,2.8786
2016-06-08,-0.6502
2016-06-09,-0.3768
2016-06-10,-1.5329000000000002
2016-06-13,-0.4852
2016-06-14,-1.2597
2016-06-15,0.2263
2016-06-16,-0.3285
2016-06-17,-3.5221
2016-06-20,0.2562
2016-06-21,-2.5766999999999998
2016-06-22,-1.8798
2016-06-23,5.7028
2016-06-24,-2.5922
2016-06-27,0.1298
2016-06-28,3.4356
2016-06-29,2.7575
2016-06-30,1.8702999999999999
2016-07-01,0.1397
2016-07-05,-0.9366
2016-07-06,2.8163
2016-07-07,2.524
2016-07-08,-0.9351
2016-07-11,-0.1734
2016-07-12,-0.6561
2016-07-13,0.5245
2016-07-14,-0.7729
2016-07-15,-1.3048
2016-07-18,-0.6709
2016-07-19,-0.4172
2016-07-20,2.8526
2016-07-21,-1.2413
2016-07-22,0.0196
2016-07-25,-1.2566
2016-07-26,1.5510000000000002
2016-07-27,1.5665
2016-07-28,1.6773
2016-07-29,1.8961000000000001
2016-08-01,-1.377
2016-08-02,-0.4906
2016-08-03,1.2135
2016-08-04,0.7493
2016-08-05,0.1116
2016-08-08,1.7459
2016-08-09,6.517
2016-08-10,-2.1937
2016-08-11,-0.6133
2016-08-12,0.2645
2016-08-15,1.3188
2016-08-16,-1.5793
2016-08-17,-1.0404
2016-08-18,1.1048
2016-08-19,0.4935
2016-08-22,-0.6138
2016-08-23,2.5234
2016-08-24,-0.9639
2016-08-25,0.2259
2016-08-26,-0.2774
2016-08-29,1.4606
2016-08-30,0.1885
2016-08-31,-0.7527
2016-09-01,-0.1206
2016-09-02,0.2761
2016-09-06,1.1014
2016-09-07,1.4638
2016-09-08,-0.0168
2016-09-09,-2.6846
2016-09-12,1.7069
2016-09-13,-3.3226
2016-09-14,1.0345
2016-09-15,3.0198
2016-09-16,1.4319
2016-09-19,-0.7806
2016-09-20,-0.0167
2016-09-21,0.7869
2016-09-22,0.9801
2016-09-23,0.4113
2016-09-26,-3.0472
2016-09-27,0.5407
2016-09-28,0.0
2016-09-29,-0.8403
2016-09-30,1.5253999999999999
2016-10-03,-0.7513
2016-10-04,-0.0505
2016-10-05,2.1037
2016-10-06,0.5934
2016-10-07,-0.3441
2016-10-10,0.2795
2016-10-11,-2.2298999999999998
2016-10-12,-0.9727
2016-10-13,-2.8959
2016-10-14,-2.023
2016-10-17,0.3382
2016-10-18,2.4836
2016-10-19,-0.5366
2016-10-20,2.2624
2016-10-21,-0.4084
2016-10-24,0.5639
2016-10-25,-1.7332
2016-10-26,-6.9168
2016-10-27,-3.9196999999999997
2016-10-28,3.3256
2016-10-31,0.4304
2016-11-01,-2.4408
2016-11-02,-2.7884
2016-11-03,-1.2770000000000001
2016-11-04,14.5075
2016-11-07,2.4852
2016-11-08,-0.0339
2016-11-09,0.6277
2016-11-10,2.3432
2016-11-11,4.7439
2016-11-14,-1.2423
2016-11-15,2.0382
2016-11-16,1.2953000000000001
2016-11-17,3.7436
2016-11-18,-0.891
2016-11-21,-1.6632
2016-11-22,-0.9752
2016-11-23,1.6772
2016-11-25,1.1804000000000001
2016-11-28,-1.9593
2016-11-29,-0.6102
2016-11-30,-1.1051
2016-12-01,-6.0531
2016-12-02,2.8746
2016-12-05,2.0395
2016-12-06,1.983
2016-12-07,0.2006
2016-12-08,0.6931
2016-12-09,-0.5047
2016-12-12,-0.3382
2016-12-13,1.018
2016-12-14,-0.2596
2016-12-15,1.7912
2016-12-16,-0.8723
2016-12-19,-0.7283
2016-12-20,-0.1834
2016-12-21,0.3828
2016-12-22,3.2032
2016-12-23,0.3104
2016-12-27,-0.501
2016-12-28,-0.9329
2016-12-29,0.1046
2016-12-30,0.2986
2017-01-03,-2.4118
2017-01-04,1.8307
2017-01-05,-1.3633
2017-01-06,-0.805
2017-01-09,0.1072
2017-01-10,1.4377
2017-01-11,-0.7539
2017-01-12,-1.3218
2017-01-13,0.3849
2017-01-17,-1.5184
2017-01-18,-0.4361
2017-01-19,-1.1732
2017-01-20,0.6015
2017-01-23,0.0157
2017-01-24,0.8337
2017-01-25,3.3073
2017-01-26,-2.2803
2017-01-27,0.5718
2017-01-30,-2.351
2017-01-31,1.2903
2017-02-01,-0.5903
2017-02-02,0.9064
2017-02-03,1.4093
2017-02-06,0.504
2017-02-07,0.9117
2017-02-08,0.2861
2017-02-09,1.4715
2017-02-10,0.2664
2017-02-13,0.0738
2017-02-14,0.8553
2017-02-15,1.199
2017-02-16,-0.6068
2017-02-17,0.8286
2017-02-21,0.0288
2017-02-22,-0.4612
2017-02-23,-0.4344
2017-02-24,0.669
2017-02-27,-0.1589
2017-02-28,-0.709
2017-03-01,7.5488
2017-03-02,-1.3820999999999999
2017-03-03,0.6595
2017-03-06,-1.7745
2017-03-07,-0.9589
2017-03-08,-1.5013
2017-03-09,0.4131
2017-03-10,1.3335
2017-03-13,5.8519
2017-03-14,-2.6187
2017-03-15,1.7927
2017-03-16,-0.04
2017-03-17,1.6151
2017-03-20,0.4072
2017-03-21,-2.1586
2017-03-22,-0.2139
2017-03-23,0.6834
2017-03-24,2.3556
2017-03-27,-1.3132
2017-03-28,1.4229
2017-03-29,-0.3637
2017-03-30,0.4042
2017-03-31,0.7142
2017-04-03,0.9799
2017-04-04,-2.0429
2017-04-05,-2.3332
2017-04-06,1.3079
2017-04-07,1.2515
2017-04-10,-1.5873
2017-04-11,1.56
2017-04-12,-1.0414
2017-04-13,-1.0655000000000001
2017-04-17,2.0742
2017-04-18,-1.4198
2017-04-19,1.8631
2017-04-20,2.0496
2017-04-21,0.6483
2017-04-24,2.1975
2017-04-25,0.3213
2017-04-26,1.3797
2017-04-27,1.5796000000000001
2017-04-28,-0.8493
2017-05-01,1.9544000000000001
2017-05-02,0.2485
2017-05-03,-1.1686
2017-05-04,0.1194
2017-05-05,-0.3698
2017-05-08,0.8261
2017-05-09,-0.5225
2017-05-10,0.7282
2017-05-11,-1.2799
2017-05-12,-1.5486
2017-05-15,-0.1707
2017-05-16,0.4764
2017-05-17,-1.4344999999999999
2017-05-18,0.7647
2017-05-19,2.9988
2017-05-22,-0.1426
2017-05-23,1.4757
2017-05-24,1.7473999999999998
2017-05-25,2.5242
2017-05-26,-1.1467
2017-05-30,1.0918
2017-05-31,-0.2812
2017-06-01,1.0605
2017-06-02,1.8977
2017-06-05,-0.8764
2017-06-06,0.2542
2017-06-07,0.441
2017-06-08,3.4244
2017-06-09,-3.5551
2017-06-12,-2.4978
2017-06-13,3.2276
2017-06-14,0.973
2017-06-15,-0.563
2017-06-16,0.5118
2017-06-19,1.5816
2017-06-20,0.7145
2017-06-21,1.5989
2017-06-22,0.2918
2017-06-23,-2.1823
2017-06-26,1.4767000000000001
2017-06-27,-3.8945
2017-06-28,2.7996
2017-06-29,-0.4557
2017-06-30,1.5755
2017-07-03,-1.5406
2017-07-05,1.4902
2017-07-06,-1.7934
2017-07-07,1.3029
2017-07-10,-0.7168
2017-07-11,-0.1274
2017-07-12,0.9462
2017-07-13,-0.7688
2017-07-14,0.9128
2017-07-17,-0.5048
2017-07-18,-0.1903
2017-07-19,1.8639999999999999
2017-07-20,0.5926
2017-07-21,-1.5814
2017-07-24,0.7771
2017-07-25,0.5002
2017-07-26,-0.7777
2017-07-27,-1.484
2017-07-28,-0.3182
2017-07-31,0.4363
2017-08-01,2.1085
2017-08-02,0.1349
2017-08-03,1.7513
2017-08-04,-7.2411
2017-08-07,0.8015
2017-08-08,1.0347
2017-08-09,0.7762
2017-08-10,-2.193
2017-08-11,0.0984
2017-08-14,0.743
2017-08-15,-0.2711
2017-08-16,1.6204
2017-08-17,-0.3746
2017-08-18,0.9346
2017-08-21,-0.0319
2017-08-22,1.5436999999999999
2017-08-23,-1.4364
2017-08-24,-0.5319
2017-08-25,-0.6416
2017-08-28,0.8718
2017-08-29,0.4375
2017-08-30,1.1261
2017-08-31,0.6408
2017-09-01,1.0543
2017-09-05,0.5371
2017-09-06,1.0788
2017-09-07,2.4497
2017-09-08,2.2423
2017-09-11,1.2711999999999999
2017-09-12,0.1246
2017-09-13,-0.5646
2017-09-14,-0.2984
2017-09-15,-2.6257
2017-09-18,1.6059999999999999
2017-09-19,0.9659
2017-09-20,0.0966
2017-09-21,-0.6855
2017-09-22,-1.0888
2017-09-25,-0.9337
2017-09-26,-0.8829
2017-09-27,0.03
2017-09-28,-4.0524000000000004
2017-09-29,-0.8239
2017-10-02,-0.694
2017-10-03,-1.0165
2017-10-04,-0.0856
2017-10-05,0.1499
2017-10-06,1.2187000000000001
2017-10-09,1.9223
2017-10-10,-2.9119
2017-10-11,-0.032
2017-10-12,1.1958
2017-10-13,-0.422
2017-10-16,-0.2119
2017-10-17,-0.6265
2017-10-18,1.2715
2017-10-19,-0.1372
2017-10-20,2.113
2017-10-23,1.4382
2017-10-24,-2.1318
2017-10-25,-1.6258
2017-10-26,0.5297
2017-10-27,3.5409
2017-10-30,-0.9975
2017-10-31,1.7066
2017-11-01,-0.93
2017-11-02,-0.0102
2017-11-03,3.2347
2017-11-06,-0.0297
2017-11-07,0.5043
2017-11-08,15.4747
2017-11-09,1.9935
2017-11-10,-4.6190999999999995
2017-11-13,2.7848
2017-11-14,1.5933000000000002
2017-11-15,-0.7799
2017-11-16,1.6059999999999999
2017-11-17,-1.6221999999999999
2017-11-20,2.8581
2017-11-21,1.4798
2017-11-22,-0.0729
2017-11-24,0.8431
2017-11-27,0.7557
2017-11-28,0.9016
2017-11-29,1.1545
2017-11-30,0.641
2017-12-01,-4.4664
2017-12-04,-3.1629
2017-12-05,-0.6633
2017-12-06,-0.7438
2017-12-07,-0.9708
2017-12-08,1.651
2017-12-11,-0.7783
2017-12-12,1.1595
2017-12-13,2.166
2017-12-14,-1.4272
2017-12-15,2.201
2017-12-18,-1.5886
2017-12-19,-0.0749
2017-12-20,1.4739
2017-12-21,-1.1735
2017-12-22,0.4235
2017-12-26,0.0413
2017-12-27,-0.0744
2017-12-28,0.3309
2017-12-29,-1.8302
2018-01-02,0.0756
2018-01-03,-0.4867
2018-01-04,0.683
2018-01-05,0.3769
2018-01-08,-4.6725
2018-01-09,3.0635
2018-01-10,-2.9979
2018-01-11,0.8317
2018-01-12,0.3647
2018-01-16,0.4845
2018-01-17,-0.1722
2018-01-18,-0.8279
2018-01-19,2.722
2018-01-22,1.871
2018-01-23,0.2659
2018-01-24,0.1989
2018-01-25,2.4816
2018-01-26,1.5013
2018-01-29,0.2068
2018-01-30,0.1825
2018-01-31,-3.4854
2018-02-01,0.2955
2018-02-02,-1.4647999999999999
2018-02-05,-2.2673
2018-02-06,1.0792
2018-02-07,0.3531
2018-02-08,-3.3844
2018-02-09,1.1706
2018-02-12,0.6256
2018-02-13,0.4173
2018-02-14,1.2129
2018-02-15,1.2905
2018-02-16,2.9701
2018-02-20,1.9123
2018-02-21,1.9868000000000001
2018-02-22,0.1005
2018-02-23,1.282
2018-02-26,1.5783
2018-02-27,-2.2069
2018-02-28,-7.2613
2018-03-01,-2.0609
2018-03-02,3.1015
2018-03-05,-1.0
2018-03-06,2.6908
2018-03-07,1.0239
2018-03-08,-0.5108
2018-03-09,0.6417
2018-03-12,0.7253
2018-03-13,0.7755
2018-03-14,0.5968
2018-03-15,-0.0859
2018-03-16,0.8516
2018-03-19,-3.1528
2018-03-20,0.7839
2018-03-21,-0.4286
2018-03-22,-1.4188
2018-03-23,-1.6818
2018-03-26,3.3553
2018-03-27,-3.5964
2018-03-28,-1.1472
2018-03-29,2.5632
2018-04-02,0.7815
2018-04-03,2.9725
2018-04-04,0.3922
2018-04-05,1.8909
2018-04-06,-1.8405
2018-04-09,2.5
2018-04-10,1.4863
2018-04-11,0.5032
2018-04-12,2.6677999999999997
2018-04-13,1.1136
2018-04-16,0.3671
2018-04-17,2.7899000000000003
2018-04-18,-0.9071
2018-04-19,-0.5563
2018-04-20,-0.1062
2018-04-23,0.8364
2018-04-24,-2.6501
2018-04-25,-0.4044
2018-04-26,2.7984999999999998
2018-04-27,0.931
2018-04-30,-1.7679
2018-05-01,23.1825
2018-05-02,-5.6072
2018-05-03,-0.1958
2018-05-04,4.1682
2018-05-07,0.6179
2018-05-08,0.6433
2018-05-09,5.5436
2018-05-10,0.1982
2018-05-11,1.1264
2018-05-14,-1.5323
2018-05-15,-1.7768000000000002
2018-05-16,2.3315
2018-05-17,0.4612
2018-05-18,2.6067
2018-05-21,-5.6988
2018-05-22,-2.5189
2018-05-23,0.0406
2018-05-24,-0.7066
2018-05-25,1.6798
2018-05-29,1.2333
2018-05-30,2.7595
2018-05-31,0.7389
2018-06-01,1.5162
2018-06-04,0.248
2018-06-05,3.2057
2018-06-06,-0.2033
2018-06-07,-5.2222
2018-06-08,-0.0992
2018-06-11,0.0662
2018-06-12,1.1354
2018-06-13,0.6213
2018-06-14,0.742
2018-06-15,-1.2957
2018-06-18,3.4915
2018-06-19,-0.4526
2018-06-20,1.7659
2018-06-21,-2.2496
2018-06-22,-1.1108
2018-06-25,-1.7844
2018-06-26,2.3804
2018-06-27,-2.6832000000000003
2018-06-28,2.1256
2018-06-29,0.2097
2018-07-02,1.7281
2018-07-03,-0.2374
2018-07-05,2.4061
2018-07-06,-0.9243
2018-07-09,5.2226
2018-07-10,-0.3616
