ticker,HZN US Equity
2015-11-16,-0.4773
2015-11-17,-1.7986
2015-11-18,4.5177
2015-11-19,0.9346
2015-11-20,1.0417
2015-11-23,-0.1145
2015-11-24,3.0963
2015-11-25,-0.4449
2015-11-27,0.0
2015-11-30,-2.9050000000000002
2015-12-01,-1.0357
2015-12-02,1.8605
2015-12-03,-0.4566
2015-12-04,0.0
2015-12-07,-1.8349
2015-12-08,2.1028000000000002
2015-12-09,0.8009
2015-12-10,-0.1135
2015-12-11,0.0
2015-12-14,-0.2273
2015-12-15,0.4556
2015-12-16,0.3401
2015-12-17,0.226
2015-12-18,7.1026
2015-12-21,14.7368
2015-12-22,-4.7706
2015-12-23,1.4451
2015-12-24,1.2346
2015-12-28,-2.7205
2015-12-29,1.35
2015-12-30,-1.6175000000000002
2015-12-31,0.2901
2016-01-04,-1.1572
2016-01-05,-2.3415
2016-01-06,-1.4985
2016-01-07,-3.3468999999999998
2016-01-08,-4.0923
2016-01-11,-1.9694
2016-01-12,-1.1161
2016-01-13,-5.1919
2016-01-14,0.9524
2016-01-15,1.4151
2016-01-19,-0.9302
2016-01-20,5.2817
2016-01-21,-0.6689
2016-01-22,2.9181
2016-01-25,-0.9815
2016-01-26,3.4141
2016-01-27,-0.7455
2016-01-28,2.0386
2016-01-29,0.4206
2016-02-01,-1.7801
2016-02-02,-2.9851
2016-02-03,-1.2088
2016-02-04,-0.2225
2016-02-05,-3.233
2016-02-08,1.2673
2016-02-09,-2.8441
2016-02-10,-0.1171
2016-02-11,-0.5862
2016-02-12,-2.5943
2016-02-16,4.1162
2016-02-17,1.7442
2016-02-18,1.0286
2016-02-19,1.81
2016-02-22,0.5556
2016-02-23,-3.4254
2016-02-24,2.9748
2016-02-25,0.0
2016-02-26,-0.1111
2016-02-29,-1.7798
2016-03-01,14.1563
2016-03-02,4.6627
2016-03-03,-0.5687
2016-03-04,2.3832
2016-03-07,4.5624
2016-03-08,0.4452
2016-03-09,-1.2411
2016-03-10,-0.6284
2016-03-11,1.1743000000000001
2016-03-14,4.1964
2016-03-15,-3.6847
2016-03-16,0.2669
2016-03-17,5.4126
2016-03-18,3.1145
2016-03-21,-1.1429
2016-03-22,-0.578
2016-03-23,-2.4086
2016-03-24,2.4681
2016-03-28,-0.0831
2016-03-29,3.5744
2016-03-30,-0.8828
2016-03-31,1.8622999999999998
2016-04-01,-0.0795
2016-04-04,-1.2729
2016-04-05,-5.3989
2016-04-06,0.6814
2016-04-07,3.0457
2016-04-08,3.6125
2016-04-11,1.2678
2016-04-12,1.3302
2016-04-13,-0.7722
2016-04-14,-1.8677000000000001
2016-04-15,0.3172
2016-04-18,0.3953
2016-04-19,0.3937
2016-04-20,-1.7255
2016-04-21,-1.1173
2016-04-22,0.8071
2016-04-25,-1.6813
2016-04-26,0.3257
2016-04-27,-0.3247
2016-04-28,0.0
2016-04-29,-0.0814
2016-05-02,2.1189999999999998
2016-05-03,3.5116
2016-05-04,-5.32
2016-05-05,-4.7231
2016-05-06,1.453
2016-05-09,0.0842
2016-05-10,2.1044
2016-05-11,-1.2366
2016-05-12,-2.3372
2016-05-13,-1.0256
2016-05-16,1.209
2016-05-17,-4.1809
2016-05-18,-0.8905
2016-05-19,-0.0898
2016-05-20,1.7986
2016-05-23,-1.5018
2016-05-24,4.4843
2016-05-25,1.3734
2016-05-26,-1.4395
2016-05-27,0.1718
2016-05-31,-0.0858
2016-06-01,0.1717
2016-06-02,-0.5998
2016-06-03,-1.7241
2016-06-06,1.9298
2016-06-07,-1.5491000000000001
2016-06-08,2.8846
2016-06-09,-0.4248
2016-06-10,0.0853
2016-06-13,-1.5345
2016-06-14,0.0866
2016-06-15,1.5571000000000002
2016-06-16,-0.1704
2016-06-17,-0.4266
2016-06-20,5.2271
2016-06-21,-0.0814
2016-06-22,-2.5265
2016-06-23,-0.4181
2016-06-24,-3.4425
2016-06-27,-7.5652
2016-06-28,1.5051999999999999
2016-06-29,4.2632
2016-06-30,0.8889
2016-07-01,3.8767
2016-07-05,-5.4283
2016-07-06,1.2556
2016-07-07,-3.8087
2016-07-08,2.8545
2016-07-11,4.5658
2016-07-12,0.9418
2016-07-13,1.4419
2016-07-14,0.4181
2016-07-15,-0.7494
2016-07-18,1.2584
2016-07-19,-0.2486
2016-07-20,2.8239
2016-07-21,0.0808
2016-07-22,1.2107
2016-07-25,0.1595
2016-07-26,1.4331
2016-07-27,1.2559
2016-07-28,-2.093
2016-07-29,3.3254
2016-08-01,-0.4598
2016-08-02,0.0
2016-08-03,1.5396
2016-08-04,-0.9856
2016-08-05,3.2925
2016-08-08,1.3343
2016-08-09,5.3402
2016-08-10,3.8889
2016-08-11,2.8743
2016-08-12,-0.2599
2016-08-15,1.0423
2016-08-16,-0.6447
2016-08-17,0.584
2016-08-18,-0.3226
2016-08-19,0.1942
2016-08-22,-1.0336
2016-08-23,1.6319
2016-08-24,-0.578
2016-08-25,15.4393
2016-08-26,-0.2238
2016-08-29,0.3926
2016-08-30,-0.6145
2016-08-31,0.1686
2016-09-01,0.2806
2016-09-02,-2.2384
2016-09-06,10.3034
2016-09-07,0.6746
2016-09-08,-3.299
2016-09-09,-3.1983
2016-09-12,2.1476
2016-09-13,-4.3126999999999995
2016-09-14,2.1408
2016-09-15,1.5996000000000001
2016-09-16,-1.4115
2016-09-19,2.1476
2016-09-20,-2.5337
2016-09-21,0.9403
2016-09-22,4.7671
2016-09-23,-1.046
2016-09-26,-1.6913
2016-09-27,3.871
2016-09-28,8.0228
2016-09-29,-4.6478
2016-09-30,0.1508
2016-10-03,0.3011
2016-10-04,-0.6003
2016-10-05,7.4987
2016-10-06,0.8895
2016-10-07,-0.1392
2016-10-10,1.9517
2016-10-11,-4.1021
2016-10-12,-0.6179
2016-10-13,-2.6303
2016-10-14,0.1965
2016-10-17,-0.098
2016-10-18,1.1286
2016-10-19,3.1053
2016-10-20,-0.5647
2016-10-21,-1.1358
2016-10-24,1.4361
2016-10-25,0.1888
2016-10-26,-2.732
2016-10-27,-3.293
2016-10-28,-0.3505
2016-10-31,0.7035
2016-11-01,-1.2475
2016-11-02,8.0849
2016-11-03,-3.5998
2016-11-04,0.5335
2016-11-07,0.2412
2016-11-08,0.4812
2016-11-09,-0.3352
2016-11-10,4.6132
2016-11-11,2.3427
2016-11-14,0.4039
2016-11-15,2.8163
2016-11-16,0.087
2016-11-17,3.2146
2016-11-18,2.0623
2016-11-21,-1.2371
2016-11-22,-0.9186
2016-11-23,-0.1264
2016-11-25,-0.8439
2016-11-28,-2.766
2016-11-29,1.1379
2016-11-30,-0.4327
2016-12-01,0.6953
2016-12-02,-0.5179
2016-12-05,5.6399
2016-12-06,1.9302000000000001
2016-12-07,-0.0806
2016-12-08,2.379
2016-12-09,-0.9453
2016-12-12,-2.7435
2016-12-13,-2.2895
2016-12-14,-3.5145999999999997
2016-12-15,2.7754
2016-12-16,0.7173
2016-12-19,0.4608
2016-12-20,7.1726
2016-12-21,0.6226
2016-12-22,-4.1763
2016-12-23,2.6634
2016-12-27,-1.022
2016-12-28,-1.9857
2016-12-29,-1.7018
2016-12-30,-1.0717
2017-01-03,0.2083
2017-01-04,1.6216
2017-01-05,-5.401
2017-01-06,0.0433
2017-01-09,-1.9455
2017-01-10,0.5732
2017-01-11,-1.096
2017-01-12,-2.9699
2017-01-13,1.736
2017-01-17,-4.5802
2017-01-18,1.9765000000000001
2017-01-19,-0.8306
2017-01-20,0.1861
2017-01-23,-2.6939
2017-01-24,-0.3341
2017-01-25,-9.6743
2017-01-26,-0.5302
2017-01-27,3.6247
2017-01-30,1.6461000000000001
2017-01-31,-0.9615
2017-02-01,-0.3066
2017-02-02,-0.7688
2017-02-03,1.8079
2017-02-06,-3.3486000000000002
2017-02-07,0.7874
2017-02-08,-1.6667
2017-02-09,-0.6886
2017-02-10,0.64
2017-02-13,1.2719
2017-02-14,0.6279
2017-02-15,1.196
2017-02-16,-1.593
2017-02-17,0.7833
2017-02-21,-1.5544
2017-02-22,0.5263
2017-02-23,-3.822
2017-02-24,-0.871
2017-02-27,1.7572999999999999
2017-02-28,-1.3492
2017-03-01,2.6258
2017-03-02,-2.2388
2017-03-03,2.072
2017-03-06,-3.8462
2017-03-07,0.0556
2017-03-08,-5.4969
2017-03-09,-15.7462
2017-03-10,6.7643
2017-03-13,-5.2253
2017-03-14,-5.9269
2017-03-15,5.7875
2017-03-16,-4.8476
2017-03-17,-1.6012
2017-03-20,0.5917
2017-03-21,-7.3529
2017-03-22,-0.0794
2017-03-23,4.1303
2017-03-24,-1.2967
2017-03-27,1.5455999999999999
2017-03-28,-1.1416
2017-03-29,7.7752
2017-03-30,0.3571
2017-03-31,-1.21
2017-04-03,-2.6657
2017-04-04,-3.0348
2017-04-05,-0.6107
2017-04-06,-0.2304
2017-04-07,-3.3102
2017-04-10,-2.3089
2017-04-11,0.4075
2017-04-12,2.3539
2017-04-13,0.0
2017-04-17,1.7446000000000002
2017-04-18,0.3118
2017-04-19,1.3986
2017-04-20,1.3793
2017-04-21,-0.4535
2017-04-24,2.3538
2017-04-25,2.2997
2017-04-26,1.5228000000000002
2017-04-27,2.9286
2017-04-28,-2.2207
2017-05-01,2.626
2017-05-02,-1.7288999999999999
2017-05-03,-0.3519
2017-05-04,-0.565
2017-05-05,-0.4261
2017-05-08,-0.5706
2017-05-09,-0.2152
2017-05-10,0.2876
2017-05-11,3.1541
2017-05-12,1.3899
2017-05-15,3.0843
2017-05-16,0.4654
2017-05-17,-1.1913
2017-05-18,-0.2679
2017-05-19,-1.5447
2017-05-22,-0.6139
2017-05-23,0.8236
2017-05-24,-0.4765
2017-05-25,1.3679999999999999
2017-05-26,0.8772
2017-05-30,-1.3378
2017-05-31,-0.2712
2017-06-01,3.1271
2017-06-02,0.9229
2017-06-05,-0.1306
2017-06-06,-0.654
2017-06-07,-0.4608
2017-06-08,0.3307
2017-06-09,0.791
2017-06-12,0.7194
2017-06-13,-0.5195
2017-06-14,-1.3054999999999999
2017-06-15,-1.8519
2017-06-16,-2.3585
2017-06-19,-1.8634
2017-06-20,-1.6174
2017-06-21,-0.5004
2017-06-22,0.7184
2017-06-23,-1.2126000000000001
2017-06-26,1.8051
2017-06-27,-2.4112999999999998
2017-06-28,2.3256
2017-06-29,-0.3551
2017-06-30,2.3521
2017-07-03,4.1783
2017-07-05,-0.9358
2017-07-06,-7.7598
2017-07-07,1.2436
2017-07-10,0.8671
2017-07-11,-0.5731
2017-07-12,-0.4323
2017-07-13,3.4009
2017-07-14,1.8894
2017-07-17,0.0687
2017-07-18,-1.7159
2017-07-19,1.0475
2017-07-20,-1.1748
2017-07-21,-3.4266
2017-07-24,-1.9550999999999998
2017-07-25,2.6588000000000003
2017-07-26,0.5755
2017-07-27,0.0715
2017-07-28,0.0
2017-07-31,-0.3574
2017-08-01,23.6011
2017-08-02,5.2234
2017-08-03,0.8274
2017-08-04,1.4769999999999999
2017-08-07,-3.8814
2017-08-08,1.7386
2017-08-09,2.7012
2017-08-10,-3.7574
2017-08-11,0.3346
2017-08-14,-3.5575
2017-08-15,-0.9798
2017-08-16,-0.1746
2017-08-17,-1.1078999999999999
2017-08-18,0.9434
2017-08-21,0.2336
2017-08-22,-1.8648
2017-08-23,0.3563
2017-08-24,-0.2959
2017-08-25,0.7122
2017-08-28,2.5339
2017-08-29,-2.6437
2017-08-30,-1.0035
2017-08-31,2.5641
2017-09-01,1.2209
2017-09-05,-2.5846999999999998
2017-09-06,1.6509
2017-09-07,-1.7401
2017-09-08,-0.5903
2017-09-11,-0.2969
2017-09-12,3.5736
2017-09-13,2.5877
2017-09-14,-3.9798
2017-09-15,-0.4086
2017-09-18,-7.5029
2017-09-19,4.6895
2017-09-20,0.4237
2017-09-21,1.0247
2017-09-22,1.6705999999999999
2017-09-25,-0.3521
2017-09-26,1.5901
2017-09-27,3.4203
2017-09-28,-0.3924
2017-09-29,-0.7316
2017-10-02,2.3243
2017-10-03,-0.3324
2017-10-04,-0.3891
2017-10-05,-0.1116
2017-10-06,-0.2793
2017-10-09,0.056
2017-10-10,-3.1355
2017-10-11,-0.6936
2017-10-12,1.397
2017-10-13,-1.6648
2017-10-16,0.0584
2017-10-17,-1.7503
2017-10-18,1.5439
2017-10-19,-1.1696
2017-10-20,0.7692
2017-10-23,-0.1174
2017-10-24,0.7643
2017-10-25,-0.7585
2017-10-26,4.0564
2017-10-27,-2.7119
2017-10-30,-1.0453
2017-10-31,-4.7535
2017-11-01,-7.1472999999999995
2017-11-02,1.5262
2017-11-03,-4.0523
2017-11-06,-3.2016
2017-11-07,-3.9409
2017-11-08,-0.6593
2017-11-09,0.295
2017-11-10,3.0882
2017-11-13,-2.9244
2017-11-14,0.8817
2017-11-15,-3.496
2017-11-16,0.8302
2017-11-17,3.9671
2017-11-20,3.5277
2017-11-21,-0.5563
2017-11-22,-0.1399
2017-11-24,-1.2605
2017-11-27,-0.922
2017-11-28,2.7201
2017-11-29,-0.6969
2017-11-30,-1.0526
2017-12-01,-1.7021
2017-12-04,-0.7215
2017-12-05,0.436
2017-12-06,-1.3748
2017-12-07,0.4402
2017-12-08,0.3652
2017-12-11,-0.655
2017-12-12,-0.5861
2017-12-13,-0.0737
2017-12-14,-3.3186
2017-12-15,2.5934
2017-12-18,0.5204
2017-12-19,4.9556000000000004
2017-12-20,1.2685
2017-12-21,0.5567
2017-12-22,-0.2076
2017-12-26,1.595
2017-12-27,-0.6826
2017-12-28,-1.3746
2017-12-29,-2.2997
2018-01-02,2.8531
2018-01-03,-1.8031000000000001
2018-01-04,1.2711999999999999
2018-01-05,-3.0683
2018-01-08,-2.6619
2018-01-09,-2.6608
2018-01-10,-0.6834
2018-01-11,2.9052
2018-01-12,-0.8172
2018-01-16,-2.0225
2018-01-17,1.1468
2018-01-18,-2.192
2018-01-19,0.6182
2018-01-22,0.5376
2018-01-23,-3.2086
2018-01-24,1.4996
2018-01-25,-29.1602
2018-01-26,1.5368
2018-01-29,-4.0
2018-01-30,-7.6577
2018-01-31,3.0488
2018-02-01,-2.0118
2018-02-02,4.4686
2018-02-05,-8.5549
2018-02-06,0.5057
2018-02-07,14.8428
2018-02-08,-6.7908
2018-02-09,1.0576
2018-02-12,-1.3953
2018-02-13,-5.3065999999999995
2018-02-14,3.6115
2018-02-15,-1.6827
2018-02-16,1.7115
2018-02-20,1.0817
2018-02-21,2.2592
2018-02-22,-1.6279
2018-02-23,-0.8274
2018-02-26,1.7877999999999998
2018-02-27,-1.7564
2018-02-28,-1.7877999999999998
2018-03-01,6.9175
2018-03-02,8.059
2018-03-05,-0.4202
2018-03-06,4.6414
2018-03-07,-0.2016
2018-03-08,-0.6061
2018-03-09,0.4065
2018-03-12,-0.9109
2018-03-13,0.6129
2018-03-14,-1.7259
2018-03-15,-2.9959
2018-03-16,0.639
2018-03-19,-3.1746
2018-03-20,-2.7321999999999997
2018-03-21,0.7865
2018-03-22,-3.01
2018-03-23,-4.1379
2018-03-26,1.7986
2018-03-27,-1.7668
2018-03-28,-1.3189
2018-03-29,0.1215
2018-04-02,-4.0049
2018-04-03,1.6435
2018-04-04,2.7363
2018-04-05,1.5737999999999999
2018-04-06,-3.9333
2018-04-09,-1.737
2018-04-10,0.7576
2018-04-11,-0.5013
2018-04-12,0.7557
2018-04-13,0.25
2018-04-16,1.995
2018-04-17,0.489
2018-04-18,2.1898
2018-04-19,-0.2381
2018-04-20,-2.6253
2018-04-23,-0.1225
2018-04-24,-1.3497
2018-04-25,-1.7412999999999998
2018-04-26,-2.2785
2018-04-27,-1.943
2018-04-30,-1.321
2018-05-01,-2.2758
2018-05-02,3.2877
2018-05-03,-20.4244
2018-05-04,-1.6667
2018-05-07,0.339
2018-05-08,-3.8851
2018-05-09,-0.3515
2018-05-10,-6.3492
2018-05-11,3.0132
2018-05-14,5.3016
2018-05-15,-1.0417
2018-05-16,7.3684
2018-05-17,-2.7778
2018-05-18,0.0
2018-05-21,5.5462
2018-05-22,1.5924
2018-05-23,-2.0376
2018-05-24,-0.32
2018-05-25,-0.321
2018-05-29,-2.2544
2018-05-30,6.2603
2018-05-31,3.1008
2018-06-01,-7.5188
2018-06-04,2.6016
2018-06-05,-1.1094
2018-06-06,3.5256
2018-06-07,0.0
2018-06-08,2.0124
2018-06-11,2.8832
2018-06-12,0.4425
2018-06-13,0.0
2018-06-14,0.2937
2018-06-15,2.0498
2018-06-18,7.4605
2018-06-19,-0.4005
2018-06-20,-0.6702
2018-06-21,-2.0243
2018-06-22,-14.6006
2018-06-25,-3.2258
2018-06-26,1.6667
2018-06-27,-1.3115
2018-06-28,-1.6611
2018-06-29,0.6757
2018-07-02,5.8725000000000005
2018-07-03,0.7924
2018-07-05,8.4906
2018-07-06,2.4638
2018-07-09,-1.6973
2018-07-10,1.0072
2018-07-11,-0.4274
2018-07-12,-2.7182
2018-07-13,-0.8824
2018-07-16,1.9287999999999998
2018-07-17,-17.1761
2018-07-18,-1.7574999999999998
2018-07-19,-1.2522
2018-07-20,0.5435
2018-07-23,-1.2612999999999999
2018-07-24,-0.5474
2018-07-25,-2.5688
2018-07-26,2.2599
2018-07-27,-0.5525
2018-07-30,17.5926
2018-07-31,9.4488
2018-08-01,-0.5755
2018-08-02,-1.8813
2018-08-03,-1.3274
2018-08-06,4.4843
2018-08-07,11.0157
2018-08-08,-3.2216
2018-08-09,5.0599
2018-08-10,-3.1686
2018-08-13,-7.9843
2018-08-14,1.4224999999999999
2018-08-15,0.7013
2018-08-16,3.7603999999999997
2018-08-17,2.4161
2018-08-20,0.5242
2018-08-21,-2.2164
2018-08-22,-0.8
2018-08-23,0.8065
2018-08-24,0.1333
2018-08-27,1.5979
2018-08-28,0.2621
2018-08-29,0.6536
2018-08-30,-0.5195
2018-08-31,1.3054999999999999
2018-09-04,-0.9021
2018-09-05,-1.3004
2018-09-06,0.9223
2018-09-07,0.5222
2018-09-10,0.9091
2018-09-11,0.6435
2018-09-12,0.0
2018-09-13,2.4297
2018-09-14,1.1236
2018-09-17,3.4568
2018-09-18,-1.9093
2018-09-19,-2.0681
2018-09-20,-1.3665
2018-09-21,-3.0227
2018-09-24,-4.1558
2018-09-25,-3.252
2018-09-26,-2.1008
2018-09-27,5.1502
2018-09-28,-2.9932
2018-10-01,-0.561
2018-10-02,1.6925
2018-10-03,-1.8031000000000001
2018-10-04,-0.9887
2018-10-05,0.7133
2018-10-08,0.2833
2018-10-09,0.2825
2018-10-10,-2.3944
2018-10-11,-2.4531
2018-10-12,2.9586
2018-10-15,4.454
2018-10-16,5.9147
2018-10-17,-6.8831
2018-10-18,-4.463
2018-10-19,-8.0292
2018-10-22,-1.2698
2018-10-23,3.0547
2018-10-24,-8.7363
2018-10-25,3.4188
2018-10-26,6.6116
2018-10-29,-4.186
2018-10-30,-7.4434000000000005
2018-10-31,-1.9231
2018-11-01,1.0695000000000001
2018-11-02,-1.2346
2018-11-05,0.5357
2018-11-06,-0.5329
2018-11-07,0.7143
2018-11-08,-54.6099
2018-11-09,0.0
2018-11-12,-15.625
2018-11-13,-14.3519
2018-11-14,0.5405
2018-11-15,-3.2258
2018-11-16,-0.5556
2018-11-19,10.0559
2018-11-20,-1.5228000000000002
2018-11-21,6.1856
2018-11-23,-7.2816
2018-11-26,4.1885
2018-11-27,-8.0402
2018-11-28,8.1967
2018-11-29,2.0202
2018-11-30,-0.9901
2018-12-03,0.0
2018-12-04,-4.0
2018-12-06,-5.2083
2018-12-07,-5.4945
2018-12-10,0.0
2018-12-11,5.2326
2018-12-12,2.7624
2018-12-13,-6.4516
2018-12-14,-1.1494
2018-12-17,-5.814
2018-12-18,4.9383
2018-12-19,-4.7059
2018-12-20,-3.7037
2018-12-21,-5.7692
2018-12-24,-4.7619
2018-12-26,-0.7143
2018-12-27,1.4388
2018-12-28,4.9645
2018-12-31,-3.3784
2019-01-02,11.8881
2019-01-03,-8.125
2019-01-04,29.932
2019-01-07,2.0942
2019-01-08,-6.1538
2019-01-09,7.1038
2019-01-10,1.0204
2019-01-11,-5.5556
2019-01-14,0.5348
2019-01-15,6.383
2019-01-16,20.5
2019-01-17,-4.9793
2019-01-18,-5.2402
2019-01-22,-5.9908
2019-01-23,-18.1373
2019-01-24,4.1916
2019-01-25,-1.7241
2019-01-28,-0.5848
2019-01-29,0.0
2019-01-30,22.352899999999998
2019-01-31,0.9615
2019-02-01,2.8571
2019-02-04,21.2963
2019-02-05,-9.1603
2019-02-06,-5.4622
2019-02-07,-7.1111
2019-02-08,-5.2632
2019-02-11,4.0404
2019-02-12,4.3689
2019-02-13,0.4651
2019-02-14,3.7037
2019-02-15,-3.5714
2019-02-19,-2.3148
2019-02-20,-2.3697
2019-02-21,0.0
2019-02-22,6.7961
2019-02-25,1.8182
2019-02-26,8.482099999999999
2019-02-27,14.8148
2019-02-28,-3.5842
2019-03-01,8.5502
2019-03-04,2.7397
2019-03-05,-10.0
2019-03-06,-5.1852
2019-03-07,-3.125
2019-03-08,0.0
2019-03-11,0.8065
2019-03-12,3.6
2019-03-13,-5.7915
2019-03-14,-8.1967
2019-03-15,5.3571
2019-03-18,0.8475
2019-03-19,-5.4622
2019-03-20,-11.1111
2019-03-21,0.0
2019-03-22,-4.0
2019-03-25,0.0
2019-03-26,-1.0417
2019-03-27,6.3158
2019-03-28,-5.4455
2019-03-29,1.5707
2019-04-01,4.1237
2019-04-02,-4.9505
2019-04-03,7.2917
2019-04-04,0.9709
2019-04-05,12.0192
2019-04-08,-1.7167
2019-04-09,-5.6769
2019-04-10,6.0185
2019-04-11,2.6201
2019-04-12,5.5319
2019-04-15,4.0323
2019-04-16,4.2636
2019-04-17,1.8587
2019-04-18,-0.7299
2019-04-22,0.3676
2019-04-23,1.8315000000000001
2019-04-24,1.7986
2019-04-25,-4.5936
2019-04-26,4.8148
2019-04-29,2.8269
2019-04-30,-4.4674
2019-05-01,-0.3597
2019-05-02,-4.3321
2019-05-03,-7.9245
2019-05-06,6.1475
2019-05-07,-2.7027
2019-05-08,1.5873
2019-05-09,6.6406
2019-05-10,12.8205
2019-05-13,5.8442
2019-05-14,6.4417
2019-05-15,4.3228
2019-05-16,4.1436
2019-05-17,6.366
2019-05-20,-9.4763
2019-05-21,4.4077
2019-05-22,3.6939
2019-05-23,0.0
2019-05-24,9.6692
2019-05-28,-1.3921000000000001
2019-05-29,5.6471
2019-05-30,-3.7862
2019-05-31,-6.0185
2019-06-03,7.8818
2019-06-04,-3.1963
2019-06-05,-1.4151
2019-06-06,-20.3349
2019-06-07,21.021
2019-06-10,0.2481
2019-06-11,-0.9901
2019-06-12,0.5
2019-06-13,-1.7412999999999998
2019-06-14,-10.6329
2019-06-17,11.6147
2019-06-18,0.0
2019-06-19,-1.2690000000000001
2019-06-20,0.0
2019-06-21,-8.7404
2019-06-24,2.8169
2019-06-25,-3.2877
2019-06-26,2.2663
2019-06-27,-1.108
2019-06-28,0.5602
2019-07-01,3.3426
2019-07-02,0.8086
2019-07-03,-1.8717000000000001
2019-07-05,0.545
2019-07-08,6.2331
2019-07-09,0.2551
2019-07-10,-6.3613
2019-07-11,-3.5326
2019-07-12,0.8451
2019-07-15,6.7039
2019-07-16,1.3089
2019-07-17,0.5168
2019-07-18,2.3136
2019-07-19,-1.005
2019-07-22,14.2132
2019-07-23,3.3333
2019-07-24,1.7204000000000002
2019-07-25,6.5539
2019-07-26,4.1667
2019-07-29,1.1429
2019-07-30,0.7533
2019-07-31,7.2897
2019-08-01,-16.5505
2019-08-02,2.5052
2019-08-05,-10.1833
2019-08-06,6.8027
2019-08-07,-5.5202
2019-08-08,-26.7416
2019-08-09,0.9202
2019-08-12,-6.9909
2019-08-13,2.9412000000000003
2019-08-14,-7.3016
2019-08-15,0.3425
2019-08-16,19.4539
2019-08-19,5.7143
2019-08-20,2.1622
2019-08-21,3.4392
2019-08-22,2.5575
2019-08-23,-0.4988
2019-08-26,1.0025
2019-08-27,1.2407
2019-08-28,2.9412000000000003
2019-08-29,-0.2381
2019-08-30,-0.2387
2019-09-03,5.5024
2019-09-04,-0.4535
2019-09-05,5.0114
2019-09-06,-1.7354
2019-09-09,-4.415
2019-09-10,3.6952
2019-09-11,-0.4454
2019-09-12,-2.0134
2019-09-13,-2.0548
2019-09-16,-1.1655
2019-09-17,-5.8962
2019-09-18,-4.7619
2019-09-19,6.0526
2019-09-20,-2.2333
2019-09-23,4.3147
2019-09-24,-3.6496
2019-09-25,-3.7879
2019-09-26,-1.0499
2019-09-27,-2.3872999999999998
2019-09-30,3.8043
2019-10-01,-7.3298
2019-10-02,2.8249
2019-10-03,-0.5495
2019-10-04,4.6961
2019-10-07,0.2639
2019-10-08,-3.4211
2019-10-09,4.0872
2019-10-10,-2.0942
2019-10-11,2.4064
2019-10-14,-3.9164
2019-10-15,3.2609
2019-10-16,3.6842
2019-10-17,1.2690000000000001
2019-10-18,0.7519
2019-10-21,-0.7463
2019-10-22,1.7544
2019-10-23,0.7389
2019-10-24,-2.445
2019-10-25,1.0025
2019-10-28,0.0
2019-10-29,0.2481
2019-10-30,-0.7426
2019-10-31,-4.2394
2019-11-01,4.4271
2019-11-04,4.9875
2019-11-05,4.2755
2019-11-06,1.3667
2019-11-07,3.3708
2019-11-08,-0.8696
2019-11-11,6.7982
2019-11-12,-22.1766
