ticker,OESX US Equity
2008-05-09,4.0669
2008-05-12,3.183
2008-05-13,11.2775
2008-05-14,-0.0792
2008-05-15,-1.3471
2008-05-16,-4.6586
2008-05-19,-2.1904
2008-05-20,-1.9811
2008-05-21,3.2513
2008-05-22,5.617
2008-05-23,-0.4835
2008-05-27,-0.4049
2008-05-28,1.3008
2008-05-29,1.4445999999999999
2008-05-30,-3.8766
2008-06-02,0.0
2008-06-03,-0.0823
2008-06-04,-2.2241
2008-06-05,1.011
2008-06-06,-1.5013
2008-06-09,-1.4395
2008-06-10,-1.6322999999999999
2008-06-11,-2.1834
2008-06-12,0.9821
2008-06-13,-3.8019
2008-06-16,-2.5735
2008-06-17,-1.3208
2008-06-18,-2.1033
2008-06-19,-1.9531
2008-06-20,-1.1952
2008-06-23,4.7379
2008-06-24,-3.9461
2008-06-25,-0.4008
2008-06-26,-6.4386
2008-06-27,6.7742
2008-06-30,0.7049
2008-07-01,0.4
2008-07-02,-5.1793
2008-07-03,-0.2101
2008-07-07,0.7368
2008-07-08,1.1494
2008-07-09,-1.8595000000000002
2008-07-10,0.6316
2008-07-11,-1.2551999999999999
2008-07-14,-4.4492
2008-07-15,-4.6563
2008-07-16,-30.9302
2008-07-17,2.5253
2008-07-18,-4.9261
2008-07-21,0.8636
2008-07-22,2.911
2008-07-23,-0.3328
2008-07-24,-2.0033
2008-07-25,1.8739
2008-07-28,-5.5184
2008-07-29,2.8319
2008-07-30,-0.8606
2008-07-31,-5.3819
2008-08-01,-4.0367
2008-08-04,-4.3977
2008-08-05,4.0
2008-08-06,0.1923
2008-08-07,2.3033
2008-08-08,0.3752
2008-08-11,8.972
2008-08-12,1.7153
2008-08-13,7.7572
2008-08-14,-0.4695
2008-08-15,-3.7736
2008-08-18,-2.9412000000000003
2008-08-19,2.5253
2008-08-20,-1.4778
2008-08-21,2.1667
2008-08-22,1.1419
2008-08-25,-3.2258
2008-08-26,1.1667
2008-08-27,1.1532
2008-08-28,0.1629
2008-08-29,-2.439
2008-09-02,0.8333
2008-09-03,1.4876
2008-09-04,-1.6287
2008-09-05,-2.3179
2008-09-08,-1.6949
2008-09-09,-6.5517
2008-09-10,-0.738
2008-09-11,-2.2305
2008-09-12,3.4221
2008-09-15,1.8382
2008-09-16,10.2888
2008-09-17,-2.2913
2008-09-18,21.943
2008-09-19,-5.7692
2008-09-22,-1.7492999999999999
2008-09-23,-5.638
2008-09-24,-3.7736
2008-09-25,0.3268
2008-09-26,-0.8143
2008-09-29,-5.5829
2008-09-30,-2.4348
2008-10-01,-4.8128
2008-10-02,-14.2322
2008-10-03,-3.4934
2008-10-06,-7.6923
2008-10-07,-0.4902
2008-10-08,-2.7094
2008-10-09,1.5190000000000001
2008-10-10,2.2444
2008-10-13,8.5366
2008-10-14,0.4494
2008-10-15,-2.6846
2008-10-16,-4.3678
2008-10-17,-2.4038
2008-10-20,10.5911
2008-10-21,-5.3452
2008-10-22,-6.1176
2008-10-23,3.2580999999999998
2008-10-24,-1.4563
2008-10-27,-1.7241
2008-10-28,11.5288
2008-10-29,-4.9437999999999995
2008-10-30,4.2553
2008-10-31,0.6803
2008-11-03,2.4775
2008-11-04,-15.1648
2008-11-05,-18.3938
2008-11-06,-2.5397
2008-11-07,-2.2801
2008-11-10,1.6667
2008-11-11,-5.2459
2008-11-12,-1.3841
2008-11-13,11.9298
2008-11-14,-5.0157
2008-11-17,9.2409
2008-11-18,-3.0211
2008-11-19,-2.1807
2008-11-20,-1.5924
2008-11-21,10.0324
2008-11-24,10.2941
2008-11-25,0.0
2008-11-26,1.6
2008-11-28,0.7874
2008-12-01,-4.9479
2008-12-02,3.8356
2008-12-03,-10.8179
2008-12-04,-1.7751000000000001
2008-12-05,7.8313
2008-12-08,8.9385
2008-12-09,-7.9487
2008-12-10,0.8357
2008-12-11,-6.3536
2008-12-12,3.5398
2008-12-15,1.1396
2008-12-16,11.2676
2008-12-17,6.0759
2008-12-18,3.8186
2008-12-19,2.7586
2008-12-22,0.0
2008-12-23,22.8188
2008-12-24,4.1894
2008-12-26,-6.1189
2008-12-29,-4.8417
2008-12-30,8.0235
2008-12-31,-1.9928
2009-01-02,-0.5545
2009-01-05,-1.3011
2009-01-06,-2.6365
2009-01-07,-4.8356
2009-01-08,3.6585
2009-01-09,-10.0
2009-01-12,0.2179
2009-01-13,4.5652
2009-01-14,-3.3264
2009-01-15,-2.1505
2009-01-16,0.0
2009-01-20,-9.011
2009-01-21,8.9372
2009-01-22,-4.4346
2009-01-23,-2.7842000000000002
2009-01-26,-4.5346
2009-01-27,-2.5
2009-01-28,8.461500000000001
2009-01-29,-7.5649999999999995
2009-01-30,13.8107
2009-02-02,-2.9213
2009-02-03,2.7778
2009-02-04,-0.6757
2009-02-05,3.8548999999999998
2009-02-06,3.9301
2009-02-09,-0.8403
2009-02-10,-0.6356
2009-02-11,-8.1023
2009-02-12,-1.3921000000000001
2009-02-13,0.9412
2009-02-17,-5.5944
2009-02-18,1.4815
2009-02-19,-6.326
2009-02-20,1.039
2009-02-23,0.2571
2009-02-24,10.7692
2009-02-25,-6.9444
2009-02-26,-0.7463
2009-02-27,3.0075
2009-03-02,-2.9196999999999997
2009-03-03,-9.2732
2009-03-04,5.2486
2009-03-05,-9.7113
2009-03-06,-4.6512
2009-03-09,-9.4512
2009-03-10,21.5488
2009-03-11,1.108
2009-03-12,9.863
2009-03-13,-1.2469000000000001
2009-03-16,1.5152
2009-03-17,4.2289
2009-03-18,-1.1933
2009-03-19,0.4831
2009-03-20,5.0481
2009-03-23,11.8993
2009-03-24,-7.7735
2009-03-25,1.9984
2009-03-26,1.7391
2009-03-27,-3.8462
2009-03-30,-7.1111
2009-03-31,5.5024
2009-04-01,-6.1224
2009-04-02,7.4879
2009-04-03,4.7191
2009-04-06,-3.8627000000000002
2009-04-07,-6.4732
2009-04-08,-2.6253
2009-04-09,0.9804
2009-04-13,-1.2136
2009-04-14,0.4914
2009-04-15,-0.2445
2009-04-16,1.4706000000000001
2009-04-17,0.4831
2009-04-20,-4.0865
2009-04-21,7.0175
2009-04-22,1.6393
2009-04-23,-1.6129
2009-04-24,0.4684
2009-04-27,-0.2331
2009-04-28,-4.9065
2009-04-29,2.457
2009-04-30,1.9184999999999999
2009-05-01,-4.4706
2009-05-04,3.202
2009-05-05,3.58
2009-05-06,-0.4608
2009-05-07,2.3148
2009-05-08,-1.5836999999999999
2009-05-11,-0.9195
2009-05-12,0.0
2009-05-13,-5.1044
2009-05-14,1.2225
2009-05-15,-3.1401
2009-05-18,2.2444
2009-05-19,-7.8049
2009-05-20,-4.4974
2009-05-21,-0.831
2009-05-22,1.3966
2009-05-26,-0.551
2009-05-27,-2.4931
2009-05-28,-2.2727
2009-05-29,1.7442
2009-06-01,-0.2857
2009-06-02,-3.4384
2009-06-03,3.5608
2009-06-04,0.0
2009-06-05,0.0
2009-06-08,-1.1461000000000001
2009-06-09,0.8696
2009-06-10,0.0
2009-06-11,0.0
2009-06-12,4.023
2009-06-15,1.105
2009-06-16,-4.3716
2009-06-17,-0.5714
2009-06-18,4.023
2009-06-19,0.0
2009-06-22,-7.1823
2009-06-23,1.4881
2009-06-24,-1.7595
2009-06-25,1.4925
2009-06-26,11.1765
2009-06-29,-6.8783
2009-06-30,6.5341000000000005
2009-07-01,0.0
2009-07-02,-7.2
2009-07-06,-0.5747
2009-07-07,-0.8671
2009-07-08,-0.2915
2009-07-09,-1.462
2009-07-10,2.0772
2009-07-13,3.1977
2009-07-14,1.6901000000000002
2009-07-15,3.8781
2009-07-16,-0.5333
2009-07-17,-8.5791
2009-07-20,2.6393
2009-07-21,0.0
2009-07-22,0.2857
2009-07-23,-0.2849
2009-07-24,-1.4285999999999999
2009-07-27,0.8696
2009-07-28,0.2874
2009-07-29,-2.5788
2009-07-30,2.3529
2009-07-31,-0.2874
2009-08-03,0.5764
2009-08-04,-1.4327
2009-08-05,-9.8837
2009-08-06,3.5484
2009-08-07,2.4922
2009-08-10,2.7356
2009-08-11,-1.7751000000000001
2009-08-12,1.2048
2009-08-13,-0.8929
2009-08-14,-2.1021
2009-08-17,-1.227
2009-08-18,-2.1739
2009-08-19,-0.6349
2009-08-20,0.9585
2009-08-21,-0.6329
2009-08-24,0.3185
2009-08-25,-0.3175
2009-08-26,0.3185
2009-08-27,2.8571
2009-08-28,-0.6173
2009-08-31,-2.795
2009-09-01,-3.8339
2009-09-02,0.9967
2009-09-03,-0.3289
2009-09-04,-0.6601
2009-09-08,0.3322
2009-09-09,1.6556
2009-09-10,1.3029
2009-09-11,1.2862
2009-09-14,0.0
2009-09-15,1.9048
2009-09-16,-8.0997
2009-09-17,2.0339
2009-09-18,-0.6645
2009-09-21,5.6856
2009-09-22,-2.2152
2009-09-23,0.9709
2009-09-24,0.9615
2009-09-25,0.3175
2009-09-28,-0.6329
2009-09-29,-0.9554
2009-09-30,0.6431
2009-10-01,-1.278
2009-10-02,-0.6472
2009-10-05,0.3257
2009-10-06,2.2727
2009-10-07,0.0
2009-10-08,-1.5873
2009-10-09,1.6129
2009-10-12,-0.6349
2009-10-13,0.639
2009-10-14,0.9524
2009-10-15,-1.2579
2009-10-16,0.0
2009-10-19,1.5924
2009-10-20,-2.5078
2009-10-21,-0.3215
2009-10-22,2.2580999999999998
2009-10-23,-2.2082
2009-10-26,0.3226
2009-10-27,1.6077
2009-10-28,12.0253
2009-10-29,16.1017
2009-10-30,-7.2993
2009-11-02,3.1496
2009-11-03,-4.3257
2009-11-04,-3.4574
2009-11-05,6.0606
2009-11-06,4.1558
2009-11-09,-0.4988
2009-11-10,-3.0075
2009-11-11,2.584
2009-11-12,-5.5416
2009-11-13,1.3333
2009-11-16,3.1579
2009-11-17,1.7856999999999998
2009-11-18,-1.7544
2009-11-19,-4.3367
2009-11-20,-4.8
2009-11-23,2.521
2009-11-24,-0.2732
2009-11-25,-4.9315
2009-11-27,-2.3055
2009-11-30,18.5841
2009-12-01,-0.7463
2009-12-02,1.7544
2009-12-03,-2.9557
2009-12-04,0.2538
2009-12-07,-1.5190000000000001
2009-12-08,-1.2852999999999999
2009-12-09,-4.1667
2009-12-10,-3.2609
2009-12-11,0.0
2009-12-14,9.8315
2009-12-15,-0.5115
2009-12-16,0.7712
2009-12-17,-0.5102
2009-12-18,4.6154
2009-12-21,14.4608
2009-12-22,-3.6403
2009-12-23,-2.8889
2009-12-24,5.9497
2009-12-28,-4.3197
2009-12-29,0.4515
2009-12-30,-0.4494
2009-12-31,-0.9029
2010-01-04,2.0501
2010-01-05,3.7946
2010-01-06,12.043
2010-01-07,19.7697
2010-01-08,-4.8077
2010-01-11,-8.4175
2010-01-12,3.4926
2010-01-13,-3.0195
2010-01-14,1.8315000000000001
2010-01-15,-1.259
2010-01-19,3.2787
2010-01-20,-1.5873
2010-01-21,-6.4516
2010-01-22,-1.1494
2010-01-25,-0.5814
2010-01-26,-2.729
2010-01-27,-4.6091999999999995
2010-01-28,-1.6806999999999999
2010-01-29,1.7094
2010-02-01,-1.2605
2010-02-02,9.3617
2010-02-03,-1.751
2010-02-04,5.3465
2010-02-05,2.2556
2010-02-08,-1.4706000000000001
2010-02-09,-3.5448
2010-02-10,-2.3211
2010-02-11,3.9604
2010-02-12,-3.0476
2010-02-16,5.3045
2010-02-17,0.0
2010-02-18,1.6791
2010-02-19,4.0367
2010-02-22,-2.4691
2010-02-23,-1.085
2010-02-24,0.3656
2010-02-25,-3.0965
2010-02-26,-3.0075
2010-03-01,5.4264
2010-03-02,0.0
2010-03-03,-2.7574
2010-03-04,-1.3233
2010-03-05,3.4483
2010-03-08,-0.5556
2010-03-09,2.4209
2010-03-10,1.0909
2010-03-11,0.3597
2010-03-12,-1.4337
2010-03-15,-2.7273
2010-03-16,0.5607
2010-03-17,1.487
2010-03-18,6.2271
2010-03-19,-12.4138
2010-03-22,-0.9843
2010-03-23,2.7833
2010-03-24,-3.0948
2010-03-25,-0.7984
2010-03-26,-1.2072
2010-03-29,-3.2587
2010-03-30,2.1053
2010-03-31,1.0309
2010-04-01,-3.0612
2010-04-05,4.2105
2010-04-06,2.8283
2010-04-07,-0.1965
2010-04-08,-1.7717
2010-04-09,-5.01
2010-04-12,-2.5316
2010-04-13,1.7316
2010-04-14,2.5532
2010-04-15,3.3195
2010-04-16,-4.4177
2010-04-19,0.2101
2010-04-20,3.3543
2010-04-21,0.4057
2010-04-22,0.8081
2010-04-23,2.2044
2010-04-26,2.9412000000000003
2010-04-27,-0.5714
2010-04-28,0.7663
2010-04-29,2.0913
2010-04-30,-0.7449
2010-05-03,-0.5629
2010-05-04,-3.7736
2010-05-05,-3.7255000000000003
2010-05-06,-8.3503
2010-05-07,-4.4444
2010-05-10,5.1163
2010-05-11,2.6549
2010-05-12,4.3103
2010-05-13,0.0
2010-05-14,-20.0413
2010-05-17,-5.4264
2010-05-18,-5.4645
2010-05-19,-2.8902
2010-05-20,-5.3571
2010-05-21,3.7736
2010-05-24,-2.4242
2010-05-25,6.8323
2010-05-26,-0.8721
2010-05-27,4.9853
2010-05-28,3.6313
2010-06-01,-9.1644
2010-06-02,2.6706
2010-06-03,-0.578
2010-06-04,-8.4302
2010-06-07,-3.4920999999999998
2010-06-08,-4.6053
2010-06-09,2.069
2010-06-10,3.3784
2010-06-11,0.3268
2010-06-14,0.3257
2010-06-15,-0.3247
2010-06-16,-0.6515
2010-06-17,4.5902
2010-06-18,5.9561
2010-06-21,-8.284
2010-06-22,0.3226
2010-06-23,7.717
2010-06-24,-6.2687
2010-06-25,-4.4586
2010-06-28,3.3333
2010-06-29,0.0
2010-06-30,1.9355
2010-07-01,-3.481
2010-07-02,0.0
2010-07-06,-3.6066000000000003
2010-07-07,-1.0204
2010-07-08,-2.7491
2010-07-09,5.3004
2010-07-12,1.3423
2010-07-13,0.9934
2010-07-14,-1.3115
2010-07-15,7.309
2010-07-16,-5.5728
2010-07-19,3.2787
2010-07-20,-2.5397
2010-07-21,-0.6515
2010-07-22,2.9508
2010-07-23,-1.2739
2010-07-26,-0.6452
2010-07-27,-2.2727
2010-07-28,5.6478
2010-07-29,2.5157
2010-07-30,-1.227
2010-08-02,-5.9006
2010-08-03,2.3102
2010-08-04,-3.5484
2010-08-05,0.0
2010-08-06,-0.6689
2010-08-09,-1.3468
2010-08-10,-2.3891
2010-08-11,-2.7972
2010-08-12,-2.518
2010-08-13,-0.369
2010-08-16,-6.6667
2010-08-17,-2.3810000000000002
2010-08-18,-4.065
2010-08-19,1.2711999999999999
2010-08-20,-2.0921
2010-08-23,-4.2735
2010-08-24,-1.3393
2010-08-25,-0.4525
2010-08-26,0.4545
2010-08-27,1.3575
2010-08-30,3.125
2010-08-31,5.6277
2010-09-01,7.7869
2010-09-02,-0.3802
2010-09-03,2.6718
2010-09-07,5.9526
2010-09-08,3.5042
2010-09-09,2.3093
2010-09-10,-3.5825
2010-09-13,-3.4364
2010-09-14,-0.3559
2010-09-15,-0.3571
2010-09-16,1.7921
2010-09-17,4.9296
2010-09-20,0.0
2010-09-21,2.349
2010-09-22,-0.3279
2010-09-23,0.3289
2010-09-24,0.0
2010-09-27,1.6393
2010-09-28,2.2580999999999998
2010-09-29,-0.4732
2010-09-30,0.4754
2010-10-01,-0.3155
2010-10-04,-0.9494
2010-10-05,1.5974
2010-10-06,4.717
2010-10-07,4.5045
2010-10-08,4.023
2010-10-11,0.0138
2010-10-12,3.0244
2010-10-13,6.4343
2010-10-14,-0.2519
2010-10-15,0.5051
2010-10-18,-0.2513
2010-10-19,-1.2594
2010-10-20,-0.7653
2010-10-21,-4.6272
2010-10-22,1.3477000000000001
2010-10-25,-1.3298
2010-10-26,4.5822
2010-10-27,-11.5979
2010-10-28,1.7492999999999999
2010-10-29,-4.0115
2010-11-01,2.9851
2010-11-02,-0.2899
2010-11-03,1.1628
2010-11-04,-0.8621
2010-11-05,-0.5797
2010-11-08,-1.7492999999999999
2010-11-09,-0.5935
2010-11-10,1.791
2010-11-11,-1.4663
2010-11-12,-0.2976
2010-11-15,0.2985
2010-11-16,-4.1667
2010-11-17,-1.8634
2010-11-18,0.3165
2010-11-19,3.7855
2010-11-22,-1.5198
2010-11-23,-2.7778
2010-11-24,0.6349
2010-11-26,0.0
2010-11-29,0.3155
2010-11-30,0.3145
2010-12-01,0.0
2010-12-02,7.5235
2010-12-03,-3.207
2010-12-06,1.506
2010-12-07,-0.5935
2010-12-08,-2.0896
2010-12-09,-3.0488
2010-12-10,0.9434
2010-12-13,1.8692
2010-12-14,-3.3601
2010-12-15,4.4262
2010-12-16,2.1212
2010-12-17,-4.451
2010-12-20,0.9317
2010-12-21,0.3077
2010-12-22,4.2945
2010-12-23,-3.8235
2010-12-27,1.2232
2010-12-28,-1.5106000000000002
2010-12-29,1.227
2010-12-30,1.2121
2010-12-31,0.0
2011-01-03,-1.7964
2011-01-04,2.1341
2011-01-05,-1.194
2011-01-06,1.8127
2011-01-07,-0.5935
2011-01-10,0.0
2011-01-11,0.0
2011-01-12,3.8806000000000003
2011-01-13,1.1494
2011-01-14,1.9886
2011-01-18,-0.8357
2011-01-19,9.5506
2011-01-20,2.5641
2011-01-21,-1.9
2011-01-24,3.4659
2011-01-25,15.0246
2011-01-26,-3.6403
2011-01-27,-1.7778
2011-01-28,-4.0074
2011-01-31,2.5248
2011-02-01,-1.6092
2011-02-02,-10.2804
2011-02-03,4.6875
2011-02-04,-2.2388
2011-02-07,-1.5267
2011-02-08,2.8424
2011-02-09,-0.2513
2011-02-10,-0.5038
2011-02-11,1.5190000000000001
2011-02-14,-0.4988
2011-02-15,-2.2556
2011-02-16,0.0
2011-02-17,-0.5128
2011-02-18,1.0309
2011-02-22,4.3367
2011-02-23,-4.1565
2011-02-24,-1.2755
2011-02-25,-1.5504
2011-02-28,3.4121
2011-03-01,1.7766
2011-03-02,5.2369
2011-03-03,1.1848
2011-03-04,-5.8548
2011-03-07,4.9751
2011-03-08,-1.1848
2011-03-09,-0.4796
2011-03-10,-2.8916
2011-03-11,0.9926
2011-03-14,-0.9828
2011-03-15,-0.5211
2011-03-16,-0.9728
2011-03-17,0.2519
2011-03-18,0.5025
2011-03-21,0.0
2011-03-22,0.5
2011-03-23,-0.4975
2011-03-24,0.5
2011-03-25,0.7463
2011-03-28,-1.2346
2011-03-29,1.0
2011-03-30,-0.2475
2011-03-31,0.1241
2011-04-01,0.1239
2011-04-04,-0.9901
2011-04-05,0.0
2011-04-06,0.5
2011-04-07,0.4975
2011-04-08,-1.4851
2011-04-11,0.2513
2011-04-12,-2.2556
2011-04-13,-2.5641
2011-04-14,1.5789
2011-04-15,1.0363
2011-04-18,-4.6154
2011-04-19,-2.957
2011-04-20,0.277
2011-04-21,2.2099
2011-04-25,-1.6216
2011-04-26,1.9231
2011-04-27,-0.2695
2011-04-28,0.8108
2011-04-29,-1.6086
2011-05-02,-1.3624
2011-05-03,-5.8011
2011-05-04,-0.2933
2011-05-05,-0.5882
2011-05-06,-6.8047
2011-05-09,4.4444
2011-05-10,-3.6474
2011-05-11,-0.3155
2011-05-12,-2.8481
2011-05-13,0.9772
2011-05-16,3.871
2011-05-17,2.4845
2011-05-18,6.6667
2011-05-19,11.3636
2011-05-20,3.0612
2011-05-23,3.7129
2011-05-24,-0.4773
2011-05-25,-4.7962
2011-05-26,-1.5112999999999999
2011-05-27,3.8363
2011-05-31,1.7241
2011-06-01,-0.7264
2011-06-02,-3.4146
2011-06-03,-0.2494
2011-06-06,-1.0158
2011-06-07,2.046
2011-06-08,-1.0025
2011-06-09,1.5190000000000001
2011-06-10,1.995
2011-06-13,-1.7115
2011-06-14,-2.4876
2011-06-15,2.8061
2011-06-16,-2.2333
2011-06-17,0.7614
2011-06-20,-2.267
2011-06-21,1.2887
2011-06-22,-0.5089
2011-06-23,3.8363
2011-06-24,-1.9704000000000002
2011-06-27,-3.7688
2011-06-28,-2.6109999999999998
2011-06-29,0.2681
2011-06-30,5.0802
2011-07-01,2.0324
2011-07-05,-1.2438
2011-07-06,2.2727
2011-07-07,-1.2346
2011-07-08,-1.75
2011-07-11,0.0
2011-07-12,0.5089
2011-07-13,2.2785
2011-07-14,-1.4851
2011-07-15,1.005
2011-07-18,-0.995
2011-07-19,0.2513
2011-07-20,-2.005
2011-07-21,-0.7673
2011-07-22,-0.7732
2011-07-25,0.2597
2011-07-26,0.5181
2011-07-27,1.5464
2011-07-28,-4.3147
2011-07-29,-2.6525
2011-08-01,0.2725
2011-08-02,-1.6303999999999998
2011-08-03,-0.8287
2011-08-04,-6.9638
2011-08-05,-5.9879999999999995
2011-08-08,7.0064
2011-08-09,-7.1429
2011-08-10,4.4872
2011-08-11,3.0675
2011-08-12,-4.7619
2011-08-15,-2.5
2011-08-16,5.7692
2011-08-17,-0.6061
2011-08-18,0.3049
2011-08-19,-1.2158
2011-08-22,1.8462
2011-08-23,1.2085
2011-08-24,3.2239
2011-08-25,0.0578
2011-08-26,1.7341
2011-08-29,5.3977
2011-08-30,-0.8086
2011-08-31,2.7174
2011-09-01,-6.3492
2011-09-02,-4.5198
2011-09-06,-4.7337
2011-09-07,6.5217
2011-09-08,0.0
2011-09-09,-5.2478
2011-09-12,0.6154
2011-09-13,0.9174
2011-09-14,-3.0303
2011-09-15,-1.5625
2011-09-16,-4.7619
2011-09-19,-3.3333
2011-09-20,0.3448
2011-09-21,-2.0619
2011-09-22,-7.3684
2011-09-23,3.4091
2011-09-26,-5.4945
2011-09-27,-2.7132
2011-09-28,0.8292
2011-09-29,3.1289
2011-09-30,1.5326
2011-10-03,-4.1509
2011-10-04,1.5748
2011-10-05,5.4264
2011-10-06,3.3088
2011-10-07,-3.9146
2011-10-10,0.7407
2011-10-11,3.3088
2011-10-12,-0.3559
2011-10-13,-0.3571
2011-10-14,1.4337
2011-10-17,-0.3534
2011-10-18,-4.2553
2011-10-19,-2.5926
2011-10-20,-3.4221
2011-10-21,4.3307
2011-10-24,-2.6414999999999997
2011-10-25,1.5504
2011-10-26,1.145
2011-10-27,5.6604
2011-10-28,11.0714
2011-10-31,-0.9646
2011-11-01,2.2727
2011-11-02,-7.3016
2011-11-03,-9.2466
2011-11-04,5.6604
2011-11-07,-1.7856999999999998
2011-11-08,-2.9091
2011-11-09,0.0
2011-11-10,-4.4944
2011-11-11,6.2745
2011-11-14,2.583
2011-11-15,1.4388
2011-11-16,-1.7730000000000001
2011-11-17,-2.1661
2011-11-18,-4.059
2011-11-21,5.3846
2011-11-22,-2.5547
2011-11-23,1.1236
2011-11-25,4.4444
2011-11-28,4.9645
2011-11-29,-5.0676
2011-11-30,3.2028
2011-12-01,-6.8966
2011-12-02,5.9259
2011-12-05,-1.049
2011-12-06,1.0601
2011-12-07,1.3986
2011-12-08,-1.7241
2011-12-09,3.5088
2011-12-12,1.6949
2011-12-13,1.0
2011-12-14,-1.6502
2011-12-15,-3.3557
2011-12-16,-2.0833
2011-12-19,-7.4468
2011-12-20,0.3831
2011-12-21,9.9237
2011-12-22,3.125
2011-12-23,0.3367
2011-12-27,-2.0134
2011-12-28,-0.6849
2011-12-29,-2.069
2011-12-30,3.8731999999999998
2012-01-03,-1.6949
2012-01-04,-5.1724
2012-01-05,-1.8182
2012-01-06,-0.7407
2012-01-09,5.5969999999999995
2012-01-10,4.2403
2012-01-11,0.678
2012-01-12,6.3972999999999995
2012-01-13,-0.9494
2012-01-17,0.9585
2012-01-18,0.0
2012-01-19,-1.2658
2012-01-20,1.2821
2012-01-23,-0.6329
2012-01-24,0.9554
2012-01-25,1.2618
2012-01-26,-1.5575999999999999
2012-01-27,-0.8861
2012-01-30,-0.3831
2012-01-31,0.641
2012-02-01,4.7771
2012-02-02,-8.8146
2012-02-03,3.3333
2012-02-06,-2.5806
2012-02-07,-0.3353
2012-02-08,-0.4942
2012-02-09,-2.5042
2012-02-10,-5.8219
2012-02-13,3.6364
2012-02-14,-2.807
2012-02-15,-0.722
2012-02-16,-1.4545
2012-02-17,-4.428
2012-02-21,1.9304999999999999
2012-02-22,0.3788
2012-02-23,-2.6414999999999997
2012-02-24,-3.1008
2012-02-27,-0.8
2012-02-28,-2.0161
2012-02-29,-1.2346
2012-03-01,0.4167
2012-03-02,1.6598000000000002
2012-03-05,0.0
2012-03-06,0.4082
2012-03-07,2.439
2012-03-08,1.1905000000000001
2012-03-09,5.8824
2012-03-12,-2.5926
2012-03-13,-2.6616
2012-03-14,0.3906
2012-03-15,-4.6693
2012-03-16,6.9388
2012-03-19,-2.2901
2012-03-20,-3.5156
2012-03-21,3.2389
2012-03-22,-1.9607999999999999
2012-03-23,-1.6
2012-03-26,0.0
2012-03-27,1.626
2012-03-28,0.0
2012-03-29,-5.2
2012-03-30,0.4219
2012-04-02,2.9412000000000003
2012-04-03,1.6327
2012-04-04,-3.6145
2012-04-05,-1.25
2012-04-09,1.2658
2012-04-10,-4.5833
2012-04-11,0.8679
2012-04-12,-2.5921
2012-04-13,-5.7778
2012-04-16,1.4151
2012-04-17,-2.7907
2012-04-18,-2.8708
2012-04-19,0.0
2012-04-20,-2.4631
2012-04-23,1.0101
2012-04-24,0.0
2012-04-25,0.0
2012-04-26,-0.5
2012-04-27,-3.0151
2012-04-30,8.8083
2012-05-01,3.3333
2012-05-02,2.765
2012-05-03,0.0
