ticker,CEHD US Equity
2011-02-07,-3.1746
2011-02-08,0.0
2011-02-10,-4.5902
2011-02-11,-0.6873
2011-02-14,-3.1142
2011-02-15,12.1429
2011-02-16,-4.4586
2011-02-17,-6.6667
2011-02-18,0.0
2011-02-22,-6.7857
2011-02-23,-3.4483
2011-02-24,-2.7778
2011-02-25,-2.0408
2011-02-28,4.1667
2011-03-01,-5.6
2011-03-02,-11.0169
2011-03-03,10.4762
2011-03-04,-9.4828
2011-03-07,0.0
2011-03-08,-6.6667
2011-03-09,0.0
2011-03-10,0.0
2011-03-11,1.0204
2011-03-15,13.6364
2011-03-18,0.0
2011-03-22,-5.7778
2011-03-23,-3.3019
2011-03-24,-19.5122
2011-03-25,21.2121
2011-03-28,12.0
2011-03-29,-10.7143
2011-03-30,0.0
2011-03-31,10.5
2011-04-01,1.81
2011-04-04,0.0
2011-04-05,10.6667
2011-04-07,-23.6948
2011-04-08,5.2632
2011-04-11,0.0
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,-10.0
2011-04-18,44.4444
2011-04-20,-26.9231
2011-04-21,5.2632
2011-04-26,-5.0
2011-04-27,0.0
2011-04-28,-2.6316
2011-04-29,0.0
2011-05-02,-4.3243
2011-05-03,0.0
2011-05-04,6.7797
2011-05-05,-4.7619
2011-05-06,-5.5556
2011-05-09,-5.8824
2011-05-10,-3.75
2011-05-12,-12.3377
2011-05-13,3.7037
2011-05-16,-6.4286
2011-05-17,-0.7634
2011-05-19,-16.9231
2011-05-20,11.1111
2011-05-23,0.0
2011-05-24,-10.0
2011-05-25,6.4815
2011-05-26,0.0
2011-05-31,-6.087
2011-06-02,-7.4074
2011-06-03,8.0
2011-06-07,-2.7778
2011-06-08,-3.8095
2011-06-09,31.6832
2011-06-10,-0.7519
2011-06-13,0.7576
2011-06-14,-0.7519
2011-06-16,-23.4848
2011-06-17,0.0
2011-06-20,0.0
2011-06-22,0.0
2011-06-29,-10.8911
2011-06-30,-16.6667
2011-07-01,36.0
2011-07-05,-26.4706
2011-07-06,6.6667
2011-07-08,27.5
2011-07-11,0.0
2011-07-12,-1.9607999999999999
2011-07-13,2.0
2011-07-18,-1.9607999999999999
2011-07-19,-25.0
2011-07-20,76.0
2011-07-21,-5.303
2011-07-22,-4.8
2011-07-25,-15.1261
2011-07-26,-28.7129
2011-07-27,-2.7778
2011-08-01,-12.857099999999999
2011-08-03,39.3443
2011-08-04,0.0
2011-08-05,0.0
2011-08-08,0.0
2011-08-09,0.0
2011-08-10,0.0
2011-08-15,-23.5294
2011-08-16,0.0
2011-08-18,0.0
2011-08-19,46.1538
2011-08-22,-1.0526
2011-08-23,-30.8511
2011-08-29,0.0
2011-08-30,0.0
2011-09-01,0.0
2011-09-08,0.0
2011-09-09,0.0
2011-09-13,0.0
2011-09-14,0.0
2011-09-19,0.0
2011-09-20,0.0
2011-09-22,-6.1538
2011-09-23,-1.6393
2011-09-26,1.6667
2011-09-27,-3.2787
2011-09-30,-47.4576
2011-10-03,29.0323
2011-10-04,25.0
2011-10-06,-10.0
2011-10-10,-11.1111
2011-10-11,0.0
2011-10-13,27.5
2011-10-14,-21.5686
2011-10-17,-47.5
2011-10-18,9.0476
2011-10-19,-12.6638
2011-10-20,25.0
2011-10-24,-28.0
2011-10-26,11.1111
2011-10-27,0.0
2011-11-01,25.0
2011-11-02,0.0
2011-11-03,0.0
2011-11-04,12.0
2011-11-09,82.1429
2011-11-11,0.0
2011-11-15,-1.9607999999999999
2011-11-18,-50.0
2011-11-22,0.0
2011-11-25,100.0
2011-11-28,-50.0
2011-11-29,4.0
2011-11-30,84.6154
2011-12-02,-43.75
2011-12-06,0.0
2011-12-07,5.5556
2011-12-08,-1.7544
2011-12-09,0.0
2011-12-12,0.0
2011-12-13,1.7856999999999998
2011-12-16,5.2632
2011-12-19,60.0
2011-12-20,-16.6667
2011-12-21,-50.0
2011-12-22,10.0
2011-12-23,36.3636
2011-12-27,0.0
2011-12-28,3.3333
2011-12-29,0.0
2011-12-30,54.8387
2012-01-03,-37.5
2012-01-05,-26.6667
2012-01-06,36.4205
2012-01-09,-0.0416
2012-01-17,16.6667
2012-01-18,-25.7143
2012-01-19,-23.0769
2012-01-20,45.0
2012-01-23,-10.3448
2012-01-24,-15.3846
2012-01-25,0.0
2012-01-26,0.0
2012-01-27,0.0
2012-01-30,-9.0909
2012-01-31,20.0
2012-02-01,0.0
2012-02-02,-8.3333
2012-02-03,0.0
2012-02-06,-9.0341
2012-02-07,-0.0625
2012-02-08,-5.0
2012-02-09,-1.0526
2012-02-10,1.0638
2012-02-14,-2.6316
2012-02-15,45.9459
2012-02-16,-7.4074
2012-02-17,0.0
2012-02-21,-20.0
2012-02-22,0.0
2012-02-23,5.0
2012-03-05,-4.7619
2012-03-06,0.0
2012-03-07,0.0
2012-03-09,15.0
2012-03-12,-13.0435
2012-03-14,0.0
2012-03-15,-10.0
2012-03-19,11.1111
2012-03-22,0.0
2012-03-23,45.0
2012-03-26,-65.5172
2012-03-27,100.0
2012-03-29,-35.0
2012-03-30,53.8462
2012-04-04,-30.0
2012-04-11,-14.2857
2012-04-13,0.0
2012-04-17,16.6667
2012-04-18,-14.2857
2012-04-24,0.0
2012-04-25,-8.3333
2012-04-26,0.0
2012-04-27,0.0
2012-04-30,0.0
2012-05-01,-9.0909
2012-05-03,0.0
2012-05-07,10.0
2012-05-15,4.5455
2012-05-16,4.3478
2012-05-21,-16.6667
2012-05-22,20.0
2012-05-23,-16.6667
2012-05-31,45.0
2012-06-01,0.0
2012-06-22,-44.8276
2012-06-26,0.0
2012-06-27,25.0
2012-06-29,20.0
2012-07-03,-25.0
2012-07-10,11.1111
2012-07-11,-5.0
2012-07-12,-4.3421
2012-07-16,-28.4732
2012-07-17,84.6154
2012-07-18,0.0
2012-07-19,-40.5208
2012-07-20,68.1261
2012-07-31,-8.3333
2012-08-06,-44.375
2012-08-07,0.0
2012-08-09,-1.9407999999999999
2012-08-13,0.0
2012-08-15,0.0
2012-08-20,0.0
2012-08-21,1.9792
2012-08-22,-1.9407999999999999
2012-08-23,0.0
2012-08-29,-8.3333
2012-08-30,0.0
2012-08-31,0.0
2012-09-06,0.0
2012-09-10,0.0
2012-09-13,0.0
2012-09-19,0.0
2012-09-20,0.0
2012-09-21,0.0
2012-09-25,0.0
2012-09-28,18.1818
2012-10-01,0.0
2012-10-03,-15.3846
2012-10-04,0.0
2012-10-05,0.0
2012-10-08,9.0909
2012-10-15,-8.3333
2012-10-22,-17.9545
2012-10-31,6.3712
2012-11-15,-9.375
2012-11-19,-19.5402
2012-11-20,14.2857
2012-11-28,12.5
2012-11-29,-11.1111
2012-12-03,-10.0
2012-12-04,0.0
2012-12-06,-1.9097
2012-12-10,-15.0442
2012-12-12,0.0
2012-12-18,0.0
2012-12-19,33.3333
2012-12-21,-25.0
2012-12-24,0.0
2012-12-26,0.0
2012-12-28,0.0
2012-12-31,0.0
2013-01-17,33.3333
2013-01-22,275.0
2013-01-23,-53.3333
2013-01-24,21.4286
2013-01-30,-29.4118
2013-01-31,66.6667
2013-02-01,0.0
2013-02-04,-20.0
2013-02-06,100.0
2013-02-07,-25.0
2013-02-08,0.0
2013-02-11,-8.3333
2013-02-19,36.3636
2013-02-22,-6.6667
2013-02-25,-50.0
2013-02-26,0.0
2013-02-27,114.2857
2013-02-28,-51.6667
2013-03-01,-36.5517
2013-03-05,0.0
2013-03-08,0.0
2013-03-11,0.0
2013-03-12,23.913
2013-03-14,-12.2807
2013-03-15,40.0
2013-03-18,-28.5714
2013-03-20,130.0
2013-03-21,-30.4348
2013-03-22,0.0
2013-03-26,0.0
2013-03-27,0.0
2013-03-28,-28.5156
2013-04-02,74.8634
2013-04-05,0.0
2013-04-08,40.0
2013-04-10,-14.2857
2013-04-11,-4.1667
2013-04-15,-13.0435
2013-04-16,0.0
2013-04-19,0.0
2013-04-23,-21.0
2013-04-25,1.2658
2013-04-29,-0.625
2013-04-30,0.0
2013-05-07,0.0
2013-05-08,25.7862
2013-05-14,-59.6875
2013-05-15,61.2403
2013-05-16,-9.2308
2013-05-17,52.5424
2013-05-21,-54.2361
2013-05-22,0.0
2013-05-23,93.0197
2013-05-24,0.0
2013-05-29,-18.239
2013-05-30,-36.6346
2013-06-04,21.3961
2013-06-06,59.0
2013-06-18,-49.6855
2013-07-02,98.2812
2013-07-15,-86.3672
2013-07-16,362.4277
2013-07-17,58.625
2013-07-29,-36.9582
2013-07-30,0.0
2013-08-05,58.25
2013-08-06,20.0632
2013-08-12,0.0
2013-08-16,0.0
2013-08-23,0.0
2013-08-26,-31.5789
2013-09-03,-56.9231
2013-09-16,-4.0179
2013-09-17,30.2326
2013-09-18,185.7143
2013-09-19,-65.0
2013-09-20,42.8571
2013-10-02,0.0
2013-10-08,-30.0
2013-10-16,185.7143
2013-10-18,0.0
2013-10-24,-10.0
2013-10-25,-22.2222
2013-10-30,-30.0
2013-10-31,0.0
2013-11-06,12.2449
2013-11-07,-10.9091
2013-11-08,104.0816
2013-11-12,-30.0
2013-12-02,-25.0
2013-12-04,-33.3333
2013-12-06,71.4286
2013-12-12,-41.6667
2013-12-13,14.2857
2013-12-17,-12.5
2013-12-18,0.0
2013-12-19,-42.8571
2013-12-20,10.625
2013-12-24,-9.6045
2013-12-26,0.0
2013-12-30,14.0625
2013-12-31,9.589
2014-01-06,-8.0
2014-01-09,0.0
2014-01-17,73.913
2014-01-23,-25.0
2014-01-27,33.3333
2014-01-31,9.6875
2014-02-07,-6.2678
2014-02-14,0.0
2014-02-18,3.3435
2014-02-19,88.2353
2014-02-20,25.0
2014-02-24,-35.0
2014-02-25,-30.7692
2014-02-26,-29.5833
2014-03-03,6.1144
2014-03-04,18.9591
2014-03-05,0.0
2014-03-06,-24.2188
2014-03-11,30.9278
2014-03-14,-11.811
2014-03-17,-13.392900000000001
2014-03-21,31.9588
2014-03-24,22.1875
2014-03-25,-18.1586
2014-03-27,0.0
2014-04-03,0.0
2014-04-04,0.0
2014-04-08,0.0
2014-04-09,0.0
2014-04-23,0.0
2014-04-29,0.0
2014-05-09,-17.5
2014-06-05,-24.2424
2014-06-12,0.0
2014-06-17,0.0
2014-06-19,2.0
2014-06-20,-21.5686
2014-06-23,0.0
2014-06-27,2.5
2014-07-02,0.0
2014-07-07,14.0244
2014-07-08,-1.6042999999999998
2014-07-11,0.0
2014-07-14,0.0
2014-07-15,0.0
2014-07-17,-8.6957
2014-07-23,-14.2857
2014-07-28,11.1111
2014-08-04,-19.375
2014-08-05,0.0
2014-08-08,-37.2093
2014-08-11,18.5185
2014-08-14,0.0
2014-08-15,275.0
2014-08-18,-44.4444
2014-08-20,80.0
2014-08-25,-23.75
2014-08-26,-12.5683
2014-08-27,-10.0
2014-08-29,0.0
2014-09-03,0.0
2014-09-09,27.0833
2014-09-11,-20.9472
2014-09-16,0.0
2014-09-17,0.0
2014-09-29,10.5991
2014-10-01,66.6667
2014-10-02,-30.0
2014-10-03,5.7143
2014-10-06,-5.4054
2014-10-07,-14.2857
2014-10-08,23.3333
2014-10-09,-18.9189
2014-10-10,-10.0
2014-10-17,0.0
2014-10-21,0.0
2014-10-22,4.3981
2014-11-12,41.9069
2014-11-13,0.0
2014-11-14,110.0
2014-11-17,-28.5714
2014-11-18,41.6667
2014-11-20,17.647100000000002
2014-11-21,-6.0
2014-11-25,6.383
2014-11-28,-40.0
2014-12-01,33.3333
2014-12-04,50.0
2014-12-05,0.0
2014-12-08,-6.25
2014-12-09,77.7778
2014-12-10,-15.0
2014-12-11,-44.1176
2014-12-12,57.8947
2014-12-15,26.6667
2014-12-16,-34.2105
2014-12-18,-4.0
2014-12-19,-25.0
2014-12-22,44.2361
2014-12-24,53.9721
2014-12-30,0.0
2014-12-31,0.0
2015-01-02,-54.9719
2015-01-05,83.3333
2015-01-06,-3.0303
2015-01-07,0.0
2015-01-08,-37.5
2015-01-09,0.0
2015-01-12,-14.0
2015-01-13,4.6512
2015-01-15,0.0
2015-01-16,-4.4444
2015-01-20,21.9477
2015-01-21,-4.6484
2015-01-22,-30.0
2015-01-23,0.0
2015-01-26,62.5893
2015-01-28,-22.0758
2015-01-29,0.3524
2015-01-30,1.1236
2015-02-02,0.0
2015-02-03,5.5556
2015-02-04,0.0
2015-02-05,0.0
2015-02-09,-26.3158
2015-02-12,-8.5714
2015-02-17,-1.5625
2015-02-23,0.0
2015-02-26,50.7937
2015-02-27,-5.2632
2015-03-03,-11.1111
2015-03-05,-4.6875
2015-03-06,4.918
2015-03-09,-12.5
2015-03-11,-29.4643
2015-03-12,-13.6709
2015-03-13,52.4927
2015-03-17,0.0
2015-03-18,0.0
2015-03-24,-25.0962
2015-03-25,-12.4519
2015-03-26,0.0
2015-03-27,26.6862
2015-03-30,-25.9259
2015-03-31,49.6875
2015-04-01,0.2088
2015-04-02,-8.5417
2015-04-06,-27.1071
2015-04-09,7.1875
2015-04-10,9.9125
2015-04-13,28.9125
2015-04-15,-17.6955
2015-04-17,0.0
2015-04-21,0.0
2015-04-29,0.0
2015-04-30,0.0
2015-05-01,-20.0
2015-05-04,0.0
2015-05-28,-75.0
2015-06-05,20.0
2015-06-12,19.7917
2015-06-16,15.6522
2015-06-19,140.6015
2015-07-06,-12.5
2015-07-07,-40.0
2015-07-09,-28.5714
2015-07-15,0.0
2015-07-21,0.0
2015-07-23,0.0
2015-07-27,0.0
2015-07-28,0.0
2015-08-10,0.0
2015-08-24,0.0
2015-09-08,0.0
2015-09-11,0.0
2015-09-30,-13.3333
2015-10-09,0.0
2015-10-12,0.0
2015-10-15,0.0
2015-10-19,0.0
2015-10-28,0.0
2015-12-04,15.3846
2015-12-07,0.0
2015-12-14,-16.6667
2015-12-22,0.0
2015-12-30,0.0
2016-01-04,0.0
2016-01-14,0.0
2016-02-09,-15.0
2016-02-18,0.0
2016-03-09,0.0
2016-03-17,0.0
2016-03-21,19.4118
2016-04-18,-16.2562
2016-05-26,0.0
2016-06-01,0.0
2016-06-02,31.7647
2016-06-08,7.1429
2016-06-13,-20.0
2016-07-01,7.8125
2016-07-25,-7.2464
2016-08-12,0.0
2016-08-17,1.0417
2016-09-01,-1.0309
2016-09-21,0.0
2016-09-22,0.0
2016-10-17,-25.0
2016-11-07,0.0
2016-11-08,0.0
2016-11-10,33.3333
2016-11-14,0.0
2016-11-18,0.0
2016-11-21,0.0
2016-12-09,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-14,0.0
2016-12-27,0.0
2016-12-30,14.5833
2017-02-08,-12.7273
2017-02-09,0.0
2017-02-23,0.0
2017-03-08,0.0
2017-03-13,0.0
2017-03-23,0.0
2017-04-06,0.0
2017-04-18,0.0
2017-07-06,0.0
2017-07-07,0.0
2017-08-03,0.0
2017-08-09,0.0
2017-08-17,61.6667
2017-08-18,0.0
2017-08-30,-38.1443
2017-09-14,0.0
2017-09-18,0.0
2017-09-20,0.0
2017-10-04,0.0
2017-10-05,-15.8333
2017-10-18,-0.9901
2017-11-08,0.0
2017-11-27,0.0
2017-12-01,-24.0
2017-12-11,-6.5789
2017-12-20,0.0
2017-12-21,5.6338
2018-01-02,33.3333
2018-01-10,-15.0
2018-01-31,77.4118
2018-02-15,-28.2162
2018-02-27,-15.9353
2018-03-05,0.0
2018-03-06,82.4176
2018-03-27,321.6867
2018-03-28,114.2857
2018-03-29,33.3333
2018-04-02,-77.5
2018-04-04,55.5556
2018-04-05,85.7143
2018-04-06,-1.9231
2018-04-09,49.0196
2018-04-11,-47.3684
2018-04-12,5.0
2018-04-13,-7.1429
2018-04-20,-17.9487
2018-04-23,0.0
2018-04-25,62.5
2018-04-26,7.6923
2018-05-01,21.4286
2018-05-02,-23.5294
2018-05-04,23.0769
2018-05-08,-6.25
2018-05-09,-5.3333
2018-05-16,0.0
2018-05-17,-1.4085
2018-05-18,-0.0714
2018-05-21,-17.0836
2018-05-22,0.0
2018-05-29,0.0
2018-06-01,0.0
2018-06-08,4.1379
2018-06-11,32.4503
2018-06-14,-15.1875
2018-06-15,-1.9897
2018-06-21,27.8195
2018-06-25,-23.5294
2018-06-26,-3.8462
2018-07-09,28.0
2018-07-27,-25.0
2018-07-30,-0.875
2018-08-01,0.8827
2018-08-02,-3.75
2018-08-07,0.0
2018-08-21,29.8701
2018-08-24,0.0
2018-08-27,0.0
2018-09-11,-23.0
2018-09-12,0.0
2018-09-20,0.0
2018-09-21,-13.3333
2018-09-25,19.8801
2018-09-26,-7.0
2018-09-27,-1.4337
2018-10-02,36.3636
2018-10-11,-22.6667
2018-11-07,29.3103
2018-11-12,13.3333
2018-11-13,-4.7059
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,6.1728
2018-11-27,-5.814
2018-11-28,0.0
2018-12-19,0.0
2018-12-21,-1.2346
2018-12-24,0.0
2018-12-27,0.0
2019-01-11,0.0
2019-01-18,-6.25
2019-01-25,0.0
2019-02-08,-25.0
2019-02-26,0.0
2019-02-27,0.0
2019-03-05,0.0
2019-03-18,-11.1111
2019-03-20,0.0
2019-04-22,91.76
2019-05-16,-6.1327
2019-08-12,-66.6667
2019-08-22,0.0
2019-08-29,0.0
2019-09-05,0.0
2019-09-27,0.0
2019-10-10,-11.0
2019-10-14,26.573
2019-11-06,-20.9942
2019-11-19,18.7079
2019-12-10,-5.3478
2019-12-12,-8.3333
2019-12-19,0.0
2019-12-30,9.0909
2020-01-07,0.8333
2020-01-13,0.0
2020-02-03,0.0
2020-02-06,0.8264
2020-02-24,0.0
2020-03-03,0.0
2020-03-11,0.0
2020-03-23,-9.8361
2020-04-17,0.0
2020-04-20,0.0
2020-06-15,-5.2727
2020-06-17,0.0
2020-07-16,-0.1919
2020-07-28,90.3846
