ticker,RFP US Equity
2011-05-05,-0.0383
2011-05-06,0.6123
2011-05-09,1.065
2011-05-10,1.242
2011-05-11,-1.5613000000000001
2011-05-12,-2.2659000000000002
2011-05-13,-0.5023
2011-05-16,1.7476
2011-05-17,-6.1068999999999996
2011-05-18,-0.4878
2011-05-19,1.4297
2011-05-20,-0.0805
2011-05-23,-6.2878
2011-05-24,3.871
2011-05-25,-2.2774
2011-05-26,1.2711999999999999
2011-05-27,1.7572999999999999
2011-05-31,1.9737
2011-06-01,-3.2661
2011-06-02,-0.7086
2011-06-03,-0.5877
2011-06-06,-0.6334
2011-06-07,0.34
2011-06-08,-1.313
2011-06-09,0.4721
2011-06-10,-3.3319
2011-06-13,-0.3535
2011-06-14,1.1086
2011-06-15,-4.386
2011-06-16,-1.8807
2011-06-17,0.0468
2011-06-20,1.8692
2011-06-21,0.9174
2011-06-22,0.4091
2011-06-23,-0.9507
2011-06-24,-0.5484
2011-06-27,0.6434
2011-06-28,-6.8037
2011-06-29,-1.8128
2011-06-30,1.2974
2011-07-01,1.133
2011-07-05,0.0487
2011-07-06,-0.0974
2011-07-07,2.4366
2011-07-08,-0.0951
2011-07-11,-3.7619
2011-07-12,-2.1277
2011-07-13,0.7583
2011-07-14,-1.706
2011-07-15,0.7657
2011-07-18,-2.1277
2011-07-19,1.087
2011-07-20,-1.7921
2011-07-21,0.5214
2011-07-22,0.6743
2011-07-25,-0.9274
2011-07-26,1.4041000000000001
2011-07-27,-3.6923
2011-07-28,-1.0117
2011-07-29,-1.6676
2011-08-01,-2.2976
2011-08-02,-2.4076
2011-08-03,1.4917
2011-08-04,-5.5399
2011-08-05,-0.1795
2011-08-08,-5.7554
2011-08-09,0.6361
2011-08-10,-1.3906
2011-08-11,4.359
2011-08-12,1.2285
2011-08-15,3.216
2011-08-16,-1.5285
2011-08-17,1.5522
2011-08-18,-3.6449
2011-08-19,-1.8304
2011-08-22,-1.1187
2011-08-23,1.1314
2011-08-24,-0.3729
2011-08-25,-0.7486
2011-08-26,0.8171
2011-08-29,6.0474
2011-08-30,0.7055
2011-08-31,-0.8173
2011-09-01,-5.1795
2011-09-02,-3.0416
2011-09-06,-1.2164
2011-09-07,5.2495
2011-09-08,-1.601
2011-09-09,-0.5006
2011-09-12,0.3145
2011-09-13,1.3793
2011-09-14,1.0513
2011-09-15,0.2448
2011-09-16,-2.1368
2011-09-19,-0.5614
2011-09-20,-1.1292
2011-09-21,-3.0457
2011-09-22,-1.7016
2011-09-23,0.1997
2011-09-26,2.7243
2011-09-27,3.6869
2011-09-28,-2.2458
2011-09-29,-3.7013
2011-09-30,-0.5964
2011-10-03,-6.2667
2011-10-04,0.9957
2011-10-05,5.2817
2011-10-06,4.3478
2011-10-07,-1.9231
2011-10-10,4.0523
2011-10-11,0.0
2011-10-12,1.2563
2011-10-13,-0.6824
2011-10-14,-1.1243
2011-10-17,-2.969
2011-10-18,0.9115
2011-10-19,-1.8065
2011-10-20,0.1971
2011-10-21,-0.8525
2011-10-24,9.457699999999999
2011-10-25,-2.1148
2011-10-26,-0.7407
2011-10-27,5.0995
2011-10-28,0.6509
2011-10-31,-0.0588
2011-11-01,-4.1176
2011-11-02,-0.0613
2011-11-03,1.3505
2011-11-04,-2.7862
2011-11-07,-1.0592
2011-11-08,1.5112999999999999
2011-11-09,-4.4665
2011-11-10,3.2468
2011-11-11,0.2516
2011-11-14,-2.0703
2011-11-15,-0.7047
2011-11-16,-0.5806
2011-11-17,0.584
2011-11-18,6.4516
2011-11-21,-2.7273
2011-11-22,-0.81
2011-11-23,-5.0251
2011-11-25,-0.9921
2011-11-28,2.1376
2011-11-29,-3.8587
2011-11-30,2.2449
2011-12-01,-1.1311
2011-12-02,0.6057
2011-12-05,1.6054
2011-12-06,0.1317
2011-12-07,0.4602
2011-12-08,-1.178
2011-12-09,-0.1325
2011-12-12,-1.8568
2011-12-13,-0.5405
2011-12-14,-0.2717
2011-12-15,0.6812
2011-12-16,-0.406
2011-12-19,-1.8342
2011-12-20,3.5986000000000002
2011-12-21,-4.4756
2011-12-22,2.4476
2011-12-23,0.273
2011-12-27,0.0681
2011-12-28,-1.1565
2011-12-29,-0.0688
2011-12-30,0.2066
2012-01-03,3.1615
2012-01-04,0.3331
2012-01-05,-0.664
2012-01-06,2.6738
2012-01-09,-1.6926999999999999
2012-01-10,0.6623
2012-01-11,0.0658
2012-01-12,1.1834
2012-01-13,-2.3392
2012-01-17,0.8649
2012-01-18,-0.9894
2012-01-19,-0.3331
2012-01-20,-0.3342
2012-01-23,0.2683
2012-01-24,-1.3378
2012-01-25,-1.6271
2012-01-26,-1.3784
2012-01-27,-0.4193
2012-01-30,0.3509
2012-01-31,1.3287
2012-02-01,1.9324
2012-02-02,3.7237999999999998
2012-02-03,3.6554
2012-02-06,0.2519
2012-02-07,0.1256
2012-02-08,0.3137
2012-02-09,-5.1282
2012-02-10,0.7251
2012-02-13,0.4581
2012-02-14,-1.3681
2012-02-15,-0.9908
2012-02-16,1.8012000000000001
2012-02-17,1.5072
2012-02-21,0.0646
2012-02-22,-0.3226
2012-02-23,-0.1294
2012-02-24,-1.361
2012-02-27,-0.3285
2012-02-28,1.1865999999999999
2012-02-29,-0.3257
2012-03-01,0.4575
2012-03-02,-1.4964
2012-03-05,-0.0661
2012-03-06,-3.4369
2012-03-07,0.3422
2012-03-08,-0.3411
2012-03-09,2.0534
2012-03-12,1.1402
2012-03-13,3.5808999999999997
2012-03-14,-2.0487
2012-03-15,0.8497
2012-03-16,0.0648
2012-03-19,-0.5181
2012-03-20,-0.5208
2012-03-21,-0.9162
2012-03-22,-2.2457
2012-03-23,1.9595
2012-03-26,-1.3917
2012-03-27,-1.3441
2012-03-28,-1.158
2012-03-29,-0.0689
2012-03-30,-1.5171999999999999
2012-04-02,-0.3501
2012-04-03,-1.8271
2012-04-04,-0.859
2012-04-05,0.1444
2012-04-09,-1.9466
2012-04-10,-1.3971
2012-04-11,0.2237
2012-04-12,0.2232
2012-04-13,-0.297
2012-04-16,-0.3723
2012-04-17,-0.5232
2012-04-18,-1.8782999999999999
2012-04-19,0.0
2012-04-20,0.1531
2012-04-23,-0.2294
2012-04-24,0.3065
2012-04-25,2.9794
2012-04-26,0.2967
2012-04-27,-1.7012
2012-04-30,-0.301
2012-05-01,-4.7547
2012-05-02,-4.1997
2012-05-03,3.4739
2012-05-04,-0.6395
2012-05-07,-0.1609
2012-05-08,-2.498
2012-05-09,-4.7934
2012-05-10,-1.3021
2012-05-11,-0.1759
2012-05-14,-3.0837
2012-05-15,-2.2727
2012-05-16,-1.3023
2012-05-17,-3.2988
2012-05-18,0.6823
2012-05-21,1.7425000000000002
2012-05-22,0.5709
2012-05-23,11.9205
2012-05-24,-0.1691
2012-05-25,-2.7942
2012-05-29,3.4843
2012-05-30,-3.4512
2012-05-31,-1.3949
2012-06-01,1.4147
2012-06-04,0.6103
2012-06-05,-0.3466
2012-06-06,-1.2174
2012-06-07,-0.6162
2012-06-08,1.8601
2012-06-11,-0.3478
2012-06-12,0.349
2012-06-13,-1.913
2012-06-14,3.1915
2012-06-15,0.4296
2012-06-18,-1.4542
2012-06-19,1.3889
2012-06-20,-1.7979
2012-06-21,0.6103
2012-06-22,0.1733
2012-06-25,-8.391
2012-06-26,0.1889
2012-06-27,6.9746
2012-06-28,0.9692
2012-06-29,1.0471
2012-07-02,0.6908
2012-07-03,6.7753
2012-07-05,1.6064
2012-07-06,0.9486
2012-07-09,-3.289
2012-07-10,-1.9433
2012-07-11,1.9818
2012-07-12,-1.2955
2012-07-13,1.6407
2012-07-16,-5.7304
2012-07-17,0.2568
2012-07-18,-5.2092
2012-07-19,-3.7838000000000003
2012-07-20,-1.4981
2012-07-23,-4.1825
2012-07-24,-4.8611
2012-07-25,-1.147
2012-07-26,-0.8439
2012-07-27,0.8511
2012-07-30,-3.0591
2012-07-31,-0.1088
2012-08-01,16.2309
2012-08-02,3.4677
2012-08-03,3.5326
2012-08-06,4.8119
2012-08-07,1.6694
2012-08-08,1.3136
2012-08-09,0.0
2012-08-10,1.8639000000000001
2012-08-13,0.9547
2012-08-14,-0.788
2012-08-15,0.0794
2012-08-16,0.5556
2012-08-17,0.0
2012-08-20,-1.4207
2012-08-21,0.0
2012-08-22,0.0
2012-08-23,-2.8823
2012-08-24,-0.5771
2012-08-27,1.9071
2012-08-28,4.3124
2012-08-29,-2.4961
2012-08-30,-0.16
2012-08-31,0.7212
2012-09-04,-0.6364
2012-09-05,-0.0801
2012-09-06,1.2821
2012-09-07,0.0791
2012-09-10,0.9486
2012-09-11,4.8551
2012-09-12,2.0164
2012-09-13,4.3924
2012-09-14,3.4362
2012-09-17,-4.5424
2012-09-18,-0.2131
2012-09-19,0.2135
2012-09-20,0.0
2012-09-21,-0.2131
2012-09-24,-3.2028
2012-09-25,-0.8088
2012-09-26,-1.0378
2012-09-27,0.824
2012-09-28,-3.4175
2012-10-01,-0.3846
2012-10-02,-2.6254999999999997
2012-10-03,-0.8723
2012-10-04,2.64
2012-10-05,1.0912
2012-10-08,-1.6962000000000002
2012-10-09,-2.0392
2012-10-10,0.3203
2012-10-11,0.8779
2012-10-12,-0.9494
2012-10-15,-1.5974
2012-10-16,2.5162
2012-10-17,2.2169
2012-10-18,0.3873
2012-10-19,-0.6173
2012-10-22,-1.3199
2012-10-23,-1.7309
2012-10-24,-3.4428
2012-10-25,3.3167
2012-10-26,-1.7657
2012-10-31,-0.3268
2012-11-01,3.0328
2012-11-02,-4.4551
2012-11-05,-1.9151
2012-11-06,0.1698
2012-11-07,-4.4068
2012-11-08,-3.2801
2012-11-09,0.0917
2012-11-12,-1.2821
2012-11-13,-1.2987
2012-11-14,-1.3158
2012-11-15,1.4285999999999999
2012-11-16,1.784
2012-11-19,3.5055
2012-11-20,0.0891
2012-11-21,-0.1781
2012-11-23,0.9813
2012-11-26,2.2968
2012-11-27,-2.418
2012-11-28,2.2124
2012-11-29,1.8182
2012-11-30,-0.4252
2012-12-03,1.2810000000000001
2012-12-04,0.253
2012-12-05,0.7569
2012-12-06,1.0851
2012-12-07,-0.3303
2012-12-10,-0.3314
2012-12-11,0.1663
2012-12-12,0.9959
2012-12-13,-1.3147
2012-12-14,0.2498
2012-12-17,2.907
2012-12-18,4.2776
2012-12-19,0.2322
2012-12-20,1.7761
2012-12-21,2.8832
2012-12-24,-1.9912
2012-12-26,-1.0534
2012-12-27,0.9886
2012-12-28,-2.3343
2012-12-31,2.0817
2013-01-02,5.136
2013-01-03,0.0
2013-01-04,0.8621
2013-01-07,-1.7094
2013-01-08,-0.3623
2013-01-09,1.0182
2013-01-10,-1.9438
2013-01-11,-0.514
2013-01-14,-0.8856
2013-01-15,1.8615
2013-01-16,-0.8772
2013-01-17,2.2861000000000002
2013-01-18,0.9373
2013-01-22,-1.4285999999999999
2013-01-23,1.1594
2013-01-24,3.6532999999999998
2013-01-25,-2.7643
2013-01-28,0.0
2013-01-29,-2.4165
2013-01-30,-2.622
2013-01-31,2.0194
2013-02-01,0.0
2013-02-04,-2.4927
2013-02-05,2.6316
2013-02-06,-0.8059
2013-02-07,-1.6987
2013-02-08,1.9534
2013-02-11,-1.2528000000000001
2013-02-12,3.0597
2013-02-13,-3.6206
2013-02-14,0.8264
2013-02-15,4.3964
2013-02-19,2.07
2013-02-20,-4.1958
2013-02-21,-1.3139
2013-02-22,3.1805
2013-02-25,-4.9462
2013-02-26,0.6787
2013-02-27,2.3221
2013-02-28,1.0249
2013-03-01,1.087
2013-03-04,-1.7921
2013-03-05,0.6569
2013-03-06,1.6679
2013-03-07,0.0713
2013-03-08,0.1426
2013-03-11,-0.3559
2013-03-12,0.8571
2013-03-13,0.6374
2013-03-14,3.5186
2013-03-15,3.1951
2013-03-18,-1.6469
2013-03-19,3.8178
2013-03-20,4.6452
2013-03-21,4.6856
2013-03-22,-1.119
2013-03-25,1.4889999999999999
2013-03-26,-0.1174
2013-03-27,-1.5864
2013-03-28,-3.403
2013-04-01,-0.5562
2013-04-02,-0.7458
2013-04-03,-3.1935000000000002
2013-04-04,-0.6468
2013-04-05,-1.888
2013-04-08,-1.1944
2013-04-09,1.0074
2013-04-10,4.2553
2013-04-11,-1.0204
2013-04-12,-2.1263
2013-04-15,-6.3858
2013-04-16,3.7975
2013-04-17,-2.6423
2013-04-18,-0.6263
2013-04-19,-1.6806999999999999
2013-04-22,0.9972
2013-04-23,1.763
2013-04-24,0.693
2013-04-25,-0.5506
2013-04-26,-0.8304
2013-04-29,1.3259
2013-04-30,0.7576
2013-05-01,-4.3062000000000005
2013-05-02,1.4285999999999999
2013-05-03,7.3239
2013-05-06,2.9528
2013-05-07,1.211
2013-05-08,1.5112999999999999
2013-05-09,-0.4963
2013-05-10,1.7456
2013-05-13,-1.5319
2013-05-14,0.6223
2013-05-15,0.7421
2013-05-16,-0.9208
2013-05-17,0.1859
2013-05-20,1.979
2013-05-21,-0.0606
2013-05-22,-2.3058
2013-05-23,-1.4907
2013-05-24,-1.5763
2013-05-28,1.7297
2013-05-29,-2.5189
2013-05-30,-1.4212
2013-05-31,-0.2621
2013-06-03,1.774
2013-06-04,-3.7443999999999997
2013-06-05,-3.2864
2013-06-06,2.3578
2013-06-07,-2.2358000000000002
2013-06-10,0.5544
2013-06-11,-0.9649
2013-06-12,-0.2088
2013-06-13,1.6736
2013-06-14,-1.5089000000000001
2013-06-17,-3.6908
2013-06-18,1.2292
2013-06-19,-0.8571
2013-06-20,-7.9971
2013-06-21,0.0783
2013-06-24,-0.626
2013-06-25,2.7559
2013-06-26,-1.3027
2013-06-27,2.4068
2013-06-28,-0.1516
2013-07-01,4.1002
2013-07-02,-0.5835
2013-07-03,-0.4402
2013-07-05,2.8003
2013-07-08,-1.4337
2013-07-09,3.4182
2013-07-10,-2.3207
2013-07-11,2.0878
2013-07-12,3.8082000000000003
2013-07-15,0.2038
2013-07-16,1.5593
2013-07-17,1.3351
2013-07-18,0.0
2013-07-19,0.6588
2013-07-22,2.0942
2013-07-23,0.1923
2013-07-24,-0.9597
2013-07-25,1.7442
2013-07-26,-2.7937
2013-07-29,-1.6329
2013-07-30,-1.6600000000000001
2013-07-31,3.0385
2013-08-01,-7.405
2013-08-02,-4.6001
2013-08-05,-0.5935
2013-08-06,-1.6418
2013-08-07,1.6692
2013-08-08,-0.1493
2013-08-09,0.0747
2013-08-12,0.3734
2013-08-13,-1.6369
2013-08-14,1.1346
2013-08-15,-2.4682
2013-08-16,-0.3067
2013-08-19,0.2308
2013-08-20,-0.8442
2013-08-21,-0.8514
2013-08-22,-1.0148
2013-08-23,0.9464
2013-08-26,0.7813
2013-08-27,-3.1783
2013-08-28,0.0801
2013-08-29,1.6800000000000002
2013-08-30,-0.7868
2013-09-03,2.1412
2013-09-04,-0.1553
2013-09-05,1.7885
2013-09-06,2.4446
2013-09-09,1.3423
2013-09-10,0.8094
2013-09-11,2.4088
2013-09-12,-2.067
2013-09-13,1.5284
2013-09-16,2.2222
2013-09-17,-3.3661
2013-09-18,2.3222
2013-09-19,-3.1915
2013-09-20,1.0989
2013-09-23,-0.2899
2013-09-24,-0.8721
2013-09-25,-2.346
2013-09-26,0.5255
2013-09-27,0.4481
2013-09-30,-1.71
2013-10-01,2.118
2013-10-02,-4.0741
2013-10-03,-1.7761
2013-10-04,0.0
2013-10-07,0.7075
2013-10-08,-3.4348
2013-10-09,2.9911
2013-10-10,2.2763
2013-10-11,4.835
2013-10-14,1.0249
2013-10-15,-3.7681
2013-10-16,1.6566
2013-10-17,5.1111
2013-10-18,1.9026999999999998
2013-10-21,-1.3831
2013-10-22,3.0154
2013-10-23,-1.1572
2013-10-24,0.1377
2013-10-25,1.7882
2013-10-28,1.3514
2013-10-29,-2.3333
2013-10-30,-4.3686
2013-10-31,14.1328
2013-11-01,1.3133
2013-11-04,-1.1728
2013-11-05,-3.4978
2013-11-06,-3.1068
2013-11-07,-1.8704
2013-11-08,0.4084
2013-11-11,-0.6102
2013-11-12,-0.0682
2013-11-13,1.7065000000000001
2013-11-14,-2.6174
2013-11-15,1.654
2013-11-18,-2.3729
2013-11-19,1.1806
2013-11-20,0.6177
2013-11-21,2.4557
2013-11-22,2.6631
2013-11-25,0.7134
2013-11-26,2.0605
2013-11-27,1.8296999999999999
2013-11-29,0.3717
2013-12-02,-0.0617
2013-12-03,-3.706
2013-12-04,-1.6677
2013-12-05,-0.7175
2013-12-06,-0.3285
2013-12-09,0.7251
2013-12-10,-3.534
2013-12-11,-2.6459
2013-12-12,-0.4181
2013-12-13,2.5892
2013-12-16,1.3643
2013-12-17,0.0
2013-12-18,2.288
2013-12-19,-0.3289
2013-12-20,0.6601
2013-12-23,2.2295
2013-12-24,0.2566
2013-12-26,0.5758
2013-12-27,0.7634
2013-12-30,1.5783
2013-12-31,-0.4351
2014-01-02,2.2472
2014-01-03,1.0379
2014-01-06,3.2024
2014-01-07,4.274
2014-01-08,1.0107
2014-01-09,1.3341
2014-01-10,-3.0719
2014-01-13,-3.2824
2014-01-14,0.8192
2014-01-15,0.6384
2014-01-16,2.0185
2014-01-17,0.1696
2014-01-21,0.2822
2014-01-22,4.6708
2014-01-23,0.4301
2014-01-24,-1.8737
2014-01-27,1.6912
2014-01-28,1.5558
2014-01-29,1.1622
2014-01-30,0.5222
2014-01-31,0.2597
2014-02-03,-1.5544
2014-02-04,1.0
2014-02-05,-0.9901
2014-02-06,-0.2632
2014-02-07,2.7441
2014-02-10,-1.284
2014-02-11,0.9365
2014-02-12,0.6186
2014-02-13,3.125
2014-02-14,-1.7387000000000001
2014-02-18,3.8423
2014-02-19,-1.0711
2014-02-20,2.0669
2014-02-21,3.4233000000000002
2014-02-24,-0.1399
2014-02-25,-1.5873
2014-02-26,0.3321
2014-02-27,-0.9929
2014-02-28,-2.149
2014-03-03,-1.8058
2014-03-04,3.7276
2014-03-05,-1.4375
2014-03-06,-0.5348
2014-03-07,1.3195999999999999
2014-03-10,-3.0391
2014-03-11,-3.0348
2014-03-12,-0.6157
2014-03-13,-2.065
2014-03-14,1.9504000000000001
2014-03-17,-0.6205
2014-03-18,2.2373
2014-03-19,-2.5445
2014-03-20,-0.1567
2014-03-21,-0.1046
2014-03-24,-2.8796
2014-03-25,4.3126999999999995
2014-03-26,-5.323
2014-03-27,0.0546
2014-03-28,2.455
2014-03-31,6.9755
2014-04-01,-0.0996
2014-04-02,-0.847
2014-04-03,-1.3568
2014-04-04,-0.7641
2014-04-07,-2.3101
2014-04-08,-0.1051
2014-04-09,-1.0521
2014-04-10,-1.5949
2014-04-11,-4.5921
2014-04-14,-1.6421000000000001
2014-04-15,-3.1664
2014-04-16,1.5457999999999998
2014-04-17,2.2834
2014-04-21,-0.6869
2014-04-22,1.8444
2014-04-23,0.3962
2014-04-24,1.1274
2014-04-25,-1.728
2014-04-28,-0.7374
2014-04-29,0.1714
2014-04-30,1.7684
2014-05-01,-7.0067
2014-05-02,-1.3261
2014-05-05,-2.6268000000000002
2014-05-06,-1.2547
2014-05-07,-0.953
2014-05-08,0.5131
2014-05-09,0.9572
2014-05-12,3.7295
2014-05-13,-1.1578
2014-05-14,-3.021
2014-05-15,-3.6236
2014-05-16,0.3298
2014-05-19,3.0243
2014-05-20,-2.6803
2014-05-21,-0.918
2014-05-22,-0.728
2014-05-23,1.7332999999999998
2014-05-27,-0.8519
2014-05-28,-1.4541
2014-05-29,1.7438
2014-05-30,-1.3184
2014-06-02,1.336
2014-06-03,0.3955
2014-06-04,-1.4445000000000001
2014-06-05,3.8641
2014-06-06,0.8339
2014-06-09,2.8626
2014-06-10,-2.1027
2014-06-11,-2.4637000000000002
2014-06-12,-1.5544
2014-06-13,0.0
2014-06-16,0.7895
2014-06-17,2.0888
2014-06-18,0.0
2014-06-19,-0.2558
2014-06-20,4.7436
2014-06-23,3.2436
2014-06-24,-2.9046
2014-06-25,0.1221
2014-06-26,1.3415
2014-06-27,1.6245
2014-06-30,-0.6513
2014-07-01,-0.1192
2014-07-02,-0.1193
2014-07-03,2.0311
2014-07-07,-2.2248
2014-07-08,-0.8982
2014-07-09,0.1813
2014-07-10,-0.4825
2014-07-11,0.1818
2014-07-14,1.8149
2014-07-15,-0.8318
2014-07-16,0.6591
2014-07-17,-1.4285999999999999
2014-07-18,1.4493
2014-07-21,-4.4048
2014-07-22,0.4359
2014-07-23,0.558
2014-07-24,3.6375
2014-07-25,-2.2606
2014-07-28,-0.6695
2014-07-29,-1.5319
2014-07-30,1.0579
2014-07-31,-5.234
2014-08-01,0.9097
2014-08-04,5.8596
2014-08-05,-2.129
2014-08-06,4.7234
2014-08-07,-3.7389
2014-08-08,2.0962
2014-08-11,0.1208
2014-08-12,0.2413
2014-08-13,1.0229
2014-08-14,0.5956
2014-08-15,0.4737
2014-08-18,1.1196
2014-08-19,1.69
2014-08-20,-1.9484
2014-08-21,1.6949
2014-08-22,-0.6897
2014-08-25,0.7523
2014-08-26,1.838
2014-08-27,-0.9024
2014-08-28,-1.4229
2014-08-29,-0.7506
2014-09-02,1.5125
2014-09-03,1.1461000000000001
2014-09-04,-0.9065
2014-09-05,-0.7433
2014-09-08,0.8641
2014-09-09,-0.6282
2014-09-10,-0.8046
2014-09-11,1.9699
2014-09-12,-0.7955
2014-09-15,-0.2864
2014-09-16,1.0913
2014-09-17,-0.1136
2014-09-18,2.2753
2014-09-19,-2.614
2014-09-22,-0.1713
2014-09-23,-2.8032
2014-09-24,-0.7063
2014-09-25,-3.1417
2014-09-26,1.0404
2014-09-29,-1.8776000000000002
2014-09-30,-3.4568
2014-10-01,-1.5345
2014-10-02,3.1169000000000002
2014-10-03,1.5743
2014-10-06,-0.372
2014-10-07,-2.3024
2014-10-08,2.2293
2014-10-09,-1.9938
2014-10-10,-1.78
2014-10-13,0.5825
2014-10-14,2.3810000000000002
2014-10-15,4.5883
2014-10-16,3.0048
2014-10-17,-1.2835
2014-10-20,3.5461
2014-10-21,1.8836
2014-10-22,-3.5854
2014-10-23,4.2998
2014-10-24,-1.1142
2014-10-27,-1.3521
2014-10-28,5.3113
2014-10-29,-2.8742
2014-10-30,0.335
2014-10-31,3.2832
2014-11-03,1.5625
2014-11-04,1.8568
2014-11-05,-2.8125
2014-11-06,0.9646
2014-11-07,-0.0531
2014-11-10,0.0
2014-11-11,-0.5842
2014-11-12,0.8013
2014-11-13,-1.3249
2014-11-14,-0.2148
2014-11-17,-2.099
2014-11-18,0.0
2014-11-19,-1.3194
2014-11-20,2.1727
2014-11-21,-2.181
2014-11-24,1.1148
2014-11-25,0.8269
2014-11-26,-6.6156
2014-11-28,-1.9321000000000002
2014-12-01,-3.6418
2014-12-02,0.7435
2014-12-03,3.3825
2014-12-04,-1.3087
2014-12-05,2.3508
2014-12-08,0.7656
2014-12-09,2.8054
2014-12-10,-1.9329
2014-12-11,-1.1014
2014-12-12,-2.8722
2014-12-15,-3.2589
2014-12-16,3.1814999999999998
2014-12-17,7.0738
2014-12-18,1.581
2014-12-19,0.7226
2014-12-22,-0.1104
2014-12-23,0.5525
2014-12-24,-1.2637
2014-12-26,1.2799
2014-12-29,-1.7582
2014-12-30,0.3915
2014-12-31,-1.8942
2015-01-02,-0.5679
2015-01-05,-1.9417
2015-01-06,-4.834
2015-01-07,1.0404
2015-01-08,-0.5451
2015-01-09,-1.218
2015-01-12,1.5413000000000001
2015-01-13,-1.2143
2015-01-14,1.3522
2015-01-15,-5.094
2015-01-16,1.278
2015-01-20,-1.0095
2015-01-21,3.5692
2015-01-22,2.0923
2015-01-23,0.1808
2015-01-26,1.6846999999999999
2015-01-27,-1.4793
2015-01-28,0.1802
2015-01-29,2.5779
2015-01-30,-0.6429
2015-02-02,-1.5882
2015-02-03,1.6736
2015-02-04,0.2352
2015-02-05,4.3402
2015-02-06,2.7544
2015-02-09,-2.0241
2015-02-10,1.675
2015-02-11,-0.1647
2015-02-12,2.4752
2015-02-13,2.1471
2015-02-17,-1.051
2015-02-18,1.0621
2015-02-19,-0.1576
2015-02-20,-0.6842
2015-02-23,-1.1659
2015-02-24,0.2681
2015-02-25,0.0535
2015-02-26,-0.0534
2015-02-27,-2.4599
2015-03-02,2.4123
2015-03-03,-2.2484
2015-03-04,-1.9167999999999998
2015-03-05,-1.8984
2015-03-06,-0.3984
2015-03-09,-0.2286
2015-03-10,-5.0401
2015-03-11,-1.0856
2015-03-12,-0.122
2015-03-13,0.5495
2015-03-16,0.0
2015-03-17,1.275
2015-03-18,1.259
2015-03-19,-2.3683
2015-03-20,-0.6064
2015-03-23,0.9152
2015-03-24,1.0883
2015-03-25,-2.0933
2015-03-26,-0.3054
2015-03-27,1.5931
2015-03-30,2.2919
2015-03-31,1.7099
2015-04-01,1.1014
2015-04-02,1.4335
2015-04-06,0.1696
2015-04-07,-2.088
2015-04-08,1.7867
2015-04-09,2.5481
2015-04-10,-0.7178
2015-04-13,1.5017
2015-04-14,-1.3699
2015-04-15,0.5
2015-04-16,-2.8192
2015-04-17,-2.901
2015-04-20,-0.3515
2015-04-21,-3.057
2015-04-22,-0.9703
2015-04-23,-2.1433
2015-04-24,-0.5632
2015-04-27,-4.657
2015-04-28,8.1848
2015-04-29,-2.4405
2015-04-30,-3.5647
2015-05-01,-0.6485
2015-05-04,0.5222
