ticker,APAM US Equity
2013-07-26,-0.0933
2013-07-29,-0.2242
2013-07-30,0.3933
2013-07-31,-1.1378
2013-08-01,0.0
2013-08-02,-0.6415
2013-08-05,-1.2533
2013-08-06,0.0
2013-08-07,-0.0385
2013-08-08,0.0192
2013-08-09,-0.4267
2013-08-12,-0.039
2013-08-13,-1.6952
2013-08-14,0.0595
2013-08-15,-0.8518
2013-08-16,-0.6394
2013-08-19,0.5027
2013-08-20,-0.6803
2013-08-21,0.4633
2013-08-22,-0.3409
2013-08-23,0.161
2013-08-26,-0.7634
2013-08-27,-1.7409
2013-08-28,-1.7099
2013-08-29,-2.2637
2013-08-30,2.9166
2013-09-03,0.1459
2013-09-04,0.8739
2013-09-05,-0.1856
2013-09-06,2.3559
2013-09-09,0.424
2013-09-10,2.7141
2013-09-11,1.5854
2013-09-12,0.0963
2013-09-13,-0.4235
2013-09-16,0.116
2013-09-17,-0.0386
2013-09-18,3.6894
2013-09-19,-0.7452
2013-09-20,-1.295
2013-09-23,-0.1902
2013-09-24,-0.9335
2013-09-25,-0.0577
2013-09-26,-0.9621
2013-09-27,1.1269
2013-09-30,0.5956
2013-10-01,1.1459
2013-10-02,-1.6427
2013-10-03,2.4957
2013-10-04,-0.281
2013-10-07,-1.3524
2013-10-08,-1.1615
2013-10-09,-0.732
2013-10-10,4.2111
2013-10-11,1.7132
2013-10-14,0.4028
2013-10-15,-1.3311
2013-10-16,-2.2362
2013-10-17,0.1512
2013-10-18,0.0189
2013-10-21,3.3214
2013-10-22,3.653
2013-10-23,2.8722
2013-10-24,-1.9013
2013-10-25,0.5238
2013-10-28,4.3078
2013-10-29,4.5462
2013-10-30,-0.6531
2013-10-31,-4.0083
2013-11-01,-1.0356
2013-11-04,1.0295
2013-11-05,2.3221
2013-11-06,-0.6531
2013-11-07,-3.5088
2013-11-08,3.5506
2013-11-11,1.6233
2013-11-12,1.9234
2013-11-13,1.6792
2013-11-14,-0.2045
2013-11-15,-1.6864
2013-11-18,-3.126
2013-11-19,-2.6146000000000003
2013-11-20,2.209
2013-11-21,0.5486
2013-11-22,-2.0999
2013-11-25,-0.1351
2013-11-26,0.0507
2013-11-27,2.3158
2013-11-29,1.966
2013-12-02,1.1666
2013-12-03,-1.2652
2013-12-04,0.3893
2013-12-05,0.6302
2013-12-06,2.3924
2013-12-09,2.1013
2013-12-10,-3.1792
2013-12-11,-0.6504
2013-12-12,-0.5588
2013-12-13,-0.4817
2013-12-16,1.565
2013-12-17,-0.9849
2013-12-18,0.8503
2013-12-19,-0.2864
2013-12-20,1.4359
2013-12-23,1.2897
2013-12-24,0.0311
2013-12-26,0.2484
2013-12-27,0.4336
2013-12-30,-0.4009
2013-12-31,0.9133
2014-01-02,-0.5676
2014-01-03,1.3885
2014-01-06,-0.3195
2014-01-07,0.8396
2014-01-08,1.9074
2014-01-09,1.3072
2014-01-10,2.9032
2014-01-13,-0.5272
2014-01-14,-0.1146
2014-01-15,0.1434
2014-01-16,0.0716
2014-01-17,0.7728
2014-01-21,1.207
2014-01-22,0.6735
2014-01-23,-1.0871
2014-01-24,-6.4393
2014-01-27,-3.7651
2014-01-28,4.5853
2014-01-29,-4.085
2014-01-30,1.3729
2014-01-31,-2.4007
2014-02-03,-3.3113
2014-02-04,-1.2557
2014-02-05,0.8753
2014-02-06,0.4912
2014-02-07,-4.855
2014-02-10,1.7295
2014-02-11,1.3129
2014-02-12,1.2294
2014-02-13,2.6383
2014-02-14,-0.4312
2014-02-18,3.5976
2014-02-19,0.1447
2014-02-20,0.5779
2014-02-21,-2.6337
2014-02-24,3.9344
2014-02-25,-0.2366
2014-02-26,-0.5375
2014-02-27,-0.2066
2014-02-28,0.6212
2014-03-03,-1.7412999999999998
2014-03-04,4.511
2014-03-05,0.4625
2014-03-06,-1.7186
2014-03-07,1.0929
2014-03-10,2.2702999999999998
2014-03-11,-2.4011
2014-03-12,-0.4178
2014-03-13,-1.4916
2014-03-14,-0.9306
2014-03-17,1.1463
2014-03-18,-0.1102
2014-03-19,-2.1116
2014-03-20,0.6761
2014-03-21,1.7749000000000001
2014-03-24,-1.1312
2014-03-25,0.3019
2014-03-26,-0.0951
2014-03-27,-0.555
2014-03-28,0.9408
2014-03-31,1.5008
2014-04-01,1.0272
2014-04-02,-0.4006
2014-04-03,-2.0263
2014-04-04,-0.9157
2014-04-07,-1.8801999999999999
2014-04-08,-0.1137
2014-04-09,0.504
2014-04-10,-7.7158999999999995
2014-04-11,-2.5241
2014-04-14,-2.1579
2014-04-15,0.4595
2014-04-16,2.2686
2014-04-17,2.9696
2014-04-21,0.4864
2014-04-22,1.7116
2014-04-23,-0.8159
2014-04-24,-1.3538999999999999
2014-04-25,-2.4149
2014-04-28,-1.8159
2014-04-29,1.1423
2014-04-30,4.1054
2014-05-01,0.8438
2014-05-02,0.4611
2014-05-05,-0.9689
2014-05-06,-2.1112
2014-05-07,-1.6833
2014-05-08,-0.6064
2014-05-09,-0.4127
2014-05-12,4.5766
2014-05-13,-3.2218999999999998
2014-05-14,-1.8159
2014-05-15,-3.0586
2014-05-16,1.3414
2014-05-19,2.6286
2014-05-20,-0.218
2014-05-21,1.42
2014-05-22,1.9026999999999998
2014-05-23,2.1666
2014-05-27,0.0172
2014-05-28,-1.0515
2014-05-29,0.3484
2014-05-30,-0.1389
2014-06-02,-0.7476
2014-06-03,0.0
2014-06-04,1.7516
2014-06-05,-0.5681
2014-06-06,1.9564
2014-06-09,0.2038
2014-06-10,-4.9314
2014-06-11,-0.2496
2014-06-12,-1.4117
2014-06-13,-0.9425
2014-06-16,0.4209
2014-06-17,0.9657
2014-06-18,0.7399
2014-06-19,-0.2866
2014-06-20,1.617
2014-06-23,-0.7779
2014-06-24,-0.0891
2014-06-25,2.0332
2014-06-26,-1.5382
2014-06-27,-0.4083
2014-06-30,1.0339
2014-07-01,1.2526
2014-07-02,-2.4743
2014-07-03,-0.0715
2014-07-07,-2.0561
2014-07-08,-1.5333999999999999
2014-07-09,-1.0011
2014-07-10,0.2809
2014-07-11,-0.8403
2014-07-14,0.0377
2014-07-15,-0.8471
2014-07-16,1.2151
2014-07-17,-1.5007000000000001
2014-07-18,2.2091
2014-07-21,1.3229
2014-07-22,-0.2574
2014-07-23,-1.4934
2014-07-24,1.9278
2014-07-25,-0.9732
2014-07-28,1.0198
2014-07-29,-0.4589
2014-07-30,-0.6085
2014-07-31,-3.3395
2014-08-01,-0.9597
2014-08-04,0.7171
2014-08-05,1.0391
2014-08-06,1.4093
2014-08-07,1.2958
2014-08-08,0.9826
2014-08-11,1.3769
2014-08-12,0.8693
2014-08-13,-0.4309
2014-08-14,0.8924
2014-08-15,-0.2527
2014-08-18,2.0268
2014-08-19,-1.2770000000000001
2014-08-20,0.8624
2014-08-21,0.2672
2014-08-22,0.7106
2014-08-25,-0.5116
2014-08-26,-0.195
2014-08-27,-0.7106
2014-08-28,-0.6262
2014-08-29,-0.108
2014-09-02,-0.6849
2014-09-03,-2.6679
2014-09-04,1.5849
2014-09-05,0.4956
2014-09-08,-0.3105
2014-09-09,-1.5207000000000002
2014-09-10,0.5209
2014-09-11,-1.5177
2014-09-12,0.0752
2014-09-15,-1.8592
2014-09-16,-0.7845
2014-09-17,1.7165
2014-09-18,-0.9291
2014-09-19,-0.1914
2014-09-22,-0.9396
2014-09-23,-0.0387
2014-09-24,0.3679
2014-09-25,0.0965
2014-09-26,0.1542
2014-09-29,-0.2694
2014-09-30,0.4438
2014-10-01,-1.0567
2014-10-02,-1.2816
2014-10-03,1.1605
2014-10-06,1.0694
2014-10-07,-1.7699
2014-10-08,0.9009
2014-10-09,-3.2609
2014-10-10,-3.0498
2014-10-13,-2.4627
2014-10-14,-0.488
2014-10-15,1.8763
2014-10-16,1.0674
2014-10-17,2.485
2014-10-20,-0.0606
2014-10-21,3.1338
2014-10-22,-0.8234
2014-10-23,0.6918
2014-10-24,1.5508
2014-10-27,0.174
2014-10-28,-5.4033
2014-10-29,-1.2648
2014-10-30,-0.3306
2014-10-31,0.4975
2014-11-03,-0.165
2014-11-04,-0.8678
2014-11-05,0.0
2014-11-06,0.2501
2014-11-07,0.2703
2014-11-10,0.1244
2014-11-11,1.0147
2014-11-12,5.9041
2014-11-13,1.5653000000000001
2014-11-14,-0.5779
2014-11-17,-0.0969
2014-11-18,-0.0388
2014-11-19,0.097
2014-11-20,0.3295
2014-11-21,-0.483
2014-11-24,-0.0194
2014-11-25,1.2039
2014-11-26,1.1320000000000001
2014-11-28,-1.8213
2014-12-01,-3.7488
2014-12-02,1.8872
2014-12-03,0.7685
2014-12-04,-1.2906
2014-12-05,1.0103
2014-12-08,-0.353
2014-12-09,-1.6335
2014-12-10,-2.601
2014-12-11,-0.2054
2014-12-12,-3.2318
2014-12-15,0.1702
2014-12-16,-1.6352
2014-12-17,2.5691
2014-12-18,2.7152
2014-12-19,1.0861
2014-12-22,0.8717
2014-12-23,0.1005
2014-12-24,-0.5421
2014-12-26,1.6552
2014-12-29,0.3773
2014-12-30,-0.4748
2014-12-31,0.4373
2015-01-02,0.1385
2015-01-05,-2.7668
2015-01-06,-1.9106
2015-01-07,1.5333999999999999
2015-01-08,-0.6327
2015-01-09,-1.1091
2015-01-12,-0.4154
2015-01-13,1.1679
2015-01-14,-1.8141
2015-01-15,-2.4144
2015-01-16,1.8502999999999998
2015-01-20,0.9506
2015-01-21,-0.6696
2015-01-22,2.886
2015-01-23,0.0205
2015-01-26,2.5589
2015-01-27,-0.519
2015-01-28,-2.3676
2015-01-29,0.0206
2015-01-30,-0.8219
2015-02-02,3.7497
2015-02-03,-3.9337
2015-02-04,-1.9746000000000001
2015-02-05,1.76
2015-02-06,-0.1875
2015-02-09,-1.2317
2015-02-10,1.7121
2015-02-11,-4.1563
2015-02-12,3.7469
2015-02-13,-0.173
2015-02-17,-0.0217
2015-02-18,0.6284
2015-02-19,2.0672
2015-02-20,0.3797
2015-02-23,-1.24
2015-02-24,-1.3194
2015-02-25,3.5368
2015-02-26,3.291
2015-02-27,-2.198
2015-03-02,-1.2371
2015-03-03,0.4593
2015-03-04,-4.3225
2015-03-05,1.6942
2015-03-06,-1.3029
2015-03-09,-0.6925
2015-03-10,-1.1985000000000001
2015-03-11,0.397
2015-03-12,1.5598
2015-03-13,-1.8386
2015-03-16,1.1459
2015-03-17,-0.3486
2015-03-18,0.7433
2015-03-19,-0.6076
2015-03-20,2.4672
2015-03-23,-0.5753
2015-03-24,-0.6215
2015-03-25,-0.9273
2015-03-26,-0.9142
2015-03-27,-0.2197
2015-03-30,0.2422
2015-03-31,-0.1537
2015-04-01,1.1879
2015-04-02,1.6739000000000002
2015-04-06,0.5345
2015-04-07,-0.4466
2015-04-08,0.2564
2015-04-09,-0.6819
2015-04-10,0.3433
2015-04-13,-0.3421
2015-04-14,0.6222
2015-04-15,-1.8124
2015-04-16,-0.3257
2015-04-17,-1.4161000000000001
2015-04-20,0.2873
2015-04-21,-0.7713
2015-04-22,1.177
2015-04-23,1.0975
2015-04-24,0.304
2015-04-27,-0.5844
2015-04-28,0.3266
2015-04-29,1.2587
2015-04-30,-4.0077
2015-05-01,1.228
2015-05-04,0.5955
2015-05-05,-0.3947
2015-05-06,-0.6163
2015-05-07,-0.5316
2015-05-08,1.2915
2015-05-11,-0.9453
2015-05-12,0.1997
2015-05-13,0.2436
2015-05-14,2.0152
2015-05-15,0.1536
2015-05-18,-1.03
2015-05-19,-1.0629
2015-05-20,-1.3653
2015-05-21,-0.1815
2015-05-22,0.8411
2015-05-26,0.0225
2015-05-27,-0.2254
2015-05-28,-0.1355
2015-05-29,-0.2262
2015-06-01,0.5668
2015-06-02,-0.9243
2015-06-03,1.7065000000000001
2015-06-04,-1.7002000000000002
2015-06-05,1.1607
2015-06-08,2.5197000000000003
2015-06-09,-1.2508
2015-06-10,2.1556
2015-06-11,0.8919
2015-06-12,0.3019
2015-06-15,-1.0533
2015-06-16,0.8473
2015-06-17,0.3662
2015-06-18,-0.0429
2015-06-19,2.3406000000000002
2015-06-22,-0.3987
2015-06-23,0.1264
2015-06-24,0.0421
2015-06-25,0.7361
2015-06-26,-0.4175
2015-06-29,-1.6771
2015-06-30,-0.9382
2015-07-01,0.0646
2015-07-02,-0.4302
2015-07-06,-0.4969
2015-07-07,1.3895
2015-07-08,-2.5696
2015-07-09,0.0
2015-07-10,0.0659
2015-07-13,2.2622
2015-07-14,0.6229
2015-07-15,-0.7898
2015-07-16,1.2909
2015-07-17,0.085
2015-07-20,-1.4856
2015-07-21,0.3878
2015-07-22,-0.9227
2015-07-23,-0.888
2015-07-24,-0.7212
2015-07-27,-2.3333
2015-07-28,2.5242
2015-07-29,4.8362
2015-07-30,-0.7968
2015-07-31,0.93
2015-08-03,-1.5497
2015-08-04,0.5105
2015-08-05,-0.8677
2015-08-06,-0.2348
2015-08-07,-0.7276
2015-08-10,2.3281
2015-08-11,-1.7485
2015-08-12,0.1072
2015-08-13,-0.0857
2015-08-14,1.9327
2015-08-17,-0.8735
2015-08-18,-0.4298
2015-08-19,-0.4533
2015-08-20,-3.2524
2015-08-21,-3.3169
2015-08-24,-5.3083
2015-08-25,0.0
2015-08-26,1.4933
2015-08-27,0.9165
2015-08-28,-1.6491
2015-08-31,-0.6804
2015-09-01,-2.5446999999999997
2015-09-02,1.9583
2015-09-03,-0.1724
2015-09-04,-3.1574
2015-09-08,1.2481
2015-09-09,-2.3648
2015-09-10,-0.1031
2015-09-11,-0.4385
2015-09-14,-0.1813
2015-09-15,0.7786
2015-09-16,0.6438
2015-09-17,0.4094
2015-09-18,-3.0836
2015-09-21,0.1052
2015-09-22,-1.1032
2015-09-23,-2.5232
2015-09-24,-1.0627
2015-09-25,0.0275
2015-09-28,-4.1024
2015-09-29,-0.1436
2015-09-30,1.2938
2015-10-01,0.8515
2015-10-02,1.3228
2015-10-05,3.8611
2015-10-06,-1.4175
2015-10-07,-0.217
2015-10-08,-1.2779
2015-10-09,-0.661
2015-10-12,-1.8852
2015-10-13,-2.5148
2015-10-14,-1.2753999999999999
2015-10-15,1.3506
2015-10-16,2.4334
2015-10-19,-0.198
2015-10-20,0.1133
2015-10-21,-3.1135
2015-10-22,3.3888
2015-10-23,2.5713
2015-10-26,1.4876
2015-10-27,-3.2845
2015-10-28,-0.3649
2015-10-29,5.0986
2015-10-30,2.5194
2015-11-02,1.5948
2015-11-03,0.9521
2015-11-04,1.8608
2015-11-05,-0.2002
2015-11-06,1.5547
2015-11-09,-1.9752999999999998
2015-11-10,-1.6625
2015-11-11,-0.999
2015-11-12,-0.8797
2015-11-13,-2.6518
2015-11-16,2.9147
2015-11-17,-1.4558
2015-11-18,1.9071
2015-11-19,0.3163
2015-11-20,1.1561
2015-11-23,0.7013
2015-11-24,0.4385
2015-11-25,1.8233000000000001
2015-11-27,-1.1097
2015-11-30,-0.306
2015-12-01,-1.4325999999999999
2015-12-02,0.0779
2015-12-03,-1.9449999999999998
2015-12-04,1.4811
2015-12-07,-1.7201
2015-12-08,-2.9699999999999998
2015-12-09,-1.4758
2015-12-10,-0.4716
2015-12-11,-4.5429
2015-12-14,0.0
2015-12-15,0.4672
2015-12-16,-0.0872
2015-12-17,2.9668
2015-12-18,-0.339
2015-12-21,1.4456
2015-12-22,1.7044000000000001
2015-12-23,1.5110000000000001
2015-12-24,-1.3261
2015-12-28,0.2194
2015-12-29,0.8758
2015-12-30,-1.248
2015-12-31,-0.9341
2016-01-04,-2.3017
2016-01-05,0.0568
2016-01-06,-1.8723
2016-01-07,-6.5626
2016-01-08,-1.7327
2016-01-11,-0.7557
2016-01-12,-3.2043
2016-01-13,-4.1298
2016-01-14,3.3162
2016-01-15,-2.184
2016-01-19,0.203
2016-01-20,-1.4855
2016-01-21,3.0843
2016-01-22,3.258
2016-01-25,-3.4771
2016-01-26,3.569
2016-01-27,-1.8035
2016-01-28,-0.5576
2016-01-29,3.2322
2016-02-01,-2.1406
2016-02-02,-4.6033
2016-02-03,-1.2663
2016-02-04,0.9012
2016-02-05,0.584
2016-02-08,-6.25
2016-02-09,0.1457
2016-02-10,-8.4758
2016-02-11,1.904
2016-02-12,2.0309
2016-02-16,5.4936
2016-02-17,3.2075
2016-02-18,-0.3291
2016-02-19,-1.4674
2016-02-22,3.6485
2016-02-23,-1.5805
2016-02-24,-0.0365
2016-02-25,0.5111
2016-02-26,1.5983
2016-02-29,1.4659
2016-03-01,-0.3171
2016-03-02,0.813
2016-03-03,2.4895
2016-03-04,-0.479
2016-03-07,-0.6531
2016-03-08,-6.1592
2016-03-09,1.1799
2016-03-10,0.6195
2016-03-11,2.9337
2016-03-14,1.0556
2016-03-15,-2.2632
2016-03-16,1.5675
2016-03-17,2.5956
2016-03-18,1.2991
2016-03-21,1.6875
2016-03-22,0.2655
2016-03-23,-2.9791
2016-03-24,-1.5011999999999999
2016-03-28,1.3509
2016-03-29,2.9050000000000002
2016-03-30,1.8931
2016-03-31,0.5215
2016-04-01,-0.1621
2016-04-04,-1.2017
2016-04-05,-0.6903
2016-04-06,-0.2317
2016-04-07,-1.7915999999999999
2016-04-08,0.7432
2016-04-11,2.5486
2016-04-12,2.7469
2016-04-13,4.233
2016-04-14,1.313
2016-04-15,0.211
2016-04-18,0.8722
2016-04-19,2.2958
2016-04-20,0.4372
2016-04-21,-0.2322
2016-04-22,1.687
2016-04-25,-0.4863
2016-04-26,-4.1966
2016-04-27,0.6901
2016-04-28,-2.0858
2016-04-29,-1.6738
2016-05-02,0.031
2016-05-03,-0.5879
2016-05-04,-3.1746
2016-05-05,0.225
2016-05-06,-0.0641
2016-05-09,0.8986
2016-05-10,1.5585
2016-05-11,-2.6621
2016-05-12,1.287
2016-05-13,-1.9695
2016-05-16,2.0489
2016-05-17,-0.9391
2016-05-18,2.3864
2016-05-19,-1.9796
2016-05-20,2.1824
2016-05-23,0.1275
2016-05-24,2.3878
2016-05-25,1.8657
2016-05-26,-0.3968
2016-05-27,0.8581
2016-05-31,-0.6989
2016-06-01,0.7038
2016-06-02,-0.395
2016-06-03,-1.0982
2016-06-06,2.5293
2016-06-07,-0.3911
2016-06-08,-0.3322
2016-06-09,-1.7273
2016-06-10,-3.3302
2016-06-13,-1.4673
2016-06-14,-1.9747
2016-06-15,0.6935
2016-06-16,-1.0167
2016-06-17,-0.2319
2016-06-20,1.8598
2016-06-21,-0.5543
2016-06-22,-0.1967
2016-06-23,1.5112
2016-06-24,-6.5372
2016-06-27,-7.8947
2016-06-28,1.2406
2016-06-29,1.2997
2016-06-30,1.4663
2016-07-01,0.0723
2016-07-05,-2.2022
2016-07-06,-0.2215
2016-07-07,0.6289
2016-07-08,0.2574
2016-07-11,1.4301
2016-07-12,2.6753
2016-07-13,-2.5
2016-07-14,0.0361
2016-07-15,-0.6859
2016-07-18,1.9266
2016-07-19,-0.8203
2016-07-20,1.69
2016-07-21,0.2829
2016-07-22,0.3526
2016-07-25,-1.3352
2016-07-26,-1.3533
2016-07-27,0.8664
2016-07-28,-0.6442
2016-07-29,0.7205
2016-08-01,-0.5007
2016-08-02,-0.6111
2016-08-03,1.3382
2016-08-04,0.5353
2016-08-05,2.9464
2016-08-08,-0.8276
2016-08-09,-1.9123999999999999
2016-08-10,-1.7724
2016-08-11,0.6135
2016-08-12,-1.076
2016-08-15,1.3416000000000001
2016-08-16,-1.9013
2016-08-17,-1.3045
2016-08-18,1.8127
2016-08-19,0.1855
2016-08-22,-1.1107
2016-08-23,1.9843
2016-08-24,-2.0558
2016-08-25,-1.1619
2016-08-26,0.0758
2016-08-29,0.341
2016-08-30,0.3399
2016-08-31,-1.5807
2016-09-01,-1.7591
2016-09-02,1.2845
2016-09-06,1.7294
2016-09-07,0.9822
2016-09-08,-0.0374
2016-09-09,-0.9731
2016-09-12,2.2298
2016-09-13,0.4436
2016-09-14,-1.9139
2016-09-15,1.2758
2016-09-16,-0.1482
2016-09-19,0.8534
2016-09-20,-0.3311
2016-09-21,0.5168
2016-09-22,2.0566
2016-09-23,-2.1231
2016-09-26,-2.0221
2016-09-27,0.4503
2016-09-28,1.4195
2016-09-29,-1.8416000000000001
2016-09-30,2.0638
2016-10-03,1.7647
2016-10-04,-0.5058
2016-10-05,2.215
2016-10-06,-0.4618
2016-10-07,0.0714
2016-10-10,-0.214
2016-10-11,-1.6798
2016-10-12,1.7812000000000001
2016-10-13,-1.7143000000000002
2016-10-14,0.327
2016-10-17,-0.0362
2016-10-18,0.1812
2016-10-19,1.6275
2016-10-20,-1.4235
2016-10-21,-0.361
2016-10-24,0.9058
2016-10-25,-0.8977
2016-10-26,-0.5435
2016-10-27,-2.7321999999999997
2016-10-28,-0.3745
2016-10-31,-2.2556
2016-11-01,-0.1923
2016-11-02,-1.7341
2016-11-03,-1.7647
2016-11-04,-0.5988
2016-11-07,2.4096
2016-11-08,-3.7255000000000003
2016-11-09,4.4807
2016-11-10,4.8733
2016-11-11,0.7435
2016-11-14,1.6604999999999999
2016-11-15,3.7106
2016-11-16,-0.1789
2016-11-17,2.3297
2016-11-18,2.2767
2016-11-21,1.7123
2016-11-22,1.5152
2016-11-23,-0.6633
2016-11-25,0.0
2016-11-28,-2.3372
2016-11-29,-0.8547
2016-11-30,2.7586
2016-12-01,1.1745
2016-12-02,0.3317
2016-12-05,-1.8182
2016-12-06,1.8519
2016-12-07,3.4711
2016-12-08,1.278
2016-12-09,-1.2618
2016-12-12,0.9585
2016-12-13,-0.4747
2016-12-14,-2.5437
2016-12-15,-1.7945
2016-12-16,-1.495
2016-12-19,0.5059
2016-12-20,1.6779
2016-12-21,0.0
2016-12-22,0.165
2016-12-23,-0.9885
2016-12-27,0.6656
2016-12-28,-2.314
2016-12-29,0.1692
2016-12-30,0.5068
2017-01-03,3.1933
2017-01-04,-2.7687
2017-01-05,-1.34
2017-01-06,0.0
2017-01-09,-0.6791
2017-01-10,-0.1709
2017-01-11,0.8562
2017-01-12,-3.056
2017-01-13,1.0508
2017-01-17,-2.9463
2017-01-18,2.3214
2017-01-19,0.0
2017-01-20,2.2688
2017-01-23,0.1706
2017-01-24,-0.6814
2017-01-25,-0.5146
2017-01-26,-2.069
2017-01-27,-1.0563
2017-01-30,2.4911
2017-01-31,0.5208
2017-02-01,0.1727
2017-02-02,0.3448
2017-02-03,0.6873
2017-02-06,0.1706
2017-02-07,1.5332
2017-02-08,1.3423
2017-02-09,1.4901
2017-02-10,1.6639
2017-02-13,-0.4967
2017-02-14,0.0
2017-02-15,0.3328
2017-02-16,-0.1658
2017-02-17,-0.8306
2017-02-21,2.0101
2017-02-22,-0.1642
2017-02-23,-2.9605
2017-02-24,-1.3559
2017-02-27,-0.3436
2017-02-28,-1.8965999999999998
2017-03-01,-0.5272
2017-03-02,0.0
2017-03-03,-1.0601
2017-03-06,-0.7143
2017-03-07,-1.259
2017-03-08,0.3643
2017-03-09,-1.9964
2017-03-10,1.8519
2017-03-13,1.0909
2017-03-14,-0.5396
2017-03-15,1.4466999999999999
2017-03-16,0.8913
2017-03-17,-1.9435
2017-03-20,-0.9009
2017-03-21,-2.3636
2017-03-22,0.0
2017-03-23,0.1862
2017-03-24,-1.0037
2017-03-27,1.2017
2017-03-28,2.0408
2017-03-29,-1.2727
2017-03-30,1.2891
2017-03-31,0.3636
2017-04-03,0.0
2017-04-04,-1.4493
2017-04-05,-1.2868
2017-04-06,0.5587
2017-04-07,0.0
2017-04-10,-0.1852
2017-04-11,0.0
2017-04-12,2.7829
2017-04-13,-0.5415
2017-04-17,2.1779
2017-04-18,-0.3552
2017-04-19,-0.1783
2017-04-20,1.4285999999999999
2017-04-21,-1.2324
2017-04-24,1.6042999999999998
2017-04-25,0.8772
2017-04-26,-1.0435
2017-04-27,1.9332
2017-04-28,1.0345
2017-05-01,1.0239
2017-05-02,-1.1824
2017-05-03,-0.5128
2017-05-04,-1.0309
2017-05-05,1.0417
2017-05-08,-0.3436
2017-05-09,1.3793
2017-05-10,0.5102
2017-05-11,-1.8613
2017-05-12,-2.4138
2017-05-15,0.7067
2017-05-16,3.0466
2017-05-17,-4.3478
2017-05-18,-0.3636
2017-05-19,1.8248
2017-05-22,0.0
2017-05-23,-1.0753
2017-05-24,1.4493
2017-05-25,1.0714
2017-05-26,0.3534
2017-05-30,-0.5282
2017-05-31,0.177
2017-06-01,2.2968
2017-06-02,1.5544
2017-06-05,-0.8503
2017-06-06,-0.1715
2017-06-07,0.6873
2017-06-08,0.1706
2017-06-09,2.8961
2017-06-12,-1.1589
2017-06-13,1.34
2017-06-14,-0.6612
2017-06-15,-2.3295
2017-06-16,1.0221
2017-06-19,0.3373
2017-06-20,-0.1681
2017-06-21,-0.8418
2017-06-22,0.1698
2017-06-23,0.8475
2017-06-26,-1.0084
2017-06-27,2.2071
2017-06-28,1.495
2017-06-29,-1.8003
2017-06-30,2.3333
2017-07-03,0.8143
2017-07-05,-0.6462
2017-07-06,-0.813
2017-07-07,1.1475
2017-07-10,0.0
2017-07-11,0.4862
2017-07-12,0.4839
2017-07-13,2.7287
2017-07-14,-0.625
2017-07-17,-0.4717
2017-07-18,1.4218
2017-07-19,1.4019
2017-07-20,1.2288999999999999
2017-07-21,-1.214
2017-07-24,1.0753
2017-07-25,2.2796
2017-07-26,-0.5944
2017-07-27,-2.0927
2017-07-28,-0.458
