ticker,NNFC US Equity
2000-06-14,-6.25
2000-06-15,-25.3333
2000-06-16,-1.7856999999999998
2000-06-19,36.3636
2000-06-21,-4.0
2000-06-26,0.0
2000-06-27,4.1667
2000-06-30,-4.0
2000-07-03,0.0
2000-07-05,0.0
2000-07-10,0.0
2000-07-11,0.0
2000-07-13,0.0
2000-07-17,11.1111
2000-07-18,0.0
2000-07-19,0.0
2000-07-20,0.0
2000-07-21,10.0
2000-07-24,-13.6364
2000-07-25,0.0
2000-07-26,0.0
2000-07-27,0.0
2000-07-31,0.0
2000-08-08,-5.2632
2000-08-09,-22.2222
2000-08-10,42.8571
2000-08-11,20.0
2000-08-14,-41.6667
2000-08-16,0.0
2000-08-23,7.1429
2000-08-24,0.0
2000-08-25,25.0
2000-09-01,-16.6667
2000-09-05,-10.4
2000-09-06,0.0
2000-09-07,0.0
2000-09-12,-10.7143
2000-09-13,0.0
2000-09-14,0.0
2000-09-18,0.0
2000-09-19,0.0
2000-09-21,0.0
2000-09-22,0.0
2000-09-26,0.0
2000-09-27,0.0
2000-09-29,0.0
2000-10-02,0.0
2000-10-03,-4.0
2000-10-06,0.0
2000-10-09,0.0
2000-10-13,0.0
2000-10-16,0.0
2000-10-17,0.0
2000-10-18,0.0
2000-10-19,-16.6667
2000-10-20,0.0
2000-10-24,-30.0
2000-10-25,-14.2857
2000-10-27,-12.5
2000-10-30,-4.7619
2000-11-02,0.0
2000-11-06,0.0
2000-11-07,0.0
2000-11-08,140.0
2000-11-13,-58.3333
2000-11-14,0.0
2000-11-16,0.0
2000-11-20,0.0
2000-11-21,0.0
2000-11-22,0.0
2000-11-24,0.0
2000-11-28,0.0
2000-11-29,0.0
2000-11-30,-20.0
2000-12-01,0.0
2000-12-04,0.0
2000-12-05,0.0
2000-12-06,0.0
2000-12-07,0.0
2000-12-08,0.0
2000-12-11,0.0
2000-12-12,-37.5
2000-12-13,0.0
2000-12-14,-20.0
2000-12-15,0.0
2000-12-18,0.0
2000-12-19,-25.0
2000-12-20,0.0
2000-12-21,0.0
2000-12-22,0.0
2000-12-26,0.0
2000-12-27,0.0
2000-12-28,0.0
2000-12-29,-13.3333
2001-01-03,0.0
2001-01-04,0.0
2001-01-16,0.0
2001-01-18,0.0
2001-01-19,0.0
2001-01-22,0.0
2001-01-24,0.0
2001-02-01,169.2308
2001-02-06,-62.8571
2001-02-09,0.0
2001-02-20,0.0
2001-02-22,-92.3077
2001-02-27,1200.0
2001-02-28,0.0
2001-03-07,7.6923
2001-03-09,0.0
2001-03-20,21.4286
2001-04-06,0.0
2001-04-12,0.0
2001-04-16,0.0
2001-04-17,0.0
2001-04-18,0.0
2001-04-24,0.0
2001-04-27,47.0588
2001-05-14,-32.0
2001-05-23,0.0
2001-05-29,0.0
2001-05-30,0.0
2001-06-05,0.0
2001-06-06,0.0
2001-06-20,0.0
2001-07-24,0.0
2001-07-26,0.0
2001-08-17,0.0
2001-08-20,0.0
2001-08-27,0.0
2001-08-28,0.0
2001-08-30,0.0
2001-09-04,0.0
2001-09-05,0.0
2001-09-18,-41.1765
2001-09-20,70.0
2001-09-21,0.0
2001-09-28,0.0
2001-10-02,-5.8824
2001-10-09,-31.25
2001-10-23,0.0
2001-10-24,0.0
2001-10-29,0.0
2001-10-30,0.0
2001-11-06,0.0
2001-11-09,0.0
2001-11-14,0.0
2001-11-15,0.0
2001-11-16,0.0
2001-11-19,-9.0909
2001-11-27,0.0
2001-11-29,0.0
2001-12-03,0.0
2001-12-05,-30.0
2001-12-06,0.0
2001-12-07,0.0
2001-12-10,0.0
2001-12-11,0.0
2001-12-14,0.0
2001-12-17,0.0
2001-12-18,0.0
2001-12-19,0.0
2001-12-20,0.0
2001-12-21,0.0
2001-12-26,0.0
2001-12-27,0.0
2001-12-28,0.0
2001-12-31,0.0
2002-01-07,0.0
2002-01-08,0.0
2002-01-16,0.0
2002-01-17,0.0
2002-02-01,0.0
2002-02-11,-14.2857
2002-03-01,0.0
2002-03-04,0.0
2002-03-07,0.0
2002-03-08,0.0
2002-03-11,0.0
2002-03-12,0.0
2002-03-18,0.0
2002-03-19,0.0
2002-03-21,0.0
2002-03-28,0.0
2002-04-08,0.0
2002-04-19,0.0
2002-04-22,0.0
2002-04-23,0.0
2002-04-30,0.0
2002-05-03,0.0
2002-05-06,0.0
2002-06-06,0.0
2002-06-10,0.0
2002-06-12,0.0
2002-06-13,0.0
2002-06-21,0.0
2002-06-24,0.0
2002-06-27,0.0
2002-07-05,0.0
2002-07-12,0.0
2002-07-24,0.0
2002-07-30,0.0
2002-08-06,0.0
2002-08-09,0.0
2002-08-20,0.0
2002-09-06,0.0
2002-09-16,0.0
2002-09-25,0.0
2002-09-30,0.0
2002-10-07,0.0
2002-10-22,-16.6667
2002-10-29,0.0
2002-10-30,0.0
2002-11-05,0.0
2002-11-11,0.0
2002-11-12,0.0
2002-11-13,0.0
2002-11-14,0.0
2002-11-20,-60.0
2002-11-21,-59.375
2002-11-26,146.1538
2002-12-11,0.0
2002-12-13,0.0
2002-12-17,0.0
2002-12-18,0.0
2002-12-19,0.0
2002-12-20,-50.0
2002-12-23,0.0
2002-12-26,100.0
2002-12-27,0.0
2002-12-30,0.0
2002-12-31,0.0
2003-01-07,0.0
2003-01-10,0.0
2003-01-13,-50.0
2003-01-14,100.0
2003-01-15,0.0
2003-01-16,-50.0
2003-01-30,0.0
2003-02-07,0.0
2003-02-11,0.0
2003-02-12,0.0
2003-02-14,0.0
2003-02-18,0.0
2003-02-26,0.0
2003-03-07,0.0
2003-04-22,0.0
2003-04-28,0.0
2003-05-06,0.0
2003-05-15,0.0
2003-05-20,0.0
2003-05-29,0.0
2003-06-04,0.0
2003-06-20,0.0
2003-06-27,0.0
2003-07-02,0.0
2003-07-03,0.0
2003-07-09,0.0
2003-07-14,0.0
2003-07-17,0.0
2003-07-25,0.0
2003-07-29,0.0
2003-07-31,0.0
2003-08-08,0.0
2003-08-13,0.0
2003-08-14,0.0
2003-08-19,0.0
2003-08-21,0.0
2003-08-26,0.0
2003-09-24,0.0
2003-10-01,0.0
2003-10-17,0.0
2003-10-28,0.0
2003-10-29,0.0
2003-10-30,0.0
2003-11-24,0.0
2003-12-03,0.0
2003-12-08,0.0
2003-12-12,0.0
2003-12-15,0.0
2003-12-16,0.0
2003-12-17,0.0
2003-12-18,0.0
2003-12-19,0.0
2003-12-22,0.0
2003-12-30,0.0
2003-12-31,0.0
2004-01-08,0.0
2004-01-13,0.0
2004-01-15,0.0
2004-01-21,0.0
2004-01-26,0.0
2004-01-28,0.0
2004-01-29,0.0
2004-02-06,0.0
2004-02-18,0.0
2004-03-23,0.0
2004-04-13,0.0
2004-04-15,0.0
2004-04-23,0.0
2004-04-27,0.0
2004-04-28,0.0
2004-05-10,0.0
2004-05-17,0.0
2004-05-28,0.0
2004-06-15,0.0
2004-06-29,0.0
2004-07-14,0.0
2004-07-23,0.0
2004-08-25,0.0
2004-08-27,0.0
2004-09-28,100.0
2004-10-12,150.0
2004-10-15,-60.0
2004-10-27,0.0
2004-10-29,0.0
2004-11-03,0.0
2004-11-15,0.0
2004-11-16,0.0
2004-11-17,0.0
2004-11-24,0.0
2004-11-29,0.0
2004-11-30,0.0
2004-12-06,0.0
2004-12-14,0.0
2004-12-20,0.0
2004-12-21,0.0
2004-12-22,0.0
2004-12-29,0.0
2004-12-30,-50.0
2004-12-31,0.0
2005-01-13,0.0
2005-02-07,0.0
2005-02-15,0.0
2005-02-25,0.0
2005-03-04,0.0
2005-03-08,0.0
2005-03-17,0.0
2005-03-24,0.0
2005-04-04,200.0
2005-04-05,0.0
2005-04-08,-16.6667
2005-05-16,-84.0
2005-05-17,-2.5
2005-05-24,30.7692
2005-05-26,0.0
2005-06-01,7.8431
2005-06-02,6.7273
2005-06-09,-18.2283
2005-06-10,31.25
2005-06-14,11.1111
2005-06-15,0.0
2005-06-16,7.1429
2005-06-20,0.0
2005-06-21,34.6667
2005-06-22,18.8119
2005-06-27,8.3333
2005-07-05,7.6923
2005-07-12,0.0
2005-07-13,17.8571
2005-07-21,3.0303
2005-07-28,17.647100000000002
2005-07-29,-10.0
2005-08-01,11.1111
2005-08-03,10.0
2005-08-09,9.0909
2005-08-11,4.1667
2005-08-15,0.0
2005-08-16,10.0
2005-08-17,0.0
2005-08-19,9.0909
2005-08-24,16.6667
2005-08-30,2.8571
2005-08-31,5.5556
2005-09-02,3.9474
2005-09-07,1.2658
2005-09-08,0.0
2005-09-09,3.75
2005-09-13,4.8193
2005-09-15,0.0
2005-09-21,3.4483
2005-09-22,-3.3333
2005-09-23,8.046
2005-09-26,0.0
2005-09-30,-4.2553
2005-10-05,-2.2222
2005-10-21,0.0
2005-10-28,1.1364
2005-10-31,23.5955
2005-11-08,4.5455
2005-12-02,0.0
2005-12-09,-21.7391
2005-12-14,5.5556
2005-12-16,23.1579
2005-12-20,2.5641
2005-12-21,1.6667
2005-12-30,1.6393
2006-01-05,0.0
2006-01-10,0.0
2006-01-17,-15.3226
2006-01-23,19.4286
2006-01-27,0.0
2006-01-30,-8.2935
2006-01-31,9.7391
2006-02-01,0.6339
2006-02-02,0.7874
2006-02-03,5.4688
2006-02-06,-3.5556
2006-02-07,0.0
2006-02-10,3.6866
2006-02-13,18.5185
2006-02-14,6.25
2006-02-15,23.5294
2006-02-16,34.2857
2006-02-17,19.1489
2006-02-21,6.5476
2006-02-22,-24.581
2006-02-23,3.7037
2006-02-24,2.8571
2006-02-27,-2.7778
2006-02-28,-10.7143
2006-03-01,-16.8
2006-03-02,1.9231
2006-03-03,-19.8113
2006-03-06,25.8824
2006-03-07,7.4766
2006-03-08,8.6957
2006-03-09,-4.0
2006-03-10,-13.3333
2006-03-13,15.3846
2006-03-14,-2.5
2006-03-15,2.5641
2006-03-16,-15.8333
2006-03-17,4.9505
2006-03-20,3.7736
2006-03-21,0.0
2006-03-22,-17.2727
2006-03-23,2.1978
2006-03-24,1.0753
2006-03-27,-2.1277
2006-03-28,7.6087
2006-03-29,-9.0909
2006-03-30,5.5556
2006-03-31,-10.526299999999999
2006-04-03,-11.7647
2006-04-04,18.6667
2006-04-05,-7.8652
2006-04-06,-2.439
2006-04-07,0.625
2006-04-10,-0.6211
2006-04-11,0.0
2006-04-12,-10.0
2006-04-13,0.0
2006-04-17,-2.7778
2006-04-18,-15.7143
2006-04-19,-12.7119
2006-04-20,-12.6214
2006-04-21,-4.4444
2006-04-24,-9.3023
2006-04-25,2.5641
2006-04-26,25.0
2006-04-27,14.0
2006-04-28,14.0351
2006-05-01,4.6154
2006-05-02,10.2941
2006-05-03,24.0
2006-05-04,-9.6774
2006-05-05,7.1429
2006-05-08,0.0
2006-05-09,5.5556
2006-05-10,-13.6842
2006-05-11,-1.2195
2006-05-12,17.284
2006-05-15,0.0
2006-05-16,-17.8947
2006-05-17,15.3846
2006-05-18,-5.5556
2006-05-19,0.0
2006-05-22,-11.7647
2006-05-23,6.6667
2006-05-24,0.0
2006-05-25,-6.25
2006-05-26,-13.3333
2006-05-30,-1.5385
2006-05-31,-15.625
2006-06-01,7.4074
2006-06-02,-1.7241
2006-06-05,-28.0702
2006-06-06,46.3415
2006-06-07,-13.3333
2006-06-08,-7.6923
2006-06-09,0.0
2006-06-12,0.0
2006-06-13,4.1667
2006-06-14,2.0
2006-06-15,3.9215999999999998
2006-06-16,-7.5472
2006-06-19,4.0816
2006-06-20,-17.647100000000002
2006-06-21,0.0
2006-06-22,11.9048
2006-06-23,2.1277
2006-06-26,0.0
2006-06-27,-18.75
2006-06-28,0.0
2006-06-29,23.0769
2006-06-30,-16.6667
2006-07-03,5.0
2006-07-05,0.0
2006-07-06,7.1429
2006-07-07,-11.1111
2006-07-10,-5.0
2006-07-11,23.6842
2006-07-12,-17.0213
2006-07-13,-10.2564
2006-07-14,0.0
2006-07-17,0.0
2006-07-18,-34.2857
2006-07-19,26.087
2006-07-20,3.4483
2006-07-21,-16.6667
2006-07-24,4.0
2006-07-25,0.0
2006-07-26,30.7692
2006-07-27,11.7647
2006-07-28,-15.7895
2006-07-31,-6.25
2006-08-01,0.0
2006-08-02,-16.6667
2006-08-03,36.0
2006-08-04,-5.8824
2006-08-07,-17.1875
2006-08-08,13.2075
2006-08-09,3.3333
2006-08-10,12.9032
2006-08-11,-2.8571
2006-08-14,-11.7647
2006-08-15,-21.6667
2006-08-16,6.383
2006-08-17,0.0
2006-08-18,-8.0
2006-08-21,8.6957
2006-08-22,-4.0
2006-08-23,4.1667
2006-08-24,-4.0
2006-08-25,0.0
2006-08-28,0.0
2006-08-29,-4.1667
2006-08-30,0.0
2006-08-31,4.3478
2006-09-01,0.0
2006-09-05,-12.5
2006-09-06,-4.7619
2006-09-07,20.0
2006-09-11,-12.5
2006-09-12,-4.7619
2006-09-13,0.0
2006-09-14,0.0
2006-09-15,0.0
2006-09-18,-5.0
2006-09-19,-5.2632
2006-09-20,11.1111
2006-09-21,0.0
2006-09-22,-5.0
2006-09-25,-5.2632
2006-09-26,0.0
2006-09-27,11.1111
2006-09-28,0.0
2006-09-29,0.0
2006-10-02,-10.0
2006-10-03,16.6667
2006-10-04,-28.5714
2006-10-05,6.6667
2006-10-06,-12.5
2006-10-09,0.0
2006-10-10,28.5714
2006-10-11,-5.5556
2006-10-12,2.9412000000000003
2006-10-13,2.8571
2006-10-16,-38.8889
2006-10-17,-18.1818
2006-10-18,0.0
2006-10-19,-22.2222
2006-10-20,-21.4286
2006-10-23,27.2727
2006-10-24,-14.2857
2006-10-25,8.3333
2006-10-26,-7.6923
2006-10-27,-25.0
2006-10-30,11.1111
2006-10-31,0.0
2006-11-01,-8.0
2006-11-02,8.6957
2006-11-03,10.0
2006-11-06,-9.0909
2006-11-07,-6.0
2006-11-08,17.0213
2006-11-09,0.0
2006-11-10,7.2727
2006-11-13,-5.0847
2006-11-14,7.1429
2006-11-15,-11.6667
2006-11-16,22.6415
2006-11-17,-7.6923
2006-11-20,0.0
2006-11-21,-8.3333
2006-11-22,0.0
2006-11-24,0.0
2006-11-27,-9.0909
2006-11-28,0.0
2006-11-29,0.0
2006-11-30,0.0
2006-12-01,10.0
2006-12-04,-9.0909
2006-12-05,0.0
2006-12-06,-6.0
2006-12-07,0.0
2006-12-08,6.383
2006-12-12,-20.0
2006-12-13,17.5
2006-12-14,-14.8936
2006-12-15,0.0
2006-12-18,12.5
2006-12-19,0.0
2006-12-20,0.0
2006-12-21,6.6667
2006-12-22,4.1667
2006-12-26,-4.0
2006-12-27,0.0
2006-12-28,0.0
2006-12-29,0.0
2007-01-03,-10.4167
2007-01-04,4.6512
2007-01-05,-6.6667
2007-01-08,0.0
2007-01-11,16.6667
2007-01-12,2.0408
2007-01-16,-16.0
2007-01-17,-2.3810000000000002
2007-01-18,0.0
2007-01-23,-2.439
2007-01-24,0.0
2007-01-25,0.0
2007-01-29,0.0
2007-01-30,7.5
2007-01-31,-6.9767
2007-02-01,0.0
2007-02-02,0.0
2007-02-06,0.0
2007-02-07,7.5
2007-02-08,-6.9767
2007-02-09,0.0
2007-02-12,0.0
2007-02-13,0.0
2007-02-14,0.0
2007-02-15,0.0
2007-02-20,7.5
2007-02-22,-13.9535
2007-02-23,16.2162
2007-02-26,0.0
2007-02-27,0.0
2007-03-02,0.0
2007-03-05,-9.3023
2007-03-06,0.0
2007-03-07,0.0
2007-03-08,2.5641
2007-03-09,12.5
2007-03-12,0.0
2007-03-13,0.0
2007-03-16,-12.2222
2007-03-19,1.2658
2007-03-20,0.0
2007-03-22,0.0
2007-03-23,0.0
2007-03-26,10.0
2007-03-28,13.6364
2007-03-29,-12.0
2007-03-30,2.2727
2007-04-09,2.2222
2007-04-10,0.0
2007-04-11,30.4348
2007-04-12,0.0
2007-04-16,0.0
2007-04-17,0.0
2007-04-18,-16.6667
2007-04-19,10.0
2007-04-20,0.0
2007-04-24,18.1818
2007-04-25,3.0769
2007-04-26,49.2537
2007-04-27,50.0
2007-04-30,-13.3333
2007-05-01,-30.7692
2007-05-02,-11.1111
2007-05-03,0.0
2007-05-07,0.0
2007-05-08,25.0
2007-05-09,0.0
2007-05-10,10.0
2007-05-11,-9.0909
2007-05-14,-20.0
2007-05-15,0.0
2007-05-16,0.0
2007-05-17,0.0
2007-05-18,12.5
2007-05-21,-11.1111
2007-05-22,25.0
2007-05-23,-20.0
2007-05-24,25.0
2007-05-25,10.0
2007-05-29,9.0909
2007-05-30,-25.0
2007-05-31,0.0
2007-06-01,11.1111
2007-06-04,-10.0
2007-06-05,0.0
2007-06-06,0.0
2007-06-07,22.2222
2007-06-08,0.0
2007-06-11,0.0
2007-06-12,-13.6364
2007-06-13,15.7895
2007-06-14,0.0
2007-06-18,0.0
2007-06-19,9.0909
2007-06-20,0.0
2007-06-21,0.0
2007-06-22,0.0
2007-06-25,-8.3333
2007-06-27,9.0909
2007-06-28,-25.0
2007-06-29,-11.1111
2007-07-03,25.0
2007-07-09,10.0
2007-07-10,22.7273
2007-07-11,-3.7037
2007-07-12,-7.6923
2007-07-13,0.0
2007-07-16,-8.3333
2007-07-17,-4.5455
2007-07-18,0.0
2007-07-19,23.8095
2007-07-20,0.0
2007-07-23,-3.8462
2007-07-24,4.0
2007-07-25,7.6923
2007-07-26,-21.4286
2007-07-27,0.0
2007-07-30,-22.7273
2007-07-31,5.8824
2007-08-01,0.0
2007-08-02,-5.5556
2007-08-07,5.8824
2007-08-10,5.5556
2007-08-13,-5.2632
2007-08-15,5.5556
2007-08-16,-5.2632
2007-08-20,0.0
2007-08-21,-5.5556
2007-08-22,-41.1765
2007-08-23,40.0
2007-08-24,0.0
2007-08-29,-14.2857
2007-08-30,0.0
2007-08-31,0.0
2007-09-04,-16.6667
2007-09-10,0.0
2007-09-11,0.0
2007-09-13,-16.0
2007-09-14,7.1429
2007-09-17,-8.8889
2007-09-18,4.878
2007-09-21,-6.9767
2007-09-24,0.0
2007-09-25,-12.5
2007-09-26,14.2857
2007-09-27,-7.5
2007-09-28,8.1081
2007-10-01,-5.0
2007-10-02,97.3684
2007-10-03,-6.6667
2007-10-04,-35.7143
2007-10-05,-11.1111
2007-10-09,25.0
2007-10-11,0.0
2007-10-12,-10.0
2007-10-17,11.1111
2007-10-18,0.0
2007-10-23,-20.0
2007-10-24,0.0
2007-10-25,0.0
2007-10-26,-12.5
2007-10-29,22.8571
2007-10-30,-9.3023
2007-10-31,0.0
2007-11-01,2.5641
2007-11-02,0.0
2007-11-05,-12.5
2007-11-06,14.2857
2007-11-08,-12.5
2007-11-09,0.0
2007-11-12,-14.2857
2007-11-13,16.6667
2007-11-16,-14.2857
2007-11-19,0.0
2007-11-21,-3.3333
2007-11-26,3.4483
2007-11-27,0.0
2007-11-28,0.0
2007-11-29,-33.3333
2007-11-30,-5.0
2007-12-05,-5.2632
2007-12-06,-16.6667
2007-12-07,13.3333
2007-12-10,-35.2941
2007-12-11,-9.0909
2007-12-12,10.0
2007-12-13,0.0
2007-12-14,0.0
2007-12-17,36.3636
2007-12-18,0.0
2007-12-19,-26.6667
2007-12-20,45.4545
2007-12-21,0.0
2007-12-26,-6.25
2007-12-27,33.3333
2007-12-28,0.0
2007-12-31,-20.0
2008-01-02,-12.5
2008-01-03,-21.4286
2008-01-04,0.0
2008-01-07,-9.0909
2008-01-08,10.0
2008-01-09,36.3636
2008-01-10,-13.3333
2008-01-11,-15.3846
2008-01-14,36.3636
2008-01-15,0.0
2008-01-16,-26.6667
2008-01-18,9.0909
2008-01-22,0.0
2008-01-23,0.0
2008-01-24,8.3333
2008-01-25,0.0
2008-01-30,0.0
2008-02-01,0.0
2008-02-04,0.0
2008-02-05,-7.6923
2008-02-06,-8.3333
2008-02-07,9.0909
2008-02-08,25.0
2008-02-11,-13.3333
2008-02-12,0.0
2008-02-13,0.0
2008-02-14,0.0
2008-02-15,0.0
2008-02-19,53.8462
2008-02-20,-45.0
2008-02-21,-9.0909
2008-02-22,90.0
2008-02-25,0.0
2008-03-04,0.0
2008-03-05,-5.2632
2008-03-06,5.5556
2008-03-07,-21.0526
2008-03-12,0.0
2008-03-14,-20.0
2008-03-17,0.0
2008-03-18,8.3333
2008-03-19,0.0
2008-03-20,38.4615
2008-03-24,-33.3333
2008-03-27,25.0
2008-04-01,-20.0
2008-04-02,33.3333
2008-04-03,-25.0
2008-04-04,33.3333
2008-04-07,-25.0
2008-04-08,-8.3333
2008-04-09,0.0
2008-04-10,-9.0909
2008-04-14,0.0
2008-04-16,0.0
2008-04-17,30.0
2008-04-18,-23.0769
2008-04-21,-10.0
2008-04-22,0.0
2008-04-23,0.0
2008-04-24,11.1111
2008-04-25,10.0
2008-05-01,-18.1818
2008-05-05,11.1111
2008-05-07,0.0
2008-05-13,-10.0
2008-05-14,22.2222
2008-05-16,-18.1818
2008-05-20,0.0
2008-05-22,0.0
2008-05-27,0.0
2008-05-28,-33.3333
2008-06-04,16.6667
2008-06-06,0.0
2008-06-10,-14.2857
2008-06-26,0.0
2008-06-27,0.0
2008-07-02,33.3333
2008-07-03,0.0
2008-07-07,0.0
2008-07-08,-6.25
2008-07-09,0.0
2008-07-10,0.0
2008-07-16,0.0
2008-07-18,0.0
2008-07-21,-26.6667
2008-07-23,9.0909
2008-07-24,0.0
2008-07-28,-41.6667
2008-07-30,-14.2857
2008-07-31,0.0
2008-08-01,16.6667
2008-08-04,0.0
2008-08-05,0.0
2008-08-06,-14.2857
2008-08-08,0.0
2008-08-12,16.6667
2008-08-14,0.0
2008-08-20,0.0
2008-08-25,-14.2857
2008-08-26,0.0
2008-08-27,0.0
2008-09-09,0.0
2008-09-12,0.0
2008-09-22,0.0
2008-09-24,33.3333
2008-09-25,75.0
2008-09-26,7.1429
2008-09-29,-6.6667
2008-09-30,-42.8571
2008-10-01,75.0
2008-10-02,7.1429
2008-10-06,6.6667
2008-10-07,25.0
2008-10-08,0.0
2008-10-09,0.0
2008-10-13,10.0
2008-10-16,0.0
2008-10-20,-9.0909
2008-10-21,0.0
2008-10-23,0.0
2008-10-27,-60.0
2008-10-28,150.0
2008-10-29,10.0
2008-10-30,0.0
2008-10-31,-27.2727
2008-11-03,25.0
2008-11-05,-20.0
2008-11-06,0.0
2008-11-07,0.0
2008-11-12,0.0
2008-11-14,-25.0
2008-11-17,-16.6667
2008-11-18,0.0
2008-11-19,0.0
2008-11-20,0.0
2008-11-21,0.0
2008-12-02,100.0
2008-12-04,-60.0
2008-12-05,0.0
2008-12-08,-46.875
2008-12-09,-52.9412
2008-12-11,-37.5
2008-12-12,190.0
2008-12-15,-44.8276
2008-12-16,0.0
2008-12-17,87.5
2008-12-22,-40.0
2008-12-23,77.7778
2008-12-29,-43.75
2008-12-30,0.0
2009-01-05,77.7778
2009-01-06,0.0
2009-01-08,-40.625
2009-01-09,0.0
2009-01-13,-15.7895
2009-01-20,100.0
2009-01-21,450.0
2009-01-22,81.8182
2009-01-23,30.0
2009-01-26,-23.0769
2009-01-27,0.0
2009-01-28,5.0
2009-01-29,42.8571
2009-01-30,-11.6667
2009-02-02,1.8868
2009-02-03,0.0
2009-02-04,-22.2222
2009-02-05,-2.3810000000000002
2009-02-06,21.9512
2009-02-09,-20.0
2009-02-10,0.0
2009-02-11,0.0
2009-02-12,-20.0
2009-02-13,-6.25
2009-02-17,0.0
2009-02-18,0.0
2009-02-19,0.0
2009-02-20,-33.3333
2009-02-23,0.0
2009-02-24,-30.0
2009-02-25,78.5714
2009-02-26,-20.0
2009-02-27,-15.0
2009-03-02,-5.8824
2009-03-03,-12.5
2009-03-04,28.5714
2009-03-05,0.0
2009-03-06,11.1111
2009-03-09,-10.0
2009-03-10,-11.1111
2009-03-12,12.5
2009-03-13,88.8889
2009-03-16,-11.7647
2009-03-17,0.0
2009-03-18,13.3333
2009-03-19,0.0
2009-03-20,-17.647100000000002
2009-03-23,-7.1429
2009-03-24,30.7692
2009-03-25,-29.4118
2009-03-26,41.6667
2009-03-27,-11.7647
2009-03-31,-33.3333
2009-04-01,0.0
2009-04-02,0.0
2009-04-03,0.0
2009-04-06,70.0
2009-04-07,0.0
2009-04-08,-11.7647
2009-04-09,-6.6667
2009-04-13,-28.5714
2009-04-14,0.0
2009-04-15,10.0
2009-04-17,9.0909
2009-04-20,0.0
2009-04-22,0.0
2009-04-23,-8.3333
2009-04-27,-9.0909
2009-04-28,0.0
2009-04-29,0.0
2009-04-30,0.0
2009-05-04,50.0
2009-05-05,0.0
2009-05-06,0.0
2009-05-07,-33.3333
2009-05-08,50.0
2009-05-11,0.0
2009-05-12,0.0
2009-05-14,0.0
2009-05-15,-33.3333
2009-05-18,50.0
2009-05-19,-33.3333
2009-05-20,0.0
2009-05-22,0.0
2009-05-26,0.0
2009-05-28,0.0
2009-05-29,0.0
2009-06-01,0.0
2009-06-02,-30.0
2009-06-05,14.2857
2009-06-10,62.5
2009-06-11,0.0
2009-06-12,0.0
2009-06-15,7.6923
2009-06-16,0.0
2009-06-17,0.0
2009-06-22,7.1429
2009-06-25,-63.3333
2009-06-26,0.0
2009-06-29,0.0
2009-06-30,172.7273
2009-07-01,0.0
2009-07-08,-6.6667
2009-07-10,-28.5714
2009-07-15,-20.0
2009-07-17,6.25
2009-07-20,17.647100000000002
2009-07-27,0.0
2009-07-30,25.0
2009-07-31,-20.0
