ticker,SEDG US Equity
2015-08-14,0.0734
2015-08-17,2.1994
2015-08-18,-3.5868
2015-08-19,-6.6592
2015-08-20,-1.9529999999999998
2015-08-21,-8.7805
2015-08-24,3.3868
2015-08-25,3.4483
2015-08-26,-0.4583
2015-08-27,6.8229
2015-08-28,-0.431
2015-08-31,-1.1413
2015-09-01,-1.035
2015-09-02,2.2124
2015-09-03,6.7296
2015-09-04,-2.1386
2015-09-08,1.9216
2015-09-09,-0.7763
2015-09-10,4.1356
2015-09-11,3.0054
2015-09-14,-4.2722999999999995
2015-09-15,3.1205
2015-09-16,-1.9353
2015-09-17,-2.7987
2015-09-18,1.8826
2015-09-21,-6.1594
2015-09-22,-2.7413
2015-09-23,-3.5331
2015-09-24,-1.6872
2015-09-25,2.7208
2015-09-28,-12.1027
2015-09-29,4.6824
2015-09-30,1.5058
2015-10-01,-5.0611
2015-10-02,4.3199
2015-10-05,7.9736
2015-10-06,-0.5712
2015-10-07,1.149
2015-10-08,1.8660999999999999
2015-10-09,-3.5444
2015-10-12,-1.7341
2015-10-13,-5.1681
2015-10-14,-1.9495
2015-10-15,7.0493
2015-10-16,-5.2343
2015-10-19,2.0935
2015-10-20,-2.0506
2015-10-21,-4.8552
2015-10-22,1.03
2015-10-23,-3.0584
2015-10-26,3.3939
2015-10-27,-8.2524
2015-10-28,3.4518
2015-10-29,-0.6332
2015-10-30,-9.3627
2015-11-02,-2.1633
2015-11-03,4.0907
2015-11-04,-8.762599999999999
2015-11-05,28.1141
2015-11-06,-6.7697
2015-11-09,-9.6491
2015-11-10,-5.6095
2015-11-11,-11.6571
2015-11-12,4.2691
2015-11-13,5.5211
2015-11-16,0.2939
2015-11-17,-5.51
2015-11-18,4.9007
2015-11-19,8.7522
2015-11-20,-0.6525
2015-11-23,2.4083
2015-11-24,-0.1603
2015-11-25,1.3919000000000001
2015-11-27,0.7392
2015-11-30,2.8826
2015-12-01,0.5604
2015-12-02,1.2158
2015-12-03,-5.9059
2015-12-04,0.4255
2015-12-07,-0.4767
2015-12-08,-0.8515
2015-12-09,3.0596
2015-12-10,1.875
2015-12-11,1.7382
2015-12-14,5.3769
2015-12-15,4.8641
2015-12-16,17.0987
2015-12-17,1.2816
2015-12-18,3.3359
2015-12-21,3.3395
2015-12-22,-0.6104
2015-12-23,0.8671
2015-12-24,0.1074
2015-12-28,-1.2522
2015-12-29,-0.2536
2015-12-30,3.9956
2015-12-31,-1.6067
2016-01-04,-0.6035
2016-01-05,5.3214
2016-01-06,-1.2208
2016-01-07,-5.0463
2016-01-08,-3.4346
2016-01-11,-2.2089
2016-01-12,-3.7519
2016-01-13,-3.5402
2016-01-14,2.1031
2016-01-15,0.8078
2016-01-19,-3.8462
2016-01-20,0.7917
2016-01-21,3.3485
2016-01-22,2.88
2016-01-25,-2.0607
2016-01-26,7.4236
2016-01-27,0.8869
2016-01-28,2.0147
2016-01-29,1.5081
2016-02-01,1.0612
2016-02-02,-6.5103
2016-02-03,2.7331
2016-02-04,7.6531
2016-02-05,-3.1821
2016-02-08,-5.1748
2016-02-09,-5.0516
2016-02-10,-8.8544
2016-02-11,0.5539
2016-02-12,10.2542
2016-02-16,2.1522
2016-02-17,0.0376
2016-02-18,-2.8205999999999998
2016-02-19,-1.7802
2016-02-22,-5.0827
2016-02-23,0.2491
2016-02-24,3.1056
2016-02-25,1.1647
2016-02-26,-1.9452
2016-02-29,-0.9312
2016-03-01,6.3343
2016-03-02,7.7248
2016-03-03,-1.32
2016-03-04,-4.0853
2016-03-07,2.1862
2016-03-08,-0.7008
2016-03-09,-0.6686
2016-03-10,-0.0374
2016-03-11,3.8159
2016-03-14,-3.0631
2016-03-15,-2.0074
2016-03-16,-0.8725
2016-03-17,4.0949
2016-03-18,-3.6765
2016-03-21,0.0382
2016-03-22,-4.5021
2016-03-23,-3.7555
2016-03-24,0.6227
2016-03-28,0.2063
2016-03-29,3.6641
2016-03-30,-0.0397
2016-03-31,-0.1192
2016-04-01,-1.9093
2016-04-04,2.0681
2016-04-05,-1.7084000000000001
2016-04-06,2.5061
2016-04-07,-0.8675
2016-04-08,-0.358
2016-04-11,-1.4371
2016-04-12,-0.81
2016-04-13,2.8991
2016-04-14,-0.2778
2016-04-15,-0.7561
2016-04-18,5.2526
2016-04-19,2.1333
2016-04-20,2.2753
2016-04-21,1.6047
2016-04-22,0.3589
2016-04-25,-2.3247
2016-04-26,1.428
2016-04-27,2.8159
2016-04-28,-6.3553
2016-04-29,0.4499
2016-05-02,0.0
2016-05-03,-5.1885
2016-05-04,-4.0157
2016-05-05,-9.475
2016-05-06,0.9968
2016-05-09,1.3458999999999999
2016-05-10,-15.1394
2016-05-11,-0.3652
2016-05-12,-6.3874
2016-05-13,-2.0694
2016-05-16,4.1119
2016-05-17,1.3165
2016-05-18,7.3091
2016-05-19,-3.33
2016-05-20,1.3048
2016-05-23,3.9154999999999998
2016-05-24,3.173
2016-05-25,1.6819
2016-05-26,1.2287
2016-05-27,0.8403
2016-05-31,1.1574
2016-06-01,-4.0732
2016-06-02,1.5744
2016-06-03,-1.2212
2016-06-06,2.33
2016-06-07,2.184
2016-06-08,2.5011
2016-06-09,0.0444
2016-06-10,-7.051
2016-06-13,-0.4771
2016-06-14,0.9108
2016-06-15,0.4276
2016-06-16,-1.6082999999999998
2016-06-17,-1.2981
2016-06-20,0.9255
2016-06-21,-1.7856999999999998
2016-06-22,0.5405
2016-06-23,-2.1017
2016-06-24,-4.8927
2016-06-27,-4.5669
2016-06-28,6.7657
2016-06-29,2.0093
2016-06-30,-1.0101
2016-07-01,-0.4592
2016-07-05,-4.0492
2016-07-06,1.9231
2016-07-07,1.782
2016-07-08,1.3388
2016-07-11,0.7114
2016-07-12,0.1514
2016-07-13,-0.806
2016-07-14,0.5587
2016-07-15,-0.2525
2016-07-18,-0.1519
2016-07-19,-5.426
2016-07-20,2.7346
2016-07-21,-1.4092
2016-07-22,-0.5823
2016-07-25,-1.1715
2016-07-26,1.6164
2016-07-27,0.9544
2016-07-28,-5.5147
2016-07-29,-0.5003
2016-08-01,-3.9665
2016-08-02,-2.3269
2016-08-03,2.5015
2016-08-04,-4.2417
2016-08-05,4.733
2016-08-08,2.8388999999999998
2016-08-09,4.9014
2016-08-10,-9.667
2016-08-11,7.0749
2016-08-12,1.6101999999999999
2016-08-15,0.8743
2016-08-16,-1.0834
2016-08-17,-2.7382
2016-08-18,1.1824
2016-08-19,-1.4469
2016-08-22,-3.2185
2016-08-23,1.1085
2016-08-24,-0.7501
2016-08-25,-0.1744
2016-08-26,-0.1165
2016-08-29,0.758
2016-08-30,1.8519
2016-08-31,-3.2955
2016-09-01,-1.1163
2016-09-02,2.9115
2016-09-06,0.7506
2016-09-07,-0.6304
2016-09-08,-0.2307
2016-09-09,-2.4277
2016-09-12,2.6066000000000003
2016-09-13,-2.4827
2016-09-14,-7.5784
2016-09-15,-2.8186999999999998
2016-09-16,-3.8233
2016-09-19,5.1405
2016-09-20,-2.2164
2016-09-21,0.3333
2016-09-22,3.588
2016-09-23,4.8108
2016-09-26,-2.448
2016-09-27,1.9447999999999999
2016-09-28,1.5385
2016-09-29,3.0303
2016-09-30,1.3529
2016-10-03,-0.2322
2016-10-04,-2.6178
2016-10-05,2.6284
2016-10-06,0.2328
2016-10-07,-9.1173
2016-10-10,2.492
2016-10-11,-1.4963
2016-10-12,-1.6456
2016-10-13,-1.5444
2016-10-14,-3.268
2016-10-17,-4.4595
2016-10-18,0.4243
2016-10-19,6.2676
2016-10-20,-2.0543
2016-10-21,-0.3383
2016-10-24,-3.5981
2016-10-25,-2.1127
2016-10-26,-1.9424000000000001
2016-10-27,-2.0543
2016-10-28,-0.412
2016-10-31,3.0463
2016-11-01,-2.1898
2016-11-02,4.8507
2016-11-03,-1.0676
2016-11-04,-1.4388
2016-11-07,4.0146
2016-11-08,3.8596
2016-11-09,-5.4054
2016-11-10,-0.7143
2016-11-11,-3.9568
2016-11-14,2.9962999999999997
2016-11-15,-1.4545
2016-11-16,-2.952
2016-11-17,-1.1407
2016-11-18,-0.3846
2016-11-21,-2.3166
2016-11-22,0.7905
2016-11-23,3.9215999999999998
2016-11-25,-0.7547
2016-11-28,0.3802
2016-11-29,-2.2727
2016-11-30,2.3256
2016-12-01,-5.303
2016-12-02,0.8
2016-12-05,5.9524
2016-12-06,2.9962999999999997
2016-12-07,2.1818
2016-12-08,-2.4911
2016-12-09,-0.365
2016-12-12,-1.8315000000000001
2016-12-13,-1.1194
2016-12-14,-2.2641999999999998
2016-12-15,-1.1583
2016-12-16,4.6875
2016-12-19,3.7313
2016-12-20,-2.8777
2016-12-21,-6.2963000000000005
2016-12-22,0.0
2016-12-23,0.0
2016-12-27,5.1383
2016-12-28,-4.5113
2016-12-29,-3.5433
2016-12-30,1.2245
2017-01-03,6.4516
2017-01-04,9.0909
2017-01-05,-4.1667
2017-01-06,-0.3623
2017-01-09,-1.8182
2017-01-10,0.3704
2017-01-11,-0.369
2017-01-12,0.0
2017-01-13,0.0
2017-01-17,3.3333
2017-01-18,-4.6594999999999995
2017-01-19,-0.7519
2017-01-20,1.8939
2017-01-23,-1.1152
2017-01-24,-2.6316
2017-01-25,4.6332
2017-01-26,-2.583
2017-01-27,0.0
2017-01-30,-0.7576
2017-01-31,-1.145
2017-02-01,-2.3166
2017-02-02,-1.1858
2017-02-03,1.2
2017-02-06,-2.7668
2017-02-07,1.2195
2017-02-08,4.4177
2017-02-09,0.3846
2017-02-10,3.4483
2017-02-13,-0.3704
2017-02-14,7.4349
2017-02-15,4.1522
2017-02-16,-2.6578
2017-02-17,1.3652
2017-02-21,3.7037
2017-02-22,-5.1948
2017-02-23,2.3973
2017-02-24,-0.6689
2017-02-27,1.0101
2017-02-28,-2.3333
2017-03-01,-3.413
2017-03-02,2.1201
2017-03-03,0.0
2017-03-06,0.0
2017-03-07,-2.0761
2017-03-08,-0.3534
2017-03-09,-1.7730000000000001
2017-03-10,0.722
2017-03-13,0.3584
2017-03-14,-2.1429
2017-03-15,2.5547
2017-03-16,2.847
2017-03-17,-3.1142
2017-03-20,2.1429
2017-03-21,-3.4965
2017-03-22,0.7246
2017-03-23,-0.7194
2017-03-24,-0.7246
2017-03-27,9.4891
2017-03-28,2.0
2017-03-29,1.3072
2017-03-30,0.0
2017-03-31,0.6452
2017-04-03,0.3205
2017-04-04,-0.9585
2017-04-05,-2.5806
2017-04-06,3.6424
2017-04-07,0.0
2017-04-10,4.7923
2017-04-11,-3.0488
2017-04-12,-0.6289
2017-04-13,0.3165
2017-04-17,-2.2082
2017-04-18,-0.9677
2017-04-19,0.6515
2017-04-20,2.589
2017-04-21,0.0
2017-04-24,4.1009
2017-04-25,-0.6061
2017-04-26,-0.9146
2017-04-27,1.2308
2017-04-28,-1.8237
2017-05-01,-1.548
2017-05-02,0.6289
2017-05-03,-1.5625
2017-05-04,-0.3175
2017-05-05,1.5924
2017-05-08,0.627
2017-05-09,-1.2461
2017-05-10,11.041
2017-05-11,1.1364
2017-05-12,-0.8427
2017-05-15,3.6827
2017-05-16,-1.0929
2017-05-17,-2.7624
2017-05-18,0.5682
2017-05-19,0.565
2017-05-22,3.3708
2017-05-23,0.8152
2017-05-24,1.0782
2017-05-25,0.5333
2017-05-26,-1.3263
2017-05-30,1.3441
2017-05-31,-1.3263
2017-06-01,-0.8065
2017-06-02,-0.271
2017-06-05,0.5435
2017-06-06,-0.2703
2017-06-07,-0.813
2017-06-08,5.4645
2017-06-09,-1.2953000000000001
2017-06-12,0.0
2017-06-13,1.8373
2017-06-14,2.0619
2017-06-15,-2.5253
2017-06-16,0.7772
2017-06-19,1.5424
2017-06-20,0.2532
2017-06-21,0.2525
2017-06-22,4.534
2017-06-23,3.1325
2017-06-26,-3.271
2017-06-27,-1.9324
2017-06-28,0.2463
2017-06-29,-0.9828
2017-06-30,-0.7444
2017-07-03,0.5
2017-07-05,-4.2289
2017-07-06,1.5584
2017-07-07,6.9054
2017-07-10,2.1531000000000002
2017-07-11,1.171
2017-07-12,0.9259
2017-07-13,0.0
2017-07-14,0.2294
2017-07-17,0.0
2017-07-18,1.1442
2017-07-19,-0.2262
2017-07-20,1.1338
2017-07-21,-0.2242
2017-07-24,0.6742
2017-07-25,1.3393
2017-07-26,-0.6608
2017-07-27,0.2217
2017-07-28,0.885
2017-07-31,0.6579
2017-08-01,1.5251000000000001
2017-08-02,-1.9313
2017-08-03,20.7877
2017-08-04,2.7174
2017-08-07,0.0
2017-08-08,-1.0582
2017-08-09,-1.6042999999999998
2017-08-10,-2.3551
2017-08-11,0.7421
2017-08-14,2.5783
2017-08-15,0.0
2017-08-16,-1.4363000000000001
2017-08-17,-2.9144
2017-08-18,0.1876
2017-08-21,-2.4345
2017-08-22,0.9597
2017-08-23,0.7605
2017-08-24,0.9434
2017-08-25,0.1869
2017-08-28,-0.1866
2017-08-29,0.0
2017-08-30,-0.5607
2017-08-31,0.5639
2017-09-01,0.9346
2017-09-05,-2.037
2017-09-06,-1.1342
2017-09-07,0.3824
2017-09-08,-2.0952
2017-09-11,-3.3074
2017-09-12,6.2374
2017-09-13,1.7045
2017-09-14,0.3724
2017-09-15,-0.1855
2017-09-18,-0.3717
2017-09-19,0.5597
2017-09-20,-0.9276
2017-09-21,-1.8727
2017-09-22,2.2901
2017-09-25,0.0
2017-09-26,0.7463
2017-09-27,8.3333
2017-09-28,-1.5385
2017-09-29,-0.8681
2017-10-02,0.7005
2017-10-03,1.913
2017-10-04,-0.1706
2017-10-05,-1.7094
2017-10-06,0.0
2017-10-09,0.5217
2017-10-10,0.8651
2017-10-11,-0.5146
2017-10-12,-0.5172
2017-10-13,2.4263
2017-10-16,3.0457
2017-10-17,0.821
2017-10-18,0.4886
2017-10-19,-1.4586999999999999
2017-10-20,0.0
2017-10-23,1.6447
2017-10-24,1.1327
2017-10-25,-2.08
2017-10-26,0.9804
2017-10-27,4.0453
2017-10-30,1.2442
2017-10-31,0.9217
2017-11-01,0.0
2017-11-02,-1.3699
2017-11-03,4.321
2017-11-06,-0.4438
2017-11-07,-3.5661
2017-11-08,0.1541
2017-11-09,19.3846
2017-11-10,-1.6753
2017-11-13,-1.7038
2017-11-14,1.8
2017-11-15,-2.0301
2017-11-16,0.9358
2017-11-17,-0.5298
2017-11-20,3.5952
2017-11-21,-1.1568
2017-11-22,0.3901
2017-11-24,2.8497
2017-11-27,-2.7708
2017-11-28,1.2953000000000001
2017-11-29,-6.7775
2017-11-30,-0.1372
2017-12-01,-4.3956
2017-12-04,-3.592
2017-12-05,2.9806
2017-12-06,0.0
2017-12-07,4.631
2017-12-08,-0.2766
2017-12-11,1.1096
2017-12-12,-0.9602
2017-12-13,1.2465
2017-12-14,3.1464
2017-12-15,1.1936
2017-12-18,1.4417
2017-12-19,-1.1628
2017-12-20,-0.1307
2017-12-21,-1.9634
2017-12-22,0.267
2017-12-26,0.2663
2017-12-27,0.7968
2017-12-28,0.0
2017-12-29,-1.054
2018-01-02,1.3316
2018-01-03,2.6281
2018-01-04,-4.3534
2018-01-05,1.4726
2018-01-08,1.1873
2018-01-09,-2.9987
2018-01-10,-1.6129
2018-01-11,2.459
2018-01-12,-3.2
2018-01-16,-1.7906
2018-01-17,2.3843
2018-01-18,-2.1918
2018-01-19,-1.4006
2018-01-22,-1.2784
2018-01-23,2.5899
2018-01-24,-0.9818
2018-01-25,3.1161
2018-01-26,0.9615
2018-01-29,0.9524
2018-01-30,-3.9084
2018-01-31,0.7013
2018-02-01,-1.3928
2018-02-02,-2.3305
2018-02-05,0.6508
2018-02-06,-0.8621
2018-02-07,-2.3913
2018-02-08,-4.2316
2018-02-09,-0.155
2018-02-12,7.1429
2018-02-13,4.3478
2018-02-14,2.5
2018-02-15,24.2547
2018-02-16,0.3272
2018-02-20,3.1522
2018-02-21,0.7376
2018-02-22,1.1506
2018-02-23,3.4126
2018-02-26,1.8
2018-02-27,-1.4735
2018-02-28,-0.1994
2018-03-01,-0.4995
2018-03-02,2.2088
2018-03-05,-0.5894
2018-03-06,3.7549
2018-03-07,-1.619
2018-03-08,0.8228
2018-03-09,0.7201
2018-03-12,2.9552
2018-03-13,0.0926
2018-03-14,1.2026
2018-03-15,0.0914
2018-03-16,-0.5479
2018-03-19,1.1938
2018-03-20,2.9946
2018-03-21,-0.9692
2018-03-22,-2.669
2018-03-23,-1.2797
2018-03-26,4.537
2018-03-27,-2.2143
2018-03-28,-7.6087
2018-03-29,3.1373
2018-04-02,2.8517
2018-04-03,3.1423
2018-04-04,-2.1505
2018-04-05,4.7619
2018-04-06,-5.201
2018-04-09,4.2877
2018-04-10,-3.0946
2018-04-11,0.365
2018-04-12,0.2727
2018-04-13,-1.8132000000000001
2018-04-16,-1.9391
2018-04-17,2.1657
2018-04-18,3.2258
2018-04-19,-1.6964000000000001
2018-04-20,0.2725
2018-04-23,-3.7138
2018-04-24,-0.8467
2018-04-25,-0.6641
2018-04-26,1.2416
2018-04-27,0.1887
2018-04-30,-0.8475
2018-05-01,-0.1899
2018-05-02,0.8563
2018-05-03,-0.283
2018-05-04,3.3113
2018-05-07,4.304
2018-05-08,-1.4047
2018-05-09,-0.8905
2018-05-10,16.5319
2018-05-11,-0.8481
2018-05-14,6.6096
2018-05-15,-1.3129
2018-05-16,-0.1478
2018-05-17,-1.4064
2018-05-18,-0.2252
2018-05-21,1.2039
2018-05-22,-1.3383
2018-05-23,-7.0836
2018-05-24,-8.4347
2018-05-25,4.4287
2018-05-29,2.1204
2018-05-30,-2.5747999999999998
2018-05-31,-4.7741
2018-06-01,-2.0591
2018-06-04,2.3766
2018-06-05,-4.9107
2018-06-06,0.4695
2018-06-07,-0.0935
2018-06-08,0.8419
2018-06-11,-1.8553
2018-06-12,-2.3629
2018-06-13,-0.1936
2018-06-14,-0.679
2018-06-15,-7.3242
2018-06-18,0.5269
2018-06-19,3.2495
2018-06-20,3.4518
2018-06-21,-1.3739
2018-06-22,-0.398
2018-06-25,-1.6983000000000001
2018-06-26,-2.2358000000000002
2018-06-27,-3.4304
2018-06-28,6.5662
2018-06-29,-3.3333
2018-07-02,6.1651
2018-07-03,-1.6732
2018-07-05,2.5025
2018-07-06,4.7852
2018-07-09,1.2116
2018-07-10,-2.3941
2018-07-11,-2.0755
2018-07-12,1.9268
2018-07-13,2.8355
2018-07-16,0.0
2018-07-17,0.9191
2018-07-18,-1.0929
2018-07-19,0.0
2018-07-20,-1.1971
2018-07-23,0.6524
2018-07-24,-0.8333
2018-07-25,8.0299
2018-07-26,-5.013
2018-07-27,-1.8197999999999999
2018-07-30,-1.7609
2018-07-31,0.4717
2018-08-01,5.6338
2018-08-02,0.0889
2018-08-03,-13.943200000000001
2018-08-06,2.4768
2018-08-07,-5.4381
2018-08-08,2.5559
2018-08-09,-2.6999
2018-08-10,-1.2807
2018-08-13,-0.8649
2018-08-14,-0.2181
2018-08-15,-1.8578999999999999
2018-08-16,2.2272
2018-08-17,-0.5447
2018-08-20,2.9573
2018-08-21,0.7447
2018-08-22,-0.4224
2018-08-23,-0.106
2018-08-24,1.4331
2018-08-27,-1.2036
2018-08-28,1.3771
2018-08-29,0.5225
2018-08-30,-0.4158
2018-08-31,0.1044
2018-09-04,-0.1043
2018-09-05,-1.2526
2018-09-06,-3.6997999999999998
2018-09-07,-6.2569
2018-09-10,-1.0539
2018-09-11,1.8935
2018-09-12,0.5807
2018-09-13,1.0393
2018-09-14,-3.6571
2018-09-17,-0.1186
2018-09-18,-0.1188
2018-09-19,-3.0916
2018-09-20,4.908
2018-09-21,-0.3509
2018-09-24,-0.4695
2018-09-25,-3.7736
2018-09-26,-2.0833
2018-09-27,-4.8811
2018-09-28,-0.9211
2018-10-01,0.664
2018-10-02,6.3325
2018-10-03,-1.5385
2018-10-04,-1.5877
2018-10-05,-2.7401
2018-10-08,4.0811
2018-10-09,-1.8467
2018-10-10,-2.6546
2018-10-11,-1.9592
2018-10-12,6.3732
2018-10-15,2.8687
2018-10-16,4.2942
2018-10-17,-1.1122
2018-10-18,-3.9483
2018-10-19,0.3239
2018-10-22,0.596
2018-10-23,-1.6539000000000001
2018-10-24,-7.8564
2018-10-25,-0.2179
2018-10-26,0.1092
2018-10-29,1.5544
2018-10-30,2.0677
2018-10-31,1.8942
2018-11-01,5.9385
2018-11-02,-7.9942
2018-11-05,3.5629
2018-11-06,-3.7729
2018-11-07,3.0037
2018-11-08,-2.5548
2018-11-09,-0.8739
2018-11-12,-5.9845
2018-11-13,3.0975
2018-11-14,3.1698
2018-11-15,2.164
2018-11-16,0.9414
2018-11-19,-0.2332
2018-11-20,-3.168
2018-11-21,2.1185
2018-11-23,4.9895
2018-11-26,0.1001
2018-11-27,-1.0745
2018-11-28,7.6282
2018-11-29,-1.7132
2018-11-30,-7.0439
2018-12-03,2.4917
2018-12-04,-3.4085
2018-12-06,4.7743
2018-12-07,-5.8197
2018-12-10,1.8407
2018-12-11,0.568
2018-12-12,-0.4878
2018-12-13,-0.5934
2018-12-14,-0.5191
2018-12-17,-2.4002
2018-12-18,-1.791
2018-12-19,-1.6602999999999999
2018-12-20,-2.6847
2018-12-21,-1.9909
2018-12-24,-3.047
2018-12-26,5.6271
2018-12-27,-0.8784
2018-12-28,-0.3145
2018-12-31,0.6596
2019-01-02,2.9915000000000003
2019-01-03,-1.7981
2019-01-04,4.9296
2019-01-07,-6.0134
2019-01-08,-0.0286
2019-01-09,1.3143
2019-01-10,1.4946
2019-01-11,1.1392
2019-01-14,0.2747
2019-01-15,0.5205
2019-01-16,1.7989000000000002
2019-01-17,0.589
2019-01-18,-1.0381
2019-01-22,-0.5917
2019-01-23,2.895
2019-01-24,5.8112
2019-01-25,1.5159
2019-01-28,3.1824
2019-01-29,-0.3559
2019-01-30,0.5952
2019-01-31,3.645
2019-02-01,-1.6442
2019-02-04,2.4147
2019-02-05,0.8161
2019-02-06,-1.1468
2019-02-07,-2.343
2019-02-08,1.2812000000000001
2019-02-11,1.2879
2019-02-12,-2.7248
2019-02-13,3.2446
2019-02-14,0.7461
2019-02-15,-2.8276
2019-02-19,0.0462
2019-02-20,-4.2013
2019-02-21,1.4699
2019-02-22,-0.9736
2019-02-25,-3.2134
2019-02-26,1.2884
2019-02-27,3.5714
2019-02-28,-0.1889
2019-03-01,-2.177
2019-03-04,0.508
2019-03-05,-0.6017
2019-03-06,-2.2276
2019-03-07,-2.526
2019-03-08,-0.2033
2019-03-11,1.553
2019-03-12,-1.454
2019-03-13,1.5009000000000001
2019-03-14,-0.4261
2019-03-15,0.5034
2019-03-18,-0.6011
2019-03-19,-0.5291
2019-03-20,-0.6079
2019-03-21,-1.0194
2019-03-22,-4.4284
2019-03-25,0.5657
2019-03-26,-1.7412
2019-03-27,0.2999
2019-03-28,2.6366
2019-03-29,-0.2119
2019-04-01,0.4512
2019-04-02,0.9247
2019-04-03,1.2042
2019-04-04,3.7506
2019-04-05,1.5208
2019-04-08,1.7682
2019-04-09,-1.9064
2019-04-10,1.5252
2019-04-11,-1.575
2019-04-12,0.9109
2019-04-15,1.0734
2019-04-16,2.6792
2019-04-17,1.2694
2019-04-18,-0.0929
2019-04-22,0.3717
2019-04-23,2.5694
2019-04-24,1.0833
2019-04-25,2.5229
2019-04-26,0.1089
2019-04-29,-1.6968
2019-04-30,-1.9695
2019-05-01,-0.3612
2019-05-02,-0.8609
2019-05-03,1.8282
2019-05-06,-1.526
2019-05-07,22.6983
2019-05-08,-3.6961
2019-05-09,-0.6943
2019-05-10,2.952
2019-05-13,-5.6782
2019-05-14,1.88
2019-05-15,2.8269
2019-05-16,5.5746
2019-05-17,0.5244
2019-05-20,-1.601
2019-05-21,0.1828
2019-05-22,0.292
2019-05-23,-2.7111
2019-05-24,0.2618
2019-05-28,3.3016
2019-05-29,-2.8711
2019-05-30,1.5615999999999999
2019-05-31,-1.9220000000000002
2019-06-03,-0.5972
2019-06-04,2.6098
2019-06-05,0.9332
2019-06-06,1.541
2019-06-07,0.5535
2019-06-10,0.9055
2019-06-11,0.2991
2019-06-12,-3.8246
2019-06-13,5.5819
2019-06-14,-2.4015
2019-06-17,0.177
2019-06-18,3.4812
2019-06-19,1.0929
2019-06-20,0.8108
2019-06-21,-0.4692
2019-06-24,1.9192
2019-06-25,-2.1804
2019-06-26,0.6754
2019-06-27,2.4153000000000002
2019-06-28,2.2928
2019-07-01,-0.2562
2019-07-02,0.8668
2019-07-03,-0.8593
2019-07-05,1.3644
2019-07-08,-0.9818
2019-07-09,-0.4158
2019-07-10,0.0321
2019-07-11,-2.4563
2019-07-12,2.2383
2019-07-15,-0.4668
2019-07-16,-0.6955
2019-07-17,1.5635
2019-07-18,0.449
2019-07-19,1.1654
2019-07-22,-0.4892
2019-07-23,-0.9673
2019-07-24,0.0801
2019-07-25,0.928
2019-07-26,0.2854
2019-07-29,1.6914
2019-07-30,-1.4457
2019-07-31,2.8864
2019-08-01,1.9316
2019-08-02,-2.271
2019-08-05,-3.1856
2019-08-06,2.0188
2019-08-07,25.1169
2019-08-08,0.6476
2019-08-09,1.8683
2019-08-12,5.2229
2019-08-13,1.3275000000000001
2019-08-14,-3.5202
2019-08-15,-3.0818
2019-08-16,2.0955
2019-08-19,0.3819
2019-08-20,0.7014
2019-08-21,3.7068
