ticker,BMXC US Equity
2016-02-18,-9.0909
2016-02-19,10.0
2016-02-22,-7.339
2016-02-23,-1.2264
2016-02-24,7.6048
2016-02-25,8.2212
2016-02-26,6.6193
2016-02-29,-3.3333
2016-03-01,-8.2759
2016-03-02,12.782
2016-03-03,3.3333
2016-03-04,0.0
2016-03-07,-0.0806
2016-03-08,1.3721
2016-03-09,-2.6672000000000002
2016-03-10,-0.7771
2016-03-11,2.1434
2016-03-14,-17.2316
2016-03-15,9.215
2016-03-16,-7.1429
2016-03-17,-13.8462
2016-03-18,11.1607
2016-03-21,1.9076
2016-03-23,-20.5419
2016-03-24,21.5127
2016-03-28,0.0
2016-03-29,24.4898
2016-03-30,-8.1967
2016-03-31,28.5714
2016-04-01,27.7778
2016-04-04,73.913
2016-04-06,-37.5
2016-04-07,38.0
2016-04-08,-13.0435
2016-04-11,7.0
2016-04-12,9.0343
2016-04-13,14.2857
2016-04-14,-7.5
2016-04-15,2.7027
2016-04-18,0.0
2016-04-19,0.0
2016-04-20,0.0
2016-04-21,-10.526299999999999
2016-04-22,0.0
2016-04-25,-8.8235
2016-04-28,-3.2258
2016-04-29,23.3333
2016-05-02,35.1351
2016-05-03,2.0
2016-05-04,-5.8578
2016-05-05,6.2223
2016-05-06,0.0
2016-05-09,5.8578
2016-05-10,-3.6814
2016-05-11,2.8846
2016-05-12,2.8037
2016-05-13,4.5455
2016-05-16,-2.6087
2016-05-17,1.2277
2016-05-18,2.3153
2016-05-19,2.9634
2016-05-20,-4.5526
2016-05-23,3.5088
2016-05-24,10.1695
2016-05-25,15.3846
2016-05-26,1.3333
2016-05-27,-1.3158
2016-05-31,-6.6667
2016-06-01,2.8571
2016-06-02,8.316
2016-06-03,-3.8307
2016-06-06,3.9833
2016-06-07,-7.6775
2016-06-08,1.6667
2016-06-09,1.0929
2016-06-10,-5.4054
2016-06-13,0.8571
2016-06-14,0.0
2016-06-15,0.5666
2016-06-16,-4.2254
2016-06-17,0.0
2016-06-20,4.4118
2016-06-21,-8.4507
2016-06-22,4.6154
2016-06-23,-2.2059
2016-06-24,1.5038
2016-06-27,-2.2222
2016-06-28,1.5152
2016-06-29,-0.7463
2016-06-30,0.7519
2016-07-11,0.0
2016-07-12,1.6418
2016-07-13,1.4684
2016-07-15,-7.5253
2016-07-18,1.7214
2016-07-19,2.9231
2016-07-20,1.4948000000000001
2016-07-21,0.8837
2016-07-22,0.7299
2016-07-25,-1.6122999999999998
2016-07-26,-1.6295
2016-07-27,1.825
2016-07-28,-4.4301
2016-07-29,-0.7501
2016-08-01,-6.9767
2016-08-02,-3.3333
2016-08-03,27.5862
2016-08-04,-20.2703
2016-08-05,1.8643999999999998
2016-08-08,-1.8303
2016-08-09,0.0
2016-08-11,-44.0678
2016-08-12,15.1515
2016-08-15,-15.7895
2016-08-16,0.0
2016-08-19,0.0
2016-09-01,-12.5
2016-09-06,71.4286
2016-09-07,-12.5
2016-09-08,9.5238
2016-09-09,10.8696
2016-09-12,-11.7892
2016-09-13,-2.2367
2016-09-14,1.8616000000000001
2016-09-15,-15.1786
2016-09-16,5.2632
2016-09-19,7.5
2016-09-20,0.0
2016-09-21,-18.3721
2016-09-22,13.9601
2016-09-26,0.0
2016-09-28,-4.0
2016-10-05,4.1667
2016-10-19,-50.0
2016-10-28,-50.0
2016-10-31,-10.0
2016-11-01,-1.1111
2016-11-02,12.3596
2016-11-03,-10.0
2016-11-04,-13.3333
2016-11-07,-2.7244
2016-11-08,-7.743
2016-11-10,-0.1786
2016-11-21,-44.186
2016-11-29,-33.3333
2016-12-02,-3.8462
2016-12-05,1.75
2016-12-07,-68.059
2016-12-08,0.0
2016-12-12,-36.9231
2016-12-13,4.878
2016-12-14,-6.9767
2016-12-15,3.75
2016-12-16,27.7108
2016-12-19,-4.717
2016-12-20,-24.7525
2016-12-21,-1.3158
2016-12-22,-18.6667
2016-12-23,60.6557
2016-12-27,-2.0408
2016-12-28,13.5417
2016-12-29,-18.3486
2016-12-30,1.1236
2017-01-03,-4.4444
2017-01-04,-5.814
2017-01-05,22.2222
2017-01-06,21.2121
2017-01-09,45.0
2017-01-10,1.1494
2017-01-11,-1.7045
2017-01-12,57.8035
2017-01-13,-17.9487
2017-01-17,-1.7856999999999998
2017-01-18,-8.1818
2017-01-19,-9.901
2017-01-20,-9.3407
2017-01-23,1.8182
2017-01-24,50.5952
2017-01-25,-3.1621
2017-01-26,7.7551
2017-01-27,37.5
2017-01-30,-14.6006
2017-01-31,-5.8065
2017-02-01,0.3425
2017-02-02,3.0717
2017-02-03,12.9139
2017-02-06,40.7625
2017-02-07,0.0
2017-02-08,-1.875
2017-02-09,28.6624
2017-02-10,-1.3201
2017-02-13,1.6722000000000001
2017-02-14,28.6184
2017-02-15,-5.8824
2017-02-16,-5.4348
2017-02-17,17.9598
2017-02-21,-5.7247
2017-02-22,-1.8088
2017-02-23,-23.947400000000002
2017-02-24,2.0761
2017-02-27,-15.4237
2017-02-28,4.2084
2017-03-01,7.1154
2017-03-02,-0.8977
2017-03-03,0.0
2017-03-06,-8.6957
2017-03-07,-16.6667
2017-03-08,-25.7143
2017-03-09,12.5
2017-03-10,-5.698
2017-03-13,16.0121
2017-03-14,14.0625
2017-03-15,13.242
2017-03-16,-0.4032
2017-03-17,-6.0729
2017-03-20,-7.3276
2017-03-21,0.4651
2017-03-22,-1.1574
2017-03-23,4.918
2017-03-24,-0.4464
2017-03-27,-7.3991
2017-03-28,-7.5061
2017-03-29,-22.5131
2017-03-30,7.0946
2017-03-31,-1.5773000000000001
2017-04-03,-8.6538
2017-04-04,12.2807
2017-04-05,0.0
2017-04-06,-25.0
2017-04-07,-10.0
2017-04-10,-7.8704
2017-04-11,3.0151
2017-04-12,35.122
2017-04-13,3.9711
2017-04-17,-26.7361
2017-04-18,5.2133
2017-04-19,3.6036
2017-04-20,-3.9130000000000003
2017-04-21,-26.6968
2017-04-24,-19.1358
2017-04-25,3.0534
2017-04-26,-2.2222
2017-04-27,21.2121
2017-04-28,0.0
2017-05-01,-8.75
2017-05-02,-17.8082
2017-05-03,6.6667
2017-05-04,-12.5
2017-05-05,4.4643
2017-05-08,2.5641
2017-05-09,-5.0
2017-05-10,-14.0351
2017-05-11,-2.0408
2017-05-12,8.3333
2017-05-15,4.8077
2017-05-16,5.5046
2017-05-17,-2.6087
2017-05-18,5.3571
2017-05-19,1.6949
2017-05-22,20.0
2017-05-23,3.4722
2017-05-24,-15.4362
2017-05-25,1.5873
2017-05-26,-4.6875
2017-05-30,-9.8361
2017-05-31,7.2727
2017-06-01,5.9322
2017-06-02,-23.2
2017-06-05,-13.5417
2017-06-06,15.6627
2017-06-07,-16.6667
2017-06-08,-2.0
2017-06-09,2.0408
2017-06-12,18.0
2017-06-13,6.7797
2017-06-14,-1.5873
2017-06-15,3.2258
2017-06-16,-9.375
2017-06-19,8.6207
2017-06-20,-11.1111
2017-06-21,3.5714
2017-06-22,1.0345
2017-06-23,7.5085
2017-06-26,87.3016
2017-06-27,1.6949
2017-06-28,-29.1667
2017-06-29,-11.7647
2017-06-30,13.3333
2017-07-03,4.5882
2017-07-05,-6.6367
2017-07-06,-2.4096
2017-07-07,-1.2346
2017-07-10,5.0
2017-07-11,-5.9524
2017-07-12,-10.1266
2017-07-13,-4.2254
2017-07-14,-7.3529
2017-07-17,6.3492
2017-07-18,7.4627
2017-07-19,0.0
2017-07-20,-4.1667
2017-07-21,-10.1449
2017-07-24,3.2258
2017-07-25,9.375
2017-07-26,-14.2857
2017-07-27,-0.3333
2017-07-28,8.6957
2017-07-31,-13.8462
2017-08-01,-3.5714
2017-08-02,11.1111
2017-08-03,-16.6667
2017-08-04,30.0
2017-08-07,12.4308
2017-08-08,-11.0564
2017-08-09,-1.5385
2017-08-10,-12.5
2017-08-11,21.4286
2017-08-14,-16.1765
2017-08-15,10.526299999999999
2017-08-16,-7.9365
2017-08-17,-8.6207
2017-08-18,9.434
2017-08-21,-8.6207
2017-08-22,13.2075
2017-08-23,0.0
2017-08-24,-5.8333
2017-08-25,-2.6549
2017-08-28,-1.8182
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,1.8519
2017-09-01,-5.4545
2017-09-05,0.0
2017-09-06,3.8462
2017-09-07,-3.7037
2017-09-08,-9.6154
2017-09-11,-6.383
2017-09-12,20.4545
2017-09-13,-9.434
2017-09-14,4.1667
2017-09-15,10.0
2017-09-18,-12.7273
2017-09-19,-2.0833
2017-09-20,2.1277
2017-09-21,6.25
2017-09-22,-3.9215999999999998
2017-09-25,-14.2857
2017-09-26,-4.7619
2017-09-27,5.0
2017-09-28,-4.7619
2017-09-29,0.0
2017-10-02,-5.0
2017-10-03,2.3684
2017-10-04,0.2571
2017-10-05,-10.2564
2017-10-06,-5.7143
2017-10-09,-30.303
2017-10-10,0.0
2017-10-11,0.0
2017-10-12,-13.0435
2017-10-13,5.0
2017-10-16,-14.2857
2017-10-17,11.1111
2017-10-18,0.0
2017-10-20,70.0
2017-10-23,-20.5882
2017-10-24,25.9259
2017-10-25,-29.4118
2017-10-26,37.5
2017-10-27,15.1515
2017-10-30,0.0
2017-10-31,-39.4737
2017-11-01,47.8261
2017-11-02,-18.5294
2017-11-03,-9.7473
2017-11-06,-8.0
2017-11-07,-8.6957
2017-11-08,-14.2857
2017-11-09,5.5556
2017-11-10,15.7895
2017-11-13,-18.1818
2017-11-14,-11.1111
2017-11-15,-18.75
2017-11-16,46.1538
2017-11-17,0.0
2017-11-20,-36.8421
2017-11-21,-8.3333
2017-11-22,0.0
2017-11-24,36.3636
2017-11-27,-13.3333
2017-11-28,-23.0769
2017-11-29,-10.0
2017-11-30,33.3333
2017-12-01,-16.6667
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,20.0
2017-12-07,-16.6667
2017-12-08,4.0
2017-12-11,-3.8462
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,-20.0
2017-12-15,-12.5
2017-12-18,14.2857
2017-12-19,12.5
2017-12-20,-11.1111
2017-12-21,12.5
2017-12-22,0.0
2017-12-26,11.1111
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,-20.0
2018-01-02,12.5
2018-01-03,-11.1111
2018-01-04,-25.0
2018-01-05,0.0
2018-01-08,33.3333
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,12.5
2018-01-12,0.0
2018-01-16,66.6667
2018-01-17,-13.3333
2018-01-18,-7.6923
2018-01-19,8.3333
2018-01-22,-7.6923
2018-01-23,0.0
2018-01-24,8.3333
2018-01-25,-7.6923
2018-01-26,-8.3333
2018-01-29,-9.0909
2018-01-30,0.0
2018-01-31,10.0
2018-02-01,-9.0909
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,-10.0
2018-02-08,-11.1111
2018-02-09,25.0
2018-02-12,10.0
2018-02-13,9.0909
2018-02-14,0.0
2018-02-15,-25.0
2018-02-16,-5.5556
2018-02-20,5.8824
2018-02-21,0.0
2018-02-22,-11.1111
2018-02-23,0.0
2018-02-26,12.5
2018-02-27,-11.1111
2018-02-28,-12.5
2018-03-01,0.0
2018-03-02,-14.2857
2018-03-05,16.6667
2018-03-06,0.0
2018-03-07,-14.2857
2018-03-08,-16.6667
2018-03-09,0.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,40.0
2018-03-19,-14.2857
2018-03-20,0.0
2018-03-21,-16.6667
2018-03-22,0.0
2018-03-23,0.0
2018-03-26,0.0
2018-03-27,-20.0
2018-03-28,0.0
2018-03-29,-25.0
2018-04-02,33.3333
2018-04-03,0.0
2018-04-04,-25.0
2018-04-05,33.3333
2018-04-06,0.0
2018-04-09,-25.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,33.3333
2018-04-16,-25.0
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,33.3333
2018-04-20,-25.0
2018-04-23,66.6667
2018-04-24,100.0
2018-04-25,-30.0
2018-04-26,14.2857
2018-04-27,112.5
2018-04-30,-17.647100000000002
2018-05-01,0.0
2018-05-02,-14.2857
2018-05-03,-16.6667
2018-05-04,-10.0
2018-05-07,-33.3333
2018-05-08,33.3333
2018-05-09,-12.5
2018-05-10,-14.2857
2018-05-11,16.6667
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,-2.8571
2018-05-18,17.647100000000002
2018-05-21,12.5
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,11.1111
2018-05-25,0.0
2018-05-29,40.0
2018-05-30,14.2857
2018-05-31,-37.5
2018-06-01,0.0
2018-06-04,-10.0
2018-06-05,0.0
2018-06-06,-11.1111
2018-06-07,-12.5
2018-06-08,14.2857
2018-06-11,-25.0
2018-06-12,33.3333
2018-06-13,-12.5
2018-06-14,-14.2857
2018-06-15,0.0
2018-06-18,16.6667
2018-06-19,-14.2857
2018-06-20,16.6667
2018-06-21,-14.2857
2018-06-22,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,-16.6667
2018-07-02,20.0
2018-07-03,-16.6667
2018-07-05,0.0
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,-20.0
2018-07-11,25.0
2018-07-12,18.0
2018-07-13,35.5932
2018-07-16,-25.0
2018-07-17,-16.6667
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,20.0
2018-07-23,0.0
2018-07-24,-16.6667
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-30,0.0
2018-07-31,-20.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,25.0
2018-08-06,-20.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,25.0
2018-08-10,0.0
2018-08-13,0.0
2018-08-14,20.0
2018-08-15,0.0
2018-08-16,-16.6667
2018-08-20,10.0
2018-08-21,9.0909
2018-08-22,-10.0
2018-08-23,-7.4074
2018-08-24,20.0
2018-08-27,-16.6667
2018-08-28,20.0
2018-08-29,-10.0
2018-08-30,11.1111
2018-08-31,-16.6667
2018-09-04,0.0
2018-09-07,0.0
2018-09-10,20.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,-16.6667
2018-09-14,-20.0
2018-09-17,25.0
2018-09-18,0.0
2018-09-19,0.0
2018-09-20,-20.0
2018-09-21,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,-12.5
2018-09-28,-14.2857
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,-33.3333
2018-10-04,50.0
2018-10-05,0.0
2018-10-08,-16.6667
2018-10-09,-20.0
2018-10-10,50.0
2018-10-11,0.0
2018-10-12,33.3333
2018-10-15,0.0
2018-10-16,-25.0
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,0.0
2018-10-22,0.0
2018-10-23,-33.3333
2018-10-24,0.0
2018-10-26,90.0
2018-10-29,5.2632
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,25.0
2018-11-02,-20.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,-25.0
2018-11-08,33.3333
2018-11-09,-50.0
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,50.0
2018-11-19,0.0
2018-11-20,-33.3333
2018-11-21,45.0
2018-11-23,-31.0345
2018-11-26,0.0
2018-11-27,50.0
2018-11-28,0.0
2018-11-29,0.0
2018-12-03,0.0
2018-12-04,33.3333
2018-12-06,0.0
2018-12-07,-50.0
2018-12-10,50.0
2018-12-11,0.0
2018-12-12,-33.3333
2018-12-13,0.0
2018-12-14,0.0
2018-12-17,50.0
2018-12-18,-33.3333
2018-12-19,45.0
2018-12-20,3.4483
2018-12-21,0.0
2018-12-26,0.0
2018-12-27,-33.3333
2018-12-28,50.0
2018-12-31,66.6667
2019-01-02,20.0
2019-01-03,0.0
2019-01-04,16.6667
2019-01-07,-28.5714
2019-01-08,-20.0
2019-01-09,0.0
2019-01-10,0.0
2019-01-11,0.0
2019-01-14,50.0
2019-01-15,-33.3333
2019-01-16,25.0
2019-01-17,-20.0
2019-01-18,25.0
2019-01-22,-20.0
2019-01-23,0.0
2019-01-24,0.0
2019-01-25,0.0
2019-01-28,-25.0
2019-01-29,33.3333
2019-01-31,0.0
2019-02-01,0.0
2019-02-04,0.0
2019-02-05,12.5
2019-02-06,-11.1111
2019-02-07,25.0
2019-02-08,20.0
2019-02-11,0.0
2019-02-12,-33.3333
2019-02-13,0.0
2019-02-14,35.0
2019-02-15,-7.4074
2019-02-19,-20.0
2019-02-20,0.0
2019-02-21,25.0
2019-02-22,-20.0
2019-02-25,25.0
2019-02-27,-20.0
2019-02-28,0.0
2019-03-01,25.0
2019-03-04,-10.0
2019-03-05,-11.1111
2019-03-06,0.0
2019-03-07,-25.0
2019-03-08,33.3333
2019-03-11,0.0
2019-03-12,-25.0
2019-03-13,0.0
2019-03-19,-33.3333
2019-03-20,0.0
2019-03-21,100.0
2019-03-22,0.0
2019-03-25,0.0
2019-03-26,0.0
2019-03-27,0.0
2019-03-28,-25.0
2019-03-29,0.0
2019-04-01,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,0.0
2019-04-05,0.0
2019-04-08,0.0
2019-04-09,-33.3333
2019-04-10,0.0
2019-04-11,100.0
2019-04-12,0.0
2019-04-15,0.0
2019-04-16,-25.0
2019-04-17,0.0
2019-04-18,0.0
2019-04-22,0.0
2019-04-23,0.0
2019-04-25,0.0
2019-04-26,0.0
2019-04-29,0.0
2019-04-30,0.0
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,16.6667
2019-05-06,-14.2857
2019-05-07,33.3333
2019-05-08,-25.0
2019-05-09,0.0
2019-05-10,-33.3333
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,50.0
2019-05-17,-33.3333
2019-05-20,0.0
2019-05-21,0.0
2019-05-22,50.0
2019-05-24,0.0
2019-05-28,0.0
2019-05-30,0.0
2019-05-31,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-10,-30.6667
2019-06-11,-3.8462
2019-06-12,0.0
2019-06-14,0.0
2019-06-18,-50.0
2019-06-19,100.0
2019-06-21,-50.0
2019-06-24,100.0
2019-06-25,-50.0
2019-06-27,100.0
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,0.0
2019-07-05,-50.0
2019-07-08,100.0
2019-07-09,-50.0
2019-07-11,0.0
2019-07-16,100.0
2019-07-17,0.0
2019-07-22,-50.0
2019-07-23,100.0
2019-07-30,-50.0
2019-08-01,0.0
2019-08-06,100.0
2019-08-08,0.0
2019-08-09,0.0
2019-08-13,-50.0
2019-08-14,100.0
2019-08-15,0.0
2019-08-20,-50.0
2019-08-23,100.0
2019-08-26,-50.0
2019-08-27,0.0
2019-08-28,0.0
2019-08-29,50.0
2019-08-30,-33.3333
2019-09-03,0.0
2019-09-06,100.0
2019-09-09,-50.0
2019-09-12,0.0
2019-09-17,0.0
2019-09-19,0.0
2019-09-23,0.0
2019-09-24,0.0
2019-09-27,0.0
2019-09-30,0.0
2019-10-02,0.0
2019-10-03,0.0
2019-10-04,0.0
2019-10-07,0.0
2019-10-08,0.0
2019-10-09,0.0
2019-10-10,60.0
2019-10-11,-12.5
2019-10-14,-28.5714
2019-10-17,0.0
2019-10-21,0.0
2019-10-23,0.0
2019-10-28,0.0
2019-10-29,0.0
2019-11-04,100.0
2019-11-05,-50.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-11,0.0
2019-11-13,0.0
2019-11-14,0.0
2019-11-18,40.0
2019-11-20,-28.5714
2019-11-21,0.0
2019-11-22,0.0
2019-11-25,0.0
2019-11-26,0.0
2019-11-29,100.0
2019-12-02,-50.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,0.0
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-19,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,50.0
2020-01-17,33.3333
2020-01-24,-50.0
2020-01-28,0.0
2020-01-29,0.0
2020-02-03,0.0
2020-02-06,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-18,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-24,0.0
2020-02-26,0.0
2020-02-28,0.0
2020-03-02,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-20,0.0
2020-03-23,50.0
2020-03-24,33.3333
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,-50.0
2020-03-30,0.0
2020-04-01,0.0
2020-04-03,100.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,-37.5
2020-04-13,-60.0
2020-04-14,100.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-27,100.0
2020-04-28,0.0
2020-04-29,-25.0
2020-04-30,33.3333
2020-05-01,0.0
2020-05-06,-50.0
2020-05-08,0.0
2020-05-12,100.0
2020-05-13,-50.0
2020-05-14,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-26,0.0
2020-05-28,0.0
2020-05-29,75.0
2020-06-01,-42.8571
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,50.0
2020-06-10,-33.3333
2020-06-11,0.0
2020-06-12,0.0
2020-06-16,100.0
2020-06-17,-50.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-25,0.0
2020-06-26,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-06,0.0
2020-07-07,100.0
2020-07-08,-45.0
2020-07-09,81.8182
2020-07-10,-50.0
2020-07-13,50.0
2020-07-14,-33.3333
2020-07-15,50.0
2020-07-20,33.3333
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,0.0
2020-07-24,0.0
2020-07-27,-50.0
2020-07-29,100.0
2020-07-30,-25.0
