ticker,GVFG US Equity
2008-08-28,-1.0638
2008-09-09,-0.6452
2008-09-10,0.2165
2008-09-11,-0.324
2008-09-12,0.0
2008-09-15,-0.325
2008-09-16,-0.8696
2008-09-17,-0.1096
2008-09-18,0.3293
2008-09-24,-0.4376
2008-09-25,-2.1978
2008-09-26,0.0
2008-09-29,1.1236
2008-09-30,0.0
2008-10-01,0.0
2008-10-02,-2.2222
2008-10-03,-1.7045
2008-10-06,-0.6936
2008-10-07,-2.4447
2008-10-08,0.2387
2008-10-09,0.0
2008-10-10,-2.2619
2008-10-13,1.218
2008-10-14,0.9627
2008-10-15,0.8343
2008-10-16,-0.1182
2008-10-20,1.5385
2008-10-21,0.4662
2008-10-23,0.464
2008-10-24,-0.1155
2008-10-27,-0.578
2008-10-28,0.0
2008-10-31,1.1628
2008-11-05,-0.4598
2008-11-06,0.5774
2008-11-11,1.0333
2008-11-12,0.0
2008-11-13,0.1136
2008-11-17,-0.1135
2008-11-19,0.0
2008-11-21,0.3409
2008-11-24,0.2265
2008-11-25,0.0
2008-11-26,-0.113
2008-12-03,0.1131
2008-12-04,0.791
2008-12-05,-0.6726
2008-12-08,0.2257
2008-12-09,0.0
2008-12-10,0.0
2008-12-12,-0.2252
2008-12-17,0.0
2008-12-18,-0.2257
2008-12-19,-0.1131
2008-12-22,-0.906
2008-12-24,1.1429
2008-12-29,2.8249
2008-12-30,-1.0975
2009-01-02,0.443
2009-01-06,2.7655
2009-01-08,-0.9688
2009-01-09,-0.5435
2009-01-12,0.1093
2009-01-13,0.2183
2009-01-14,0.2179
2009-01-15,-1.5217
2009-01-16,1.5453000000000001
2009-01-26,0.0
2009-01-27,0.0
2009-01-28,0.5435
2009-01-29,-0.3764
2009-01-30,0.1607
2009-02-03,0.2167
2009-02-04,0.1081
2009-02-09,0.0
2009-02-10,0.432
2009-02-11,0.4301
2009-02-12,-0.8565
2009-02-13,0.8626
2009-02-17,0.0013
2009-02-19,0.1071
2009-02-20,0.0
2009-02-23,-0.3209
2009-02-24,0.7725
2009-02-26,0.0852
2009-02-27,-0.2128
2009-03-02,-0.1066
2009-03-03,0.0
2009-03-04,0.2134
2009-03-05,-0.1065
2009-03-06,-0.1066
2009-03-09,0.3202
2009-03-11,0.0
2009-03-12,0.0
2009-03-13,0.0
2009-03-16,0.1064
2009-03-19,-0.2125
2009-03-20,0.1065
2009-03-23,0.1064
2009-03-24,0.4251
2009-03-25,-0.8452
2009-03-27,0.7457
2009-03-30,-0.5297
2009-03-31,0.1065
2009-04-01,1.0638
2009-04-02,-0.8421
2009-04-03,0.0
2009-04-06,-0.2123
2009-04-07,0.0
2009-04-08,1.5957
2009-04-13,-0.5236
2009-04-21,0.0
2009-04-30,-0.3158
2009-05-04,-0.1056
2009-05-12,0.4228
2009-05-13,-0.3158
2009-05-18,0.4211
2009-05-19,0.1065
2009-05-21,-0.5239
2009-05-22,0.7378
2009-05-27,0.1048
2009-05-28,-0.1047
2009-05-29,-0.1048
2009-06-01,0.0
2009-06-02,0.6296
2009-06-03,-0.4171
2009-06-04,0.0
2009-06-05,0.0
2009-06-08,0.0
2009-06-11,0.1047
2009-06-15,0.0
2009-06-16,0.2092
2009-06-17,-0.2088
2009-06-23,0.0
2009-06-26,0.0
2009-06-30,0.3138
2009-07-01,0.0
2009-07-02,0.0
2009-07-06,0.5214
2009-07-07,-0.3112
2009-07-15,0.3122
2009-07-20,0.5187
2009-07-21,0.1032
2009-07-27,0.2062
2009-07-28,0.0
2009-07-30,0.0
2009-07-31,0.0
2009-08-03,0.0
2009-08-04,0.0
2009-08-05,0.5144
2009-08-06,0.5118
2009-08-07,-0.9572
2009-08-10,0.3496
2009-08-11,0.0
2009-08-12,0.4098
2009-08-13,-0.0013
2009-08-18,-0.2028
2009-08-19,0.0
2009-08-20,0.0
2009-08-27,0.2045
2009-08-31,-0.8163
2009-09-02,0.0
2009-09-03,0.0
2009-09-04,0.3086
2009-09-08,0.0
2009-09-09,0.1026
2009-09-10,0.6148
2009-09-11,-0.611
2009-09-14,0.0
2009-09-15,0.1025
2009-09-16,0.0
2009-09-17,0.6141
2009-09-18,0.2035
2009-09-21,0.203
2009-09-22,0.1013
2009-09-24,-0.4049
2009-09-25,0.0
2009-09-28,0.0
2009-09-29,0.1016
2009-09-30,-0.1015
2009-10-02,0.1016
2009-10-05,0.2944
2009-10-06,-0.0911
2009-10-07,0.0
2009-10-09,-0.1013
2009-10-12,0.1014
2009-10-13,-0.2014
2009-10-14,-0.0013
2009-10-15,0.1015
2009-10-16,-0.1014
2009-10-19,0.1015
2009-10-20,-0.2028
2009-10-21,0.2033
2009-10-22,0.0
2009-10-23,0.6085
2009-10-26,-0.1008
2009-10-27,0.1009
2009-10-28,-0.7056
2009-10-29,0.7107
2009-10-30,-0.504
2009-11-02,0.0
2009-11-03,0.3027
2009-11-04,-0.0997
2009-11-05,-0.4032
2009-11-06,-0.0013
2009-11-09,0.0
2009-11-10,0.6091
2009-11-11,0.3027
2009-11-12,-0.6036
2009-11-13,0.0
2009-11-16,-0.1012
2009-11-17,0.8105
2009-11-18,-0.201
2009-11-19,-0.6042
2009-11-20,0.1013
2009-11-23,0.0
2009-11-24,0.2024
2009-11-25,0.0
2009-11-27,0.0
2009-11-30,0.0
2009-12-01,0.0
2009-12-02,0.101
2009-12-03,-0.1009
2009-12-04,0.303
2009-12-07,-0.2014
2009-12-08,0.1009
2009-12-09,0.0
2009-12-10,-0.2016
2009-12-11,0.303
2009-12-14,-0.2014
2009-12-15,0.0
2009-12-16,0.0
2009-12-17,0.3015
2009-12-21,-0.0993
2009-12-23,0.0
2009-12-24,0.0
2009-12-28,-0.1007
2009-12-29,0.2016
2009-12-30,-0.2012
2009-12-31,0.2016
2010-01-04,0.0
2010-01-06,0.1006
2010-01-07,-5.4271
2010-01-08,0.9564
2010-01-11,2.0
2010-01-12,-0.516
2010-01-13,-0.4149
2010-01-14,-1.875
2010-01-15,-1.4862
2010-01-19,-2.8017
2010-01-20,-7.9823
2010-01-21,-3.4925
2010-01-22,-6.8679
2010-01-25,-12.7346
2010-01-26,-0.768
2010-01-27,0.6173
2010-01-28,-2.4616
2010-01-29,-6.7785
2010-02-01,1.1823
2010-02-02,0.0
2010-02-03,4.5151
2010-02-04,-4.64
2010-02-05,-2.1812
2010-02-08,1.2006999999999999
2010-02-09,-1.5232999999999999
2010-02-17,2.9238
2010-02-18,2.0067
2010-02-22,-0.8197
2010-02-23,-0.8264
2010-02-24,0.0
2010-02-26,0.0
2010-03-01,-1.6667
2010-03-02,-0.8453
2010-03-03,-2.2243
2010-03-04,-4.7203
2010-03-08,-2.0183
2010-03-09,-6.367
2010-03-10,7.0
2010-03-11,0.0
2010-03-15,12.3364
2010-03-16,-2.4958
2010-03-17,1.1945000000000001
2010-03-18,-0.6745
2010-03-22,-1.528
2010-03-24,1.3793
2010-03-29,-2.0408
2010-03-30,-8.3333
2010-03-31,2.6515
2010-04-05,3.69
2010-04-06,6.7438
2010-04-07,-1.6503
2010-04-08,2.2034
2010-04-09,0.3317
2010-04-13,7.9338999999999995
2010-04-14,1.072
2010-04-16,-9.697
2010-04-19,3.0201
2010-04-20,3.4202
2010-04-21,-1.8898000000000001
2010-04-23,0.321
2010-04-26,3.2
2010-04-27,-2.3256
2010-04-28,0.0
2010-04-29,6.6667
2010-04-30,-0.1488
2010-05-03,10.5812
2010-05-04,4.8518
2010-05-05,4.3702
2010-05-06,4.6798
2010-05-07,-12.3529
2010-05-10,0.1342
2010-05-11,11.3941
2010-05-12,11.071
2010-05-13,4.9837
2010-05-14,4.9536
2010-05-17,13.0777
2010-05-18,38.7826
2010-05-19,-4.0727
2010-05-20,-0.196
2010-05-21,-4.3848
2010-05-24,-15.6057
2010-05-25,7.867
2010-05-26,7.4436
2010-05-27,-5.1093
2010-05-28,-5.4564
2010-06-01,-3.2761
2010-06-02,5.7258
2010-06-03,1.8307
2010-06-04,4.8689
2010-06-07,12.1786
2010-06-08,-1.2416
2010-06-09,-0.2257
2010-06-10,-9.8546
2010-06-11,-0.5018
2010-06-14,24.2795
2010-06-15,-16.3478
2010-06-16,-4.3659
2010-06-17,0.0
2010-06-18,-1.8115999999999999
2010-06-21,-9.2989
2010-06-22,9.4386
2010-06-23,-0.0743
2010-06-24,1.6369
2010-06-25,-30.4539
2010-06-28,-32.2105
2010-06-29,-12.5776
2010-06-30,-3.9076
2010-07-01,-4.8059
2010-07-02,-5.0485
2010-07-06,0.2045
2010-07-07,10.2041
2010-07-08,3.7037
2010-07-09,-0.1786
2010-07-12,-6.619
2010-07-13,0.7663
2010-07-14,-3.4221
2010-07-15,-1.1811
2010-07-16,-0.3984
2010-07-19,-0.6
2010-07-20,7.6459
2010-07-21,4.6729
2010-07-22,4.4643
2010-07-23,9.2308
2010-07-26,4.3818
2010-07-27,-4.7976
2010-07-28,1.7323
2010-07-29,3.7152
2010-07-30,3.5821
2010-08-02,1.7290999999999999
2010-08-03,-5.3824
2010-08-04,-2.6946
2010-08-05,0.4615
2010-08-06,-2.2971
2010-08-09,0.4702
2010-08-10,-3.2761
2010-08-11,-2.7419000000000002
2010-08-12,-4.1459
2010-08-13,3.6332
2010-08-16,0.5008
2010-08-17,-0.3322
2010-08-18,5.3333
2010-08-19,-3.481
2010-08-20,-3.1148
2010-08-23,-5.2453
2010-08-24,2.6786
2010-08-25,-0.1739
2010-08-26,-5.7491
2010-08-27,0.0
2010-08-30,-1.2939
2010-08-31,1.1236
2010-09-01,6.6667
2010-09-02,0.5208
2010-09-03,0.6908
2010-09-07,2.916
2010-09-08,-2.1667
2010-09-09,-11.414
2010-09-10,0.7692
2010-09-13,0.1908
2010-09-14,0.7619
2010-09-15,7.3724
2010-09-16,-0.8803
2010-09-17,-0.1776
2010-09-20,-1.9573
2010-09-21,-1.6334
2010-09-22,-1.107
2010-09-23,-5.5969999999999995
2010-09-24,0.7905
2010-09-27,-1.1764999999999999
2010-09-28,0.3968
2010-09-29,4.5455
2010-09-30,2.0794
2010-10-01,-1.2963
2010-10-04,-4.3152
2010-10-05,-0.7843
2010-10-06,-1.581
2010-10-07,2.4096
2010-10-08,0.0
2010-10-11,-0.9804
2010-10-12,-0.396
2010-10-13,0.1988
2010-10-14,1.9841
2010-10-15,0.1946
2010-10-18,-1.3592
2010-10-19,2.1654
2010-10-20,-0.3854
2010-10-21,-0.1934
2010-10-22,2.7132
2010-10-25,2.4528
2010-10-26,1.4733
2010-10-27,-1.8149
2010-10-28,4.8059
2010-10-29,0.5291
2010-11-01,1.5789
2010-11-02,5.1813
2010-11-03,4.4335
2010-11-04,3.1447
2010-11-05,1.8293
2010-11-08,1.7964
2010-11-09,0.0
2010-11-10,-1.0294
2010-11-11,0.2972
2010-11-12,-0.2963
2010-11-15,-1.1887
2010-11-16,-1.8045
2010-11-17,-0.6126
2010-11-18,-0.9245
2010-11-19,0.9331
2010-11-22,-3.8521
2010-11-23,-4.8397
2010-11-24,-0.6399
2010-11-26,-10.2373
2010-11-29,-1.0574
2010-11-30,0.1908
2010-12-01,-2.8952
2010-12-02,-14.2409
2010-12-03,-7.3193
2010-12-06,6.1204
2010-12-07,28.3256
2010-12-08,-0.4712
2010-12-09,0.1457
2010-12-10,-2.6182
2010-12-13,0.5601
2010-12-14,-3.1563
2010-12-15,4.6012
2010-12-16,-0.3666
2010-12-17,-1.2877
2010-12-20,-1.23
2010-12-21,-0.4906
2010-12-22,4.6644
2010-12-23,5.9783
2010-12-27,-0.0684
2010-12-28,-1.3
2010-12-29,3.8821
2010-12-30,0.634
2010-12-31,-0.5305
2011-01-03,-3.3333
2011-01-04,-3.069
2011-01-05,-0.0356
2011-01-06,2.3132
2011-01-07,-2.4696
2011-01-10,-3.7803
2011-01-11,-2.7057
2011-01-12,3.3905
2011-01-13,2.1739
2011-01-14,-1.5507
2011-01-18,-10.9158
2011-01-19,-4.3586
2011-01-20,-5.417
2011-01-21,-4.7273
2011-01-24,-1.0019
2011-01-25,4.8675
2011-01-26,-2.4356999999999998
2011-01-27,-0.4239
2011-01-28,1.3718
2011-01-31,-2.0065
2011-02-01,-0.4286
2011-02-02,-2.6781
2011-02-03,-2.457
2011-02-04,-2.2166
2011-02-07,-12.3648
2011-02-08,-0.7643
2011-02-09,-4.6209
2011-02-10,-2.4845
2011-02-11,-3.5669
2011-02-14,-20.7398
2011-02-15,-22.5
2011-02-16,-31.2903
2011-02-17,9.0767
2011-02-18,-5.7389
2011-02-22,-13.6986
2011-02-23,-6.8783
2011-03-03,0.0
2011-03-11,0.0
2011-03-23,0.0
2011-05-20,-80.6818
2011-05-23,-6.8627
2011-05-24,-21.0526
2011-05-25,-13.3333
2011-05-26,-15.3846
2011-05-27,-9.0909
2011-06-01,-30.0
2011-06-02,0.0
2011-06-06,8.5714
2011-06-07,5.2632
2011-06-08,0.0
2011-06-09,0.0
2011-06-10,-5.0
2011-06-13,-7.8947
2011-06-14,0.0
2011-06-15,11.4286
2011-06-17,2.5641
2011-06-20,0.0
2011-06-22,12.5
2011-06-23,-2.2222
2011-06-24,-9.0909
2011-06-27,0.0
2011-06-28,0.0
2011-06-29,12.5
2011-06-30,-11.1111
2011-07-01,-75.0
2011-07-06,300.0
2011-07-07,0.0
2011-07-08,10.0
2011-07-11,-6.8182
2011-07-12,26.8293
2011-07-13,-23.0769
2011-07-18,37.5
2011-07-21,-7.2727
2011-07-25,-21.5686
2011-07-27,0.0
2011-07-28,0.0
2011-07-29,-12.5
2011-08-01,28.5714
2011-08-05,11.1111
2011-08-08,-20.0
2011-08-09,0.0
2011-08-10,-37.5
2011-08-11,0.0
2011-08-12,-40.0
2011-08-23,0.0
2011-08-24,33.3333
2011-08-25,100.0
2011-08-31,0.0
2011-09-19,-50.0
2011-09-20,170.0
2011-09-21,-62.963
2011-09-26,65.0
2011-09-30,-39.3939
2011-10-03,50.0
2011-10-06,-66.6667
2011-10-10,-50.0
2011-10-12,40.0
2011-10-20,14.2857
2011-11-01,-25.0
2011-11-02,-98.3333
2011-11-03,900.0
2011-11-04,0.0
2011-11-08,100.0
2011-11-10,-25.0
2011-11-14,33.3333
2011-11-15,-25.0
2011-11-22,-33.3333
2011-11-28,0.0
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,50.0
2011-12-02,33.3333
2011-12-06,-50.0
2011-12-08,50.0
2011-12-13,33.3333
2011-12-16,-50.0
2011-12-19,-50.0
2011-12-20,500.0
2011-12-22,-33.3333
2011-12-27,50.0
2011-12-28,0.0
2011-12-29,-66.6667
2012-01-06,200.0
2012-01-25,-66.6667
2012-02-07,100.0
2012-02-09,50.0
2012-02-22,-66.6667
2012-02-23,200.0
2012-02-24,0.0
2012-02-28,-33.3333
2012-03-13,-95.0
2012-03-15,0.0
2012-03-19,0.0
2012-03-23,400.0
2012-03-26,100.0
2012-04-03,-90.0
2012-07-13,900.0
2012-07-19,0.0
2012-09-07,-90.0
2012-09-10,0.0
2012-10-02,-87.5
2012-11-15,7900.0
2012-11-16,-98.75
2013-02-28,3900.0
2013-04-09,-97.5
2013-04-18,700.0
2013-04-22,900.0
2013-04-23,0.0
2013-07-09,400.0
2013-08-08,-99.75
2013-08-21,0.0
2013-08-26,0.0
2013-10-18,0.0
2013-11-22,0.0
2013-11-27,0.0
2014-05-27,0.0
2014-06-04,1900.0
2014-07-15,300.0
2014-08-26,-98.75
2014-10-30,0.0
2014-11-13,0.0
2015-02-12,0.0
2015-03-17,7900.0
2015-04-27,-98.75
2015-09-01,0.0
2015-10-06,700.0
2015-10-12,-87.5
2015-12-11,7900.0
2015-12-14,-50.0
2015-12-30,0.0
2016-01-04,-80.0
2016-02-18,0.0
2016-08-02,87.5
2016-08-11,-46.6667
2016-08-16,0.0
2016-10-17,0.0
2016-12-29,0.0
2017-11-24,-99.0
2018-01-02,0.0
2018-09-11,900.0
2018-12-18,900.0
2019-03-27,-99.0
2019-05-15,-90.0
2019-07-18,0.0
2019-11-15,0.0
2019-12-17,9900.0
2019-12-26,0.0
2020-01-09,0.0
2020-03-02,0.0
2020-04-27,-90.0
