ticker,TRMB US Equity
2000-05-23,3.8731999999999998
2000-05-24,5.5931999999999995
2000-05-25,2.4077
2000-05-26,-2.3511
2000-05-30,16.0514
2000-05-31,-2.213
2000-06-01,-0.1414
2000-06-02,1.983
2000-06-05,-2.3611
2000-06-06,4.4097
2000-06-07,3.6785
2000-06-08,-0.657
2000-06-09,5.4233
2000-06-12,-2.8858
2000-06-13,-3.23
2000-06-14,-0.9346
2000-06-15,1.4825
2000-06-16,-1.7264
2000-06-19,4.3243
2000-06-20,-0.1295
2000-06-21,-4.1505
2000-06-22,0.6766
2000-06-23,-8.871
2000-06-26,1.3274
2000-06-27,8.4425
2000-06-28,8.9933
2000-06-29,-1.4778
2000-06-30,-2.375
2000-07-03,-0.6402
2000-07-05,-3.3505
2000-07-06,-1.6
2000-07-07,3.523
2000-07-10,5.1047
2000-07-11,-0.3736
2000-07-12,9.75
2000-07-13,9.3394
2000-07-14,-3.0208
2000-07-17,5.6928
2000-07-18,2.1341
2000-07-19,-17.7114
2000-07-20,-1.6928999999999998
2000-07-21,-7.2571
2000-07-24,-6.366
2000-07-25,5.3824
2000-07-26,1.6129
2000-07-27,-8.9947
2000-07-28,-6.1047
2000-07-31,7.1207
2000-08-01,-11.8497
2000-08-02,1.1475
2000-08-03,-3.2415
2000-08-04,-5.5276
2000-08-07,-3.5461
2000-08-08,-4.7794
2000-08-09,3.668
2000-08-10,3.352
2000-08-11,0.1802
2000-08-14,2.518
2000-08-15,-6.6667
2000-08-16,9.7744
2000-08-17,10.9589
2000-08-18,-8.4877
2000-08-21,0.1686
2000-08-22,-3.1987
2000-08-23,1.5652
2000-08-24,17.8082
2000-08-25,-4.3605
2000-08-28,0.304
2000-08-29,0.1515
2000-08-30,-1.9667
2000-08-31,2.6235
2000-09-01,-0.9023
2000-09-05,-4.8558
2000-09-06,-2.8708
2000-09-07,-2.4631
2000-09-08,-5.5556
2000-09-11,-4.6346
2000-09-12,-6.1682
2000-09-13,6.3745
2000-09-14,-5.618
2000-09-15,-5.9524
2000-09-18,-0.8439
2000-09-19,-26.8085
2000-09-20,-4.9419
2000-09-21,1.8349
2000-09-22,-1.2012
2000-09-25,6.9909
2000-09-26,-0.5682
2000-09-27,-5.4286
2000-09-28,11.1782
2000-09-29,-2.7174
2000-10-02,0.0
2000-10-03,-5.3073
2000-10-04,0.59
2000-10-05,-4.1056
2000-10-06,-2.4465
2000-10-09,3.4483
2000-10-10,-3.0303
2000-10-11,-4.6875
2000-10-12,-1.3115
2000-10-13,-1.3289
2000-10-16,2.0202
2000-10-17,-1.9802
2000-10-18,-3.0303
2000-10-19,10.0694
2000-10-20,9.7792
2000-10-23,0.8621
2000-10-24,-2.2792
2000-10-25,-6.1224
2000-10-26,-1.5528
2000-10-27,5.3628
2000-10-30,1.4969999999999999
2000-10-31,12.0944
2000-11-01,-2.1053
2000-11-02,9.9462
2000-11-03,3.1785
2000-11-06,4.0284
2000-11-07,1.139
2000-11-08,-2.9279
2000-11-09,-0.9281
2000-11-10,-13.8173
2000-11-13,11.413
2000-11-14,3.4146
2000-11-15,0.0
2000-11-16,-6.1321
2000-11-17,-4.7739
2000-11-20,-1.0554
2000-11-21,-3.2
2000-11-22,-4.1322
2000-11-24,11.4943
2000-11-27,-2.5773
2000-11-28,4.2328
2000-11-29,-10.1523
2000-11-30,-2.8249
2000-12-01,2.0349
2000-12-04,-5.698
2000-12-05,14.8036
2000-12-06,-6.0526
2000-12-07,7.2829
2000-12-08,7.8329
2000-12-11,9.201
2000-12-12,-2.6608
2000-12-13,-4.1002
2000-12-14,-0.2375
2000-12-15,-1.9048
2000-12-18,1.2136
2000-12-19,-9.3525
2000-12-20,-11.1111
2000-12-21,0.2976
2000-12-22,10.4599
2000-12-26,1.0074
2000-12-27,0.266
2000-12-28,12.732099999999999
2000-12-29,-9.6471
2001-01-02,-4.1667
2001-01-03,1.087
2001-01-04,2.4194
2001-01-05,-6.8241
2001-01-08,1.4085
2001-01-09,-3.0556
2001-01-10,12.0344
2001-01-11,2.046
2001-01-12,-1.0025
2001-01-16,-4.8101
2001-01-17,3.9894
2001-01-18,5.3708
2001-01-19,-1.9417
2001-01-22,-1.4851
2001-01-23,1.005
2001-01-24,-0.4975
2001-01-25,7.0
2001-01-26,-2.8037
2001-01-29,9.6154
2001-01-30,-17.7632
2001-01-31,-4.5333
2001-02-01,-1.9553
2001-02-02,-2.5641
2001-02-05,-6.4327
2001-02-06,4.0625
2001-02-07,2.4024
2001-02-08,-2.346
2001-02-09,-1.8018
2001-02-12,1.8349
2001-02-13,0.0751
2001-02-14,0.5251
2001-02-15,8.6567
2001-02-16,-7.967
2001-02-20,-1.791
2001-02-21,-3.5714
2001-02-22,1.182
2001-02-23,-0.6231
2001-02-26,-0.9404
2001-02-27,-3.1646
2001-02-28,-8.1699
2001-03-01,3.2028
2001-03-02,4.8276
2001-03-05,-3.2895
2001-03-06,9.5238
2001-03-07,-0.3106
2001-03-08,-0.9346
2001-03-09,-0.3145
2001-03-12,-7.8864
2001-03-13,6.5068
2001-03-14,-4.1801
2001-03-15,-1.0067
2001-03-16,-4.7458
2001-03-19,2.4911
2001-03-20,-8.3333
2001-03-21,1.1364
2001-03-22,4.4944
2001-03-23,7.5269
2001-03-26,-5.3333
2001-03-27,8.2746
2001-03-28,-8.2927
2001-03-29,-3.5461
2001-03-30,11.3971
2001-04-02,-9.571
2001-04-03,-9.4891
2001-04-04,2.8226
2001-04-05,9.4118
2001-04-06,-26.1649
2001-04-09,-0.9709
2001-04-10,3.2157
2001-04-11,7.5228
2001-04-12,5.5123999999999995
2001-04-16,-6.2291
2001-04-17,3.3571
2001-04-18,6.7726
2001-04-19,3.5599
2001-04-20,2.625
2001-04-23,-5.542
2001-04-24,-1.4828999999999999
2001-04-25,3.0759
2001-04-26,1.5873
2001-04-27,0.0
2001-04-30,2.6875
2001-05-01,4.1996
2001-05-02,2.1612
2001-05-03,-3.2018
2001-05-04,2.9533
2001-05-07,-0.8606
2001-05-08,-4.5139
2001-05-09,0.9697
2001-05-10,0.8403
2001-05-11,-0.8333
2001-05-14,2.9412000000000003
2001-05-15,0.2332
2001-05-16,2.7340999999999998
2001-05-17,4.7565
2001-05-18,6.5946
2001-05-21,1.6734
2001-05-22,5.985
2001-05-23,-1.6941000000000002
2001-05-24,-2.7763999999999998
2001-05-25,3.1512000000000002
2001-05-29,-1.5274
2001-05-30,-4.508
2001-05-31,-1.0152
2001-06-01,0.9231
2001-06-04,2.0325
2001-06-05,1.0956
2001-06-06,-0.7389
2001-06-07,-2.4814
2001-06-08,-0.8142
2001-06-11,-3.0785
2001-06-12,-1.7999
2001-06-13,-1.0243
2001-06-14,-1.9607999999999999
2001-06-15,1.5556
2001-06-18,-3.9934
2001-06-19,-0.2849
2001-06-20,-3.1429
2001-06-21,1.9468999999999999
2001-06-22,0.9838
2001-06-25,-1.5473
2001-06-26,2.1537
2001-06-27,-0.2849
2001-06-28,-0.5714
2001-06-29,12.0115
2001-07-02,-6.5161999999999995
2001-07-03,-0.6586
2001-07-05,4.9171
2001-07-06,-9.6893
2001-07-09,8.5131
2001-07-10,-2.2031
2001-07-11,-1.4285999999999999
2001-07-12,4.2363
2001-07-13,0.107
2001-07-16,-4.3803
2001-07-17,2.6816
2001-07-18,-4.951
2001-07-19,5.3807
2001-07-20,-2.1727
2001-07-23,0.9994
2001-07-24,7.133
2001-07-25,-2.5016
2001-07-26,4.2105
2001-07-27,-1.5152
2001-07-30,-2.8205
2001-07-31,0.2639
2001-08-01,-0.3684
2001-08-02,0.2641
2001-08-03,0.1054
2001-08-06,-2.8947000000000003
2001-08-07,0.542
2001-08-08,-2.4259
2001-08-09,3.7016999999999998
2001-08-10,-3.3564
2001-08-13,-0.7718
2001-08-14,0.3056
2001-08-15,0.1939
2001-08-16,-0.7739
2001-08-17,-0.4457
2001-08-20,1.8467
2001-08-21,-3.022
2001-08-22,3.7394
2001-08-23,-0.3277
2001-08-24,0.8219
2001-08-27,-1.5760999999999998
2001-08-28,-4.7488
2001-08-29,-1.4493
2001-08-30,-1.8235000000000001
2001-08-31,-1.1384
2001-09-04,3.4545
2001-09-05,-0.5858
2001-09-06,-3.6535
2001-09-07,0.6116
2001-09-10,-3.6474
2001-09-17,-1.5773000000000001
2001-09-18,-1.9231
2001-09-19,-5.1634
2001-09-20,-5.9269
2001-09-21,-4.3223
2001-09-24,15.6202
2001-09-25,3.7086
2001-09-26,-5.811
2001-09-27,-1.0169
2001-09-28,4.4521
2001-10-01,-4.3279
2001-10-02,-6.0315
2001-10-03,7.0022
2001-10-04,-4.5671
2001-10-05,-2.7143
2001-10-08,-4.2584
2001-10-09,-1.1503
2001-10-10,6.2064
2001-10-11,27.1001
2001-10-12,-2.1264
2001-10-15,-0.8808
2001-10-16,2.1919
2001-10-17,-1.1594
2001-10-18,-0.176
2001-10-19,1.3514
2001-10-22,-1.4493
2001-10-23,-0.2941
2001-10-24,4.4838000000000005
2001-10-25,2.428
2001-10-26,0.6615
2001-10-29,-1.5882
2001-10-30,-2.6155
2001-10-31,0.5714
2001-11-01,3.4091
2001-11-02,-0.5495
2001-11-05,-5.4696
2001-11-06,2.5132
2001-11-07,-1.0832
2001-11-08,-2.0749
2001-11-09,-3.7081
2001-11-12,3.8509
2001-11-13,1.236
2001-11-14,-0.6395
2001-11-15,0.117
2001-11-16,0.4676
2001-11-19,1.5125
2001-11-20,0.2865
2001-11-21,-2.8571
2001-11-23,1.5293999999999999
2001-11-26,-0.0579
2001-11-27,-1.1014
2001-11-28,-2.3447
2001-11-29,0.7203
2001-11-30,0.5959
2001-12-03,-3.7321999999999997
2001-12-04,-0.2462
2001-12-05,6.0457
2001-12-06,0.6399
2001-12-07,1.4451
2001-12-10,4.9003
2001-12-11,-0.8691
2001-12-12,-1.2603
2001-12-13,-7.6027000000000005
2001-12-14,-1.7417
2001-12-17,-3.1785
2001-12-18,-1.6414
2001-12-19,-0.3851
2001-12-20,-2.3196
2001-12-21,1.2533
2001-12-24,-0.456
2001-12-26,4.1885
2001-12-27,0.1256
2001-12-28,-0.3764
2001-12-31,2.0781
2002-01-02,-0.1234
2002-01-03,0.1853
2002-01-04,2.651
2002-01-07,2.4024
2002-01-08,0.5279
2002-01-09,-5.4259
2002-01-10,-3.7631
2002-01-11,-1.859
2002-01-14,-1.3717
2002-01-15,0.1325
2002-01-16,-0.5952
2002-01-17,0.7984
2002-01-18,0.0
2002-01-22,-0.6601
2002-01-23,2.6578
2002-01-24,-2.1359
2002-01-25,-0.1323
2002-01-28,0.3311
2002-01-29,-0.33
2002-01-30,-0.6623
2002-01-31,0.1333
2002-02-01,-1.5312999999999999
2002-02-04,-4.9358
2002-02-05,-0.4267
2002-02-06,-3.4286
2002-02-07,-3.9201
2002-02-08,1.1547
2002-02-11,1.9787
2002-02-12,-0.2985
2002-02-13,-2.3204000000000002
2002-02-14,-4.2146
2002-02-15,-3.84
2002-02-19,-2.1631
2002-02-20,1.4456
2002-02-21,5.8676
2002-02-22,2.8504
2002-02-25,-0.6159
2002-02-26,-0.6197
2002-02-27,0.4677
2002-02-28,0.8534
2002-03-01,1.0769
2002-03-04,2.2831
2002-03-05,-3.2738
2002-03-06,0.6923
2002-03-07,1.9862
2002-03-08,6.367
2002-03-11,0.3521
2002-03-12,-1.4035
2002-03-13,-0.2135
2002-03-14,3.2096999999999998
2002-03-15,3.9392
2002-03-18,-0.3324
2002-03-19,0.8005
2002-03-20,-0.8604
2002-03-21,4.4726
2002-03-22,1.9169
2002-03-25,-0.815
2002-03-26,0.3161
2002-03-27,0.8192
2002-03-28,3.9375
2002-04-01,-1.7438
2002-04-02,-2.5704000000000002
2002-04-03,0.0
2002-04-04,0.3141
2002-04-05,3.3186999999999998
2002-04-08,-2.1818
2002-04-09,3.2838
2002-04-10,1.1938
2002-04-11,-3.3731
2002-04-12,1.227
2002-04-15,2.0606
2002-04-16,0.7126
2002-04-17,0.3538
2002-04-18,-1.5276
2002-04-19,-0.9547
2002-04-22,-5.4217
2002-04-23,2.5478
2002-04-24,-0.4969
2002-04-25,0.0624
2002-04-26,0.4991
2002-04-29,-0.3104
2002-04-30,3.3001
2002-05-01,1.3864
2002-05-02,-0.7134
2002-05-03,-0.6587
2002-05-06,-3.1947
2002-05-07,1.6812
2002-05-08,4.9602
2002-05-09,-1.2835
2002-05-10,-0.9397
2002-05-13,3.0965
2002-05-14,4.7454
2002-05-15,2.2099
2002-05-16,-1.8919000000000001
2002-05-17,0.3857
2002-05-20,-1.3117
2002-05-21,-3.4536
2002-05-22,0.288
2002-05-23,4.0207
2002-05-24,-3.3076
2002-05-28,-0.0635
2002-05-29,1.4293
2002-05-30,-0.3944
2002-05-31,1.6402999999999999
2002-06-03,-3.4502
2002-06-04,-1.0951
2002-06-05,-5.8858
2002-06-06,-0.1858
2002-06-07,-0.3102
2002-06-10,2.3647
2002-06-11,-3.0395
2002-06-12,-1.0031
2002-06-13,0.76
2002-06-14,-1.3199
2002-06-17,2.9299
2002-06-18,-0.9901
2002-06-19,1.0625
2002-06-20,-7.4212
2002-06-21,2.4716
2002-06-24,0.1956
2002-06-25,0.4554
2002-06-26,1.6839
2002-06-27,-0.6369
2002-06-28,-0.641
2002-07-01,-3.2258
2002-07-02,-4.3333
2002-07-03,1.7422
2002-07-05,2.7397
2002-07-08,-5.4667
2002-07-09,5.4302
2002-07-10,-1.6722000000000001
2002-07-11,-0.3401
2002-07-12,-5.5973
2002-07-15,4.7722
2002-07-16,-5.383
2002-07-17,0.6565
2002-07-18,-2.1739
2002-07-19,-0.6667
2002-07-22,-2.3863
2002-07-23,-2.2154
2002-07-24,6.9531
2002-07-25,-4.3097
2002-07-26,2.9008000000000003
2002-07-29,5.5638
2002-07-30,-2.811
2002-07-31,-5.3507
2002-08-01,1.5966
2002-08-02,-3.6018
2002-08-05,-7.4103
2002-08-06,7.6664
2002-08-07,1.0955
2002-08-08,1.3932
2002-08-09,-1.5267
2002-08-12,0.3876
2002-08-13,-2.471
2002-08-14,2.4545
2002-08-15,-0.3091
2002-08-16,0.5426
2002-08-19,2.2359
2002-08-20,-1.7345000000000002
2002-08-21,6.6002
2002-08-22,4.7516
2002-08-23,-5.2234
2002-08-26,1.8854
2002-08-27,-3.4164
2002-08-28,-1.2454
2002-08-29,5.8876
2002-08-30,-1.339
2002-09-03,-3.7143
2002-09-04,0.1484
2002-09-05,-1.8519
2002-09-06,1.1320999999999999
2002-09-09,-1.1194
2002-09-10,-0.6038
2002-09-11,-0.9112
2002-09-12,-0.6897
2002-09-13,-0.0772
2002-09-16,-1.0039
2002-09-17,-1.248
2002-09-18,-7.6698
2002-09-19,-4.1064
2002-09-20,0.3658
2002-09-23,-0.6222
2002-09-24,-2.0572
2002-09-25,0.4566
2002-09-26,-0.8182
2002-09-27,-5.7745
2002-09-30,-3.6965
2002-10-01,-7.5758
2002-10-02,-1.6393
2002-10-03,-2.7778
2002-10-04,-2.2857
2002-10-07,-6.1988
2002-10-08,13.7157
2002-10-09,1.8639999999999999
2002-10-10,8.4822
2002-10-11,-6.7275
2002-10-14,3.1915
2002-10-15,7.732
2002-10-16,-3.6364
2002-10-17,8.3416
2002-10-18,0.9166
2002-10-21,-1.7257
2002-10-22,-4.7135
2002-10-23,-2.6188000000000002
2002-10-24,17.0319
2002-10-25,1.2766
2002-10-28,7.1429
2002-10-29,-4.3294
2002-10-30,1.2461
2002-10-31,6.0648
2002-11-01,2.6795999999999998
2002-11-04,-0.4535
2002-11-05,-4.9966
2002-11-06,4.0881
2002-11-07,-3.7009
2002-11-08,0.0
2002-11-11,-3.9215999999999998
2002-11-12,2.449
2002-11-13,2.7092
2002-11-14,0.8534
2002-11-15,-0.7692
2002-11-18,-3.1008
2002-11-19,3.6
2002-11-20,5.0965
2002-11-21,1.3226
2002-11-22,2.2408
2002-11-25,-0.7022
2002-11-26,-0.9286
2002-11-27,4.3259
2002-11-29,-3.2481
2002-12-02,2.5
2002-12-03,0.1394
2002-12-04,-2.6444
2002-12-05,-3.9314
2002-12-06,1.8527
2002-12-09,-3.5722
2002-12-10,2.2727
2002-12-11,1.8519
2002-12-12,-1.0182
2002-12-13,-0.8082
2002-12-16,2.0
2002-12-17,1.0167
2002-12-18,-3.2351
2002-12-19,-1.0401
2002-12-20,-0.3754
2002-12-23,-0.9043
2002-12-24,-0.1521
2002-12-26,-1.2186
2002-12-27,-2.0817
2002-12-30,-0.8661
2002-12-31,-0.7943
2003-01-02,4.8038
2003-01-03,2.2918
2003-01-06,4.5556
2003-01-07,-2.1429
2003-01-08,-3.7226
2003-01-09,0.0758
2003-01-10,4.1667
2003-01-13,0.9527
2003-01-14,1.5777
2003-01-15,-0.4965
2003-01-16,0.2851
2003-01-17,3.1201
2003-01-21,2.0677
2003-01-22,-0.8036
2003-01-23,2.3826
2003-01-24,-1.8617
2003-01-27,10.6369
2003-01-28,-0.0612
2003-01-29,-1.1642000000000001
2003-01-30,-3.2858
2003-01-31,4.6795
2003-02-03,3.9804
2003-02-04,-1.8256999999999999
2003-02-05,-3.6593
2003-02-06,-0.1245
2003-02-07,-3.803
2003-02-10,2.9164
2003-02-11,0.5038
2003-02-12,2.4436
2003-02-13,0.367
2003-02-14,-0.3656
2003-02-18,4.159
2003-02-19,-1.6442
2003-02-20,-1.7313
2003-02-21,2.1871
2003-02-24,-0.7134
2003-02-25,-0.1796
2003-02-26,0.06
2003-02-27,0.1199
2003-02-28,0.2994
2003-03-03,4.6567
2003-03-04,-2.1677
2003-03-05,1.4577
2003-03-06,-3.1034
2003-03-07,-1.4828000000000001
2003-03-10,-6.9837
2003-03-11,0.2589
2003-03-12,1.8721999999999999
2003-03-13,3.8657
2003-03-14,1.2203
2003-03-17,0.6028
2003-03-18,3.2954
2003-03-19,4.4084
2003-03-20,1.2778
2003-03-21,3.401
2003-03-24,-5.4111
2003-03-25,5.2159
2003-03-26,-1.3859
2003-03-27,2.5946
2003-03-28,1.4226
2003-03-31,-1.4545
2003-04-01,1.8977
2003-04-02,4.7594
2003-04-03,0.9877
2003-04-04,-1.7604
2003-04-07,1.6675
2003-04-08,-1.8849
2003-04-09,-4.4411
2003-04-10,4.5953
2003-04-11,3.1952
2003-04-14,-0.4838
2003-04-15,1.8474
2003-04-16,0.1909
2003-04-17,1.0481
2003-04-21,1.5087000000000002
2003-04-22,-1.1612
2003-04-23,1.1748
2003-04-24,1.8578999999999999
2003-04-25,-1.4592
2003-04-28,8.746
2003-04-29,2.9787
2003-04-30,4.0496
2003-05-01,-3.5743
2003-05-02,0.2883
2003-05-05,0.0821
2003-05-06,-0.6565
2003-05-07,-2.8087999999999997
2003-05-08,1.87
2003-05-09,-0.4172
2003-05-12,1.8433000000000002
2003-05-13,-1.522
2003-05-14,0.2089
2003-05-15,0.8754
2003-05-16,-0.5372
2003-05-19,-3.199
2003-05-20,1.1159
2003-05-21,1.9100000000000001
2003-05-22,-0.6247
2003-05-23,1.3412
2003-05-27,5.0041
2003-05-28,-0.3545
2003-05-29,-0.3162
2003-05-30,6.7803
2003-06-02,-1.2254
2003-06-03,-2.218
2003-06-04,0.8843
2003-06-05,2.5152
2003-06-06,-0.7807
2003-06-09,-3.7467
2003-06-10,1.557
2003-06-11,-0.1495
2003-06-12,-0.0806
2003-06-13,-2.2666
2003-06-16,-1.3404
2003-06-17,3.1117
2003-06-18,-0.3091
2003-06-19,-0.5814
2003-06-20,-4.5614
2003-06-23,-4.2484
2003-06-24,2.2184
2003-06-25,-6.3022
2003-06-26,3.4744
2003-06-27,1.5497
2003-06-30,-2.1619
2003-07-01,-1.2565
2003-07-02,5.9237
2003-07-03,-1.1599
2003-07-07,6.4543
2003-07-08,2.3228
2003-07-09,6.1177
2003-07-10,-6.5626999999999995
2003-07-11,3.3372
2003-07-14,2.178
2003-07-15,-3.8956
2003-07-16,-2.4857
2003-07-17,-4.0392
2003-07-18,2.4928
2003-07-21,-5.0638
2003-07-22,4.8719
2003-07-23,-1.4818
2003-07-24,-1.3415
2003-07-25,1.1125
2003-07-28,5.0937
2003-07-29,-3.7999
2003-07-30,9.996
2003-07-31,0.2199
2003-08-01,-2.011
2003-08-04,-1.903
2003-08-05,-1.7877999999999998
2003-08-06,-2.5949
2003-08-07,-0.9145
2003-08-08,1.0433
2003-08-11,0.5163
2003-08-12,1.5409000000000002
2003-08-13,0.1946
2003-08-14,1.165
2003-08-15,-1.1516
2003-08-18,4.2718
2003-08-19,1.4898
2003-08-20,1.9817
2003-08-21,1.8352
2003-08-22,-2.6502
2003-08-25,-0.8711
2003-08-26,-1.8308
2003-08-27,0.0
2003-08-28,0.1119
2003-08-29,-0.3726
2003-09-02,1.8699
2003-09-03,4.5888
2003-09-04,-0.6318
2003-09-05,-1.0244
2003-09-08,-0.0714
2003-09-09,-0.75
2003-09-10,-4.2461
2003-09-11,0.9019
2003-09-12,-2.1601
2003-09-15,0.2284
2003-09-16,-0.038
2003-09-17,-0.152
2003-09-18,-2.2831
2003-09-19,3.6604
2003-09-22,-1.9534
2003-09-23,1.1494
2003-09-24,-5.0379
2003-09-25,-6.2625
2003-09-26,-2.9787
2003-09-29,4.7368
2003-09-30,-3.4757
2003-10-01,2.5163
2003-10-02,0.3809
2003-10-03,2.2766
2003-10-06,1.8136999999999999
2003-10-07,1.9028
2003-10-08,-6.3568
2003-10-09,2.885
2003-10-10,0.1278
2003-10-13,1.7256
2003-10-14,-1.6194
2003-10-15,-6.6667
2003-10-16,3.3069
2003-10-17,-5.0363
2003-10-20,2.9618
2003-10-21,5.3734
2003-10-22,-4.3082
2003-10-23,0.4329
2003-10-24,-6.0345
2003-10-27,-3.578
2003-10-28,1.7127
2003-10-29,29.5603
2003-10-30,1.6968
2003-10-31,-2.0234
2003-11-03,5.9058
2003-11-04,-1.8132000000000001
2003-11-05,-0.3833
2003-11-06,2.5883000000000003
2003-11-07,0.5796
2003-11-10,-3.8983
2003-11-11,-2.5044
2003-11-12,1.6280999999999999
2003-11-13,1.4952
2003-11-14,-2.315
2003-11-17,0.4309
2003-11-18,1.0011
2003-11-19,2.6903
2003-11-20,-0.4481
2003-11-21,0.2078
2003-11-24,5.3905
2003-11-25,-0.7541
2003-11-26,-0.4955
2003-11-28,0.6972
2003-12-01,2.5387
2003-12-02,1.254
2003-12-03,-2.8263
2003-12-04,-0.8497
2003-12-05,-0.6262
2003-12-08,0.796
2003-12-09,-2.8957
2003-12-10,-0.3389
2003-12-11,3.5362
2003-12-12,0.8867
2003-12-15,-0.8789
2003-12-16,2.2003
2003-12-17,1.671
2003-12-18,5.531
2003-12-19,1.8269
2003-12-22,1.2059
2003-12-23,4.3301
2003-12-24,1.3928
2003-12-26,0.1648
2003-12-29,4.3061
2003-12-30,-1.8932
2003-12-31,-0.1876
2004-01-02,-1.3963
2004-01-05,3.4858000000000002
2004-01-06,-1.6579000000000002
2004-01-07,4.335
2004-01-08,2.6673999999999998
2004-01-09,-2.5481
2004-01-12,1.6662
2004-01-13,1.2859
2004-01-14,1.7426
2004-01-15,2.2266
2004-01-16,1.3643
2004-01-20,-0.7792
2004-01-21,-0.4998
2004-01-22,-1.1241
2004-01-23,-2.7334
2004-01-26,-1.8901
2004-01-27,-2.2053
2004-01-28,-3.3955
2004-01-29,-1.4489
2004-01-30,1.1435
2004-02-02,2.7725
2004-02-03,0.0786
2004-02-04,-3.9518
2004-02-05,-3.1063
2004-02-06,2.081
2004-02-09,-0.4959
2004-02-10,1.4396
2004-02-11,-1.8559
2004-02-12,-1.2514
2004-02-13,-1.9994
2004-02-17,1.7241
2004-02-18,0.113
2004-02-19,-4.8251
2004-02-20,0.6226
2004-02-23,-2.2392
2004-02-24,-1.4768
2004-02-25,0.9789
2004-02-26,2.2720000000000002
2004-02-27,-1.8365
2004-03-01,5.9143
2004-03-02,-1.9373
2004-03-03,-0.0291
2004-03-04,1.8018
2004-03-05,0.3711
2004-03-08,-4.6502
2004-03-09,-2.6398
2004-03-10,-5.1471
2004-03-11,1.2597
2004-03-12,5.0718
2004-03-15,-2.6867
2004-03-16,0.5147
2004-03-17,2.1415
2004-03-18,-0.2735
2004-03-19,-0.1828
2004-03-22,-2.8388
2004-03-23,0.8483
2004-03-24,0.5607
2004-03-25,4.461
2004-03-26,0.089
2004-03-29,2.1333
2004-03-30,1.7406000000000001
2004-03-31,-1.7109
2004-04-01,0.6092
2004-04-02,5.2768
2004-04-05,-1.2736
2004-04-06,-2.164
2004-04-07,2.5521000000000003
2004-04-08,0.2489
2004-04-12,2.6065
2004-04-13,-3.75
2004-04-14,-1.7595
2004-04-15,-1.1514
2004-04-16,-0.9491
2004-04-19,0.0871
2004-04-20,-2.0453
2004-04-21,4.1315
2004-04-22,-0.1706
2004-04-23,0.2137
2004-04-26,-2.9851
2004-04-27,14.1978
2004-04-28,-2.9638
2004-04-29,-1.071
2004-04-30,0.4411
2004-05-03,3.1537
2004-05-04,4.5666
2004-05-05,-0.2961
2004-05-06,-1.2621
2004-05-07,-3.1203
2004-05-10,-2.0567
2004-05-11,3.2092
2004-05-12,-1.4971
2004-05-13,-1.0522
2004-05-14,-2.1662
2004-05-17,-1.6907999999999999
2004-05-18,0.0819
2004-05-19,-1.3502
2004-05-20,0.083
2004-05-21,0.2072
