ticker,ECRO US Equity
2005-07-07,0.152
2005-07-08,3.6419
2005-07-11,2.7231
2005-07-12,-2.0619
2005-07-13,0.1504
2005-07-14,-1.3514
2005-07-15,-0.761
2005-07-18,-1.5337
2005-07-19,2.0249
2005-07-20,1.8321
2005-07-21,-3.4483
2005-07-22,3.2609
2005-07-25,-0.4511
2005-07-26,-1.8127
2005-07-27,-1.2308
2005-07-28,-0.1558
2005-07-29,-0.468
2005-08-01,-1.7241
2005-08-02,2.0734
2005-08-03,0.7813
2005-08-04,-1.5504
2005-08-05,-2.0472
2005-08-08,-0.3215
2005-08-09,-3.2258
2005-08-10,-6.0
2005-08-11,5.1418
2005-08-12,-9.2749
2005-08-15,-0.5576
2005-08-16,0.9346
2005-08-17,-3.7037
2005-08-18,-3.8462
2005-08-19,-0.6
2005-08-22,2.2133
2005-08-23,-0.7874
2005-08-24,-3.7698
2005-08-25,-5.567
2005-08-26,-3.0568
2005-08-29,-2.027
2005-08-30,-2.9885
2005-08-31,11.3744
2005-09-01,1.0638
2005-09-02,-4.6316
2005-09-06,2.4283
2005-09-07,-6.25
2005-09-08,1.6092
2005-09-09,0.6787
2005-09-12,-0.6742
2005-09-13,-5.4299
2005-09-14,0.4785
2005-09-15,-0.9524
2005-09-16,-3.8462
2005-09-19,-0.75
2005-09-20,-3.5263999999999998
2005-09-21,-4.1775
2005-09-22,4.9046
2005-09-23,-7.013
2005-09-26,0.5587
2005-09-27,-7.5
2005-09-28,-2.4024
2005-09-29,-0.3077
2005-09-30,0.6173
2005-10-03,0.6135
2005-10-04,-2.439
2005-10-05,-3.4375
2005-10-06,-7.2165
2005-10-07,2.963
2005-10-10,-0.7194
2005-10-11,-2.5362
2005-10-12,-4.8327
2005-10-13,-0.7813
2005-10-14,-1.5748
2005-10-17,-0.4
2005-10-18,-1.6064
2005-10-19,2.0408
2005-10-20,-2.0
2005-10-21,0.0
2005-10-24,8.1633
2005-10-25,-6.0377
2005-10-26,0.4016
2005-10-27,2.0
2005-10-28,2.3529
2005-10-31,0.7663
2005-11-01,-1.1407
2005-11-02,0.0
2005-11-03,-0.3846
2005-11-04,-0.3861
2005-11-07,-4.2636
2005-11-08,-0.4049
2005-11-09,0.0
2005-11-10,6.9106
2005-11-11,2.6616
2005-11-14,-4.0741
2005-11-15,-7.3359
2005-11-16,-6.25
2005-11-17,11.5556
2005-11-18,10.757
2005-11-21,6.1151
2005-11-22,7.1186
2005-11-23,3.481
2005-11-25,-2.4465
2005-11-28,-4.7022
2005-11-29,-0.3289
2005-11-30,-0.9901
2005-12-01,-1.3333
2005-12-02,0.0
2005-12-05,-3.3784
2005-12-06,-5.2448
2005-12-07,-8.8561
2005-12-08,3.6437
2005-12-09,-8.5938
2005-12-12,5.1282
2005-12-13,-2.8455
2005-12-14,2.0921
2005-12-15,-0.8197
2005-12-16,-2.0661
2005-12-19,-1.2658
2005-12-20,1.7094
2005-12-21,2.521
2005-12-22,2.0492
2005-12-23,-1.6064
2005-12-27,0.8163
2005-12-28,-1.2146
2005-12-29,2.6549
2005-12-30,-2.5862
2006-01-03,0.4425
2006-01-04,1.3216
2006-01-05,2.6087
2006-01-06,0.4237
2006-01-09,0.0
2006-01-10,13.9241
2006-01-11,-1.8519
2006-01-12,-1.1320999999999999
2006-01-13,-9.542
2006-01-17,-2.1097
2006-01-18,0.431
2006-01-19,-0.4292
2006-01-20,-2.5862
2006-01-23,-1.3274
2006-01-24,4.9327
2006-01-25,-2.1368
2006-01-26,1.7467000000000001
2006-01-27,-1.2876
2006-01-30,-2.1739
2006-01-31,-1.3333
2006-02-01,0.9009
2006-02-02,1.7856999999999998
2006-02-03,2.193
2006-02-06,-3.4335
2006-02-07,-1.7778
2006-02-08,0.4525
2006-02-09,-0.4505
2006-02-10,-3.1673999999999998
2006-02-13,-7.0093
2006-02-14,0.5025
2006-02-15,2.0
2006-02-16,-0.4902
2006-02-17,-2.4631
2006-02-21,0.0
2006-02-22,-2.0202
2006-02-23,-0.5155
2006-02-24,-2.0725
2006-02-27,-27.5132
2006-02-28,17.5182
2006-03-01,-6.8323
2006-03-02,-1.3333
2006-03-03,-5.4054
2006-03-06,-6.4286
2006-03-07,-4.5802
2006-03-08,0.0
2006-03-09,-2.4
2006-03-10,-5.7377
2006-03-13,-6.9565
2006-03-14,11.215
2006-03-15,6.7227
2006-03-16,0.0
2006-03-17,-4.7244
2006-03-20,-9.0909
2006-03-21,-5.4545
2006-03-22,-0.9615
2006-03-23,4.8544
2006-03-24,4.6296
2006-03-27,1.7699
2006-03-28,13.0435
2006-03-29,6.1538
2006-03-30,7.971
2006-03-31,2.0134
2006-04-03,-2.6316
2006-04-04,-2.7027
2006-04-05,-0.6944
2006-04-06,1.3986
2006-04-07,-2.7586
2006-04-10,2.1277
2006-04-11,1.3889
2006-04-12,-2.7397
2006-04-13,2.1127
2006-04-17,-4.8276
2006-04-18,10.1449
2006-04-19,-1.3158
2006-04-20,0.6667
2006-04-21,4.6358
2006-04-24,-3.1646
2006-04-25,0.0
2006-04-26,-5.8824
2006-04-27,4.8611
2006-04-28,3.9735
2006-05-01,-7.6433
2006-05-02,-4.1379
2006-05-03,-0.7194
2006-05-04,7.971
2006-05-05,-2.6846
2006-05-08,4.1379
2006-05-09,-0.6623
2006-05-10,2.0
2006-05-11,-5.2288
2006-05-12,9.6552
2006-05-15,-1.2579
2006-05-16,0.0
2006-05-17,0.6449
2006-05-18,-3.1722
2006-05-19,-2.6144
2006-05-22,2.0134
2006-05-23,-5.9211
2006-05-24,-0.6993
2006-05-25,3.5211
2006-05-26,-1.3605
2006-05-30,-4.8276
2006-05-31,-5.7971
2006-06-01,3.8462
2006-06-02,4.4444
2006-06-05,-6.383
2006-06-06,-1.5152
2006-06-07,-2.3077
2006-06-08,2.3622
2006-06-09,-0.7692
2006-06-12,0.7752
2006-06-13,0.7692
2006-06-14,-0.7634
2006-06-15,1.5385
2006-06-16,-3.0303
2006-06-19,0.0
2006-06-20,-4.6875
2006-06-21,0.8197
2006-06-22,0.813
2006-06-23,0.0
2006-06-26,2.4194
2006-06-27,-0.7874
2006-06-28,-1.5873
2006-06-29,2.4194
2006-06-30,-3.9370000000000003
2006-07-03,0.8197
2006-07-05,1.626
2006-07-06,-4.0
2006-07-07,0.8333
2006-07-10,-4.9587
2006-07-11,-8.6957
2006-07-12,2.8571
2006-07-13,-3.7037
2006-07-14,-1.9231
2006-07-17,-2.9412000000000003
2006-07-18,2.0202
2006-07-19,0.0
2006-07-20,0.0
2006-07-21,1.9802
2006-07-24,4.8544
2006-07-25,-4.6296
2006-07-26,3.8834999999999997
2006-07-27,1.8692
2006-07-28,4.5872
2006-07-31,0.8772
2006-08-01,0.0
2006-08-02,-3.4783
2006-08-03,1.8018
2006-08-04,1.7699
2006-08-07,3.4783
2006-08-08,3.3613
2006-08-09,-2.439
2006-08-10,-3.3333
2006-08-11,3.4483
2006-08-14,0.0
2006-08-15,-10.0
2006-08-16,-3.7037
2006-08-17,1.9231
2006-08-18,-2.8184
2006-08-21,-0.0121
2006-08-22,-0.9709
2006-08-23,-1.9607999999999999
2006-08-24,1.0
2006-08-25,-2.9703
2006-08-28,-2.0408
2006-08-29,1.0417
2006-08-30,3.0928
2006-08-31,0.0
2006-09-01,2.0
2006-09-05,1.9607999999999999
2006-09-06,-0.9615
2006-09-07,2.9126
2006-09-08,1.8868
2006-09-11,2.7778
2006-09-12,3.6036
2006-09-13,3.4783
2006-09-14,-1.6806999999999999
2006-09-15,5.1282
2006-09-18,-1.626
2006-09-19,-7.438
2006-09-20,-1.7856999999999998
2006-09-21,-1.8182
2006-09-22,-5.5556
2006-09-25,-2.9412000000000003
2006-09-26,4.0404
2006-09-27,-0.9709
2006-09-28,-1.9607999999999999
2006-09-29,2.0
2006-10-02,1.9607999999999999
2006-10-03,-3.8462
2006-10-04,-2.0
2006-10-05,0.0
2006-10-06,-1.0204
2006-10-09,6.1856
2006-10-10,0.9709
2006-10-11,23.0769
2006-10-12,2.3437
2006-10-13,2.2137000000000002
2006-10-16,-2.9126
2006-10-17,1.5385
2006-10-18,0.7576
2006-10-19,-2.2556
2006-10-20,1.5385
2006-10-23,-1.5152
2006-10-24,-0.7692
2006-10-25,0.7752
2006-10-26,0.0
2006-10-27,-1.5385
2006-10-30,0.7813
2006-10-31,-2.3256
2006-11-01,0.7937
2006-11-02,-2.3622
2006-11-03,-0.8065
2006-11-06,2.439
2006-11-07,-0.7937
2006-11-08,1.6
2006-11-09,-0.7874
2006-11-10,0.0
2006-11-13,-0.7937
2006-11-14,0.0
2006-11-15,-1.6
2006-11-16,0.0
2006-11-17,-0.813
2006-11-20,-0.8197
2006-11-21,0.8264
2006-11-22,-0.8197
2006-11-24,-2.4793
2006-11-27,0.8475
2006-11-28,2.521
2006-11-29,0.8197
2006-11-30,-3.252
2006-12-01,-0.8403
2006-12-04,0.8475
2006-12-05,-1.6806999999999999
2006-12-06,0.0
2006-12-07,-1.7094
2006-12-08,0.0
2006-12-11,-1.7391
2006-12-12,1.7699
2006-12-13,-1.7391
2006-12-14,0.0
2006-12-15,-0.885
2006-12-18,0.0
2006-12-19,1.7856999999999998
2006-12-20,-2.6316
2006-12-21,3.6036
2006-12-22,4.3478
2006-12-26,2.5
2006-12-27,-4.065
2006-12-28,0.8475
2006-12-29,-0.0105
2007-01-03,0.0105
2007-01-04,-0.8403
2007-01-05,0.8475
2007-01-08,0.8403
2007-01-09,-1.6667
2007-01-10,-1.6949
2007-01-11,1.7241
2007-01-12,0.0
2007-01-16,0.0
2007-01-17,-0.8475
2007-01-18,0.0
2007-01-19,0.8547
2007-01-22,-0.8475
2007-01-23,-0.8547
2007-01-24,0.0
2007-01-25,0.0
2007-01-26,0.0
2007-01-29,-0.8621
2007-01-30,1.7391
2007-01-31,3.2258
2007-02-01,0.0
2007-02-02,0.0
2007-02-05,-3.125
2007-02-06,5.3763
2007-02-07,0.0
2007-02-08,-3.0612
2007-02-09,-2.1053
2007-02-12,1.0753
2007-02-13,1.0638
2007-02-14,-2.1053
2007-02-15,-1.0753
2007-02-16,1.087
2007-02-20,1.0753
2007-02-21,-1.0638
2007-02-22,-4.2473
2007-02-23,-4.548
2007-02-26,3.5294
2007-02-27,-3.4091
2007-02-28,-1.1764999999999999
2007-03-01,-1.1905000000000001
2007-03-02,-7.2289
2007-03-05,-2.5974
2007-03-06,-14.6667
2007-03-07,25.0
2007-03-08,-13.75
2007-03-09,-37.6993
2007-03-12,0.0291
2007-03-13,-2.3256
2007-03-14,-2.3810000000000002
2007-03-15,12.1951
2007-03-16,-10.8696
2007-03-19,17.0732
2007-03-20,2.0833
2007-03-21,11.9048
2007-03-22,-4.2553
2007-03-23,3.3333
2007-03-26,-3.2258
2007-03-27,-11.1111
2007-03-28,5.0
2007-03-29,-7.1429
2007-03-30,2.5641
2007-04-02,-5.0
2007-04-03,2.6316
2007-04-04,-7.6923
2007-04-05,-5.5556
2007-04-09,8.8235
2007-04-10,0.0
2007-04-11,2.7027
2007-04-12,-2.6316
2007-04-13,-2.7027
2007-04-16,-4.1667
2007-04-17,-1.4493
2007-04-18,0.0
2007-04-19,-2.9412000000000003
2007-04-20,3.0303
2007-04-23,0.0
2007-04-24,-7.3529
2007-04-25,1.5873
2007-04-26,6.25
2007-04-27,0.0
2007-04-30,0.0
2007-05-01,2.9412000000000003
2007-05-02,0.0
2007-05-03,0.0
2007-05-04,2.8571
2007-05-07,2.7778
2007-05-08,-5.4054
2007-05-09,5.7143
2007-05-10,-5.4054
2007-05-11,-1.4285999999999999
2007-05-14,-1.4493
2007-05-15,-2.9412000000000003
2007-05-16,0.0
2007-05-17,-3.0303
2007-05-18,0.0
2007-05-21,0.0
2007-05-22,-3.125
2007-05-23,0.0
2007-05-24,0.0
2007-05-25,6.4516
2007-05-29,0.0
2007-05-30,-1.5152
2007-05-31,1.5385
2007-06-01,2.9924
2007-06-04,8.8636
2007-06-05,-5.4054
2007-06-06,8.5714
2007-06-07,0.0
2007-06-08,2.6316
2007-06-11,-5.1282
2007-06-12,6.7568
2007-06-13,3.7975
2007-06-14,0.0
2007-06-15,-7.3171
2007-06-18,1.3158
2007-06-19,-3.8961
2007-06-20,-2.7027
2007-06-21,2.7778
2007-06-22,-1.0811
2007-06-25,-5.4645
2007-06-26,-1.7341
2007-06-27,-5.5882
2007-06-28,1.2461
2007-06-29,4.6154
2007-07-02,2.9412000000000003
2007-07-03,-2.8571
2007-07-05,1.4706000000000001
2007-07-06,-4.3478
2007-07-09,4.5455
2007-07-10,-2.8986
2007-07-11,-1.4925
2007-07-12,0.0
2007-07-13,-9.0909
2007-07-16,-1.6667
2007-07-17,1.6949
2007-07-18,3.3333
2007-07-19,-16.129
2007-07-20,7.6923
2007-07-23,-3.5714
2007-07-24,1.8519
2007-07-25,1.8182
2007-07-26,-10.7143
2007-07-27,0.0
2007-07-30,-2.0
2007-07-31,2.0408
2007-08-01,-12.0
2007-08-02,-9.0909
2007-08-03,-5.0
2007-08-06,-10.526299999999999
2007-08-07,5.8824
2007-08-08,5.5556
2007-08-09,-15.7895
2007-08-10,12.5
2007-08-13,0.0
2007-08-14,-5.5556
2007-08-15,-8.8235
2007-08-16,3.2258
2007-08-17,6.25
2007-08-20,-11.7647
2007-08-21,0.0
2007-08-22,-3.3333
2007-08-23,17.2414
2007-08-24,-5.2941
2007-08-27,8.6957
2007-08-28,11.4286
2007-08-29,-7.6923
2007-08-30,-5.5556
2007-08-31,17.647100000000002
2007-09-04,-5.0
2007-09-05,0.0
2007-09-06,5.2632
2007-09-07,5.0
2007-09-10,-4.7619
2007-09-11,0.0
2007-09-12,0.0
2007-09-13,15.0
2007-09-14,0.0
2007-09-17,-4.3478
2007-09-18,-4.5455
2007-09-19,0.0
2007-09-20,14.2857
2007-09-21,8.3333
2007-09-24,-7.6923
2007-09-25,-8.3333
2007-09-26,0.0
2007-09-27,9.0909
2007-09-28,4.1667
2007-10-01,4.0
2007-10-02,-3.8462
2007-10-03,4.0
2007-10-04,-15.0
2007-10-05,8.5973
2007-10-08,-8.3333
2007-10-09,0.0
2007-10-10,9.0909
2007-10-11,8.3333
2007-10-12,-3.8462
2007-10-15,0.0
2007-10-16,-4.0
2007-10-17,4.1667
2007-10-18,-8.0
2007-10-19,-2.1739
2007-10-22,0.0
2007-10-23,-2.2222
2007-10-24,0.0
2007-10-25,11.3636
2007-10-26,-2.0408
2007-10-29,0.0
2007-10-30,-20.8333
2007-10-31,10.526299999999999
2007-11-01,-9.5238
2007-11-02,0.0
2007-11-05,0.0
2007-11-06,0.0
2007-11-07,-5.2632
2007-11-08,-5.5556
2007-11-09,0.0
2007-11-12,0.0
2007-11-13,0.0
2007-11-14,5.8824
2007-11-15,-5.5556
2007-11-16,-5.8824
2007-11-19,-12.5
2007-11-20,-10.7143
2007-11-21,-4.0
2007-11-23,-8.3333
2007-11-26,-18.1818
2007-11-27,22.2222
2007-11-28,-18.1818
2007-11-29,22.2222
2007-11-30,-9.0909
2007-12-03,0.0
2007-12-04,-13.0
2007-12-05,-25.2874
2007-12-06,15.3846
2007-12-07,0.0
2007-12-10,5.3333
2007-12-11,13.9241
2007-12-12,-5.5556
2007-12-13,-1.1764999999999999
2007-12-14,25.0
2007-12-17,0.0
2007-12-18,-14.2857
2007-12-19,0.0
2007-12-20,55.5556
2007-12-21,-14.2857
2007-12-24,-16.6667
2007-12-26,5.0
2007-12-27,-4.7619
2007-12-28,15.0
2007-12-31,-4.3478
2008-01-02,4.5455
2008-01-03,13.0435
2008-01-04,-7.6923
2008-01-07,-8.3333
2008-01-08,0.0
2008-01-09,9.0909
2008-01-10,0.0
2008-01-11,0.0
2008-01-14,-12.5
2008-01-15,0.0
2008-01-16,0.0
2008-01-17,-4.7619
2008-01-18,20.0
2008-01-22,-8.3333
2008-01-23,9.0909
2008-01-24,-8.3333
2008-01-25,9.0909
2008-01-28,8.3333
2008-01-29,-7.6923
2008-01-30,16.6667
2008-01-31,0.0
2008-02-01,0.0
2008-02-04,0.0
2008-02-07,-7.1429
2008-02-08,7.6923
2008-02-11,0.0
2008-02-12,7.1429
2008-02-13,-10.0
2008-02-14,11.1111
2008-02-15,-10.0
2008-02-19,0.0
2008-02-20,-7.4074
2008-02-21,0.0
2008-02-22,12.0
2008-02-25,17.8571
2008-02-26,9.0909
2008-02-27,-5.5556
2008-02-28,0.0
2008-02-29,17.647100000000002
2008-03-03,-10.0
2008-03-04,11.1111
2008-03-05,-10.0
2008-03-06,2.7778
2008-03-07,-13.5135
2008-03-10,-6.25
2008-03-11,6.6667
2008-03-12,6.25
2008-03-13,0.0
2008-03-14,0.0
2008-03-17,-11.7647
2008-03-18,13.3333
2008-03-19,-8.8235
2008-03-20,3.2258
2008-03-24,31.25
2008-03-25,-9.0909
2008-03-26,15.0
2008-03-27,-4.3478
2008-03-28,-4.5455
2008-03-31,-4.7619
2008-04-01,-10.0
2008-04-02,0.0
2008-04-03,11.1111
2008-04-04,10.0
2008-04-07,0.0
2008-04-08,-9.0909
2008-04-09,0.0
2008-04-10,0.0
2008-04-11,0.0
2008-04-14,0.0
2008-04-15,-5.0
2008-04-16,10.526299999999999
2008-04-17,-4.7619
2008-04-18,0.0
2008-04-22,10.0
2008-04-23,-13.6364
2008-04-24,-15.7895
2008-04-25,31.25
2008-04-28,-4.7619
2008-04-29,0.0
2008-04-30,0.0
2008-05-01,3.0
2008-05-05,-11.6505
2008-05-08,9.8901
2008-05-09,10.0
2008-05-12,-9.0909
2008-05-13,5.0
2008-05-14,4.7619
2008-05-15,9.0909
2008-05-16,4.1667
2008-05-19,-4.0
2008-05-20,0.0
2008-05-21,0.0
2008-05-22,4.1667
2008-05-23,-12.0
2008-05-27,0.0
2008-05-28,9.0909
2008-05-29,0.0
2008-05-30,0.0
2008-06-02,0.0
2008-06-03,0.0
2008-06-04,-8.3333
2008-06-05,13.6364
2008-06-06,-8.0
2008-06-09,-4.3478
2008-06-10,0.0
2008-06-11,0.4545
2008-06-12,-0.4525
2008-06-13,0.0
2008-06-16,-9.0909
2008-06-18,2.0
2008-06-20,-6.8627
2008-06-23,21.0526
2008-06-24,-8.6957
2008-06-25,4.7619
2008-06-26,4.5455
2008-06-27,-4.3478
2008-06-30,-9.0909
2008-07-01,10.0
2008-07-02,0.0
2008-07-03,0.0
2008-07-07,0.0
2008-07-08,-4.5455
2008-07-09,0.0
2008-07-10,-4.7619
2008-07-11,0.0
2008-07-14,10.0
2008-07-15,-9.0909
2008-07-16,-10.0
2008-07-17,11.1111
2008-07-18,0.0
2008-07-21,-10.0
2008-07-22,0.0
2008-07-24,11.1111
2008-07-25,0.0
2008-07-28,0.0
2008-07-29,0.0
2008-07-30,-20.0
2008-07-31,25.0
2008-08-04,10.0
2008-08-05,-18.1818
2008-08-06,22.2222
2008-08-07,-9.0909
2008-08-08,5.0
2008-08-11,-4.7619
2008-08-12,0.0
2008-08-13,0.0
2008-08-14,0.0
2008-08-15,10.0
2008-08-18,-13.6364
2008-08-19,5.2632
2008-08-20,0.0
2008-08-21,0.0
2008-08-25,-4.0
2008-08-26,92.7083
2008-08-27,5.4054
2008-08-28,-2.5641
2008-08-29,2.6316
2008-09-02,2.5641
2008-09-03,0.0
2008-09-04,2.5
2008-09-05,7.3171
2008-09-08,0.0
2008-09-09,-4.5455
2008-09-10,-4.2857
2008-09-11,-0.4975
2008-09-12,5.0
2008-09-15,-4.7619
2008-09-16,-2.0
2008-09-17,-3.0612
2008-09-18,0.0
2008-09-19,5.2632
2008-09-22,0.0
2008-09-23,5.0
2008-09-24,20.0
2008-09-25,0.0
2008-09-26,16.6667
2008-09-29,0.0
2008-09-30,-14.2857
2008-10-01,0.0
2008-10-02,16.6667
2008-10-03,-14.2857
2008-10-06,15.0
2008-10-07,0.0
2008-10-08,-20.2899
2008-10-09,-5.4545
2008-10-10,5.7692
2008-10-13,-7.2727
2008-10-14,17.647100000000002
2008-10-15,-8.3333
2008-10-16,-14.5455
2008-10-17,-10.6383
2008-10-20,42.8571
2008-10-21,0.0
2008-10-22,-8.3333
2008-10-23,-18.1818
2008-10-24,-2.2222
2008-10-27,2.2727
2008-10-28,2.2222
2008-10-29,8.6957
2008-10-30,0.0
2008-10-31,0.0
2008-11-04,-5.0
2008-11-05,24.2105
2008-11-06,1.6949
2008-11-07,-25.0
2008-11-10,22.2222
2008-11-11,-9.0909
2008-11-12,0.0
2008-11-13,0.0
2008-11-14,0.0
2008-11-17,14.0
2008-11-18,-21.0526
2008-11-19,-8.8889
2008-11-20,34.1463
2008-11-21,-9.0909
2008-11-24,-18.0
2008-11-25,12.1951
2008-11-26,19.5652
2008-11-28,-1.8182
2008-12-01,9.2593
2008-12-02,-15.2542
2008-12-03,-8.0
2008-12-04,8.6957
2008-12-05,0.0
2008-12-08,-6.0
2008-12-09,-12.766
2008-12-10,34.1463
2008-12-11,9.0909
2008-12-12,13.3333
2008-12-15,10.2941
2008-12-16,-9.3333
2008-12-17,2.9412000000000003
2008-12-18,-21.4286
2008-12-22,18.1818
2008-12-23,0.0
2008-12-24,15.3846
2008-12-26,-18.6667
2008-12-29,-1.6393
2008-12-30,0.0
2008-12-31,-3.3333
2009-01-05,3.4483
2009-01-06,2.5
2009-01-08,-2.439
2009-01-09,-8.3333
2009-01-12,9.0909
2009-01-13,0.0
2009-01-14,-8.3333
2009-01-15,-9.0909
2009-01-16,0.0
2009-01-20,0.0
2009-01-21,0.0
2009-01-23,1.0
2009-01-26,6.9307
2009-01-27,-14.8148
2009-01-28,41.3043
2009-01-30,0.0
2009-02-02,0.0
2009-02-03,-15.3846
2009-02-04,7.2727
2009-02-05,-5.0847
2009-02-06,5.3571
2009-02-09,1.6949
2009-02-10,0.0
2009-02-11,-13.3333
2009-02-12,15.3846
2009-02-13,8.3333
2009-02-17,0.0
2009-02-18,-7.6923
2009-02-19,0.0
2009-02-20,3.3333
2009-02-23,-3.2258
2009-02-24,-6.6667
2009-02-25,7.1429
2009-02-26,0.0
2009-02-27,0.0
2009-03-02,-13.3333
2009-03-03,-3.8462
2009-03-04,0.0
2009-03-05,0.0
2009-03-06,-10.0
2009-03-09,4.4444
2009-03-10,0.0
2009-03-11,6.383
2009-03-13,-10.0
2009-03-16,0.0
2009-03-17,0.0
2009-03-18,0.0
2009-03-19,11.1111
2009-03-20,0.0
2009-03-23,-10.0
2009-03-24,0.0
2009-03-25,-2.2222
2009-03-26,-2.2727
2009-03-27,13.9535
2009-03-30,-8.1633
2009-04-01,8.8889
2009-04-02,-8.1633
2009-04-03,-2.2222
2009-04-06,-4.5455
2009-04-07,28.5714
2009-04-08,11.1111
2009-04-09,-8.3333
2009-04-13,-5.4545
2009-04-14,-1.9231
2009-04-15,-11.7647
2009-04-16,20.0
2009-04-17,-16.6667
2009-04-20,11.1111
2009-04-21,0.0
2009-04-22,0.0
2009-04-23,0.0
2009-04-24,0.0
2009-04-27,-3.625
2009-04-28,3.7613
2009-04-29,0.0
2009-04-30,-7.0
2009-05-01,5.3763
2009-05-04,2.0408
2009-05-05,0.0
2009-05-06,-2.0
2009-05-07,-7.9082
2009-05-08,10.8033
2009-05-11,-9.75
2009-05-12,10.8033
2009-05-13,-9.75
2009-05-14,10.8033
2009-05-15,0.0
2009-05-18,0.0
2009-05-19,-9.75
2009-05-20,0.0
2009-05-21,10.8033
2009-05-22,-10.0
2009-05-26,11.1111
2009-05-27,-10.0
2009-05-28,0.0
2009-05-29,0.0
2009-06-01,0.0
2009-06-02,11.1111
2009-06-03,-18.0
2009-06-04,1.2195
2009-06-08,0.0
2009-06-10,0.0
2009-06-11,0.0
2009-06-12,8.4337
2009-06-15,0.0
2009-06-16,0.0
2009-06-17,-6.6667
2009-06-18,0.0
2009-06-19,0.0
2009-06-25,0.0
2009-06-26,0.0
2009-06-29,7.1429
2009-07-01,-6.6667
2009-07-02,0.0
2009-07-06,16.6667
2009-07-07,0.0
2009-07-09,-8.1633
2009-07-10,0.0
2009-07-13,0.0
2009-07-14,-6.6667
2009-07-15,0.0
2009-07-16,-3.5714
2009-07-17,3.7037
2009-07-20,-3.5714
2009-07-21,-1.2346
2009-07-22,0.0
2009-07-27,12.5
2009-07-28,-11.1111
2009-07-29,0.0
2009-08-03,12.5
2009-08-04,-4.4444
2009-08-05,0.0
2009-08-06,-5.814
2009-08-07,6.1728
2009-08-10,0.0
2009-08-11,-6.9767
2009-08-12,112.5
2009-08-13,0.0
2009-08-14,17.647100000000002
2009-08-17,0.0
2009-08-18,20.0
2009-08-19,0.0
2009-08-20,-4.1667
2009-08-21,4.3478
2009-08-24,-4.1667
2009-08-25,-4.3478
2009-08-26,-4.5455
2009-08-27,23.8095
2009-08-28,7.6923
2009-08-31,0.0
2009-09-01,-21.4286
2009-09-02,13.6364
2009-09-03,0.0
2009-09-04,-4.0
2009-09-08,16.6667
2009-09-09,0.0
2009-09-10,0.0
2009-09-11,0.0
2009-09-14,-14.2857
2009-09-15,0.0
2009-09-16,33.3333
2009-09-17,-6.25
2009-09-18,0.0
2009-09-21,6.6667
2009-09-22,-6.25
2009-09-23,6.6667
2009-09-24,-6.25
2009-09-25,6.6667
2009-09-28,-9.375
2009-09-29,3.4483
2009-09-30,16.0
2009-10-01,0.5747
