ticker,TDOC US Equity
2015-11-17,6.1986
2015-11-18,-0.5682
2015-11-19,-4.1039
2015-11-20,2.9252000000000002
2015-11-23,1.4737
2015-11-24,2.8007999999999997
2015-11-25,-2.8759
2015-11-27,1.4026
2015-11-30,8.8627
2015-12-01,1.2706
2015-12-02,-2.8346
2015-12-03,1.7694999999999999
2015-12-04,-1.8797000000000001
2015-12-07,-1.1494
2015-12-08,-4.1182
2015-12-09,-5.1036
2015-12-10,4.1534
2015-12-11,-2.863
2015-12-14,-3.2105
2015-12-15,0.3263
2015-12-16,1.084
2015-12-17,-1.5550000000000002
2015-12-18,-1.4161000000000001
2015-12-21,-0.884
2015-12-22,-1.4493
2015-12-23,-1.5836999999999999
2015-12-24,1.5516999999999999
2015-12-28,-1.3582
2015-12-29,2.008
2015-12-30,2.9809
2015-12-31,-1.9115
2016-01-04,0.167
2016-01-05,8.3936
2016-01-06,5.9487
2016-01-07,-2.3233
2016-01-08,-5.005
2016-01-11,-0.8868
2016-01-12,-1.9474
2016-01-13,-9.2324
2016-01-14,4.8492
2016-01-15,-4.0045
2016-01-19,-2.2914
2016-01-20,-5.3518
2016-01-21,3.8119
2016-01-22,6.7318999999999996
2016-01-25,-3.7843999999999998
2016-01-26,-0.4768
2016-01-27,-2.6946
2016-01-28,-4.4923
2016-01-29,4.6392
2016-02-01,-1.5394
2016-02-02,-0.6879
2016-02-03,-0.1889
2016-02-04,-4.1009
2016-02-05,-7.0395
2016-02-08,-10.2619
2016-02-09,-6.4669
2016-02-10,1.0961
2016-02-11,-0.834
2016-02-12,0.2523
2016-02-16,3.6913
2016-02-17,13.6731
2016-02-18,3.3452
2016-02-19,3.0303
2016-02-22,1.0695000000000001
2016-02-23,-2.6455
2016-02-24,1.2908
2016-02-25,-7.1093
2016-02-26,5.1986
2016-02-29,-5.0789
2016-03-01,-0.5061
2016-03-02,-2.1076
2016-03-03,-5.3452
2016-03-04,-4.2353
2016-03-07,2.3750999999999998
2016-03-08,-4.16
2016-03-09,3.172
2016-03-10,-1.7799
2016-03-11,1.1532
2016-03-14,-3.5831
2016-03-15,-3.125
2016-03-16,1.0462
2016-03-17,-8.1104
2016-03-18,5.2582
2016-03-21,0.1784
2016-03-22,-2.5824
2016-03-23,-5.4845
2016-03-24,-3.8685
2016-03-28,-4.4266
2016-03-29,4.7368
2016-03-30,-0.5025
2016-03-31,-3.0303
2016-04-01,4.5833
2016-04-04,-0.1992
2016-04-05,1.0977999999999999
2016-04-06,-0.5923
2016-04-07,2.284
2016-04-08,2.1359
2016-04-11,-4.2776
2016-04-12,2.9791
2016-04-13,8.1967
2016-04-14,-0.2674
2016-04-15,0.4468
2016-04-18,-0.8897
2016-04-19,2.3339
2016-04-20,1.5789
2016-04-21,3.886
2016-04-22,-1.0806
2016-04-25,0.8403
2016-04-26,0.6667
2016-04-27,-0.2483
2016-04-28,0.166
2016-04-29,0.6628
2016-05-02,1.5638
2016-05-03,-5.7536000000000005
2016-05-04,-3.2674
2016-05-05,-4.3556
2016-05-06,0.8364
2016-05-09,8.9401
2016-05-10,-0.1692
2016-05-11,-1.3559
2016-05-12,-4.8969000000000005
2016-05-13,-9.2141
2016-05-16,-4.6766
2016-05-17,6.9937000000000005
2016-05-18,-2.1463
2016-05-19,-3.0907
2016-05-20,0.5144
2016-05-23,2.2518000000000002
2016-05-24,-0.7007
2016-05-25,3.629
2016-05-26,5.4475
2016-05-27,4.3358
2016-05-31,1.061
2016-06-01,1.6623
2016-06-02,2.2375
2016-06-03,-0.5051
2016-06-06,3.6379
2016-06-07,2.3673
2016-06-08,0.638
2016-06-09,0.317
2016-06-10,-1.0269
2016-06-13,-0.2394
2016-06-14,1.04
2016-06-15,3.2462
2016-06-16,2.454
2016-06-17,-3.7425
2016-06-20,0.6998
2016-06-21,-0.4633
2016-06-22,-0.0776
2016-06-23,0.5435
2016-06-24,1.0039
2016-06-27,0.4587
2016-06-28,10.9589
2016-06-29,9.2593
2016-06-30,0.565
2016-07-01,0.3745
2016-07-05,-0.3731
2016-07-06,-0.5618
2016-07-07,-6.5913
2016-07-08,2.6882
2016-07-11,0.7853
2016-07-12,3.8312
2016-07-13,0.9381
2016-07-14,-3.9032999999999998
2016-07-15,-0.3868
2016-07-18,3.8834999999999997
2016-07-19,9.0966
2016-07-20,0.1713
2016-07-21,-3.6488
2016-07-22,4.497
2016-07-25,-1.0759
2016-07-26,-1.8317
2016-07-27,1.516
2016-07-28,2.1252
2016-07-29,-1.9123
2016-08-01,0.5734
2016-08-02,2.5086
2016-08-03,-1.168
2016-08-04,-15.0816
2016-08-05,10.2717
2016-08-08,-1.6827
2016-08-09,1.4059
2016-08-10,3.918
2016-08-11,0.0
2016-08-12,1.8561
2016-08-15,3.7584999999999997
2016-08-16,-1.8112
2016-08-17,4.9748
2016-08-18,1.1715
2016-08-19,-3.3158
2016-08-22,-2.123
2016-08-23,0.1112
2016-08-24,-2.7222
2016-08-25,-4.683
2016-08-26,4.0144
2016-08-29,1.0945
2016-08-30,0.7977
2016-08-31,0.7914
2016-09-01,0.8413
2016-09-02,2.8921
2016-09-06,2.2162
2016-09-07,0.2115
2016-09-08,0.6332
2016-09-09,-2.4646
2016-09-12,-1.0753
2016-09-13,-2.337
2016-09-14,2.1703
2016-09-15,3.3769
2016-09-16,0.2107
2016-09-19,-0.6309
2016-09-20,-1.5344
2016-09-21,2.0419
2016-09-22,-0.2106
2016-09-23,-1.6359
2016-09-26,-0.4828
2016-09-27,-1.8868
2016-09-28,-0.4945
2016-09-29,-0.5522
2016-09-30,1.6657
2016-10-03,-2.6215
2016-10-04,-1.0095
2016-10-05,-0.2266
2016-10-06,-6.0193
2016-10-07,0.9063
2016-10-10,2.515
2016-10-11,-3.7382999999999997
2016-10-12,-1.0316
2016-10-13,0.6131
2016-10-14,-3.9001
2016-10-17,1.1414
2016-10-18,3.7618
2016-10-19,-1.2085
2016-10-20,2.1407
2016-10-21,-0.8982
2016-10-24,-0.6042
2016-10-25,-3.3435
2016-10-26,-4.4025
2016-10-27,-1.9737
2016-10-28,8.3893
2016-10-31,0.6192
2016-11-01,1.5385
2016-11-02,-3.3333
2016-11-03,-1.2539
2016-11-04,0.3175
2016-11-07,6.962
2016-11-08,0.8876
2016-11-09,0.2933
2016-11-10,3.5088
2016-11-11,1.1299
2016-11-14,-5.3073
2016-11-15,0.0
2016-11-16,0.885
2016-11-17,2.0468
2016-11-18,-0.2865
2016-11-21,1.7241
2016-11-22,0.8475
2016-11-23,2.521
2016-11-25,-0.8197
2016-11-28,-1.1019
2016-11-29,0.8357
2016-11-30,1.3812
2016-12-01,-1.0899
2016-12-02,-1.1019
2016-12-05,2.7855
2016-12-06,2.981
2016-12-07,-1.0526
2016-12-08,-1.5957
2016-12-09,-4.3243
2016-12-12,-3.6723
2016-12-13,-4.9853
2016-12-14,4.0123
2016-12-15,-0.2967
2016-12-16,0.2976
2016-12-19,-2.6706
2016-12-20,-0.3049
2016-12-21,1.5291000000000001
2016-12-22,0.9036
2016-12-23,0.597
2016-12-27,-0.5935
2016-12-28,-1.194
2016-12-29,0.6042
2016-12-30,-0.9009
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,-0.6061
2017-01-06,0.9146
2017-01-09,5.136
2017-01-10,3.7356
2017-01-11,0.831
2017-01-12,-1.6484
2017-01-13,2.5140000000000002
2017-01-17,-5.1771
2017-01-18,-2.2989
2017-01-19,8.2353
2017-01-20,1.3587
2017-01-23,0.5362
2017-01-24,0.8
2017-01-25,0.2646
2017-01-26,3.1662
2017-01-27,5.1151
2017-01-30,0.7299
2017-01-31,-3.3816
2017-02-01,-1.5
2017-02-02,3.0457
2017-02-03,0.7389
2017-02-06,-1.2225
2017-02-07,1.4851
2017-02-08,4.3902
2017-02-09,-0.7009
2017-02-10,2.1176
2017-02-13,-1.3825
2017-02-14,-0.7009
2017-02-15,-1.6471
2017-02-16,0.7177
2017-02-17,-1.4252
2017-02-21,0.241
2017-02-22,-0.2404
2017-02-23,0.4819
2017-02-24,1.4388
2017-02-27,3.3097
2017-02-28,0.9153
2017-03-01,1.8141
2017-03-02,4.8998
2017-03-03,-5.3079
2017-03-06,-5.8296
2017-03-07,-4.7619
2017-03-08,-1.0
2017-03-09,0.2525
2017-03-10,5.7935
2017-03-13,0.7143
2017-03-14,-0.9456
2017-03-15,5.4893
2017-03-16,0.6787
2017-03-17,5.3933
2017-03-20,-0.6397
2017-03-21,2.7897
2017-03-22,-0.2088
2017-03-23,0.2092
2017-03-24,6.263
2017-03-27,0.7859
2017-03-28,0.1949
2017-03-29,-2.9183
2017-03-30,1.002
2017-03-31,-0.7937
2017-04-03,-1.0
2017-04-04,0.6061
2017-04-05,1.4056
2017-04-06,0.198
2017-04-07,-1.7787
2017-04-10,-0.4024
2017-04-11,0.0
2017-04-12,-2.4242
2017-04-13,2.2774
2017-04-17,3.0364
2017-04-18,1.3752
2017-04-19,-0.1938
2017-04-20,2.7184
2017-04-21,-2.6465
2017-04-24,-0.7767
2017-04-25,-0.3914
2017-04-26,1.1788
2017-04-27,-2.5243
2017-04-28,-1.1952
2017-05-01,1.2097
2017-05-02,-0.3984
2017-05-03,-0.8
2017-05-04,0.2016
2017-05-05,-6.6398
2017-05-08,-1.5086
2017-05-09,25.1641
2017-05-10,7.5175
2017-05-11,-3.4146
2017-05-12,-0.8418
2017-05-15,-2.2071
2017-05-16,-0.8681
2017-05-17,-3.5026
2017-05-18,3.6298
2017-05-19,3.8529
2017-05-22,-3.8786
2017-05-23,1.9298
2017-05-24,0.1721
2017-05-25,4.811
2017-05-26,-0.6557
2017-05-30,-2.3102
2017-05-31,3.3784
2017-06-01,1.3072
2017-06-02,6.129
2017-06-05,-1.6717
2017-06-06,3.4003
2017-06-07,1.4948000000000001
2017-06-08,-2.7982
2017-06-09,-4.0909
2017-06-12,-3.0016
2017-06-13,6.1889
2017-06-14,1.227
2017-06-15,1.0606
2017-06-16,1.9489999999999998
2017-06-19,5.2941
2017-06-20,-8.7989
2017-06-21,3.6753
2017-06-22,2.3634
2017-06-23,3.8961
2017-06-26,-0.9722
2017-06-27,-2.3843
2017-06-28,3.8792999999999997
2017-06-29,-2.4896
2017-06-30,-1.5603
2017-07-03,-1.2968
2017-07-05,2.4818
2017-07-06,-1.1396
2017-07-07,1.2968
2017-07-10,-0.4267
2017-07-11,0.5714
2017-07-12,0.4261
2017-07-13,-1.6973
2017-07-14,2.0144
2017-07-17,-1.4104
2017-07-18,0.5722
2017-07-19,0.2845
2017-07-20,-2.2695
2017-07-21,-0.1451
2017-07-24,-0.2907
2017-07-25,1.1662
2017-07-26,-1.0086
2017-07-27,-5.3857
2017-07-28,3.8462
2017-07-31,-2.8148
2017-08-01,-0.7622
2017-08-02,-5.53
2017-08-03,-1.626
2017-08-04,2.1488
2017-08-07,2.589
2017-08-08,2.9968
2017-08-09,-2.144
2017-08-10,-3.9124
2017-08-11,-1.1401
2017-08-14,1.1532
2017-08-15,1.6287
2017-08-16,-3.6859
2017-08-17,0.3328
2017-08-18,-2.1559
2017-08-21,-1.8643999999999998
2017-08-22,0.5181
2017-08-23,0.5155
2017-08-24,2.3932
2017-08-25,-0.3339
2017-08-28,9.3802
2017-08-29,2.2971
2017-08-30,-0.4491
2017-08-31,0.9023
2017-09-01,2.3845
2017-09-05,-3.3479
2017-09-06,-0.6024
2017-09-07,-3.7879
2017-09-08,3.9370000000000003
2017-09-11,2.2727
2017-09-12,0.7407
2017-09-13,2.0588
2017-09-14,6.6282
2017-09-15,-2.8378
2017-09-18,-6.8149999999999995
2017-09-19,-6.4179
2017-09-20,-1.4354
2017-09-21,2.589
2017-09-22,3.1546
2017-09-25,-3.8226
2017-09-26,-1.1129
2017-09-27,0.8039
2017-09-28,4.1467
2017-09-29,1.5314
2017-10-02,3.1673999999999998
2017-10-03,1.462
2017-10-04,0.2882
2017-10-05,-1.2931
2017-10-06,0.0
2017-10-09,-2.1834
2017-10-10,-3.8689999999999998
2017-10-11,0.0
2017-10-12,1.7027999999999999
2017-10-13,-2.1309
2017-10-16,1.7107
2017-10-17,3.9755000000000003
2017-10-18,0.8824
2017-10-19,-0.7289
2017-10-20,0.5874
2017-10-23,-3.0657
2017-10-24,-0.753
2017-10-25,-2.8832
2017-10-26,-0.7813
2017-10-27,3.9370000000000003
2017-10-30,-3.0303
2017-10-31,3.2812
2017-11-01,-6.8079
2017-11-02,4.0584
2017-11-03,1.4041000000000001
2017-11-06,-3.8462
2017-11-07,0.32
2017-11-08,-5.5821
2017-11-09,0.1689
2017-11-10,-2.1922
2017-11-13,1.3793
2017-11-14,-3.7415000000000003
2017-11-15,-0.8834
2017-11-16,2.3173
2017-11-17,-1.0453
2017-11-20,7.0423
2017-11-21,10.526299999999999
2017-11-22,1.1905000000000001
2017-11-24,3.6765
2017-11-27,4.2553
2017-11-28,0.0
2017-11-29,-3.2653
2017-11-30,4.3601
2017-12-01,-3.7736
2017-12-04,-5.8824
2017-12-05,-2.3810000000000002
2017-12-06,-3.9634
2017-12-07,7.1429
2017-12-08,-0.5926
2017-12-11,-3.7258
2017-12-12,2.9412000000000003
2017-12-13,4.2105
2017-12-14,-1.8759000000000001
2017-12-15,5.7353
2017-12-18,1.1127
2017-12-19,-2.0633
2017-12-20,0.0
2017-12-21,-1.1236
2017-12-22,0.0
2017-12-26,1.9886
2017-12-27,-0.8357
2017-12-28,-0.4213
2017-12-29,-1.6925
2018-01-02,3.8737
2018-01-03,1.7955999999999999
2018-01-04,0.9498
2018-01-05,0.8065
2018-01-08,-3.8667
2018-01-09,-4.2996
2018-01-10,-4.058
2018-01-11,0.3021
2018-01-12,-1.6566
2018-01-16,0.3063
2018-01-17,-0.916
2018-01-18,-3.5439
2018-01-19,4.3131
2018-01-22,0.3063
2018-01-23,5.4962
2018-01-24,1.013
2018-01-25,1.1461000000000001
2018-01-26,3.3994
2018-01-29,-1.0959
2018-01-30,0.554
2018-01-31,3.0303
2018-02-01,-0.9358
2018-02-02,-4.7233
2018-02-05,-3.8244
2018-02-06,2.2091
2018-02-07,-1.7290999999999999
2018-02-08,-3.0792
2018-02-09,-0.3026
2018-02-12,2.5797
2018-02-13,1.0355
2018-02-14,4.6852
2018-02-15,3.2168
2018-02-16,0.6775
2018-02-20,1.6151
2018-02-21,2.3841
2018-02-22,0.3881
2018-02-23,-2.1907
2018-02-26,1.581
2018-02-27,-3.2425
2018-02-28,7.5067
2018-03-01,-3.8653
2018-03-02,8.8197
2018-03-05,0.0
2018-03-06,3.5757
2018-03-07,1.3809
2018-03-08,-2.2701000000000002
2018-03-09,0.2323
2018-03-12,0.2317
2018-03-13,-1.0405
2018-03-14,0.3505
2018-03-15,-1.0477
2018-03-16,-2.9412000000000003
2018-03-19,0.7273
2018-03-20,0.6017
2018-03-21,3.11
2018-03-22,-0.9281
2018-03-23,-0.9368
2018-03-26,3.0733
2018-03-27,-5.6193
2018-03-28,-4.8603
2018-03-29,2.9374000000000002
2018-04-02,-4.4665
2018-04-03,3.8961
2018-04-04,1.875
2018-04-05,1.5951
2018-04-06,-5.4348
2018-04-09,-1.1494
2018-04-10,2.584
2018-04-11,1.0076
2018-04-12,3.3666
2018-04-13,-0.7238
2018-04-16,1.2151
2018-04-17,2.0408
2018-04-18,0.3529
2018-04-19,0.9379
2018-04-20,-0.6969
2018-04-23,-0.4678
2018-04-24,-3.2902
2018-04-25,-1.2151
2018-04-26,3.567
2018-04-27,2.1378
2018-04-30,0.0
2018-05-01,-0.6977
2018-05-02,6.4403
2018-05-03,-8.2508
2018-05-04,1.199
2018-05-07,5.0948
2018-05-08,2.1421
2018-05-09,2.9801
2018-05-10,0.7503
2018-05-11,1.8085
2018-05-14,1.3584
2018-05-15,1.134
2018-05-16,0.8155
2018-05-17,-1.5167000000000002
2018-05-18,1.3347
2018-05-21,1.1145
2018-05-22,-0.6012
2018-05-23,0.504
2018-05-24,1.5045
2018-05-25,0.1976
2018-05-29,0.1972
2018-05-30,0.7874
2018-05-31,-0.5859
2018-06-01,-0.1965
2018-06-04,2.1654
2018-06-05,3.6609
2018-06-06,0.9294
2018-06-07,-2.3941
2018-06-08,1.1320999999999999
2018-06-11,2.0522
2018-06-12,3.6563
2018-06-13,4.1446
2018-06-14,2.6249000000000002
2018-06-15,0.4125
2018-06-18,2.1364
2018-06-19,-2.7353
2018-06-20,3.1431
2018-06-21,-1.4435
2018-06-22,0.2441
2018-06-25,-3.3279
2018-06-26,0.1679
2018-06-27,-6.622
2018-06-28,3.5907
2018-06-29,0.6066
2018-07-02,2.3256
2018-07-03,0.7576
2018-07-05,4.929
2018-07-06,0.8758
2018-07-09,2.8414
2018-07-10,-4.5280000000000005
2018-07-11,0.8039
2018-07-12,4.386
2018-07-13,0.9931
2018-07-16,1.4372
2018-07-17,1.8643
2018-07-18,1.2445
2018-07-19,1.8077
2018-07-20,-2.6278
2018-07-23,1.4588
2018-07-24,-8.411200000000001
2018-07-25,5.0235
2018-07-26,-1.4948000000000001
2018-07-27,-3.1108
2018-07-30,-4.3853
2018-07-31,-1.9656
2018-08-01,3.3417
2018-08-02,5.4972
2018-08-03,-4.2146
2018-08-06,5.6
2018-08-07,1.0606
2018-08-08,3.973
2018-08-09,-0.5047
2018-08-10,4.1304
2018-08-13,-3.2707
2018-08-14,3.1655
2018-08-15,-1.325
2018-08-16,2.6148
2018-08-17,1.8595000000000002
2018-08-20,1.8256000000000001
2018-08-21,-0.5976
2018-08-22,1.1356
2018-08-23,0.1321
2018-08-24,-0.066
2018-08-27,-2.2442
2018-08-28,0.6077
2018-08-29,-0.604
2018-08-30,2.5658
2018-08-31,2.1066
2018-09-04,2.0632
2018-09-05,-2.3373
2018-09-06,-1.0996
2018-09-07,0.7848
2018-09-10,0.1298
2018-09-11,1.2962
2018-09-12,-1.5354999999999999
2018-09-13,1.0396
2018-09-14,-0.5788
2018-09-17,-3.4929
2018-09-18,3.1501
2018-09-19,-1.9493
2018-09-20,-0.0663
2018-09-21,3.5808999999999997
2018-09-24,0.5122
2018-09-25,2.8662
2018-09-26,-2.7245
2018-09-27,5.0286
2018-09-28,4.6667
2018-10-01,-3.0457
2018-10-02,-4.0014
2018-10-03,-0.5848
2018-10-04,-2.2904
2018-10-05,-2.8692
2018-10-08,-6.3695
2018-10-09,-2.4648
2018-10-10,-8.4043
2018-10-11,-1.5765
2018-10-12,5.6223
2018-10-15,0.6521
2018-10-16,6.7802
2018-10-17,-1.2982
2018-10-18,-2.4589
2018-10-19,-1.6707999999999998
2018-10-22,3.0556
2018-10-23,-2.8348
2018-10-24,-7.4873
2018-10-25,6.1303
2018-10-26,-5.2304
2018-10-29,1.1358
2018-10-30,6.2797
2018-10-31,3.1999
2018-11-01,0.2596
2018-11-02,4.3009
2018-11-05,-12.6465
2018-11-06,0.1105
2018-11-07,7.6802
2018-11-08,-4.3204
2018-11-09,-4.3472
2018-11-12,-3.0885
2018-11-13,-3.3851
2018-11-14,-1.8971
2018-11-15,5.0348
2018-11-16,-2.007
2018-11-19,-10.3927
2018-11-20,3.4379
2018-11-21,0.2922
2018-11-23,1.5112999999999999
2018-11-26,4.7713
2018-11-27,1.6093
2018-11-28,7.0598
2018-11-29,0.8656
2018-11-30,-2.5589
2018-12-03,3.8911
2018-12-04,-7.8144
2018-12-06,-6.6878
2018-12-07,-4.3003
2018-12-10,-2.0034
2018-12-11,2.1972
2018-12-12,0.4113
2018-12-13,-2.3459
2018-12-14,-2.4404
2018-12-17,-6.4491
2018-12-18,0.2507
2018-12-19,1.2294
2018-12-20,-5.5784
2018-12-21,-4.0549
2018-12-24,-2.5676
2018-12-26,12.7099
2018-12-27,0.0
2018-12-28,0.1655
2018-12-31,2.3962
2019-01-02,-2.8041
2019-01-03,-4.0473
2019-01-04,6.9435
2019-01-07,5.4409
2019-01-08,3.1652
2019-01-09,2.3987
2019-01-10,0.8716
2019-01-11,-0.144
2019-01-14,2.9926
2019-01-15,3.6933
2019-01-16,2.0088
2019-01-17,4.7327
2019-01-18,-1.4378
2019-01-22,-3.0458
2019-01-23,-0.5126
2019-01-24,1.4293
2019-01-25,3.2279
2019-01-28,-1.5238
2019-01-29,-2.0632
2019-01-30,2.156
2019-01-31,3.4316
2019-02-01,-1.5575999999999999
2019-02-04,1.9304000000000001
2019-02-05,-0.9314
2019-02-06,0.282
2019-02-07,-2.7344
2019-02-08,0.5462
2019-02-11,1.5657
2019-02-12,3.4608
2019-02-13,1.338
2019-02-14,-0.105
2019-02-15,4.2806
2019-02-19,0.8066
2019-02-20,-0.7001
2019-02-21,-1.7986
2019-02-22,1.3187
2019-02-25,1.2003
2019-02-26,-3.6725
2019-02-27,2.3439
2019-02-28,-6.7111
2019-03-01,4.9565
2019-03-04,-6.5433
2019-03-05,0.9821
2019-03-06,-5.6314
2019-03-07,-1.3963
2019-03-08,-0.6743
2019-03-11,-0.3055
2019-03-12,-1.1066
2019-03-13,3.5462
2019-03-14,1.3134000000000001
2019-03-15,3.1506
2019-03-18,0.3818
2019-03-19,0.0317
2019-03-20,-1.7902
2019-03-21,2.0487
2019-03-22,-7.0977
2019-03-25,-5.2918
2019-03-26,-5.6773
2019-03-27,-3.1048
2019-03-28,5.5239
2019-03-29,3.5768
2019-04-01,-3.5432
2019-04-02,3.5241
2019-04-03,-0.1081
2019-04-04,2.7948
2019-04-05,2.596
2019-04-08,-2.4449
2019-04-09,-1.9804
2019-04-10,1.1443
2019-04-11,-2.5102
2019-04-12,-3.0825
2019-04-15,1.0851
2019-04-16,-2.7392
2019-04-17,-5.1189
2019-04-18,3.4898
2019-04-22,6.5116
2019-04-23,-1.0917
2019-04-24,0.184
2019-04-25,1.0466
2019-04-26,4.9428
2019-04-29,2.4935
2019-04-30,-3.9027
2019-05-01,1.9691
2019-05-02,0.0
2019-05-03,5.0517
2019-05-06,2.6588000000000003
2019-05-07,-1.3269
2019-05-08,-0.2592
2019-05-09,-0.0975
2019-05-10,-0.8618
2019-05-13,-4.822
2019-05-14,0.8444
2019-05-15,0.9911
2019-05-16,4.0271
2019-05-17,-3.3344
2019-05-20,1.9855
2019-05-21,4.2402
2019-05-22,-0.2374
2019-05-23,-4.9818
2019-05-24,2.1873
2019-05-28,0.0
2019-05-29,-5.1634
2019-05-30,0.1034
2019-05-31,0.0344
2019-06-03,-7.1232
2019-06-04,3.279
2019-06-05,-1.0942
2019-06-06,-1.5777999999999999
2019-06-07,2.635
2019-06-10,3.1777
2019-06-11,1.044
2019-06-12,-0.5683
2019-06-13,2.6325
2019-06-14,-0.9956
2019-06-17,2.301
2019-06-18,1.4828000000000001
2019-06-19,1.1657
2019-06-20,1.8662999999999998
2019-06-21,1.163
2019-06-24,-1.1811
2019-06-25,-3.2191
2019-06-26,-1.0703
2019-06-27,4.5606
2019-06-28,5.7147
2019-07-01,1.9425
2019-07-02,-1.1521
2019-07-03,0.538
2019-07-05,1.4863
2019-07-08,1.2595
2019-07-09,0.7666
2019-07-10,-0.0431
2019-07-11,2.0965
2019-07-12,-0.6751
2019-07-15,1.0195
2019-07-16,-2.9997
2019-07-17,-1.0983
2019-07-18,0.1315
2019-07-19,0.0292
2019-07-22,2.3195
2019-07-23,-4.2772
2019-07-24,3.1278
2019-07-25,-3.5095
2019-07-26,4.0712
2019-07-29,-1.4814
2019-07-30,2.3942
2019-07-31,-2.7089
2019-08-01,4.704
2019-08-02,-2.5472
2019-08-05,-5.7877
2019-08-06,2.2713
2019-08-07,-1.7141
2019-08-08,0.8493
2019-08-09,-2.4511
2019-08-12,0.8016
2019-08-13,0.8105
2019-08-14,-6.7051
2019-08-15,-7.4146
2019-08-16,6.1293
2019-08-19,1.1418
2019-08-20,-1.3743
2019-08-21,0.5474
2019-08-22,-1.3694
2019-08-23,-6.2395
2019-08-26,-0.2141
2019-08-27,-1.1264
2019-08-28,1.085
2019-08-29,2.8623
2019-08-30,0.6609
2019-09-03,-2.4361
2019-09-04,4.7636
2019-09-05,3.1271
2019-09-06,2.1471999999999998
2019-09-09,0.9788
2019-09-10,2.9398
2019-09-11,5.0942
2019-09-12,1.4248
2019-09-13,1.9405999999999999
2019-09-16,-3.1681
2019-09-17,0.7923
2019-09-18,-1.8195000000000001
2019-09-19,1.8977
2019-09-20,4.976
2019-09-23,0.0693
2019-09-24,-1.662
2019-09-25,-2.8169
2019-09-26,-0.6667
2019-09-27,-2.9472
2019-09-30,1.804
2019-10-01,-1.329
2019-10-02,-7.9018
2019-10-03,4.5011
2019-10-04,3.8874
2019-10-07,1.6016
2019-10-08,-3.3736
2019-10-09,3.3847
2019-10-10,0.2949
2019-10-11,-0.8234
2019-10-14,1.6457000000000002
2019-10-15,1.8086
2019-10-16,-1.1175
2019-10-17,2.0284
2019-10-18,-1.7041
2019-10-21,-0.8524
2019-10-22,-0.6994
2019-10-23,-0.8364
2019-10-24,1.0654
2019-10-25,2.0937
2019-10-28,1.4341
2019-10-29,1.1311
2019-10-30,-3.2574
2019-10-31,10.6936
2019-11-01,2.2977
2019-11-04,2.5396
2019-11-05,-0.2862
2019-11-06,-0.1498
2019-11-07,0.1125
2019-11-08,0.7117
2019-11-11,0.4215
2019-11-12,-0.2963
2019-11-13,-1.3001
2019-11-14,-1.0287
2019-11-15,2.5986000000000002
