ticker,PGLO US Equity
2014-03-04,0.0
2014-03-05,-2.0
2014-03-06,4.9563
2014-03-07,-6.9444
2014-03-10,0.6716
2014-03-11,-0.6672
2014-03-12,-0.2985
2014-03-13,-4.1168
2014-03-14,-0.0781
2014-03-17,-3.125
2014-03-18,-3.2258
2014-03-19,-13.3333
2014-03-20,3.8462
2014-03-21,-3.7037
2014-03-24,-0.0962
2014-03-25,-15.1588
2014-03-26,17.9807
2014-03-27,7.5962
2014-03-28,14.3878
2014-03-31,8.125
2014-04-01,-19.0029
2014-04-02,24.8885
2014-04-03,-0.5714
2014-04-04,-6.3218
2014-04-07,-10.9279
2014-04-08,1.5928
2014-04-09,1.822
2014-04-10,-0.1248
2014-04-11,-12.5833
2014-04-14,-6.5777
2014-04-15,14.2857
2014-04-16,6.4286
2014-04-17,-6.0403
2014-04-21,0.0
2014-04-22,-12.857099999999999
2014-04-23,5.9939
2014-04-24,-7.2015
2014-04-25,-8.3333
2014-04-28,-2.8409
2014-04-29,-1.7544
2014-04-30,0.0
2014-05-01,4.7619
2014-05-02,-9.0909
2014-05-05,10.0
2014-05-06,4.5455
2014-05-07,6.9565
2014-05-08,-10.6707
2014-05-09,-4.4369
2014-05-12,3.8095
2014-05-13,0.9174
2014-05-14,-4.5455
2014-05-15,1.9048
2014-05-16,-6.4252
2014-05-19,6.7416
2014-05-20,0.0
2014-05-21,-0.8187
2014-05-22,1.8868
2014-05-23,-13.8889
2014-05-27,-3.0914
2014-05-28,0.0
2014-05-29,-2.2191
2014-05-30,0.0
2014-06-02,-9.7872
2014-06-03,-11.9497
2014-06-04,-4.2857
2014-06-05,2.9851
2014-06-06,-13.0435
2014-06-09,-3.3333
2014-06-10,1.5086
2014-06-11,0.2123
2014-06-12,-1.6949
2014-06-13,0.0
2014-06-16,-11.4224
2014-06-17,3.528
2014-06-18,12.8085
2014-06-19,0.2083
2014-06-20,16.4241
2014-06-23,7.1429
2014-06-24,6.6667
2014-06-25,0.0
2014-06-26,-51.25
2014-06-27,20.5128
2014-06-30,-6.383
2014-07-01,-9.0909
2014-07-02,0.0
2014-07-03,10.0
2014-07-07,-2.2727
2014-07-08,-7.2674
2014-07-09,-12.2257
2014-07-10,0.0
2014-07-11,0.0
2014-07-14,-1.0714
2014-07-15,0.722
2014-07-16,-4.3011
2014-07-17,10.2996
2014-07-18,-8.9983
2014-07-21,-0.3731
2014-07-22,8.2397
2014-07-23,-3.1142
2014-07-24,-2.8571
2014-07-25,-1.1029
2014-07-28,7.4349
2014-07-29,-6.9204
2014-07-30,-43.4944
2014-07-31,5.2632
2014-08-01,15.0
2014-08-04,-2.1739
2014-08-05,16.1111
2014-08-06,11.4833
2014-08-07,-7.2961
2014-08-08,0.0
2014-08-11,0.0
2014-08-12,-40.2778
2014-08-13,0.0
2014-08-14,-3.1008
2014-08-15,-1.6
2014-08-18,17.0732
2014-08-19,-33.3333
2014-08-20,-16.6667
2014-08-21,6.875
2014-08-22,4.6784
2014-08-25,17.3184
2014-08-26,14.2857
2014-08-27,12.0833
2014-08-28,1.1152
2014-08-29,9.5588
2014-09-02,-8.7248
2014-09-03,8.0882
2014-09-04,-9.5238
2014-09-05,11.2782
2014-09-08,1.6892
2014-09-09,0.9967
2014-09-10,-7.2368
2014-09-11,2.8369
2014-09-12,3.7931
2014-09-15,-4.3189
2014-09-16,-4.8611
2014-09-17,1.4599
2014-09-18,2.8777
2014-09-19,3.4965
2014-09-22,8.1081
2014-09-23,50.0
2014-09-24,-34.375
2014-09-25,2.2222
2014-09-26,0.3106
2014-09-29,0.0
2014-09-30,0.0
2014-10-01,0.0
2014-10-02,4.0248
2014-10-03,-4.7619
2014-10-06,-0.625
2014-10-07,-9.434
2014-10-08,-3.4722
2014-10-09,9.3525
2014-10-10,-0.6579
2014-10-13,1.6556
2014-10-14,9.4463
2014-10-15,-5.3571
2014-10-16,-6.9182
2014-10-17,-6.0811
2014-10-20,-18.3453
2014-10-21,-1.3216
2014-10-22,0.0
2014-10-23,0.8929
2014-10-24,41.5929
2014-10-27,11.875
2014-10-28,-36.0335
2014-10-29,38.8646
2014-10-30,0.6289
2014-10-31,0.0
2014-11-03,-23.4375
2014-11-04,0.4082
2014-11-05,28.8618
2014-11-06,-23.6593
2014-11-07,2.4793
2014-11-10,21.7742
2014-11-11,-17.2185
2014-11-12,-0.8
2014-11-13,0.0
2014-11-17,-19.3548
2014-11-18,0.0
2014-11-19,20.0
2014-11-20,12.0833
2014-11-21,-4.8327
2014-11-24,-18.75
2014-11-25,0.0
2014-11-26,23.0769
2014-11-28,-19.5313
2014-12-01,-17.4757
2014-12-02,-5.8824
2014-12-03,40.0
2014-12-04,-9.8214
2014-12-05,13.3663
2014-12-08,-29.2576
2014-12-09,20.3704
2014-12-10,-1.5385
2014-12-11,-15.1042
2014-12-12,16.5644
2014-12-15,-13.1579
2014-12-16,-1.8182
2014-12-17,38.2716
2014-12-18,-27.2321
2014-12-19,6.7485
2014-12-22,-3.4483
2014-12-23,-1.7856999999999998
2014-12-24,-1.8182
2014-12-26,3.7037
2014-12-29,-3.5714
2014-12-30,-4.9383
2014-12-31,3.8961
2015-01-02,-8.75
2015-01-05,-1.3699
2015-01-06,-9.7222
2015-01-07,10.7692
2015-01-08,-1.3889
2015-01-09,-8.4507
2015-01-12,21.5385
2015-01-13,2.5316
2015-01-14,-1.2346
2015-01-15,-18.75
2015-01-16,21.5385
2015-01-20,0.0
2015-01-21,-13.9241
2015-01-22,1.4706000000000001
2015-01-23,-1.4493
2015-01-26,11.7647
2015-01-27,-10.526299999999999
2015-01-28,5.8824
2015-01-29,0.0
2015-01-30,-11.1111
2015-02-02,4.6875
2015-02-03,2.9851
2015-02-04,0.0
2015-02-05,0.0
2015-02-06,-5.7971
2015-02-10,-11.538499999999999
2015-02-11,1.7391
2015-02-12,11.1111
2015-02-13,0.0
2015-02-17,1.5385
2015-02-18,-0.7576
2015-02-19,3.8167999999999997
2015-02-20,5.8824
2015-02-23,0.0
2015-02-24,-5.5556
2015-02-25,-5.8824
2015-02-27,-10.9375
2015-03-02,0.8772
2015-03-03,-0.8696
2015-03-04,0.8772
2015-03-05,6.087
2015-03-06,-19.6721
2015-03-09,12.2449
2015-03-10,4.5455
2015-03-12,6.087
2015-03-13,0.8197
2015-03-16,-2.439
2015-03-18,6.6667
2015-03-19,0.0
2015-03-20,-1.5625
2015-03-23,-17.4603
2015-03-24,7.6923
2015-03-27,0.0
2015-03-30,0.0
2015-03-31,14.2857
2015-04-01,-12.5
2015-04-02,12.5
2015-04-06,-11.1111
2015-04-07,0.0
2015-04-08,14.2857
2015-04-09,-1.5625
2015-04-10,1.5873
2015-04-13,-6.25
2015-04-14,0.0
2015-04-15,0.0
2015-04-16,6.6667
2015-04-20,0.0
2015-04-21,-6.25
2015-04-22,0.0
2015-04-23,6.6667
2015-04-24,-12.5
2015-04-27,0.0
2015-04-29,0.0
2015-04-30,0.0
2015-05-01,0.0
2015-05-04,0.0
2015-05-05,0.0
2015-05-06,0.0
2015-05-07,2.6786
2015-05-08,-2.6087
2015-05-12,-25.8929
2015-05-13,2.4096
2015-05-14,-2.3529
2015-05-15,19.2771
2015-05-18,-16.1616
2015-05-19,-3.6145
2015-05-20,3.75
2015-05-21,-3.6145
2015-05-22,0.0
2015-05-27,3.75
2015-05-29,-3.6145
2015-06-01,0.0
2015-06-02,-20.0
2015-06-03,3.125
2015-06-04,30.303
2015-06-05,0.0
2015-06-08,0.0
2015-06-09,0.0
2015-06-10,-31.3953
2015-06-12,35.5932
2015-06-15,-22.5
2015-06-16,3.2258
2015-06-17,21.875
2015-06-18,6.4103
2015-06-23,-26.506
2015-06-24,0.0
2015-06-25,0.0
2015-06-26,-3.2787
2015-06-29,-18.6441
2015-06-30,10.4167
2015-07-01,16.9811
2015-07-02,4.8387
2015-07-06,3.0769
2015-07-07,-25.3731
2015-07-09,-4.0
2015-07-10,0.0
2015-07-14,0.0
2015-07-15,0.0
2015-07-20,-29.1667
2015-07-22,-5.8824
2015-07-23,131.25
2015-07-24,-56.7568
2015-07-29,0.0
2015-07-30,100.0
2015-07-31,-3.125
2015-08-03,-1.6129
2015-08-04,0.0
2015-08-05,1.6393
2015-08-06,-4.8387
2015-08-07,-18.6441
2015-08-10,0.0
2015-08-11,-43.75
2015-08-13,18.5185
2015-08-14,0.0
2015-08-17,-6.25
2015-08-19,0.0
2015-08-20,6.6667
2015-08-21,0.0
2015-08-24,-6.25
2015-08-25,0.0
2015-08-26,6.6667
2015-08-27,-25.0
2015-08-28,33.3333
2015-08-31,25.0
2015-09-01,-20.0
2015-09-02,15.625
2015-09-03,-8.1081
2015-09-04,-29.4118
2015-09-08,0.0
2015-09-09,0.0
2015-09-11,20.8333
2015-09-14,0.0
2015-09-15,10.3448
2015-09-16,-18.75
2015-09-18,0.0
2015-09-21,23.0769
2015-09-22,-18.75
2015-09-23,23.0769
2015-09-24,0.0
2015-09-25,0.0
2015-09-28,0.0
2015-09-29,0.0
2015-09-30,25.0
2015-10-01,-32.5
2015-10-02,0.0
2015-10-05,0.0
2015-10-06,0.0
2015-10-07,0.0
2015-10-08,0.0
2015-10-09,0.0
2015-10-12,0.0
2015-10-13,0.0
2015-10-14,0.0
2015-10-15,18.5185
2015-10-16,0.0
2015-10-19,0.0
2015-10-20,0.0
2015-10-23,-15.625
2015-10-27,0.0
2015-10-29,0.0
2015-10-30,-33.3333
2015-11-02,33.3333
2015-11-03,0.0
2015-11-04,0.0
2015-11-05,0.0
2015-11-06,0.0
2015-11-09,0.0
2015-11-11,0.0
2015-11-13,0.0
2015-11-17,0.0
2015-11-19,8.3333
2015-11-20,23.0769
2015-11-23,-43.75
2015-11-24,0.0
2015-11-25,33.3333
2015-11-27,-25.0
2015-11-30,0.0
2015-12-01,0.0
2015-12-02,5.5556
2015-12-03,68.4211
2015-12-04,-43.75
2015-12-08,-11.1111
2015-12-09,0.0
2015-12-10,150.0
2015-12-11,-20.0
2015-12-14,0.0
2015-12-15,0.0
2015-12-16,0.0
2015-12-17,0.0
2015-12-18,0.0
2015-12-21,0.0
2015-12-22,0.0
2015-12-23,-50.0
2015-12-28,12.5
2015-12-29,33.3333
2015-12-30,-25.0
2015-12-31,0.0
2016-01-07,0.0
2016-01-08,0.0
2016-01-11,0.0
2016-01-12,0.0
2016-01-14,0.0
2016-01-15,83.3333
2016-01-19,45.4545
2016-01-20,-33.3333
2016-01-21,-25.0
2016-01-25,0.0
2016-01-26,0.0
2016-01-27,0.0
2016-02-01,-33.3333
2016-02-02,0.0
2016-02-04,75.0
2016-02-05,-42.8571
2016-02-08,0.0
2016-02-09,0.0
2016-02-11,0.0
2016-02-12,100.0
2016-02-16,-50.0
2016-02-17,0.0
2016-02-19,137.5
2016-02-22,-36.8421
2016-02-23,-25.0
2016-03-01,16.6667
2016-03-02,0.0
2016-03-03,0.0
2016-03-04,166.6667
2016-03-07,-3.5714
2016-03-09,-40.7407
2016-03-10,68.75
2016-03-11,27.7778
2016-03-14,0.0
2016-03-16,-72.4638
2016-03-17,110.5263
2016-03-18,0.0
2016-03-21,0.0
2016-03-23,0.0
2016-03-28,0.0
2016-03-29,27.5
2016-03-31,5.8824
2016-04-06,-25.9259
2016-04-07,0.0
2016-04-08,-22.5
2016-04-12,-6.4516
2016-04-13,31.0345
2016-04-14,-23.6842
2016-04-15,27.5862
2016-04-18,2.7027
2016-04-19,84.2105
2016-04-20,14.2857
2016-04-21,40.0
2016-04-22,0.0
2016-04-25,-57.1429
2016-04-26,0.0
2016-04-27,0.0
2016-04-28,-33.3333
2016-04-29,0.0
2016-05-02,6.25
2016-05-04,0.0
2016-05-05,-14.7059
2016-05-09,10.3448
2016-05-11,-9.375
2016-05-12,51.7241
2016-05-16,-34.0909
2016-05-17,51.7241
2016-05-18,-63.6364
2016-05-20,81.25
2016-05-26,0.0
2016-06-01,-13.7931
2016-06-03,16.0
2016-06-06,286.2069
2016-06-07,-20.5357
2016-06-08,-67.4157
2016-06-15,0.0
2016-06-22,0.0
2016-06-23,0.0
2016-06-24,0.0
2016-06-27,0.0
2016-06-28,0.0
2016-06-29,0.0
2016-07-01,0.0
2016-07-06,0.0
2016-07-07,0.0
2016-07-08,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,0.0
2016-07-15,0.0
2016-07-19,0.0
2016-07-22,0.0
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,0.0
2016-07-28,0.0
2016-07-29,10.3448
2016-08-01,0.0
2016-08-04,0.0
2016-08-05,0.0
2016-08-08,0.0
2016-08-09,175.0
2016-08-12,0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,0.0
2016-08-19,18.1818
2016-08-22,-7.6923
2016-08-26,0.0
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,-47.9167
2016-09-01,0.0
2016-09-02,0.0
2016-09-06,0.0
2016-09-07,96.0
2016-09-12,-48.9796
2016-09-13,0.0
2016-09-14,92.0
2016-09-15,0.0
2016-09-19,-47.9167
2016-09-20,-4.0
2016-09-22,0.0
2016-09-23,100.0
2016-09-26,-3.125
2016-09-28,0.0
2016-09-30,-48.3871
2016-10-04,33.3333
2016-10-05,-25.0
2016-10-06,27.0833
2016-10-07,40.9836
2016-10-11,-44.186
2016-10-12,0.0
2016-10-13,0.0
2016-10-14,33.3333
2016-10-18,-25.0
2016-10-20,0.0
2016-10-21,62.5
2016-10-24,-38.4615
2016-10-25,54.1667
2016-10-31,5.4054
2016-11-01,-1.2821
2016-11-03,-27.2727
2016-11-04,17.8571
2016-11-07,-15.1515
2016-11-08,8.9286
2016-11-09,0.0
2016-11-11,26.2295
2016-11-14,-14.2857
2016-11-15,-15.1515
2016-11-16,26.7857
2016-11-17,0.0
2016-11-21,-22.5352
2016-11-22,34.5455
2016-11-23,-6.7568
2016-11-29,15.942
2016-11-30,-30.0
2016-12-01,16.0714
2016-12-02,3.0769
2016-12-05,-28.3582
2016-12-07,16.6667
2016-12-08,-14.2857
2016-12-09,0.0
2016-12-12,35.4167
2016-12-13,-26.1538
2016-12-14,0.0
2016-12-15,8.3333
2016-12-16,0.0
2016-12-19,23.0769
2016-12-21,-3.125
2016-12-22,-22.5806
2016-12-23,29.1667
2016-12-27,-22.5806
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,0.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,6.25
2017-01-09,-5.8824
2017-01-10,0.0
2017-01-11,22.9167
2017-01-12,-18.6441
2017-01-13,0.0
2017-01-17,8.3333
2017-01-18,32.6923
2017-01-19,-30.4348
2017-01-23,12.5
2017-01-24,29.6296
2017-01-26,-20.0
2017-01-31,0.0
2017-02-03,23.2143
2017-02-06,-18.8406
2017-02-07,0.0
2017-02-08,-10.7143
2017-02-09,22.0
2017-02-10,-3.2787
2017-02-13,-15.2542
2017-02-14,22.0
2017-02-15,8.1967
2017-02-16,-24.2424
2017-02-17,0.0
2017-02-23,0.0
2017-02-24,0.0
2017-02-27,16.0
2017-02-28,6.8966
2017-03-01,-19.3548
2017-03-03,0.0
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,24.0
2017-03-09,0.0
2017-03-10,14.5161
2017-03-13,-5.6338
2017-03-14,10.4478
2017-03-15,0.0
2017-03-16,-16.2162
2017-03-17,11.2903
2017-03-21,13.0435
2017-03-22,25.641
2017-03-23,0.0
2017-03-24,0.0
2017-03-27,-3.0612
2017-03-28,122.1053
2017-03-29,12.7962
2017-03-30,-0.4202
2017-03-31,-18.9873
2017-04-03,-16.6667
2017-04-04,-20.0
2017-04-05,2.3438
2017-04-06,-2.2901
2017-04-07,0.0
2017-04-10,12.5
2017-04-11,0.0
2017-04-12,-65.2778
2017-04-18,172.0
2017-04-19,-5.8824
2017-04-20,3.125
2017-04-21,21.2121
2017-04-24,-30.625
2017-04-26,15.3153
2017-04-28,-28.9063
2017-05-01,7.6923
2017-05-02,-34.6939
2017-05-03,26.5625
2017-05-04,-20.9877
2017-05-05,3.125
2017-05-08,22.7273
2017-05-12,-20.9877
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,0.0
2017-05-19,0.0
2017-05-24,-9.375
2017-05-25,6.8966
2017-05-31,-4.8387
2017-06-01,11.8644
2017-06-02,103.0303
2017-06-05,-64.1791
2017-06-06,144.0
2017-06-07,-16.6667
2017-06-09,-18.0328
2017-06-12,-20.0
2017-06-13,0.0
2017-06-16,-29.45
2017-06-19,18.3203
2017-06-20,-16.1426
2017-06-21,0.0
2017-06-22,11.4286
2017-06-26,0.0
2017-06-27,92.3077
2017-06-30,-16.6667
2017-07-03,-45.0
2017-07-05,72.7273
2017-07-06,0.0
2017-07-07,5.2632
2017-07-10,0.0
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,20.0
2017-07-17,-41.6667
2017-07-19,2.8571
2017-07-24,-2.7778
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,-28.5714
2017-07-28,30.0
2017-07-31,85.5385
2017-08-01,-55.2239
2017-08-02,25.9259
2017-08-03,72.0588
2017-08-07,-38.8034
2017-08-08,8.8827
2017-08-09,-10.2104
2017-08-11,-5.7143
2017-08-14,-24.2424
2017-08-15,0.0
2017-08-16,0.0
2017-08-18,108.0
2017-08-21,-10.0
2017-08-22,-42.3077
2017-08-23,17.037
2017-08-25,-14.557
2017-08-29,59.2593
2017-08-30,-18.6047
2017-08-31,-22.8571
2017-09-01,0.0
2017-09-05,-7.4074
2017-09-07,0.0
2017-09-08,0.0
2017-09-11,0.0
2017-09-12,26.0
2017-09-18,-7.9365
2017-09-19,-13.7931
2017-09-20,0.0
2017-09-21,16.0
2017-09-22,0.0
2017-09-25,34.4828
2017-09-27,-13.8462
2017-09-29,-13.6905
2017-10-02,29.3103
2017-10-03,-33.3333
2017-10-04,0.0
2017-10-05,8.0
2017-10-09,44.4444
2017-10-10,-2.5641
2017-10-11,-28.947400000000002
2017-10-12,-7.4074
2017-10-13,220.0
2017-10-16,-39.375
2017-10-17,42.268
2017-10-18,1.4493
2017-10-19,-64.2857
2017-10-20,30.68
2017-10-23,20.906
2017-10-24,1.2658
2017-10-26,-35.0
2017-10-27,111.5385
2017-10-30,-52.7273
2017-10-31,0.0
2017-11-01,11.538499999999999
2017-11-02,44.8276
2017-11-03,-30.9524
2017-11-06,0.0
2017-11-08,44.8276
2017-11-09,40.2381
2017-11-10,0.1698
2017-11-13,-47.4576
2017-11-14,0.0
2017-11-15,12.9032
2017-11-20,-11.4286
2017-11-22,0.0
2017-11-27,12.9032
2017-11-28,5.7143
2017-11-29,-16.2162
2017-11-30,0.3226
2017-12-01,57.5563
2017-12-04,0.0
2017-12-05,-34.6939
2017-12-06,21.0937
2017-12-07,52.2581
2017-12-08,-42.3729
2017-12-11,-2.9412000000000003
2017-12-12,54.5455
2017-12-13,-35.2941
2017-12-14,0.0
2017-12-15,12.5455
2017-12-18,13.0856
2017-12-19,-9.5238
2017-12-20,-31.5789
2017-12-21,34.6154
2017-12-22,-20.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,25.0
2017-12-29,-14.2857
2018-01-02,4.0667
2018-01-04,-8.7124
2018-01-05,-1.7544
2018-01-08,5.0
2018-01-09,-4.7619
2018-01-10,50.0
2018-01-11,78.5714
2018-01-12,0.0
2018-01-16,0.0
2018-01-17,-31.3333
2018-01-18,0.9709
2018-01-19,0.0
2018-01-22,-34.6154
2018-01-23,52.9412
2018-01-24,36.5385
2018-01-25,-26.7606
2018-01-29,-34.6154
2018-01-30,2.9412000000000003
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,18.5714
2018-02-06,8.4578
2018-02-07,-11.1309
2018-02-08,-12.5
2018-02-14,0.0
2018-02-15,0.0
2018-02-20,-2.8571
2018-02-21,0.0
2018-02-23,-14.7059
2018-02-27,0.0
2018-03-01,3.4483
2018-03-02,-3.3333
2018-03-05,-27.5862
2018-03-06,0.0
2018-03-08,19.0476
2018-03-09,-20.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-19,0.0
2018-03-21,0.0
2018-03-23,0.0
2018-03-26,0.0
2018-03-29,35.0
2018-04-03,7.4074
2018-04-04,-27.5862
2018-04-05,0.0
2018-04-09,0.0
2018-04-10,19.0476
2018-04-12,-12.0
2018-04-13,61.3636
2018-04-16,-43.662
2018-04-17,0.0
2018-04-18,0.0
2018-04-20,0.0
2018-04-23,50.0
2018-04-26,-33.3333
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,-20.0
2018-05-04,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,56.25
2018-05-11,44.0
2018-05-14,-5.5556
2018-05-15,5.8824
2018-05-16,3.8889
2018-05-17,-33.1551
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,20.0
2018-05-31,-46.6667
2018-06-01,0.0
2018-06-04,-18.75
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-11,-15.3846
2018-06-13,0.0
2018-06-15,81.8182
2018-06-25,0.0
2018-06-27,0.0
2018-07-02,0.0
2018-07-05,-40.0
2018-07-06,208.3333
2018-07-09,-27.027
2018-07-10,48.1481
2018-07-11,-25.0
2018-07-13,0.0
2018-07-16,-50.0
2018-07-17,16.6667
2018-07-19,-14.2857
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,86.6667
2018-07-26,-46.4286
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-06,0.0
2018-08-08,0.0
2018-08-09,-6.6667
2018-08-10,0.0
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,0.7143
2018-08-16,-7.8014
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,0.0
2018-09-04,4.6154
2018-09-06,-4.4118
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-18,53.8462
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-24,20.0
2018-09-26,-15.8333
2018-09-27,-25.7426
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-05,0.0
2018-10-08,0.0
2018-10-09,0.0
2018-10-11,0.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,3.3333
2018-10-19,-3.2258
2018-10-23,3.3333
2018-10-26,-3.2258
2018-10-29,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-05,33.3333
2018-11-07,-25.0
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,0.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,0.0
2018-12-04,3.3333
2018-12-06,-3.2258
2018-12-07,0.0
2018-12-11,0.0
2018-12-13,0.0
2018-12-14,0.0
2018-12-18,0.0
2018-12-19,0.0
2018-12-21,0.0
2018-12-24,-26.6667
2018-12-26,18.1818
2018-12-27,0.0
2018-12-28,0.0
2018-12-31,0.0
2019-01-02,0.0
2019-01-03,0.0
2019-01-07,1.5385
2019-01-10,-1.5152
2019-01-11,0.0
2019-01-17,0.0
2019-01-18,0.0
2019-01-22,0.0
2019-01-23,1.5385
2019-01-24,-1.5152
2019-01-25,0.0
2019-01-30,30.7692
2019-02-01,0.0
2019-02-04,-22.352899999999998
2019-02-05,-1.5152
2019-02-08,0.0
2019-02-11,0.0
2019-02-13,0.0
2019-02-19,0.0
2019-02-21,0.0
2019-02-22,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-28,0.0
2019-03-01,0.0
2019-03-05,0.0
2019-03-12,0.0
2019-03-14,0.0
2019-03-27,15.3846
2019-04-01,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,0.0
2019-04-08,0.0
2019-04-10,0.0
2019-04-11,0.0
2019-04-12,0.0
2019-04-15,-13.3333
2019-04-16,15.3846
2019-04-18,0.0
2019-04-22,0.0
2019-04-26,0.0
2019-05-02,0.6667
2019-05-03,5.9603
2019-05-06,25.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,-25.0
2019-05-17,0.0
2019-05-20,0.0
2019-05-22,0.0
2019-05-23,0.0
2019-05-31,0.6667
2019-06-04,-0.6623
2019-06-05,33.3333
2019-06-10,-17.5
2019-06-11,-9.0909
2019-06-12,0.0
2019-06-18,33.3333
2019-06-19,-25.0
2019-06-21,6.6667
2019-06-24,0.0
2019-06-27,0.0
2019-07-05,0.0
2019-07-08,25.0
2019-07-09,-25.0
2019-07-15,0.0
2019-07-23,6.6667
2019-07-29,0.0
2019-07-30,-6.25
2019-08-01,6.6667
2019-08-02,-6.25
2019-08-05,0.0
2019-08-13,-20.0
2019-08-15,-16.6667
2019-08-16,0.0
2019-08-19,-10.0
2019-08-20,0.0
2019-08-21,122.2222
2019-08-22,0.0
2019-08-27,-35.0
2019-08-28,-23.0769
2019-08-29,0.0
2019-08-30,-10.0
2019-09-04,0.0
2019-09-06,122.2222
2019-09-09,-48.75
2019-09-17,7.3171
2019-09-19,0.0
