ticker,ECEZ US Equity
2015-04-07,-6.6667
2015-04-08,-1.7856999999999998
2015-04-09,0.0
2015-04-10,3.6364
2015-04-13,1.7544
2015-04-14,0.0
2015-04-15,-1.7241
2015-04-16,0.0
2015-04-17,1.7325
2015-04-20,-2.5868
2015-04-21,-29.1879
2015-04-22,30.0
2015-04-23,0.0
2015-04-24,11.538499999999999
2015-04-27,-8.6207
2015-04-28,-3.7736
2015-04-29,-9.7794
2015-04-30,6.4928
2015-05-01,-5.8929
2015-05-04,32.0683
2015-05-05,-19.5402
2015-05-06,-17.2194
2015-05-07,10.9399
2015-05-08,13.3333
2015-05-11,-1.1152
2015-05-12,4.8953
2015-05-13,2.0794
2015-05-14,1.8519
2015-05-15,-6.3636
2015-05-18,5.8252
2015-05-19,2.7523
2015-05-20,-6.9643
2015-05-21,3.6468
2015-05-22,0.0
2015-05-26,0.0
2015-05-27,1.8519
2015-05-28,-5.4545
2015-05-29,0.0
2015-06-01,-2.8846
2015-06-02,4.9505
2015-06-03,0.9434
2015-06-04,-2.8037
2015-06-05,-3.8462
2015-06-08,5.9
2015-06-09,-5.5713
2015-06-10,-16.0
2015-06-11,1.2202
2015-06-12,1.1761
2015-06-15,9.0381
2015-06-16,-6.1834
2015-06-17,0.0
2015-06-18,-3.4091
2015-06-19,-3.5294
2015-06-22,-4.878
2015-06-23,9.0064
2015-06-24,2.3228
2015-06-25,-5.7471
2015-06-26,0.0305
2015-06-29,7.2844
2015-06-30,4.5455
2015-07-01,-4.3478
2015-07-02,-13.6364
2015-07-06,2.6316
2015-07-07,1.2821
2015-07-08,-8.8608
2015-07-09,22.5
2015-07-10,2.0408
2015-07-13,-2.2222
2015-07-14,-18.1818
2015-07-15,1.3889
2015-07-16,4.1096
2015-07-17,-2.6316
2015-07-20,-5.4054
2015-07-21,0.0357
2015-07-22,-0.0357
2015-07-23,7.4286
2015-07-24,-2.8923
2015-07-27,4.6217
2015-07-28,3.4031000000000002
2015-07-29,-11.3608
2015-07-30,6.7654
2015-07-31,-5.0326
2015-08-03,-3.9789
2015-08-04,2.6403
2015-08-05,-14.2194
2015-08-06,8.7255
2015-08-07,7.2591
2015-08-10,11.392900000000001
2015-08-11,8.4963
2015-08-12,8.747
2015-08-13,4.7826
2015-08-14,0.6224
2015-08-17,-17.5258
2015-08-18,-4.625
2015-08-19,0.9174
2015-08-20,-3.5065
2015-08-21,-0.1009
2015-08-24,5.6248000000000005
2015-08-25,0.7653
2015-08-26,-1.2658
2015-08-27,2.5321
2015-08-28,0.7815
2015-08-31,-0.7754
2015-09-01,-7.1897
2015-09-02,-11.0475
2015-09-03,6.0204
2015-09-04,0.2857
2015-09-08,-5.9829
2015-09-09,6.0227
2015-09-10,-5.6806
2015-09-11,-0.303
2015-09-14,-21.2766
2015-09-15,-6.9498
2015-09-16,7.8838
2015-09-17,-3.7981
2015-09-18,0.3498
2015-09-21,-0.0498
2015-09-22,-8.3209
2015-09-23,3.7772
2015-09-24,14.3755
2015-09-28,-12.0879
2015-09-29,2.0833
2015-09-30,-2.449
2015-10-01,-7.9498
2015-10-02,-3.7784
2015-10-05,0.2067
2015-10-06,-1.0018
2015-10-07,-18.9881
2015-10-08,-33.5783
2015-10-09,23.8938
2015-10-12,-7.1429
2015-10-14,3.8462
2015-10-15,-0.8333
2015-10-19,-16.9935
2015-10-20,7.9865
2015-10-21,-8.1771
2015-10-22,19.966
2015-10-23,-5.4374
2015-10-26,-4.0
2015-10-27,4.1667
2015-10-28,4.0
2015-10-29,0.0
2015-10-30,0.0
2015-11-02,-3.8462
2015-11-03,2.95
2015-11-04,8.8878
2015-11-05,-0.0892
2015-11-06,-21.2946
2015-11-09,8.9053
2015-11-10,-9.3229
2015-11-11,-8.0988
2015-11-12,0.1875
2015-11-13,2.3082
2015-11-16,-0.3049
2015-11-17,-2.1407
2015-11-18,0.0
2015-11-19,0.125
2015-11-20,0.0
2015-11-23,7.7402999999999995
2015-11-24,-7.1842
2015-11-25,8.6767
2015-11-27,-7.8116
2015-11-30,-0.3115
2015-12-01,5.0
2015-12-02,-4.5833
2015-12-03,4.8035
2015-12-04,-32.8571
2015-12-07,14.1844
2015-12-08,-0.6211
2015-12-09,0.0
2015-12-10,0.0
2015-12-11,51.4844
2015-12-14,-29.8608
2015-12-15,-28.2353
2015-12-16,1.8443
2015-12-18,0.1006
2015-12-21,0.0
2015-12-23,0.0
2015-12-24,0.201
2015-12-28,0.0
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-04,0.0
2016-01-05,-3.7111
2016-01-08,0.0
2016-01-11,-5.0
2016-01-12,0.0
2016-01-14,-29.6053
2016-01-15,37.0717
2016-01-20,-16.3636
2016-01-21,0.0
2016-01-22,-2.1739
2016-01-25,33.3333
2016-01-26,0.0
2016-01-27,-24.6875
2016-01-28,-0.1383
2016-02-01,137.1191
2016-02-02,26.1682
2016-02-03,-33.3333
2016-02-04,11.1111
2016-02-05,0.0
2016-02-08,0.0
2016-02-09,10.0
2016-02-10,-0.1136
2016-02-11,-8.9875
2016-02-16,0.0
2016-02-17,0.0
2016-02-18,-15.0
2016-02-19,5.8824
2016-02-22,5.5556
2016-02-23,0.5263
2016-02-24,-5.7592
2016-02-25,0.0
2016-02-26,-5.4167
2016-02-29,29.2217
2016-03-01,-4.5455
2016-03-02,4.7619
2016-03-03,0.0
2016-03-04,-6.3636
2016-03-07,6.7961
2016-03-08,0.0
2016-03-09,16.7045
2016-03-10,-48.5881
2016-03-11,-15.1515
2016-03-14,13.058
2016-03-15,-5.4294
2016-03-16,-11.691
2016-03-17,-22.4586
2016-03-18,2.1341
2016-03-21,-4.4776
2016-03-22,3.75
2016-03-23,13.253
2016-03-24,-6.383
2016-03-28,-1.1364
2016-03-29,-12.6437
2016-03-30,-7.8947
2016-03-31,0.0
2016-04-01,0.0
2016-04-04,5.7143
2016-04-05,2.7027
2016-04-06,-7.5658
2016-04-07,-0.3559
2016-04-08,-1.4285999999999999
2016-04-11,1.4493
2016-04-12,14.2857
2016-04-13,7.8125
2016-04-14,-2.6087
2016-04-15,2.8274
2016-04-18,4.1968
2016-04-19,1.9444
2016-04-20,-10.8992
2016-04-21,2.7523
2016-04-22,0.0
2016-04-25,2.3810000000000002
2016-04-26,-0.2907
2016-04-27,-5.5394
2016-04-28,-1.2346
2016-04-29,17.5
2016-05-02,-14.6277
2016-05-03,11.215
2016-05-04,-10.6443
2016-05-05,-9.4044
2016-05-06,-0.346
2016-05-09,10.0694
2016-05-10,-11.6719
2016-05-11,0.0
2016-05-12,13.9286
2016-05-13,-0.9404
2016-05-16,-3.481
2016-05-17,12.7869
2016-05-18,-9.4477
2016-05-19,-2.4077
2016-05-20,5.2632
2016-05-23,-10.7813
2016-05-24,-9.4571
2016-05-25,5.2224
2016-05-26,-2.9412000000000003
2016-05-27,-1.5152
2016-05-31,-20.0
2016-06-01,11.0577
2016-06-02,-13.8528
2016-06-03,-3.5176
2016-06-06,-21.3542
2016-06-07,5.9603
2016-06-08,20.0
2016-06-09,25.5208
2016-06-10,-40.249
2016-06-13,5.5556
2016-06-14,-18.4211
2016-06-15,0.0
2016-06-16,-10.4839
2016-06-17,-0.4505
2016-06-20,-2.2624
2016-06-21,-3.7037
2016-06-22,3.8462
2016-06-23,-3.7037
2016-06-24,-1.4423
2016-06-27,-0.9756
2016-06-28,10.3448
2016-06-29,-6.25
2016-06-30,1.4285999999999999
2016-07-01,0.0
2016-07-05,0.0
2016-07-06,-3.2864
2016-07-07,-5.3398
2016-07-08,-1.5385
2016-07-11,-19.7917
2016-07-12,-4.5455
2016-07-13,-4.0816
2016-07-14,2.1277
2016-07-15,15.2778
2016-07-18,1.2048
2016-07-19,-24.4048
2016-07-20,11.811
2016-07-21,-26.7606
2016-07-22,2.8846
2016-07-25,19.6262
2016-07-26,17.1875
2016-07-27,-5.3333
2016-07-28,7.0423
2016-07-29,-10.526299999999999
2016-08-01,0.0
2016-08-02,7.3529
2016-08-03,-1.3699
2016-08-04,-11.1111
2016-08-05,1.5625
2016-08-08,0.7692
2016-08-09,3.8167999999999997
2016-08-10,-16.1765
2016-08-11,5.2632
2016-08-12,0.0
2016-08-15,-8.3333
2016-08-16,16.3636
2016-08-17,-12.5
2016-08-18,-11.607099999999999
2016-08-19,2.0202
2016-08-22,0.0
2016-08-23,2.9703
2016-08-24,-2.8846
2016-08-25,30.6931
2016-08-26,3.0303
2016-08-29,-23.5294
2016-08-30,-2.8846
2016-09-01,2.9703
2016-09-02,-2.8846
2016-09-07,0.0
2016-09-09,0.0
2016-09-12,0.0
2016-09-13,1.9802
2016-09-14,-6.7961
2016-09-15,0.0
2016-09-16,0.0
2016-09-19,-13.5417
2016-09-20,54.2169
2016-09-21,1.5625
2016-09-22,25.3846
2016-09-23,-11.6564
2016-09-26,-11.1111
2016-09-27,7.8125
2016-09-28,13.0435
2016-09-29,-2.5641
2016-09-30,-1.9737
2016-10-03,-6.7114
2016-10-04,2.1583
2016-10-05,-7.7465
2016-10-06,4.5802
2016-10-07,-0.7299
2016-10-10,-11.7647
2016-10-11,3.3333
2016-10-12,-3.2258
2016-10-13,0.0
2016-10-14,-9.1667
2016-10-17,0.0
2016-10-18,-1.8349
2016-10-19,1.8692
2016-10-20,-2.7523
2016-10-21,-1.8868
2016-10-24,-1.9231
2016-10-25,11.7647
2016-10-26,-1.7544
2016-10-27,0.0
2016-10-28,28.5714
2016-10-31,-5.5556
2016-11-01,4.4118
2016-11-02,-11.9718
2016-11-03,2.4
2016-11-04,12.5
2016-11-07,-11.1111
2016-11-08,3.9063
2016-11-09,-15.7895
2016-11-10,18.75
2016-11-11,0.0
2016-11-14,-11.2782
2016-11-15,-2.5423999999999998
2016-11-16,-11.3043
2016-11-17,6.8627
2016-11-18,-1.8349
2016-11-21,0.9346
2016-11-22,-0.9259
2016-11-23,-15.8879
2016-11-25,0.0
2016-11-28,0.0
2016-11-29,-2.2222
2016-11-30,0.0
2016-12-01,0.0
2016-12-02,9.0909
2016-12-05,8.3333
2016-12-06,25.9615
2016-12-07,-5.3435
2016-12-08,7.2581
2016-12-09,44.3609
2016-12-12,-25.0
2016-12-13,-14.5833
2016-12-14,2.439
2016-12-15,3.1746
2016-12-16,-7.6923
2016-12-19,22.5
2016-12-20,-12.9252
2016-12-21,-12.5
2016-12-22,7.1429
2016-12-23,9.1667
2016-12-27,-8.3969
2016-12-28,-9.1667
2016-12-29,22.0183
2016-12-30,-5.2632
2017-01-03,-3.1746
2017-01-04,-5.7377
2017-01-05,1.7391
2017-01-06,2.5641
2017-01-09,-6.6667
2017-01-10,0.0
2017-01-11,-8.9286
2017-01-12,0.9804
2017-01-13,13.5922
2017-01-17,-12.8205
2017-01-18,-7.8431
2017-01-19,-8.5106
2017-01-20,22.093
2017-01-23,-9.5238
2017-01-24,-7.3684
2017-01-25,0.0
2017-01-26,-2.2727
2017-01-27,27.907
2017-01-30,0.0
2017-01-31,9.0909
2017-02-01,-1.6667
2017-02-02,-4.2373
2017-02-03,-0.885
2017-02-06,-5.3571
2017-02-07,-6.6038
2017-02-08,-9.0909
2017-02-09,6.6667
2017-02-10,-2.0833
2017-02-13,-14.8936
2017-02-14,-22.5
2017-02-15,-22.5806
2017-02-16,27.0833
2017-02-17,4.918
2017-02-21,-21.875
2017-02-22,0.0
2017-02-23,-10.0
2017-02-24,-17.7778
2017-02-27,-13.5135
2017-02-28,-15.625
2017-03-01,18.5185
2017-03-02,-9.375
2017-03-03,-6.8966
2017-03-06,-18.5185
2017-03-07,-4.5455
2017-03-08,23.8095
2017-03-09,-11.538499999999999
2017-03-10,17.3913
2017-03-13,-22.2222
2017-03-14,0.0
2017-03-15,4.7619
2017-03-16,54.5455
2017-03-17,26.4706
2017-03-20,-20.9302
2017-03-21,-5.8824
2017-03-22,-6.25
2017-03-23,33.3333
2017-03-24,-12.5
2017-03-27,8.5714
2017-03-28,-28.947400000000002
2017-03-29,-7.4074
2017-03-30,-16.0
2017-03-31,14.2857
2017-04-03,0.0
2017-04-04,-8.3333
2017-04-05,0.0
2017-04-06,-4.5455
2017-04-07,0.0
2017-04-10,-9.5238
2017-04-11,10.526299999999999
2017-04-12,0.0
2017-04-13,-14.2857
2017-04-17,-11.1111
2017-04-18,0.0
2017-04-19,-31.25
2017-04-20,18.1818
2017-04-21,7.6923
2017-04-24,-42.8571
2017-04-25,-37.5
2017-04-26,20.0
2017-04-27,33.3333
2017-04-28,0.0
2017-05-01,-25.0
2017-05-02,0.0
2017-05-03,0.0
2017-05-04,-16.6667
2017-05-05,0.0
2017-05-08,20.0
2017-05-09,-16.6667
2017-05-10,0.0
2017-05-11,20.0
2017-05-12,-16.6667
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,0.0
2017-05-18,-40.0
2017-05-19,-28.0
2017-05-22,-25.9259
2017-05-23,-5.0
2017-05-24,5.2632
2017-05-25,25.0
2017-05-26,0.0
2017-05-30,0.8
2017-05-31,13.5714
2017-06-01,-12.6485
2017-06-02,-12.0
2017-06-07,27.9909
2017-06-09,-20.4489
2017-06-12,0.0
2017-06-13,-0.8929
2017-06-15,2.7018
2017-06-19,31.5801
2017-06-20,-23.3333
2017-06-21,4.3478
2017-06-22,-14.1667
2017-06-26,40.7767
2017-06-27,-27.5862
2017-06-28,5.7143
2017-06-29,-7.2072
2017-06-30,-2.9126
2017-07-03,-5.0
2017-07-05,0.0
2017-07-06,5.2632
2017-07-10,-30.0
2017-07-11,0.0
2017-07-12,35.7143
2017-07-13,0.0
2017-07-14,0.0
2017-07-17,1.0526
2017-07-18,0.0
2017-07-19,1.7708
2017-07-20,4.4012
2017-07-21,7.8431
2017-07-24,1.8182
2017-07-25,2.6786
2017-07-26,-3.4783
2017-07-27,-9.9099
2017-07-28,-12.0
2017-07-31,13.6364
2017-08-01,3.0
2017-08-02,-1.9417
2017-08-03,0.9901
2017-08-04,-2.9412000000000003
2017-08-07,-11.1111
2017-08-08,12.5
2017-08-09,-1.0101
2017-08-10,-5.6122
2017-08-11,-8.1081
2017-08-14,-5.8824
2017-08-15,0.0
2017-08-16,-2.9713000000000003
2017-08-17,-7.244
2017-08-18,11.1111
2017-08-21,3.75
2017-08-22,-27.7108
2017-08-23,13.2833
2017-08-24,-34.9713
2017-08-25,-16.3122
2017-08-28,-29.7378
2017-08-29,15.429
2017-08-30,63.3333
2017-08-31,32.6531
2017-09-01,9.2308
2017-09-05,-32.3944
2017-09-06,-18.75
2017-09-07,-23.0769
2017-09-08,8.8667
2017-09-11,-8.1139
2017-09-12,-8.3306
2017-09-13,19.92
2017-09-14,-13.4586
2017-09-15,5.0788
2017-09-18,-6.6667
2017-09-19,-1.7856999999999998
2017-09-20,5.8182
2017-09-21,-5.4983
2017-09-22,0.0
2017-09-25,1.7818
2017-09-26,-10.6824
2017-09-27,-8.0
2017-09-28,-10.8696
2017-09-29,7.3171
2017-10-02,0.0
2017-10-03,-4.5455
2017-10-04,9.5238
2017-10-05,-13.0435
2017-10-06,-15.0
2017-10-09,-41.1765
2017-10-10,-40.0
2017-10-11,0.0
2017-10-12,41.6667
2017-10-13,0.0
2017-10-16,-29.4118
2017-10-17,0.0
2017-10-18,-8.3333
2017-10-19,0.0
2017-10-20,-1.8182
2017-10-23,0.0
2017-10-24,1.8519
2017-10-26,-1.8182
2017-10-27,0.0
2017-10-30,-1.8519
2017-10-31,0.0
2017-11-01,-1.3019
2017-11-02,-4.416
2017-11-03,8.0
2017-11-06,-27.7778
2017-11-07,-5.1282
2017-11-08,0.0
2017-11-09,-34.9189
2017-11-10,-28.1146
2017-11-13,-36.4529
2017-11-14,9.0909
2017-11-15,-16.6667
2017-11-16,0.0
2017-11-17,0.0
2017-11-20,0.0
2017-11-21,-20.0
2017-11-22,0.0
2017-11-24,12.5
2017-11-27,0.0
2017-11-28,-11.1111
2017-11-29,-51.25
2017-11-30,56.4103
2017-12-01,27.8689
2017-12-04,-10.2564
2017-12-05,11.4286
2017-12-06,-55.1282
2017-12-07,14.2857
2017-12-08,55.0
2017-12-11,0.0
2017-12-12,-41.9355
2017-12-13,-16.6667
2017-12-14,0.0
2017-12-15,50.0
2017-12-18,26.6667
2017-12-19,-7.0175
2017-12-20,7.5472
2017-12-21,0.0
2017-12-22,136.8421
2017-12-26,-37.037
2017-12-27,17.647100000000002
2017-12-28,64.0
2017-12-29,14.6341
2018-01-02,-20.7447
2018-01-03,-15.4362
2018-01-04,19.0476
2018-01-05,13.3333
2018-01-08,-2.9412000000000003
2018-01-09,59.9091
2018-01-10,-3.7332
2018-01-11,0.0
2018-01-12,10.2362
2018-01-16,31.4286
2018-01-17,-23.6413
2018-01-18,6.7616
2018-01-19,-8.6667
2018-01-22,-1.4599
2018-01-23,0.0
2018-01-24,-1.8519
2018-01-25,-24.9057
2018-01-26,0.0
2018-01-29,-2.5126
2018-01-30,-5.1546
2018-01-31,35.8696
2018-02-01,20.0
2018-02-02,-6.6667
2018-02-05,-25.0
2018-02-06,7.1429
2018-02-07,-4.4444
2018-02-08,-20.9302
2018-02-09,8.2353
2018-02-12,3.2609
2018-02-13,-7.4737
2018-02-14,-7.8498
2018-02-15,22.8395
2018-02-16,12.0603
2018-02-20,-11.2108
2018-02-21,-19.1919
2018-02-22,7.5
2018-02-23,1.1628
2018-02-26,-9.7701
2018-02-27,-14.0127
2018-02-28,5.1852
2018-03-01,-13.3803
2018-03-02,-11.3821
2018-03-05,-5.5046
2018-03-06,-17.4757
2018-03-07,10.5882
2018-03-08,27.6596
2018-03-09,4.1667
2018-03-12,4.0
2018-03-13,3.8462
2018-03-14,-1.4815
2018-03-15,8.2707
2018-03-16,2.8472
2018-03-19,-3.4436
2018-03-20,-3.4965
2018-03-21,-5.7971
2018-03-22,11.538499999999999
2018-03-23,-17.2414
2018-03-26,-8.3333
2018-03-27,-2.7273
2018-03-28,-6.5421
2018-03-29,-5.0
2018-04-02,-3.1579
2018-04-03,18.4783
2018-04-04,24.2202
2018-04-05,12.9985
2018-04-06,4.5752
2018-04-09,-15.625
2018-04-10,-20.0
2018-04-11,1.8519
2018-04-12,-4.5455
2018-04-13,-0.9524
2018-04-16,-6.7308
2018-04-17,3.0928
2018-04-18,-57.0
2018-04-19,109.3023
2018-04-20,11.1111
2018-04-23,3.0
2018-04-24,-5.3398
2018-04-25,-2.5641
2018-04-26,-5.2632
2018-04-27,0.0
2018-04-30,0.0
2018-05-01,-5.5556
2018-05-02,1.1764999999999999
2018-05-03,3.4884
2018-05-04,10.1124
2018-05-07,-7.1429
2018-05-08,-6.5934
2018-05-09,11.7647
2018-05-10,-5.2632
2018-05-11,-2.2222
2018-05-14,-9.0909
2018-05-15,5.0
2018-05-16,-3.5714
2018-05-17,-1.2346
2018-05-18,10.0
2018-05-21,0.0
2018-05-22,-11.3636
2018-05-23,-1.2821
2018-05-24,7.7922
2018-05-25,-1.2048
2018-05-29,-7.3171
2018-05-30,1.3158
2018-05-31,7.9221
2018-06-01,-6.7389
2018-06-04,-1.9355
2018-06-05,-1.3158
2018-06-06,-1.3333
2018-06-07,-2.027
2018-06-08,-3.4483
2018-06-11,7.8571
2018-06-12,-5.9603
2018-06-13,0.0
2018-06-14,-1.4085
2018-06-15,-2.8571
2018-06-18,-2.9412000000000003
2018-06-19,-1.5152
2018-06-20,4.6154
2018-06-21,-9.1176
2018-06-22,5.178
2018-06-25,-15.3846
2018-06-26,18.1818
2018-06-27,0.0
2018-06-28,-7.6923
2018-06-29,0.0
2018-07-02,-6.6667
2018-07-03,-1.7856999999999998
2018-07-05,1.8182
2018-07-06,7.1429
2018-07-09,-5.8333
2018-07-10,-7.9646
2018-07-11,0.0
2018-07-12,15.3846
2018-07-13,-14.6333
2018-07-16,7.3799
2018-07-17,0.0
2018-07-18,1.8182
2018-07-19,2.8571
2018-07-20,0.6944
2018-07-23,0.0
2018-07-24,-1.7241
2018-07-25,0.0
2018-07-26,-1.7544
2018-07-27,0.0
2018-07-30,-8.9286
2018-07-31,9.8039
2018-08-01,-3.5714
2018-08-02,-1.8519
2018-08-03,1.8868
2018-08-06,1.8519
2018-08-07,10.818200000000001
2018-08-08,3.3634
2018-08-09,-7.9365
2018-08-10,-6.0345
2018-08-13,-0.9174
2018-08-14,-0.9259
2018-08-15,-12.3364
2018-08-16,-1.919
2018-08-17,-4.7826
2018-08-20,-0.6849
2018-08-21,0.6897
2018-08-22,0.4566
2018-08-23,-6.8182
2018-08-24,-0.122
2018-08-27,-2.3199
2018-08-28,-12.5
2018-08-29,0.0
2018-08-30,2.4286
2018-08-31,0.4184
2018-09-04,0.0
2018-09-05,-16.6667
2018-09-06,3.3333
2018-09-07,-0.1613
2018-09-10,-6.3004999999999995
2018-09-11,6.8966
2018-09-12,9.6774
2018-09-13,0.0
2018-09-14,-23.5294
2018-09-17,15.1923
2018-09-18,13.5225
2018-09-19,-11.7647
2018-09-20,-16.6667
2018-09-21,0.0
2018-09-24,-0.4
2018-09-25,4.4177
2018-09-26,-0.3846
2018-09-27,-3.4749
2018-09-28,-12.0
2018-10-01,-0.2273
2018-10-02,-4.328
2018-10-03,-4.7619
2018-10-04,8.0
2018-10-05,20.1389
2018-10-08,-0.7707
2018-10-09,-2.9126
2018-10-10,3.0
2018-10-11,22.9126
2018-10-12,-8.3728
2018-10-15,2.5862
2018-10-16,-2.521
2018-10-17,3.4483
2018-10-18,-10.0
2018-10-19,-9.2593
2018-10-22,30.6122
2018-10-23,-6.25
2018-10-24,13.3333
2018-10-25,-29.4118
2018-10-26,4.1667
2018-10-29,-0.4
2018-10-30,-8.0321
2018-10-31,31.0044
2018-11-01,20.0
2018-11-02,-2.7778
2018-11-05,-11.4286
2018-11-06,-3.2258
2018-11-07,-10.0
2018-11-08,-11.1111
2018-11-09,16.6667
2018-11-12,0.0
2018-11-13,-11.0714
2018-11-14,-15.6627
2018-11-15,0.0
2018-11-16,4.7619
2018-11-19,17.7273
2018-11-20,-11.1969
2018-11-23,8.6957
2018-11-26,4.0
2018-11-27,-18.2692
2018-11-28,31.7647
2018-11-29,-7.1429
2018-11-30,-11.538499999999999
2018-12-03,30.4348
2018-12-04,-13.3333
2018-12-06,-15.3846
2018-12-07,18.1818
2018-12-10,7.6923
2018-12-11,-3.5714
2018-12-12,-11.1111
2018-12-13,0.0
2018-12-14,4.1667
2018-12-17,-8.0
2018-12-18,-8.6957
2018-12-19,0.0
2018-12-20,9.5238
2018-12-21,-34.7826
2018-12-24,53.3333
2018-12-26,-26.087
2018-12-27,17.647100000000002
2018-12-28,10.0
2018-12-31,-9.0909
2019-01-02,0.0
2019-01-03,12.5
2019-01-04,-20.0
2019-01-07,27.7778
2019-01-08,0.0
2019-01-10,-21.7391
2019-01-11,11.1111
2019-01-14,-10.0
2019-01-15,22.2222
2019-01-16,-9.0909
2019-01-18,10.0
2019-01-22,7.5
2019-01-23,1.4799
2019-01-24,0.0
2019-01-25,-8.3333
2019-01-28,31.8182
2019-01-29,20.6897
2019-01-30,-28.5714
2019-01-31,36.0
2019-02-01,-35.2941
2019-02-04,35.0
2019-02-05,-12.4579
2019-02-06,0.0
2019-02-07,23.0769
2019-02-08,-18.75
2019-02-11,-15.3846
2019-02-12,50.0
2019-02-13,-4.0909
2019-02-14,-21.0111
2019-02-15,0.0
2019-02-19,40.0
2019-02-20,-14.2857
2019-02-21,-3.3333
2019-02-22,16.8966
2019-02-25,-23.3038
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,26.9231
2019-03-01,-6.0606
2019-03-04,-16.129
2019-03-05,15.3846
2019-03-06,10.0
2019-03-07,-21.2121
2019-03-08,-3.8462
2019-03-11,4.0
2019-03-12,-3.8462
2019-03-13,0.0
2019-03-14,4.0
2019-03-15,11.538499999999999
2019-03-18,-10.3448
2019-03-19,26.9231
2019-03-20,-18.1818
2019-03-21,-7.4074
2019-03-22,4.0
2019-03-25,11.538499999999999
2019-03-26,0.0
2019-03-27,-13.7931
2019-03-28,16.0
2019-04-01,-13.7931
2019-04-02,4.96
2019-04-03,-12.3476
2019-04-04,-4.3478
2019-04-05,4.5455
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,13.0435
2019-04-11,0.0
2019-04-12,7.6923
2019-04-15,-7.1429
2019-04-16,-11.538499999999999
2019-04-18,4.3478
2019-04-22,0.0
2019-04-23,4.1667
2019-04-24,-8.0
2019-04-25,8.6957
2019-04-26,0.0
2019-04-29,0.0
2019-04-30,-8.0
2019-05-01,8.6957
2019-05-02,-8.0
2019-05-03,0.0
2019-05-07,16.0
2019-05-08,1.1994
2019-05-09,-11.1111
2019-05-10,0.0
2019-05-13,11.1667
2019-05-14,-13.7931
2019-05-15,0.8696
2019-05-16,-0.8621
2019-05-17,-4.3478
2019-05-20,4.5455
2019-05-21,0.0
2019-05-22,-4.3478
2019-05-23,0.0
2019-05-24,13.6364
2019-05-28,-12.0
2019-05-29,12.2727
2019-05-30,-10.9312
2019-05-31,4.5455
2019-06-03,0.0
2019-06-04,-13.0435
2019-06-05,-20.0
2019-06-06,-25.0
2019-06-07,8.3333
2019-06-10,15.3846
2019-06-11,15.3333
2019-06-12,-7.5145
2019-06-13,6.25
2019-06-14,11.7647
2019-06-17,5.2632
2019-06-18,0.0
2019-06-19,10.0
