ticker,PNBI US Equity
2003-09-22,4.2391
2003-09-24,0.0
2003-10-10,3.3333
2003-10-23,-1.6129
2003-10-29,-1.3115
2003-11-04,2.99
2003-11-11,1.6129
2003-11-13,0.0
2003-11-18,1.5873
2003-12-22,1.4529
2003-12-23,1.8056999999999999
2004-01-06,-1.7125
2004-01-13,1.1201
2004-01-14,0.3077
2004-01-23,-0.9202
2004-01-27,0.0
2004-01-28,2.0124
2004-02-03,7.739
2004-02-20,-1.4085
2004-03-04,-7.1429
2004-03-08,0.3077
2004-03-09,4.2945
2004-03-10,0.0
2004-03-17,2.1919
2004-03-22,-6.3768
2004-03-23,0.6192
2004-03-26,1.5385
2004-04-05,0.0
2004-04-07,-2.4242
2004-04-08,5.5901
2004-05-27,1.4706000000000001
2004-06-10,2.8986
2004-06-14,-3.9436999999999998
2004-06-23,6.3201
2004-08-30,-4.4444
2004-09-16,3.8952999999999998
2004-09-29,1.4085
2004-10-05,0.0
2004-10-22,-3.8889
2004-10-28,6.9364
2004-11-15,-5.4054
2004-11-23,0.0
2004-11-24,2.8571
2004-11-26,-2.7778
2004-11-30,0.0
2004-12-20,3.5673
2005-01-18,1.3889
2005-01-27,0.0
2005-01-28,-4.9315
2005-02-01,0.0
2005-02-03,1.1527
2005-02-04,-0.2849
2005-02-07,0.0
2005-02-09,1.4285999999999999
2005-03-04,0.0
2005-03-07,-1.4085
2005-03-14,3.1429
2005-03-17,0.9481
2005-04-05,-0.5525
2005-04-14,-8.3333
2005-04-19,6.0606
2005-05-23,-2.8571
2005-05-27,0.0
2005-06-09,-2.3529
2005-06-10,6.0241
2005-06-14,-3.4091
2005-06-21,2.9325
2005-06-23,-0.7194
2005-06-30,1.4493
2005-07-11,2.8571
2005-08-23,5.5556
2005-10-07,-0.6886
2005-10-12,0.8
2005-10-26,-3.1746
2005-11-03,-0.2732
2005-11-11,-1.3699
2005-11-15,-1.1111
2005-11-22,-0.2809
2005-11-23,-1.4085
2005-11-28,-1.4285999999999999
2005-11-29,2.8986
2005-12-22,-0.1702
2005-12-23,-0.5682
2006-01-18,0.0
2006-01-19,0.0
2006-01-20,2.8571
2006-01-23,-2.7778
2006-01-25,0.0
2006-01-30,4.2286
2006-01-31,-4.057
2006-02-07,0.0
2006-02-09,0.0
2006-02-10,0.5714
2006-02-15,1.1364
2006-02-16,0.0
2006-02-17,2.5281000000000002
2006-02-27,0.0
2006-03-16,0.9315
2006-03-31,1.0929
2006-04-12,3.5135
2006-04-24,3.1332
2006-04-25,-2.0253
2006-05-08,-1.0336
2006-05-11,0.5222
2006-05-18,2.5974
2006-05-23,26.5823
2006-05-24,-4.0
2006-05-25,-14.5833
2006-05-31,6.0976
2006-06-12,-5.7471
2006-07-06,32.5479
2006-07-10,11.1111
2006-08-09,-26.3333
2006-08-18,1.81
2006-08-25,0.0
2006-09-14,0.0
2006-09-15,0.0
2006-10-05,-1.654
2006-10-06,2.2727
2006-10-10,-2.2222
2006-10-13,-1.1364
2006-10-16,0.0
2006-10-20,1.1494
2006-11-16,-0.4545
2006-11-20,0.4566
2006-11-21,0.0
2006-12-01,-2.2727
2006-12-05,0.0
2006-12-08,-1.1628
2007-01-10,2.983
2007-01-11,0.0
2007-01-29,0.0
2007-01-30,5.7471
2007-02-05,-1.087
2007-02-06,-0.8791
2007-02-07,0.8869
2007-02-08,0.0
2007-02-09,0.0
2007-02-15,1.3187
2007-02-22,-2.3861
2007-03-01,0.4444
2007-03-08,-0.885
2007-03-12,-1.7856999999999998
2007-03-13,-1.8182
2007-03-15,0.6481
2007-03-16,0.9259
2007-03-19,-1.8349
2007-03-21,2.5701
2007-03-28,1.3667
2007-04-26,-3.3708
2007-05-03,6.9767
2007-05-14,0.0
2007-05-17,2.1739
2007-05-18,0.0
2007-05-22,-0.0426
2007-05-23,0.0426
2007-05-24,-1.2766
2007-05-25,1.2931
2007-05-29,0.0
2007-05-30,0.0
2007-05-31,0.2128
2007-06-01,1.9108
2007-06-11,0.0
2007-06-12,-0.25
2007-06-14,-1.0504
2007-06-15,1.6985000000000001
2007-06-18,0.2088
2007-06-19,-0.2083
2007-06-20,-0.2088
2007-06-25,0.4184
2007-06-26,1.0417
2007-06-28,0.0
2007-06-29,0.0
2007-07-02,0.0
2007-07-05,0.0
2007-07-09,1.0309
2007-07-10,2.0408
2007-07-11,-3.0
2007-07-12,3.0928
2007-07-18,0.0
2007-07-23,1.6
2007-07-25,-0.5906
2007-07-26,0.9901
2007-08-02,7.8431
2007-08-03,-1.8182
2007-08-13,-1.6667
2007-08-14,-2.0716
2007-08-16,0.0
2007-08-21,2.1154
2007-09-05,-1.6949
2007-09-06,3.4483
2007-09-07,-3.7037
2007-09-11,0.9615
2007-09-19,0.5362
2007-09-26,-0.9524
2007-10-01,0.0
2007-10-04,3.8462
2007-10-15,-3.7037
2007-10-17,3.8462
2007-10-25,3.3333
2007-11-15,0.0
2007-11-21,-1.7921
2007-11-23,0.0
2007-11-26,2.0438
2007-11-27,0.5007
2007-12-14,-5.694
2007-12-19,-1.3585
2007-12-24,0.0
2008-01-02,-3.8462
2008-01-09,-4.0
2008-01-23,8.2917
2008-01-24,-2.6549
2008-01-25,3.1621
2008-02-13,-2.2989
2008-02-21,0.0
2008-02-22,0.0
2008-03-06,0.0
2008-03-12,0.0
2008-04-01,8.8757
2008-04-02,1.8115999999999999
2008-04-16,-7.4733
2008-04-17,3.8462
2008-04-23,-11.1111
2008-05-01,-1.875
2008-05-02,-4.2463
2008-05-05,-4.6563
2008-05-07,6.9767
2008-05-12,-8.6957
2008-05-23,1.1905000000000001
2008-05-27,0.0
2008-06-06,-5.8824
2008-06-11,3.75
2008-06-12,-8.1928
2008-07-02,5.0238
2008-07-11,0.7049
2008-07-30,-6.25
2008-08-04,-4.0
2008-08-06,-2.7778
2008-08-12,0.0
2008-08-13,2.0571
2008-08-14,0.0
2008-08-21,11.982099999999999
2008-08-22,0.0
2008-09-19,0.7049
2008-09-23,-0.25
2008-09-24,20.3008
2008-10-09,-16.875
2008-11-10,0.2506
2008-11-17,-9.95
2008-12-04,-0.6108
2008-12-05,0.0
2008-12-09,-0.838
2008-12-10,0.0
2008-12-19,0.795
2009-01-23,-4.2254
2009-02-02,0.0
2009-02-20,0.0
2009-02-25,-5.8824
2009-03-02,0.0
2009-03-04,6.25
2009-03-06,-5.8824
2009-03-11,-12.5
2009-03-13,14.2857
2009-04-20,-5.3628
2009-04-21,-3.3333
2009-04-23,-4.8276
2009-04-30,8.6957
2009-05-07,-1.6667
2009-05-08,-6.7797
2009-05-22,7.2727
2009-05-29,1.6949
2009-06-01,0.0
2009-06-05,0.0
2009-06-11,0.0
2009-07-16,0.9421
2009-07-22,0.0
2009-08-04,-6.0
2009-08-14,6.383
2009-08-21,-1.3333
2009-08-27,4.7297
2009-09-09,-5.1613
2009-09-16,5.4422
2009-09-17,-0.7097
2009-10-21,4.918
2009-12-16,0.0
2009-12-21,-0.0631
2009-12-22,0.0
2009-12-30,-2.2082
2010-01-06,1.2903
2010-01-15,0.0
2010-01-29,1.9108
2010-02-18,0.0
2010-02-24,-3.125
2010-03-05,3.2258
2010-03-19,-14.8265
2010-03-22,0.0
2010-03-29,14.0741
2010-04-05,0.974
2010-04-08,-3.537
2010-04-15,-1.3333
2010-04-22,3.0405
2010-04-23,-3.2787
2010-04-27,1.0169
2010-05-20,3.6913
2010-05-26,13.2686
2010-06-18,-2.0
2010-06-28,-14.7059
2010-06-29,0.3448
2010-07-12,-0.3436
2010-07-26,0.3448
2010-07-27,-0.3436
2010-08-16,0.3448
2010-08-18,-0.3436
2010-08-24,0.3448
2010-09-15,1.0309
2010-09-24,0.0687
2010-09-28,9.8147
2010-10-07,-8.0625
2010-10-11,1.9714
2010-10-12,0.0
2010-10-21,0.6667
2010-11-02,0.9934
2010-11-03,8.8525
2010-12-16,-5.0602
2010-12-31,14.9168
2011-01-06,0.0
2011-01-10,0.0
2011-02-22,-9.4708
2011-02-28,0.0
2011-03-15,10.461500000000001
2011-04-07,-7.3034
2011-04-08,3.0303
2011-04-15,0.0
2011-04-25,-0.1176
2011-06-06,0.1178
2011-06-20,-5.0
2011-06-21,3.125
2011-06-22,0.0
2011-07-19,-1.3939
2011-07-21,1.4136
2011-07-26,-6.9697
2011-08-08,0.9772
2011-09-19,-0.9677
2011-09-22,-11.1842
2011-09-23,7.4074
2011-09-26,-7.5862
2011-09-28,0.0
2011-10-17,0.7463
2011-11-02,0.7407
2011-12-22,4.8291
2012-01-11,2.1262
2012-02-15,4.9965
2012-03-08,0.0
2012-03-16,1.0575
2012-03-23,0.0
2012-03-26,18.8904
2012-03-29,-0.5556
2012-04-09,0.0
2012-04-16,0.5587
2012-04-18,2.7778
2012-05-10,-1.3514
2012-05-11,0.0
2012-05-17,0.5479
2012-05-18,-3.2698
2012-05-22,-1.4085
2012-05-29,-8.2857
2012-05-31,0.0
2012-06-06,0.3115
2012-06-07,2.4845
2012-06-12,0.0
2012-06-15,0.0
2012-06-26,0.1223
2012-06-27,-5.3146
2012-06-28,0.0
2012-06-29,-3.2258
2012-07-05,-1.0
2012-07-10,0.3367
2012-07-11,-0.3356
2012-07-16,1.0101
2012-07-18,-0.8
2012-08-01,4.1667
2012-08-27,0.0
2012-08-31,0.0
2012-09-04,0.0
2012-09-10,2.5806
2012-09-13,7.9365
2012-09-25,0.0
2012-10-04,0.5882
2012-10-05,2.3392
2012-10-09,1.4285999999999999
2012-10-18,2.8169
2012-12-11,4.9315
2012-12-13,0.0527
2012-12-21,0.0
2012-12-24,0.0
2012-12-28,0.0
2012-12-31,1.3158
2013-01-02,3.8961
2013-01-04,0.0
2013-01-11,-2.5
2013-01-15,2.5641
2013-01-29,1.3
2013-01-30,0.0
2013-02-01,0.0
2013-02-04,-1.3327
2013-02-06,0.0
2013-02-19,2.1511
2013-02-21,2.8404
2013-02-25,0.0
2013-03-08,5.5662
2013-03-11,0.0
2013-04-01,-5.2727
2013-04-03,0.0
2013-04-15,0.7678
2013-04-24,-0.7619
2013-05-13,-4.0307
2013-05-14,4.2
2013-05-17,3.167
2013-05-20,0.0
2013-05-22,0.0
2013-05-30,0.0
2013-06-03,0.0
2013-07-02,-5.7665
2013-07-11,0.0
2013-07-15,2.0398
2013-07-16,-1.2677
2013-07-17,0.0
2013-07-26,0.0
2013-08-01,3.7037
2013-08-05,2.3810000000000002
2013-09-03,-2.5581
2013-09-04,-0.2387
2013-09-06,-2.8708
2013-10-03,0.8445
2013-10-04,-0.2463
2013-10-11,-1.9752999999999998
2013-10-14,0.7557
2013-10-25,-1.0
2013-11-01,-0.2525
2013-11-04,-2.2785
2013-11-14,1.0363
2013-12-12,7.6923
2014-01-06,-6.385
2014-01-27,-0.6154
2014-01-29,-0.9288
2014-02-04,-0.4688
2014-03-18,9.8901
2014-04-16,0.8161
2014-04-17,2.3810000000000002
2014-04-25,-2.3256
2014-04-29,-0.5714
2014-05-22,-4.2146
2014-06-02,1.25
2014-06-27,-0.4482
2014-06-30,0.05
2014-07-03,-0.1
2014-07-07,0.1001
2014-07-08,12.45
2014-07-09,-3.2904
2014-07-10,0.9655
2014-07-11,-2.3224
2014-07-24,-3.2634
2014-08-05,-0.7229
2014-09-19,1.5663
2014-10-13,-0.4819
2014-10-15,-1.2107
2014-10-22,-3.9215999999999998
2014-10-24,0.0
2014-11-12,0.102
2014-11-26,4.5362
2014-12-01,0.195
2014-12-02,0.4866
2014-12-03,1.2107
2014-12-04,0.4306
2014-12-05,0.0476
2015-01-02,0.048
2015-01-06,0.048
2015-01-15,1.6787
2015-01-28,1.1792
2015-01-30,0.2331
2015-02-04,2.3256
2015-02-10,2.2727
2015-02-13,0.8889
2015-02-20,1.2335
2015-02-25,-3.1767
2015-03-23,4.1686
2015-03-27,-4.0017
2015-04-27,1.314
2015-04-28,-1.297
2015-05-06,0.8156
2015-05-08,1.1236
2015-05-12,-1.1111
2015-06-04,-0.4494
2015-06-22,-1.0014
2015-09-04,1.1494
2015-09-29,0.8249
2015-10-13,0.0
2015-10-19,4.4545
2015-10-23,0.0
2015-11-04,3.3507
2015-11-19,-3.1579
2015-11-24,-1.4783
2015-11-27,-2.9126
2015-11-30,4.5455
2015-12-04,8.6957
2015-12-07,0.0
2015-12-10,-4.0
2015-12-14,0.0
2015-12-15,0.0
2015-12-17,0.9583
2015-12-30,-0.2079
2016-01-27,-7.9167
2016-01-29,8.5973
2016-02-24,0.0
2016-03-23,-0.252
2016-03-24,0.0
2016-04-01,-4.2105
2016-05-13,5.4505
2016-05-17,-0.3752
2016-06-03,1.2551999999999999
2016-06-06,0.0
2016-07-06,0.0
2016-07-18,-3.7901
2016-08-12,3.8961
2016-08-22,0.0
2016-09-02,-1.0417
2016-09-07,-1.0526
2016-09-13,-2.1277
2016-09-30,0.833
2016-10-03,1.087
2016-10-11,0.0
2016-11-01,-1.0753
2016-11-04,-2.1739
2016-11-08,-0.4444
2016-11-11,-2.9018
2016-11-21,3.2184
2016-11-25,2.4499
2016-11-30,4.3478
2016-12-06,-2.0833
2016-12-07,2.1271
2016-12-21,0.7985
2016-12-30,0.0
2017-01-10,0.0
2017-01-12,-0.4167
2017-01-17,0.4184
2017-01-18,-0.8333
2017-01-19,0.7983
2017-01-20,0.0417
2017-01-23,0.0
2017-02-09,-4.1667
2017-02-14,0.0
2017-02-27,0.0
2017-02-28,-0.5652
2017-03-01,0.1312
2017-03-03,0.4367
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,1.0
2017-03-10,-0.6457
2017-03-13,1.8197999999999999
2017-03-16,-0.2128
2017-03-17,0.2132
2017-03-24,0.8584
2017-03-27,-1.9149
2017-03-28,0.8677
2017-04-03,0.6452
2017-04-05,-0.5128
2017-04-12,0.945
2017-04-17,1.7021
2017-04-18,-2.0921
2017-04-21,2.1368
2017-04-28,0.0
2017-05-02,4.6025
2017-05-03,6.0
2017-05-08,-3.7736
2017-05-09,0.7843
2017-05-10,-0.3891
2017-05-11,0.0
2017-05-15,-1.5625
2017-05-16,0.0
2017-05-24,2.1825
2017-05-25,0.0
2017-06-01,-5.2427
2017-06-08,2.459
2017-06-09,2.0
2017-06-12,0.9804
2017-06-13,0.7767
2017-06-14,0.1927
2017-06-15,1.9231
2017-06-19,-0.9434
2017-06-21,0.595
2017-06-22,-1.1639
2017-06-26,0.3861
2017-06-30,-0.4231
2017-07-03,0.4249
2017-07-07,0.0
2017-07-10,-0.5769
2017-07-13,-0.3868
2017-07-17,-0.3883
2017-07-28,2.3392
2017-08-01,0.9524
2017-08-02,-0.9434
2017-08-03,0.0
2017-08-09,-0.0952
2017-08-11,-2.1926
2017-08-28,0.1949
2017-09-05,11.8677
2017-09-11,0.8696
2017-09-13,-2.931
2017-09-20,-8.3721
2017-09-21,9.1371
2017-09-29,-3.3989
2017-10-04,0.9259
2017-10-16,0.0
2017-10-19,-4.5504999999999995
2017-10-24,-0.0384
2017-10-25,-0.3846
2017-10-27,3.2432
2017-10-30,0.0374
2017-11-09,-2.8037
2017-11-10,0.3462
2017-11-15,0.0
2017-11-20,4.4461
2017-11-22,-3.4862
2017-11-24,0.038
2017-11-27,0.3041
2017-12-04,0.0076
2017-12-06,3.8193
2017-12-08,0.0
2017-12-12,-1.4599
2017-12-14,1.6787
2017-12-20,2.7527
2017-12-22,0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,2.6786
2017-12-29,-0.8696
2018-01-02,-1.4035
2018-01-05,0.5338
2018-01-08,0.885
2018-01-09,-3.5088
2018-01-10,-1.8182
2018-01-11,0.3704
2018-01-16,3.6974
2018-01-17,2.3059
2018-01-18,0.6957
2018-01-19,0.1727
2018-01-22,-0.1724
2018-01-25,-3.2815
2018-01-26,3.0357
2018-01-29,-0.3466
2018-01-31,0.0
2018-02-05,0.0
2018-02-07,1.7391
2018-02-08,-1.3675
2018-02-09,0.3466
2018-02-28,0.0
2018-03-01,-0.5181
2018-03-02,0.0
2018-03-06,3.2986
2018-03-20,1.8957000000000002
2018-03-21,2.1595
2018-03-22,-1.4634
2018-03-26,-5.7756
2018-04-02,5.0788
2018-04-27,0.0
2018-05-08,0.0
2018-05-17,2.5
2018-05-21,-0.813
2018-05-22,0.6557
2018-05-31,-0.8143
2018-06-05,3.2841
2018-06-12,1.7488000000000001
2018-06-19,0.5033
2018-06-27,-0.4695
2018-06-28,-0.6604
2018-07-16,-0.6015
2018-07-17,0.0
2018-07-20,0.0
2018-07-26,0.3185
2018-08-16,0.6349
2018-08-24,0.9464
2018-08-27,0.0
2018-08-29,0.0
2018-08-31,-1.8687
2018-09-04,1.9043
2018-09-18,0.6606
2018-09-21,-1.875
2018-10-01,0.6369
2018-11-07,-1.1076
2018-11-09,5.536
2018-11-16,-5.2456
2018-11-19,0.16
2018-11-21,0.0
2018-11-28,-0.9585
2018-12-14,-3.0645
2018-12-21,-0.6702
2018-12-24,-0.472
2018-12-26,-1.1868
2019-01-02,-3.9451
2019-01-08,1.7856999999999998
2019-01-11,2.6316
2019-01-14,3.4188
2019-01-15,-4.0992
2019-02-01,-1.4133
2019-02-04,1.3986
2019-02-05,1.5862
2019-02-11,-0.8826
2019-02-13,-0.5137
2019-02-14,0.1721
2019-02-19,0.0
2019-02-21,0.0
2019-02-22,-1.2027
2019-03-01,-0.1391
2019-03-05,0.1393
2019-03-08,-0.5217
2019-03-13,1.1538
2019-03-27,-0.7315
2019-03-29,0.0
2019-04-02,-0.7719
2019-04-03,0.9547
2019-04-08,-2.8021000000000003
2019-04-11,0.036
2019-04-15,0.1441
2019-04-16,-0.5396
2019-04-24,0.0
2019-04-26,0.0
2019-04-29,-0.3617
2019-04-30,-0.1815
2019-05-03,0.0
2019-05-16,0.0
2019-05-22,1.7818
2019-05-23,-1.7506
2019-05-24,0.0
2019-05-28,1.7818
2019-05-30,-2.0722
2019-06-05,2.0795
2019-06-06,-1.8942
2019-06-11,-0.1457
2019-06-17,0.985
2019-06-26,-0.7647
2019-07-08,0.0
2019-07-11,0.1835
2019-07-18,1.4652
2019-07-23,-1.9856
2019-07-24,2.4309
2019-07-26,2.4811
2019-07-31,0.0
2019-08-07,0.0
2019-08-20,-1.9298
2019-09-09,-0.7156
2019-09-16,-0.5405
2019-09-20,0.6209
2019-10-01,-0.1815
2019-10-02,-0.4364
2019-10-03,0.4383
2019-10-04,2.1455
2019-10-14,2.3496
2019-11-07,-1.7391
2019-11-15,1.2389000000000001
2019-11-18,2.4825
2019-11-20,-2.2518000000000002
2019-11-22,-0.4538
2019-12-03,1.683
2019-12-06,0.0
2019-12-19,0.7586
2020-01-02,-0.6897
2020-01-15,0.6944
2020-01-16,-0.6897
2020-01-21,0.1736
2020-01-28,0.0347
2020-01-29,-0.0347
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,1.5598
2020-02-07,1.7065000000000001
2020-02-11,-3.0201
2020-02-13,-0.2076
2020-02-27,0.0
2020-02-28,-1.1789
2020-03-09,-8.7719
2020-03-12,0.0
2020-03-18,-11.538499999999999
2020-03-19,1.0
2020-03-23,0.0
2020-03-25,0.0
2020-04-13,7.6087
2020-04-17,-11.1111
2020-04-20,2.2727
2020-05-12,5.7778
2020-05-13,4.8319
2020-05-14,0.0
2020-05-27,0.0
2020-06-08,-5.2104
2020-06-24,0.0427
2020-06-26,-0.7682
2020-06-29,0.0
2020-07-07,2.3656
2020-07-14,0.0
2020-07-21,0.8403
