ticker,GFOO US Equity
2014-06-27,10.0
2014-07-01,-18.1818
2014-07-02,-11.1111
2014-07-07,-25.0
2014-07-08,-28.125
2014-07-10,4.3478
2014-07-14,122.2222
2014-07-15,-1.25
2014-07-17,0.0
2014-07-18,-5.0633
2014-07-21,6.6667
2014-07-22,-40.0
2014-07-24,0.0
2014-07-25,66.6667
2014-07-28,-10.0
2014-07-29,11.1111
2014-07-30,-10.0
2014-08-01,233.3333
2014-08-04,-16.6667
2014-08-05,-40.0
2014-08-06,-13.3333
2014-08-07,-7.6923
2014-08-12,-16.6667
2014-08-18,50.0
2014-08-19,0.0
2014-08-21,-40.0
2014-08-22,-11.1111
2014-08-25,-39.8438
2014-08-26,-16.8831
2014-08-27,-21.875
2014-08-28,-4.0
2014-09-03,0.0
2014-09-04,-16.6667
2014-09-05,60.0
2014-09-08,-25.0
2014-09-09,33.3333
2014-09-10,0.0
2014-09-11,-45.3125
2014-09-12,8.5714
2014-09-15,5.2632
2014-09-16,-40.0
2014-09-17,-8.3333
2014-09-18,45.4545
2014-09-22,25.0
2014-09-26,60.0
2014-09-29,-50.0
2014-09-30,100.0
2014-10-01,-17.1875
2014-10-02,-45.283
2014-10-03,-6.8966
2014-10-06,-40.7407
2014-10-07,37.5
2014-10-08,22.7273
2014-10-09,77.7778
2014-10-10,83.3333
2014-10-13,-45.4545
2014-10-14,-29.1667
2014-10-15,-5.8824
2014-10-16,-6.25
2014-10-17,0.0
2014-10-20,6.6667
2014-10-21,-15.625
2014-10-22,-29.6296
2014-10-23,-5.2632
2014-10-24,-11.1111
2014-10-27,87.5
2014-10-28,23.3333
2014-10-29,-27.027
2014-10-30,-18.5185
2014-10-31,9.0909
2014-11-03,20.8333
2014-11-04,-10.3448
2014-11-05,0.0
2014-11-06,0.0
2014-11-07,0.0
2014-11-10,0.0
2014-11-11,15.3846
2014-11-12,-3.3333
2014-11-13,0.0
2014-11-14,-17.2414
2014-11-17,8.3333
2014-11-18,0.0
2014-11-19,15.3846
2014-11-20,-3.3333
2014-11-21,3.4483
2014-11-24,13.3333
2014-11-25,-23.5294
2014-11-26,23.0769
2014-11-28,9.375
2014-12-02,-8.5714
2014-12-03,0.0
2014-12-04,9.375
2014-12-05,-8.5714
2014-12-08,-25.0
2014-12-09,12.5
2014-12-10,11.1111
2014-12-11,0.0
2014-12-12,-10.0
2014-12-15,-3.7037
2014-12-16,0.0
2014-12-17,0.0
2014-12-18,0.0
2014-12-19,-7.6923
2014-12-22,-25.0
2014-12-23,-11.1111
2014-12-24,31.25
2014-12-26,0.0
2014-12-29,4.7619
2014-12-30,-13.6364
2015-01-02,0.0
2015-01-05,-26.3158
2015-01-06,28.5714
2015-01-07,5.5556
2015-01-08,10.526299999999999
2015-01-09,14.2857
2015-01-12,25.0
2015-01-13,6.6667
2015-01-14,0.0
2015-01-15,-6.25
2015-01-16,-30.0
2015-01-20,0.0
2015-01-21,0.0
2015-01-22,14.2857
2015-01-23,33.3333
2015-01-26,-18.75
2015-01-27,-30.7692
2015-01-28,16.6667
2015-01-29,-14.2857
2015-01-30,33.3333
2015-02-02,8.3333
2015-02-03,11.538499999999999
2015-02-04,-44.8276
2015-02-05,12.5
2015-02-06,-22.2222
2015-02-09,0.0
2015-02-10,-21.4286
2015-02-11,-9.0909
2015-02-12,30.0
2015-02-13,-23.0769
2015-02-17,0.0
2015-02-18,0.0
2015-02-19,30.0
2015-02-20,0.0
2015-02-23,0.0
2015-02-24,0.0
2015-02-25,-15.3846
2015-02-26,-9.0909
2015-02-27,0.0
2015-03-02,0.0
2015-03-03,0.0
2015-03-04,0.0
2015-03-05,-20.0
2015-03-06,-25.0
2015-03-09,-16.6667
2015-03-10,0.0
2015-03-11,20.0
2015-03-12,-16.6667
2015-03-13,0.0
2015-03-16,-40.0
2015-03-18,0.0
2015-03-19,66.6667
2015-03-20,-60.0
2015-03-25,0.0
2015-03-26,150.0
2015-03-27,0.0
2015-03-30,-40.0
2015-03-31,0.0
2015-04-01,0.0
2015-04-02,0.0
2015-04-07,0.0
2015-04-08,0.0
2015-04-09,-33.3333
2015-04-10,50.0
2015-04-13,-33.3333
2015-04-14,0.0
2015-04-15,0.0
2015-04-16,50.0
2015-04-17,-33.3333
2015-04-21,0.0
2015-04-22,0.0
2015-04-23,50.0
2015-04-24,0.0
2015-04-27,0.0
2015-04-28,0.0
2015-04-30,-33.3333
2015-05-04,0.0
2015-05-05,0.0
2015-05-06,0.0
2015-05-07,0.0
2015-05-12,0.0
2015-05-22,200.0
2015-05-26,-16.6667
2015-05-27,0.0
2015-05-28,0.0
2015-05-29,0.0
2015-06-01,0.0
2015-06-02,0.0
2015-06-03,-40.0
2015-06-04,0.0
2015-06-05,0.0
2015-06-09,0.0
2015-06-10,0.0
2015-06-11,0.0
2015-06-12,0.0
2015-06-15,0.0
2015-06-17,0.0
2015-06-19,6.6667
2015-06-23,-6.25
2015-06-25,0.0
2015-06-26,0.0
2015-06-29,0.0
2015-06-30,-33.3333
2015-07-01,50.0
2015-07-02,66.6667
2015-07-06,-40.0
2015-07-07,0.0
2015-07-08,0.0
2015-07-09,0.0
2015-07-10,0.0
2015-07-14,66.6667
2015-07-15,0.0
2015-07-16,0.0
2015-07-17,-40.0
2015-07-20,0.0
2015-07-21,66.6667
2015-07-22,-40.0
2015-07-23,0.0
2015-07-24,0.0
2015-07-28,66.6667
2015-07-29,0.0
2015-07-30,20.0
2015-07-31,0.0
2015-08-03,-16.6667
2015-08-04,0.0
2015-08-06,0.0
2015-08-07,0.0
2015-08-11,-40.0
2015-08-12,0.0
2015-08-13,0.0
2015-08-17,66.6667
2015-08-18,0.0
2015-08-20,0.0
2015-08-24,0.0
2015-08-26,0.0
2015-08-27,0.0
2015-08-28,-40.0
2015-08-31,66.6667
2015-09-03,-40.0
2015-09-08,0.0
2015-09-09,66.6667
2015-09-11,0.0
2015-09-30,0.0
2015-10-02,0.0
2015-10-08,-40.0
2015-10-09,66.6667
2015-10-15,0.0
2015-10-21,-40.0
2015-10-22,66.6667
2015-11-04,0.0
2015-11-05,0.0
2015-11-06,0.0
2015-11-09,0.0
2015-11-13,20.0
2015-11-16,0.0
2015-11-17,0.0
2015-11-18,0.0
2015-11-24,33.3333
2015-11-25,0.0
2015-11-30,0.0
2015-12-01,25.0
2015-12-02,-40.0
2015-12-03,0.0
2015-12-04,-16.6667
2015-12-08,0.0
2015-12-09,0.0
2015-12-14,20.0
2015-12-15,0.0
2015-12-17,-16.6667
2015-12-22,0.0
2015-12-23,0.0
2016-01-13,60.0
2016-01-14,-25.0
2016-01-15,33.3333
2016-01-19,0.0
2016-01-20,0.0
2016-01-21,0.0
2016-01-22,0.0
2016-02-01,0.0
2016-02-04,0.0
2016-02-11,-25.0
2016-02-18,0.0
2016-02-22,-50.0
2016-02-23,0.0
2016-02-24,0.0
2016-02-25,-33.3333
2016-02-29,50.0
2016-03-01,0.0
2016-03-02,-33.3333
2016-03-03,0.0
2016-03-04,0.0
2016-03-07,0.0
2016-03-09,0.0
2016-04-08,50.0
2016-04-12,-33.3333
2016-05-23,0.0
2016-06-01,0.0
2016-06-02,0.0
2016-06-07,0.0
2016-06-22,0.0
2016-06-27,0.0
2016-07-06,0.0
2016-07-11,0.0
2016-07-15,0.0
2016-07-19,0.0
2016-07-20,0.0
2016-07-22,0.0
2016-07-28,0.0
2016-08-04,0.0
2016-08-09,0.0
2016-08-22,50.0
2016-08-31,0.0
2016-10-18,-33.3333
2016-11-09,0.0
2016-12-05,0.0
2016-12-06,0.0
2016-12-13,700.0
2016-12-23,-87.5
2016-12-29,-20.0
2016-12-30,25.0
2017-01-03,0.0
2017-01-09,0.0
2017-01-13,0.0
2017-01-18,0.0
2017-01-24,0.0
2017-01-25,0.0
2017-02-01,0.0
2017-02-08,0.0
2017-02-16,0.0
2017-02-17,50.0
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,0.0
2017-02-24,0.0
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,0.0
2017-03-02,0.0
2017-03-03,0.0
2017-03-07,0.0
2017-03-08,66.6667
2017-03-09,0.0
2017-03-10,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,20.0
2017-03-17,0.0
2017-03-20,-16.6667
2017-03-21,-40.0
2017-03-22,66.6667
2017-03-23,-40.0
2017-03-24,66.6667
2017-03-27,20.0
2017-03-28,0.0
2017-03-30,0.0
2017-03-31,0.0
2017-04-03,0.0
2017-04-04,-16.6667
2017-04-05,20.0
2017-04-06,0.0
2017-04-18,0.0
2017-04-19,66.6667
2017-04-20,-20.0
2017-04-21,0.0
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,-25.0
2017-04-28,33.3333
2017-05-02,0.0
2017-05-03,-25.0
2017-05-05,33.3333
2017-05-11,0.0
2017-05-15,-25.0
2017-05-16,0.0
2017-05-18,-16.6667
2017-05-19,0.0
2017-05-22,0.0
2017-05-26,0.0
2017-05-30,0.0
2017-06-07,-4.0
2017-06-09,33.3333
2017-06-13,0.0
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,0.0
2017-06-20,0.0
2017-06-22,0.0
2017-06-23,-25.0
2017-06-26,-16.6667
2017-06-28,20.0
2017-07-13,-3.3333
2017-07-20,0.0
2017-07-25,3.4483
2017-08-08,33.3333
2017-08-18,-25.0
2017-08-22,0.0
2017-08-25,0.0
2017-08-29,-33.3333
2017-08-30,50.0
2017-09-12,0.0
2017-09-18,-66.6667
2017-09-19,100.0
2017-09-22,300.0
2017-09-25,-25.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,-16.6667
2017-09-29,40.0
2017-10-02,-14.2857
2017-10-03,0.0
2017-10-04,-16.6667
2017-10-05,0.0
2017-10-06,20.0
2017-10-09,-16.6667
2017-10-10,36.0
2017-10-11,2.9412000000000003
2017-10-12,0.0
2017-10-13,28.5714
2017-10-16,-11.1111
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,12.5
2017-10-20,-11.1111
2017-10-23,-25.0
2017-10-24,0.0
2017-10-25,-16.6667
2017-10-26,40.0
2017-10-27,-14.2857
2017-10-30,-16.6667
2017-10-31,20.0
2017-11-01,-16.6667
2017-11-02,0.0
2017-11-03,20.0
2017-11-06,16.6667
2017-11-08,0.0
2017-11-09,-17.1429
2017-11-13,-13.7931
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,0.0
2017-11-17,-20.0
2017-11-20,0.0
2017-11-21,-25.0
2017-11-22,33.3333
2017-11-24,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-12-01,0.0
2017-12-04,-12.5
2017-12-05,-14.2857
2017-12-06,-33.3333
2017-12-07,50.0
2017-12-08,33.3333
2017-12-11,-25.0
2017-12-12,33.3333
2017-12-13,0.0
2017-12-15,25.0
2017-12-18,0.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-26,-36.0
2017-12-27,25.0
2017-12-28,0.0
2017-12-29,0.0
2018-01-03,25.0
2018-01-05,-20.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-12,25.0
2018-01-22,-20.0
2018-01-23,25.0
2018-01-24,0.0
2018-01-25,-30.8
2018-01-26,44.5087
2018-01-31,-20.0
2018-02-01,0.0
2018-02-05,0.0
2018-02-07,25.0
2018-02-09,-20.0
2018-02-12,0.0
2018-02-15,25.0
2018-02-16,-20.0
2018-02-21,25.0
2018-02-23,0.0
2018-03-02,-40.0
2018-03-08,33.3333
2018-03-09,0.0
2018-03-15,0.0
2018-03-20,-25.0
2018-03-22,-33.3333
2018-03-27,100.0
2018-03-28,0.0
2018-03-29,0.0
2018-04-02,0.0
2018-04-09,-50.0
2018-04-12,50.0
2018-04-16,-33.3333
2018-04-17,45.0
2018-04-26,3.4483
2018-04-27,-33.3333
2018-05-01,100.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-08,-25.0
2018-05-09,-33.3333
2018-05-11,0.0
2018-05-14,90.0
2018-05-17,-21.0526
2018-05-29,33.3333
2018-05-30,0.0
2018-05-31,0.0
2018-06-01,25.0
2018-06-04,0.0
2018-06-05,16.0
2018-06-06,-31.0345
2018-06-11,25.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-15,-20.0
2018-06-18,25.0
2018-06-19,-20.0
2018-06-21,25.0
2018-06-22,-20.0
2018-06-25,25.0
2018-06-26,0.0
2018-06-27,-40.0
2018-07-02,66.6667
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-31,0.0
2018-08-07,0.0
2018-08-08,-20.0
2018-08-10,0.0
2018-08-15,0.0
2018-08-22,-25.0
2018-08-28,0.0
2018-08-29,-33.3333
2018-08-30,50.0
2018-09-05,0.0
2018-09-06,-33.3333
2018-09-10,50.0
2018-09-11,-33.3333
2018-09-14,0.0
2018-09-17,100.0
2018-09-18,0.0
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,-25.0
2018-09-24,0.0
2018-09-26,-33.3333
2018-09-27,100.0
2018-09-28,-25.0
2018-10-01,0.0
2018-10-02,33.3333
2018-10-03,-25.0
2018-10-04,33.3333
2018-10-05,-50.0
2018-10-08,100.0
2018-10-09,0.0
2018-10-10,-25.0
2018-10-11,33.3333
2018-10-12,0.0
2018-10-16,-25.0
2018-10-17,-33.3333
2018-10-18,50.0
2018-10-22,-33.3333
2018-10-23,100.0
2018-10-29,0.0
2018-10-31,-50.0
2018-11-01,50.0
2018-11-05,0.0
2018-11-06,-33.3333
2018-11-07,50.0
2018-11-08,33.3333
2018-11-09,-25.0
2018-11-13,0.0
2018-11-27,1.6667
2018-11-30,31.1475
2018-12-11,0.0
2018-12-21,-50.0
2018-12-31,0.0
2019-01-11,0.0
2019-01-15,25.0
2019-01-17,-20.0
2019-01-22,50.0
2019-01-23,0.0
2019-01-25,0.0
2019-01-28,0.0
2019-01-30,0.0
2019-02-01,0.0
2019-02-05,0.0
2019-02-07,0.0
2019-02-11,33.3333
2019-02-12,-25.0
2019-02-14,-33.3333
2019-02-15,50.0
2019-02-20,0.0
2019-02-25,0.0
2019-03-04,0.0
2019-03-05,-33.3333
2019-03-06,100.0
2019-03-07,0.0
2019-03-19,0.0
2019-03-26,0.0
2019-03-27,0.0
2019-04-01,0.0
2019-04-17,0.0
2019-04-23,0.0
2019-04-29,0.0
2019-05-08,-25.0
2019-05-13,33.3333
2019-05-14,-50.0
2019-05-15,50.0
2019-05-24,-33.3333
2019-05-28,50.0
2019-05-29,0.0
2019-06-03,-33.3333
2019-06-10,50.0
2019-06-11,-33.3333
2019-06-24,0.0
2019-06-26,0.0
2019-06-28,100.0
2019-07-01,-25.0
2019-07-02,0.0
2019-07-05,0.0
2019-07-08,0.0
2019-07-10,0.0
2019-07-12,0.0
2019-07-15,0.0
2019-07-18,0.0
2019-07-22,0.0
2019-07-23,0.0
2019-07-24,0.0
2019-07-25,-33.3333
2019-07-30,0.0
2019-08-01,0.0
2019-08-05,50.0
2019-08-12,0.0
2019-08-13,-33.3333
2019-08-14,100.0
2019-08-15,-25.0
2019-08-16,33.3333
2019-08-19,-25.0
2019-08-20,-33.3333
2019-08-21,0.0
2019-08-22,0.0
2019-08-23,50.0
2019-08-26,0.0
2019-08-27,0.0
2019-08-28,33.3333
2019-08-29,-50.0
2019-08-30,0.0
2019-09-03,0.0
2019-09-04,0.0
2019-09-05,0.0
2019-09-06,0.0
2019-09-09,0.0
2019-09-10,0.0
2019-09-11,0.0
2019-09-19,0.0
2019-09-23,0.0
2019-09-27,0.0
2019-10-02,0.0
2019-10-11,0.0
2019-10-15,50.0
2019-10-16,-33.3333
2019-10-17,50.0
2019-10-18,0.0
2019-10-21,0.0
2019-10-24,-66.6667
2019-10-25,100.0
2019-10-28,0.0
2019-10-29,0.0
2019-11-01,50.0
2019-11-04,0.0
2019-11-07,-33.3333
2019-11-11,0.0
2019-11-13,-50.0
2019-11-26,0.0
2019-12-03,0.0
2019-12-05,100.0
2019-12-06,50.0
2019-12-10,0.0
2019-12-11,-33.3333
2019-12-13,0.0
2019-12-16,50.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,-33.3333
2019-12-23,50.0
2019-12-24,0.0
2019-12-26,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-03,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,33.3333
2020-01-10,0.0
2020-01-13,-25.0
2020-01-15,33.3333
2020-01-16,0.0
2020-01-17,0.0
2020-01-21,-25.0
2020-01-23,66.6667
2020-01-24,0.0
2020-01-27,0.0
2020-01-28,20.0
2020-01-29,0.0
2020-01-30,-16.6667
2020-01-31,20.0
2020-02-03,-50.0
2020-02-04,100.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-10,16.6667
2020-02-11,-14.2857
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,-16.6667
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,-12.0
2020-02-24,-31.8182
2020-02-25,66.6667
2020-02-27,-20.0
2020-02-28,0.0
2020-03-02,10.0
2020-03-03,0.0
2020-03-04,-31.8182
2020-03-05,66.6667
2020-03-06,0.0
2020-03-09,-20.0
2020-03-10,-25.0
2020-03-11,33.3333
2020-03-12,0.0
2020-03-16,-25.0
2020-03-17,66.6667
2020-03-18,-12.0
2020-03-23,0.0
2020-03-24,13.6364
2020-03-25,0.0
2020-03-26,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,-12.0
2020-04-02,-15.9091
2020-04-03,35.1351
2020-04-06,0.0
2020-04-07,-40.0
2020-04-08,0.0
2020-04-13,0.0
2020-04-17,33.3333
2020-04-21,0.0
2020-04-23,0.0
2020-04-27,-25.0
2020-04-28,33.3333
2020-04-29,0.0
2020-04-30,0.0
2020-05-04,25.0
2020-05-07,0.0
2020-05-08,-20.0
2020-05-12,-25.0
2020-05-14,33.3333
2020-05-15,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-27,25.0
2020-05-29,0.0
2020-06-01,-40.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-10,33.3333
2020-06-15,25.0
2020-06-16,0.0
2020-06-17,-40.0
2020-06-19,33.3333
2020-06-22,-8.75
2020-06-23,9.589
2020-06-24,25.0
2020-06-25,0.0
2020-06-29,-20.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-06,-25.0
2020-07-07,33.3333
2020-07-08,0.0
2020-07-09,-25.0
2020-07-10,33.3333
2020-07-14,-50.0
2020-07-16,100.0
2020-07-20,-50.0
2020-07-22,100.0
2020-07-23,-87.5
2020-07-24,40.0
2020-07-27,57.1429
2020-07-28,-17.2727
