ticker,GPS US Equity
2000-05-22,-3.9451
2000-05-23,0.1786
2000-05-24,-3.68
2000-05-25,1.8519
2000-05-26,0.3636
2000-05-30,-0.1812
2000-05-31,1.8149
2000-06-01,-1.0695000000000001
2000-06-02,-1.2612999999999999
2000-06-05,1.2774
2000-06-06,-0.9009
2000-06-07,0.3636
2000-06-08,-3.0797
2000-06-09,-1.1215
2000-06-12,-2.4575
2000-06-13,-2.7132
2000-06-14,3.1873
2000-06-15,-1.5444
2000-06-16,-3.1373
2000-06-19,-0.6073
2000-06-20,-1.833
2000-06-21,-1.6598000000000002
2000-06-22,-2.3207
2000-06-23,-0.8639
2000-06-26,3.7037
2000-06-27,7.1429
2000-06-28,-1.0906
2000-06-29,-4.8446
2000-06-30,4.1667
2000-07-03,-2.8
2000-07-05,-1.6461000000000001
2000-07-06,11.7155
2000-07-07,6.367
2000-07-10,6.6901
2000-07-11,1.9802
2000-07-12,-1.9417
2000-07-13,-1.6502
2000-07-14,2.5168
2000-07-17,0.4092
2000-07-18,-2.8525
2000-07-19,-3.3557
2000-07-20,-0.1736
2000-07-21,2.7826
2000-07-24,0.0
2000-07-25,-2.5381
2000-07-26,1.7361
2000-07-27,4.0956
2000-07-28,-1.4754
2000-07-31,-4.6589
2000-08-01,3.3159
2000-08-02,-13.1757
2000-08-03,-5.4475
2000-08-04,-1.0288
2000-08-07,0.6237
2000-08-08,4.7521
2000-08-09,-0.5917
2000-08-10,-14.2857
2000-08-11,0.2315
2000-08-14,-2.3095
2000-08-15,0.0
2000-08-16,-3.3097
2000-08-17,1.7115
2000-08-18,3.8462
2000-08-21,0.463
2000-08-22,4.6083
2000-08-23,1.7621
2000-08-24,-4.5455
2000-08-25,-4.0816
2000-08-28,-1.8913
2000-08-29,3.1325
2000-08-30,-15.8879
2000-08-31,-1.1111
2000-09-01,5.618
2000-09-05,-2.3936
2000-09-06,1.6349
2000-09-07,-1.6086
2000-09-08,4.0872
2000-09-11,-0.2618
2000-09-12,3.6745
2000-09-13,1.2658
2000-09-14,1.0888
2000-09-15,-5.198
2000-09-18,-3.9164
2000-09-19,0.2717
2000-09-20,4.065
2000-09-21,-3.125
2000-09-22,-0.2688
2000-09-25,-5.1213
2000-09-26,-5.6818
2000-09-27,-3.9157
2000-09-28,2.1944
2000-09-29,-1.5337
2000-10-02,-3.1153
2000-10-03,2.8939
2000-10-04,-0.625
2000-10-05,6.6038
2000-10-06,-3.2448
2000-10-09,3.9634
2000-10-10,-1.4663
2000-10-11,-8.3333
2000-10-12,-2.5974
2000-10-13,0.3333
2000-10-16,3.3223
2000-10-17,-1.2862
2000-10-18,12.0521
2000-10-19,11.9186
2000-10-20,-4.4156
2000-10-23,0.5435
2000-10-24,5.1350999999999996
2000-10-25,-3.3419
2000-10-26,-1.5957
2000-10-27,-0.5405
2000-10-30,1.087
2000-10-31,11.0215
2000-11-01,-5.3269
2000-11-02,11.2532
2000-11-03,-3.4483
2000-11-06,-1.6667
2000-11-07,1.2107
2000-11-08,0.4785
2000-11-09,-6.1905
2000-11-10,-3.8071
2000-11-13,3.4301
2000-11-14,4.5918
2000-11-15,-2.9268
2000-11-16,0.0
2000-11-17,-1.005
2000-11-20,-3.5533
2000-11-21,-1.0526
2000-11-22,3.9894
2000-11-24,2.3018
2000-11-27,9.25
2000-11-28,-4.8055
2000-11-29,-0.6358
2000-11-30,-3.3898
2000-12-01,-0.7519
2000-12-04,7.3232
2000-12-05,1.8824
2000-12-06,0.0
2000-12-07,-2.5404
2000-12-08,1.1848
2000-12-11,-4.2155
2000-12-12,0.978
2000-12-13,-1.4527999999999999
2000-12-14,-2.457
2000-12-15,-3.7782999999999998
2000-12-18,-0.5236
2000-12-19,-3.1579
2000-12-20,0.0
2000-12-21,3.8043
2000-12-22,1.0471
2000-12-26,-2.8497
2000-12-27,9.0667
2000-12-28,-1.956
2000-12-29,1.7456
2001-01-02,-0.2451
2001-01-03,19.1646
2001-01-04,-2.6804
2001-01-05,-6.7797
2001-01-08,-1.3636
2001-01-09,2.765
2001-01-10,-0.2242
2001-01-11,3.8202
2001-01-12,2.1645
2001-01-16,-0.4237
2001-01-17,-4.0426
2001-01-18,-2.8825
2001-01-19,-5.0228
2001-01-22,12.5
2001-01-23,0.641
2001-01-24,1.9108
2001-01-25,7.0833
2001-01-26,-0.7782
2001-01-29,0.9255
2001-01-30,1.8029
2001-01-31,-0.458
2001-02-01,1.227
2001-02-02,-2.6667
2001-02-05,-4.5766
2001-02-06,-2.1207
2001-02-07,-1.4667
2001-02-08,-9.9797
2001-02-09,1.4656
2001-02-12,3.7407
2001-02-13,2.8204000000000002
2001-02-14,0.3472
2001-02-15,1.7993000000000001
2001-02-16,0.068
2001-02-20,-0.4755
2001-02-21,-5.6922
2001-02-22,-0.2535
2001-02-23,0.3994
2001-02-26,4.4846
2001-02-27,-1.4538
2001-02-28,-4.3203
2001-03-01,-4.2952
2001-03-02,-8.669
2001-03-05,2.6879
2001-03-06,2.2495
2001-03-07,4.6
2001-03-08,-0.5736
2001-03-09,-1.3462
2001-03-12,-7.3294
2001-03-13,-0.8835
2001-03-14,-0.6791
2001-03-15,1.4957
2001-03-16,-2.0211
2001-03-19,3.1371
2001-03-20,-3.9167
2001-03-21,-0.2168
2001-03-22,1.2169
2001-03-23,2.1468
2001-03-26,1.5553
2001-03-27,-0.1242
2001-03-28,-2.4036
2001-03-29,0.5945
2001-03-30,0.1266
2001-04-02,2.9511
2001-04-03,-4.7501999999999995
2001-04-04,0.6019
2001-04-05,4.7009
2001-04-06,0.8163
2001-04-09,-3.6437
2001-04-10,-3.1092
2001-04-11,3.1223
2001-04-12,-1.2195
2001-04-16,-1.9583
2001-04-17,2.0408
2001-04-18,7.7021
2001-04-19,2.6471999999999998
2001-04-20,-0.7698
2001-04-23,-0.5043
2001-04-24,-0.3899
2001-04-25,-1.1742
2001-04-26,5.0693
2001-04-27,6.3325
2001-04-30,-1.7724
2001-05-01,3.284
2001-05-02,0.0699
2001-05-03,-1.4316
2001-05-04,-0.4605
2001-05-07,1.9573
2001-05-08,-0.2094
2001-05-09,0.7345
2001-05-10,12.5347
2001-05-11,2.4375
2001-05-14,-0.8735
2001-05-15,1.1243
2001-05-16,2.6142
2001-05-17,2.1962
2001-05-18,-2.7221
2001-05-21,0.0
2001-05-22,-0.8542
2001-05-23,-3.6542
2001-05-24,-0.4009
2001-05-25,-0.4644
2001-05-29,0.7776
2001-05-30,-4.1667
2001-05-31,-0.0895
2001-06-01,-0.1935
2001-06-04,-1.0343
2001-06-05,3.3638
2001-06-06,-0.8215
2001-06-07,1.9433
2001-06-08,-1.9375
2001-06-11,-1.912
2001-06-12,2.4042
2001-06-13,-0.8566
2001-06-14,-1.568
2001-06-15,-1.0078
2001-06-18,3.9409
2001-06-19,-0.3791
2001-06-20,3.4887
2001-06-21,2.7888
2001-06-22,-4.5021
2001-06-25,-3.7153
2001-06-26,-5.3502
2001-06-27,-0.1713
2001-06-28,1.9218
2001-06-29,-2.3569
2001-07-02,-1.069
2001-07-03,-0.2788
2001-07-05,-2.8312
2001-07-06,-4.6763
2001-07-09,-1.5093999999999999
2001-07-10,-2.1073
2001-07-11,1.3699
2001-07-12,7.1815
2001-07-13,4.683
2001-07-16,-0.8259
2001-07-17,1.9083999999999999
2001-07-18,2.1791
2001-07-19,-0.4665
2001-07-20,1.2722
2001-07-23,-1.9504000000000001
2001-07-24,-3.0681
2001-07-25,-2.6435
2001-07-26,-4.3944
2001-07-27,1.6816
2001-07-30,0.3675
2001-07-31,0.0
2001-08-01,1.0619
2001-08-02,0.5435
2001-08-03,-1.2973
2001-08-06,-0.9127
2001-08-07,0.0
2001-08-08,0.1105
2001-08-09,-5.7783999999999995
2001-08-10,-0.8203
2001-08-13,-4.8838
2001-08-14,-0.3727
2001-08-15,-1.9119000000000002
2001-08-16,-1.0593
2001-08-17,-8.2227
2001-08-20,0.14
2001-08-21,-2.1435
2001-08-22,-4.0476
2001-08-23,2.2333
2001-08-24,0.534
2001-08-27,-0.1931
2001-08-28,-1.79
2001-08-29,-2.9557
2001-08-30,-3.0457
2001-08-31,2.8796
2001-09-04,0.1527
2001-09-05,-3.4553
2001-09-06,-21.0526
2001-09-07,-0.0667
2001-09-10,-0.7338
2001-09-17,-15.9274
2001-09-18,-2.0783
2001-09-19,2.0588
2001-09-20,-6.25
2001-09-21,-2.3932
2001-09-24,9.1068
2001-09-25,-3.6917999999999997
2001-09-26,-5.0
2001-09-27,0.4386
2001-09-28,4.3668
2001-10-01,-0.251
2001-10-02,-0.1678
2001-10-03,8.2353
2001-10-04,0.854
2001-10-05,1.6166
2001-10-08,1.1364
2001-10-09,-2.8464
2001-10-10,4.7032
2001-10-11,1.1046
2001-10-12,-1.3838
2001-10-15,0.4431
2001-10-16,4.2647
2001-10-17,-1.6219999999999999
2001-10-18,0.7168
2001-10-19,3.2028
2001-10-22,-0.7586
2001-10-23,-1.3899
2001-10-24,-1.6913
2001-10-25,0.0
2001-10-26,-0.3584
2001-10-29,-6.1151
2001-10-30,-2.6054
2001-10-31,2.8324
2001-11-01,3.2135
2001-11-02,3.9288
2001-11-05,-2.6391
2001-11-06,5.7143
2001-11-07,-4.158
2001-11-08,-1.5184
2001-11-09,-2.5698
2001-11-12,0.8289
2001-11-13,4.6338
2001-11-14,7.7143
2001-11-15,-3.5145999999999997
2001-11-16,-3.0928
2001-11-19,7.3759
2001-11-20,-3.0383
2001-11-21,0.545
2001-11-23,2.9133
2001-11-26,-1.58
2001-11-27,-3.6789
2001-11-28,-5.4861
2001-11-29,-3.0125
2001-11-30,0.2273
2001-12-03,-0.2268
2001-12-04,-0.9848
2001-12-05,4.0719
2001-12-06,4.5655
2001-12-07,-2.6761
2001-12-10,-1.5918999999999999
2001-12-11,-4.3382
2001-12-12,-0.0769
2001-12-13,-0.1538
2001-12-14,0.2311
2001-12-17,2.3059
2001-12-18,-4.583
2001-12-19,-6.2992
2001-12-20,2.2689
2001-12-21,8.1348
2001-12-24,-1.2918
2001-12-26,2.0015
2001-12-27,3.3962
2001-12-28,2.2628
2001-12-31,-0.4996
2002-01-02,1.1478
2002-01-03,2.4823
2002-01-04,6.9204
2002-01-07,-3.3657
2002-01-08,0.2009
2002-01-09,-2.9412000000000003
2002-01-10,12.6033
2002-01-11,-3.4862
2002-01-14,-1.4575
2002-01-15,-6.3023
2002-01-16,0.0686
2002-01-17,-1.5775000000000001
2002-01-18,-0.5575
2002-01-22,-1.6819
2002-01-23,3.4212
2002-01-24,3.7216
2002-01-25,-3.4551
2002-01-28,-0.5506
2002-01-29,-4.083
2002-01-30,0.5772
2002-01-31,3.2999
2002-02-01,-2.0833
2002-02-04,-5.1773
2002-02-05,0.8975
2002-02-06,-4.3736
2002-02-07,1.5504
2002-02-08,-3.0534
2002-02-11,3.5433
2002-02-12,-1.5209000000000001
2002-02-13,3.0116
2002-02-14,-4.1229
2002-02-15,-3.4402
2002-02-19,-0.7287
2002-02-20,8.7276
2002-02-21,-2.0255
2002-02-22,-4.977
2002-02-25,4.2707
2002-02-26,4.8856
2002-02-27,-8.4871
2002-02-28,-3.4677
2002-03-01,0.8354
2002-03-04,2.5684
2002-03-05,3.8772
2002-03-06,2.4883
2002-03-07,2.5038
2002-03-08,2.9608
2002-03-11,1.7254
2002-03-12,-0.636
2002-03-13,-0.7824
2002-03-14,3.2258
2002-03-15,-1.5278
2002-03-18,0.5642
2002-03-19,3.0856
2002-03-20,4.1497
2002-03-21,-1.1757
2002-03-22,-2.842
2002-03-25,-1.3605
2002-03-26,-0.5517
2002-03-27,4.0222
2002-03-28,0.2667
2002-04-01,-0.7314
2002-04-02,-1.4735
2002-04-03,0.3399
2002-04-04,3.4553
2002-04-05,1.1788
2002-04-08,1.4239
2002-04-09,-1.2763
2002-04-10,-0.1939
2002-04-11,-10.2332
2002-04-12,1.0101
2002-04-15,0.0
2002-04-16,1.7856999999999998
2002-04-17,0.0
2002-04-18,2.1053
2002-04-19,0.1375
2002-04-22,-1.1668
2002-04-23,1.8056
2002-04-24,-2.8649
2002-04-25,-1.1938
2002-04-26,2.4165
2002-04-29,-1.8737
2002-04-30,-0.2122
2002-05-01,2.0553
2002-05-02,3.8889
2002-05-03,-1.2701
2002-05-06,-1.151
2002-05-07,1.5753
2002-05-08,-0.8092
2002-05-09,7.3419
2002-05-10,-1.8366
2002-05-13,4.4516
2002-05-14,4.2619
2002-05-15,-0.3555
2002-05-16,0.4162
2002-05-17,-3.4932
2002-05-20,0.184
2002-05-21,-2.0208
2002-05-22,-15.3125
2002-05-23,2.214
2002-05-24,1.5162
2002-05-28,-0.3556
2002-05-29,0.0157
2002-05-30,2.2873
2002-05-31,1.8169
2002-06-03,-2.059
2002-06-04,1.9622000000000002
2002-06-05,4.3299
2002-06-06,-0.3294
2002-06-07,0.8592
2002-06-10,1.2451
2002-06-11,-0.0647
2002-06-12,0.3886
2002-06-13,-1.5484
2002-06-14,-5.308
2002-06-17,1.7301
2002-06-18,-0.1361
2002-06-19,-0.8856
2002-06-20,0.3436
2002-06-21,-2.3288
2002-06-24,-1.1219999999999999
2002-06-25,-2.1277
2002-06-26,0.7246
2002-06-27,2.8777
2002-06-28,-0.6993
2002-07-01,-3.662
2002-07-02,1.0234
2002-07-03,1.8813
2002-07-05,2.2016999999999998
2002-07-08,-0.6949
2002-07-09,3.5689
2002-07-10,-1.1486
2002-07-11,-4.7163
2002-07-12,-1.4346999999999999
2002-07-15,-0.1456
2002-07-16,-6.8513
2002-07-17,1.0955
2002-07-18,-3.1734
2002-07-19,-2.8777
2002-07-22,-4.0329
2002-07-23,-2.3156
2002-07-24,4.302
2002-07-25,-0.5892
2002-07-26,3.3023
2002-07-29,8.6066
2002-07-30,-3.3962
2002-07-31,-5.0781
2002-08-01,-3.2922000000000002
2002-08-02,-4.2553
2002-08-05,-3.1111
2002-08-06,3.1193
2002-08-07,-0.8007
2002-08-08,0.0897
2002-08-09,0.0896
2002-08-12,-2.4172000000000002
2002-08-13,3.8532
2002-08-14,10.0707
2002-08-15,4.3339
2002-08-16,-10.3077
2002-08-19,3.3448
2002-08-20,-1.4938
2002-08-21,1.4322
2002-08-22,-0.2492
2002-08-23,-2.5812
2002-08-26,2.3077
2002-08-27,-1.8378999999999999
2002-08-28,-1.1915
2002-08-29,1.4643
2002-08-30,-0.4244
2002-09-03,-1.7903
2002-09-04,3.2986
2002-09-05,4.6218
2002-09-06,5.3815
2002-09-09,1.3719999999999999
2002-09-10,-5.2632
2002-09-11,-0.0794
2002-09-12,-3.5743
2002-09-13,2.8007
2002-09-16,0.1603
2002-09-17,-0.8
2002-09-18,0.8065
2002-09-19,-2.0624
2002-09-20,1.5548
2002-09-23,-1.8533
2002-09-24,-4.2693
2002-09-25,2.8302
2002-09-26,3.8365
2002-09-27,-7.1486
2002-09-30,-6.1419
2002-10-01,-6.8203
2002-10-02,-1.4837
2002-10-03,-7.9317
2002-10-04,2.7263
2002-10-07,-6.1571
2002-10-08,8.4842
2002-10-09,-3.024
2002-10-10,1.2903
2002-10-11,2.7601
2002-10-14,3.2025
2002-10-15,4.9049
2002-10-16,-2.1947
2002-10-17,2.6341
2002-10-18,0.2852
2002-10-21,-2.2749
2002-10-22,-3.1038
2002-10-23,2.1021
2002-10-24,4.2157
2002-10-25,7.0555
2002-10-28,0.4394
2002-10-29,0.6124
2002-10-30,1.7391
2002-10-31,0.5983
2002-11-01,5.7774
2002-11-04,-0.6426
2002-11-05,3.3145
2002-11-06,-0.0782
2002-11-07,5.0901
2002-11-08,-2.0119
2002-11-11,-1.1407
2002-11-12,1.0769
2002-11-13,4.2618
2002-11-14,1.4599
2002-11-15,6.6187000000000005
2002-11-18,-4.1835
2002-11-19,-0.5634
2002-11-20,0.4249
2002-11-21,3.103
2002-11-22,1.2312
2002-11-25,2.7027
2002-11-26,-1.6447
2002-11-27,5.6187000000000005
2002-11-29,0.6333
2002-12-02,0.6293
2002-12-03,-1.5009000000000001
2002-12-04,2.8711
2002-12-05,-3.6465
2002-12-06,-0.3849
2002-12-09,-2.7688
2002-12-10,4.3046
2002-12-11,0.1905
2002-12-12,0.4436
2002-12-13,-0.9464
2002-12-16,3.8217
2002-12-17,-0.3067
2002-12-18,-3.6923
2002-12-19,1.7891
2002-12-20,-0.5022
2002-12-23,-6.6246
2002-12-24,-2.2297
2002-12-26,2.8334
2002-12-27,-2.1505
2002-12-30,5.0824
2002-12-31,1.4379
2003-01-02,3.5438
2003-01-03,-2.9247
2003-01-06,0.9615
2003-01-07,-0.254
2003-01-08,0.8275
2003-01-09,-0.1263
2003-01-10,-0.6321
2003-01-13,-1.3995
2003-01-14,0.8387
2003-01-15,-3.199
2003-01-16,-0.8592
2003-01-17,-1.2
2003-01-21,-4.3185
2003-01-22,1.9041000000000001
2003-01-23,6.3668
2003-01-24,-4.4242
2003-01-27,-4.629
2003-01-28,5.7816
2003-01-29,-0.4723
2003-01-30,0.339
2003-01-31,-1.1486
2003-02-03,0.5468
2003-02-04,-0.068
2003-02-05,1.9048
2003-02-06,3.6715999999999998
2003-02-07,-1.9317
2003-02-10,-0.2626
2003-02-11,-0.6583
2003-02-12,0.5964
2003-02-13,-3.2938
2003-02-14,2.0436
2003-02-18,0.1335
2003-02-19,-1.0667
2003-02-20,-0.5391
2003-02-21,1.4228
2003-02-24,-1.1356
2003-02-25,0.0
2003-02-26,-0.1203
2003-02-27,0.4065
2003-02-28,-12.0108
2003-03-03,-0.6902
2003-03-04,-1.9304999999999999
2003-03-05,1.1811
2003-03-06,2.5681000000000003
2003-03-07,4.173
2003-03-10,-2.6948
2003-03-11,-0.8234
2003-03-12,0.3019
2003-03-13,6.8473
2003-03-14,0.3521
2003-03-17,3.4386
2003-03-18,0.0678
2003-03-19,1.4915
2003-03-20,0.8016
2003-03-21,-1.0603
2003-03-24,-3.6169000000000002
2003-03-25,2.5017
2003-03-26,0.678
2003-03-27,-0.1347
2003-03-28,-1.3486
2003-03-31,-0.9569
2003-04-01,1.4493
2003-04-02,3.3333
2003-04-03,-0.1317
2003-04-04,2.5049
2003-04-07,0.7074
2003-04-08,-1.5964
2003-04-09,-0.7138
2003-04-10,3.2026
2003-04-11,2.5966
2003-04-14,0.2469
2003-04-15,1.8473000000000002
2003-04-16,-2.9625
2003-04-17,2.1184
2003-04-21,-2.4405
2003-04-22,2.5641
2003-04-23,-0.122
2003-04-24,-1.0989
2003-04-25,-0.2469
2003-04-28,1.6089
2003-04-29,1.5225
2003-04-30,-0.24
2003-05-01,-3.7883
2003-05-02,3.25
2003-05-05,-0.4843
2003-05-06,1.2165
2003-05-07,-0.2404
2003-05-08,4.0964
2003-05-09,-0.7523
2003-05-12,2.0408
2003-05-13,0.5714
2003-05-14,-2.1591
2003-05-15,-1.4518
2003-05-16,-3.4767
2003-05-19,-0.1221
2003-05-20,0.8557
2003-05-21,1.0436
2003-05-22,3.3033
2003-05-23,-4.0698
2003-05-27,2.1212
2003-05-28,1.1276
2003-05-29,-1.5258
2003-05-30,1.3111
2003-06-02,2.5294
2003-06-03,1.7212
2003-06-04,2.0869
2003-06-05,-0.3867
2003-06-06,-1.553
2003-06-09,-0.6197
2003-06-10,-2.551
2003-06-11,0.2327
2003-06-12,-1.3349
2003-06-13,-1.0588
2003-06-16,2.0809
2003-06-17,0.0
2003-06-18,2.0967
2003-06-19,-0.4564
2003-06-20,-0.4011
2003-06-23,2.4166
2003-06-24,1.7978
2003-06-25,2.5938
2003-06-26,0.8607
2003-06-27,-0.64
2003-06-30,0.6978
2003-07-01,0.8529
2003-07-02,0.1586
2003-07-03,-1.847
2003-07-07,2.4194
2003-07-08,1.2073
2003-07-09,0.3112
2003-07-10,-1.4478
2003-07-11,-0.5247
2003-07-14,1.8987
2003-07-15,-0.4141
2003-07-16,-0.8836
2003-07-17,-0.7866
2003-07-18,1.7442
2003-07-21,-1.039
2003-07-22,-1.5748
2003-07-23,0.48
2003-07-24,-0.8493
2003-07-25,2.6231
2003-07-28,-1.6171
2003-07-29,-3.4995
2003-07-30,-2.1978
2003-07-31,1.0674
2003-08-01,-1.2229
2003-08-04,0.5065
2003-08-05,-2.1277
2003-08-06,1.3158
2003-08-07,2.5409
2003-08-08,1.4868000000000001
2003-08-11,1.0309
2003-08-12,1.6649
2003-08-13,0.1585
2003-08-14,1.4241
2003-08-15,0.26
2003-08-18,-0.6743
2003-08-19,0.7833
2003-08-20,0.6736
2003-08-21,1.1323
2003-08-22,-2.1883
2003-08-25,1.4048
2003-08-26,2.1036
2003-08-27,0.1005
2003-08-28,1.8072
2003-08-29,3.0079
2003-09-02,0.6702
2003-09-03,-0.1427
2003-09-04,-13.4286
2003-09-05,0.44
2003-09-08,-1.4786000000000001
2003-09-09,-0.1668
2003-09-10,-0.5568
2003-09-11,1.0078
2003-09-12,0.8869
2003-09-15,-0.8242
2003-09-16,1.4958
2003-09-17,-0.0972
2003-09-18,0.3829
2003-09-19,0.0545
2003-09-22,0.7625
2003-09-23,-1.0811
2003-09-24,-3.2787
2003-09-25,0.3955
2003-09-26,0.5627
2003-09-29,-2.0145
2003-09-30,-2.2273
2003-10-01,2.979
2003-10-02,2.3823
2003-10-03,0.831
2003-10-06,0.7143
2003-10-07,0.2728
2003-10-08,-1.0337
2003-10-09,5.2776
2003-10-10,-0.2089
2003-10-13,2.0408
2003-10-14,1.3846
2003-10-15,-0.4552
2003-10-16,-0.6098
2003-10-17,-2.2495
2003-10-20,-0.6799
2003-10-21,-2.0011
2003-10-22,-1.4508
2003-10-23,-0.3817
2003-10-24,-0.6568
2003-10-27,-0.3857
2003-10-28,2.5442
2003-10-29,1.0248
2003-10-30,0.9076
2003-10-31,0.9524
2003-11-03,-0.4717
2003-11-04,-0.6846
2003-11-05,-0.7953
2003-11-06,8.3912
2003-11-07,1.5779
2003-11-10,0.6311
2003-11-11,1.4472
2003-11-12,3.1859
2003-11-13,-1.7050999999999998
2003-11-14,1.1252
2003-11-17,-1.9008
2003-11-18,-1.5594999999999999
2003-11-19,0.4801
2003-11-20,0.2867
2003-11-21,-0.7146
2003-11-24,2.2073
2003-11-25,2.8169
2003-11-26,-1.3242
2003-11-28,-0.509
2003-12-01,0.186
2003-12-02,-1.2071
2003-12-03,-0.4699
2003-12-04,-0.2833
2003-12-05,-0.8049
2003-12-08,-0.0477
2003-12-09,-0.7641
2003-12-10,-0.5294
2003-12-11,1.8868
2003-12-12,-0.6648
2003-12-15,0.956
2003-12-16,1.5152
2003-12-17,2.9487
2003-12-18,2.0408
2003-12-19,0.7556
2003-12-22,1.4557
2003-12-23,0.8261
2003-12-24,-1.2074
2003-12-26,0.2182
2003-12-29,0.8711
2003-12-30,0.3454
2003-12-31,-0.1291
2004-01-02,-2.9298
2004-01-05,0.3551
2004-01-06,2.1672
2004-01-07,-0.4329
2004-01-08,-13.0435
2004-01-09,-0.75
2004-01-12,0.0
2004-01-13,0.0504
2004-01-14,2.9708
2004-01-15,-0.2445
2004-01-16,0.2451
2004-01-20,-2.2005
2004-01-21,-1.3
2004-01-22,1.5198
2004-01-23,-1.6467
2004-01-26,-0.7103
2004-01-27,-3.3725
2004-01-28,-2.4855
2004-01-29,-0.2169
2004-01-30,0.9783
2004-02-02,1.7223000000000002
2004-02-03,1.5873
2004-02-04,-1.5625
2004-02-05,8.9418
2004-02-06,-1.7970000000000002
2004-02-09,-0.4946
2004-02-10,-0.2485
2004-02-11,1.5446
2004-02-12,-0.6379
2004-02-13,-0.2469
2004-02-17,1.9306999999999999
2004-02-18,1.0199
2004-02-19,-1.1058
2004-02-20,-0.4375
2004-02-23,-0.1465
2004-02-24,-0.489
2004-02-25,3.5489
2004-02-26,0.1425
2004-02-27,-1.3283
2004-03-01,-0.3846
2004-03-02,0.2896
2004-03-03,1.3956
2004-03-04,2.1357
2004-03-05,0.4647
2004-03-08,-0.6013
2004-03-09,-1.1633
2004-03-10,-2.2599
2004-03-11,-0.8671
2004-03-12,1.9436
2004-03-15,-2.1449
2004-03-16,0.0
2004-03-17,0.341
2004-03-18,1.3107
2004-03-19,-1.15
2004-03-22,-0.824
2004-03-23,-0.4399
2004-03-24,0.9327
2004-03-25,2.2374
2004-03-26,0.2854
2004-03-29,1.7078
2004-03-30,0.4198
2004-03-31,1.8114
2004-04-01,-0.5474
2004-04-02,1.0092
2004-04-05,0.9083
2004-04-06,1.2601
2004-04-07,-0.7556
2004-04-08,-2.3287
2004-04-12,1.9257
2004-04-13,-1.6194
2004-04-14,-0.7773
2004-04-15,0.9677
2004-04-16,1.141
2004-04-19,-1.3087
2004-04-20,-0.4572
2004-04-21,1.8374000000000001
2004-04-22,1.9396
2004-04-23,1.7699
2004-04-26,-0.8696
2004-04-27,1.1842
2004-04-28,-2.3407
2004-04-29,-1.8197999999999999
2004-04-30,-0.4973
2004-05-03,1.363
2004-05-04,2.017
2004-05-05,-0.4833
2004-05-06,-1.7219
2004-05-07,-1.168
2004-05-10,0.2273
2004-05-11,1.0431
2004-05-12,0.6732
2004-05-13,-1.2037
2004-05-14,-1.2184
2004-05-17,-0.3655
2004-05-18,1.8799000000000001
2004-05-19,0.91
2004-05-20,0.4911
2004-05-21,0.311
2004-05-24,0.2214
2004-05-25,2.2978
2004-05-26,1.1231
