ticker,DRAD US Equity
2004-11-01,-0.6951
2004-11-02,-1.0
2004-11-03,-8.2828
2004-11-04,-4.185
2004-11-05,-8.046
2004-11-08,-8.125
2004-11-09,1.4966
2004-11-10,3.2172
2004-11-11,11.818200000000001
2004-11-12,-5.4472
2004-11-15,3.5499
2004-11-16,3.3333
2004-11-17,19.3893
2004-11-18,-0.0962
2004-11-19,2.7911
2004-11-22,-6.367
2004-11-23,-0.8
2004-11-24,-6.0484
2004-11-26,-6.6524
2004-11-29,0.5747
2004-11-30,6.8571
2004-12-01,-2.0321
2004-12-02,3.2641999999999998
2004-12-03,-1.9981
2004-12-06,-2.9126
2004-12-07,-12.7778
2004-12-08,-1.5287
2004-12-09,4.2691
2004-12-10,-1.3648
2004-12-13,1.2579
2004-12-14,1.3665
2004-12-15,4.1667
2004-12-16,2.1176
2004-12-17,-7.9493
2004-12-20,0.1252
2004-12-21,-0.375
2004-12-22,-0.6274
2004-12-23,13.1313
2004-12-27,-2.3438
2004-12-28,1.0286
2004-12-29,-0.3394
2004-12-30,0.681
2004-12-31,-0.2255
2005-01-03,0.0
2005-01-04,-2.5989
2005-01-05,-0.348
2005-01-06,-1.0477
2005-01-07,2.3529
2005-01-10,-0.4598
2005-01-11,-2.7714
2005-01-12,-2.2565
2005-01-13,0.8505
2005-01-14,-0.241
2005-01-18,-1.5699999999999998
2005-01-19,0.4908
2005-01-20,-1.8315000000000001
2005-01-21,-0.7463
2005-01-24,-5.3885
2005-01-25,-0.6623
2005-01-26,0.1333
2005-01-27,-2.3968
2005-01-28,0.2729
2005-01-31,2.7211
2005-02-01,-0.6623
2005-02-02,2.9333
2005-02-03,-1.5544
2005-02-04,3.2895
2005-02-07,-1.4013
2005-02-08,-0.1292
2005-02-09,-4.3984
2005-02-10,1.4885
2005-02-11,-0.4
2005-02-14,-2.9451
2005-02-15,2.2207
2005-02-16,1.066
2005-02-17,0.8011
2005-02-18,2.2517
2005-02-22,0.6477
2005-02-23,-0.6435
2005-02-24,-0.2591
2005-02-25,-0.5195
2005-02-28,0.9138
2005-03-01,2.1992
2005-03-02,-4.0506
2005-03-03,0.1319
2005-03-04,1.4493
2005-03-07,-1.8182
2005-03-08,0.5291
2005-03-09,2.6316
2005-03-10,1.5385
2005-03-11,-1.2626
2005-03-14,1.023
2005-03-15,-2.3924
2005-03-16,3.4885
2005-03-17,0.1253
2005-03-18,-2.6283
2005-03-21,-0.6427
2005-03-22,-1.6818
2005-03-23,-2.2368
2005-03-24,2.288
2005-03-28,3.8158
2005-03-29,-0.6337
2005-03-30,-0.5102
2005-03-31,-0.641
2005-04-01,-3.0968
2005-04-04,1.0652
2005-04-05,-1.581
2005-04-06,1.4726
2005-04-07,-0.3958
2005-04-08,-2.1722
2005-04-11,0.1895
2005-04-12,0.9459
2005-04-13,0.4016
2005-04-14,-5.7333
2005-04-15,-5.7992
2005-04-18,-7.3574
2005-04-19,-9.7245
2005-04-20,12.2083
2005-04-21,-8.0
2005-04-22,-13.0435
2005-04-25,1.4
2005-04-26,12.426
2005-04-27,-0.8772
2005-04-28,-2.6549
2005-04-29,4.9091000000000005
2005-05-02,-3.1196
2005-05-03,-7.3345
2005-05-04,3.668
2005-05-05,1.8622
2005-05-06,-3.2907
2005-05-09,0.189
2005-05-10,-0.7547
2005-05-11,-0.1901
2005-05-12,2.0952
2005-05-13,2.4254
2005-05-16,-2.9144
2005-05-17,-3.7523
2005-05-18,1.3645
2005-05-19,0.9615
2005-05-20,1.1429
2005-05-23,-1.1299
2005-05-24,1.7143000000000002
2005-05-25,-1.6854
2005-05-26,-0.1905
2005-05-27,1.3359
2005-05-31,-0.1883
2005-06-01,-0.7547
2005-06-02,-0.1901
2005-06-03,0.9524
2005-06-06,0.0
2005-06-07,-1.1320999999999999
2005-06-08,1.145
2005-06-09,3.9623
2005-06-10,6.3521
2005-06-13,-0.5119
2005-06-14,0.1715
2005-06-15,2.3288
2005-06-16,1.573
2005-06-17,0.3295
2005-06-20,0.0
2005-06-21,-2.7915
2005-06-22,-5.5743
2005-06-23,5.0089
2005-06-24,-4.5997
2005-06-27,1.4285999999999999
2005-06-28,-1.9365999999999999
2005-06-29,0.8977
2005-06-30,-3.2028
2005-07-01,5.1471
2005-07-05,-0.3497
2005-07-06,4.386
2005-07-07,-4.3697
2005-07-08,1.0545
2005-07-11,0.8696
2005-07-12,-1.3793
2005-07-13,2.2727
2005-07-14,-0.8547
2005-07-15,-0.1724
2005-07-18,2.9361
2005-07-19,-1.0067
2005-07-20,-2.5423999999999998
2005-07-21,3.3043
2005-07-22,-8.5859
2005-07-25,0.3683
2005-07-26,0.1835
2005-07-27,-5.4945
2005-07-28,-6.0078
2005-07-29,1.0309
2005-08-01,-0.2041
2005-08-02,-8.589
2005-08-03,5.8166
2005-08-04,3.5941
2005-08-05,2.449
2005-08-08,1.3944
2005-08-09,-0.7859
2005-08-10,2.3762
2005-08-11,-0.7737
2005-08-12,-1.3645
2005-08-15,-1.3834
2005-08-16,1.4028
2005-08-17,-1.9763
2005-08-18,-2.4194
2005-08-19,1.2397
2005-08-22,4.0816
2005-08-23,0.9804
2005-08-24,-1.3592
2005-08-25,-2.1654
2005-08-26,1.6097000000000001
2005-08-29,-0.9901
2005-08-30,-0.2
2005-08-31,0.0
2005-09-01,0.0
2005-09-02,1.4028
2005-09-06,-2.5692
2005-09-07,0.4057
2005-09-08,0.8081
2005-09-09,-0.8016
2005-09-12,1.0101
2005-09-13,-3.0
2005-09-14,3.0928
2005-09-15,-0.4
2005-09-16,-2.8112
2005-09-19,1.0331
2005-09-20,0.409
2005-09-21,-4.4807
2005-09-22,0.2132
2005-09-23,5.3191
2005-09-26,-1.4141
2005-09-27,-1.2295
2005-09-28,0.4149
2005-09-29,-2.8926
2005-09-30,2.6809
2005-10-03,1.9478
2005-10-04,-0.813
2005-10-05,-3.0738
2005-10-06,0.4228
2005-10-07,-0.8421
2005-10-10,-4.4586
2005-10-11,-8.4444
2005-10-12,6.068
2005-10-13,1.6018
2005-10-14,-2.9279
2005-10-17,0.464
2005-10-18,-3.0023
2005-10-19,2.1429
2005-10-20,0.6993
2005-10-21,-5.0926
2005-10-24,2.1951
2005-10-25,6.2053
2005-10-26,1.1236
2005-10-27,-6.2222
2005-10-28,3.3175
2005-10-31,-0.6881
2005-11-01,-0.9238
2005-11-02,0.6993
2005-11-03,-0.2315
2005-11-04,-1.6240999999999999
2005-11-07,-0.7075
2005-11-08,-4.2755
2005-11-09,0.7444
2005-11-10,-1.4778
2005-11-11,-1.25
2005-11-14,-2.0253
2005-11-15,-1.8088
2005-11-16,-6.5789
2005-11-17,1.4085
2005-11-18,0.8333
2005-11-21,4.6832
2005-11-22,-1.0526
2005-11-23,0.7979
2005-11-25,1.3193
2005-11-28,1.0417
2005-11-29,0.7732
2005-11-30,-1.2788
2005-12-01,3.6269
2005-12-02,3.0
2005-12-05,-2.6699
2005-12-06,2.2444
2005-12-07,-1.9512
2005-12-08,0.4975
2005-12-09,-0.495
2005-12-12,-1.7412999999999998
2005-12-13,2.2785
2005-12-14,-0.9901
2005-12-15,2.0
2005-12-16,-0.7353
2005-12-19,-1.2346
2005-12-20,-1.0
2005-12-21,-2.5253
2005-12-22,1.2953000000000001
2005-12-23,-0.7673
2005-12-27,1.8041
2005-12-28,0.5063
2005-12-29,-0.2519
2005-12-30,1.5152
2006-01-03,0.7463
2006-01-04,1.7284000000000002
2006-01-05,-3.3981
2006-01-06,0.5025
2006-01-09,-2.75
2006-01-10,-4.3702
2006-01-11,2.4194
2006-01-12,-5.7743
2006-01-13,6.1003
2006-01-17,-2.8616
2006-01-18,0.8108
2006-01-19,2.9491
2006-01-20,-0.7812
2006-01-23,-1.5748
2006-01-24,-1.6
2006-01-25,-0.542
2006-01-26,0.2725
2006-01-27,2.1739
2006-01-30,1.8617
2006-01-31,4.4386
2006-02-01,1.5
2006-02-02,0.9852
2006-02-03,-0.4878
2006-02-06,-1.9607999999999999
2006-02-07,2.0
2006-02-08,-1.9607999999999999
2006-02-09,-0.25
2006-02-10,-0.7519
2006-02-13,1.0101
2006-02-14,-2.5
2006-02-15,2.5641
2006-02-16,-0.25
2006-02-17,1.5038
2006-02-21,-1.7284000000000002
2006-02-22,0.5025
2006-02-23,-0.75
2006-02-24,-0.5038
2006-02-27,0.0
2006-02-28,0.0
2006-03-01,-1.5190000000000001
2006-03-02,0.0
2006-03-03,-0.7712
2006-03-06,-0.7772
2006-03-07,-0.7833
2006-03-08,2.3684
2006-03-09,-2.0566
2006-03-10,-0.2625
2006-03-13,0.2632
2006-03-14,-0.2625
2006-03-15,-1.0526
2006-03-16,1.3298
2006-03-17,-0.5249
2006-03-20,-1.0554
2006-03-21,0.2667
2006-03-22,4.2553
2006-03-23,-0.5102
2006-03-24,13.5897
2006-03-27,-7.4492
2006-03-28,-0.9756
2006-03-29,-0.4926
2006-03-30,0.2475
2006-03-31,5.679
2006-04-03,-2.1028000000000002
2006-04-04,-1.432
2006-04-05,0.2421
2006-04-06,-1.2077
2006-04-07,-1.467
2006-04-10,-0.7444
2006-04-11,-1.25
2006-04-12,0.0
2006-04-13,0.0
2006-04-17,0.7595
2006-04-18,-1.2563
2006-04-19,1.7812000000000001
2006-04-20,-1.25
2006-04-21,-0.5063
2006-04-24,0.2545
2006-04-25,-1.0152
2006-04-26,0.2564
2006-04-27,-0.2558
2006-04-28,1.2821
2006-05-01,-0.2532
2006-05-02,2.5381
2006-05-03,0.495
2006-05-04,1.9704000000000002
2006-05-05,9.6618
2006-05-08,-0.2203
2006-05-09,4.1943
2006-05-10,-2.1186
2006-05-11,1.9481000000000002
2006-05-12,1.9108
2006-05-15,-1.6667
2006-05-16,1.6949
2006-05-17,-0.4167
2006-05-18,2.9289
2006-05-19,-5.2846
2006-05-22,2.5751
2006-05-23,-1.6736
2006-05-24,0.4255
2006-05-25,-1.9068
2006-05-26,1.2959
2006-05-30,0.4264
2006-05-31,-2.3355
2006-06-01,4.1304
2006-06-02,0.8351
2006-06-05,-0.4141
2006-06-06,0.4158
2006-06-07,1.4493
2006-06-08,-0.6122
2006-06-09,0.8214
2006-06-12,1.6293
2006-06-13,1.2024
2006-06-14,0.9901
2006-06-15,-1.9607999999999999
2006-06-16,0.2
2006-06-19,2.7944
2006-06-20,0.9709
2006-06-21,1.7308
2006-06-22,-6.8053
2006-06-23,0.6085
2006-06-26,-1.2097
2006-06-27,1.0204
2006-06-28,-2.4242
2006-06-29,0.6211
2006-06-30,-7.8189
2006-07-03,-0.9152
2006-07-05,9.7094
2006-07-06,-1.6427
2006-07-07,0.0
2006-07-10,-6.0543
2006-07-11,2.0
2006-07-12,2.1786
2006-07-13,-4.0512
2006-07-14,3.1111
2006-07-17,-4.5259
2006-07-18,-0.9029
2006-07-19,-2.2779
2006-07-20,-1.4219
2006-07-21,-5.1785
2006-07-24,-2.5234
2006-07-25,-7.3888
2006-07-26,8.8398
2006-07-27,3.5533
2006-07-28,-2.9412000000000003
2006-07-31,2.2727
2006-08-01,-1.2346
2006-08-02,-0.25
2006-08-03,-2.005
2006-08-04,-4.0921
2006-08-07,5.8667
2006-08-08,-5.2897
2006-08-09,0.7979
2006-08-10,1.5831
2006-08-11,-3.8961
2006-08-14,-2.973
2006-08-15,0.8357
2006-08-16,-1.105
2006-08-17,0.5587
2006-08-18,1.9444
2006-08-21,0.8174
2006-08-22,2.1622
2006-08-23,-0.7937
2006-08-24,4.8
2006-08-25,3.3079
2006-08-28,0.4926
2006-08-29,-1.9607999999999999
2006-08-30,2.25
2006-08-31,2.1974
2006-09-01,2.1562
2006-09-05,-0.9368
2006-09-06,-5.6738
2006-09-07,-1.0025
2006-09-08,-2.0253
2006-09-11,1.0336
2006-09-12,-2.046
2006-09-13,1.0444
2006-09-14,-2.584
2006-09-15,4.7745
2006-09-18,-1.0127
2006-09-19,-0.2558
2006-09-20,-2.8205
2006-09-21,-1.3193
2006-09-22,0.0
2006-09-25,-2.1390000000000002
2006-09-26,3.0055
2006-09-27,-0.7958
2006-09-28,0.0
2006-09-29,-0.2674
2006-10-02,0.8043
2006-10-03,-0.5319
2006-10-04,0.2674
2006-10-05,2.1333
2006-10-06,1.5666
2006-10-09,-0.2571
2006-10-10,0.2577
2006-10-11,0.0
2006-10-12,-0.2314
2006-10-13,-0.7988
2006-10-16,-2.5974
2006-10-17,1.3333
2006-10-18,3.6842
2006-10-19,-0.5076
2006-10-20,3.3163
2006-10-23,-0.2469
2006-10-24,-3.2178
2006-10-25,2.3018
2006-10-26,3.0
2006-10-27,2.6699
2006-10-30,-5.6738
2006-10-31,-6.5163
2006-11-01,0.0
2006-11-02,-1.8767
2006-11-03,-0.2732
2006-11-06,-3.5616
2006-11-07,0.8523
2006-11-08,-3.0986
2006-11-09,3.1977
2006-11-10,-0.4507
2006-11-13,-2.9428
2006-11-14,-3.7901
2006-11-15,5.7576
2006-11-16,14.3266
2006-11-17,0.2506
2006-11-20,-2.25
2006-11-21,-0.7673
2006-11-22,-4.6392
2006-11-24,0.0
2006-11-27,0.0
2006-11-28,-2.1622
2006-11-29,-0.2762
2006-11-30,3.8781
2006-12-01,-3.4667
2006-12-04,-0.8287
2006-12-05,-0.5571
2006-12-06,-0.8403
2006-12-07,2.3729
2006-12-08,5.4084
2006-12-11,-0.5236
2006-12-12,2.3684
2006-12-13,1.2852999999999999
2006-12-14,1.5228000000000002
2006-12-15,-1.25
2006-12-18,1.5190000000000001
2006-12-19,0.4988
2006-12-20,0.4963
2006-12-21,0.4938
2006-12-22,-0.4914
2006-12-26,1.2346
2006-12-27,-1.2195
2006-12-28,1.9752999999999998
2006-12-29,-0.2421
2007-01-03,-1.2136
2007-01-04,2.2113
2007-01-05,0.0
2007-01-08,0.2404
2007-01-09,0.0
2007-01-10,-0.4796
2007-01-11,9.3976
2007-01-12,2.8634
2007-01-16,-0.6424
2007-01-17,0.0
2007-01-18,-0.431
2007-01-19,-2.5974
2007-01-22,-2.4444
2007-01-23,-2.4559
2007-01-24,-0.0511
2007-01-25,3.271
2007-01-26,-3.3937
2007-01-29,3.2787
2007-01-30,0.0
2007-01-31,0.6803
2007-02-01,-3.8288
2007-02-02,-0.9368
2007-02-05,2.3641
2007-02-06,0.0
2007-02-07,2.7714
2007-02-08,-1.573
2007-02-09,-1.5981999999999998
2007-02-12,0.0
2007-02-13,1.6240999999999999
2007-02-14,6.1615
2007-02-15,-0.2124
2007-02-16,2.8017
2007-02-20,0.4193
2007-02-21,-0.4175
2007-02-22,0.8386
2007-02-23,0.2079
2007-02-26,1.0399
2007-02-27,-1.0292
2007-02-28,-0.4149
2007-03-01,0.9661
2007-03-02,-0.7506
2007-03-05,-5.6133
2007-03-06,0.2203
2007-03-07,-0.4396
2007-03-08,0.0
2007-03-09,-2.649
2007-03-12,0.2268
2007-03-13,0.2262
2007-03-14,-2.4859
2007-03-15,-2.312
2007-03-16,0.237
2007-03-19,2.3641
2007-03-20,-0.6928
2007-03-21,0.0
2007-03-22,-2.7907
2007-03-23,1.9139
2007-03-26,-0.2347
2007-03-27,1.6471
2007-03-28,7.1759
2007-03-29,0.8639
2007-03-30,-1.2848
2007-04-02,-0.6508
2007-04-03,-1.5284
2007-04-04,-0.6652
2007-04-05,2.9018
2007-04-09,0.6508
2007-04-10,-1.0776
2007-04-11,0.4357
2007-04-12,0.2169
2007-04-13,3.8961
2007-04-16,-2.0833
2007-04-17,1.0638
2007-04-18,-0.2105
2007-04-19,-1.2658
2007-04-20,-1.2821
2007-04-23,0.6494
2007-04-24,-2.1505
2007-04-25,1.3187
2007-04-26,-1.1280000000000001
2007-04-27,1.1409
2007-04-30,-0.8677
2007-05-01,0.4376
2007-05-02,-1.3072
2007-05-03,-4.1943
2007-05-04,0.9217
2007-05-07,4.5662
2007-05-08,-1.5284
2007-05-09,-2.6608
2007-05-10,-1.5945
2007-05-11,2.5463
2007-05-14,-0.2257
2007-05-15,-0.6787
2007-05-16,0.0
2007-05-17,-2.0501
2007-05-18,1.8605
2007-05-21,2.7397
2007-05-22,0.6667
2007-05-23,-1.1038000000000001
2007-05-24,-2.0089
2007-05-25,-1.5945
2007-05-29,-0.2315
2007-05-30,4.6404
2007-05-31,0.6652
2007-06-01,-1.3216
2007-06-04,-0.8929
2007-06-05,0.4505
2007-06-06,0.0
2007-06-07,-2.2422
2007-06-08,0.0
2007-06-11,-0.9174
2007-06-12,-0.2315
2007-06-13,0.0
2007-06-14,-0.232
2007-06-15,0.0
2007-06-18,-0.4651
2007-06-19,-0.7009
2007-06-20,0.0
2007-06-21,0.0
2007-06-22,0.2353
2007-06-25,-0.2347
2007-06-26,0.0
2007-06-27,-2.3529
2007-06-28,0.9639
2007-06-29,0.2178
2007-07-02,-2.1225
2007-07-03,0.7299
2007-07-05,2.1739
2007-07-06,-1.6548
2007-07-09,-1.6827
2007-07-10,-1.7115
2007-07-11,0.0
2007-07-12,0.2736
2007-07-13,-3.0017
2007-07-16,0.0
2007-07-17,2.3018
2007-07-18,1.9969000000000001
2007-07-19,0.0031
2007-07-20,-3.1863
2007-07-23,-2.5316
2007-07-24,-0.7792
2007-07-25,-1.3089
2007-07-26,-0.7958
2007-07-27,-1.8717000000000001
2007-07-30,-1.3624
2007-07-31,-1.6575
2007-08-01,-0.2809
2007-08-02,7.0423
2007-08-03,-0.2368
2007-08-06,-1.8696000000000002
2007-08-07,-5.1107
2007-08-08,1.4163999999999999
2007-08-09,-6.4246
2007-08-10,-0.8955
2007-08-13,-2.7108
2007-08-14,-1.2384
2007-08-15,-1.5674000000000001
2007-08-16,-3.1847
2007-08-17,4.6053
2007-08-20,-5.6604
2007-08-21,9.3333
2007-08-22,-1.2195
2007-08-23,-1.2346
2007-08-24,-4.375
2007-08-27,2.6144
2007-08-28,-1.5924
2007-08-29,1.9417
2007-08-30,-1.5873
2007-08-31,0.6452
2007-09-04,0.3205
2007-09-05,2.5559
2007-09-06,-0.9346
2007-09-07,0.6289
2007-09-10,2.5
2007-09-11,0.0
2007-09-12,-0.3049
2007-09-13,6.7278
2007-09-14,-0.8596
2007-09-17,-1.7341
2007-09-18,0.0
2007-09-19,-2.0588
2007-09-20,-2.4024
2007-09-21,0.0
2007-09-24,0.0
2007-09-25,0.0
2007-09-26,-1.2308
2007-09-27,-1.5575999999999999
2007-09-28,2.2152
2007-10-01,-0.9288
2007-10-02,1.5625
2007-10-03,0.0
2007-10-04,0.0
2007-10-05,-3.0769
2007-10-08,1.2698
2007-10-09,0.627
2007-10-10,1.5575999999999999
2007-10-11,-0.3067
2007-10-12,3.0769
2007-10-15,3.5522
2007-10-16,-4.0069
2007-10-17,3.6036
2007-10-18,0.5797
2007-10-19,-5.4755
2007-10-22,8.5366
2007-10-23,0.2809
2007-10-24,-0.5602
2007-10-25,-12.1127
2007-10-26,0.641
2007-10-29,5.414
2007-10-30,0.0
2007-10-31,0.0
2007-11-01,-1.2085
2007-11-02,-0.6116
2007-11-05,0.0
2007-11-06,3.6923
2007-11-07,-2.0772
2007-11-08,7.4848
2007-11-09,-6.1178
2007-11-12,-1.2012
2007-11-13,3.6474
2007-11-14,5.2786
2007-11-15,4.4568
2007-11-16,-0.8
2007-11-19,-5.1075
2007-11-20,-2.5496
2007-11-21,-6.1047
2007-11-23,-2.4768
2007-11-26,16.1905
2007-11-27,-9.0164
2007-11-28,7.2072
2007-11-29,0.5602
2007-11-30,-0.2786
2007-12-03,5.8659
2007-12-04,-8.7071
2007-12-05,0.0
2007-12-06,-0.289
2007-12-07,1.1594
2007-12-10,3.1519
2007-12-11,8.0556
2007-12-12,-6.4267
2007-12-13,-1.9231
2007-12-14,5.042
2007-12-17,-0.5333
2007-12-18,-2.1448
2007-12-19,-1.3699
2007-12-20,6.1111
2007-12-21,-2.6178
2007-12-24,-0.2688
2007-12-26,-3.504
2007-12-27,-0.2793
2007-12-28,-0.8403
2007-12-31,2.8249
2008-01-02,-5.2198
2008-01-03,-2.8986
2008-01-04,-0.597
2008-01-07,8.9489
2008-01-08,-17.5854
2008-01-09,-0.6689
2008-01-10,-0.6734
2008-01-11,1.3559
2008-01-14,-6.0201
2008-01-15,3.2028
2008-01-16,0.0
2008-01-17,0.6897
2008-01-18,0.0
2008-01-22,0.8219
2008-01-23,-10.3261
2008-01-24,4.1667
2008-01-25,0.7273
2008-01-28,3.6101
2008-01-29,-3.8327999999999998
2008-01-30,-5.7971
2008-01-31,6.5385
2008-02-01,-4.6931
2008-02-04,-1.8987
2008-02-05,5.4105
2008-02-06,-3.6264
2008-02-07,3.7628
2008-02-08,7.6923
2008-02-11,7.8231
2008-02-12,0.3155
2008-02-13,-14.4654
2008-02-14,2.9412000000000003
2008-02-15,1.4285999999999999
2008-02-19,5.2817
2008-02-20,-2.6756
2008-02-21,-0.3436
2008-02-22,2.4138
2008-02-25,0.3367
2008-02-26,-2.6846
2008-02-27,0.0
2008-02-28,5.1724
2008-02-29,-5.5738
2008-03-03,-5.2083
2008-03-04,1.8315000000000001
2008-03-05,3.2374
2008-03-06,-3.4843
2008-03-07,2.8881
2008-03-10,1.7544
2008-03-11,0.0
2008-03-12,0.0
2008-03-13,3.4483
2008-03-14,3.6667
2008-03-17,-12.8617
2008-03-18,6.6421
2008-03-19,-2.4221
2008-03-20,-4.2553
2008-03-24,-1.8519
2008-03-25,1.1320999999999999
2008-03-26,7.0896
2008-03-27,-4.1812
2008-03-28,-0.3636
2008-03-31,2.9196999999999997
2008-04-01,-2.1277
2008-04-02,1.8115999999999999
2008-04-03,-6.0498
2008-04-04,-0.7576
2008-04-07,6.1068999999999996
2008-04-08,5.036
2008-04-09,2.0548
2008-04-10,-0.6711
2008-04-11,1.3514
2008-04-14,-2.0
2008-04-15,-9.8639
2008-04-16,1.1320999999999999
2008-04-17,8.5821
2008-04-18,-3.4364
2008-04-21,-6.7616
2008-04-22,3.4351
2008-04-23,-1.476
2008-04-24,-17.9775
2008-04-25,2.2831
2008-04-28,0.8929
2008-04-29,6.1947
2008-04-30,4.1667
2008-05-01,0.0
2008-05-02,1.6
2008-05-05,-6.2992
2008-05-06,-6.7227
2008-05-07,0.9009
2008-05-08,-0.8929
2008-05-09,0.9009
2008-05-12,-1.7856999999999998
2008-05-13,-0.4545
2008-05-14,3.1963
2008-05-15,2.6549
2008-05-16,-0.431
2008-05-19,-2.1645
2008-05-20,0.0
2008-05-21,0.885
2008-05-22,3.9474
2008-05-23,2.1097
2008-05-27,-0.8264
2008-05-28,8.3333
2008-05-29,-7.6923
2008-05-30,-6.6667
2008-06-02,3.5714
2008-06-03,-4.3103
2008-06-04,5.8559
2008-06-05,-2.1277
2008-06-06,1.7391
2008-06-09,0.8547
2008-06-10,-2.5423999999999998
2008-06-11,2.6087
2008-06-12,0.0
2008-06-13,2.9661
2008-06-16,-2.4691
2008-06-17,-0.4219
2008-06-18,0.4237
2008-06-19,-0.4272
2008-06-20,-5.5035
2008-06-23,0.0
2008-06-24,-0.5605
2008-06-25,1.4656
2008-06-26,-2.2222
2008-06-27,0.4545
2008-06-30,-4.5249
2008-07-01,4.2654
2008-07-02,-4.0909
2008-07-03,-3.3175
2008-07-07,2.9412000000000003
2008-07-08,-6.1905
2008-07-09,-1.4213
2008-07-10,-1.6478000000000002
2008-07-11,-2.0942
2008-07-14,4.8128
2008-07-15,-5.6122
2008-07-16,-4.8649000000000004
2008-07-17,-3.4091
2008-07-18,6.4706
2008-07-21,-7.7348
2008-07-22,1.7964
2008-07-23,0.0
2008-07-24,0.0
2008-07-25,2.9412000000000003
2008-07-28,-0.5714
2008-07-29,-1.1494
2008-07-30,-1.1628
2008-07-31,0.5882
2008-08-01,-0.5848
2008-08-04,-0.5882
2008-08-05,2.3669000000000002
2008-08-06,-4.6243
2008-08-07,-3.0303
2008-08-08,3.125
2008-08-11,-1.2121
2008-08-12,9.816
2008-08-13,6.1453
2008-08-14,0.0
2008-08-15,0.5263
2008-08-18,-0.5236
2008-08-19,0.0
2008-08-20,-1.5789
2008-08-21,-1.0695000000000001
2008-08-22,-8.1081
2008-08-25,-8.8235
2008-08-26,0.0
2008-08-27,1.2903
2008-08-28,1.2739
2008-08-29,-0.6289
2008-09-02,-1.2658
2008-09-03,0.0
2008-09-04,-10.2564
2008-09-05,8.5714
2008-09-08,-5.9211
2008-09-09,-1.3986
2008-09-10,2.8369
2008-09-11,-4.8276
2008-09-12,3.6231999999999998
2008-09-15,-4.8951
2008-09-16,4.4118
2008-09-17,-8.4507
2008-09-18,-2.3077
2008-09-19,6.2992
2008-09-22,-0.7407
2008-09-23,-0.7463
2008-09-24,-6.015
2008-09-25,1.6
2008-09-26,-0.7874
2008-09-29,-7.3413
2008-09-30,-2.3555
2008-10-01,0.0
2008-10-02,5.2632
2008-10-03,-4.1667
2008-10-06,-6.9565
2008-10-07,7.4766
2008-10-08,-7.8261
2008-10-09,-11.3208
2008-10-10,5.3059
2008-10-13,12.1354
2008-10-14,-9.2061
2008-10-15,-4.7442
2008-10-16,2.0833
2008-10-17,10.2041
2008-10-20,-4.6296
2008-10-21,-11.6505
2008-10-22,-10.989
2008-10-23,4.9383
2008-10-24,-11.7647
2008-10-27,-1.375
2008-10-28,-4.0135
2008-10-29,8.4507
2008-10-30,7.7922
