ticker,PLFX US Equity
2015-10-06,0.0
2015-10-07,0.0
2015-10-08,-19.2308
2015-10-09,11.4286
2015-10-12,10.2564
2015-10-13,-18.6047
2015-10-14,4.7619
2015-10-16,0.0
2015-10-19,0.0
2015-10-21,-25.4545
2015-10-23,21.9512
2015-10-26,-17.5875
2015-10-27,32.2615
2015-11-09,-35.7798
2015-11-10,41.4286
2015-11-17,1.0101
2015-11-20,-1.0
2015-11-30,1.0101
2015-12-01,-18.0
2015-12-04,26.8293
2015-12-10,-13.461500000000001
2015-12-11,-17.7778
2015-12-14,-6.7568
2015-12-16,0.0
2015-12-18,0.7971
2015-12-21,-28.1093
2015-12-23,0.0
2015-12-31,19.2
2016-01-05,0.6711
2016-02-01,-5.0
2016-02-03,-10.526299999999999
2016-02-04,0.0
2016-02-05,7.8431
2016-02-08,0.0
2016-02-09,-5.4545
2016-02-10,0.0
2016-02-11,0.0
2016-02-12,5.5769
2016-02-17,-16.3365
2016-02-18,30.63
2016-02-19,25.0
2016-02-22,-6.6667
2016-02-24,-1.4285999999999999
2016-02-25,0.0
2016-02-26,-13.0435
2016-02-29,50.0
2016-03-01,4.4444
2016-03-03,5.3191
2016-03-04,-43.9394
2016-03-07,44.1441
2016-03-08,25.0
2016-03-09,16.0
2016-03-10,10.3448
2016-03-11,7.0313
2016-03-14,5.8394
2016-03-15,1.3793
2016-03-16,4.7619
2016-03-17,0.6494
2016-03-18,32.2581
2016-03-21,76.0976
2016-03-22,-23.2687
2016-03-23,-3.2491
2016-03-24,9.7015
2016-03-28,-3.0612
2016-03-29,-9.8246
2016-03-30,-3.1128
2016-03-31,-9.6335
2016-04-01,-0.0056
2016-04-04,5.7778
2016-04-05,-9.2437
2016-04-06,7.4074
2016-04-07,-12.5
2016-04-08,10.8374
2016-04-11,33.3333
2016-04-12,-8.6667
2016-04-13,-16.0584
2016-04-14,-8.6957
2016-04-15,-4.7619
2016-04-18,0.5
2016-04-19,21.393
2016-04-20,-4.0574
2016-04-21,5.0833
2016-04-22,0.0
2016-04-25,0.0
2016-04-27,-10.5691
2016-04-28,4.5455
2016-04-29,-5.6522
2016-05-04,-7.8341
2016-05-05,-9.5
2016-05-06,7.7348
2016-05-10,-7.6923
2016-05-11,5.5556
2016-05-12,-5.7895
2016-05-13,0.5587
2016-05-16,13.8889
2016-05-17,12.1951
2016-05-18,-20.4348
2016-05-19,12.0219
2016-05-20,-12.1951
2016-05-23,5.0
2016-05-24,-4.7619
2016-05-27,16.1111
2016-05-31,-9.0909
2016-06-01,-5.2632
2016-06-02,2.7778
2016-06-03,-5.4054
2016-06-06,2.8571
2016-06-07,19.4444
2016-06-08,11.6279
2016-06-09,-4.1667
2016-06-10,-2.1739
2016-06-14,-7.5556
2016-06-15,-1.4423
2016-06-16,-14.6341
2016-06-17,25.7143
2016-06-20,-11.3636
2016-06-22,-1.6923
2016-06-23,-8.711500000000001
2016-06-24,16.5714
2016-06-27,0.4902
2016-06-29,-12.1951
2016-06-30,10.5556
2016-07-01,-9.5477
2016-07-05,8.3333
2016-07-06,-7.1795
2016-07-07,-0.5525
2016-07-08,-3.8889
2016-07-11,0.578
2016-07-12,-5.7471
2016-07-13,4.2073
2016-07-14,-7.5483
2016-07-15,4.4304
2016-07-18,-4.8485
2016-07-19,-2.1656
2016-07-20,4.1667
2016-07-22,-4.375
2016-07-27,-5.2288
2016-07-28,9.6552
2016-07-29,-7.5472
2016-08-01,-11.5646
2016-08-02,0.7692
2016-08-03,14.5038
2016-08-10,-17.3333
2016-08-11,12.9032
2016-08-12,-7.1429
2016-08-15,-1.5385
2016-08-16,-9.6094
2016-08-17,3.7165
2016-08-18,-8.3333
2016-08-19,13.6364
2016-08-22,4.0
2016-08-23,-7.6923
2016-08-24,-4.1667
2016-08-25,8.6957
2016-08-26,-4.8
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,1.5126
2016-09-02,15.894
2016-09-06,-4.2857
2016-09-07,-1.4925
2016-09-08,-0.8333
2016-09-09,-2.2154
2016-09-12,7.8125
2016-09-13,-16.6667
2016-09-14,-2.6087
2016-09-15,-2.6786
2016-09-16,-8.2569
2016-09-19,-25.0
2016-09-20,9.3333
2016-09-21,0.0
2016-09-22,7.1951
2016-09-23,-20.3641
2016-09-26,0.0
2016-09-28,0.0
2016-09-29,24.1429
2016-09-30,0.0
2016-10-03,-10.2417
2016-10-04,-16.6667
2016-10-05,33.2308
2016-10-06,0.0
2016-10-10,-19.1686
2016-10-11,-7.1429
2016-10-12,0.3077
2016-10-13,17.0533
2016-10-14,-15.527
2016-10-17,21.7644
2016-10-19,-13.3758
2016-10-20,32.3529
2016-10-24,-2.4444
2016-10-25,-3.1891
2016-10-26,-17.647100000000002
2016-10-27,14.2857
2016-10-31,12.25
2016-11-01,0.2227
2016-11-02,-43.3333
2016-11-03,17.2549
2016-11-04,0.3344
2016-11-07,5.9167
2016-11-08,1.4949
2016-11-09,-24.3702
2016-11-10,26.893
2016-11-11,-6.3004999999999995
2016-11-14,-5.1724
2016-11-15,15.4091
2016-11-16,33.7534
2016-11-17,0.0
2016-11-18,17.7856
2016-11-21,10.0
2016-11-22,-9.0909
2016-11-23,-1.0125
2016-11-25,-0.0063
2016-11-28,-12.2056
2016-11-29,-4.603
2016-11-30,1.3269
2016-12-01,-6.5476
2016-12-02,7.0064
2016-12-05,-28.5714
2016-12-06,41.6667
2016-12-07,-1.1764999999999999
2016-12-08,-2.3810000000000002
2016-12-13,-36.5854
2016-12-14,2.0192
2016-12-15,13.1008
2016-12-16,33.3333
2016-12-19,8.75
2016-12-20,-25.2874
2016-12-21,21.5385
2016-12-22,10.1266
2016-12-23,0.0
2016-12-27,-2.3132
2016-12-28,-15.2817
2016-12-29,4.1493
2017-01-03,-0.025
2017-01-04,-13.2972
2017-01-05,15.3654
2017-01-06,-3.984
2017-01-09,-23.6111
2017-01-10,26.5455
2017-01-11,-20.977
2017-01-12,0.0
2017-01-13,-9.0909
2017-01-18,36.9875
2017-01-19,-19.7007
2017-01-20,27.2159
2017-01-23,-7.1014
2017-01-24,15.3846
2017-01-25,-13.3333
2017-01-26,15.3846
2017-01-27,-13.3333
2017-01-30,-1.5385
2017-01-31,-7.8125
2017-02-01,-11.8644
2017-02-02,21.6346
2017-02-03,12.253
2017-02-06,40.8451
2017-02-07,-19.9125
2017-02-08,18.4954
2017-02-09,-14.647
2017-02-10,-4.9228
2017-02-13,1.2823
2017-02-14,8.8462
2017-02-15,-11.6608
2017-02-16,-1.3333
2017-02-17,-4.0541
2017-02-21,-12.6761
2017-02-22,-1.1089
2017-02-23,-0.5097
2017-02-24,6.3934
2017-02-27,-7.579
2017-02-28,12.5352
2017-03-01,-6.5741
2017-03-02,-4.8563
2017-03-03,2.5
2017-03-06,-2.439
2017-03-07,-0.0625
2017-03-08,-9.9437
2017-03-09,1.8519
2017-03-10,4.9091000000000005
2017-03-13,7.4523
2017-03-14,12.9032
2017-03-15,-20.0
2017-03-16,7.1429
2017-03-20,-1.6667
2017-03-22,0.0
2017-03-23,0.0
2017-03-24,1.6949
2017-03-29,-1.6667
2017-03-30,1.6949
2017-03-31,-2.8125
2017-04-03,1.179
2017-04-04,0.0
2017-04-05,0.0
2017-04-06,0.0
2017-04-07,-3.411
2017-04-10,1.7767
2017-04-11,-1.1853
2017-04-12,-4.0349
2017-04-13,7.4545
2017-04-17,-8.6294
2017-04-18,-4.2361
2017-04-19,8.291
2017-04-20,-1.7856999999999998
2017-04-21,23.6364
2017-04-24,-2.5368
2017-04-25,0.943
2017-04-26,-1.3453
2017-04-27,0.0
2017-04-28,21.2121
2017-05-01,-12.5
2017-05-02,-8.5714
2017-05-03,5.0
2017-05-04,-3.2738
2017-05-05,-7.6731
2017-05-08,8.3108
2017-05-09,-0.3077
2017-05-10,0.3086
2017-05-11,-8.1538
2017-05-12,-1.1724999999999999
2017-05-15,-5.0847
2017-05-16,-36.8304
2017-05-17,-6.7138
2017-05-18,18.1818
2017-05-19,15.3846
2017-05-22,0.0
2017-05-23,-5.5556
2017-05-24,-3.5294
2017-05-25,-2.439
2017-05-26,-8.75
2017-05-30,-12.3288
2017-05-31,19.7266
2017-06-01,1.7945
2017-06-02,-7.6923
2017-06-05,-13.8889
2017-06-06,3.2258
2017-06-07,3.5625
2017-06-08,-4.0435
2017-06-09,-2.5975
2017-06-12,-3.1446
2017-06-13,-13.3333
2017-06-14,-13.461500000000001
2017-06-15,0.0
2017-06-16,100.0
2017-06-19,-11.1111
2017-06-20,-3.835
2017-06-21,-6.4109
2017-06-22,-19.4444
2017-06-23,13.7586
2017-06-26,-13.7314
2017-06-27,5.4111
2017-06-28,33.0
2017-06-29,-17.3183
2017-06-30,0.0303
2017-07-03,36.3636
2017-07-05,-26.6667
2017-07-06,-9.0303
2017-07-07,-0.0666
2017-07-11,1.6333
2017-07-14,42.7747
2017-07-17,-12.7079
2017-07-18,0.0
2017-07-19,5.2632
2017-07-20,-12.5
2017-07-21,5.7143
2017-07-24,-5.4054
2017-07-25,-2.8571
2017-07-26,0.0
2017-07-31,-8.7647
2017-08-01,-12.9594
2017-08-02,7.4074
2017-08-03,0.0
2017-08-04,6.8966
2017-08-07,22.4194
2017-08-08,-9.0909
2017-08-09,-0.029
2017-08-10,-1.4207
2017-08-11,-2.9412000000000003
2017-08-14,0.0
2017-08-15,5.303
2017-08-16,-5.036
2017-08-17,0.0
2017-08-23,1.9394
2017-08-24,-10.8205
2017-08-25,-1.3333
2017-08-28,-5.0
2017-08-29,-0.4267
2017-08-30,0.0
2017-08-31,7.1429
2017-09-01,-16.6667
2017-09-05,-0.04
2017-09-06,-12.0048
2017-09-08,0.0
2017-09-12,-10.4534
2017-09-13,62.5083
2017-09-14,-12.8125
2017-09-15,-28.3513
2017-09-18,-8.9595
2017-09-19,9.8412
2017-09-22,-0.1001
2017-09-25,0.0
2017-09-26,-5.358
2017-09-28,-12.6984
2017-09-29,42.8485
2017-10-02,14.5524
2017-10-03,-11.1111
2017-10-04,20.8333
2017-10-05,-18.9655
2017-10-06,0.0
2017-10-10,-2.1277
2017-10-11,6.8696
2017-10-12,-2.3596
2017-10-13,0.0
2017-10-16,-14.5833
2017-10-17,-2.439
2017-10-18,-9.2
2017-10-19,-0.8811
2017-10-20,-8.3333
2017-10-23,-0.7879
2017-10-24,9.8962
2017-10-25,-13.841
2017-10-26,-9.6774
2017-10-27,-7.1429
2017-10-30,7.6154
2017-10-31,35.0965
2017-11-01,5.8201
2017-11-02,-25.0
2017-11-03,-4.0
2017-11-06,-15.3472
2017-11-07,12.1411
2017-11-08,-8.5589
2017-11-09,-12.4
2017-11-10,9.7717
2017-11-13,18.1364
2017-11-17,-16.1972
2017-11-20,19.7479
2017-11-21,-3.2211
2017-11-22,5.3948
2017-11-24,6.6391
2017-11-27,10.645199999999999
2017-11-28,7.8717
2017-11-29,-18.973
2017-11-30,-0.6671
2017-12-01,-26.1249
2017-12-04,-4.4545
2017-12-06,-4.8525
2017-12-07,9.5
2017-12-08,0.3653
2017-12-11,18.1984
2017-12-12,3.9261
2017-12-13,0.0
2017-12-14,-21.4815
2017-12-15,3.7736
2017-12-18,13.6364
2017-12-19,-30.4
2017-12-20,9.1954
2017-12-21,21.0526
2017-12-22,-4.7826
2017-12-26,-8.6758
2017-12-27,10.0
2017-12-28,-20.9091
2017-12-29,3.3333
2018-01-02,26.8076
2018-01-03,-12.2807
2018-01-04,-10.0
2018-01-05,15.5556
2018-01-08,0.0
2018-01-09,0.8654
2018-01-10,0.0
2018-01-11,0.0953
2018-01-12,-3.4286
2018-01-16,0.0
2018-01-17,33.1361
2018-01-18,39.1852
2018-01-19,-1.5434
2018-01-22,2.0541
2018-01-23,-4.661
2018-01-24,-6.1111
2018-01-25,-2.9586
2018-01-26,0.0
2018-01-29,0.0
2018-01-30,15.8537
2018-01-31,-21.1053
2018-02-01,-3.3356
2018-02-02,-0.6901
2018-02-05,-6.1849
2018-02-06,-11.1111
2018-02-07,-6.3525
2018-02-08,5.8224
2018-02-09,59.3508
2018-02-12,-7.6517
2018-02-13,-13.1429
2018-02-14,25.0
2018-02-15,-0.1053
2018-02-16,-6.4805
2018-02-21,12.6761
2018-02-22,-9.0
2018-02-23,9.8901
2018-02-26,-0.6
2018-02-27,-14.4869
2018-02-28,5.8235
2018-03-01,-5.5031
2018-03-02,-10.1765
2018-03-05,11.2639
2018-03-06,-6.2978
2018-03-07,-12.0603
2018-03-08,-3.6429
2018-03-09,9.0437
2018-03-12,-0.0612
2018-03-13,-0.0068
2018-03-14,22.449
2018-03-15,-19.4444
2018-03-16,13.7931
2018-03-19,-3.697
2018-03-20,-8.5525
2018-03-21,-0.9015
2018-03-22,-2.9167
2018-03-26,0.0715
2018-03-27,14.3674
2018-03-28,-6.25
2018-03-29,20.0
2018-04-02,4.3889
2018-04-03,-5.2688
2018-04-04,-7.3034
2018-04-05,-3.6364
2018-04-06,-1.4717
2018-04-09,-10.6983
2018-04-10,3.2237
2018-04-11,0.4086
2018-04-12,-3.4483
2018-04-13,-1.4285999999999999
2018-04-16,-2.1739
2018-04-17,0.6667
2018-04-18,17.7336
2018-04-19,12.5
2018-04-20,-1.6667
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,4.8023
2018-04-27,7.8167
2018-04-30,9.5
2018-05-01,0.4566
2018-05-02,4.5455
2018-05-03,-4.3261
2018-05-04,-2.9766
2018-05-07,2.1077
2018-05-08,-8.7156
2018-05-09,0.5025
2018-05-16,-2.5
2018-05-17,-12.9231
2018-05-18,-1.0601
2018-05-23,7.1429
2018-05-24,16.5556
2018-05-25,-11.8208
2018-05-29,10.5405
2018-05-31,7.5795
2018-06-04,-18.1818
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,-5.5556
2018-06-08,17.647100000000002
2018-06-13,-6.0
2018-06-14,65.4255
2018-06-15,-9.9678
2018-06-18,-17.8214
2018-06-19,-4.3894
2018-06-20,2.2727
2018-06-21,1.8222
2018-06-22,22.2174
2018-06-25,-10.0
2018-06-26,-0.7937
2018-06-27,-4.04
2018-06-28,-4.877
2018-06-29,-5.5653
2018-07-02,1.0209
2018-07-03,-3.0776
2018-07-05,9.0047
2018-07-06,2.7739000000000003
2018-07-09,5.6773
2018-07-10,-16.9335
2018-07-11,20.4819
2018-07-12,-10.0
2018-07-13,13.3333
2018-07-16,5.8824
2018-07-17,14.8148
2018-07-18,6.4516
2018-07-19,15.1515
2018-07-20,-15.0
2018-07-23,5.8824
2018-07-24,2.3392
2018-07-25,-5.6286000000000005
2018-07-26,-4.6322
2018-07-27,3.1746
2018-07-30,-7.6923
2018-07-31,1.2667
2018-08-01,-9.8091
2018-08-02,-4.7445
2018-08-03,1.5326
2018-08-06,2.6414999999999997
2018-08-07,0.6618
2018-08-08,-1.3879000000000001
2018-08-09,-7.4074
2018-08-10,16.8
2018-08-13,2.7397
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,-6.6667
2018-08-17,3.5714
2018-08-20,6.8966
2018-08-21,0.0
2018-08-22,-3.2258
2018-08-23,-6.6667
2018-08-24,-7.1429
2018-08-27,7.6923
2018-08-28,0.0
2018-08-29,7.1429
2018-08-30,0.3333
2018-08-31,-0.3322
2018-09-04,-12.0
2018-09-05,6.0606
2018-09-06,-6.4286
2018-09-07,0.0
2018-09-10,6.8702
2018-09-12,-6.4286
2018-09-13,0.0
2018-09-14,0.0
2018-09-17,4.9618
2018-09-18,0.0
2018-09-19,-2.1818
2018-09-20,-3.5316
2018-09-21,3.6609
2018-09-24,4.0892
2018-09-25,0.0
2018-09-26,8.0357
2018-09-27,5.7851
2018-09-28,-11.25
2018-10-01,5.6338
2018-10-02,5.0
2018-10-03,-8.8889
2018-10-04,-1.5505
2018-10-05,-4.4417
2018-10-08,-13.0
2018-10-09,-5.9216999999999995
2018-10-10,-0.448
2018-10-11,0.9091
2018-10-12,-7.6577
2018-10-15,-4.878
2018-10-16,0.2051
2018-10-17,-5.3224
2018-10-18,5.4054
2018-10-19,10.2564
2018-10-22,2.2791
2018-10-23,-4.502
2018-10-24,0.0
2018-10-25,13.8095
2018-10-26,-0.5439
2018-10-29,-7.4464
2018-10-30,-13.6364
2018-10-31,19.0789
2018-11-01,-2.7624
2018-11-02,0.0
2018-11-05,-6.8182
2018-11-06,7.3171
2018-11-07,2.2727
2018-11-08,-10.4
2018-11-09,24.0079
2018-11-12,-2.0
2018-11-13,-10.2041
2018-11-14,-4.5455
2018-11-15,-1.8094999999999999
2018-11-16,-7.8565000000000005
2018-11-19,4.7368
2018-11-20,9.2965
2018-11-21,-8.046
2018-11-26,2.5
2018-11-27,17.0732
2018-11-28,-4.1667
2018-11-29,-3.9130000000000003
2018-11-30,-7.2398
2018-12-03,1.4634
2018-12-04,0.9615
2018-12-06,0.0
2018-12-07,7.1429
2018-12-10,0.0
2018-12-11,-6.4444
2018-12-12,4.5131
2018-12-13,0.0
2018-12-14,-6.8182
2018-12-17,7.3171
2018-12-18,-11.3636
2018-12-19,12.8205
2018-12-20,-18.2273
2018-12-21,11.1729
2018-12-24,12.5
2018-12-26,-18.6889
2018-12-27,14.7855
2018-12-28,4.7619
2018-12-31,-0.4545
2019-01-04,0.4566
2019-01-07,2.2727
2019-01-09,-11.1111
2019-01-10,5.0
2019-01-11,2.3810000000000002
2019-01-14,2.3256
2019-01-15,-4.5455
2019-01-16,-11.9048
2019-01-17,16.4865
2019-01-18,-13.7587
2019-01-22,7.6137
2019-01-24,0.0
2019-01-25,0.0
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,-2.25
2019-01-31,-2.8133
2019-02-01,0.5
2019-02-04,-20.9217
2019-02-06,19.404
2019-02-07,-5.7127
2019-02-08,0.0
2019-02-11,0.0
2019-02-12,-0.2941
2019-02-13,-5.6047
2019-02-14,0.0
2019-02-15,-6.25
2019-02-19,-0.0667
2019-02-20,11.2075
2019-02-22,0.0
2019-02-25,-10.018
2019-02-26,0.0
2019-02-27,20.0
2019-02-28,-5.5556
2019-03-01,0.0
2019-03-04,17.647100000000002
2019-03-05,-25.0
2019-03-06,33.3333
2019-03-12,-39.4
2019-03-13,23.7624
2019-03-14,20.0
2019-03-15,5.5556
2019-03-18,0.0
2019-03-19,0.0
2019-03-20,0.0
2019-03-21,4.7368
2019-03-22,0.0
2019-03-26,-12.0603
2019-03-27,8.5714
2019-03-28,-23.6842
2019-04-01,-5.1724
2019-04-03,27.8909
2019-04-04,-21.2397
2019-04-05,0.0
2019-04-08,0.0
2019-04-09,8.3032
2019-04-10,-25.0
2019-04-11,-14.6667
2019-04-12,49.8958
2019-04-16,-1.8068
2019-04-17,-1.1323
2019-04-18,-3.4359
2019-04-25,-34.6182
2019-04-26,-5.7823
2019-04-29,8.3032
2019-05-01,-7.5556
2019-05-02,25.9495
2019-05-03,-9.3425
2019-05-07,-12.4211
2019-05-08,22.5962
2019-05-09,16.7647
2019-05-10,-14.3577
2019-05-13,3.9215999999999998
2019-05-15,-5.6604
2019-05-17,2.91
2019-05-21,-2.8277
2019-05-22,0.0
2019-05-23,0.0
2019-05-28,19.4
2019-06-05,-16.2479
2019-06-07,0.0
2019-06-10,3.7
2019-06-11,13.6933
2019-06-12,-23.6641
2019-06-13,11.1111
2019-06-17,0.0
2019-06-20,0.0
2019-06-21,0.0
2019-06-24,-0.6
2019-06-26,0.1006
2019-07-01,0.5025
2019-07-05,-29.9
2019-07-08,35.6705
2019-07-09,4.4109
2019-07-10,0.1007
2019-07-12,0.1006
2019-07-15,0.0
2019-07-19,-29.4472
2019-07-23,0.0
2019-07-26,0.0
2019-07-29,0.0
2019-07-30,20.8689
2019-08-02,16.6765
2019-08-08,-15.1515
2019-08-15,-4.7619
2019-08-20,0.0
2019-08-26,1.2375
2019-08-28,-1.2224
2019-09-06,-49.75
2019-09-09,-0.2488
2019-09-13,-0.2494
2019-09-18,0.0
2019-09-20,-25.0
2019-09-24,0.3333
2019-09-25,32.2259
2019-09-30,-12.0603
2019-10-01,0.0
2019-10-02,0.0
2019-10-03,-28.5714
2019-10-04,20.0
2019-10-07,-20.3333
2019-10-18,0.0
2019-10-25,0.0
2019-10-28,11.7155
2019-10-29,-10.4869
2019-10-30,11.7155
2019-11-12,-10.4869
2019-11-14,0.0
2019-11-22,-7.9498
2019-11-26,-9.0909
2019-12-02,0.0
2019-12-04,-5.0
2019-12-05,0.0
2019-12-12,2.6316
2019-12-16,-13.8462
2019-12-20,0.0
2019-12-23,0.0
2019-12-26,11.9048
2019-12-27,-10.6383
2020-01-06,77.381
2020-01-07,0.3356
2020-01-08,0.0
2020-01-17,-27.893
2020-01-30,-25.7885
2020-02-12,243.75
2020-02-13,-9.0909
2020-02-14,-20.0
2020-02-18,0.0
2020-02-20,25.0
2020-02-24,-20.0
2020-02-25,0.0
2020-03-05,0.0
2020-03-06,-6.0
2020-03-13,5.984
2020-03-16,-14.6801
2020-03-23,-5.5882
2020-03-30,0.0
2020-04-06,-2.8037
2020-04-08,-23.0769
2020-04-16,0.0
2020-04-20,-12.5
2020-04-27,-4.7619
2020-04-28,50.0
2020-04-29,16.6667
2020-05-08,-42.8571
2020-05-19,0.0
2020-05-21,-9.35
2020-05-29,46.1666
2020-06-02,-32.0755
2020-06-03,233.3333
2020-06-04,33.1667
2020-06-05,-24.9061
2020-06-09,0.0
2020-06-11,0.0
2020-06-12,66.5
2020-06-15,-43.9439
2020-06-16,-16.0714
2020-06-23,0.0
2020-06-25,0.0
2020-06-29,0.0
2020-07-02,0.0
2020-07-07,-21.2766
2020-07-08,126.4865
2020-07-16,-55.8473
2020-07-20,0.0
2020-07-21,0.0
