ticker,COLD US Equity
2018-06-13,0.0
2018-06-14,-0.1382
2018-06-15,-0.7845
2018-06-18,1.0233
2018-06-19,0.1381
2018-06-20,1.7010999999999998
2018-06-21,0.5877
2018-06-22,0.0449
2018-06-25,1.2579
2018-06-26,0.5324
2018-06-27,-2.3830999999999998
2018-06-28,1.4354
2018-06-29,-1.0337
2018-07-02,-0.6812
2018-07-03,0.7773
2018-07-05,0.7713
2018-07-06,0.4052
2018-07-09,-3.5874
2018-07-10,0.5581
2018-07-11,-0.8326
2018-07-12,0.4664
2018-07-13,0.8357
2018-07-16,-0.3683
2018-07-17,-1.6174
2018-07-18,-0.1879
2018-07-19,0.8941
2018-07-20,-0.3731
2018-07-23,-0.3277
2018-07-24,0.9864
2018-07-25,0.5581
2018-07-26,-0.1388
2018-07-27,-1.6211
2018-07-30,0.3766
2018-07-31,0.8912
2018-08-01,-0.4649
2018-08-02,0.6072
2018-08-03,0.65
2018-08-06,-0.0461
2018-08-07,-0.8306
2018-08-08,-0.5584
2018-08-09,0.6083
2018-08-10,7.6279
2018-08-13,-0.6914
2018-08-14,0.6092
2018-08-15,0.0
2018-08-16,1.7734
2018-08-17,1.445
2018-08-20,0.5027
2018-08-21,0.4585
2018-08-22,-1.3693
2018-08-23,0.3366
2018-08-24,0.8386
2018-08-27,0.6237
2018-08-28,0.7025
2018-08-29,1.1078999999999999
2018-08-30,-0.487
2018-08-31,1.5497999999999998
2018-09-04,-0.0803
2018-09-05,0.0
2018-09-06,-0.6029
2018-09-07,-0.2022
2018-09-10,0.3241
2018-09-11,0.2423
2018-09-12,-0.7252
2018-09-13,2.1916
2018-09-14,-1.0723
2018-09-17,3.1313
2018-09-18,-0.3893
2018-09-19,-1.2505
2018-09-20,0.0
2018-09-21,0.4353
2018-09-24,-0.5122
2018-09-25,-0.2376
2018-09-26,-0.8337
2018-09-27,0.1902
2018-09-28,0.7246
2018-10-01,-0.3597
2018-10-02,0.361
2018-10-03,0.0
2018-10-04,-1.5987
2018-10-05,1.0561
2018-10-08,0.9646
2018-10-09,0.3981
2018-10-10,-1.7843
2018-10-11,-1.8975
2018-10-12,-0.6996
2018-10-15,0.5387
2018-10-16,1.1542
2018-10-17,0.0407
2018-10-18,-1.4664
2018-10-19,0.9921
2018-10-22,0.2865
2018-10-23,-0.5714
2018-10-24,0.5337
2018-10-25,1.0617
2018-10-26,-0.1616
2018-10-29,0.4452
2018-10-30,-0.1612
2018-10-31,-0.1211
2018-11-01,0.0808
2018-11-02,-1.3323
2018-11-05,1.6367
2018-11-06,-0.3623
2018-11-07,0.7677
2018-11-08,-0.1604
2018-11-09,5.8635
2018-11-12,-0.7587
2018-11-13,-0.7263
2018-11-14,2.1563
2018-11-15,-0.8669
2018-11-16,1.4449
2018-11-19,-1.0495
2018-11-20,-1.0606
2018-11-21,2.2588
2018-11-23,0.8985
2018-11-26,-2.3748
2018-11-27,0.7222
2018-11-28,0.9057
2018-11-29,0.8227
2018-11-30,-0.5935
2018-12-03,0.4851
2018-12-04,0.1114
2018-12-06,2.7448
2018-12-07,0.5776
2018-12-10,-0.2872
2018-12-11,-0.7199
2018-12-12,-1.1965
2018-12-13,1.2844
2018-12-14,-1.8115999999999999
2018-12-17,-2.7675
2018-12-18,1.1764999999999999
2018-12-19,-1.6129
2018-12-20,-0.1144
2018-12-21,-2.8626
2018-12-24,-4.6365
2018-12-26,3.9967
2018-12-27,-0.1585
2018-12-28,0.5853
2018-12-31,1.5103
2019-01-02,-2.4276
2019-01-03,0.6421
2019-01-04,1.4753
2019-01-07,0.8644
2019-01-08,2.9607
2019-01-09,-0.227
2019-01-10,2.8441
2019-01-11,1.2168
2019-01-14,0.0364
2019-01-15,1.0561
2019-01-16,0.036
2019-01-17,1.1527
2019-01-18,0.641
2019-01-22,0.1769
2019-01-23,-0.106
2019-01-24,-1.8034
2019-01-25,0.5762
2019-01-28,0.9667
2019-01-29,0.2837
2019-01-30,1.4144
2019-01-31,2.2315
2019-02-01,-0.5798
2019-02-04,-0.3087
2019-02-05,1.3075999999999999
2019-02-06,-1.7663
2019-02-07,0.6916
2019-02-08,-0.2747
2019-02-11,-0.8264
2019-02-12,-0.4861
2019-02-13,-0.1047
2019-02-14,0.489
2019-02-15,-0.0695
2019-02-19,0.6261
2019-02-20,-1.1753
2019-02-21,-0.1749
2019-02-22,3.1535
2019-02-25,-2.9552
2019-02-26,-0.35
2019-02-27,-1.4401
2019-02-28,2.459
2019-03-01,0.0696
2019-03-04,1.4599
2019-03-05,2.3638
2019-03-06,0.1339
2019-03-07,-1.7713999999999999
2019-03-08,0.7145
2019-03-11,2.6014
2019-03-12,-1.5147
2019-03-13,0.7355
2019-03-14,0.531
2019-03-15,0.7923
2019-03-18,-0.0983
2019-03-19,-1.3115
2019-03-20,-0.7973
2019-03-21,1.5070000000000001
2019-03-22,-0.198
2019-03-25,0.9256
2019-03-26,0.4913
2019-03-27,-0.9778
2019-03-28,1.8104
2019-03-29,-0.7159
2019-04-01,-0.0983
2019-04-02,0.7874
2019-04-03,0.293
2019-04-04,-1.0711
2019-04-05,0.9514
2019-04-08,-0.975
2019-04-09,-0.2954
2019-04-10,2.3041
2019-04-11,0.0644
2019-04-12,-0.1286
2019-04-15,-1.159
2019-04-16,-2.2801
2019-04-17,1.4
2019-04-18,1.6764999999999999
2019-04-22,1.3902
2019-04-23,1.148
2019-04-24,0.662
2019-04-25,0.2192
2019-04-26,0.9688
2019-04-29,-1.5474999999999999
2019-04-30,0.6287
2019-05-01,0.4374
2019-05-02,-0.0933
2019-05-03,0.934
2019-05-06,-0.2159
2019-05-07,-1.762
2019-05-08,-2.9893
2019-05-09,-0.2919
2019-05-10,0.4229
2019-05-13,-1.3929
2019-05-14,1.6754
2019-05-15,0.2585
2019-05-16,0.4512
2019-05-17,-0.1283
2019-05-20,-1.1564
2019-05-21,1.885
2019-05-22,0.638
2019-05-23,-0.1585
2019-05-24,1.0794
2019-05-28,0.5339
2019-05-29,-2.1556
2019-05-30,0.2235
2019-05-31,-0.2867
2019-06-03,-0.1597
2019-06-04,-1.472
2019-06-05,2.3059
2019-06-06,0.5397
2019-06-07,0.1579
2019-06-10,0.662
2019-06-11,0.9396
2019-06-12,1.3342
2019-06-13,1.5615
2019-06-14,-0.3618
2019-06-17,1.3616
2019-06-18,-0.2687
2019-06-19,0.1796
2019-06-20,1.9719
2019-06-21,-0.4395
2019-06-24,-0.5592
2019-06-25,-1.4501
2019-06-26,-2.6426
2019-06-27,0.6169
2019-06-28,0.0
2019-07-01,2.8994
2019-07-02,2.3381
2019-07-03,0.7616
2019-07-05,0.2326
2019-07-08,-0.522
2019-07-09,0.6122
2019-07-10,0.9852
2019-07-11,-1.2626
2019-07-12,-0.4069
2019-07-15,-0.5252
2019-07-16,-0.4693
2019-07-17,-0.7368
2019-07-18,-0.1781
2019-07-19,-1.3087
2019-07-22,-0.5425
2019-07-23,1.5152
2019-07-24,-1.194
2019-07-25,-0.0604
2019-07-26,1.5718999999999999
2019-07-29,0.3869
2019-07-30,-0.3558
2019-07-31,-0.238
2019-08-01,-0.2982
2019-08-02,0.8077
2019-08-05,-1.5727
2019-08-06,0.814
2019-08-07,1.3158
2019-08-08,1.83
2019-08-09,2.5217
2019-08-12,0.2262
2019-08-13,-0.0564
2019-08-14,-1.2419
2019-08-15,1.1718
2019-08-16,1.4971999999999999
2019-08-19,1.0298
2019-08-20,-0.7163
2019-08-21,0.6382
2019-08-22,1.1028
2019-08-23,-0.7363
2019-08-26,0.1923
2019-08-27,-0.9049
2019-08-28,0.0553
2019-08-29,0.0277
2019-08-30,0.6912
2019-09-03,1.5375999999999999
2019-09-04,0.9465
2019-09-05,-0.4822
2019-09-06,-0.8345
2019-09-09,-0.8686
2019-09-10,-2.7108
2019-09-11,-0.9288
2019-09-12,1.2784
2019-09-13,-1.094
2019-09-16,2.5241
2019-09-17,0.8575
2019-09-18,-1.7279
2019-09-19,2.2886
2019-09-20,0.573
2019-09-23,-0.7596
2019-09-24,-0.7654
2019-09-25,1.6804000000000001
2019-09-26,0.2438
2019-09-27,0.0
2019-09-30,0.7337
2019-10-01,-0.1888
2019-10-02,-0.7027
2019-10-03,2.2319
2019-10-04,0.213
2019-10-07,0.3188
2019-10-08,-0.7415
2019-10-09,-0.0267
2019-10-10,-0.2135
2019-10-11,-0.2407
2019-10-14,0.2145
2019-10-15,0.321
2019-10-16,0.5333
2019-10-17,0.5305
2019-10-18,0.5805
2019-10-21,0.4984
2019-10-22,-0.1044
2019-10-23,1.0452
2019-10-24,0.8275
2019-10-25,0.1539
2019-10-28,0.3841
2019-10-29,1.25
2019-10-30,1.0834
2019-10-31,-0.0748
2019-11-01,-1.4966
2019-11-04,-2.3044000000000002
2019-11-05,-2.3587
2019-11-06,1.0352999999999999
2019-11-07,-1.629
2019-11-08,-5.5823
2019-11-11,-0.5658
2019-11-12,0.1991
2019-11-13,-0.0284
2019-11-14,2.5277
2019-11-15,0.9695
2019-11-18,3.594
2019-11-19,0.0
2019-11-20,-0.0794
2019-11-21,-2.0143
2019-11-22,-1.3795
2019-11-25,1.7279
2019-11-26,1.5907
2019-11-27,0.4777
2019-11-29,-0.6339
2019-12-02,-0.8772
2019-12-03,0.0536
2019-12-04,0.5092
2019-12-05,-0.1867
2019-12-06,-0.9084
2019-12-09,-2.4805
2019-12-10,-1.3824
2019-12-11,-1.7942
2019-12-12,-3.3971
2019-12-13,-2.305
2019-12-16,-0.3327
2019-12-17,0.607
2019-12-18,1.4178
2019-12-19,1.3385
2019-12-20,0.7044
2019-12-23,-0.0874
2019-12-24,-0.0875
2019-12-26,0.7883
2019-12-27,0.5794
2019-12-30,0.1728
2019-12-31,1.3881000000000001
2020-01-02,-2.0536
2020-01-03,1.1939
2020-01-06,0.4029
2020-01-07,-2.0923
2020-01-08,0.2927
2020-01-09,-1.1092
2020-01-10,2.0661
2020-01-13,1.1857
2020-01-14,0.1143
2020-01-15,0.9706
2020-01-16,0.3393
2020-01-17,-0.1972
2020-01-21,1.4963
2020-01-22,-2.0862
2020-01-23,1.5057
2020-01-24,-1.3434
2020-01-27,-0.5957
2020-01-28,0.1427
2020-01-29,-0.114
2020-01-30,0.2568
2020-01-31,-1.9066999999999998
2020-02-03,-0.3481
2020-02-04,0.4658
2020-02-05,0.1159
2020-02-06,1.013
2020-02-07,0.5731
2020-02-10,0.6553
2020-02-11,0.9341
2020-02-12,2.5238
2020-02-13,2.0241
2020-02-14,2.0375
2020-02-18,0.6043
2020-02-19,-4.1003
2020-02-20,1.7157
2020-02-21,-6.8004999999999995
2020-02-24,-2.8153
2020-02-25,-1.7736
2020-02-26,-2.6783
2020-02-27,-3.8343
2020-02-28,-1.3826
2020-03-02,5.9667
2020-03-03,-0.3385
2020-03-04,2.9948
2020-03-05,-4.8861
2020-03-06,-0.7879
2020-03-09,-5.6544
2020-03-10,5.0505
2020-03-11,-4.0385
2020-03-12,-8.3834
2020-03-13,8.3485
2020-03-16,-19.1454
2020-03-17,18.1856
2020-03-18,0.8451
2020-03-19,5.2722999999999995
2020-03-20,-0.2653
2020-03-23,-5.8198
2020-03-24,8.9689
2020-03-25,3.0784
2020-03-26,3.6151999999999997
2020-03-27,2.8216
2020-03-30,3.7769
2020-03-31,-2.6316
2020-04-01,-2.9671
2020-04-02,1.1807
2020-04-03,0.1496
2020-04-06,2.2109
2020-04-07,-0.1462
2020-04-08,0.9368
2020-04-09,4.2633
2020-04-13,-5.0904
2020-04-14,1.905
2020-04-15,-4.8605
2020-04-16,0.1814
2020-04-17,3.4098
2020-04-20,-0.817
2020-04-21,-3.3833
2020-04-22,1.6442999999999999
2020-04-23,-4.7034
2020-04-24,-1.4775
2020-04-27,2.2016999999999998
2020-04-28,0.8117
2020-04-29,-3.4686
2020-04-30,-1.8608
2020-05-01,-4.2498
2020-05-04,-0.956
2020-05-05,1.3444
2020-05-06,2.483
2020-05-07,3.4516999999999998
2020-05-08,12.9612
2020-05-11,0.3976
2020-05-12,-5.7426
2020-05-13,-0.9904
2020-05-14,1.3034
2020-05-15,1.556
2020-05-18,2.475
2020-05-19,-2.2139
2020-05-20,1.7348
2020-05-21,0.0289
2020-05-22,0.2311
2020-05-26,0.3747
2020-05-27,1.1775
2020-05-28,0.4258
2020-05-29,0.9327
2020-06-01,0.14
2020-06-02,-0.6991
2020-06-03,1.3517000000000001
2020-06-04,-2.0561
2020-06-05,1.8439999999999999
2020-06-08,-0.6128
2020-06-09,-1.2052
2020-06-10,-0.3404
2020-06-11,-3.2166
2020-06-12,2.3824
2020-06-15,1.896
2020-06-16,2.2836
2020-06-17,-0.2481
2020-06-18,-0.3592
2020-06-19,0.0
2020-06-22,2.2185
2020-06-23,-1.7906
2020-06-24,0.8564
2020-06-25,-0.0274
2020-06-26,-0.6575
2020-06-29,0.3585
2020-06-30,0.3317
2020-07-01,0.8815
2020-07-02,0.2458
2020-07-06,1.9886
2020-07-07,-0.828
2020-07-08,-1.5351
2020-07-09,1.2582
2020-07-10,-0.7293
2020-07-13,-2.8299
2020-07-14,-0.9521
2020-07-15,2.2053
2020-07-16,0.0
2020-07-17,3.8728
2020-07-20,0.0
2020-07-21,0.8256
2020-07-22,2.9583
2020-07-23,-1.0775
2020-07-24,-0.5965
2020-07-27,2.6872
2020-07-28,0.3811
2020-07-29,2.3791
2020-07-30,-0.2472
2020-07-31,0.0
