ticker,DSE US Equity
2014-11-17,1.2477
2014-11-18,0.7394
2014-11-19,1.9572
2014-11-20,2.1596
2014-11-21,-0.2936
2014-11-24,-1.5901
2014-11-25,-0.3591
2014-11-26,0.8408
2014-11-28,-5.8964
2014-12-01,0.6329
2014-12-02,-3.4591
2014-12-03,-0.2606
2014-12-04,1.0451
2014-12-05,0.7111
2014-12-08,-4.172
2014-12-09,-1.9971999999999999
2014-12-10,-3.4701
2014-12-11,-0.5789
2014-12-12,-2.4745
2014-12-15,-3.1343
2014-12-16,3.621
2014-12-17,4.9071
2014-12-18,3.7561999999999998
2014-12-19,1.776
2014-12-22,-3.2886
2014-12-23,-0.2776
2014-12-24,-0.4175
2014-12-26,-1.0491
2014-12-29,-1.6234
2014-12-30,0.2154
2014-12-31,1.5043
2015-01-02,2.1171
2015-01-05,-3.3172
2015-01-06,-1.5726
2015-01-07,1.5251000000000001
2015-01-08,2.1459
2015-01-09,1.0504
2015-01-12,-3.6729000000000003
2015-01-13,-1.3669
2015-01-14,-0.8023
2015-01-15,2.5
2015-01-16,1.5065
2015-01-20,0.667
2015-01-21,3.4794
2015-01-22,0.8141
2015-01-23,-0.4038
2015-01-26,-0.2027
2015-01-27,0.4062
2015-01-28,0.2023
2015-01-29,0.0
2015-01-30,-0.1346
2015-02-02,1.6846
2015-02-03,3.3797
2015-02-04,0.1282
2015-02-05,2.1767
2015-02-06,0.188
2015-02-09,-0.3752
2015-02-10,-1.6635
2015-02-11,-0.3257
2015-02-12,-0.3268
2015-02-13,1.1803
2015-02-17,0.1944
2015-02-18,-1.0996
2015-02-19,1.6351
2015-02-20,2.4453
2015-02-23,-1.8843999999999999
2015-02-24,1.6644999999999999
2015-02-25,3.4635
2015-02-26,-4.5108
2015-02-27,-1.905
2015-03-02,1.4295
2015-03-03,0.6406
2015-03-04,0.1591
2015-03-05,-0.7944
2015-03-06,-1.3453
2015-03-09,-2.5324999999999998
2015-03-10,0.0
2015-03-11,-3.3311
2015-03-12,-2.4121
2015-03-13,-0.7768
2015-03-16,-1.9929000000000001
2015-03-17,0.0
2015-03-18,1.0167
2015-03-19,0.0
2015-03-20,1.6535
2015-03-23,0.9194
2015-03-24,0.0701
2015-03-25,0.3782
2015-03-26,-0.6558
2015-03-27,-0.4916
2015-03-30,0.5646
2015-03-31,-0.8421
2015-04-01,0.0708
2015-04-02,-0.4243
2015-04-06,0.9233
2015-04-07,1.689
2015-04-08,-0.346
2015-04-09,-1.5972
2015-04-10,-1.1997
2015-04-13,-2.5714
2015-04-14,2.4927
2015-04-15,2.3605
2015-04-16,0.9783
2015-04-17,-1.3841
2015-04-20,0.1404
2015-04-21,0.3504
2015-04-22,0.838
2015-04-23,0.5549
2015-04-24,0.6878
2015-04-27,0.2736
2015-04-28,-0.7503
2015-04-29,0.5326
2015-04-30,0.7007
2015-05-01,1.2899
2015-05-04,0.6702
2015-05-05,-0.0666
2015-05-06,-0.2665
2015-05-07,-0.3006
2015-05-08,0.2738
2015-05-11,-0.4778
2015-05-12,0.2743
2015-05-13,0.2052
2015-05-14,0.9556
2015-05-15,0.0
2015-05-18,3.3807
2015-05-19,-1.2426
2015-05-20,-0.5298
2015-05-21,-1.1984
2015-05-22,-1.2129
2015-05-26,-1.9100000000000001
2015-05-27,-1.8081
2015-05-28,-0.779
2015-05-29,-2.3555
2015-06-01,2.5585
2015-06-02,-1.283
2015-06-03,-0.8664
2015-06-04,-1.2382
2015-06-05,-1.3274
2015-06-08,-1.7936999999999999
2015-06-09,-0.6849
2015-06-10,-1.9923
2015-06-11,0.3127
2015-06-12,0.3897
2015-06-15,-0.854
2015-06-16,-0.7831
2015-06-17,-0.3946
2015-06-18,1.0301
2015-06-19,-0.2353
2015-06-22,1.022
2015-06-23,-0.5447
2015-06-24,-0.0782
2015-06-25,-3.9937
2015-06-26,-2.5285
2015-06-29,-1.841
2015-06-30,1.8755
2015-07-01,0.5021
2015-07-02,2.2481
2015-07-06,-0.0814
2015-07-07,3.6675
2015-07-08,-2.9088000000000003
2015-07-09,1.3765
2015-07-10,0.2396
2015-07-13,0.6375
2015-07-14,0.1584
2015-07-15,-3.6364
2015-07-16,-0.7383
2015-07-17,-2.5620000000000003
2015-07-20,-5.0042
2015-07-21,0.0893
2015-07-22,-4.1035
2015-07-23,-0.3721
2015-07-24,1.1204
2015-07-27,-1.4774
2015-07-28,3.0928
2015-07-29,3.9091
2015-07-30,1.0499
2015-07-31,-0.4329
2015-08-03,-3.8261
2015-08-04,0.0
2015-08-05,-4.8825
2015-08-06,-2.2814
2015-08-07,-1.2646
2015-08-10,6.3054
2015-08-11,0.139
2015-08-12,3.3365
2015-08-13,0.5535
2015-08-14,-1.7431
2015-08-17,1.9607999999999999
2015-08-18,0.4579
2015-08-19,-5.0137
2015-08-20,-2.5911999999999997
2015-08-21,-3.8424
2015-08-24,-7.6844
2015-08-25,-3.5516
2015-08-26,0.3452
2015-08-27,6.422
2015-08-28,2.1552
2015-08-31,2.6371
2015-09-01,0.5139
2015-09-02,1.4315
2015-09-03,1.5121
2015-09-04,1.291
2015-09-08,-0.098
2015-09-09,-3.2385
2015-09-10,-1.217
2015-09-11,-4.1068
2015-09-14,-2.4625
2015-09-15,-0.7684
2015-09-16,0.7743
2015-09-17,1.3172
2015-09-18,-3.2503
2015-09-21,1.6797
2015-09-22,-1.6520000000000001
2015-09-23,-3.9194
2015-09-24,-0.6993
2015-09-25,-2.3474
2015-09-28,-5.8894
2015-09-29,-7.152
2015-09-30,0.1376
2015-10-01,5.4945
2015-10-02,4.8177
2015-10-05,3.6025
2015-10-06,2.7578
2015-10-07,2.3337
2015-10-08,3.5348
2015-10-09,2.2026
2015-10-12,-3.7716
2015-10-13,-0.224
2015-10-14,-2.8058
2015-10-15,2.0785
2015-10-16,1.6968
2015-10-19,-1.2236
2015-10-20,0.6757
2015-10-21,-1.5659999999999998
2015-10-22,-2.7273
2015-10-23,-2.9206
2015-10-26,-2.0457
2015-10-27,-2.5799
2015-10-28,5.1702
2015-10-29,0.5995
2015-10-30,2.8605
2015-11-02,1.6208
2015-11-03,4.5625
2015-11-04,0.8724
2015-11-05,-0.3243
2015-11-06,-1.41
2015-11-09,-2.2552
2015-11-10,-3.9673
2015-11-11,-3.8882
2015-11-12,-4.804
2015-11-13,7.5697
2015-11-16,-2.3457
2015-11-17,-4.5512
2015-11-18,1.1921
2015-11-19,-2.7487
2015-11-20,0.4038
2015-11-23,-2.815
2015-11-24,1.7931
2015-11-25,-2.168
2015-11-27,0.0
2015-11-30,0.9695
2015-12-01,-1.0974
2015-12-02,-4.2996
2015-12-03,-3.0435
2015-12-04,-5.8296
2015-12-07,-10.1587
2015-12-08,-1.4134
2015-12-09,6.4516
2015-12-10,2.3569
2015-12-11,-10.526299999999999
2015-12-14,-7.5368
2015-12-15,3.5785
2015-12-16,1.9194
2015-12-17,-3.2015000000000002
2015-12-18,-2.7237
2015-12-21,3.6
2015-12-22,4.6332
2015-12-23,10.1476
2015-12-24,0.67
2015-12-28,-3.827
2015-12-29,-1.0381
2015-12-30,-1.3986
2015-12-31,6.0284
2016-01-04,1.8395000000000001
2016-01-05,0.821
2016-01-06,-6.1889
2016-01-07,-4.8611
2016-01-08,-1.4599
2016-01-11,-7.963
2016-01-12,-2.8169
2016-01-13,-11.5942
2016-01-14,4.6838
2016-01-15,-5.8166
2016-01-19,-9.9762
2016-01-20,-7.9155999999999995
2016-01-21,3.1519
2016-01-22,15.5556
2016-01-25,-4.3269
2016-01-26,8.5427
2016-01-27,0.0
2016-01-28,6.4815
2016-01-29,5.4348
2016-02-01,-3.0928
2016-02-02,-1.4894
2016-02-03,1.9438
2016-02-04,2.7542
2016-02-05,-1.8557000000000001
2016-02-08,-10.3401
2016-02-09,-10.9614
2016-02-10,-2.2346
2016-02-11,-7.1429
2016-02-12,4.9231
2016-02-16,7.6246
2016-02-17,8.4469
2016-02-18,3.5176
2016-02-19,0.4854
2016-02-22,8.4541
2016-02-23,-3.3407999999999998
2016-02-24,2.9954
2016-02-25,-0.6711
2016-02-26,3.6036
2016-02-29,2.8261
2016-03-01,0.6342
2016-03-02,5.6723
2016-03-03,2.7833
2016-03-04,1.354
2016-03-07,3.8167999999999997
2016-03-08,-5.8824
2016-03-09,0.3906
2016-03-10,-2.5292
2016-03-11,3.3932
2016-03-14,0.1931
2016-03-15,-5.395
2016-03-16,5.7026
2016-03-17,4.0462
2016-03-18,2.037
2016-03-21,-3.8113
2016-03-22,1.8868
2016-03-23,-4.4444
2016-03-24,-1.3566
2016-03-28,-0.9823
2016-03-29,0.9921
2016-03-30,2.5540000000000003
2016-03-31,4.023
2016-04-01,-3.3149
2016-04-04,-4.0
2016-04-05,-1.7856999999999998
2016-04-06,3.0303
2016-04-07,0.9804
2016-04-08,3.4951
2016-04-11,1.6886
2016-04-12,7.7491
2016-04-13,0.3425
2016-04-14,3.5836
2016-04-15,-3.7891
2016-04-18,2.7397
2016-04-19,5.6667
2016-04-20,6.3091
2016-04-21,-1.3353
2016-04-22,2.2556
2016-04-25,-0.5882
2016-04-26,0.8876
2016-04-27,7.7713
2016-04-28,-1.2245
2016-04-29,4.5455
2016-05-02,-1.1858
2016-05-03,-2.8
2016-05-04,2.332
2016-05-05,6.0322
2016-05-06,2.7813
2016-05-09,-3.075
2016-05-10,-3.6802
2016-05-11,-4.3419
2016-05-12,-0.1418
2016-05-13,-1.5625
2016-05-16,4.1847
2016-05-17,0.0
2016-05-18,-0.6925
2016-05-19,0.6974
2016-05-20,5.4017
2016-05-23,0.657
2016-05-24,0.1305
2016-05-25,0.7839
2016-05-26,-0.131
2016-05-27,-2.8497
2016-05-31,-0.6667
2016-06-01,1.2081
2016-06-02,3.9788
2016-06-03,0.7653
2016-06-06,3.6709
2016-06-07,1.3431
2016-06-08,0.1205
2016-06-09,-1.9254
2016-06-10,-5.1534
2016-06-13,-3.1048
2016-06-14,-2.1362
2016-06-15,1.0914
2016-06-16,-0.4049
2016-06-17,1.7614999999999998
2016-06-20,1.5979
2016-06-21,2.7523
2016-06-22,-0.1276
2016-06-23,2.2989
2016-06-24,-5.1186
2016-06-27,-4.3421
2016-06-28,6.0523
2016-06-29,2.2049
2016-06-30,0.0
2016-07-01,-0.7614
2016-07-05,-1.2788
2016-07-06,-0.5181
2016-07-07,-2.8646000000000003
2016-07-08,2.815
2016-07-11,-0.3928
2016-07-12,2.7504
2016-07-13,-2.293
2016-07-14,0.9126
2016-07-15,-0.9044
2016-07-18,1.043
2016-07-19,-0.2581
2016-07-20,1.0349
2016-07-21,0.6402
2016-07-22,0.6361
2016-07-25,-1.6435
2016-07-26,-0.3856
2016-07-27,-0.6452
2016-07-28,-2.0779
2016-07-29,2.7851
2016-08-01,-2.3226
2016-08-02,-0.9247
2016-08-03,4.6667
2016-08-04,1.2739
2016-08-05,0.8805
2016-08-08,3.1172
2016-08-09,0.1209
2016-08-10,-0.6203
2016-08-11,-1.1236
2016-08-12,-0.3788
2016-08-15,1.5209000000000001
2016-08-16,-0.3745
2016-08-17,0.2506
2016-08-18,1.125
2016-08-19,-0.9889
2016-08-22,-0.8739
2016-08-23,-0.1259
2016-08-24,-2.0177
2016-08-25,-0.3861
2016-08-26,-0.1292
2016-08-29,-0.3881
2016-08-30,-0.651
2016-08-31,-1.4363000000000001
2016-09-01,-0.7958
2016-09-02,2.2727
2016-09-06,0.1307
2016-09-07,0.9138
2016-09-08,2.5873
2016-09-09,-3.657
2016-09-12,-0.6545
2016-09-13,-4.6113
2016-09-14,-0.1381
2016-09-15,1.4799
2016-09-16,-1.4584
2016-09-19,0.8299
2016-09-20,-0.5487
2016-09-21,2.069
2016-09-22,3.2432
2016-09-23,-1.5707
2016-09-26,0.0
2016-09-27,-0.5319
2016-09-28,1.738
2016-09-29,0.3942
2016-09-30,1.178
2016-10-03,-1.2937
2016-10-04,-1.7038
2016-10-05,1.0667
2016-10-06,-0.7916
2016-10-07,-0.6649
2016-10-10,1.7386
2016-10-11,-1.3142
2016-10-12,0.0
2016-10-13,0.0
2016-10-14,-1.6
2016-10-17,-1.084
2016-10-18,0.411
2016-10-19,1.3643
2016-10-20,0.2692
2016-10-21,1.3423
2016-10-24,0.1325
2016-10-25,-1.9841
2016-10-26,0.2699
2016-10-27,-0.2692
2016-10-28,0.4049
2016-10-31,0.2688
2016-11-01,1.8767
2016-11-02,-0.7895
2016-11-03,-0.6631
2016-11-04,-2.4032
2016-11-07,1.5048
2016-11-08,1.2129
2016-11-09,-0.9321
2016-11-10,2.3546
2016-11-11,-1.4885
2016-11-14,-0.8242
2016-11-15,0.4155
2016-11-16,1.1034
2016-11-17,-0.544
2016-11-18,1.0957
2016-11-21,3.1208
2016-11-22,-0.9211
2016-11-23,-1.0624
2016-11-25,-0.1342
2016-11-28,-1.8817
2016-11-29,-1.7808000000000002
2016-11-30,4.1841
2016-12-01,-0.6693
2016-12-02,0.6739
2016-12-05,-1.2048
2016-12-06,-0.813
2016-12-07,0.0
2016-12-08,-1.2978
2016-12-09,1.1764999999999999
2016-12-12,0.684
2016-12-13,1.087
2016-12-14,-1.7473
2016-12-15,-0.1368
2016-12-16,-0.137
2016-12-19,-0.1372
2016-12-20,-0.4121
2016-12-21,0.9655
2016-12-22,2.7211
2016-12-23,1.2077
2016-12-27,0.657
2016-12-28,-0.3916
2016-12-29,-0.5242
2016-12-30,-0.1318
2017-01-03,0.9235
2017-01-04,2.0915
2017-01-05,0.128
2017-01-06,0.7673
2017-01-09,-1.3959
2017-01-10,0.1287
2017-01-11,1.5424
2017-01-12,-0.2532
2017-01-13,0.3807
2017-01-17,0.0
2017-01-18,-0.5057
2017-01-19,-0.6353
2017-01-20,0.0
2017-01-23,-0.8951
2017-01-24,2.7096999999999998
2017-01-25,2.1357
2017-01-26,1.476
2017-01-27,-0.3636
2017-01-30,-2.6764
2017-01-31,0.125
2017-02-01,2.4969
2017-02-02,-0.2436
2017-02-03,1.7094
2017-02-06,0.3601
2017-02-07,-0.9569
2017-02-08,-0.7246
2017-02-09,1.3382
2017-02-10,0.0
2017-02-13,0.2466
2017-02-14,0.738
2017-02-15,0.6105
2017-02-16,-1.6989999999999998
2017-02-17,-0.4938
2017-02-21,1.2407
2017-02-22,-1.1029
2017-02-23,-1.1238
2017-02-24,-0.4927
2017-02-27,-0.5038
2017-02-28,0.5063
2017-03-01,1.0076
2017-03-02,0.2494
2017-03-03,-0.3731
2017-03-06,0.1248
2017-03-07,-1.1222
2017-03-08,-2.9004
2017-03-09,-1.9481000000000002
2017-03-10,0.2649
2017-03-13,0.7926
2017-03-14,-2.097
2017-03-15,2.008
2017-03-16,-0.1312
2017-03-17,-0.9198
2017-03-20,-0.6631
2017-03-21,-1.4686
2017-03-22,-0.6775
2017-03-23,2.0464
2017-03-24,0.0
2017-03-27,-0.6684
2017-03-28,1.2113
2017-03-29,1.8617
2017-03-30,0.2611
2017-03-31,1.6926999999999999
2017-04-03,-0.3841
2017-04-04,0.3752
2017-04-05,-0.3738
2017-04-06,1.4139
2017-04-07,0.0
2017-04-10,0.0
2017-04-11,0.507
2017-04-12,-1.1349
2017-04-13,-1.148
2017-04-17,-0.2581
2017-04-18,1.5524
2017-04-19,-0.8917
2017-04-20,-0.5141
2017-04-21,-0.5168
2017-04-24,0.6494
2017-04-25,0.6452
2017-04-26,0.1282
2017-04-27,-1.7926
2017-04-28,0.9599
2017-05-01,1.8902999999999999
2017-05-02,0.6337
2017-05-03,-0.5038
2017-05-04,-2.6582
2017-05-05,0.13
2017-05-08,-0.9091
2017-05-09,0.2621
2017-05-10,-0.6729
2017-05-11,0.0
2017-05-12,1.7614999999999998
2017-05-15,1.1984
2017-05-16,-0.2632
2017-05-17,-0.9235
2017-05-18,-0.9321
2017-05-19,1.8817
2017-05-22,0.2639
2017-05-23,1.5789
2017-05-24,-0.7772
2017-05-25,-2.3499
2017-05-26,-0.5348
2017-05-30,-2.0161
2017-05-31,-1.3717
2017-06-01,0.1391
2017-06-02,-0.6944
2017-06-05,-0.1399
2017-06-06,0.7003
2017-06-07,-2.3644
2017-06-08,-1.567
2017-06-09,0.5789
2017-06-12,0.0
2017-06-13,1.7266
2017-06-14,-4.2433
2017-06-15,-2.9542
2017-06-16,0.3044
2017-06-19,-1.5326
2017-06-20,-4.2996
2017-06-21,-0.3221
2017-06-22,1.7771
2017-06-23,5.5556
2017-06-26,1.0526
2017-06-27,-0.5952
2017-06-28,1.6467
2017-06-29,0.0
2017-06-30,4.4183
2017-07-03,1.2694
2017-07-05,-1.8106
2017-07-06,-0.8511
2017-07-07,-0.2861
2017-07-10,0.2869
2017-07-11,0.2861
2017-07-12,1.7118
2017-07-13,-0.4208
2017-07-14,0.7042
2017-07-17,0.8392
2017-07-18,-0.8322
2017-07-19,1.5385
2017-07-20,-1.7906
2017-07-21,0.8415
2017-07-24,0.4172
2017-07-25,0.831
2017-07-26,0.2747
2017-07-27,-0.6849
2017-07-28,0.4138
2017-07-31,-0.8242
2017-08-01,0.554
2017-08-02,0.0
2017-08-03,-0.9642
2017-08-04,0.6954
2017-08-07,-0.9669
2017-08-08,-1.2551999999999999
2017-08-09,-0.4237
2017-08-10,-2.6353999999999997
2017-08-11,-1.8045
2017-08-14,0.7657
2017-08-15,-3.1915
2017-08-16,-0.9419
2017-08-17,0.7924
2017-08-18,0.3145
2017-08-21,-0.7837
2017-08-22,0.9479
2017-08-23,1.5649
2017-08-24,-0.3082
2017-08-25,0.6182
2017-08-28,-0.8664
2017-08-29,0.719
2017-08-30,-0.4615
2017-08-31,2.473
2017-09-01,0.3017
2017-09-05,0.0
2017-09-06,-0.4511
2017-09-07,0.0
2017-09-08,-2.1148
2017-09-11,1.3889
2017-09-12,-1.2177
2017-09-13,0.3082
2017-09-14,0.768
2017-09-15,-0.6098
2017-09-18,-0.9202
2017-09-19,-0.1548
2017-09-20,0.155
2017-09-21,-1.7027999999999999
2017-09-22,-0.315
2017-09-25,2.6856
2017-09-26,-0.3077
2017-09-27,-0.9259
2017-09-28,-0.4673
2017-09-29,0.939
2017-10-02,1.0853
2017-10-03,0.0
2017-10-04,-0.6135
2017-10-05,0.9259
2017-10-06,-0.6116
2017-10-09,0.4615
2017-10-10,-0.4594
2017-10-11,0.3077
2017-10-12,-1.0735999999999999
2017-10-13,-1.5504
2017-10-16,0.315
2017-10-17,-2.1978
2017-10-18,-2.0867
2017-10-19,-0.1639
2017-10-20,-1.8194
2017-10-23,-1.8263
2017-10-24,-1.8739
2017-10-25,-4.5139
2017-10-26,2.3636
2017-10-27,2.8419
2017-10-30,0.5181
2017-10-31,-1.0309
2017-11-01,2.2569
2017-11-02,-2.3769
2017-11-03,1.2174
2017-11-06,1.8900000000000001
2017-11-07,1.3491
2017-11-08,-1.8303
2017-11-09,-0.4661
2017-11-10,-0.7237
2017-11-13,-3.7433
2017-11-14,-3.3333
2017-11-15,0.1916
2017-11-16,-1.1472
2017-11-17,1.1605
2017-11-20,0.1912
2017-11-21,-2.0992
2017-11-22,1.5594999999999999
2017-11-24,0.9597
2017-11-27,-1.1407
2017-11-28,-1.3462
2017-11-29,-0.7797
2017-11-30,5.501
2017-12-01,3.352
2017-12-04,-1.4414
2017-12-05,-1.6453
2017-12-06,-2.6022
2017-12-07,2.2901
2017-12-08,1.1194
2017-12-11,3.8745000000000003
2017-12-12,1.5986
2017-12-13,1.049
2017-12-14,0.8651
2017-12-15,-1.3721999999999999
2017-12-18,0.6957
2017-12-19,-2.7634
2017-12-20,-1.2433
2017-12-21,0.3597
2017-12-22,1.6129
2017-12-26,3.1993
2017-12-27,1.1724
2017-12-28,-1.0135
2017-12-29,-0.1706
2018-01-02,3.2479
2018-01-03,4.8013
2018-01-04,0.4739
2018-01-05,-0.9434
2018-01-08,0.4762
2018-01-09,0.4739
2018-01-10,0.9434
2018-01-11,3.5826000000000002
2018-01-12,1.3534
2018-01-16,0.7418
2018-01-17,-0.7364
2018-01-18,-2.5223
2018-01-19,2.4353
2018-01-22,4.0119
2018-01-23,2.0
2018-01-24,-1.8207
2018-01-25,-1.5692
2018-01-26,0.0
2018-01-29,-1.0145
2018-01-30,-3.5139
2018-01-31,-0.4552
2018-02-01,3.5061
2018-02-02,-3.2401
2018-02-05,-3.0441
2018-02-06,0.9419
2018-02-07,1.2442
2018-02-08,-2.3041
2018-02-09,-5.0314
2018-02-12,3.4364
2018-02-13,0.1661
2018-02-14,0.4975
2018-02-15,-0.165
2018-02-16,-2.9752
2018-02-20,1.3629
2018-02-21,-1.3445
2018-02-22,-1.1925
2018-02-23,1.0345
2018-02-26,-0.6826
2018-02-27,-0.5155
2018-02-28,-3.1088
2018-03-01,-0.3565
2018-03-02,-1.6099999999999999
2018-03-05,1.0909
2018-03-06,0.5396
2018-03-07,-1.7889
2018-03-08,-0.3643
2018-03-09,0.9141
2018-03-12,1.9928
2018-03-13,0.0
2018-03-14,-1.2433
2018-03-15,-5.036
2018-03-16,2.4621
2018-03-19,-2.9575
2018-03-20,-0.9524
2018-03-21,2.5
2018-03-22,-2.2514
2018-03-23,-1.1516
2018-03-26,0.9709
2018-03-27,-3.2692
2018-03-28,0.1988
2018-03-29,1.9841
2018-04-02,-0.3891
2018-04-03,1.5625
2018-04-04,-0.9615
2018-04-05,3.301
2018-04-06,-1.3158
2018-04-09,-0.9524
2018-04-10,3.4615
2018-04-11,2.4164
2018-04-12,-1.9964
2018-04-13,0.0
2018-04-16,4.6296
2018-04-17,4.4248
2018-04-18,-0.1695
2018-04-19,-2.3769
2018-04-20,0.5217
2018-04-23,2.9412000000000003
2018-04-24,-3.3613
2018-04-25,0.8696
2018-04-26,0.8621
2018-04-27,0.5128
2018-04-30,0.8503
2018-05-01,-5.2277000000000005
2018-05-02,-2.3132
2018-05-03,0.0
2018-05-04,1.0929
2018-05-07,2.3423
2018-05-08,1.4085
2018-05-09,1.5625
2018-05-10,-0.3419
2018-05-11,1.4085
2018-05-14,1.0417
2018-05-15,-0.3436
2018-05-16,0.8621
2018-05-17,0.6838
2018-05-18,0.1698
2018-05-21,0.678
2018-05-22,-0.3367
2018-05-23,-1.3514
2018-05-24,-1.3699
2018-05-25,-2.0972
2018-05-29,0.1915
2018-05-30,3.3628
2018-05-31,0.5137
2018-06-01,-0.3407
2018-06-04,0.3231
2018-06-05,0.3595
2018-06-06,-1.8676
2018-06-07,1.0381
2018-06-08,-1.0274
2018-06-11,1.7301
2018-06-12,-0.5102
2018-06-13,-2.5641
2018-06-14,0.5263
2018-06-15,-4.1885
2018-06-18,1.0929
2018-06-19,-0.7207
2018-06-20,1.2704
2018-06-21,-0.7168
2018-06-22,1.9856
2018-06-25,-3.0088
2018-06-26,1.4599
2018-06-27,-1.6187
2018-06-28,0.0
2018-06-29,1.4625
2018-07-02,-1.982
2018-07-03,1.6543999999999999
2018-07-05,0.0
2018-07-06,0.5425
2018-07-09,0.3597
2018-07-10,0.0
2018-07-11,-0.7168
2018-07-12,1.083
2018-07-13,0.1786
2018-07-16,-0.713
2018-07-17,-0.5386
2018-07-18,2.1661
2018-07-19,3.3569
2018-07-20,-1.3675
2018-07-23,0.8666
2018-07-24,0.0
2018-07-25,2.0619
2018-07-26,1.5152
2018-07-27,-2.9851
2018-07-30,1.1966
2018-07-31,0.8446
2018-08-01,0.5025
2018-08-02,4.5
2018-08-03,0.1595
2018-08-06,0.9554
2018-08-07,-1.2618
2018-08-08,0.639
2018-08-09,1.1111
2018-08-10,-0.314
2018-08-13,-2.0968
2018-08-14,0.4942
2018-08-15,-1.9672
2018-08-16,0.8361
2018-08-17,1.1609
2018-08-20,1.1475
2018-08-21,-0.8104
2018-08-22,0.6536
2018-08-23,-0.487
2018-08-24,0.3263
2018-08-27,-0.6748
2018-08-28,-1.2851
2018-08-29,-0.6633
2018-08-30,-1.0017
2018-08-31,-1.0118
2018-09-04,1.0221
2018-09-05,0.0
2018-09-06,-1.0118
2018-09-07,-0.5111
2018-09-10,1.3699
2018-09-11,1.6892
2018-09-12,0.4983
2018-09-13,-0.4959
2018-09-14,-1.495
2018-09-17,0.1686
2018-09-18,-0.3367
2018-09-19,0.8446
2018-09-20,0.8375
2018-09-21,-0.3322
2018-09-24,-1.1667
2018-09-25,-0.3373
2018-09-26,-1.0152
2018-09-27,1.5385
2018-09-28,2.1886
2018-10-01,1.318
2018-10-02,0.1626
2018-10-03,0.1623
2018-10-04,-1.1345
2018-10-05,-0.6557
2018-10-08,-0.165
2018-10-09,0.8264
2018-10-10,-1.8033000000000001
2018-10-11,-2.3372
2018-10-12,-0.3419
2018-10-15,0.1715
2018-10-16,2.3973
2018-10-17,-1.8395000000000001
2018-10-18,-0.5111
2018-10-19,-0.1712
2018-10-22,-1.0292
2018-10-23,-2.253
2018-10-24,-3.7234
2018-10-25,0.9208
2018-10-26,-3.1022
2018-10-29,-3.0132
2018-10-30,-1.165
2018-10-31,1.9646
2018-11-01,2.5048
2018-11-02,-0.9398
2018-11-05,2.4668
2018-11-06,0.3704
2018-11-07,2.3985
2018-11-08,0.0
2018-11-09,-1.6216
2018-11-12,-3.0132
2018-11-13,-3.1068
2018-11-14,-0.8016
2018-11-15,0.0
2018-11-16,1.0101
2018-11-19,-0.8
2018-11-20,-4.4355
2018-11-21,3.1646
